Orthogroup	Mus_musculus	Molossus_molossus
OG0000658	sp|P49446|PTPRE_MOUSE	tr|A0A7J8DRF2|A0A7J8DRF2_MOLMO
OG0000658	sp|P18052|PTPRA_MOUSE	tr|A0A7J8BNE2|A0A7J8BNE2_MOLMO, tr|A0A7J8HIM9|A0A7J8HIM9_MOLMO
OG0000659	tr|E9PVW1|E9PVW1_MOUSE	tr|A0A7J8CCR1|A0A7J8CCR1_MOLMO, tr|A0A7J8BBZ2|A0A7J8BBZ2_MOLMO, tr|A0A7J8DEH5|A0A7J8DEH5_MOLMO, tr|A0A7J8DEN9|A0A7J8DEN9_MOLMO
OG0000660	sp|Q8BKC5|IPO5_MOUSE	tr|A0A7J8GKF9|A0A7J8GKF9_MOLMO
OG0000660	sp|Q8BIV3|RNBP6_MOUSE	tr|A0A7J8EG12|A0A7J8EG12_MOLMO, tr|A0A7J8GLE9|A0A7J8GLE9_MOLMO
OG0000661	sp|Q9WV07|LOXE3_MOUSE	tr|A0A7J8CVK6|A0A7J8CVK6_MOLMO
OG0000661	sp|O35936|ALOX8_MOUSE, sp|O70582|LX12B_MOUSE	tr|A0A7J8CVW8|A0A7J8CVW8_MOLMO
OG0000662	tr|B2RPU8|B2RPU8_MOUSE	tr|A0A7J8J773|A0A7J8J773_MOLMO, tr|A0A7J8CU19|A0A7J8CU19_MOLMO, tr|A0A7J8DTE8|A0A7J8DTE8_MOLMO, tr|A0A7J8EEZ2|A0A7J8EEZ2_MOLMO
OG0000663	sp|Q8K4I3|ARHG6_MOUSE	tr|A0A7J8J5D8|A0A7J8J5D8_MOLMO
OG0000663	sp|Q9ES28|ARHG7_MOUSE	tr|A0A7J8GK94|A0A7J8GK94_MOLMO, tr|A0A7J8E2U1|A0A7J8E2U1_MOLMO
OG0000664	sp|Q8CIQ6|MTR1B_MOUSE	tr|A0A7J8ET96|A0A7J8ET96_MOLMO
OG0000664	sp|O88495|MTR1L_MOUSE, sp|Q61184|MTR1A_MOUSE	tr|A0A7J8GLQ9|A0A7J8GLQ9_MOLMO
OG0000665	tr|E0CYQ0|E0CYQ0_MOUSE	tr|A0A7J8FYH8|A0A7J8FYH8_MOLMO
OG0000665	sp|Q8VC57|KCTD5_MOUSE	tr|A0A7J8CYK6|A0A7J8CYK6_MOLMO, tr|A0A7J8IZS9|A0A7J8IZS9_MOLMO
OG0000666	sp|Q9QZ28|SIX6_MOUSE	tr|A0A7J8K0J3|A0A7J8K0J3_MOLMO
OG0000666	sp|Q62233|SIX3_MOUSE	tr|A0A7J8B6X0|A0A7J8B6X0_MOLMO, tr|A0A7J8E468|A0A7J8E468_MOLMO
OG0000667	sp|Q91ZU6|DYST_MOUSE	tr|A0A7J8GR24|A0A7J8GR24_MOLMO
OG0000667	tr|Q8BVJ3|Q8BVJ3_MOUSE, sp|Q9QXZ0|MACF1_MOUSE	tr|A0A7J8F9Q1|A0A7J8F9Q1_MOLMO
OG0000668	tr|O88933|O88933_MOUSE	tr|A0A7J8J690|A0A7J8J690_MOLMO
OG0000668	sp|O35602|RX_MOUSE	tr|A0A7J8IBU2|A0A7J8IBU2_MOLMO, tr|A0A7J8HKP3|A0A7J8HKP3_MOLMO
OG0000669	sp|Q9CWU5|KHDC3_MOUSE	tr|A0A7J8GRE0|A0A7J8GRE0_MOLMO
OG0000669	sp|Q9CWE6|OOEP_MOUSE	tr|A0A7J8GQG1|A0A7J8GQG1_MOLMO, tr|A0A7J8GT01|A0A7J8GT01_MOLMO
OG0000670	sp|P61079|UB2D3_MOUSE	tr|A0A7J8K3X9|A0A7J8K3X9_MOLMO
OG0000670	sp|P61080|UB2D1_MOUSE	tr|A0A7J8IDD3|A0A7J8IDD3_MOLMO, tr|A0A7J8DS02|A0A7J8DS02_MOLMO
OG0000671	sp|Q64133|AOFA_MOUSE	tr|A0A7J8J6V2|A0A7J8J6V2_MOLMO
OG0000671	sp|Q8BW75|AOFB_MOUSE	tr|A0A7J8CRM3|A0A7J8CRM3_MOLMO, tr|A0A7J8J6S8|A0A7J8J6S8_MOLMO
OG0000672	sp|Q99PV8|BC11B_MOUSE	tr|A0A7J8JQN9|A0A7J8JQN9_MOLMO
OG0000672	sp|Q9QYE3|BC11A_MOUSE	tr|A0A7J8C0N7|A0A7J8C0N7_MOLMO, tr|A0A7J8E138|A0A7J8E138_MOLMO
OG0000673	sp|O35344|IMA4_MOUSE	tr|A0A7J8GK24|A0A7J8GK24_MOLMO
OG0000673	sp|C0LLJ0|IMA8_MOUSE, sp|O35343|IMA3_MOUSE	tr|A0A7J8I0L1|A0A7J8I0L1_MOLMO
OG0000674	sp|P08071|TRFL_MOUSE	tr|A0A7J8DCQ7|A0A7J8DCQ7_MOLMO
OG0000674	sp|Q9DBD0|ICA_MOUSE, sp|Q921I1|TRFE_MOUSE	tr|A0A7J8DDV5|A0A7J8DDV5_MOLMO
OG0000676	sp|Q9Z2J0|S23A1_MOUSE	tr|A0A7J8IDP6|A0A7J8IDP6_MOLMO
OG0000676	sp|Q60850|S23A3_MOUSE, sp|Q9EPR4|S23A2_MOUSE	tr|A0A7J8HKT8|A0A7J8HKT8_MOLMO
OG0000677	sp|Q9JI18|LRP1B_MOUSE	tr|A0A7J8FSP5|A0A7J8FSP5_MOLMO
OG0000677	sp|Q91ZX7|LRP1_MOUSE	tr|A0A7J8FTG8|A0A7J8FTG8_MOLMO, tr|A0A7J8G070|A0A7J8G070_MOLMO
OG0000678	tr|Q5SQ27|Q5SQ27_MOUSE	tr|A0A7J8BZP1|A0A7J8BZP1_MOLMO
OG0000678	sp|Q99J08|S14L2_MOUSE, sp|Q8R0F9|S14L4_MOUSE	tr|A0A7J8BZP5|A0A7J8BZP5_MOLMO
OG0000679	tr|Q5RKV8|Q5RKV8_MOUSE	tr|A0A7J8JVD3|A0A7J8JVD3_MOLMO, tr|A0A7J8JWW7|A0A7J8JWW7_MOLMO
OG0000679	sp|A1L314|MPEG1_MOUSE	tr|A0A7J8ET75|A0A7J8ET75_MOLMO
OG0000680	sp|Q6IFT4|RHG20_MOUSE, tr|Q3V0P3|Q3V0P3_MOUSE, tr|B9EHI3|B9EHI3_MOUSE, tr|E9PXM2|E9PXM2_MOUSE	tr|A0A7J8EP51|A0A7J8EP51_MOLMO
OG0000681	sp|Q8VCD7|KDM4C_MOUSE	tr|A0A7J8EEB4|A0A7J8EEB4_MOLMO
OG0000681	sp|Q8BW72|KDM4A_MOUSE, sp|Q91VY5|KDM4B_MOUSE	tr|A0A7J8I8N3|A0A7J8I8N3_MOLMO
OG0000682	sp|Q61292|LAMB2_MOUSE	tr|A0A7J8DC30|A0A7J8DC30_MOLMO
OG0000682	sp|P02469|LAMB1_MOUSE	tr|A0A7J8DCK0|A0A7J8DCK0_MOLMO, tr|A0A7J8HBN2|A0A7J8HBN2_MOLMO
OG0000683	sp|Q32M21|GSDA2_MOUSE, sp|Q5Y4Y6|GSDA3_MOUSE, sp|Q9EST1|GSDMA_MOUSE	tr|A0A7J8CY52|A0A7J8CY52_MOLMO, tr|A0A7J8CXY0|A0A7J8CXY0_MOLMO
OG0000684	tr|A0A0N4SV92|A0A0N4SV92_MOUSE, tr|A0A0N4SUK1|A0A0N4SUK1_MOUSE, tr|Q3ULJ8|Q3ULJ8_MOUSE, tr|Q7TNE6|Q7TNE6_MOUSE	tr|A0A7J8C753|A0A7J8C753_MOLMO
OG0000685	sp|Q91X97|NCALD_MOUSE	tr|A0A7J8DTR0|A0A7J8DTR0_MOLMO
OG0000685	sp|P84075|HPCA_MOUSE	tr|A0A7J8E2Q6|A0A7J8E2Q6_MOLMO, tr|A0A7J8F8L6|A0A7J8F8L6_MOLMO
OG0000686	sp|Q9EQW7|KI13A_MOUSE	tr|A0A7J8F908|A0A7J8F908_MOLMO
OG0000686	sp|D3YXS5|KIF28_MOUSE, tr|A0A286YCV9|A0A286YCV9_MOUSE	tr|A0A7J8I8B4|A0A7J8I8B4_MOLMO
OG0000687	sp|A2AJ76|HMCN2_MOUSE	tr|A0A7J8EDP1|A0A7J8EDP1_MOLMO
OG0000687	sp|Q9D3R5|F187A_MOUSE, sp|D3YXG0|HMCN1_MOUSE	tr|A0A7J8CRX5|A0A7J8CRX5_MOLMO
OG0000688	sp|A2AKQ8|T30A2_MOUSE, sp|Q9CY00|TT30B_MOUSE, sp|Q99J38|T30A1_MOUSE	tr|A0A7J8FUJ9|A0A7J8FUJ9_MOLMO, tr|A0A7J8FUP1|A0A7J8FUP1_MOLMO
OG0000689	sp|Q6PAK3|ANM8_MOUSE	tr|A0A7J8G0F4|A0A7J8G0F4_MOLMO
OG0000689	sp|Q6NZB1|ANM6_MOUSE, sp|Q9JIF0|ANM1_MOUSE	tr|A0A7J8CAD6|A0A7J8CAD6_MOLMO
OG0000690	sp|A2AHL1|ANO3_MOUSE	tr|A0A7J8EMY3|A0A7J8EMY3_MOLMO
OG0000690	sp|Q14AT5|ANO7_MOUSE, sp|Q8C5H1|ANO4_MOUSE	tr|A0A7J8FVA0|A0A7J8FVA0_MOLMO
OG0000691	tr|A0A668KLU9|A0A668KLU9_MOUSE	tr|A0A7J8BMB0|A0A7J8BMB0_MOLMO
OG0000691	tr|Q61406|Q61406_MOUSE	tr|A0A7J8BLN7|A0A7J8BLN7_MOLMO, tr|A0A7J8BLY0|A0A7J8BLY0_MOLMO
OG0000692	tr|A0A0N4SUK7|A0A0N4SUK7_MOUSE	tr|A0A7J8I3I2|A0A7J8I3I2_MOLMO
OG0000692	tr|D3Z7A8|D3Z7A8_MOUSE, sp|Q8C9R9|EFCB8_MOUSE	tr|A0A7J8HH10|A0A7J8HH10_MOLMO
OG0000693	sp|Q61704|ITIH3_MOUSE	tr|A0A7J8DBF6|A0A7J8DBF6_MOLMO
OG0000693	sp|Q61702|ITIH1_MOUSE	tr|A0A7J8J6I6|A0A7J8J6I6_MOLMO, tr|A0A7J8DBI7|A0A7J8DBI7_MOLMO
OG0000694	sp|Q3UU96|MRCKA_MOUSE	tr|A0A7J8BMW1|A0A7J8BMW1_MOLMO
OG0000694	sp|P54265|DMPK_MOUSE, sp|Q7TT50|MRCKB_MOUSE	tr|A0A7J8JRF4|A0A7J8JRF4_MOLMO
OG0000695	sp|O08599|STXB1_MOUSE	tr|A0A7J8EGR1|A0A7J8EGR1_MOLMO
OG0000695	sp|Q64324|STXB2_MOUSE	tr|A0A7J8J757|A0A7J8J757_MOLMO, tr|A0A7J8I826|A0A7J8I826_MOLMO
OG0000696	sp|Q9D4C9|CLVS1_MOUSE	tr|A0A7J8DT40|A0A7J8DT40_MOLMO
OG0000696	sp|Q8BG92|CLVS2_MOUSE	tr|A0A7J8DSV5|A0A7J8DSV5_MOLMO, tr|A0A7J8GP23|A0A7J8GP23_MOLMO
OG0000697	sp|Q3TR54|GSDC4_MOUSE, sp|Q2KHK6|GSDC2_MOUSE, sp|Q8CB12|GSDC3_MOUSE, sp|Q99NB5|GSDMC_MOUSE	tr|A0A7J8DT63|A0A7J8DT63_MOLMO
OG0000698	sp|Q921K8|TCAF2_MOUSE	tr|A0A7J8HFF1|A0A7J8HFF1_MOLMO
OG0000698	sp|Q6QR59|TCAF3_MOUSE, sp|Q8BNE1|TCAF1_MOUSE	tr|A0A7J8HEG6|A0A7J8HEG6_MOLMO
OG0000699	sp|P20662|ZFY2_MOUSE, sp|P10925|ZFY1_MOUSE, sp|P23607|ZFA_MOUSE, sp|P17012|ZFX_MOUSE	tr|A0A7J8BIB0|A0A7J8BIB0_MOLMO
OG0000700	sp|Q3UYH7|ARBK2_MOUSE	tr|A0A7J8BY19|A0A7J8BY19_MOLMO
OG0000700	sp|Q99MK8|ARBK1_MOUSE	tr|A0A7J8EQD9|A0A7J8EQD9_MOLMO, tr|A0A7J8I8Z6|A0A7J8I8Z6_MOLMO
OG0000701	sp|Q9EPK7|XPO7_MOUSE	tr|A0A7J8IDN2|A0A7J8IDN2_MOLMO
OG0000701	sp|Q99NF8|RBP17_MOUSE, sp|Q9ESJ0|XPO4_MOUSE	tr|A0A7J8IBW2|A0A7J8IBW2_MOLMO
OG0000702	sp|Q9DD23|LYPD2_MOUSE, sp|Q9Z0K7|SLUR1_MOUSE, tr|Q9CQ11|Q9CQ11_MOUSE, sp|P0DP59|SLUR2_MOUSE	tr|A0A7J8BB12|A0A7J8BB12_MOLMO
OG0000703	sp|Q8CFZ5|S22AC_MOUSE	tr|A0A7J8EVB5|A0A7J8EVB5_MOLMO
OG0000703	sp|Q80UJ1|S22AK_MOUSE, sp|Q8VC69|S22A6_MOUSE	tr|A0A7J8EUM8|A0A7J8EUM8_MOLMO
OG0000704	sp|Q91ZX6|SENP2_MOUSE, tr|E9PXF3|E9PXF3_MOUSE, tr|D3Z741|D3Z741_MOUSE, tr|G3X9P9|G3X9P9_MOUSE	tr|A0A7J8I309|A0A7J8I309_MOLMO
OG0000705	sp|P47811|MK14_MOUSE	tr|A0A7J8GQQ5|A0A7J8GQQ5_MOLMO
OG0000705	sp|O08911|MK12_MOUSE, sp|Q9WUI1|MK11_MOUSE	tr|A0A7J8BJS6|A0A7J8BJS6_MOLMO
OG0000706	sp|Q9Z1V0|OLF49_MOUSE, tr|Q8VF30|Q8VF30_MOUSE, tr|Q8VF31|Q8VF31_MOUSE, tr|Q924H8|Q924H8_MOUSE	tr|A0A7J8JZH0|A0A7J8JZH0_MOLMO
OG0000707	sp|Q5XKE0|MYPC2_MOUSE	tr|A0A7J8C9J4|A0A7J8C9J4_MOLMO
OG0000707	sp|Q3KNY0|IGFN1_MOUSE, sp|O70468|MYPC3_MOUSE	tr|A0A7J8ES23|A0A7J8ES23_MOLMO
OG0000708	sp|Q61476|DAF2_MOUSE, sp|Q61475|DAF1_MOUSE, sp|Q64735|CR1L_MOUSE, sp|P08607|C4BPA_MOUSE	tr|A0A7J8CQ07|A0A7J8CQ07_MOLMO
OG0000709	sp|P24823|PPBN_MOUSE, sp|P24822|PPBI_MOUSE, tr|F8VPQ6|F8VPQ6_MOUSE, sp|P09242|PPBT_MOUSE	tr|A0A7J8F5Q0|A0A7J8F5Q0_MOLMO
OG0000710	sp|Q8BIZ0|PCD20_MOUSE, tr|F6ZNL5|F6ZNL5_MOUSE	tr|A0A7J8GM88|A0A7J8GM88_MOLMO
OG0000710	tr|F8VPK8|F8VPK8_MOUSE	tr|A0A7J8GLZ1|A0A7J8GLZ1_MOLMO
OG0000711	sp|Q5DU57|SPT13_MOUSE	tr|A0A7J8FZC6|A0A7J8FZC6_MOLMO
OG0000711	sp|Q7TNR9|ARHG4_MOUSE, sp|Q3UTH8|ARHG9_MOUSE	tr|A0A7J8J5T7|A0A7J8J5T7_MOLMO
OG0000712	tr|Q9DBK7|Q9DBK7_MOUSE	tr|A0A7J8DE99|A0A7J8DE99_MOLMO
OG0000712	sp|P31254|UBA1Y_MOUSE, sp|Q02053|UBA1_MOUSE	tr|A0A7J8J8L2|A0A7J8J8L2_MOLMO
OG0000713	sp|Q61411|RASH_MOUSE	tr|A0A7J8BHY7|A0A7J8BHY7_MOLMO
OG0000713	sp|P08556|RASN_MOUSE	tr|A0A7J8FYR6|A0A7J8FYR6_MOLMO, tr|A0A7J8CSL6|A0A7J8CSL6_MOLMO
OG0000714	sp|O88852|TSYL1_MOUSE, sp|Q8VD63|TSYL4_MOUSE, tr|Q3UYP3|Q3UYP3_MOUSE, sp|Q69ZB3|TSYL5_MOUSE	tr|A0A7J8DUS2|A0A7J8DUS2_MOLMO
OG0000715	sp|Q9WTN6|S22AL_MOUSE, sp|Q9Z0E8|S22A5_MOUSE	tr|A0A7J8ICM6|A0A7J8ICM6_MOLMO
OG0000715	sp|Q9Z306|S22A4_MOUSE	tr|A0A7J8IBV5|A0A7J8IBV5_MOLMO
OG0000716	sp|P05132|KAPCA_MOUSE	tr|A0A7J8IAF3|A0A7J8IAF3_MOLMO
OG0000716	sp|Q922R0|PRKX_MOUSE, sp|P68181|KAPCB_MOUSE	tr|A0A7J8FCG2|A0A7J8FCG2_MOLMO
OG0000717	sp|Q9Z2U0|PSA7_MOUSE	tr|A0A7J8HIR4|A0A7J8HIR4_MOLMO
OG0000717	sp|P49722|PSA2_MOUSE, sp|Q9CWH6|PSMA8_MOUSE	tr|A0A7J8HJJ7|A0A7J8HJJ7_MOLMO
OG0000718	sp|P0C673|IGS11_MOUSE, sp|Q9Z109|VSIG2_MOUSE, sp|Q9D2J4|VSIG1_MOUSE, sp|Q9JKA5|GPA33_MOUSE	tr|A0A7J8CQW4|A0A7J8CQW4_MOLMO
OG0000719	tr|A0A0G2JFH3|A0A0G2JFH3_MOUSE, tr|Q8VH12|Q8VH12_MOUSE, tr|Q8VH16|Q8VH16_MOUSE, tr|Q8VH13|Q8VH13_MOUSE	tr|A0A7J8EST9|A0A7J8EST9_MOLMO
OG0000720	sp|O09110|MP2K3_MOUSE	tr|A0A7J8BJP2|A0A7J8BJP2_MOLMO
OG0000720	sp|Q8CE90|MP2K7_MOUSE, sp|P70236|MP2K6_MOUSE	tr|A0A7J8CZM3|A0A7J8CZM3_MOLMO
OG0000721	tr|Q6IMK7|Q6IMK7_MOUSE, tr|E9Q745|E9Q745_MOUSE, tr|Q6WIZ7|Q6WIZ7_MOUSE, sp|Q8JZQ5|AOC1_MOUSE	tr|A0A7J8H9G8|A0A7J8H9G8_MOLMO
OG0000722	sp|Q9DCW2|PLS2_MOUSE, sp|Q9JJ00|PLS1_MOUSE, tr|Q3V0U0|Q3V0U0_MOUSE, tr|J3QM92|J3QM92_MOUSE	tr|A0A7J8I157|A0A7J8I157_MOLMO
OG0000723	sp|Q6PCM2|INT6_MOUSE	tr|A0A7J8GKM9|A0A7J8GKM9_MOLMO
OG0000723	sp|Q8BND4|INT6L_MOUSE, tr|Q3UJ22|Q3UJ22_MOUSE	tr|A0A7J8J5X9|A0A7J8J5X9_MOLMO
OG0000724	tr|A2CG22|A2CG22_MOUSE, tr|A2CG29|A2CG29_MOUSE, sp|Q7TST0|BTNL1_MOUSE, sp|Q62556|BT1A1_MOUSE	tr|A0A7J8CPM9|A0A7J8CPM9_MOLMO
OG0000725	sp|A2AUU0|METL8_MOUSE	tr|A0A7J8FT40|A0A7J8FT40_MOLMO
OG0000725	sp|Q8BMK1|METL2_MOUSE	tr|A0A7J8D076|A0A7J8D076_MOLMO, tr|A0A7J8JWZ9|A0A7J8JWZ9_MOLMO
OG0000726	sp|Q9D780|SLAF9_MOUSE, sp|Q8BHK6|SLAF7_MOUSE, sp|Q01965|LY9_MOUSE, sp|Q18PI6|SLAF5_MOUSE	tr|A0A7J8CQ87|A0A7J8CQ87_MOLMO
OG0000727	tr|B4XVP9|B4XVP9_MOUSE, sp|A6H5X4|PHF11_MOUSE, sp|Q8BVM9|PH11A_MOUSE, tr|B4XVQ1|B4XVQ1_MOUSE	tr|A0A7J8GL99|A0A7J8GL99_MOLMO
OG0000728	sp|Q9D2E1|TSSK3_MOUSE, sp|Q8C1R0|TSSK5_MOUSE, sp|O54863|TSSK2_MOUSE, sp|Q61241|TSSK1_MOUSE	tr|A0A7J8FE89|A0A7J8FE89_MOLMO
OG0000747	sp|O08574|MESP2_MOUSE	tr|A0A7J8BM58|A0A7J8BM58_MOLMO
OG0000747	sp|P97309|MESP1_MOUSE	tr|A0A7J8BLH3|A0A7J8BLH3_MOLMO
OG0000748	sp|P62509|ERR3_MOUSE	tr|A0A7J8BMR9|A0A7J8BMR9_MOLMO
OG0000748	sp|Q61539|ERR2_MOUSE	tr|A0A7J8JSY1|A0A7J8JSY1_MOLMO
OG0000749	sp|P53810|PIPNA_MOUSE	tr|A0A7J8D0U5|A0A7J8D0U5_MOLMO, tr|A0A7J8BZ63|A0A7J8BZ63_MOLMO, tr|A0A7J8BZ75|A0A7J8BZ75_MOLMO
OG0000750	sp|O54839|EOMES_MOUSE	tr|A0A7J8C935|A0A7J8C935_MOLMO, tr|A0A7J8C945|A0A7J8C945_MOLMO, tr|A0A7J8DAM5|A0A7J8DAM5_MOLMO
OG0000751	sp|Q9CQW2|ARL8B_MOUSE	tr|A0A7J8DA53|A0A7J8DA53_MOLMO
OG0000751	sp|Q8VEH3|ARL8A_MOUSE	tr|A0A7J8BL35|A0A7J8BL35_MOLMO
OG0000752	sp|Q6ZWV3|RL10_MOUSE	tr|A0A7J8K204|A0A7J8K204_MOLMO, tr|A0A7J8J9T9|A0A7J8J9T9_MOLMO, tr|A0A7J8EE50|A0A7J8EE50_MOLMO
OG0000753	sp|Q9Z1M7|LARG1_MOUSE	tr|A0A7J8FZA9|A0A7J8FZA9_MOLMO
OG0000753	sp|Q5XPT3|LARG2_MOUSE	tr|A0A7J8ER48|A0A7J8ER48_MOLMO
OG0000754	sp|Q5STE3|FSTL4_MOUSE	tr|A0A7J8I600|A0A7J8I600_MOLMO
OG0000754	sp|Q8BFR2|FSTL5_MOUSE	tr|A0A7J8I7J7|A0A7J8I7J7_MOLMO
OG0000755	sp|P63085|MK01_MOUSE	tr|A0A7J8BYN6|A0A7J8BYN6_MOLMO
OG0000755	sp|Q63844|MK03_MOUSE	tr|A0A7J8IZU8|A0A7J8IZU8_MOLMO
OG0000756	sp|D3Z7H8|CILP2_MOUSE	tr|A0A7J8I5E1|A0A7J8I5E1_MOLMO
OG0000756	sp|Q66K08|CILP1_MOUSE	tr|A0A7J8JSK2|A0A7J8JSK2_MOLMO
OG0000757	sp|Q8BH65|DEN6A_MOUSE	tr|A0A7J8DAS6|A0A7J8DAS6_MOLMO
OG0000757	sp|Q9D9V7|DEN6B_MOUSE	tr|A0A7J8BJ43|A0A7J8BJ43_MOLMO
OG0000758	sp|Q8R0X7|SGPL1_MOUSE	tr|A0A7J8DRS0|A0A7J8DRS0_MOLMO, tr|A0A7J8I989|A0A7J8I989_MOLMO, tr|A0A7J8I9X9|A0A7J8I9X9_MOLMO
OG0000759	sp|P51912|AAAT_MOUSE	tr|A0A7J8CB16|A0A7J8CB16_MOLMO
OG0000759	sp|O35874|SATT_MOUSE	tr|A0A7J8E4H5|A0A7J8E4H5_MOLMO
OG0000760	sp|P70695|F16P2_MOUSE	tr|A0A7J8ED07|A0A7J8ED07_MOLMO
OG0000760	sp|Q9QXD6|F16P1_MOUSE	tr|A0A7J8ED25|A0A7J8ED25_MOLMO
OG0000761	sp|Q8BWG8|ARRB1_MOUSE	tr|A0A7J8EN79|A0A7J8EN79_MOLMO
OG0000761	sp|Q91YI4|ARRB2_MOUSE	tr|A0A7J8CVJ8|A0A7J8CVJ8_MOLMO
OG0000762	sp|Q3TWW8|SRSF6_MOUSE	tr|A0A7J8HL67|A0A7J8HL67_MOLMO
OG0000762	sp|Q8VE97|SRSF4_MOUSE	tr|A0A7J8FBX6|A0A7J8FBX6_MOLMO
OG0000763	sp|P17809|GTR1_MOUSE	tr|A0A7J8FC51|A0A7J8FC51_MOLMO
OG0000763	sp|P32037|GTR3_MOUSE	tr|A0A7J8G0C3|A0A7J8G0C3_MOLMO
OG0000764	sp|P58544|BTBD1_MOUSE	tr|A0A7J8BK86|A0A7J8BK86_MOLMO
OG0000764	tr|E9PUS2|E9PUS2_MOUSE	tr|A0A7J8I505|A0A7J8I505_MOLMO
OG0000765	sp|Q9D8K3|DERL3_MOUSE	tr|A0A7J8BX03|A0A7J8BX03_MOLMO
OG0000765	sp|Q8BNI4|DERL2_MOUSE	tr|A0A7J8CX62|A0A7J8CX62_MOLMO
OG0000766	sp|Q8C0V0|TLK1_MOUSE	tr|A0A7J8FUI8|A0A7J8FUI8_MOLMO
OG0000766	sp|O55047|TLK2_MOUSE	tr|A0A7J8D336|A0A7J8D336_MOLMO
OG0000767	sp|Q6PH08|ERC2_MOUSE	tr|A0A7J8DB93|A0A7J8DB93_MOLMO
OG0000767	sp|Q99MI1|RB6I2_MOUSE	tr|A0A7J8FYM1|A0A7J8FYM1_MOLMO
OG0000768	sp|Q6P9Z1|SMRD3_MOUSE	tr|A0A7J8HEH5|A0A7J8HEH5_MOLMO
OG0000768	sp|Q61466|SMRD1_MOUSE	tr|A0A7J8G1P2|A0A7J8G1P2_MOLMO
OG0000769	sp|P70392|RGRF2_MOUSE	tr|A0A7J8J3V4|A0A7J8J3V4_MOLMO
OG0000769	sp|P27671|RGRF1_MOUSE	tr|A0A7J8BKN7|A0A7J8BKN7_MOLMO
OG0000770	sp|P28705|RXRG_MOUSE	tr|A0A7J8CTV6|A0A7J8CTV6_MOLMO
OG0000770	sp|P28700|RXRA_MOUSE	tr|A0A7J8EGF1|A0A7J8EGF1_MOLMO
OG0000771	sp|Q60715|P4HA1_MOUSE	tr|A0A7J8DQY5|A0A7J8DQY5_MOLMO
OG0000771	sp|Q60716|P4HA2_MOUSE	tr|A0A7J8I9L5|A0A7J8I9L5_MOLMO
OG0000772	tr|Q8VG78|Q8VG78_MOUSE	tr|A0A7J8ESW1|A0A7J8ESW1_MOLMO, tr|A0A7J8B7H6|A0A7J8B7H6_MOLMO, tr|A0A7J8ET46|A0A7J8ET46_MOLMO
OG0000773	sp|Q8K3H5|MYO3A_MOUSE	tr|A0A7J8JVH6|A0A7J8JVH6_MOLMO
OG0000773	sp|Q1EG27|MYO3B_MOUSE	tr|A0A7J8FTH2|A0A7J8FTH2_MOLMO
OG0000774	sp|P41251|NRAM1_MOUSE	tr|A0A7J8FTY4|A0A7J8FTY4_MOLMO
OG0000774	sp|P49282|NRAM2_MOUSE	tr|A0A7J8G1R9|A0A7J8G1R9_MOLMO
OG0000775	sp|A2RT60|HTRA4_MOUSE	tr|A0A7J8GKA9|A0A7J8GKA9_MOLMO
OG0000775	sp|Q9R118|HTRA1_MOUSE	tr|A0A7J8DPU1|A0A7J8DPU1_MOLMO
OG0000776	sp|Q91WM1|STRBP_MOUSE	tr|A0A7J8EGK4|A0A7J8EGK4_MOLMO
OG0000776	sp|Q9Z1X4|ILF3_MOUSE	tr|A0A7J8I7X0|A0A7J8I7X0_MOLMO
OG0000777	sp|A1Z198|NL1B2_MOUSE, sp|Q2LKU9|NLR1A_MOUSE	tr|A0A7J8I0V1|A0A7J8I0V1_MOLMO, tr|A0A7J8D0H8|A0A7J8D0H8_MOLMO
OG0000778	sp|Q5DU41|LRC8B_MOUSE	tr|A0A7J8F9W8|A0A7J8F9W8_MOLMO
OG0000778	sp|Q80WG5|LRC8A_MOUSE	tr|A0A7J8EET0|A0A7J8EET0_MOLMO
OG0000779	tr|Q8HWA3|Q8HWA3_MOUSE	tr|A0A7J8GQD6|A0A7J8GQD6_MOLMO, tr|A0A7J8GSL7|A0A7J8GSL7_MOLMO, tr|A0A7J8GU03|A0A7J8GU03_MOLMO
OG0000780	sp|O88904|HIPK1_MOUSE	tr|A0A7J8CRB5|A0A7J8CRB5_MOLMO
OG0000780	sp|Q9QZR5|HIPK2_MOUSE	tr|A0A7J8HBB9|A0A7J8HBB9_MOLMO
OG0000781	sp|Q80TD3|FNIP2_MOUSE	tr|A0A7J8I7A4|A0A7J8I7A4_MOLMO
OG0000781	sp|Q68FD7|FNIP1_MOUSE	tr|A0A7J8I8S3|A0A7J8I8S3_MOLMO
OG0000782	sp|P35550|FBRL_MOUSE	tr|A0A7J8C7G0|A0A7J8C7G0_MOLMO
OG0000782	sp|Q80WS3|FBLL1_MOUSE	tr|A0A7J8I780|A0A7J8I780_MOLMO
OG0000783	sp|Q8BGV5|ZNF8_MOUSE	tr|A0A7J8CD29|A0A7J8CD29_MOLMO
OG0000783	tr|Q7TSV0|Q7TSV0_MOUSE	tr|A0A7J8DV21|A0A7J8DV21_MOLMO
OG0000784	sp|Q64527|WNT8A_MOUSE	tr|A0A7J8IEP9|A0A7J8IEP9_MOLMO
OG0000784	sp|Q9WUD6|WNT8B_MOUSE	tr|A0A7J8DS74|A0A7J8DS74_MOLMO
