Orthogroup	Mus_musculus	Panthera_leo
OG0002022	sp|P62960|YBOX1_MOUSE	tr|A0A8C8Y1I1|A0A8C8Y1I1_PANLE, tr|A0A8C8X587|A0A8C8X587_PANLE
OG0002023	tr|Q5SUE3|Q5SUE3_MOUSE, sp|Q8VDN4|CCD92_MOUSE	tr|A0A8C9D8Z0|A0A8C9D8Z0_PANLE
OG0002024	sp|Q9D9L5|ACTT2_MOUSE, sp|Q9D9J3|ACTT1_MOUSE	tr|A0A8C8X713|A0A8C8X713_PANLE
OG0002026	sp|Q8K003|TMA7_MOUSE	tr|A0A8C8WGS8|A0A8C8WGS8_PANLE, tr|A0A8C8XIB5|A0A8C8XIB5_PANLE
OG0002027	sp|Q9JJU8|SH3L1_MOUSE	tr|A0A8C8XDU5|A0A8C8XDU5_PANLE, tr|A0A8C8XUD2|A0A8C8XUD2_PANLE
OG0002028	sp|Q63836|SBP2_MOUSE, sp|P17563|SBP1_MOUSE	tr|A0A8C8YBG0|A0A8C8YBG0_PANLE
OG0002029	sp|Q7TQI3|OTUB1_MOUSE	tr|A0A8C8X2K5|A0A8C8X2K5_PANLE, tr|A0A8C8X9I3|A0A8C8X9I3_PANLE
OG0002030	sp|Q8K215|LYRM4_MOUSE	tr|A0A8C8X6C5|A0A8C8X6C5_PANLE, tr|A0A8C8Y2G0|A0A8C8Y2G0_PANLE
OG0002031	sp|Q91YA2|KPSH1_MOUSE	tr|A0A8C8WFM5|A0A8C8WFM5_PANLE, tr|A0A8C8XVR0|A0A8C8XVR0_PANLE
OG0002032	tr|A0A140LIS8|A0A140LIS8_MOUSE, sp|Q9CXR1|DHRS7_MOUSE	tr|A0A8C9D1L3|A0A8C9D1L3_PANLE
OG0002033	sp|O35601|FYB1_MOUSE, sp|Q6BCL1|PRAM_MOUSE	tr|A0A8C8W967|A0A8C8W967_PANLE
OG0002034	sp|O54915|NR1I2_MOUSE, sp|O35627|NR1I3_MOUSE	tr|A0A8C8XIM9|A0A8C8XIM9_PANLE
OG0002035	sp|P08228|SODC_MOUSE	tr|A0A8C9D214|A0A8C9D214_PANLE, tr|A0A8C8XIS2|A0A8C8XIS2_PANLE
OG0002036	sp|Q9JKV1|ADRM1_MOUSE, tr|A0A0A6YVU8|A0A0A6YVU8_MOUSE	tr|A0A8C8XSD0|A0A8C8XSD0_PANLE
OG0002037	sp|Q9QZ47|TNNT3_MOUSE, sp|O88346|TNNT1_MOUSE	tr|A0A8C8XQY0|A0A8C8XQY0_PANLE
OG0002038	sp|Q60945|MTCP1_MOUSE	tr|A0A8C9D4B2|A0A8C9D4B2_PANLE, tr|A0A8C8Y5B3|A0A8C8Y5B3_PANLE
OG0002039	sp|Q7M757|BRC3L_MOUSE, sp|P46737|BRCC3_MOUSE	tr|A0A8C8X371|A0A8C8X371_PANLE
OG0002040	sp|Q8K1S6|SPIR2_MOUSE	tr|A0A8C8Y0W5|A0A8C8Y0W5_PANLE, tr|A0A8C8XDT0|A0A8C8XDT0_PANLE
OG0002041	sp|Q9D4D7|CC50C_MOUSE, sp|Q8VEK0|CC50A_MOUSE	tr|A0A8C8Y2P4|A0A8C8Y2P4_PANLE
OG0002042	sp|Q91ZJ5|UGPA_MOUSE	tr|A0A8C8WA38|A0A8C8WA38_PANLE, tr|A0A8C8WHF3|A0A8C8WHF3_PANLE
OG0002043	sp|Q9D8M4|RL7L_MOUSE	tr|A0A8C9D8L7|A0A8C9D8L7_PANLE, tr|A0A8C8WKG0|A0A8C8WKG0_PANLE
OG0002045	sp|Q9JKN6|NOVA1_MOUSE, sp|A0A1W2P872|NOVA2_MOUSE	tr|A0A8C9DC90|A0A8C9DC90_PANLE
OG0002046	sp|A2ASQ1|AGRIN_MOUSE, sp|Q4VBE4|EGFLA_MOUSE	tr|A0A8C8Y5Z5|A0A8C8Y5Z5_PANLE
OG0002047	sp|P48794|HYALP_MOUSE, sp|Q812F3|HYAL5_MOUSE	tr|A0A8C8WWH9|A0A8C8WWH9_PANLE
OG0002048	sp|Q8BGT9|GLT12_MOUSE, sp|O08832|GALT4_MOUSE	tr|A0A8C9D3M5|A0A8C9D3M5_PANLE
OG0002049	sp|Q9D0T7|GKN3_MOUSE, sp|Q9CR36|GKN1_MOUSE	tr|A0A8C8XFT0|A0A8C8XFT0_PANLE
OG0002050	tr|Q3V2J9|Q3V2J9_MOUSE, tr|A2A5H4|A2A5H4_MOUSE	tr|A0A8C8W9Q5|A0A8C8W9Q5_PANLE
OG0002051	sp|Q8BTY1|KAT1_MOUSE	tr|A0A8C8XFK5|A0A8C8XFK5_PANLE, tr|A0A8C8XHK3|A0A8C8XHK3_PANLE
OG0002052	sp|Q9QX60|DGUOK_MOUSE	tr|A0A8C8WFU3|A0A8C8WFU3_PANLE, tr|A0A8C8WZ71|A0A8C8WZ71_PANLE
OG0002053	sp|O08734|BAK_MOUSE	tr|A0A8C8XCC3|A0A8C8XCC3_PANLE, tr|A0A8C8WB23|A0A8C8WB23_PANLE
OG0002054	sp|O35324|SH21B_MOUSE, sp|Q45HK4|SH21C_MOUSE	tr|A0A8C8XSZ8|A0A8C8XSZ8_PANLE
OG0002055	sp|Q7TQK0|CCNT2_MOUSE, sp|Q9QWV9|CCNT1_MOUSE	tr|A0A8C8WXR9|A0A8C8WXR9_PANLE
OG0002056	sp|Q91VT4|CBR4_MOUSE	tr|A0A8C8WEC3|A0A8C8WEC3_PANLE, tr|A0A8C8WHD7|A0A8C8WHD7_PANLE
OG0002057	sp|P70390|SHOX2_MOUSE	tr|A0A8C8XTM1|A0A8C8XTM1_PANLE, tr|A0A8C8XJ10|A0A8C8XJ10_PANLE
OG0002058	sp|Q8CCH7|FOG2_MOUSE, sp|O35615|FOG1_MOUSE	tr|A0A8C8WZ17|A0A8C8WZ17_PANLE
OG0002059	sp|P58389|PTPA_MOUSE	tr|A0A8C8XHI4|A0A8C8XHI4_PANLE, tr|A0A8C8WAE5|A0A8C8WAE5_PANLE
OG0002060	sp|Q3UZP4|SVIP_MOUSE	tr|A0A8C8Y1W3|A0A8C8Y1W3_PANLE, tr|A0A8C9D8X8|A0A8C9D8X8_PANLE
OG0002061	sp|Q61070|EI24_MOUSE	tr|A0A8C8Y897|A0A8C8Y897_PANLE, tr|A0A8C9D3I5|A0A8C9D3I5_PANLE
OG0002062	sp|Q61081|CDC37_MOUSE	tr|A0A8C8X9S5|A0A8C8X9S5_PANLE, tr|A0A8C9CZY1|A0A8C9CZY1_PANLE
OG0002063	sp|Q8BMY7|ISK2_MOUSE	tr|A0A8C8WN45|A0A8C8WN45_PANLE, tr|A0A8C8WVC2|A0A8C8WVC2_PANLE
OG0002065	sp|O55239|NNMT_MOUSE	tr|A0A8C8XRP4|A0A8C8XRP4_PANLE, tr|A0A8C8XZB7|A0A8C8XZB7_PANLE
OG0002066	sp|O88384|VTI1B_MOUSE	tr|A0A8C8WZI5|A0A8C8WZI5_PANLE, tr|A0A8C9D7C2|A0A8C9D7C2_PANLE
OG0002067	sp|P61804|DAD1_MOUSE	tr|A0A8C8Y846|A0A8C8Y846_PANLE, tr|A0A8C8X2C8|A0A8C8X2C8_PANLE
OG0002068	sp|P63271|SPT4A_MOUSE, sp|Q9Z199|SPT4B_MOUSE	tr|A0A8C8XGL5|A0A8C8XGL5_PANLE
OG0002069	sp|Q5NCC9|TRI58_MOUSE	tr|A0A8C8Y3L9|A0A8C8Y3L9_PANLE, tr|A0A8C8WWD7|A0A8C8WWD7_PANLE
OG0002070	sp|Q62348|TSN_MOUSE, sp|Q9QZE7|TSNAX_MOUSE	tr|A0A8C8X8Q8|A0A8C8X8Q8_PANLE
OG0002071	sp|Q78HU7|GLPC_MOUSE	tr|A0A8C8X7E5|A0A8C8X7E5_PANLE, tr|A0A8C8W9V0|A0A8C8W9V0_PANLE
OG0002072	sp|Q8R0A0|T2FB_MOUSE	tr|A0A8C8W941|A0A8C8W941_PANLE, tr|A0A8C8XI99|A0A8C8XI99_PANLE
OG0002073	sp|P40237|CD82_MOUSE	tr|A0A8C8WM55|A0A8C8WM55_PANLE, tr|A0A8C8X1Z2|A0A8C8X1Z2_PANLE
OG0002074	sp|Q9CX00|IST1_MOUSE	tr|A0A8C8WMJ3|A0A8C8WMJ3_PANLE, tr|A0A8C8XA70|A0A8C8XA70_PANLE
OG0002075	tr|Q9D2F1|Q9D2F1_MOUSE	tr|A0A8C8WQK5|A0A8C8WQK5_PANLE, tr|A0A8C8XQ67|A0A8C8XQ67_PANLE
OG0002076	sp|P28184|MT3_MOUSE	tr|A0A8C8X277|A0A8C8X277_PANLE, tr|A0A8C9D3R2|A0A8C9D3R2_PANLE
OG0002077	sp|Q5NBU8|XAF1_MOUSE, sp|Q3UDK1|TRAD1_MOUSE	tr|A0A8C8WT63|A0A8C8WT63_PANLE
OG0002078	sp|Q8BHD4|FRMD3_MOUSE, tr|Q9D7L5|Q9D7L5_MOUSE	tr|A0A8C9D7R3|A0A8C9D7R3_PANLE
OG0002079	tr|Q3ULK5|Q3ULK5_MOUSE, sp|Q6XQH0|G3ST2_MOUSE	tr|A0A8C8X9M4|A0A8C8X9M4_PANLE
OG0002080	sp|Q9D8B3|CHM4B_MOUSE	tr|A0A8C9D8X7|A0A8C9D8X7_PANLE, tr|A0A8C8Y2R7|A0A8C8Y2R7_PANLE
OG0002081	sp|Q9DCG9|TR112_MOUSE	tr|A0A8C8XIZ5|A0A8C8XIZ5_PANLE, tr|A0A8C8XBC9|A0A8C8XBC9_PANLE
OG0002083	sp|Q8BGS2|BOLA2_MOUSE	tr|A0A8C8XH14|A0A8C8XH14_PANLE, tr|A0A8C8Y1V9|A0A8C8Y1V9_PANLE
OG0002084	sp|Q8VH51|RBM39_MOUSE	tr|A0A8C8WAZ3|A0A8C8WAZ3_PANLE, tr|A0A8C9D4I8|A0A8C9D4I8_PANLE
OG0002085	sp|Q9DCV3|DGAT2_MOUSE	tr|A0A8C8WT80|A0A8C8WT80_PANLE, tr|A0A8C8XJY9|A0A8C8XJY9_PANLE
OG0002086	sp|Q9QZ41|DBF4A_MOUSE	tr|A0A8C8XX34|A0A8C8XX34_PANLE, tr|A0A8C8XFS5|A0A8C8XFS5_PANLE
OG0002087	tr|E9Q6S0|E9Q6S0_MOUSE	tr|A0A8C8YF62|A0A8C8YF62_PANLE, tr|A0A8C8WST9|A0A8C8WST9_PANLE
OG0002088	sp|P08207|S10AA_MOUSE	tr|A0A8C8X3J4|A0A8C8X3J4_PANLE, tr|A0A8C9D2X5|A0A8C9D2X5_PANLE
OG0002089	sp|Q80WJ6|MRP9_MOUSE	tr|A0A8C9D7E7|A0A8C9D7E7_PANLE, tr|A0A8C8XLW5|A0A8C8XLW5_PANLE
OG0002090	sp|Q8BTK5|SMYD4_MOUSE	tr|A0A8C8XEF5|A0A8C8XEF5_PANLE, tr|A0A8C9D652|A0A8C9D652_PANLE
OG0002091	tr|Q9R0K4|Q9R0K4_MOUSE, tr|Q0VEP0|Q0VEP0_MOUSE	tr|A0A8C8X3K9|A0A8C8X3K9_PANLE
OG0002092	sp|D0VYS2|HSF3_MOUSE, sp|P38533|HSF2_MOUSE	tr|A0A8C8XCW2|A0A8C8XCW2_PANLE
OG0002093	sp|P62320|SMD3_MOUSE	tr|A0A8C8WE33|A0A8C8WE33_PANLE, tr|A0A8C8XVW4|A0A8C8XVW4_PANLE
OG0002094	sp|P62855|RS26_MOUSE	tr|A0A8C8WQ64|A0A8C8WQ64_PANLE, tr|A0A8C8X1T4|A0A8C8X1T4_PANLE
OG0002095	tr|A0A1D5RLS7|A0A1D5RLS7_MOUSE, sp|P70280|VAMP7_MOUSE	tr|A0A8C8X747|A0A8C8X747_PANLE
OG0002096	sp|Q9CWT2|BEX4_MOUSE, sp|Q3TZW7|BEX6_MOUSE	tr|A0A8C8Y9N2|A0A8C8Y9N2_PANLE
OG0002097	sp|Q3UKU1|ELL2_MOUSE	tr|A0A8C8WU85|A0A8C8WU85_PANLE, tr|A0A8C8X6V2|A0A8C8X6V2_PANLE
OG0002098	sp|Q8BXX9|CC169_MOUSE	tr|A0A8C8XM91|A0A8C8XM91_PANLE, tr|A0A8C8X7C0|A0A8C8X7C0_PANLE
OG0002099	tr|Q8CFE8|Q8CFE8_MOUSE	tr|A0A8C8XAL9|A0A8C8XAL9_PANLE, tr|A0A8C9D622|A0A8C9D622_PANLE
OG0002100	tr|Q9D5B7|Q9D5B7_MOUSE	tr|A0A8C8Y1E5|A0A8C8Y1E5_PANLE, tr|A0A8C8Y771|A0A8C8Y771_PANLE
OG0002101	sp|Q9D8T0|FAM3A_MOUSE	tr|A0A8C9D466|A0A8C9D466_PANLE, tr|A0A8C8X0X0|A0A8C8X0X0_PANLE
OG0002102	tr|Q3UWL8|Q3UWL8_MOUSE	tr|A0A8C8WJC0|A0A8C8WJC0_PANLE, tr|A0A8C8XIJ6|A0A8C8XIJ6_PANLE
OG0002103	sp|Q61147|CERU_MOUSE	tr|A0A8C8XZD6|A0A8C8XZD6_PANLE, tr|A0A8C8Y0N7|A0A8C8Y0N7_PANLE
OG0002104	sp|Q9QZK2|BCAR3_MOUSE	tr|A0A8C8WRU5|A0A8C8WRU5_PANLE, tr|A0A8C8W8P5|A0A8C8W8P5_PANLE
OG0002105	sp|Q2HXL6|EDEM3_MOUSE	tr|A0A8C8Y235|A0A8C8Y235_PANLE, tr|A0A8C8XZ50|A0A8C8XZ50_PANLE
OG0002106	sp|Q9JIH2|NUP50_MOUSE, tr|Q3V2K7|Q3V2K7_MOUSE	tr|A0A8C8XTQ7|A0A8C8XTQ7_PANLE
OG0002107	tr|Q5SPH3|Q5SPH3_MOUSE, tr|B1ARV3|B1ARV3_MOUSE	tr|A0A8C8X983|A0A8C8X983_PANLE
OG0002108	tr|E9PUA5|E9PUA5_MOUSE, sp|Q9QWT9|KIFC1_MOUSE	tr|A0A8C8X837|A0A8C8X837_PANLE
OG0002109	sp|Q9WVG9|MS3L1_MOUSE, tr|G3X992|G3X992_MOUSE	tr|A0A8C8Y4T8|A0A8C8Y4T8_PANLE
OG0002110	sp|O88597|BECN1_MOUSE	tr|A0A8C8WZ75|A0A8C8WZ75_PANLE, tr|A0A8C8X5J7|A0A8C8X5J7_PANLE
OG0002111	sp|Q5F201|CFA52_MOUSE, sp|Q6ZPG2|WDR90_MOUSE	tr|A0A8C8XGL2|A0A8C8XGL2_PANLE
OG0002112	sp|P70404|IDHG1_MOUSE, sp|Q8BPC6|IDHG2_MOUSE	tr|A0A8C8XNY6|A0A8C8XNY6_PANLE
OG0002113	sp|Q8VCK6|FFAR2_MOUSE	tr|A0A8C8WYF0|A0A8C8WYF0_PANLE, tr|A0A8C8WUX8|A0A8C8WUX8_PANLE
OG0002114	tr|E9Q3R6|E9Q3R6_MOUSE	tr|A0A8C8X7Q2|A0A8C8X7Q2_PANLE, tr|A0A8C8XV12|A0A8C8XV12_PANLE
OG0002115	sp|O09037|REG3A_MOUSE	tr|A0A8C9CZB1|A0A8C9CZB1_PANLE, tr|A0A8C8WHX6|A0A8C8WHX6_PANLE
OG0002116	sp|Q9DCG6|PBLD1_MOUSE, sp|Q9CXN7|PBLD2_MOUSE	tr|A0A8C9DA16|A0A8C9DA16_PANLE
OG0002117	sp|Q6IUP1|SOLH1_MOUSE, sp|Q9D489|SOLH2_MOUSE	tr|A0A8C8XAF6|A0A8C8XAF6_PANLE
OG0002118	sp|Q9CQU3|RER1_MOUSE	tr|A0A8C8XFC8|A0A8C8XFC8_PANLE, tr|A0A8C8XUV5|A0A8C8XUV5_PANLE
OG0002119	tr|G3X8R7|G3X8R7_MOUSE	tr|A0A8C8WBS0|A0A8C8WBS0_PANLE, tr|A0A8C8WCD9|A0A8C8WCD9_PANLE
OG0002120	sp|Q8VDB9|S620A_MOUSE, sp|O88575|S620B_MOUSE	tr|A0A8C8WFN1|A0A8C8WFN1_PANLE
OG0002121	sp|Q8K4D7|PLCZ1_MOUSE, sp|Q8R3B1|PLCD1_MOUSE	tr|A0A8C8X2B4|A0A8C8X2B4_PANLE
OG0002122	sp|Q9D563|TM114_MOUSE, sp|B1AQL3|TM235_MOUSE	tr|A0A8C8XA58|A0A8C8XA58_PANLE
OG0002123	tr|A0A140LHH9|A0A140LHH9_MOUSE, sp|Q8C0J2|A16L1_MOUSE	tr|A0A8C9D6S8|A0A8C9D6S8_PANLE
OG0002124	tr|J3QMB3|J3QMB3_MOUSE	tr|A0A8C8XTA8|A0A8C8XTA8_PANLE, tr|A0A8C8WHJ2|A0A8C8WHJ2_PANLE
OG0002125	sp|P06281|RENI1_MOUSE, sp|P00796|RENI2_MOUSE	tr|A0A8C8Y3S6|A0A8C8Y3S6_PANLE
OG0002126	sp|Q3TIW9|ENPP7_MOUSE	tr|A0A8C8X7H4|A0A8C8X7H4_PANLE, tr|A0A8C8YB71|A0A8C8YB71_PANLE
OG0002127	sp|P32507|NECT2_MOUSE, tr|Q8K094|Q8K094_MOUSE	tr|A0A8C8WQ80|A0A8C8WQ80_PANLE
OG0002128	sp|Q8K5B2|MCFD2_MOUSE	tr|A0A8C8XKB2|A0A8C8XKB2_PANLE, tr|A0A8C8WM72|A0A8C8WM72_PANLE
OG0002129	sp|Q9DCI3|STR3N_MOUSE	tr|A0A8C9D768|A0A8C9D768_PANLE, tr|A0A8C8XL08|A0A8C8XL08_PANLE
OG0002130	tr|A0A1B0GS74|A0A1B0GS74_MOUSE	tr|A0A8C8XPL7|A0A8C8XPL7_PANLE, tr|A0A8C8XCQ6|A0A8C8XCQ6_PANLE
OG0002131	sp|P55097|CATK_MOUSE, sp|O70370|CATS_MOUSE	tr|A0A8C9DAY7|A0A8C9DAY7_PANLE
OG0002132	sp|P70225|I11RB_MOUSE, sp|Q64385|I11RA_MOUSE	tr|A0A8C8XKZ5|A0A8C8XKZ5_PANLE
OG0002133	sp|Q3TNH5|F172A_MOUSE	tr|A0A8C8XVQ2|A0A8C8XVQ2_PANLE, tr|A0A8C8X696|A0A8C8X696_PANLE
OG0002134	tr|B7ZWJ5|B7ZWJ5_MOUSE, sp|Q60774|TM45A_MOUSE	tr|A0A8C8Y2A8|A0A8C8Y2A8_PANLE
OG0002135	sp|Q3TMW1|C102A_MOUSE	tr|A0A8C8X4T0|A0A8C8X4T0_PANLE, tr|A0A8C8X6K4|A0A8C8X6K4_PANLE
OG0002136	sp|Q60961|LAP4A_MOUSE	tr|A0A8C8WPC7|A0A8C8WPC7_PANLE, tr|A0A8C9D8T7|A0A8C9D8T7_PANLE
OG0002137	sp|Q9JKL5|CHP3_MOUSE, tr|Q9DAJ7|Q9DAJ7_MOUSE	tr|A0A8C8XHP8|A0A8C8XHP8_PANLE
OG0002138	sp|Q640M6|GDPD5_MOUSE, sp|Q3TT99|GDPD4_MOUSE	tr|A0A8C8WVD7|A0A8C8WVD7_PANLE
OG0002139	sp|Q5DU00|DCDC2_MOUSE, sp|Q9D1B8|DCD2C_MOUSE	tr|A0A8C8Y822|A0A8C8Y822_PANLE
OG0002140	sp|Q8BI73|ZN775_MOUSE	tr|A0A8C9D9M6|A0A8C9D9M6_PANLE, tr|A0A8C8WE45|A0A8C8WE45_PANLE
OG0002141	sp|Q9CQC2|COL_MOUSE	tr|A0A8C9D7X0|A0A8C9D7X0_PANLE, tr|A0A8C8XSD9|A0A8C8XSD9_PANLE
OG0002142	tr|A0A494BB12|A0A494BB12_MOUSE	tr|A0A8C8X0A6|A0A8C8X0A6_PANLE, tr|A0A8C8WWP1|A0A8C8WWP1_PANLE
OG0002143	tr|E9Q492|E9Q492_MOUSE	tr|A0A8C8XZN3|A0A8C8XZN3_PANLE, tr|A0A8C9D8P0|A0A8C9D8P0_PANLE
OG0002144	sp|P0DPB4|SCHI1_MOUSE, sp|A0A088MLT8|IQIP1_MOUSE	tr|A0A8C8XJ00|A0A8C8XJ00_PANLE
OG0002145	sp|P62311|LSM3_MOUSE	tr|A0A8C8XFD4|A0A8C8XFD4_PANLE, tr|A0A8C8WIH1|A0A8C8WIH1_PANLE
OG0002146	sp|Q63880|EST3A_MOUSE, sp|Q8VCU1|EST3B_MOUSE	tr|A0A8C8XEI6|A0A8C8XEI6_PANLE
OG0002147	sp|Q8CCT7|NSUN3_MOUSE	tr|A0A8C8WYA3|A0A8C8WYA3_PANLE, tr|A0A8C8XEG8|A0A8C8XEG8_PANLE
OG0002148	sp|Q9D938|TM160_MOUSE	tr|A0A8C9D255|A0A8C9D255_PANLE, tr|A0A8C8XTM9|A0A8C8XTM9_PANLE
OG0002149	sp|Q3V1H1|CKAP2_MOUSE	tr|A0A8C8WX81|A0A8C8WX81_PANLE, tr|A0A8C8XM94|A0A8C8XM94_PANLE
OG0002150	sp|Q8QZS5|RN183_MOUSE	tr|A0A8C8XKY6|A0A8C8XKY6_PANLE, tr|A0A8C8Y5W4|A0A8C8Y5W4_PANLE
OG0002151	sp|P35428|HES1_MOUSE	tr|A0A8C8XXX6|A0A8C8XXX6_PANLE, tr|A0A8C8XFD8|A0A8C8XFD8_PANLE
OG0002152	sp|Q62446|FKBP3_MOUSE	tr|A0A8C9D0H8|A0A8C9D0H8_PANLE, tr|A0A8C8X9J7|A0A8C8X9J7_PANLE
OG0002153	sp|Q8VBT2|SDHL_MOUSE, sp|Q8R238|SDSL_MOUSE	tr|A0A8C8XH65|A0A8C8XH65_PANLE
OG0002154	sp|Q91WE4|CR032_MOUSE	tr|A0A8C8X230|A0A8C8X230_PANLE, tr|A0A8C8XME6|A0A8C8XME6_PANLE
OG0002155	sp|Q9JLG8|CAN15_MOUSE, sp|Q9ER56|CAN12_MOUSE	tr|A0A8C8WTB5|A0A8C8WTB5_PANLE
OG0002156	sp|Q924P3|LCN8_MOUSE	tr|A0A8C8XC78|A0A8C8XC78_PANLE, tr|A0A8C8XRL2|A0A8C8XRL2_PANLE
OG0002157	sp|Q9D9E0|S22AH_MOUSE	tr|A0A8C9D682|A0A8C9D682_PANLE, tr|A0A8C9D4A8|A0A8C9D4A8_PANLE
OG0002158	sp|P97762|RP9_MOUSE	tr|A0A8C8WAW0|A0A8C8WAW0_PANLE, tr|A0A8C8WAI1|A0A8C8WAI1_PANLE
OG0002159	sp|O88312|AGR2_MOUSE, sp|Q8R3W7|AGR3_MOUSE	tr|A0A8C8WPB7|A0A8C8WPB7_PANLE
OG0002160	tr|Q99PB1|Q99PB1_MOUSE, sp|Q9CPR8|NSE3_MOUSE	tr|A0A8C8WW31|A0A8C8WW31_PANLE
OG0002161	sp|Q9EST4|PSMG2_MOUSE	tr|A0A8C8XUC5|A0A8C8XUC5_PANLE, tr|A0A8C8Y6N1|A0A8C8Y6N1_PANLE
OG0002162	sp|P0C7N9|PSMG4_MOUSE	tr|A0A8C8XGM2|A0A8C8XGM2_PANLE, tr|A0A8C8XWY5|A0A8C8XWY5_PANLE
OG0002163	sp|O35659|GLP1R_MOUSE, sp|Q61606|GLR_MOUSE	tr|A0A8C8WFS8|A0A8C8WFS8_PANLE
OG0002164	sp|Q7TSY8|SGO2_MOUSE, tr|J3QMK1|J3QMK1_MOUSE	tr|A0A8C8XWQ7|A0A8C8XWQ7_PANLE
OG0002165	tr|Q8VF27|Q8VF27_MOUSE	tr|A0A8C8XV56|A0A8C8XV56_PANLE, tr|A0A8C8Y364|A0A8C8Y364_PANLE
OG0002166	sp|B1ATG9|TIKI2_MOUSE	tr|A0A8C8WUN0|A0A8C8WUN0_PANLE, tr|A0A8C8WFL6|A0A8C8WFL6_PANLE
OG0002167	tr|H7BX60|H7BX60_MOUSE, sp|Q91WC1|POTE1_MOUSE	tr|A0A8C8XCJ5|A0A8C8XCJ5_PANLE
OG0002168	sp|P16563|CRIS2_MOUSE	tr|A0A8C8WGG5|A0A8C8WGG5_PANLE, tr|A0A8C8WHQ9|A0A8C8WHQ9_PANLE
OG0002170	sp|P97360|ETV6_MOUSE	tr|A0A8C8XPE4|A0A8C8XPE4_PANLE, tr|A0A8C8WD12|A0A8C8WD12_PANLE
OG0002171	sp|Q61212|NPY6R_MOUSE, sp|Q04573|NPY1R_MOUSE	tr|A0A8C8WJ36|A0A8C8WJ36_PANLE
OG0002172	sp|Q3UD01|A7L3B_MOUSE	tr|A0A8C8WE43|A0A8C8WE43_PANLE, tr|A0A8C9D9X4|A0A8C9D9X4_PANLE
OG0002173	sp|Q9DA80|RSH3B_MOUSE, sp|Q3UFY4|RSH3A_MOUSE	tr|A0A8C8WK68|A0A8C8WK68_PANLE
OG0002174	sp|Q9JJJ3|AQP9_MOUSE	tr|A0A8C8WTF2|A0A8C8WTF2_PANLE, tr|A0A8C8WB30|A0A8C8WB30_PANLE
OG0002175	tr|A0A0A6YXW6|A0A0A6YXW6_MOUSE, sp|P01878|IGHA_MOUSE	tr|A0A8C8Y4M0|A0A8C8Y4M0_PANLE
OG0002176	sp|Q9CR84|AT5G1_MOUSE	tr|A0A8C9DC82|A0A8C9DC82_PANLE, tr|A0A8C8Y998|A0A8C8Y998_PANLE
OG0002177	tr|A2RSL7|A2RSL7_MOUSE	tr|A0A8C8XH84|A0A8C8XH84_PANLE, tr|A0A8C8XMV5|A0A8C8XMV5_PANLE
OG0002178	sp|Q9D958|SPCS1_MOUSE	tr|A0A8C9CZR9|A0A8C9CZR9_PANLE, tr|A0A8C8XJH8|A0A8C8XJH8_PANLE
OG0002179	sp|Q9DCB1|HMGN3_MOUSE	tr|A0A8C8X5L6|A0A8C8X5L6_PANLE, tr|A0A8C8Y5Q1|A0A8C8Y5Q1_PANLE
OG0002180	sp|Q99LH4|ZN672_MOUSE	tr|A0A8C8XF63|A0A8C8XF63_PANLE, tr|A0A8C9CV59|A0A8C9CV59_PANLE
OG0002181	sp|Q9WTX5|SKP1_MOUSE	tr|A0A8C8XSC5|A0A8C8XSC5_PANLE, tr|A0A8C8WSZ2|A0A8C8WSZ2_PANLE
OG0002182	tr|A2A9H6|A2A9H6_MOUSE, tr|B1AWG4|B1AWG4_MOUSE	tr|A0A8C9DAR1|A0A8C9DAR1_PANLE
OG0002183	tr|E9PVW1|E9PVW1_MOUSE	tr|A0A8C8XSG5|A0A8C8XSG5_PANLE, tr|A0A8C9D9M0|A0A8C9D9M0_PANLE
OG0002184	sp|Q3V124|EID3_MOUSE, tr|G3XA30|G3XA30_MOUSE	tr|A0A8C8XY35|A0A8C8XY35_PANLE
OG0002185	sp|Q7TT15|GLT17_MOUSE, tr|G3X942|G3X942_MOUSE	tr|A0A8C8XQZ2|A0A8C8XQZ2_PANLE
OG0002186	sp|Q8JZM4|DNER_MOUSE	tr|A0A8C8XX26|A0A8C8XX26_PANLE, tr|A0A8C8WY15|A0A8C8WY15_PANLE
OG0002187	sp|Q8VD24|ZCC18_MOUSE, sp|Q9CZA5|ZCH12_MOUSE	tr|A0A8C8Y664|A0A8C8Y664_PANLE
OG0002188	sp|Q8CF27|FA24A_MOUSE, sp|Q9DAL9|FA24L_MOUSE	tr|A0A8C8XSD4|A0A8C8XSD4_PANLE
OG0002189	sp|Q9Z2G1|FM1AA_MOUSE, sp|Q8C0T1|FM1AB_MOUSE	tr|A0A8C8WV99|A0A8C8WV99_PANLE
OG0002190	sp|A0A087WPF7|AUTS2_MOUSE, tr|E9Q9T0|E9Q9T0_MOUSE	tr|A0A8C8XTP5|A0A8C8XTP5_PANLE
OG0002192	sp|B1AXP6|TOM5_MOUSE	tr|A0A8C8X9K2|A0A8C8X9K2_PANLE, tr|A0A8C8XGR9|A0A8C8XGR9_PANLE
OG0002193	sp|P39039|MBL1_MOUSE, sp|P41317|MBL2_MOUSE	tr|A0A8C8X0D6|A0A8C8X0D6_PANLE
OG0002194	sp|Q6NZE7|PBIR2_MOUSE	tr|A0A8C8X582|A0A8C8X582_PANLE, tr|A0A8C9D4E3|A0A8C9D4E3_PANLE
