Orthogroup	Mus_musculus	Callithrix_jacchus
OG0004679	sp|Q00651|ITA4_MOUSE	tr|F6RD20|F6RD20_CALJA
OG0004680	sp|Q91YV9|PGAP4_MOUSE	tr|F6RHH0|F6RHH0_CALJA
OG0004681	sp|P28322|ETV4_MOUSE	tr|F6TZY0|F6TZY0_CALJA
OG0004682	sp|Q8R418|DICER_MOUSE	tr|F6W4T4|F6W4T4_CALJA
OG0004683	sp|Q8CA72|GAN_MOUSE	tr|F6YPB4|F6YPB4_CALJA
OG0004684	sp|Q80Y61|BI2L2_MOUSE	tr|F6YTH5|F6YTH5_CALJA
OG0004685	sp|D3YWE6|MN1_MOUSE	tr|F6YXB3|F6YXB3_CALJA
OG0004686	sp|Q8BHL6|FAP24_MOUSE	tr|F6Z0P2|F6Z0P2_CALJA
OG0004687	sp|E9Q784|ZC3HD_MOUSE	tr|F7A452|F7A452_CALJA
OG0004688	sp|Q9DD20|MET7B_MOUSE	tr|F7CX26|F7CX26_CALJA
OG0004689	sp|Q8C015|PAK5_MOUSE	tr|F7DBS7|F7DBS7_CALJA
OG0004690	sp|Q8C5H1|ANO4_MOUSE	tr|F7EZV1|F7EZV1_CALJA
OG0004691	sp|Q80YD1|SUV3_MOUSE	tr|F7FZQ5|F7FZQ5_CALJA
OG0004692	sp|Q4FZC9|SYNE3_MOUSE	tr|F7GCR5|F7GCR5_CALJA
OG0004693	sp|Q8BFY6|PEF1_MOUSE	tr|F7GCS5|F7GCS5_CALJA
OG0004694	sp|Q9D777|TNF13_MOUSE	tr|F7GHR8|F7GHR8_CALJA
OG0004695	sp|Q923Z3|MTO1_MOUSE	tr|F7H137|F7H137_CALJA
OG0004696	sp|Q9DAU7|WFDC2_MOUSE	tr|F7HCE8|F7HCE8_CALJA
OG0004697	sp|Q8C129|LCAP_MOUSE	tr|F7HKT3|F7HKT3_CALJA
OG0004698	sp|Q8BHC7|RHBL4_MOUSE	tr|F7HNU5|F7HNU5_CALJA
OG0004699	sp|O35298|AOAH_MOUSE	tr|F7HTD5|F7HTD5_CALJA
OG0004700	sp|Q9JHI0|MMP19_MOUSE	tr|F7HV54|F7HV54_CALJA
OG0004701	sp|Q8BWP8|B4GA1_MOUSE	tr|F7HXE5|F7HXE5_CALJA
OG0004702	sp|Q6PFD6|KI18B_MOUSE	tr|F7I475|F7I475_CALJA
OG0004703	tr|Q925T4|Q925T4_MOUSE	tr|F7I6Y0|F7I6Y0_CALJA
OG0004704	sp|Q7TQ69|TMC3_MOUSE	tr|F7I935|F7I935_CALJA
OG0004705	sp|Q9QYJ7|DS13B_MOUSE	tr|F7ILA1|F7ILA1_CALJA
OG0004706	sp|Q60631|GRB2_MOUSE	tr|F7IQR6|F7IQR6_CALJA
OG0004707	sp|Q8BQZ5|CPSF4_MOUSE	tr|U3BK11|U3BK11_CALJA
OG0004708	sp|Q9D174|S18L2_MOUSE	tr|U3BR89|U3BR89_CALJA
OG0004709	sp|Q80Y83|DIXC1_MOUSE	tr|U3CWR0|U3CWR0_CALJA
OG0004710	sp|Q8R1B0|STAC2_MOUSE	tr|U3DBK6|U3DBK6_CALJA
OG0004711	sp|Q4VBF2|R3HD4_MOUSE	tr|U3DVX3|U3DVX3_CALJA
OG0004712	tr|H3BJZ2|H3BJZ2_MOUSE	tr|U3E955|U3E955_CALJA
OG0004713	sp|Q8CFJ9|WDR24_MOUSE	tr|U3EAH1|U3EAH1_CALJA
OG0004714	sp|Q69Z98|BRSK2_MOUSE	tr|U3EMH5|U3EMH5_CALJA
OG0004715	sp|Q8BGR9|UBCP1_MOUSE	tr|U3FI55|U3FI55_CALJA
OG0004716	sp|Q9JHB3|TIMP4_MOUSE	tr|A0A2R8M505|A0A2R8M505_CALJA
OG0004717	sp|Q9WUD6|WNT8B_MOUSE	tr|A0A2R8M5J2|A0A2R8M5J2_CALJA
OG0004718	sp|Q9DBZ1|IKIP_MOUSE	tr|A0A2R8MF18|A0A2R8MF18_CALJA
OG0004719	tr|A0A5F8MPY0|A0A5F8MPY0_MOUSE	tr|A0A2R8MH17|A0A2R8MH17_CALJA
OG0004720	sp|Q9EQ20|MMSA_MOUSE	tr|A0A2R8MKK4|A0A2R8MKK4_CALJA
OG0004721	sp|Q62225|CISH_MOUSE	tr|A0A2R8MUL6|A0A2R8MUL6_CALJA
OG0004722	sp|O35103|OMD_MOUSE	tr|A0A2R8MWY3|A0A2R8MWY3_CALJA
OG0004723	sp|Q9CPW4|ARPC5_MOUSE	tr|A0A2R8MXU6|A0A2R8MXU6_CALJA
OG0004724	tr|A0A087WP46|A0A087WP46_MOUSE	tr|A0A5F4VRN1|A0A5F4VRN1_CALJA
OG0004725	tr|Q14BI5|Q14BI5_MOUSE	tr|A0A5F4VRQ0|A0A5F4VRQ0_CALJA
OG0004726	sp|A2APA5|FA209_MOUSE	tr|A0A5F4VSW4|A0A5F4VSW4_CALJA
OG0004727	sp|Q9CW07|PP13G_MOUSE	tr|A0A5F4VYT1|A0A5F4VYT1_CALJA
OG0004728	sp|Q9EQT6|SYT13_MOUSE	tr|A0A5F4W4Q3|A0A5F4W4Q3_CALJA
OG0004729	sp|Q923D3|PARM1_MOUSE	tr|A0A5F4W800|A0A5F4W800_CALJA
OG0004730	tr|Q9QZ18|Q9QZ18_MOUSE	tr|A0A5F4WC48|A0A5F4WC48_CALJA
OG0004731	sp|Q9JL89|NINJ2_MOUSE	tr|A0A5F4WE20|A0A5F4WE20_CALJA
OG0004732	sp|P0DPD9|EFCE2_MOUSE	tr|A0A5K1UBI6|A0A5K1UBI6_CALJA
OG0004733	sp|P38532|HSF1_MOUSE	tr|A0A5K1UVE4|A0A5K1UVE4_CALJA
OG0004734	sp|Q8R3E3|WIPI1_MOUSE	tr|A0A8I3W228|A0A8I3W228_CALJA
OG0004735	sp|O55242|SGMR1_MOUSE	tr|A0A8I3W361|A0A8I3W361_CALJA
OG0004736	sp|O35071|KIF1C_MOUSE	tr|A0A8I3WBW7|A0A8I3WBW7_CALJA
OG0004737	sp|Q8CBY3|LENG8_MOUSE	tr|A0A8I3WEF3|A0A8I3WEF3_CALJA
OG0004738	sp|O54734|OST48_MOUSE	tr|A0A8I3WHZ1|A0A8I3WHZ1_CALJA
OG0004739	sp|Q8BHY8|SNX14_MOUSE	tr|A0A8I3WI14|A0A8I3WI14_CALJA
OG0004740	sp|B2RUP2|UN13D_MOUSE	tr|A0A8I3WS33|A0A8I3WS33_CALJA
OG0004741	sp|Q3U3R4|LMF1_MOUSE	tr|A0A8I3WVS2|A0A8I3WVS2_CALJA
OG0004742	sp|Q14DH7|ACSS3_MOUSE	tr|A0A8I3X5I0|A0A8I3X5I0_CALJA
OG0004743	sp|Q7SIG6|ASAP2_MOUSE	tr|A0A8I4A1V4|A0A8I4A1V4_CALJA
OG0004744	sp|Q9DBS1|TMM43_MOUSE	tr|A0A8I4A4B6|A0A8I4A4B6_CALJA
OG0004745	sp|Q6PIX5|RHDF1_MOUSE	sp|B0VX73|RHDF1_CALJA
OG0004746	sp|P18761|CAH6_MOUSE	tr|F6QL01|F6QL01_CALJA
OG0004747	sp|Q8VCH5|RABEK_MOUSE	tr|F6TY48|F6TY48_CALJA
OG0004748	sp|Q80Z25|OFD1_MOUSE	tr|F6U2Q8|F6U2Q8_CALJA
OG0004749	tr|E9QAW0|E9QAW0_MOUSE	tr|F6V2G0|F6V2G0_CALJA
OG0004750	sp|Q9JJL8|SYSM_MOUSE	tr|F6VDA5|F6VDA5_CALJA
OG0004751	sp|P51658|DHB2_MOUSE	tr|F6VR90|F6VR90_CALJA
OG0004752	sp|Q3USW5|FXRD2_MOUSE	tr|F6W1D8|F6W1D8_CALJA
OG0004753	sp|Q3U0V2|TRADD_MOUSE	tr|F6WBD6|F6WBD6_CALJA
OG0004754	sp|Q3TIU4|PDE12_MOUSE	tr|F7A264|F7A264_CALJA
OG0004755	tr|D3YY33|D3YY33_MOUSE	tr|F7BN19|F7BN19_CALJA
OG0004756	sp|P26151|FCGR1_MOUSE	tr|F7CF61|F7CF61_CALJA
OG0004757	sp|Q8BTI9|PK3CB_MOUSE	tr|F7CM33|F7CM33_CALJA
OG0004758	sp|Q63739|TP4A1_MOUSE	tr|F7DW77|F7DW77_CALJA
OG0004759	sp|P97299|SFRP2_MOUSE	tr|F7E410|F7E410_CALJA
OG0004760	tr|Q8VFN6|Q8VFN6_MOUSE	tr|F7GP36|F7GP36_CALJA
OG0004761	sp|Q3ULW6|CCD33_MOUSE	tr|F7GQK3|F7GQK3_CALJA
OG0004762	sp|P33146|CAD15_MOUSE	tr|F7GRQ4|F7GRQ4_CALJA
OG0004763	sp|Q8BNJ2|ATS4_MOUSE	tr|F7H2R3|F7H2R3_CALJA
OG0004764	sp|Q3V0I2|PRR7_MOUSE	tr|F7H2Y9|F7H2Y9_CALJA
OG0004765	sp|Q6ZPI0|JADE1_MOUSE	tr|F7H6X1|F7H6X1_CALJA
OG0004766	sp|P62509|ERR3_MOUSE	tr|F7HEF6|F7HEF6_CALJA
OG0004767	sp|Q9D7V1|SH24A_MOUSE	tr|F7HK30|F7HK30_CALJA
OG0004768	sp|Q6J756|CAN11_MOUSE	tr|F7HTY5|F7HTY5_CALJA
OG0004769	sp|Q91WN4|KMO_MOUSE	tr|F7HY38|F7HY38_CALJA
OG0004770	sp|Q8C0K5|GDC_MOUSE	tr|F7HZD2|F7HZD2_CALJA
OG0004771	sp|Q7TSI1|PKHM1_MOUSE	tr|F7I686|F7I686_CALJA
OG0004772	sp|Q9D600|PSF2_MOUSE	tr|F7IEQ4|F7IEQ4_CALJA
OG0004773	sp|Q8K1J5|SDE2_MOUSE	tr|F7IKP2|F7IKP2_CALJA
OG0004774	sp|Q6PAQ4|REXO4_MOUSE	tr|U3B4R2|U3B4R2_CALJA
OG0004775	sp|Q7TMY7|IPO8_MOUSE	tr|U3BCL7|U3BCL7_CALJA
OG0004776	sp|Q923G2|RPAB3_MOUSE	tr|U3CZ88|U3CZ88_CALJA
OG0004777	sp|O70370|CATS_MOUSE	tr|U3DK74|U3DK74_CALJA
OG0004778	sp|Q8K157|GALM_MOUSE	tr|U3DPG6|U3DPG6_CALJA
OG0004779	sp|Q8K274|KT3K_MOUSE	tr|U3E2G4|U3E2G4_CALJA
OG0004780	sp|Q9QYJ3|DNJB1_MOUSE	tr|U3EIQ5|U3EIQ5_CALJA
OG0004781	sp|E9PYK3|PARP4_MOUSE	tr|U3EYH1|U3EYH1_CALJA
OG0004782	sp|Q6P6J0|ADAT2_MOUSE	tr|U3F1L5|U3F1L5_CALJA
OG0004783	sp|Q8CAB8|CAST2_MOUSE	tr|U3FDX2|U3FDX2_CALJA
OG0004784	sp|Q9QZC2|PLXC1_MOUSE	tr|A0A2R8M2N3|A0A2R8M2N3_CALJA
OG0004785	sp|Q9JI13|SAS10_MOUSE	tr|A0A2R8M810|A0A2R8M810_CALJA
OG0004786	sp|Q8VCK6|FFAR2_MOUSE	tr|A0A2R8MC38|A0A2R8MC38_CALJA
OG0004787	sp|O54942|CLD5_MOUSE	tr|A0A2R8MGT2|A0A2R8MGT2_CALJA
OG0004788	sp|Q91W50|CSDE1_MOUSE	tr|A0A2R8MS41|A0A2R8MS41_CALJA
OG0004789	sp|Q5QR91|CQ078_MOUSE	tr|A0A2R8N437|A0A2R8N437_CALJA
OG0004790	sp|Q80WM3|CPLX4_MOUSE	tr|A0A5F4VUD6|A0A5F4VUD6_CALJA
OG0004791	sp|Q7TMA2|ZN503_MOUSE	tr|A0A5F4W530|A0A5F4W530_CALJA
OG0004792	sp|Q8JZN5|ACAD9_MOUSE	tr|A0A5F4W6H2|A0A5F4W6H2_CALJA
OG0004793	sp|Q80TI0|ASTRB_MOUSE	tr|A0A5F4W7K1|A0A5F4W7K1_CALJA
OG0004794	sp|Q4U4S6|XIRP2_MOUSE	tr|A0A5F4W8G9|A0A5F4W8G9_CALJA
OG0004795	tr|Q9WUR0|Q9WUR0_MOUSE	tr|A0A5F4WAY0|A0A5F4WAY0_CALJA
OG0004796	sp|Q3U0M1|TPPC9_MOUSE	tr|A0A5F4WHT7|A0A5F4WHT7_CALJA
OG0004797	sp|P30412|PPIC_MOUSE	tr|A0A5F4WKS5|A0A5F4WKS5_CALJA
OG0004798	sp|O35536|TFPI2_MOUSE	tr|A0A5K1UWR2|A0A5K1UWR2_CALJA
OG0004799	sp|Q8K3J5|ZN131_MOUSE	tr|A0A8I3VWF1|A0A8I3VWF1_CALJA
OG0004800	tr|E9Q0S6|E9Q0S6_MOUSE	tr|A0A8I3W7P1|A0A8I3W7P1_CALJA
OG0004801	sp|Q9Z2H6|CLC4D_MOUSE	tr|A0A8I3WFT7|A0A8I3WFT7_CALJA
OG0004802	sp|Q3TNH5|F172A_MOUSE	tr|A0A8I3WG90|A0A8I3WG90_CALJA
OG0004803	sp|Q8BM89|ARSJ_MOUSE	tr|A0A8I3WK19|A0A8I3WK19_CALJA
OG0004804	sp|Q811B3|ATS12_MOUSE	tr|A0A8I3WND7|A0A8I3WND7_CALJA
OG0004805	sp|P32442|MEOX1_MOUSE	tr|A0A8I3WWZ6|A0A8I3WWZ6_CALJA
OG0004806	sp|Q9D479|UVSSA_MOUSE	tr|A0A8I4A4V7|A0A8I4A4V7_CALJA
OG0004807	sp|Q9D6J3|YJU2_MOUSE	tr|A0A8J8Y707|A0A8J8Y707_CALJA
OG0004808	sp|Q3UHK1|MYCT_MOUSE	tr|A0A8J8YSG2|A0A8J8YSG2_CALJA
OG0004809	sp|P97300|NPTN_MOUSE	tr|F6PJT0|F6PJT0_CALJA
OG0004810	sp|Q9CQE6|ASF1A_MOUSE	tr|F6QXV7|F6QXV7_CALJA
OG0004811	sp|Q9Z180|SETBP_MOUSE	tr|F6RL12|F6RL12_CALJA
OG0004812	sp|Q9CR24|NUDT8_MOUSE	tr|F6X7J5|F6X7J5_CALJA
OG0004813	sp|Q3SYP2|CTRC_MOUSE	tr|F6XGF0|F6XGF0_CALJA
OG0004814	sp|Q9D020|5NT3A_MOUSE	tr|F6Y2I5|F6Y2I5_CALJA
OG0004815	sp|Q62172|RBP1_MOUSE	tr|F6Z9D4|F6Z9D4_CALJA
OG0004816	sp|Q9DBT3|CCD97_MOUSE	tr|F7BYD5|F7BYD5_CALJA
OG0004817	sp|Q9WUP0|RAMP2_MOUSE	tr|F7FA91|F7FA91_CALJA
OG0004818	sp|A2ARJ3|TM236_MOUSE	tr|F7GZ20|F7GZ20_CALJA
OG0004819	sp|Q91XC0|AJUBA_MOUSE	tr|F7GZN5|F7GZN5_CALJA
OG0004820	sp|Q6AZB0|BOC_MOUSE	tr|F7H8R4|F7H8R4_CALJA
OG0004821	sp|Q8C567|NCTR1_MOUSE	tr|F7HGR1|F7HGR1_CALJA
OG0004822	sp|Q8BZJ8|CH034_MOUSE	tr|F7HUC1|F7HUC1_CALJA
OG0004823	sp|Q8C156|CND2_MOUSE	tr|F7HVD3|F7HVD3_CALJA
OG0004824	sp|Q9CQA6|CHCH1_MOUSE	tr|F7HXD5|F7HXD5_CALJA
OG0004825	sp|Q8CI33|C19L1_MOUSE	tr|F7IRP5|F7IRP5_CALJA
OG0004826	sp|Q811F1|ZBT41_MOUSE	tr|F7IS03|F7IS03_CALJA
OG0004827	sp|Q9CRB6|TPPP3_MOUSE	tr|U3CG63|U3CG63_CALJA
OG0004828	sp|Q9QUJ0|HCST_MOUSE	tr|U3D078|U3D078_CALJA
OG0004829	sp|Q9QYT7|PIGQ_MOUSE	tr|U3D0V0|U3D0V0_CALJA
OG0004830	sp|Q99JP7|GGT7_MOUSE	tr|U3DHK9|U3DHK9_CALJA
OG0004831	sp|Q61084|M3K3_MOUSE	tr|U3DWA0|U3DWA0_CALJA
OG0004832	sp|P20067|ID1_MOUSE	tr|U3EVS0|U3EVS0_CALJA
OG0004833	sp|Q924H7|WAC_MOUSE	tr|U3EWY1|U3EWY1_CALJA
OG0004834	sp|Q8C460|ERI3_MOUSE	tr|U3F9V9|U3F9V9_CALJA
OG0004835	sp|Q3TMX7|QSOX2_MOUSE	tr|U3FXW8|U3FXW8_CALJA
OG0004836	sp|Q7TNK8|ADM2_MOUSE	tr|A0A2R8M7T7|A0A2R8M7T7_CALJA
OG0004837	sp|Q32M26|CK087_MOUSE	tr|A0A2R8MCM8|A0A2R8MCM8_CALJA
OG0004838	tr|A0A286YDY8|A0A286YDY8_MOUSE	tr|A0A5F4VQP4|A0A5F4VQP4_CALJA
OG0004839	sp|O35711|LIPB2_MOUSE	tr|A0A5F4VZ19|A0A5F4VZ19_CALJA
OG0004840	sp|Q3UFY8|TM10C_MOUSE	tr|A0A5F4VZF9|A0A5F4VZF9_CALJA
OG0004841	sp|A0A338P6K9|QSER1_MOUSE	tr|A0A5F4W2K4|A0A5F4W2K4_CALJA
OG0004842	sp|Q9JLF7|TLR5_MOUSE	tr|A0A5F4WCT5|A0A5F4WCT5_CALJA
OG0004843	sp|Q9D478|ODF2L_MOUSE	tr|A0A5F4WGL0|A0A5F4WGL0_CALJA
OG0004844	sp|Q6IRT3|PARI_MOUSE	tr|A0A5F4WMG3|A0A5F4WMG3_CALJA
OG0004845	sp|Q9CQG3|ZMY19_MOUSE	tr|A0A5K1UJI7|A0A5K1UJI7_CALJA
OG0004846	sp|Q6P1G2|KDM2B_MOUSE	tr|A0A8I3W0H2|A0A8I3W0H2_CALJA
OG0004847	sp|Q04758|IPKB_MOUSE	tr|A0A8I3W9H6|A0A8I3W9H6_CALJA
OG0004848	sp|Q8BH26|TM251_MOUSE	tr|A0A8I3WHR4|A0A8I3WHR4_CALJA
OG0004849	sp|P24604|TEC_MOUSE	tr|A0A8I3WQ47|A0A8I3WQ47_CALJA
OG0004850	sp|P97953|VEGFC_MOUSE	tr|A0A8I3WU93|A0A8I3WU93_CALJA
OG0004851	sp|Q99LG4|TTC5_MOUSE	tr|A0A8I3WVK4|A0A8I3WVK4_CALJA
OG0004852	sp|Q9JMB0|GKAP1_MOUSE	tr|A0A8I3X0Y6|A0A8I3X0Y6_CALJA
OG0004853	sp|Q3V209|TMUB2_MOUSE	tr|A0A8I3X114|A0A8I3X114_CALJA
OG0004854	sp|Q9D9S2|TM225_MOUSE	tr|A0A8I4A3Z1|A0A8I4A3Z1_CALJA
OG0004855	sp|P97386|DNLI3_MOUSE	tr|A0A8J8XL58|A0A8J8XL58_CALJA
OG0004856	sp|Q61467|ZIC4_MOUSE	tr|A0A8J8Y212|A0A8J8Y212_CALJA
OG0004857	sp|Q8K136|SCNM1_MOUSE	tr|A0A8J8Y631|A0A8J8Y631_CALJA
OG0004858	sp|P70298|CUX2_MOUSE	tr|F6PIG8|F6PIG8_CALJA
OG0004859	sp|Q66JX5|CEP43_MOUSE	tr|F6PX80|F6PX80_CALJA
OG0004860	sp|Q9WTQ5|AKA12_MOUSE	tr|F6QB19|F6QB19_CALJA
OG0004861	sp|Q9JJV1|CRBA2_MOUSE	tr|F6QHI7|F6QHI7_CALJA
OG0004862	sp|Q9JHF9|LY96_MOUSE	tr|F6R457|F6R457_CALJA
OG0004863	sp|B2RPY5|GP161_MOUSE	tr|F6R9I1|F6R9I1_CALJA
OG0004864	sp|Q8R2Q6|TECT3_MOUSE	tr|F6RGL6|F6RGL6_CALJA
OG0004865	sp|Q3V0C1|ZMAT1_MOUSE	tr|F6TLC7|F6TLC7_CALJA
OG0004866	sp|Q8CEK7|FATE1_MOUSE	tr|F6TST4|F6TST4_CALJA
OG0004867	sp|Q8VIB3|SIA10_MOUSE	tr|F6W342|F6W342_CALJA
OG0004868	sp|A2A6M5|CACO2_MOUSE	tr|F6WHY5|F6WHY5_CALJA
OG0004869	sp|Q8JZU0|NUD13_MOUSE	tr|F6X1X0|F6X1X0_CALJA
OG0004870	tr|E9PY43|E9PY43_MOUSE	tr|F6XEY7|F6XEY7_CALJA
OG0004872	sp|B1AQ75|KRT36_MOUSE	tr|F7C5X7|F7C5X7_CALJA
OG0004873	sp|Q6P3Y9|PONL1_MOUSE	tr|F7C6W8|F7C6W8_CALJA
OG0004874	sp|Q09TK9|ISK8_MOUSE	tr|F7CGV5|F7CGV5_CALJA
OG0004875	sp|Q8BTJ4|ENPP4_MOUSE	tr|F7CPZ5|F7CPZ5_CALJA
OG0004876	sp|Q9EQD0|FZD5_MOUSE	tr|F7DXM6|F7DXM6_CALJA
OG0004877	sp|Q62059|CSPG2_MOUSE	tr|F7ECL4|F7ECL4_CALJA
OG0004878	sp|Q5XG71|UTP20_MOUSE	tr|F7F0J0|F7F0J0_CALJA
OG0004879	sp|Q91YP6|ELMD3_MOUSE	tr|F7FJ38|F7FJ38_CALJA
OG0004880	sp|Q8BH57|WDR48_MOUSE	tr|F7GA04|F7GA04_CALJA
OG0004881	tr|E9PY36|E9PY36_MOUSE	tr|F7GCX2|F7GCX2_CALJA
OG0004882	sp|P48754|BRCA1_MOUSE	tr|F7GXA1|F7GXA1_CALJA
OG0004883	sp|Q9Z100|CPXM1_MOUSE	tr|F7GZY7|F7GZY7_CALJA
OG0004884	sp|P56402|AQP2_MOUSE	tr|F7H018|F7H018_CALJA
OG0004885	sp|Q61205|PA1B3_MOUSE	tr|F7H805|F7H805_CALJA
OG0004886	sp|Q8BN59|LARP6_MOUSE	tr|F7HMZ1|F7HMZ1_CALJA
OG0004887	sp|Q8BLF2|CDKL3_MOUSE	tr|F7HSX9|F7HSX9_CALJA
OG0004888	sp|P63005|LIS1_MOUSE	tr|F7HWL4|F7HWL4_CALJA
OG0004889	sp|Q5SYH2|TM199_MOUSE	tr|F7HX53|F7HX53_CALJA
OG0004890	sp|Q8BL06|UBP54_MOUSE	tr|F7HXB1|F7HXB1_CALJA
OG0004891	sp|Q8BVM4|AZIN2_MOUSE	tr|F7I7B9|F7I7B9_CALJA
OG0004892	sp|Q8CJ19|MICA3_MOUSE	tr|F7ICA9|F7ICA9_CALJA
OG0004893	sp|Q9D023|MPC2_MOUSE	tr|F7ICP2|F7ICP2_CALJA
OG0004894	sp|Q6HA09|ASTL_MOUSE	tr|F7IPR9|F7IPR9_CALJA
OG0004895	sp|Q9QZ49|UBXN8_MOUSE	tr|U3BBN5|U3BBN5_CALJA
OG0004896	sp|Q8CI12|SMTL2_MOUSE	tr|U3CL82|U3CL82_CALJA
OG0004897	tr|B7ZNL9|B7ZNL9_MOUSE	tr|U3CVM7|U3CVM7_CALJA
OG0004898	sp|Q9D6R2|IDH3A_MOUSE	tr|U3E4Q8|U3E4Q8_CALJA
OG0004899	sp|Q3TC93|H1BP3_MOUSE	tr|U3ELD3|U3ELD3_CALJA
OG0004900	sp|Q3V1V3|ESF1_MOUSE	tr|U3F2V7|U3F2V7_CALJA
OG0004901	sp|Q8CGV9|TSH3_MOUSE	tr|U3F8E6|U3F8E6_CALJA
OG0004902	sp|P11438|LAMP1_MOUSE	tr|A0A2R8M7Q0|A0A2R8M7Q0_CALJA
OG0004903	tr|A2A7B5|A2A7B5_MOUSE	tr|A0A2R8MGS8|A0A2R8MGS8_CALJA
OG0004904	sp|P56383|AT5G2_MOUSE	tr|A0A2R8N015|A0A2R8N015_CALJA
OG0004905	sp|Q4KL35|MAGIX_MOUSE	tr|A0A5F4VSN6|A0A5F4VSN6_CALJA
OG0004906	sp|Q9D665|D42E1_MOUSE	tr|A0A5F4VTG0|A0A5F4VTG0_CALJA
OG0004907	sp|Q9DBB9|CPN2_MOUSE	tr|A0A5F4W3R6|A0A5F4W3R6_CALJA
OG0004908	sp|Q68FE7|T151B_MOUSE	tr|A0A5F4WK10|A0A5F4WK10_CALJA
OG0004909	sp|Q9NYQ2|HAOX2_MOUSE	tr|A0A8I3W308|A0A8I3W308_CALJA
OG0004910	sp|Q9DC16|ERGI1_MOUSE	tr|A0A8I3W5Q0|A0A8I3W5Q0_CALJA
OG0004911	sp|Q8BSY0|ASPH_MOUSE	tr|A0A8I3W6A0|A0A8I3W6A0_CALJA
OG0004912	tr|A0A140LJ24|A0A140LJ24_MOUSE	tr|A0A8I3W907|A0A8I3W907_CALJA
OG0004913	sp|P49443|PPM1A_MOUSE	tr|A0A8I3WDI5|A0A8I3WDI5_CALJA
OG0004914	sp|Q2QI47|USH2A_MOUSE	tr|A0A8I3WER0|A0A8I3WER0_CALJA
OG0004915	tr|Q9JHF5|Q9JHF5_MOUSE	tr|A0A8I3WQA9|A0A8I3WQA9_CALJA
OG0004916	sp|Q6NZN0|RBM26_MOUSE	tr|A0A8I3WRD6|A0A8I3WRD6_CALJA
OG0004917	sp|Q6ZQA6|IGSF3_MOUSE	tr|A0A8I3WW12|A0A8I3WW12_CALJA
OG0004918	sp|Q8BME9|CBLN4_MOUSE	tr|A0A8I3WYK0|A0A8I3WYK0_CALJA
OG0004919	sp|J3QPP8|ALKL1_MOUSE	tr|A0A8I3X1A6|A0A8I3X1A6_CALJA
OG0004920	sp|Q8VE28|NKD2_MOUSE	tr|A0A8I3X446|A0A8I3X446_CALJA
OG0004921	sp|Q78HU7|GLPC_MOUSE	tr|A0A8I3XCA6|A0A8I3XCA6_CALJA
OG0004922	sp|P61622|ITA11_MOUSE	tr|A0A8I4A247|A0A8I4A247_CALJA
OG0004923	sp|Q6A051|ATRN1_MOUSE	tr|A0A8J8XKH3|A0A8J8XKH3_CALJA
OG0004924	sp|P70434|IRF7_MOUSE	tr|A0A8J8XPR5|A0A8J8XPR5_CALJA
OG0004925	sp|O89109|KCNN4_MOUSE	tr|F6PPT3|F6PPT3_CALJA
OG0004926	sp|O88427|CAC1H_MOUSE	tr|F6QA32|F6QA32_CALJA
OG0004927	sp|Q9DAK4|FBP12_MOUSE	tr|F6SDK8|F6SDK8_CALJA
OG0004928	sp|O70445|BARD1_MOUSE	tr|F6SX17|F6SX17_CALJA
OG0004929	sp|Q9D7A6|SRP19_MOUSE	tr|F6V6L2|F6V6L2_CALJA
OG0004930	sp|Q9CPY6|GID4_MOUSE	tr|F6Y1P3|F6Y1P3_CALJA
OG0004931	sp|Q9JI59|JAM2_MOUSE	tr|F6ZGW0|F6ZGW0_CALJA
OG0004932	sp|Q91WE2|PIP30_MOUSE	tr|F7AGE5|F7AGE5_CALJA
OG0004933	sp|Q9WVC8|S26A3_MOUSE	tr|F7BSM6|F7BSM6_CALJA
OG0004934	sp|Q9D9R9|F186A_MOUSE	tr|F7DEB4|F7DEB4_CALJA
OG0004935	sp|Q8BGW5|SOSB2_MOUSE	tr|F7F543|F7F543_CALJA
OG0004936	sp|P23116|EIF3A_MOUSE	tr|F7F9K3|F7F9K3_CALJA
OG0004937	sp|Q8VCM7|FIBG_MOUSE	tr|F7GUY3|F7GUY3_CALJA
OG0004938	sp|Q91VN4|MIC25_MOUSE	tr|F7HBA6|F7HBA6_CALJA
OG0004939	sp|Q8BY35|FGD2_MOUSE	tr|F7HHG0|F7HHG0_CALJA
OG0004940	sp|B8ZXI1|QTRT2_MOUSE	tr|F7HW84|F7HW84_CALJA
OG0004941	sp|Q8C2S5|FBXL5_MOUSE	tr|F7HWI0|F7HWI0_CALJA
OG0004942	sp|Q9ESQ8|NPVF_MOUSE	tr|F7I4J1|F7I4J1_CALJA
OG0004943	sp|Q8BQT2|DIK1C_MOUSE	tr|F7I7G3|F7I7G3_CALJA
OG0004944	sp|Q9WVM8|AADAT_MOUSE	tr|F7I8M7|F7I8M7_CALJA
OG0004945	sp|Q3U507|GP174_MOUSE	tr|F7IEQ1|F7IEQ1_CALJA
OG0004946	sp|Q8BGZ2|F168A_MOUSE	tr|F7IEX3|F7IEX3_CALJA
OG0004947	sp|Q8BZ89|ZN322_MOUSE	tr|F7IF52|F7IF52_CALJA
OG0004948	sp|P12804|FGL2_MOUSE	tr|F7IID7|F7IID7_CALJA
OG0004949	sp|Q8C052|MAP1S_MOUSE	tr|U3BBR7|U3BBR7_CALJA
