Orthogroup	Mus_musculus	Ursus_americanus
OG0000772	tr|Q7TRX2|Q7TRX2_MOUSE, tr|Q7TRX1|Q7TRX1_MOUSE	tr|A0A452QV79|A0A452QV79_URSAM, tr|A0A452QAB1|A0A452QAB1_URSAM, tr|A0A452QAA1|A0A452QAA1_URSAM
OG0000773	tr|A0A0A6YYE3|A0A0A6YYE3_MOUSE, tr|A0A140T8L9|A0A140T8L9_MOUSE, sp|P06320|TVB7_MOUSE, tr|A0A0B4J1H3|A0A0B4J1H3_MOUSE	tr|A0A452R8F5|A0A452R8F5_URSAM
OG0000775	sp|P35991|BTK_MOUSE	tr|A0A452S617|A0A452S617_URSAM
OG0000775	sp|P97504|BMX_MOUSE	tr|A0A452R1Z7|A0A452R1Z7_URSAM, tr|A0A452R1Z2|A0A452R1Z2_URSAM
OG0000776	sp|Q8CEQ0|CDKL1_MOUSE	tr|A0A452RAR6|A0A452RAR6_URSAM
OG0000776	sp|Q3TZA2|CDKL4_MOUSE, sp|Q8BLF2|CDKL3_MOUSE	tr|A0A452RUR8|A0A452RUR8_URSAM
OG0000778	sp|Q9CXS4|CENPV_MOUSE	tr|A0A452Q8L4|A0A452Q8L4_URSAM, tr|A0A452R0X6|A0A452R0X6_URSAM, tr|A0A452R0X1|A0A452R0X1_URSAM, tr|A0A452QBQ3|A0A452QBQ3_URSAM
OG0000779	tr|A0A0B4J1H2|A0A0B4J1H2_MOUSE, sp|P04213|TVB5_MOUSE, tr|A0A075B5I3|A0A075B5I3_MOUSE, tr|A0A140T8N6|A0A140T8N6_MOUSE	tr|A0A452R7Z7|A0A452R7Z7_URSAM
OG0000780	sp|O88627|S28A2_MOUSE, tr|A2AWR5|A2AWR5_MOUSE, sp|E9PXX9|S28A1_MOUSE, sp|Q9ERH8|S28A3_MOUSE	tr|A0A452SRQ9|A0A452SRQ9_URSAM
OG0000781	sp|Q02357|ANK1_MOUSE, sp|G5E8K5|ANK3_MOUSE	tr|A0A452QMG6|A0A452QMG6_URSAM
OG0000781	sp|Q8C8R3|ANK2_MOUSE	tr|A0A452R3B9|A0A452R3B9_URSAM
OG0000782	sp|P06801|MAOX_MOUSE	tr|A0A452RCU9|A0A452RCU9_URSAM
OG0000782	sp|Q8BMF3|MAON_MOUSE	tr|A0A452R0B0|A0A452R0B0_URSAM, tr|A0A452QZS0|A0A452QZS0_URSAM
OG0000783	sp|Q9CU65|ZMYM2_MOUSE	tr|A0A452R1Y4|A0A452R1Y4_URSAM
OG0000783	sp|Q3U2E2|ZMYM5_MOUSE, sp|Q9JLM4|ZMYM3_MOUSE	tr|A0A452QVN7|A0A452QVN7_URSAM
OG0000785	sp|P20263|PO5F1_MOUSE	tr|A0A452SQQ2|A0A452SQQ2_URSAM
OG0000785	sp|Q9DAC9|PO5F2_MOUSE	tr|A0A452RAH9|A0A452RAH9_URSAM, tr|A0A452RCC9|A0A452RCC9_URSAM
OG0000786	sp|Q8CH77|NAV1_MOUSE	tr|A0A452QJM5|A0A452QJM5_URSAM
OG0000786	sp|Q80TN7|NAV3_MOUSE, tr|E9Q842|E9Q842_MOUSE	tr|A0A452QX76|A0A452QX76_URSAM
OG0000787	sp|Q08274|DMWD_MOUSE	tr|A0A452S985|A0A452S985_URSAM
OG0000787	tr|Q3UWE6|Q3UWE6_MOUSE, sp|Q9D5R2|WDR20_MOUSE	tr|A0A452RWG6|A0A452RWG6_URSAM
OG0000788	sp|P98063|BMP1_MOUSE	tr|A0A452SRA1|A0A452SRA1_URSAM
OG0000788	sp|Q62381|TLL1_MOUSE, sp|Q9WVM6|TLL2_MOUSE	tr|A0A452S482|A0A452S482_URSAM
OG0000790	sp|Q7TSY6|CELF4_MOUSE	tr|A0A452QLR3|A0A452QLR3_URSAM
OG0000790	sp|Q7TN33|CELF6_MOUSE, sp|Q8CIN6|CELF3_MOUSE	tr|A0A452RZI0|A0A452RZI0_URSAM
OG0000791	sp|B6A8R8|TARM1_MOUSE	tr|A0A452QL04|A0A452QL04_URSAM, tr|A0A452QL12|A0A452QL12_URSAM, tr|A0A452QL13|A0A452QL13_URSAM, tr|A0A452QL06|A0A452QL06_URSAM
OG0000792	sp|Q6NXH2|MANEA_MOUSE	tr|A0A452QNP4|A0A452QNP4_URSAM
OG0000792	sp|Q6P1J0|MANEL_MOUSE	tr|A0A452QAM5|A0A452QAM5_URSAM, tr|A0A452RG25|A0A452RG25_URSAM
OG0000793	sp|Q8JZW4|CPNE5_MOUSE	tr|A0A452Q7N1|A0A452Q7N1_URSAM
OG0000793	sp|Q9DC53|CPNE8_MOUSE, sp|Q1RLL3|CPNE9_MOUSE	tr|A0A452R5I7|A0A452R5I7_URSAM
OG0000794	sp|Q9D939|ST1C2_MOUSE	tr|A0A452QD70|A0A452QD70_URSAM, tr|A0A452QEJ7|A0A452QEJ7_URSAM
OG0000794	sp|Q9QWG7|ST1B1_MOUSE	tr|A0A452SJL2|A0A452SJL2_URSAM
OG0000795	sp|Q91W59|RBMS1_MOUSE	tr|A0A452S9P0|A0A452S9P0_URSAM
OG0000795	sp|Q8BWL5|RBMS3_MOUSE, sp|Q8VC70|RBMS2_MOUSE	tr|A0A452S6X8|A0A452S6X8_URSAM
OG0000796	sp|Q9ERG2|STRN3_MOUSE	tr|A0A452SFI4|A0A452SFI4_URSAM, tr|A0A452R3Q3|A0A452R3Q3_URSAM
OG0000796	sp|O55106|STRN_MOUSE	tr|A0A452RJE6|A0A452RJE6_URSAM
OG0000797	tr|A1L3P4|A1L3P4_MOUSE	tr|A0A452QEI8|A0A452QEI8_URSAM
OG0000797	sp|Q8BZ00|SL9A9_MOUSE, sp|Q8BLV3|SL9A7_MOUSE	tr|A0A452QQC7|A0A452QQC7_URSAM
OG0000798	tr|E9Q287|E9Q287_MOUSE	tr|A0A452R6I4|A0A452R6I4_URSAM
OG0000798	sp|Q8C9W3|ATS2_MOUSE, tr|E9PX39|E9PX39_MOUSE	tr|A0A452RPS1|A0A452RPS1_URSAM
OG0000800	sp|Q9EST5|AN32B_MOUSE	tr|A0A452RE30|A0A452RE30_URSAM
OG0000800	sp|Q64G17|AN32C_MOUSE, sp|O35381|AN32A_MOUSE	tr|A0A452RLM2|A0A452RLM2_URSAM
OG0000801	sp|Q91WG7|DGKG_MOUSE	tr|A0A452Q8P2|A0A452Q8P2_URSAM
OG0000801	sp|Q6NS52|DGKB_MOUSE	tr|A0A452SIT6|A0A452SIT6_URSAM, tr|A0A452SI95|A0A452SI95_URSAM
OG0000803	tr|Q7TR80|Q7TR80_MOUSE, tr|Q7TR75|Q7TR75_MOUSE, tr|Q7TR71|Q7TR71_MOUSE	tr|A0A452QZL8|A0A452QZL8_URSAM, tr|A0A452SG46|A0A452SG46_URSAM
OG0000804	sp|O35904|PK3CD_MOUSE	tr|A0A452RJX9|A0A452RJX9_URSAM
OG0000804	sp|Q8BTI9|PK3CB_MOUSE	tr|A0A452RS42|A0A452RS42_URSAM, tr|A0A452SRA8|A0A452SRA8_URSAM
OG0000805	tr|Q8VFN1|Q8VFN1_MOUSE	tr|A0A452RZD2|A0A452RZD2_URSAM
OG0000805	tr|Q7TRM4|Q7TRM4_MOUSE	tr|A0A452RK20|A0A452RK20_URSAM, tr|A0A452RJY2|A0A452RJY2_URSAM
OG0000806	tr|Q8VGP8|Q8VGP8_MOUSE, tr|Q8VEZ4|Q8VEZ4_MOUSE, tr|Q8VEZ5|Q8VEZ5_MOUSE	tr|A0A452SKB3|A0A452SKB3_URSAM, tr|A0A452SKG0|A0A452SKG0_URSAM
OG0000807	sp|Q5STT6|GAR3_MOUSE	tr|A0A452SNI6|A0A452SNI6_URSAM
OG0000807	tr|B7XG49|B7XG49_MOUSE	tr|A0A452R8E3|A0A452R8E3_URSAM, tr|A0A452QFL2|A0A452QFL2_URSAM
OG0000808	sp|Q80TF4|KLH13_MOUSE	tr|A0A452SLK9|A0A452SLK9_URSAM
OG0000808	tr|A2AJX0|A2AJX0_MOUSE, sp|Q6ZPT1|KLHL9_MOUSE	tr|A0A452QMX0|A0A452QMX0_URSAM
OG0000809	sp|Q9Z185|PADI1_MOUSE	tr|A0A452SIR0|A0A452SIR0_URSAM
OG0000809	sp|Q9Z183|PADI4_MOUSE, sp|Q08642|PADI2_MOUSE	tr|A0A452SHV1|A0A452SHV1_URSAM
OG0000810	sp|Q60932|VDAC1_MOUSE	tr|A0A452QQM5|A0A452QQM5_URSAM
OG0000810	sp|Q60930|VDAC2_MOUSE	tr|A0A452RVC0|A0A452RVC0_URSAM, tr|A0A452SQ03|A0A452SQ03_URSAM
OG0000811	sp|Q64471|GSTT1_MOUSE	tr|A0A452R4Q8|A0A452R4Q8_URSAM
OG0000811	sp|Q99L20|GSTT3_MOUSE	tr|A0A452R568|A0A452R568_URSAM, tr|A0A452R524|A0A452R524_URSAM
OG0000812	tr|Q7TS13|Q7TS13_MOUSE, tr|Q8VF60|Q8VF60_MOUSE	tr|A0A452Q9L3|A0A452Q9L3_URSAM, tr|A0A452QYB2|A0A452QYB2_URSAM, tr|A0A452Q9K8|A0A452Q9K8_URSAM
OG0000813	sp|Q9DAL7|IQCF5_MOUSE	tr|A0A452S4Q1|A0A452S4Q1_URSAM, tr|A0A452S4K2|A0A452S4K2_URSAM, tr|A0A452S4M9|A0A452S4M9_URSAM, tr|A0A452S4Q7|A0A452S4Q7_URSAM
OG0000814	sp|P53811|PIPNB_MOUSE	tr|A0A452R9P0|A0A452R9P0_URSAM
OG0000814	sp|P53810|PIPNA_MOUSE	tr|A0A452RDA0|A0A452RDA0_URSAM, tr|A0A452RDA6|A0A452RDA6_URSAM
OG0000815	tr|Q9D410|Q9D410_MOUSE, tr|B1AX30|B1AX30_MOUSE, sp|Q9D9R7|DMRTC_MOUSE, tr|Q2PMX6|Q2PMX6_MOUSE	tr|A0A452SVM4|A0A452SVM4_URSAM
OG0000816	sp|Q811D2|ANR26_MOUSE, tr|E9PVZ3|E9PVZ3_MOUSE, tr|Q8CEQ9|Q8CEQ9_MOUSE, tr|Q9D5T2|Q9D5T2_MOUSE	tr|A0A452QN54|A0A452QN54_URSAM
OG0000817	sp|O54941|SMCE1_MOUSE	tr|A0A452RM83|A0A452RM83_URSAM, tr|A0A452SGX8|A0A452SGX8_URSAM, tr|A0A452QIN7|A0A452QIN7_URSAM, tr|A0A452QIP0|A0A452QIP0_URSAM
OG0000818	sp|Q8BW75|AOFB_MOUSE	tr|A0A452SUK4|A0A452SUK4_URSAM
OG0000818	sp|Q64133|AOFA_MOUSE	tr|A0A452R684|A0A452R684_URSAM, tr|A0A452RHI4|A0A452RHI4_URSAM
OG0000819	sp|Q6R0H7|GNAS1_MOUSE	tr|A0A452S804|A0A452S804_URSAM
OG0000819	sp|Q8CGK7|GNAL_MOUSE	tr|A0A452SJ76|A0A452SJ76_URSAM, tr|A0A452QB65|A0A452QB65_URSAM
OG0000820	sp|Q8WUR0|CS012_MOUSE	tr|A0A452QT69|A0A452QT69_URSAM, tr|A0A452RHM7|A0A452RHM7_URSAM, tr|A0A452QE17|A0A452QE17_URSAM, tr|A0A452QAJ7|A0A452QAJ7_URSAM
OG0000821	tr|Q7TRX0|Q7TRX0_MOUSE, tr|B1ARL3|B1ARL3_MOUSE	tr|A0A452QAW5|A0A452QAW5_URSAM, tr|A0A452QJK8|A0A452QJK8_URSAM, tr|A0A452SNG2|A0A452SNG2_URSAM
OG0000822	sp|Q8CDK2|CBPC2_MOUSE	tr|A0A452QKF0|A0A452QKF0_URSAM
OG0000822	sp|Q09LZ8|CBPC6_MOUSE, sp|Q8CDP0|CBPC3_MOUSE	tr|A0A452SVB0|A0A452SVB0_URSAM
OG0000823	tr|A0A075B6C4|A0A075B6C4_MOUSE	tr|A0A452QEA1|A0A452QEA1_URSAM, tr|A0A452QKV0|A0A452QKV0_URSAM, tr|A0A452QEP2|A0A452QEP2_URSAM, tr|A0A452QA66|A0A452QA66_URSAM
OG0000824	sp|Q02738|CXB4_MOUSE	tr|A0A452S079|A0A452S079_URSAM
OG0000824	sp|Q02739|CXB5_MOUSE	tr|A0A452Q8H1|A0A452Q8H1_URSAM, tr|A0A452S049|A0A452S049_URSAM
OG0000825	sp|Q7TT50|MRCKB_MOUSE	tr|A0A452SNN8|A0A452SNN8_URSAM
OG0000825	sp|Q3UU96|MRCKA_MOUSE	tr|A0A452SAR9|A0A452SAR9_URSAM, tr|A0A452SVQ7|A0A452SVQ7_URSAM
OG0000826	sp|Q8CG76|ARK72_MOUSE	tr|A0A452SP28|A0A452SP28_URSAM, tr|A0A452SP01|A0A452SP01_URSAM, tr|A0A452QES0|A0A452QES0_URSAM, tr|A0A452SVP4|A0A452SVP4_URSAM
OG0000827	sp|P45700|MA1A1_MOUSE	tr|A0A452QQR2|A0A452QQR2_URSAM
OG0000827	sp|P39098|MA1A2_MOUSE, tr|Q6NXK9|Q6NXK9_MOUSE	tr|A0A452SM79|A0A452SM79_URSAM
OG0000828	sp|Q5Y5T1|ZDH20_MOUSE	tr|A0A452QAU5|A0A452QAU5_URSAM
OG0000828	sp|Q8BGJ0|ZDH15_MOUSE, sp|P59267|ZDHC2_MOUSE	tr|A0A452R7R8|A0A452R7R8_URSAM
OG0000829	sp|P62984|RL40_MOUSE, sp|P0CG49|UBB_MOUSE, sp|P0CG50|UBC_MOUSE, tr|A0A0A6YW67|A0A0A6YW67_MOUSE	tr|A0A452RQ91|A0A452RQ91_URSAM
OG0000830	tr|A0A1L1SQU7|A0A1L1SQU7_MOUSE	tr|A0A452RDT2|A0A452RDT2_URSAM
OG0000830	sp|Q8BNA6|FAT3_MOUSE, sp|Q5F226|FAT2_MOUSE	tr|A0A452QUR1|A0A452QUR1_URSAM
OG0000831	sp|P15532|NDKA_MOUSE	tr|A0A452QIL5|A0A452QIL5_URSAM, tr|A0A452QIM4|A0A452QIM4_URSAM, tr|A0A452R9L8|A0A452R9L8_URSAM, tr|A0A452S9F0|A0A452S9F0_URSAM
OG0000832	sp|Q6DIC0|SMCA2_MOUSE	tr|A0A452SKQ7|A0A452SKQ7_URSAM
OG0000832	sp|Q3TKT4|SMCA4_MOUSE	tr|A0A452QVF4|A0A452QVF4_URSAM, tr|A0A452RHT1|A0A452RHT1_URSAM
OG0000833	sp|Q9CQ19|MYL9_MOUSE	tr|A0A452RE10|A0A452RE10_URSAM
OG0000833	sp|Q3THE2|ML12B_MOUSE	tr|A0A452QQZ8|A0A452QQZ8_URSAM, tr|A0A452QR24|A0A452QR24_URSAM
OG0000834	sp|Q6PAK3|ANM8_MOUSE	tr|A0A452S718|A0A452S718_URSAM
OG0000834	sp|Q9JIF0|ANM1_MOUSE	tr|A0A452SQW1|A0A452SQW1_URSAM, tr|A0A452QTF2|A0A452QTF2_URSAM
OG0000835	sp|P56383|AT5G2_MOUSE	tr|A0A452QQ24|A0A452QQ24_URSAM, tr|A0A452RF86|A0A452RF86_URSAM, tr|A0A452S0R9|A0A452S0R9_URSAM, tr|A0A452QYS4|A0A452QYS4_URSAM
OG0000836	sp|P0DN89|T254A_MOUSE, sp|P0DN90|T254B_MOUSE, sp|P0DN91|T254C_MOUSE	tr|A0A452QGX1|A0A452QGX1_URSAM, tr|A0A452RAT6|A0A452RAT6_URSAM
OG0000837	sp|Q91VC3|IF4A3_MOUSE, sp|Q8K301|DDX52_MOUSE, tr|E9PV04|E9PV04_MOUSE, tr|A0A0N4SVP8|A0A0N4SVP8_MOUSE	tr|A0A452STF9|A0A452STF9_URSAM
OG0000838	sp|P63137|GBRB2_MOUSE, sp|P63080|GBRB3_MOUSE, sp|Q8QZW7|GBRP_MOUSE, sp|P50571|GBRB1_MOUSE	tr|A0A452RJW9|A0A452RJW9_URSAM
OG0000840	sp|P47754|CAZA2_MOUSE	tr|A0A452QUT9|A0A452QUT9_URSAM
OG0000840	tr|Q9CR52|Q9CR52_MOUSE, sp|P47753|CAZA1_MOUSE	tr|A0A452QQM4|A0A452QQM4_URSAM
OG0000841	sp|Q6NXJ0|WWC2_MOUSE	tr|A0A452RPN3|A0A452RPN3_URSAM
OG0000841	sp|Q5SXA9|KIBRA_MOUSE	tr|A0A452R1E9|A0A452R1E9_URSAM, tr|A0A452SDF5|A0A452SDF5_URSAM
OG0000842	sp|Q9QZ04|MAGL2_MOUSE	tr|A0A452QVI7|A0A452QVI7_URSAM
OG0000842	sp|Q9CPR8|NSE3_MOUSE	tr|A0A452RH77|A0A452RH77_URSAM, tr|A0A452QT76|A0A452QT76_URSAM
OG0000843	sp|Q5SWU9|ACACA_MOUSE	tr|A0A452QZN8|A0A452QZN8_URSAM
OG0000843	sp|E9Q4Z2|ACACB_MOUSE	tr|A0A452R4C3|A0A452R4C3_URSAM, tr|A0A452STZ1|A0A452STZ1_URSAM
OG0000844	sp|Q61083|M3K2_MOUSE	tr|A0A452R104|A0A452R104_URSAM
OG0000844	sp|Q61084|M3K3_MOUSE, sp|E9Q3S4|M3K19_MOUSE	tr|A0A452QSX5|A0A452QSX5_URSAM
OG0000845	sp|Q9CY97|SSU72_MOUSE	tr|A0A452Q7M7|A0A452Q7M7_URSAM, tr|A0A452RQ80|A0A452RQ80_URSAM, tr|A0A452Q9J8|A0A452Q9J8_URSAM, tr|A0A452QV58|A0A452QV58_URSAM
OG0000846	sp|Q8BYK4|RDH12_MOUSE	tr|A0A452R206|A0A452R206_URSAM
OG0000846	sp|Q9QYF1|RDH11_MOUSE	tr|A0A452S7E7|A0A452S7E7_URSAM, tr|A0A452R1V1|A0A452R1V1_URSAM
OG0000847	tr|Q5PPQ4|Q5PPQ4_MOUSE, tr|G3X9T1|G3X9T1_MOUSE, tr|Q8BIV1|Q8BIV1_MOUSE, tr|Q80V81|Q80V81_MOUSE	tr|A0A452QH09|A0A452QH09_URSAM
OG0000848	sp|O35683|NDUA1_MOUSE	tr|A0A452SHV9|A0A452SHV9_URSAM, tr|A0A452QR91|A0A452QR91_URSAM, tr|A0A452SNP7|A0A452SNP7_URSAM, tr|A0A452QCC9|A0A452QCC9_URSAM
OG0000849	sp|Q60766|IRGM1_MOUSE, tr|Q9DCE9|Q9DCE9_MOUSE, tr|A0A140LIF8|A0A140LIF8_MOUSE	tr|A0A452REK3|A0A452REK3_URSAM, tr|A0A452R508|A0A452R508_URSAM
OG0000850	sp|Q3U497|CLM7_MOUSE	tr|A0A452RB15|A0A452RB15_URSAM, tr|A0A452QXK0|A0A452QXK0_URSAM, tr|A0A452QXJ0|A0A452QXJ0_URSAM, tr|A0A452QEI3|A0A452QEI3_URSAM
OG0000851	sp|Q8BW72|KDM4A_MOUSE	tr|A0A452QUB2|A0A452QUB2_URSAM
OG0000851	sp|Q8VCD7|KDM4C_MOUSE, sp|Q91VY5|KDM4B_MOUSE	tr|A0A452RJ90|A0A452RJ90_URSAM
OG0000852	sp|Q9QWY8|ASAP1_MOUSE	tr|A0A452SRS2|A0A452SRS2_URSAM
OG0000852	tr|J3KMP8|J3KMP8_MOUSE, sp|Q7SIG6|ASAP2_MOUSE	tr|A0A452QUB9|A0A452QUB9_URSAM
OG0000853	sp|Q8BRB7|KAT6B_MOUSE	tr|A0A452RVM5|A0A452RVM5_URSAM
OG0000853	sp|Q8BZ21|KAT6A_MOUSE	tr|A0A452QVT0|A0A452QVT0_URSAM, tr|A0A452QYW4|A0A452QYW4_URSAM
OG0000854	sp|Q80XJ3|TTC28_MOUSE	tr|A0A452S7C8|A0A452S7C8_URSAM
OG0000854	sp|Q60864|STIP1_MOUSE	tr|A0A452Q8I7|A0A452Q8I7_URSAM, tr|A0A452RJN7|A0A452RJN7_URSAM
OG0000856	tr|E0CYQ0|E0CYQ0_MOUSE	tr|A0A452R2G1|A0A452R2G1_URSAM
OG0000856	sp|Q8VC57|KCTD5_MOUSE	tr|A0A452R3N0|A0A452R3N0_URSAM, tr|A0A452RCH7|A0A452RCH7_URSAM
OG0000857	sp|Q5SVR0|TBC9B_MOUSE	tr|A0A452SSZ3|A0A452SSZ3_URSAM
OG0000857	sp|Q9Z1A9|TBCD8_MOUSE, sp|Q3UYK3|TBCD9_MOUSE	tr|A0A452R4V1|A0A452R4V1_URSAM
OG0000858	sp|O35345|IMA7_MOUSE	tr|A0A452RN34|A0A452RN34_URSAM
OG0000858	sp|Q60960|IMA5_MOUSE	tr|A0A452RB17|A0A452RB17_URSAM, tr|A0A452RY52|A0A452RY52_URSAM
OG0000859	sp|Q80TE3|MARH4_MOUSE	tr|A0A452SNF8|A0A452SNF8_URSAM
OG0000859	sp|Q8CBH7|MARHB_MOUSE, sp|Q3TZ87|MARH9_MOUSE	tr|A0A452RCS4|A0A452RCS4_URSAM
OG0000861	sp|P97479|MYO7A_MOUSE	tr|A0A452RNZ0|A0A452RNZ0_URSAM
OG0000861	sp|Q99MZ6|MYO7B_MOUSE	tr|A0A452QHV3|A0A452QHV3_URSAM, tr|A0A452SU98|A0A452SU98_URSAM
OG0000862	sp|Q91ZB7|MRGRE_MOUSE, sp|Q91ZB8|MRGRD_MOUSE	tr|A0A452QEV8|A0A452QEV8_URSAM, tr|A0A452SIW0|A0A452SIW0_URSAM, tr|A0A452SIV4|A0A452SIV4_URSAM
OG0000863	sp|Q5XF89|AT133_MOUSE	tr|A0A452RA32|A0A452RA32_URSAM
OG0000863	sp|Q5XF90|AT134_MOUSE, sp|Q3TYU2|AT135_MOUSE	tr|A0A452QP93|A0A452QP93_URSAM
OG0000864	sp|Q9EST1|GSDMA_MOUSE	tr|A0A452RK87|A0A452RK87_URSAM
OG0000864	sp|Q32M21|GSDA2_MOUSE, sp|Q5Y4Y6|GSDA3_MOUSE	tr|A0A452SRW7|A0A452SRW7_URSAM
OG0000865	tr|Q78F42|Q78F42_MOUSE	tr|A0A452SQ65|A0A452SQ65_URSAM, tr|A0A452R4W5|A0A452R4W5_URSAM, tr|A0A452QHY6|A0A452QHY6_URSAM, tr|A0A452QHY9|A0A452QHY9_URSAM
OG0000866	sp|P51678|CCR3_MOUSE	tr|A0A452QFW5|A0A452QFW5_URSAM
OG0000866	sp|P51675|CCR1_MOUSE, sp|P51676|CC1L1_MOUSE	tr|A0A452R5W3|A0A452R5W3_URSAM
OG0000867	sp|Q61702|ITIH1_MOUSE	tr|A0A452RAD3|A0A452RAD3_URSAM
OG0000867	sp|Q61704|ITIH3_MOUSE	tr|A0A452RAF2|A0A452RAF2_URSAM, tr|A0A452RAY4|A0A452RAY4_URSAM
OG0000868	sp|P58774|TPM2_MOUSE	tr|A0A452SKE4|A0A452SKE4_URSAM, tr|A0A452S859|A0A452S859_URSAM, tr|A0A452RRI7|A0A452RRI7_URSAM, tr|A0A452SH89|A0A452SH89_URSAM
OG0000869	sp|Q9CR37|PPDPF_MOUSE	tr|A0A452SKL2|A0A452SKL2_URSAM, tr|A0A452QPA3|A0A452QPA3_URSAM, tr|A0A452QZV3|A0A452QZV3_URSAM, tr|A0A452R5I8|A0A452R5I8_URSAM
OG0000870	sp|P28293|CATG_MOUSE	tr|A0A452QQD0|A0A452QQD0_URSAM, tr|A0A452QNN8|A0A452QNN8_URSAM, tr|A0A452QNH7|A0A452QNH7_URSAM, tr|A0A452QP56|A0A452QP56_URSAM
OG0000871	sp|Q6P8M1|TATD1_MOUSE	tr|A0A452QC86|A0A452QC86_URSAM, tr|A0A452QBQ8|A0A452QBQ8_URSAM, tr|A0A452QDN9|A0A452QDN9_URSAM, tr|A0A452QCZ8|A0A452QCZ8_URSAM
OG0000872	sp|Q9D1C3|PREY_MOUSE	tr|A0A452SLV4|A0A452SLV4_URSAM, tr|A0A452SB41|A0A452SB41_URSAM, tr|A0A452SU07|A0A452SU07_URSAM, tr|A0A452QYV9|A0A452QYV9_URSAM
OG0000873	tr|E9Q518|E9Q518_MOUSE	tr|A0A452SEV5|A0A452SEV5_URSAM
OG0000873	tr|E9Q519|E9Q519_MOUSE	tr|A0A452QN05|A0A452QN05_URSAM, tr|A0A452QMZ5|A0A452QMZ5_URSAM
OG0000874	sp|Q62556|BT1A1_MOUSE	tr|A0A452RMI4|A0A452RMI4_URSAM, tr|A0A452RMH5|A0A452RMH5_URSAM, tr|A0A452QDE8|A0A452QDE8_URSAM, tr|A0A452S5Q9|A0A452S5Q9_URSAM
OG0000875	sp|Q8VI38|GBGT1_MOUSE	tr|A0A452QQ26|A0A452QQ26_URSAM
OG0000875	sp|P38649|BGAT_MOUSE	tr|A0A452RHJ1|A0A452RHJ1_URSAM, tr|A0A452RHJ6|A0A452RHJ6_URSAM
OG0000876	sp|Q8R050|ERF3A_MOUSE	tr|A0A452QHU9|A0A452QHU9_URSAM
OG0000876	sp|Q149F3|ERF3B_MOUSE	tr|A0A452QIJ1|A0A452QIJ1_URSAM, tr|A0A452R7K5|A0A452R7K5_URSAM
OG0000877	sp|Q8R317|UBQL1_MOUSE	tr|A0A452SSV8|A0A452SSV8_URSAM
OG0000877	tr|Q9D4I8|Q9D4I8_MOUSE, sp|Q9QZM0|UBQL2_MOUSE	tr|A0A452QZ57|A0A452QZ57_URSAM
OG0000878	sp|Q60821|ZBT17_MOUSE	tr|A0A452R0Y2|A0A452R0Y2_URSAM, tr|A0A452QFN8|A0A452QFN8_URSAM, tr|A0A452QQS6|A0A452QQS6_URSAM, tr|A0A452RYL0|A0A452RYL0_URSAM
OG0000879	sp|Q9D1D4|TMEDA_MOUSE	tr|A0A452RDJ9|A0A452RDJ9_URSAM, tr|A0A452QZ91|A0A452QZ91_URSAM, tr|A0A452QDL5|A0A452QDL5_URSAM, tr|A0A452QGT5|A0A452QGT5_URSAM
OG0000880	sp|P52912|TIA1_MOUSE	tr|A0A452SML4|A0A452SML4_URSAM
OG0000880	sp|P70318|TIAR_MOUSE	tr|A0A452SQU2|A0A452SQU2_URSAM, tr|A0A452R160|A0A452R160_URSAM
OG0000881	tr|D3YXJ9|D3YXJ9_MOUSE, sp|Q9D7U6|CLD22_MOUSE	tr|A0A452RU59|A0A452RU59_URSAM, tr|A0A452RPP2|A0A452RPP2_URSAM, tr|A0A452RPR4|A0A452RPR4_URSAM
OG0000882	tr|F7BAB2|F7BAB2_MOUSE	tr|A0A452SU09|A0A452SU09_URSAM
OG0000882	sp|Q8CEF9|T132C_MOUSE, sp|Q76HP3|T132D_MOUSE	tr|A0A452QUG5|A0A452QUG5_URSAM
OG0000883	tr|G3X942|G3X942_MOUSE, sp|Q7TT15|GLT17_MOUSE	tr|A0A452SGH0|A0A452SGH0_URSAM, tr|A0A452SET9|A0A452SET9_URSAM, tr|A0A452R7R3|A0A452R7R3_URSAM
OG0000884	sp|P48026|SAT1_MOUSE	tr|A0A452S5P9|A0A452S5P9_URSAM
OG0000884	sp|Q6P8J2|SAT2_MOUSE, sp|Q9D5N8|SATL1_MOUSE	tr|A0A452RSL9|A0A452RSL9_URSAM
OG0000885	tr|K7N6B1|K7N6B1_MOUSE, tr|Q8VH20|Q8VH20_MOUSE	tr|A0A452SM82|A0A452SM82_URSAM, tr|A0A452SM86|A0A452SM86_URSAM, tr|A0A452SM14|A0A452SM14_URSAM
OG0000886	sp|P48410|ABCD1_MOUSE	tr|A0A452RN69|A0A452RN69_URSAM
OG0000886	sp|Q61285|ABCD2_MOUSE	tr|A0A452RN21|A0A452RN21_URSAM, tr|A0A452SSK4|A0A452SSK4_URSAM
OG0000887	sp|Q99KF1|TMED9_MOUSE	tr|A0A452QGH1|A0A452QGH1_URSAM
OG0000887	sp|Q8R1V4|TMED4_MOUSE	tr|A0A452QGI4|A0A452QGI4_URSAM, tr|A0A452RGB5|A0A452RGB5_URSAM
OG0000888	sp|Q61789|LAMA3_MOUSE	tr|A0A452QZJ0|A0A452QZJ0_URSAM
OG0000888	sp|Q61001|LAMA5_MOUSE	tr|A0A452SPK6|A0A452SPK6_URSAM, tr|A0A452QRJ5|A0A452QRJ5_URSAM
