Orthogroup	Mus_musculus	Myotis_myotis
OG0004363	sp|Q9D8W7|OCAD2_MOUSE	tr|A0A7J8APK2|A0A7J8APK2_MYOMY
OG0004364	sp|Q9DC63|FBX3_MOUSE	tr|A0A7J7VH19|A0A7J7VH19_MYOMY
OG0004365	sp|Q9ER35|FN3K_MOUSE	tr|A0A7J7R3H9|A0A7J7R3H9_MYOMY
OG0004366	sp|Q9ERC3|SRTD3_MOUSE	tr|A0A7J7SDB6|A0A7J7SDB6_MYOMY
OG0004367	sp|Q9JI20|RED2_MOUSE	tr|A0A7J8AHW8|A0A7J8AHW8_MYOMY
OG0004368	sp|Q9QYT7|PIGQ_MOUSE	tr|A0A7J7R7Q0|A0A7J7R7Q0_MYOMY
OG0004369	sp|Q9R1E0|FOXO1_MOUSE	tr|A0A7J7Z2P4|A0A7J7Z2P4_MYOMY
OG0004370	sp|Q9WVA8|NPFF_MOUSE	tr|A0A7J7Z7C5|A0A7J7Z7C5_MYOMY
OG0004371	sp|Q9WVH3|FOXO4_MOUSE	tr|A0A7J7YE30|A0A7J7YE30_MYOMY
OG0004372	sp|Q9Z2Q2|KNOP1_MOUSE	tr|A0A7J7XZS7|A0A7J7XZS7_MYOMY
OG0004373	tr|A0A0G2JGH6|A0A0G2JGH6_MOUSE	tr|A0A7J7V5L7|A0A7J7V5L7_MYOMY
OG0004374	sp|B1AWJ5|TMM8B_MOUSE	tr|A0A7J7URM9|A0A7J7URM9_MYOMY
OG0004375	sp|E5FYH1|TOPZ1_MOUSE	tr|A0A7J7UEX5|A0A7J7UEX5_MYOMY
OG0004376	sp|E9Q5K9|YTDC1_MOUSE	tr|A0A7J8ASH5|A0A7J8ASH5_MYOMY
OG0004377	sp|O08970|TUFT1_MOUSE	tr|A0A7J7SUQ1|A0A7J7SUQ1_MYOMY
OG0004378	sp|O09102|GCM2_MOUSE	tr|A0A7J7ZVS3|A0A7J7ZVS3_MYOMY
OG0004379	sp|O09126|SEM4D_MOUSE	tr|A0A7J7RCW6|A0A7J7RCW6_MYOMY
OG0004380	sp|P12032|TIMP1_MOUSE	tr|A0A7J7YFR2|A0A7J7YFR2_MYOMY
OG0004381	sp|P13705|MSH3_MOUSE	tr|A0A7J7Y0M6|A0A7J7Y0M6_MYOMY
OG0004382	sp|P17918|PCNA_MOUSE	tr|A0A7J7VZN0|A0A7J7VZN0_MYOMY
OG0004383	sp|P30882|CCL5_MOUSE	tr|A0A7J7T3M8|A0A7J7T3M8_MYOMY
OG0004384	sp|P47741|TNR4_MOUSE	tr|A0A7J7QWU1|A0A7J7QWU1_MYOMY
OG0004385	sp|P59055|CSRN3_MOUSE	tr|A0A7J7WG95|A0A7J7WG95_MYOMY
OG0004386	sp|P61969|LMO4_MOUSE	tr|A0A7J7ZWE9|A0A7J7ZWE9_MYOMY
OG0004387	sp|Q00322|CEBPD_MOUSE	tr|A0A7J7TJ04|A0A7J7TJ04_MYOMY
OG0004388	sp|Q04859|MAK_MOUSE	tr|A0A7J7ZZH2|A0A7J7ZZH2_MYOMY
OG0004389	sp|Q04887|SOX9_MOUSE	tr|A0A7J7T8N1|A0A7J7T8N1_MYOMY
OG0004390	sp|Q0KK59|UNC79_MOUSE	tr|A0A7J8ASI3|A0A7J8ASI3_MYOMY
OG0004391	sp|Q3TFD2|PCAT1_MOUSE	tr|A0A7J7Y077|A0A7J7Y077_MYOMY
OG0004392	sp|Q3TQQ9|CA112_MOUSE	tr|A0A7J7SPR6|A0A7J7SPR6_MYOMY
OG0004393	sp|Q61410|KGP2_MOUSE	tr|A0A7J8AQD6|A0A7J8AQD6_MYOMY
OG0004394	sp|Q61490|CD166_MOUSE	tr|A0A7J7ZTV0|A0A7J7ZTV0_MYOMY
OG0004395	sp|Q61508|ECM1_MOUSE	tr|A0A7J7SQK7|A0A7J7SQK7_MYOMY
OG0004396	sp|Q62070|PIM2_MOUSE	tr|A0A7J7YEX5|A0A7J7YEX5_MYOMY
OG0004397	sp|Q6P549|SHIP2_MOUSE	tr|A0A7J7VHR3|A0A7J7VHR3_MYOMY
OG0004398	sp|Q80TT2|BAIP3_MOUSE	tr|A0A7J7XXM4|A0A7J7XXM4_MYOMY
OG0004399	sp|Q80UZ0|FGD5_MOUSE	tr|A0A7J7UC67|A0A7J7UC67_MYOMY
OG0004400	sp|Q80YQ2|MED23_MOUSE	tr|A0A7J7WWG9|A0A7J7WWG9_MYOMY
OG0004401	sp|Q8BGI5|PEX26_MOUSE	tr|A0A7J7Z6Y2|A0A7J7Z6Y2_MYOMY
OG0004402	sp|Q8BKN5|GCP5_MOUSE	tr|A0A7J7RTD7|A0A7J7RTD7_MYOMY
OG0004403	sp|Q8BLD6|ANR55_MOUSE	tr|A0A7J7XXK5|A0A7J7XXK5_MYOMY
OG0004404	sp|Q8BXQ8|FA53C_MOUSE	tr|A0A7J7XGE3|A0A7J7XGE3_MYOMY
OG0004405	sp|Q8BZ09|ODC_MOUSE	tr|A0A7J8AR25|A0A7J8AR25_MYOMY
OG0004406	sp|Q8C042|ENO4_MOUSE	tr|A0A7J7TT13|A0A7J7TT13_MYOMY
OG0004407	sp|Q8CFN5|MEF2C_MOUSE	tr|A0A7J7Y1N4|A0A7J7Y1N4_MYOMY
OG0004408	sp|Q8K4L6|MEPE_MOUSE	tr|A0A7J8AP99|A0A7J8AP99_MYOMY
OG0004409	sp|Q8K5A4|RSLAA_MOUSE	tr|A0A7J7S3A4|A0A7J7S3A4_MYOMY
OG0004410	sp|Q8R242|DIAC_MOUSE	tr|A0A7J7ZVE4|A0A7J7ZVE4_MYOMY
OG0004411	sp|Q8R3E3|WIPI1_MOUSE	tr|A0A7J7T9Z3|A0A7J7T9Z3_MYOMY
OG0004412	sp|Q8R4D5|TRPM8_MOUSE	tr|A0A7J7WJS3|A0A7J7WJS3_MYOMY
OG0004413	sp|Q8R4E9|CDT1_MOUSE	tr|A0A7J7SA67|A0A7J7SA67_MYOMY
OG0004414	sp|Q8R4U7|LUZP1_MOUSE	tr|A0A7J7ZYL3|A0A7J7ZYL3_MYOMY
OG0004415	sp|Q91YJ2|SNX4_MOUSE	tr|A0A7J8A1M8|A0A7J8A1M8_MYOMY
OG0004416	sp|Q920P3|BRNP1_MOUSE	tr|A0A7J7UMT4|A0A7J7UMT4_MYOMY
OG0004417	sp|Q922E6|FAKD2_MOUSE	tr|A0A7J7WGM1|A0A7J7WGM1_MYOMY
OG0004418	sp|Q922R8|PDIA6_MOUSE	tr|A0A7J7U653|A0A7J7U653_MYOMY
OG0004419	sp|Q922Y0|DYRK3_MOUSE	tr|A0A7J7SR46|A0A7J7SR46_MYOMY
OG0004420	sp|Q99MQ5|COPA1_MOUSE	tr|A0A7J8AJ75|A0A7J8AJ75_MYOMY
OG0004421	sp|Q99NC0|VGLL1_MOUSE	tr|A0A7J7YFU8|A0A7J7YFU8_MYOMY
OG0004422	sp|Q9D114|MESH1_MOUSE	tr|A0A7J7RRL6|A0A7J7RRL6_MYOMY
OG0004423	sp|Q9DA03|LYRM7_MOUSE	tr|A0A7J7XI31|A0A7J7XI31_MYOMY
OG0004425	sp|Q9EQ09|OLR1_MOUSE	tr|A0A7J7Z6X0|A0A7J7Z6X0_MYOMY
OG0004426	sp|Q9ERT9|PPR1A_MOUSE	tr|A0A7J7Z7K4|A0A7J7Z7K4_MYOMY
OG0004427	sp|Q9ES00|UBE4B_MOUSE	tr|A0A7J8A385|A0A7J8A385_MYOMY
OG0004428	sp|Q9ESU6|BRD4_MOUSE	tr|A0A7J7RBF8|A0A7J7RBF8_MYOMY
OG0004429	sp|Q9QY66|ZNHI2_MOUSE	tr|A0A7J7VLL0|A0A7J7VLL0_MYOMY
OG0004430	sp|Q9WVJ2|PSD13_MOUSE	tr|A0A7J7RHF8|A0A7J7RHF8_MYOMY
OG0004431	sp|Q9Z1B8|PHF1_MOUSE	tr|A0A7J7RL96|A0A7J7RL96_MYOMY
OG0004432	tr|A0A1D5RM95|A0A1D5RM95_MOUSE	tr|A0A7J7XMV4|A0A7J7XMV4_MYOMY
OG0004434	sp|B1AUE5|PEX10_MOUSE	tr|A0A7J7QWS9|A0A7J7QWS9_MYOMY
OG0004435	tr|D3YUR1|D3YUR1_MOUSE	tr|A0A7J7TIY4|A0A7J7TIY4_MYOMY
OG0004436	sp|D3Z6P0|PDIA2_MOUSE	tr|A0A7J7R7G8|A0A7J7R7G8_MYOMY
OG0004437	tr|E9Q3H6|E9Q3H6_MOUSE	tr|A0A7J7Z1H5|A0A7J7Z1H5_MYOMY
OG0004438	sp|G5E8Z2|TAF4B_MOUSE	tr|A0A7J7W0X5|A0A7J7W0X5_MYOMY
OG0004439	tr|J3QM92|J3QM92_MOUSE	tr|A0A7J8A196|A0A7J8A196_MYOMY
OG0004440	tr|J3QMK2|J3QMK2_MOUSE	tr|A0A7J7TSE1|A0A7J7TSE1_MYOMY
OG0004441	sp|O35473|C1D_MOUSE	tr|A0A7J7U499|A0A7J7U499_MYOMY
OG0004442	sp|O54885|TYOBP_MOUSE	tr|A0A7J7SDN4|A0A7J7SDN4_MYOMY
OG0004443	sp|P10168|IL7_MOUSE	tr|A0A7J7TJ17|A0A7J7TJ17_MYOMY
OG0004444	sp|P29533|VCAM1_MOUSE	tr|A0A7J7SUE2|A0A7J7SUE2_MYOMY
OG0004445	sp|P34928|APOC1_MOUSE	tr|A0A7J7SA29|A0A7J7SA29_MYOMY
OG0004446	sp|P40749|SYT4_MOUSE	tr|A0A7J7W0Y5|A0A7J7W0Y5_MYOMY
OG0004447	sp|P55086|PAR2_MOUSE	tr|A0A7J7XYY7|A0A7J7XYY7_MYOMY
OG0004448	sp|Q3SYK4|VRTN_MOUSE	tr|A0A7J8AT08|A0A7J8AT08_MYOMY
OG0004449	sp|Q3TSG4|ALKB5_MOUSE	tr|A0A7J7RDT7|A0A7J7RDT7_MYOMY
OG0004450	sp|Q3U132|TESP1_MOUSE	tr|A0A7J7Z9I8|A0A7J7Z9I8_MYOMY
OG0004451	tr|Q6NZH9|Q6NZH9_MOUSE	tr|A0A7J7U624|A0A7J7U624_MYOMY
OG0004452	sp|Q6P8X6|UBP50_MOUSE	tr|A0A7J8AT18|A0A7J8AT18_MYOMY
OG0004453	sp|Q6QD59|SEC20_MOUSE	tr|A0A7J7XDW9|A0A7J7XDW9_MYOMY
OG0004454	sp|Q6V3W6|DRC7_MOUSE	tr|A0A7J7SAW7|A0A7J7SAW7_MYOMY
OG0004455	sp|Q6ZPK0|PF21A_MOUSE	tr|A0A7J7VJU0|A0A7J7VJU0_MYOMY
OG0004456	sp|Q76EC5|CHST9_MOUSE	tr|A0A7J7VWY3|A0A7J7VWY3_MYOMY
OG0004457	sp|Q80V23|ZNF32_MOUSE	tr|A0A7J7TVC6|A0A7J7TVC6_MYOMY
OG0004458	sp|Q80VM3|TTC29_MOUSE	tr|A0A7J7XLF6|A0A7J7XLF6_MYOMY
OG0004459	sp|Q8BH49|SESQ1_MOUSE	tr|A0A7J7S2N9|A0A7J7S2N9_MYOMY
OG0004460	sp|Q8BJ71|NUP93_MOUSE	tr|A0A7J7SCS7|A0A7J7SCS7_MYOMY
OG0004461	sp|Q8BJM3|R3HCL_MOUSE	tr|A0A7J7TUI3|A0A7J7TUI3_MYOMY
OG0004462	sp|Q8BM88|CATO_MOUSE	tr|A0A7J7XFA2|A0A7J7XFA2_MYOMY
OG0004463	sp|Q8BRE0|RD3_MOUSE	tr|A0A7J7SSP2|A0A7J7SSP2_MYOMY
OG0004464	sp|Q8BS45|IFT56_MOUSE	tr|A0A7J7V5A1|A0A7J7V5A1_MYOMY
OG0004465	sp|Q8BZL1|NEUR4_MOUSE	tr|A0A7J7WIF6|A0A7J7WIF6_MYOMY
OG0004466	sp|Q8C0Q9|RPGF5_MOUSE	tr|A0A7J7V4M3|A0A7J7V4M3_MYOMY
OG0004467	sp|Q8C0T5|SI1L1_MOUSE	tr|A0A7J8ARV8|A0A7J8ARV8_MYOMY
OG0004468	sp|Q8C176|TAF2_MOUSE	tr|A0A7J7TJP7|A0A7J7TJP7_MYOMY
OG0004469	sp|Q8CHI8|EP400_MOUSE	tr|A0A7J7R4R3|A0A7J7R4R3_MYOMY
OG0004470	sp|Q8CI03|FWCH1_MOUSE	tr|A0A7J7XYQ2|A0A7J7XYQ2_MYOMY
OG0004471	sp|Q8K1S7|KREM2_MOUSE	tr|A0A7J7XZB4|A0A7J7XZB4_MYOMY
OG0004472	sp|Q8K592|AMHR2_MOUSE	tr|A0A7J7Z005|A0A7J7Z005_MYOMY
OG0004473	sp|Q8R4T9|UT2_MOUSE	tr|A0A7J7W0J9|A0A7J7W0J9_MYOMY
OG0004474	sp|Q91X20|ASH2L_MOUSE	tr|A0A7J7Z0A3|A0A7J7Z0A3_MYOMY
OG0004475	sp|Q99LE3|LYSM3_MOUSE	tr|A0A7J7Y0I1|A0A7J7Y0I1_MYOMY
OG0004476	sp|Q99P91|GPNMB_MOUSE	tr|A0A7J7V2X5|A0A7J7V2X5_MYOMY
OG0004477	sp|Q9CR30|JOS2_MOUSE	tr|A0A7J7RFW1|A0A7J7RFW1_MYOMY
OG0004478	sp|Q9D2N8|GLT15_MOUSE	tr|A0A7J7UC22|A0A7J7UC22_MYOMY
OG0004479	sp|Q9D9X8|SACA3_MOUSE	tr|A0A7J7T8J7|A0A7J7T8J7_MYOMY
OG0004480	sp|Q9DC48|PRP17_MOUSE	tr|A0A7J7WUI5|A0A7J7WUI5_MYOMY
OG0004481	sp|Q9DCP9|DAZP2_MOUSE	tr|A0A7J7Z2H2|A0A7J7Z2H2_MYOMY
OG0004482	sp|Q9JHG7|PK3CG_MOUSE	tr|A0A7J7V4N9|A0A7J7V4N9_MYOMY
OG0004483	sp|Q9JJW5|MYOZ2_MOUSE	tr|A0A7J7R784|A0A7J7R784_MYOMY
OG0004484	sp|Q9JLF1|GBRT_MOUSE	tr|A0A7J7YD84|A0A7J7YD84_MYOMY
OG0004485	sp|Q9QUP5|HPLN1_MOUSE	tr|A0A7J7XYZ9|A0A7J7XYZ9_MYOMY
OG0004486	sp|Q9QZ08|NAGK_MOUSE	tr|A0A7J7U5Z3|A0A7J7U5Z3_MYOMY
OG0004487	sp|Q9Z0G9|CLD3_MOUSE	tr|A0A7J7XY58|A0A7J7XY58_MYOMY
OG0004488	sp|Q9Z1T6|FYV1_MOUSE	tr|A0A7J7WIK4|A0A7J7WIK4_MYOMY
OG0004489	sp|A0A0M3U1B0|SYC2L_MOUSE	tr|A0A7J8A245|A0A7J8A245_MYOMY
OG0004490	tr|A0A5F8MPH8|A0A5F8MPH8_MOUSE	tr|A0A7J7RL85|A0A7J7RL85_MYOMY
OG0004491	sp|O54775|CCN4_MOUSE	tr|A0A7J7TIU4|A0A7J7TIU4_MYOMY
OG0004492	sp|P19253|RL13A_MOUSE	tr|A0A7J7QY03|A0A7J7QY03_MYOMY
OG0004493	sp|P20181|NTF3_MOUSE	tr|A0A7J7Z705|A0A7J7Z705_MYOMY
OG0004494	sp|P23798|PCGF2_MOUSE	tr|A0A7J7T7C4|A0A7J7T7C4_MYOMY
OG0004495	sp|P27931|IL1R2_MOUSE	tr|A0A7J7RT28|A0A7J7RT28_MYOMY
OG0004496	sp|P35545|UBIM_MOUSE	tr|A0A7J7VHB1|A0A7J7VHB1_MYOMY
OG0004497	sp|P42581|HMX3_MOUSE	tr|A0A7J7TTA5|A0A7J7TTA5_MYOMY
OG0004498	sp|P49025|CTRO_MOUSE	tr|A0A7J7S1I2|A0A7J7S1I2_MYOMY
OG0004499	sp|P49817|CAV1_MOUSE	tr|A0A7J7V2D8|A0A7J7V2D8_MYOMY
OG0004500	sp|P52432|RPAC1_MOUSE	tr|A0A7J7WXC2|A0A7J7WXC2_MYOMY
OG0004501	sp|P52760|RIDA_MOUSE	tr|A0A7J7TJG5|A0A7J7TJG5_MYOMY
OG0004502	sp|P62806|H4_MOUSE	tr|A0A7J7SQM0|A0A7J7SQM0_MYOMY
OG0004503	sp|P97769|CITE1_MOUSE	tr|A0A7J7YCQ0|A0A7J7YCQ0_MYOMY
OG0004504	sp|P97805|FAM3D_MOUSE	tr|A0A7J7UC59|A0A7J7UC59_MYOMY
OG0004505	sp|Q02013|AQP1_MOUSE	tr|A0A7J7V204|A0A7J7V204_MYOMY
OG0004506	sp|Q02395|MTF2_MOUSE	tr|A0A7J7ZZH4|A0A7J7ZZH4_MYOMY
OG0004507	sp|Q0VF22|CC138_MOUSE	tr|A0A7J7ZT17|A0A7J7ZT17_MYOMY
OG0004508	sp|Q11136|PEPD_MOUSE	tr|A0A7J7SDH1|A0A7J7SDH1_MYOMY
OG0004509	tr|Q14BI5|Q14BI5_MOUSE	tr|A0A7J7R2U8|A0A7J7R2U8_MYOMY
OG0004510	sp|Q14BP6|LR74B_MOUSE	tr|A0A7J7S2W4|A0A7J7S2W4_MYOMY
OG0004511	sp|Q1HFZ0|NSUN2_MOUSE	tr|A0A7J7Y1T4|A0A7J7Y1T4_MYOMY
OG0004512	sp|Q32KG4|RTL9_MOUSE	tr|A0A7J7YF11|A0A7J7YF11_MYOMY
OG0004513	sp|Q3TLH4|PRC2C_MOUSE	tr|A0A7J7ST40|A0A7J7ST40_MYOMY
OG0004514	sp|Q3UBG2|PCLI1_MOUSE	tr|A0A7J7WIS5|A0A7J7WIS5_MYOMY
OG0004515	sp|Q5SWP3|NACAD_MOUSE	tr|A0A7J7V4F5|A0A7J7V4F5_MYOMY
OG0004516	sp|Q60806|PLK3_MOUSE	tr|A0A7J8A0S2|A0A7J8A0S2_MYOMY
OG0004517	sp|Q62130|PTN14_MOUSE	tr|A0A7J7ST71|A0A7J7ST71_MYOMY
OG0004518	sp|Q6P1H1|CYAC3_MOUSE	tr|A0A7J7RGV7|A0A7J7RGV7_MYOMY
OG0004519	sp|Q6TYB5|FEZ2_MOUSE	tr|A0A7J7U4Y3|A0A7J7U4Y3_MYOMY
OG0004520	sp|Q6X1Y6|ASIC3_MOUSE	tr|A0A7J7RLK9|A0A7J7RLK9_MYOMY
OG0004521	sp|Q80YR7|CLSPN_MOUSE	tr|A0A7J7ZU40|A0A7J7ZU40_MYOMY
OG0004522	sp|Q811I0|ATPF1_MOUSE	tr|A0A7J7ZTQ9|A0A7J7ZTQ9_MYOMY
OG0004523	sp|Q8BHN7|CL029_MOUSE	tr|A0A7J7Z1F2|A0A7J7Z1F2_MYOMY
OG0004524	sp|Q8C7K6|PCYXL_MOUSE	tr|A0A7J7XIS7|A0A7J7XIS7_MYOMY
OG0004525	sp|Q8CH40|NUDT6_MOUSE	tr|A0A7J7XIT3|A0A7J7XIT3_MYOMY
OG0004526	sp|Q8CIM8|INT4_MOUSE	tr|A0A7J7VHN1|A0A7J7VHN1_MYOMY
OG0004527	sp|Q8K0G5|EIPR1_MOUSE	tr|A0A7J7U4N0|A0A7J7U4N0_MYOMY
OG0004528	sp|Q8K0H5|TAF10_MOUSE	tr|A0A7J7VL62|A0A7J7VL62_MYOMY
OG0004529	sp|Q8R2U4|NTM1A_MOUSE	tr|A0A7J7UQ69|A0A7J7UQ69_MYOMY
OG0004530	sp|Q8R4A3|DACT1_MOUSE	tr|A0A7J8AJ59|A0A7J8AJ59_MYOMY
OG0004531	sp|Q922Y1|UBXN1_MOUSE	tr|A0A7J7RHR4|A0A7J7RHR4_MYOMY
OG0004532	sp|Q99JP7|GGT7_MOUSE	tr|A0A7J7VYB5|A0A7J7VYB5_MYOMY
OG0004533	sp|Q9CPT3|NANP_MOUSE	tr|A0A7J7VZJ0|A0A7J7VZJ0_MYOMY
OG0004534	sp|Q9CPZ3|CA185_MOUSE	tr|A0A7J7ZUF2|A0A7J7ZUF2_MYOMY
OG0004535	sp|Q9CQI7|RU2B_MOUSE	tr|A0A7J7W1I8|A0A7J7W1I8_MYOMY
OG0004536	sp|Q9DBV4|MXRA8_MOUSE	tr|A0A7J7QW93|A0A7J7QW93_MYOMY
OG0004537	sp|Q9ERE7|MESD_MOUSE	tr|A0A7J7RSM7|A0A7J7RSM7_MYOMY
OG0004538	sp|Q9JHI8|NOX4_MOUSE	tr|A0A7J7VIY6|A0A7J7VIY6_MYOMY
OG0004539	tr|Q9JIZ5|Q9JIZ5_MOUSE	tr|A0A7J7Y2J2|A0A7J7Y2J2_MYOMY
OG0004540	sp|Q9JJR9|NRIP3_MOUSE	tr|A0A7J7VJ40|A0A7J7VJ40_MYOMY
OG0004541	sp|Q9WVM1|RGAP1_MOUSE	tr|A0A7J7Z838|A0A7J7Z838_MYOMY
OG0004542	sp|Q9Z0T9|ITB6_MOUSE	tr|A0A7J7WHD3|A0A7J7WHD3_MYOMY
OG0004544	tr|A0A1L1SSC7|A0A1L1SSC7_MOUSE	tr|A0A7J7RVU5|A0A7J7RVU5_MYOMY
OG0004545	tr|B1ART2|B1ART2_MOUSE	tr|A0A7J8A2R3|A0A7J8A2R3_MYOMY
OG0004546	tr|D3Z3N4|D3Z3N4_MOUSE	tr|A0A7J7TTB7|A0A7J7TTB7_MYOMY
OG0004547	tr|E9Q271|E9Q271_MOUSE	tr|A0A7J7ZA49|A0A7J7ZA49_MYOMY
OG0004548	sp|E9Q6B2|CC85C_MOUSE	tr|A0A7J8AHZ9|A0A7J8AHZ9_MYOMY
OG0004549	tr|I6XKQ3|I6XKQ3_MOUSE	tr|A0A7J7QZV6|A0A7J7QZV6_MYOMY
OG0004551	sp|O08849|RGS2_MOUSE	tr|A0A7J7RV36|A0A7J7RV36_MYOMY
OG0004552	sp|O35304|VACHT_MOUSE	tr|A0A7J7RMT9|A0A7J7RMT9_MYOMY
OG0004553	sp|O54916|REPS1_MOUSE	tr|A0A7J7WXI9|A0A7J7WXI9_MYOMY
OG0004554	sp|P20693|FCER2_MOUSE	tr|A0A7J7XFP2|A0A7J7XFP2_MYOMY
OG0004555	sp|P21784|RAG2_MOUSE	tr|A0A7J7VK54|A0A7J7VK54_MYOMY
OG0004556	sp|P22724|WNT4_MOUSE	tr|A0A7J8A3P9|A0A7J8A3P9_MYOMY
OG0004557	sp|P33610|PRI2_MOUSE	tr|A0A7J7WWV7|A0A7J7WWV7_MYOMY
OG0004558	sp|P70314|PITX1_MOUSE	tr|A0A7J7XK74|A0A7J7XK74_MYOMY
OG0004559	sp|P97411|ICA69_MOUSE	tr|A0A7J7V365|A0A7J7V365_MYOMY
OG0004560	sp|P97428|RGS16_MOUSE	tr|A0A7J7ST11|A0A7J7ST11_MYOMY
OG0004561	sp|Q04997|INHA_MOUSE	tr|A0A7J7WGZ6|A0A7J7WGZ6_MYOMY
OG0004562	sp|Q3TYX8|RUFY4_MOUSE	tr|A0A7J7WIZ7|A0A7J7WIZ7_MYOMY
OG0004563	sp|Q3U319|BRE1B_MOUSE	tr|A0A7J7Y1S5|A0A7J7Y1S5_MYOMY
OG0004564	sp|Q3UN70|MRFL_MOUSE	tr|A0A7J7Z6L4|A0A7J7Z6L4_MYOMY
OG0004565	sp|Q3URD3|SLMAP_MOUSE	tr|A0A7J7UEA5|A0A7J7UEA5_MYOMY
OG0004566	sp|Q5DW34|EHMT1_MOUSE	tr|A0A7J7QZ54|A0A7J7QZ54_MYOMY
OG0004567	sp|Q5TIS6|NOTO_MOUSE	tr|A0A7J7U5V4|A0A7J7U5V4_MYOMY
OG0004568	sp|Q64525|H2B2B_MOUSE	tr|A0A7J7SR63|A0A7J7SR63_MYOMY
OG0004569	sp|Q64687|SIA8A_MOUSE	tr|A0A7J7Z8V5|A0A7J7Z8V5_MYOMY
OG0004570	sp|Q6P5H6|FRMD5_MOUSE	tr|A0A7J8AKN7|A0A7J8AKN7_MYOMY
OG0004571	sp|Q6P8X9|FLTOP_MOUSE	tr|A0A7J7SPW8|A0A7J7SPW8_MYOMY
OG0004572	sp|Q7TNF0|DOC2A_MOUSE	tr|A0A7J7XYV2|A0A7J7XYV2_MYOMY
OG0004573	sp|Q80TR8|DCAF1_MOUSE	tr|A0A7J7UBW8|A0A7J7UBW8_MYOMY
OG0004574	sp|Q80U22|RUSC2_MOUSE	tr|A0A7J7UR27|A0A7J7UR27_MYOMY
OG0004575	sp|Q812F8|MGT4B_MOUSE	tr|A0A7J7XID1|A0A7J7XID1_MYOMY
OG0004576	sp|Q8BFX1|RN187_MOUSE	tr|A0A7J7XJR9|A0A7J7XJR9_MYOMY
OG0004577	sp|Q8BJW5|NOL11_MOUSE	tr|A0A7J7T7S7|A0A7J7T7S7_MYOMY
OG0004578	sp|Q8BLY1|SMOC1_MOUSE	tr|A0A7J8ARB6|A0A7J8ARB6_MYOMY
OG0004579	sp|Q8BPM6|RIC3_MOUSE	tr|A0A7J7VKU0|A0A7J7VKU0_MYOMY
OG0004580	sp|Q8BZ32|ASXL2_MOUSE	tr|A0A7J7U413|A0A7J7U413_MYOMY
OG0004581	sp|Q8CHG5|AREL1_MOUSE	tr|A0A7J8AIA1|A0A7J8AIA1_MYOMY
OG0004582	sp|Q8CIV2|MBRL_MOUSE	tr|A0A7J7XL42|A0A7J7XL42_MYOMY
OG0004583	sp|Q8K0T2|DC2L1_MOUSE	tr|A0A7J7U4P8|A0A7J7U4P8_MYOMY
OG0004584	sp|Q8K424|TRPV3_MOUSE	tr|A0A7J7T971|A0A7J7T971_MYOMY
OG0004585	sp|Q8R007|NECT4_MOUSE	tr|A0A7J7SSI5|A0A7J7SSI5_MYOMY
OG0004586	sp|Q91Y63|S13A3_MOUSE	tr|A0A7J7W1B5|A0A7J7W1B5_MYOMY
OG0004587	sp|Q922I5|FOXI1_MOUSE	tr|A0A7J7XG87|A0A7J7XG87_MYOMY
OG0004588	sp|Q99M74|KRT82_MOUSE	tr|A0A7J7Z5A5|A0A7J7Z5A5_MYOMY
OG0004589	sp|Q9CXD9|LRC17_MOUSE	tr|A0A7J7V3W6|A0A7J7V3W6_MYOMY
OG0004590	sp|Q9CXU1|MED31_MOUSE	tr|A0A7J7T6F4|A0A7J7T6F4_MYOMY
OG0004591	sp|Q9CZR8|EFTS_MOUSE	tr|A0A7J7ZA60|A0A7J7ZA60_MYOMY
OG0004592	sp|Q9ERB5|SO1C1_MOUSE	tr|A0A7J7ZAA2|A0A7J7ZAA2_MYOMY
OG0004593	sp|Q9EST3|4ET_MOUSE	tr|A0A7J7S204|A0A7J7S204_MYOMY
OG0004594	sp|Q9JKC6|CEND_MOUSE	tr|A0A7J7RGP1|A0A7J7RGP1_MYOMY
OG0004595	sp|Q9Z0D9|CX3C1_MOUSE	tr|A0A7J7UBS0|A0A7J7UBS0_MYOMY
OG0004596	tr|A0A087WNQ7|A0A087WNQ7_MOUSE	tr|A0A7J7Z9C2|A0A7J7Z9C2_MYOMY
OG0004597	tr|A0A1B0GRI5|A0A1B0GRI5_MOUSE	tr|A0A7J7T748|A0A7J7T748_MYOMY
OG0004598	tr|A0A286YD60|A0A286YD60_MOUSE	tr|A0A7J7QUP6|A0A7J7QUP6_MYOMY
OG0004599	tr|B8JJ69|B8JJ69_MOUSE	tr|A0A7J7RKB5|A0A7J7RKB5_MYOMY
OG0004601	tr|J3QQ27|J3QQ27_MOUSE	tr|A0A7J7ZUA9|A0A7J7ZUA9_MYOMY
OG0004602	sp|O88322|NID2_MOUSE	tr|A0A7J8APA0|A0A7J8APA0_MYOMY
OG0004603	sp|P02816|PIP_MOUSE	tr|A0A7J7V4I6|A0A7J7V4I6_MYOMY
OG0004604	sp|P09027|HXD3_MOUSE	tr|A0A7J7WH75|A0A7J7WH75_MYOMY
OG0004605	sp|P0CG09|C2C4D_MOUSE	tr|A0A7J7SPV5|A0A7J7SPV5_MYOMY
OG0004606	sp|P11942|CD3G_MOUSE	tr|A0A7J7VGV1|A0A7J7VGV1_MYOMY
OG0004607	sp|P20357|MTAP2_MOUSE	tr|A0A7J7WIG9|A0A7J7WIG9_MYOMY
