Orthogroup	Mus_musculus	Homo_sapiens
OG0004023	sp|Q9QYX7|PCLO_MOUSE	sp|Q9Y6V0|PCLO_HUMAN
OG0004024	tr|A0A1B0GS61|A0A1B0GS61_MOUSE	sp|A0A1B0GTI1|CC201_HUMAN
OG0004025	sp|Q91VA3|CAN8_MOUSE	sp|A6NHC0|CAN8_HUMAN
OG0004026	sp|Q80YF9|RHG33_MOUSE	sp|O14559|RHG33_HUMAN
OG0004027	sp|O55100|SNG1_MOUSE	sp|O43759|SNG1_HUMAN
OG0004028	sp|Q9JI60|LRAT_MOUSE	sp|O95237|LRAT_HUMAN
OG0004029	sp|P04370|MBP_MOUSE	sp|P02686|MBP_HUMAN
OG0004030	tr|Q91XL1|Q91XL1_MOUSE	sp|P02750|A2GL_HUMAN
OG0004031	sp|P29758|OAT_MOUSE	sp|P04181|OAT_HUMAN
OG0004032	sp|P33434|MMP2_MOUSE	sp|P08253|MMP2_HUMAN
OG0004033	sp|P23188|FURIN_MOUSE	sp|P09958|FURIN_HUMAN
OG0004034	tr|A0A1L1STD6|A0A1L1STD6_MOUSE	sp|P0DMQ5|INAM2_HUMAN
OG0004035	sp|P48972|MYBB_MOUSE	sp|P10244|MYBB_HUMAN
OG0004036	sp|Q64737|PUR2_MOUSE	sp|P22102|PUR2_HUMAN
OG0004037	sp|P15499|PRPH2_MOUSE	sp|P23942|PRPH2_HUMAN
OG0004038	sp|P52430|PON1_MOUSE	sp|P27169|PON1_HUMAN
OG0004039	sp|Q9WV08|APJ_MOUSE	sp|P35414|APJ_HUMAN
OG0004040	sp|Q9QYB8|ADDB_MOUSE	sp|P35612|ADDB_HUMAN
OG0004041	sp|P50284|TNR3_MOUSE	sp|P36941|TNR3_HUMAN
OG0004042	sp|Q6ZWU9|RS27_MOUSE	sp|P42677|RS27_HUMAN
OG0004043	sp|B2RY56|RBM25_MOUSE	sp|P49756|RBM25_HUMAN
OG0004044	sp|Q9D8C4|IN35_MOUSE	sp|P80217|IN35_HUMAN
OG0004045	sp|Q9DCA2|RT11_MOUSE	sp|P82912|RT11_HUMAN
OG0004046	sp|Q9CXP4|RHG08_MOUSE	sp|P85298|RHG08_HUMAN
OG0004047	sp|Q8BK75|ELP6_MOUSE	sp|Q0PNE2|ELP6_HUMAN
OG0004048	sp|Q05AA6|DRP2_MOUSE	sp|Q13474|DRP2_HUMAN
OG0004049	sp|Q8K1C9|LRC41_MOUSE	sp|Q15345|LRC41_HUMAN
OG0004050	sp|O35284|BATF_MOUSE	sp|Q16520|BATF_HUMAN
OG0004051	sp|Q62282|TAL2_MOUSE	sp|Q16559|TAL2_HUMAN
OG0004052	sp|A3KGS3|RGPA2_MOUSE	sp|Q2PPJ7|RGPA2_HUMAN
OG0004053	sp|Q811G0|PTHB1_MOUSE	sp|Q3SYG4|PTHB1_HUMAN
OG0004054	sp|Q6NXH2|MANEA_MOUSE	sp|Q5SRI9|MANEA_HUMAN
OG0004055	sp|Q8CAF4|NHSL1_MOUSE	sp|Q5SYE7|NHSL1_HUMAN
OG0004056	sp|Q8CDD9|LRIF1_MOUSE	sp|Q5T3J3|LRIF1_HUMAN
OG0004057	sp|Q6NSU3|GL8D1_MOUSE	sp|Q68CQ7|GL8D1_HUMAN
OG0004058	sp|Q6IFX4|K1C39_MOUSE	sp|Q6A163|K1C39_HUMAN
OG0004059	sp|P21995|EMB_MOUSE	sp|Q6PCB8|EMB_HUMAN
OG0004060	sp|Q8C0M0|WDR59_MOUSE	sp|Q6PJI9|WDR59_HUMAN
OG0004061	sp|Q8BVP6|LYPD4_MOUSE	sp|Q6UWN0|LYPD4_HUMAN
OG0004062	tr|F2Z3U3|F2Z3U3_MOUSE	sp|Q70E73|RAPH1_HUMAN
OG0004063	sp|Q8R4D5|TRPM8_MOUSE	sp|Q7Z2W7|TRPM8_HUMAN
OG0004064	tr|A2AWR3|A2AWR3_MOUSE	sp|Q7Z3F1|GP155_HUMAN
OG0004065	sp|Q7TQ65|TMC4_MOUSE	sp|Q7Z404|TMC4_HUMAN
OG0004066	sp|Q8BYK6|YTHD3_MOUSE	sp|Q7Z739|YTHD3_HUMAN
OG0004067	sp|Q9QZQ0|NPAS3_MOUSE	sp|Q8IXF0|NPAS3_HUMAN
OG0004068	sp|Q7TS74|CKP2L_MOUSE	sp|Q8IYA6|CKP2L_HUMAN
OG0004069	sp|Q9JHU3|CDK20_MOUSE	sp|Q8IZL9|CDK20_HUMAN
OG0004070	sp|Q99JH1|RP25L_MOUSE	sp|Q8N5L8|RP25L_HUMAN
OG0004071	sp|Q7TMM8|PAR16_MOUSE	sp|Q8N5Y8|PAR16_HUMAN
OG0004072	sp|Q8BNL5|KCTD6_MOUSE	sp|Q8NC69|KCTD6_HUMAN
OG0004073	sp|Q9DBR2|FA13C_MOUSE	sp|Q8NE31|FA13C_HUMAN
OG0004074	sp|Q8C6A8|BHE22_MOUSE	sp|Q8NFJ8|BHE22_HUMAN
OG0004075	sp|Q91WF7|FIG4_MOUSE	sp|Q92562|FIG4_HUMAN
OG0004076	sp|Q80X82|SYMPK_MOUSE	sp|Q92797|SYMPK_HUMAN
OG0004077	sp|Q6A4J8|UBP7_MOUSE	sp|Q93009|UBP7_HUMAN
OG0004078	sp|Q3U2S4|OTUD5_MOUSE	sp|Q96G74|OTUD5_HUMAN
OG0004079	sp|Q6PIP5|NUDC1_MOUSE	sp|Q96RS6|NUDC1_HUMAN
OG0004080	sp|Q06348|PRRX2_MOUSE	sp|Q99811|PRRX2_HUMAN
OG0004081	sp|Q58NB6|DHRS9_MOUSE	sp|Q9BPW9|DHRS9_HUMAN
OG0004082	sp|Q8VD62|CK068_MOUSE	sp|Q9H3H3|CK068_HUMAN
OG0004083	sp|Q8VHF2|CDHR5_MOUSE	sp|Q9HBB8|CDHR5_HUMAN
OG0004084	sp|Q9ET30|TM9S3_MOUSE	sp|Q9HD45|TM9S3_HUMAN
OG0004085	sp|Q6IRT3|PARI_MOUSE	sp|Q9NWS1|PARI_HUMAN
OG0004086	sp|Q8K019|BCLF1_MOUSE	sp|Q9NYF8|BCLF1_HUMAN
OG0004087	sp|Q9D4G1|CU062_MOUSE	sp|Q9NYP8|CU062_HUMAN
OG0004088	sp|Q9CPW0|CNTP2_MOUSE	sp|Q9UHC6|CNTP2_HUMAN
OG0004089	sp|Q8C0M8|DNAI1_MOUSE	sp|Q9UI46|DNAI1_HUMAN
OG0004090	sp|Q8R121|ZPI_MOUSE	sp|Q9UK55|ZPI_HUMAN
OG0004091	sp|Q8CI32|BAG5_MOUSE	sp|Q9UL15|BAG5_HUMAN
OG0004092	sp|Q9QWY8|ASAP1_MOUSE	sp|Q9ULH1|ASAP1_HUMAN
OG0004093	sp|Q9R111|GUAD_MOUSE	sp|Q9Y2T3|GUAD_HUMAN
OG0004094	sp|Q9QZ59|DMRT1_MOUSE	sp|Q9Y5R6|DMRT1_HUMAN
OG0004095	sp|O54714|PIAS3_MOUSE	sp|Q9Y6X2|PIAS3_HUMAN
OG0004096	sp|Q3V1N9|A3LT2_MOUSE	sp|U3KPV4|A3LT2_HUMAN
OG0004097	sp|Q61006|MUSK_MOUSE	sp|O15146|MUSK_HUMAN
OG0004098	sp|Q9CQF3|CPSF5_MOUSE	sp|O43809|CPSF5_HUMAN
OG0004099	sp|P86046|KCJ13_MOUSE	sp|O60928|KCJ13_HUMAN
OG0004100	sp|Q80TZ3|AUXI_MOUSE	sp|O75061|AUXI_HUMAN
OG0004101	sp|Q9CQZ1|HSBP1_MOUSE	sp|O75506|HSBP1_HUMAN
OG0004102	sp|Q9Z0F7|SYUG_MOUSE	sp|O76070|SYUG_HUMAN
OG0004103	sp|Q8BT14|CNOT4_MOUSE	sp|O95628|CNOT4_HUMAN
OG0004104	sp|Q9EPZ6|TBX18_MOUSE	sp|O95935|TBX18_HUMAN
OG0004105	sp|Q8C013|TPBGL_MOUSE	sp|P0DKB5|TPBGL_HUMAN
OG0004106	sp|Q9JHC0|GPX2_MOUSE	sp|P18283|GPX2_HUMAN
OG0004107	sp|P97315|CSRP1_MOUSE	sp|P21291|CSRP1_HUMAN
OG0004108	sp|P28798|GRN_MOUSE	sp|P28799|GRN_HUMAN
OG0004109	sp|P97391|PA2G5_MOUSE	sp|P39877|PA2G5_HUMAN
OG0004110	sp|P49698|HNF4A_MOUSE	sp|P41235|HNF4A_HUMAN
OG0004111	sp|Q8BM88|CATO_MOUSE	sp|P43234|CATO_HUMAN
OG0004112	sp|P55088|AQP4_MOUSE	sp|P55087|AQP4_HUMAN
OG0004113	sp|Q9CXI5|MANF_MOUSE	sp|P55145|MANF_HUMAN
OG0004114	sp|Q8CAV0|YBEY_MOUSE	sp|P58557|YBEY_HUMAN
OG0004115	sp|P62956|CCG7_MOUSE	sp|P62955|CCG7_HUMAN
OG0004116	sp|Q62388|ATM_MOUSE	sp|Q13315|ATM_HUMAN
OG0004117	sp|P70169|DOC2B_MOUSE	sp|Q14184|DOC2B_HUMAN
OG0004118	sp|Q8BP92|RCN2_MOUSE	sp|Q14257|RCN2_HUMAN
OG0004119	sp|Q00PI9|HNRL2_MOUSE	sp|Q1KMD3|HNRL2_HUMAN
OG0004120	sp|Q80XL7|MPPE1_MOUSE	sp|Q53F39|MPPE1_HUMAN
OG0004121	sp|Q5ND34|WDR81_MOUSE	sp|Q562E7|WDR81_HUMAN
OG0004122	sp|Q3TTY0|PLB1_MOUSE	sp|Q6P1J6|PLB1_HUMAN
OG0004123	sp|Q6TDU8|DNAI7_MOUSE	sp|Q6TDU7|DNAI7_HUMAN
OG0004124	sp|Q9D4V6|TO20L_MOUSE	sp|Q6UXN7|TO20L_HUMAN
OG0004125	tr|A0A571BF50|A0A571BF50_MOUSE	sp|Q6ZMY6|WDR88_HUMAN
OG0004126	sp|Q3UH99|SHSA6_MOUSE	sp|Q6ZSJ9|SHSA6_HUMAN
OG0004127	sp|Q8K3G5|VRK3_MOUSE	sp|Q8IV63|VRK3_HUMAN
OG0004128	sp|Q8K0V2|DCNL3_MOUSE	sp|Q8IWE4|DCNL3_HUMAN
OG0004129	tr|Q8CEI3|Q8CEI3_MOUSE	sp|Q8IWP9|CC28A_HUMAN
OG0004130	sp|Q9D2D7|ZN687_MOUSE	sp|Q8N1G0|ZN687_HUMAN
OG0004131	sp|Q8VI38|GBGT1_MOUSE	sp|Q8N5D6|GBGT1_HUMAN
OG0004132	sp|Q6XP49|GLIS3_MOUSE	sp|Q8NEA6|GLIS3_HUMAN
OG0004133	sp|Q3U7U4|CA162_MOUSE	sp|Q8NEQ5|CA162_HUMAN
OG0004134	sp|Q3V0I2|PRR7_MOUSE	sp|Q8TB68|PRR7_HUMAN
OG0004135	sp|Q9D668|ARRD2_MOUSE	sp|Q8TBH0|ARRD2_HUMAN
OG0004136	sp|Q68FD7|FNIP1_MOUSE	sp|Q8TF40|FNIP1_HUMAN
OG0004137	sp|Q80WY3|NANO1_MOUSE	sp|Q8WY41|NANO1_HUMAN
OG0004138	sp|Q64687|SIA8A_MOUSE	sp|Q92185|SIA8A_HUMAN
OG0004139	sp|Q99LM9|TADA1_MOUSE	sp|Q96BN2|TADA1_HUMAN
OG0004140	sp|Q99LE2|GP146_MOUSE	sp|Q96CH1|GP146_HUMAN
OG0004141	sp|P97299|SFRP2_MOUSE	sp|Q96HF1|SFRP2_HUMAN
OG0004142	sp|Q9CZH8|CCD77_MOUSE	sp|Q9BR77|CCD77_HUMAN
OG0004143	sp|P97309|MESP1_MOUSE	sp|Q9BRJ9|MESP1_HUMAN
OG0004144	sp|Q91WE3|RPP25_MOUSE	sp|Q9BUL9|RPP25_HUMAN
OG0004145	sp|Q8R1C6|MET22_MOUSE	sp|Q9BUU2|MET22_HUMAN
OG0004146	sp|P97489|GATA5_MOUSE	sp|Q9BWX5|GATA5_HUMAN
OG0004147	sp|Q9DCU6|RM04_MOUSE	sp|Q9BYD3|RM04_HUMAN
OG0004148	sp|Q923W9|ADA33_MOUSE	sp|Q9BZ11|ADA33_HUMAN
OG0004149	sp|Q9EPK6|SIL1_MOUSE	sp|Q9H173|SIL1_HUMAN
OG0004150	sp|Q8C9X6|EPC1_MOUSE	sp|Q9H2F5|EPC1_HUMAN
OG0004151	tr|B2RVL1|B2RVL1_MOUSE	sp|Q9H427|KCNKF_HUMAN
OG0004152	sp|Q9CQR4|ACO13_MOUSE	sp|Q9NPJ3|ACO13_HUMAN
OG0004153	sp|Q8BKJ9|SIR7_MOUSE	sp|Q9NRC8|SIR7_HUMAN
OG0004154	sp|Q9JI39|ABCBA_MOUSE	sp|Q9NRK6|ABCBA_HUMAN
OG0004156	sp|Q8BYH3|TRM13_MOUSE	sp|Q9NUP7|TRM13_HUMAN
OG0004157	tr|A2AU34|A2AU34_MOUSE	sp|Q9NUR3|TM74B_HUMAN
OG0004158	sp|Q9WV18|GABR1_MOUSE	sp|Q9UBS5|GABR1_HUMAN
OG0004159	sp|Q9QUG2|POLK_MOUSE	sp|Q9UBT6|POLK_HUMAN
OG0004160	tr|F8VQM2|F8VQM2_MOUSE	sp|Q9Y258|CCL26_HUMAN
OG0004161	sp|Q8BIV7|S45A1_MOUSE	sp|Q9Y2W3|S45A1_HUMAN
OG0004162	tr|Q8CDT5|Q8CDT5_MOUSE	sp|A0A1B0GTD5|TEX49_HUMAN
OG0004163	sp|E9Q6B2|CC85C_MOUSE	sp|A6NKD9|CC85C_HUMAN
OG0004164	sp|Q14DL3|LRIQ3_MOUSE	sp|A6PVS8|LRIQ3_HUMAN
OG0004165	sp|Q5D525|SYC1L_MOUSE	sp|A8MT33|SYC1L_HUMAN
OG0004166	sp|O35484|AZIN1_MOUSE	sp|O14977|AZIN1_HUMAN
OG0004167	sp|Q8K3W3|CASC3_MOUSE	sp|O15234|CASC3_HUMAN
OG0004168	sp|Q9CQJ6|DENR_MOUSE	sp|O43583|DENR_HUMAN
OG0004169	sp|Q3UUD2|SPRY3_MOUSE	sp|O43610|SPY3_HUMAN
OG0004170	sp|G3X9J0|SI1L3_MOUSE	sp|O60292|SI1L3_HUMAN
OG0004171	tr|Q6P9N8|Q6P9N8_MOUSE	sp|O60296|TRAK2_HUMAN
OG0004172	sp|Q07105|GDF9_MOUSE	sp|O60383|GDF9_HUMAN
OG0004173	sp|Q61548|AP180_MOUSE	sp|O60641|AP180_HUMAN
OG0004174	sp|Q99N69|LPXN_MOUSE	sp|O60711|LPXN_HUMAN
OG0004175	sp|O09102|GCM2_MOUSE	sp|O75603|GCM2_HUMAN
OG0004176	sp|O88907|PIAS1_MOUSE	sp|O75925|PIAS1_HUMAN
OG0004177	sp|O88824|JTB_MOUSE	sp|O76095|JTB_HUMAN
OG0004178	sp|Q78TU8|F107A_MOUSE	sp|O95990|F107A_HUMAN
OG0004179	sp|Q9DCV7|K2C7_MOUSE	sp|P08729|K2C7_HUMAN
OG0004180	sp|Q8R0A0|T2FB_MOUSE	sp|P13984|T2FB_HUMAN
OG0004181	sp|P33896|INAR1_MOUSE	sp|P17181|INAR1_HUMAN
OG0004182	sp|P31996|CD68_MOUSE	sp|P34810|CD68_HUMAN
OG0004183	sp|Q9EQP6|ARRC_MOUSE	sp|P36575|ARRC_HUMAN
OG0004184	sp|P08249|MDHM_MOUSE	sp|P40926|MDHM_HUMAN
OG0004185	sp|P42082|CD86_MOUSE	sp|P42081|CD86_HUMAN
OG0004186	sp|P52633|STAT6_MOUSE	sp|P42226|STAT6_HUMAN
OG0004187	sp|P38532|HSF1_MOUSE	sp|Q00613|HSF1_HUMAN
OG0004188	sp|Q52KF3|SPIR1_MOUSE	sp|Q08AE8|SPIR1_HUMAN
OG0004189	sp|Q9ERA0|TFCP2_MOUSE	sp|Q12800|TFCP2_HUMAN
OG0004190	sp|Q9WUU6|HNF4G_MOUSE	sp|Q14541|HNF4G_HUMAN
OG0004191	sp|Q80UG8|TTLL4_MOUSE	sp|Q14679|TTLL4_HUMAN
OG0004192	sp|Q05186|RCN1_MOUSE	sp|Q15293|RCN1_HUMAN
OG0004193	sp|O08750|NFIL3_MOUSE	sp|Q16649|NFIL3_HUMAN
OG0004194	tr|J3QNT8|J3QNT8_MOUSE	sp|Q17RF5|ODAPH_HUMAN
OG0004195	sp|Q3UYI5|RGL3_MOUSE	sp|Q3MIN7|RGL3_HUMAN
OG0004196	sp|P86176|TIGIT_MOUSE	sp|Q495A1|TIGIT_HUMAN
OG0004197	sp|Q8CDY7|DYLT4_MOUSE	sp|Q5JR98|DYLT4_HUMAN
OG0004198	sp|Q9ESJ7|IKBP1_MOUSE	sp|Q5VVH5|IKBP1_HUMAN
OG0004199	tr|B1AUC4|B1AUC4_MOUSE	sp|Q5VVX9|UBE2U_HUMAN
OG0004200	sp|Q6GQX6|ANKS6_MOUSE	sp|Q68DC2|ANKS6_HUMAN
OG0004201	sp|E9Q2M9|WDFY4_MOUSE	sp|Q6ZS81|WDFY4_HUMAN
OG0004202	sp|Q762D5|S35D2_MOUSE	sp|Q76EJ3|S35D2_HUMAN
OG0004203	sp|Q62383|SPT6H_MOUSE	sp|Q7KZ85|SPT6H_HUMAN
OG0004204	sp|Q99J23|GHDC_MOUSE	sp|Q8N2G8|GHDC_HUMAN
OG0004205	sp|Q3UYV8|DAAF3_MOUSE	sp|Q8N9W5|DAAF3_HUMAN
OG0004206	sp|B2RXZ1|PNDC1_MOUSE	sp|Q8NA58|PNDC1_HUMAN
OG0004207	sp|Q8BHI4|KBTB3_MOUSE	sp|Q8NAB2|KBTB3_HUMAN
OG0004208	sp|Q9D2C9|SNPC3_MOUSE	sp|Q92966|SNPC3_HUMAN
OG0004209	sp|Q8BFR1|ZCCHL_MOUSE	sp|Q96H79|ZCCHL_HUMAN
OG0004210	sp|Q6PDS0|VTM2L_MOUSE	sp|Q96N03|VTM2L_HUMAN
OG0004211	sp|Q9D9J8|BPIA3_MOUSE	sp|Q9BQP9|BPIA3_HUMAN
OG0004212	tr|Q1HDU4|Q1HDU4_MOUSE	sp|Q9BRR9|RHG09_HUMAN
OG0004213	sp|Q8BYA0|TBCD_MOUSE	sp|Q9BTW9|TBCD_HUMAN
OG0004214	tr|A0A1L1SR47|A0A1L1SR47_MOUSE	sp|Q9GZN6|S6A16_HUMAN
OG0004215	sp|Q8VC98|PKHA4_MOUSE	sp|Q9H4M7|PKHA4_HUMAN
OG0004216	sp|Q9DB16|CB39L_MOUSE	sp|Q9H9S4|CB39L_HUMAN
OG0004217	sp|Q924C1|XPO5_MOUSE	sp|Q9HAV4|XPO5_HUMAN
OG0004218	sp|Q7TPD6|RAVR2_MOUSE	sp|Q9HCJ3|RAVR2_HUMAN
OG0004219	tr|E9Q7U0|E9Q7U0_MOUSE	sp|Q9NPA1|KCMB3_HUMAN
OG0004220	sp|Q9CQS2|NOP10_MOUSE	sp|Q9NPE3|NOP10_HUMAN
OG0004221	sp|Q8WUR0|CS012_MOUSE	sp|Q9NSK7|CS012_HUMAN
OG0004222	sp|Q9JKJ9|CP39A_MOUSE	sp|Q9NYL5|CP39A_HUMAN
OG0004223	sp|Q8CAE9|PDXL2_MOUSE	sp|Q9NZ53|PDXL2_HUMAN
OG0004224	sp|Q9JHS9|CWC15_MOUSE	sp|Q9P013|CWC15_HUMAN
OG0004225	sp|Q9CQF4|MRES1_MOUSE	sp|Q9P0P8|MRES1_HUMAN
OG0004226	tr|D3Z6J4|D3Z6J4_MOUSE	sp|Q9UKI3|VPRE3_HUMAN
OG0004227	sp|Q9QX29|TRPC5_MOUSE	sp|Q9UL62|TRPC5_HUMAN
OG0004228	sp|O35425|BOK_MOUSE	sp|Q9UMX3|BOK_HUMAN
OG0004229	sp|O88829|SIAT9_MOUSE	sp|Q9UNP4|SIAT9_HUMAN
OG0004230	sp|Q8QZZ7|TPRKB_MOUSE	sp|Q9Y3C4|TPRKB_HUMAN
OG0004231	sp|Q8BPM2|M4K5_MOUSE	sp|Q9Y4K4|M4K5_HUMAN
OG0004232	sp|Q9Z0M1|KLK4_MOUSE	sp|Q9Y5K2|KLK4_HUMAN
OG0004233	tr|Q9DAR2|Q9DAR2_MOUSE	sp|Q9Y6J8|STYL1_HUMAN
OG0004234	tr|A0A0B4J1J9|A0A0B4J1J9_MOUSE	sp|A0A0B4J240|TVA10_HUMAN
OG0004235	sp|O35066|KIF3C_MOUSE	sp|O14782|KIF3C_HUMAN
OG0004236	sp|Q924W6|TRI66_MOUSE	sp|O15016|TRI66_HUMAN
OG0004237	sp|Q3U6U5|GTPB6_MOUSE	sp|O43824|GTPB6_HUMAN
OG0004238	sp|O70167|P3C2G_MOUSE	sp|O75747|P3C2G_HUMAN
OG0004239	sp|Q925F4|RNF37_MOUSE	sp|O94941|RNF37_HUMAN
OG0004240	sp|P40936|INMT_MOUSE	sp|O95050|INMT_HUMAN
OG0004241	sp|Q8BGS3|ZKSC1_MOUSE	sp|P17029|ZKSC1_HUMAN
OG0004242	sp|P47963|RL13_MOUSE	sp|P26373|RL13_HUMAN
OG0004243	sp|Q99JG3|ANX13_MOUSE	sp|P27216|ANX13_HUMAN
OG0004244	sp|Q9CQ71|RFA3_MOUSE	sp|P35244|RFA3_HUMAN
OG0004245	sp|Q62463|V1AR_MOUSE	sp|P37288|V1AR_HUMAN
OG0004246	sp|O35955|PSB10_MOUSE	sp|P40306|PSB10_HUMAN
OG0004247	sp|Q8BYW1|RHG25_MOUSE	sp|P42331|RHG25_HUMAN
OG0004248	sp|P53690|MMP14_MOUSE	sp|P50281|MMP14_HUMAN
OG0004249	sp|P52927|HMGA2_MOUSE	sp|P52926|HMGA2_HUMAN
OG0004250	sp|P81615|UCN1_MOUSE	sp|P55089|UCN1_HUMAN
OG0004251	sp|Q61039|HAND2_MOUSE	sp|P61296|HAND2_HUMAN
OG0004252	sp|P62858|RS28_MOUSE	sp|P62857|RS28_HUMAN
OG0004253	sp|Q8CE23|OX26_MOUSE	sp|P83859|OX26_HUMAN
OG0004254	sp|P32082|GHRHR_MOUSE	sp|Q02643|GHRHR_HUMAN
OG0004255	sp|Q99LC2|CSTF1_MOUSE	sp|Q05048|CSTF1_HUMAN
OG0004256	sp|O35730|RING1_MOUSE	sp|Q06587|RING1_HUMAN
OG0004257	sp|Q61735|CD47_MOUSE	sp|Q08722|CD47_HUMAN
OG0004258	sp|Q921V5|MGAT2_MOUSE	sp|Q10469|MGAT2_HUMAN
OG0004259	sp|Q60787|LCP2_MOUSE	sp|Q13094|LCP2_HUMAN
OG0004260	sp|P97772|GRM1_MOUSE	sp|Q13255|GRM1_HUMAN
OG0004261	sp|Q924T3|XRCC4_MOUSE	sp|Q13426|XRCC4_HUMAN
OG0004262	sp|O88322|NID2_MOUSE	sp|Q14112|NID2_HUMAN
OG0004263	sp|Q6DI86|FAKD1_MOUSE	sp|Q53R41|FAKD1_HUMAN
OG0004264	sp|Q9JJC6|RIPL1_MOUSE	sp|Q5EBL4|RIPL1_HUMAN
OG0004265	tr|F6UUZ3|F6UUZ3_MOUSE	sp|Q5KSL6|DGKK_HUMAN
OG0004266	sp|Q9D3P1|TCHL1_MOUSE	sp|Q5QJ38|TCHL1_HUMAN
OG0004267	sp|Q8BHN0|PPM1L_MOUSE	sp|Q5SGD2|PPM1L_HUMAN
OG0004268	sp|Q9JIM3|ER6L2_MOUSE	sp|Q5T890|ER6L2_HUMAN
OG0004269	sp|P35283|RAB12_MOUSE	sp|Q6IQ22|RAB12_HUMAN
OG0004270	sp|Q9CR55|CP087_MOUSE	sp|Q6PH81|CP087_HUMAN
OG0004271	sp|Q32NZ6|TMC5_MOUSE	sp|Q6UXY8|TMC5_HUMAN
OG0004272	sp|Q9D2Y5|SNX20_MOUSE	sp|Q7Z614|SNX20_HUMAN
OG0004273	sp|Q571J5|Z354C_MOUSE	sp|Q86Y25|Z354C_HUMAN
OG0004274	tr|D3Z3I0|D3Z3I0_MOUSE	sp|Q86Y33|CD20B_HUMAN
OG0004275	tr|D3YYQ8|D3YYQ8_MOUSE	sp|Q8IVF4|DYH10_HUMAN
OG0004276	sp|Q9CXT7|TM192_MOUSE	sp|Q8IY95|TM192_HUMAN
OG0004277	sp|Q58Y75|AGRF3_MOUSE	sp|Q8IZF5|AGRF3_HUMAN
OG0004278	tr|A2AI76|A2AI76_MOUSE	sp|Q8N239|KLH34_HUMAN
OG0004279	sp|Q6PG04|CCD82_MOUSE	sp|Q8N4S0|CCD82_HUMAN
OG0004280	sp|G3X9R7|RN148_MOUSE	sp|Q8N7C7|RN148_HUMAN
OG0004281	sp|Q99N89|RM43_MOUSE	sp|Q8N983|RM43_HUMAN
OG0004282	sp|Q9D0I6|WSDU1_MOUSE	sp|Q8N9V3|WSDU1_HUMAN
OG0004283	sp|Q8JZX3|POC1A_MOUSE	sp|Q8NBT0|POC1A_HUMAN
OG0004284	tr|Q8VFN6|Q8VFN6_MOUSE	sp|Q8NH79|OR6X1_HUMAN
OG0004285	sp|Q9CWH6|PSMA8_MOUSE	sp|Q8TAA3|PSMA8_HUMAN
OG0004286	sp|Q8R526|PK1L1_MOUSE	sp|Q8TDX9|PK1L1_HUMAN
OG0004287	sp|Q9CQG1|CHAC2_MOUSE	sp|Q8WUX2|CHAC2_HUMAN
OG0004288	sp|P82347|SGCD_MOUSE	sp|Q92629|SGCD_HUMAN
OG0004289	sp|O89116|VTI1A_MOUSE	sp|Q96AJ9|VTI1A_HUMAN
OG0004290	sp|Q8R1G2|CMBL_MOUSE	sp|Q96DG6|CMBL_HUMAN
OG0004291	sp|Q7TS72|IP3KC_MOUSE	sp|Q96DU7|IP3KC_HUMAN
OG0004292	sp|Q9D7W4|TSN17_MOUSE	sp|Q96FV3|TSN17_HUMAN
OG0004293	sp|Q99KU0|VMP1_MOUSE	sp|Q96GC9|VMP1_HUMAN
OG0004294	sp|Q922S8|KIF2C_MOUSE	sp|Q99661|KIF2C_HUMAN
OG0004295	sp|Q8R2Y9|SOSB1_MOUSE	sp|Q9BQ15|SOSB1_HUMAN
OG0004296	sp|Q3UYI6|FUZZY_MOUSE	sp|Q9BT04|FUZZY_HUMAN
OG0004297	sp|Q99L02|PGR1A_MOUSE	sp|Q9BTK6|PAGR1_HUMAN
OG0004298	sp|Q8BLY3|LRFN3_MOUSE	sp|Q9BTN0|LRFN3_HUMAN
OG0004299	sp|Q80VQ1|LRRC1_MOUSE	sp|Q9BTT6|LRRC1_HUMAN
OG0004300	sp|Q8BGW1|FTO_MOUSE	sp|Q9C0B1|FTO_HUMAN
OG0004301	sp|Q64151|SEM4C_MOUSE	sp|Q9C0C4|SEM4C_HUMAN
OG0004302	tr|Q9D809|Q9D809_MOUSE	sp|Q9GZP8|IMUP_HUMAN
OG0004303	sp|Q8BHZ0|CYRIA_MOUSE	sp|Q9H0Q0|CYRIA_HUMAN
OG0004304	tr|E9Q5N9|E9Q5N9_MOUSE	sp|Q9H8N7|ZN395_HUMAN
OG0004305	sp|Q2KHI9|MCM9_MOUSE	sp|Q9NXL9|MCM9_HUMAN
OG0004306	sp|Q9CQC4|TM216_MOUSE	sp|Q9P0N5|TM216_HUMAN
OG0004307	sp|Q6PGG2|GMIP_MOUSE	sp|Q9P107|GMIP_HUMAN
OG0004308	tr|J3QNE4|J3QNE4_MOUSE	sp|Q9P1Z9|CC180_HUMAN
OG0004309	sp|Q9WV91|FPRP_MOUSE	sp|Q9P2B2|FPRP_HUMAN
OG0004310	sp|Q9Z1F9|SAE2_MOUSE	sp|Q9UBT2|SAE2_HUMAN
OG0004311	sp|Q9DD24|TCAL9_MOUSE	sp|Q9UHQ7|TCAL9_HUMAN
OG0004312	tr|Q8C5Y2|Q8C5Y2_MOUSE	sp|A0A0U1RRN3|SPTOS_HUMAN
OG0004313	tr|Q9D2T6|Q9D2T6_MOUSE	tr|A0A1B0GTH9|A0A1B0GTH9_HUMAN
