Orthogroup	Mus_musculus	Delphinapterus_leucas
OG0000803	sp|Q497Q6|F228B_MOUSE	tr|A0A2Y9NAS7|A0A2Y9NAS7_DELLE
OG0000803	sp|Q8CDW1|F228A_MOUSE	tr|A0A2Y9N5Q4|A0A2Y9N5Q4_DELLE
OG0000804	sp|Q80U78|PUM1_MOUSE	tr|A0A2Y9NH10|A0A2Y9NH10_DELLE
OG0000804	sp|Q80U58|PUM2_MOUSE	tr|A0A2Y9N5T0|A0A2Y9N5T0_DELLE
OG0000805	sp|O88602|CCG2_MOUSE	tr|A0A2Y9QJD3|A0A2Y9QJD3_DELLE
OG0000805	sp|Q9JJV5|CCG3_MOUSE	tr|A0A2Y9PB97|A0A2Y9PB97_DELLE
OG0000806	sp|Q9D7S7|RL22L_MOUSE	tr|A0A2Y9PBP5|A0A2Y9PBP5_DELLE, tr|A0A2Y9PL93|A0A2Y9PL93_DELLE, tr|A0A2Y9N9J8|A0A2Y9N9J8_DELLE
OG0000807	sp|Q32KI9|ARSI_MOUSE	tr|A0A2Y9PL49|A0A2Y9PL49_DELLE
OG0000807	sp|Q8BM89|ARSJ_MOUSE	tr|A0A2Y9Q373|A0A2Y9Q373_DELLE
OG0000808	sp|Q8BSM7|LAT3_MOUSE	tr|A0A2Y9PQY4|A0A2Y9PQY4_DELLE
OG0000808	sp|Q8CGA3|LAT4_MOUSE	tr|A0A2Y9PWG9|A0A2Y9PWG9_DELLE
OG0000809	sp|Q8BFY9|TNPO1_MOUSE	tr|A0A2Y9PW30|A0A2Y9PW30_DELLE
OG0000809	sp|Q99LG2|TNPO2_MOUSE	tr|A0A7F8K5W9|A0A7F8K5W9_DELLE
OG0000810	sp|A3KGS3|RGPA2_MOUSE	tr|A0A2Y9PXN2|A0A2Y9PXN2_DELLE
OG0000810	sp|Q6GYP7|RGPA1_MOUSE	tr|A0A2Y9NB06|A0A2Y9NB06_DELLE
OG0000811	sp|Q9WTZ9|BEX3_MOUSE	tr|A0A2Y9MMH1|A0A2Y9MMH1_DELLE, tr|A0A7F8K7K0|A0A7F8K7K0_DELLE, tr|A0A2Y9MJ52|A0A2Y9MJ52_DELLE
OG0000812	sp|P21761|TRHR_MOUSE	tr|A0A7F8K6H6|A0A7F8K6H6_DELLE
OG0000812	tr|Q9ERT2|Q9ERT2_MOUSE	tr|A0A7F8KA82|A0A7F8KA82_DELLE
OG0000813	sp|Q80VC6|TSAP1_MOUSE	tr|A0A2Y9P555|A0A2Y9P555_DELLE, tr|A0A7F8KHF8|A0A7F8KHF8_DELLE, tr|A0A2Y9LD71|A0A2Y9LD71_DELLE
OG0000814	sp|Q9DBS5|KLC4_MOUSE	tr|A0A2Y9P650|A0A2Y9P650_DELLE
OG0000814	sp|O88447|KLC1_MOUSE	tr|A0A2Y9NBX7|A0A2Y9NBX7_DELLE
OG0000815	sp|P61924|COPZ1_MOUSE	tr|A0A2Y9NEL4|A0A2Y9NEL4_DELLE
OG0000815	sp|Q9JHH9|COPZ2_MOUSE	tr|A0A2Y9M3J7|A0A2Y9M3J7_DELLE
OG0000816	sp|Q8R0N9|ZDHC1_MOUSE	tr|A0A2Y9P9W0|A0A2Y9P9W0_DELLE
OG0000816	sp|Q14AK4|ZDH11_MOUSE	tr|A0A2Y9P4C7|A0A2Y9P4C7_DELLE
OG0000817	sp|Q8R3L8|CDK8_MOUSE	tr|A0A2Y9NLP4|A0A2Y9NLP4_DELLE
OG0000817	sp|Q8BWD8|CDK19_MOUSE	tr|A0A2Y9LMY1|A0A2Y9LMY1_DELLE
OG0000818	sp|Q9Z2Z9|GFPT2_MOUSE	tr|A0A2Y9MA25|A0A2Y9MA25_DELLE
OG0000818	sp|P47856|GFPT1_MOUSE	tr|A0A2Y9M5F3|A0A2Y9M5F3_DELLE
OG0000819	sp|Q8VCN6|CD99_MOUSE	tr|A0A2Y9M626|A0A2Y9M626_DELLE
OG0000819	sp|Q8BIF0|C99L2_MOUSE	tr|A0A2Y9MCQ2|A0A2Y9MCQ2_DELLE
OG0000820	sp|Q5FW56|T255B_MOUSE	tr|A0A2Y9NSK1|A0A2Y9NSK1_DELLE
OG0000820	sp|Q8BHW5|T255A_MOUSE	tr|A0A2Y9MEV2|A0A2Y9MEV2_DELLE
OG0000821	tr|E9PWM3|E9PWM3_MOUSE	tr|A0A2Y9NMU7|A0A2Y9NMU7_DELLE
OG0000821	sp|Q8BHS6|ARMX3_MOUSE	tr|A0A2Y9NU01|A0A2Y9NU01_DELLE
OG0000822	sp|P31938|MP2K1_MOUSE	tr|A0A2Y9P0A4|A0A2Y9P0A4_DELLE
OG0000822	sp|Q63932|MP2K2_MOUSE	tr|A0A2Y9LU19|A0A2Y9LU19_DELLE
OG0000823	sp|Q7TS72|IP3KC_MOUSE	tr|A0A2Y9P5F7|A0A2Y9P5F7_DELLE
OG0000823	sp|Q8R071|IP3KA_MOUSE	tr|A0A2Y9PK91|A0A2Y9PK91_DELLE
OG0000824	sp|Q920E3|KCNH5_MOUSE	tr|A0A2Y9MZZ0|A0A2Y9MZZ0_DELLE
OG0000824	sp|Q60603|KCNH1_MOUSE	tr|A0A2Y9Q183|A0A2Y9Q183_DELLE
OG0000825	sp|Q8R5C5|ACTY_MOUSE	tr|A0A2Y9QBG6|A0A2Y9QBG6_DELLE
OG0000825	sp|P61164|ACTZ_MOUSE	tr|A0A2Y9N600|A0A2Y9N600_DELLE
OG0000826	sp|Q9CZ05|AT7L1_MOUSE	tr|A0A7F8K781|A0A7F8K781_DELLE
OG0000826	sp|Q8R4I1|ATX7_MOUSE	tr|A0A2Y9N115|A0A2Y9N115_DELLE
OG0000827	sp|Q9ERC8|DSCAM_MOUSE	tr|A0A7F8KAA5|A0A7F8KAA5_DELLE
OG0000827	sp|Q4VA61|DSCL1_MOUSE	tr|A0A2Y9M1D6|A0A2Y9M1D6_DELLE
OG0000828	sp|P49710|HCLS1_MOUSE	tr|A0A2Y9MEZ4|A0A2Y9MEZ4_DELLE
OG0000828	sp|Q60598|SRC8_MOUSE	tr|A0A7F8KFQ5|A0A7F8KFQ5_DELLE
OG0000829	sp|Q9JJZ9|CNGB3_MOUSE	tr|A0A2Y9LPS7|A0A2Y9LPS7_DELLE
OG0000829	tr|E1AZ71|E1AZ71_MOUSE	tr|A0A7F8K827|A0A7F8K827_DELLE
OG0000830	sp|Q62074|KPCI_MOUSE	tr|A0A2Y9N5A7|A0A2Y9N5A7_DELLE
OG0000830	sp|Q02956|KPCZ_MOUSE	tr|A0A2Y9QA49|A0A2Y9QA49_DELLE
OG0000831	sp|Q5RJI2|CTL5_MOUSE	tr|A0A2Y9NNP8|A0A2Y9NNP8_DELLE
OG0000831	sp|Q8BY89|CTL2_MOUSE	tr|A0A7F8KBX7|A0A7F8KBX7_DELLE
OG0000832	sp|Q8BTV1|TUSC3_MOUSE	tr|A0A2Y9NC45|A0A2Y9NC45_DELLE
OG0000832	sp|Q9CQY5|MAGT1_MOUSE	tr|A0A2Y9NUA9|A0A2Y9NUA9_DELLE
OG0000833	sp|Q8BG18|NECA1_MOUSE	tr|A0A2Y9P2W7|A0A2Y9P2W7_DELLE
OG0000833	sp|Q9D6J4|NECA3_MOUSE	tr|A0A2Y9PYZ6|A0A2Y9PYZ6_DELLE
OG0000834	tr|E9Q7P2|E9Q7P2_MOUSE	tr|A0A2Y9PZK8|A0A2Y9PZK8_DELLE
OG0000834	sp|O88427|CAC1H_MOUSE	tr|A0A2Y9PX99|A0A2Y9PX99_DELLE
OG0000835	sp|O55126|NIPS2_MOUSE	tr|A0A2Y9PAB5|A0A2Y9PAB5_DELLE
OG0000835	sp|O55125|NIPS1_MOUSE	tr|A0A2Y9LA07|A0A2Y9LA07_DELLE
OG0000836	sp|P61372|ISL1_MOUSE	tr|A0A2Y9LQ30|A0A2Y9LQ30_DELLE
OG0000836	sp|Q9CXV0|ISL2_MOUSE	tr|A0A2Y9NZE9|A0A2Y9NZE9_DELLE
OG0000837	sp|O70566|DIAP2_MOUSE	tr|A0A2Y9NZK0|A0A2Y9NZK0_DELLE
OG0000837	sp|Q9Z207|DIAP3_MOUSE	tr|A0A2Y9M569|A0A2Y9M569_DELLE
OG0000838	sp|P48318|DCE1_MOUSE	tr|A0A2Y9N2T8|A0A2Y9N2T8_DELLE
OG0000838	sp|P48320|DCE2_MOUSE	tr|A0A2Y9NQI1|A0A2Y9NQI1_DELLE
OG0000839	sp|Q8VI33|TAF9_MOUSE	tr|A0A2Y9Q818|A0A2Y9Q818_DELLE
OG0000839	sp|Q6NZA9|TAF9B_MOUSE	tr|A0A2Y9NUA3|A0A2Y9NUA3_DELLE
OG0000840	sp|O70451|MOT2_MOUSE	tr|A0A2Y9NDQ2|A0A2Y9NDQ2_DELLE
OG0000840	sp|P53986|MOT1_MOUSE	tr|A0A2Y9P0M3|A0A2Y9P0M3_DELLE
OG0000841	sp|Q91WA9|ABCG4_MOUSE	tr|A0A2Y9M2Z9|A0A2Y9M2Z9_DELLE
OG0000841	sp|Q64343|ABCG1_MOUSE	tr|A0A2Y9LNX3|A0A2Y9LNX3_DELLE
OG0000842	sp|Q9D0M1|KPRA_MOUSE	tr|A0A2Y9PPI1|A0A2Y9PPI1_DELLE
OG0000842	sp|Q8R574|KPRB_MOUSE	tr|A0A2Y9M3A5|A0A2Y9M3A5_DELLE
OG0000843	sp|Q5DTN8|JKIP3_MOUSE	tr|A0A2Y9MP86|A0A2Y9MP86_DELLE
OG0000843	sp|Q8BVL9|JKIP1_MOUSE	tr|A0A2Y9MKK0|A0A2Y9MKK0_DELLE
OG0000844	sp|Q9R0W9|ACHA6_MOUSE	tr|A0A2Y9N1V4|A0A2Y9N1V4_DELLE
OG0000844	sp|Q8R4G9|ACHA3_MOUSE	tr|A0A2Y9P178|A0A2Y9P178_DELLE
OG0000845	sp|Q6P1J0|MANEL_MOUSE	tr|A0A2Y9N895|A0A2Y9N895_DELLE
OG0000845	sp|Q6NXH2|MANEA_MOUSE	tr|A0A2Y9LT46|A0A2Y9LT46_DELLE
OG0000846	sp|Q9D5N8|SATL1_MOUSE	tr|A0A2Y9NMT6|A0A2Y9NMT6_DELLE
OG0000846	sp|P48026|SAT1_MOUSE	tr|A0A2Y9M396|A0A2Y9M396_DELLE
OG0000847	sp|P61264|STX1B_MOUSE	tr|A0A2Y9PMM4|A0A2Y9PMM4_DELLE
OG0000847	sp|O35526|STX1A_MOUSE	tr|A0A2Y9PKI0|A0A2Y9PKI0_DELLE
OG0000848	sp|P52196|THTR_MOUSE	tr|A0A2Y9Q3S7|A0A2Y9Q3S7_DELLE
OG0000848	sp|Q99J99|THTM_MOUSE	tr|A0A2Y9QA39|A0A2Y9QA39_DELLE
OG0000849	sp|Q6R0H7|GNAS1_MOUSE	tr|A0A2Y9QD00|A0A2Y9QD00_DELLE
OG0000849	sp|Q8CGK7|GNAL_MOUSE	tr|A0A2Y9LDR1|A0A2Y9LDR1_DELLE
OG0000851	sp|Q68FF6|GIT1_MOUSE	tr|A0A2Y9Q718|A0A2Y9Q718_DELLE
OG0000851	sp|Q9JLQ2|GIT2_MOUSE	tr|A0A2Y9LAK1|A0A2Y9LAK1_DELLE
OG0000852	sp|Q99MP3|CALCB_MOUSE	tr|A0A2Y9LP11|A0A2Y9LP11_DELLE, tr|A0A2Y9LP21|A0A2Y9LP21_DELLE, tr|A0A2Y9LRW5|A0A2Y9LRW5_DELLE
OG0000853	sp|O54784|DAPK3_MOUSE	tr|A0A2Y9LTT8|A0A2Y9LTT8_DELLE
OG0000853	sp|Q8VDF3|DAPK2_MOUSE	tr|A0A2Y9NW99|A0A2Y9NW99_DELLE
OG0000854	sp|D3Z7Q2|SIM20_MOUSE	tr|A0A2Y9LI36|A0A2Y9LI36_DELLE, tr|A0A2Y9M6Q2|A0A2Y9M6Q2_DELLE, tr|A0A2Y9MTB6|A0A2Y9MTB6_DELLE
OG0000855	sp|O88346|TNNT1_MOUSE	tr|A0A2Y9P6M2|A0A2Y9P6M2_DELLE
OG0000855	sp|P50752|TNNT2_MOUSE	tr|A0A2Y9M9G0|A0A2Y9M9G0_DELLE
OG0000856	sp|Q8C5N3|CWC22_MOUSE, tr|A2AK44|A2AK44_MOUSE, tr|A2AK42|A2AK42_MOUSE	tr|A0A2Y9MU09|A0A2Y9MU09_DELLE
OG0000857	tr|A0A0N4SUK7|A0A0N4SUK7_MOUSE	tr|A0A2Y9N210|A0A2Y9N210_DELLE
OG0000857	sp|Q8C9R9|EFCB8_MOUSE	tr|A0A2Y9PZ25|A0A2Y9PZ25_DELLE
OG0000858	sp|Q80ZJ7|SNX32_MOUSE	tr|A0A7F8KGE7|A0A7F8KGE7_DELLE
OG0000858	sp|Q6P8X1|SNX6_MOUSE	tr|A0A2Y9NB35|A0A2Y9NB35_DELLE
OG0000859	sp|P51863|VA0D1_MOUSE	tr|A0A2Y9P739|A0A2Y9P739_DELLE
OG0000859	sp|Q80SY3|VA0D2_MOUSE	tr|A0A2Y9LPS3|A0A2Y9LPS3_DELLE
OG0000860	sp|Q8QZZ8|RAB38_MOUSE	tr|A0A2Y9PVB2|A0A2Y9PVB2_DELLE
OG0000860	sp|Q9CZE3|RAB32_MOUSE	tr|A0A2Y9LZX2|A0A2Y9LZX2_DELLE
OG0000861	sp|Q3TZ87|MARH9_MOUSE	tr|A0A2Y9N7J9|A0A2Y9N7J9_DELLE
OG0000861	sp|Q80TE3|MARH4_MOUSE	tr|A0A2Y9MPT2|A0A2Y9MPT2_DELLE
OG0000862	sp|Q6DIC0|SMCA2_MOUSE	tr|A0A2Y9N3N2|A0A2Y9N3N2_DELLE
OG0000862	sp|Q3TKT4|SMCA4_MOUSE	tr|A0A2Y9LVE7|A0A2Y9LVE7_DELLE
OG0000863	sp|Q9R0N8|SYT6_MOUSE	tr|A0A7F8K5H3|A0A7F8K5H3_DELLE
OG0000863	sp|Q9R0N4|SYT10_MOUSE	tr|A0A2Y9NCX3|A0A2Y9NCX3_DELLE
OG0000864	sp|Q8BUN5|SMAD3_MOUSE	tr|A0A2Y9NWL7|A0A2Y9NWL7_DELLE
OG0000864	sp|Q62432|SMAD2_MOUSE	tr|A0A2Y9NZF1|A0A2Y9NZF1_DELLE
OG0000865	sp|Q60604|SCIN_MOUSE	tr|A0A2Y9P786|A0A2Y9P786_DELLE
OG0000865	sp|P13020|GELS_MOUSE	tr|A0A2Y9NHY1|A0A2Y9NHY1_DELLE
OG0000866	sp|Q62167|DDX3X_MOUSE, sp|P16381|DDX3L_MOUSE, sp|Q62095|DDX3Y_MOUSE	tr|A0A2Y9LTF4|A0A2Y9LTF4_DELLE
OG0000867	sp|Q9DBC7|KAP0_MOUSE	tr|A0A2Y9PQA1|A0A2Y9PQA1_DELLE
OG0000867	sp|P12849|KAP1_MOUSE	tr|A0A2Y9MAH7|A0A2Y9MAH7_DELLE
OG0000868	sp|Q9JKC8|AP3M1_MOUSE	tr|A0A2Y9PN20|A0A2Y9PN20_DELLE
OG0000868	sp|Q8R2R9|AP3M2_MOUSE	tr|A0A2Y9NCQ4|A0A2Y9NCQ4_DELLE
OG0000869	sp|Q5U4C9|DYRK2_MOUSE	tr|A0A2Y9MZI6|A0A2Y9MZI6_DELLE
OG0000869	sp|Q8BI55|DYRK4_MOUSE	tr|A0A2Y9NCV8|A0A2Y9NCV8_DELLE
OG0000870	sp|Q924K8|MTA3_MOUSE	tr|A0A2Y9NDY3|A0A2Y9NDY3_DELLE
OG0000870	sp|Q8K4B0|MTA1_MOUSE	tr|A0A2Y9NF86|A0A2Y9NF86_DELLE
OG0000871	sp|P84309|ADCY5_MOUSE	tr|A0A2Y9MPS3|A0A2Y9MPS3_DELLE
OG0000871	sp|Q01341|ADCY6_MOUSE	tr|A0A2Y9NFD6|A0A2Y9NFD6_DELLE
OG0000872	sp|Q8BLD9|DRD5_MOUSE	tr|A0A2Y9N0N1|A0A2Y9N0N1_DELLE
OG0000872	sp|Q61616|DRD1_MOUSE	tr|A0A2Y9PV81|A0A2Y9PV81_DELLE
OG0000873	sp|Q6NZQ8|MARH1_MOUSE	tr|A0A2Y9NSE0|A0A2Y9NSE0_DELLE
OG0000873	sp|Q9DBD2|MARH8_MOUSE	tr|A0A7F8K659|A0A7F8K659_DELLE
OG0000874	sp|Q8VCK3|TBG2_MOUSE	tr|A0A2Y9M8N1|A0A2Y9M8N1_DELLE
OG0000874	sp|P83887|TBG1_MOUSE	tr|A0A2Y9M2I4|A0A2Y9M2I4_DELLE
OG0000875	sp|P28649|CP19A_MOUSE	tr|A0A2Y9MJE2|A0A2Y9MJE2_DELLE, tr|A0A2Y9MYF4|A0A2Y9MYF4_DELLE, tr|A0A2Y9MJL7|A0A2Y9MJL7_DELLE
OG0000876	sp|Q6P3Z3|THAP4_MOUSE	tr|A0A2Y9PA43|A0A2Y9PA43_DELLE, tr|A0A2Y9P668|A0A2Y9P668_DELLE, tr|A0A2Y9MNR5|A0A2Y9MNR5_DELLE
OG0000877	sp|P02089|HBB2_MOUSE	tr|A0A2Y9MP74|A0A2Y9MP74_DELLE, tr|A0A140GN62|A0A140GN62_DELLE, tr|A0A2Y9MP15|A0A2Y9MP15_DELLE
OG0000878	sp|Q5PRF0|HTR5A_MOUSE	tr|A0A2Y9LIC2|A0A2Y9LIC2_DELLE
OG0000878	sp|Q8C547|HTR5B_MOUSE	tr|A0A2Y9NA46|A0A2Y9NA46_DELLE
OG0000879	sp|Q921M7|CYRIB_MOUSE	tr|A0A2Y9LJI1|A0A2Y9LJI1_DELLE
OG0000879	sp|Q8BHZ0|CYRIA_MOUSE	tr|A0A2Y9LJT0|A0A2Y9LJT0_DELLE
OG0000880	sp|Q4PZA2|ECE1_MOUSE	tr|A0A2Y9LLA4|A0A2Y9LLA4_DELLE
OG0000880	sp|P0DPD9|EFCE2_MOUSE	tr|A0A2Y9N004|A0A2Y9N004_DELLE
OG0000881	sp|Q922G2|FA76A_MOUSE	tr|A0A2Y9LDA6|A0A2Y9LDA6_DELLE
OG0000881	sp|Q80XP8|FA76B_MOUSE	tr|A0A2Y9M7T1|A0A2Y9M7T1_DELLE
OG0000882	sp|Q8C0X2|SL9B1_MOUSE	tr|A0A2Y9ML83|A0A2Y9ML83_DELLE
OG0000882	sp|Q5BKR2|SL9B2_MOUSE	tr|A0A2Y9N0B7|A0A2Y9N0B7_DELLE
OG0000883	sp|Q3V3R1|C1TM_MOUSE	tr|A0A2Y9LYY0|A0A2Y9LYY0_DELLE
OG0000883	sp|Q922D8|C1TC_MOUSE	tr|A0A2Y9NA26|A0A2Y9NA26_DELLE
OG0000884	sp|O35111|KCNK3_MOUSE	tr|A0A2Y9NAK8|A0A2Y9NAK8_DELLE
OG0000884	sp|Q3LS21|KCNK9_MOUSE	tr|A0A2Y9LNF6|A0A2Y9LNF6_DELLE
OG0000885	sp|P62889|RL30_MOUSE	tr|A0A2Y9P1D0|A0A2Y9P1D0_DELLE, tr|A0A2Y9NFG2|A0A2Y9NFG2_DELLE, tr|A0A2Y9MMH7|A0A2Y9MMH7_DELLE
OG0000886	sp|P55014|S12A1_MOUSE	tr|A0A2Y9PJN1|A0A2Y9PJN1_DELLE
OG0000886	sp|P55012|S12A2_MOUSE	tr|A0A2Y9PBX1|A0A2Y9PBX1_DELLE
OG0000887	sp|Q60632|COT1_MOUSE	tr|A0A2Y9PNQ7|A0A2Y9PNQ7_DELLE
OG0000887	sp|P43135|COT2_MOUSE	tr|A0A2Y9QAH4|A0A2Y9QAH4_DELLE
OG0000888	sp|Q501J6|DDX17_MOUSE	tr|A0A2Y9Q186|A0A2Y9Q186_DELLE
OG0000888	sp|Q61656|DDX5_MOUSE	tr|A0A2Y9PQ07|A0A2Y9PQ07_DELLE
OG0000889	sp|Q5SDA5|GUC2F_MOUSE	tr|A0A2Y9LZH2|A0A2Y9LZH2_DELLE
OG0000889	sp|A0A0U1RPR8|GUC2D_MOUSE	tr|A0A2Y9Q2J3|A0A2Y9Q2J3_DELLE
OG0000890	tr|E9Q5M4|E9Q5M4_MOUSE	tr|A0A2Y9LX79|A0A2Y9LX79_DELLE
OG0000890	sp|O88532|ZFR_MOUSE	tr|A0A2Y9QD79|A0A2Y9QD79_DELLE
OG0000891	sp|Q9JKU8|LMX1A_MOUSE	tr|A0A2Y9MB86|A0A2Y9MB86_DELLE
OG0000891	sp|O88609|LMX1B_MOUSE	tr|A0A7F8K7N9|A0A7F8K7N9_DELLE
OG0000892	sp|P24721|ASGR2_MOUSE	tr|A0A2Y9Q1P4|A0A2Y9Q1P4_DELLE, tr|A0A2Y9LY34|A0A2Y9LY34_DELLE, tr|A0A2Y9LES9|A0A2Y9LES9_DELLE
OG0000893	sp|A2AF53|T185A_MOUSE	tr|A0A2Y9M456|A0A2Y9M456_DELLE
OG0000893	sp|Q8R3R5|T185B_MOUSE	tr|A0A2Y9MVI3|A0A2Y9MVI3_DELLE
OG0000894	sp|Q9WV60|GSK3B_MOUSE	tr|A0A2Y9ME39|A0A2Y9ME39_DELLE
OG0000894	sp|Q2NL51|GSK3A_MOUSE	tr|A0A2Y9P7P1|A0A2Y9P7P1_DELLE
OG0000895	sp|P70404|IDHG1_MOUSE	tr|A0A2Y9MHV8|A0A2Y9MHV8_DELLE
OG0000895	sp|Q8BPC6|IDHG2_MOUSE	tr|A0A2Y9NZ69|A0A2Y9NZ69_DELLE
OG0000896	sp|P62715|PP2AB_MOUSE	tr|A0A2Y9MWR6|A0A2Y9MWR6_DELLE
OG0000896	sp|P63330|PP2AA_MOUSE	tr|A0A2Y9PGY2|A0A2Y9PGY2_DELLE
OG0000897	sp|O55040|NMUR1_MOUSE	tr|A0A2Y9MMZ5|A0A2Y9MMZ5_DELLE
OG0000897	sp|Q8BZ39|NMUR2_MOUSE	tr|A0A2Y9PJP7|A0A2Y9PJP7_DELLE
OG0000898	sp|Q61083|M3K2_MOUSE	tr|A0A2Y9PH65|A0A2Y9PH65_DELLE
OG0000898	sp|Q61084|M3K3_MOUSE	tr|A0A2Y9PNF4|A0A2Y9PNF4_DELLE
OG0000899	sp|O35308|MOT3_MOUSE	tr|A0A7F8K9F1|A0A7F8K9F1_DELLE
OG0000899	sp|P57787|MOT4_MOUSE	tr|A0A2Y9PNV5|A0A2Y9PNV5_DELLE
OG0000900	sp|Q9CTN8|LHPL3_MOUSE	tr|A0A2Y9LK77|A0A2Y9LK77_DELLE
OG0000900	sp|Q5U4E0|LHPL4_MOUSE	tr|A0A2Y9MF00|A0A2Y9MF00_DELLE
OG0000901	sp|Q9DAH2|ZNRF4_MOUSE	tr|A0A2Y9LT34|A0A2Y9LT34_DELLE
OG0000901	sp|Q91XF4|RN167_MOUSE	tr|A0A2Y9Q8J6|A0A2Y9Q8J6_DELLE
OG0000902	sp|P29452|CASP1_MOUSE	tr|A0A2Y9M2L5|A0A2Y9M2L5_DELLE
OG0000902	sp|P70343|CASP4_MOUSE	tr|A0A2Y9M2E0|A0A2Y9M2E0_DELLE
OG0000903	sp|Q8BJ56|PLPL2_MOUSE	tr|A0A2Y9MFJ3|A0A2Y9MFJ3_DELLE
OG0000903	sp|Q32LZ8|PLPL5_MOUSE	tr|A0A2Y9M0J9|A0A2Y9M0J9_DELLE
OG0000904	sp|Q8BYR5|CAPS2_MOUSE	tr|A0A2Y9P6R5|A0A2Y9P6R5_DELLE
OG0000904	sp|Q80TJ1|CAPS1_MOUSE	tr|A0A2Y9N5K1|A0A2Y9N5K1_DELLE
OG0000905	sp|Q8C025|CHPT1_MOUSE	tr|A0A2Y9QJE8|A0A2Y9QJE8_DELLE
OG0000905	sp|Q8BGS7|CEPT1_MOUSE	tr|A0A2Y9P933|A0A2Y9P933_DELLE
OG0000906	sp|Q9QZI9|SERC3_MOUSE	tr|A0A2Y9PY30|A0A2Y9PY30_DELLE
OG0000906	sp|Q9QZI8|SERC1_MOUSE	tr|A0A2Y9LRK6|A0A2Y9LRK6_DELLE
OG0000907	sp|P46935|NEDD4_MOUSE	tr|A0A2Y9NQU7|A0A2Y9NQU7_DELLE
OG0000907	sp|Q8CFI0|NED4L_MOUSE	tr|A0A7F8K8T1|A0A7F8K8T1_DELLE
OG0000908	sp|Q8BPQ7|SGSM1_MOUSE	tr|A0A2Y9L9Y5|A0A2Y9L9Y5_DELLE
OG0000908	sp|Q80U12|SGSM2_MOUSE	tr|A0A2Y9Q0Z8|A0A2Y9Q0Z8_DELLE
OG0000909	sp|Q7TMK9|HNRPQ_MOUSE	tr|A0A2Y9LLH4|A0A2Y9LLH4_DELLE
OG0000909	tr|Q8VHM5|Q8VHM5_MOUSE	tr|A0A2Y9LKD2|A0A2Y9LKD2_DELLE
OG0000910	sp|Q2TBE6|P4K2A_MOUSE	tr|A0A2Y9MR77|A0A2Y9MR77_DELLE
OG0000910	sp|Q8CBQ5|P4K2B_MOUSE	tr|A0A2Y9MMT4|A0A2Y9MMT4_DELLE
OG0000911	sp|P28843|DPP4_MOUSE	tr|A0A2Y9MUJ3|A0A2Y9MUJ3_DELLE
OG0000911	sp|P97321|SEPR_MOUSE	tr|A0A2Y9MUJ8|A0A2Y9MUJ8_DELLE
OG0000912	sp|Q8VC52|RBPS2_MOUSE	tr|A0A2Y9MED7|A0A2Y9MED7_DELLE, tr|A0A7F8KBX6|A0A7F8KBX6_DELLE, tr|A0A2Y9P038|A0A2Y9P038_DELLE
OG0000913	sp|Q99KK9|SYHM_MOUSE	tr|A0A2Y9PFR0|A0A2Y9PFR0_DELLE
OG0000913	sp|Q61035|HARS1_MOUSE	tr|A0A2Y9PPH9|A0A2Y9PPH9_DELLE
OG0000914	sp|Q4KWH5|PLCH1_MOUSE	tr|A0A2Y9NJT8|A0A2Y9NJT8_DELLE
OG0000914	sp|A2AP18|PLCH2_MOUSE	tr|A0A2Y9QFP7|A0A2Y9QFP7_DELLE
OG0000915	sp|Q9EQZ7|RIMS2_MOUSE	tr|A0A7F8K6M2|A0A7F8K6M2_DELLE
OG0000915	sp|Q99NE5|RIMS1_MOUSE	tr|A0A2Y9PS02|A0A2Y9PS02_DELLE
OG0000916	sp|Q61625|GRID2_MOUSE	tr|A0A2Y9NVJ2|A0A2Y9NVJ2_DELLE
OG0000916	sp|Q61627|GRID1_MOUSE	tr|A0A2Y9MLU8|A0A2Y9MLU8_DELLE
OG0000917	sp|P01887|B2MG_MOUSE	tr|A0A2Y9PS37|A0A2Y9PS37_DELLE, tr|A0A2Y9MK83|A0A2Y9MK83_DELLE, tr|A0A2Y9PI04|A0A2Y9PI04_DELLE
OG0000918	sp|Q91WD8|NCKX1_MOUSE	tr|A0A7F8K7W5|A0A7F8K7W5_DELLE
OG0000918	sp|Q8BUN9|NCKX2_MOUSE	tr|A0A2Y9N492|A0A2Y9N492_DELLE
OG0000919	sp|Q63844|MK03_MOUSE	tr|A0A2Y9PDR5|A0A2Y9PDR5_DELLE
OG0000919	sp|P63085|MK01_MOUSE	tr|A0A2Y9LEH4|A0A2Y9LEH4_DELLE
OG0000920	sp|Q6ZQ18|EFR3B_MOUSE	tr|A0A2Y9N5M7|A0A2Y9N5M7_DELLE
OG0000920	sp|Q8BG67|EFR3A_MOUSE	tr|A0A2Y9LJD3|A0A2Y9LJD3_DELLE
OG0000921	sp|P42232|STA5B_MOUSE	tr|A0A2Y9LW55|A0A2Y9LW55_DELLE
OG0000921	sp|P42230|STA5A_MOUSE	tr|A0A2Y9LW47|A0A2Y9LW47_DELLE
OG0000922	sp|P50481|LHX3_MOUSE	tr|A0A2Y9NM45|A0A2Y9NM45_DELLE
OG0000922	sp|P53776|LHX4_MOUSE	tr|A0A2Y9M4I7|A0A2Y9M4I7_DELLE
OG0000923	sp|Q60755|CALCR_MOUSE	tr|A0A2Y9PGI2|A0A2Y9PGI2_DELLE
