Orthogroup	Mus_musculus	Monodon_monoceros
OG0006141	sp|Q91W40|KLC3_MOUSE	tr|A0A4U1FTX7|A0A4U1FTX7_MONMO
OG0006142	tr|D4QGC2|D4QGC2_MOUSE	tr|A0A4U1FUJ7|A0A4U1FUJ7_MONMO
OG0006143	sp|D3Z070|CS081_MOUSE	tr|A0A4U1FV94|A0A4U1FV94_MONMO
OG0006144	sp|Q80XL1|CBLC_MOUSE	tr|A0A4U1FVB2|A0A4U1FVB2_MONMO
OG0006145	sp|Q9CWV1|MCM8_MOUSE	tr|A0A4V5P6U3|A0A4V5P6U3_MONMO
OG0006146	sp|Q3TDN0|DISP1_MOUSE	tr|A0A4V5P841|A0A4V5P841_MONMO
OG0006147	sp|Q8BHE0|PRR11_MOUSE	tr|A0A4V5P9K0|A0A4V5P9K0_MONMO
OG0006148	sp|P53776|LHX4_MOUSE	tr|A0A4V6WP97|A0A4V6WP97_MONMO
OG0006149	sp|P01587|CSF2_MOUSE	tr|A0A4U1EEA9|A0A4U1EEA9_MONMO
OG0006150	sp|Q8VC90|ZDH12_MOUSE	tr|A0A4U1EGR5|A0A4U1EGR5_MONMO
OG0006151	sp|Q8BU33|HACL2_MOUSE	tr|A0A4U1EJG6|A0A4U1EJG6_MONMO
OG0006152	sp|Q8C6P8|ZFP57_MOUSE	tr|A0A4U1EM39|A0A4U1EM39_MONMO
OG0006153	sp|Q5U465|CC125_MOUSE	tr|A0A4U1EMA3|A0A4U1EMA3_MONMO
OG0006154	sp|Q91WT8|RBM47_MOUSE	tr|A0A4U1ENI4|A0A4U1ENI4_MONMO
OG0006155	sp|Q4VGL6|RC3H1_MOUSE	tr|A0A4U1EQB8|A0A4U1EQB8_MONMO
OG0006156	sp|Q3U129|B3GNL_MOUSE	tr|A0A4U1ERQ8|A0A4U1ERQ8_MONMO
OG0006157	sp|Q8BVA5|LDAH_MOUSE	tr|A0A4U1ESR6|A0A4U1ESR6_MONMO
OG0006158	tr|A0A494B9V8|A0A494B9V8_MOUSE	tr|A0A4U1ET28|A0A4U1ET28_MONMO
OG0006159	sp|P41438|S19A1_MOUSE	tr|A0A4U1ET75|A0A4U1ET75_MONMO
OG0006160	sp|Q9JIL4|NHRF3_MOUSE	tr|A0A4U1ETH4|A0A4U1ETH4_MONMO
OG0006161	sp|Q8CC70|CF300_MOUSE	tr|A0A4U1ETM0|A0A4U1ETM0_MONMO
OG0006162	sp|Q6PZD9|CEBPE_MOUSE	tr|A0A4U1ETP5|A0A4U1ETP5_MONMO
OG0006163	sp|Q6T264|MAML1_MOUSE	tr|A0A4U1EUT0|A0A4U1EUT0_MONMO
OG0006164	sp|B2RPV6|MMRN1_MOUSE	tr|A0A4U1EVF7|A0A4U1EVF7_MONMO
OG0006165	sp|Q7TT18|MCAF1_MOUSE	tr|A0A4U1EZ12|A0A4U1EZ12_MONMO
OG0006166	sp|Q9D9J8|BPIA3_MOUSE	tr|A0A4U1F090|A0A4U1F090_MONMO
OG0006167	sp|Q9ET43|CLD12_MOUSE	tr|A0A4U1F1B9|A0A4U1F1B9_MONMO
OG0006168	sp|Q6NXY9|RPC7_MOUSE	tr|A0A4U1F1G0|A0A4U1F1G0_MONMO
OG0006169	sp|Q80TA6|MTMRC_MOUSE	tr|A0A4U1F1Y0|A0A4U1F1Y0_MONMO
OG0006170	sp|Q05816|FABP5_MOUSE	tr|A0A4U1F2L5|A0A4U1F2L5_MONMO
OG0006171	sp|Q3TC72|FAHD2_MOUSE	tr|A0A4U1F495|A0A4U1F495_MONMO
OG0006172	sp|Q8CCB5|MET24_MOUSE	tr|A0A4U1F4B6|A0A4U1F4B6_MONMO
OG0006173	sp|Q8BGP5|TM127_MOUSE	tr|A0A4U1F4C1|A0A4U1F4C1_MONMO
OG0006174	sp|D2EAC2|ZBED6_MOUSE	tr|A0A4U1F4Y6|A0A4U1F4Y6_MONMO
OG0006175	sp|P53347|ONCM_MOUSE	tr|A0A4U1F5M6|A0A4U1F5M6_MONMO
OG0006176	sp|P97717|ADA1B_MOUSE	tr|A0A4U1F804|A0A4U1F804_MONMO
OG0006177	sp|Q61835|FXYD3_MOUSE	tr|A0A4U1FB03|A0A4U1FB03_MONMO
OG0006178	sp|Q810A7|DDX42_MOUSE	tr|A0A4U1FBV4|A0A4U1FBV4_MONMO
OG0006179	sp|Q8R2K1|FUCM_MOUSE	tr|A0A4U1FC33|A0A4U1FC33_MONMO
OG0006180	sp|Q8VBY2|KKCC1_MOUSE	tr|A0A4U1FC90|A0A4U1FC90_MONMO
OG0006181	sp|Q80ZQ5|JAZF1_MOUSE	tr|A0A4U1FC98|A0A4U1FC98_MONMO
OG0006182	sp|Q9R0M4|PODXL_MOUSE	tr|A0A4U1FD39|A0A4U1FD39_MONMO
OG0006183	sp|O88978|DAA11_MOUSE	tr|A0A4U1FGB2|A0A4U1FGB2_MONMO
OG0006184	sp|Q8C3R1|BRAT1_MOUSE	tr|A0A4U1FIF4|A0A4U1FIF4_MONMO
OG0006185	sp|Q6VYH9|HSH2D_MOUSE	tr|A0A4U1FJJ6|A0A4U1FJJ6_MONMO
OG0006186	sp|Q8K262|PLAC9_MOUSE	tr|A0A4U1FK45|A0A4U1FK45_MONMO
OG0006187	sp|P70321|HXB13_MOUSE	tr|A0A4U1FKG3|A0A4U1FKG3_MONMO
OG0006188	sp|O70218|HMX1_MOUSE	tr|A0A4U1FLJ0|A0A4U1FLJ0_MONMO
OG0006189	sp|Q148A4|PPR32_MOUSE	tr|A0A4U1FM73|A0A4U1FM73_MONMO
OG0006190	sp|Q9D6G5|TM138_MOUSE	tr|A0A4U1FMA4|A0A4U1FMA4_MONMO
OG0006191	sp|Q3UWM4|KDM7A_MOUSE	tr|A0A4U1FR00|A0A4U1FR00_MONMO
OG0006192	sp|Q8BP31|RN122_MOUSE	tr|A0A4U1FRS4|A0A4U1FRS4_MONMO
OG0006193	sp|Q149R9|LPAR5_MOUSE	tr|A0A4U1FSA1|A0A4U1FSA1_MONMO
OG0006194	sp|Q8VE91|RETR1_MOUSE	tr|A0A4U1FSC5|A0A4U1FSC5_MONMO
OG0006195	sp|Q8VCF5|TSN10_MOUSE	tr|A0A4U1FT60|A0A4U1FT60_MONMO
OG0006196	sp|Q8VCH8|UBXN4_MOUSE	tr|A0A4U1FY05|A0A4U1FY05_MONMO
OG0006197	sp|P53702|CCHL_MOUSE	tr|A0A4V5P6J9|A0A4V5P6J9_MONMO
OG0006198	sp|Q58FA4|E2F8_MOUSE	tr|A0A4V5P7I0|A0A4V5P7I0_MONMO
OG0006199	sp|Q80UK0|SESD1_MOUSE	tr|A0A4V5P7T2|A0A4V5P7T2_MONMO
OG0006200	sp|Q8C4X1|CENPX_MOUSE	tr|A0A4V5PB41|A0A4V5PB41_MONMO
OG0006201	sp|Q9QZB0|RGS17_MOUSE	tr|A0A4V6WPB1|A0A4V6WPB1_MONMO
OG0006202	sp|Q8R4T1|CYS1_MOUSE	tr|A0A4V6WPD5|A0A4V6WPD5_MONMO
OG0006204	sp|P97927|LAMA4_MOUSE	tr|A0A4U1ECW8|A0A4U1ECW8_MONMO
OG0006205	sp|Q99N90|RM36_MOUSE	tr|A0A4U1ED08|A0A4U1ED08_MONMO
OG0006206	sp|P52503|NDUS6_MOUSE	tr|A0A4U1EDE5|A0A4U1EDE5_MONMO
OG0006207	sp|Q8BKU8|TM87B_MOUSE	tr|A0A4U1EGF2|A0A4U1EGF2_MONMO
OG0006208	sp|Q8C092|TAF5_MOUSE	tr|A0A4U1EI40|A0A4U1EI40_MONMO
OG0006209	sp|Q8BG15|CTSL2_MOUSE	tr|A0A4U1EIL2|A0A4U1EIL2_MONMO
OG0006210	sp|Q8CFE2|HPF1_MOUSE	tr|A0A4U1EKZ9|A0A4U1EKZ9_MONMO
OG0006211	sp|Q9JKC6|CEND_MOUSE	tr|A0A4U1EN41|A0A4U1EN41_MONMO
OG0006212	tr|Q8CBC7|Q8CBC7_MOUSE	tr|A0A4U1EST3|A0A4U1EST3_MONMO
OG0006213	sp|Q9JHF7|HPGDS_MOUSE	tr|A0A4U1ETC8|A0A4U1ETC8_MONMO
OG0006214	sp|Q8VE94|F110C_MOUSE	tr|A0A4U1EW42|A0A4U1EW42_MONMO
OG0006215	sp|Q6YND2|ZN653_MOUSE	tr|A0A4U1EWT9|A0A4U1EWT9_MONMO
OG0006216	sp|Q3V089|RBM44_MOUSE	tr|A0A4U1EXJ5|A0A4U1EXJ5_MONMO
OG0006217	sp|Q9QYJ0|DNJA2_MOUSE	tr|A0A4U1EXX4|A0A4U1EXX4_MONMO
OG0006218	sp|O54956|DPOE2_MOUSE	tr|A0A4U1EZH8|A0A4U1EZH8_MONMO
OG0006219	sp|Q9D9I4|TBC20_MOUSE	tr|A0A4U1EZP1|A0A4U1EZP1_MONMO
OG0006220	sp|Q9Z1E3|IKBA_MOUSE	tr|A0A4U1F039|A0A4U1F039_MONMO
OG0006221	sp|Q04888|SOX10_MOUSE	tr|A0A4U1F0E6|A0A4U1F0E6_MONMO
OG0006222	sp|Q5FWI3|CEIP2_MOUSE	tr|A0A4U1F157|A0A4U1F157_MONMO
OG0006223	sp|A4Q9F3|TTL10_MOUSE	tr|A0A4U1F174|A0A4U1F174_MONMO
OG0006224	sp|Q9JLH8|TMOD4_MOUSE	tr|A0A4U1F1J5|A0A4U1F1J5_MONMO
OG0006225	sp|P38575|UPK2_MOUSE	tr|A0A4U1F1K8|A0A4U1F1K8_MONMO
OG0006226	sp|Q9CQ02|COMD4_MOUSE	tr|A0A4U1F2B3|A0A4U1F2B3_MONMO
OG0006227	sp|Q9CR81|TEX12_MOUSE	tr|A0A4U1F3U7|A0A4U1F3U7_MONMO
OG0006228	sp|Q80YT7|MYOME_MOUSE	tr|A0A4U1F3Y3|A0A4U1F3Y3_MONMO
OG0006229	sp|Q6PAQ9|TMG3_MOUSE	tr|A0A4U1F6G0|A0A4U1F6G0_MONMO
OG0006230	sp|Q9DCU0|PAQR5_MOUSE	tr|A0A4U1F743|A0A4U1F743_MONMO
OG0006231	sp|Q7M761|OVCH2_MOUSE	tr|A0A4U1FAH6|A0A4U1FAH6_MONMO
OG0006232	sp|Q9D1Z3|ACKMT_MOUSE	tr|A0A4U1FBU7|A0A4U1FBU7_MONMO
OG0006233	tr|A0A571BEE2|A0A571BEE2_MOUSE	tr|A0A4U1FC51|A0A4U1FC51_MONMO
OG0006234	sp|Q5DU37|ZFY26_MOUSE	tr|A0A4U1FH70|A0A4U1FH70_MONMO
OG0006235	sp|Q8CII2|CD123_MOUSE	tr|A0A4U1FHE2|A0A4U1FHE2_MONMO
OG0006236	sp|Q68EF8|RPGFL_MOUSE	tr|A0A4U1FHL6|A0A4U1FHL6_MONMO
OG0006237	sp|Q9Z0U0|XPR1_MOUSE	tr|A0A4U1FHN8|A0A4U1FHN8_MONMO
OG0006238	sp|Q2EY15|PRTG_MOUSE	tr|A0A4U1FL32|A0A4U1FL32_MONMO
OG0006239	tr|Q7TPG0|Q7TPG0_MOUSE	tr|A0A4U1FLN2|A0A4U1FLN2_MONMO
OG0006240	sp|Q3UBX0|TM109_MOUSE	tr|A0A4U1FM91|A0A4U1FM91_MONMO
OG0006241	sp|Q8CHX7|RFTN2_MOUSE	tr|A0A4U1FMP0|A0A4U1FMP0_MONMO
OG0006242	sp|P54818|GALC_MOUSE	tr|A0A4U1FNN9|A0A4U1FNN9_MONMO
OG0006243	sp|Q64704|STX3_MOUSE	tr|A0A4U1FPV5|A0A4U1FPV5_MONMO
OG0006244	sp|Q923A2|SPDLY_MOUSE	tr|A0A4U1FQB7|A0A4U1FQB7_MONMO
OG0006245	sp|Q99J47|DRS7B_MOUSE	tr|A0A4U1FS20|A0A4U1FS20_MONMO
OG0006246	sp|Q8VCS6|MED9_MOUSE	tr|A0A4U1FS29|A0A4U1FS29_MONMO
OG0006247	sp|Q3UMB5|SMCR8_MOUSE	tr|A0A4U1FSF0|A0A4U1FSF0_MONMO
OG0006248	sp|P70441|NHRF1_MOUSE	tr|A0A4U1FSU5|A0A4U1FSU5_MONMO
OG0006249	sp|Q8BZW8|NHLC2_MOUSE	tr|A0A4U1FT75|A0A4U1FT75_MONMO
OG0006250	sp|D3YZV8|CCDC8_MOUSE	tr|A0A4U1FTI6|A0A4U1FTI6_MONMO
OG0006251	sp|P35456|UPAR_MOUSE	tr|A0A4U1FTX2|A0A4U1FTX2_MONMO
OG0006253	sp|Q8BSQ9|PB1_MOUSE	tr|A0A4V5P7X3|A0A4V5P7X3_MONMO
OG0006254	sp|Q9CQW0|EMC6_MOUSE	tr|A0A4V5P9F4|A0A4V5P9F4_MONMO
OG0006255	sp|Q6PB97|FXL19_MOUSE	tr|A0A4V5PAD4|A0A4V5PAD4_MONMO
OG0006256	sp|Q9JKN5|OLIG1_MOUSE	tr|A0A4V6WP15|A0A4V6WP15_MONMO
OG0006257	sp|Q1LZI2|S35F3_MOUSE	tr|A0A4U1ECK9|A0A4U1ECK9_MONMO
OG0006258	sp|Q9QXE5|TSSP_MOUSE	tr|A0A4U1ED82|A0A4U1ED82_MONMO
OG0006259	sp|Q62018|CTR9_MOUSE	tr|A0A4U1EGP8|A0A4U1EGP8_MONMO
OG0006260	sp|O88470|FOXL2_MOUSE	tr|A0A4U1EI38|A0A4U1EI38_MONMO
OG0006261	sp|Q9Z0M9|I18BP_MOUSE	tr|A0A4U1EJP1|A0A4U1EJP1_MONMO
OG0006262	sp|Q8BWQ4|CMTR2_MOUSE	tr|A0A4U1EMC3|A0A4U1EMC3_MONMO
OG0006263	sp|P62627|DLRB1_MOUSE	tr|A0A4U1EMX6|A0A4U1EMX6_MONMO
OG0006264	sp|Q8R4X1|ACER1_MOUSE	tr|A0A4U1EPD6|A0A4U1EPD6_MONMO
OG0006265	sp|Q3TFK5|GPTC4_MOUSE	tr|A0A4U1EQ42|A0A4U1EQ42_MONMO
OG0006266	sp|Q8R010|AIMP2_MOUSE	tr|A0A4U1ERD8|A0A4U1ERD8_MONMO
OG0006267	sp|Q8BJZ3|LFG3_MOUSE	tr|A0A4U1ESL0|A0A4U1ESL0_MONMO
OG0006268	sp|Q7TSZ8|NACC1_MOUSE	tr|A0A4U1ETG9|A0A4U1ETG9_MONMO
OG0006269	sp|Q6ZQL4|WDR43_MOUSE	tr|A0A4U1ETW1|A0A4U1ETW1_MONMO
OG0006270	sp|Q8K2T8|PAF1_MOUSE	tr|A0A4U1EVB7|A0A4U1EVB7_MONMO
OG0006271	sp|Q9WUU7|CATZ_MOUSE	tr|A0A4U1EVJ0|A0A4U1EVJ0_MONMO
OG0006272	sp|Q9D0V7|RCAS1_MOUSE	tr|A0A4U1EXP4|A0A4U1EXP4_MONMO
OG0006273	sp|Q91WK7|ANR54_MOUSE	tr|A0A4U1F085|A0A4U1F085_MONMO
OG0006274	sp|Q3V2D2|CE046_MOUSE	tr|A0A4U1F0S9|A0A4U1F0S9_MONMO
OG0006275	sp|O08675|PAR3_MOUSE	tr|A0A4U1F2F7|A0A4U1F2F7_MONMO
OG0006276	sp|Q9ES89|EXTL2_MOUSE	tr|A0A4U1F3N7|A0A4U1F3N7_MONMO
OG0006277	sp|Q6Y4S4|KISS1_MOUSE	tr|A0A4U1F4T7|A0A4U1F4T7_MONMO
OG0006278	tr|G3UW55|G3UW55_MOUSE	tr|A0A4U1F5U7|A0A4U1F5U7_MONMO
OG0006279	sp|Q61412|VSX2_MOUSE	tr|A0A4U1F6B3|A0A4U1F6B3_MONMO
OG0006281	sp|P52875|TM165_MOUSE	tr|A0A4U1F8I5|A0A4U1F8I5_MONMO
OG0006282	sp|Q4QQM4|P5I11_MOUSE	tr|A0A4U1FAS4|A0A4U1FAS4_MONMO
OG0006283	sp|P84102|SERF2_MOUSE	tr|A0A4U1FAS8|A0A4U1FAS8_MONMO
OG0006284	sp|Q99LH2|PTSS1_MOUSE	tr|A0A4U1FAV5|A0A4U1FAV5_MONMO
OG0006285	sp|Q61214|DYR1A_MOUSE	tr|A0A4U1FAV6|A0A4U1FAV6_MONMO
OG0006286	sp|O54967|ACK1_MOUSE	tr|A0A4U1FC71|A0A4U1FC71_MONMO
OG0006287	sp|Q8CGF6|WDR47_MOUSE	tr|A0A4U1FDM8|A0A4U1FDM8_MONMO
OG0006288	sp|Q921K9|BCL7B_MOUSE	tr|A0A4U1FEE6|A0A4U1FEE6_MONMO
OG0006289	sp|Q99J25|MRM1_MOUSE	tr|A0A4U1FEG8|A0A4U1FEG8_MONMO
OG0006290	sp|Q9Z0P7|SUFU_MOUSE	tr|A0A4U1FG72|A0A4U1FG72_MONMO
OG0006291	sp|Q9D8C4|IN35_MOUSE	tr|A0A4U1FHF4|A0A4U1FHF4_MONMO
OG0006292	sp|O70584|NKX28_MOUSE	tr|A0A4U1FJP9|A0A4U1FJP9_MONMO
OG0006293	tr|Q8CFX3|Q8CFX3_MOUSE	tr|A0A4U1FLB1|A0A4U1FLB1_MONMO
OG0006294	sp|Q18PE0|DOK7_MOUSE	tr|A0A4U1FM86|A0A4U1FM86_MONMO
OG0006295	sp|O88876|DHRS3_MOUSE	tr|A0A4U1FME5|A0A4U1FME5_MONMO
OG0006296	tr|E9QAE3|E9QAE3_MOUSE	tr|A0A4U1FPG5|A0A4U1FPG5_MONMO
OG0006297	sp|Q9D920|BORC5_MOUSE	tr|A0A4U1FPI9|A0A4U1FPI9_MONMO
OG0006298	sp|Q149S1|TEKT4_MOUSE	tr|A0A4U1FQN4|A0A4U1FQN4_MONMO
OG0006299	sp|Q99MQ3|PINK1_MOUSE	tr|A0A4U1FS02|A0A4U1FS02_MONMO
OG0006300	sp|Q9DBW3|NATD1_MOUSE	tr|A0A4U1FSB5|A0A4U1FSB5_MONMO
OG0006301	sp|Q9JKB3|YBOX3_MOUSE	tr|A0A4U1FSD8|A0A4U1FSD8_MONMO
OG0006302	sp|Q17ST2|KCNA7_MOUSE	tr|A0A4U1FU28|A0A4U1FU28_MONMO
OG0006303	sp|Q04863|RELB_MOUSE	tr|A0A4U1FUF2|A0A4U1FUF2_MONMO
OG0006304	sp|Q9CQD7|PINLY_MOUSE	tr|A0A4U1FUS8|A0A4U1FUS8_MONMO
OG0006305	sp|Q8K1C9|LRC41_MOUSE	tr|A0A4V5P6H3|A0A4V5P6H3_MONMO
OG0006306	sp|Q8CD15|RIOX2_MOUSE	tr|A0A4V5P8D8|A0A4V5P8D8_MONMO
OG0006307	sp|Q8VIJ8|NPRL3_MOUSE	tr|A0A4V5PAL0|A0A4V5PAL0_MONMO
OG0006308	sp|O35657|NEUR1_MOUSE	tr|A0A4U1EEN8|A0A4U1EEN8_MONMO
OG0006309	sp|Q06185|ATP5I_MOUSE	tr|A0A4U1EFT7|A0A4U1EFT7_MONMO
OG0006310	sp|Q03146|DDR1_MOUSE	tr|A0A4U1EG71|A0A4U1EG71_MONMO
OG0006311	sp|P62932|FBX40_MOUSE	tr|A0A4U1EIV2|A0A4U1EIV2_MONMO
OG0006312	sp|Q8CHK4|KAT5_MOUSE	tr|A0A4U1EKX5|A0A4U1EKX5_MONMO
OG0006313	sp|Q923D2|BLVRB_MOUSE	tr|A0A4U1ELA5|A0A4U1ELA5_MONMO
OG0006314	sp|A2AKB4|FRPD1_MOUSE	tr|A0A4U1ELA8|A0A4U1ELA8_MONMO
OG0006315	sp|Q9CWX2|CIA30_MOUSE	tr|A0A4U1EM72|A0A4U1EM72_MONMO
OG0006316	tr|Q8C879|Q8C879_MOUSE	tr|A0A4U1EP54|A0A4U1EP54_MONMO
OG0006317	sp|Q9Z1P4|LGR5_MOUSE	tr|A0A4U1EPJ8|A0A4U1EPJ8_MONMO
OG0006318	sp|Q924A4|UCN3_MOUSE	tr|A0A4U1EPU4|A0A4U1EPU4_MONMO
OG0006319	sp|Q8BJK1|KCTD7_MOUSE	tr|A0A4U1ER93|A0A4U1ER93_MONMO
OG0006320	sp|Q99P30|NUDT7_MOUSE	tr|A0A4U1ERS6|A0A4U1ERS6_MONMO
OG0006321	sp|Q9D8B6|F210B_MOUSE	tr|A0A4U1ESW5|A0A4U1ESW5_MONMO
OG0006323	sp|P56404|AQP8_MOUSE	tr|A0A4U1ETE2|A0A4U1ETE2_MONMO
OG0006324	sp|Q9QZM8|FBX17_MOUSE	tr|A0A4U1ETQ9|A0A4U1ETQ9_MONMO
OG0006325	sp|Q9DAT5|MTU1_MOUSE	tr|A0A4U1EZC3|A0A4U1EZC3_MONMO
OG0006326	tr|G5E8S3|G5E8S3_MOUSE	tr|A0A4U1EZS8|A0A4U1EZS8_MONMO
OG0006327	sp|Q6DIB4|NOL4L_MOUSE	tr|A0A4U1F0J2|A0A4U1F0J2_MONMO
OG0006328	sp|O88974|SETB1_MOUSE	tr|A0A4U1F1K4|A0A4U1F1K4_MONMO
OG0006329	sp|Q91XD3|T4S4_MOUSE	tr|A0A4U1F1N0|A0A4U1F1N0_MONMO
OG0006330	sp|Q9D240|PKHJ1_MOUSE	tr|A0A4U1F326|A0A4U1F326_MONMO
OG0006331	sp|Q8C5C9|TTMP_MOUSE	tr|A0A4U1F3U2|A0A4U1F3U2_MONMO
OG0006332	sp|Q6PAT0|ADAT3_MOUSE	tr|A0A4U1F4X4|A0A4U1F4X4_MONMO
OG0006333	sp|Q3TV65|MPND_MOUSE	tr|A0A4U1FA23|A0A4U1FA23_MONMO
OG0006334	sp|Q8BP01|VMAC_MOUSE	tr|A0A4U1FAM2|A0A4U1FAM2_MONMO
OG0006335	sp|Q9WU38|SCNNB_MOUSE	tr|A0A4U1FAQ4|A0A4U1FAQ4_MONMO
OG0006336	sp|Q80YS5|LRC27_MOUSE	tr|A0A4U1FB78|A0A4U1FB78_MONMO
OG0006337	sp|F8VPZ5|ERCC6_MOUSE	tr|A0A4U1FBS5|A0A4U1FBS5_MONMO
OG0006338	sp|Q9Z248|AEBP2_MOUSE	tr|A0A4U1FCI9|A0A4U1FCI9_MONMO
OG0006339	sp|Q8BVQ5|PPME1_MOUSE	tr|A0A4U1FCN5|A0A4U1FCN5_MONMO
OG0006340	sp|Q8BK72|RT27_MOUSE	tr|A0A4U1FEL1|A0A4U1FEL1_MONMO
OG0006341	sp|Q6UJB9|TM270_MOUSE	tr|A0A4U1FEM8|A0A4U1FEM8_MONMO
OG0006342	sp|Q62283|TSN7_MOUSE	tr|A0A4U1FFC0|A0A4U1FFC0_MONMO
OG0006343	sp|P16330|CN37_MOUSE	tr|A0A4U1FHC8|A0A4U1FHC8_MONMO
OG0006344	sp|E9Q557|DESP_MOUSE	tr|A0A4U1FHQ5|A0A4U1FHQ5_MONMO
OG0006345	sp|Q99L00|HAUS8_MOUSE	tr|A0A4U1FJL5|A0A4U1FJL5_MONMO
OG0006346	tr|E9PVG4|E9PVG4_MOUSE	tr|A0A4U1FJN5|A0A4U1FJN5_MONMO
OG0006347	sp|B2RVL6|ZCH24_MOUSE	tr|A0A4U1FJV8|A0A4U1FJV8_MONMO
OG0006348	sp|P63216|GBG3_MOUSE	tr|A0A4U1FLZ4|A0A4U1FLZ4_MONMO
OG0006349	sp|Q61550|RAD21_MOUSE	tr|A0A4U1FM30|A0A4U1FM30_MONMO
OG0006350	sp|Q8VDL9|GLIS2_MOUSE	tr|A0A4U1FMX7|A0A4U1FMX7_MONMO
OG0006351	sp|Q8BU85|MSRB3_MOUSE	tr|A0A4U1FN39|A0A4U1FN39_MONMO
OG0006352	sp|Q6IR34|GPSM1_MOUSE	tr|A0A4U1FNG8|A0A4U1FNG8_MONMO
OG0006353	sp|Q91XD6|VPS36_MOUSE	tr|A0A4U1FP88|A0A4U1FP88_MONMO
OG0006354	sp|P28825|MEP1A_MOUSE	tr|A0A4U1FQG8|A0A4U1FQG8_MONMO
OG0006355	sp|Q8CIM5|GPR84_MOUSE	tr|A0A4U1FQS1|A0A4U1FQS1_MONMO
OG0006356	sp|P0C7A3|MBOA4_MOUSE	tr|A0A4U1FRU6|A0A4U1FRU6_MONMO
OG0006357	sp|Q6ZWX0|ASTER_MOUSE	tr|A0A4V5P5B3|A0A4V5P5B3_MONMO
OG0006358	sp|E9Q7P9|CDHR2_MOUSE	tr|A0A4V5P7K4|A0A4V5P7K4_MONMO
OG0006359	sp|O35857|TIM44_MOUSE	tr|A0A4U1EDN9|A0A4U1EDN9_MONMO
OG0006360	sp|Q0VGT4|ZGRF1_MOUSE	tr|A0A4U1EG48|A0A4U1EG48_MONMO
OG0006361	sp|Q3UPR9|SBSPO_MOUSE	tr|A0A4U1EGT1|A0A4U1EGT1_MONMO
OG0006363	sp|Q9DCL9|PUR6_MOUSE	tr|A0A4U1EHV9|A0A4U1EHV9_MONMO
OG0006364	sp|Q61464|ZN638_MOUSE	tr|A0A4U1EIN7|A0A4U1EIN7_MONMO
OG0006365	sp|Q80X56|TRI69_MOUSE	tr|A0A4U1EIW6|A0A4U1EIW6_MONMO
OG0006366	sp|Q3UPR0|SHSA3_MOUSE	tr|A0A4U1EL91|A0A4U1EL91_MONMO
OG0006367	sp|Q6IQX8|ZN219_MOUSE	tr|A0A4U1EM85|A0A4U1EM85_MONMO
OG0006368	sp|P97499|TEP1_MOUSE	tr|A0A4U1EME8|A0A4U1EME8_MONMO
OG0006369	sp|Q8CE96|TRM6_MOUSE	tr|A0A4U1EN43|A0A4U1EN43_MONMO
OG0006370	sp|Q8VHR5|P66B_MOUSE	tr|A0A4U1ENQ2|A0A4U1ENQ2_MONMO
OG0006371	sp|Q9JHK4|PGTA_MOUSE	tr|A0A4U1ENZ0|A0A4U1ENZ0_MONMO
OG0006372	sp|P63032|RHES_MOUSE	tr|A0A4U1EPN7|A0A4U1EPN7_MONMO
OG0006373	tr|A0A140LIJ0|A0A140LIJ0_MOUSE	tr|A0A4U1ERV4|A0A4U1ERV4_MONMO
OG0006374	tr|A0A1D5RM95|A0A1D5RM95_MOUSE	tr|A0A4U1ES22|A0A4U1ES22_MONMO
OG0006375	sp|P29752|LALBA_MOUSE	tr|A0A4U1ET49|A0A4U1ET49_MONMO
OG0006376	sp|A2AEV7|CC120_MOUSE	tr|A0A4U1EU90|A0A4U1EU90_MONMO
OG0006377	sp|P10107|ANXA1_MOUSE	tr|A0A4U1EW83|A0A4U1EW83_MONMO
OG0006378	sp|Q9D7E4|CS025_MOUSE	tr|A0A4U1EWL6|A0A4U1EWL6_MONMO
OG0006379	sp|Q2VPD4|BMAL2_MOUSE	tr|A0A4U1EYP7|A0A4U1EYP7_MONMO
OG0006380	sp|P62077|TIM8B_MOUSE	tr|A0A4U1F1U3|A0A4U1F1U3_MONMO
OG0006381	sp|Q8CFH6|SIK2_MOUSE	tr|A0A4U1F222|A0A4U1F222_MONMO
OG0006382	sp|Q9Z123|SEM4F_MOUSE	tr|A0A4U1F2U0|A0A4U1F2U0_MONMO
OG0006383	sp|Q6NZK5|K1328_MOUSE	tr|A0A4U1F2V1|A0A4U1F2V1_MONMO
OG0006384	sp|Q9D600|PSF2_MOUSE	tr|A0A4U1F3Z0|A0A4U1F3Z0_MONMO
OG0006385	sp|Q5XKN4|JAGN1_MOUSE	tr|A0A4U1F6X0|A0A4U1F6X0_MONMO
OG0006386	sp|Q9D824|FIP1_MOUSE	tr|A0A4U1F8I7|A0A4U1F8I7_MONMO
OG0006387	sp|Q6XP49|GLIS3_MOUSE	tr|A0A4U1F8U6|A0A4U1F8U6_MONMO
OG0006388	tr|M0QWN7|M0QWN7_MOUSE	tr|A0A4U1FAC7|A0A4U1FAC7_MONMO
OG0006389	sp|Q91WA1|TIPIN_MOUSE	tr|A0A4U1FAD9|A0A4U1FAD9_MONMO
OG0006390	sp|Q9D2R0|AACS_MOUSE	tr|A0A4U1FAL0|A0A4U1FAL0_MONMO
OG0006391	sp|Q91X72|HEMO_MOUSE	tr|A0A4U1FAQ9|A0A4U1FAQ9_MONMO
