Orthogroup	Mus_musculus	Colobus_angolensis_palliatus
OG0001957	sp|Q61171|PRDX2_MOUSE	tr|A0A2K5IFY6|A0A2K5IFY6_COLAP, tr|A0A2K5HFI2|A0A2K5HFI2_COLAP
OG0001958	tr|Q8C6P5|Q8C6P5_MOUSE, sp|Q3KNI6|DAAF6_MOUSE	tr|A0A2K5JFG0|A0A2K5JFG0_COLAP
OG0001959	sp|O88196|TTC3_MOUSE	tr|A0A2K5JNA7|A0A2K5JNA7_COLAP, tr|A0A2K5K9U6|A0A2K5K9U6_COLAP
OG0001960	sp|Q6NXH3|GPBP1_MOUSE	tr|A0A2K5K990|A0A2K5K990_COLAP, tr|A0A2K5JYX9|A0A2K5JYX9_COLAP
OG0001961	sp|Q9JM63|KCJ10_MOUSE, sp|O88932|KCJ15_MOUSE	tr|A0A2K5HD57|A0A2K5HD57_COLAP
OG0001962	sp|Q8QZV6|F161A_MOUSE	tr|A0A2K5I8J9|A0A2K5I8J9_COLAP, tr|A0A2K5HFF4|A0A2K5HFF4_COLAP
OG0001963	sp|P27641|XRCC5_MOUSE	tr|A0A2K5IDU2|A0A2K5IDU2_COLAP, tr|A0A2K5K173|A0A2K5K173_COLAP
OG0001964	sp|Q9JJV2|PROF2_MOUSE	tr|A0A2K5IY43|A0A2K5IY43_COLAP, tr|A0A2K5KFV6|A0A2K5KFV6_COLAP
OG0001965	sp|P97500|MYT1L_MOUSE	tr|A0A2K5JGB3|A0A2K5JGB3_COLAP, tr|A0A2K5IJ79|A0A2K5IJ79_COLAP
OG0001967	sp|Q9Z1M0|P2RX7_MOUSE	tr|A0A2K5KEK2|A0A2K5KEK2_COLAP, tr|A0A2K5KAC2|A0A2K5KAC2_COLAP
OG0001968	sp|Q3UZ01|RNPC3_MOUSE	tr|A0A2K5HP32|A0A2K5HP32_COLAP, tr|A0A2K5IH74|A0A2K5IH74_COLAP
OG0001969	tr|G3X9F6|G3X9F6_MOUSE	tr|A0A2K5IDB4|A0A2K5IDB4_COLAP, tr|A0A2K5JPZ2|A0A2K5JPZ2_COLAP
OG0001970	sp|Q8K339|KIN17_MOUSE	tr|A0A2K5HED3|A0A2K5HED3_COLAP, tr|A0A2K5J7S2|A0A2K5J7S2_COLAP
OG0001971	sp|Q99N43|KREM1_MOUSE, sp|Q8K1S7|KREM2_MOUSE	tr|A0A2K5JHS6|A0A2K5JHS6_COLAP
OG0001972	sp|Q9DB70|FUND1_MOUSE	tr|A0A2K5J6M2|A0A2K5J6M2_COLAP, tr|A0A2K5KCR0|A0A2K5KCR0_COLAP
OG0001973	sp|Q5RL79|KTAP2_MOUSE	tr|A0A2K5HE54|A0A2K5HE54_COLAP, tr|A0A2K5IYQ5|A0A2K5IYQ5_COLAP
OG0001974	sp|Q8BIW9|CTF18_MOUSE	tr|A0A2K5I077|A0A2K5I077_COLAP, tr|A0A2K5IDJ2|A0A2K5IDJ2_COLAP
OG0001975	sp|P26516|PSMD7_MOUSE	tr|A0A2K5IIK1|A0A2K5IIK1_COLAP, tr|A0A2K5JUC6|A0A2K5JUC6_COLAP
OG0001976	sp|Q9CQH7|BT3L4_MOUSE	tr|A0A2K5IRJ0|A0A2K5IRJ0_COLAP, tr|A0A2K5J946|A0A2K5J946_COLAP
OG0001977	sp|Q9WUB4|DCTN6_MOUSE	tr|A0A2K5JQH3|A0A2K5JQH3_COLAP, tr|A0A2K5IQK9|A0A2K5IQK9_COLAP
OG0001978	sp|Q33DR2|DPS1_MOUSE	tr|A0A2K5JZV2|A0A2K5JZV2_COLAP, tr|A0A2K5J9D4|A0A2K5J9D4_COLAP
OG0001979	sp|Q812F3|HYAL5_MOUSE, sp|P48794|HYALP_MOUSE	tr|A0A2K5K4J8|A0A2K5K4J8_COLAP
OG0001980	sp|Q02357|ANK1_MOUSE, sp|G5E8K5|ANK3_MOUSE	tr|A0A2K5HG22|A0A2K5HG22_COLAP
OG0001981	tr|A0A140LIS8|A0A140LIS8_MOUSE, sp|Q9CXR1|DHRS7_MOUSE	tr|A0A2K5HPS4|A0A2K5HPS4_COLAP
OG0001982	sp|O70546|KDM6A_MOUSE, sp|P79457|UTY_MOUSE	tr|A0A2K5IC18|A0A2K5IC18_COLAP
OG0001983	sp|Q9QZC7|PKHB2_MOUSE	tr|A0A2K5JDN4|A0A2K5JDN4_COLAP, tr|A0A2K5HJI5|A0A2K5HJI5_COLAP
OG0001984	sp|Q9WV55|VAPA_MOUSE	tr|A0A2K5K5E8|A0A2K5K5E8_COLAP, tr|A0A2K5HPV3|A0A2K5HPV3_COLAP
OG0001985	sp|Q8C4N4|LAAT1_MOUSE	tr|A0A2K5JAZ4|A0A2K5JAZ4_COLAP, tr|A0A2K5IBG5|A0A2K5IBG5_COLAP
OG0001986	sp|Q9Z223|MOC2B_MOUSE	tr|A0A2K5HNI8|A0A2K5HNI8_COLAP, tr|A0A2K5INQ1|A0A2K5INQ1_COLAP
OG0001987	sp|Q4VBE4|EGFLA_MOUSE	tr|A0A2K5ITD3|A0A2K5ITD3_COLAP, tr|A0A2K5K188|A0A2K5K188_COLAP
OG0001988	sp|Q8CAQ8|MIC60_MOUSE	tr|A0A2K5HUX7|A0A2K5HUX7_COLAP, tr|A0A2K5IUV4|A0A2K5IUV4_COLAP
OG0001989	sp|P16563|CRIS2_MOUSE	tr|A0A2K5KF84|A0A2K5KF84_COLAP, tr|A0A2K5J091|A0A2K5J091_COLAP
OG0001990	sp|Q9R1P3|PSB2_MOUSE	tr|A0A2K5HUX5|A0A2K5HUX5_COLAP, tr|A0A2K5J4T2|A0A2K5J4T2_COLAP
OG0001991	tr|G3X9I0|G3X9I0_MOUSE	tr|A0A2K5J2M0|A0A2K5J2M0_COLAP, tr|A0A2K5JFX7|A0A2K5JFX7_COLAP
OG0001992	sp|Q69ZX6|MOR2A_MOUSE, sp|Q8C5W4|MOR2B_MOUSE	tr|A0A2K5JQ02|A0A2K5JQ02_COLAP
OG0001993	sp|Q3TL26|TFB2M_MOUSE	tr|A0A2K5K8G1|A0A2K5K8G1_COLAP, tr|A0A2K5HRM2|A0A2K5HRM2_COLAP
OG0001994	sp|O70138|MMP8_MOUSE	tr|A0A2K5KAD8|A0A2K5KAD8_COLAP, tr|A0A2K5HUB5|A0A2K5HUB5_COLAP
OG0001996	sp|P58021|TM9S2_MOUSE, tr|A2AFI6|A2AFI6_MOUSE	tr|A0A2K5IQQ7|A0A2K5IQQ7_COLAP
OG0001997	sp|Q91VH6|MEMO1_MOUSE	tr|A0A2K5HP18|A0A2K5HP18_COLAP, tr|A0A2K5ITN8|A0A2K5ITN8_COLAP
OG0001998	sp|P70333|HNRH2_MOUSE, sp|O35737|HNRH1_MOUSE	tr|A0A2K5JYK3|A0A2K5JYK3_COLAP
OG0001999	sp|Q8QZR8|CCNQ_MOUSE	tr|A0A2K5ISE5|A0A2K5ISE5_COLAP, tr|A0A2K5HAH1|A0A2K5HAH1_COLAP
OG0002000	sp|Q9JLR9|HIG1A_MOUSE	tr|A0A2K5HFX2|A0A2K5HFX2_COLAP, tr|A0A2K5J419|A0A2K5J419_COLAP
OG0002001	sp|Q9D3B1|HACD2_MOUSE, sp|Q9QY80|HACD1_MOUSE	tr|A0A2K5HGY0|A0A2K5HGY0_COLAP
OG0002002	sp|Q3UEN2|SHLD2_MOUSE	tr|A0A2K5HST1|A0A2K5HST1_COLAP, tr|A0A2K5JMJ2|A0A2K5JMJ2_COLAP
OG0002003	sp|Q99K23|UFSP2_MOUSE, sp|Q9CZP0|UFSP1_MOUSE	tr|A0A2K5IDD8|A0A2K5IDD8_COLAP
OG0002004	sp|Q9JK38|GNA1_MOUSE	tr|A0A2K5J1D1|A0A2K5J1D1_COLAP, tr|A0A2K5IG50|A0A2K5IG50_COLAP
OG0002005	sp|P21460|CYTC_MOUSE	tr|A0A2K5J5K9|A0A2K5J5K9_COLAP, tr|A0A2K5K585|A0A2K5K585_COLAP
OG0002006	sp|Q9CZG9|PDZ11_MOUSE	tr|A0A2K5JR59|A0A2K5JR59_COLAP, tr|A0A2K5KGC3|A0A2K5KGC3_COLAP
OG0002007	sp|Q04892|SOX14_MOUSE, sp|Q05738|SRY_MOUSE	tr|A0A2K5HEZ2|A0A2K5HEZ2_COLAP
OG0002008	sp|P54841|MAFB_MOUSE, sp|Q8CF90|MAFA_MOUSE	tr|A0A2K5HHV1|A0A2K5HHV1_COLAP
OG0002009	sp|P62082|RS7_MOUSE	tr|A0A2K5HI84|A0A2K5HI84_COLAP, tr|A0A2K5HAB2|A0A2K5HAB2_COLAP
OG0002010	sp|Q8QZY1|EIF3L_MOUSE	tr|A0A2K5HMJ6|A0A2K5HMJ6_COLAP, tr|A0A2K5J6V3|A0A2K5J6V3_COLAP
OG0002011	sp|Q8K0D7|GET1_MOUSE	tr|A0A2K5I3Q4|A0A2K5I3Q4_COLAP, tr|A0A2K5J4M3|A0A2K5J4M3_COLAP
OG0002012	sp|Q99M28|RNPS1_MOUSE	tr|A0A2K5K2D6|A0A2K5K2D6_COLAP, tr|A0A2K5IAJ0|A0A2K5IAJ0_COLAP
OG0002013	sp|O08785|CLOCK_MOUSE	tr|A0A2K5JVL2|A0A2K5JVL2_COLAP, tr|A0A2K5IWR9|A0A2K5IWR9_COLAP
OG0002014	tr|A2A6P4|A2A6P4_MOUSE	tr|A0A2K5J0W3|A0A2K5J0W3_COLAP, tr|A0A2K5I4R3|A0A2K5I4R3_COLAP
OG0002015	sp|O35387|HAX1_MOUSE	tr|A0A2K5KBV2|A0A2K5KBV2_COLAP, tr|A0A2K5JZC5|A0A2K5JZC5_COLAP
OG0002016	sp|A2A6C4|SPP2C_MOUSE, sp|Q3TD49|SPP2B_MOUSE	tr|A0A2K5K7H4|A0A2K5K7H4_COLAP
OG0002017	sp|Q8VC69|S22A6_MOUSE	tr|A0A2K5KA50|A0A2K5KA50_COLAP, tr|A0A2K5KF95|A0A2K5KF95_COLAP
OG0002018	sp|Q8BU31|RAP2C_MOUSE	tr|A0A2K5KBF9|A0A2K5KBF9_COLAP, tr|A0A2K5JWD1|A0A2K5JWD1_COLAP
OG0002019	sp|Q9R0P3|ESTD_MOUSE	tr|A0A2K5HBG4|A0A2K5HBG4_COLAP, tr|A0A2K5HBZ0|A0A2K5HBZ0_COLAP
OG0002020	tr|D3Z7X0|D3Z7X0_MOUSE, sp|Q8K370|ACD10_MOUSE	tr|A0A2K5I9D1|A0A2K5I9D1_COLAP
OG0002021	sp|Q8CIQ6|MTR1B_MOUSE, sp|Q61184|MTR1A_MOUSE	tr|A0A2K5IJB8|A0A2K5IJB8_COLAP
OG0002022	sp|Q9ERK0|RIPK4_MOUSE, sp|Q8BZ25|ANKK1_MOUSE	tr|A0A2K5J2G4|A0A2K5J2G4_COLAP
OG0002023	sp|Q9CQJ4|RING2_MOUSE	tr|A0A2K5IA66|A0A2K5IA66_COLAP, tr|A0A2K5JVI4|A0A2K5JVI4_COLAP
OG0002024	sp|Q91UZ4|EGLN3_MOUSE	tr|A0A2K5JWE4|A0A2K5JWE4_COLAP, tr|A0A2K5JTA6|A0A2K5JTA6_COLAP
OG0002025	sp|Q3V1L4|5NTC_MOUSE	tr|A0A2K5K3D8|A0A2K5K3D8_COLAP, tr|A0A2K5K9R1|A0A2K5K9R1_COLAP
OG0002026	sp|Q921J4|UBE2S_MOUSE, tr|A0A6I8MX03|A0A6I8MX03_MOUSE	tr|A0A2K5KEE6|A0A2K5KEE6_COLAP
OG0002027	sp|O08584|KLF6_MOUSE	tr|A0A2K5J972|A0A2K5J972_COLAP, tr|A0A2K5H8N5|A0A2K5H8N5_COLAP
OG0002028	sp|O88844|IDHC_MOUSE	tr|A0A2K5HCJ2|A0A2K5HCJ2_COLAP, tr|A0A2K5HFM9|A0A2K5HFM9_COLAP
OG0002029	sp|Q9ESV0|DDX24_MOUSE	tr|A0A2K5IJY6|A0A2K5IJY6_COLAP, tr|A0A2K5J7E9|A0A2K5J7E9_COLAP
OG0002030	sp|Q9CX97|WDR55_MOUSE	tr|A0A2K5JV05|A0A2K5JV05_COLAP, tr|A0A2K5JHQ8|A0A2K5JHQ8_COLAP
OG0002031	sp|P97477|AURKA_MOUSE	tr|A0A2K5JIQ9|A0A2K5JIQ9_COLAP, tr|A0A2K5HS25|A0A2K5HS25_COLAP
OG0002032	sp|O70560|SPR2I_MOUSE	tr|A0A2K5JPX5|A0A2K5JPX5_COLAP, tr|A0A2K5H9X6|A0A2K5H9X6_COLAP
OG0002033	sp|P46412|GPX3_MOUSE	tr|A0A2K5KGE1|A0A2K5KGE1_COLAP, tr|A0A2K5HPB4|A0A2K5HPB4_COLAP
OG0002034	tr|A0A0N4SUK7|A0A0N4SUK7_MOUSE, tr|D3Z7A8|D3Z7A8_MOUSE	tr|A0A2K5HPA9|A0A2K5HPA9_COLAP
OG0002035	sp|Q9D9E0|S22AH_MOUSE	tr|A0A2K5HWW7|A0A2K5HWW7_COLAP, tr|A0A2K5I9D7|A0A2K5I9D7_COLAP
OG0002036	sp|Q9QYL7|ABT1_MOUSE	tr|A0A2K5I5C1|A0A2K5I5C1_COLAP, tr|A0A2K5I9J4|A0A2K5I9J4_COLAP
OG0002037	sp|Q7TNU6|ZN250_MOUSE	tr|A0A2K5KBQ3|A0A2K5KBQ3_COLAP, tr|A0A2K5I653|A0A2K5I653_COLAP
OG0002038	sp|Q9D8T4|TV23B_MOUSE	tr|A0A2K5IW29|A0A2K5IW29_COLAP, tr|A0A2K5K474|A0A2K5K474_COLAP
OG0002039	sp|Q9JHY3|WFD12_MOUSE	tr|A0A2K5HYY0|A0A2K5HYY0_COLAP, tr|A0A2K5JJM8|A0A2K5JJM8_COLAP
OG0002040	tr|Q9D8U0|Q9D8U0_MOUSE	tr|A0A2K5IQP3|A0A2K5IQP3_COLAP, tr|A0A2K5JLL2|A0A2K5JLL2_COLAP
OG0002041	sp|O35231|KIFC3_MOUSE	tr|A0A2K5JUF7|A0A2K5JUF7_COLAP, tr|A0A2K5KEH4|A0A2K5KEH4_COLAP
OG0002042	sp|Q8C5N5|PDD2L_MOUSE	tr|A0A2K5KCQ0|A0A2K5KCQ0_COLAP, tr|A0A2K5IAU5|A0A2K5IAU5_COLAP
OG0002043	sp|Q8K3V1|SPAT4_MOUSE	tr|A0A2K5IIF4|A0A2K5IIF4_COLAP, tr|A0A2K5II35|A0A2K5II35_COLAP
OG0002044	sp|Q9JLK3|CABP5_MOUSE, sp|Q9JLK7|CABP1_MOUSE	tr|A0A2K5IMF1|A0A2K5IMF1_COLAP
OG0002045	tr|F6UK53|F6UK53_MOUSE, sp|Q80YA9|CNKR2_MOUSE	tr|A0A2K5IQA4|A0A2K5IQA4_COLAP
OG0002046	sp|O08585|CLCA_MOUSE	tr|A0A2K5JJA9|A0A2K5JJA9_COLAP, tr|A0A2K5K2N8|A0A2K5K2N8_COLAP
OG0002047	sp|O88909|S22A8_MOUSE, sp|Q80UJ1|S22AK_MOUSE	tr|A0A2K5KDQ2|A0A2K5KDQ2_COLAP
OG0002048	sp|O08600|NUCG_MOUSE, sp|Q8C163|EXOG_MOUSE	tr|A0A2K5KEK6|A0A2K5KEK6_COLAP
OG0002049	sp|Q99P50|GHSR_MOUSE	tr|A0A2K5HAF9|A0A2K5HAF9_COLAP, tr|A0A2K5JLN6|A0A2K5JLN6_COLAP
OG0002050	sp|Q05CL8|LARP7_MOUSE, tr|A2AMD0|A2AMD0_MOUSE	tr|A0A2K5IHK4|A0A2K5IHK4_COLAP
OG0002051	sp|Q9D287|SPF27_MOUSE	tr|A0A2K5IXQ7|A0A2K5IXQ7_COLAP, tr|A0A2K5JN98|A0A2K5JN98_COLAP
OG0002053	sp|P63147|UBE2B_MOUSE	tr|A0A2K5I3S9|A0A2K5I3S9_COLAP, tr|A0A2K5JLZ6|A0A2K5JLZ6_COLAP
OG0002054	sp|P36536|SAR1A_MOUSE	tr|A0A2K5HHZ0|A0A2K5HHZ0_COLAP, tr|A0A2K5JNJ2|A0A2K5JNJ2_COLAP
OG0002055	sp|Q5IBH7|SPDYA_MOUSE	tr|A0A2K5JYY9|A0A2K5JYY9_COLAP, tr|A0A2K5IEZ5|A0A2K5IEZ5_COLAP
OG0002056	sp|P18181|CD48_MOUSE	tr|A0A2K5JZR2|A0A2K5JZR2_COLAP, tr|A0A2K5JEU6|A0A2K5JEU6_COLAP
OG0002057	sp|Q8BKN6|HS3SA_MOUSE, sp|Q9QZS6|HS3SB_MOUSE	tr|A0A2K5H6S9|A0A2K5H6S9_COLAP
OG0002058	tr|Q9ERT2|Q9ERT2_MOUSE, sp|P21761|TRHR_MOUSE	tr|A0A2K5H7F8|A0A2K5H7F8_COLAP
OG0002059	sp|Q8BZ97|PRDM8_MOUSE, sp|Q5HZG9|ZN488_MOUSE	tr|A0A2K5HJV1|A0A2K5HJV1_COLAP
OG0002060	sp|Q921R4|DJC14_MOUSE	tr|A0A2K5HYM4|A0A2K5HYM4_COLAP, tr|A0A2K5K7G9|A0A2K5K7G9_COLAP
OG0002061	sp|Q922R0|PRKX_MOUSE	tr|A0A2K5IB61|A0A2K5IB61_COLAP, tr|A0A2K5IKE2|A0A2K5IKE2_COLAP
OG0002062	tr|A0A5F8MPM5|A0A5F8MPM5_MOUSE, sp|O08750|NFIL3_MOUSE	tr|A0A2K5JLB7|A0A2K5JLB7_COLAP
OG0002063	sp|Q3UQ28|PXDN_MOUSE	tr|A0A2K5JLT2|A0A2K5JLT2_COLAP, tr|A0A2K5HTH1|A0A2K5HTH1_COLAP
OG0002064	sp|Q3U2K5|KDM4D_MOUSE	tr|A0A2K5KFV2|A0A2K5KFV2_COLAP, tr|A0A2K5H889|A0A2K5H889_COLAP
OG0002065	sp|Q8R2N1|AQP3_MOUSE	tr|A0A2K5HG86|A0A2K5HG86_COLAP, tr|A0A2K5J992|A0A2K5J992_COLAP
OG0002066	tr|Q8BHV4|Q8BHV4_MOUSE, sp|Q9D3J9|TASL_MOUSE	tr|A0A2K5HL69|A0A2K5HL69_COLAP
OG0002067	sp|Q9CZN8|GATA_MOUSE	tr|A0A2K5HMX6|A0A2K5HMX6_COLAP, tr|A0A2K5IY27|A0A2K5IY27_COLAP
OG0002068	sp|Q00690|LYAM2_MOUSE	tr|A0A2K5HPY3|A0A2K5HPY3_COLAP, tr|A0A2K5HVM8|A0A2K5HVM8_COLAP
OG0002069	sp|P10284|HXB4_MOUSE	tr|A0A2K5J549|A0A2K5J549_COLAP, tr|A0A2K5JIX5|A0A2K5JIX5_COLAP
OG0002070	sp|Q9D1E6|TBCB_MOUSE	tr|A0A2K5J7G4|A0A2K5J7G4_COLAP, tr|A0A2K5K197|A0A2K5K197_COLAP
OG0002071	sp|E9Q355|CTSG1_MOUSE, sp|C6KI89|CTSG2_MOUSE	tr|A0A2K5JBZ0|A0A2K5JBZ0_COLAP
OG0002072	sp|P52479|UBP10_MOUSE	tr|A0A2K5K498|A0A2K5K498_COLAP, tr|A0A2K5JQT9|A0A2K5JQT9_COLAP
OG0002073	sp|Q8VE42|ANR49_MOUSE	tr|A0A2K5H9M3|A0A2K5H9M3_COLAP, tr|A0A2K5JWU6|A0A2K5JWU6_COLAP
OG0002074	sp|Q9CXW3|CYBP_MOUSE	tr|A0A2K5JUD8|A0A2K5JUD8_COLAP, tr|A0A2K5HBA0|A0A2K5HBA0_COLAP
OG0002075	sp|Q8C166|CPNE1_MOUSE, sp|Q8BT60|CPNE3_MOUSE	tr|A0A2K5I7F5|A0A2K5I7F5_COLAP
OG0002076	sp|Q7SIG6|ASAP2_MOUSE, tr|J3KMP8|J3KMP8_MOUSE	tr|A0A2K5IYK7|A0A2K5IYK7_COLAP
OG0002077	sp|Q3U128|APCD1_MOUSE	tr|A0A2K5JDN2|A0A2K5JDN2_COLAP, tr|A0A2K5IAU1|A0A2K5IAU1_COLAP
OG0002078	sp|O35710|NOCT_MOUSE	tr|A0A2K5JPD0|A0A2K5JPD0_COLAP, tr|A0A2K5IKF4|A0A2K5IKF4_COLAP
OG0002079	sp|P17439|GBA1_MOUSE	tr|A0A2K5K3N5|A0A2K5K3N5_COLAP, tr|A0A2K5JPI0|A0A2K5JPI0_COLAP
OG0002080	sp|Q8K2X2|RBM48_MOUSE	tr|A0A2K5HCQ8|A0A2K5HCQ8_COLAP, tr|A0A2K5IBR3|A0A2K5IBR3_COLAP
OG0002081	sp|P97493|THIOM_MOUSE	tr|A0A2K5HM01|A0A2K5HM01_COLAP, tr|A0A2K5K129|A0A2K5K129_COLAP
OG0002082	sp|O88509|DNM3B_MOUSE, sp|P0DOY1|DNM3C_MOUSE	tr|A0A2K5HV20|A0A2K5HV20_COLAP
OG0002083	sp|Q9JHS4|CLPX_MOUSE	tr|A0A2K5HY01|A0A2K5HY01_COLAP, tr|A0A2K5IWJ2|A0A2K5IWJ2_COLAP
OG0002084	sp|Q60928|GGT1_MOUSE, sp|Q9Z2A9|GGT5_MOUSE	tr|A0A2K5I1B0|A0A2K5I1B0_COLAP
OG0002085	sp|Q5SU73|COIL_MOUSE	tr|A0A2K5IFV9|A0A2K5IFV9_COLAP, tr|A0A2K5IAT8|A0A2K5IAT8_COLAP
OG0002086	sp|P02469|LAMB1_MOUSE	tr|A0A2K5JI79|A0A2K5JI79_COLAP, tr|A0A2K5JN21|A0A2K5JN21_COLAP
OG0002087	sp|A1A547|PGRP3_MOUSE, sp|Q0VB07|PGRP4_MOUSE	tr|A0A2K5JWX7|A0A2K5JWX7_COLAP
OG0002088	sp|P29754|AGTRA_MOUSE, sp|P29755|AGTRB_MOUSE	tr|A0A2K5K5R0|A0A2K5K5R0_COLAP
OG0002089	sp|Q60700|M3K12_MOUSE, sp|Q9D2Y4|MLKL_MOUSE	tr|A0A2K5K6W4|A0A2K5K6W4_COLAP
OG0002090	sp|O88291|ZN326_MOUSE	tr|A0A2K5JS85|A0A2K5JS85_COLAP, tr|A0A2K5KBZ6|A0A2K5KBZ6_COLAP
OG0002091	sp|P13597|ICAM1_MOUSE	tr|A0A2K5JRA2|A0A2K5JRA2_COLAP, tr|A0A2K5KH20|A0A2K5KH20_COLAP
OG0002092	tr|Q9D1F0|Q9D1F0_MOUSE	tr|A0A2K5H8G5|A0A2K5H8G5_COLAP, tr|A0A2K5H7U0|A0A2K5H7U0_COLAP
OG0002093	sp|Q3TD16|PACER_MOUSE, sp|Q80U62|RUBIC_MOUSE	tr|A0A2K5HKJ5|A0A2K5HKJ5_COLAP
OG0002094	sp|P04918|SAA3_MOUSE	tr|A0A2K5HWZ3|A0A2K5HWZ3_COLAP, tr|A0A2K5KC10|A0A2K5KC10_COLAP
OG0002095	sp|P47993|XCL1_MOUSE	tr|A0A2K5HKS7|A0A2K5HKS7_COLAP, tr|A0A2K5HY92|A0A2K5HY92_COLAP
OG0002096	sp|Q8BGT0|OSTM1_MOUSE	tr|A0A2K5JR72|A0A2K5JR72_COLAP, tr|A0A2K5IEH3|A0A2K5IEH3_COLAP
OG0002097	sp|Q3TLD5|RMP_MOUSE	tr|A0A2K5HM75|A0A2K5HM75_COLAP, tr|A0A2K5K2G6|A0A2K5K2G6_COLAP
OG0002098	sp|Q8JZL2|MCHR1_MOUSE	tr|A0A2K5HQ96|A0A2K5HQ96_COLAP, tr|A0A2K5HSJ7|A0A2K5HSJ7_COLAP
OG0002099	sp|Q9CXW2|RT22_MOUSE	tr|A0A2K5JDA5|A0A2K5JDA5_COLAP, tr|A0A2K5HWE5|A0A2K5HWE5_COLAP
OG0002100	sp|Q8BFX1|RN187_MOUSE, sp|Q99PQ2|TRI11_MOUSE	tr|A0A2K5II51|A0A2K5II51_COLAP
OG0002101	sp|Q9QZN1|FXL17_MOUSE, tr|Q7TNS5|Q7TNS5_MOUSE	tr|A0A2K5J6V9|A0A2K5J6V9_COLAP
OG0002102	sp|P35230|REG3B_MOUSE	tr|A0A2K5K1I2|A0A2K5K1I2_COLAP, tr|A0A2K5K051|A0A2K5K051_COLAP
OG0002103	sp|Q8R1J3|ZCHC9_MOUSE	tr|A0A2K5HTY7|A0A2K5HTY7_COLAP, tr|A0A2K5KBF3|A0A2K5KBF3_COLAP
OG0002104	sp|Q9CWL8|CTBL1_MOUSE	tr|A0A2K5K1T6|A0A2K5K1T6_COLAP, tr|A0A2K5KGL4|A0A2K5KGL4_COLAP
OG0002105	sp|O70279|ESS2_MOUSE	tr|A0A2K5IGW6|A0A2K5IGW6_COLAP, tr|A0A2K5H7W1|A0A2K5H7W1_COLAP
OG0002106	sp|P97370|AT1B3_MOUSE, sp|P14231|AT1B2_MOUSE	tr|A0A2K5HCK9|A0A2K5HCK9_COLAP
OG0002107	sp|O35491|CLK2_MOUSE	tr|A0A2K5IN46|A0A2K5IN46_COLAP, tr|A0A2K5HLA7|A0A2K5HLA7_COLAP
OG0002108	sp|Q91ZT8|ASB9_MOUSE	tr|A0A2K5I4Y3|A0A2K5I4Y3_COLAP, tr|A0A2K5ILK2|A0A2K5ILK2_COLAP
OG0002109	sp|Q692V3|TTC41_MOUSE, sp|Q7TNH6|NPHP3_MOUSE	tr|A0A2K5IQM8|A0A2K5IQM8_COLAP
OG0002110	sp|Q8R3H9|TTC4_MOUSE	tr|A0A2K5HR29|A0A2K5HR29_COLAP, tr|A0A2K5IQV8|A0A2K5IQV8_COLAP
OG0002111	sp|P02104|HBE_MOUSE	tr|A0A2K5ISW0|A0A2K5ISW0_COLAP, tr|A0A2K5K278|A0A2K5K278_COLAP
OG0002112	sp|Q8C4Q6|AIDA_MOUSE	tr|A0A2K5JCN7|A0A2K5JCN7_COLAP, tr|A0A2K5J476|A0A2K5J476_COLAP
OG0002113	sp|P62843|RS15_MOUSE	tr|A0A2K5JKF7|A0A2K5JKF7_COLAP, tr|A0A2K5HQ65|A0A2K5HQ65_COLAP
OG0002114	sp|Q9D6K8|FUND2_MOUSE	tr|A0A2K5JIU2|A0A2K5JIU2_COLAP, tr|A0A2K5JKI7|A0A2K5JKI7_COLAP
OG0002115	sp|Q8CCT7|NSUN3_MOUSE	tr|A0A2K5JB40|A0A2K5JB40_COLAP, tr|A0A2K5JK77|A0A2K5JK77_COLAP
OG0002116	sp|Q9QUI1|LRA25_MOUSE, sp|Q14BJ1|FA89A_MOUSE	tr|A0A2K5JH14|A0A2K5JH14_COLAP
OG0002117	sp|Q14DK4|GPAT2_MOUSE	tr|A0A2K5IH58|A0A2K5IH58_COLAP, tr|A0A2K5HY04|A0A2K5HY04_COLAP
OG0002118	sp|Q60596|XRCC1_MOUSE	tr|A0A2K5I2X3|A0A2K5I2X3_COLAP, tr|A0A2K5JQU6|A0A2K5JQU6_COLAP
OG0002119	sp|A6H684|MGT4E_MOUSE, sp|Q9D306|MGT4C_MOUSE	tr|A0A2K5I5J2|A0A2K5I5J2_COLAP
OG0002120	sp|Q9D385|AR2BP_MOUSE	tr|A0A2K5ICF6|A0A2K5ICF6_COLAP, tr|A0A2K5IG82|A0A2K5IG82_COLAP
OG0002121	sp|P26369|U2AF2_MOUSE	tr|A0A2K5KGW7|A0A2K5KGW7_COLAP, tr|A0A2K5IF65|A0A2K5IF65_COLAP
OG0002122	sp|Q400C8|AMZ2_MOUSE	tr|A0A2K5IGF7|A0A2K5IGF7_COLAP, tr|A0A2K5H9W5|A0A2K5H9W5_COLAP
OG0002123	sp|Q61646|HPT_MOUSE	tr|A0A2K5IK59|A0A2K5IK59_COLAP, tr|A0A2K5KAW9|A0A2K5KAW9_COLAP
OG0002124	sp|Q9DCT5|SDF2_MOUSE	tr|A0A2K5KAQ0|A0A2K5KAQ0_COLAP, tr|A0A2K5ISS0|A0A2K5ISS0_COLAP
OG0002125	sp|P97360|ETV6_MOUSE	tr|A0A2K5HUM5|A0A2K5HUM5_COLAP, tr|A0A2K5JC81|A0A2K5JC81_COLAP
