Orthogroup	Mus_musculus	Prolemur_simus
OG0002186	sp|Q56A07|SCN2B_MOUSE, sp|O70255|MPZL2_MOUSE	tr|A0A8C8YH03|A0A8C8YH03_PROSS
OG0002187	sp|P0C7L0|WIPF3_MOUSE, sp|Q6PEV3|WIPF2_MOUSE	tr|A0A8C9DKC0|A0A8C9DKC0_PROSS
OG0002188	sp|Q810N6|ANR45_MOUSE, sp|P20029|BIP_MOUSE	tr|A0A8C9ASD7|A0A8C9ASD7_PROSS
OG0002189	sp|P70696|H2B1A_MOUSE	tr|A0A8C8ZEY7|A0A8C8ZEY7_PROSS, tr|A0A8C8ZK91|A0A8C8ZK91_PROSS
OG0002190	sp|P56565|S10A1_MOUSE, sp|P97347|RPTN_MOUSE	tr|A0A8C9AN76|A0A8C9AN76_PROSS
OG0002191	sp|Q3TXT3|SOSSC_MOUSE	tr|A0A8C8Z5H6|A0A8C8Z5H6_PROSS, tr|A0A8C9ART8|A0A8C9ART8_PROSS
OG0002192	sp|P85094|ISC2A_MOUSE, sp|Q9DCC7|ISC2B_MOUSE	tr|A0A8C8YYH0|A0A8C8YYH0_PROSS
OG0002193	sp|Q8BGW9|DFB29_MOUSE	tr|A0A8C8YM06|A0A8C8YM06_PROSS, tr|A0A8C8YQH8|A0A8C8YQH8_PROSS
OG0002194	sp|Q8BXN9|TM87A_MOUSE, sp|Q8BKU8|TM87B_MOUSE	tr|A0A8C8ZTJ7|A0A8C8ZTJ7_PROSS
OG0002195	sp|Q8R2N1|AQP3_MOUSE	tr|A0A8C8ZVS5|A0A8C8ZVS5_PROSS, tr|A0A8C9AE43|A0A8C9AE43_PROSS
OG0002196	sp|Q8VE92|RBM4B_MOUSE, sp|Q8C7Q4|RBM4_MOUSE	tr|A0A8C9AUA0|A0A8C9AUA0_PROSS
OG0002197	sp|Q9CYY7|PLD3B_MOUSE	tr|A0A8C9A171|A0A8C9A171_PROSS, tr|A0A8C9ANW4|A0A8C9ANW4_PROSS
OG0002198	sp|A1L314|MPEG1_MOUSE, tr|Q5RKV8|Q5RKV8_MOUSE	tr|A0A8C9DFJ4|A0A8C9DFJ4_PROSS
OG0002199	tr|E9PZQ1|E9PZQ1_MOUSE, tr|Q6NZR5|Q6NZR5_MOUSE	tr|A0A8C9A366|A0A8C9A366_PROSS
OG0002200	sp|P62281|RS11_MOUSE	tr|A0A8C9AKZ2|A0A8C9AKZ2_PROSS, tr|A0A8C8Z2V3|A0A8C8Z2V3_PROSS
OG0002201	sp|Q5Y5T2|ZDH18_MOUSE, sp|Q8BQQ1|ZDH14_MOUSE	tr|A0A8C9AJI2|A0A8C9AJI2_PROSS
OG0002202	sp|Q3U0S6|RAIN_MOUSE, sp|Q69Z89|RADIL_MOUSE	tr|A0A8C8YCL6|A0A8C8YCL6_PROSS
OG0002203	sp|Q6NS60|FBX41_MOUSE, sp|Q8BG89|ZN365_MOUSE	tr|A0A8C9DQD6|A0A8C9DQD6_PROSS
OG0002204	sp|Q9ES30|C1QT3_MOUSE, sp|Q8BGU2|CBLN2_MOUSE	tr|A0A8C9ACB4|A0A8C9ACB4_PROSS
OG0002205	sp|Q9CR61|NDUB7_MOUSE	tr|A0A8C8ZGY4|A0A8C8ZGY4_PROSS, tr|A0A8C8YIJ1|A0A8C8YIJ1_PROSS
OG0002206	sp|Q9CR95|NECP1_MOUSE	tr|A0A8C8Z4K0|A0A8C8Z4K0_PROSS, tr|A0A8C9AE45|A0A8C9AE45_PROSS
OG0002207	sp|P97429|ANXA4_MOUSE, sp|O35639|ANXA3_MOUSE	tr|A0A8C8YII9|A0A8C8YII9_PROSS
OG0002208	sp|Q61657|HES3_MOUSE	tr|A0A8C9AFI5|A0A8C9AFI5_PROSS, tr|A0A8C9AR01|A0A8C9AR01_PROSS
OG0002209	sp|Q8VCN5|CGL_MOUSE	tr|A0A8C9AEE8|A0A8C9AEE8_PROSS, tr|A0A8C9A7P8|A0A8C9A7P8_PROSS
OG0002210	sp|Q9CZB9|TM128_MOUSE	tr|A0A8C9DPW6|A0A8C9DPW6_PROSS, tr|A0A8C9AT19|A0A8C9AT19_PROSS
OG0002211	tr|E9Q7P1|E9Q7P1_MOUSE	tr|A0A8C9ATS1|A0A8C9ATS1_PROSS, tr|A0A8C9AG86|A0A8C9AG86_PROSS
OG0002213	sp|Q80SW5|ETD_MOUSE	tr|A0A8C8YDL7|A0A8C8YDL7_PROSS, tr|A0A8C8YGZ6|A0A8C8YGZ6_PROSS
OG0002214	sp|Q8K013|GTPBA_MOUSE	tr|A0A8C8YMZ3|A0A8C8YMZ3_PROSS, tr|A0A8C8ZM95|A0A8C8ZM95_PROSS
OG0002215	tr|F2Z3U3|F2Z3U3_MOUSE, sp|Q8R5A3|AB1IP_MOUSE	tr|A0A8C9AVF5|A0A8C9AVF5_PROSS
OG0002216	sp|P25962|ADRB3_MOUSE	tr|A0A8C8ZSD3|A0A8C8ZSD3_PROSS, tr|A0A8C8ZQ36|A0A8C8ZQ36_PROSS
OG0002217	sp|Q66LM6|F170A_MOUSE	tr|A0A8C8YEE0|A0A8C8YEE0_PROSS, tr|A0A8C8YMQ7|A0A8C8YMQ7_PROSS
OG0002218	sp|Q8CJ69|BMPER_MOUSE, sp|Q3U492|KCP_MOUSE	tr|A0A8C9A6J2|A0A8C9A6J2_PROSS
OG0002219	sp|Q9D8H7|OMA1_MOUSE	tr|A0A8C8ZDI4|A0A8C8ZDI4_PROSS, tr|A0A8C8ZS48|A0A8C8ZS48_PROSS
OG0002220	sp|Q6PD21|SHB_MOUSE, sp|Q8CG80|SHF_MOUSE	tr|A0A8C8YT10|A0A8C8YT10_PROSS
OG0002221	sp|Q8VBW9|OLF63_MOUSE	tr|A0A8C8Z7R0|A0A8C8Z7R0_PROSS, tr|A0A8C9DKG4|A0A8C9DKG4_PROSS
OG0002223	tr|B1ARL3|B1ARL3_MOUSE, tr|Q7TRX0|Q7TRX0_MOUSE	tr|A0A8C9DCS1|A0A8C9DCS1_PROSS
OG0002224	sp|Q149B8|PERM1_MOUSE	tr|A0A8C8ZEB2|A0A8C8ZEB2_PROSS, tr|A0A8C8YET9|A0A8C8YET9_PROSS
OG0002225	sp|Q6L8S8|B4GN3_MOUSE, sp|Q766D5|B4GN4_MOUSE	tr|A0A8C9DUB3|A0A8C9DUB3_PROSS
OG0002226	tr|Q7TRY6|Q7TRY6_MOUSE	tr|A0A8C8Y8D2|A0A8C8Y8D2_PROSS, tr|A0A8C9DCT5|A0A8C9DCT5_PROSS
OG0002227	sp|Q8R1F5|HYI_MOUSE	tr|A0A8C9DDP6|A0A8C9DDP6_PROSS, tr|A0A8C8YR15|A0A8C8YR15_PROSS
OG0002228	sp|Q9DAV9|TM38B_MOUSE	tr|A0A8C8ZX62|A0A8C8ZX62_PROSS, tr|A0A8C8ZQS1|A0A8C8ZQS1_PROSS
OG0002229	tr|A0A0B4J1M2|A0A0B4J1M2_MOUSE, tr|A0A2I3BPT7|A0A2I3BPT7_MOUSE	tr|A0A8C8YIA2|A0A8C8YIA2_PROSS
OG0002230	tr|A0A140LJJ2|A0A140LJJ2_MOUSE, sp|O35449|PRRT1_MOUSE	tr|A0A8C9AHS2|A0A8C9AHS2_PROSS
OG0002231	sp|Q501J7|PHAR4_MOUSE	tr|A0A8C9DJT1|A0A8C9DJT1_PROSS, tr|A0A8C9ACW4|A0A8C9ACW4_PROSS
OG0002232	sp|Q8BHC1|RB39B_MOUSE	tr|A0A8C8ZEY1|A0A8C8ZEY1_PROSS, tr|A0A8C9DRQ7|A0A8C9DRQ7_PROSS
OG0002233	sp|Q8C0D7|ING4_MOUSE, sp|Q9D8Y8|ING5_MOUSE	tr|A0A8C8ZPS6|A0A8C8ZPS6_PROSS
OG0002234	sp|Q8K1S1|LGI4_MOUSE, sp|Q9JIA1|LGI1_MOUSE	tr|A0A8C8Z5Q5|A0A8C8Z5Q5_PROSS
OG0002236	sp|Q6PGG6|GNL3L_MOUSE	tr|A0A8C9A7P9|A0A8C9A7P9_PROSS, tr|A0A8C9DJK0|A0A8C9DJK0_PROSS
OG0002237	sp|Q8BJ56|PLPL2_MOUSE	tr|A0A8C8YZB7|A0A8C8YZB7_PROSS, tr|A0A8C8YZS1|A0A8C8YZS1_PROSS
OG0002238	sp|Q9CQF0|RM11_MOUSE	tr|A0A8C8ZXS7|A0A8C8ZXS7_PROSS, tr|A0A8C9B283|A0A8C9B283_PROSS
OG0002239	sp|Q8BZ25|ANKK1_MOUSE, sp|Q9ERK0|RIPK4_MOUSE	tr|A0A8C9DTN3|A0A8C9DTN3_PROSS
OG0002240	sp|Q3URJ8|NKAI3_MOUSE, sp|Q9JMG4|NKAI4_MOUSE	tr|A0A8C9B0I6|A0A8C9B0I6_PROSS
OG0002241	sp|Q8BSM5|GAB3_MOUSE, sp|Q9Z1S8|GAB2_MOUSE	tr|A0A8C9DMC1|A0A8C9DMC1_PROSS
OG0002242	sp|P18181|CD48_MOUSE	tr|A0A8C9DMP9|A0A8C9DMP9_PROSS, tr|A0A8C9AF77|A0A8C9AF77_PROSS
OG0002243	sp|Q5M8N4|D39U1_MOUSE	tr|A0A8C9DNW7|A0A8C9DNW7_PROSS, tr|A0A8C8ZVA4|A0A8C8ZVA4_PROSS
OG0002245	sp|Q9CQD4|CH1B2_MOUSE, sp|Q99LU0|CH1B1_MOUSE	tr|A0A8C9DUL7|A0A8C9DUL7_PROSS
OG0002246	sp|Q9D8T4|TV23B_MOUSE	tr|A0A8C8ZPQ1|A0A8C8ZPQ1_PROSS, tr|A0A8C8ZIN9|A0A8C8ZIN9_PROSS
OG0002248	sp|P01904|HA21_MOUSE, sp|P04224|HA22_MOUSE	tr|A0A8C8Z2E8|A0A8C8Z2E8_PROSS
OG0002249	sp|Q60641|NR1H4_MOUSE, tr|E9Q5A6|E9Q5A6_MOUSE	tr|A0A8C8ZNE3|A0A8C8ZNE3_PROSS
OG0002250	sp|Q8VEH6|ZNG1_MOUSE	tr|A0A8C9DMF8|A0A8C9DMF8_PROSS, tr|A0A8C9DVV6|A0A8C9DVV6_PROSS
OG0002251	sp|Q9CQV6|MLP3B_MOUSE	tr|A0A8C9A7H8|A0A8C9A7H8_PROSS, tr|A0A8C8Z007|A0A8C8Z007_PROSS
OG0002252	tr|Q3UQ24|Q3UQ24_MOUSE	tr|A0A8C8ZGP9|A0A8C8ZGP9_PROSS, tr|A0A8C9ADC1|A0A8C9ADC1_PROSS
OG0002253	sp|Q61476|DAF2_MOUSE, sp|Q61475|DAF1_MOUSE	tr|A0A8C8ZYY5|A0A8C8ZYY5_PROSS
OG0002254	sp|Q9JLL3|TNR19_MOUSE, sp|Q8BX35|TNR27_MOUSE	tr|A0A8C9A2X8|A0A8C9A2X8_PROSS
OG0002255	sp|Q8R3U1|PLAT3_MOUSE	tr|A0A8C8YQ84|A0A8C8YQ84_PROSS, tr|A0A8C8YJA4|A0A8C8YJA4_PROSS
OG0002257	sp|Q6WQJ1|DGLA_MOUSE, sp|Q91WC9|DGLB_MOUSE	tr|A0A8C9ADT5|A0A8C9ADT5_PROSS
OG0002258	sp|Q923B3|NRIF1_MOUSE, sp|Q921B4|NRIF2_MOUSE	tr|A0A8C8ZB32|A0A8C8ZB32_PROSS
OG0002259	sp|Q9DCC8|TOM20_MOUSE	tr|A0A8C9AYD6|A0A8C9AYD6_PROSS, tr|A0A8C9ASM3|A0A8C9ASM3_PROSS
OG0002260	tr|A0A075B662|A0A075B662_MOUSE, sp|P01849|TCA_MOUSE	tr|A0A8C9DFT1|A0A8C9DFT1_PROSS
OG0002261	sp|O08992|SDCB1_MOUSE	tr|A0A8C9DR91|A0A8C9DR91_PROSS, tr|A0A8C9ATF0|A0A8C9ATF0_PROSS
OG0002262	sp|O88273|GREM2_MOUSE	tr|A0A8C9DU49|A0A8C9DU49_PROSS, tr|A0A8C8YTV5|A0A8C8YTV5_PROSS
OG0002263	sp|Q3UZZ4|OLFM4_MOUSE, tr|Q8BU90|Q8BU90_MOUSE	tr|A0A8C9DGF4|A0A8C9DGF4_PROSS
OG0002264	sp|Q7TSP5|VTCN1_MOUSE	tr|A0A8C8YPR3|A0A8C8YPR3_PROSS, tr|A0A8C8ZSJ9|A0A8C8ZSJ9_PROSS
OG0002265	sp|Q8CDC0|SPB13_MOUSE	tr|A0A8C9AM01|A0A8C9AM01_PROSS, tr|A0A8C9AJH3|A0A8C9AJH3_PROSS
OG0002266	sp|Q921F2|TADBP_MOUSE	tr|A0A8C8YT09|A0A8C8YT09_PROSS, tr|A0A8C9ATP4|A0A8C9ATP4_PROSS
OG0002267	sp|Q9D2C9|SNPC3_MOUSE	tr|A0A8C9DEZ5|A0A8C9DEZ5_PROSS, tr|A0A8C8ZGV4|A0A8C8ZGV4_PROSS
OG0002268	tr|B3F5L4|B3F5L4_MOUSE, tr|A0A1B0GSB0|A0A1B0GSB0_MOUSE	tr|A0A8C8ZXA0|A0A8C8ZXA0_PROSS
OG0002269	sp|P70224|GIMA1_MOUSE	tr|A0A8C8ZV45|A0A8C8ZV45_PROSS, tr|A0A8C8ZVL8|A0A8C8ZVL8_PROSS
OG0002270	sp|Q505F1|NR2C1_MOUSE, sp|P49117|NR2C2_MOUSE	tr|A0A8C8ZEM6|A0A8C8ZEM6_PROSS
OG0002271	sp|Q80ZU7|BPIB3_MOUSE, tr|Q0VGU8|Q0VGU8_MOUSE	tr|A0A8C8YXT3|A0A8C8YXT3_PROSS
OG0002272	sp|Q9CX66|NOPC1_MOUSE	tr|A0A8C8ZMZ7|A0A8C8ZMZ7_PROSS, tr|A0A8C8YW72|A0A8C8YW72_PROSS
OG0002273	sp|P0CG49|UBB_MOUSE, sp|P0CG50|UBC_MOUSE	tr|A0A8C9ATR6|A0A8C9ATR6_PROSS
OG0002274	sp|Q9CQS7|DPA5A_MOUSE, sp|P85965|DPA5B_MOUSE	tr|A0A8C8YQN4|A0A8C8YQN4_PROSS
OG0002275	sp|Q6B9Z0|IGFL_MOUSE	tr|A0A8C8YW91|A0A8C8YW91_PROSS, tr|A0A8C8YSG1|A0A8C8YSG1_PROSS
OG0002276	sp|Q9CR27|WASC3_MOUSE	tr|A0A8C8ZNB3|A0A8C8ZNB3_PROSS, tr|A0A8C9DT66|A0A8C9DT66_PROSS
OG0002277	sp|Q9D5U0|PCT2B_MOUSE, sp|Q8BYI6|PCAT2_MOUSE	tr|A0A8C8ZDG0|A0A8C8ZDG0_PROSS
OG0002278	sp|Q9Z0L4|BMP15_MOUSE	tr|A0A8C8ZEV3|A0A8C8ZEV3_PROSS, tr|A0A8C9DFT9|A0A8C9DFT9_PROSS
OG0002280	sp|E9Q355|CTSG1_MOUSE, sp|C6KI89|CTSG2_MOUSE	tr|A0A8C8ZZ64|A0A8C8ZZ64_PROSS
OG0002281	sp|P51943|CCNA2_MOUSE, sp|P51944|CCNF_MOUSE	tr|A0A8C9DJB4|A0A8C9DJB4_PROSS
OG0002282	sp|Q3UP44|NHLC4_MOUSE, sp|Q8CH72|TRI32_MOUSE	tr|A0A8C9ANT8|A0A8C9ANT8_PROSS
OG0002283	sp|Q7TQC5|APTX_MOUSE	tr|A0A8C9DGE6|A0A8C9DGE6_PROSS, tr|A0A8C9A7J8|A0A8C9A7J8_PROSS
OG0002284	sp|Q9CPX6|ATG3_MOUSE	tr|A0A8C8ZZ14|A0A8C8ZZ14_PROSS, tr|A0A8C8YED6|A0A8C8YED6_PROSS
OG0002285	sp|Q9JKA5|GPA33_MOUSE, sp|Q9CX63|IL40_MOUSE	tr|A0A8C8ZEY4|A0A8C8ZEY4_PROSS
OG0002286	sp|Q9Z0V8|TI17A_MOUSE	tr|A0A8C9A812|A0A8C9A812_PROSS, tr|A0A8C8YET8|A0A8C8YET8_PROSS
OG0002287	sp|P21129|P3_MOUSE, sp|Q5PT54|NTCP5_MOUSE	tr|A0A8C8ZEP8|A0A8C8ZEP8_PROSS
OG0002288	sp|Q9D0L7|ARM10_MOUSE, sp|Q8BHS6|ARMX3_MOUSE	tr|A0A8C9DP19|A0A8C9DP19_PROSS
OG0002289	sp|Q8BUZ3|TIGD4_MOUSE	tr|A0A8C9APH1|A0A8C9APH1_PROSS, tr|A0A8C9AR58|A0A8C9AR58_PROSS
OG0002290	sp|Q8R173|ZDHC3_MOUSE	tr|A0A8C9B039|A0A8C9B039_PROSS, tr|A0A8C8ZUE8|A0A8C8ZUE8_PROSS
OG0002291	sp|Q9CSH3|RRP44_MOUSE, sp|Q8C0S1|DI3L1_MOUSE	tr|A0A8C8Z171|A0A8C8Z171_PROSS
OG0002292	sp|Q9ERB0|SNP29_MOUSE	tr|A0A8C8ZM00|A0A8C8ZM00_PROSS, tr|A0A8C8ZV03|A0A8C8ZV03_PROSS
OG0002293	sp|A2A5X5|KR161_MOUSE, sp|A2A5X4|KR291_MOUSE	tr|A0A8C9DIX7|A0A8C9DIX7_PROSS
OG0002294	sp|O09111|NDUBB_MOUSE, tr|Q9CQ68|Q9CQ68_MOUSE	tr|A0A8C8ZPT7|A0A8C8ZPT7_PROSS
OG0002295	sp|Q3UA06|PCH2_MOUSE	tr|A0A8C9A5R4|A0A8C9A5R4_PROSS, tr|A0A8C8ZF54|A0A8C8ZF54_PROSS
OG0002296	sp|Q7TPM3|TRI17_MOUSE	tr|A0A8C8YE77|A0A8C8YE77_PROSS, tr|A0A8C8ZHA9|A0A8C8ZHA9_PROSS
OG0002297	tr|Q8VFQ3|Q8VFQ3_MOUSE, tr|Q8VFQ4|Q8VFQ4_MOUSE	tr|A0A8C9DFN7|A0A8C9DFN7_PROSS
OG0002298	sp|Q921J4|UBE2S_MOUSE, tr|A0A6I8MX03|A0A6I8MX03_MOUSE	tr|A0A8C8YYB3|A0A8C8YYB3_PROSS
OG0002299	sp|Q99N89|RM43_MOUSE	tr|A0A8C8Z313|A0A8C8Z313_PROSS, tr|A0A8C9A9H2|A0A8C9A9H2_PROSS
OG0002300	sp|Q9CR02|TMA16_MOUSE	tr|A0A8C8Z4N0|A0A8C8Z4N0_PROSS, tr|A0A8C8ZSM2|A0A8C8ZSM2_PROSS
OG0002301	sp|Q3V1M1|IGS10_MOUSE	tr|A0A8C8YNY5|A0A8C8YNY5_PROSS, tr|A0A8C8YVW2|A0A8C8YVW2_PROSS
OG0002302	sp|Q8K2Y9|CCM2_MOUSE	tr|A0A8C9AE92|A0A8C9AE92_PROSS, tr|A0A8C9DHH0|A0A8C9DHH0_PROSS
OG0002304	sp|P27512|TNR5_MOUSE, sp|Q80WM9|TNR14_MOUSE	tr|A0A8C8Z1Z4|A0A8C8Z1Z4_PROSS
OG0002305	tr|Q31099|Q31099_MOUSE, sp|P35737|DMB_MOUSE	tr|A0A8C8Z694|A0A8C8Z694_PROSS
OG0002306	sp|Q9JMG2|C1GLC_MOUSE	tr|A0A8C9DKW9|A0A8C9DKW9_PROSS, tr|A0A8C8Z5H1|A0A8C8Z5H1_PROSS
OG0002307	sp|Q9WVC6|SGK1_MOUSE	tr|A0A8C9B525|A0A8C9B525_PROSS, tr|A0A8C8Z7I6|A0A8C8Z7I6_PROSS
OG0002308	sp|A2RT60|HTRA4_MOUSE, sp|Q9R118|HTRA1_MOUSE	tr|A0A8C8Z8G5|A0A8C8Z8G5_PROSS
OG0002309	sp|P62996|TRA2B_MOUSE	tr|A0A8C9AYZ2|A0A8C9AYZ2_PROSS, tr|A0A8C8ZWM9|A0A8C8ZWM9_PROSS
OG0002310	sp|Q8CHJ2|AQP12_MOUSE, sp|Q8BHH1|AQP11_MOUSE	tr|A0A8C8ZRT4|A0A8C8ZRT4_PROSS
OG0002312	sp|Q9ET77|JPH3_MOUSE	tr|A0A8C8Z9C2|A0A8C8Z9C2_PROSS, tr|A0A8C8ZN37|A0A8C8ZN37_PROSS
OG0002313	sp|Q9QZN1|FXL17_MOUSE, tr|Q7TNS5|Q7TNS5_MOUSE	tr|A0A8C8YK35|A0A8C8YK35_PROSS
OG0002314	sp|P30558|PAR1_MOUSE	tr|A0A8C9DGN5|A0A8C9DGN5_PROSS, tr|A0A8C8Z2H8|A0A8C8Z2H8_PROSS
OG0002315	sp|Q920V1|B3GL1_MOUSE, sp|Q9JI67|B3GT5_MOUSE	tr|A0A8C9ASH0|A0A8C9ASH0_PROSS
OG0002316	sp|Q9Z0F0|B3GT4_MOUSE, tr|A0A1L1SR01|A0A1L1SR01_MOUSE	tr|A0A8C9ARS0|A0A8C9ARS0_PROSS
OG0002317	tr|A2ASU6|A2ASU6_MOUSE, tr|L7MTT3|L7MTT3_MOUSE	tr|A0A8C8Z7N7|A0A8C8Z7N7_PROSS
OG0002318	sp|Q9D3R9|TAF7L_MOUSE, tr|Q3V063|Q3V063_MOUSE	tr|A0A8C9AB93|A0A8C9AB93_PROSS
OG0002319	sp|Q80X60|EFCB3_MOUSE, tr|A0A1D5RLM8|A0A1D5RLM8_MOUSE	tr|A0A8C8Z8J2|A0A8C8Z8J2_PROSS
OG0002320	sp|Q91ZV3|DCBD2_MOUSE, sp|Q9D4J3|DCBD1_MOUSE	tr|A0A8C8ZZW9|A0A8C8ZZW9_PROSS
OG0002321	sp|Q9D2Q3|PAAT_MOUSE	tr|A0A8C9DP26|A0A8C9DP26_PROSS, tr|A0A8C9A2F5|A0A8C9A2F5_PROSS
OG0002322	sp|P08003|PDIA4_MOUSE, sp|P27773|PDIA3_MOUSE	tr|A0A8C8ZXG4|A0A8C8ZXG4_PROSS
OG0002323	sp|Q64462|CP4B1_MOUSE	tr|A0A8C8ZQ92|A0A8C8ZQ92_PROSS, tr|A0A8C8ZNR9|A0A8C8ZNR9_PROSS
OG0002324	sp|Q6RFH4|GCSAM_MOUSE	tr|A0A8C8ZLR3|A0A8C8ZLR3_PROSS, tr|A0A8C9AX94|A0A8C9AX94_PROSS
OG0002326	tr|D3YYZ1|D3YYZ1_MOUSE, tr|J3QNN2|J3QNN2_MOUSE	tr|A0A8C8YDP3|A0A8C8YDP3_PROSS
OG0002327	sp|O09101|PIGF_MOUSE	tr|A0A8C8ZEB1|A0A8C8ZEB1_PROSS, tr|A0A8C8ZXK2|A0A8C8ZXK2_PROSS
OG0002328	sp|O70273|EHF_MOUSE	tr|A0A8C8YF32|A0A8C8YF32_PROSS, tr|A0A8C9AZP1|A0A8C9AZP1_PROSS
OG0002329	sp|Q8BGC0|HTSF1_MOUSE	tr|A0A8C8ZU97|A0A8C8ZU97_PROSS, tr|A0A8C8YGI4|A0A8C8YGI4_PROSS
OG0002330	sp|Q9CPW5|SSRB_MOUSE	tr|A0A8C9AIJ2|A0A8C9AIJ2_PROSS, tr|A0A8C8YWA0|A0A8C8YWA0_PROSS
OG0002331	sp|P61294|RAB6B_MOUSE	tr|A0A8C9ARA4|A0A8C9ARA4_PROSS, tr|A0A8C8Z9N1|A0A8C8Z9N1_PROSS
OG0002332	sp|Q7TPB0|PLPR3_MOUSE, sp|Q7TME0|PLPR4_MOUSE	tr|A0A8C9DW71|A0A8C9DW71_PROSS
OG0002333	sp|Q8C0T9|ADCYA_MOUSE	tr|A0A8C9DN25|A0A8C9DN25_PROSS, tr|A0A8C8ZC42|A0A8C8ZC42_PROSS
OG0002334	sp|Q9CWJ9|PUR9_MOUSE	tr|A0A8C9AEG0|A0A8C9AEG0_PROSS, tr|A0A8C9DSQ4|A0A8C9DSQ4_PROSS
OG0002335	sp|Q9D6L8|PPIL3_MOUSE	tr|A0A8C8YIU5|A0A8C8YIU5_PROSS, tr|A0A8C9A372|A0A8C9A372_PROSS
OG0002336	tr|Q8BML3|Q8BML3_MOUSE, sp|Q9D8C3|ALG13_MOUSE	tr|A0A8C9DT82|A0A8C9DT82_PROSS
OG0002338	sp|P00493|HPRT_MOUSE	tr|A0A8C8YG06|A0A8C8YG06_PROSS, tr|A0A8C8ZCK3|A0A8C8ZCK3_PROSS
OG0002339	sp|O70228|ATP9A_MOUSE, sp|P98195|ATP9B_MOUSE	tr|A0A8C8ZK18|A0A8C8ZK18_PROSS
OG0002340	sp|Q14AK4|ZDH11_MOUSE	tr|A0A8C8ZNA8|A0A8C8ZNA8_PROSS, tr|A0A8C8Z7W4|A0A8C8Z7W4_PROSS
OG0002341	sp|P83741|WNK1_MOUSE, sp|Q80UE6|WNK4_MOUSE	tr|A0A8C8YYH2|A0A8C8YYH2_PROSS
OG0002342	sp|Q8K2V1|PP4R1_MOUSE	tr|A0A8C9ALP1|A0A8C9ALP1_PROSS, tr|A0A8C9ARF0|A0A8C9ARF0_PROSS
OG0002343	sp|O88543|CSN3_MOUSE	tr|A0A8C9DJK5|A0A8C9DJK5_PROSS, tr|A0A8C8ZKP9|A0A8C8ZKP9_PROSS
OG0002344	sp|P57759|ERP29_MOUSE	tr|A0A8C9AZM0|A0A8C9AZM0_PROSS, tr|A0A8C9AJW2|A0A8C9AJW2_PROSS
OG0002345	sp|Q5HZJ5|EREP3_MOUSE	tr|A0A8C9AR63|A0A8C9AR63_PROSS, tr|A0A8C9A458|A0A8C9A458_PROSS
OG0002346	sp|Q8VDN4|CCD92_MOUSE, tr|Q5SUE3|Q5SUE3_MOUSE	tr|A0A8C8ZGB4|A0A8C8ZGB4_PROSS
OG0002347	sp|Q6PAC3|DCA13_MOUSE	tr|A0A8C8ZLE8|A0A8C8ZLE8_PROSS, tr|A0A8C9DT79|A0A8C9DT79_PROSS
OG0002348	sp|A4Q9E4|TTLL2_MOUSE, sp|Q91V51|TTLL1_MOUSE	tr|A0A8C8ZPU9|A0A8C8ZPU9_PROSS
OG0002350	tr|A2AS37|A2AS37_MOUSE, sp|P06684|CO5_MOUSE	tr|A0A8C8YLY2|A0A8C8YLY2_PROSS
OG0002351	sp|P57096|PSCA_MOUSE, sp|Q64253|LY6E_MOUSE	tr|A0A8C9AAN2|A0A8C9AAN2_PROSS
OG0002352	sp|Q3UZW7|EF2KT_MOUSE	tr|A0A8C8Z8S3|A0A8C8Z8S3_PROSS, tr|A0A8C9B3J7|A0A8C9B3J7_PROSS
OG0002353	sp|Q61362|CH3L1_MOUSE	tr|A0A8C8YLS6|A0A8C8YLS6_PROSS, tr|A0A8C8ZAI5|A0A8C8ZAI5_PROSS
OG0002354	sp|D3KU66|ASMT_MOUSE	tr|A0A8C9AVU1|A0A8C9AVU1_PROSS, tr|A0A8C8Z014|A0A8C8Z014_PROSS
OG0002355	sp|P17563|SBP1_MOUSE, sp|Q63836|SBP2_MOUSE	tr|A0A8C9DMA1|A0A8C9DMA1_PROSS
OG0002356	sp|Q91YA2|KPSH1_MOUSE	tr|A0A8C8ZAK5|A0A8C8ZAK5_PROSS, tr|A0A8C8Z1B8|A0A8C8Z1B8_PROSS
OG0002357	tr|Q9D1F0|Q9D1F0_MOUSE	tr|A0A8C9AEM0|A0A8C9AEM0_PROSS, tr|A0A8C9ACJ4|A0A8C9ACJ4_PROSS
OG0002358	sp|Q9D5U5|HDHD1_MOUSE	tr|A0A8C9AV21|A0A8C9AV21_PROSS, tr|A0A8C8YVB3|A0A8C8YVB3_PROSS
OG0002359	sp|Q9CXR1|DHRS7_MOUSE, tr|A0A140LIS8|A0A140LIS8_MOUSE	tr|A0A8C9AVK0|A0A8C9AVK0_PROSS
OG0002360	sp|P43024|CX6A1_MOUSE	tr|A0A8C9AGW6|A0A8C9AGW6_PROSS, tr|A0A8C8YGR7|A0A8C8YGR7_PROSS
OG0002361	tr|Q14BX6|Q14BX6_MOUSE, sp|Q62084|PP14B_MOUSE	tr|A0A8C8YIT7|A0A8C8YIT7_PROSS
OG0002362	tr|Q3ULJ3|Q3ULJ3_MOUSE, tr|Q3ULL6|Q3ULL6_MOUSE	tr|A0A8C8YCG7|A0A8C8YCG7_PROSS
