Orthogroup	Mus_musculus	Acinonyx_jubatus
OG0000825	sp|P62069|UBP46_MOUSE	tr|A0A6J1Z6M8|A0A6J1Z6M8_ACIJB
OG0000826	sp|P36898|BMR1B_MOUSE	tr|A0A6J1ZJJ3|A0A6J1ZJJ3_ACIJB
OG0000826	sp|P36895|BMR1A_MOUSE	tr|A0A6J1ZLL7|A0A6J1ZLL7_ACIJB
OG0000827	sp|Q8BIK4|DOCK9_MOUSE	tr|A0A6J1ZXT4|A0A6J1ZXT4_ACIJB
OG0000827	sp|A2AF47|DOC11_MOUSE	tr|A0A6J1Z1E5|A0A6J1Z1E5_ACIJB
OG0000828	tr|Q7TRM4|Q7TRM4_MOUSE	tr|A0A6I9ZIG8|A0A6I9ZIG8_ACIJB
OG0000828	tr|Q8VFN1|Q8VFN1_MOUSE	tr|A0A6I9ZW55|A0A6I9ZW55_ACIJB
OG0000829	sp|Q9DBG3|AP2B1_MOUSE	tr|A0A6I9ZYC4|A0A6I9ZYC4_ACIJB
OG0000829	sp|O35643|AP1B1_MOUSE	tr|A0A6J1YQ22|A0A6J1YQ22_ACIJB
OG0000830	sp|P62897|CYC_MOUSE	tr|A0A6J0A3J4|A0A6J0A3J4_ACIJB, tr|A0A6J1XE98|A0A6J1XE98_ACIJB, tr|A0A6J1Y486|A0A6J1Y486_ACIJB
OG0000831	sp|Q8BUN9|NCKX2_MOUSE	tr|A0A6J1YE07|A0A6J1YE07_ACIJB
OG0000831	sp|Q91WD8|NCKX1_MOUSE	tr|A0A6J2A0X2|A0A6J2A0X2_ACIJB
OG0000832	sp|Q9JJ26|MEFV_MOUSE	tr|A0A6I9ZZA3|A0A6I9ZZA3_ACIJB
OG0000832	sp|Q62158|TRI27_MOUSE	tr|A0A6J1YR71|A0A6J1YR71_ACIJB
OG0000833	tr|A2AFS9|A2AFS9_MOUSE, tr|Q99MW5|Q99MW5_MOUSE	tr|A0A6J1Z1Q9|A0A6J1Z1Q9_ACIJB, tr|A0A6J1YVI9|A0A6J1YVI9_ACIJB
OG0000834	sp|O09106|HDAC1_MOUSE	tr|A0A6J1ZDS5|A0A6J1ZDS5_ACIJB
OG0000834	sp|P70288|HDAC2_MOUSE	tr|A0A6J1Z5V4|A0A6J1Z5V4_ACIJB
OG0000835	sp|Q9D8Y0|EFHD2_MOUSE	tr|A0A6J1ZGG8|A0A6J1ZGG8_ACIJB
OG0000835	sp|Q9D4J1|EFHD1_MOUSE	tr|A0A6J1YEF3|A0A6J1YEF3_ACIJB
OG0000836	sp|Q9Z1L5|CA2D3_MOUSE	tr|A0A6J1XQI5|A0A6J1XQI5_ACIJB
OG0000836	sp|Q5RJF7|CA2D4_MOUSE	tr|A0A6J2AIC8|A0A6J2AIC8_ACIJB
OG0000837	sp|Q8C567|NCTR1_MOUSE	tr|A0A6I9ZYV8|A0A6I9ZYV8_ACIJB, tr|A0A6J0A207|A0A6J0A207_ACIJB, tr|A0A6J1XL16|A0A6J1XL16_ACIJB
OG0000838	tr|Q3UJ22|Q3UJ22_MOUSE	tr|A0A6J1YZH9|A0A6J1YZH9_ACIJB, tr|A0A6J1Z1I8|A0A6J1Z1I8_ACIJB, tr|A0A6J0A6U5|A0A6J0A6U5_ACIJB
OG0000839	tr|A0PK51|A0PK51_MOUSE, tr|Q9D3H4|Q9D3H4_MOUSE	tr|A0A6J1XAV9|A0A6J1XAV9_ACIJB, tr|A0A6J0ABH5|A0A6J0ABH5_ACIJB
OG0000840	sp|O35526|STX1A_MOUSE	tr|A0A6J1XYV8|A0A6J1XYV8_ACIJB
OG0000840	sp|P61264|STX1B_MOUSE	tr|A0A6J1YTQ8|A0A6J1YTQ8_ACIJB
OG0000841	sp|Q5SWU9|ACACA_MOUSE	tr|A0A6J1XC94|A0A6J1XC94_ACIJB
OG0000841	sp|E9Q4Z2|ACACB_MOUSE	tr|A0A6J1Y4B6|A0A6J1Y4B6_ACIJB
OG0000842	sp|P16546|SPTN1_MOUSE	tr|A0A6J1XF27|A0A6J1XF27_ACIJB
OG0000842	sp|P08032|SPTA1_MOUSE	tr|A0A6J1YIH2|A0A6J1YIH2_ACIJB
OG0000843	tr|Q8R3W2|Q8R3W2_MOUSE, sp|Q9CQP2|TPPC2_MOUSE	tr|A0A6J1YWW9|A0A6J1YWW9_ACIJB, tr|A0A6J2AIU9|A0A6J2AIU9_ACIJB
OG0000844	sp|Q9D5L7|SPSB1_MOUSE	tr|A0A6J1ZFQ9|A0A6J1ZFQ9_ACIJB
OG0000844	sp|Q8R5B6|SPSB4_MOUSE	tr|A0A6J1ZJG6|A0A6J1ZJG6_ACIJB
OG0000845	sp|Q8R412|IF27A_MOUSE, sp|Q8VC49|IF27B_MOUSE, tr|Q8C6G0|Q8C6G0_MOUSE	tr|A0A6J1ZXZ8|A0A6J1ZXZ8_ACIJB
OG0000846	sp|P29037|TBP_MOUSE	tr|A0A6I9ZUQ1|A0A6I9ZUQ1_ACIJB
OG0000846	sp|Q6SJ95|TBPL2_MOUSE	tr|A0A6J0A5D5|A0A6J0A5D5_ACIJB
OG0000847	sp|Q571F8|GLSL_MOUSE	tr|A0A6J0A8J0|A0A6J0A8J0_ACIJB
OG0000847	sp|D3Z7P3|GLSK_MOUSE	tr|A0A6J1YYP6|A0A6J1YYP6_ACIJB
OG0000848	sp|Q9QYS2|GRM3_MOUSE	tr|A0A6J2AGP5|A0A6J2AGP5_ACIJB
OG0000848	sp|Q14BI2|GRM2_MOUSE	tr|A0A6J1XQ42|A0A6J1XQ42_ACIJB
OG0000849	sp|Q922J3|CLIP1_MOUSE	tr|A0A6J1Y6J5|A0A6J1Y6J5_ACIJB
OG0000849	sp|Q9Z0H8|CLIP2_MOUSE	tr|A0A6J1XZP8|A0A6J1XZP8_ACIJB
OG0000850	sp|D3YXJ0|DGKH_MOUSE	tr|A0A6J1ZVQ8|A0A6J1ZVQ8_ACIJB
OG0000850	sp|E9PUQ8|DGKD_MOUSE	tr|A0A6J1YDM1|A0A6J1YDM1_ACIJB
OG0000851	sp|Q8BFZ9|ERLN2_MOUSE	tr|A0A6I9ZYW4|A0A6I9ZYW4_ACIJB
OG0000851	sp|Q91X78|ERLN1_MOUSE	tr|A0A6J1ZMK8|A0A6J1ZMK8_ACIJB
OG0000852	sp|P61375|LHX5_MOUSE	tr|A0A6J1Y4Y9|A0A6J1Y4Y9_ACIJB
OG0000852	sp|P63006|LHX1_MOUSE	tr|A0A6J1XCA2|A0A6J1XCA2_ACIJB
OG0000853	sp|Q925H0|ASIC2_MOUSE	tr|A0A6J1XCH9|A0A6J1XCH9_ACIJB
OG0000853	sp|Q6NXK8|ASIC1_MOUSE	tr|A0A6J1XHB8|A0A6J1XHB8_ACIJB
OG0000854	sp|Q8R3U1|PLAT3_MOUSE	tr|A0A6J1Y7E6|A0A6J1Y7E6_ACIJB, tr|A0A6J0A2B2|A0A6J0A2B2_ACIJB, tr|A0A6J1Y927|A0A6J1Y927_ACIJB
OG0000855	sp|Q5FWH2|UNKL_MOUSE	tr|A0A6J1Y3H9|A0A6J1Y3H9_ACIJB
OG0000855	sp|Q8BL48|UNK_MOUSE	tr|A0A6J1YS68|A0A6J1YS68_ACIJB
OG0000856	sp|P46664|PURA2_MOUSE	tr|A0A6J1YAA6|A0A6J1YAA6_ACIJB
OG0000856	sp|P28650|PURA1_MOUSE	tr|A0A6J1ZYA1|A0A6J1ZYA1_ACIJB
OG0000857	sp|Q61084|M3K3_MOUSE	tr|A0A6J1YFQ1|A0A6J1YFQ1_ACIJB
OG0000857	sp|Q61083|M3K2_MOUSE	tr|A0A6I9ZGQ6|A0A6I9ZGQ6_ACIJB
OG0000858	sp|P61255|RL26_MOUSE	tr|A0A6I9ZP26|A0A6I9ZP26_ACIJB, tr|A0A6I9ZYN0|A0A6I9ZYN0_ACIJB, tr|A0A6I9ZUG8|A0A6I9ZUG8_ACIJB
OG0000859	sp|P48545|KCNJ5_MOUSE	tr|A0A6J0A5E9|A0A6J0A5E9_ACIJB
OG0000859	sp|P48542|KCNJ6_MOUSE	tr|A0A6J1XYT6|A0A6J1XYT6_ACIJB
OG0000860	sp|Q9CPZ6|ORML3_MOUSE	tr|A0A6J1XAZ9|A0A6J1XAZ9_ACIJB
OG0000860	sp|Q9CQZ0|ORML2_MOUSE	tr|A0A6J0A8H1|A0A6J0A8H1_ACIJB
OG0000861	sp|O88502|PDE8A_MOUSE	tr|A0A6J2A5Q8|A0A6J2A5Q8_ACIJB
OG0000861	sp|E9Q4S1|PDE8B_MOUSE	tr|A0A6J1XSE2|A0A6J1XSE2_ACIJB
OG0000862	sp|Q99MZ6|MYO7B_MOUSE	tr|A0A6J1Z317|A0A6J1Z317_ACIJB
OG0000862	sp|P97479|MYO7A_MOUSE	tr|A0A6J1XSF0|A0A6J1XSF0_ACIJB
OG0000863	sp|Q7TSE6|ST38L_MOUSE	tr|A0A6J1XGJ2|A0A6J1XGJ2_ACIJB
OG0000863	sp|Q91VJ4|STK38_MOUSE	tr|A0A6J1Z9D7|A0A6J1Z9D7_ACIJB
OG0000864	sp|Q9WV34|MPP2_MOUSE	tr|A0A6J1YHX7|A0A6J1YHX7_ACIJB
OG0000864	sp|Q9JLB0|PALS2_MOUSE	tr|A0A6J2AQV2|A0A6J2AQV2_ACIJB
OG0000865	sp|P70170|ABCC9_MOUSE	tr|A0A6I9ZG11|A0A6I9ZG11_ACIJB
OG0000865	tr|B2RUS7|B2RUS7_MOUSE	tr|A0A6J2AJW8|A0A6J2AJW8_ACIJB
OG0000866	tr|G3X942|G3X942_MOUSE	tr|A0A6J1YV21|A0A6J1YV21_ACIJB
OG0000866	sp|Q7TT15|GLT17_MOUSE	tr|A0A6I9ZLA4|A0A6I9ZLA4_ACIJB
OG0000867	tr|Q8VFG4|Q8VFG4_MOUSE	tr|A0A6I9ZTI7|A0A6I9ZTI7_ACIJB, tr|A0A6I9ZY51|A0A6I9ZY51_ACIJB, tr|A0A6I9ZVW2|A0A6I9ZVW2_ACIJB
OG0000868	tr|Q8VF20|Q8VF20_MOUSE, tr|Q7TRV1|Q7TRV1_MOUSE	tr|A0A6J2AGY5|A0A6J2AGY5_ACIJB, tr|A0A6J0A7U5|A0A6J0A7U5_ACIJB
OG0000869	sp|Q91WA9|ABCG4_MOUSE	tr|A0A6J1XJ00|A0A6J1XJ00_ACIJB
OG0000869	sp|Q64343|ABCG1_MOUSE	tr|A0A6J1XXM7|A0A6J1XXM7_ACIJB
OG0000870	sp|Q8BKN6|HS3SA_MOUSE	tr|A0A6J1YFU7|A0A6J1YFU7_ACIJB
OG0000870	sp|Q9QZS6|HS3SB_MOUSE	tr|A0A6J1YDF5|A0A6J1YDF5_ACIJB
OG0000871	sp|Q5D525|SYC1L_MOUSE	tr|A0A6J2AUN3|A0A6J2AUN3_ACIJB
OG0000871	sp|Q9D495|SYCE1_MOUSE	tr|A0A6J1ZQ68|A0A6J1ZQ68_ACIJB
OG0000872	sp|P30051|TEAD1_MOUSE	tr|A0A6I9ZPJ8|A0A6I9ZPJ8_ACIJB
OG0000872	sp|Q62296|TEAD4_MOUSE	tr|A0A6I9ZFB3|A0A6I9ZFB3_ACIJB
OG0000873	tr|Q7TS01|Q7TS01_MOUSE	tr|A0A6J0A946|A0A6J0A946_ACIJB, tr|A0A6J1ZPI4|A0A6J1ZPI4_ACIJB, tr|A0A6J0A100|A0A6J0A100_ACIJB
OG0000874	sp|P62080|TSN5_MOUSE	tr|A0A6I9ZI67|A0A6I9ZI67_ACIJB
OG0000874	sp|Q9D7W4|TSN17_MOUSE	tr|A0A6J1XF02|A0A6J1XF02_ACIJB
OG0000875	sp|Q80TT8|CUL9_MOUSE	tr|A0A6J1Z9R8|A0A6J1Z9R8_ACIJB
OG0000875	sp|Q8VE73|CUL7_MOUSE	tr|A0A6J1Z8Z4|A0A6J1Z8Z4_ACIJB
OG0000876	sp|Q9JKN6|NOVA1_MOUSE	tr|A0A6J1ZYX2|A0A6J1ZYX2_ACIJB
OG0000876	sp|A0A1W2P872|NOVA2_MOUSE	tr|A0A6J1XM96|A0A6J1XM96_ACIJB
OG0000877	sp|Q8BHL5|ELMO2_MOUSE	tr|A0A6J2A866|A0A6J2A866_ACIJB
OG0000877	sp|Q8BPU7|ELMO1_MOUSE	tr|A0A6J2AR95|A0A6J2AR95_ACIJB
OG0000878	sp|Q7TQA5|T2R39_MOUSE	tr|A0A6J0A7X2|A0A6J0A7X2_ACIJB
OG0000878	sp|Q7TQB8|T2R40_MOUSE	tr|A0A6J0A8R5|A0A6J0A8R5_ACIJB
OG0000879	sp|Q8BGJ9|U2AF4_MOUSE	tr|A0A6J1Y7D7|A0A6J1Y7D7_ACIJB
OG0000879	sp|Q9D883|U2AF1_MOUSE	tr|A0A6J1XYI5|A0A6J1XYI5_ACIJB
OG0000880	sp|Q60575|KIF1B_MOUSE	tr|A0A6J1ZIY6|A0A6J1ZIY6_ACIJB
OG0000880	sp|P33173|KIF1A_MOUSE	tr|A0A6J1Y955|A0A6J1Y955_ACIJB
OG0000881	sp|Q5FW56|T255B_MOUSE	tr|A0A6J1ZVB8|A0A6J1ZVB8_ACIJB
OG0000881	sp|Q8BHW5|T255A_MOUSE	tr|A0A6J1YXY2|A0A6J1YXY2_ACIJB
OG0000882	tr|E9Q5F1|E9Q5F1_MOUSE	tr|A0A6J0A8R4|A0A6J0A8R4_ACIJB
OG0000882	tr|Q7TRW1|Q7TRW1_MOUSE	tr|A0A6J0A5W5|A0A6J0A5W5_ACIJB
OG0000883	tr|E9PX47|E9PX47_MOUSE, tr|Q9WU94|Q9WU94_MOUSE, tr|E9PWI5|E9PWI5_MOUSE	tr|A0A6J1XSF1|A0A6J1XSF1_ACIJB
OG0000884	sp|P61965|WDR5_MOUSE	tr|A0A6J1YR06|A0A6J1YR06_ACIJB
OG0000884	sp|Q9D7H2|WDR5B_MOUSE	tr|A0A6J0A2C9|A0A6J0A2C9_ACIJB
OG0000885	sp|P35279|RAB6A_MOUSE	tr|A0A6J1XT42|A0A6J1XT42_ACIJB
OG0000885	sp|P61294|RAB6B_MOUSE	tr|A0A6J1ZKK1|A0A6J1ZKK1_ACIJB
OG0000886	sp|Q8K0U4|HS12A_MOUSE	tr|A0A6J1ZNM8|A0A6J1ZNM8_ACIJB
OG0000886	sp|Q9CZJ2|HS12B_MOUSE	tr|A0A6J2A6I3|A0A6J2A6I3_ACIJB
OG0000887	sp|P62274|RS29_MOUSE	tr|A0A6J1ZV03|A0A6J1ZV03_ACIJB, tr|A0A6J1ZHC8|A0A6J1ZHC8_ACIJB, tr|A0A6J0A3H0|A0A6J0A3H0_ACIJB
OG0000888	sp|Q60737|CSK21_MOUSE	tr|A0A6J2A7N1|A0A6J2A7N1_ACIJB
OG0000888	sp|O54833|CSK22_MOUSE	tr|A0A6J2AT11|A0A6J2AT11_ACIJB
OG0000889	sp|Q99N13|HDAC9_MOUSE	tr|A0A6J2AEC9|A0A6J2AEC9_ACIJB
OG0000889	sp|Q9Z2V6|HDAC5_MOUSE	tr|A0A6J1YJW7|A0A6J1YJW7_ACIJB
OG0000890	sp|P55288|CAD11_MOUSE	tr|A0A6J2APD6|A0A6J2APD6_ACIJB
OG0000890	sp|P97291|CADH8_MOUSE	tr|A0A6J2AT26|A0A6J2AT26_ACIJB
OG0000891	sp|Q810U2|TDM1A_MOUSE, tr|Q8CC62|Q8CC62_MOUSE	tr|A0A6I9ZDZ9|A0A6I9ZDZ9_ACIJB, tr|A0A6I9ZH91|A0A6I9ZH91_ACIJB
OG0000892	sp|Q9JIK5|DDX21_MOUSE	tr|A0A6I9ZHY0|A0A6I9ZHY0_ACIJB
OG0000892	sp|Q99MJ9|DDX50_MOUSE	tr|A0A6I9ZHZ4|A0A6I9ZHZ4_ACIJB
OG0000893	sp|P55012|S12A2_MOUSE	tr|A0A6I9ZLH9|A0A6I9ZLH9_ACIJB
OG0000893	sp|P55014|S12A1_MOUSE	tr|A0A6I9ZEU9|A0A6I9ZEU9_ACIJB
OG0000894	sp|Q9ES70|NEK6_MOUSE	tr|A0A6J0ABX9|A0A6J0ABX9_ACIJB
OG0000894	sp|Q9ES74|NEK7_MOUSE	tr|A0A6J2APE8|A0A6J2APE8_ACIJB
OG0000895	sp|Q8C0N2|GPAT3_MOUSE	tr|A0A6J1ZEF8|A0A6J1ZEF8_ACIJB
OG0000895	sp|Q8K2C8|GPAT4_MOUSE	tr|A0A6I9ZVI1|A0A6I9ZVI1_ACIJB
OG0000896	sp|P61939|THBG_MOUSE	tr|A0A6J0AAV9|A0A6J0AAV9_ACIJB
OG0000896	sp|Q9D7D2|SPA9_MOUSE	tr|A0A6J1ZYT6|A0A6J1ZYT6_ACIJB
OG0000897	tr|E9Q5M4|E9Q5M4_MOUSE	tr|A0A6J1YLH5|A0A6J1YLH5_ACIJB
OG0000897	sp|O88532|ZFR_MOUSE	tr|A0A6J2ALI8|A0A6J2ALI8_ACIJB
OG0000898	sp|Q8R5C5|ACTY_MOUSE	tr|A0A6J2AIN5|A0A6J2AIN5_ACIJB
OG0000898	sp|P61164|ACTZ_MOUSE	tr|A0A6I9ZFS8|A0A6I9ZFS8_ACIJB
OG0000899	tr|F8VPU6|F8VPU6_MOUSE	tr|A0A6J1YUV1|A0A6J1YUV1_ACIJB
OG0000899	sp|P70398|USP9X_MOUSE	tr|A0A6J1YXN8|A0A6J1YXN8_ACIJB
OG0000900	sp|P63147|UBE2B_MOUSE	tr|A0A6J0AAZ3|A0A6J0AAZ3_ACIJB
OG0000900	sp|Q9Z255|UBE2A_MOUSE	tr|A0A6J1YXW1|A0A6J1YXW1_ACIJB
OG0000901	sp|Q8BRT1|CLAP2_MOUSE	tr|A0A6J1XV37|A0A6J1XV37_ACIJB
OG0000901	sp|Q80TV8|CLAP1_MOUSE	tr|A0A6J1Z4X2|A0A6J1Z4X2_ACIJB
OG0000902	sp|P09602|HMGN2_MOUSE	tr|A0A6J1ZEB3|A0A6J1ZEB3_ACIJB, tr|A0A6I9ZWW8|A0A6I9ZWW8_ACIJB, tr|A0A6J2AH20|A0A6J2AH20_ACIJB
OG0000903	sp|Q61327|SC6A3_MOUSE	tr|A0A6J2AJW4|A0A6J2AJW4_ACIJB
OG0000903	sp|O55192|SC6A2_MOUSE	tr|A0A6J1Y5K2|A0A6J1Y5K2_ACIJB
OG0000904	sp|Q9DCD6|GBRAP_MOUSE	tr|A0A6I9ZQE7|A0A6I9ZQE7_ACIJB
OG0000904	sp|Q8R3R8|GBRL1_MOUSE	tr|A0A6I9ZFK9|A0A6I9ZFK9_ACIJB
OG0000905	sp|P27040|AVR2B_MOUSE	tr|A0A6J1XVS8|A0A6J1XVS8_ACIJB
OG0000905	sp|P27038|AVR2A_MOUSE	tr|A0A6J1Z2P6|A0A6J1Z2P6_ACIJB
OG0000906	sp|Q9EPN1|NBEA_MOUSE	tr|A0A6J1ZWG1|A0A6J1ZWG1_ACIJB
OG0000906	sp|Q9ESE1|LRBA_MOUSE	tr|A0A6J2A292|A0A6J2A292_ACIJB
OG0000907	sp|O88329|MYO1A_MOUSE	tr|A0A6J2ACL8|A0A6J2ACL8_ACIJB
OG0000907	sp|P46735|MYO1B_MOUSE	tr|A0A6J1YYJ0|A0A6J1YYJ0_ACIJB
OG0000908	sp|Q91WD2|TRPV6_MOUSE	tr|A0A6J2ASC4|A0A6J2ASC4_ACIJB
OG0000908	sp|P69744|TRPV5_MOUSE	tr|A0A6J2ASU2|A0A6J2ASU2_ACIJB
OG0000909	sp|Q9JJE7|FADS3_MOUSE	tr|A0A6J1YAG1|A0A6J1YAG1_ACIJB
OG0000909	sp|Q9Z0R9|FADS2_MOUSE	tr|A0A6J1Y9S1|A0A6J1Y9S1_ACIJB
OG0000910	sp|P47740|AL3A2_MOUSE	tr|A0A6J1YEG5|A0A6J1YEG5_ACIJB
OG0000910	sp|P47739|AL3A1_MOUSE	tr|A0A6J1YFX8|A0A6J1YFX8_ACIJB
OG0000911	sp|Q64446|ATP7B_MOUSE	tr|A0A6I9ZL34|A0A6I9ZL34_ACIJB
OG0000911	sp|Q64430|ATP7A_MOUSE	tr|A0A6J1YWQ0|A0A6J1YWQ0_ACIJB
OG0000912	sp|P18826|KPB1_MOUSE	tr|A0A6J1YZK9|A0A6J1YZK9_ACIJB
OG0000912	sp|Q8BWJ3|KPB2_MOUSE	tr|A0A6J1YZ05|A0A6J1YZ05_ACIJB
OG0000913	sp|Q8BQM9|MD12L_MOUSE	tr|A0A6J1ZJZ7|A0A6J1ZJZ7_ACIJB
OG0000913	sp|A2AGH6|MED12_MOUSE	tr|A0A6J1YWJ0|A0A6J1YWJ0_ACIJB
OG0000914	sp|Q91V61|SFXN3_MOUSE	tr|A0A6J1ZMH0|A0A6J1ZMH0_ACIJB
OG0000914	sp|Q99JR1|SFXN1_MOUSE	tr|A0A6J1XDQ2|A0A6J1XDQ2_ACIJB
OG0000915	sp|Q5SQX6|CYFP2_MOUSE	tr|A0A6J2AUK2|A0A6J2AUK2_ACIJB
OG0000915	sp|Q7TMB8|CYFP1_MOUSE	tr|A0A6J2A5H5|A0A6J2A5H5_ACIJB
OG0000916	sp|Q9ERL7|GMFG_MOUSE	tr|A0A6J0A0L8|A0A6J0A0L8_ACIJB
OG0000916	sp|Q9CQI3|GMFB_MOUSE	tr|A0A6J0A5S2|A0A6J0A5S2_ACIJB
OG0000918	sp|Q99M96|ST7_MOUSE	tr|A0A6J2ARD7|A0A6J2ARD7_ACIJB
OG0000918	sp|Q8K4P7|ST7L_MOUSE	tr|A0A6J1ZAN2|A0A6J1ZAN2_ACIJB
OG0000919	sp|P32299|BKRB2_MOUSE, sp|P29754|AGTRA_MOUSE, sp|P29755|AGTRB_MOUSE	tr|A0A6I9ZR20|A0A6I9ZR20_ACIJB
OG0000920	tr|E9PUN6|E9PUN6_MOUSE	tr|A0A6J1XR09|A0A6J1XR09_ACIJB
OG0000920	sp|P59511|ATS20_MOUSE	tr|A0A6J1XGX4|A0A6J1XGX4_ACIJB
OG0000921	sp|Q9ERC8|DSCAM_MOUSE	tr|A0A6J1XWZ1|A0A6J1XWZ1_ACIJB
OG0000921	sp|Q4VA61|DSCL1_MOUSE	tr|A0A6J1XIU5|A0A6J1XIU5_ACIJB
OG0000922	sp|Q9CR58|KMCP1_MOUSE	tr|A0A6J1ZSZ1|A0A6J1ZSZ1_ACIJB
OG0000922	sp|Q9Z2B2|UCP5_MOUSE	tr|A0A6J1YXV7|A0A6J1YXV7_ACIJB
OG0000923	sp|Q8BLV3|SL9A7_MOUSE	tr|A0A6J1YYF7|A0A6J1YYF7_ACIJB
OG0000923	tr|A1L3P4|A1L3P4_MOUSE	tr|A0A6J1Z309|A0A6J1Z309_ACIJB
OG0000924	sp|Q3TWI9|CSCL2_MOUSE	tr|A0A6J1Z9M3|A0A6J1Z9M3_ACIJB
OG0000924	sp|Q91YT8|CSCL1_MOUSE	tr|A0A6J1YAR0|A0A6J1YAR0_ACIJB
OG0000925	sp|Q924W9|RBTN1_MOUSE	tr|A0A6J2AGV3|A0A6J2AGV3_ACIJB
OG0000925	sp|Q8BZL8|LMO3_MOUSE	tr|A0A6I9ZB58|A0A6I9ZB58_ACIJB
OG0000926	sp|Q9D7Q1|CHIT1_MOUSE	tr|A0A6J2AMD6|A0A6J2AMD6_ACIJB
OG0000926	sp|Q62010|OVGP1_MOUSE	tr|A0A6I9ZLQ6|A0A6I9ZLQ6_ACIJB
OG0000927	sp|Q811U4|MFN1_MOUSE	tr|A0A6I9ZSB4|A0A6I9ZSB4_ACIJB
OG0000927	sp|Q80U63|MFN2_MOUSE	tr|A0A6J1ZIS2|A0A6J1ZIS2_ACIJB
OG0000928	sp|Q9JHD1|KAT2B_MOUSE	tr|A0A6I9ZZ18|A0A6I9ZZ18_ACIJB
OG0000928	sp|Q9JHD2|KAT2A_MOUSE	tr|A0A6J1YIF5|A0A6J1YIF5_ACIJB
OG0000929	sp|Q9QZW0|AT11C_MOUSE	tr|A0A6J1YZF2|A0A6J1YZF2_ACIJB
OG0000929	sp|P98197|AT11A_MOUSE	tr|A0A6J1ZU00|A0A6J1ZU00_ACIJB
OG0000930	sp|Q5PRF0|HTR5A_MOUSE	tr|A0A6J1ZXL4|A0A6J1ZXL4_ACIJB
OG0000930	sp|Q8C547|HTR5B_MOUSE	tr|A0A6I9ZZJ5|A0A6I9ZZJ5_ACIJB
OG0000931	sp|Q7TNG5|EMAL2_MOUSE	tr|A0A6J1XM60|A0A6J1XM60_ACIJB
OG0000931	sp|Q05BC3|EMAL1_MOUSE	tr|A0A6J1ZY82|A0A6J1ZY82_ACIJB
OG0000932	sp|Q8BUN5|SMAD3_MOUSE	tr|A0A6J2A3S5|A0A6J2A3S5_ACIJB
OG0000932	sp|Q62432|SMAD2_MOUSE	tr|A0A6J2A870|A0A6J2A870_ACIJB
OG0000933	sp|Q8BZQ2|CRLD2_MOUSE	tr|A0A6J2AQJ0|A0A6J2AQJ0_ACIJB
OG0000933	sp|Q8CGD2|CRLD1_MOUSE	tr|A0A6J1ZU70|A0A6J1ZU70_ACIJB
OG0000934	sp|Q8VCZ3|THAP7_MOUSE	tr|A0A6J1YLZ0|A0A6J1YLZ0_ACIJB, tr|A0A6I9ZKR4|A0A6I9ZKR4_ACIJB, tr|A0A6I9ZZR9|A0A6I9ZZR9_ACIJB
OG0000935	sp|Q9R194|CRY2_MOUSE	tr|A0A6J2AJA5|A0A6J2AJA5_ACIJB
OG0000935	sp|P97784|CRY1_MOUSE	tr|A0A6I9ZQG5|A0A6I9ZQG5_ACIJB
OG0000936	sp|Q9WTZ8|BEX2_MOUSE, sp|Q9R224|BEX1_MOUSE	tr|A0A6J0ABV7|A0A6J0ABV7_ACIJB, tr|A0A6J1YW63|A0A6J1YW63_ACIJB
OG0000937	tr|A2AG10|A2AG10_MOUSE	tr|A0A6J1Z1S9|A0A6J1Z1S9_ACIJB
OG0000937	sp|Q63850|NUP62_MOUSE	tr|A0A6J1XNG8|A0A6J1XNG8_ACIJB
OG0000938	sp|P35561|KCNJ2_MOUSE	tr|A0A6J1YF55|A0A6J1YF55_ACIJB
OG0000938	sp|P52187|KCJ12_MOUSE	tr|A0A6J1YGD9|A0A6J1YGD9_ACIJB
OG0000939	sp|P04919|B3AT_MOUSE	tr|A0A6J1YKC1|A0A6J1YKC1_ACIJB
OG0000939	sp|P13808|B3A2_MOUSE	tr|A0A6J1YPL9|A0A6J1YPL9_ACIJB
OG0000940	sp|Q9R0S2|MMP24_MOUSE	tr|A0A6I9ZPE7|A0A6I9ZPE7_ACIJB
OG0000940	sp|Q9WTR0|MMP16_MOUSE	tr|A0A6I9ZX36|A0A6I9ZX36_ACIJB
OG0000941	sp|Q61702|ITIH1_MOUSE	tr|A0A6J0A8P2|A0A6J0A8P2_ACIJB
OG0000941	sp|Q61704|ITIH3_MOUSE	tr|A0A6J0A8L9|A0A6J0A8L9_ACIJB
OG0000942	sp|Q91ZD4|VANG2_MOUSE	tr|A0A6J1YIW5|A0A6J1YIW5_ACIJB
OG0000942	sp|Q80Z96|VANG1_MOUSE	tr|A0A6J1ZCM3|A0A6J1ZCM3_ACIJB
OG0000943	tr|A2AQ92|A2AQ92_MOUSE	tr|A0A6J2A2H8|A0A6J2A2H8_ACIJB
OG0000943	tr|A0A494BAW1|A0A494BAW1_MOUSE	tr|A0A6J2A3J3|A0A6J2A3J3_ACIJB
OG0000944	sp|Q80UP3|DGKZ_MOUSE	tr|A0A6J2AJJ5|A0A6J2AJJ5_ACIJB
OG0000944	sp|D3YWQ0|DGKI_MOUSE	tr|A0A6J2APR5|A0A6J2APR5_ACIJB
OG0000945	sp|O08574|MESP2_MOUSE	tr|A0A6I9ZG12|A0A6I9ZG12_ACIJB
