Orthogroup	Mus_musculus	Orycteropus_afer_afer
OG0002162	sp|P16675|PPGB_MOUSE	tr|A0A8B7AFR1|A0A8B7AFR1_ORYAF, tr|A0A8B6ZLJ1|A0A8B6ZLJ1_ORYAF
OG0002163	sp|Q3KNY0|IGFN1_MOUSE	tr|A0A8B6ZUH9|A0A8B6ZUH9_ORYAF, tr|A0A8B7B191|A0A8B7B191_ORYAF
OG0002164	tr|Q9CZ70|Q9CZ70_MOUSE, sp|Q8K2H1|PPHLN_MOUSE	tr|A0A8B6ZKA5|A0A8B6ZKA5_ORYAF
OG0002165	tr|E9Q3P4|E9Q3P4_MOUSE	tr|A0A8B7ARZ3|A0A8B7ARZ3_ORYAF, tr|A0A8B7AW18|A0A8B7AW18_ORYAF
OG0002166	sp|Q0VFX2|CF157_MOUSE	tr|A0A8B7A3P0|A0A8B7A3P0_ORYAF, tr|A0A8B7A584|A0A8B7A584_ORYAF
OG0002167	sp|Q50L41|PA24F_MOUSE, sp|Q64GA5|PA24C_MOUSE	tr|A0A8B6ZCV0|A0A8B6ZCV0_ORYAF
OG0002168	sp|Q8BQN6|OZF_MOUSE	tr|A0A8B7AZT0|A0A8B7AZT0_ORYAF, tr|A0A8B7BBI1|A0A8B7BBI1_ORYAF
OG0002169	sp|Q3TEA8|HP1B3_MOUSE	tr|A0A8B7BCV0|A0A8B7BCV0_ORYAF, tr|A0A8B6ZEG4|A0A8B6ZEG4_ORYAF
OG0002170	sp|Q8R1Z9|RN121_MOUSE	tr|A0A8B7A2K1|A0A8B7A2K1_ORYAF, tr|A0A8B6ZVM5|A0A8B6ZVM5_ORYAF
OG0002171	sp|Q9JI75|NQO2_MOUSE	tr|A0A8B6ZHS4|A0A8B6ZHS4_ORYAF, tr|A0A8B6ZD67|A0A8B6ZD67_ORYAF
OG0002172	sp|Q9Z0J7|GDF15_MOUSE	tr|A0A8B7A8B2|A0A8B7A8B2_ORYAF, tr|A0A8B7A6S1|A0A8B7A6S1_ORYAF
OG0002173	sp|Q60605|MYL6_MOUSE	tr|A0A8B7AZE3|A0A8B7AZE3_ORYAF, tr|A0A8B6ZJP1|A0A8B6ZJP1_ORYAF
OG0002174	sp|Q80VC6|TSAP1_MOUSE	tr|A0A8B7AVN5|A0A8B7AVN5_ORYAF, tr|A0A8B6ZFZ3|A0A8B6ZFZ3_ORYAF
OG0002175	sp|Q9WV84|NDKM_MOUSE	tr|A0A8B7B6U5|A0A8B7B6U5_ORYAF, tr|A0A8B7AV20|A0A8B7AV20_ORYAF
OG0002176	tr|Q8VGE3|Q8VGE3_MOUSE, sp|Q60893|OL151_MOUSE	tr|A0A8B7AVG5|A0A8B7AVG5_ORYAF
OG0002177	sp|P48026|SAT1_MOUSE, sp|Q9D5N8|SATL1_MOUSE	tr|A0A8B7B5T9|A0A8B7B5T9_ORYAF
OG0002178	sp|P30276|CCNB2_MOUSE	tr|A0A8B7BAK0|A0A8B7BAK0_ORYAF, tr|A0A8B7A069|A0A8B7A069_ORYAF
OG0002179	sp|Q8BGD4|SO4C1_MOUSE	tr|A0A8B6ZYB0|A0A8B6ZYB0_ORYAF, tr|A0A8B6ZYC0|A0A8B6ZYC0_ORYAF
OG0002180	sp|O89020|AFAM_MOUSE	tr|A0A8B7A0W2|A0A8B7A0W2_ORYAF, tr|A0A8B7B1C1|A0A8B7B1C1_ORYAF
OG0002181	sp|P61255|RL26_MOUSE	tr|A0A8B7AW34|A0A8B7AW34_ORYAF, tr|A0A8B7APC2|A0A8B7APC2_ORYAF
OG0002182	sp|Q71KU9|FGL1_MOUSE	tr|A0A8B7A9V8|A0A8B7A9V8_ORYAF, tr|A0A8B7B377|A0A8B7B377_ORYAF
OG0002183	sp|Q8CCJ9|P20L1_MOUSE	tr|A0A8B6ZUB4|A0A8B6ZUB4_ORYAF, tr|A0A8B7ALM1|A0A8B7ALM1_ORYAF
OG0002184	sp|F2Z461|HERC6_MOUSE	tr|A0A8B7AQU6|A0A8B7AQU6_ORYAF, tr|A0A8B7AUB9|A0A8B7AUB9_ORYAF
OG0002185	sp|Q5U901|CBPA6_MOUSE	tr|A0A8B7AIS5|A0A8B7AIS5_ORYAF, tr|A0A8B6ZEN1|A0A8B6ZEN1_ORYAF
OG0002186	sp|Q9WTV7|RNF12_MOUSE	tr|A0A8B7B9S3|A0A8B7B9S3_ORYAF, tr|A0A8B7ARC2|A0A8B7ARC2_ORYAF
OG0002187	sp|Q8BG48|ST17B_MOUSE	tr|A0A8B6ZWD0|A0A8B6ZWD0_ORYAF, tr|A0A8B7AUP3|A0A8B7AUP3_ORYAF
OG0002188	sp|Q9QXP6|MKRN1_MOUSE	tr|A0A8B7AKS4|A0A8B7AKS4_ORYAF, tr|A0A8B7AX98|A0A8B7AX98_ORYAF
OG0002189	sp|P55271|CDN2B_MOUSE	tr|A0A8B7AKK1|A0A8B7AKK1_ORYAF, tr|A0A8B7AKK5|A0A8B7AKK5_ORYAF
OG0002190	sp|Q5IBH7|SPDYA_MOUSE	tr|A0A8B6ZMT5|A0A8B6ZMT5_ORYAF, tr|A0A8B7A5D2|A0A8B7A5D2_ORYAF
OG0002191	sp|Q8K249|CLM2_MOUSE	tr|A0A8B7BEW8|A0A8B7BEW8_ORYAF, tr|A0A8B7AHX1|A0A8B7AHX1_ORYAF
OG0002192	tr|Q8VEU2|Q8VEU2_MOUSE	tr|A0A8B7APP5|A0A8B7APP5_ORYAF, tr|A0A8B7AKX4|A0A8B7AKX4_ORYAF
OG0002193	sp|Q9R0U0|SRS10_MOUSE	tr|A0A8B6ZFP3|A0A8B6ZFP3_ORYAF, tr|A0A8B7AMS7|A0A8B7AMS7_ORYAF
OG0002194	sp|Q63810|CANB1_MOUSE	tr|A0A8B7AKI1|A0A8B7AKI1_ORYAF, tr|A0A8B6ZRC8|A0A8B6ZRC8_ORYAF
OG0002195	sp|Q8BXJ8|Z385B_MOUSE	tr|A0A8B6ZHZ8|A0A8B6ZHZ8_ORYAF, tr|A0A8B6ZGD9|A0A8B6ZGD9_ORYAF
OG0002196	sp|A2AJ15|MA1B1_MOUSE	tr|A0A8B7A9V0|A0A8B7A9V0_ORYAF, tr|A0A8B7AGL3|A0A8B7AGL3_ORYAF
OG0002219	sp|A2ANU3|SYNG1_MOUSE	tr|A0A8B7B8T4|A0A8B7B8T4_ORYAF
OG0002220	sp|A2RRY8|SPAS1_MOUSE	tr|A0A8B6ZFN0|A0A8B6ZFN0_ORYAF
OG0002221	sp|B8JK39|ITA9_MOUSE	tr|A0A8B7A934|A0A8B7A934_ORYAF
OG0002222	sp|D3Z750|MRO2A_MOUSE	tr|A0A8B6ZVZ0|A0A8B6ZVZ0_ORYAF
OG0002223	sp|E9Q7P9|CDHR2_MOUSE	tr|A0A8B7AU71|A0A8B7AU71_ORYAF
OG0002224	tr|F6TNE3|F6TNE3_MOUSE	tr|A0A8B7AYK3|A0A8B7AYK3_ORYAF
OG0002225	sp|O09043|NAPSA_MOUSE	tr|A0A8B7B8B2|A0A8B7B8B2_ORYAF
OG0002226	sp|O35160|PITX3_MOUSE	tr|A0A8B6ZSK6|A0A8B6ZSK6_ORYAF
OG0002227	sp|O88942|NFAC1_MOUSE	tr|A0A8B7AYP8|A0A8B7AYP8_ORYAF
OG0002228	sp|P10833|RRAS_MOUSE	tr|A0A8B7A0Y6|A0A8B7A0Y6_ORYAF
OG0002229	sp|P12804|FGL2_MOUSE	tr|A0A8B7A4F9|A0A8B7A4F9_ORYAF
OG0002230	sp|P25233|NECD_MOUSE	tr|A0A8B7AJC1|A0A8B7AJC1_ORYAF
OG0002231	sp|P41160|LEP_MOUSE	tr|A0A8B7AAE5|A0A8B7AAE5_ORYAF
OG0002232	sp|P50404|SFTPD_MOUSE	tr|A0A8B7B6R5|A0A8B7B6R5_ORYAF
OG0002233	sp|P56812|PDCD5_MOUSE	tr|A0A8B7AY82|A0A8B7AY82_ORYAF
OG0002234	sp|P58058|NADK_MOUSE	tr|A0A8B7A6W3|A0A8B7A6W3_ORYAF
OG0002235	sp|P70191|TRAF5_MOUSE	tr|A0A8B7AU37|A0A8B7AU37_ORYAF
OG0002236	sp|P70277|SIA7B_MOUSE	tr|A0A8B7BE89|A0A8B7BE89_ORYAF
OG0002237	sp|P97433|ARG28_MOUSE	tr|A0A8B7A0U6|A0A8B7A0U6_ORYAF
OG0002238	sp|Q14B25|PRS48_MOUSE	tr|A0A8B7AQE2|A0A8B7AQE2_ORYAF
OG0002240	sp|Q3UIR3|DTX3L_MOUSE	tr|A0A8B7A3Y8|A0A8B7A3Y8_ORYAF
OG0002241	sp|Q3URY2|GEMC1_MOUSE	tr|A0A8B6ZGK7|A0A8B6ZGK7_ORYAF
OG0002242	sp|Q5HZG4|TAF3_MOUSE	tr|A0A8B6ZHY0|A0A8B6ZHY0_ORYAF
OG0002243	sp|Q5HZH2|TSR3_MOUSE	tr|A0A8B6ZPU1|A0A8B6ZPU1_ORYAF
OG0002244	sp|Q60780|GAS7_MOUSE	tr|A0A8B7AJI2|A0A8B7AJI2_ORYAF
OG0002245	sp|Q60991|CP7B1_MOUSE	tr|A0A8B7AP48|A0A8B7AP48_ORYAF
OG0002246	sp|Q61153|IOD1_MOUSE	tr|A0A8B7A833|A0A8B7A833_ORYAF
OG0002247	sp|Q61602|GLI3_MOUSE	tr|A0A8B6ZUR4|A0A8B6ZUR4_ORYAF
OG0002248	sp|Q61711|SIAL_MOUSE	tr|A0A8B7AUB6|A0A8B7AUB6_ORYAF
OG0002249	sp|Q64368|DAZL_MOUSE	tr|A0A8B6ZIQ4|A0A8B6ZIQ4_ORYAF
OG0002250	sp|Q6QWF9|CK2N1_MOUSE	tr|A0A8B6ZIH4|A0A8B6ZIH4_ORYAF
OG0002251	sp|Q6R5P0|TLR11_MOUSE	tr|A0A8B7B7W5|A0A8B7B7W5_ORYAF
OG0002253	sp|Q6Y7W8|GGYF2_MOUSE	tr|A0A8B7A207|A0A8B7A207_ORYAF
OG0002254	sp|Q6ZWQ7|SPCS3_MOUSE	tr|A0A8B7ARA7|A0A8B7ARA7_ORYAF
OG0002255	sp|Q76I79|SSH1_MOUSE	tr|A0A8B7AZ35|A0A8B7AZ35_ORYAF
OG0002256	sp|Q80TL0|PPM1E_MOUSE	tr|A0A8B7ADI2|A0A8B7ADI2_ORYAF
OG0002257	sp|Q80UW2|FBX2_MOUSE	tr|A0A8B6ZYP6|A0A8B6ZYP6_ORYAF
OG0002258	sp|Q80ZA4|PKHL1_MOUSE	tr|A0A8B6ZBP4|A0A8B6ZBP4_ORYAF
OG0002259	sp|Q80ZK9|WDTC1_MOUSE	tr|A0A8B6ZE98|A0A8B6ZE98_ORYAF
OG0002260	sp|Q80ZQ9|ABITM_MOUSE	tr|A0A8B7ARI0|A0A8B7ARI0_ORYAF
OG0002261	sp|Q810M6|LIAT1_MOUSE	tr|A0A8B6ZKY7|A0A8B6ZKY7_ORYAF
OG0002262	sp|Q8BIJ6|SYIM_MOUSE	tr|A0A8B6ZM82|A0A8B6ZM82_ORYAF
OG0002263	sp|Q8BU03|PWP2_MOUSE	tr|A0A8B7ADA4|A0A8B7ADA4_ORYAF
OG0002264	sp|Q8C6A8|BHE22_MOUSE	tr|A0A8B7AP42|A0A8B7AP42_ORYAF
OG0002265	sp|Q8R1F9|RPP40_MOUSE	tr|A0A8B6ZD28|A0A8B6ZD28_ORYAF
OG0002266	sp|Q8VHS6|ASB15_MOUSE	tr|A0A8B7AG31|A0A8B7AG31_ORYAF
OG0002267	sp|Q91VX9|TM168_MOUSE	tr|A0A8B7A4P5|A0A8B7A4P5_ORYAF
OG0002268	sp|Q91YE2|EGLN2_MOUSE	tr|A0A8B7A4S8|A0A8B7A4S8_ORYAF
OG0002269	sp|Q99LC9|PEX6_MOUSE	tr|A0A8B6ZK66|A0A8B6ZK66_ORYAF
OG0002270	sp|Q99ME2|WDR6_MOUSE	tr|A0A8B7B139|A0A8B7B139_ORYAF
OG0002271	tr|Q9CPU3|Q9CPU3_MOUSE	tr|A0A8B6ZEG8|A0A8B6ZEG8_ORYAF
OG0002272	sp|Q9CQY8|T4S20_MOUSE	tr|A0A8B7AZI9|A0A8B7AZI9_ORYAF
OG0002273	sp|Q9CZV2|SHLD3_MOUSE	tr|A0A8B7AXH6|A0A8B7AXH6_ORYAF
OG0002274	sp|Q9CZX7|PP4P2_MOUSE	tr|A0A8B7ALG2|A0A8B7ALG2_ORYAF
OG0002275	sp|Q9D1K7|CT027_MOUSE	tr|A0A8B7BF04|A0A8B7BF04_ORYAF
OG0002276	sp|Q9DBN1|STR6L_MOUSE	tr|A0A8B7AB28|A0A8B7AB28_ORYAF
OG0002277	sp|Q9DCF9|SSRG_MOUSE	tr|A0A8B7A1D1|A0A8B7A1D1_ORYAF
OG0002278	sp|Q9JMK0|B4GT5_MOUSE	tr|A0A8B6ZRF6|A0A8B6ZRF6_ORYAF
OG0002279	sp|Q9QZC8|ABHD1_MOUSE	tr|A0A8B6ZMX6|A0A8B6ZMX6_ORYAF
OG0002280	sp|Q9QZW9|MNX1_MOUSE	tr|A0A8B7BD42|A0A8B7BD42_ORYAF
OG0002281	sp|Q9R0P5|DEST_MOUSE	tr|A0A8B7B4E1|A0A8B7B4E1_ORYAF
OG0002282	sp|Q9WTK3|GPAA1_MOUSE	tr|A0A8B7B2Y1|A0A8B7B2Y1_ORYAF
OG0002283	sp|Q9WV32|ARC1B_MOUSE	tr|A0A8B6ZTR6|A0A8B6ZTR6_ORYAF
OG0002284	sp|Q9Z1D1|EIF3G_MOUSE	tr|A0A8B7AVX2|A0A8B7AVX2_ORYAF
OG0002285	sp|Q9Z1J2|NEK4_MOUSE	tr|A0A8B7AQN4|A0A8B7AQN4_ORYAF
OG0002286	sp|A2ALS5|RPGP1_MOUSE	tr|A0A8B6ZDX1|A0A8B6ZDX1_ORYAF
OG0002287	sp|E9Q5C9|NOLC1_MOUSE	tr|A0A8B6ZQW6|A0A8B6ZQW6_ORYAF
OG0002288	sp|E9Q9W4|S27A6_MOUSE	tr|A0A8B7ACE8|A0A8B7ACE8_ORYAF
OG0002289	sp|O54828|RGS9_MOUSE	tr|A0A8B7BD54|A0A8B7BD54_ORYAF
OG0002290	sp|O70378|EMC8_MOUSE	tr|A0A8B6ZQE9|A0A8B6ZQE9_ORYAF
OG0002291	sp|O88939|ZBT7A_MOUSE	tr|A0A8B7ASJ2|A0A8B7ASJ2_ORYAF
OG0002292	sp|P03911|NU4M_MOUSE	tr|A0A8B6X0J9|A0A8B6X0J9_ORYAF
OG0002293	sp|P03953|CFAD_MOUSE	tr|A0A8B7AYX4|A0A8B7AYX4_ORYAF
OG0002294	sp|P27681|GBRG3_MOUSE	tr|A0A8B7ADT6|A0A8B7ADT6_ORYAF
OG0002295	sp|P35383|P2RY2_MOUSE	tr|A0A8B6ZYV9|A0A8B6ZYV9_ORYAF
OG0002296	sp|P41136|ID2_MOUSE	tr|A0A8B6ZE08|A0A8B6ZE08_ORYAF
OG0002297	sp|P42682|TXK_MOUSE	tr|A0A8B7AID0|A0A8B7AID0_ORYAF
OG0002298	sp|P55937|GOGA3_MOUSE	tr|A0A8B7AZ99|A0A8B7AZ99_ORYAF
OG0002299	sp|P59110|SENP1_MOUSE	tr|A0A8B6ZLV5|A0A8B6ZLV5_ORYAF
OG0002300	sp|P70689|CXB6_MOUSE	tr|A0A8B6ZYB4|A0A8B6ZYB4_ORYAF
OG0002301	sp|Q14B62|PTHD1_MOUSE	tr|A0A8B7B4G6|A0A8B7B4G6_ORYAF
OG0002302	tr|Q32NY8|Q32NY8_MOUSE	tr|A0A8B7AY83|A0A8B7AY83_ORYAF
OG0002303	sp|Q3UB74|TBRG1_MOUSE	tr|A0A8B7AQR2|A0A8B7AQR2_ORYAF
OG0002304	sp|Q3US16|TEANC_MOUSE	tr|A0A8B7ATQ8|A0A8B7ATQ8_ORYAF
OG0002305	sp|Q58A65|JIP4_MOUSE	tr|A0A8B6ZWJ1|A0A8B6ZWJ1_ORYAF
OG0002306	sp|Q60634|FLOT2_MOUSE	tr|A0A8B6ZNM3|A0A8B6ZNM3_ORYAF
OG0002307	sp|Q60969|STYX_MOUSE	tr|A0A8B7AEV7|A0A8B7AEV7_ORYAF
OG0002308	sp|Q6RUT8|CC154_MOUSE	tr|A0A8B6ZQ49|A0A8B6ZQ49_ORYAF
OG0002309	sp|Q6T3U4|NPCL1_MOUSE	tr|A0A8B7B795|A0A8B7B795_ORYAF
OG0002310	sp|Q6TCG5|PAQR6_MOUSE	tr|A0A8B7AKM7|A0A8B7AKM7_ORYAF
OG0002311	sp|Q6VH22|IF172_MOUSE	tr|A0A8B6ZSX1|A0A8B6ZSX1_ORYAF
OG0002312	sp|Q6ZQI3|MLEC_MOUSE	tr|A0A8B6ZMT7|A0A8B6ZMT7_ORYAF
OG0002313	sp|Q7TSJ6|LATS2_MOUSE	tr|A0A8B6ZYE8|A0A8B6ZYE8_ORYAF
OG0002314	sp|Q80T21|ATL4_MOUSE	tr|A0A8B7AMB3|A0A8B7AMB3_ORYAF
OG0002315	sp|Q80TE0|RPAP1_MOUSE	tr|A0A8B6ZSD9|A0A8B6ZSD9_ORYAF
OG0002316	sp|Q80U70|SUZ12_MOUSE	tr|A0A8B6ZIM7|A0A8B6ZIM7_ORYAF
OG0002317	sp|Q8BG47|RN152_MOUSE	tr|A0A8B6ZDF6|A0A8B6ZDF6_ORYAF
OG0002318	sp|Q8BGF7|PAN2_MOUSE	tr|A0A8B7B3P5|A0A8B7B3P5_ORYAF
OG0002319	sp|Q8BGJ9|U2AF4_MOUSE	tr|A0A8B7AZJ7|A0A8B7AZJ7_ORYAF
OG0002320	sp|Q8BGV4|TTI2_MOUSE	tr|A0A8B6ZYT6|A0A8B6ZYT6_ORYAF
OG0002321	sp|Q8BHT6|B3GLT_MOUSE	tr|A0A8B7B924|A0A8B7B924_ORYAF
OG0002322	sp|Q8BK62|OLFL3_MOUSE	tr|A0A8B7AM06|A0A8B7AM06_ORYAF
OG0002323	sp|Q8BMG8|MFTC_MOUSE	tr|A0A8B6ZBG9|A0A8B6ZBG9_ORYAF
OG0002324	sp|Q8BQ47|CNPY4_MOUSE	tr|A0A8B7B1G6|A0A8B7B1G6_ORYAF
OG0002325	sp|Q8BTI8|SRRM2_MOUSE	tr|A0A8B6ZUW0|A0A8B6ZUW0_ORYAF
OG0002326	sp|Q8BX02|KANK2_MOUSE	tr|A0A8B7AV39|A0A8B7AV39_ORYAF
OG0002327	sp|Q8BX22|SALL4_MOUSE	tr|A0A8B6ZLD0|A0A8B6ZLD0_ORYAF
OG0002328	sp|Q8CFV9|RIFK_MOUSE	tr|A0A8B6ZQ69|A0A8B6ZQ69_ORYAF
OG0002329	sp|Q8CHW5|BICL2_MOUSE	tr|A0A8B6ZUX0|A0A8B6ZUX0_ORYAF
OG0002330	sp|Q8VE38|OXND1_MOUSE	tr|A0A8B6ZGK5|A0A8B6ZGK5_ORYAF
OG0002331	sp|Q8VEA6|CRDL2_MOUSE	tr|A0A8B6ZTT8|A0A8B6ZTT8_ORYAF
OG0002332	sp|Q91XL3|UXS1_MOUSE	tr|A0A8B7BDR7|A0A8B7BDR7_ORYAF
OG0002333	sp|Q99LJ8|NGBR_MOUSE	tr|A0A8B7B6W2|A0A8B7B6W2_ORYAF
OG0002334	sp|Q99M02|MARH2_MOUSE	tr|A0A8B7AZT8|A0A8B7AZT8_ORYAF
OG0002335	sp|Q99MD8|MYNN_MOUSE	tr|A0A8B7AFS1|A0A8B7AFS1_ORYAF
OG0002336	sp|Q99N50|SYTL2_MOUSE	tr|A0A8B7AEN6|A0A8B7AEN6_ORYAF
OG0002337	sp|Q9CR56|KBRS2_MOUSE	tr|A0A8B6ZXB1|A0A8B6ZXB1_ORYAF
OG0002338	sp|Q9CZV8|FXL20_MOUSE	tr|A0A8B6ZX02|A0A8B6ZX02_ORYAF
OG0002339	sp|Q9D1G0|DNSL2_MOUSE	tr|A0A8B6ZRW4|A0A8B6ZRW4_ORYAF
OG0002340	sp|Q9D9B4|LRMDA_MOUSE	tr|A0A8B7BA74|A0A8B7BA74_ORYAF
OG0002341	sp|Q9D9Z7|H2BL1_MOUSE	tr|A0A8B7A0T6|A0A8B7A0T6_ORYAF
OG0002342	sp|Q9DAG4|TEX37_MOUSE	tr|A0A8B7B0W9|A0A8B7B0W9_ORYAF
OG0002343	sp|Q9DBA9|TF2H1_MOUSE	tr|A0A8B7B270|A0A8B7B270_ORYAF
OG0002344	sp|Q9DBB9|CPN2_MOUSE	tr|A0A8B7AFF0|A0A8B7AFF0_ORYAF
OG0002345	sp|Q9DCX8|IYD1_MOUSE	tr|A0A8B7A210|A0A8B7A210_ORYAF
OG0002346	sp|Q9EPU4|CPSF1_MOUSE	tr|A0A8B7B3G8|A0A8B7B3G8_ORYAF
OG0002347	sp|Q9ERD8|PARVG_MOUSE	tr|A0A8B6ZWD5|A0A8B6ZWD5_ORYAF
OG0002348	sp|Q9ES83|POPD1_MOUSE	tr|A0A8B6ZTJ5|A0A8B6ZTJ5_ORYAF
OG0002349	sp|Q9JL15|LEG8_MOUSE	tr|A0A8B7B2L4|A0A8B7B2L4_ORYAF
OG0002350	sp|Q9WUQ7|DEXI_MOUSE	tr|A0A8B6ZVD0|A0A8B6ZVD0_ORYAF
OG0002351	tr|A0A140LIJ0|A0A140LIJ0_MOUSE	tr|A0A8B7AH48|A0A8B7AH48_ORYAF
OG0002352	sp|A2AJL3|FGGY_MOUSE	tr|A0A8B7AC96|A0A8B7AC96_ORYAF
OG0002353	sp|E9Q793|JHY_MOUSE	tr|A0A8B7AJH3|A0A8B7AJH3_ORYAF
OG0002354	sp|E9Q956|MCMD2_MOUSE	tr|A0A8B7AIT2|A0A8B7AIT2_ORYAF
OG0002355	tr|E9Q9K8|E9Q9K8_MOUSE	tr|A0A8B6ZNN2|A0A8B6ZNN2_ORYAF
OG0002356	tr|F6ZPB0|F6ZPB0_MOUSE	tr|A0A8B6ZFP4|A0A8B6ZFP4_ORYAF
OG0002357	tr|F8VQ39|F8VQ39_MOUSE	tr|A0A8B7BAZ8|A0A8B7BAZ8_ORYAF
OG0002358	sp|L0N7N1|KIF14_MOUSE	tr|A0A8B6ZUC0|A0A8B6ZUC0_ORYAF
OG0002359	sp|O35134|RPA1_MOUSE	tr|A0A8B7AWG9|A0A8B7AWG9_ORYAF
OG0002360	sp|O54957|LAT_MOUSE	tr|A0A8B7AK44|A0A8B7AK44_ORYAF
OG0002361	sp|O70354|CAH11_MOUSE	tr|A0A8B7B9P9|A0A8B7B9P9_ORYAF
OG0002362	sp|O88634|PAR4_MOUSE	tr|A0A8B7A6Q2|A0A8B7A6Q2_ORYAF
OG0002363	sp|O89050|MKLN1_MOUSE	tr|A0A8B7AUL6|A0A8B7AUL6_ORYAF
OG0002364	sp|P06800|PTPRC_MOUSE	tr|A0A8B6ZW75|A0A8B6ZW75_ORYAF
OG0002365	sp|P19467|MUC13_MOUSE	tr|A0A8B7AI95|A0A8B7AI95_ORYAF
OG0002366	sp|P28301|LYOX_MOUSE	tr|A0A8B7A2K3|A0A8B7A2K3_ORYAF
OG0002367	sp|P33534|OPRK_MOUSE	tr|A0A8B7AS77|A0A8B7AS77_ORYAF
OG0002368	sp|P41245|MMP9_MOUSE	tr|A0A8B6ZLI0|A0A8B6ZLI0_ORYAF
OG0002369	sp|P43431|IL12A_MOUSE	tr|A0A8B7AHI7|A0A8B7AHI7_ORYAF
OG0002370	sp|P54823|DDX6_MOUSE	tr|A0A8B6ZKT5|A0A8B6ZKT5_ORYAF
OG0002371	sp|P60202|MYPR_MOUSE	tr|A0A8B7B4F3|A0A8B7B4F3_ORYAF
OG0002372	sp|P70181|PI51B_MOUSE	tr|A0A8B7B3K7|A0A8B7B3K7_ORYAF
OG0002373	sp|P70372|ELAV1_MOUSE	tr|A0A8B7AV69|A0A8B7AV69_ORYAF
OG0002374	sp|Q3TVP5|OTULL_MOUSE	tr|A0A8B7AXU5|A0A8B7AXU5_ORYAF
OG0002375	sp|Q3UKY7|PRS38_MOUSE	tr|A0A8B7AZF0|A0A8B7AZF0_ORYAF
OG0002376	sp|Q3V3F6|MPZL3_MOUSE	tr|A0A8B6ZHU1|A0A8B6ZHU1_ORYAF
OG0002377	sp|Q5U3K5|RABL6_MOUSE	tr|A0A8B7AAY8|A0A8B7AAY8_ORYAF
OG0002378	sp|Q6PGC7|S35E3_MOUSE	tr|A0A8B7AYY3|A0A8B7AYY3_ORYAF
OG0002379	sp|Q6Q899|DDX58_MOUSE	tr|A0A8B7ALL1|A0A8B7ALL1_ORYAF
OG0002380	sp|Q7TN37|TRPM4_MOUSE	tr|A0A8B7A4W2|A0A8B7A4W2_ORYAF
OG0002381	sp|Q80WT4|GP176_MOUSE	tr|A0A8B6ZXD7|A0A8B6ZXD7_ORYAF
OG0002382	sp|Q80XG9|LRRT4_MOUSE	tr|A0A8B7ADW8|A0A8B7ADW8_ORYAF
OG0002383	sp|Q80ZD8|AMGO1_MOUSE	tr|A0A8B7AIR2|A0A8B7AIR2_ORYAF
OG0002384	sp|Q8BG26|RUSC1_MOUSE	tr|A0A8B7AF92|A0A8B7AF92_ORYAF
OG0002385	sp|Q8BGE4|SUSD6_MOUSE	tr|A0A8B6ZZH4|A0A8B6ZZH4_ORYAF
OG0002386	sp|Q8BGV8|MID51_MOUSE	tr|A0A8B7A0X5|A0A8B7A0X5_ORYAF
OG0002387	sp|Q8BM15|CF015_MOUSE	tr|A0A8B7AQ60|A0A8B7AQ60_ORYAF
OG0002388	sp|Q8BWY9|CIP2A_MOUSE	tr|A0A8B7AFK0|A0A8B7AFK0_ORYAF
OG0002389	sp|Q8C5K5|CX038_MOUSE	tr|A0A8B7ASR5|A0A8B7ASR5_ORYAF
OG0002390	sp|Q8C8N3|VWC2_MOUSE	tr|A0A8B7A7M8|A0A8B7A7M8_ORYAF
OG0002391	sp|Q8CDK3|IQUB_MOUSE	tr|A0A8B7ABX4|A0A8B7ABX4_ORYAF
OG0002392	sp|Q8CF02|FM25C_MOUSE	tr|A0A8B7B1R1|A0A8B7B1R1_ORYAF
OG0002393	sp|Q8K202|RPA49_MOUSE	tr|A0A8B7AC88|A0A8B7AC88_ORYAF
OG0002394	sp|Q8K310|MATR3_MOUSE	tr|A0A8B6ZT99|A0A8B6ZT99_ORYAF
OG0002395	sp|Q8R0N9|ZDHC1_MOUSE	tr|A0A8B6ZTX0|A0A8B6ZTX0_ORYAF
OG0002396	sp|Q8VHW3|CCG6_MOUSE	tr|A0A8B7B694|A0A8B7B694_ORYAF
OG0002397	sp|Q91ZV7|PLDX1_MOUSE	tr|A0A8B7A1Y2|A0A8B7A1Y2_ORYAF
OG0002398	sp|Q91ZZ5|RXFP2_MOUSE	tr|A0A8B7B1V1|A0A8B7B1V1_ORYAF
OG0002399	sp|Q925Q3|NCLX_MOUSE	tr|A0A8B6ZL98|A0A8B6ZL98_ORYAF
OG0002400	sp|Q99LE6|ABCF2_MOUSE	tr|A0A8B7AK01|A0A8B7AK01_ORYAF
OG0002401	sp|Q9CQE6|ASF1A_MOUSE	tr|A0A8B7B154|A0A8B7B154_ORYAF
OG0002402	sp|Q9CR75|TNR12_MOUSE	tr|A0A8B6ZUW4|A0A8B6ZUW4_ORYAF
OG0002403	sp|Q9D312|K1C20_MOUSE	tr|A0A8B6ZXF9|A0A8B6ZXF9_ORYAF
OG0002404	sp|Q9D3P9|NEUT_MOUSE	tr|A0A8B7ARY5|A0A8B7ARY5_ORYAF
OG0002405	sp|Q9EQC5|SCYL1_MOUSE	tr|A0A8B7A5C7|A0A8B7A5C7_ORYAF
OG0002406	sp|Q9EQM6|DGCR8_MOUSE	tr|A0A8B7B7J8|A0A8B7B7J8_ORYAF
