Orthogroup	Mus_musculus	Panthera_tigris_altaica
OG0000331	tr|B1AZR0|B1AZR0_MOUSE	tr|A0A8C9JXZ1|A0A8C9JXZ1_PANTA, tr|A0A8C9M2G7|A0A8C9M2G7_PANTA
OG0000331	sp|Q9JI74|KLHL1_MOUSE	tr|A0A8C9MAE8|A0A8C9MAE8_PANTA
OG0000332	tr|Q7TRR7|Q7TRR7_MOUSE, tr|Q8VF28|Q8VF28_MOUSE	tr|A0A8C9JIX6|A0A8C9JIX6_PANTA, tr|A0A8C9JEY7|A0A8C9JEY7_PANTA
OG0000332	tr|A2RS33|A2RS33_MOUSE, tr|E9Q838|E9Q838_MOUSE	tr|A0A8C9JQC2|A0A8C9JQC2_PANTA
OG0000333	sp|Q60575|KIF1B_MOUSE	tr|A0A8C9JA29|A0A8C9JA29_PANTA
OG0000333	sp|O35071|KIF1C_MOUSE	tr|A0A8C9M620|A0A8C9M620_PANTA
OG0000333	sp|Q80TF6|STAR9_MOUSE	tr|A0A8C9KLR0|A0A8C9KLR0_PANTA
OG0000338	sp|Q9CQZ0|ORML2_MOUSE	tr|W6FFQ5|W6FFQ5_PANTA
OG0000338	sp|Q9CPZ6|ORML3_MOUSE	tr|A0A8C9JYA5|A0A8C9JYA5_PANTA
OG0000338	sp|Q921I0|ORML1_MOUSE	tr|A0A8C9KS04|A0A8C9KS04_PANTA
OG0000340	sp|P25911|LYN_MOUSE	tr|A0A8C9JK81|A0A8C9JK81_PANTA
OG0000340	sp|P08103|HCK_MOUSE	tr|A0A8C9KU01|A0A8C9KU01_PANTA
OG0000340	sp|Q62270|SRMS_MOUSE, sp|P16277|BLK_MOUSE	tr|A0A8C9M7C2|A0A8C9M7C2_PANTA
OG0000341	sp|Q8VGR8|O1052_MOUSE	tr|A0A8C9JIJ8|A0A8C9JIJ8_PANTA
OG0000341	tr|Q7TR57|Q7TR57_MOUSE	tr|A0A8C9JKJ7|A0A8C9JKJ7_PANTA
OG0000341	tr|Q7TR58|Q7TR58_MOUSE	tr|A0A8C9M8A7|A0A8C9M8A7_PANTA, tr|A0A8C9JV85|A0A8C9JV85_PANTA
OG0000342	sp|Q9WTS5|TEN2_MOUSE	tr|A0A8C9KUH6|A0A8C9KUH6_PANTA
OG0000342	sp|Q9WTS6|TEN3_MOUSE	tr|A0A8C9M6X3|A0A8C9M6X3_PANTA
OG0000342	sp|Q3UHK6|TEN4_MOUSE, sp|Q9WTS4|TEN1_MOUSE	tr|A0A8C9KVU7|A0A8C9KVU7_PANTA
OG0000345	sp|Q8R4Y0|FCRL1_MOUSE	tr|A0A8C9JAV7|A0A8C9JAV7_PANTA
OG0000345	tr|Q9EQY5|Q9EQY5_MOUSE	tr|A0A8C9M2T1|A0A8C9M2T1_PANTA, tr|A0A8C9IZK2|A0A8C9IZK2_PANTA, tr|A0A8C9J7L1|A0A8C9J7L1_PANTA, tr|A0A8C9M2L9|A0A8C9M2L9_PANTA
OG0000347	sp|P70257|NFIX_MOUSE	tr|A0A8C9JFM7|A0A8C9JFM7_PANTA
OG0000347	sp|Q02780|NFIA_MOUSE	tr|A0A8C9L0Z2|A0A8C9L0Z2_PANTA
OG0000347	sp|P70255|NFIC_MOUSE	tr|A0A8C9K2J3|A0A8C9K2J3_PANTA, tr|A0A8C9MDA8|A0A8C9MDA8_PANTA
OG0000348	sp|Q9EP96|SO1A4_MOUSE, tr|L7N264|L7N264_MOUSE, sp|Q99J94|SO1A6_MOUSE, tr|M0QWR8|M0QWR8_MOUSE, sp|Q9QXZ6|SO1A1_MOUSE, sp|Q91YY5|SO1A5_MOUSE	tr|A0A8C9JT74|A0A8C9JT74_PANTA
OG0000349	sp|P04443|HBB0_MOUSE, sp|P04444|HBBZ_MOUSE	tr|A0A8C9KTG4|A0A8C9KTG4_PANTA
OG0000349	sp|P02104|HBE_MOUSE	tr|A0A8C9MCM0|A0A8C9MCM0_PANTA, tr|A0A8C9KW57|A0A8C9KW57_PANTA, tr|A0A8C9KXM1|A0A8C9KXM1_PANTA
OG0000350	sp|Q922R5|P4R3B_MOUSE	tr|A0A8C9K7F1|A0A8C9K7F1_PANTA
OG0000350	sp|Q6P2K6|P4R3A_MOUSE	tr|A0A8C9JR49|A0A8C9JR49_PANTA
OG0000350	sp|Q3V0Y1|P4R3C_MOUSE, tr|A2ADI4|A2ADI4_MOUSE	tr|A0A8C9IYW5|A0A8C9IYW5_PANTA
OG0000353	sp|Q00519|XDH_MOUSE	tr|A0A8C9JMP0|A0A8C9JMP0_PANTA
OG0000353	sp|O54754|AOXA_MOUSE, sp|Q3TYQ9|AOXD_MOUSE, sp|G3X982|AOXC_MOUSE, sp|Q5SGK3|AOXB_MOUSE	tr|A0A8C9K030|A0A8C9K030_PANTA
OG0000354	tr|B2RWD2|B2RWD2_MOUSE	tr|A0A8C9K8H3|A0A8C9K8H3_PANTA
OG0000354	sp|Q99PG0|AAAD_MOUSE, tr|W4VSP6|W4VSP6_MOUSE, tr|J3QPI0|J3QPI0_MOUSE, tr|Q8BUY2|Q8BUY2_MOUSE	tr|A0A8C9K3R3|A0A8C9K3R3_PANTA
OG0000355	tr|A0A1B0GSF4|A0A1B0GSF4_MOUSE, tr|E9Q382|E9Q382_MOUSE	tr|A0A8C9J5M9|A0A8C9J5M9_PANTA
OG0000355	tr|F8VPZ8|F8VPZ8_MOUSE, tr|F8VQ01|F8VQ01_MOUSE	tr|A0A8C9J4T8|A0A8C9J4T8_PANTA, tr|A0A8C9J4T2|A0A8C9J4T2_PANTA
OG0000356	sp|P81067|IRX3_MOUSE, sp|P81068|IRX1_MOUSE, sp|P81066|IRX2_MOUSE, sp|Q9JKQ4|IRX5_MOUSE, sp|Q9QY61|IRX4_MOUSE, sp|Q9ER75|IRX6_MOUSE	tr|A0A8C9KGX8|A0A8C9KGX8_PANTA
OG0000358	sp|Q63994|CD33_MOUSE	tr|A0A8C9J6R4|A0A8C9J6R4_PANTA
OG0000358	tr|B7ZMQ6|B7ZMQ6_MOUSE, sp|Q920G3|SIGL5_MOUSE, sp|Q91Y57|SIG12_MOUSE	tr|A0A8C9JTQ7|A0A8C9JTQ7_PANTA, tr|A0A8C9KTW6|A0A8C9KTW6_PANTA
OG0000359	tr|E9Q0Q2|E9Q0Q2_MOUSE	tr|A0A8C9M2D3|A0A8C9M2D3_PANTA
OG0000359	tr|E9Q4G0|E9Q4G0_MOUSE	tr|A0A8C9J5L5|A0A8C9J5L5_PANTA
OG0000359	tr|E9Q0M4|E9Q0M4_MOUSE	tr|A0A8C9JBY0|A0A8C9JBY0_PANTA
OG0000360	tr|L7N280|L7N280_MOUSE, sp|P11369|LORF2_MOUSE, tr|F6U8B9|F6U8B9_MOUSE, tr|L7N228|L7N228_MOUSE, tr|J3KMP5|J3KMP5_MOUSE, tr|J3QPK1|J3QPK1_MOUSE	tr|A0A8C9JEA8|A0A8C9JEA8_PANTA
OG0000361	sp|P31310|HXA10_MOUSE	tr|A0A8C9JUA4|A0A8C9JUA4_PANTA
OG0000361	sp|P52946|PDX1_MOUSE	tr|A0A8C9MAH5|A0A8C9MAH5_PANTA
OG0000361	sp|P09633|HXC9_MOUSE	tr|A0A8C9JG86|A0A8C9JG86_PANTA, tr|A0A8C9JVU4|A0A8C9JVU4_PANTA
OG0000362	tr|Q4ZGD8|Q4ZGD8_MOUSE, tr|Q80SZ6|Q80SZ6_MOUSE	tr|A0A8C9MCE5|A0A8C9MCE5_PANTA, tr|A0A8C9KIB6|A0A8C9KIB6_PANTA
OG0000362	tr|Q4ZGD9|Q4ZGD9_MOUSE, sp|Q99JX7|NXF1_MOUSE	tr|A0A8C9JQF4|A0A8C9JQF4_PANTA
OG0000363	sp|Q9R0M0|CELR2_MOUSE	tr|A0A8C9JQ02|A0A8C9JQ02_PANTA
OG0000363	sp|O35161|CELR1_MOUSE	tr|A0A8C9K3T4|A0A8C9K3T4_PANTA
OG0000363	sp|Q8C206|GP157_MOUSE, sp|Q91ZI0|CELR3_MOUSE	tr|A0A8C9K750|A0A8C9K750_PANTA
OG0000365	tr|Q7TR94|Q7TR94_MOUSE, tr|A2ALD2|A2ALD2_MOUSE, tr|Q8VFJ7|Q8VFJ7_MOUSE, tr|Q7TR95|Q7TR95_MOUSE, sp|Q7TR96|O1013_MOUSE, tr|A2ASV2|A2ASV2_MOUSE	tr|A0A8C9JW45|A0A8C9JW45_PANTA
OG0000366	sp|Q61147|CERU_MOUSE	tr|A0A8C9K718|A0A8C9K718_PANTA
OG0000366	sp|Q3V1H3|HPHL1_MOUSE	tr|A0A8C9KL34|A0A8C9KL34_PANTA
OG0000366	sp|Q9Z0Z4|HEPH_MOUSE	tr|A0A8C9JTI4|A0A8C9JTI4_PANTA
OG0000367	sp|Q8R2W9|PANK3_MOUSE	tr|A0A8C9KC62|A0A8C9KC62_PANTA
OG0000367	sp|Q7M753|PANK2_MOUSE	tr|A0A8C9JUZ5|A0A8C9JUZ5_PANTA
OG0000367	sp|Q80YV4|PANK4_MOUSE, sp|Q8K4K6|PANK1_MOUSE	tr|A0A8C9JVF6|A0A8C9JVF6_PANTA
OG0000368	tr|Q3V0U0|Q3V0U0_MOUSE, sp|Q9JIZ9|PLS3_MOUSE	tr|A0A8C9KNH8|A0A8C9KNH8_PANTA
OG0000368	sp|Q9DCW2|PLS2_MOUSE, sp|Q9JJ00|PLS1_MOUSE	tr|A0A8C9K3R2|A0A8C9K3R2_PANTA, tr|A0A8C9M2C7|A0A8C9M2C7_PANTA
OG0000369	sp|P29755|AGTRB_MOUSE, sp|P29754|AGTRA_MOUSE, sp|Q9WV08|APJ_MOUSE, sp|Q8BGE9|RL3R1_MOUSE, sp|Q7TQP4|RL3R2_MOUSE, sp|Q61125|BKRB1_MOUSE	tr|A0A8C9K0P8|A0A8C9K0P8_PANTA
OG0000370	sp|Q9WVH6|ANGP4_MOUSE	tr|A0A8C9K3E5|A0A8C9K3E5_PANTA
OG0000370	sp|O35608|ANGP2_MOUSE	tr|A0A8C9JMK5|A0A8C9JMK5_PANTA
OG0000370	sp|O08538|ANGP1_MOUSE	tr|A0A8C9KAU7|A0A8C9KAU7_PANTA
OG0000371	tr|Q8JZX6|Q8JZX6_MOUSE, sp|Q9QZ15|CLC4A_MOUSE, tr|Q5YIR8|Q5YIR8_MOUSE, tr|Q7TS58|Q7TS58_MOUSE, tr|Q67DU8|Q67DU8_MOUSE, tr|Q80UI7|Q80UI7_MOUSE	tr|A0A8C9M479|A0A8C9M479_PANTA
OG0000372	sp|Q91VM5|RMXL1_MOUSE, tr|A0A2I3BRL8|A0A2I3BRL8_MOUSE, sp|Q9WV02|RBMX_MOUSE	tr|A0A8C9KLI9|A0A8C9KLI9_PANTA
OG0000372	tr|Q9DAE2|Q9DAE2_MOUSE	tr|A0A8C9K2G8|A0A8C9K2G8_PANTA, tr|A0A8C9K9T1|A0A8C9K9T1_PANTA
OG0000373	sp|P34986|OLF6_MOUSE	tr|A0A8C9IYK9|A0A8C9IYK9_PANTA
OG0000373	tr|Q8VGU5|Q8VGU5_MOUSE, tr|Q8VGU4|Q8VGU4_MOUSE, tr|Q7TQS4|Q7TQS4_MOUSE, tr|Q9EPG2|Q9EPG2_MOUSE	tr|A0A8C9J8M6|A0A8C9J8M6_PANTA
OG0000374	sp|P97454|SMAD5_MOUSE	tr|A0A8C9K5L8|A0A8C9K5L8_PANTA
OG0000374	sp|P70340|SMAD1_MOUSE	tr|A0A8C9L0E4|A0A8C9L0E4_PANTA
OG0000374	sp|Q9JIW5|SMAD9_MOUSE	tr|A0A8C9J5T0|A0A8C9J5T0_PANTA, tr|A0A8C9KV32|A0A8C9KV32_PANTA
OG0000375	sp|Q8BLG2|LPAR4_MOUSE, sp|Q8BMC0|LPAR6_MOUSE, sp|Q149R9|LPAR5_MOUSE, sp|Q8BYC4|GPR20_MOUSE, sp|Q3U6B2|GP183_MOUSE, tr|Q3UQH6|Q3UQH6_MOUSE	tr|A0A8C9JFA2|A0A8C9JFA2_PANTA
OG0000377	tr|A0A0G2JE99|A0A0G2JE99_MOUSE, sp|P01843|LAC1_MOUSE	tr|A0A8C9J1D0|A0A8C9J1D0_PANTA, tr|A0A8C9J8A1|A0A8C9J8A1_PANTA, tr|A0A8C9K8I3|A0A8C9K8I3_PANTA
OG0000377	sp|P20764|IGLL1_MOUSE	tr|A0A8C9JD40|A0A8C9JD40_PANTA
OG0000378	tr|E9Q5M9|E9Q5M9_MOUSE	tr|A0A8C9JB45|A0A8C9JB45_PANTA
OG0000378	tr|Q6PCX8|Q6PCX8_MOUSE	tr|A0A8C9K665|A0A8C9K665_PANTA
OG0000378	sp|Q6PGE4|ZF316_MOUSE	tr|A0A8C9KDU0|A0A8C9KDU0_PANTA
OG0000381	sp|P23979|5HT3A_MOUSE	tr|A0A8C9KS24|A0A8C9KS24_PANTA, tr|A0A8C9JTU8|A0A8C9JTU8_PANTA, tr|A0A8C9MAA6|A0A8C9MAA6_PANTA, tr|A0A8C9M4Z9|A0A8C9M4Z9_PANTA, tr|A0A8C9JKG4|A0A8C9JKG4_PANTA, tr|A0A8C9KF79|A0A8C9KF79_PANTA
OG0000382	sp|Q6A068|CDC5L_MOUSE, tr|A0A1W2P7S8|A0A1W2P7S8_MOUSE, tr|A0A1W2P855|A0A1W2P855_MOUSE, tr|A0A1W2P7H4|A0A1W2P7H4_MOUSE, tr|A0A1W2P6Q8|A0A1W2P6Q8_MOUSE, tr|A0A1W2P7Z8|A0A1W2P7Z8_MOUSE	tr|A0A8C9J709|A0A8C9J709_PANTA
OG0000383	sp|P20152|VIME_MOUSE	tr|A0A8C9KSV9|A0A8C9KSV9_PANTA
OG0000383	sp|P31001|DESM_MOUSE	tr|A0A8C9M5W7|A0A8C9M5W7_PANTA
OG0000383	sp|P15331|PERI_MOUSE	tr|A0A8C9KRA3|A0A8C9KRA3_PANTA
OG0000384	tr|A0A1L1SUP2|A0A1L1SUP2_MOUSE, tr|Q8VG37|Q8VG37_MOUSE, tr|Q8VFM1|Q8VFM1_MOUSE, tr|A2AVA9|A2AVA9_MOUSE, tr|A2AVB0|A2AVB0_MOUSE, tr|A2AVB5|A2AVB5_MOUSE	tr|A0A8C9JSN4|A0A8C9JSN4_PANTA
OG0000385	sp|O88909|S22A8_MOUSE	tr|A0A8C9MCT4|A0A8C9MCT4_PANTA
OG0000385	sp|Q8VC69|S22A6_MOUSE	tr|A0A8C9JLZ8|A0A8C9JLZ8_PANTA
OG0000385	sp|Q8CFZ5|S22AC_MOUSE	tr|A0A8C9JE15|A0A8C9JE15_PANTA, tr|A0A8C9JC48|A0A8C9JC48_PANTA
OG0000386	sp|Q91WG7|DGKG_MOUSE	tr|A0A8C9JMT6|A0A8C9JMT6_PANTA
OG0000386	sp|Q6NS52|DGKB_MOUSE	tr|A0A8C9M7Y4|A0A8C9M7Y4_PANTA
OG0000386	sp|Q6P5E8|DGKQ_MOUSE, sp|O88673|DGKA_MOUSE	tr|A0A8C9MA78|A0A8C9MA78_PANTA
OG0000387	sp|P62754|RS6_MOUSE	tr|A0A8C9M3A7|A0A8C9M3A7_PANTA, tr|A0A8C9M8P0|A0A8C9M8P0_PANTA, tr|A0A8C9J8T4|A0A8C9J8T4_PANTA, tr|A0A8C9JR64|A0A8C9JR64_PANTA, tr|A0A8C9M4H0|A0A8C9M4H0_PANTA, tr|A0A8C9J990|A0A8C9J990_PANTA
OG0000388	sp|Q812A2|SRGP3_MOUSE	tr|A0A8C9KXC4|A0A8C9KXC4_PANTA
OG0000388	sp|Q91Z69|SRGP1_MOUSE	tr|A0A8C9KSP0|A0A8C9KSP0_PANTA
OG0000388	sp|Q91Z67|SRGP2_MOUSE	tr|A0A8C9M8M8|A0A8C9M8M8_PANTA
OG0000389	sp|Q9D498|IQCF3_MOUSE	tr|A0A8C9KDD2|A0A8C9KDD2_PANTA, tr|A0A8C9K7A4|A0A8C9K7A4_PANTA
OG0000389	sp|Q9D9K8|IQCF1_MOUSE	tr|A0A8C9KIY0|A0A8C9KIY0_PANTA
OG0000389	sp|Q9DAL7|IQCF5_MOUSE	tr|A0A8C9KPR9|A0A8C9KPR9_PANTA
OG0000391	tr|Q8VFU7|Q8VFU7_MOUSE, tr|Q8VFU6|Q8VFU6_MOUSE	tr|A0A8C9JH62|A0A8C9JH62_PANTA, tr|A0A8C9JEQ2|A0A8C9JEQ2_PANTA, tr|A0A8C9M383|A0A8C9M383_PANTA
OG0000391	tr|Q8VEV5|Q8VEV5_MOUSE	tr|A0A8C9JAU1|A0A8C9JAU1_PANTA
OG0000392	sp|Q99KR7|PPIF_MOUSE	tr|A0A8C9K7T0|A0A8C9K7T0_PANTA
OG0000392	sp|P17742|PPIA_MOUSE	tr|A0A8C9M315|A0A8C9M315_PANTA, tr|A0A8C9MCS3|A0A8C9MCS3_PANTA, tr|A0A8C9KTZ0|A0A8C9KTZ0_PANTA, tr|A0A8C9JE20|A0A8C9JE20_PANTA
OG0000394	sp|Q9QX11|CYH1_MOUSE	tr|A0A8C9JRG4|A0A8C9JRG4_PANTA
OG0000394	sp|P63034|CYH2_MOUSE	tr|A0A8C9MBP9|A0A8C9MBP9_PANTA
OG0000394	sp|O08967|CYH3_MOUSE, sp|Q80YW0|CYH4_MOUSE	tr|A0A8C9JWE2|A0A8C9JWE2_PANTA
OG0000395	sp|Q3UU35|OVOS_MOUSE	tr|A0A8C9K9E6|A0A8C9K9E6_PANTA, tr|A0A8C9J6F1|A0A8C9J6F1_PANTA, tr|A0A8C9JFW9|A0A8C9JFW9_PANTA, tr|A0A8C9M3W8|A0A8C9M3W8_PANTA, tr|A0A8C9JG56|A0A8C9JG56_PANTA, tr|A0A8C9JQP0|A0A8C9JQP0_PANTA
OG0000396	sp|Q6P9K9|NRX3A_MOUSE	tr|A0A8C9JWN0|A0A8C9JWN0_PANTA
OG0000396	sp|E9Q7X7|NRX2A_MOUSE	tr|A0A8C9J7T4|A0A8C9J7T4_PANTA
OG0000396	sp|Q9CS84|NRX1A_MOUSE	tr|A0A8C9J3Z9|A0A8C9J3Z9_PANTA, tr|A0A8C9KVF4|A0A8C9KVF4_PANTA
OG0000397	sp|P31650|S6A11_MOUSE	tr|A0A8C9K6T1|A0A8C9K6T1_PANTA
OG0000397	sp|P31649|S6A13_MOUSE	tr|A0A8C9JIQ2|A0A8C9JIQ2_PANTA
OG0000397	sp|P31651|S6A12_MOUSE	tr|A0A8C9JIV8|A0A8C9JIV8_PANTA
OG0000398	tr|Q8VG27|Q8VG27_MOUSE	tr|A0A8C9M372|A0A8C9M372_PANTA
OG0000398	tr|Q8VF82|Q8VF82_MOUSE	tr|A0A8C9JJR0|A0A8C9JJR0_PANTA, tr|A0A8C9J5R0|A0A8C9J5R0_PANTA, tr|A0A8C9JL79|A0A8C9JL79_PANTA, tr|A0A8C9JSP9|A0A8C9JSP9_PANTA
OG0000399	sp|Q8BYM5|NLGN3_MOUSE	tr|A0A8C9KX73|A0A8C9KX73_PANTA
OG0000399	sp|Q99K10|NLGN1_MOUSE	tr|A0A8C9K6Q6|A0A8C9K6Q6_PANTA
OG0000399	sp|B0F2B4|NLGN4_MOUSE, sp|Q69ZK9|NLGN2_MOUSE	tr|A0A8C9J1N2|A0A8C9J1N2_PANTA
OG0000400	sp|Q05685|FOLR2_MOUSE	tr|A0A8C9J0Z2|A0A8C9J0Z2_PANTA, tr|A0A8C9JVP9|A0A8C9JVP9_PANTA
OG0000400	sp|Q9EQF4|JUNO_MOUSE	tr|A0A8C9KX23|A0A8C9KX23_PANTA
OG0000400	sp|P35846|FOLR1_MOUSE	tr|A0A8C9M3Y2|A0A8C9M3Y2_PANTA
OG0000401	sp|Q9JJV5|CCG3_MOUSE	tr|A0A8C9M708|A0A8C9M708_PANTA
OG0000401	sp|O88602|CCG2_MOUSE	tr|A0A8C9JQ62|A0A8C9JQ62_PANTA
OG0000401	sp|Q8VHW2|CCG8_MOUSE, sp|Q9JJV4|CCG4_MOUSE	tr|A0A8C9JAC9|A0A8C9JAC9_PANTA
OG0000402	sp|P01631|KV2A7_MOUSE	tr|A0A8C9J2T8|A0A8C9J2T8_PANTA, tr|A0A8C9K590|A0A8C9K590_PANTA, tr|A0A8C9KIH5|A0A8C9KIH5_PANTA, tr|A0A8C9MCZ5|A0A8C9MCZ5_PANTA, tr|A0A8C9KMT4|A0A8C9KMT4_PANTA, tr|A0A8C9JEU7|A0A8C9JEU7_PANTA
OG0000403	sp|Q8VEB1|GRK5_MOUSE	tr|A0A8C9KS96|A0A8C9KS96_PANTA
OG0000403	sp|O70293|GRK6_MOUSE	tr|A0A8C9KKH1|A0A8C9KKH1_PANTA
OG0000403	sp|O70291|GRK4_MOUSE	tr|A0A8C9JGF5|A0A8C9JGF5_PANTA, tr|A0A8C9JR18|A0A8C9JR18_PANTA
OG0000404	tr|Q7TRZ7|Q7TRZ7_MOUSE	tr|A0A8C9M3W1|A0A8C9M3W1_PANTA, tr|A0A8C9JK10|A0A8C9JK10_PANTA, tr|A0A8C9JFX5|A0A8C9JFX5_PANTA, tr|A0A8C9KJD0|A0A8C9KJD0_PANTA, tr|A0A8C9M504|A0A8C9M504_PANTA, tr|A0A8C9KJR7|A0A8C9KJR7_PANTA
OG0000405	sp|P11672|NGAL_MOUSE	tr|A0A8C9JFX7|A0A8C9JFX7_PANTA, tr|A0A8C9JW11|A0A8C9JW11_PANTA, tr|A0A8C9JND1|A0A8C9JND1_PANTA, tr|A0A8C9JGN0|A0A8C9JGN0_PANTA, tr|A0A8C9JNY3|A0A8C9JNY3_PANTA, tr|A0A8C9JHT3|A0A8C9JHT3_PANTA
OG0000406	tr|E9Q542|E9Q542_MOUSE	tr|A0A8C9J4Y4|A0A8C9J4Y4_PANTA
OG0000406	tr|A0A1B0GSG0|A0A1B0GSG0_MOUSE, tr|E9PXN3|E9PXN3_MOUSE	tr|A0A8C9JMA8|A0A8C9JMA8_PANTA, tr|A0A8C9J6U6|A0A8C9J6U6_PANTA, tr|A0A8C9JQW2|A0A8C9JQW2_PANTA
OG0000407	tr|Q9D6S9|Q9D6S9_MOUSE	tr|A0A8C9M2V0|A0A8C9M2V0_PANTA
OG0000407	sp|O08640|KRA14_MOUSE	tr|A0A8C9J5P2|A0A8C9J5P2_PANTA
OG0000407	sp|Q9QZU5|KR151_MOUSE	tr|A0A8C9J2R3|A0A8C9J2R3_PANTA
OG0000411	sp|Q9EPQ1|TLR1_MOUSE, sp|Q9EPW9|TLR6_MOUSE, sp|Q6R5N8|TLR13_MOUSE, sp|Q6R5P0|TLR11_MOUSE, sp|Q6QNU9|TLR12_MOUSE	tr|A0A8C9J2Q1|A0A8C9J2Q1_PANTA
OG0000412	sp|Q61655|DD19A_MOUSE	tr|A0A8C9JJC8|A0A8C9JJC8_PANTA
OG0000412	sp|Q9QY15|DDX25_MOUSE	tr|A0A8C9KS28|A0A8C9KS28_PANTA
OG0000412	tr|Q8BZY3|Q8BZY3_MOUSE	tr|A0A8C9J1F6|A0A8C9J1F6_PANTA
OG0000416	sp|Q60934|GRIK1_MOUSE	tr|A0A8C9M979|A0A8C9M979_PANTA
OG0000416	sp|B1AS29|GRIK3_MOUSE	tr|A0A8C9JMR5|A0A8C9JMR5_PANTA
OG0000416	sp|P39087|GRIK2_MOUSE	tr|A0A8C9JA25|A0A8C9JA25_PANTA
OG0000417	sp|Q8VDR9|DOCK6_MOUSE	tr|A0A8C9K5G6|A0A8C9K5G6_PANTA
OG0000417	sp|Q8C147|DOCK8_MOUSE	tr|A0A8C9JLP3|A0A8C9JLP3_PANTA
OG0000417	sp|Q8R1A4|DOCK7_MOUSE	tr|A0A8C9JRD7|A0A8C9JRD7_PANTA
OG0000419	sp|P16092|FGFR1_MOUSE	tr|A0A8C9K9Q6|A0A8C9K9Q6_PANTA
OG0000419	sp|Q91V87|FGRL1_MOUSE, sp|Q61851|FGFR3_MOUSE, sp|P21803|FGFR2_MOUSE	tr|A0A8C9JCW0|A0A8C9JCW0_PANTA
OG0000420	sp|Q8K2H4|ACAP1_MOUSE	tr|A0A8C9KNE3|A0A8C9KNE3_PANTA
OG0000420	sp|Q6ZQK5|ACAP2_MOUSE	tr|A0A8C9JLU9|A0A8C9JLU9_PANTA
OG0000420	tr|Q6NXL5|Q6NXL5_MOUSE	tr|A0A8C9K2Y6|A0A8C9K2Y6_PANTA
OG0000421	sp|P63011|RAB3A_MOUSE	tr|A0A8C9J506|A0A8C9J506_PANTA
OG0000421	sp|Q9CZT8|RAB3B_MOUSE	tr|A0A8C9M5I9|A0A8C9M5I9_PANTA
OG0000421	sp|P62823|RAB3C_MOUSE	tr|A0A8C9MC52|A0A8C9MC52_PANTA
OG0000422	sp|Q61699|HS105_MOUSE	tr|A0A8C9JWT5|A0A8C9JWT5_PANTA
OG0000422	sp|P48722|HS74L_MOUSE	tr|A0A8C9K185|A0A8C9K185_PANTA
OG0000422	sp|Q61316|HSP74_MOUSE	tr|A0A8C9M7M0|A0A8C9M7M0_PANTA
OG0000423	sp|Q0VB07|PGRP4_MOUSE	tr|A0A8C9JQM3|A0A8C9JQM3_PANTA
OG0000423	sp|Q8VCS0|PGRP2_MOUSE, sp|O88593|PGRP1_MOUSE, sp|A1A547|PGRP3_MOUSE	tr|A0A8C9JXP4|A0A8C9JXP4_PANTA
OG0000425	sp|Q99MX0|TKTL1_MOUSE	tr|A0A8C9KDM9|A0A8C9KDM9_PANTA
OG0000425	sp|Q9D4D4|TKTL2_MOUSE	tr|A0A8C9JPD1|A0A8C9JPD1_PANTA
OG0000425	sp|P40142|TKT_MOUSE	tr|A0A8C9JWY0|A0A8C9JWY0_PANTA
OG0000426	sp|Q91W69|EPN3_MOUSE	tr|A0A8C9KF71|A0A8C9KF71_PANTA
OG0000426	sp|Q8CHU3|EPN2_MOUSE	tr|A0A8C9K334|A0A8C9K334_PANTA
OG0000426	sp|Q80VP1|EPN1_MOUSE	tr|A0A8C9KP75|A0A8C9KP75_PANTA
OG0000427	sp|Q3TXX4|VGLU1_MOUSE	tr|A0A8C9KDF1|A0A8C9KDF1_PANTA
OG0000427	sp|Q8BLE7|VGLU2_MOUSE	tr|A0A8C9JMG1|A0A8C9JMG1_PANTA
OG0000427	sp|Q8BFU8|VGLU3_MOUSE	tr|A0A8C9JZJ6|A0A8C9JZJ6_PANTA
OG0000428	sp|Q8VI67|SP7_MOUSE, sp|Q64HY3|SP9_MOUSE, sp|Q8BMJ8|SP8_MOUSE, sp|Q9ESX2|SP6_MOUSE, sp|Q9JHX2|SP5_MOUSE	tr|A0A8C9KEC4|A0A8C9KEC4_PANTA
OG0000429	sp|Q9JIP6|FZD2_MOUSE, sp|Q9EQD0|FZD5_MOUSE, sp|Q61091|FZD8_MOUSE, sp|Q61090|FZD7_MOUSE, sp|O70421|FZD1_MOUSE	tr|A0A8C9IXX2|A0A8C9IXX2_PANTA
OG0000430	sp|Q61701|ELAV4_MOUSE	tr|A0A8C9KGW0|A0A8C9KGW0_PANTA
OG0000430	sp|Q60899|ELAV2_MOUSE	tr|A0A8C9JEB3|A0A8C9JEB3_PANTA
OG0000430	sp|Q60900|ELAV3_MOUSE	tr|A0A8C9M8K9|A0A8C9M8K9_PANTA
OG0000431	sp|Q6T707|SCD4_MOUSE	tr|A0A8C9K7N2|A0A8C9K7N2_PANTA
OG0000431	sp|P13011|SCD2_MOUSE, sp|Q99PL7|SCD3_MOUSE, sp|P13516|ACOD1_MOUSE	tr|A0A8C9JSR8|A0A8C9JSR8_PANTA
OG0000432	sp|O70374|MTG8R_MOUSE	tr|A0A8C9KMT7|A0A8C9KMT7_PANTA
OG0000432	sp|Q61909|MTG8_MOUSE	tr|A0A8C9JZX5|A0A8C9JZX5_PANTA
