Orthogroup	Mus_musculus	Ursus_maritimus
OG0001028	sp|Q8C9H6|STRP2_MOUSE	tr|A0A8M1GXN1|A0A8M1GXN1_URSMA
OG0001028	sp|Q8C079|STRP1_MOUSE	tr|A0A384D680|A0A384D680_URSMA
OG0001029	sp|Q8BWD8|CDK19_MOUSE	tr|A0A8M1FND8|A0A8M1FND8_URSMA
OG0001029	sp|Q8R3L8|CDK8_MOUSE	tr|A0A384C7E7|A0A384C7E7_URSMA
OG0001030	sp|Q9JHD1|KAT2B_MOUSE	tr|A0A8M1GAW5|A0A8M1GAW5_URSMA
OG0001030	sp|Q9JHD2|KAT2A_MOUSE	tr|A0A8M1GLG7|A0A8M1GLG7_URSMA
OG0001031	sp|Q9WVP6|PAPOB_MOUSE	tr|A0A8M1G7P7|A0A8M1G7P7_URSMA
OG0001031	sp|Q61183|PAPOA_MOUSE	tr|A0A8M1H1J2|A0A8M1H1J2_URSMA
OG0001034	tr|E9PZ87|E9PZ87_MOUSE	tr|A0A384CJE2|A0A384CJE2_URSMA
OG0001034	sp|Q8R4K8|PAPP1_MOUSE	tr|A0A8M1FWH9|A0A8M1FWH9_URSMA
OG0001035	sp|O88427|CAC1H_MOUSE	tr|A0A8M1G9K5|A0A8M1G9K5_URSMA
OG0001035	tr|E9Q7P2|E9Q7P2_MOUSE	tr|A0A8M1GCY1|A0A8M1GCY1_URSMA
OG0001036	sp|O35344|IMA4_MOUSE	tr|A0A8M1F8U8|A0A8M1F8U8_URSMA
OG0001036	sp|O35343|IMA3_MOUSE	tr|A0A8M1GA82|A0A8M1GA82_URSMA
OG0001037	sp|P16546|SPTN1_MOUSE	tr|A0A8M1FX28|A0A8M1FX28_URSMA
OG0001037	sp|P08032|SPTA1_MOUSE	tr|A0A8M1GAE0|A0A8M1GAE0_URSMA
OG0001038	sp|Q810W6|CXCR1_MOUSE, sp|P35343|CXCR2_MOUSE	tr|A0A384C2R9|A0A384C2R9_URSMA, tr|A0A384C339|A0A384C339_URSMA
OG0001039	sp|Q8BLY2|SYTC2_MOUSE	tr|A0A8M1GSC4|A0A8M1GSC4_URSMA
OG0001039	sp|Q9D0R2|SYTC_MOUSE	tr|A0A384C7V4|A0A384C7V4_URSMA
OG0001040	sp|Q8R5K2|UBP33_MOUSE	tr|A0A384C225|A0A384C225_URSMA
OG0001040	sp|Q8C6M1|UBP20_MOUSE	tr|A0A8M1FX93|A0A8M1FX93_URSMA
OG0001041	sp|Q3THS6|METK2_MOUSE	tr|A0A384CUX9|A0A384CUX9_URSMA
OG0001041	sp|Q91X83|METK1_MOUSE	tr|A0A384CHI4|A0A384CHI4_URSMA
OG0001042	sp|O09106|HDAC1_MOUSE	tr|A0A384CCW7|A0A384CCW7_URSMA
OG0001042	sp|P70288|HDAC2_MOUSE	tr|A0A8M1FJN3|A0A8M1FJN3_URSMA
OG0001043	sp|Q60972|RBBP4_MOUSE	tr|A0A8M1F008|A0A8M1F008_URSMA
OG0001043	sp|Q60973|RBBP7_MOUSE	tr|A0A8M1G2M1|A0A8M1G2M1_URSMA
OG0001044	sp|Q9EQD0|FZD5_MOUSE	tr|A0A8M1GNJ5|A0A8M1GNJ5_URSMA
OG0001044	sp|Q61091|FZD8_MOUSE	tr|A0A8M1H1M9|A0A8M1H1M9_URSMA
OG0001045	sp|Q8BWL5|RBMS3_MOUSE	tr|A0A384DLA1|A0A384DLA1_URSMA
OG0001045	sp|Q8VC70|RBMS2_MOUSE	tr|A0A8M1GBQ5|A0A8M1GBQ5_URSMA
OG0001046	sp|P84084|ARF5_MOUSE	tr|A0A8M1H4E8|A0A8M1H4E8_URSMA
OG0001046	sp|P61750|ARF4_MOUSE	tr|A0A384D3C4|A0A384D3C4_URSMA
OG0001047	sp|Q9QZS6|HS3SB_MOUSE	tr|A0A8M1FV22|A0A8M1FV22_URSMA
OG0001047	sp|Q8BKN6|HS3SA_MOUSE	tr|A0A8M1G0T4|A0A8M1G0T4_URSMA
OG0001048	sp|Q9JI10|STK3_MOUSE	tr|A0A8M1FH33|A0A8M1FH33_URSMA
OG0001048	sp|Q9JI11|STK4_MOUSE	tr|A0A8M1GF82|A0A8M1GF82_URSMA
OG0001049	sp|Q99PJ0|NTRI_MOUSE	tr|A0A384BVC6|A0A384BVC6_URSMA
OG0001049	tr|G5E8G3|G5E8G3_MOUSE	tr|A0A8M1FUB0|A0A8M1FUB0_URSMA
OG0001050	sp|Q3UTA9|I4E1B_MOUSE	tr|A0A8M1G2J8|A0A8M1G2J8_URSMA
OG0001050	sp|P63073|IF4E_MOUSE	tr|A0A384DF44|A0A384DF44_URSMA
OG0001051	sp|P63085|MK01_MOUSE	tr|A0A8M1F0C2|A0A8M1F0C2_URSMA
OG0001051	sp|Q63844|MK03_MOUSE	tr|A0A8M1G600|A0A8M1G600_URSMA
OG0001052	sp|O54833|CSK22_MOUSE	tr|A0A8M1G391|A0A8M1G391_URSMA
OG0001052	sp|Q60737|CSK21_MOUSE	tr|A0A452T074|A0A452T074_URSMA
OG0001053	sp|Q8R2R9|AP3M2_MOUSE	tr|A0A384DBV5|A0A384DBV5_URSMA
OG0001053	sp|Q9JKC8|AP3M1_MOUSE	tr|A0A384CII7|A0A384CII7_URSMA
OG0001054	sp|P60335|PCBP1_MOUSE	tr|A0A384CUL2|A0A384CUL2_URSMA
OG0001054	sp|Q61990|PCBP2_MOUSE	tr|A0A8M1GUJ2|A0A8M1GUJ2_URSMA
OG0001055	tr|Q5NCJ1|Q5NCJ1_MOUSE	tr|A0A384CRS6|A0A384CRS6_URSMA
OG0001055	sp|Q8CHG7|RPGF2_MOUSE	tr|A0A8M1FJ74|A0A8M1FJ74_URSMA
OG0001056	sp|Q8K4P7|ST7L_MOUSE	tr|A0A8M1FHI1|A0A8M1FHI1_URSMA
OG0001056	sp|Q99M96|ST7_MOUSE	tr|A0A8M1GYT5|A0A8M1GYT5_URSMA
OG0001057	sp|Q9ESE1|LRBA_MOUSE	tr|A0A8M1FJ22|A0A8M1FJ22_URSMA
OG0001057	sp|Q9EPN1|NBEA_MOUSE	tr|A0A8M1FAV9|A0A8M1FAV9_URSMA
OG0001058	sp|D3YWQ0|DGKI_MOUSE	tr|A0A8M1H4D0|A0A8M1H4D0_URSMA
OG0001058	sp|Q80UP3|DGKZ_MOUSE	tr|A0A8M1GH00|A0A8M1GH00_URSMA
OG0001059	tr|Q7TRM4|Q7TRM4_MOUSE	tr|A0A8M1GI70|A0A8M1GI70_URSMA, tr|A0A384DNQ1|A0A384DNQ1_URSMA, tr|A0A384DNF1|A0A384DNF1_URSMA
OG0001060	sp|Q7TT00|SP20H_MOUSE	tr|A0A8M1F3X2|A0A8M1F3X2_URSMA, tr|A0A8M1FG59|A0A8M1FG59_URSMA, tr|A0A8M1GB75|A0A8M1GB75_URSMA
OG0001061	tr|Q8VGP8|Q8VGP8_MOUSE, tr|Q8VEZ5|Q8VEZ5_MOUSE, tr|Q8VEZ4|Q8VEZ4_MOUSE	tr|A0A384CCC6|A0A384CCC6_URSMA
OG0001062	sp|P22726|WNT5B_MOUSE	tr|A0A8M1GQE8|A0A8M1GQE8_URSMA
OG0001062	sp|P22725|WNT5A_MOUSE	tr|A0A8M1FMK0|A0A8M1FMK0_URSMA
OG0001063	tr|A0A804C8T0|A0A804C8T0_MOUSE	tr|A0A8M1FKE0|A0A8M1FKE0_URSMA
OG0001063	sp|Q14AM7|HAPR1_MOUSE	tr|A0A8M1G6L8|A0A8M1G6L8_URSMA
OG0001064	sp|Q80TF4|KLH13_MOUSE	tr|A0A384DEC2|A0A384DEC2_URSMA
OG0001064	sp|Q6ZPT1|KLHL9_MOUSE	tr|A0A384C0S8|A0A384C0S8_URSMA
OG0001065	tr|Q8VG11|Q8VG11_MOUSE	tr|A0A384CC25|A0A384CC25_URSMA
OG0001065	tr|Q7TQQ3|Q7TQQ3_MOUSE	tr|A0A384CDG2|A0A384CDG2_URSMA
OG0001066	sp|Q9EQ06|DHB11_MOUSE	tr|A0A384DBJ1|A0A384DBJ1_URSMA
OG0001066	sp|Q8VCR2|DHB13_MOUSE	tr|A0A384DBK8|A0A384DBK8_URSMA
OG0001067	sp|Q810T2|CCNB3_MOUSE	tr|A0A8M1FVW1|A0A8M1FVW1_URSMA
OG0001067	sp|P24860|CCNB1_MOUSE	tr|A0A384C3V3|A0A384C3V3_URSMA
OG0001068	sp|O55047|TLK2_MOUSE	tr|A0A8M1GMW1|A0A8M1GMW1_URSMA
OG0001068	sp|Q8C0V0|TLK1_MOUSE	tr|A0A8M1GW27|A0A8M1GW27_URSMA
OG0001069	sp|Q8VE92|RBM4B_MOUSE	tr|A0A8M1GK93|A0A8M1GK93_URSMA
OG0001069	sp|Q8C7Q4|RBM4_MOUSE	tr|A0A8M1GI95|A0A8M1GI95_URSMA
OG0001070	sp|Q99NE5|RIMS1_MOUSE	tr|A0A8M1GWK2|A0A8M1GWK2_URSMA
OG0001070	sp|Q9EQZ7|RIMS2_MOUSE	tr|A0A8M1FE09|A0A8M1FE09_URSMA
OG0001071	sp|Q9JLQ2|GIT2_MOUSE	tr|A0A8M1EXJ3|A0A8M1EXJ3_URSMA
OG0001071	sp|Q68FF6|GIT1_MOUSE	tr|A0A8M1GPM5|A0A8M1GPM5_URSMA
OG0001072	sp|P98197|AT11A_MOUSE	tr|A0A8M1F396|A0A8M1F396_URSMA
OG0001072	sp|Q9QZW0|AT11C_MOUSE	tr|A0A8M1FN74|A0A8M1FN74_URSMA
OG0001073	tr|L7MU57|L7MU57_MOUSE, tr|A2BHP7|A2BHP7_MOUSE, tr|A2AVT0|A2AVT0_MOUSE	tr|A0A384CDB4|A0A384CDB4_URSMA
OG0001074	sp|Q922D8|C1TC_MOUSE	tr|A0A8M1GPT9|A0A8M1GPT9_URSMA
OG0001074	sp|Q3V3R1|C1TM_MOUSE	tr|A0A8M1FKI2|A0A8M1FKI2_URSMA
OG0001075	sp|Q8CHW1|THAP1_MOUSE	tr|A0A384DU74|A0A384DU74_URSMA, tr|A0A384BRF0|A0A384BRF0_URSMA, tr|A0A384DCG2|A0A384DCG2_URSMA
OG0001076	sp|Q8VEJ9|VPS4A_MOUSE	tr|A0A8M1G4G0|A0A8M1G4G0_URSMA
OG0001076	sp|P46467|VPS4B_MOUSE	tr|A0A384D7Z5|A0A384D7Z5_URSMA
OG0001077	sp|P62812|GBRA1_MOUSE	tr|A0A384C6W1|A0A384C6W1_URSMA
OG0001077	sp|P26048|GBRA2_MOUSE	tr|A0A452T2K3|A0A452T2K3_URSMA
OG0001078	sp|P35441|TSP1_MOUSE	tr|A0A384D075|A0A384D075_URSMA
OG0001078	sp|Q03350|TSP2_MOUSE	tr|A0A8M1FKU5|A0A8M1FKU5_URSMA
OG0001079	sp|Q6P4U0|THS7B_MOUSE	tr|A0A8M1H2E9|A0A8M1H2E9_URSMA
OG0001079	sp|Q69ZU6|THS7A_MOUSE	tr|A0A384BQ72|A0A384BQ72_URSMA
OG0001080	sp|Q01405|SC23A_MOUSE	tr|A0A384CBA4|A0A384CBA4_URSMA
OG0001080	sp|Q9D662|SC23B_MOUSE	tr|A0A384DMM5|A0A384DMM5_URSMA
OG0001081	sp|Q9WUM4|COR1C_MOUSE	tr|A0A384DGE9|A0A384DGE9_URSMA
OG0001081	sp|Q9WUM3|COR1B_MOUSE	tr|A0A8M1GL12|A0A8M1GL12_URSMA
OG0001082	tr|E9PUZ9|E9PUZ9_MOUSE	tr|A0A8M1GRC7|A0A8M1GRC7_URSMA
OG0001082	sp|Q69ZS0|PZRN3_MOUSE	tr|A0A8M1FQ28|A0A8M1FQ28_URSMA
OG0001083	tr|E9Q048|E9Q048_MOUSE, tr|F6UWZ4|F6UWZ4_MOUSE, tr|Q8C5D3|Q8C5D3_MOUSE	tr|A0A384BVY9|A0A384BVY9_URSMA
OG0001084	sp|P24472|GSTA4_MOUSE	tr|A0A384C538|A0A384C538_URSMA, tr|A0A384C586|A0A384C586_URSMA, tr|A0A384C6C5|A0A384C6C5_URSMA
OG0001086	sp|Q3B7Z2|OSBP1_MOUSE	tr|A0A384CD77|A0A384CD77_URSMA
OG0001086	sp|Q5QNQ6|OSBP2_MOUSE	tr|A0A8M1F0K9|A0A8M1F0K9_URSMA
OG0001087	sp|Q9JKK7|TMOD2_MOUSE	tr|A0A384DBL1|A0A384DBL1_URSMA
OG0001087	sp|Q9JHJ0|TMOD3_MOUSE	tr|A0A384DBQ4|A0A384DBQ4_URSMA
OG0001088	sp|Q9JLB0|PALS2_MOUSE	tr|A0A384BPV4|A0A384BPV4_URSMA
OG0001088	sp|Q9WV34|MPP2_MOUSE	tr|A0A384CA83|A0A384CA83_URSMA
OG0001089	sp|Q8R3R5|T185B_MOUSE	tr|A0A384BP17|A0A384BP17_URSMA
OG0001089	sp|A2AF53|T185A_MOUSE	tr|A0A8M1G8C9|A0A8M1G8C9_URSMA
OG0001090	sp|A2AIG8|1A1L1_MOUSE	tr|A0A384CWW0|A0A384CWW0_URSMA
OG0001090	sp|Q3UX83|1A1L2_MOUSE	tr|A0A384CWQ8|A0A384CWQ8_URSMA
OG0001091	sp|Q3UYH7|ARBK2_MOUSE	tr|A0A8M1F0M6|A0A8M1F0M6_URSMA
OG0001091	sp|Q99MK8|ARBK1_MOUSE	tr|A0A8M1GKZ1|A0A8M1GKZ1_URSMA
OG0001092	sp|Q9D0F9|PGM1_MOUSE	tr|A0A8M1FLF0|A0A8M1FLF0_URSMA
OG0001092	sp|Q8BZF8|PGM5_MOUSE	tr|A0A8M1F2Z7|A0A8M1F2Z7_URSMA
OG0001093	tr|Q52KH6|Q52KH6_MOUSE, tr|A2BG95|A2BG95_MOUSE, tr|A3KG49|A3KG49_MOUSE	tr|A0A384DKF0|A0A384DKF0_URSMA
OG0001094	sp|Q63932|MP2K2_MOUSE	tr|A0A8M1FZA2|A0A8M1FZA2_URSMA
OG0001094	sp|P31938|MP2K1_MOUSE	tr|A0A384DIG4|A0A384DIG4_URSMA
OG0001095	sp|Q68FE8|Z280D_MOUSE	tr|A0A384DB23|A0A384DB23_URSMA
OG0001095	sp|Q6P3Y5|Z280C_MOUSE	tr|A0A8M1FLR8|A0A8M1FLR8_URSMA
OG0001097	sp|Q8BW75|AOFB_MOUSE	tr|A0A8M1G9A7|A0A8M1G9A7_URSMA
OG0001097	sp|Q64133|AOFA_MOUSE	tr|A0A384DIP7|A0A384DIP7_URSMA
OG0001098	sp|P46735|MYO1B_MOUSE	tr|A0A384BTL3|A0A384BTL3_URSMA
OG0001098	sp|O88329|MYO1A_MOUSE	tr|A0A8M1GBR8|A0A8M1GBR8_URSMA
OG0001099	sp|Q8R2P1|KLH25_MOUSE	tr|A0A8M1GV80|A0A8M1GV80_URSMA
OG0001099	sp|O35709|ENC1_MOUSE	tr|A0A384C3W1|A0A384C3W1_URSMA
OG0001100	sp|Q8VCZ3|THAP7_MOUSE	tr|A0A8M1EXH3|A0A8M1EXH3_URSMA, tr|A0A384C9C2|A0A384C9C2_URSMA, tr|A0A384CAN4|A0A384CAN4_URSMA
OG0001101	sp|Q8VE97|SRSF4_MOUSE	tr|A0A8M1EW51|A0A8M1EW51_URSMA
OG0001101	sp|Q3TWW8|SRSF6_MOUSE	tr|A0A8M1GF23|A0A8M1GF23_URSMA
OG0001102	sp|Q9Z2H2|RGS6_MOUSE	tr|A0A8M1GS88|A0A8M1GS88_URSMA
OG0001102	sp|O54829|RGS7_MOUSE	tr|A0A384CDB7|A0A384CDB7_URSMA
OG0001103	tr|Q3V3A3|Q3V3A3_MOUSE, tr|Q80T54|Q80T54_MOUSE, sp|P30731|GPR83_MOUSE	tr|A0A384BWW6|A0A384BWW6_URSMA
OG0001104	sp|Q8VE73|CUL7_MOUSE	tr|A0A8M1GX78|A0A8M1GX78_URSMA
OG0001104	sp|Q80TT8|CUL9_MOUSE	tr|A0A384C6N0|A0A384C6N0_URSMA
OG0001105	sp|Q9ER65|CSTN2_MOUSE	tr|A0A384DRP0|A0A384DRP0_URSMA
OG0001105	sp|Q9EPL2|CSTN1_MOUSE	tr|A0A8M1H2N5|A0A8M1H2N5_URSMA
OG0001106	sp|O08574|MESP2_MOUSE	tr|A0A384BU11|A0A384BU11_URSMA
OG0001106	sp|P97309|MESP1_MOUSE	tr|A0A8M1GUC3|A0A8M1GUC3_URSMA
OG0001107	sp|Q8BMK1|METL2_MOUSE	tr|A0A8M1GNM4|A0A8M1GNM4_URSMA
OG0001107	sp|A2AUU0|METL8_MOUSE	tr|A0A384BRW8|A0A384BRW8_URSMA
OG0001108	sp|Q8VDJ3|VIGLN_MOUSE, tr|Q8BVT7|Q8BVT7_MOUSE, tr|B1AXN3|B1AXN3_MOUSE	tr|A0A8M1GEA1|A0A8M1GEA1_URSMA
OG0001109	sp|O08739|AMPD3_MOUSE	tr|A0A384BIL2|A0A384BIL2_URSMA
OG0001109	sp|Q3V1D3|AMPD1_MOUSE	tr|A0A384CNB9|A0A384CNB9_URSMA
OG0001110	sp|P0DP28|CALM3_MOUSE, sp|P0DP27|CALM2_MOUSE, sp|P0DP26|CALM1_MOUSE	tr|A0A384CQ65|A0A384CQ65_URSMA
OG0001111	sp|P20490|FCERB_MOUSE	tr|A0A384BXC5|A0A384BXC5_URSMA, tr|A0A384BXD1|A0A384BXD1_URSMA, tr|A0A384BYM7|A0A384BYM7_URSMA
OG0001112	sp|Q69ZK0|PREX1_MOUSE	tr|A0A8M1GFD1|A0A8M1GFD1_URSMA
OG0001112	sp|Q3LAC4|PREX2_MOUSE	tr|A0A8M1FEH4|A0A8M1FEH4_URSMA
OG0001113	sp|Q8QZR5|ALAT1_MOUSE	tr|A0A8M1FI30|A0A8M1FI30_URSMA
OG0001113	sp|Q8BGT5|ALAT2_MOUSE	tr|A0A384D1F6|A0A384D1F6_URSMA
OG0001114	sp|Q8CG76|ARK72_MOUSE	tr|A0A384CFB5|A0A384CFB5_URSMA, tr|A0A384CE49|A0A384CE49_URSMA, tr|A0A384CF62|A0A384CF62_URSMA
OG0001115	sp|A3KFX0|5NT1A_MOUSE	tr|A0A8M1F0I6|A0A8M1F0I6_URSMA
OG0001115	sp|Q91YE9|5NT1B_MOUSE	tr|A0A8M1F5X9|A0A8M1F5X9_URSMA
OG0001118	tr|Q7TNL7|Q7TNL7_MOUSE	tr|A0A8M1GJD1|A0A8M1GJD1_URSMA, tr|A0A8M1GWE5|A0A8M1GWE5_URSMA, tr|A0A8M1FWM5|A0A8M1FWM5_URSMA
OG0001119	sp|Q8R493|ACHB4_MOUSE	tr|A0A8M1GVM6|A0A8M1GVM6_URSMA
OG0001119	sp|Q9ERK7|ACHB2_MOUSE	tr|A0A8M1G6F4|A0A8M1G6F4_URSMA
OG0001120	sp|P27038|AVR2A_MOUSE	tr|A0A384CI68|A0A384CI68_URSMA
OG0001120	sp|P27040|AVR2B_MOUSE	tr|A0A8M1GA72|A0A8M1GA72_URSMA
OG0001121	sp|Q4VA53|PDS5B_MOUSE	tr|A0A8M1FAS2|A0A8M1FAS2_URSMA
OG0001121	sp|Q6A026|PDS5A_MOUSE	tr|A0A384CXS2|A0A384CXS2_URSMA
OG0001122	sp|Q8R3U1|PLAT3_MOUSE	tr|A0A384BHZ8|A0A384BHZ8_URSMA, tr|A0A8M1GUN9|A0A8M1GUN9_URSMA, tr|A0A384DJC0|A0A384DJC0_URSMA
OG0001123	tr|Q8VF39|Q8VF39_MOUSE, tr|Q8VF40|Q8VF40_MOUSE, tr|Q7TQY8|Q7TQY8_MOUSE	tr|A0A384BJE4|A0A384BJE4_URSMA
OG0001124	sp|Q8C1A5|THOP1_MOUSE	tr|A0A8M1FQD7|A0A8M1FQD7_URSMA
OG0001124	sp|Q91YP2|NEUL_MOUSE	tr|A0A8M1F7L6|A0A8M1F7L6_URSMA
OG0001125	sp|Q02956|KPCZ_MOUSE	tr|A0A8M1H205|A0A8M1H205_URSMA
OG0001125	sp|Q62074|KPCI_MOUSE	tr|A0A384D9Y9|A0A384D9Y9_URSMA
OG0001126	sp|P55012|S12A2_MOUSE	tr|A0A384CR13|A0A384CR13_URSMA
OG0001126	sp|P55014|S12A1_MOUSE	tr|A0A384DAT4|A0A384DAT4_URSMA
OG0001127	sp|Q7TMI3|UHRF2_MOUSE	tr|A0A8M1FVH1|A0A8M1FVH1_URSMA
OG0001127	sp|Q8VDF2|UHRF1_MOUSE	tr|A0A8M1FQ14|A0A8M1FQ14_URSMA
OG0001128	sp|P0CG50|UBC_MOUSE, sp|P0CG49|UBB_MOUSE	tr|A0A384BWP8|A0A384BWP8_URSMA, tr|A0A8M1FRL2|A0A8M1FRL2_URSMA
OG0001129	sp|Q9EQR3|KCNN1_MOUSE	tr|A0A8M1FNM2|A0A8M1FNM2_URSMA
OG0001129	sp|P58391|KCNN3_MOUSE	tr|A0A8M1GIK2|A0A8M1GIK2_URSMA
OG0001130	sp|Q61188|EZH2_MOUSE	tr|A0A8M1GVM3|A0A8M1GVM3_URSMA
OG0001130	sp|P70351|EZH1_MOUSE	tr|A0A8M1GP28|A0A8M1GP28_URSMA
OG0001131	sp|Q8BI55|DYRK4_MOUSE	tr|A0A384D7R5|A0A384D7R5_URSMA
OG0001131	sp|Q5U4C9|DYRK2_MOUSE	tr|A0A8M1GE58|A0A8M1GE58_URSMA
OG0001132	sp|C6KI89|CTSG2_MOUSE, sp|E9Q355|CTSG1_MOUSE	tr|A0A8M1G4W7|A0A8M1G4W7_URSMA, tr|A0A8M1G5I1|A0A8M1G5I1_URSMA
OG0001133	sp|P21271|MYO5B_MOUSE	tr|A0A8M1G8K3|A0A8M1G8K3_URSMA
OG0001133	sp|Q99104|MYO5A_MOUSE	tr|A0A8M1F2Q1|A0A8M1F2Q1_URSMA
OG0001134	tr|Q5I0W6|Q5I0W6_MOUSE, tr|G3X9G9|G3X9G9_MOUSE, tr|Q8C6B0|Q8C6B0_MOUSE	tr|A0A384D7P4|A0A384D7P4_URSMA
OG0001135	sp|Q8VDW0|DX39A_MOUSE	tr|A0A8M1FY26|A0A8M1FY26_URSMA
OG0001135	sp|Q9Z1N5|DX39B_MOUSE	tr|A0A8M1H004|A0A8M1H004_URSMA
OG0001136	sp|Q9QZN4|FBX6_MOUSE	tr|A0A8M1H108|A0A8M1H108_URSMA
OG0001136	sp|Q8BK26|FBX44_MOUSE	tr|A0A384CEV8|A0A384CEV8_URSMA
OG0001137	sp|Q9Z191|EYA4_MOUSE	tr|A0A8M1FJ56|A0A8M1FJ56_URSMA
OG0001137	sp|P97767|EYA1_MOUSE	tr|A0A384DPM9|A0A384DPM9_URSMA
OG0001138	sp|P21129|P3_MOUSE	tr|A0A8M1FKX6|A0A8M1FKX6_URSMA
OG0001138	sp|Q5PT54|NTCP5_MOUSE	tr|A0A384BXT9|A0A384BXT9_URSMA
OG0001139	sp|Q3TKT4|SMCA4_MOUSE	tr|A0A8M1FPF0|A0A8M1FPF0_URSMA
OG0001139	sp|Q6DIC0|SMCA2_MOUSE	tr|A0A8M1F597|A0A8M1F597_URSMA
OG0001140	sp|P06798|HXA4_MOUSE	tr|A0A8M1H067|A0A8M1H067_URSMA
OG0001140	sp|P10628|HXD4_MOUSE	tr|A0A8M1GUU3|A0A8M1GUU3_URSMA
OG0001141	tr|Q14AA6|Q14AA6_MOUSE, sp|P62827|RAN_MOUSE, sp|Q61820|RANT_MOUSE	tr|A0A8M1F2C3|A0A8M1F2C3_URSMA
OG0001142	sp|Q02384|SOS2_MOUSE	tr|A0A8M1F7N0|A0A8M1F7N0_URSMA
OG0001142	sp|Q62245|SOS1_MOUSE	tr|A0A8M1FB16|A0A8M1FB16_URSMA
OG0001143	sp|Q91ZW3|SMCA5_MOUSE	tr|A0A384BNE6|A0A384BNE6_URSMA
OG0001143	sp|Q6PGB8|SMCA1_MOUSE	tr|A0A8M1FRX8|A0A8M1FRX8_URSMA
OG0001144	sp|P62069|UBP46_MOUSE	tr|A0A8M1FG50|A0A8M1FG50_URSMA
OG0001144	sp|Q9D9M2|UBP12_MOUSE	tr|A0A8M1F706|A0A8M1F706_URSMA
OG0001145	sp|Q4VA61|DSCL1_MOUSE	tr|A0A8M1G4B5|A0A8M1G4B5_URSMA
OG0001145	sp|Q9ERC8|DSCAM_MOUSE	tr|A0A8M1F2C6|A0A8M1F2C6_URSMA
OG0001146	sp|P35585|AP1M1_MOUSE	tr|A0A8M1FXV3|A0A8M1FXV3_URSMA
OG0001146	sp|Q9WVP1|AP1M2_MOUSE	tr|A0A384DH08|A0A384DH08_URSMA
OG0001147	sp|A2RSQ0|DEN5B_MOUSE	tr|A0A8M1GTX3|A0A8M1GTX3_URSMA
OG0001147	sp|Q6PAL8|DEN5A_MOUSE	tr|A0A8M1G326|A0A8M1G326_URSMA
OG0001148	sp|Q812E0|CPEB2_MOUSE	tr|A0A8M1FC64|A0A8M1FC64_URSMA
OG0001148	sp|Q7TN99|CPEB3_MOUSE	tr|A0A8M1FFE1|A0A8M1FFE1_URSMA
OG0001149	sp|Q8BMF5|GRIK4_MOUSE	tr|A0A8M1FXX3|A0A8M1FXX3_URSMA
OG0001149	sp|Q61626|GRIK5_MOUSE	tr|A0A8M1G2Y6|A0A8M1G2Y6_URSMA
OG0001150	sp|Q9WV38|GTR5_MOUSE	tr|A0A8M1H280|A0A8M1H280_URSMA
OG0001150	sp|P0C6A1|GTR7_MOUSE	tr|A0A8M1EXE7|A0A8M1EXE7_URSMA
OG0001151	sp|Q9Z2D1|MTMR2_MOUSE	tr|A0A8M1FU75|A0A8M1FU75_URSMA
OG0001151	sp|Q9Z2C4|MTMR1_MOUSE	tr|A0A8M1FKW9|A0A8M1FKW9_URSMA
OG0001152	sp|Q91WS4|BHMT2_MOUSE	tr|A0A8M1FB95|A0A8M1FB95_URSMA
OG0001152	sp|O35490|BHMT1_MOUSE	tr|A0A384DQA5|A0A384DQA5_URSMA
OG0001153	sp|Q9ES70|NEK6_MOUSE	tr|A0A8M1FWP8|A0A8M1FWP8_URSMA
OG0001153	sp|Q9ES74|NEK7_MOUSE	tr|A0A384BM08|A0A384BM08_URSMA
OG0001154	sp|Q6PAK3|ANM8_MOUSE	tr|A0A8M1H2W9|A0A8M1H2W9_URSMA
OG0001154	sp|Q9JIF0|ANM1_MOUSE	tr|A0A8M1G6K6|A0A8M1G6K6_URSMA
OG0001155	sp|A2CE44|ZXDB_MOUSE	tr|A0A384DKR1|A0A384DKR1_URSMA, tr|A0A8M1G1J1|A0A8M1G1J1_URSMA, tr|A0A8M1FUG6|A0A8M1FUG6_URSMA
OG0001156	sp|P70312|HYAS2_MOUSE	tr|A0A8M1FF73|A0A8M1FF73_URSMA
OG0001156	sp|O08650|HYAS3_MOUSE	tr|A0A384D1K1|A0A384D1K1_URSMA
OG0001157	tr|Q8VFU4|Q8VFU4_MOUSE, tr|Q7TRH2|Q7TRH2_MOUSE	tr|A0A384DSS2|A0A384DSS2_URSMA, tr|A0A384DSS5|A0A384DSS5_URSMA
OG0001158	sp|P50481|LHX3_MOUSE	tr|A0A8M1FVC5|A0A8M1FVC5_URSMA, tr|A0A8M1G4X6|A0A8M1G4X6_URSMA, tr|A0A8M1G529|A0A8M1G529_URSMA
OG0001159	tr|E9Q7M2|E9Q7M2_MOUSE	tr|A0A8M1GD40|A0A8M1GD40_URSMA, tr|A0A8M1GCU3|A0A8M1GCU3_URSMA, tr|A0A8M1GA43|A0A8M1GA43_URSMA
OG0001160	sp|P0DN90|T254B_MOUSE, sp|P0DN89|T254A_MOUSE, sp|P0DN91|T254C_MOUSE	tr|A0A8M1FDL2|A0A8M1FDL2_URSMA
OG0001161	sp|Q6DFY8|BRNP2_MOUSE	tr|A0A8M1G6U1|A0A8M1G6U1_URSMA
OG0001161	sp|Q499E0|BRNP3_MOUSE	tr|A0A384BP36|A0A384BP36_URSMA
