Orthogroup	Mus_musculus	Lynx_canadensis
OG0001291	tr|E9Q6R7|E9Q6R7_MOUSE	tr|A0A667G0R5|A0A667G0R5_LYNCA
OG0001292	sp|Q6PGN3|DCLK2_MOUSE	tr|A0A667G939|A0A667G939_LYNCA
OG0001292	sp|Q9JLM8|DCLK1_MOUSE	tr|A0A667FLZ1|A0A667FLZ1_LYNCA
OG0001293	sp|Q6GYP7|RGPA1_MOUSE	tr|A0A667GNQ9|A0A667GNQ9_LYNCA
OG0001293	sp|A3KGS3|RGPA2_MOUSE	tr|A0A667H903|A0A667H903_LYNCA
OG0001294	sp|Q9R1I1|CHST4_MOUSE	tr|A0A667H940|A0A667H940_LYNCA
OG0001294	sp|Q9QUP4|CHST5_MOUSE	tr|A0A667H2C7|A0A667H2C7_LYNCA
OG0001295	sp|Q62513|ZN260_MOUSE, tr|Q0VFY0|Q0VFY0_MOUSE, tr|E9Q1L8|E9Q1L8_MOUSE	tr|A0A667HG11|A0A667HG11_LYNCA
OG0001296	sp|P50518|VATE1_MOUSE	tr|A0A667HQ69|A0A667HQ69_LYNCA
OG0001296	sp|Q9D593|VATE2_MOUSE	tr|A0A667GY62|A0A667GY62_LYNCA
OG0001297	sp|Q9QZA0|CAH5B_MOUSE	tr|A0A667HWJ3|A0A667HWJ3_LYNCA
OG0001297	sp|P23589|CAH5A_MOUSE	tr|A0A667HNW5|A0A667HNW5_LYNCA
OG0001298	tr|S4R1M3|S4R1M3_MOUSE, tr|S4R1E0|S4R1E0_MOUSE, tr|S4R1G7|S4R1G7_MOUSE	tr|A0A667I607|A0A667I607_LYNCA
OG0001299	sp|Q9CTH6|FCF1_MOUSE	tr|A0A667IBT1|A0A667IBT1_LYNCA, tr|A0A667GCT3|A0A667GCT3_LYNCA, tr|A0A667GQW1|A0A667GQW1_LYNCA
OG0001300	sp|Q6PFX9|TNKS1_MOUSE	tr|A0A667G1C4|A0A667G1C4_LYNCA
OG0001300	sp|Q3UES3|TNKS2_MOUSE	tr|A0A667GVA3|A0A667GVA3_LYNCA
OG0001301	sp|P62492|RB11A_MOUSE	tr|A0A667G388|A0A667G388_LYNCA
OG0001301	sp|P46638|RB11B_MOUSE	tr|A0A667J4U0|A0A667J4U0_LYNCA
OG0001302	sp|P61255|RL26_MOUSE	tr|A0A667GCG2|A0A667GCG2_LYNCA, tr|A0A667HIC1|A0A667HIC1_LYNCA, tr|A0A667I1H2|A0A667I1H2_LYNCA
OG0001303	sp|Q9CWH6|PSMA8_MOUSE	tr|A0A667J134|A0A667J134_LYNCA
OG0001303	sp|Q9Z2U0|PSA7_MOUSE	tr|A0A667GL96|A0A667GL96_LYNCA
OG0001304	sp|Q8VC60|GLB1L_MOUSE	tr|A0A667GMS4|A0A667GMS4_LYNCA
OG0001304	sp|P23780|BGAL_MOUSE	tr|A0A667IGA9|A0A667IGA9_LYNCA
OG0001305	sp|Q9R1Z7|PTPS_MOUSE	tr|A0A667GGS9|A0A667GGS9_LYNCA, tr|A0A667H521|A0A667H521_LYNCA, tr|A0A667GGU2|A0A667GGU2_LYNCA
OG0001306	sp|P58059|RT21_MOUSE	tr|A0A667GGC0|A0A667GGC0_LYNCA, tr|A0A667H766|A0A667H766_LYNCA, tr|A0A667HHW6|A0A667HHW6_LYNCA
OG0001307	sp|O88532|ZFR_MOUSE	tr|A0A667FY03|A0A667FY03_LYNCA
OG0001307	tr|E9Q5M4|E9Q5M4_MOUSE	tr|A0A667H3A2|A0A667H3A2_LYNCA
OG0001308	sp|Q08775|RUNX2_MOUSE	tr|A0A667FY31|A0A667FY31_LYNCA
OG0001308	sp|Q03347|RUNX1_MOUSE	tr|A0A667GHV7|A0A667GHV7_LYNCA
OG0001309	sp|Q9CXV0|ISL2_MOUSE	tr|A0A667HB86|A0A667HB86_LYNCA
OG0001309	sp|P61372|ISL1_MOUSE	tr|A0A667GRG2|A0A667GRG2_LYNCA
OG0001310	sp|Q8R4C2|RUFY2_MOUSE	tr|A0A667INT3|A0A667INT3_LYNCA
OG0001310	sp|Q8BIJ7|RUFY1_MOUSE	tr|A0A667FLL7|A0A667FLL7_LYNCA
OG0001311	sp|Q9JJS0|SCUB2_MOUSE, sp|P08399|PHXR5_MOUSE, sp|Q6NZL8|SCUB1_MOUSE	tr|A0A667GER2|A0A667GER2_LYNCA
OG0001312	sp|Q8CGV2|TPH2_MOUSE	tr|A0A667GIJ0|A0A667GIJ0_LYNCA
OG0001312	sp|P17532|TPH1_MOUSE	tr|A0A667HZY1|A0A667HZY1_LYNCA
OG0001313	tr|Q8VFC3|Q8VFC3_MOUSE, tr|A2AHM8|A2AHM8_MOUSE, tr|Q8VFD8|Q8VFD8_MOUSE	tr|A0A667HG35|A0A667HG35_LYNCA
OG0001315	sp|P00687|AMY1_MOUSE, sp|P00688|AMYP_MOUSE, tr|E9PV85|E9PV85_MOUSE	tr|A0A667HK28|A0A667HK28_LYNCA
OG0001316	sp|P56546|CTBP2_MOUSE	tr|A0A667GVQ6|A0A667GVQ6_LYNCA
OG0001316	sp|O88712|CTBP1_MOUSE	tr|A0A667G1U1|A0A667G1U1_LYNCA
OG0001317	sp|Q6PFX8|RIMKA_MOUSE	tr|A0A667GJE3|A0A667GJE3_LYNCA
OG0001317	sp|Q80WS1|RIMKB_MOUSE	tr|A0A667G617|A0A667G617_LYNCA
OG0001318	sp|Q7TN99|CPEB3_MOUSE	tr|A0A667GU95|A0A667GU95_LYNCA
OG0001318	sp|Q812E0|CPEB2_MOUSE	tr|A0A667GR56|A0A667GR56_LYNCA
OG0001319	sp|P59997|KDM2A_MOUSE	tr|A0A667H3G8|A0A667H3G8_LYNCA
OG0001319	sp|Q6P1G2|KDM2B_MOUSE	tr|A0A667GUL3|A0A667GUL3_LYNCA
OG0001320	sp|Q8C0I4|EPC2_MOUSE	tr|A0A667H563|A0A667H563_LYNCA
OG0001320	sp|Q8C9X6|EPC1_MOUSE	tr|A0A667GWB9|A0A667GWB9_LYNCA
OG0001321	sp|Q99PU5|ACBG1_MOUSE	tr|A0A667G995|A0A667G995_LYNCA
OG0001321	sp|Q2XU92|ACBG2_MOUSE	tr|A0A667HBP8|A0A667HBP8_LYNCA
OG0001322	sp|Q63932|MP2K2_MOUSE	tr|A0A667FYT9|A0A667FYT9_LYNCA
OG0001322	sp|P31938|MP2K1_MOUSE	tr|A0A667G1D6|A0A667G1D6_LYNCA
OG0001323	sp|A2AJ88|PLPL7_MOUSE	tr|A0A667HPM5|A0A667HPM5_LYNCA
OG0001323	sp|Q3TRM4|PLPL6_MOUSE	tr|A0A667G1V8|A0A667G1V8_LYNCA
OG0001324	sp|Q05BC3|EMAL1_MOUSE	tr|A0A667GF54|A0A667GF54_LYNCA
OG0001324	sp|Q7TNG5|EMAL2_MOUSE	tr|A0A667HVL7|A0A667HVL7_LYNCA
OG0001325	sp|Q91Z61|DIRA1_MOUSE	tr|A0A667G9Q0|A0A667G9Q0_LYNCA
OG0001325	sp|Q5PR73|DIRA2_MOUSE	tr|A0A667GWI2|A0A667GWI2_LYNCA
OG0001326	sp|Q9JHD2|KAT2A_MOUSE	tr|A0A667HJJ4|A0A667HJJ4_LYNCA
OG0001326	sp|Q9JHD1|KAT2B_MOUSE	tr|A0A667GS90|A0A667GS90_LYNCA
OG0001327	sp|Q60973|RBBP7_MOUSE	tr|A0A667HY25|A0A667HY25_LYNCA
OG0001327	sp|Q60972|RBBP4_MOUSE	tr|A0A667HP17|A0A667HP17_LYNCA
OG0001328	sp|Q00519|XDH_MOUSE	tr|A0A667H7A6|A0A667H7A6_LYNCA, tr|A0A667FYF0|A0A667FYF0_LYNCA, tr|A0A667HAK6|A0A667HAK6_LYNCA
OG0001329	sp|Q9D011|MPLKI_MOUSE, tr|J3QQ10|J3QQ10_MOUSE	tr|A0A667GIT3|A0A667GIT3_LYNCA, tr|A0A667FYQ7|A0A667FYQ7_LYNCA
OG0001330	sp|Q61285|ABCD2_MOUSE	tr|A0A667GB11|A0A667GB11_LYNCA
OG0001330	sp|P48410|ABCD1_MOUSE	tr|A0A667IDA8|A0A667IDA8_LYNCA
OG0001331	sp|Q9QXP7|C1QT1_MOUSE	tr|A0A667HWV7|A0A667HWV7_LYNCA
OG0001331	sp|Q6IR41|C1QT6_MOUSE	tr|A0A667GGF7|A0A667GGF7_LYNCA
OG0001332	sp|Q9D0M1|KPRA_MOUSE	tr|A0A667IHM7|A0A667IHM7_LYNCA
OG0001332	sp|Q8R574|KPRB_MOUSE	tr|A0A667IIK7|A0A667IIK7_LYNCA
OG0001333	sp|P36895|BMR1A_MOUSE	tr|A0A667I4A4|A0A667I4A4_LYNCA
OG0001333	sp|P36898|BMR1B_MOUSE	tr|A0A667H5U2|A0A667H5U2_LYNCA
OG0001334	sp|Q8CFZ5|S22AC_MOUSE	tr|A0A667I1Z1|A0A667I1Z1_LYNCA, tr|A0A667GQD7|A0A667GQD7_LYNCA, tr|A0A667GQH6|A0A667GQH6_LYNCA
OG0001335	sp|Q9ER63|TNR23_MOUSE, sp|Q9ER62|TNR22_MOUSE, sp|P83626|TNR26_MOUSE	tr|A0A667IME3|A0A667IME3_LYNCA
OG0001336	sp|Q9DB16|CB39L_MOUSE	tr|A0A667FM53|A0A667FM53_LYNCA
OG0001336	sp|Q06138|CAB39_MOUSE	tr|A0A667HW89|A0A667HW89_LYNCA
OG0001337	tr|Q6NXL1|Q6NXL1_MOUSE	tr|A0A667GM38|A0A667GM38_LYNCA
OG0001337	tr|G3X972|G3X972_MOUSE	tr|A0A667I659|A0A667I659_LYNCA
OG0001338	sp|Q8BH66|ATLA1_MOUSE	tr|A0A667GXE6|A0A667GXE6_LYNCA
OG0001338	sp|Q6PA06|ATLA2_MOUSE	tr|A0A667GSH1|A0A667GSH1_LYNCA
OG0001339	sp|Q9Z1G4|VPP1_MOUSE	tr|A0A667HN76|A0A667HN76_LYNCA
OG0001339	sp|Q920R6|VPP4_MOUSE	tr|A0A667H140|A0A667H140_LYNCA
OG0001340	sp|Q7TMF3|NDUAC_MOUSE	tr|A0A667HFB7|A0A667HFB7_LYNCA, tr|A0A667HZD4|A0A667HZD4_LYNCA, tr|A0A667GEK3|A0A667GEK3_LYNCA
OG0001341	sp|P54615|OSTR_MOUSE, sp|P86546|OSTCN_MOUSE, sp|P86547|OSTC2_MOUSE	tr|A0A667I284|A0A667I284_LYNCA
OG0001342	sp|Q02956|KPCZ_MOUSE	tr|A0A667IA36|A0A667IA36_LYNCA
OG0001342	sp|Q62074|KPCI_MOUSE	tr|A0A667HM68|A0A667HM68_LYNCA
OG0001343	sp|D3Z6H8|DCAM2_MOUSE, sp|P0DMN7|DCAM1_MOUSE	tr|A0A667GXQ2|A0A667GXQ2_LYNCA, tr|A0A667IEC2|A0A667IEC2_LYNCA
OG0001344	sp|O35643|AP1B1_MOUSE	tr|A0A667HS25|A0A667HS25_LYNCA
OG0001344	sp|Q9DBG3|AP2B1_MOUSE	tr|A0A667IPA2|A0A667IPA2_LYNCA
OG0001345	sp|Q8BW86|ARG33_MOUSE	tr|A0A667G3E0|A0A667G3E0_LYNCA, tr|A0A667ILV6|A0A667ILV6_LYNCA, tr|A0A667HE36|A0A667HE36_LYNCA
OG0001346	sp|Q5JCS9|B3GN3_MOUSE, sp|Q3USF0|B3GN6_MOUSE, sp|Q9Z222|B3GN2_MOUSE	tr|A0A667G6N9|A0A667G6N9_LYNCA
OG0001347	sp|Q80TL1|ADCY2_MOUSE	tr|A0A667GV14|A0A667GV14_LYNCA
OG0001347	sp|P51829|ADCY7_MOUSE	tr|A0A667HV82|A0A667HV82_LYNCA
OG0001348	tr|Q7TQY0|Q7TQY0_MOUSE, tr|Q8VF38|Q8VF38_MOUSE, tr|Q8VF29|Q8VF29_MOUSE	tr|A0A667GWU1|A0A667GWU1_LYNCA
OG0001349	tr|A0A571BGC3|A0A571BGC3_MOUSE	tr|A0A667I5T2|A0A667I5T2_LYNCA
OG0001349	tr|E9Q0B6|E9Q0B6_MOUSE	tr|A0A667HFK9|A0A667HFK9_LYNCA
OG0001350	sp|Q921Y0|MOB1A_MOUSE	tr|A0A667GM53|A0A667GM53_LYNCA
OG0001350	sp|Q8BPB0|MOB1B_MOUSE	tr|A0A667FTG7|A0A667FTG7_LYNCA
OG0001351	sp|O88329|MYO1A_MOUSE	tr|A0A667G0N2|A0A667G0N2_LYNCA
OG0001351	sp|P46735|MYO1B_MOUSE	tr|A0A667HPY8|A0A667HPY8_LYNCA
OG0001352	tr|J9S314|J9S314_MOUSE	tr|A0A667ITP6|A0A667ITP6_LYNCA
OG0001352	sp|Q2TV84|TRPM1_MOUSE	tr|A0A667GPW9|A0A667GPW9_LYNCA
OG0001353	sp|Q8C7U7|GALT6_MOUSE	tr|A0A667H2Q3|A0A667H2Q3_LYNCA
OG0001353	sp|P70419|GALT3_MOUSE	tr|A0A667GLJ0|A0A667GLJ0_LYNCA
OG0001354	sp|Q6P4U0|THS7B_MOUSE	tr|A0A667HRA6|A0A667HRA6_LYNCA
OG0001354	sp|Q69ZU6|THS7A_MOUSE	tr|A0A667G1F8|A0A667G1F8_LYNCA
OG0001355	sp|P38533|HSF2_MOUSE	tr|A0A667I0C0|A0A667I0C0_LYNCA, tr|A0A667HGL3|A0A667HGL3_LYNCA, tr|A0A667H2B8|A0A667H2B8_LYNCA
OG0001356	sp|Q80U78|PUM1_MOUSE	tr|A0A667HF41|A0A667HF41_LYNCA
OG0001356	sp|Q80U58|PUM2_MOUSE	tr|A0A667GUS2|A0A667GUS2_LYNCA
OG0001357	sp|Q61084|M3K3_MOUSE	tr|A0A667I0G7|A0A667I0G7_LYNCA
OG0001357	sp|Q61083|M3K2_MOUSE	tr|A0A667H848|A0A667H848_LYNCA
OG0001358	sp|Q922M3|BACD3_MOUSE	tr|A0A667ISN3|A0A667ISN3_LYNCA
OG0001358	sp|O70479|BACD2_MOUSE	tr|A0A667HMT5|A0A667HMT5_LYNCA
OG0001359	sp|A6H684|MGT4E_MOUSE	tr|A0A667I6T9|A0A667I6T9_LYNCA
OG0001359	tr|G3XA12|G3XA12_MOUSE	tr|A0A667I4L2|A0A667I4L2_LYNCA
OG0001360	sp|Q9DB52|PBIR1_MOUSE	tr|A0A667H6B6|A0A667H6B6_LYNCA
OG0001360	sp|Q6NZE7|PBIR2_MOUSE	tr|A0A667IW73|A0A667IW73_LYNCA
OG0001361	sp|Q8VIM9|IRGQ_MOUSE	tr|A0A667J106|A0A667J106_LYNCA
OG0001361	sp|Q8C262|IIGP5_MOUSE	tr|A0A667HZN5|A0A667HZN5_LYNCA
OG0001362	sp|Q505D9|TRI67_MOUSE	tr|A0A667HDS9|A0A667HDS9_LYNCA
OG0001362	sp|Q8C7M3|TRIM9_MOUSE	tr|A0A667GDF9|A0A667GDF9_LYNCA
OG0001363	sp|Q60954|MEIS1_MOUSE	tr|A0A667GMK0|A0A667GMK0_LYNCA
OG0001363	sp|P97367|MEIS2_MOUSE	tr|A0A667GMH5|A0A667GMH5_LYNCA
OG0001364	sp|Q7TN88|PK1L2_MOUSE, sp|O08852|PKD1_MOUSE, sp|Q2EG98|PK1L3_MOUSE	tr|A0A667HAV5|A0A667HAV5_LYNCA
OG0001365	sp|P52623|UCK1_MOUSE	tr|A0A667I568|A0A667I568_LYNCA
OG0001365	sp|Q99PM9|UCK2_MOUSE	tr|A0A667I5X9|A0A667I5X9_LYNCA
OG0001366	sp|Q60766|IRGM1_MOUSE, tr|A0A140LIF8|A0A140LIF8_MOUSE, tr|Q9DCE9|Q9DCE9_MOUSE	tr|A0A667FHU5|A0A667FHU5_LYNCA
OG0001367	sp|Q61539|ERR2_MOUSE	tr|A0A667GD63|A0A667GD63_LYNCA
OG0001367	sp|P62509|ERR3_MOUSE	tr|A0A667IN82|A0A667IN82_LYNCA
OG0001368	tr|E9Q518|E9Q518_MOUSE	tr|A0A667GXX2|A0A667GXX2_LYNCA
OG0001368	tr|E9Q519|E9Q519_MOUSE	tr|A0A667GTN1|A0A667GTN1_LYNCA
OG0001369	sp|Q9ERB5|SO1C1_MOUSE	tr|A0A667H7A5|A0A667H7A5_LYNCA
OG0001369	sp|Q9JJL3|SO1B2_MOUSE	tr|A0A667H7D6|A0A667H7D6_LYNCA
OG0001370	sp|Q6P9S7|GLT10_MOUSE	tr|A0A667HAA8|A0A667HAA8_LYNCA
OG0001370	tr|E5D8G1|E5D8G1_MOUSE	tr|A0A667HBD9|A0A667HBD9_LYNCA
OG0001371	sp|P53784|SOX3_MOUSE, sp|P48432|SOX2_MOUSE, sp|P53783|SOX1_MOUSE	tr|A0A667I9N2|A0A667I9N2_LYNCA
OG0001372	sp|Q8BYC6|TAOK3_MOUSE	tr|A0A667I2B0|A0A667I2B0_LYNCA
OG0001372	sp|Q5F2E8|TAOK1_MOUSE	tr|A0A667IHK2|A0A667IHK2_LYNCA
OG0001373	sp|Q9D4C9|CLVS1_MOUSE	tr|A0A667I9J8|A0A667I9J8_LYNCA
OG0001373	sp|Q8BG92|CLVS2_MOUSE	tr|A0A667FXY3|A0A667FXY3_LYNCA
OG0001374	sp|Q8C2S0|UBP44_MOUSE	tr|A0A667GFW5|A0A667GFW5_LYNCA
OG0001374	sp|Q6P9L4|UBP49_MOUSE	tr|A0A667GQX8|A0A667GQX8_LYNCA
OG0001375	sp|Q14DK5|HIPL1_MOUSE	tr|A0A667GH40|A0A667GH40_LYNCA
OG0001375	sp|Q9D2G9|HIPL2_MOUSE	tr|A0A667HKT0|A0A667HKT0_LYNCA
OG0001376	sp|Q9ESW8|PGPI_MOUSE	tr|A0A667GPX9|A0A667GPX9_LYNCA
OG0001376	sp|Q9CWB5|PGPIL_MOUSE	tr|A0A667GIC8|A0A667GIC8_LYNCA
OG0001377	sp|Q62415|ASPP1_MOUSE	tr|A0A667FRU5|A0A667FRU5_LYNCA
OG0001377	sp|Q8CG79|ASPP2_MOUSE	tr|A0A667HZ30|A0A667HZ30_LYNCA
OG0001378	sp|Q68FD7|FNIP1_MOUSE	tr|A0A667GV37|A0A667GV37_LYNCA
OG0001378	sp|Q80TD3|FNIP2_MOUSE	tr|A0A667HIT2|A0A667HIT2_LYNCA
OG0001379	sp|P35561|KCNJ2_MOUSE	tr|A0A667I6M4|A0A667I6M4_LYNCA
OG0001379	sp|P52187|KCJ12_MOUSE	tr|A0A667HYE1|A0A667HYE1_LYNCA
OG0001380	tr|A0A0B4J1M2|A0A0B4J1M2_MOUSE, tr|A0A1L1SVH0|A0A1L1SVH0_MOUSE, tr|A0A140LHU2|A0A140LHU2_MOUSE	tr|A0A667I5B0|A0A667I5B0_LYNCA
OG0001381	sp|Q6JPI3|MD13L_MOUSE	tr|A0A667I3S0|A0A667I3S0_LYNCA
OG0001381	sp|Q5SWW4|MED13_MOUSE	tr|A0A667HC58|A0A667HC58_LYNCA
OG0001382	sp|P35455|NEU2_MOUSE	tr|A0A667IHX3|A0A667IHX3_LYNCA
OG0001382	sp|P35454|NEU1_MOUSE	tr|A0A667HZU1|A0A667HZU1_LYNCA
OG0001383	sp|Q8BMF5|GRIK4_MOUSE	tr|A0A667IEY8|A0A667IEY8_LYNCA
OG0001383	sp|Q61626|GRIK5_MOUSE	tr|A0A667IB70|A0A667IB70_LYNCA
OG0001384	tr|Q8BY68|Q8BY68_MOUSE, sp|Q8BFU7|P2Y10_MOUSE, sp|Q3U507|GP174_MOUSE	tr|A0A667J029|A0A667J029_LYNCA
OG0001385	sp|P0CW70|D19L2_MOUSE	tr|A0A667FWC2|A0A667FWC2_LYNCA
OG0001385	sp|A6X919|D19L1_MOUSE	tr|A0A667FW80|A0A667FW80_LYNCA
OG0001386	sp|Q9D9M2|UBP12_MOUSE	tr|A0A667FYP7|A0A667FYP7_LYNCA
OG0001386	sp|P62069|UBP46_MOUSE	tr|A0A667FXP3|A0A667FXP3_LYNCA
OG0001387	sp|Q9CQW2|ARL8B_MOUSE	tr|A0A667I6G8|A0A667I6G8_LYNCA
OG0001387	sp|Q8VEH3|ARL8A_MOUSE	tr|A0A667ILM3|A0A667ILM3_LYNCA
OG0001388	sp|Q9JJZ9|CNGB3_MOUSE	tr|A0A667HCZ2|A0A667HCZ2_LYNCA
OG0001388	tr|E1AZ71|E1AZ71_MOUSE	tr|A0A667IFM8|A0A667IFM8_LYNCA
OG0001389	sp|Q8R4X3|RBM12_MOUSE, sp|Q80YR9|R12BA_MOUSE, sp|Q66JV4|R12BB_MOUSE	tr|A0A667IKM2|A0A667IKM2_LYNCA
OG0001390	sp|Q91X17|UROM_MOUSE	tr|A0A667IP25|A0A667IP25_LYNCA
OG0001390	sp|Q9D733|GP2_MOUSE	tr|A0A667I2P3|A0A667I2P3_LYNCA
OG0001391	sp|Q8C6M1|UBP20_MOUSE	tr|A0A667J1J7|A0A667J1J7_LYNCA
OG0001391	sp|Q8R5K2|UBP33_MOUSE	tr|A0A667GDT2|A0A667GDT2_LYNCA
OG0001392	sp|A2BH40|ARI1A_MOUSE	tr|A0A667H4J9|A0A667H4J9_LYNCA
OG0001392	sp|E9Q4N7|ARI1B_MOUSE	tr|A0A667GE85|A0A667GE85_LYNCA
OG0001393	sp|O35709|ENC1_MOUSE	tr|A0A667H8R7|A0A667H8R7_LYNCA
OG0001393	sp|Q8R2P1|KLH25_MOUSE	tr|A0A667GJ14|A0A667GJ14_LYNCA
OG0001394	sp|P61967|AP1S1_MOUSE	tr|A0A667HNX8|A0A667HNX8_LYNCA
OG0001394	sp|Q9DB50|AP1S2_MOUSE	tr|A0A667HXM4|A0A667HXM4_LYNCA
OG0001395	sp|O55047|TLK2_MOUSE	tr|A0A667IYD4|A0A667IYD4_LYNCA
OG0001395	sp|Q8C0V0|TLK1_MOUSE	tr|A0A667GLY6|A0A667GLY6_LYNCA
OG0001396	sp|P20722|BMP6_MOUSE	tr|A0A667IFS4|A0A667IFS4_LYNCA
OG0001396	sp|P23359|BMP7_MOUSE	tr|A0A667G9V4|A0A667G9V4_LYNCA
OG0001397	sp|O54943|PER2_MOUSE	tr|A0A667HCA9|A0A667HCA9_LYNCA
OG0001397	sp|O35973|PER1_MOUSE	tr|A0A667I854|A0A667I854_LYNCA
OG0001398	sp|Q61220|NELL2_MOUSE	tr|A0A667GF66|A0A667GF66_LYNCA
OG0001398	sp|Q2VWQ2|NELL1_MOUSE	tr|A0A667HRU2|A0A667HRU2_LYNCA
OG0001399	sp|Q9JIM3|ER6L2_MOUSE	tr|A0A667IPZ9|A0A667IPZ9_LYNCA, tr|A0A667HIL8|A0A667HIL8_LYNCA, tr|A0A667H9Y5|A0A667H9Y5_LYNCA
OG0001400	sp|Q60748|CRFR2_MOUSE	tr|A0A667G5B8|A0A667G5B8_LYNCA
OG0001400	sp|P35347|CRFR1_MOUSE	tr|A0A667HQH1|A0A667HQH1_LYNCA
OG0001401	sp|O88667|RAD_MOUSE	tr|A0A667I8J4|A0A667I8J4_LYNCA
OG0001401	sp|P55041|GEM_MOUSE	tr|A0A667HY08|A0A667HY08_LYNCA
OG0001402	sp|P25976|UBF1_MOUSE	tr|A0A667IKN1|A0A667IKN1_LYNCA
OG0001402	sp|Q3USZ2|UBFL1_MOUSE	tr|A0A667IDG6|A0A667IDG6_LYNCA
OG0001403	sp|Q9JKC8|AP3M1_MOUSE	tr|A0A667IPF6|A0A667IPF6_LYNCA
OG0001403	sp|Q8R2R9|AP3M2_MOUSE	tr|A0A667GVQ5|A0A667GVQ5_LYNCA
OG0001404	sp|Q7TMD7|DSG4_MOUSE	tr|A0A667IZ83|A0A667IZ83_LYNCA
OG0001404	sp|O35902|DSG3_MOUSE	tr|A0A667HX12|A0A667HX12_LYNCA
OG0001405	sp|Q9CPZ6|ORML3_MOUSE	tr|A0A667HT47|A0A667HT47_LYNCA, tr|A0A667GYJ6|A0A667GYJ6_LYNCA, tr|A0A667GIN8|A0A667GIN8_LYNCA
OG0001406	sp|A2AKQ8|T30A2_MOUSE, sp|Q99J38|T30A1_MOUSE, sp|Q9CY00|TT30B_MOUSE	tr|A0A667GUE2|A0A667GUE2_LYNCA
OG0001407	sp|O88799|ZAN_MOUSE, tr|E9Q0B5|E9Q0B5_MOUSE, tr|E9PVG8|E9PVG8_MOUSE	tr|A0A667HHH3|A0A667HHH3_LYNCA
OG0001408	sp|Q99JI6|RAP1B_MOUSE	tr|A0A667FMQ1|A0A667FMQ1_LYNCA
OG0001408	sp|P62835|RAP1A_MOUSE	tr|A0A667HJR3|A0A667HJR3_LYNCA
OG0001409	sp|Q3TWI9|CSCL2_MOUSE	tr|A0A667FVV1|A0A667FVV1_LYNCA
OG0001409	sp|Q91YT8|CSCL1_MOUSE	tr|A0A667I3U4|A0A667I3U4_LYNCA
OG0001410	sp|P98197|AT11A_MOUSE	tr|A0A667FFP2|A0A667FFP2_LYNCA
OG0001410	sp|Q9QZW0|AT11C_MOUSE	tr|A0A667HPB4|A0A667HPB4_LYNCA
OG0001411	sp|Q91VK1|5MP1_MOUSE	tr|A0A667GCZ9|A0A667GCZ9_LYNCA
OG0001411	sp|Q9CQC6|5MP2_MOUSE	tr|A0A667HBB5|A0A667HBB5_LYNCA
OG0001412	sp|Q6NTA4|RRAGB_MOUSE	tr|A0A667HRB6|A0A667HRB6_LYNCA
OG0001412	sp|Q80X95|RRAGA_MOUSE	tr|A0A667IG74|A0A667IG74_LYNCA
OG0001413	sp|P97363|SPTC2_MOUSE	tr|A0A667HSH2|A0A667HSH2_LYNCA
OG0001413	sp|Q8BG54|SPTC3_MOUSE	tr|A0A667GE93|A0A667GE93_LYNCA
OG0001414	sp|Q811J3|IREB2_MOUSE	tr|A0A667GVG7|A0A667GVG7_LYNCA
OG0001414	sp|P28271|ACOHC_MOUSE	tr|A0A667I6A0|A0A667I6A0_LYNCA
OG0001415	sp|Q9D4J1|EFHD1_MOUSE	tr|A0A667HAK4|A0A667HAK4_LYNCA
OG0001415	sp|Q9D8Y0|EFHD2_MOUSE	tr|A0A667IQI0|A0A667IQI0_LYNCA
OG0001416	sp|P50294|ARY1_MOUSE, sp|P50295|ARY2_MOUSE, sp|P50296|ARY3_MOUSE	tr|A0A667FH47|A0A667FH47_LYNCA
OG0001417	sp|P97351|RS3A_MOUSE	tr|A0A667GPY9|A0A667GPY9_LYNCA, tr|A0A667FRJ0|A0A667FRJ0_LYNCA, tr|A0A667HF95|A0A667HF95_LYNCA
OG0001418	tr|A0A140LIU8|A0A140LIU8_MOUSE, tr|A0A140LII9|A0A140LII9_MOUSE	tr|A0A667IBL5|A0A667IBL5_LYNCA, tr|A0A667HVZ9|A0A667HVZ9_LYNCA
OG0001419	tr|G3X9N3|G3X9N3_MOUSE, tr|A0A1B0GT27|A0A1B0GT27_MOUSE, sp|Q8BHK0|PNMA2_MOUSE	tr|A0A667GVY3|A0A667GVY3_LYNCA
OG0001420	tr|Q9D6I0|Q9D6I0_MOUSE, tr|Q9D1F0|Q9D1F0_MOUSE	tr|A0A667HJN6|A0A667HJN6_LYNCA, tr|A0A667I1S4|A0A667I1S4_LYNCA
OG0001421	tr|E9Q861|E9Q861_MOUSE, tr|Q80XU5|Q80XU5_MOUSE	tr|A0A667GG26|A0A667GG26_LYNCA, tr|A0A667GIB5|A0A667GIB5_LYNCA
OG0001422	sp|P27671|RGRF1_MOUSE	tr|A0A667GIK3|A0A667GIK3_LYNCA
OG0001422	sp|P70392|RGRF2_MOUSE	tr|A0A667GQM4|A0A667GQM4_LYNCA
OG0001423	sp|Q8VBX4|CLC4K_MOUSE	tr|A0A667HIK1|A0A667HIK1_LYNCA
OG0001423	sp|P70194|CLC4F_MOUSE	tr|A0A667GRY9|A0A667GRY9_LYNCA
OG0001424	sp|P28700|RXRA_MOUSE	tr|A0A667HDD9|A0A667HDD9_LYNCA
