Orthogroup	Mus_musculus	Sciurus_vulgaris
OG0003082	sp|E9Q8Q8|SACA6_MOUSE	tr|A0A8D2DIE3|A0A8D2DIE3_SCIVU
OG0003083	sp|E9Q9W4|S27A6_MOUSE	tr|A0A8D2AXF9|A0A8D2AXF9_SCIVU
OG0003084	sp|O54828|RGS9_MOUSE	tr|A0A8D2CV14|A0A8D2CV14_SCIVU
OG0003085	sp|O70378|EMC8_MOUSE	tr|A0A8D2DZZ4|A0A8D2DZZ4_SCIVU
OG0003086	sp|O88939|ZBT7A_MOUSE	tr|A0A8D2DTX2|A0A8D2DTX2_SCIVU
OG0003087	sp|P03953|CFAD_MOUSE	tr|A0A8D2DY96|A0A8D2DY96_SCIVU
OG0003088	sp|P17208|PO4F1_MOUSE	tr|A0A8D2ALX4|A0A8D2ALX4_SCIVU
OG0003089	sp|P35383|P2RY2_MOUSE	tr|A0A8D2DAS2|A0A8D2DAS2_SCIVU
OG0003090	sp|P41136|ID2_MOUSE	tr|A0A8D2DJJ3|A0A8D2DJJ3_SCIVU
OG0003091	sp|P42682|TXK_MOUSE	tr|A0A8D2JSH5|A0A8D2JSH5_SCIVU
OG0003092	sp|P55937|GOGA3_MOUSE	tr|A0A8D2JCN6|A0A8D2JCN6_SCIVU
OG0003093	sp|P59110|SENP1_MOUSE	tr|A0A8D2BFC2|A0A8D2BFC2_SCIVU
OG0003094	sp|P70689|CXB6_MOUSE	tr|A0A8D2D4A3|A0A8D2D4A3_SCIVU
OG0003095	sp|Q02111|KPCT_MOUSE	tr|A0A8D2B4Y3|A0A8D2B4Y3_SCIVU
OG0003096	sp|Q14B62|PTHD1_MOUSE	tr|A0A8D2DSF7|A0A8D2DSF7_SCIVU
OG0003097	sp|Q3US16|TEANC_MOUSE	tr|A0A8D2DLH4|A0A8D2DLH4_SCIVU
OG0003098	sp|Q58A65|JIP4_MOUSE	tr|A0A8D2B1K2|A0A8D2B1K2_SCIVU
OG0003099	sp|Q60969|STYX_MOUSE	tr|A0A8D2B780|A0A8D2B780_SCIVU
OG0003100	sp|Q6RUT8|CC154_MOUSE	tr|A0A8D2DA94|A0A8D2DA94_SCIVU
OG0003101	sp|Q6T3U4|NPCL1_MOUSE	tr|A0A8D2BDV3|A0A8D2BDV3_SCIVU
OG0003102	sp|Q6TCG5|PAQR6_MOUSE	tr|A0A8D2AHN5|A0A8D2AHN5_SCIVU
OG0003103	sp|Q6VH22|IF172_MOUSE	tr|A0A8D2E215|A0A8D2E215_SCIVU
OG0003104	sp|Q6ZQI3|MLEC_MOUSE	tr|A0A8D2B9D7|A0A8D2B9D7_SCIVU
OG0003105	sp|Q7TSJ6|LATS2_MOUSE	tr|A0A8D2D6X7|A0A8D2D6X7_SCIVU
OG0003106	sp|Q80T21|ATL4_MOUSE	tr|A0A8D2AFY8|A0A8D2AFY8_SCIVU
OG0003107	sp|Q80TE0|RPAP1_MOUSE	tr|A0A8D2AQ27|A0A8D2AQ27_SCIVU
OG0003108	sp|Q80U70|SUZ12_MOUSE	tr|A0A8D2D6V9|A0A8D2D6V9_SCIVU
OG0003109	sp|Q8BGF7|PAN2_MOUSE	tr|A0A8D2B7P5|A0A8D2B7P5_SCIVU
OG0003110	sp|Q8BGV4|TTI2_MOUSE	tr|A0A8D2D9L8|A0A8D2D9L8_SCIVU
OG0003111	sp|Q8BHT6|B3GLT_MOUSE	tr|A0A8D2DPM3|A0A8D2DPM3_SCIVU
OG0003112	sp|Q8BQ47|CNPY4_MOUSE	tr|A0A8D2DXQ5|A0A8D2DXQ5_SCIVU
OG0003113	sp|Q8BTI8|SRRM2_MOUSE	tr|A0A8D2E291|A0A8D2E291_SCIVU
OG0003114	sp|Q8BX02|KANK2_MOUSE	tr|A0A8D2DYK9|A0A8D2DYK9_SCIVU
OG0003115	sp|Q8BX22|SALL4_MOUSE	tr|A0A8D2CJR7|A0A8D2CJR7_SCIVU
OG0003117	sp|Q8CHW5|BICL2_MOUSE	tr|A0A8D2E024|A0A8D2E024_SCIVU
OG0003118	sp|Q8VEA6|CRDL2_MOUSE	tr|A0A8D2JPN0|A0A8D2JPN0_SCIVU
OG0003119	sp|Q91XL3|UXS1_MOUSE	tr|A0A8D2JNN9|A0A8D2JNN9_SCIVU
OG0003120	sp|Q99M02|MARH2_MOUSE	tr|A0A8D2DHF8|A0A8D2DHF8_SCIVU
OG0003121	sp|Q99MD8|MYNN_MOUSE	tr|A0A8D2D0J4|A0A8D2D0J4_SCIVU
OG0003122	sp|Q99N50|SYTL2_MOUSE	tr|A0A8D2DHH5|A0A8D2DHH5_SCIVU
OG0003123	sp|Q9CZV8|FXL20_MOUSE	tr|A0A8D2D0Y2|A0A8D2D0Y2_SCIVU
OG0003124	sp|Q9D1G0|DNSL2_MOUSE	tr|A0A8D2DRP5|A0A8D2DRP5_SCIVU
OG0003125	sp|Q9D9B4|LRMDA_MOUSE	tr|A0A8D2BDK5|A0A8D2BDK5_SCIVU
OG0003126	sp|Q9D9Z7|H2BL1_MOUSE	tr|A0A8D2AXW5|A0A8D2AXW5_SCIVU
OG0003127	sp|Q9DAG4|TEX37_MOUSE	tr|A0A8D2D2T1|A0A8D2D2T1_SCIVU
OG0003128	sp|Q9DBA9|TF2H1_MOUSE	tr|A0A8D2D708|A0A8D2D708_SCIVU
OG0003129	sp|Q9DBB9|CPN2_MOUSE	tr|A0A8D2AVY9|A0A8D2AVY9_SCIVU
OG0003130	sp|Q9DCX8|IYD1_MOUSE	tr|A0A8D2CVH4|A0A8D2CVH4_SCIVU
OG0003131	sp|Q9ERD8|PARVG_MOUSE	tr|A0A8D2ATY5|A0A8D2ATY5_SCIVU
OG0003132	sp|Q9ES83|POPD1_MOUSE	tr|A0A8D2B954|A0A8D2B954_SCIVU
OG0003133	sp|Q9JL15|LEG8_MOUSE	tr|A0A8D2JLD9|A0A8D2JLD9_SCIVU
OG0003134	sp|Q9WUQ7|DEXI_MOUSE	tr|A0A8D2E039|A0A8D2E039_SCIVU
OG0003135	sp|A2AJL3|FGGY_MOUSE	tr|A0A8D2CLH3|A0A8D2CLH3_SCIVU
OG0003136	sp|E9Q793|JHY_MOUSE	tr|A0A8D2DHB9|A0A8D2DHB9_SCIVU
OG0003137	sp|E9Q956|MCMD2_MOUSE	tr|A0A8D2ANK5|A0A8D2ANK5_SCIVU
OG0003138	tr|E9Q9K8|E9Q9K8_MOUSE	tr|A0A8D2AX88|A0A8D2AX88_SCIVU
OG0003139	tr|F8VQ39|F8VQ39_MOUSE	tr|A0A8D2DQQ4|A0A8D2DQQ4_SCIVU
OG0003140	sp|L0N7N1|KIF14_MOUSE	tr|A0A8D2D8W3|A0A8D2D8W3_SCIVU
OG0003141	sp|O35134|RPA1_MOUSE	tr|A0A8D2D5X8|A0A8D2D5X8_SCIVU
OG0003142	sp|O54957|LAT_MOUSE	tr|A0A8D2DBN3|A0A8D2DBN3_SCIVU
OG0003143	sp|O70354|CAH11_MOUSE	tr|A0A8D2DFE8|A0A8D2DFE8_SCIVU
OG0003144	sp|O88634|PAR4_MOUSE	tr|A0A8D2DUW6|A0A8D2DUW6_SCIVU
OG0003145	sp|P06800|PTPRC_MOUSE	tr|A0A8D2DA75|A0A8D2DA75_SCIVU
OG0003146	sp|P28301|LYOX_MOUSE	tr|A0A8D2CLM0|A0A8D2CLM0_SCIVU
OG0003147	sp|P33534|OPRK_MOUSE	tr|A0A8D2B6H1|A0A8D2B6H1_SCIVU
OG0003148	sp|P41245|MMP9_MOUSE	tr|A0A8D2AL06|A0A8D2AL06_SCIVU
OG0003149	sp|P43431|IL12A_MOUSE	tr|A0A8D2JLD5|A0A8D2JLD5_SCIVU
OG0003150	sp|P54823|DDX6_MOUSE	tr|A0A8D2CZJ7|A0A8D2CZJ7_SCIVU
OG0003151	sp|P60202|MYPR_MOUSE	tr|A0A8D2DSD9|A0A8D2DSD9_SCIVU
OG0003152	sp|P70181|PI51B_MOUSE	tr|A0A8D2DTP0|A0A8D2DTP0_SCIVU
OG0003153	sp|P97772|GRM1_MOUSE	tr|A0A8D2D3G6|A0A8D2D3G6_SCIVU
OG0003154	sp|Q3TVP5|OTULL_MOUSE	tr|A0A8D2ARK4|A0A8D2ARK4_SCIVU
OG0003155	sp|Q3UKY7|PRS38_MOUSE	tr|A0A8D2AT90|A0A8D2AT90_SCIVU
OG0003156	sp|Q3V3F6|MPZL3_MOUSE	tr|A0A8D2DT75|A0A8D2DT75_SCIVU
OG0003157	sp|Q5NCI0|URGCP_MOUSE	tr|A0A8D2CNC5|A0A8D2CNC5_SCIVU
OG0003158	sp|Q5U3K5|RABL6_MOUSE	tr|A0A8D2D6S8|A0A8D2D6S8_SCIVU
OG0003159	sp|Q62443|NPTX1_MOUSE	tr|A0A8D2CX17|A0A8D2CX17_SCIVU
OG0003160	sp|Q64343|ABCG1_MOUSE	tr|A0A8D2D263|A0A8D2D263_SCIVU
OG0003161	sp|Q6PGC7|S35E3_MOUSE	tr|A0A8D2JL42|A0A8D2JL42_SCIVU
OG0003162	sp|Q6Q899|DDX58_MOUSE	tr|A0A8D2D7X1|A0A8D2D7X1_SCIVU
OG0003163	sp|Q7TN37|TRPM4_MOUSE	tr|A0A8D2DDB1|A0A8D2DDB1_SCIVU
OG0003164	sp|Q80WT4|GP176_MOUSE	tr|A0A8D2B0M0|A0A8D2B0M0_SCIVU
OG0003165	sp|Q80XG9|LRRT4_MOUSE	tr|A0A8D2DB47|A0A8D2DB47_SCIVU
OG0003166	sp|Q80ZD8|AMGO1_MOUSE	tr|A0A8D2CWA2|A0A8D2CWA2_SCIVU
OG0003167	sp|Q8BG26|RUSC1_MOUSE	tr|A0A8D2AFD4|A0A8D2AFD4_SCIVU
OG0003168	sp|Q8BGE4|SUSD6_MOUSE	tr|A0A8D2JFB4|A0A8D2JFB4_SCIVU
OG0003169	sp|Q8BGV8|MID51_MOUSE	tr|A0A8D2D7T4|A0A8D2D7T4_SCIVU
OG0003170	sp|Q8BM15|CF015_MOUSE	tr|A0A8D2CMX8|A0A8D2CMX8_SCIVU
OG0003171	sp|Q8BWY9|CIP2A_MOUSE	tr|A0A8D2AVB5|A0A8D2AVB5_SCIVU
OG0003172	tr|Q8C5Z9|Q8C5Z9_MOUSE	tr|A0A8D2CT44|A0A8D2CT44_SCIVU
OG0003173	sp|Q8C8N3|VWC2_MOUSE	tr|A0A8D2JL94|A0A8D2JL94_SCIVU
OG0003174	sp|Q8CF02|FM25C_MOUSE	tr|A0A8D2AMA7|A0A8D2AMA7_SCIVU
OG0003175	sp|Q8K202|RPA49_MOUSE	tr|A0A8D2DB10|A0A8D2DB10_SCIVU
OG0003176	sp|Q8R0N9|ZDHC1_MOUSE	tr|A0A8D2DV43|A0A8D2DV43_SCIVU
OG0003177	tr|Q8VF06|Q8VF06_MOUSE	tr|A0A8D2CP77|A0A8D2CP77_SCIVU
OG0003178	sp|Q8VHW3|CCG6_MOUSE	tr|A0A8D2DSY3|A0A8D2DSY3_SCIVU
OG0003179	sp|Q91ZV7|PLDX1_MOUSE	tr|A0A8D2D3R9|A0A8D2D3R9_SCIVU
OG0003180	sp|Q91ZZ5|RXFP2_MOUSE	tr|A0A8D2DMY7|A0A8D2DMY7_SCIVU
OG0003181	sp|Q925Q3|NCLX_MOUSE	tr|A0A8D2CZK4|A0A8D2CZK4_SCIVU
OG0003182	sp|Q9CQE6|ASF1A_MOUSE	tr|A0A8D2B1S4|A0A8D2B1S4_SCIVU
OG0003183	sp|Q9CR75|TNR12_MOUSE	tr|A0A8D2E1B6|A0A8D2E1B6_SCIVU
OG0003184	sp|Q9D312|K1C20_MOUSE	tr|A0A8D2AKA3|A0A8D2AKA3_SCIVU
OG0003185	sp|Q9D3P9|NEUT_MOUSE	tr|A0A8D2AQY5|A0A8D2AQY5_SCIVU
OG0003186	sp|Q9EQC5|SCYL1_MOUSE	tr|A0A8D2BA58|A0A8D2BA58_SCIVU
OG0003187	sp|Q9EQM6|DGCR8_MOUSE	tr|A0A8D2B3V8|A0A8D2B3V8_SCIVU
OG0003188	sp|Q9JHF9|LY96_MOUSE	tr|A0A8D2AJH5|A0A8D2AJH5_SCIVU
OG0003189	sp|Q9JI38|PUS3_MOUSE	tr|A0A8D2DH04|A0A8D2DH04_SCIVU
OG0003190	sp|Q9QY36|NAA10_MOUSE	tr|A0A8D2DET0|A0A8D2DET0_SCIVU
OG0003191	sp|Q9QY96|CASR_MOUSE	tr|A0A8D2B1B0|A0A8D2B1B0_SCIVU
OG0003192	sp|Q9WTQ8|TIM23_MOUSE	tr|A0A8D2AKC7|A0A8D2AKC7_SCIVU
OG0003193	sp|Q9WV93|HEY1_MOUSE	tr|A0A8D2AM25|A0A8D2AM25_SCIVU
OG0003194	sp|Q9WVI9|JIP1_MOUSE	tr|A0A8D2D8T8|A0A8D2D8T8_SCIVU
OG0003195	sp|Q9Z2E1|MBD2_MOUSE	tr|A0A8D2DZB1|A0A8D2DZB1_SCIVU
OG0003196	tr|A0A0A6YW72|A0A0A6YW72_MOUSE	tr|A0A8D2D8V5|A0A8D2D8V5_SCIVU
OG0003197	tr|A0A1B0GR74|A0A1B0GR74_MOUSE	tr|A0A8D2DU55|A0A8D2DU55_SCIVU
OG0003198	sp|A0A286YDK6|PERC1_MOUSE	tr|A0A8D2JN74|A0A8D2JN74_SCIVU
OG0003199	sp|D3YV92|GAR2_MOUSE	tr|A0A8D2JLZ1|A0A8D2JLZ1_SCIVU
OG0003200	tr|E9PUP1|E9PUP1_MOUSE	tr|A0A8D2AHC9|A0A8D2AHC9_SCIVU
OG0003201	sp|E9Q7F5|EDD13_MOUSE	tr|A0A8D2DZB5|A0A8D2DZB5_SCIVU
OG0003202	tr|F7A6P6|F7A6P6_MOUSE	tr|A0A8D2JIM3|A0A8D2JIM3_SCIVU
OG0003203	sp|O08786|CCKAR_MOUSE	tr|A0A8D2CUV5|A0A8D2CUV5_SCIVU
OG0003204	sp|O88844|IDHC_MOUSE	tr|A0A8D2APV9|A0A8D2APV9_SCIVU
OG0003205	sp|P0CG15|CTF8_MOUSE	tr|A0A8D2D8I1|A0A8D2D8I1_SCIVU
OG0003206	sp|P51660|DHB4_MOUSE	tr|A0A8D2JL50|A0A8D2JL50_SCIVU
OG0003207	sp|P59111|KCNH8_MOUSE	tr|A0A8D2JS48|A0A8D2JS48_SCIVU
OG0003208	sp|P61460|DEPD5_MOUSE	tr|A0A8D2D1K5|A0A8D2D1K5_SCIVU
OG0003209	sp|P62702|RS4X_MOUSE	tr|A0A8D2D672|A0A8D2D672_SCIVU
OG0003210	sp|P70281|SYCP3_MOUSE	tr|A0A8D2B4E1|A0A8D2B4E1_SCIVU
OG0003211	sp|P70321|HXB13_MOUSE	tr|A0A8D2DJR6|A0A8D2DJR6_SCIVU
OG0003212	sp|Q3TNU4|YD021_MOUSE	tr|A0A8D2DDA0|A0A8D2DDA0_SCIVU
OG0003213	sp|Q3UPE3|RMI2_MOUSE	tr|A0A8D2JSL0|A0A8D2JSL0_SCIVU
OG0003214	sp|Q3UWS6|MYCOS_MOUSE	tr|A0A8D2DQ11|A0A8D2DQ11_SCIVU
OG0003215	sp|Q5DTW7|RESF1_MOUSE	tr|A0A8D2JPW3|A0A8D2JPW3_SCIVU
OG0003216	sp|Q5QD14|TAAR5_MOUSE	tr|A0A8D2BER2|A0A8D2BER2_SCIVU
OG0003217	sp|Q62077|PLCG1_MOUSE	tr|A0A8D2JQ82|A0A8D2JQ82_SCIVU
OG0003218	sp|Q62520|ZIC2_MOUSE	tr|A0A8D2AMQ8|A0A8D2AMQ8_SCIVU
OG0003219	sp|Q66JY6|ARG39_MOUSE	tr|A0A8D2DRY4|A0A8D2DRY4_SCIVU
OG0003220	sp|Q68EF6|BEGIN_MOUSE	tr|A0A8D2CJI0|A0A8D2CJI0_SCIVU
OG0003221	sp|Q6P4T0|ATG2A_MOUSE	tr|A0A8D2CYK0|A0A8D2CYK0_SCIVU
OG0003222	sp|Q6PAJ1|BCR_MOUSE	tr|A0A8D2B1R4|A0A8D2B1R4_SCIVU
OG0003223	sp|Q6ZQK5|ACAP2_MOUSE	tr|A0A8D2CMK0|A0A8D2CMK0_SCIVU
OG0003224	sp|Q7TMF3|NDUAC_MOUSE	tr|A0A8D2CMA9|A0A8D2CMA9_SCIVU
OG0003225	sp|Q7TN84|SYT14_MOUSE	tr|A0A8D2DF85|A0A8D2DF85_SCIVU
OG0003226	tr|Q7TS18|Q7TS18_MOUSE	tr|A0A8D2JR87|A0A8D2JR87_SCIVU
OG0003227	sp|Q7TSU7|KIRR2_MOUSE	tr|A0A8D2CXA4|A0A8D2CXA4_SCIVU
OG0003228	sp|Q80YS9|STKL1_MOUSE	tr|A0A8D2DUV6|A0A8D2DUV6_SCIVU
OG0003229	sp|Q8BJL1|FBX30_MOUSE	tr|A0A8D2D585|A0A8D2D585_SCIVU
OG0003230	sp|Q8BM75|ARI5B_MOUSE	tr|A0A8D2B1G6|A0A8D2B1G6_SCIVU
OG0003231	sp|Q8BPI1|KTU_MOUSE	tr|A0A8D2CPU6|A0A8D2CPU6_SCIVU
OG0003232	sp|Q8BT51|COA4_MOUSE	tr|A0A8D2DDT0|A0A8D2DDT0_SCIVU
OG0003233	sp|Q8BYW9|EOGT_MOUSE	tr|A0A8D2CUU1|A0A8D2CUU1_SCIVU
OG0003234	sp|Q8BYZ1|ABI3_MOUSE	tr|A0A8D2JQM1|A0A8D2JQM1_SCIVU
OG0003235	sp|Q8C078|KKCC2_MOUSE	tr|A0A8D2BBU5|A0A8D2BBU5_SCIVU
OG0003236	sp|Q8CJ96|RASF8_MOUSE	tr|A0A8D2JIY0|A0A8D2JIY0_SCIVU
OG0003237	sp|Q8JZS6|N42L2_MOUSE	tr|A0A8D2CY36|A0A8D2CY36_SCIVU
OG0003238	sp|Q8K072|REEP4_MOUSE	tr|A0A8D2AT74|A0A8D2AT74_SCIVU
OG0003239	sp|Q8QZV2|SHSA2_MOUSE	tr|A0A8D2DEI7|A0A8D2DEI7_SCIVU
OG0003240	sp|Q8VBV4|FBXW7_MOUSE	tr|A0A8D2D219|A0A8D2D219_SCIVU
OG0003241	sp|Q91VE6|MK67I_MOUSE	tr|A0A8D2DWI7|A0A8D2DWI7_SCIVU
OG0003242	sp|Q91W92|BORG5_MOUSE	tr|A0A8D2DL27|A0A8D2DL27_SCIVU
OG0003243	sp|Q91ZG2|MPPD1_MOUSE	tr|A0A8D2AWI0|A0A8D2AWI0_SCIVU
OG0003244	sp|Q921U8|SMTN_MOUSE	tr|A0A8D2B7C0|A0A8D2B7C0_SCIVU
OG0003245	sp|Q99PI4|LPIN3_MOUSE	tr|A0A8D2DQ10|A0A8D2DQ10_SCIVU
OG0003246	sp|Q99PV8|BC11B_MOUSE	tr|A0A8D2AFT5|A0A8D2AFT5_SCIVU
OG0003247	sp|Q9CPZ8|COXM1_MOUSE	tr|A0A8D2DH97|A0A8D2DH97_SCIVU
OG0003248	sp|Q9CQY1|ATG12_MOUSE	tr|A0A8D2JEB1|A0A8D2JEB1_SCIVU
OG0003249	sp|Q9CRC0|VKOR1_MOUSE	tr|A0A8D2D8K9|A0A8D2D8K9_SCIVU
OG0003250	sp|Q9CZT8|RAB3B_MOUSE	tr|A0A8D2DC52|A0A8D2DC52_SCIVU
OG0003251	sp|Q9D273|MMAB_MOUSE	tr|A0A8D2ATZ8|A0A8D2ATZ8_SCIVU
OG0003252	sp|Q9D9R0|RN125_MOUSE	tr|A0A8D2JKI5|A0A8D2JKI5_SCIVU
OG0003253	sp|Q9DA64|CDRT4_MOUSE	tr|A0A8D2CWM5|A0A8D2CWM5_SCIVU
OG0003254	sp|Q9DBX7|HEYL_MOUSE	tr|A0A8D2AWK5|A0A8D2AWK5_SCIVU
OG0003255	sp|Q9EPV8|UBL5_MOUSE	tr|A0A8D2DC05|A0A8D2DC05_SCIVU
OG0003256	sp|Q9JKL4|NDUF3_MOUSE	tr|A0A8D2DAC9|A0A8D2DAC9_SCIVU
OG0003257	sp|Q9JLB9|NECT3_MOUSE	tr|A0A8D2AZL8|A0A8D2AZL8_SCIVU
OG0003258	sp|Q9QWV4|MLF1_MOUSE	tr|A0A8D2AX76|A0A8D2AX76_SCIVU
OG0003259	sp|Q9QY33|TSN3_MOUSE	tr|A0A8D2AUS8|A0A8D2AUS8_SCIVU
OG0003260	sp|Q9QY53|NPHP1_MOUSE	tr|A0A8D2B469|A0A8D2B469_SCIVU
OG0003261	sp|Q9QYC0|ADDA_MOUSE	tr|A0A8D2D7F1|A0A8D2D7F1_SCIVU
OG0003262	sp|Q9Z0F5|CH25H_MOUSE	tr|A0A8D2ALQ7|A0A8D2ALQ7_SCIVU
OG0003263	sp|A2AG58|BCLA3_MOUSE	tr|A0A8D2DZT2|A0A8D2DZT2_SCIVU
OG0003264	sp|A2ASA8|IPIL1_MOUSE	tr|A0A8D2B920|A0A8D2B920_SCIVU
OG0003265	sp|E9Q6E9|SIMC1_MOUSE	tr|A0A8D2AXT5|A0A8D2AXT5_SCIVU
OG0003266	sp|O35464|SEM6A_MOUSE	tr|A0A8D2CW57|A0A8D2CW57_SCIVU
OG0003267	sp|O35930|GP1BA_MOUSE	tr|A0A8D2CTX2|A0A8D2CTX2_SCIVU
OG0003268	sp|O88416|GPR33_MOUSE	tr|A0A8D2ANF0|A0A8D2ANF0_SCIVU
OG0003269	sp|P02468|LAMC1_MOUSE	tr|A0A8D2JFJ8|A0A8D2JFJ8_SCIVU
OG0003271	sp|P0C0P8|NPS_MOUSE	tr|A0A8D2DMG0|A0A8D2DMG0_SCIVU
OG0003272	sp|P14069|S10A6_MOUSE	tr|A0A8D2BDZ0|A0A8D2BDZ0_SCIVU
OG0003273	sp|P15702|LEUK_MOUSE	tr|A0A8D2DXJ4|A0A8D2DXJ4_SCIVU
OG0003274	sp|P18762|ADRB2_MOUSE	tr|A0A8D2CQ81|A0A8D2CQ81_SCIVU
OG0003275	sp|P23198|CBX3_MOUSE	tr|A0A8D2CS03|A0A8D2CS03_SCIVU
OG0003276	sp|P27601|GNA13_MOUSE	tr|A0A8D2CUT4|A0A8D2CUT4_SCIVU
OG0003277	sp|P56399|UBP5_MOUSE	tr|A0A8D2DJU3|A0A8D2DJU3_SCIVU
OG0003278	sp|P61458|PHS_MOUSE	tr|A0A8D2DK43|A0A8D2DK43_SCIVU
OG0003279	sp|P83714|CTF2_MOUSE	tr|A0A8D2DZT3|A0A8D2DZT3_SCIVU
OG0003280	sp|P97311|MCM6_MOUSE	tr|A0A8D2AJQ0|A0A8D2AJQ0_SCIVU
OG0003281	tr|Q148R4|Q148R4_MOUSE	tr|A0A8D2BAW5|A0A8D2BAW5_SCIVU
OG0003282	sp|Q148V8|FA83H_MOUSE	tr|A0A8D2JS80|A0A8D2JS80_SCIVU
OG0003283	sp|Q1JRP2|TM11C_MOUSE	tr|A0A8D2E3K1|A0A8D2E3K1_SCIVU
OG0003284	sp|Q3UJV1|CCD61_MOUSE	tr|A0A8D2JS76|A0A8D2JS76_SCIVU
OG0003285	sp|Q3UZ45|MCIN_MOUSE	tr|A0A8D2B4L1|A0A8D2B4L1_SCIVU
OG0003286	sp|Q3UZB0|ARMX5_MOUSE	tr|A0A8D2DSJ5|A0A8D2DSJ5_SCIVU
OG0003287	sp|Q4FZH1|EREP1_MOUSE	tr|A0A8D2JR01|A0A8D2JR01_SCIVU
OG0003288	sp|Q501J6|DDX17_MOUSE	tr|A0A8D2D0J0|A0A8D2D0J0_SCIVU
OG0003289	sp|Q5RJG1|NOL10_MOUSE	tr|A0A8D2DGK5|A0A8D2DGK5_SCIVU
OG0003290	sp|Q5RJH3|CAD12_MOUSE	tr|A0A8D2CRF5|A0A8D2CRF5_SCIVU
OG0003291	sp|Q60948|MAD4_MOUSE	tr|A0A8D2DC35|A0A8D2DC35_SCIVU
OG0003292	sp|Q61324|ARNT2_MOUSE	tr|A0A8D2CT01|A0A8D2CT01_SCIVU
OG0003293	sp|Q62092|NSG1_MOUSE	tr|A0A8D2CP29|A0A8D2CP29_SCIVU
OG0003294	sp|Q63739|TP4A1_MOUSE	tr|A0A8D2ARR2|A0A8D2ARR2_SCIVU
OG0003295	sp|Q64726|ZA2G_MOUSE	tr|A0A8D2DUT1|A0A8D2DUT1_SCIVU
OG0003296	sp|Q6NXM2|RCBT1_MOUSE	tr|A0A8D2CKX0|A0A8D2CKX0_SCIVU
OG0003297	sp|Q6ZWY8|TYB10_MOUSE	tr|A0A8D2DL91|A0A8D2DL91_SCIVU
OG0003298	sp|Q76I25|HIG1C_MOUSE	tr|A0A8D2CWV7|A0A8D2CWV7_SCIVU
OG0003299	sp|Q80ZA7|FMR1N_MOUSE	tr|A0A8D2DVF9|A0A8D2DVF9_SCIVU
OG0003300	sp|Q8BH86|GLUCM_MOUSE	tr|A0A8D2CV42|A0A8D2CV42_SCIVU
OG0003301	sp|Q8BMD6|TM260_MOUSE	tr|A0A8D2AMU1|A0A8D2AMU1_SCIVU
OG0003302	sp|Q8BS35|ALKMO_MOUSE	tr|A0A8D2BEU4|A0A8D2BEU4_SCIVU
OG0003303	sp|Q8BSZ2|AP3S2_MOUSE	tr|A0A8D2AXL1|A0A8D2AXL1_SCIVU
OG0003304	sp|Q8BT07|CEP55_MOUSE	tr|A0A8D2AKR3|A0A8D2AKR3_SCIVU
OG0003305	sp|Q8BVV7|CEP95_MOUSE	tr|A0A8D2AHX6|A0A8D2AHX6_SCIVU
OG0003306	sp|Q8C0D4|RHG12_MOUSE	tr|A0A8D2DVG5|A0A8D2DVG5_SCIVU
OG0003307	sp|Q8C208|IKZF4_MOUSE	tr|A0A8D2AST3|A0A8D2AST3_SCIVU
OG0003308	sp|Q8CCI5|RYBP_MOUSE	tr|A0A8D2BAI5|A0A8D2BAI5_SCIVU
OG0003309	sp|Q8CGN4|BCOR_MOUSE	tr|A0A8D2DFR5|A0A8D2DFR5_SCIVU
OG0003310	sp|Q8VCT9|TESK2_MOUSE	tr|A0A8D2CNH0|A0A8D2CNH0_SCIVU
OG0003311	sp|Q8VE49|DOXA1_MOUSE	tr|A0A8D2AKP6|A0A8D2AKP6_SCIVU
OG0003312	sp|Q91VX5|NXPH3_MOUSE	tr|A0A8D2DPC5|A0A8D2DPC5_SCIVU
OG0003313	sp|Q99K67|AASS_MOUSE	tr|A0A8D2B912|A0A8D2B912_SCIVU
OG0003314	sp|Q99ML9|RN111_MOUSE	tr|A0A8D2CVD1|A0A8D2CVD1_SCIVU
OG0003315	sp|Q99MT2|MSH4_MOUSE	tr|A0A8D2DKL2|A0A8D2DKL2_SCIVU
OG0003316	sp|Q9CQT9|RCAF1_MOUSE	tr|A0A8D2D9E8|A0A8D2D9E8_SCIVU
OG0003317	sp|Q9D0S9|HINT2_MOUSE	tr|A0A8D2DXF9|A0A8D2DXF9_SCIVU
OG0003318	sp|Q9D342|T170A_MOUSE	tr|A0A8D2DBY4|A0A8D2DBY4_SCIVU
OG0003319	sp|Q9D3X9|MFA3L_MOUSE	tr|A0A8D2AKE8|A0A8D2AKE8_SCIVU
OG0003320	sp|Q9D805|CAN9_MOUSE	tr|A0A8D2BCQ6|A0A8D2BCQ6_SCIVU
OG0003321	sp|Q9DAR0|CE049_MOUSE	tr|A0A8D2CMX7|A0A8D2CMX7_SCIVU
OG0003322	sp|Q9ERV1|MKRN2_MOUSE	tr|A0A8D2DIV6|A0A8D2DIV6_SCIVU
OG0003323	sp|Q9ESM6|GDPD2_MOUSE	tr|A0A8D2D8E2|A0A8D2D8E2_SCIVU
OG0003324	sp|Q9R007|CLC5A_MOUSE	tr|A0A8D2BCP8|A0A8D2BCP8_SCIVU
OG0003325	sp|Q9R1I1|CHST4_MOUSE	tr|A0A8D2DSS6|A0A8D2DSS6_SCIVU
