Orthogroup	Mus_musculus	Pan_paniscus
OG0001938	tr|E9PXC0|E9PXC0_MOUSE, sp|P14576|SRP54_MOUSE	tr|A0A2R8ZJZ7|A0A2R8ZJZ7_PANPA
OG0001939	sp|P61809|CD5R1_MOUSE, sp|O35926|CD5R2_MOUSE	tr|A0A2R9AJE5|A0A2R9AJE5_PANPA
OG0001940	sp|Q6NS57|MABP1_MOUSE, sp|Q3U3T8|WDR62_MOUSE	tr|A0A2R8ZWE3|A0A2R8ZWE3_PANPA
OG0001941	tr|Q7M708|Q7M708_MOUSE	tr|A0A2R8ZS79|A0A2R8ZS79_PANPA, sp|Q5Y4Z2|T2R42_PANPA
OG0001942	sp|Q8BUP8|FA43A_MOUSE, tr|A2AM80|A2AM80_MOUSE	tr|A0A2R8Z880|A0A2R8Z880_PANPA
OG0001943	sp|Q8HWB0|HMR1_MOUSE	tr|A0A2R9A3G7|A0A2R9A3G7_PANPA, tr|A0A2R8ZIF5|A0A2R8ZIF5_PANPA
OG0001944	tr|Q810P8|Q810P8_MOUSE, tr|A0A087WSD2|A0A087WSD2_MOUSE	tr|A0A2R9B1W7|A0A2R9B1W7_PANPA
OG0001945	sp|P28474|ADHX_MOUSE	tr|A0A2R9A243|A0A2R9A243_PANPA, tr|A0A2R9A4F6|A0A2R9A4F6_PANPA
OG0001946	sp|P47936|CNR2_MOUSE, sp|P47746|CNR1_MOUSE	tr|A0A2R8ZE08|A0A2R8ZE08_PANPA
OG0001947	sp|Q61581|IBP7_MOUSE, sp|Q80W15|IBPL1_MOUSE	tr|A0A2R9AR43|A0A2R9AR43_PANPA
OG0001948	tr|Q80Y37|Q80Y37_MOUSE	tr|A0A2R9ATH2|A0A2R9ATH2_PANPA, tr|A0A2R8ZZ67|A0A2R8ZZ67_PANPA
OG0001949	sp|Q8BN78|KAISO_MOUSE, tr|Q3LR78|Q3LR78_MOUSE	tr|A0A2R8ZC09|A0A2R8ZC09_PANPA
OG0001950	sp|Q8CJF7|ELYS_MOUSE	tr|A0A2R9AIP0|A0A2R9AIP0_PANPA, tr|A0A2R9BVV9|A0A2R9BVV9_PANPA
OG0001951	tr|Q7TRY2|Q7TRY2_MOUSE, tr|E9Q4J3|E9Q4J3_MOUSE	tr|A0A2R8ZKU8|A0A2R8ZKU8_PANPA
OG0001953	sp|O35084|CP27B_MOUSE	tr|A0A2R9ALD4|A0A2R9ALD4_PANPA, tr|A0A2R9B4U8|A0A2R9B4U8_PANPA
OG0001954	sp|P02772|FETA_MOUSE, tr|F8VQ07|F8VQ07_MOUSE	tr|A0A2R9A5B3|A0A2R9A5B3_PANPA
OG0001955	tr|Q5U452|Q5U452_MOUSE, sp|Q99PW4|PRPKB_MOUSE	tr|A0A2R9BNQ8|A0A2R9BNQ8_PANPA
OG0001956	sp|Q9CQ65|MTAP_MOUSE	tr|A0A2R8ZGX9|A0A2R8ZGX9_PANPA, tr|A0A2R9BP85|A0A2R9BP85_PANPA
OG0001959	sp|P70398|USP9X_MOUSE, tr|F8VPU6|F8VPU6_MOUSE	tr|A0A2R9BZB8|A0A2R9BZB8_PANPA
OG0001960	sp|O89017|LGMN_MOUSE	tr|A0A2R9AZ55|A0A2R9AZ55_PANPA, tr|A0A2R9BQF5|A0A2R9BQF5_PANPA
OG0001961	sp|P02469|LAMB1_MOUSE	tr|A0A2R9BNN3|A0A2R9BNN3_PANPA, tr|A0A2R9A2B3|A0A2R9A2B3_PANPA
OG0001962	sp|P52840|ST1A1_MOUSE	tr|A0A2R9ANX4|A0A2R9ANX4_PANPA, tr|A0A2R9B285|A0A2R9B285_PANPA
OG0001963	sp|Q80VG1|SCML4_MOUSE	tr|A0A2R8ZIL1|A0A2R8ZIL1_PANPA, tr|A0A2R9AFQ0|A0A2R9AFQ0_PANPA
OG0001964	sp|Q8HW98|IGLO5_MOUSE	tr|A0A2R9BAY8|A0A2R9BAY8_PANPA, tr|A0A2R9CIR7|A0A2R9CIR7_PANPA
OG0001965	sp|Q9JKE1|TREM3_MOUSE, sp|Q9JKE2|TREM1_MOUSE	tr|A0A2R9C4Z3|A0A2R9C4Z3_PANPA
OG0001966	sp|P97376|FRG1_MOUSE	tr|A0A2R9CGP8|A0A2R9CGP8_PANPA, tr|A0A2R9CQQ5|A0A2R9CQQ5_PANPA
OG0001967	sp|P11260|LORF1_MOUSE, sp|Q587J6|LITD1_MOUSE	tr|A0A2R9CJ79|A0A2R9CJ79_PANPA
OG0001968	tr|A2RRY9|A2RRY9_MOUSE, sp|Q62093|SRSF2_MOUSE	tr|A0A2R9ALQ4|A0A2R9ALQ4_PANPA
OG0001969	sp|Q9ESK4|ING2_MOUSE	tr|A0A2R9CAK7|A0A2R9CAK7_PANPA, tr|A0A2R9A8M0|A0A2R9A8M0_PANPA
OG0001970	sp|Q64727|VINC_MOUSE, tr|A2AP89|A2AP89_MOUSE	tr|A0A2R9CAL0|A0A2R9CAL0_PANPA
OG0001971	sp|P0CC03|ST6B1_MOUSE, tr|B7ZWN4|B7ZWN4_MOUSE	tr|A0A2R9B4T1|A0A2R9B4T1_PANPA
OG0001973	sp|O08712|TR11B_MOUSE	tr|A0A2R9AB16|A0A2R9AB16_PANPA, tr|A0A2R9BWQ4|A0A2R9BWQ4_PANPA
OG0001974	sp|P43352|RAD52_MOUSE	tr|A0A2R8ZJX7|A0A2R8ZJX7_PANPA, tr|A0A2R9AWK7|A0A2R9AWK7_PANPA
OG0001975	sp|P26928|HGFL_MOUSE, sp|Q08048|HGF_MOUSE	tr|A0A2R9B5R5|A0A2R9B5R5_PANPA
OG0001976	sp|P47199|QOR_MOUSE, sp|Q3UNZ8|QORL2_MOUSE	tr|A0A2R9CDZ6|A0A2R9CDZ6_PANPA
OG0001977	sp|Q60793|KLF4_MOUSE, sp|Q60843|KLF2_MOUSE	tr|A0A2R8ZF10|A0A2R8ZF10_PANPA
OG0001978	sp|Q8CIG0|DEP1A_MOUSE	tr|A0A2R9CH27|A0A2R9CH27_PANPA, tr|A0A2R9BI57|A0A2R9BI57_PANPA
OG0001979	sp|P30554|MAS_MOUSE, sp|Q99MT8|MRGRH_MOUSE	tr|A0A2R8Z7J2|A0A2R8Z7J2_PANPA
OG0001980	sp|Q9D1A0|PXL2C_MOUSE	tr|A0A2R9BZP0|A0A2R9BZP0_PANPA, tr|A0A2R9B593|A0A2R9B593_PANPA
OG0001981	sp|Q9JJA4|WDR12_MOUSE	tr|A0A2R9CIS1|A0A2R9CIS1_PANPA, tr|A0A2R9AUH0|A0A2R9AUH0_PANPA
OG0001982	sp|P38647|GRP75_MOUSE	tr|A0A2R9CJ92|A0A2R9CJ92_PANPA, tr|A0A2R9B8N0|A0A2R9B8N0_PANPA
OG0001983	sp|P58019|CD59B_MOUSE, sp|O55186|CD59A_MOUSE	tr|A0A2R9BGD4|A0A2R9BGD4_PANPA
OG0001984	sp|Q8VGS3|O1019_MOUSE, tr|Q7TRZ9|Q7TRZ9_MOUSE	tr|A0A2R9APF7|A0A2R9APF7_PANPA
OG0001985	sp|O70172|PI42A_MOUSE, sp|Q80XI4|PI42B_MOUSE	tr|A0A2R9C1Q0|A0A2R9C1Q0_PANPA
OG0001986	sp|Q921J2|RHEB_MOUSE	tr|A0A2R9AJH3|A0A2R9AJH3_PANPA, tr|A0A2R8ZUJ9|A0A2R8ZUJ9_PANPA
OG0001987	sp|Q9CY58|PAIRB_MOUSE	tr|A0A2R8ZVX9|A0A2R8ZVX9_PANPA, tr|A0A2R9AL58|A0A2R9AL58_PANPA
OG0001989	sp|B1B0V2|EZHIP_MOUSE, tr|F7CD45|F7CD45_MOUSE	tr|A0A2R8ZCM4|A0A2R8ZCM4_PANPA
OG0001990	sp|O70494|SP3_MOUSE	tr|A0A2R9BAZ5|A0A2R9BAZ5_PANPA, tr|A0A2R9A044|A0A2R9A044_PANPA
OG0001991	sp|Q3THW5|H2AV_MOUSE	tr|A0A2R9BGB7|A0A2R9BGB7_PANPA, tr|A0A2R8ZF64|A0A2R8ZF64_PANPA
OG0001992	tr|E9Q546|E9Q546_MOUSE, tr|Q7TRS6|Q7TRS6_MOUSE	tr|A0A2R8ZET0|A0A2R8ZET0_PANPA
OG0001993	tr|Q8VF72|Q8VF72_MOUSE, tr|L7N457|L7N457_MOUSE	tr|A0A2R8ZL19|A0A2R8ZL19_PANPA
OG0001994	sp|Q920H4|ACM5_MOUSE, sp|Q9ERZ3|ACM3_MOUSE	tr|A0A2R8ZEP5|A0A2R8ZEP5_PANPA
OG0001995	sp|Q9CR35|CTRB1_MOUSE	tr|A0A2R9AV18|A0A2R9AV18_PANPA, tr|A0A2R9BM53|A0A2R9BM53_PANPA
OG0001996	sp|Q8C8U0|LIPB1_MOUSE	tr|A0A2R9AVD3|A0A2R9AVD3_PANPA, tr|A0A2R9AEZ1|A0A2R9AEZ1_PANPA
OG0001997	sp|Q8CBW4|DC121_MOUSE, sp|Q8BGW4|DC122_MOUSE	tr|A0A2R8ZP99|A0A2R8ZP99_PANPA
OG0001998	sp|Q9D1X9|TM50B_MOUSE	tr|A0A2R8ZZI6|A0A2R8ZZI6_PANPA, tr|A0A2R9AHQ0|A0A2R9AHQ0_PANPA
OG0001999	sp|Q9WVA3|BUB3_MOUSE	tr|A0A2R9A9F0|A0A2R9A9F0_PANPA, tr|A0A2R9BS17|A0A2R9BS17_PANPA
OG0002000	sp|Q70KY4|FOXO6_MOUSE, sp|Q9WVH4|FOXO3_MOUSE	tr|A0A2R8Z5Z1|A0A2R8Z5Z1_PANPA
OG0002001	sp|P00920|CAH2_MOUSE, sp|Q99N23|CAH15_MOUSE	tr|A0A2R9AXR0|A0A2R9AXR0_PANPA
OG0002002	sp|P20801|TNNC2_MOUSE	tr|A0A2R9BJT7|A0A2R9BJT7_PANPA, tr|A0A2R9C1D8|A0A2R9C1D8_PANPA
OG0002003	sp|P46099|KLF1_MOUSE, tr|A0A0N4SUM5|A0A0N4SUM5_MOUSE	tr|A0A2R9BTB9|A0A2R9BTB9_PANPA
OG0002004	sp|P51680|CCR4_MOUSE, sp|P56484|CCR8_MOUSE	tr|A0A2R8ZA62|A0A2R8ZA62_PANPA
OG0002005	sp|Q6SKR2|N6MT1_MOUSE	tr|A0A2R8Z5R3|A0A2R8Z5R3_PANPA, tr|A0A2R9B519|A0A2R9B519_PANPA
OG0002006	sp|Q8CCS6|PABP2_MOUSE	tr|A0A2R9ATA4|A0A2R9ATA4_PANPA, tr|A0A2R9C3F2|A0A2R9C3F2_PANPA
OG0002007	sp|Q8CI61|BAG4_MOUSE	tr|A0A2R9CIR2|A0A2R9CIR2_PANPA, tr|A0A2R9A3G9|A0A2R9A3G9_PANPA
OG0002008	sp|Q8R4Z4|ETV3_MOUSE	tr|A0A2R9A6A5|A0A2R9A6A5_PANPA, sp|A1YG91|ETV3_PANPA
OG0002009	sp|Q9CQY2|RAMAC_MOUSE	tr|A0A2R9CM02|A0A2R9CM02_PANPA, tr|A0A2R9C6C1|A0A2R9C6C1_PANPA
OG0002010	sp|Q9DBF1|AL7A1_MOUSE	tr|A0A2R9BIJ3|A0A2R9BIJ3_PANPA, tr|A0A2R8ZFK3|A0A2R8ZFK3_PANPA
OG0002011	sp|Q9Z2I9|SUCB1_MOUSE	tr|A0A2R9BKF1|A0A2R9BKF1_PANPA, tr|A0A2R9A2Y1|A0A2R9A2Y1_PANPA
OG0002012	tr|D3Z6P9|D3Z6P9_MOUSE	tr|A0A2R8ZDA1|A0A2R8ZDA1_PANPA, tr|A0A2R9AXQ3|A0A2R9AXQ3_PANPA
OG0002013	sp|O09005|DEGS1_MOUSE, tr|Q3TS87|Q3TS87_MOUSE	tr|A0A2R9AT49|A0A2R9AT49_PANPA
OG0002014	sp|P26954|IL3B2_MOUSE, sp|P26955|IL3RB_MOUSE	tr|A0A2R9CBH8|A0A2R9CBH8_PANPA
OG0002015	sp|Q00690|LYAM2_MOUSE	tr|A0A2R9C2I0|A0A2R9C2I0_PANPA, tr|A0A2R9AXB3|A0A2R9AXB3_PANPA
OG0002016	sp|Q3UZ39|LRRF1_MOUSE	tr|A0A2R8ZZL5|A0A2R8ZZL5_PANPA, tr|A0A2R9BZ06|A0A2R9BZ06_PANPA
OG0002017	sp|Q8CIC2|NUP42_MOUSE, sp|Q8BTN6|LENG9_MOUSE	tr|A0A2R9BPI5|A0A2R9BPI5_PANPA
OG0002018	sp|Q8K1F9|LCTL_MOUSE	tr|A0A2R9C3A9|A0A2R9C3A9_PANPA, tr|A0A2R9C2W1|A0A2R9C2W1_PANPA
OG0002019	sp|Q99P50|GHSR_MOUSE	tr|A0A2R8ZXY3|A0A2R8ZXY3_PANPA, tr|A0A2R9A7D2|A0A2R9A7D2_PANPA
OG0002020	sp|Q9CYH5|GFOD2_MOUSE	tr|A0A2R9AJK1|A0A2R9AJK1_PANPA, tr|A0A2R9CIM7|A0A2R9CIM7_PANPA
OG0002021	sp|P60007|APC15_MOUSE, tr|A0A140T8L6|A0A140T8L6_MOUSE	tr|A0A2R8ZD50|A0A2R8ZD50_PANPA
OG0002022	sp|O55142|RL35A_MOUSE	tr|A0A2R9BQH1|A0A2R9BQH1_PANPA, tr|A0A2R9CDR5|A0A2R9CDR5_PANPA
OG0002023	sp|Q6PFQ7|RASL2_MOUSE, sp|Q9Z268|RASL1_MOUSE	tr|A0A2R9B395|A0A2R9B395_PANPA
OG0002024	sp|Q80UV9|TAF1_MOUSE	tr|A0A2R8ZFY0|A0A2R8ZFY0_PANPA, tr|A0A2R8Z796|A0A2R8Z796_PANPA
OG0002025	sp|Q8BKF1|RPOM_MOUSE	tr|A0A2R9AEU0|A0A2R9AEU0_PANPA, tr|A0A2R9CHK9|A0A2R9CHK9_PANPA
OG0002027	sp|Q8K2B3|SDHA_MOUSE	tr|A0A2R9B616|A0A2R9B616_PANPA, tr|A0A2R8ZNL6|A0A2R8ZNL6_PANPA
OG0002028	sp|P58710|GGLO_MOUSE, sp|Q8VCH6|DHC24_MOUSE	tr|A0A2R9B644|A0A2R9B644_PANPA
OG0002029	sp|Q922R0|PRKX_MOUSE	tr|A0A2R9CDS0|A0A2R9CDS0_PANPA, tr|A0A2R9CL70|A0A2R9CL70_PANPA
OG0002030	sp|Q99MV2|TX19A_MOUSE, sp|Q9D5S1|TX19B_MOUSE	tr|A0A2R8ZFV4|A0A2R8ZFV4_PANPA
OG0002031	sp|Q9CR98|F136A_MOUSE	tr|A0A2R9BAC7|A0A2R9BAC7_PANPA, tr|A0A2R9AA78|A0A2R9AA78_PANPA
OG0002032	sp|Q78JN3|ECI3_MOUSE, sp|Q9WUR2|ECI2_MOUSE	tr|A0A2R9BZ55|A0A2R9BZ55_PANPA
OG0002033	sp|O08530|S1PR1_MOUSE, sp|Q9Z0L1|S1PR4_MOUSE	tr|A0A2R8ZKQ1|A0A2R8ZKQ1_PANPA
OG0002034	sp|P52187|KCJ12_MOUSE, sp|P35561|KCNJ2_MOUSE	tr|A0A2R8ZA76|A0A2R8ZA76_PANPA
OG0002035	sp|P70362|UFD1_MOUSE	tr|A0A2R9B7K2|A0A2R9B7K2_PANPA, tr|A0A2R9AE27|A0A2R9AE27_PANPA
OG0002036	sp|Q61166|MARE1_MOUSE	tr|A0A2R8ZQE6|A0A2R8ZQE6_PANPA, tr|A0A2R9AL37|A0A2R9AL37_PANPA
OG0002037	sp|B2RXA1|PLCX2_MOUSE, sp|Q8BLJ3|PLCX3_MOUSE	tr|A0A2R8ZU96|A0A2R8ZU96_PANPA
OG0002038	sp|Q9CQQ4|GEMI2_MOUSE	tr|A0A2R9CRR1|A0A2R9CRR1_PANPA, tr|A0A2R9AV08|A0A2R9AV08_PANPA
OG0002039	sp|Q9JJ80|RPF2_MOUSE	tr|A0A2R9ALD3|A0A2R9ALD3_PANPA, tr|A0A2R9B9K7|A0A2R9B9K7_PANPA
OG0002040	sp|Q9WTX6|CUL1_MOUSE	tr|A0A2R9CBP0|A0A2R9CBP0_PANPA, tr|A0A2R9C048|A0A2R9C048_PANPA
OG0002041	sp|O35071|KIF1C_MOUSE, sp|D3YXS5|KIF28_MOUSE	tr|A0A2R9C1I9|A0A2R9C1I9_PANPA
OG0002042	sp|P55105|BMP8B_MOUSE, sp|P34821|BMP8A_MOUSE	tr|A0A2R9AIU3|A0A2R9AIU3_PANPA
OG0002043	sp|Q05A36|MEX3C_MOUSE, sp|Q3UE17|MEX3D_MOUSE	tr|A0A2R9BX13|A0A2R9BX13_PANPA
OG0002044	sp|P97792|CXAR_MOUSE, tr|Q1RME4|Q1RME4_MOUSE	tr|A0A2R8ZKX0|A0A2R8ZKX0_PANPA
OG0002045	sp|Q8K2X2|RBM48_MOUSE	tr|A0A2R9BAL5|A0A2R9BAL5_PANPA, tr|A0A2R9BNQ1|A0A2R9BNQ1_PANPA
OG0002046	sp|Q99JF8|PSIP1_MOUSE	tr|A0A2R9ABH7|A0A2R9ABH7_PANPA, tr|A0A2R9AFA0|A0A2R9AFA0_PANPA
OG0002047	sp|Q99JX1|TAF11_MOUSE	tr|A0A2R9CBR6|A0A2R9CBR6_PANPA, tr|A0A2R9C8S6|A0A2R9C8S6_PANPA
OG0002048	sp|Q8C9S8|ATG4A_MOUSE, tr|A0A0G2JFS9|A0A0G2JFS9_MOUSE	tr|A0A2R8ZNT9|A0A2R8ZNT9_PANPA
OG0002049	sp|Q7TMX5|SHQ1_MOUSE	tr|A0A2R8ZWN5|A0A2R8ZWN5_PANPA, tr|A0A2R9CR01|A0A2R9CR01_PANPA
OG0002050	sp|Q9EQ21|HEPC_MOUSE, sp|Q80T19|HEPC2_MOUSE	tr|A0A2R9BZJ1|A0A2R9BZJ1_PANPA
OG0002051	sp|Q8K2I2|CCHCR_MOUSE	tr|A0A2R8ZZ61|A0A2R8ZZ61_PANPA, sp|Q8HZ57|CCHCR_PANPA
OG0002052	sp|Q9D9D5|TMC5A_MOUSE, sp|Q80X59|TMC5B_MOUSE	tr|A0A2R9AVE4|A0A2R9AVE4_PANPA
OG0002053	tr|G3UWD9|G3UWD9_MOUSE, sp|Q5SZA1|NPT3_MOUSE	tr|A0A2R9CIB8|A0A2R9CIB8_PANPA
OG0002056	sp|P03966|MYCN_MOUSE, sp|Q9Z304|MYCS_MOUSE	tr|A0A2R9BJV1|A0A2R9BJV1_PANPA
OG0002057	sp|P31254|UBA1Y_MOUSE, sp|Q02053|UBA1_MOUSE	tr|A0A2R9BUW2|A0A2R9BUW2_PANPA
OG0002058	sp|Q06985|SIA1B_MOUSE, sp|P61092|SIA1A_MOUSE	tr|A0A2R9AJ65|A0A2R9AJ65_PANPA
OG0002059	sp|Q80W65|PCSK9_MOUSE	sp|A8T655|PCSK9_PANPA, tr|A0A2R9ALZ2|A0A2R9ALZ2_PANPA
OG0002060	sp|O70479|BACD2_MOUSE, sp|Q8BGV7|BACD1_MOUSE	tr|A0A2R8ZN02|A0A2R8ZN02_PANPA
OG0002061	sp|Q8BLI4|DSE_MOUSE, sp|Q0VBN2|DSEL_MOUSE	tr|A0A2R9BWR0|A0A2R9BWR0_PANPA
OG0002062	sp|Q8K214|SCMH1_MOUSE	tr|A0A2R9CCT5|A0A2R9CCT5_PANPA, tr|A0A2R9C6Q8|A0A2R9C6Q8_PANPA
OG0002063	sp|Q9D020|5NT3A_MOUSE	tr|A0A2R8ZS77|A0A2R8ZS77_PANPA, tr|A0A2R9AX21|A0A2R9AX21_PANPA
OG0002064	sp|P10601|PAHO_MOUSE	tr|A0A2R9BJ11|A0A2R9BJ11_PANPA, tr|A0A2R9BYP1|A0A2R9BYP1_PANPA
OG0002065	tr|Q3TQS0|Q3TQS0_MOUSE, sp|P14211|CALR_MOUSE	tr|A0A2R8Z933|A0A2R8Z933_PANPA
OG0002066	tr|Q505F4|Q505F4_MOUSE	tr|A0A2R9ASN1|A0A2R9ASN1_PANPA, tr|A0A2R9AQT9|A0A2R9AQT9_PANPA
OG0002067	tr|Q9D3J3|Q9D3J3_MOUSE	tr|A0A2R9BFJ3|A0A2R9BFJ3_PANPA, tr|A0A2R8ZGT2|A0A2R8ZGT2_PANPA
OG0002068	sp|Q61471|TOB1_MOUSE, sp|Q9JM55|TOB2_MOUSE	tr|A0A2R8ZD48|A0A2R8ZD48_PANPA
OG0002069	sp|O88932|KCJ15_MOUSE, sp|Q9JM63|KCJ10_MOUSE	tr|A0A2R9AKM3|A0A2R9AKM3_PANPA
OG0002070	sp|P15105|GLNA_MOUSE	tr|A0A2R9AMJ6|A0A2R9AMJ6_PANPA, tr|A0A2R9CBD9|A0A2R9CBD9_PANPA
OG0002071	tr|E9Q9G1|E9Q9G1_MOUSE, sp|Q6P3D0|NUD16_MOUSE	tr|A0A2R9AIK7|A0A2R9AIK7_PANPA
OG0002072	tr|Q7TRX1|Q7TRX1_MOUSE, tr|Q7TRX2|Q7TRX2_MOUSE	tr|A0A2R8ZKE4|A0A2R8ZKE4_PANPA
OG0002073	sp|Q8JZL2|MCHR1_MOUSE	tr|A0A2R9AA02|A0A2R9AA02_PANPA, tr|A0A2R9AFP0|A0A2R9AFP0_PANPA
OG0002074	sp|Q91WS0|CISD1_MOUSE	tr|A0A2R9CDU4|A0A2R9CDU4_PANPA, tr|A0A2R9B2A3|A0A2R9B2A3_PANPA
OG0002075	tr|F7C950|F7C950_MOUSE	tr|A0A2R9AYM4|A0A2R9AYM4_PANPA, tr|A0A2R9AZC0|A0A2R9AZC0_PANPA
OG0002076	sp|O35864|CSN5_MOUSE	tr|A0A2R9AM12|A0A2R9AM12_PANPA, tr|A0A2R9APJ9|A0A2R9APJ9_PANPA
OG0002077	tr|Q76M80|Q76M80_MOUSE, sp|Q8R1P5|KCNKD_MOUSE	tr|A0A2R9C9D5|A0A2R9C9D5_PANPA
OG0002078	sp|Q80UC6|GPR62_MOUSE, sp|Q8C010|GPR61_MOUSE	tr|A0A2R8Z7V8|A0A2R8Z7V8_PANPA
OG0002079	sp|Q91ZX6|SENP2_MOUSE	tr|A0A2R9C8H6|A0A2R9C8H6_PANPA, tr|A0A2R9C008|A0A2R9C008_PANPA
OG0002080	sp|Q9DBF7|CWC25_MOUSE	tr|A0A2R8ZL90|A0A2R8ZL90_PANPA, tr|A0A2R9AX10|A0A2R9AX10_PANPA
OG0002081	tr|D3YTP3|D3YTP3_MOUSE, sp|P47802|MTX1_MOUSE	tr|A0A2R9C6D4|A0A2R9C6D4_PANPA
OG0002082	sp|P48997|INVO_MOUSE	sp|P14591|INVO_PANPA, tr|A0A2R9AJI9|A0A2R9AJI9_PANPA
OG0002083	sp|Q9D394|RUFY3_MOUSE	tr|A0A2R9AE06|A0A2R9AE06_PANPA, tr|A0A2R9B0D6|A0A2R9B0D6_PANPA
OG0002084	sp|O35682|MYADM_MOUSE	tr|A0A2R8Z748|A0A2R8Z748_PANPA, tr|A0A2R8Z9Y2|A0A2R8Z9Y2_PANPA
OG0002085	sp|O35943|FRDA_MOUSE	tr|A0A2R9CD49|A0A2R9CD49_PANPA, tr|A0A2R9BWG5|A0A2R9BWG5_PANPA
OG0002086	tr|A2AMD0|A2AMD0_MOUSE, sp|Q05CL8|LARP7_MOUSE	tr|A0A2R9BNI7|A0A2R9BNI7_PANPA
OG0002087	sp|Q52KR2|LRIG2_MOUSE, sp|Q6P1C6|LRIG3_MOUSE	tr|A0A2R9CG74|A0A2R9CG74_PANPA
OG0002088	sp|Q9CXS4|CENPV_MOUSE	tr|A0A2R9BJ00|A0A2R9BJ00_PANPA, tr|A0A2R8ZEZ0|A0A2R8ZEZ0_PANPA
OG0002089	sp|Q9WU28|PFD5_MOUSE	tr|A0A2R9B6C6|A0A2R9B6C6_PANPA, tr|A0A2R9BEU9|A0A2R9BEU9_PANPA
OG0002090	tr|E0CX47|E0CX47_MOUSE, tr|B9EKK6|B9EKK6_MOUSE	tr|A0A2R9B367|A0A2R9B367_PANPA
OG0002091	sp|O08689|GDF8_MOUSE	sp|A1C2U7|GDF8_PANPA, tr|A0A2R9B7F6|A0A2R9B7F6_PANPA
OG0002092	sp|P51491|OPSB_MOUSE, sp|O35599|OPSG_MOUSE	sp|P60573|OPSB_PANPA
OG0002093	sp|P54751|SIA4A_MOUSE	tr|A0A2R9ASK4|A0A2R9ASK4_PANPA, tr|A0A2R9C5E6|A0A2R9C5E6_PANPA
OG0002094	sp|P99028|QCR6_MOUSE	tr|A0A2R9BHM5|A0A2R9BHM5_PANPA, tr|A0A2R8ZF08|A0A2R8ZF08_PANPA
OG0002095	sp|Q3UZ01|RNPC3_MOUSE	tr|A0A2R9AFZ3|A0A2R9AFZ3_PANPA, tr|A0A2R9BKL0|A0A2R9BKL0_PANPA
OG0002096	sp|Q924K1|AIPL1_MOUSE	sp|Q95MN9|AIPL1_PANPA, tr|A0A2R8ZDB0|A0A2R8ZDB0_PANPA
OG0002097	sp|Q9D5T0|ATAD1_MOUSE	tr|A0A2R9CLT5|A0A2R9CLT5_PANPA, tr|A0A2R9AMZ0|A0A2R9AMZ0_PANPA
OG0002098	sp|Q9QUM9|PSA6_MOUSE	tr|A0A2R8ZTL4|A0A2R8ZTL4_PANPA, tr|A0A2R8ZU34|A0A2R8ZU34_PANPA
OG0002099	sp|Q02357|ANK1_MOUSE, sp|G5E8K5|ANK3_MOUSE	tr|A0A2R9AEU3|A0A2R9AEU3_PANPA
OG0002100	sp|Q68FF9|S5A1_MOUSE	tr|A0A2R9BNM1|A0A2R9BNM1_PANPA, tr|A0A2R9BN55|A0A2R9BN55_PANPA
OG0002101	sp|Q8BZM0|KLH12_MOUSE	tr|A0A2R9CBZ6|A0A2R9CBZ6_PANPA, tr|A0A2R8ZXN8|A0A2R8ZXN8_PANPA
OG0002103	sp|Q9DBC3|CMTR1_MOUSE, sp|Q8BWQ4|CMTR2_MOUSE	tr|A0A2R9B885|A0A2R9B885_PANPA
OG0002104	sp|Q9Z2V9|CCNI_MOUSE	tr|A0A2R9C8T1|A0A2R9C8T1_PANPA, tr|A0A2R9AZC7|A0A2R9AZC7_PANPA
OG0002105	sp|P33434|MMP2_MOUSE	tr|A0A2R8ZIZ1|A0A2R8ZIZ1_PANPA, tr|A0A2R9BYN6|A0A2R9BYN6_PANPA
OG0002106	sp|Q3TLD5|RMP_MOUSE	tr|A0A2R9ALZ3|A0A2R9ALZ3_PANPA, tr|A0A2R8ZYF1|A0A2R8ZYF1_PANPA
OG0002107	sp|Q5RJY2|G2E3_MOUSE	tr|A0A2R9CAU2|A0A2R9CAU2_PANPA, tr|A0A2R9A0X2|A0A2R9A0X2_PANPA
OG0002108	sp|Q6AXC6|DDX11_MOUSE, sp|Q5SXJ3|FANCJ_MOUSE	tr|A0A2R9BMM3|A0A2R9BMM3_PANPA
OG0002109	sp|Q8K385|FRRS1_MOUSE	tr|A0A2R9C039|A0A2R9C039_PANPA, tr|A0A2R8ZIK8|A0A2R8ZIK8_PANPA
OG0002110	sp|Q7TMV3|FAKD5_MOUSE, sp|Q6DI86|FAKD1_MOUSE	tr|A0A2R9B1V3|A0A2R9B1V3_PANPA
OG0002111	sp|Q99PL8|S19A3_MOUSE	tr|A0A2R9A1T7|A0A2R9A1T7_PANPA, tr|A0A2R9CBJ3|A0A2R9CBJ3_PANPA
OG0002112	sp|Q9D5R2|WDR20_MOUSE, tr|Q3UWE6|Q3UWE6_MOUSE	tr|A0A2R9BPH6|A0A2R9BPH6_PANPA
OG0002113	tr|A2AF73|A2AF73_MOUSE, sp|A2ARZ3|FSIP2_MOUSE	tr|A0A2R8ZX52|A0A2R8ZX52_PANPA
OG0002114	sp|B2RU80|PTPRB_MOUSE, sp|P70289|PTPRV_MOUSE	tr|A0A2R9C9S7|A0A2R9C9S7_PANPA
OG0002115	sp|O54891|LEG6_MOUSE, sp|Q8K419|LEG4_MOUSE	tr|A0A2R9CKD0|A0A2R9CKD0_PANPA
