Orthogroup	Mus_musculus	Diceros_bicornis_minor
OG0000835	sp|Q8K249|CLM2_MOUSE	tr|A0A7J7EUS9|A0A7J7EUS9_DICBM, tr|A0A7J7EV42|A0A7J7EV42_DICBM, tr|A0A7J7EUF7|A0A7J7EUF7_DICBM, tr|A0A7J7EUT5|A0A7J7EUT5_DICBM
OG0000836	sp|P27005|S10A8_MOUSE	tr|A0A7J7F915|A0A7J7F915_DICBM, tr|A0A7J7F8H6|A0A7J7F8H6_DICBM, tr|A0A7J7F8G6|A0A7J7F8G6_DICBM, tr|A0A7J7F839|A0A7J7F839_DICBM
OG0000837	tr|F6ZE64|F6ZE64_MOUSE	tr|A0A7J7FDP6|A0A7J7FDP6_DICBM
OG0000837	sp|Q9D4H7|LONF3_MOUSE, sp|D3YY23|LONF1_MOUSE	tr|A0A7J7F330|A0A7J7F330_DICBM
OG0000839	tr|A0A087WRX6|A0A087WRX6_MOUSE	tr|A0A7J7FCI4|A0A7J7FCI4_DICBM, tr|A0A7J7FC90|A0A7J7FC90_DICBM, tr|A0A7J7FD80|A0A7J7FD80_DICBM, tr|A0A7J7FCD5|A0A7J7FCD5_DICBM
OG0000840	sp|A2AGX3|PRD11_MOUSE	tr|A0A7J7EQL0|A0A7J7EQL0_DICBM, tr|A0A7J7ETC6|A0A7J7ETC6_DICBM, tr|A0A7J7ETJ6|A0A7J7ETJ6_DICBM, tr|A0A7J7EN45|A0A7J7EN45_DICBM
OG0000841	sp|P46684|ZIC1_MOUSE	tr|A0A7J7EFK7|A0A7J7EFK7_DICBM
OG0000841	sp|Q62521|ZIC3_MOUSE, sp|Q62520|ZIC2_MOUSE	tr|A0A7J7EXS3|A0A7J7EXS3_DICBM
OG0000842	sp|P47774|CCR7_MOUSE, sp|Q04683|CXCR5_MOUSE, sp|O88410|CXCR3_MOUSE, sp|P70658|CXCR4_MOUSE	tr|A0A7J7F2J4|A0A7J7F2J4_DICBM
OG0000843	sp|Q8BUN9|NCKX2_MOUSE, sp|Q91WD8|NCKX1_MOUSE	tr|A0A7J7F4P7|A0A7J7F4P7_DICBM, tr|A0A7J7EAJ6|A0A7J7EAJ6_DICBM, tr|A0A7J7FBK5|A0A7J7FBK5_DICBM
OG0000844	sp|Q8BG73|SH3L2_MOUSE	tr|A0A7J7EIK8|A0A7J7EIK8_DICBM
OG0000844	sp|Q9JJU8|SH3L1_MOUSE, sp|Q9WUZ7|SH3BG_MOUSE	tr|A0A7J7FHQ3|A0A7J7FHQ3_DICBM
OG0000845	sp|P09103|PDIA1_MOUSE	tr|A0A7J7E6D1|A0A7J7E6D1_DICBM
OG0000845	sp|Q9DAN1|PDILT_MOUSE, sp|D3Z6P0|PDIA2_MOUSE	tr|A0A7J7EZD8|A0A7J7EZD8_DICBM
OG0000846	sp|Q9CQE1|NPS3B_MOUSE, tr|B1AWZ3|B1AWZ3_MOUSE	tr|A0A7J7EQL4|A0A7J7EQL4_DICBM, tr|A0A7J7EPL1|A0A7J7EPL1_DICBM, tr|A0A7J7EQ56|A0A7J7EQ56_DICBM
OG0000847	sp|P26040|EZRI_MOUSE	tr|A0A7J7EGQ2|A0A7J7EGQ2_DICBM
OG0000847	sp|P26041|MOES_MOUSE, sp|P26043|RADI_MOUSE	tr|A0A7J7EZA9|A0A7J7EZA9_DICBM
OG0000848	sp|Q61835|FXYD3_MOUSE, sp|Q9D2W0|FXYD4_MOUSE, sp|Q9Z239|PLM_MOUSE, sp|Q9D164|FXYD6_MOUSE	tr|A0A7J7F9F3|A0A7J7F9F3_DICBM
OG0000849	sp|P61164|ACTZ_MOUSE	tr|A0A7J7E6N8|A0A7J7E6N8_DICBM, tr|A0A7J7FDS0|A0A7J7FDS0_DICBM
OG0000849	sp|Q8R5C5|ACTY_MOUSE	tr|A0A7J7FET3|A0A7J7FET3_DICBM
OG0000850	sp|P33033|MC3R_MOUSE	tr|A0A7J7EZ39|A0A7J7EZ39_DICBM
OG0000850	sp|P56450|MC4R_MOUSE, sp|P41149|MC5R_MOUSE	tr|A0A7J7EUH7|A0A7J7EUH7_DICBM
OG0000851	sp|Q80ZD3|S2611_MOUSE	tr|A0A7J7FNJ8|A0A7J7FNJ8_DICBM, tr|A0A7J7FMB9|A0A7J7FMB9_DICBM, tr|A0A7J7FML8|A0A7J7FML8_DICBM, tr|A0A7J7EH70|A0A7J7EH70_DICBM
OG0000852	sp|Q811D2|ANR26_MOUSE	tr|A0A7J7FMI6|A0A7J7FMI6_DICBM
OG0000852	tr|Q9D5T2|Q9D5T2_MOUSE	tr|A0A7J7EE13|A0A7J7EE13_DICBM, tr|A0A7J7FMH8|A0A7J7FMH8_DICBM
OG0000853	sp|Q8C131|HCAR1_MOUSE	tr|A0A7J7FNX8|A0A7J7FNX8_DICBM
OG0000853	sp|Q9EP66|HCAR2_MOUSE	tr|A0A7J7EBB5|A0A7J7EBB5_DICBM, tr|A0A7J7FMQ0|A0A7J7FMQ0_DICBM
OG0000854	sp|P62482|KCAB2_MOUSE	tr|A0A7J7ENN4|A0A7J7ENN4_DICBM
OG0000854	sp|P63143|KCAB1_MOUSE	tr|A0A7J7E898|A0A7J7E898_DICBM, tr|A0A7J7E422|A0A7J7E422_DICBM
OG0000855	sp|O09198|MAL_MOUSE	tr|A0A7J7FEP8|A0A7J7FEP8_DICBM, tr|A0A7J7FDV8|A0A7J7FDV8_DICBM, tr|A0A7J7FDM3|A0A7J7FDM3_DICBM, tr|A0A7J7FE07|A0A7J7FE07_DICBM
OG0000856	sp|Q8BG67|EFR3A_MOUSE	tr|A0A7J7EHJ1|A0A7J7EHJ1_DICBM
OG0000856	sp|Q6ZQ18|EFR3B_MOUSE	tr|A0A7J7FJP9|A0A7J7FJP9_DICBM, tr|A0A7J7EB76|A0A7J7EB76_DICBM
OG0000857	sp|Q9QZR5|HIPK2_MOUSE	tr|A0A7J7EFL0|A0A7J7EFL0_DICBM
OG0000857	sp|O88904|HIPK1_MOUSE	tr|A0A7J7EFN5|A0A7J7EFN5_DICBM, tr|A0A7J7E589|A0A7J7E589_DICBM
OG0000858	sp|Q91ZV3|DCBD2_MOUSE	tr|A0A7J7F7D1|A0A7J7F7D1_DICBM, tr|A0A7J7EX20|A0A7J7EX20_DICBM, tr|A0A7J7E408|A0A7J7E408_DICBM, tr|A0A7J7F0H8|A0A7J7F0H8_DICBM
OG0000859	sp|Q91WN3|S7A13_MOUSE	tr|A0A7J7FEB9|A0A7J7FEB9_DICBM
OG0000859	tr|Q8VIE6|Q8VIE6_MOUSE	tr|A0A7J7FEA7|A0A7J7FEA7_DICBM, tr|A0A7J7FEC3|A0A7J7FEC3_DICBM
OG0000860	sp|Q8CAA7|PGM2L_MOUSE	tr|A0A7J7FJK6|A0A7J7FJK6_DICBM, tr|A0A7J7EHV1|A0A7J7EHV1_DICBM
OG0000860	sp|Q7TSV4|PGM2_MOUSE	tr|A0A7J7FFY1|A0A7J7FFY1_DICBM
OG0000861	sp|P63013|PRRX1_MOUSE	tr|A0A7J7ELN7|A0A7J7ELN7_DICBM
OG0000861	sp|Q06348|PRRX2_MOUSE	tr|A0A7J7FIR1|A0A7J7FIR1_DICBM, tr|A0A7J7FJD7|A0A7J7FJD7_DICBM
OG0000862	sp|Q9CQK7|RWDD1_MOUSE	tr|A0A7J7F3G9|A0A7J7F3G9_DICBM, tr|A0A7J7FP26|A0A7J7FP26_DICBM, tr|A0A7J7F9N4|A0A7J7F9N4_DICBM, tr|A0A7J7EWG9|A0A7J7EWG9_DICBM
OG0000863	sp|Q8VI59|PCX3_MOUSE	tr|A0A7J7FKJ5|A0A7J7FKJ5_DICBM
OG0000863	sp|Q5DU28|PCX2_MOUSE, sp|Q9QYC1|PCX1_MOUSE	tr|A0A7J7F5A5|A0A7J7F5A5_DICBM
OG0000864	tr|E9PZQ1|E9PZQ1_MOUSE	tr|A0A7J7F6V0|A0A7J7F6V0_DICBM, tr|A0A7J7F6A1|A0A7J7F6A1_DICBM, tr|A0A7J7F723|A0A7J7F723_DICBM, tr|A0A7J7F612|A0A7J7F612_DICBM
OG0000865	sp|Q9QXT8|CSEN_MOUSE	tr|A0A7J7FDS4|A0A7J7FDS4_DICBM
OG0000865	sp|Q9JJ57|KCIP1_MOUSE	tr|A0A7J7FG44|A0A7J7FG44_DICBM, tr|A0A7J7EBJ1|A0A7J7EBJ1_DICBM
OG0000866	sp|Q9WVK5|B4GT6_MOUSE	tr|A0A7J7EU89|A0A7J7EU89_DICBM
OG0000866	sp|Q9JMK0|B4GT5_MOUSE	tr|A0A7J7EN04|A0A7J7EN04_DICBM, tr|A0A7J7ENQ6|A0A7J7ENQ6_DICBM
OG0000867	sp|Q68FF6|GIT1_MOUSE	tr|A0A7J7E765|A0A7J7E765_DICBM
OG0000867	sp|Q9JLQ2|GIT2_MOUSE	tr|A0A7J7FMC3|A0A7J7FMC3_DICBM, tr|A0A7J7FMM5|A0A7J7FMM5_DICBM
OG0000868	sp|P37217|CD69_MOUSE	tr|A0A7J7EA10|A0A7J7EA10_DICBM, tr|A0A7J7EA00|A0A7J7EA00_DICBM, tr|A0A7J7EAM5|A0A7J7EAM5_DICBM, tr|A0A7J7E9L7|A0A7J7E9L7_DICBM
OG0000869	tr|Q8VH17|Q8VH17_MOUSE, tr|Q8VGX6|Q8VGX6_MOUSE, tr|Q8VH14|Q8VH14_MOUSE, tr|Q8VGX7|Q8VGX7_MOUSE	tr|A0A7J7ET65|A0A7J7ET65_DICBM
OG0000870	sp|Q8JZW4|CPNE5_MOUSE	tr|A0A7J7FNX6|A0A7J7FNX6_DICBM
OG0000870	sp|Q9DC53|CPNE8_MOUSE, sp|Q1RLL3|CPNE9_MOUSE	tr|A0A7J7F3T2|A0A7J7F3T2_DICBM
OG0000871	sp|Q9Z2V6|HDAC5_MOUSE	tr|A0A7J7F9V9|A0A7J7F9V9_DICBM
OG0000871	sp|Q99N13|HDAC9_MOUSE, sp|Q6NZM9|HDAC4_MOUSE	tr|A0A7J7EUF4|A0A7J7EUF4_DICBM
OG0000872	sp|Q80TR4|SLIT1_MOUSE	tr|A0A7J7E6G3|A0A7J7E6G3_DICBM
OG0000872	sp|Q9R1B9|SLIT2_MOUSE, sp|Q9WVB4|SLIT3_MOUSE	tr|A0A7J7EBU5|A0A7J7EBU5_DICBM
OG0000873	sp|Q3TJ91|L2GL2_MOUSE	tr|A0A7J7EZR1|A0A7J7EZR1_DICBM
OG0000873	sp|Q80Y17|L2GL1_MOUSE	tr|A0A7J7E8E2|A0A7J7E8E2_DICBM, tr|A0A7J7EQS1|A0A7J7EQS1_DICBM
OG0000874	sp|D3YYU8|OBSL1_MOUSE	tr|A0A7J7EKB1|A0A7J7EKB1_DICBM, tr|A0A7J7F3B2|A0A7J7F3B2_DICBM, tr|A0A7J7F7W5|A0A7J7F7W5_DICBM, tr|A0A7J7F6W5|A0A7J7F6W5_DICBM
OG0000875	sp|Q9Z1N5|DX39B_MOUSE	tr|A0A7J7EIT1|A0A7J7EIT1_DICBM
OG0000875	sp|Q8VDW0|DX39A_MOUSE	tr|A0A7J7EIR3|A0A7J7EIR3_DICBM, tr|A0A7J7FLR8|A0A7J7FLR8_DICBM
OG0000876	sp|A2RSQ0|DEN5B_MOUSE	tr|A0A7J7EA83|A0A7J7EA83_DICBM
OG0000876	sp|Q6PAL8|DEN5A_MOUSE	tr|A0A7J7EAG4|A0A7J7EAG4_DICBM, tr|A0A7J7EST6|A0A7J7EST6_DICBM
OG0000877	sp|Q8K012|FBP1L_MOUSE	tr|A0A7J7E616|A0A7J7E616_DICBM
OG0000877	sp|Q80TY0|FNBP1_MOUSE	tr|A0A7J7E703|A0A7J7E703_DICBM, tr|A0A7J7FJB4|A0A7J7FJB4_DICBM
OG0000878	sp|Q9D219|BCL9_MOUSE	tr|A0A7J7E563|A0A7J7E563_DICBM, tr|A0A7J7E8K6|A0A7J7E8K6_DICBM, tr|A0A7J7E8A7|A0A7J7E8A7_DICBM, tr|A0A7J7E858|A0A7J7E858_DICBM
OG0000879	sp|B6A8R8|TARM1_MOUSE	tr|A0A7J7EN25|A0A7J7EN25_DICBM, tr|A0A7J7EMQ6|A0A7J7EMQ6_DICBM, tr|A0A7J7EMN8|A0A7J7EMN8_DICBM, tr|A0A7J7EMT7|A0A7J7EMT7_DICBM
OG0000880	sp|Q9D8U4|C1QT2_MOUSE	tr|A0A7J7EC08|A0A7J7EC08_DICBM
OG0000880	sp|Q8BVD7|C1QT7_MOUSE	tr|A0A7J7FEZ7|A0A7J7FEZ7_DICBM, tr|A0A7J7FG33|A0A7J7FG33_DICBM
OG0000881	sp|Q8C181|MBNL2_MOUSE	tr|A0A7J7EXT1|A0A7J7EXT1_DICBM
OG0000881	sp|Q8R003|MBNL3_MOUSE, sp|Q9JKP5|MBNL1_MOUSE	tr|A0A7J7EFY9|A0A7J7EFY9_DICBM
OG0000882	sp|P97445|CAC1A_MOUSE	tr|A0A7J7FLN5|A0A7J7FLN5_DICBM
OG0000882	sp|O55017|CAC1B_MOUSE, sp|Q61290|CAC1E_MOUSE	tr|A0A7J7ELL9|A0A7J7ELL9_DICBM
OG0000883	sp|Q9R0S2|MMP24_MOUSE	tr|A0A7J7EPW6|A0A7J7EPW6_DICBM
OG0000883	sp|Q9WTR0|MMP16_MOUSE, sp|O54732|MMP15_MOUSE	tr|A0A7J7EV43|A0A7J7EV43_DICBM
OG0000884	sp|O70126|AURKB_MOUSE	tr|A0A7J7E903|A0A7J7E903_DICBM
OG0000884	sp|P97477|AURKA_MOUSE	tr|A0A7J7FN95|A0A7J7FN95_DICBM, tr|A0A7J7EYP8|A0A7J7EYP8_DICBM
OG0000885	tr|B2RS76|B2RS76_MOUSE	tr|A0A7J7EFK4|A0A7J7EFK4_DICBM
OG0000885	sp|P15089|CBPA3_MOUSE	tr|A0A7J7E434|A0A7J7E434_DICBM, tr|A0A7J7EG50|A0A7J7EG50_DICBM
OG0000886	sp|O70161|PI51C_MOUSE	tr|A0A7J7EI78|A0A7J7EI78_DICBM
OG0000886	sp|P70181|PI51B_MOUSE, sp|P70182|PI51A_MOUSE	tr|A0A7J7EKP8|A0A7J7EKP8_DICBM
OG0000887	sp|Q9WVH6|ANGP4_MOUSE	tr|A0A7J7F989|A0A7J7F989_DICBM
OG0000887	sp|O08538|ANGP1_MOUSE, sp|O35608|ANGP2_MOUSE	tr|A0A7J7F481|A0A7J7F481_DICBM
OG0000888	sp|O08747|UNC5C_MOUSE	tr|A0A7J7FF78|A0A7J7FF78_DICBM
OG0000888	sp|Q8K1S2|UNC5D_MOUSE, sp|Q8K1S3|UNC5B_MOUSE	tr|A0A7J7FN70|A0A7J7FN70_DICBM
OG0000889	sp|Q68FL4|SAHH3_MOUSE	tr|A0A7J7FI12|A0A7J7FI12_DICBM
OG0000889	sp|P50247|SAHH_MOUSE, sp|Q80SW1|SAHH2_MOUSE	tr|A0A7J7E5G4|A0A7J7E5G4_DICBM
OG0000890	sp|Q61789|LAMA3_MOUSE	tr|A0A7J7EU21|A0A7J7EU21_DICBM
OG0000890	sp|Q61001|LAMA5_MOUSE	tr|A0A7J7ETP9|A0A7J7ETP9_DICBM, tr|A0A7J7EXX9|A0A7J7EXX9_DICBM
OG0000891	sp|Q5EG47|AAPK1_MOUSE	tr|A0A7J7E8J3|A0A7J7E8J3_DICBM
OG0000891	sp|Q8BRK8|AAPK2_MOUSE	tr|A0A7J7F9E6|A0A7J7F9E6_DICBM, tr|A0A7J7F5H2|A0A7J7F5H2_DICBM
OG0000892	sp|Q60604|SCIN_MOUSE	tr|A0A7J7FI76|A0A7J7FI76_DICBM
OG0000892	sp|P13020|GELS_MOUSE	tr|A0A7J7FJD9|A0A7J7FJD9_DICBM, tr|A0A7J7EQA3|A0A7J7EQA3_DICBM
OG0000893	sp|O54784|DAPK3_MOUSE	tr|A0A7J7F4Y5|A0A7J7F4Y5_DICBM
OG0000893	sp|Q8VDF3|DAPK2_MOUSE	tr|A0A7J7FBU8|A0A7J7FBU8_DICBM, tr|A0A7J7EAA9|A0A7J7EAA9_DICBM
OG0000894	sp|Q8BZN6|DOC10_MOUSE	tr|A0A7J7EJE0|A0A7J7EJE0_DICBM
OG0000894	sp|A2AF47|DOC11_MOUSE, sp|Q8BIK4|DOCK9_MOUSE	tr|A0A7J7EXH5|A0A7J7EXH5_DICBM
OG0000895	sp|P70170|ABCC9_MOUSE	tr|A0A7J7EAX6|A0A7J7EAX6_DICBM
OG0000895	tr|B2RUS7|B2RUS7_MOUSE	tr|A0A7J7ETG4|A0A7J7ETG4_DICBM, tr|A0A7J7ET72|A0A7J7ET72_DICBM
OG0000896	tr|E9Q8V6|E9Q8V6_MOUSE	tr|A0A7J7FBF6|A0A7J7FBF6_DICBM, tr|A0A7J7F3N3|A0A7J7F3N3_DICBM, tr|A0A7J7F2Y9|A0A7J7F2Y9_DICBM, tr|A0A7J7F2V2|A0A7J7F2V2_DICBM
OG0000897	sp|Q80UM3|NAA15_MOUSE	tr|A0A7J7F684|A0A7J7F684_DICBM
OG0000897	sp|Q9DBB4|NAA16_MOUSE	tr|A0A7J7EXM9|A0A7J7EXM9_DICBM, tr|A0A7J7EXT9|A0A7J7EXT9_DICBM
OG0000898	sp|Q9Z0G0|GIPC1_MOUSE	tr|A0A7J7FLS0|A0A7J7FLS0_DICBM
OG0000898	sp|Q9Z2H7|GIPC2_MOUSE, sp|Q8R5M0|GIPC3_MOUSE	tr|A0A7J7EI86|A0A7J7EI86_DICBM
OG0000899	sp|Q9JMB7|PIWL1_MOUSE	tr|A0A7J7FGE3|A0A7J7FGE3_DICBM
OG0000899	sp|Q8CGT6|PIWL4_MOUSE	tr|A0A7J7FM90|A0A7J7FM90_DICBM, tr|A0A7J7FDH1|A0A7J7FDH1_DICBM
OG0000900	tr|A2A588|A2A588_MOUSE, tr|Q3V2D6|Q3V2D6_MOUSE, tr|A2A590|A2A590_MOUSE, sp|Q3V2C1|KRA93_MOUSE	tr|A0A7J7F238|A0A7J7F238_DICBM
OG0000901	sp|Q99L27|GMPR2_MOUSE	tr|A0A7J7FCE6|A0A7J7FCE6_DICBM
OG0000901	sp|Q9DCZ1|GMPR1_MOUSE	tr|A0A7J7FAH1|A0A7J7FAH1_DICBM, tr|A0A7J7FAI2|A0A7J7FAI2_DICBM
OG0000902	sp|Q8CGA2|TBC14_MOUSE	tr|A0A7J7FGJ1|A0A7J7FGJ1_DICBM
OG0000902	sp|Q6A039|TBC12_MOUSE	tr|A0A7J7ETI9|A0A7J7ETI9_DICBM, tr|A0A7J7E5Y7|A0A7J7E5Y7_DICBM
OG0000903	sp|Q8R2N1|AQP3_MOUSE	tr|A0A7J7EB10|A0A7J7EB10_DICBM
OG0000903	sp|Q9JJJ3|AQP9_MOUSE	tr|A0A7J7F826|A0A7J7F826_DICBM, tr|A0A7J7FBD1|A0A7J7FBD1_DICBM
OG0000904	sp|Q99JW4|LIMS1_MOUSE	tr|A0A7J7FDY2|A0A7J7FDY2_DICBM
OG0000904	sp|Q91XD2|LIMS2_MOUSE	tr|A0A7J7F450|A0A7J7F450_DICBM, tr|A0A7J7FE16|A0A7J7FE16_DICBM
OG0000905	sp|Q80X85|RT07_MOUSE	tr|A0A7J7EUW5|A0A7J7EUW5_DICBM, tr|A0A7J7FGD5|A0A7J7FGD5_DICBM, tr|A0A7J7F3W4|A0A7J7F3W4_DICBM, tr|A0A7J7FHI9|A0A7J7FHI9_DICBM
OG0000906	sp|Q68FD5|CLH1_MOUSE	tr|A0A7J7EIS8|A0A7J7EIS8_DICBM, tr|A0A7J7EIY0|A0A7J7EIY0_DICBM, tr|A0A7J7EJ34|A0A7J7EJ34_DICBM, tr|A0A7J7EJS5|A0A7J7EJS5_DICBM
OG0000907	sp|Q62191|RO52_MOUSE	tr|A0A7J7ESF6|A0A7J7ESF6_DICBM, tr|A0A7J7ESH6|A0A7J7ESH6_DICBM, tr|A0A7J7ES09|A0A7J7ES09_DICBM, tr|A0A7J7ESP9|A0A7J7ESP9_DICBM
OG0000908	sp|Q2KHK3|AMPQ_MOUSE	tr|A0A7J7ECQ5|A0A7J7ECQ5_DICBM
OG0000908	sp|Q8K093|TRHDE_MOUSE, sp|P97449|AMPN_MOUSE	tr|A0A7J7FGT8|A0A7J7FGT8_DICBM
OG0000909	sp|Q60716|P4HA2_MOUSE	tr|A0A7J7ECY5|A0A7J7ECY5_DICBM
OG0000909	sp|Q6W3F0|P4HA3_MOUSE, sp|Q60715|P4HA1_MOUSE	tr|A0A7J7FLW7|A0A7J7FLW7_DICBM
OG0000910	sp|Q52KE7|CCNL1_MOUSE	tr|A0A7J7E4A5|A0A7J7E4A5_DICBM
OG0000910	sp|Q9JJA7|CCNL2_MOUSE	tr|A0A7J7FA92|A0A7J7FA92_DICBM, tr|A0A7J7EU72|A0A7J7EU72_DICBM
OG0000911	sp|Q5SVR0|TBC9B_MOUSE	tr|A0A7J7EQZ5|A0A7J7EQZ5_DICBM
OG0000911	sp|A3KGB4|TBC8B_MOUSE, sp|Q3UYK3|TBCD9_MOUSE	tr|A0A7J7F611|A0A7J7F611_DICBM
OG0000912	sp|P48455|PP2BC_MOUSE	tr|A0A7J7F4V7|A0A7J7F4V7_DICBM
OG0000912	sp|P63328|PP2BA_MOUSE, sp|P48453|PP2BB_MOUSE	tr|A0A7J7FMD7|A0A7J7FMD7_DICBM
OG0000913	sp|Q8BUZ3|TIGD4_MOUSE	tr|A0A7J7EC28|A0A7J7EC28_DICBM
OG0000913	sp|P27790|CENPB_MOUSE	tr|A0A7J7ERR6|A0A7J7ERR6_DICBM, tr|A0A7J7FAZ2|A0A7J7FAZ2_DICBM
OG0000914	sp|Q9D236|HTRA3_MOUSE	tr|A0A7J7EZ89|A0A7J7EZ89_DICBM
OG0000914	sp|Q9R118|HTRA1_MOUSE, sp|A2RT60|HTRA4_MOUSE	tr|A0A7J7F3I6|A0A7J7F3I6_DICBM
OG0000915	sp|P30558|PAR1_MOUSE	tr|A0A7J7EZB1|A0A7J7EZB1_DICBM
OG0000915	sp|O08675|PAR3_MOUSE, sp|P55086|PAR2_MOUSE	tr|A0A7J7ED65|A0A7J7ED65_DICBM
OG0000916	tr|A0A0B4J1F8|A0A0B4J1F8_MOUSE	tr|A0A7J7FGC8|A0A7J7FGC8_DICBM
OG0000916	tr|A0A087WNQ7|A0A087WNQ7_MOUSE	tr|A0A7J7ERC3|A0A7J7ERC3_DICBM, tr|A0A7J7EA63|A0A7J7EA63_DICBM
OG0000917	sp|Q8BRT1|CLAP2_MOUSE	tr|A0A7J7F1F4|A0A7J7F1F4_DICBM
OG0000917	sp|Q80TV8|CLAP1_MOUSE	tr|A0A7J7E5B4|A0A7J7E5B4_DICBM, tr|A0A7J7ECP4|A0A7J7ECP4_DICBM
OG0000918	sp|O08573|LEG9_MOUSE	tr|A0A7J7EKA7|A0A7J7EKA7_DICBM, tr|A0A7J7EKA2|A0A7J7EKA2_DICBM, tr|A0A7J7EK49|A0A7J7EK49_DICBM, tr|A0A7J7F374|A0A7J7F374_DICBM
OG0000919	sp|P30731|GPR83_MOUSE, tr|Q3V3A3|Q3V3A3_MOUSE, tr|Q80T54|Q80T54_MOUSE, sp|P97295|NPY2R_MOUSE	tr|A0A7J7FDE3|A0A7J7FDE3_DICBM
OG0000920	sp|Q03719|KCND1_MOUSE, sp|Q9Z0V2|KCND2_MOUSE, sp|Q9Z0V1|KCND3_MOUSE	tr|A0A7J7E5L7|A0A7J7E5L7_DICBM, tr|A0A7J7FID4|A0A7J7FID4_DICBM
OG0000921	sp|Q2YFS1|PILB2_MOUSE, sp|Q2YFS2|PILRB_MOUSE, sp|Q2YFS3|PILRA_MOUSE	tr|A0A7J7EB55|A0A7J7EB55_DICBM, tr|A0A7J7EH48|A0A7J7EH48_DICBM
OG0000922	sp|Q8R5H1|UBP15_MOUSE	tr|A0A7J7FK75|A0A7J7FK75_DICBM
OG0000922	sp|Q99K46|UBP11_MOUSE, sp|P35123|UBP4_MOUSE	tr|A0A7J7F0Y9|A0A7J7F0Y9_DICBM
OG0000923	sp|Q0KL02|TRIO_MOUSE	tr|A0A7J7E8Q9|A0A7J7E8Q9_DICBM
OG0000923	sp|A2CG49|KALRN_MOUSE	tr|A0A7J7F7J2|A0A7J7F7J2_DICBM, tr|A0A7J7F8L1|A0A7J7F8L1_DICBM
OG0000924	sp|P17553|WNT3_MOUSE	tr|A0A7J7F8V5|A0A7J7F8V5_DICBM
OG0000924	sp|P27467|WNT3A_MOUSE	tr|A0A7J7EY45|A0A7J7EY45_DICBM, tr|A0A7J7EY14|A0A7J7EY14_DICBM
OG0000926	sp|Q61656|DDX5_MOUSE	tr|A0A7J7F8X2|A0A7J7F8X2_DICBM
OG0000926	sp|Q501J6|DDX17_MOUSE	tr|A0A7J7F288|A0A7J7F288_DICBM, tr|A0A7J7FKC4|A0A7J7FKC4_DICBM
OG0000927	sp|Q6NXK8|ASIC1_MOUSE	tr|A0A7J7FKM5|A0A7J7FKM5_DICBM
OG0000927	sp|Q925H0|ASIC2_MOUSE, sp|Q6X1Y6|ASIC3_MOUSE	tr|A0A7J7E716|A0A7J7E716_DICBM
OG0000928	sp|Q8VHQ4|RB40C_MOUSE	tr|A0A7J7FKP1|A0A7J7FKP1_DICBM, tr|A0A7J7E4Y8|A0A7J7E4Y8_DICBM
OG0000928	sp|Q8VHP8|RB40B_MOUSE	tr|A0A7J7F0H1|A0A7J7F0H1_DICBM
OG0000929	sp|O55026|ENTP2_MOUSE	tr|A0A7J7FGB1|A0A7J7FGB1_DICBM
OG0000929	sp|Q8K0L2|ENTP8_MOUSE, sp|P55772|ENTP1_MOUSE	tr|A0A7J7E613|A0A7J7E613_DICBM
OG0000930	sp|P98084|APBA2_MOUSE	tr|A0A7J7FGK9|A0A7J7FGK9_DICBM
OG0000930	sp|O88888|APBA3_MOUSE	tr|A0A7J7EAF8|A0A7J7EAF8_DICBM, tr|A0A7J7EGU2|A0A7J7EGU2_DICBM
OG0000931	sp|Q61792|LASP1_MOUSE	tr|A0A7J7EJL7|A0A7J7EJL7_DICBM
OG0000931	sp|Q0II04|NEBL_MOUSE	tr|A0A7J7FLD5|A0A7J7FLD5_DICBM, tr|A0A7J7FLP1|A0A7J7FLP1_DICBM
OG0000932	sp|P58252|EF2_MOUSE	tr|A0A7J7F5E2|A0A7J7F5E2_DICBM, tr|A0A7J7EWC2|A0A7J7EWC2_DICBM, tr|A0A7J7EVP9|A0A7J7EVP9_DICBM, tr|A0A7J7EVS9|A0A7J7EVS9_DICBM
OG0000933	sp|Q80TB7|ZSWM6_MOUSE	tr|A0A7J7E9K1|A0A7J7E9K1_DICBM
OG0000933	sp|Q80TC6|ZSWM5_MOUSE, sp|Q8C7B8|ZSWM4_MOUSE	tr|A0A7J7FMR8|A0A7J7FMR8_DICBM
OG0000934	sp|Q9CY97|SSU72_MOUSE	tr|A0A7J7EB84|A0A7J7EB84_DICBM, tr|A0A7J7ES37|A0A7J7ES37_DICBM, tr|A0A7J7ES47|A0A7J7ES47_DICBM, tr|A0A7J7ET28|A0A7J7ET28_DICBM
OG0000935	sp|Q8BWG8|ARRB1_MOUSE	tr|A0A7J7EHT7|A0A7J7EHT7_DICBM
OG0000935	sp|Q9EQP6|ARRC_MOUSE, sp|Q91YI4|ARRB2_MOUSE	tr|A0A7J7E7S0|A0A7J7E7S0_DICBM
OG0000936	tr|F8VQ05|F8VQ05_MOUSE	tr|A0A7J7FG67|A0A7J7FG67_DICBM
OG0000936	sp|E9Q8I9|FRY_MOUSE	tr|A0A7J7FFX3|A0A7J7FFX3_DICBM, tr|A0A7J7EKS8|A0A7J7EKS8_DICBM
OG0000937	sp|Q8K009|AL1L2_MOUSE	tr|A0A7J7FER0|A0A7J7FER0_DICBM
