Orthogroup	Mus_musculus	Equus_asinus_asinus
OG0001147	sp|P08032|SPTA1_MOUSE	tr|A0A8C4L210|A0A8C4L210_EQUAS
OG0001148	sp|Q499E0|BRNP3_MOUSE	tr|A0A8C4L169|A0A8C4L169_EQUAS
OG0001148	sp|Q6DFY8|BRNP2_MOUSE	tr|A0A8C4MFB9|A0A8C4MFB9_EQUAS
OG0001150	sp|P56135|ATPK_MOUSE	tr|A0A8C4KYJ1|A0A8C4KYJ1_EQUAS, tr|A0A8C4KWY1|A0A8C4KWY1_EQUAS, tr|A0A8C4MCP7|A0A8C4MCP7_EQUAS
OG0001151	sp|P35822|PTPRK_MOUSE	tr|A0A8C4LMR3|A0A8C4LMR3_EQUAS
OG0001151	sp|B1AUH1|PTPRU_MOUSE	tr|A0A8C4LSC1|A0A8C4LSC1_EQUAS
OG0001152	sp|Q8K2Q2|GSTO2_MOUSE	tr|A0A8C4M8E3|A0A8C4M8E3_EQUAS
OG0001152	sp|O09131|GSTO1_MOUSE	tr|A0A8C4M999|A0A8C4M999_EQUAS
OG0001153	tr|A0A0J9YUX7|A0A0J9YUX7_MOUSE	tr|A0A8C4M7W6|A0A8C4M7W6_EQUAS, tr|A0A8C4MBA9|A0A8C4MBA9_EQUAS, tr|A0A8C4M7V8|A0A8C4M7V8_EQUAS
OG0001154	sp|Q8BW75|AOFB_MOUSE	tr|A0A8C4MNW3|A0A8C4MNW3_EQUAS
OG0001154	sp|Q64133|AOFA_MOUSE	tr|A0A8C4PTV5|A0A8C4PTV5_EQUAS
OG0001155	sp|P55014|S12A1_MOUSE	tr|A0A8C4MR28|A0A8C4MR28_EQUAS
OG0001155	sp|P55012|S12A2_MOUSE	tr|A0A8C4PQK9|A0A8C4PQK9_EQUAS
OG0001156	tr|A0A075B5K3|A0A075B5K3_MOUSE, tr|A0A075B5J9|A0A075B5J9_MOUSE	tr|A0A8C4PJ98|A0A8C4PJ98_EQUAS, tr|A0A8C4LDM8|A0A8C4LDM8_EQUAS
OG0001157	sp|P30873|SSR1_MOUSE	tr|A0A8C4LNV9|A0A8C4LNV9_EQUAS
OG0001157	sp|P49660|SSR4_MOUSE	tr|A0A8C4L639|A0A8C4L639_EQUAS
OG0001158	sp|P0DPD9|EFCE2_MOUSE	tr|A0A8C4M5Y2|A0A8C4M5Y2_EQUAS
OG0001158	sp|Q4PZA2|ECE1_MOUSE	tr|A0A8C4LSZ0|A0A8C4LSZ0_EQUAS
OG0001159	sp|O35526|STX1A_MOUSE	tr|A0A8C4M8X1|A0A8C4M8X1_EQUAS
OG0001159	sp|P61264|STX1B_MOUSE	tr|A0A8C4LTH5|A0A8C4LTH5_EQUAS
OG0001160	sp|P43135|COT2_MOUSE	tr|A0A8C4ME45|A0A8C4ME45_EQUAS
OG0001160	sp|Q60632|COT1_MOUSE	tr|A0A8C4MNH5|A0A8C4MNH5_EQUAS
OG0001162	sp|Q91XL9|OSBL1_MOUSE	tr|A0A8C4LCZ4|A0A8C4LCZ4_EQUAS
OG0001162	sp|Q8BX94|OSBL2_MOUSE	tr|A0A8C4N181|A0A8C4N181_EQUAS
OG0001163	sp|P01173|WAP_MOUSE	tr|A0A8C4N246|A0A8C4N246_EQUAS
OG0001163	sp|P97430|SLPI_MOUSE	tr|A0A8C4N0Y3|A0A8C4N0Y3_EQUAS
OG0001164	sp|Q9JJZ9|CNGB3_MOUSE	tr|A0A8C4PSV2|A0A8C4PSV2_EQUAS
OG0001164	tr|E1AZ71|E1AZ71_MOUSE	tr|A0A8C4PI77|A0A8C4PI77_EQUAS
OG0001165	sp|Q6NVG7|GT252_MOUSE	tr|A0A8C4LGV3|A0A8C4LGV3_EQUAS
OG0001165	sp|Q8K297|GT251_MOUSE	tr|A0A8C4L0M0|A0A8C4L0M0_EQUAS
OG0001166	sp|O54803|P2RX6_MOUSE	tr|A0A8C4LT93|A0A8C4LT93_EQUAS, tr|A0A8C4PNS5|A0A8C4PNS5_EQUAS, tr|A0A8C4PUD3|A0A8C4PUD3_EQUAS
OG0001167	sp|Q2MKA5|ACHA5_MOUSE	tr|A0A8C4M8L1|A0A8C4M8L1_EQUAS
OG0001167	sp|Q8BMN3|ACHB3_MOUSE	tr|A0A8C4LX13|A0A8C4LX13_EQUAS
OG0001168	sp|Q8JZP3|KLHL2_MOUSE	tr|A0A8C4MXQ8|A0A8C4MXQ8_EQUAS
OG0001168	sp|E0CZ16|KLHL3_MOUSE	tr|A0A8C4MSZ5|A0A8C4MSZ5_EQUAS
OG0001169	sp|Q8R2P1|KLH25_MOUSE	tr|A0A8C4PQ76|A0A8C4PQ76_EQUAS
OG0001169	sp|O35709|ENC1_MOUSE	tr|A0A8C4PSH1|A0A8C4PSH1_EQUAS
OG0001170	sp|P35585|AP1M1_MOUSE	tr|A0A8C4KWS7|A0A8C4KWS7_EQUAS
OG0001170	sp|Q9WVP1|AP1M2_MOUSE	tr|A0A8C4LVW7|A0A8C4LVW7_EQUAS
OG0001171	sp|Q6ZWS8|SPOP_MOUSE	tr|A0A8C4MJ50|A0A8C4MJ50_EQUAS
OG0001171	sp|Q2M2N2|SPOPL_MOUSE	tr|A0A8C4LDB0|A0A8C4LDB0_EQUAS
OG0001172	sp|Q99MP3|CALCB_MOUSE	tr|A0A8C4LI39|A0A8C4LI39_EQUAS, tr|A0A8C4LAH8|A0A8C4LAH8_EQUAS, tr|A0A8C4LAJ1|A0A8C4LAJ1_EQUAS
OG0001173	sp|Q9Z0V1|KCND3_MOUSE	tr|A0A8C4L8Z0|A0A8C4L8Z0_EQUAS
OG0001173	sp|Q9Z0V2|KCND2_MOUSE	tr|A0A8C4LL45|A0A8C4LL45_EQUAS
OG0001174	sp|Q8C9V1|TB10C_MOUSE	tr|A0A8C4LAL4|A0A8C4LAL4_EQUAS
OG0001174	sp|P58802|TB10A_MOUSE	tr|A0A8C4LY66|A0A8C4LY66_EQUAS
OG0001175	sp|Q3V050|S47A2_MOUSE	tr|A0A8C4MHV6|A0A8C4MHV6_EQUAS
OG0001175	sp|Q8K0H1|S47A1_MOUSE	tr|A0A8C4MHC6|A0A8C4MHC6_EQUAS
OG0001176	tr|E9Q2N0|E9Q2N0_MOUSE	tr|A0A8C4MKW1|A0A8C4MKW1_EQUAS
OG0001176	sp|Q8BQZ5|CPSF4_MOUSE	tr|A0A8C4KXU3|A0A8C4KXU3_EQUAS
OG0001177	sp|Q9Z2B2|UCP5_MOUSE	tr|A0A8C4L9U3|A0A8C4L9U3_EQUAS
OG0001177	sp|Q9CR58|KMCP1_MOUSE	tr|A0A8C4MNM5|A0A8C4MNM5_EQUAS
OG0001178	sp|Q6PNC0|DMXL1_MOUSE	tr|A0A8C4M908|A0A8C4M908_EQUAS
OG0001178	sp|Q8BPN8|DMXL2_MOUSE	tr|A0A8C4PPE7|A0A8C4PPE7_EQUAS
OG0001179	sp|Q6P5E4|UGGG1_MOUSE	tr|A0A8C4LEL7|A0A8C4LEL7_EQUAS
OG0001179	tr|E9Q4X2|E9Q4X2_MOUSE	tr|A0A8C4M030|A0A8C4M030_EQUAS
OG0001180	sp|Q8BQM9|MD12L_MOUSE	tr|A0A8C4PUA1|A0A8C4PUA1_EQUAS
OG0001180	sp|A2AGH6|MED12_MOUSE	tr|A0A8C4MBE1|A0A8C4MBE1_EQUAS
OG0001181	sp|Q9QY80|HACD1_MOUSE	tr|A0A8C4MMP6|A0A8C4MMP6_EQUAS
OG0001181	sp|Q9D3B1|HACD2_MOUSE	tr|A0A8C4MM91|A0A8C4MM91_EQUAS
OG0001182	sp|Q8VE04|MOB3B_MOUSE	tr|A0A8C4LD63|A0A8C4LD63_EQUAS
OG0001182	sp|Q8BSU7|MOB3A_MOUSE	tr|A0A8C4MWA7|A0A8C4MWA7_EQUAS
OG0001183	sp|P10630|IF4A2_MOUSE	tr|A0A8C4PPJ1|A0A8C4PPJ1_EQUAS
OG0001183	sp|P60843|IF4A1_MOUSE	tr|A0A8C4PSX4|A0A8C4PSX4_EQUAS
OG0001184	sp|Q9Z2F2|OASL2_MOUSE	tr|A0A8C4L675|A0A8C4L675_EQUAS
OG0001184	sp|Q8VI94|OASL1_MOUSE	tr|A0A8C4L5L6|A0A8C4L5L6_EQUAS
OG0001185	sp|Q9D0R2|SYTC_MOUSE	tr|A0A8C4MCY2|A0A8C4MCY2_EQUAS
OG0001185	sp|Q8BLY2|SYTC2_MOUSE	tr|A0A8C4MP59|A0A8C4MP59_EQUAS
OG0001186	sp|Q99LG2|TNPO2_MOUSE	tr|A0A8C4L4I5|A0A8C4L4I5_EQUAS
OG0001186	sp|Q8BFY9|TNPO1_MOUSE	tr|A0A8C4MGP8|A0A8C4MGP8_EQUAS
OG0001187	sp|Q8BHS6|ARMX3_MOUSE	tr|A0A8C4MY96|A0A8C4MY96_EQUAS
OG0001187	tr|E9PWM3|E9PWM3_MOUSE	tr|A0A8C4LCQ7|A0A8C4LCQ7_EQUAS
OG0001188	sp|Q91WN3|S7A13_MOUSE	tr|A0A8C4PSI6|A0A8C4PSI6_EQUAS
OG0001188	tr|Q8VIE6|Q8VIE6_MOUSE	tr|A0A8C4ML76|A0A8C4ML76_EQUAS
OG0001189	sp|Q9EPN1|NBEA_MOUSE	tr|A0A8C4PUG7|A0A8C4PUG7_EQUAS
OG0001189	sp|Q9ESE1|LRBA_MOUSE	tr|A0A8C4KYR6|A0A8C4KYR6_EQUAS
OG0001190	sp|Q9ERU3|ZNF22_MOUSE	tr|A0A8C4LDY6|A0A8C4LDY6_EQUAS, tr|A0A8C4M1R9|A0A8C4M1R9_EQUAS, tr|A0A8C4LS97|A0A8C4LS97_EQUAS
OG0001191	tr|D3Z6A3|D3Z6A3_MOUSE	tr|A0A8C4MRJ1|A0A8C4MRJ1_EQUAS
OG0001191	sp|A2ATD1|ISM1_MOUSE	tr|A0A8C4PFS3|A0A8C4PFS3_EQUAS
OG0001192	sp|P62264|RS14_MOUSE	tr|A0A8C4PGE1|A0A8C4PGE1_EQUAS, tr|A0A8C4KRA5|A0A8C4KRA5_EQUAS, tr|A0A8C4PPA4|A0A8C4PPA4_EQUAS
OG0001193	sp|P31387|5HT5B_MOUSE	tr|A0A8C4L4C5|A0A8C4L4C5_EQUAS
OG0001193	sp|P30966|5HT5A_MOUSE	tr|A0A8C4KV97|A0A8C4KV97_EQUAS
OG0001194	sp|Q3UYH7|ARBK2_MOUSE	tr|A0A8C4LUE1|A0A8C4LUE1_EQUAS
OG0001194	sp|Q99MK8|ARBK1_MOUSE	tr|A0A8C4L9U6|A0A8C4L9U6_EQUAS
OG0001195	sp|D3YY23|LONF1_MOUSE	tr|A0A8C4MCX5|A0A8C4MCX5_EQUAS
OG0001195	sp|Q9D4H7|LONF3_MOUSE	tr|A0A8C4LBX2|A0A8C4LBX2_EQUAS
OG0001196	sp|Q9JKN6|NOVA1_MOUSE	tr|A0A8C4MJ79|A0A8C4MJ79_EQUAS
OG0001196	sp|A0A1W2P872|NOVA2_MOUSE	tr|A0A8C4M5F9|A0A8C4M5F9_EQUAS
OG0001197	sp|P46097|SYT2_MOUSE	tr|A0A8C4ML91|A0A8C4ML91_EQUAS
OG0001197	sp|P46096|SYT1_MOUSE	tr|A0A8C4MTG1|A0A8C4MTG1_EQUAS
OG0001198	tr|E9Q7P1|E9Q7P1_MOUSE	tr|A0A8C4MW32|A0A8C4MW32_EQUAS
OG0001198	sp|Q0VF58|COJA1_MOUSE	tr|A0A8C4KYX6|A0A8C4KYX6_EQUAS
OG0001199	sp|Q99M96|ST7_MOUSE	tr|A0A8C4LL78|A0A8C4LL78_EQUAS
OG0001199	sp|Q8K4P7|ST7L_MOUSE	tr|A0A8C4LG25|A0A8C4LG25_EQUAS
OG0001200	tr|A2AG10|A2AG10_MOUSE	tr|A0A8C4LGE6|A0A8C4LGE6_EQUAS
OG0001200	sp|Q63850|NUP62_MOUSE	tr|A0A8C4LRB6|A0A8C4LRB6_EQUAS
OG0001201	sp|P10637|TAU_MOUSE	tr|A0A8C4PM22|A0A8C4PM22_EQUAS
OG0001201	sp|P20357|MTAP2_MOUSE	tr|A0A8C4MA92|A0A8C4MA92_EQUAS
OG0001202	sp|P17809|GTR1_MOUSE	tr|A0A8C4KUN0|A0A8C4KUN0_EQUAS
OG0001202	sp|P32037|GTR3_MOUSE	tr|A0A8C4MCL1|A0A8C4MCL1_EQUAS
OG0001203	sp|Q6NTA4|RRAGB_MOUSE	tr|A0A8C4LII0|A0A8C4LII0_EQUAS
OG0001203	sp|Q80X95|RRAGA_MOUSE	tr|A0A8C4MJX5|A0A8C4MJX5_EQUAS
OG0001204	sp|B6A8R8|TARM1_MOUSE	tr|A0A8C4MWA4|A0A8C4MWA4_EQUAS, tr|A0A8C4MWB0|A0A8C4MWB0_EQUAS, tr|A0A8C4MSY1|A0A8C4MSY1_EQUAS
OG0001205	sp|Q6P9L4|UBP49_MOUSE	tr|A0A8C4L1X4|A0A8C4L1X4_EQUAS
OG0001205	sp|Q8C2S0|UBP44_MOUSE	tr|A0A8C4PTE5|A0A8C4PTE5_EQUAS
OG0001206	sp|Q5H8B9|FREM3_MOUSE	tr|A0A8C4KZL4|A0A8C4KZL4_EQUAS
OG0001206	sp|Q6NVD0|FREM2_MOUSE	tr|A0A8C4PTK5|A0A8C4PTK5_EQUAS
OG0001207	sp|Q99JI6|RAP1B_MOUSE	tr|A0A8C4LI62|A0A8C4LI62_EQUAS
OG0001207	sp|P62835|RAP1A_MOUSE	tr|A0A8C4L8C3|A0A8C4L8C3_EQUAS
OG0001208	tr|B1AXB9|B1AXB9_MOUSE, tr|A2ALC6|A2ALC6_MOUSE, sp|P47226|TES_MOUSE	tr|A0A8C4LKF0|A0A8C4LKF0_EQUAS
OG0001209	sp|Q9D7H2|WDR5B_MOUSE	tr|A0A8C4M802|A0A8C4M802_EQUAS
OG0001209	sp|P61965|WDR5_MOUSE	tr|A0A8C4PLU3|A0A8C4PLU3_EQUAS
OG0001210	sp|Q9DBB4|NAA16_MOUSE	tr|A0A8C4MAH6|A0A8C4MAH6_EQUAS
OG0001210	sp|Q80UM3|NAA15_MOUSE	tr|A0A8C4LFG6|A0A8C4LFG6_EQUAS
OG0001211	sp|P46935|NEDD4_MOUSE	tr|A0A8C4LRF7|A0A8C4LRF7_EQUAS
OG0001211	sp|Q8CFI0|NED4L_MOUSE	tr|A0A8C4KYK9|A0A8C4KYK9_EQUAS
OG0001212	sp|Q7TMK9|HNRPQ_MOUSE	tr|A0A8C4L9D8|A0A8C4L9D8_EQUAS
OG0001212	tr|Q8VHM5|Q8VHM5_MOUSE	tr|A0A8C4L839|A0A8C4L839_EQUAS
OG0001213	sp|Q2LKU9|NLR1A_MOUSE, sp|A1Z198|NL1B2_MOUSE	tr|A0A8C4MGX6|A0A8C4MGX6_EQUAS, tr|A0A8C4MM76|A0A8C4MM76_EQUAS
OG0001214	sp|Q61327|SC6A3_MOUSE	tr|A0A8C4MIF4|A0A8C4MIF4_EQUAS
OG0001214	sp|O55192|SC6A2_MOUSE	tr|A0A8C4MMC2|A0A8C4MMC2_EQUAS
OG0001215	sp|Q9CQR2|RS21_MOUSE	tr|A0A8C4PVV1|A0A8C4PVV1_EQUAS, tr|A0A8C4L7I0|A0A8C4L7I0_EQUAS, tr|A0A8C4M0V8|A0A8C4M0V8_EQUAS
OG0001216	tr|Q7TRV9|Q7TRV9_MOUSE	tr|A0A8C4L2S2|A0A8C4L2S2_EQUAS
OG0001216	tr|E9Q8M2|E9Q8M2_MOUSE	tr|A0A8C4L0K3|A0A8C4L0K3_EQUAS
OG0001217	sp|Q8BHL5|ELMO2_MOUSE	tr|A0A8C4NAG4|A0A8C4NAG4_EQUAS
OG0001217	sp|Q8BPU7|ELMO1_MOUSE	tr|A0A8C4L4B4|A0A8C4L4B4_EQUAS
OG0001218	sp|Q8R1A4|DOCK7_MOUSE	tr|A0A8C4LNQ7|A0A8C4LNQ7_EQUAS
OG0001218	sp|Q8VDR9|DOCK6_MOUSE	tr|A0A8C4L7S7|A0A8C4L7S7_EQUAS
OG0001219	sp|Q9D1R9|RL34_MOUSE	tr|A0A8C4LR32|A0A8C4LR32_EQUAS, tr|A0A8C4L6M2|A0A8C4L6M2_EQUAS, tr|A0A8C4PVC4|A0A8C4PVC4_EQUAS
OG0001220	tr|A2AQ92|A2AQ92_MOUSE	tr|A0A8C4MRF0|A0A8C4MRF0_EQUAS
OG0001220	tr|A0A494BAW1|A0A494BAW1_MOUSE	tr|A0A8C4PSA4|A0A8C4PSA4_EQUAS
OG0001221	sp|P11157|RIR2_MOUSE	tr|A0A8C4PHT9|A0A8C4PHT9_EQUAS
OG0001221	sp|Q6PEE3|RIR2B_MOUSE	tr|A0A8C4L521|A0A8C4L521_EQUAS
OG0001222	sp|Q3TKT4|SMCA4_MOUSE	tr|A0A8C4PJ74|A0A8C4PJ74_EQUAS
OG0001222	sp|Q6DIC0|SMCA2_MOUSE	tr|A0A8C4LQJ7|A0A8C4LQJ7_EQUAS
OG0001223	sp|Q80YP0|CDK3_MOUSE	tr|A0A8C4L989|A0A8C4L989_EQUAS
OG0001223	sp|P97377|CDK2_MOUSE	tr|A0A8C4L3I4|A0A8C4L3I4_EQUAS
OG0001224	sp|P36895|BMR1A_MOUSE	tr|A0A8C4MLU0|A0A8C4MLU0_EQUAS
OG0001224	sp|P36898|BMR1B_MOUSE	tr|A0A8C4LW83|A0A8C4LW83_EQUAS
OG0001225	sp|P49443|PPM1A_MOUSE	tr|A0A8C4MD17|A0A8C4MD17_EQUAS
OG0001225	sp|P36993|PPM1B_MOUSE	tr|A0A8C4KZQ9|A0A8C4KZQ9_EQUAS
OG0001226	sp|Q9BDB7|IF44L_MOUSE	tr|A0A8C4MD98|A0A8C4MD98_EQUAS
OG0001226	sp|Q8BV66|IFI44_MOUSE	tr|A0A8C4MK04|A0A8C4MK04_EQUAS
OG0001227	sp|P47740|AL3A2_MOUSE	tr|A0A8C4MF84|A0A8C4MF84_EQUAS
OG0001227	sp|P47739|AL3A1_MOUSE	tr|A0A8C4MNM9|A0A8C4MNM9_EQUAS
OG0001228	sp|P98197|AT11A_MOUSE	tr|A0A8C4MVQ6|A0A8C4MVQ6_EQUAS
OG0001228	sp|Q9QZW0|AT11C_MOUSE	tr|A0A8C4M9B1|A0A8C4M9B1_EQUAS
OG0001229	sp|Q8BFU7|P2Y10_MOUSE	tr|A0A8C4M9G8|A0A8C4M9G8_EQUAS
OG0001229	tr|Q8BY68|Q8BY68_MOUSE	tr|A0A8C4N2G5|A0A8C4N2G5_EQUAS
OG0001230	sp|Q8BPM2|M4K5_MOUSE	tr|A0A8C4PKH5|A0A8C4PKH5_EQUAS
OG0001230	sp|Q99JP0|M4K3_MOUSE	tr|A0A8C4L8B2|A0A8C4L8B2_EQUAS
OG0001231	sp|P61255|RL26_MOUSE	tr|A0A8C4MKQ5|A0A8C4MKQ5_EQUAS, tr|A0A8C4MN11|A0A8C4MN11_EQUAS, tr|A0A8C4M4C6|A0A8C4M4C6_EQUAS
OG0001232	sp|P57787|MOT4_MOUSE	tr|A0A8C4LEN6|A0A8C4LEN6_EQUAS
OG0001232	sp|O35308|MOT3_MOUSE	tr|A0A8C4MUK8|A0A8C4MUK8_EQUAS
OG0001233	sp|Q5RJF7|CA2D4_MOUSE	tr|A0A8C4PKC4|A0A8C4PKC4_EQUAS
OG0001233	sp|Q9Z1L5|CA2D3_MOUSE	tr|A0A8C4MB37|A0A8C4MB37_EQUAS
OG0001234	sp|Q9WU60|ATRN_MOUSE	tr|A0A8C4KSM3|A0A8C4KSM3_EQUAS
OG0001234	sp|Q6A051|ATRN1_MOUSE	tr|A0A8C4PPQ5|A0A8C4PPQ5_EQUAS
OG0001235	sp|Q61316|HSP74_MOUSE	tr|A0A8C4PSL0|A0A8C4PSL0_EQUAS
OG0001235	sp|P48722|HS74L_MOUSE	tr|A0A8C4MS56|A0A8C4MS56_EQUAS
OG0001236	sp|Q91XD3|T4S4_MOUSE	tr|A0A8C4PUC6|A0A8C4PUC6_EQUAS, tr|A0A8C4LYI6|A0A8C4LYI6_EQUAS, tr|A0A8C4MTZ2|A0A8C4MTZ2_EQUAS
OG0001237	tr|Q3V0U0|Q3V0U0_MOUSE, sp|Q9JJ00|PLS1_MOUSE, sp|Q9DCW2|PLS2_MOUSE	tr|A0A8C4KS15|A0A8C4KS15_EQUAS
OG0001238	sp|P12246|SAMP_MOUSE	tr|A0A8C4L1M3|A0A8C4L1M3_EQUAS
OG0001238	sp|P14847|CRP_MOUSE	tr|A0A8C4L094|A0A8C4L094_EQUAS
OG0001239	sp|Q80SW1|SAHH2_MOUSE	tr|A0A8C4PID5|A0A8C4PID5_EQUAS
OG0001239	sp|Q68FL4|SAHH3_MOUSE	tr|A0A8C4LLP4|A0A8C4LLP4_EQUAS
OG0001240	sp|P55292|DSC2_MOUSE	tr|A0A8C4MEG4|A0A8C4MEG4_EQUAS
OG0001240	sp|P55850|DSC3_MOUSE	tr|A0A8C4MBF6|A0A8C4MBF6_EQUAS
OG0001241	sp|P26954|IL3B2_MOUSE, sp|P26955|IL3RB_MOUSE	tr|A0A8C4MRH4|A0A8C4MRH4_EQUAS, tr|A0A8C4MK57|A0A8C4MK57_EQUAS
OG0001242	sp|P97351|RS3A_MOUSE	tr|A0A8C4KR46|A0A8C4KR46_EQUAS, tr|A0A8C4LK45|A0A8C4LK45_EQUAS, tr|A0A8C4MLK4|A0A8C4MLK4_EQUAS
OG0001243	sp|Q921M4|GOGA2_MOUSE	tr|A0A8C4MLN5|A0A8C4MLN5_EQUAS
OG0001243	tr|A2ARC0|A2ARC0_MOUSE	tr|A0A8C4MJI4|A0A8C4MJI4_EQUAS
OG0001244	sp|Q5STE3|FSTL4_MOUSE	tr|A0A8C4MI11|A0A8C4MI11_EQUAS
OG0001244	sp|Q8BFR2|FSTL5_MOUSE	tr|A0A8C4PUV1|A0A8C4PUV1_EQUAS
OG0001245	sp|Q8R2R9|AP3M2_MOUSE	tr|A0A8C4LWW7|A0A8C4LWW7_EQUAS
OG0001245	sp|Q9JKC8|AP3M1_MOUSE	tr|A0A8C4N8W0|A0A8C4N8W0_EQUAS
OG0001246	sp|P14097|CCL4_MOUSE	tr|A0A8C4M1X2|A0A8C4M1X2_EQUAS, tr|A0A8C4LV66|A0A8C4LV66_EQUAS, tr|A0A8C4LSF9|A0A8C4LSF9_EQUAS
OG0001247	sp|Q91YI4|ARRB2_MOUSE	tr|A0A8C4MRB3|A0A8C4MRB3_EQUAS
OG0001247	sp|Q8BWG8|ARRB1_MOUSE	tr|A0A8C4M2Q2|A0A8C4M2Q2_EQUAS
OG0001248	sp|O70311|NMT2_MOUSE	tr|A0A8C4MQE8|A0A8C4MQE8_EQUAS
OG0001248	sp|O70310|NMT1_MOUSE	tr|A0A8C4LRM8|A0A8C4LRM8_EQUAS
OG0001249	sp|Q68FE8|Z280D_MOUSE	tr|A0A8C4PLI1|A0A8C4PLI1_EQUAS
OG0001249	sp|Q6P3Y5|Z280C_MOUSE	tr|A0A8C4PHI6|A0A8C4PHI6_EQUAS
OG0001250	sp|Q8VH31|RFPLA_MOUSE	tr|A0A8C4PKM5|A0A8C4PKM5_EQUAS, tr|A0A8C4PU66|A0A8C4PU66_EQUAS, tr|A0A8C4PU72|A0A8C4PU72_EQUAS
OG0001251	tr|Q8VGY7|Q8VGY7_MOUSE, tr|E9Q564|E9Q564_MOUSE, tr|Q0VBH3|Q0VBH3_MOUSE	tr|A0A8C4KXZ6|A0A8C4KXZ6_EQUAS
OG0001252	sp|P53986|MOT1_MOUSE	tr|A0A8C4L7H9|A0A8C4L7H9_EQUAS
OG0001252	sp|O70451|MOT2_MOUSE	tr|A0A8C4LNA2|A0A8C4LNA2_EQUAS
OG0001253	sp|Q8BGL1|PPM1N_MOUSE	tr|A0A8C4M268|A0A8C4M268_EQUAS, tr|A0A8C4MCQ3|A0A8C4MCQ3_EQUAS, tr|A0A8C4M9F0|A0A8C4M9F0_EQUAS
OG0001254	sp|Q8CEF1|FEM1C_MOUSE, sp|Q8C0T1|FM1AB_MOUSE, sp|Q9Z2G1|FM1AA_MOUSE	tr|A0A8C4M9F1|A0A8C4M9F1_EQUAS
OG0001255	tr|G5E8C2|G5E8C2_MOUSE, tr|E9PYD7|E9PYD7_MOUSE	tr|A0A8C4M942|A0A8C4M942_EQUAS, tr|A0A8C4MBN1|A0A8C4MBN1_EQUAS
OG0001256	sp|Q8K394|PLCL2_MOUSE	tr|A0A8C4LFJ1|A0A8C4LFJ1_EQUAS
OG0001256	sp|Q3USB7|PLCL1_MOUSE	tr|A0A8C4MMT4|A0A8C4MMT4_EQUAS
OG0001257	sp|P97363|SPTC2_MOUSE	tr|A0A8C4MZC8|A0A8C4MZC8_EQUAS
OG0001257	sp|Q8BG54|SPTC3_MOUSE	tr|A0A8C4L1A0|A0A8C4L1A0_EQUAS
OG0001258	tr|Q9CZP3|Q9CZP3_MOUSE	tr|A0A8C4L278|A0A8C4L278_EQUAS, tr|A0A8C4PM21|A0A8C4PM21_EQUAS, tr|A0A8C4PJV0|A0A8C4PJV0_EQUAS
OG0001259	sp|O70299|MB211_MOUSE	tr|A0A8C4MR75|A0A8C4MR75_EQUAS
OG0001259	sp|Q8BPP1|MB212_MOUSE	tr|A0A8C4KUH4|A0A8C4KUH4_EQUAS
OG0001260	sp|Q9D2L6|AGRF4_MOUSE	tr|A0A8C4L7N7|A0A8C4L7N7_EQUAS
OG0001260	sp|E9Q4J9|AGRF2_MOUSE	tr|A0A8C4L2X9|A0A8C4L2X9_EQUAS
OG0001261	sp|Q920S2|PRS41_MOUSE, sp|Q9JHJ7|TEST_MOUSE	tr|A0A8C4L9A6|A0A8C4L9A6_EQUAS, tr|A0A8C4LH91|A0A8C4LH91_EQUAS
OG0001262	sp|P56379|ATP68_MOUSE	tr|A0A8C4LJV8|A0A8C4LJV8_EQUAS, tr|A0A8C4PHM5|A0A8C4PHM5_EQUAS, tr|A0A8C4MTU6|A0A8C4MTU6_EQUAS
OG0001263	sp|Q8BH69|SPS1_MOUSE	tr|A0A8C4MV94|A0A8C4MV94_EQUAS
OG0001263	sp|P97364|SPS2_MOUSE	tr|A0A8C4M0C9|A0A8C4M0C9_EQUAS
OG0001264	sp|Q14BI2|GRM2_MOUSE	tr|A0A8C4M0U2|A0A8C4M0U2_EQUAS
OG0001264	sp|Q9QYS2|GRM3_MOUSE	tr|A0A8C4L4K6|A0A8C4L4K6_EQUAS
OG0001265	sp|A2ADY9|DDI2_MOUSE	tr|A0A8C4MG94|A0A8C4MG94_EQUAS
OG0001265	sp|Q9DAF3|DDI1_MOUSE	tr|A0A8C4LRN0|A0A8C4LRN0_EQUAS
OG0001266	tr|Q8VG49|Q8VG49_MOUSE, tr|E9Q725|E9Q725_MOUSE	tr|A0A8C4L5N4|A0A8C4L5N4_EQUAS, tr|A0A8C4PGX2|A0A8C4PGX2_EQUAS
OG0001267	sp|P26151|FCGR1_MOUSE	tr|A0A8C4KYI7|A0A8C4KYI7_EQUAS
OG0001267	sp|Q5DRQ8|FCRLB_MOUSE	tr|A0A8C4M7Q7|A0A8C4M7Q7_EQUAS
OG0001268	tr|H3BKQ3|H3BKQ3_MOUSE	tr|A0A8C4L8J1|A0A8C4L8J1_EQUAS
OG0001268	sp|P97366|EVI5_MOUSE	tr|A0A8C4MAW4|A0A8C4MAW4_EQUAS
OG0001269	sp|Q6PFX9|TNKS1_MOUSE	tr|A0A8C4MDA6|A0A8C4MDA6_EQUAS
OG0001269	sp|Q3UES3|TNKS2_MOUSE	tr|A0A8C4LVK6|A0A8C4LVK6_EQUAS
OG0001270	sp|O70583|TRI18_MOUSE	tr|A0A8C4PU86|A0A8C4PU86_EQUAS
