Orthogroup	Mus_musculus	Bos_mutus
OG0002510	sp|Q3UN16|GP162_MOUSE, sp|Q8K0Z9|GP153_MOUSE	tr|L8ITV2|L8ITV2_9CETA
OG0002511	sp|Q60584|FBXW2_MOUSE, sp|Q5SUS0|FBW10_MOUSE	tr|L8IWA8|L8IWA8_9CETA
OG0002512	sp|Q8BJ90|ZN771_MOUSE, tr|E9Q8M1|E9Q8M1_MOUSE	tr|L8IZL6|L8IZL6_9CETA
OG0002513	sp|Q9JM63|KCJ10_MOUSE, sp|O88335|KCNJ1_MOUSE	tr|M0QSG6|M0QSG6_9CETA
OG0002514	tr|B2RUD9|B2RUD9_MOUSE, tr|Q8CGQ2|Q8CGQ2_MOUSE	tr|L8HN63|L8HN63_9CETA
OG0002515	sp|Q9QX66|DPF1_MOUSE, tr|E9PWW9|E9PWW9_MOUSE	tr|L8HTR1|L8HTR1_9CETA
OG0002516	sp|O08633|KRA81_MOUSE	tr|L8HUG8|L8HUG8_9CETA, tr|L8HRR0|L8HRR0_9CETA
OG0002517	sp|O54781|SRPK2_MOUSE, sp|Q9Z0G2|SRPK3_MOUSE	tr|L8I772|L8I772_9CETA
OG0002518	sp|Q80VD1|FA98B_MOUSE, sp|Q3TJZ6|FA98A_MOUSE	tr|L8IPS7|L8IPS7_9CETA
OG0002519	sp|Q9Z2H5|E41L1_MOUSE, sp|Q9WV92|E41L3_MOUSE	tr|L8IRI8|L8IRI8_9CETA
OG0002520	sp|O08901|BUB1_MOUSE, sp|Q9Z1S0|BUB1B_MOUSE	tr|L8IY05|L8IY05_9CETA
OG0002521	sp|P20801|TNNC2_MOUSE	tr|L8IFW0|L8IFW0_9CETA, tr|L8IY40|L8IY40_9CETA
OG0002522	sp|Q6PI62|GP173_MOUSE, sp|O54897|GPR27_MOUSE	tr|L8J2P1|L8J2P1_9CETA
OG0002523	sp|Q60855|RIPK1_MOUSE, sp|Q9QZL0|RIPK3_MOUSE	tr|L8HP89|L8HP89_9CETA
OG0002524	sp|Q8BG58|P4HTM_MOUSE, sp|Q60715|P4HA1_MOUSE	tr|L8HPJ2|L8HPJ2_9CETA
OG0002525	sp|Q9QVN7|TCEA2_MOUSE, sp|Q3US16|TEANC_MOUSE	tr|L8HT39|L8HT39_9CETA
OG0002526	sp|Q8VD31|TPSNR_MOUSE	tr|L8IGJ6|L8IGJ6_9CETA, tr|L8HV93|L8HV93_9CETA
OG0002527	sp|Q3UHK3|GREB1_MOUSE, sp|B9EJV3|GRB1L_MOUSE	tr|L8I6P5|L8I6P5_9CETA
OG0002528	sp|O89113|IER5_MOUSE, sp|P17950|IER2_MOUSE	tr|L8IBL6|L8IBL6_9CETA
OG0002529	sp|Q5XPT3|LARG2_MOUSE, sp|Q9Z1M7|LARG1_MOUSE	tr|L8IHF5|L8IHF5_9CETA
OG0002530	sp|P46414|CDN1B_MOUSE, sp|P49919|CDN1C_MOUSE	tr|L8IWW9|L8IWW9_9CETA
OG0002531	sp|E9PYL2|PRR12_MOUSE, sp|A0A338P6K9|QSER1_MOUSE	tr|L8IXJ6|L8IXJ6_9CETA
OG0002532	sp|Q8R2Z0|ADIPL_MOUSE, sp|Q6PGN1|ERFE_MOUSE	tr|L8IZI1|L8IZI1_9CETA
OG0002533	tr|E9PUP1|E9PUP1_MOUSE, sp|Q9DBZ9|SYDE1_MOUSE	tr|L8J253|L8J253_9CETA
OG0002534	sp|Q6P539|F222B_MOUSE, sp|Q6PGH4|F222A_MOUSE	tr|L8J2J6|L8J2J6_9CETA
OG0002535	sp|Q9CRD4|DBND2_MOUSE, sp|Q91WZ8|DTBP1_MOUSE	tr|L8I0F9|L8I0F9_9CETA
OG0002536	tr|E9Q7L6|E9Q7L6_MOUSE, sp|Q499D0|FOXN3_MOUSE	tr|L8I0I3|L8I0I3_9CETA
OG0002537	sp|Q9CXB8|ALPK1_MOUSE, sp|O08796|EF2K_MOUSE	tr|L8I2M1|L8I2M1_9CETA
OG0002538	sp|Q00175|PRGR_MOUSE, sp|P06537|GCR_MOUSE	tr|L8I3K8|L8I3K8_9CETA
OG0002539	sp|Q9D9V3|ECHD1_MOUSE, sp|Q3TLP5|ECHD2_MOUSE	tr|L8IL76|L8IL76_9CETA
OG0002540	sp|Q9JKJ9|CP39A_MOUSE, sp|Q60991|CP7B1_MOUSE	tr|L8ISE6|L8ISE6_9CETA
OG0002541	sp|Q9ESU6|BRD4_MOUSE, sp|Q7JJ13|BRD2_MOUSE	tr|L8ITY6|L8ITY6_9CETA
OG0002542	sp|Q70KY4|FOXO6_MOUSE, sp|Q9WVH4|FOXO3_MOUSE	tr|L8HRM9|L8HRM9_9CETA
OG0002543	sp|P31482|PA2GA_MOUSE	tr|L8HZT8|L8HZT8_9CETA, tr|L8I2D0|L8I2D0_9CETA
OG0002544	sp|P09450|JUNB_MOUSE, sp|P05627|JUN_MOUSE	tr|L8I5P4|L8I5P4_9CETA
OG0002545	sp|O88939|ZBT7A_MOUSE, sp|Q8VCZ7|ZBT7C_MOUSE	tr|L8I838|L8I838_9CETA
OG0002546	sp|Q8CFH6|SIK2_MOUSE, sp|Q60670|SIK1_MOUSE	tr|L8IAK3|L8IAK3_9CETA
OG0002547	sp|Q9CQ49|NCBP2_MOUSE	tr|L8I7J3|L8I7J3_9CETA, tr|L8IEI3|L8IEI3_9CETA
OG0002548	sp|Q9WUU9|GANP_MOUSE, sp|A6H687|SAC31_MOUSE	tr|L8IQZ4|L8IQZ4_9CETA
OG0002549	tr|Q9Z1A1|Q9Z1A1_MOUSE	tr|L8IYK3|L8IYK3_9CETA, tr|L8IWK2|L8IWK2_9CETA
OG0002550	sp|P49722|PSA2_MOUSE	tr|L8IBF1|L8IBF1_9CETA, tr|L8I3Q8|L8I3Q8_9CETA
OG0002551	sp|Q61330|CNTN2_MOUSE, sp|Q7TNR6|IGS21_MOUSE	tr|L8I823|L8I823_9CETA
OG0002552	sp|Q1RLK6|B3GN4_MOUSE	tr|L8IDZ5|L8IDZ5_9CETA, tr|L8I042|L8I042_9CETA
OG0002553	sp|P62892|RL39_MOUSE	tr|L8IK14|L8IK14_9CETA, tr|L8IIV2|L8IIV2_9CETA
OG0002554	sp|Q8VHW4|CCG5_MOUSE, sp|P62956|CCG7_MOUSE	tr|L8J3P6|L8J3P6_9CETA
OG0002555	sp|Q56A10|ZN608_MOUSE, sp|Q8BZ47|ZN609_MOUSE	tr|L8INV6|L8INV6_9CETA
OG0002556	sp|Q9EQM3|NKX24_MOUSE, sp|P50220|NKX21_MOUSE	tr|L8IVM6|L8IVM6_9CETA
OG0002557	tr|Q8VGC1|Q8VGC1_MOUSE, sp|Q60885|OLF9_MOUSE	tr|L8HYQ0|L8HYQ0_9CETA
OG0002558	sp|Q8K0C1|IPO13_MOUSE, sp|Q6P2B1|TNPO3_MOUSE	tr|L8HYT7|L8HYT7_9CETA
OG0002559	tr|Q9CQX6|Q9CQX6_MOUSE, sp|Q3UX61|NAA11_MOUSE	tr|L8I4I8|L8I4I8_9CETA
OG0002560	sp|Q8BGW0|THMS1_MOUSE, sp|Q9CU24|THMS3_MOUSE	tr|L8IEV3|L8IEV3_9CETA
OG0002561	sp|Q91VS8|FARP2_MOUSE, sp|F8VPU2|FARP1_MOUSE	tr|L8IGM9|L8IGM9_9CETA
OG0002562	sp|Q8R1Q8|DC1L1_MOUSE, sp|Q6PDL0|DC1L2_MOUSE	tr|L8IK24|L8IK24_9CETA
OG0002563	sp|Q9ESD1|PRSS8_MOUSE	tr|L8J5U3|L8J5U3_9CETA, tr|L8IKY3|L8IKY3_9CETA
OG0002564	sp|Q9DCL2|CIA2A_MOUSE	tr|L8ILL7|L8ILL7_9CETA, tr|L8HWR4|L8HWR4_9CETA
OG0002565	sp|O35973|PER1_MOUSE, sp|O70361|PER3_MOUSE	tr|L8IPG9|L8IPG9_9CETA
OG0002566	sp|Q925N4|CLD16_MOUSE, sp|Q9Z0S5|CLD15_MOUSE	tr|L8IQ21|L8IQ21_9CETA
OG0002567	sp|Q8C172|CERS6_MOUSE, sp|Q9D6K9|CERS5_MOUSE	tr|L8IRQ0|L8IRQ0_9CETA
OG0002568	sp|Q566J8|COQ8B_MOUSE, sp|Q60936|COQ8A_MOUSE	tr|L8IUK0|L8IUK0_9CETA
OG0002569	sp|B1AZI6|THOC2_MOUSE, tr|E9Q5E2|E9Q5E2_MOUSE	tr|L8J066|L8J066_9CETA
OG0002570	sp|P57746|VATD_MOUSE	tr|L8J2A7|L8J2A7_9CETA, tr|L8HL48|L8HL48_9CETA
OG0002571	tr|A2A5F7|A2A5F7_MOUSE, sp|P59111|KCNH8_MOUSE	tr|L8I9C4|L8I9C4_9CETA
OG0002572	sp|P18826|KPB1_MOUSE, sp|Q8BWJ3|KPB2_MOUSE	tr|L8IEP3|L8IEP3_9CETA
OG0002573	sp|Q8VDU0|GPSM2_MOUSE, sp|Q6IR34|GPSM1_MOUSE	tr|L8IVW1|L8IVW1_9CETA
OG0002574	sp|Q9R0Q8|CLC4E_MOUSE	tr|L8IZB8|L8IZB8_9CETA, tr|L8HTF7|L8HTF7_9CETA
OG0002575	sp|Q80VK6|ARH38_MOUSE, sp|Q6TXD4|DNMBP_MOUSE	tr|L8HUU9|L8HUU9_9CETA
OG0002576	sp|Q99P91|GPNMB_MOUSE, sp|Q60696|PMEL_MOUSE	tr|L8I091|L8I091_9CETA
OG0002577	sp|P29812|TYRP2_MOUSE, sp|P07147|TYRP1_MOUSE	tr|L8ITY0|L8ITY0_9CETA
OG0002578	sp|A2AJK6|CHD7_MOUSE, sp|Q8BYH8|CHD9_MOUSE	tr|L8IU24|L8IU24_9CETA
OG0002579	tr|Q8CEI3|Q8CEI3_MOUSE, sp|Q8CEG5|CC28B_MOUSE	tr|L8IUE7|L8IUE7_9CETA
OG0002580	sp|Q8R4F0|MCLN3_MOUSE, sp|Q8K595|MCLN2_MOUSE	tr|L8IZ62|L8IZ62_9CETA
OG0002581	sp|Q8C088|EGFEM_MOUSE, sp|Q80V70|MEGF6_MOUSE	tr|L8J143|L8J143_9CETA
OG0002582	sp|E9QMW4|CP096_MOUSE, sp|Q3V2A7|QRIC2_MOUSE	tr|L8J3I6|L8J3I6_9CETA
OG0002583	sp|Q8R100|CAHM5_MOUSE, sp|Q8C9E8|CAHM6_MOUSE	tr|L8HVF4|L8HVF4_9CETA
OG0002584	tr|B7ZP21|B7ZP21_MOUSE, tr|F6ZGD5|F6ZGD5_MOUSE	tr|L8II81|L8II81_9CETA
OG0002585	sp|Q9Z129|RECQ1_MOUSE, sp|Q75NR7|RECQ4_MOUSE	tr|L8INL4|L8INL4_9CETA
OG0002586	sp|Q9D404|OXSM_MOUSE, sp|P19096|FAS_MOUSE	tr|L8INR6|L8INR6_9CETA
OG0002587	sp|Q9D1C3|PREY_MOUSE	tr|L8IIM1|L8IIM1_9CETA, tr|L8IRY9|L8IRY9_9CETA
OG0002588	sp|Q9CWR7|STEA1_MOUSE, sp|Q8BWB6|STEA2_MOUSE	tr|L8IUL7|L8IUL7_9CETA
OG0002589	sp|Q9R0E2|PLOD1_MOUSE, sp|Q9R0B9|PLOD2_MOUSE	tr|L8I3H3|L8I3H3_9CETA
OG0002590	sp|O35214|OPSX_MOUSE, sp|Q9WUK7|OPN3_MOUSE	tr|L8IIR3|L8IIR3_9CETA
OG0002591	tr|D3Z6A3|D3Z6A3_MOUSE, sp|A2ATD1|ISM1_MOUSE	tr|L8IZ32|L8IZ32_9CETA
OG0002592	sp|Q8BXL9|IFFO1_MOUSE, sp|Q8R2V2|IFFO2_MOUSE	tr|L8HVB1|L8HVB1_9CETA
OG0002593	sp|Q80TM6|R3HD2_MOUSE, tr|E9Q9Q2|E9Q9Q2_MOUSE	tr|L8I7I0|L8I7I0_9CETA
OG0002594	sp|Q9ES64|USH1C_MOUSE, sp|Q80VW5|WHRN_MOUSE	tr|L8I7U0|L8I7U0_9CETA
OG0002595	sp|Q8C0S4|TT21A_MOUSE, sp|Q0HA38|TT21B_MOUSE	tr|L8IN62|L8IN62_9CETA
OG0002596	tr|Q6NZH9|Q6NZH9_MOUSE, sp|Q9QUG9|GRP2_MOUSE	tr|L8IT45|L8IT45_9CETA
OG0002597	tr|Q8BW45|Q8BW45_MOUSE, sp|Q8K2Z8|UB2Q2_MOUSE	tr|L8IT57|L8IT57_9CETA
OG0002598	sp|Q9D1L0|CHCH2_MOUSE, tr|Q7TNL9|Q7TNL9_MOUSE	tr|L8J251|L8J251_9CETA
OG0002599	sp|P27790|CENPB_MOUSE, sp|Q8BUZ3|TIGD4_MOUSE	tr|L8HVP8|L8HVP8_9CETA
OG0002600	sp|Q8BK03|MIGA2_MOUSE, sp|Q4QQM5|MIGA1_MOUSE	tr|L8I0K0|L8I0K0_9CETA
OG0002601	sp|Q8R0A0|T2FB_MOUSE	tr|L8IHQ4|L8IHQ4_9CETA, tr|L8I0L0|L8I0L0_9CETA
OG0002602	sp|Q61572|FOXC1_MOUSE, sp|Q61850|FOXC2_MOUSE	tr|L8IQC9|L8IQC9_9CETA
OG0002603	sp|Q61625|GRID2_MOUSE, sp|Q61627|GRID1_MOUSE	tr|L8IS37|L8IS37_9CETA
OG0002604	sp|P56393|COX7B_MOUSE	tr|L8IXX7|L8IXX7_9CETA, tr|L8HQQ3|L8HQQ3_9CETA
OG0002605	sp|Q8BZZ3|WWP1_MOUSE, sp|Q8C863|ITCH_MOUSE	tr|L8J0U0|L8J0U0_9CETA
OG0002606	sp|Q9EQD0|FZD5_MOUSE, sp|Q61091|FZD8_MOUSE	tr|L8HSI4|L8HSI4_9CETA
OG0002607	sp|Q9ERR1|NDEL1_MOUSE, sp|Q9CZA6|NDE1_MOUSE	tr|L8HWJ4|L8HWJ4_9CETA
OG0002608	sp|P60154|RNAS9_MOUSE	tr|L8I629|L8I629_9CETA, tr|L8I8R2|L8I8R2_9CETA
OG0002609	sp|Q9Z188|DYR1B_MOUSE, sp|Q61214|DYR1A_MOUSE	tr|L8IEU9|L8IEU9_9CETA
OG0002610	sp|P47810|WEE1_MOUSE, sp|Q66JT0|WEE2_MOUSE	tr|L8IKP0|L8IKP0_9CETA
OG0002611	sp|P10287|CADH3_MOUSE, sp|P09803|CADH1_MOUSE	tr|L8IKZ0|L8IKZ0_9CETA
OG0002612	sp|P58735|S26A1_MOUSE, sp|Q62273|S26A2_MOUSE	tr|L8INI9|L8INI9_9CETA
OG0002613	sp|P17553|WNT3_MOUSE, sp|P27467|WNT3A_MOUSE	tr|L8HYH5|L8HYH5_9CETA
OG0002614	sp|Q9R0L7|AKP8L_MOUSE, sp|Q9DBR0|AKAP8_MOUSE	tr|L8I163|L8I163_9CETA
OG0002615	sp|Q9D868|PPIH_MOUSE	tr|L8I849|L8I849_9CETA, tr|L8I110|L8I110_9CETA
OG0002616	sp|A2AM29|AF9_MOUSE, tr|Q9ERL0|Q9ERL0_MOUSE	tr|L8I941|L8I941_9CETA
OG0002617	sp|Q8C6M1|UBP20_MOUSE, sp|Q8R5K2|UBP33_MOUSE	tr|L8IGH4|L8IGH4_9CETA
OG0002618	sp|Q8CHD8|RFIP3_MOUSE, sp|Q8BQP8|RFIP4_MOUSE	tr|L8IGS9|L8IGS9_9CETA
OG0002619	sp|Q8BHM9|TM11F_MOUSE, sp|Q5S248|TM11E_MOUSE	tr|L8IPC1|L8IPC1_9CETA
OG0002620	sp|P29121|PCSK4_MOUSE, sp|P23188|FURIN_MOUSE	tr|L8IXU8|L8IXU8_9CETA
OG0002621	sp|Q3UQ22|NET5_MOUSE, sp|O09118|NET1_MOUSE	tr|L8HV67|L8HV67_9CETA
OG0002622	sp|P40237|CD82_MOUSE	tr|L8HZY1|L8HZY1_9CETA, tr|L8I469|L8I469_9CETA
OG0002623	sp|Q06194|FA8_MOUSE, sp|O88783|FA5_MOUSE	tr|L8I612|L8I612_9CETA
OG0002624	sp|E9PYY5|DNAI4_MOUSE, sp|Q8C0M8|DNAI1_MOUSE	tr|L8I745|L8I745_9CETA
OG0002625	sp|Q5U430|UBR3_MOUSE, sp|Q6WKZ8|UBR2_MOUSE	tr|L8IDR2|L8IDR2_9CETA
OG0002626	tr|E9PUA5|E9PUA5_MOUSE, sp|Q9QWT9|KIFC1_MOUSE	tr|L8IWF2|L8IWF2_9CETA
OG0002627	sp|Q9JLY0|SOCS6_MOUSE, sp|Q8VHQ2|SOCS7_MOUSE	tr|L8IE39|L8IE39_9CETA
OG0002628	sp|Q9CWJ3|KTBL1_MOUSE	tr|L8HV18|L8HV18_9CETA, tr|L8ITW7|L8ITW7_9CETA
OG0002629	sp|Q8BJL1|FBX30_MOUSE, sp|P62932|FBX40_MOUSE	tr|L8I2C8|L8I2C8_9CETA
OG0002630	sp|Q9JI71|DLL4_MOUSE, sp|O88516|DLL3_MOUSE	tr|L8I4A5|L8I4A5_9CETA
OG0002631	sp|Q6PER3|MARE3_MOUSE, sp|Q61166|MARE1_MOUSE	tr|L8IJA8|L8IJA8_9CETA
OG0002632	sp|Q8BL48|UNK_MOUSE, sp|Q5FWH2|UNKL_MOUSE	tr|L8HVW1|L8HVW1_9CETA
OG0002633	sp|P59383|LRRN4_MOUSE, sp|Q3TYX2|LRN4L_MOUSE	tr|L8I0R7|L8I0R7_9CETA
OG0002634	sp|Q9JKV2|CILK1_MOUSE, sp|Q04859|MAK_MOUSE	tr|L8I1V6|L8I1V6_9CETA
OG0002635	sp|Q9D780|SLAF9_MOUSE	tr|L8IRL2|L8IRL2_9CETA, tr|L8I4H8|L8I4H8_9CETA
OG0002636	sp|Q8CCH7|FOG2_MOUSE, sp|O35615|FOG1_MOUSE	tr|L8IKU7|L8IKU7_9CETA
OG0002637	sp|Q8VDM6|HNRL1_MOUSE, sp|Q8VEK3|HNRPU_MOUSE	tr|L8IU53|L8IU53_9CETA
OG0002638	sp|Q9D4C9|CLVS1_MOUSE, sp|Q8BG92|CLVS2_MOUSE	tr|L8IYG2|L8IYG2_9CETA
OG0002639	sp|P35293|RAB18_MOUSE	tr|L8J006|L8J006_9CETA, tr|L8IW82|L8IW82_9CETA
OG0002640	sp|Q9D6Y1|CCDC3_MOUSE	tr|L8HME2|L8HME2_9CETA, tr|L8I8A4|L8I8A4_9CETA
OG0002641	sp|O08914|FAAH1_MOUSE	tr|L8IPM0|L8IPM0_9CETA, tr|L8IN36|L8IN36_9CETA
OG0002642	sp|Q80Z24|NEGR1_MOUSE, sp|Q8BLK3|LSAMP_MOUSE	tr|L8IWH4|L8IWH4_9CETA
OG0002643	sp|Q4PZA2|ECE1_MOUSE, sp|Q9JMI0|ECEL1_MOUSE	tr|L8HZS4|L8HZS4_9CETA
OG0002644	sp|Q8BG55|GP171_MOUSE, sp|Q8BZR0|GPR82_MOUSE	tr|L8I0S3|L8I0S3_9CETA
OG0002645	sp|Q8QZV2|SHSA2_MOUSE, sp|Q3UPR0|SHSA3_MOUSE	tr|L8I5G2|L8I5G2_9CETA
OG0002646	sp|Q61503|5NTD_MOUSE, tr|Q9D3Z8|Q9D3Z8_MOUSE	tr|L8ICQ2|L8ICQ2_9CETA
OG0002647	sp|P70695|F16P2_MOUSE, sp|Q9QXD6|F16P1_MOUSE	tr|L8I596|L8I596_9CETA
OG0002648	sp|Q04742|EMX1_MOUSE, sp|Q04744|EMX2_MOUSE	tr|L8I9Z1|L8I9Z1_9CETA
OG0002649	sp|P47774|CCR7_MOUSE, sp|Q9EQ16|CXCR6_MOUSE	tr|L8II94|L8II94_9CETA
OG0002650	sp|Q9CXF4|TBC15_MOUSE, tr|A2ABG4|A2ABG4_MOUSE	tr|L8IKG6|L8IKG6_9CETA
OG0002651	sp|P19536|COX5B_MOUSE	tr|L8IV97|L8IV97_9CETA, tr|L8HUL8|L8HUL8_9CETA
OG0002652	sp|Q9R1Z7|PTPS_MOUSE	tr|L8HQ50|L8HQ50_9CETA, tr|L8I4V8|L8I4V8_9CETA
OG0002653	tr|Q8VGW2|Q8VGW2_MOUSE	tr|L8HYV6|L8HYV6_9CETA, tr|L8HWI3|L8HWI3_9CETA
OG0002654	sp|Q640M6|GDPD5_MOUSE, sp|Q9ESM6|GDPD2_MOUSE	tr|L8I409|L8I409_9CETA
OG0002655	sp|Q8BJR6|PRS27_MOUSE, sp|Q9QUL7|TRYG1_MOUSE	tr|L8J5P5|L8J5P5_9CETA
OG0002656	sp|P52787|IF_MOUSE	tr|L8HXC6|L8HXC6_9CETA, tr|L8HZ28|L8HZ28_9CETA
OG0002657	sp|Q924K8|MTA3_MOUSE, sp|Q9R190|MTA2_MOUSE	tr|L8I7G2|L8I7G2_9CETA
OG0002658	sp|O35926|CD5R2_MOUSE, sp|P61809|CD5R1_MOUSE	tr|L8IKQ5|L8IKQ5_9CETA
OG0002659	sp|A2AWA9|RBGP1_MOUSE	tr|L8IP15|L8IP15_9CETA, tr|L8IXM7|L8IXM7_9CETA
OG0002660	sp|Q8C6C9|LEG1H_MOUSE	tr|L8I2Z8|L8I2Z8_9CETA, tr|L8IFQ0|L8IFQ0_9CETA
OG0002661	sp|Q60961|LAP4A_MOUSE, sp|Q61168|LAPM5_MOUSE	tr|L8IML0|L8IML0_9CETA
OG0002662	sp|P70170|ABCC9_MOUSE, tr|B2RUS7|B2RUS7_MOUSE	tr|L8IP75|L8IP75_9CETA
OG0002663	sp|Q99PM3|TF2AA_MOUSE, sp|Q8R4I4|TF2AY_MOUSE	tr|L8IPG5|L8IPG5_9CETA
OG0002664	sp|Q8VBX6|MPDZ_MOUSE, sp|Q63ZW7|INADL_MOUSE	tr|L8ISR9|L8ISR9_9CETA
OG0002665	sp|P46062|SIPA1_MOUSE, sp|Q8C0T5|SI1L1_MOUSE	tr|L8J1Z4|L8J1Z4_9CETA
OG0002666	sp|O55102|BL1S1_MOUSE	tr|L8I098|L8I098_9CETA, tr|L8HP06|L8HP06_9CETA
OG0002667	sp|Q5DTJ9|MYPN_MOUSE, sp|Q9ET54|PALLD_MOUSE	tr|L8HVK9|L8HVK9_9CETA
OG0002668	sp|Q922Q1|MARC2_MOUSE, sp|Q9CW42|MARC1_MOUSE	tr|L8HZ51|L8HZ51_9CETA
OG0002669	sp|P46737|BRCC3_MOUSE, sp|Q7M757|BRC3L_MOUSE	tr|L8IAY2|L8IAY2_9CETA
OG0002670	sp|P62849|RS24_MOUSE	tr|L8IB75|L8IB75_9CETA, tr|L8HUE7|L8HUE7_9CETA
OG0002671	tr|Q8VFQ4|Q8VFQ4_MOUSE, tr|Q8VFQ3|Q8VFQ3_MOUSE	tr|L8IT15|L8IT15_9CETA
OG0002672	sp|Q9QYB2|DACH1_MOUSE, sp|Q925Q8|DACH2_MOUSE	tr|L8IVR1|L8IVR1_9CETA
OG0002673	sp|Q9D855|QCR7_MOUSE	tr|L8IW77|L8IW77_9CETA, tr|L8IC09|L8IC09_9CETA
OG0002674	sp|P80314|TCPB_MOUSE	tr|L8IGW7|L8IGW7_9CETA, tr|L8IB99|L8IB99_9CETA
OG0002675	sp|Q8CIS0|CAR11_MOUSE, sp|P58660|CAR10_MOUSE	tr|L8J0V8|L8J0V8_9CETA
OG0002676	sp|Q9D074|MGRN1_MOUSE, sp|Q3TEL6|RN157_MOUSE	tr|L8J1T9|L8J1T9_9CETA
OG0002677	sp|Q32M02|FSCN2_MOUSE, sp|Q61553|FSCN1_MOUSE	tr|L8J4I2|L8J4I2_9CETA
OG0002678	sp|A4Q9F3|TTL10_MOUSE, sp|Q91V51|TTLL1_MOUSE	tr|L8HNE0|L8HNE0_9CETA
OG0002679	sp|Q9Z1K6|ARI2_MOUSE, sp|Q6ZPS6|AKIB1_MOUSE	tr|L8HR99|L8HR99_9CETA
OG0002680	sp|Q9CPV3|RM42_MOUSE	tr|L8HXX3|L8HXX3_9CETA, tr|L8IXQ3|L8IXQ3_9CETA
OG0002681	sp|Q61033|LAP2A_MOUSE, sp|O08579|EMD_MOUSE	tr|L8I1S6|L8I1S6_9CETA
OG0002682	sp|Q8BFZ6|IDI2_MOUSE, sp|P58044|IDI1_MOUSE	tr|L8I680|L8I680_9CETA
OG0002683	sp|Q8CIZ9|NOX1_MOUSE	tr|L8HNR1|L8HNR1_9CETA, tr|L8I8R1|L8I8R1_9CETA
OG0002684	sp|Q3UFY4|RSH3A_MOUSE, sp|Q9DA80|RSH3B_MOUSE	tr|L8I982|L8I982_9CETA
OG0002685	sp|Q78JW9|UBFD1_MOUSE, sp|Q9JMA1|UBP14_MOUSE	tr|L8ID61|L8ID61_9CETA
OG0002686	sp|Q5HZG4|TAF3_MOUSE, sp|Q9EQH4|TAF8_MOUSE	tr|L8IJM6|L8IJM6_9CETA
OG0002687	sp|Q3UTJ2|SRBS2_MOUSE, sp|Q62417|SRBS1_MOUSE	tr|L8HSU1|L8HSU1_9CETA
OG0002688	sp|Q9R000|ITBP2_MOUSE, sp|Q9D1P4|CHRD1_MOUSE	tr|L8HVP2|L8HVP2_9CETA
OG0002689	sp|Q9CZW6|RN146_MOUSE	tr|L8IST1|L8IST1_9CETA, tr|L8I5G8|L8I5G8_9CETA
OG0002690	tr|Q9CZU9|Q9CZU9_MOUSE, tr|E0CXS8|E0CXS8_MOUSE	tr|L8IW87|L8IW87_9CETA
OG0002691	sp|Q3UHK1|MYCT_MOUSE, sp|Q8BFW9|GTR12_MOUSE	tr|L8J0P3|L8J0P3_9CETA
OG0002692	sp|Q9QZS7|NPHN_MOUSE, sp|Q7TSU7|KIRR2_MOUSE	tr|L8HTW6|L8HTW6_9CETA
OG0002693	tr|E9PVJ7|E9PVJ7_MOUSE, tr|K7N727|K7N727_MOUSE	tr|L8IMB1|L8IMB1_9CETA
OG0002694	sp|Q80YG3|KLDC1_MOUSE, sp|Q9CQ33|LZTR1_MOUSE	tr|L8IQJ3|L8IQJ3_9CETA
OG0002695	sp|Q8R5H1|UBP15_MOUSE, sp|Q99K46|UBP11_MOUSE	tr|L8J298|L8J298_9CETA
OG0002696	sp|Q3UH99|SHSA6_MOUSE, sp|Q8CA71|SHSA4_MOUSE	tr|L8J2X3|L8J2X3_9CETA
OG0002697	sp|Q8R0E5|ZRAS1_MOUSE	tr|L8HNQ7|L8HNQ7_9CETA, tr|L8IUX0|L8IUX0_9CETA
OG0002698	tr|A0A1L1SVG7|A0A1L1SVG7_MOUSE	tr|L8HNM6|L8HNM6_9CETA, tr|L8HR07|L8HR07_9CETA
OG0002699	sp|C0HKG5|RNT2A_MOUSE, sp|C0HKG6|RNT2B_MOUSE	tr|L8HVN6|L8HVN6_9CETA
OG0002700	tr|Q7TS18|Q7TS18_MOUSE, tr|A2AM35|A2AM35_MOUSE	tr|L8HW40|L8HW40_9CETA
OG0002701	sp|Q80Z96|VANG1_MOUSE, sp|Q91ZD4|VANG2_MOUSE	tr|L8IBX3|L8IBX3_9CETA
OG0002702	sp|P61965|WDR5_MOUSE	tr|L8INS9|L8INS9_9CETA, tr|L8IJ88|L8IJ88_9CETA
OG0002703	sp|Q8C2S7|AMGO3_MOUSE, sp|Q80ZD8|AMGO1_MOUSE	tr|L8IU62|L8IU62_9CETA
OG0002704	sp|Q8BVN3|CTSR4_MOUSE, sp|Q80W99|CTSR3_MOUSE	tr|L8IWA7|L8IWA7_9CETA
OG0002705	sp|Q9CX63|IL40_MOUSE, sp|Q9JKA5|GPA33_MOUSE	tr|L8HTU3|L8HTU3_9CETA
OG0002706	tr|D3Z7A8|D3Z7A8_MOUSE, tr|A0A0N4SUK7|A0A0N4SUK7_MOUSE	tr|L8HXZ5|L8HXZ5_9CETA
OG0002707	sp|Q8R189|PAQRA_MOUSE, sp|Q9CQY7|PAQRB_MOUSE	tr|L8I0Z1|L8I0Z1_9CETA
OG0002708	sp|P63168|DYL1_MOUSE	tr|L8IMJ3|L8IMJ3_9CETA, tr|L8I9W0|L8I9W0_9CETA
