Orthogroup	Mus_musculus	Vulpes_vulpes
OG0003417	sp|O70343|PRGC1_MOUSE	tr|A0A3Q7TCV3|A0A3Q7TCV3_VULVU
OG0003418	sp|P00536|MOS_MOUSE	tr|A0A3Q7TKT6|A0A3Q7TKT6_VULVU
OG0003419	sp|P0C7Q1|CC153_MOUSE	tr|A0A3Q7T4B1|A0A3Q7T4B1_VULVU
OG0003420	sp|P21614|VTDB_MOUSE	tr|A0A3Q7RFC9|A0A3Q7RFC9_VULVU
OG0003421	sp|P41969|ELK1_MOUSE	tr|A0A3Q7QYN6|A0A3Q7QYN6_VULVU
OG0003422	sp|P61161|ARP2_MOUSE	tr|A0A3Q7T907|A0A3Q7T907_VULVU
OG0003423	sp|P70168|IMB1_MOUSE	tr|A0A3Q7S0K5|A0A3Q7S0K5_VULVU
OG0003424	sp|P70347|TANK_MOUSE	tr|A0A3Q7RUK2|A0A3Q7RUK2_VULVU
OG0003425	sp|P97865|PEX7_MOUSE	tr|A0A3Q7SC50|A0A3Q7SC50_VULVU
OG0003426	sp|Q3U0D9|HACE1_MOUSE	tr|A0A3Q7SZT3|A0A3Q7SZT3_VULVU
OG0003427	sp|Q3U1D0|LINES_MOUSE	tr|A0A3Q7SPP2|A0A3Q7SPP2_VULVU
OG0003428	tr|Q3V1N5|Q3V1N5_MOUSE	tr|A0A3Q7T117|A0A3Q7T117_VULVU
OG0003429	sp|Q4VGL6|RC3H1_MOUSE	tr|A0A3Q7SAV4|A0A3Q7SAV4_VULVU
OG0003430	sp|Q59J78|NDUF2_MOUSE	tr|A0A3Q7UNW4|A0A3Q7UNW4_VULVU
OG0003431	sp|Q60848|HELLS_MOUSE	tr|A0A3Q7RLQ1|A0A3Q7RLQ1_VULVU
OG0003432	sp|Q64429|CP1B1_MOUSE	tr|A0A3Q7U9Y5|A0A3Q7U9Y5_VULVU
OG0003433	sp|Q6NZN0|RBM26_MOUSE	tr|A0A3Q7R7U0|A0A3Q7R7U0_VULVU
OG0003434	sp|Q6P1E7|PRIPO_MOUSE	tr|A0A3Q7TAB9|A0A3Q7TAB9_VULVU
OG0003435	sp|Q7TNB4|MSTRO_MOUSE	tr|A0A3Q7SDV7|A0A3Q7SDV7_VULVU
OG0003436	sp|Q7TPY9|LDOC1_MOUSE	tr|A0A3Q7SQB4|A0A3Q7SQB4_VULVU
OG0003437	sp|Q7TQK1|INT7_MOUSE	tr|A0A3Q7R7R0|A0A3Q7R7R0_VULVU
OG0003438	sp|Q80UG1|FADS6_MOUSE	tr|A0A3Q7S7T6|A0A3Q7S7T6_VULVU
OG0003439	sp|Q8BIV7|S45A1_MOUSE	tr|A0A3Q7THQ4|A0A3Q7THQ4_VULVU
OG0003440	sp|Q8BNY6|NCS1_MOUSE	tr|A0A3Q7SR61|A0A3Q7SR61_VULVU
OG0003441	sp|Q8BX57|PXK_MOUSE	tr|A0A3Q7RGR8|A0A3Q7RGR8_VULVU
OG0003442	sp|Q8C9E8|CAHM6_MOUSE	tr|A0A3Q7TS97|A0A3Q7TS97_VULVU
OG0003443	sp|Q8CAC8|ISK10_MOUSE	tr|A0A3Q7SQ97|A0A3Q7SQ97_VULVU
OG0003444	sp|Q8CEG0|PANX3_MOUSE	tr|A0A3Q7T450|A0A3Q7T450_VULVU
OG0003445	sp|Q8JZV7|NAGA_MOUSE	tr|A0A3Q7R5P7|A0A3Q7R5P7_VULVU
OG0003446	sp|Q8K1I3|SPP24_MOUSE	tr|A0A3Q7TL34|A0A3Q7TL34_VULVU
OG0003447	sp|Q8K243|TRI68_MOUSE	tr|A0A3Q7ST36|A0A3Q7ST36_VULVU
OG0003448	sp|Q8R023|PCGF1_MOUSE	tr|A0A3Q7S657|A0A3Q7S657_VULVU
OG0003449	sp|Q8R086|SUOX_MOUSE	tr|A0A3Q7T9X4|A0A3Q7T9X4_VULVU
OG0003450	sp|Q8R0J4|TM134_MOUSE	tr|A0A3Q7TFH0|A0A3Q7TFH0_VULVU
OG0003451	sp|Q8R3T5|STXB6_MOUSE	tr|A0A3Q7U7P7|A0A3Q7U7P7_VULVU
OG0003452	tr|Q8VF22|Q8VF22_MOUSE	tr|A0A3Q7SRA7|A0A3Q7SRA7_VULVU
OG0003453	sp|Q8VHE0|SEC63_MOUSE	tr|A0A3Q7SZS0|A0A3Q7SZS0_VULVU
OG0003454	sp|Q91WM2|HDHD5_MOUSE	tr|A0A3Q7S5X8|A0A3Q7S5X8_VULVU
OG0003455	sp|Q922H9|ZN330_MOUSE	tr|A0A3Q7V3N1|A0A3Q7V3N1_VULVU
OG0003456	sp|Q99J47|DRS7B_MOUSE	tr|A0A3Q7SJ17|A0A3Q7SJ17_VULVU
OG0003457	sp|Q99LC2|CSTF1_MOUSE	tr|A0A3Q7TZQ8|A0A3Q7TZQ8_VULVU
OG0003458	sp|Q99N95|RM03_MOUSE	tr|A0A3Q7T2X8|A0A3Q7T2X8_VULVU
OG0003459	sp|Q9CPZ6|ORML3_MOUSE	tr|A0A3Q7S6M6|A0A3Q7S6M6_VULVU
OG0003460	sp|Q9CWU9|NUP37_MOUSE	tr|A0A3Q7TUK6|A0A3Q7TUK6_VULVU
OG0003461	sp|Q9CX19|F162B_MOUSE	tr|A0A3Q7TAH0|A0A3Q7TAH0_VULVU
OG0003462	sp|Q9CXZ1|NDUS4_MOUSE	tr|A0A3Q7TSN2|A0A3Q7TSN2_VULVU
OG0003463	sp|Q9CYH6|RRS1_MOUSE	tr|A0A3Q7UKP0|A0A3Q7UKP0_VULVU
OG0003464	sp|Q9D0L8|MCES_MOUSE	tr|A0A3Q7TDP1|A0A3Q7TDP1_VULVU
OG0003465	sp|Q9D2G9|HIPL2_MOUSE	tr|A0A3Q7RZ30|A0A3Q7RZ30_VULVU
OG0003466	sp|Q9EQF2|KELL_MOUSE	tr|A0A3Q7QXP5|A0A3Q7QXP5_VULVU
OG0003467	sp|Q9ESY9|GILT_MOUSE	tr|A0A3Q7RU14|A0A3Q7RU14_VULVU
OG0003468	sp|Q9JIE6|TSLP_MOUSE	tr|A0A3Q7RS60|A0A3Q7RS60_VULVU
OG0003469	sp|Q9JJB9|TM183_MOUSE	tr|A0A3Q7UKP5|A0A3Q7UKP5_VULVU
OG0003470	sp|Q9JJI8|RL38_MOUSE	tr|A0A3Q7TJZ6|A0A3Q7TJZ6_VULVU
OG0003471	sp|Q9JK84|PAR6G_MOUSE	tr|A0A3Q7SYY8|A0A3Q7SYY8_VULVU
OG0003472	sp|Q9Z138|ROR2_MOUSE	tr|A0A3Q7R3Q6|A0A3Q7R3Q6_VULVU
OG0003473	sp|Q9Z2M6|UBL3_MOUSE	tr|A0A3Q7TBJ9|A0A3Q7TBJ9_VULVU
OG0003474	sp|A2AUM9|CE152_MOUSE	tr|A0A3Q7SE50|A0A3Q7SE50_VULVU
OG0003475	sp|A3KGF7|PLCB2_MOUSE	tr|A0A3Q7SDK6|A0A3Q7SDK6_VULVU
OG0003476	tr|E0CXC6|E0CXC6_MOUSE	tr|A0A3Q7SAH0|A0A3Q7SAH0_VULVU
OG0003477	sp|E9Q6W4|ZN296_MOUSE	tr|A0A3Q7U9K3|A0A3Q7U9K3_VULVU
OG0003478	tr|F6XJP7|F6XJP7_MOUSE	tr|A0A3Q7SSB0|A0A3Q7SSB0_VULVU
OG0003479	sp|F8VPZ9|BICRA_MOUSE	tr|A0A3Q7US12|A0A3Q7US12_VULVU
OG0003480	sp|O88335|KCNJ1_MOUSE	tr|A0A3Q7S660|A0A3Q7S660_VULVU
OG0003481	sp|O88533|DDC_MOUSE	tr|A0A3Q7SKX4|A0A3Q7SKX4_VULVU
OG0003482	sp|O89023|TPP1_MOUSE	tr|A0A3Q7SLU8|A0A3Q7SLU8_VULVU
OG0003483	sp|P06467|HBAZ_MOUSE	tr|A0A3Q7R381|A0A3Q7R381_VULVU
OG0003484	sp|P12367|KAP2_MOUSE	tr|A0A3Q7RFC2|A0A3Q7RFC2_VULVU
OG0003485	sp|P47879|IBP4_MOUSE	tr|A0A3Q7S6K1|A0A3Q7S6K1_VULVU
OG0003486	sp|P60840|ENSA_MOUSE	tr|A0A3Q7R040|A0A3Q7R040_VULVU
OG0003487	sp|Q02858|TIE2_MOUSE	tr|A0A3Q7TU44|A0A3Q7TU44_VULVU
OG0003488	sp|Q05020|APOC2_MOUSE	tr|A0A3Q7U992|A0A3Q7U992_VULVU
OG0003489	sp|Q3UM18|LSG1_MOUSE	tr|A0A3Q7RMG0|A0A3Q7RMG0_VULVU
OG0003490	tr|Q3UTB2|Q3UTB2_MOUSE	tr|A0A3Q7T195|A0A3Q7T195_VULVU
OG0003491	sp|Q3ZRW6|CLUL1_MOUSE	tr|A0A3Q7U4N4|A0A3Q7U4N4_VULVU
OG0003492	sp|Q499E5|STOX2_MOUSE	tr|A0A3Q7TAE2|A0A3Q7TAE2_VULVU
OG0003494	sp|Q5DTY9|KCD16_MOUSE	tr|A0A3Q7V3G5|A0A3Q7V3G5_VULVU
OG0003495	sp|Q5F2L2|FUT10_MOUSE	tr|A0A3Q7T3D1|A0A3Q7T3D1_VULVU
OG0003496	sp|Q61371|IFT88_MOUSE	tr|A0A3Q7SBK2|A0A3Q7SBK2_VULVU
OG0003497	tr|Q68FM7|Q68FM7_MOUSE	tr|A0A3Q7TCZ5|A0A3Q7TCZ5_VULVU
OG0003498	sp|Q6A0D4|RFTN1_MOUSE	tr|A0A3Q7TLR1|A0A3Q7TLR1_VULVU
OG0003499	sp|Q6HA09|ASTL_MOUSE	tr|A0A3Q7RY76|A0A3Q7RY76_VULVU
OG0003500	sp|Q6P6I6|GRL1A_MOUSE	tr|A0A3Q7T4U3|A0A3Q7T4U3_VULVU
OG0003501	sp|Q6PE55|PGFRL_MOUSE	tr|A0A3Q7R447|A0A3Q7R447_VULVU
OG0003502	sp|Q6VNB8|WDFY3_MOUSE	tr|A0A3Q7T1Z1|A0A3Q7T1Z1_VULVU
OG0003503	sp|Q80TS5|ZN423_MOUSE	tr|A0A3Q7TQG4|A0A3Q7TQG4_VULVU
OG0003504	sp|Q80ZQ5|JAZF1_MOUSE	tr|A0A3Q7S2M3|A0A3Q7S2M3_VULVU
OG0003505	sp|Q8BGN8|SYNPR_MOUSE	tr|A0A3Q7R6F2|A0A3Q7R6F2_VULVU
OG0003506	sp|Q8BHE5|BMP3_MOUSE	tr|A0A3Q7SCZ0|A0A3Q7SCZ0_VULVU
OG0003507	sp|Q8BIF2|RFOX3_MOUSE	tr|A0A3Q7TKL1|A0A3Q7TKL1_VULVU
OG0003508	sp|Q8BQ33|TICRR_MOUSE	tr|A0A3Q7T870|A0A3Q7T870_VULVU
OG0003509	sp|Q8BQH4|UBAD2_MOUSE	tr|A0A3Q7SH18|A0A3Q7SH18_VULVU
OG0003510	sp|Q8C092|TAF5_MOUSE	tr|A0A3Q7RTL8|A0A3Q7RTL8_VULVU
OG0003511	sp|Q8CBY8|DCTN4_MOUSE	tr|A0A3Q7T4H2|A0A3Q7T4H2_VULVU
OG0003512	sp|Q8CFQ3|AQR_MOUSE	tr|A0A3Q7T2L7|A0A3Q7T2L7_VULVU
OG0003513	sp|Q8K0Y7|PAXX_MOUSE	tr|A0A3Q7QX59|A0A3Q7QX59_VULVU
OG0003514	sp|Q8K1A5|TM41B_MOUSE	tr|A0A3Q7T3Z9|A0A3Q7T3Z9_VULVU
OG0003515	sp|Q8K2I4|MANBA_MOUSE	tr|A0A3Q7SDI8|A0A3Q7SDI8_VULVU
OG0003516	sp|Q8K2W3|TXD11_MOUSE	tr|A0A3Q7SQE5|A0A3Q7SQE5_VULVU
OG0003517	sp|Q8R0W1|CIPC_MOUSE	tr|A0A3Q7S1N1|A0A3Q7S1N1_VULVU
OG0003518	sp|Q8VC12|HUTU_MOUSE	tr|A0A3Q7RQ91|A0A3Q7RQ91_VULVU
OG0003519	sp|Q8VDM1|ZGPAT_MOUSE	tr|A0A3Q7UCE2|A0A3Q7UCE2_VULVU
OG0003520	sp|Q8VDQ1|PTGR2_MOUSE	tr|A0A3Q7SPD8|A0A3Q7SPD8_VULVU
OG0003521	sp|Q91VN4|MIC25_MOUSE	tr|A0A3Q7RYW9|A0A3Q7RYW9_VULVU
OG0003522	sp|Q922E4|PCY2_MOUSE	tr|A0A3Q7T670|A0A3Q7T670_VULVU
OG0003523	sp|Q99N11|DUS22_MOUSE	tr|A0A3Q7R9M8|A0A3Q7R9M8_VULVU
OG0003524	sp|Q99PI8|RTN4R_MOUSE	tr|A0A3Q7QZ91|A0A3Q7QZ91_VULVU
OG0003525	sp|Q9CQ22|LTOR1_MOUSE	tr|A0A3Q7ST16|A0A3Q7ST16_VULVU
OG0003526	sp|Q9CWR8|DNM3L_MOUSE	tr|A0A3Q7RGK2|A0A3Q7RGK2_VULVU
OG0003527	sp|Q9CYH2|PXL2A_MOUSE	tr|A0A3Q7U180|A0A3Q7U180_VULVU
OG0003528	sp|Q9D009|LIPT2_MOUSE	tr|A0A3Q7TLT3|A0A3Q7TLT3_VULVU
OG0003529	sp|Q9D8S4|ORN_MOUSE	tr|A0A3Q7S6U9|A0A3Q7S6U9_VULVU
OG0003530	sp|Q9DAJ5|DLRB2_MOUSE	tr|A0A3Q7R9T1|A0A3Q7R9T1_VULVU
OG0003531	sp|Q9DB75|CDIP1_MOUSE	tr|A0A3Q7SE65|A0A3Q7SE65_VULVU
OG0003532	sp|Q9JJW0|PXMP4_MOUSE	tr|A0A3Q7T847|A0A3Q7T847_VULVU
OG0003533	sp|Q9JKX8|UPK3A_MOUSE	tr|A0A3Q7TTM9|A0A3Q7TTM9_VULVU
OG0003534	sp|Q9QUL3|PA2GE_MOUSE	tr|A0A3Q7SVG8|A0A3Q7SVG8_VULVU
OG0003535	sp|Q9QY48|DNS2B_MOUSE	tr|A0A3Q7SX32|A0A3Q7SX32_VULVU
OG0003536	sp|Q9WV18|GABR1_MOUSE	tr|A0A3Q7RR47|A0A3Q7RR47_VULVU
OG0003537	sp|Q9Z315|SNUT1_MOUSE	tr|A0A3Q7TFU2|A0A3Q7TFU2_VULVU
OG0003538	sp|A2A8Z1|OSBL9_MOUSE	tr|A0A3Q7SYN0|A0A3Q7SYN0_VULVU
OG0003539	tr|A2ABG4|A2ABG4_MOUSE	tr|A0A3Q7SH79|A0A3Q7SH79_VULVU
OG0003540	tr|A2ADB2|A2ADB2_MOUSE	tr|A0A3Q7TCZ0|A0A3Q7TCZ0_VULVU
OG0003541	sp|B1AVD1|XPP2_MOUSE	tr|A0A3Q7TVT8|A0A3Q7TVT8_VULVU
OG0003542	sp|B2RS91|RRN3_MOUSE	tr|A0A3Q7ST56|A0A3Q7ST56_VULVU
OG0003543	tr|E9PVZ8|E9PVZ8_MOUSE	tr|A0A3Q7RJH7|A0A3Q7RJH7_VULVU
OG0003544	tr|E9PWH2|E9PWH2_MOUSE	tr|A0A3Q7UH20|A0A3Q7UH20_VULVU
OG0003545	tr|G3X8Q1|G3X8Q1_MOUSE	tr|A0A3Q7QZA3|A0A3Q7QZA3_VULVU
OG0003546	sp|O35671|ITBP1_MOUSE	tr|A0A3Q7UBR7|A0A3Q7UBR7_VULVU
OG0003547	sp|O70258|SGCE_MOUSE	tr|A0A3Q7TW73|A0A3Q7TW73_VULVU
OG0003548	sp|O70338|RNH1_MOUSE	tr|A0A3Q7T6C1|A0A3Q7T6C1_VULVU
OG0003549	sp|O88876|DHRS3_MOUSE	tr|A0A3Q7TCY6|A0A3Q7TCY6_VULVU
OG0003550	sp|P11862|GAS2_MOUSE	tr|A0A3Q7ULB9|A0A3Q7ULB9_VULVU
OG0003551	sp|P48985|ATOH1_MOUSE	tr|A0A3Q7T3A7|A0A3Q7T3A7_VULVU
OG0003552	sp|P52479|UBP10_MOUSE	tr|A0A3Q7SHP8|A0A3Q7SHP8_VULVU
OG0003553	sp|P60867|RS20_MOUSE	tr|A0A3Q7TQA7|A0A3Q7TQA7_VULVU
OG0003554	sp|P97334|NKX23_MOUSE	tr|A0A3Q7RFC5|A0A3Q7RFC5_VULVU
OG0003555	sp|Q3U129|B3GNL_MOUSE	tr|A0A3Q7T566|A0A3Q7T566_VULVU
OG0003556	sp|Q3U3D7|T131L_MOUSE	tr|A0A3Q7TRG8|A0A3Q7TRG8_VULVU
OG0003557	sp|Q3UH68|LIMC1_MOUSE	tr|A0A3Q7R6S0|A0A3Q7R6S0_VULVU
OG0003558	sp|Q3UHR0|BAHC1_MOUSE	tr|A0A3Q7T5B3|A0A3Q7T5B3_VULVU
OG0003559	sp|Q3USS3|DRC1_MOUSE	tr|A0A3Q7RC91|A0A3Q7RC91_VULVU
OG0003560	sp|Q5DU41|LRC8B_MOUSE	tr|A0A3Q7TZ19|A0A3Q7TZ19_VULVU
OG0003561	sp|Q60668|HNRPD_MOUSE	tr|A0A3Q7S501|A0A3Q7S501_VULVU
OG0003562	sp|Q61097|KSR1_MOUSE	tr|A0A3Q7U2N7|A0A3Q7U2N7_VULVU
OG0003563	sp|Q61160|FADD_MOUSE	tr|A0A3Q7TEC6|A0A3Q7TEC6_VULVU
OG0003564	sp|Q61412|VSX2_MOUSE	tr|A0A3Q7TFY0|A0A3Q7TFY0_VULVU
OG0003565	sp|Q62270|SRMS_MOUSE	tr|A0A3Q7T250|A0A3Q7T250_VULVU
OG0003566	sp|Q62471|VNS1_MOUSE	tr|A0A3Q7QUW4|A0A3Q7QUW4_VULVU
OG0003567	sp|Q64674|SPEE_MOUSE	tr|A0A3Q7UJY7|A0A3Q7UJY7_VULVU
OG0003568	sp|Q6NVF9|CPSF6_MOUSE	tr|A0A3Q7SBR4|A0A3Q7SBR4_VULVU
OG0003569	sp|Q6P1B1|XPP1_MOUSE	tr|A0A3Q7RUP2|A0A3Q7RUP2_VULVU
OG0003570	sp|Q6PER3|MARE3_MOUSE	tr|A0A3Q7R2I6|A0A3Q7R2I6_VULVU
OG0003571	sp|Q71B07|D19L3_MOUSE	tr|A0A3Q7TL02|A0A3Q7TL02_VULVU
OG0003572	sp|Q80W69|CL071_MOUSE	tr|A0A3Q7S608|A0A3Q7S608_VULVU
OG0003573	sp|Q80YW5|BSPRY_MOUSE	tr|A0A3Q7TTI6|A0A3Q7TTI6_VULVU
OG0003574	sp|Q8BGT0|OSTM1_MOUSE	tr|A0A3Q7U2U9|A0A3Q7U2U9_VULVU
OG0003575	sp|Q8BHL6|FAP24_MOUSE	tr|A0A3Q7TKY3|A0A3Q7TKY3_VULVU
OG0003576	sp|Q8BMP6|GCP60_MOUSE	tr|A0A3Q7TCI0|A0A3Q7TCI0_VULVU
OG0003577	sp|Q8BUE1|SL9A4_MOUSE	tr|A0A3Q7S0R9|A0A3Q7S0R9_VULVU
OG0003578	sp|Q8BXL7|ARFRP_MOUSE	tr|A0A3Q7UC97|A0A3Q7UC97_VULVU
OG0003579	sp|Q8C0M8|DNAI1_MOUSE	tr|A0A3Q7TTZ1|A0A3Q7TTZ1_VULVU
OG0003580	sp|Q8CFA2|GCST_MOUSE	tr|A0A3Q7RET9|A0A3Q7RET9_VULVU
OG0003581	sp|Q8K071|TM221_MOUSE	tr|A0A3Q7RKA6|A0A3Q7RKA6_VULVU
OG0003582	sp|Q8K1M6|DNM1L_MOUSE	tr|A0A3Q7TL81|A0A3Q7TL81_VULVU
OG0003583	sp|Q8K298|ANLN_MOUSE	tr|A0A3Q7R616|A0A3Q7R616_VULVU
OG0003584	sp|Q8K4G5|ABLM1_MOUSE	tr|A0A3Q7S4Q0|A0A3Q7S4Q0_VULVU
OG0003585	sp|Q8R184|F110A_MOUSE	tr|A0A3Q7R8V9|A0A3Q7R8V9_VULVU
OG0003586	sp|Q8R1R3|STAR7_MOUSE	tr|A0A3Q7RVM3|A0A3Q7RVM3_VULVU
OG0003587	sp|Q8R2Q8|BST2_MOUSE	tr|A0A3Q7RJQ5|A0A3Q7RJQ5_VULVU
OG0003588	sp|Q8VEK3|HNRPU_MOUSE	tr|A0A3Q7TV84|A0A3Q7TV84_VULVU
OG0003589	sp|Q8VHQ9|ACO11_MOUSE	tr|A0A3Q7TN96|A0A3Q7TN96_VULVU
OG0003590	sp|Q91VL9|ZBTB1_MOUSE	tr|A0A3Q7U9N2|A0A3Q7U9N2_VULVU
OG0003591	sp|Q91WB2|PLPP7_MOUSE	tr|A0A3Q7TJ06|A0A3Q7TJ06_VULVU
OG0003592	sp|Q99KZ6|ZN639_MOUSE	tr|A0A3Q7U6K6|A0A3Q7U6K6_VULVU
OG0003593	sp|Q9CQV7|TIM14_MOUSE	tr|A0A3Q7T0S6|A0A3Q7T0S6_VULVU
OG0003594	sp|Q9CQW7|COA8_MOUSE	tr|A0A3Q7U4S1|A0A3Q7U4S1_VULVU
OG0003595	sp|Q9CR92|CCD96_MOUSE	tr|A0A3Q7TAL2|A0A3Q7TAL2_VULVU
OG0003596	sp|Q9D2W0|FXYD4_MOUSE	tr|A0A3Q7TM66|A0A3Q7TM66_VULVU
OG0003597	sp|Q9D361|SNR48_MOUSE	tr|A0A3Q7S775|A0A3Q7S775_VULVU
OG0003598	sp|Q9D4H8|CUL2_MOUSE	tr|A0A3Q7SA33|A0A3Q7SA33_VULVU
OG0003599	sp|Q9D8C4|IN35_MOUSE	tr|A0A3Q7RB75|A0A3Q7RB75_VULVU
OG0003600	sp|Q9DCN7|RNFT1_MOUSE	tr|A0A3Q7T9W6|A0A3Q7T9W6_VULVU
OG0003601	tr|Q9EQI5|Q9EQI5_MOUSE	tr|A0A3Q7RFD4|A0A3Q7RFD4_VULVU
OG0003602	sp|Q9ES97|RTN3_MOUSE	tr|A0A3Q7SU68|A0A3Q7SU68_VULVU
OG0003603	sp|Q9JHU3|CDK20_MOUSE	tr|A0A3Q7R310|A0A3Q7R310_VULVU
OG0003604	sp|Q9WUF2|EGR4_MOUSE	tr|A0A3Q7RXS6|A0A3Q7RXS6_VULVU
OG0003605	sp|Q9WUJ8|ORC6_MOUSE	tr|A0A3Q7RQW0|A0A3Q7RQW0_VULVU
OG0003606	sp|Q9WV56|GDF2_MOUSE	tr|A0A3Q7UCI0|A0A3Q7UCI0_VULVU
OG0003607	sp|A0JNT9|BICL1_MOUSE	tr|A0A3Q7TPI6|A0A3Q7TPI6_VULVU
OG0003608	sp|A1KXC4|FAIM3_MOUSE	tr|A0A3Q7RLE8|A0A3Q7RLE8_VULVU
OG0003609	sp|A2AJA7|AEGP_MOUSE	tr|A0A3Q7TE12|A0A3Q7TE12_VULVU
OG0003610	sp|A2ARM1|PATL2_MOUSE	tr|A0A3Q7SFW6|A0A3Q7SFW6_VULVU
OG0003611	sp|E9Q1P8|I2BP2_MOUSE	tr|A0A3Q7TGJ3|A0A3Q7TGJ3_VULVU
OG0003612	sp|E9Q2Z1|CECR2_MOUSE	tr|A0A3Q7S5Y7|A0A3Q7S5Y7_VULVU
OG0003613	tr|E9Q411|E9Q411_MOUSE	tr|A0A3Q7T1H5|A0A3Q7T1H5_VULVU
OG0003614	tr|J3QK46|J3QK46_MOUSE	tr|A0A3Q7U324|A0A3Q7U324_VULVU
OG0003615	sp|O09030|I13R1_MOUSE	tr|A0A3Q7RAY6|A0A3Q7RAY6_VULVU
OG0003616	sp|O35963|RB33B_MOUSE	tr|A0A3Q7TAV2|A0A3Q7TAV2_VULVU
OG0003617	sp|P09242|PPBT_MOUSE	tr|A0A3Q7UKQ8|A0A3Q7UKQ8_VULVU
OG0003618	sp|P20352|TF_MOUSE	tr|A0A3Q7RYX8|A0A3Q7RYX8_VULVU
OG0003619	sp|P30285|CDK4_MOUSE	tr|A0A3Q7TQY7|A0A3Q7TQY7_VULVU
OG0003620	sp|P52800|EFNB2_MOUSE	tr|A0A3Q7T5L0|A0A3Q7T5L0_VULVU
OG0003621	sp|P59016|VP33B_MOUSE	tr|A0A3Q7SM86|A0A3Q7SM86_VULVU
OG0003622	sp|P61364|OSTN_MOUSE	tr|A0A3Q7SLU7|A0A3Q7SLU7_VULVU
OG0003623	sp|P62858|RS28_MOUSE	tr|A0A3Q7R7I5|A0A3Q7R7I5_VULVU
OG0003624	sp|P97441|ZNT3_MOUSE	tr|A0A3Q7R354|A0A3Q7R354_VULVU
OG0003625	sp|P97468|CML1_MOUSE	tr|A0A3Q7RAJ5|A0A3Q7RAJ5_VULVU
OG0003626	sp|P97819|PLPL9_MOUSE	tr|A0A3Q7R3W6|A0A3Q7R3W6_VULVU
OG0003627	sp|Q1ERP8|CLM9_MOUSE	tr|A0A3Q7RBC7|A0A3Q7RBC7_VULVU
OG0003628	sp|Q2VPD4|BMAL2_MOUSE	tr|A0A3Q7T7E8|A0A3Q7T7E8_VULVU
OG0003629	sp|Q2YDW7|KMT5A_MOUSE	tr|A0A3Q7U4W4|A0A3Q7U4W4_VULVU
OG0003630	sp|Q3TBD2|HMHA1_MOUSE	tr|A0A3Q7UPA1|A0A3Q7UPA1_VULVU
OG0003631	sp|Q3TDK6|ROGDI_MOUSE	tr|A0A3Q7TU57|A0A3Q7TU57_VULVU
OG0003632	sp|Q3TVW5|TCHP_MOUSE	tr|A0A3Q7RJI0|A0A3Q7RJI0_VULVU
OG0003633	sp|Q3UTZ3|TPC14_MOUSE	tr|A0A3Q7UBB1|A0A3Q7UBB1_VULVU
OG0003634	sp|Q61595|KTN1_MOUSE	sp|O97961|KTN1_VULVU
OG0003635	sp|Q64104|NR2E1_MOUSE	tr|A0A3Q7TJP6|A0A3Q7TJP6_VULVU
OG0003636	sp|Q6DFW5|AT11B_MOUSE	tr|A0A3Q7T463|A0A3Q7T463_VULVU
OG0003637	sp|Q6P1D5|SE6L1_MOUSE	tr|A0A3Q7SE05|A0A3Q7SE05_VULVU
OG0003638	sp|Q6PHN1|CCD57_MOUSE	tr|A0A3Q7TKV6|A0A3Q7TKV6_VULVU
OG0003639	sp|Q6U7H8|PI5L1_MOUSE	tr|A0A3Q7TII0|A0A3Q7TII0_VULVU
OG0003640	sp|Q6ZQE4|NEMP1_MOUSE	tr|A0A3Q7TR67|A0A3Q7TR67_VULVU
OG0003641	sp|Q7TQ69|TMC3_MOUSE	tr|A0A3Q7SED3|A0A3Q7SED3_VULVU
OG0003642	sp|Q80SY6|ADAL_MOUSE	tr|A0A3Q7TGR8|A0A3Q7TGR8_VULVU
OG0003643	sp|Q80UG8|TTLL4_MOUSE	tr|A0A3Q7TRS4|A0A3Q7TRS4_VULVU
OG0003644	sp|Q80W99|CTSR3_MOUSE	tr|A0A3Q7S767|A0A3Q7S767_VULVU
OG0003645	sp|Q80WK2|OSTB_MOUSE	tr|A0A3Q7U911|A0A3Q7U911_VULVU
OG0003646	sp|Q8BHE3|ATCAY_MOUSE	tr|A0A3Q7TZS5|A0A3Q7TZS5_VULVU
OG0003647	sp|Q8BVI4|DHPR_MOUSE	tr|A0A3Q7SGP2|A0A3Q7SGP2_VULVU
OG0003648	sp|Q8BZF2|NIPA4_MOUSE	tr|A0A3Q7UDM0|A0A3Q7UDM0_VULVU
OG0003649	sp|Q8CD94|LIN52_MOUSE	tr|A0A3Q7TSW0|A0A3Q7TSW0_VULVU
OG0003650	sp|Q8JZS7|HMGC2_MOUSE	tr|A0A3Q7RNR2|A0A3Q7RNR2_VULVU
OG0003651	sp|Q8JZU2|TXTP_MOUSE	tr|A0A3Q7SAV6|A0A3Q7SAV6_VULVU
OG0003652	sp|Q8QZT4|CRUM3_MOUSE	tr|A0A3Q7RPY5|A0A3Q7RPY5_VULVU
OG0003653	sp|Q8VCA6|T161A_MOUSE	tr|A0A3Q7RJ90|A0A3Q7RJ90_VULVU
OG0003654	sp|Q8VI78|PLA1A_MOUSE	tr|A0A3Q7RJE6|A0A3Q7RJE6_VULVU
OG0003655	sp|Q91ZJ9|HYAL1_MOUSE	tr|A0A3Q7RCD5|A0A3Q7RCD5_VULVU
