Orthogroup	Mus_musculus	Tursiops_truncatus
OG0001678	sp|O70582|LX12B_MOUSE, sp|Q9WV07|LOXE3_MOUSE	tr|A0A6J3QMS1|A0A6J3QMS1_TURTR
OG0001679	tr|D3Z6P9|D3Z6P9_MOUSE	tr|A0A2U4AV55|A0A2U4AV55_TURTR, tr|A0A2U4AQM7|A0A2U4AQM7_TURTR
OG0001680	sp|O09005|DEGS1_MOUSE, tr|Q3TS87|Q3TS87_MOUSE	tr|A0A2U3V1E7|A0A2U3V1E7_TURTR
OG0001681	sp|P26954|IL3B2_MOUSE, sp|P26955|IL3RB_MOUSE	tr|A0A6J3S597|A0A6J3S597_TURTR
OG0001682	sp|Q5FW85|ECM2_MOUSE	tr|A0A6J3RGP9|A0A6J3RGP9_TURTR, tr|A0A2U4B499|A0A2U4B499_TURTR
OG0001683	sp|Q8CEI1|BOLA3_MOUSE	tr|A0A6J3QC85|A0A6J3QC85_TURTR, tr|A0A2U4BX13|A0A2U4BX13_TURTR
OG0001684	sp|Q99P50|GHSR_MOUSE	tr|A0A2U4BGF1|A0A2U4BGF1_TURTR, tr|A0A2U3V912|A0A2U3V912_TURTR
OG0001685	tr|Q9D264|Q9D264_MOUSE, sp|Q9Z0H6|CST9_MOUSE	tr|A0A6J3Q1C9|A0A6J3Q1C9_TURTR
OG0001687	sp|Q9D5S1|TX19B_MOUSE, sp|Q99MV2|TX19A_MOUSE	tr|A0A2U3UYT5|A0A2U3UYT5_TURTR
OG0001688	sp|Q9DB27|MCTS1_MOUSE	tr|A0A2U3VAS3|A0A2U3VAS3_TURTR, tr|A0A6J3QTF2|A0A6J3QTF2_TURTR
OG0001689	sp|Q78JN3|ECI3_MOUSE, sp|Q9WUR2|ECI2_MOUSE	tr|A0A2U3UZN7|A0A2U3UZN7_TURTR
OG0001690	sp|Q8BHE0|PRR11_MOUSE	tr|A0A6J3RDZ8|A0A6J3RDZ8_TURTR, tr|A0A6J3QP47|A0A6J3QP47_TURTR
OG0001691	sp|Q9WTX6|CUL1_MOUSE	tr|A0A2U4B8G1|A0A2U4B8G1_TURTR, tr|A0A6J3RWA0|A0A6J3RWA0_TURTR
OG0001692	tr|Q9CZU9|Q9CZU9_MOUSE, tr|E0CXS8|E0CXS8_MOUSE	tr|A0A6J3QFP3|A0A6J3QFP3_TURTR
OG0001693	sp|O35403|ST3A1_MOUSE, tr|G5E904|G5E904_MOUSE	tr|A0A2U4AWK6|A0A2U4AWK6_TURTR
OG0001694	sp|P51949|MAT1_MOUSE	tr|A0A2U4ADA1|A0A2U4ADA1_TURTR, tr|A0A6J3R805|A0A6J3R805_TURTR
OG0001695	tr|Q1RME4|Q1RME4_MOUSE, sp|P97792|CXAR_MOUSE	tr|A0A2U4AB51|A0A2U4AB51_TURTR
OG0001696	sp|Q9JL95|PRG3_MOUSE, sp|Q61878|PRG2_MOUSE	tr|A0A2U3V8B3|A0A2U3V8B3_TURTR
OG0001697	sp|Q99JF8|PSIP1_MOUSE	tr|A0A6J3RH10|A0A6J3RH10_TURTR, tr|A0A6J3R1X4|A0A6J3R1X4_TURTR
OG0001698	sp|Q99JX1|TAF11_MOUSE	tr|A0A6J3R243|A0A6J3R243_TURTR, tr|A0A6J3S088|A0A6J3S088_TURTR
OG0001699	sp|Q9WTZ8|BEX2_MOUSE	tr|A0A2U3VA76|A0A2U3VA76_TURTR, tr|A0A2U4B3F7|A0A2U4B3F7_TURTR
OG0001700	tr|A0A0G2JFS9|A0A0G2JFS9_MOUSE, sp|Q8C9S8|ATG4A_MOUSE	tr|A0A2U4CHZ6|A0A2U4CHZ6_TURTR
OG0001701	sp|A2AGX3|PRD11_MOUSE	tr|A0A6J3RPD8|A0A6J3RPD8_TURTR, tr|A0A6J3RXN0|A0A6J3RXN0_TURTR
OG0001702	tr|L7N480|L7N480_MOUSE, sp|A1L3C1|GAR5A_MOUSE	tr|A0A6J3QH52|A0A6J3QH52_TURTR
OG0001703	sp|P97461|RS5_MOUSE	tr|A0A6J3SAZ3|A0A6J3SAZ3_TURTR, tr|A0A6J3QEA7|A0A6J3QEA7_TURTR
OG0001704	sp|P33434|MMP2_MOUSE, sp|Q0Q236|BSPH2_MOUSE	tr|A0A2U3V2T7|A0A2U3V2T7_TURTR
OG0001705	sp|Q8K4N2|SG11A_MOUSE, sp|Q3UW43|SG11B_MOUSE	tr|A0A6J3QQQ1|A0A6J3QQQ1_TURTR
OG0001706	sp|Q80T19|HEPC2_MOUSE, sp|Q9EQ21|HEPC_MOUSE	tr|A0A6J3QFE6|A0A6J3QFE6_TURTR
OG0001707	sp|Q922L6|NELFD_MOUSE	tr|A0A2U4C211|A0A2U4C211_TURTR, tr|A0A6J3S8Y0|A0A6J3S8Y0_TURTR
OG0001708	sp|Q80X59|TMC5B_MOUSE, sp|Q9D9D5|TMC5A_MOUSE	tr|A0A2U3V3V8|A0A2U3V3V8_TURTR
OG0001709	sp|P03966|MYCN_MOUSE, sp|Q9Z304|MYCS_MOUSE	tr|A0A6J3PV59|A0A6J3PV59_TURTR
OG0001710	sp|Q02053|UBA1_MOUSE, sp|P31254|UBA1Y_MOUSE	tr|A0A6J3QUK8|A0A6J3QUK8_TURTR
OG0001712	sp|O88310|ITL1A_MOUSE, sp|Q80ZA0|ITL1B_MOUSE	tr|A0A2U4B8P3|A0A2U4B8P3_TURTR
OG0001713	sp|Q8BJD1|ITIH5_MOUSE	tr|A0A6J3QRS5|A0A6J3QRS5_TURTR, tr|A0A6J3R0D7|A0A6J3R0D7_TURTR
OG0001714	sp|Q8VCG9|RFXAP_MOUSE	tr|A0A6J3QBM0|A0A6J3QBM0_TURTR, tr|A0A6J3R110|A0A6J3R110_TURTR
OG0001715	sp|P32020|SCP2_MOUSE	tr|A0A6J3S794|A0A6J3S794_TURTR, tr|A0A6J3PS21|A0A6J3PS21_TURTR
OG0001716	tr|Q505F4|Q505F4_MOUSE	tr|A0A2U4CL10|A0A2U4CL10_TURTR, tr|A0A2U4CL85|A0A2U4CL85_TURTR
OG0001717	sp|Q78KK3|S22AI_MOUSE, sp|Q8C0T7|MFSD9_MOUSE	tr|A0A6J3RSB4|A0A6J3RSB4_TURTR
OG0001718	sp|Q8BJ90|ZN771_MOUSE	tr|A0A2U4A8J0|A0A2U4A8J0_TURTR, tr|A0A2U4AL93|A0A2U4AL93_TURTR
OG0001719	sp|Q8CCG4|DPPA4_MOUSE	tr|A0A2U4AAF8|A0A2U4AAF8_TURTR, tr|A0A6J3RBP6|A0A6J3RBP6_TURTR
OG0001720	sp|Q9JM55|TOB2_MOUSE	tr|A0A6J3S4S1|A0A6J3S4S1_TURTR, tr|A0A2U3V2D9|A0A2U3V2D9_TURTR
OG0001721	sp|Q8JZL2|MCHR1_MOUSE	tr|A0A2U4AVR2|A0A2U4AVR2_TURTR, tr|A0A6J3S4Q1|A0A6J3S4Q1_TURTR
OG0001722	sp|Q91WS0|CISD1_MOUSE	tr|A0A6J3QK62|A0A6J3QK62_TURTR, tr|A0A6J3Q5A2|A0A6J3Q5A2_TURTR
OG0001723	sp|Q9CXP4|RHG08_MOUSE, sp|Q5FWK3|RHG01_MOUSE	tr|A0A6J3RQ68|A0A6J3RQ68_TURTR
OG0001724	sp|B1AX39|ZCHC7_MOUSE	tr|A0A6J3PUE9|A0A6J3PUE9_TURTR, tr|A0A6J3RHL6|A0A6J3RHL6_TURTR
OG0001725	sp|Q2TL60|ZN667_MOUSE	tr|A0A6J3RY85|A0A6J3RY85_TURTR, tr|A0A2U4ATW1|A0A2U4ATW1_TURTR
OG0001726	sp|Q8BHN1|TXLNG_MOUSE	tr|A0A2U4AJV3|A0A2U4AJV3_TURTR, tr|A0A6J3QVH4|A0A6J3QVH4_TURTR
OG0001727	sp|Q8BV42|ZN786_MOUSE	tr|A0A6J3RPG9|A0A6J3RPG9_TURTR, tr|A0A6J3RYE6|A0A6J3RYE6_TURTR
OG0001728	sp|Q9ESJ1|CABL1_MOUSE, sp|Q8K3M5|CABL2_MOUSE	tr|A0A2U4AYP6|A0A2U4AYP6_TURTR
OG0001729	sp|P48997|INVO_MOUSE	tr|A0A6J3RT51|A0A6J3RT51_TURTR, tr|A0A2U4A303|A0A2U4A303_TURTR
OG0001730	sp|Q9CUX1|P52K_MOUSE	tr|A0A6J3R8D3|A0A6J3R8D3_TURTR, tr|A0A2U4CFZ5|A0A2U4CFZ5_TURTR
OG0001731	sp|Q9DAU7|WFDC2_MOUSE	tr|A0A6J3Q437|A0A6J3Q437_TURTR, tr|A0A6J3Q0E3|A0A6J3Q0E3_TURTR
OG0001732	sp|O35943|FRDA_MOUSE	tr|A0A2U3V7M4|A0A2U3V7M4_TURTR, tr|A0A6J3Q210|A0A6J3Q210_TURTR
OG0001733	tr|A2AMD0|A2AMD0_MOUSE, sp|Q05CL8|LARP7_MOUSE	tr|A0A2U4AR09|A0A2U4AR09_TURTR
OG0001734	sp|Q8C1C1|SAPL1_MOUSE, sp|Q61207|SAP_MOUSE	tr|A0A6J3Q5P7|A0A6J3Q5P7_TURTR
OG0001735	sp|Q9CWM2|CDCA4_MOUSE	tr|A0A2U3V043|A0A2U3V043_TURTR, tr|A0A6J3QS29|A0A6J3QS29_TURTR
OG0001736	tr|B1ATY8|B1ATY8_MOUSE	tr|A0A2U4AUZ4|A0A2U4AUZ4_TURTR, tr|A0A6J3QNG4|A0A6J3QNG4_TURTR
OG0001737	tr|E0CX47|E0CX47_MOUSE, tr|B9EKK6|B9EKK6_MOUSE	tr|A0A2U4ACS0|A0A2U4ACS0_TURTR
OG0001738	sp|E9QAM5|HELZ2_MOUSE, sp|Q6DFV5|HELZ_MOUSE	tr|A0A2U4BM00|A0A2U4BM00_TURTR
OG0001740	sp|Q91Z53|GRHPR_MOUSE	tr|A0A2U4BFG7|A0A2U4BFG7_TURTR, tr|A0A2U4CGP4|A0A2U4CGP4_TURTR
OG0001741	sp|Q9CPX9|APC11_MOUSE	tr|A0A2U4BSS2|A0A2U4BSS2_TURTR, tr|A0A6J3Q6E9|A0A6J3Q6E9_TURTR
OG0001742	sp|Q9D7I9|TGM5_MOUSE, tr|A2ART8|A2ART8_MOUSE	tr|A0A6J3QTW0|A0A6J3QTW0_TURTR
OG0001743	sp|Q9WUB6|CLCKB_MOUSE, sp|Q9WUB7|CLCKA_MOUSE	tr|A0A6J3PYP9|A0A6J3PYP9_TURTR
OG0001744	sp|Q8BLK3|LSAMP_MOUSE	tr|A0A6J3RAR5|A0A6J3RAR5_TURTR, tr|A0A6J3RPS3|A0A6J3RPS3_TURTR
OG0001746	sp|O08919|NUMBL_MOUSE, sp|Q9QZS3|NUMB_MOUSE	tr|A0A6J3QCU3|A0A6J3QCU3_TURTR
OG0001747	sp|Q91Y47|FA11_MOUSE, sp|P26262|KLKB1_MOUSE	tr|A0A2U4A724|A0A2U4A724_TURTR
OG0001748	sp|Q8CHR9|PIHD2_MOUSE	tr|A0A6J3QSB0|A0A6J3QSB0_TURTR, tr|A0A6J3RTI5|A0A6J3RTI5_TURTR
OG0001749	sp|Q8K385|FRRS1_MOUSE	tr|A0A2U4A399|A0A2U4A399_TURTR, tr|A0A6J3RF51|A0A6J3RF51_TURTR
OG0001750	sp|Q9D8V7|SC11C_MOUSE	tr|A0A6J3RNM1|A0A6J3RNM1_TURTR, tr|A0A2U3V133|A0A2U3V133_TURTR
OG0001751	sp|Q80VJ8|KASH5_MOUSE	tr|A0A6J3QE55|A0A6J3QE55_TURTR, tr|A0A2U4BKM1|A0A2U4BKM1_TURTR
OG0001752	sp|Q8VEC4|CAHM2_MOUSE, sp|Q8CE93|CAHM4_MOUSE	tr|A0A6J3Q8N2|A0A6J3Q8N2_TURTR
OG0001753	sp|Q9D9T8|EFHC1_MOUSE, sp|Q9D485|EFHC2_MOUSE	tr|A0A2U4CJ57|A0A2U4CJ57_TURTR
OG0001754	sp|Q9D5R2|WDR20_MOUSE, tr|Q3UWE6|Q3UWE6_MOUSE	tr|A0A2U3V8U3|A0A2U3V8U3_TURTR
OG0001755	sp|O54891|LEG6_MOUSE, sp|Q8K419|LEG4_MOUSE	tr|A0A6J3QDM4|A0A6J3QDM4_TURTR
OG0001756	sp|O55003|BNIP3_MOUSE	tr|A0A2U4BRQ2|A0A2U4BRQ2_TURTR, tr|A0A6J3PUZ8|A0A6J3PUZ8_TURTR
OG0001757	sp|P97447|FHL1_MOUSE, tr|Q8CDC8|Q8CDC8_MOUSE	tr|A0A6J3QT44|A0A6J3QT44_TURTR
OG0001758	sp|Q8BVF2|PDCL3_MOUSE	tr|A0A2U4AS62|A0A2U4AS62_TURTR, tr|A0A2U4B0Z5|A0A2U4B0Z5_TURTR
OG0001759	sp|Q8CFG8|CS1B_MOUSE, sp|Q8CG14|CS1A_MOUSE	tr|A0A2U4AKS5|A0A2U4AKS5_TURTR
OG0001760	sp|Q8CIE0|SPA11_MOUSE	tr|A0A6J3R1T3|A0A6J3R1T3_TURTR, tr|A0A2U4AG83|A0A2U4AG83_TURTR
OG0001761	sp|P53612|PGTB2_MOUSE	tr|A0A6J3Q3X5|A0A6J3Q3X5_TURTR, tr|A0A2U4A380|A0A2U4A380_TURTR
OG0001762	sp|P56959|FUS_MOUSE	tr|A0A6J3Q4L8|A0A6J3Q4L8_TURTR, tr|A0A6J3RXN7|A0A6J3RXN7_TURTR
OG0001763	sp|Q6PE15|ABHDA_MOUSE	tr|A0A2U4ABH8|A0A2U4ABH8_TURTR, tr|A0A6J3R056|A0A6J3R056_TURTR
OG0001764	sp|Q9QY73|TMM59_MOUSE	tr|A0A2U3V4N8|A0A2U3V4N8_TURTR, tr|A0A2U4BJM3|A0A2U4BJM3_TURTR
OG0001765	sp|P55302|AMRP_MOUSE	tr|A0A6J3S9K9|A0A6J3S9K9_TURTR, tr|A0A6J3REW9|A0A6J3REW9_TURTR
OG0001766	sp|P23492|PNPH_MOUSE, tr|Q9D8C9|Q9D8C9_MOUSE	tr|A0A2U3V2U6|A0A2U3V2U6_TURTR
OG0001767	sp|A0A0A6YXX9|CTSEL_MOUSE, sp|P0DP43|CTSRE_MOUSE	tr|A0A2U4A5C9|A0A2U4A5C9_TURTR
OG0001768	sp|O88291|ZN326_MOUSE	tr|A0A6J3RNJ9|A0A6J3RNJ9_TURTR, tr|A0A2U4A2X4|A0A2U4A2X4_TURTR
OG0001769	sp|Q3TT38|ILRUN_MOUSE	tr|A0A6J3QAI7|A0A6J3QAI7_TURTR, tr|A0A6J3S076|A0A6J3S076_TURTR
OG0001770	sp|Q62313|TGON1_MOUSE, sp|Q62314|TGON2_MOUSE	tr|A0A6J3PVC8|A0A6J3PVC8_TURTR
OG0001771	sp|Q8BZA9|TIGAR_MOUSE	tr|A0A2U4AU54|A0A2U4AU54_TURTR, tr|A0A6J3S9F3|A0A6J3S9F3_TURTR
OG0001772	tr|Q80X81|Q80X81_MOUSE, sp|Q8CAY6|THIC_MOUSE	tr|A0A2U4CNT9|A0A2U4CNT9_TURTR
OG0001773	sp|Q8R1W2|GSG1_MOUSE, sp|D3Z7H4|GSG1L_MOUSE	tr|A0A6J3Q2L6|A0A6J3Q2L6_TURTR
OG0001774	sp|Q921R8|S41A3_MOUSE, sp|Q8BJA2|S41A1_MOUSE	tr|A0A6J3R1V7|A0A6J3R1V7_TURTR
OG0001775	sp|Q9DCD6|GBRAP_MOUSE	tr|A0A6J3PVI9|A0A6J3PVI9_TURTR, tr|A0A2U3V7U9|A0A2U3V7U9_TURTR
OG0001776	sp|P18893|IL10_MOUSE	tr|A0A2U3UZL1|A0A2U3UZL1_TURTR, tr|A0A2U4CQJ2|A0A2U4CQJ2_TURTR
OG0001777	sp|P19536|COX5B_MOUSE	tr|A0A6J3RYC6|A0A6J3RYC6_TURTR, tr|A0A2U3V8P8|A0A2U3V8P8_TURTR
OG0001778	sp|Q3UA16|SPC25_MOUSE	tr|A0A6J3R843|A0A6J3R843_TURTR, tr|A0A6J3RNL7|A0A6J3RNL7_TURTR
OG0001779	sp|Q5NCY3|CB5D1_MOUSE	tr|A0A6J3RCB0|A0A6J3RCB0_TURTR, tr|A0A6J3QQ84|A0A6J3QQ84_TURTR
OG0001780	sp|Q8K0W9|DPH3_MOUSE	tr|A0A2U3V7M7|A0A2U3V7M7_TURTR, tr|A0A2U4AY28|A0A2U4AY28_TURTR
OG0001781	sp|Q8VHH8|IL25_MOUSE, sp|Q8K4C5|IL17C_MOUSE	tr|A0A2U4A8D9|A0A2U4A8D9_TURTR
OG0001782	sp|P09690|ACHB_MOUSE	tr|A0A6J3QNC9|A0A6J3QNC9_TURTR, tr|A0A6J3QNM3|A0A6J3QNM3_TURTR
OG0001783	sp|P60824|CIRBP_MOUSE	tr|A0A6J3PS39|A0A6J3PS39_TURTR, tr|A0A6J3R7M7|A0A6J3R7M7_TURTR
OG0001784	sp|Q5NCF2|TPPC1_MOUSE	tr|A0A6J3QQ89|A0A6J3QQ89_TURTR, tr|A0A6J3RBS6|A0A6J3RBS6_TURTR
OG0001785	sp|Q8BH93|MISSL_MOUSE, sp|Q9D7G9|MISS_MOUSE	tr|A0A2U4AF10|A0A2U4AF10_TURTR
OG0001786	sp|Q99MZ7|PECR_MOUSE, sp|Q9WV68|DECR2_MOUSE	tr|A0A6J3Q185|A0A6J3Q185_TURTR
OG0001787	sp|Q9D0E1|HNRPM_MOUSE	tr|A0A6J3R6D8|A0A6J3R6D8_TURTR, tr|A0A6J3S8G3|A0A6J3S8G3_TURTR
OG0001788	tr|A2AF28|A2AF28_MOUSE, sp|Q5HZI9|S2551_MOUSE	tr|A0A2U4CGE1|A0A2U4CGE1_TURTR
OG0001789	sp|Q6PCZ4|MAGE1_MOUSE, tr|Q52KG3|Q52KG3_MOUSE	tr|A0A2U3VAC3|A0A2U3VAC3_TURTR
OG0001790	sp|Q921H8|THIKA_MOUSE, sp|Q8VCH0|THIKB_MOUSE	tr|A0A6J3S0X2|A0A6J3S0X2_TURTR
OG0001791	sp|O09010|LFNG_MOUSE, sp|O09008|MFNG_MOUSE	tr|A0A6J3Q4I0|A0A6J3Q4I0_TURTR
OG0001792	sp|P11610|CD1D2_MOUSE, sp|P11609|CD1D1_MOUSE	tr|A0A2U3V968|A0A2U3V968_TURTR
OG0001793	sp|P51163|HEM4_MOUSE	tr|A0A6J3Q6J1|A0A6J3Q6J1_TURTR, tr|A0A2U4BJT6|A0A2U4BJT6_TURTR
OG0001794	sp|Q78JE5|FBX22_MOUSE	tr|A0A6J3RBW5|A0A6J3RBW5_TURTR, tr|A0A2U4CMC2|A0A2U4CMC2_TURTR
OG0001795	sp|Q9JIX0|ENY2_MOUSE	tr|A0A6J3RHG3|A0A6J3RHG3_TURTR, tr|A0A2U3V914|A0A2U3V914_TURTR
OG0001796	sp|Q9WVA4|TAGL2_MOUSE	tr|A0A6J3RCS9|A0A6J3RCS9_TURTR, tr|A0A2U3VAV5|A0A2U3VAV5_TURTR
OG0001797	sp|P13595|NCAM1_MOUSE	tr|A0A6J3RP81|A0A6J3RP81_TURTR, tr|B7SAV9|B7SAV9_TURTR
OG0001798	tr|Q8VG11|Q8VG11_MOUSE, tr|Q7TQQ3|Q7TQQ3_MOUSE	tr|A0A2U3VA73|A0A2U3VA73_TURTR
OG0001799	sp|Q8BGV3|TACD2_MOUSE	tr|A0A2U4BXS8|A0A2U4BXS8_TURTR, tr|A0A6J3QPP9|A0A6J3QPP9_TURTR
OG0001800	sp|Q8CHK3|MBOA7_MOUSE, sp|Q8BH98|MBOA1_MOUSE	tr|A0A2U4C5R6|A0A2U4C5R6_TURTR
OG0001801	sp|Q9D8U2|TM41A_MOUSE	tr|A0A6J3RA54|A0A6J3RA54_TURTR, tr|A0A6J3PZH8|A0A6J3PZH8_TURTR
OG0001802	sp|P85094|ISC2A_MOUSE, sp|Q9DCC7|ISC2B_MOUSE	tr|A0A6J3QI78|A0A6J3QI78_TURTR
OG0001803	sp|Q9Z1D9|ZN394_MOUSE	tr|A0A2U4AYX9|A0A2U4AYX9_TURTR, tr|A0A2U4CE55|A0A2U4CE55_TURTR
OG0001804	sp|Q8BUB4|WDFY2_MOUSE, sp|E9Q4P1|WDFY1_MOUSE	tr|A0A6J3QAH4|A0A6J3QAH4_TURTR
OG0001805	sp|Q5BU09|EAPP_MOUSE	tr|A0A2U4AF49|A0A2U4AF49_TURTR, tr|A0A6J3QSN1|A0A6J3QSN1_TURTR
OG0001806	sp|Q8CC21|TTC19_MOUSE	tr|A0A6J3REF3|A0A6J3REF3_TURTR, tr|A0A6J3QNP0|A0A6J3QNP0_TURTR
OG0001807	sp|Q9CYY7|PLD3B_MOUSE	tr|A0A6J3PUE8|A0A6J3PUE8_TURTR, tr|A0A2U4C2C0|A0A2U4C2C0_TURTR
OG0001808	tr|B2RSY5|B2RSY5_MOUSE, tr|Q6IMH7|Q6IMH7_MOUSE	tr|A0A6J3QMG5|A0A6J3QMG5_TURTR
OG0001809	sp|Q8K0Q5|RHG18_MOUSE, sp|E9Q6X9|RHG40_MOUSE	tr|A0A2U4CPQ4|A0A2U4CPQ4_TURTR
OG0001810	sp|P62281|RS11_MOUSE	tr|A0A6J3S1I5|A0A6J3S1I5_TURTR, tr|A0A6J3QDF7|A0A6J3QDF7_TURTR
OG0001811	sp|Q9CR61|NDUB7_MOUSE	tr|A0A6J3R5P3|A0A6J3R5P3_TURTR, tr|A0A2U4BF30|A0A2U4BF30_TURTR
OG0001812	sp|Q8C8M1|SHCAF_MOUSE	tr|A0A6J3RCJ9|A0A6J3RCJ9_TURTR, tr|A0A6J3S7D0|A0A6J3S7D0_TURTR
OG0001813	sp|Q9CXP8|GBG10_MOUSE	tr|A0A6J3RI42|A0A6J3RI42_TURTR, tr|A0A6J3QFK8|A0A6J3QFK8_TURTR
OG0001814	sp|Q9D0F3|LMAN1_MOUSE, sp|Q8VCD3|LMA1L_MOUSE	tr|A0A2U3V3L9|A0A2U3V3L9_TURTR
OG0001815	sp|A2ALU4|SHRM2_MOUSE	tr|A0A2U4C486|A0A2U4C486_TURTR, tr|A0A6J3QTF0|A0A6J3QTF0_TURTR
OG0001816	sp|Q8BQC3|IGDC3_MOUSE	tr|A0A6J3QU91|A0A6J3QU91_TURTR, tr|A0A6J3RSZ0|A0A6J3RSZ0_TURTR
OG0001817	tr|G3X9X1|G3X9X1_MOUSE	tr|A0A6J3RXH4|A0A6J3RXH4_TURTR, tr|A0A6J3Q5X5|A0A6J3Q5X5_TURTR
OG0001818	sp|Q99NB8|UBQL4_MOUSE, tr|Q9D4I8|Q9D4I8_MOUSE	tr|A0A2U3V058|A0A2U3V058_TURTR
OG0001819	sp|Q9D9M5|PHOP2_MOUSE	tr|A0A2U4ACA4|A0A2U4ACA4_TURTR, tr|A0A2U4A1B5|A0A2U4A1B5_TURTR
OG0001820	sp|Q8WUR0|CS012_MOUSE	tr|A0A2U4BTU2|A0A2U4BTU2_TURTR, tr|A0A6J3RXI2|A0A6J3RXI2_TURTR
OG0001821	sp|Q9JMG3|TMUB1_MOUSE	tr|A0A6J3REL6|A0A6J3REL6_TURTR, tr|A0A6J3RXZ3|A0A6J3RXZ3_TURTR
OG0001822	sp|Q9WTN0|GGPPS_MOUSE	tr|A0A2U4BVD4|A0A2U4BVD4_TURTR, tr|A0A2U3V1P5|A0A2U3V1P5_TURTR
OG0001823	sp|O70145|NCF2_MOUSE	tr|Q9N0E9|Q9N0E9_TURTR, tr|A0A6J3RT57|A0A6J3RT57_TURTR
OG0001824	sp|O88554|PARP2_MOUSE	tr|A0A6J3QZK0|A0A6J3QZK0_TURTR, tr|A0A6J3S5B4|A0A6J3S5B4_TURTR
OG0001825	sp|Q6NVF0|OCRL_MOUSE	tr|A0A6J3QSG6|A0A6J3QSG6_TURTR, tr|A0A6J3QRU8|A0A6J3QRU8_TURTR
OG0001826	tr|E9PVG8|E9PVG8_MOUSE, tr|E9Q0B5|E9Q0B5_MOUSE	tr|A0A6J3QGG7|A0A6J3QGG7_TURTR
OG0001827	sp|P22907|HEM3_MOUSE	tr|A0A6J3S851|A0A6J3S851_TURTR, tr|A0A6J3RTQ3|A0A6J3RTQ3_TURTR
OG0001828	sp|Q8VE47|UBA5_MOUSE	tr|A0A6J3R9J7|A0A6J3R9J7_TURTR, tr|A0A6J3R0Q4|A0A6J3R0Q4_TURTR
OG0001829	sp|D2EAC2|ZBED6_MOUSE	tr|A0A6J3RXP1|A0A6J3RXP1_TURTR, tr|A0A2U4CRR6|A0A2U4CRR6_TURTR
OG0001830	sp|Q04750|TOP1_MOUSE, sp|Q8R4U6|TOP1M_MOUSE	tr|A0A2U3UYS8|A0A2U3UYS8_TURTR
OG0001831	sp|Q68FD5|CLH1_MOUSE	tr|A0A6J3PTM8|A0A6J3PTM8_TURTR, tr|A0A6J3QJC5|A0A6J3QJC5_TURTR
OG0001832	sp|Q6PDE8|MF13A_MOUSE, tr|A0A1L1SUA2|A0A1L1SUA2_MOUSE	tr|A0A2U4BQM1|A0A2U4BQM1_TURTR
OG0001833	tr|E9PYI4|E9PYI4_MOUSE, sp|A2AVR2|MROH7_MOUSE	tr|A0A6J3S539|A0A6J3S539_TURTR
OG0001834	sp|P62830|RL23_MOUSE	tr|A0A2U3V3S1|A0A2U3V3S1_TURTR, tr|A0A2U4ALS2|A0A2U4ALS2_TURTR
OG0001835	sp|P97872|FMO5_MOUSE	tr|A0A6J3RQ18|A0A6J3RQ18_TURTR, tr|A0A6J3RPL1|A0A6J3RPL1_TURTR
OG0001836	sp|Q07243|MTF1_MOUSE	tr|A0A6J3PVQ8|A0A6J3PVQ8_TURTR, tr|A0A2U4BK96|A0A2U4BK96_TURTR
OG0001837	sp|Q5S003|SPG17_MOUSE	tr|A0A6J3RW26|A0A6J3RW26_TURTR, tr|A0A6J3R900|A0A6J3R900_TURTR
OG0001839	tr|Q8BW45|Q8BW45_MOUSE, sp|Q8K2Z8|UB2Q2_MOUSE	tr|A0A2U4CK87|A0A2U4CK87_TURTR
OG0001841	sp|P04224|HA22_MOUSE, sp|P01904|HA21_MOUSE	tr|A0A2U4CIN5|A0A2U4CIN5_TURTR
OG0001842	sp|Q60739|BAG1_MOUSE	tr|A0A6J3R5N2|A0A6J3R5N2_TURTR, tr|A0A6J3RGR9|A0A6J3RGR9_TURTR
OG0001843	sp|Q7TPN9|PRR14_MOUSE	tr|A0A6J3Q4C8|A0A6J3Q4C8_TURTR, tr|A0A6J3PX76|A0A6J3PX76_TURTR
OG0001844	sp|Q9QYJ7|DS13B_MOUSE, sp|Q8BK84|DUS29_MOUSE	tr|A0A6J3Q7F0|A0A6J3Q7F0_TURTR
OG0001845	sp|Q497Q6|F228B_MOUSE, sp|Q8CDW1|F228A_MOUSE	tr|A0A6J3PXP7|A0A6J3PXP7_TURTR
OG0001846	sp|Q921M4|GOGA2_MOUSE, tr|A2ARC0|A2ARC0_MOUSE	tr|A0A6J3RIX2|A0A6J3RIX2_TURTR
OG0001847	sp|Q4VAA2|CDV3_MOUSE	tr|A0A2U4B936|A0A2U4B936_TURTR, tr|A0A6J3S1D7|A0A6J3S1D7_TURTR
OG0001848	sp|Q5U4D8|SC5A6_MOUSE	tr|A0A6J3PXP1|A0A6J3PXP1_TURTR, tr|A0A6J3PY03|A0A6J3PY03_TURTR
OG0001849	sp|Q61476|DAF2_MOUSE, sp|Q61475|DAF1_MOUSE	tr|A0A2U3ZZ29|A0A2U3ZZ29_TURTR
OG0001850	sp|Q62010|OVGP1_MOUSE	tr|A0A6J3RU77|A0A6J3RU77_TURTR, tr|A0A6J3RTL2|A0A6J3RTL2_TURTR
OG0001851	sp|Q923B3|NRIF1_MOUSE, sp|Q921B4|NRIF2_MOUSE	tr|A0A2U4AU42|A0A2U4AU42_TURTR
