Orthogroup	Mus_musculus	Myotis_brandtii
OG0001284	sp|O35926|CD5R2_MOUSE	tr|S7QBJ3|S7QBJ3_MYOBR
OG0001284	sp|P61809|CD5R1_MOUSE	tr|S7Q1Q5|S7Q1Q5_MYOBR
OG0001285	sp|Q6NV83|SR140_MOUSE	tr|S7N0X3|S7N0X3_MYOBR, tr|S7PCV9|S7PCV9_MYOBR, tr|S7MUT6|S7MUT6_MYOBR
OG0001286	sp|Q6NZJ6|IF4G1_MOUSE	tr|S7PT64|S7PT64_MYOBR, tr|S7PZV4|S7PZV4_MYOBR, tr|S7PSG6|S7PSG6_MYOBR
OG0001287	tr|E9PYY6|E9PYY6_MOUSE, sp|Q8VCV9|MF4B1_MOUSE, tr|J3QNS5|J3QNS5_MOUSE	tr|S7NMB3|S7NMB3_MYOBR
OG0001288	sp|Q9ERS6|IRPL2_MOUSE	tr|S7PH44|S7PH44_MYOBR
OG0001288	sp|P59823|IRPL1_MOUSE	tr|S7ND80|S7ND80_MYOBR
OG0001289	sp|Q8BG92|CLVS2_MOUSE	tr|S7P641|S7P641_MYOBR
OG0001289	sp|Q9D4C9|CLVS1_MOUSE	tr|S7N249|S7N249_MYOBR
OG0001290	sp|Q05186|RCN1_MOUSE, sp|Q8BH97|RCN3_MOUSE, sp|Q8BP92|RCN2_MOUSE	tr|S7N4I4|S7N4I4_MYOBR
OG0001291	sp|Q08376|ZBT14_MOUSE	tr|S7N2Z0|S7N2Z0_MYOBR
OG0001291	sp|Q8BN78|KAISO_MOUSE	tr|S7NPM6|S7NPM6_MYOBR
OG0001292	sp|P58660|CAR10_MOUSE, sp|A2AIV8|CARD9_MOUSE, sp|Q8CIS0|CAR11_MOUSE	tr|S7QBG1|S7QBG1_MYOBR
OG0001293	sp|Q99MP3|CALCB_MOUSE, sp|P12968|IAPP_MOUSE, sp|P70160|CALC_MOUSE	tr|S7Q4Q9|S7Q4Q9_MYOBR
OG0001294	sp|Q9Z2N8|ACL6A_MOUSE	tr|S7NL20|S7NL20_MYOBR
OG0001294	sp|Q99MR0|ACL6B_MOUSE	tr|S7PXI5|S7PXI5_MYOBR
OG0001295	sp|A2AP18|PLCH2_MOUSE	tr|S7N189|S7N189_MYOBR
OG0001295	sp|Q4KWH5|PLCH1_MOUSE	tr|S7N9C0|S7N9C0_MYOBR
OG0001296	tr|E9Q4J3|E9Q4J3_MOUSE, tr|Q7TRY2|Q7TRY2_MOUSE	tr|S7NUF9|S7NUF9_MYOBR, tr|S7NSZ0|S7NSZ0_MYOBR
OG0001297	sp|P02772|FETA_MOUSE, tr|F8VQ07|F8VQ07_MOUSE, sp|O89020|AFAM_MOUSE	tr|S7N7U0|S7N7U0_MYOBR
OG0001298	sp|P86546|OSTCN_MOUSE, sp|P54615|OSTR_MOUSE, sp|P86547|OSTC2_MOUSE	tr|S7PKJ2|S7PKJ2_MYOBR
OG0001299	sp|Q80US4|ARP5_MOUSE	tr|S7PKB2|S7PKB2_MYOBR, tr|S7Q600|S7Q600_MYOBR, tr|S7NG37|S7NG37_MYOBR
OG0001300	sp|Q9Z207|DIAP3_MOUSE	tr|S7N6K6|S7N6K6_MYOBR
OG0001300	sp|O70566|DIAP2_MOUSE	tr|S7MWJ5|S7MWJ5_MYOBR
OG0001302	sp|P70398|USP9X_MOUSE	tr|S7Q7J2|S7Q7J2_MYOBR
OG0001302	tr|F8VPU6|F8VPU6_MOUSE	tr|S7MF65|S7MF65_MYOBR
OG0001303	sp|P02469|LAMB1_MOUSE	tr|S7P5J5|S7P5J5_MYOBR
OG0001303	sp|Q61292|LAMB2_MOUSE	tr|S7NZ34|S7NZ34_MYOBR
OG0001304	sp|P47856|GFPT1_MOUSE	tr|S7PKU5|S7PKU5_MYOBR
OG0001304	sp|Q9Z2Z9|GFPT2_MOUSE	tr|S7MRF1|S7MRF1_MYOBR
OG0001305	sp|O08605|MKNK1_MOUSE	tr|S7P4Z8|S7P4Z8_MYOBR
OG0001305	sp|Q8CDB0|MKNK2_MOUSE	tr|S7MGW1|S7MGW1_MYOBR
OG0001306	tr|Q8VFP3|Q8VFP3_MOUSE, tr|Q8VF16|Q8VF16_MOUSE, tr|Q7TRY5|Q7TRY5_MOUSE	tr|S7N782|S7N782_MYOBR
OG0001308	tr|J3KML0|J3KML0_MOUSE, sp|Q9D1B8|DCD2C_MOUSE, sp|Q5DU00|DCDC2_MOUSE	tr|S7PW62|S7PW62_MYOBR
OG0001309	sp|O88870|BEST1_MOUSE, sp|Q6H1V1|BEST3_MOUSE, sp|Q8BGM5|BEST2_MOUSE	tr|S7NIK3|S7NIK3_MYOBR
OG0001310	sp|O35111|KCNK3_MOUSE, tr|B2RVL1|B2RVL1_MOUSE, sp|Q3LS21|KCNK9_MOUSE	tr|S7PX27|S7PX27_MYOBR
OG0001311	sp|Q6NTA4|RRAGB_MOUSE	tr|S7NP34|S7NP34_MYOBR
OG0001311	sp|Q80X95|RRAGA_MOUSE	tr|S7PN77|S7PN77_MYOBR
OG0001312	tr|S4R1E0|S4R1E0_MOUSE, tr|S4R1G7|S4R1G7_MOUSE, tr|S4R1M3|S4R1M3_MOUSE	tr|S7NP23|S7NP23_MYOBR
OG0001313	sp|Q3UNZ8|QORL2_MOUSE, sp|Q9D404|OXSM_MOUSE, sp|P19096|FAS_MOUSE	tr|S7Q6E2|S7Q6E2_MYOBR
OG0001314	sp|O35379|MRP1_MOUSE	tr|S7N5F0|S7N5F0_MYOBR
OG0001314	sp|B2RX12|MRP3_MOUSE	tr|S7PEV2|S7PEV2_MYOBR
OG0001315	sp|Q2EY15|PRTG_MOUSE, sp|Q8BQC3|IGDC3_MOUSE, sp|Q9EQS9|IGDC4_MOUSE	tr|S7NIF2|S7NIF2_MYOBR
OG0001316	sp|P43028|GDF6_MOUSE	tr|S7NEY2|S7NEY2_MYOBR
OG0001316	sp|P43027|GDF5_MOUSE	tr|S7PYS6|S7PYS6_MYOBR
OG0001317	sp|Q8BG54|SPTC3_MOUSE	tr|S7MIE3|S7MIE3_MYOBR
OG0001317	sp|P97363|SPTC2_MOUSE	tr|S7P885|S7P885_MYOBR
OG0001318	sp|Q80WC7|AGFG2_MOUSE	tr|S7NBB2|S7NBB2_MYOBR
OG0001318	sp|Q8K2K6|AGFG1_MOUSE	tr|S7NP49|S7NP49_MYOBR
OG0001319	tr|Q8VGJ1|Q8VGJ1_MOUSE, sp|Q60885|OLF9_MOUSE, tr|Q8VGC1|Q8VGC1_MOUSE	tr|S7NCQ7|S7NCQ7_MYOBR
OG0001320	tr|Q9DBK7|Q9DBK7_MOUSE, sp|P31254|UBA1Y_MOUSE, sp|Q02053|UBA1_MOUSE	tr|S7PIK2|S7PIK2_MYOBR
OG0001321	sp|P09065|HME1_MOUSE	tr|S7NQ80|S7NQ80_MYOBR, tr|S7NHM8|S7NHM8_MYOBR, tr|S7NT01|S7NT01_MYOBR
OG0001322	sp|Q8CJ69|BMPER_MOUSE, sp|Q3U492|KCP_MOUSE, sp|Q3U515|VWCE_MOUSE	tr|S7MZB0|S7MZB0_MYOBR
OG0001323	sp|Q8BHR2|ENOX1_MOUSE	tr|S7P1U5|S7P1U5_MYOBR
OG0001323	sp|Q8R0Z2|ENOX2_MOUSE	tr|S7PT80|S7PT80_MYOBR
OG0001324	sp|O09005|DEGS1_MOUSE, tr|Q3TS87|Q3TS87_MOUSE, sp|Q8R2F2|DEGS2_MOUSE	tr|S7MUE9|S7MUE9_MYOBR
OG0001325	sp|Q9CR35|CTRB1_MOUSE	tr|S7MMW1|S7MMW1_MYOBR, tr|S7MJ95|S7MJ95_MYOBR, tr|S7MQ15|S7MQ15_MYOBR
OG0001326	sp|Q9EPQ1|TLR1_MOUSE	tr|S7PUQ2|S7PUQ2_MYOBR
OG0001326	sp|Q9EPW9|TLR6_MOUSE	tr|S7NBH0|S7NBH0_MYOBR
OG0001327	sp|O88393|TGBR3_MOUSE	tr|S7PXB1|S7PXB1_MYOBR
OG0001327	tr|D3YZZ2|D3YZZ2_MOUSE	tr|S7NUI5|S7NUI5_MYOBR
OG0001328	tr|Q3V0S2|Q3V0S2_MOUSE, tr|Q3V0X0|Q3V0X0_MOUSE, sp|P62325|BTG1_MOUSE	tr|S7Q0W1|S7Q0W1_MYOBR
OG0001329	sp|Q8CDJ3|BAKOR_MOUSE	tr|S7MU07|S7MU07_MYOBR, tr|S7PIV8|S7PIV8_MYOBR, tr|S7NI09|S7NI09_MYOBR
OG0001330	sp|Q8R3K3|PTCD2_MOUSE	tr|S7MQ58|S7MQ58_MYOBR
OG0001330	sp|Q8BK72|RT27_MOUSE	tr|S7P4V7|S7P4V7_MYOBR
OG0001331	sp|Q6P9R2|OXSR1_MOUSE	tr|S7NN29|S7NN29_MYOBR
OG0001331	sp|Q9Z1W9|STK39_MOUSE	tr|S7P3V2|S7P3V2_MYOBR
OG0001333	sp|Q3TYD6|LMTK2_MOUSE, sp|Q80YE4|LMTK1_MOUSE, sp|Q5XJV6|LMTK3_MOUSE	tr|S7PYA2|S7PYA2_MYOBR
OG0001334	sp|Q75UR0|ANO5_MOUSE	tr|S7MYE2|S7MYE2_MYOBR
OG0001334	sp|Q6P9J9|ANO6_MOUSE	tr|S7NIM8|S7NIM8_MYOBR
OG0001335	sp|Q9JIQ8|TMPS2_MOUSE, sp|Q9ER04|TMPS5_MOUSE, sp|Q8K1T0|TMPS3_MOUSE	tr|S7Q953|S7Q953_MYOBR
OG0001336	sp|P17532|TPH1_MOUSE	tr|S7NLJ2|S7NLJ2_MYOBR
OG0001336	sp|Q8CGV2|TPH2_MOUSE	tr|S7QCM5|S7QCM5_MYOBR
OG0001337	sp|Q3UPL0|SC31A_MOUSE	tr|S7MER7|S7MER7_MYOBR
OG0001337	sp|Q3TZ89|SC31B_MOUSE	tr|S7NPH3|S7NPH3_MYOBR
OG0001338	sp|Q8BG07|PLD4_MOUSE	tr|S7NU96|S7NU96_MYOBR
OG0001338	sp|O35405|PLD3_MOUSE	tr|S7PLZ7|S7PLZ7_MYOBR
OG0001339	sp|Q60714|S27A1_MOUSE	tr|S7N8H0|S7N8H0_MYOBR
OG0001339	sp|Q91VE0|S27A4_MOUSE	tr|S7NI72|S7NI72_MYOBR
OG0001340	sp|Q923J1|TRPM7_MOUSE	tr|S7MS79|S7MS79_MYOBR
OG0001340	sp|Q8CIR4|TRPM6_MOUSE	tr|S7PLQ7|S7PLQ7_MYOBR
OG0001341	sp|Q99ME7|TBX19_MOUSE	tr|S7NGL8|S7NGL8_MYOBR
OG0001341	sp|P20293|TBXT_MOUSE	tr|S7P3A0|S7P3A0_MYOBR
OG0001342	tr|Q8VFU5|Q8VFU5_MOUSE, tr|A0A2I3BQ22|A0A2I3BQ22_MOUSE, tr|A0A2I3BQH9|A0A2I3BQH9_MOUSE	tr|S7NA82|S7NA82_MYOBR
OG0001343	sp|P36898|BMR1B_MOUSE	tr|S7NH89|S7NH89_MYOBR
OG0001343	sp|P36895|BMR1A_MOUSE	tr|S7PIS2|S7PIS2_MYOBR
OG0001344	sp|P53783|SOX1_MOUSE, sp|P53784|SOX3_MOUSE, sp|P48432|SOX2_MOUSE	tr|S7MJG6|S7MJG6_MYOBR
OG0001345	tr|E9PUS2|E9PUS2_MOUSE	tr|S7PJ82|S7PJ82_MYOBR
OG0001345	sp|P58544|BTBD1_MOUSE	tr|S7NDI6|S7NDI6_MYOBR
OG0001346	sp|P50396|GDIA_MOUSE	tr|S7NTG4|S7NTG4_MYOBR
OG0001346	sp|Q61598|GDIB_MOUSE	tr|S7PN19|S7PN19_MYOBR
OG0001347	sp|Q6P1Z5|PED1A_MOUSE	tr|S7N9Q8|S7N9Q8_MYOBR
OG0001347	sp|Q8BGX1|PED1B_MOUSE	tr|S7NDV6|S7NDV6_MYOBR
OG0001348	sp|Q80UV9|TAF1_MOUSE	tr|S7NC15|S7NC15_MYOBR, tr|S7NA60|S7NA60_MYOBR, tr|S7PQ30|S7PQ30_MYOBR
OG0001349	sp|Q8CI66|STML1_MOUSE, sp|Q6PE84|STML3_MOUSE, sp|P54116|STOM_MOUSE	tr|S7NEV1|S7NEV1_MYOBR
OG0001350	sp|Q8CIM3|D2HDH_MOUSE, sp|P58710|GGLO_MOUSE, sp|Q8VCH6|DHC24_MOUSE	tr|S7MGC0|S7MGC0_MYOBR
OG0001351	sp|Q99PG6|TS1R1_MOUSE, sp|Q925I4|TS1R2_MOUSE	tr|S7NNI9|S7NNI9_MYOBR, tr|S7NL32|S7NL32_MYOBR
OG0001352	sp|P19246|NFH_MOUSE	tr|S7PNJ3|S7PNJ3_MYOBR
OG0001352	sp|P46660|AINX_MOUSE	tr|S7Q2S2|S7Q2S2_MYOBR
OG0001353	sp|P58750|PIM3_MOUSE	tr|S7NCH7|S7NCH7_MYOBR
OG0001353	sp|P06803|PIM1_MOUSE	tr|S7N633|S7N633_MYOBR
OG0001354	sp|Q91WD2|TRPV6_MOUSE	tr|S7MQ90|S7MQ90_MYOBR
OG0001354	sp|P69744|TRPV5_MOUSE	tr|S7MN22|S7MN22_MYOBR
OG0001355	sp|Q924I3|ACKR4_MOUSE, sp|Q9EQ16|CXCR6_MOUSE, sp|Q9WUT7|CCR9_MOUSE	tr|S7NAZ8|S7NAZ8_MYOBR
OG0001356	sp|Q9WTX6|CUL1_MOUSE	tr|S7P5V1|S7P5V1_MYOBR, tr|S7N0F9|S7N0F9_MYOBR, tr|S7PH81|S7PH81_MYOBR
OG0001357	sp|Q8QZX0|SBK1_MOUSE, sp|P0C5K0|SBK3_MOUSE, sp|P0C5K1|SBK2_MOUSE	tr|S7N013|S7N013_MYOBR
OG0001358	sp|Q9JL95|PRG3_MOUSE, sp|Q61878|PRG2_MOUSE	tr|S7NQL6|S7NQL6_MYOBR, tr|S7NRD2|S7NRD2_MYOBR
OG0001359	sp|Q8BFZ4|FXL21_MOUSE	tr|S7MSQ2|S7MSQ2_MYOBR
OG0001359	sp|Q8C4V4|FBXL3_MOUSE	tr|S7N220|S7N220_MYOBR
OG0001360	sp|Q9D0E1|HNRPM_MOUSE, sp|Q8C854|MYEF2_MOUSE	tr|S7N0L3|S7N0L3_MYOBR, tr|S7MZS5|S7MZS5_MYOBR
OG0001361	sp|F7A4A7|OTOGL_MOUSE, sp|Q8CG65|SSPO_MOUSE, sp|O55225|OTOG_MOUSE	tr|S7QBE1|S7QBE1_MYOBR
OG0001362	sp|O88908|SOAT2_MOUSE, sp|Q9Z2A7|DGAT1_MOUSE, sp|Q61263|SOAT1_MOUSE	tr|S7PG94|S7PG94_MYOBR
OG0001363	sp|Q99KG5|LSR_MOUSE, sp|B5TVM2|ILDR2_MOUSE, sp|Q8CBR1|ILDR1_MOUSE	tr|S7MPT0|S7MPT0_MYOBR
OG0001364	sp|P16294|FA9_MOUSE, sp|P33587|PROC_MOUSE, sp|P70375|FA7_MOUSE	tr|S7NGX9|S7NGX9_MYOBR
OG0001365	sp|P47877|IBP2_MOUSE	tr|S7NLW4|S7NLW4_MYOBR, tr|S7NI20|S7NI20_MYOBR, tr|S7MWB8|S7MWB8_MYOBR
OG0001366	sp|P56371|RAB4A_MOUSE	tr|S7P1X4|S7P1X4_MYOBR
OG0001366	sp|Q91ZR1|RAB4B_MOUSE	tr|S7PFS0|S7PFS0_MYOBR
OG0001367	tr|A7UAK5|A7UAK5_MOUSE	tr|S7MYQ5|S7MYQ5_MYOBR
OG0001367	sp|P70265|F262_MOUSE	tr|S7NPA7|S7NPA7_MYOBR
OG0001368	sp|P70336|ROCK2_MOUSE	tr|S7MVB3|S7MVB3_MYOBR
OG0001368	sp|P70335|ROCK1_MOUSE	tr|S7PB16|S7PB16_MYOBR
OG0001369	sp|A2A432|CUL4B_MOUSE	tr|S7NNE6|S7NNE6_MYOBR
OG0001369	sp|Q3TCH7|CUL4A_MOUSE	tr|S7NN30|S7NN30_MYOBR
OG0001370	sp|Q8R0Y6|AL1L1_MOUSE	tr|S7MXG1|S7MXG1_MYOBR
OG0001370	sp|Q8K009|AL1L2_MOUSE	tr|S7P427|S7P427_MYOBR
OG0001371	sp|Q8K214|SCMH1_MOUSE	tr|S7PBS6|S7PBS6_MYOBR, tr|S7N0T3|S7N0T3_MYOBR, tr|S7PT96|S7PT96_MYOBR
OG0001372	sp|Q91V61|SFXN3_MOUSE	tr|S7ND68|S7ND68_MYOBR
OG0001372	sp|Q99JR1|SFXN1_MOUSE	tr|S7NH84|S7NH84_MYOBR
OG0001373	sp|Q80Z96|VANG1_MOUSE	tr|S7P1A1|S7P1A1_MYOBR
OG0001373	sp|Q91ZD4|VANG2_MOUSE	tr|S7P4F6|S7P4F6_MYOBR
OG0001374	sp|Q99J95|CDK9_MOUSE	tr|S7NKW9|S7NKW9_MYOBR, tr|S7NC63|S7NC63_MYOBR, tr|S7NKT3|S7NKT3_MYOBR
OG0001375	sp|P14211|CALR_MOUSE, sp|Q9D9Q6|CALR3_MOUSE, tr|Q3TQS0|Q3TQS0_MOUSE	tr|S7NIE4|S7NIE4_MYOBR
OG0001376	sp|O54839|EOMES_MOUSE, sp|Q9JKD8|TBX21_MOUSE, sp|Q64336|TBR1_MOUSE	tr|S7NEZ1|S7NEZ1_MYOBR
OG0001377	sp|Q8BWG8|ARRB1_MOUSE, sp|Q91YI4|ARRB2_MOUSE, sp|Q9EQP6|ARRC_MOUSE	tr|S7PJS9|S7PJS9_MYOBR
OG0001378	sp|Q8CIP4|MARK4_MOUSE, sp|Q8VHJ5|MARK1_MOUSE, sp|Q03141|MARK3_MOUSE	tr|S7MCY2|S7MCY2_MYOBR
OG0001379	sp|Q9D7R7|PEPC_MOUSE	tr|S7N340|S7N340_MYOBR, tr|S7P7Y0|S7P7Y0_MYOBR, tr|S7NQI7|S7NQI7_MYOBR
OG0001380	tr|A2AQ92|A2AQ92_MOUSE	tr|S7NE07|S7NE07_MYOBR
OG0001380	tr|A0A494BAW1|A0A494BAW1_MOUSE	tr|S7PUT4|S7PUT4_MYOBR
OG0001381	sp|Q505D9|TRI67_MOUSE	tr|S7MCZ1|S7MCZ1_MYOBR
OG0001381	sp|Q8C7M3|TRIM9_MOUSE	tr|S7MYS7|S7MYS7_MYOBR
OG0001382	sp|Q7TPD0|INT3_MOUSE	tr|S7NGV2|S7NGV2_MYOBR, tr|S7NES0|S7NES0_MYOBR, tr|S7MVJ6|S7MVJ6_MYOBR
OG0001383	sp|Q80Z64|NANOG_MOUSE	tr|S7MLY5|S7MLY5_MYOBR, tr|S7P5Q3|S7P5Q3_MYOBR, tr|S7PW93|S7PW93_MYOBR
OG0001384	sp|Q9QXE7|TBL1X_MOUSE	tr|S7MKT1|S7MKT1_MYOBR
OG0001384	sp|Q8BHJ5|TBL1R_MOUSE	tr|S7NL28|S7NL28_MYOBR
OG0001385	sp|Q5FWK3|RHG01_MOUSE, sp|Q80Y19|RHGBA_MOUSE, sp|Q9CXP4|RHG08_MOUSE	tr|S7PIF5|S7PIF5_MYOBR
OG0001386	sp|P81615|UCN1_MOUSE, sp|Q8CIT0|CRF_MOUSE	tr|S7MDF7|S7MDF7_MYOBR, tr|S7PIR3|S7PIR3_MYOBR
OG0001387	sp|P22437|PGH1_MOUSE	tr|S7NEU4|S7NEU4_MYOBR
OG0001387	sp|Q05769|PGH2_MOUSE	tr|S7PLU6|S7PLU6_MYOBR
OG0001388	sp|Q7TNF8|RIMB1_MOUSE	tr|S7MHB1|S7MHB1_MYOBR
OG0001388	sp|Q80U40|RIMB2_MOUSE	tr|S7NRF7|S7NRF7_MYOBR
OG0001389	sp|Q6NZM9|HDAC4_MOUSE	tr|S7P4E9|S7P4E9_MYOBR
OG0001389	sp|Q99N13|HDAC9_MOUSE	tr|S7PSN1|S7PSN1_MYOBR
OG0001390	tr|Q3TJB1|Q3TJB1_MOUSE, sp|Q9CUX1|P52K_MOUSE, sp|A2A791|ZMYM4_MOUSE	tr|S7MX35|S7MX35_MYOBR
OG0001391	sp|Q99MJ9|DDX50_MOUSE	tr|S7Q0C8|S7Q0C8_MYOBR
OG0001391	sp|Q9JIK5|DDX21_MOUSE	tr|S7PTL8|S7PTL8_MYOBR
OG0001392	sp|P17809|GTR1_MOUSE	tr|S7PHT3|S7PHT3_MYOBR
OG0001392	sp|P32037|GTR3_MOUSE	tr|S7MN01|S7MN01_MYOBR
OG0001393	sp|Q08509|EPS8_MOUSE, sp|Q8R5F8|ES8L1_MOUSE, sp|Q99K30|ES8L2_MOUSE	tr|S7PJ93|S7PJ93_MYOBR
OG0001394	tr|B9EKK6|B9EKK6_MOUSE, sp|Q52KP5|NXPE4_MOUSE, sp|Q3U095|NXPE2_MOUSE	tr|S7MWA8|S7MWA8_MYOBR
OG0001395	sp|Q6NZP2|GPBL1_MOUSE	tr|S7Q1F4|S7Q1F4_MYOBR, tr|S7QBZ5|S7QBZ5_MYOBR, tr|S7Q877|S7Q877_MYOBR
OG0001396	tr|Q8VH17|Q8VH17_MOUSE, tr|Q8VGZ8|Q8VGZ8_MOUSE, tr|Q9EQQ7|Q9EQQ7_MOUSE	tr|S7MN68|S7MN68_MYOBR
OG0001397	sp|Q9QYY8|SPAST_MOUSE	tr|S7NTD6|S7NTD6_MYOBR, tr|S7N8T0|S7N8T0_MYOBR, tr|S7N6I7|S7N6I7_MYOBR
OG0001398	sp|Q8BMF3|MAON_MOUSE	tr|S7PRP5|S7PRP5_MYOBR
OG0001398	sp|P06801|MAOX_MOUSE	tr|S7PNT3|S7PNT3_MYOBR
OG0001399	sp|Q99LE1|RIPL2_MOUSE, sp|Q5ND29|RILP_MOUSE, sp|Q9JJC6|RIPL1_MOUSE	tr|S7NAZ0|S7NAZ0_MYOBR
OG0001400	sp|Q80TF4|KLH13_MOUSE, sp|Q6ZPT1|KLHL9_MOUSE, sp|Q8BWA5|KLH31_MOUSE	tr|S7P746|S7P746_MYOBR
OG0001401	sp|Q9DBC3|CMTR1_MOUSE	tr|S7NPA0|S7NPA0_MYOBR, tr|S7NLT3|S7NLT3_MYOBR, tr|S7PNI5|S7PNI5_MYOBR
OG0001402	sp|Q6PEE3|RIR2B_MOUSE	tr|S7NF05|S7NF05_MYOBR
OG0001402	sp|P11157|RIR2_MOUSE	tr|S7MVC1|S7MVC1_MYOBR
OG0001403	sp|Q8BQM8|EMAL5_MOUSE	tr|S7PQJ4|S7PQJ4_MYOBR
OG0001403	sp|Q5SQM0|EMAL6_MOUSE	tr|S7QD91|S7QD91_MYOBR
OG0001404	sp|Q7TSQ8|PDPR_MOUSE, sp|Q99LB7|SARDH_MOUSE	tr|S7MQ19|S7MQ19_MYOBR, tr|S7MMW8|S7MMW8_MYOBR
OG0001405	sp|Q9D306|MGT4C_MOUSE	tr|S7NKR9|S7NKR9_MYOBR, tr|S7QAE5|S7QAE5_MYOBR, tr|S7QGC9|S7QGC9_MYOBR
OG0001406	sp|Q9D4H2|GCC1_MOUSE	tr|S7NES7|S7NES7_MYOBR, tr|S7MI35|S7MI35_MYOBR, tr|S7PTY3|S7PTY3_MYOBR
OG0001407	sp|O88513|GEMI_MOUSE	tr|S7NB78|S7NB78_MYOBR, tr|S7MGN8|S7MGN8_MYOBR, tr|S7MNN6|S7MNN6_MYOBR
OG0001408	sp|Q80WQ9|ZBED4_MOUSE, sp|D2EAC2|ZBED6_MOUSE	tr|S7Q2B1|S7Q2B1_MYOBR, tr|S7NCZ8|S7NCZ8_MYOBR
OG0001409	sp|Q9EQN9|S19A2_MOUSE	tr|S7MJQ3|S7MJQ3_MYOBR
OG0001409	sp|Q99PL8|S19A3_MOUSE	tr|S7NKB9|S7NKB9_MYOBR
OG0001410	sp|P62823|RAB3C_MOUSE	tr|S7PVT7|S7PVT7_MYOBR
OG0001410	sp|P63011|RAB3A_MOUSE	tr|S7N685|S7N685_MYOBR
OG0001411	sp|P97447|FHL1_MOUSE	tr|S7MUS5|S7MUS5_MYOBR
OG0001411	tr|Q8CDC8|Q8CDC8_MOUSE	tr|S7NCA9|S7NCA9_MYOBR
OG0001412	sp|Q64511|TOP2B_MOUSE	tr|S7NVH2|S7NVH2_MYOBR
OG0001412	sp|Q01320|TOP2A_MOUSE	tr|S7MLH7|S7MLH7_MYOBR
OG0001413	sp|Q8C079|STRP1_MOUSE	tr|S7P7Z6|S7P7Z6_MYOBR
OG0001413	sp|Q8C9H6|STRP2_MOUSE	tr|S7MY18|S7MY18_MYOBR
OG0001414	sp|Q8BWD8|CDK19_MOUSE	tr|S7NMB8|S7NMB8_MYOBR
OG0001414	sp|Q8R3L8|CDK8_MOUSE	tr|S7MGI2|S7MGI2_MYOBR
OG0001415	sp|P59270|B3GA2_MOUSE, sp|Q9CW73|B3GA1_MOUSE	tr|S7QB00|S7QB00_MYOBR, tr|S7PZV1|S7PZV1_MYOBR
OG0001416	sp|Q9JHD1|KAT2B_MOUSE	tr|S7P7K2|S7P7K2_MYOBR
OG0001416	sp|Q9JHD2|KAT2A_MOUSE	tr|S7PYJ3|S7PYJ3_MYOBR
OG0001417	sp|Q61183|PAPOA_MOUSE	tr|S7MZW7|S7MZW7_MYOBR
OG0001417	sp|Q9WVP6|PAPOB_MOUSE	tr|S7NEE6|S7NEE6_MYOBR
OG0001418	tr|J3QJV4|J3QJV4_MOUSE	tr|S7QB85|S7QB85_MYOBR
OG0001418	tr|A0A1W2P860|A0A1W2P860_MOUSE	tr|S7NGY5|S7NGY5_MYOBR
OG0001420	sp|P51141|DVL1_MOUSE, sp|Q61062|DVL3_MOUSE, sp|Q60838|DVL2_MOUSE	tr|S7NDP0|S7NDP0_MYOBR
OG0001421	sp|Q6NWV3|IF122_MOUSE	tr|S7PNA9|S7PNA9_MYOBR, tr|S7PA13|S7PA13_MYOBR, tr|S7N268|S7N268_MYOBR
OG0001422	sp|Q8BY79|S35G1_MOUSE	tr|S7NMS3|S7NMS3_MYOBR, tr|S7N749|S7N749_MYOBR, tr|S7QCF7|S7QCF7_MYOBR
OG0001423	sp|Q99MJ6|NHRF4_MOUSE, sp|Q9JIL4|NHRF3_MOUSE	tr|S7NQC4|S7NQC4_MYOBR, tr|S7NKV0|S7NKV0_MYOBR
OG0001424	sp|Q9JJ06|C1GLT_MOUSE	tr|S7N9G4|S7N9G4_MYOBR, tr|S7PSL9|S7PSL9_MYOBR, tr|S7PUI4|S7PUI4_MYOBR
OG0001425	sp|Q60770|STXB3_MOUSE	tr|S7MK94|S7MK94_MYOBR
OG0001425	sp|O08599|STXB1_MOUSE	tr|S7NKT6|S7NKT6_MYOBR
OG0001426	sp|O35343|IMA3_MOUSE	tr|S7PES7|S7PES7_MYOBR
OG0001426	sp|O35344|IMA4_MOUSE	tr|S7MNM8|S7MNM8_MYOBR
OG0001427	sp|P16546|SPTN1_MOUSE	tr|S7NI68|S7NI68_MYOBR
OG0001427	sp|P08032|SPTA1_MOUSE	tr|S7NJ60|S7NJ60_MYOBR
OG0001428	sp|P30875|SSR2_MOUSE, sp|P49681|NPBW1_MOUSE, sp|O08858|SSR5_MOUSE	tr|S7N2T5|S7N2T5_MYOBR
OG0001429	sp|Q8C6M1|UBP20_MOUSE	tr|S7MSZ0|S7MSZ0_MYOBR
OG0001429	sp|Q8R5K2|UBP33_MOUSE	tr|S7N2Q9|S7N2Q9_MYOBR
OG0001430	sp|Q3THS6|METK2_MOUSE	tr|S7Q373|S7Q373_MYOBR
OG0001430	sp|Q91X83|METK1_MOUSE	tr|S7N2D6|S7N2D6_MYOBR
OG0001431	sp|Q9EP73|PD1L1_MOUSE, sp|Q9WUL5|PD1L2_MOUSE, sp|Q8VE98|CD276_MOUSE	tr|S7PAH5|S7PAH5_MYOBR
OG0001432	sp|A6H690|IQCAL_MOUSE	tr|S7Q628|S7Q628_MYOBR
OG0001432	sp|Q9CUL5|DRC11_MOUSE	tr|S7PRJ0|S7PRJ0_MYOBR
