Orthogroup	Mus_musculus	Muntiacus_reevesi
OG0005828	sp|Q8K2X2|RBM48_MOUSE	tr|A0A5N3XP09|A0A5N3XP09_MUNRE
OG0005829	sp|Q8BFT2|HAUS4_MOUSE	tr|A0A5N3XPH7|A0A5N3XPH7_MUNRE
OG0005830	sp|P0CW70|D19L2_MOUSE	tr|A0A5N3XQ13|A0A5N3XQ13_MUNRE
OG0005831	sp|Q99MR9|PPR3A_MOUSE	tr|A0A5N3XQ20|A0A5N3XQ20_MUNRE
OG0005832	sp|Q60604|SCIN_MOUSE	tr|A0A5N3XSQ8|A0A5N3XSQ8_MUNRE
OG0005833	sp|Q8VD62|CK068_MOUSE	tr|A0A5N3XTB7|A0A5N3XTB7_MUNRE
OG0005834	sp|Q6PGA0|RCOR3_MOUSE	tr|A0A5N3XTG7|A0A5N3XTG7_MUNRE
OG0005835	sp|Q8BHN3|GANAB_MOUSE	tr|A0A5N3XTL1|A0A5N3XTL1_MUNRE
OG0005836	tr|J3QN01|J3QN01_MOUSE	tr|A0A5N3XTU0|A0A5N3XTU0_MUNRE
OG0005837	sp|O35632|HYAL2_MOUSE	tr|A0A5N3XW35|A0A5N3XW35_MUNRE
OG0005838	sp|Q3ULW8|PARP3_MOUSE	tr|A0A5N3XYM3|A0A5N3XYM3_MUNRE
OG0005839	sp|P70658|CXCR4_MOUSE	tr|A0A5J5MG69|A0A5J5MG69_MUNRE
OG0005840	sp|P59053|KCNG3_MOUSE	tr|A0A5J5MH89|A0A5J5MH89_MUNRE
OG0005841	sp|P61514|RL37A_MOUSE	tr|A0A5J5ML61|A0A5J5ML61_MUNRE
OG0005842	sp|Q3TXS7|PSMD1_MOUSE	tr|A0A5J5MNW6|A0A5J5MNW6_MUNRE
OG0005843	sp|P11985|DYLT2_MOUSE	tr|A0A5J5MPY4|A0A5J5MPY4_MUNRE
OG0005844	sp|Q9DB91|MED29_MOUSE	tr|A0A5J5MQ89|A0A5J5MQ89_MUNRE
OG0005845	sp|Q9WVQ0|PMFBP_MOUSE	tr|A0A5J5MRR8|A0A5J5MRR8_MUNRE
OG0005846	sp|Q6P4S8|INT1_MOUSE	tr|A0A5J5MRX0|A0A5J5MRX0_MUNRE
OG0005847	sp|P07310|KCRM_MOUSE	tr|A0A5J5MSZ0|A0A5J5MSZ0_MUNRE
OG0005848	tr|A2AKE5|A2AKE5_MOUSE	tr|A0A5J5MSZ2|A0A5J5MSZ2_MUNRE
OG0005849	sp|Q8VCM2|NOXO1_MOUSE	tr|A0A5J5MWI4|A0A5J5MWI4_MUNRE
OG0005850	sp|Q8BG28|B3GL2_MOUSE	tr|A0A5J5MWM8|A0A5J5MWM8_MUNRE
OG0005851	tr|Q2M4I6|Q2M4I6_MOUSE	tr|A0A5J5MYE3|A0A5J5MYE3_MUNRE
OG0005852	sp|Q8BVY0|RL1D1_MOUSE	tr|A0A5J5MYY1|A0A5J5MYY1_MUNRE
OG0005853	sp|P49070|CAMLG_MOUSE	tr|A0A5J5N0Y4|A0A5J5N0Y4_MUNRE
OG0005854	sp|O70579|PM34_MOUSE	tr|A0A5J5N2U6|A0A5J5N2U6_MUNRE
OG0005855	sp|P35550|FBRL_MOUSE	tr|A0A5J5N2W8|A0A5J5N2W8_MUNRE
OG0005856	sp|Q08ED0|B2L15_MOUSE	tr|A0A5J5N352|A0A5J5N352_MUNRE
OG0005857	sp|Q6IE32|ISK7_MOUSE	tr|A0A5J5N364|A0A5J5N364_MUNRE
OG0005858	sp|P06537|GCR_MOUSE	tr|A0A5J5N3G6|A0A5J5N3G6_MUNRE
OG0005859	sp|Q9JHJ3|GLMP_MOUSE	tr|A0A5J5NC40|A0A5J5NC40_MUNRE
OG0005860	sp|A2AE20|LYZL5_MOUSE	tr|A0A5N3UQH4|A0A5N3UQH4_MUNRE
OG0005861	sp|P56695|WFS1_MOUSE	tr|A0A5N3VYU8|A0A5N3VYU8_MUNRE
OG0005862	sp|Q7TPV2|DZIP3_MOUSE	tr|A0A5N3W202|A0A5N3W202_MUNRE
OG0005863	sp|P47739|AL3A1_MOUSE	tr|A0A5N3WYT4|A0A5N3WYT4_MUNRE
OG0005864	sp|Q8BWU8|AT2L1_MOUSE	tr|A0A5N3X249|A0A5N3X249_MUNRE
OG0005865	sp|P40646|SOX7_MOUSE	tr|A0A5N3X2V6|A0A5N3X2V6_MUNRE
OG0005866	sp|Q059U7|INTU_MOUSE	tr|A0A5N3X830|A0A5N3X830_MUNRE
OG0005867	sp|Q8BMA5|NPAT_MOUSE	tr|A0A5N3X9R1|A0A5N3X9R1_MUNRE
OG0005868	sp|Q8BKA3|SRRM4_MOUSE	tr|A0A5N3X9U2|A0A5N3X9U2_MUNRE
OG0005869	sp|P27661|H2AX_MOUSE	tr|A0A5N3XAJ8|A0A5N3XAJ8_MUNRE
OG0005870	sp|Q80Y83|DIXC1_MOUSE	tr|A0A5N3XBF7|A0A5N3XBF7_MUNRE
OG0005871	sp|O35484|AZIN1_MOUSE	tr|A0A5N3XDW6|A0A5N3XDW6_MUNRE
OG0005872	sp|Q9D2C2|SAAL1_MOUSE	tr|A0A5N3XE35|A0A5N3XE35_MUNRE
OG0005873	sp|Q8C3I9|DIK2B_MOUSE	tr|A0A5N3XGS5|A0A5N3XGS5_MUNRE
OG0005874	sp|Q6P2L6|NSD3_MOUSE	tr|A0A5N3XHR7|A0A5N3XHR7_MUNRE
OG0005875	sp|Q6GQU0|CC070_MOUSE	tr|A0A5N3XIA7|A0A5N3XIA7_MUNRE
OG0005876	sp|Q9CXG9|PHF19_MOUSE	tr|A0A5N3XKD4|A0A5N3XKD4_MUNRE
OG0005877	sp|Q62351|TFR1_MOUSE	tr|A0A5N3XKX5|A0A5N3XKX5_MUNRE
OG0005878	sp|P70263|PD2R_MOUSE	tr|A0A5N3XMB3|A0A5N3XMB3_MUNRE
OG0005879	sp|Q5GAM8|RNS12_MOUSE	tr|A0A5N3XQ70|A0A5N3XQ70_MUNRE
OG0005880	sp|P32443|MEOX2_MOUSE	tr|A0A5N3XQV1|A0A5N3XQV1_MUNRE
OG0005881	sp|Q9JK53|PRELP_MOUSE	tr|A0A5N3XS40|A0A5N3XS40_MUNRE
OG0005882	sp|Q8C5G2|VASH2_MOUSE	tr|A0A5N3XSJ0|A0A5N3XSJ0_MUNRE
OG0005883	sp|Q9DB60|PXL2B_MOUSE	tr|A0A5N3XVA7|A0A5N3XVA7_MUNRE
OG0005884	sp|Q9CQL2|CCER1_MOUSE	tr|A0A5N3XVN7|A0A5N3XVN7_MUNRE
OG0005885	sp|P22366|MYD88_MOUSE	tr|A0A5N3XVY6|A0A5N3XVY6_MUNRE
OG0005886	sp|Q9CPV1|SKA1_MOUSE	tr|A0A5N3XXT2|A0A5N3XXT2_MUNRE
OG0005887	sp|Q14CH1|MOCOS_MOUSE	tr|A0A5N3XYT3|A0A5N3XYT3_MUNRE
OG0005888	sp|Q6IFZ6|K2C1B_MOUSE	tr|A0A5N3Y0D4|A0A5N3Y0D4_MUNRE
OG0005889	sp|Q9WU63|HEBP2_MOUSE	tr|A0A5J5MGZ9|A0A5J5MGZ9_MUNRE
OG0005890	sp|P58043|SESN2_MOUSE	tr|A0A5J5MJ18|A0A5J5MJ18_MUNRE
OG0005891	sp|Q9R1R0|LHX6_MOUSE	tr|A0A5J5MLQ4|A0A5J5MLQ4_MUNRE
OG0005892	sp|Q64429|CP1B1_MOUSE	tr|A0A5J5MLQ7|A0A5J5MLQ7_MUNRE
OG0005893	sp|Q8BFY6|PEF1_MOUSE	tr|A0A5J5MMA4|A0A5J5MMA4_MUNRE
OG0005894	sp|Q8VDV8|MITD1_MOUSE	tr|A0A5J5MPW0|A0A5J5MPW0_MUNRE
OG0005895	sp|Q8R3C0|MCMBP_MOUSE	tr|A0A5J5MQV0|A0A5J5MQV0_MUNRE
OG0005896	sp|Q8BW93|C5AR2_MOUSE	tr|A0A5J5MRF8|A0A5J5MRF8_MUNRE
OG0005897	sp|Q9CX00|IST1_MOUSE	tr|A0A5J5MRS6|A0A5J5MRS6_MUNRE
OG0005898	sp|P59900|EMIL3_MOUSE	tr|A0A5J5MS20|A0A5J5MS20_MUNRE
OG0005899	sp|Q3U1J1|TFPT_MOUSE	tr|A0A5J5MSC4|A0A5J5MSC4_MUNRE
OG0005900	sp|P04202|TGFB1_MOUSE	tr|A0A5J5MSX8|A0A5J5MSX8_MUNRE
OG0005901	sp|Q3UYV8|DAAF3_MOUSE	tr|A0A5J5MTY6|A0A5J5MTY6_MUNRE
OG0005902	sp|Q8BUD0|GPR4_MOUSE	tr|A0A5J5MUB7|A0A5J5MUB7_MUNRE
OG0005903	sp|Q8BMQ8|MON1B_MOUSE	tr|A0A5J5MUJ0|A0A5J5MUJ0_MUNRE
OG0005904	tr|Q3V2L0|Q3V2L0_MOUSE	tr|A0A5J5MWL4|A0A5J5MWL4_MUNRE
OG0005905	tr|Q91XW9|Q91XW9_MOUSE	tr|A0A5J5N102|A0A5J5N102_MUNRE
OG0005906	sp|Q8BYR8|S41A2_MOUSE	tr|A0A5J5N1M9|A0A5J5N1M9_MUNRE
OG0005907	sp|P48377|RFX1_MOUSE	tr|A0A5J5N3F0|A0A5J5N3F0_MUNRE
OG0005908	sp|Q66LM6|F170A_MOUSE	tr|A0A5J5N464|A0A5J5N464_MUNRE
OG0005909	sp|Q9D1C2|CBY1_MOUSE	tr|A0A5J5N4N7|A0A5J5N4N7_MUNRE
OG0005910	sp|Q3MI48|JSPR1_MOUSE	tr|A0A5J5N588|A0A5J5N588_MUNRE
OG0005911	sp|Q9CX86|ROA0_MOUSE	tr|A0A5J5N5F1|A0A5J5N5F1_MUNRE
OG0005912	tr|G3UYU0|G3UYU0_MOUSE	tr|A0A5J5N8E1|A0A5J5N8E1_MUNRE
OG0005913	sp|Q9ESG4|CLTRN_MOUSE	tr|A0A5N3VWA0|A0A5N3VWA0_MUNRE
OG0005914	sp|Q05928|BTC_MOUSE	tr|A0A5N3VYL1|A0A5N3VYL1_MUNRE
OG0005915	sp|P26618|PGFRA_MOUSE	tr|A0A5N3VZ00|A0A5N3VZ00_MUNRE
OG0005916	sp|Q8BIL2|MSD1_MOUSE	tr|A0A5N3VZ13|A0A5N3VZ13_MUNRE
OG0005917	sp|Q8C2K1|DEFI6_MOUSE	tr|A0A5N3W2C7|A0A5N3W2C7_MUNRE
OG0005918	sp|P97303|BACH2_MOUSE	tr|A0A5N3W2I0|A0A5N3W2I0_MUNRE
OG0005919	sp|Q3UMF9|FAXC_MOUSE	tr|A0A5N3W2U9|A0A5N3W2U9_MUNRE
OG0005920	sp|Q5SUV5|MYLK4_MOUSE	tr|A0A5N3W2Z0|A0A5N3W2Z0_MUNRE
OG0005921	sp|Q8BWY7|S39AB_MOUSE	tr|A0A5N3X1W5|A0A5N3X1W5_MUNRE
OG0005922	sp|Q61818|RAI1_MOUSE	tr|A0A5N3X2F8|A0A5N3X2F8_MUNRE
OG0005923	sp|Q9JKD8|TBX21_MOUSE	tr|A0A5N3X2Z7|A0A5N3X2Z7_MUNRE
OG0005924	tr|Q80ZX0|Q80ZX0_MOUSE	tr|A0A5N3X4V4|A0A5N3X4V4_MUNRE
OG0005925	sp|Q8CDV6|CCD63_MOUSE	tr|A0A5N3X9X9|A0A5N3X9X9_MUNRE
OG0005926	sp|Q8BMB0|EMSY_MOUSE	tr|A0A5N3XA63|A0A5N3XA63_MUNRE
OG0005927	sp|Q4VA36|CATAC_MOUSE	tr|A0A5N3XB82|A0A5N3XB82_MUNRE
OG0005928	sp|Q9CRD2|EMC2_MOUSE	tr|A0A5N3XBW2|A0A5N3XBW2_MUNRE
OG0005929	sp|O55222|ILK_MOUSE	tr|A0A5N3XDW7|A0A5N3XDW7_MUNRE
OG0005930	sp|Q9QZ49|UBXN8_MOUSE	tr|A0A5N3XHV5|A0A5N3XHV5_MUNRE
OG0005931	sp|Q8K3V1|SPAT4_MOUSE	tr|A0A5N3XIF1|A0A5N3XIF1_MUNRE
OG0005932	sp|Q6X893|CTL1_MOUSE	tr|A0A5N3XJ33|A0A5N3XJ33_MUNRE
OG0005933	sp|O88470|FOXL2_MOUSE	tr|A0A5N3XKF2|A0A5N3XKF2_MUNRE
OG0005934	sp|Q61221|HIF1A_MOUSE	tr|A0A5N3XKM8|A0A5N3XKM8_MUNRE
OG0005935	sp|Q5GAM7|RNS13_MOUSE	tr|A0A5N3XLG4|A0A5N3XLG4_MUNRE
OG0005936	sp|Q99PM3|TF2AA_MOUSE	tr|A0A5N3XMH0|A0A5N3XMH0_MUNRE
OG0005937	sp|Q9D6G9|CKLF5_MOUSE	tr|A0A5N3XMS0|A0A5N3XMS0_MUNRE
OG0005938	sp|Q9D8U7|DTWD1_MOUSE	tr|A0A5N3XNJ9|A0A5N3XNJ9_MUNRE
OG0005939	sp|Q8K1L0|CREB5_MOUSE	tr|A0A5N3XPC9|A0A5N3XPC9_MUNRE
OG0005940	sp|P60897|SEM1_MOUSE	tr|A0A5N3XPM2|A0A5N3XPM2_MUNRE
OG0005941	sp|Q8BI73|ZN775_MOUSE	tr|A0A5N3XQB1|A0A5N3XQB1_MUNRE
OG0005942	sp|Q8BK64|AHSA1_MOUSE	tr|A0A5N3XQC4|A0A5N3XQC4_MUNRE
OG0005943	sp|Q3UG20|KMT2E_MOUSE	tr|A0A5N3XRN0|A0A5N3XRN0_MUNRE
OG0005944	tr|V9GX04|V9GX04_MOUSE	tr|A0A5N3XS85|A0A5N3XS85_MUNRE
OG0005945	sp|Q06318|UTER_MOUSE	tr|A0A5N3XT57|A0A5N3XT57_MUNRE
OG0005946	sp|P51180|MIP_MOUSE	tr|A0A5N3XW90|A0A5N3XW90_MUNRE
OG0005947	tr|B2RVL9|B2RVL9_MOUSE	tr|A0A5N3XWK7|A0A5N3XWK7_MUNRE
OG0005948	sp|P50285|FMO1_MOUSE	tr|A0A5N3XWQ5|A0A5N3XWQ5_MUNRE
OG0005949	sp|Q8BW00|PTH_MOUSE	tr|A0A5J5MG01|A0A5J5MG01_MUNRE
OG0005950	sp|Q9WTR2|M3K6_MOUSE	tr|A0A5J5MHS3|A0A5J5MHS3_MUNRE
OG0005951	sp|Q8R519|ACMSD_MOUSE	tr|A0A5J5MIV5|A0A5J5MIV5_MUNRE
OG0005952	sp|A3KGW5|GT253_MOUSE	tr|A0A5J5MJX1|A0A5J5MJX1_MUNRE
OG0005953	sp|Q9JHI9|S40A1_MOUSE	tr|A0A5J5MMF7|A0A5J5MMF7_MUNRE
OG0005955	sp|Q9QZD4|XPF_MOUSE	tr|A0A5J5MQV6|A0A5J5MQV6_MUNRE
OG0005956	sp|Q99NB1|ACS2L_MOUSE	tr|A0A5J5MS03|A0A5J5MS03_MUNRE
OG0005957	sp|P49194|RET3_MOUSE	tr|A0A5J5MSG7|A0A5J5MSG7_MUNRE
OG0005958	sp|Q80US4|ARP5_MOUSE	tr|A0A5J5MU06|A0A5J5MU06_MUNRE
OG0005959	sp|Q8C2E4|PTCD1_MOUSE	tr|A0A5J5MX73|A0A5J5MX73_MUNRE
OG0005960	sp|Q9JJ26|MEFV_MOUSE	tr|A0A5J5MXI3|A0A5J5MXI3_MUNRE
OG0005961	sp|Q61982|NOTC3_MOUSE	tr|A0A5J5MXM6|A0A5J5MXM6_MUNRE
OG0005962	sp|Q8R0F6|ILKAP_MOUSE	tr|A0A5J5MY99|A0A5J5MY99_MUNRE
OG0005963	sp|P50284|TNR3_MOUSE	tr|A0A5J5MYF9|A0A5J5MYF9_MUNRE
OG0005964	sp|Q76LS9|MINY1_MOUSE	tr|A0A5J5MYZ4|A0A5J5MYZ4_MUNRE
OG0005965	sp|Q60806|PLK3_MOUSE	tr|A0A5J5MZM9|A0A5J5MZM9_MUNRE
OG0005966	sp|A2AGB2|CA087_MOUSE	tr|A0A5J5N0C8|A0A5J5N0C8_MUNRE
OG0005967	sp|Q9JLN5|ERMAP_MOUSE	tr|A0A5J5N0I1|A0A5J5N0I1_MUNRE
OG0005968	sp|Q08879|FBLN1_MOUSE	tr|A0A5J5N1N9|A0A5J5N1N9_MUNRE
OG0005969	sp|E1U8D0|SOGA1_MOUSE	tr|A0A5J5N2M2|A0A5J5N2M2_MUNRE
OG0005970	sp|Q8R1C9|APBB3_MOUSE	tr|A0A5J5N2Q7|A0A5J5N2Q7_MUNRE
OG0005971	sp|Q9JII5|DAZP1_MOUSE	tr|A0A5J5N342|A0A5J5N342_MUNRE
OG0005972	sp|Q6ZQ58|LARP1_MOUSE	tr|A0A5J5N3X0|A0A5J5N3X0_MUNRE
OG0005973	sp|Q9JJL3|SO1B2_MOUSE	tr|A0A5J5N514|A0A5J5N514_MUNRE
OG0005974	sp|Q8BP99|CA216_MOUSE	tr|A0A5J5N6A9|A0A5J5N6A9_MUNRE
OG0005975	sp|Q9D516|YJU2B_MOUSE	tr|A0A5J5N6M1|A0A5J5N6M1_MUNRE
OG0005976	sp|Q8BGV8|MID51_MOUSE	tr|A0A5J5N6R1|A0A5J5N6R1_MUNRE
OG0005977	sp|Q9JM05|PIAS4_MOUSE	tr|A0A5J5N8J9|A0A5J5N8J9_MUNRE
OG0005978	sp|Q8K1S5|KLF11_MOUSE	tr|A0A5N3VXN2|A0A5N3VXN2_MUNRE
OG0005979	sp|Q03958|PFD6_MOUSE	tr|A0A5N3W079|A0A5N3W079_MUNRE
OG0005980	sp|P70210|TEAD3_MOUSE	tr|A0A5N3W0Q7|A0A5N3W0Q7_MUNRE
OG0005981	sp|Q61313|AP2B_MOUSE	tr|A0A5N3W345|A0A5N3W345_MUNRE
OG0005982	sp|A2A9T0|TBKB1_MOUSE	tr|A0A5N3X1F5|A0A5N3X1F5_MUNRE
OG0005983	sp|Q9DAM3|HSPB9_MOUSE	tr|A0A5N3X220|A0A5N3X220_MUNRE
OG0005984	sp|Q8K3F7|TDH_MOUSE	tr|A0A5N3X3I7|A0A5N3X3I7_MUNRE
OG0005985	tr|E9Q9K8|E9Q9K8_MOUSE	tr|A0A5N3X5E9|A0A5N3X5E9_MUNRE
OG0005986	sp|Q69ZF3|GBA2_MOUSE	tr|A0A5N3X6D6|A0A5N3X6D6_MUNRE
OG0005987	sp|O54942|CLD5_MOUSE	tr|A0A5N3XAI5|A0A5N3XAI5_MUNRE
OG0005988	sp|Q2MV57|TECT2_MOUSE	tr|A0A5N3XBE7|A0A5N3XBE7_MUNRE
OG0005989	tr|E9Q9V5|E9Q9V5_MOUSE	tr|A0A5N3XF25|A0A5N3XF25_MUNRE
OG0005990	sp|Q9R0M8|S35A2_MOUSE	tr|A0A5N3XFY2|A0A5N3XFY2_MUNRE
OG0005991	sp|E9Q7X6|HEG1_MOUSE	tr|A0A5N3XIF5|A0A5N3XIF5_MUNRE
OG0005992	sp|Q6P3D0|NUD16_MOUSE	tr|A0A5N3XJS2|A0A5N3XJS2_MUNRE
OG0005993	sp|Q9QY84|ACL7A_MOUSE	tr|A0A5N3XK60|A0A5N3XK60_MUNRE
OG0005994	sp|O54967|ACK1_MOUSE	tr|A0A5N3XKK5|A0A5N3XKK5_MUNRE
OG0005995	sp|Q8BXF8|ACTT3_MOUSE	tr|A0A5N3XM20|A0A5N3XM20_MUNRE
OG0005996	sp|P19182|IFRD1_MOUSE	tr|A0A5N3XSK7|A0A5N3XSK7_MUNRE
OG0005997	sp|Q8VCT3|AMPB_MOUSE	tr|A0A5N3XU33|A0A5N3XU33_MUNRE
OG0005998	sp|Q9D5W4|CCD81_MOUSE	tr|A0A5N3XU51|A0A5N3XU51_MUNRE
OG0005999	sp|Q9DCQ3|GOT1A_MOUSE	tr|A0A5N3XU58|A0A5N3XU58_MUNRE
OG0006000	sp|Q8VHF2|CDHR5_MOUSE	tr|A0A5N3XUF7|A0A5N3XUF7_MUNRE
OG0006001	sp|Q80SZ7|GBG5_MOUSE	tr|A0A5N3XUJ4|A0A5N3XUJ4_MUNRE
OG0006002	sp|Q8R146|APEH_MOUSE	tr|A0A5N3XUY5|A0A5N3XUY5_MUNRE
OG0006003	sp|Q60696|PMEL_MOUSE	tr|A0A5N3XWH2|A0A5N3XWH2_MUNRE
OG0006004	sp|Q9JM98|WRP73_MOUSE	tr|A0A5N3XWZ5|A0A5N3XWZ5_MUNRE
OG0006005	sp|Q0VBN2|DSEL_MOUSE	tr|A0A5N3XYR7|A0A5N3XYR7_MUNRE
OG0006006	sp|Q9D618|KBTBC_MOUSE	tr|A0A5N3XYZ3|A0A5N3XYZ3_MUNRE
OG0006007	sp|O88673|DGKA_MOUSE	tr|A0A5N3Y0G4|A0A5N3Y0G4_MUNRE
OG0006008	sp|Q9CZ82|MED18_MOUSE	tr|A0A5J5MGN1|A0A5J5MGN1_MUNRE
OG0006010	sp|A2AJB2|TM141_MOUSE	tr|A0A5J5MLE2|A0A5J5MLE2_MUNRE
OG0006011	sp|Q8BLC3|LYPD1_MOUSE	tr|A0A5J5MLY4|A0A5J5MLY4_MUNRE
OG0006012	sp|Q8C0D9|CEP68_MOUSE	tr|A0A5J5MPA6|A0A5J5MPA6_MUNRE
OG0006013	sp|Q91XL3|UXS1_MOUSE	tr|A0A5J5MPK8|A0A5J5MPK8_MUNRE
OG0006014	tr|Q504M2|Q504M2_MOUSE	tr|A0A5J5MRQ0|A0A5J5MRQ0_MUNRE
OG0006015	sp|Q8R0G7|SPNS1_MOUSE	tr|A0A5J5MRW9|A0A5J5MRW9_MUNRE
OG0006016	sp|Q0QWG9|GRD2I_MOUSE	tr|A0A5J5MTX3|A0A5J5MTX3_MUNRE
OG0006017	sp|P61237|YPEL3_MOUSE	tr|A0A5J5MW30|A0A5J5MW30_MUNRE
OG0006018	sp|P63082|VATL_MOUSE	tr|A0A5J5MWE9|A0A5J5MWE9_MUNRE
OG0006019	sp|Q9DA01|EPPI_MOUSE	tr|A0A5J5MWN3|A0A5J5MWN3_MUNRE
OG0006020	sp|Q8K3Z0|NOD2_MOUSE	tr|A0A5J5MX21|A0A5J5MX21_MUNRE
OG0006021	sp|P59242|CING_MOUSE	tr|A0A5J5MYC1|A0A5J5MYC1_MUNRE
OG0006022	sp|P18165|LORI_MOUSE	tr|A0A5J5MYF6|A0A5J5MYF6_MUNRE
OG0006023	sp|P35293|RAB18_MOUSE	tr|A0A5J5MZC1|A0A5J5MZC1_MUNRE
OG0006024	sp|Q8BIZ6|SNIP1_MOUSE	tr|A0A5J5MZM2|A0A5J5MZM2_MUNRE
OG0006025	tr|D3Z5T8|D3Z5T8_MOUSE	tr|A0A5J5N175|A0A5J5N175_MUNRE
OG0006026	sp|Q99LY9|NDUS5_MOUSE	tr|A0A5J5N4V6|A0A5J5N4V6_MUNRE
OG0006027	sp|Q9QY06|MYO9B_MOUSE	tr|A0A5J5N585|A0A5J5N585_MUNRE
OG0006028	sp|Q99NE9|PBX4_MOUSE	tr|A0A5J5N695|A0A5J5N695_MUNRE
OG0006029	tr|J3QMQ6|J3QMQ6_MOUSE	tr|A0A5J5N7B0|A0A5J5N7B0_MUNRE
OG0006030	sp|Q04887|SOX9_MOUSE	tr|A0A5N3UL30|A0A5N3UL30_MUNRE
OG0006032	sp|P16294|FA9_MOUSE	tr|A0A5N3VWQ9|A0A5N3VWQ9_MUNRE
OG0006033	sp|Q62315|JARD2_MOUSE	tr|A0A5N3W064|A0A5N3W064_MUNRE
OG0006035	sp|O35445|RNF5_MOUSE	tr|A0A5N3W3P9|A0A5N3W3P9_MUNRE
OG0006036	sp|A2AJT4|PNISR_MOUSE	tr|A0A5N3W541|A0A5N3W541_MUNRE
OG0006037	sp|Q5QNV8|HEAT9_MOUSE	tr|A0A5N3WZV1|A0A5N3WZV1_MUNRE
OG0006038	sp|P61809|CD5R1_MOUSE	tr|A0A5N3X110|A0A5N3X110_MUNRE
OG0006039	sp|Q8K368|FANCI_MOUSE	tr|A0A5N3X4T2|A0A5N3X4T2_MUNRE
OG0006040	sp|Q0GNC1|INF2_MOUSE	tr|A0A5N3X5Q5|A0A5N3X5Q5_MUNRE
OG0006041	sp|Q8C0D5|EFL1_MOUSE	tr|A0A5N3X7E7|A0A5N3X7E7_MUNRE
OG0006042	sp|Q9Z0Y2|PA21B_MOUSE	tr|A0A5N3X8C3|A0A5N3X8C3_MUNRE
OG0006043	tr|D3YTM9|D3YTM9_MOUSE	tr|A0A5N3XCS4|A0A5N3XCS4_MUNRE
OG0006044	sp|Q6PDI5|ECM29_MOUSE	tr|A0A5N3XGH9|A0A5N3XGH9_MUNRE
OG0006045	sp|Q61595|KTN1_MOUSE	tr|A0A5N3XLD9|A0A5N3XLD9_MUNRE
OG0006046	sp|Q08AT1|RASLC_MOUSE	tr|A0A5N3XLI4|A0A5N3XLI4_MUNRE
OG0006047	sp|O88466|ZN106_MOUSE	tr|A0A5N3XM14|A0A5N3XM14_MUNRE
OG0006048	sp|Q9JJJ3|AQP9_MOUSE	tr|A0A5N3XMD3|A0A5N3XMD3_MUNRE
OG0006049	sp|P97371|PSME1_MOUSE	tr|A0A5N3XNI7|A0A5N3XNI7_MUNRE
OG0006050	sp|Q8CCP0|NEMF_MOUSE	tr|A0A5N3XNX9|A0A5N3XNX9_MUNRE
OG0006051	sp|Q62231|SIX1_MOUSE	tr|A0A5N3XPI7|A0A5N3XPI7_MUNRE
OG0006052	sp|Q8K0C4|CP51A_MOUSE	tr|A0A5N3XRI7|A0A5N3XRI7_MUNRE
OG0006053	sp|Q9WVJ9|FBLN4_MOUSE	tr|A0A5N3XRR9|A0A5N3XRR9_MUNRE
OG0006054	sp|P31245|HXA2_MOUSE	tr|A0A5N3XST5|A0A5N3XST5_MUNRE
OG0006055	sp|A2A9Q0|FND10_MOUSE	tr|A0A5N3XU82|A0A5N3XU82_MUNRE
OG0006056	sp|Q810N6|ANR45_MOUSE	tr|A0A5N3XUI9|A0A5N3XUI9_MUNRE
OG0006057	sp|Q505F5|LRC47_MOUSE	tr|A0A5N3XUT4|A0A5N3XUT4_MUNRE
OG0006058	sp|Q8BHN7|CL029_MOUSE	tr|A0A5N3XW88|A0A5N3XW88_MUNRE
OG0006059	sp|Q3UF25|STIMA_MOUSE	tr|A0A5N3XWK0|A0A5N3XWK0_MUNRE
OG0006060	sp|Q6XBJ3|ONEC2_MOUSE	tr|A0A5N3XWS6|A0A5N3XWS6_MUNRE
OG0006061	sp|Q9QYM9|TEFF2_MOUSE	tr|A0A5J5MGD9|A0A5J5MGD9_MUNRE
OG0006062	sp|B2RXZ1|PNDC1_MOUSE	tr|A0A5J5MH72|A0A5J5MH72_MUNRE
OG0006063	sp|Q8CJ00|NOXA1_MOUSE	tr|A0A5J5MJT7|A0A5J5MJT7_MUNRE
OG0006064	sp|Q8BH00|AL8A1_MOUSE	tr|A0A5J5MJZ8|A0A5J5MJZ8_MUNRE
OG0006065	sp|Q8R322|GLE1_MOUSE	tr|A0A5J5MKH9|A0A5J5MKH9_MUNRE
OG0006066	sp|Q6RI63|F120B_MOUSE	tr|A0A5J5MMC8|A0A5J5MMC8_MUNRE
OG0006067	tr|A0A571BF58|A0A571BF58_MOUSE	tr|A0A5J5MQD0|A0A5J5MQD0_MUNRE
OG0006068	tr|A0A140LI67|A0A140LI67_MOUSE	tr|A0A5J5MSQ7|A0A5J5MSQ7_MUNRE
OG0006069	sp|Q8C5L7|RBM34_MOUSE	tr|A0A5J5MTE5|A0A5J5MTE5_MUNRE
OG0006070	sp|Q9D882|F241B_MOUSE	tr|A0A5J5MUW8|A0A5J5MUW8_MUNRE
OG0006071	sp|P51658|DHB2_MOUSE	tr|A0A5J5MW47|A0A5J5MW47_MUNRE
OG0006072	sp|Q9D4A5|CP086_MOUSE	tr|A0A5J5MWU4|A0A5J5MWU4_MUNRE
OG0006073	sp|Q924Z4|CERS2_MOUSE	tr|A0A5J5MZT2|A0A5J5MZT2_MUNRE
