Orthogroup	Mus_musculus	Bison_bison_bison
OG0000424	sp|Q80X95|RRAGA_MOUSE	tr|A0A6P3ITC9|A0A6P3ITC9_BISBI, tr|A0A6P3IUQ9|A0A6P3IUQ9_BISBI, tr|A0A6P3IHZ1|A0A6P3IHZ1_BISBI
OG0000425	sp|Q8CDC0|SPB13_MOUSE	tr|A0A6P3IMF7|A0A6P3IMF7_BISBI, tr|A0A6P3IFC8|A0A6P3IFC8_BISBI, tr|A0A6P3IEY7|A0A6P3IEY7_BISBI, tr|A0A6P3IPH2|A0A6P3IPH2_BISBI, tr|A0A6P3IF70|A0A6P3IF70_BISBI
OG0000426	sp|P34986|OLF6_MOUSE	tr|A0A6P3IDX6|A0A6P3IDX6_BISBI, tr|A0A6P3IN09|A0A6P3IN09_BISBI
OG0000426	tr|Q9EPG2|Q9EPG2_MOUSE	tr|A0A6P3IWZ7|A0A6P3IWZ7_BISBI, tr|A0A6P3IW15|A0A6P3IW15_BISBI
OG0000427	tr|Q8VGW1|Q8VGW1_MOUSE	tr|A0A6P3J4W0|A0A6P3J4W0_BISBI, tr|A0A6P3J4W4|A0A6P3J4W4_BISBI
OG0000427	tr|B9EHE6|B9EHE6_MOUSE, tr|Q8VG19|Q8VG19_MOUSE	tr|A0A6P3J1X5|A0A6P3J1X5_BISBI
OG0000428	sp|Q9D6N1|CAH13_MOUSE	tr|A0A6P3HPD1|A0A6P3HPD1_BISBI
OG0000428	sp|P13634|CAH1_MOUSE	tr|A0A6P3HYW9|A0A6P3HYW9_BISBI, tr|A0A6P3I132|A0A6P3I132_BISBI, tr|A0A6P3HYZ6|A0A6P3HYZ6_BISBI
OG0000429	sp|P63328|PP2BA_MOUSE	tr|A0A6P3I4N0|A0A6P3I4N0_BISBI
OG0000429	sp|P48455|PP2BC_MOUSE	tr|A0A6P3HYZ0|A0A6P3HYZ0_BISBI
OG0000429	sp|P48453|PP2BB_MOUSE	tr|A0A6P3IF99|A0A6P3IF99_BISBI
OG0000430	sp|P01575|IFNB_MOUSE	tr|A0A6P3I9V0|A0A6P3I9V0_BISBI, tr|A0A6P3ITE8|A0A6P3ITE8_BISBI, tr|A0A6P3GIU7|A0A6P3GIU7_BISBI, tr|A0A6P3IUX9|A0A6P3IUX9_BISBI, tr|A0A6P3IM86|A0A6P3IM86_BISBI
OG0000431	sp|Q61418|CLCN4_MOUSE	tr|A0A6P3GNY0|A0A6P3GNY0_BISBI
OG0000431	sp|P51791|CLCN3_MOUSE	tr|A0A6P3IJC1|A0A6P3IJC1_BISBI
OG0000431	sp|Q9WVD4|CLCN5_MOUSE	tr|A0A6P3IJH8|A0A6P3IJH8_BISBI
OG0000432	sp|O88703|HCN2_MOUSE	tr|A0A6P3HWM2|A0A6P3HWM2_BISBI
OG0000432	sp|O88704|HCN1_MOUSE	tr|A0A6P3IWI9|A0A6P3IWI9_BISBI
OG0000432	sp|O70507|HCN4_MOUSE	tr|A0A6P3GDI4|A0A6P3GDI4_BISBI
OG0000433	tr|Q8VGB8|Q8VGB8_MOUSE, tr|Q7TRF0|Q7TRF0_MOUSE, tr|E9PVX1|E9PVX1_MOUSE, tr|Q8VEY9|Q8VEY9_MOUSE, sp|Q7TRF3|OL867_MOUSE	tr|A0A6P3IWT8|A0A6P3IWT8_BISBI
OG0000434	tr|Q8VGJ5|Q8VGJ5_MOUSE	tr|A0A6P3GKB3|A0A6P3GKB3_BISBI, tr|A0A6P3IHX6|A0A6P3IHX6_BISBI, tr|A0A6P3HU60|A0A6P3HU60_BISBI, tr|A0A6P3GJU2|A0A6P3GJU2_BISBI, tr|A0A6P3GJN6|A0A6P3GJN6_BISBI
OG0000435	sp|Q80YR5|SAFB2_MOUSE	tr|A0A6P3G3U0|A0A6P3G3U0_BISBI
OG0000435	sp|D3YXK2|SAFB1_MOUSE	tr|A0A6P3GI61|A0A6P3GI61_BISBI, tr|A0A6P3GJU5|A0A6P3GJU5_BISBI, tr|A0A6P3GJ08|A0A6P3GJ08_BISBI
OG0000437	sp|P49312|ROA1_MOUSE	tr|A0A6P3ILR2|A0A6P3ILR2_BISBI, tr|A0A6P3HNT1|A0A6P3HNT1_BISBI, tr|A0A6P3IXR7|A0A6P3IXR7_BISBI, tr|A0A6P3HPJ9|A0A6P3HPJ9_BISBI, tr|A0A6P3HWQ3|A0A6P3HWQ3_BISBI
OG0000438	sp|Q3UQ44|IQGA2_MOUSE	tr|A0A6P3I2M6|A0A6P3I2M6_BISBI
OG0000438	tr|F8VQ29|F8VQ29_MOUSE	tr|A0A6P3HBP1|A0A6P3HBP1_BISBI
OG0000438	sp|Q9JKF1|IQGA1_MOUSE	tr|A0A6P3HIY4|A0A6P3HIY4_BISBI
OG0000439	sp|Q62167|DDX3X_MOUSE	tr|A0A6P3GKB1|A0A6P3GKB1_BISBI
OG0000439	sp|P16381|DDX3L_MOUSE, sp|Q62095|DDX3Y_MOUSE	tr|A0A6P3GP00|A0A6P3GP00_BISBI, tr|A0A6P3GN12|A0A6P3GN12_BISBI
OG0000440	tr|Q8VF62|Q8VF62_MOUSE	tr|A0A6P3GMM5|A0A6P3GMM5_BISBI, tr|A0A6P3GM15|A0A6P3GM15_BISBI, tr|A0A6P3GM83|A0A6P3GM83_BISBI, tr|A0A6P3GE71|A0A6P3GE71_BISBI, tr|A0A6P3GDV3|A0A6P3GDV3_BISBI
OG0000441	tr|Q8VF38|Q8VF38_MOUSE, tr|Q8VF29|Q8VF29_MOUSE	tr|A0A6P3GJZ6|A0A6P3GJZ6_BISBI, tr|A0A6P3GK28|A0A6P3GK28_BISBI, tr|A0A6P3GYZ7|A0A6P3GYZ7_BISBI, tr|A0A6P3GV55|A0A6P3GV55_BISBI
OG0000443	sp|P63034|CYH2_MOUSE	tr|A0A6P3HZ51|A0A6P3HZ51_BISBI
OG0000443	sp|O08967|CYH3_MOUSE	tr|A0A6P3HXQ6|A0A6P3HXQ6_BISBI
OG0000443	sp|Q9QX11|CYH1_MOUSE	tr|A0A6P3IS88|A0A6P3IS88_BISBI
OG0000444	sp|P61092|SIA1A_MOUSE, sp|Q06985|SIA1B_MOUSE	tr|A0A6P3HL25|A0A6P3HL25_BISBI, tr|A0A6P3GKB4|A0A6P3GKB4_BISBI, tr|A0A6P3GVF2|A0A6P3GVF2_BISBI, tr|A0A6P3HUF1|A0A6P3HUF1_BISBI
OG0000445	sp|P55105|BMP8B_MOUSE, sp|P34821|BMP8A_MOUSE	tr|A0A6P3J3I8|A0A6P3J3I8_BISBI, tr|A0A6P3JAN1|A0A6P3JAN1_BISBI
OG0000445	sp|P49003|BMP5_MOUSE	tr|A0A6P3I4S2|A0A6P3I4S2_BISBI
OG0000446	sp|Q9QXH4|ITAX_MOUSE	tr|A0A6P3H996|A0A6P3H996_BISBI
OG0000446	sp|Q3V0T4|ITAD_MOUSE	tr|A0A6P3GWP9|A0A6P3GWP9_BISBI
OG0000446	sp|P05555|ITAM_MOUSE	tr|A0A6P3GWG7|A0A6P3GWG7_BISBI
OG0000447	sp|Q91Z31|PTBP2_MOUSE	tr|A0A6P3J2B5|A0A6P3J2B5_BISBI
OG0000447	sp|P17225|PTBP1_MOUSE	tr|A0A6P3HJB7|A0A6P3HJB7_BISBI
OG0000447	sp|Q8BHD7|PTBP3_MOUSE	tr|A0A6P3HG20|A0A6P3HG20_BISBI
OG0000448	sp|Q61878|PRG2_MOUSE, sp|Q9JL95|PRG3_MOUSE	tr|A0A6P3GZZ0|A0A6P3GZZ0_BISBI, tr|A0A6P3INQ3|A0A6P3INQ3_BISBI, tr|A0A6P3HMX4|A0A6P3HMX4_BISBI, tr|A0A6P3GQY8|A0A6P3GQY8_BISBI
OG0000449	tr|Q63ZW6|Q63ZW6_MOUSE	tr|A0A6P3GSC1|A0A6P3GSC1_BISBI, tr|A0A6P3H827|A0A6P3H827_BISBI, tr|A0A6P3H9Y2|A0A6P3H9Y2_BISBI, tr|A0A6P3GTI4|A0A6P3GTI4_BISBI, tr|A0A6P3HRC5|A0A6P3HRC5_BISBI
OG0000450	sp|Q8C8R3|ANK2_MOUSE	tr|A0A6P3IX33|A0A6P3IX33_BISBI
OG0000450	sp|Q02357|ANK1_MOUSE	tr|A0A6P3I1J3|A0A6P3I1J3_BISBI
OG0000450	sp|G5E8K5|ANK3_MOUSE	tr|A0A6P3HGH2|A0A6P3HGH2_BISBI
OG0000451	sp|P55849|DSC1_MOUSE	tr|A0A6P3G675|A0A6P3G675_BISBI
OG0000451	sp|P55850|DSC3_MOUSE	tr|A0A6P3GKI5|A0A6P3GKI5_BISBI
OG0000451	sp|P55292|DSC2_MOUSE	tr|A0A6P3GLC0|A0A6P3GLC0_BISBI
OG0000452	sp|Q8VDD9|PHIP_MOUSE	tr|A0A6P3IGL3|A0A6P3IGL3_BISBI
OG0000452	sp|Q921C3|BRWD1_MOUSE	tr|A0A6P3H2B0|A0A6P3H2B0_BISBI
OG0000452	sp|A2AHJ4|BRWD3_MOUSE	tr|A0A6P3HIC6|A0A6P3HIC6_BISBI
OG0000453	sp|P39654|LOX15_MOUSE	tr|A0A6P3I1S8|A0A6P3I1S8_BISBI
OG0000453	sp|P55249|LX12E_MOUSE	tr|A0A6P3HSU4|A0A6P3HSU4_BISBI
OG0000453	sp|P39655|LOX12_MOUSE	tr|A0A6P3HSV5|A0A6P3HSV5_BISBI
OG0000454	sp|Q9JM52|MINK1_MOUSE	tr|A0A6P3HT71|A0A6P3HT71_BISBI
OG0000454	sp|P97820|M4K4_MOUSE	tr|A0A6P3GFB1|A0A6P3GFB1_BISBI
OG0000454	sp|P83510|TNIK_MOUSE	tr|A0A6P3GPW8|A0A6P3GPW8_BISBI
OG0000455	tr|A2ALD2|A2ALD2_MOUSE, tr|Q7TR94|Q7TR94_MOUSE	tr|A0A6P3IM79|A0A6P3IM79_BISBI, tr|A0A6P3HJK5|A0A6P3HJK5_BISBI, tr|A0A6P3H908|A0A6P3H908_BISBI, tr|A0A6P3J2E8|A0A6P3J2E8_BISBI
OG0000456	sp|O08528|HXK2_MOUSE	tr|A0A6P3GEQ1|A0A6P3GEQ1_BISBI
OG0000456	sp|Q91W97|HKDC1_MOUSE	tr|A0A6P3I7E5|A0A6P3I7E5_BISBI
OG0000456	sp|P17710|HXK1_MOUSE	tr|A0A6P3I7T9|A0A6P3I7T9_BISBI
OG0000458	sp|Q9R0Y8|GBRG1_MOUSE	tr|A0A6P3J0K9|A0A6P3J0K9_BISBI
OG0000458	sp|P22723|GBRG2_MOUSE	tr|A0A6P3IGT2|A0A6P3IGT2_BISBI
OG0000458	tr|A2AMW3|A2AMW3_MOUSE	tr|A0A6P3IQ59|A0A6P3IQ59_BISBI
OG0000459	sp|Q80TR4|SLIT1_MOUSE	tr|A0A6P3GPH0|A0A6P3GPH0_BISBI
OG0000459	sp|Q9R1B9|SLIT2_MOUSE	tr|A0A6P3IVZ4|A0A6P3IVZ4_BISBI
OG0000459	sp|Q9WVB4|SLIT3_MOUSE	tr|A0A6P3ILI7|A0A6P3ILI7_BISBI
OG0000460	sp|Q61292|LAMB2_MOUSE	tr|A0A6P3IE50|A0A6P3IE50_BISBI
OG0000460	sp|P02469|LAMB1_MOUSE	tr|A0A6P3I740|A0A6P3I740_BISBI, tr|A0A6P3HKV9|A0A6P3HKV9_BISBI, tr|A0A6P3HKU0|A0A6P3HKU0_BISBI
OG0000461	sp|P27664|PDE6A_MOUSE	tr|A0A6P3I2C9|A0A6P3I2C9_BISBI
OG0000461	sp|P23440|PDE6B_MOUSE	tr|A0A6P3H3J0|A0A6P3H3J0_BISBI
OG0000461	sp|Q91ZQ1|PDE6C_MOUSE	tr|A0A6P3HMR1|A0A6P3HMR1_BISBI
OG0000462	sp|P20444|KPCA_MOUSE	tr|A0A6P3IKB9|A0A6P3IKB9_BISBI
OG0000462	sp|P68404|KPCB_MOUSE	tr|A0A6P3H9F1|A0A6P3H9F1_BISBI
OG0000462	sp|P63318|KPCG_MOUSE	tr|A0A6P3IIV6|A0A6P3IIV6_BISBI
OG0000463	tr|Q8HWA3|Q8HWA3_MOUSE	tr|A0A6P3J9Y0|A0A6P3J9Y0_BISBI, tr|A0A6P3J2Q0|A0A6P3J2Q0_BISBI, tr|A0A6P3HAN0|A0A6P3HAN0_BISBI, tr|A0A6P3HI92|A0A6P3HI92_BISBI, tr|A0A6P3HKQ1|A0A6P3HKQ1_BISBI
OG0000464	tr|Q8VGY8|Q8VGY8_MOUSE	tr|A0A6P3GFI6|A0A6P3GFI6_BISBI
OG0000464	tr|A0A1B0GRN7|A0A1B0GRN7_MOUSE	tr|A0A6P3GPP6|A0A6P3GPP6_BISBI, tr|A0A6P3IVT5|A0A6P3IVT5_BISBI, tr|A0A6P3HQX5|A0A6P3HQX5_BISBI
OG0000465	sp|Q3UN54|PAT14_MOUSE, tr|B3GLJ6|B3GLJ6_MOUSE, tr|D3YX25|D3YX25_MOUSE, tr|Q3UW02|Q3UW02_MOUSE, sp|Q09098|PATE4_MOUSE	tr|A0A6P3GM22|A0A6P3GM22_BISBI
OG0000466	sp|Q61851|FGFR3_MOUSE	tr|A0A6P3GHR5|A0A6P3GHR5_BISBI
OG0000466	sp|P21803|FGFR2_MOUSE	tr|A0A6P3J2I6|A0A6P3J2I6_BISBI
OG0000466	sp|P16092|FGFR1_MOUSE	tr|A0A6P3H0N9|A0A6P3H0N9_BISBI
OG0000467	sp|Q8VDR9|DOCK6_MOUSE	tr|A0A6P3GJ47|A0A6P3GJ47_BISBI
OG0000467	sp|Q8R1A4|DOCK7_MOUSE	tr|A0A6P3H0W0|A0A6P3H0W0_BISBI
OG0000467	sp|Q8C147|DOCK8_MOUSE	tr|A0A6P3J2V9|A0A6P3J2V9_BISBI
OG0000468	sp|Q5DTT8|PNMA5_MOUSE	tr|A0A6P3IS25|A0A6P3IS25_BISBI
OG0000468	sp|Q8JZW8|PNMA3_MOUSE, sp|Q9ERH6|MOAP1_MOUSE, sp|Q8C1C8|PNMA1_MOUSE	tr|A0A6P3II67|A0A6P3II67_BISBI
OG0000469	sp|B0V2N1|PTPRS_MOUSE	tr|A0A6P3G4Q9|A0A6P3G4Q9_BISBI
OG0000469	sp|Q64487|PTPRD_MOUSE	tr|A0A6P3IUH6|A0A6P3IUH6_BISBI
OG0000469	sp|A2A8L5|PTPRF_MOUSE	tr|A0A6P3JAK7|A0A6P3JAK7_BISBI
OG0000470	sp|P50571|GBRB1_MOUSE	tr|A0A6P3ISE7|A0A6P3ISE7_BISBI
OG0000470	sp|P63137|GBRB2_MOUSE	tr|A0A6P3IGS7|A0A6P3IGS7_BISBI
OG0000470	sp|P63080|GBRB3_MOUSE	tr|A0A6P3HN63|A0A6P3HN63_BISBI
OG0000471	sp|P22227|ZFP42_MOUSE	tr|A0A6P3H6G4|A0A6P3H6G4_BISBI
OG0000471	sp|Q00899|TYY1_MOUSE	tr|A0A6P3H7T7|A0A6P3H7T7_BISBI, tr|A0A6P3J0B1|A0A6P3J0B1_BISBI, tr|A0A6P3IDB3|A0A6P3IDB3_BISBI
OG0000473	sp|Q68SN8|FCRL5_MOUSE	tr|A0A6P3IUF3|A0A6P3IUF3_BISBI
OG0000473	tr|Q9EQY5|Q9EQY5_MOUSE	tr|A0A6P3HS90|A0A6P3HS90_BISBI, tr|A0A6P3HIB5|A0A6P3HIB5_BISBI, tr|A0A6P3HSA1|A0A6P3HSA1_BISBI
OG0000474	sp|P21279|GNAQ_MOUSE	tr|A0A6P3I431|A0A6P3I431_BISBI, tr|A0A6P3GJA0|A0A6P3GJA0_BISBI
OG0000474	sp|P21278|GNA11_MOUSE, sp|P30677|GNA14_MOUSE	tr|A0A6P3I4Q8|A0A6P3I4Q8_BISBI
OG0000476	sp|Q61290|CAC1E_MOUSE	tr|A0A6P3IHS4|A0A6P3IHS4_BISBI
OG0000476	sp|P97445|CAC1A_MOUSE	tr|A0A6P3IHC7|A0A6P3IHC7_BISBI
OG0000476	sp|O55017|CAC1B_MOUSE	tr|A0A6P3J1Z8|A0A6P3J1Z8_BISBI
OG0000477	sp|B2RY04|DOCK5_MOUSE	tr|A0A6P3HGK8|A0A6P3HGK8_BISBI
OG0000477	sp|Q8BUR4|DOCK1_MOUSE	tr|A0A6P3IUA9|A0A6P3IUA9_BISBI
OG0000477	sp|Q8C3J5|DOCK2_MOUSE	tr|A0A6P3ILZ4|A0A6P3ILZ4_BISBI
OG0000478	sp|Q8BVL9|JKIP1_MOUSE	tr|A0A6P3I2W0|A0A6P3I2W0_BISBI
OG0000478	sp|Q5DTN8|JKIP3_MOUSE	tr|A0A6P3IUA0|A0A6P3IUA0_BISBI
OG0000478	tr|D3YXK0|D3YXK0_MOUSE	tr|A0A6P3I2P0|A0A6P3I2P0_BISBI
OG0000480	sp|Q99NE9|PBX4_MOUSE	tr|A0A6P3I1G9|A0A6P3I1G9_BISBI
OG0000480	sp|P41778|PBX1_MOUSE	tr|A0A6P3IER2|A0A6P3IER2_BISBI
OG0000480	sp|O35317|PBX3_MOUSE	tr|A0A6P3HJ78|A0A6P3HJ78_BISBI
OG0000481	sp|Q8BWT5|DIP2A_MOUSE	tr|A0A6P3GUF3|A0A6P3GUF3_BISBI
OG0000481	tr|E9PWR4|E9PWR4_MOUSE	tr|A0A6P3H6F0|A0A6P3H6F0_BISBI
OG0000481	sp|Q3UH60|DIP2B_MOUSE	tr|A0A6P3IXC3|A0A6P3IXC3_BISBI
OG0000482	tr|Q8VFG7|Q8VFG7_MOUSE	tr|A0A6P3GG59|A0A6P3GG59_BISBI, tr|A0A6P3IQD8|A0A6P3IQD8_BISBI
OG0000482	tr|Q7TRZ7|Q7TRZ7_MOUSE	tr|A0A6P3G593|A0A6P3G593_BISBI, tr|A0A6P3J1C8|A0A6P3J1C8_BISBI
OG0000483	sp|Q9QYK5|H6ST1_MOUSE	tr|A0A6P3H2L8|A0A6P3H2L8_BISBI
OG0000483	sp|Q9QYK4|H6ST3_MOUSE	tr|A0A6P3GDT3|A0A6P3GDT3_BISBI
OG0000483	sp|Q80UW0|H6ST2_MOUSE	tr|A0A6P3IQM5|A0A6P3IQM5_BISBI
OG0000484	tr|B1AR17|B1AR17_MOUSE	tr|A0A6P3HEW7|A0A6P3HEW7_BISBI
OG0000484	sp|A2A8L1|CHD5_MOUSE	tr|A0A6P3I1B7|A0A6P3I1B7_BISBI
OG0000484	sp|Q6PDQ2|CHD4_MOUSE	tr|A0A6P3HKI3|A0A6P3HKI3_BISBI
OG0000485	sp|Q91WC3|ACSL6_MOUSE	tr|A0A6P3JB60|A0A6P3JB60_BISBI
OG0000485	sp|Q8JZR0|ACSL5_MOUSE	tr|A0A6P3J1W8|A0A6P3J1W8_BISBI
OG0000485	sp|P41216|ACSL1_MOUSE	tr|A0A6P3H4N2|A0A6P3H4N2_BISBI
OG0000486	sp|Q6T707|SCD4_MOUSE, sp|P13011|SCD2_MOUSE, sp|Q99PL7|SCD3_MOUSE, sp|P13516|ACOD1_MOUSE	tr|A0A6P3HNH2|A0A6P3HNH2_BISBI, tr|A0A6P3IU45|A0A6P3IU45_BISBI
OG0000487	sp|P63072|UBD_MOUSE	tr|A0A6P3GGU5|A0A6P3GGU5_BISBI, tr|A0A6P3GRB7|A0A6P3GRB7_BISBI, tr|A0A6P3JCR6|A0A6P3JCR6_BISBI, tr|A0A6P3I213|A0A6P3I213_BISBI, tr|A0A6P3GW30|A0A6P3GW30_BISBI
OG0000488	sp|P62141|PP1B_MOUSE	tr|A0A6P3H9Z9|A0A6P3H9Z9_BISBI
OG0000488	sp|P63087|PP1G_MOUSE	tr|A0A6P3HKK4|A0A6P3HKK4_BISBI
OG0000488	sp|P62137|PP1A_MOUSE	tr|A0A6P3H9Z8|A0A6P3H9Z8_BISBI
OG0000489	tr|A2CG29|A2CG29_MOUSE, tr|A2CG22|A2CG22_MOUSE	tr|A0A6P3H1S4|A0A6P3H1S4_BISBI, tr|A0A6P3IYG3|A0A6P3IYG3_BISBI, tr|A0A6P3GY93|A0A6P3GY93_BISBI, tr|A0A6P3H075|A0A6P3H075_BISBI
OG0000490	sp|P97454|SMAD5_MOUSE	tr|A0A6P3HW66|A0A6P3HW66_BISBI
OG0000490	sp|Q9JIW5|SMAD9_MOUSE	tr|A0A6P3H497|A0A6P3H497_BISBI
OG0000490	sp|P70340|SMAD1_MOUSE	tr|A0A6P3HTU2|A0A6P3HTU2_BISBI
OG0000491	sp|Q8CAC8|ISK10_MOUSE	tr|A0A6P3IAN4|A0A6P3IAN4_BISBI
OG0000491	tr|M0QWD8|M0QWD8_MOUSE	tr|A0A6P3ID67|A0A6P3ID67_BISBI, tr|A0A6P3IAV3|A0A6P3IAV3_BISBI, tr|A0A6P3I2P8|A0A6P3I2P8_BISBI
OG0000493	sp|Q80TT8|CUL9_MOUSE	tr|A0A6P3J4M7|A0A6P3J4M7_BISBI
OG0000493	sp|Q8VE73|CUL7_MOUSE	tr|A0A6P3JBI6|A0A6P3JBI6_BISBI, tr|A0A6P3JBS2|A0A6P3JBS2_BISBI, tr|A0A6P3IW83|A0A6P3IW83_BISBI
OG0000494	sp|Q69Z23|DYH17_MOUSE	tr|A0A6P3IUH1|A0A6P3IUH1_BISBI
OG0000494	tr|E9Q7N9|E9Q7N9_MOUSE	tr|A0A6P3H188|A0A6P3H188_BISBI
OG0000494	tr|B1AR51|B1AR51_MOUSE	tr|A0A6P3HPJ6|A0A6P3HPJ6_BISBI
OG0000495	sp|P30051|TEAD1_MOUSE	tr|A0A6P3GR06|A0A6P3GR06_BISBI
OG0000495	sp|P70210|TEAD3_MOUSE	tr|A0A6P3I5B0|A0A6P3I5B0_BISBI
OG0000495	sp|Q62296|TEAD4_MOUSE	tr|A0A6P3HVH6|A0A6P3HVH6_BISBI
OG0000496	sp|Q6ZWV3|RL10_MOUSE	tr|A0A6P3HCN4|A0A6P3HCN4_BISBI, tr|A0A6P3GNY6|A0A6P3GNY6_BISBI, tr|A0A6P3H8H1|A0A6P3H8H1_BISBI, tr|A0A6P3HLL3|A0A6P3HLL3_BISBI, tr|A0A6P3J365|A0A6P3J365_BISBI
OG0000497	sp|Q9JJZ8|CNGA3_MOUSE	tr|A0A6P3GN61|A0A6P3GN61_BISBI
OG0000497	sp|Q62398|CNGA2_MOUSE	tr|A0A6P3HRM4|A0A6P3HRM4_BISBI
OG0000497	sp|P29974|CNGA1_MOUSE	tr|A0A6P3J0N0|A0A6P3J0N0_BISBI
OG0000498	sp|Q9ET54|PALLD_MOUSE	tr|A0A6P3I9A9|A0A6P3I9A9_BISBI
OG0000498	sp|Q5DTJ9|MYPN_MOUSE	tr|A0A6P3HIX4|A0A6P3HIX4_BISBI, tr|A0A6P3I9A1|A0A6P3I9A1_BISBI, tr|A0A6P3I7P0|A0A6P3I7P0_BISBI
OG0000499	sp|Q9ESL0|SCO2B_MOUSE, sp|Q9JJN4|SCO2A_MOUSE	tr|A0A6P3JCI8|A0A6P3JCI8_BISBI
OG0000499	sp|Q9D0K2|SCOT1_MOUSE	tr|A0A6P3J3E3|A0A6P3J3E3_BISBI, tr|A0A6P3IJI3|A0A6P3IJI3_BISBI
OG0000500	sp|Q91VA0|ACSM1_MOUSE	tr|A0A6P3HA74|A0A6P3HA74_BISBI
OG0000500	sp|Q8K0L3|ACSM2_MOUSE	tr|A0A6P3H0E3|A0A6P3H0E3_BISBI
OG0000500	sp|Q80W40|ACSM4_MOUSE	tr|A0A6P3H9E1|A0A6P3H9E1_BISBI
OG0000501	sp|Q61143|TRPC6_MOUSE	tr|A0A6P3I4H8|A0A6P3I4H8_BISBI
OG0000501	sp|Q9WVC5|TRPC7_MOUSE	tr|A0A6P3HU56|A0A6P3HU56_BISBI
OG0000501	sp|Q9QZC1|TRPC3_MOUSE	tr|A0A6P3IW63|A0A6P3IW63_BISBI
OG0000502	sp|Q8K596|NAC2_MOUSE	tr|A0A6P3IJ66|A0A6P3IJ66_BISBI
OG0000502	sp|S4R2P9|NAC3_MOUSE	tr|A0A6P3I048|A0A6P3I048_BISBI
OG0000502	sp|P70414|NAC1_MOUSE	tr|A0A6P3IRS7|A0A6P3IRS7_BISBI
OG0000504	tr|E9Q287|E9Q287_MOUSE	tr|A0A6P3HDY9|A0A6P3HDY9_BISBI
OG0000504	sp|Q8C9W3|ATS2_MOUSE	tr|A0A6P3GR43|A0A6P3GR43_BISBI
OG0000504	tr|E9PX39|E9PX39_MOUSE	tr|A0A6P3IFU7|A0A6P3IFU7_BISBI
OG0000505	sp|P12382|PFKAL_MOUSE	tr|A0A6P3H3N3|A0A6P3H3N3_BISBI
OG0000505	sp|Q9WUA3|PFKAP_MOUSE	tr|A0A6P3H880|A0A6P3H880_BISBI
OG0000505	sp|P47857|PFKAM_MOUSE	tr|A0A6P3GWU6|A0A6P3GWU6_BISBI
OG0000507	sp|P43135|COT2_MOUSE	tr|A0A6P3HY37|A0A6P3HY37_BISBI
OG0000507	sp|P43136|NR2F6_MOUSE	tr|A0A6P3HMS7|A0A6P3HMS7_BISBI
OG0000507	sp|Q60632|COT1_MOUSE	tr|A0A6P3GF37|A0A6P3GF37_BISBI
OG0000509	sp|P51675|CCR1_MOUSE, sp|P51676|CC1L1_MOUSE	tr|A0A6P3J294|A0A6P3J294_BISBI, tr|A0A6P3HML7|A0A6P3HML7_BISBI
OG0000509	sp|P51678|CCR3_MOUSE	tr|A0A6P3J288|A0A6P3J288_BISBI
OG0000511	sp|Q71RI9|KAT3_MOUSE	tr|A0A6P3HFS2|A0A6P3HFS2_BISBI, tr|A0A6P3J4J9|A0A6P3J4J9_BISBI
OG0000511	sp|Q8BTY1|KAT1_MOUSE	tr|A0A6P3IT45|A0A6P3IT45_BISBI, tr|A0A6P3GPI8|A0A6P3GPI8_BISBI
OG0000512	sp|Q91YD6|VILL_MOUSE	tr|A0A6P3H445|A0A6P3H445_BISBI
OG0000512	sp|O88398|AVIL_MOUSE	tr|A0A6P3IGD4|A0A6P3IGD4_BISBI
OG0000512	sp|Q62468|VILI_MOUSE	tr|A0A6P3J7U6|A0A6P3J7U6_BISBI
OG0000513	sp|P09242|PPBT_MOUSE	tr|A0A6P3GNM8|A0A6P3GNM8_BISBI, tr|A0A6P3HA30|A0A6P3HA30_BISBI, tr|A0A6P3GV77|A0A6P3GV77_BISBI, tr|A0A6P3H819|A0A6P3H819_BISBI, tr|A0A6P3H0A0|A0A6P3H0A0_BISBI
OG0000514	sp|Q7M764|U17PE_MOUSE, sp|G5E8G2|U17PD_MOUSE, sp|G5E8I7|U17LC_MOUSE, sp|Q61068|U17PA_MOUSE, sp|E9Q9U0|U17PB_MOUSE	tr|A0A6P3GDP4|A0A6P3GDP4_BISBI
OG0000515	sp|Q99JW1|AB17A_MOUSE	tr|A0A6P3HU28|A0A6P3HU28_BISBI
OG0000515	sp|Q8VCV1|AB17C_MOUSE	tr|A0A6P3HT57|A0A6P3HT57_BISBI
OG0000515	sp|Q7M759|AB17B_MOUSE	tr|A0A6P3I5R4|A0A6P3I5R4_BISBI
OG0000516	sp|P50149|GNAT2_MOUSE	tr|A0A6P3GC04|A0A6P3GC04_BISBI
OG0000516	sp|P20612|GNAT1_MOUSE	tr|A0A6P3I688|A0A6P3I688_BISBI
OG0000516	sp|Q3V3I2|GNAT3_MOUSE	tr|A0A6P3I453|A0A6P3I453_BISBI
OG0000517	sp|P39087|GRIK2_MOUSE	tr|A0A6P3HJG3|A0A6P3HJG3_BISBI
OG0000517	sp|Q60934|GRIK1_MOUSE	tr|A0A6P3IQV4|A0A6P3IQV4_BISBI
OG0000517	sp|B1AS29|GRIK3_MOUSE	tr|A0A6P3HB75|A0A6P3HB75_BISBI
OG0000518	sp|O70421|FZD1_MOUSE	tr|A0A6P3H3R7|A0A6P3H3R7_BISBI
