Orthogroup	Mus_musculus	Nomascus_leucogenys
OG0002091	sp|Q921H8|THIKA_MOUSE, sp|Q8VCH0|THIKB_MOUSE	tr|G1QZS0|G1QZS0_NOMLE
OG0002092	sp|Q6PEB6|PHOCN_MOUSE	tr|G1R5B0|G1R5B0_NOMLE, tr|A0A2I3GLY6|A0A2I3GLY6_NOMLE
OG0002093	sp|P20029|BIP_MOUSE	tr|A0A2I3H4B5|A0A2I3H4B5_NOMLE, tr|G1S6C2|G1S6C2_NOMLE
OG0002094	sp|Q5STT6|GAR3_MOUSE	tr|A0A2I3GW19|A0A2I3GW19_NOMLE, tr|G1QUY8|G1QUY8_NOMLE
OG0002095	sp|Q8BL43|RASFA_MOUSE, sp|Q8K342|RASF9_MOUSE	tr|G1QZZ8|G1QZZ8_NOMLE
OG0002096	sp|Q8BMC0|LPAR6_MOUSE, sp|Q8BYC4|GPR20_MOUSE	tr|A0A2I3FQI3|A0A2I3FQI3_NOMLE
OG0002097	sp|Q9DBP5|KCY_MOUSE	tr|G1R7F3|G1R7F3_NOMLE, tr|G1S2X9|G1S2X9_NOMLE
OG0002098	sp|Q9DCC7|ISC2B_MOUSE, sp|P85094|ISC2A_MOUSE	tr|G1RHU9|G1RHU9_NOMLE
OG0002099	sp|Q9Z1D9|ZN394_MOUSE	tr|A0A2I3GIN9|A0A2I3GIN9_NOMLE, tr|G1RJM0|G1RJM0_NOMLE
OG0002100	sp|O08908|P85B_MOUSE	tr|A0A2I3GM56|A0A2I3GM56_NOMLE, tr|G1R1V3|G1R1V3_NOMLE
OG0002101	sp|P23881|TCEA3_MOUSE, sp|P10711|TCEA1_MOUSE	tr|A0A2I3GM34|A0A2I3GM34_NOMLE
OG0002102	sp|P49615|CDK5_MOUSE	tr|G1QVP2|G1QVP2_NOMLE, tr|A0A2I3GZY7|A0A2I3GZY7_NOMLE
OG0002103	sp|Q9CYY7|PLD3B_MOUSE	tr|A0A2I3GHT2|A0A2I3GHT2_NOMLE, tr|G1REL1|G1REL1_NOMLE
OG0002104	tr|A0A087WPH8|A0A087WPH8_MOUSE	tr|A0A2I3G3H0|A0A2I3G3H0_NOMLE, tr|A0A2I3GQV6|A0A2I3GQV6_NOMLE
OG0002105	tr|E9PZQ1|E9PZQ1_MOUSE	tr|G1R463|G1R463_NOMLE, tr|G1R461|G1R461_NOMLE
OG0002106	sp|P47963|RL13_MOUSE	tr|A0A2I3GGJ1|A0A2I3GGJ1_NOMLE, tr|A0A2I3GE16|A0A2I3GE16_NOMLE
OG0002107	sp|P50228|CXCL5_MOUSE	tr|G1R8X2|G1R8X2_NOMLE, tr|G1R8Y0|G1R8Y0_NOMLE
OG0002108	sp|P62281|RS11_MOUSE	tr|A0A2I3G5T5|A0A2I3G5T5_NOMLE, tr|G1SBN6|G1SBN6_NOMLE
OG0002109	sp|Q3V3R1|C1TM_MOUSE	tr|G1RZJ0|G1RZJ0_NOMLE, tr|A0A2I3HN50|A0A2I3HN50_NOMLE
OG0002110	sp|Q9CQJ7|PTTG1_MOUSE	tr|A0A2I3HCV9|A0A2I3HCV9_NOMLE, tr|G1QWP0|G1QWP0_NOMLE
OG0002111	sp|Q9CR95|NECP1_MOUSE	tr|A0A2I3I029|A0A2I3I029_NOMLE, tr|G1QMC0|G1QMC0_NOMLE
OG0002112	sp|Q9D0B0|SRSF9_MOUSE	tr|A0A2I3FWV7|A0A2I3FWV7_NOMLE, tr|G1S0H2|G1S0H2_NOMLE
OG0002113	sp|O35658|C1QBP_MOUSE	tr|A0A2I3GR06|A0A2I3GR06_NOMLE, tr|A0A2I3HP96|A0A2I3HP96_NOMLE
OG0002114	sp|O70274|TP4A2_MOUSE	tr|A0A2I3FQQ1|A0A2I3FQQ1_NOMLE, tr|A0A2I3FSH8|A0A2I3FSH8_NOMLE
OG0002115	sp|P34022|RANG_MOUSE	tr|A0A2I3GK10|A0A2I3GK10_NOMLE, tr|G1R119|G1R119_NOMLE
OG0002116	sp|Q4LDG0|S27A5_MOUSE, sp|O35488|S27A2_MOUSE	tr|G1R2W0|G1R2W0_NOMLE
OG0002117	tr|E9Q7P1|E9Q7P1_MOUSE	tr|A0A2I3GYY1|A0A2I3GYY1_NOMLE, tr|G1QSI7|G1QSI7_NOMLE
OG0002118	sp|O08983|HPS1_MOUSE	tr|A0A2I3H3A8|A0A2I3H3A8_NOMLE, tr|G1RWN9|G1RWN9_NOMLE
OG0002120	sp|Q9JKY5|HIP1R_MOUSE, sp|Q8VD75|HIP1_MOUSE	tr|G1RBD5|G1RBD5_NOMLE
OG0002121	tr|A0A5F8MPM5|A0A5F8MPM5_MOUSE, sp|O08750|NFIL3_MOUSE	tr|G1SAK8|G1SAK8_NOMLE
OG0002122	sp|Q4FZF2|SPT46_MOUSE, sp|Q66LM6|F170A_MOUSE	tr|G1RMP6|G1RMP6_NOMLE
OG0002123	sp|Q8BH10|ORAI2_MOUSE, sp|Q8BWG9|CRCM1_MOUSE	tr|G1RAA1|G1RAA1_NOMLE
OG0002124	sp|Q69Z61|PWP2A_MOUSE, sp|E9Q9M8|PWP2B_MOUSE	tr|G1SAU0|G1SAU0_NOMLE
OG0002125	sp|Q14B24|PRS57_MOUSE, tr|O08643|O08643_MOUSE	tr|A0A2I3GTR6|A0A2I3GTR6_NOMLE
OG0002126	sp|Q8C3X2|CC90B_MOUSE	tr|G1S3F0|G1S3F0_NOMLE, tr|A0A2I3G2J1|A0A2I3G2J1_NOMLE
OG0002127	sp|Q99K01|PDXD1_MOUSE	tr|A0A2I3GLT0|A0A2I3GLT0_NOMLE, tr|A0A2I3G3C0|A0A2I3G3C0_NOMLE
OG0002128	sp|P08113|ENPL_MOUSE	tr|A0A2I3HVU2|A0A2I3HVU2_NOMLE, tr|G1R417|G1R417_NOMLE
OG0002129	sp|P29758|OAT_MOUSE	tr|G1QI54|G1QI54_NOMLE, tr|A0A2I3FPD3|A0A2I3FPD3_NOMLE
OG0002130	sp|Q9CQU8|IMP1L_MOUSE	tr|G1S888|G1S888_NOMLE, tr|A0A2I3G5N4|A0A2I3G5N4_NOMLE
OG0002131	tr|E9PVG8|E9PVG8_MOUSE, tr|E9Q0B5|E9Q0B5_MOUSE	tr|A0A2I3HGP8|A0A2I3HGP8_NOMLE
OG0002132	sp|Q61216|MRE11_MOUSE	tr|A0A2I3GFZ7|A0A2I3GFZ7_NOMLE, tr|A0A2I3G9Z3|A0A2I3G9Z3_NOMLE
OG0002133	sp|Q9D8Y8|ING5_MOUSE, sp|Q8C0D7|ING4_MOUSE	tr|A0A2I3HYL6|A0A2I3HYL6_NOMLE
OG0002134	sp|Q9JIA1|LGI1_MOUSE, sp|Q8K1S1|LGI4_MOUSE	tr|G1RQZ5|G1RQZ5_NOMLE
OG0002135	sp|Q8K4C2|I17RC_MOUSE	tr|A0A2I3H9Y0|A0A2I3H9Y0_NOMLE, tr|G1QHN4|G1QHN4_NOMLE
OG0002136	sp|Q99LS1|MMAD_MOUSE	tr|A0A2I3H3M2|A0A2I3H3M2_NOMLE, tr|A0A2I3H1Z0|A0A2I3H1Z0_NOMLE
OG0002137	sp|Q9CQJ4|RING2_MOUSE	tr|G1S8R3|G1S8R3_NOMLE, tr|A0A2I3HDH1|A0A2I3HDH1_NOMLE
OG0002138	tr|E9PV48|E9PV48_MOUSE, sp|Q64345|IFIT3_MOUSE	tr|G1SC49|G1SC49_NOMLE
OG0002139	sp|Q68FD5|CLH1_MOUSE	tr|G1QJB4|G1QJB4_NOMLE, tr|G1QZN0|G1QZN0_NOMLE
OG0002140	tr|A0A1L1SUA2|A0A1L1SUA2_MOUSE, sp|Q6PDE8|MF13A_MOUSE	tr|G1RYS8|G1RYS8_NOMLE
OG0002141	sp|Q6PGG6|GNL3L_MOUSE	tr|A0A2I3H7W8|A0A2I3H7W8_NOMLE, tr|G1S2F9|G1S2F9_NOMLE
OG0002142	sp|Q7TQJ8|WTIP_MOUSE	tr|G1RXX5|G1RXX5_NOMLE, tr|A0A2I3GV57|A0A2I3GV57_NOMLE
OG0002143	sp|Q8BJ56|PLPL2_MOUSE	tr|G1RBF2|G1RBF2_NOMLE, tr|G1RBC3|G1RBC3_NOMLE
OG0002144	sp|Q9CQF0|RM11_MOUSE	tr|A0A2I3FQX0|A0A2I3FQX0_NOMLE, tr|A0A2I3HIZ8|A0A2I3HIZ8_NOMLE
OG0002145	sp|Q9Z1S8|GAB2_MOUSE	tr|G1S3Z5|G1S3Z5_NOMLE, tr|G1R8F5|G1R8F5_NOMLE
OG0002146	sp|O08739|AMPD3_MOUSE	tr|A0A2I3HYP7|A0A2I3HYP7_NOMLE, tr|A0A2I3HTP1|A0A2I3HTP1_NOMLE
OG0002147	sp|P18181|CD48_MOUSE	tr|A0A2I3H9Z0|A0A2I3H9Z0_NOMLE, tr|M3ZB72|M3ZB72_NOMLE
OG0002148	tr|Q8BX39|Q8BX39_MOUSE	tr|A0A2I3GTQ4|A0A2I3GTQ4_NOMLE, tr|A0A2I3HXP2|A0A2I3HXP2_NOMLE
OG0002149	sp|Q8C436|MT21D_MOUSE	tr|A0A2I3HI51|A0A2I3HI51_NOMLE, tr|G1RN89|G1RN89_NOMLE
OG0002150	sp|Q8CG76|ARK72_MOUSE	tr|A0A2I3HMU2|A0A2I3HMU2_NOMLE, tr|G1R834|G1R834_NOMLE
OG0002152	sp|P04224|HA22_MOUSE, sp|P01904|HA21_MOUSE	tr|G1R4L8|G1R4L8_NOMLE
OG0002153	sp|P50220|NKX21_MOUSE	tr|G1QUX4|G1QUX4_NOMLE, tr|A0A2I3GQ92|A0A2I3GQ92_NOMLE
OG0002154	tr|E9Q5A6|E9Q5A6_MOUSE, sp|Q60641|NR1H4_MOUSE	tr|G1R2J0|G1R2J0_NOMLE
OG0002155	sp|Q60676|PPP5_MOUSE	tr|G1QQU7|G1QQU7_NOMLE, tr|G1QQU2|G1QQU2_NOMLE
OG0002156	sp|Q6P539|F222B_MOUSE, sp|Q6PGH4|F222A_MOUSE	tr|G1QRQ6|G1QRQ6_NOMLE
OG0002157	sp|Q7TNT2|FACR2_MOUSE	tr|A0A2I3GC79|A0A2I3GC79_NOMLE, tr|G1R0S4|G1R0S4_NOMLE
OG0002158	sp|Q8WTY4|CPIN1_MOUSE	tr|G1QRU1|G1QRU1_NOMLE, tr|A0A2I3GZ30|A0A2I3GZ30_NOMLE
OG0002159	sp|Q9CPS7|PNO1_MOUSE	tr|A0A2I3G2F6|A0A2I3G2F6_NOMLE, tr|A0A2I3H5E8|A0A2I3H5E8_NOMLE
OG0002160	sp|Q9CQV6|MLP3B_MOUSE	tr|A0A2I3GT32|A0A2I3GT32_NOMLE, tr|G1RLA3|G1RLA3_NOMLE
OG0002161	sp|Q9ESN2|TRI39_MOUSE	tr|G1R3V2|G1R3V2_NOMLE, tr|G1QYU1|G1QYU1_NOMLE
OG0002162	tr|A0A0A6YYE2|A0A0A6YYE2_MOUSE	tr|A0A2I3G989|A0A2I3G989_NOMLE, tr|A0A2I3GDR3|A0A2I3GDR3_NOMLE
OG0002163	tr|A2A3U9|A2A3U9_MOUSE	tr|A0A2I3HGU8|A0A2I3HGU8_NOMLE, tr|G1RYE6|G1RYE6_NOMLE
OG0002164	sp|Q3THF9|CQ10B_MOUSE	tr|A0A2I3HCI9|A0A2I3HCI9_NOMLE, tr|A0A2I3GES0|A0A2I3GES0_NOMLE
OG0002165	sp|Q4VAA2|CDV3_MOUSE	tr|A0A2I3H3D1|A0A2I3H3D1_NOMLE, tr|A0A2I3GFG3|A0A2I3GFG3_NOMLE
OG0002166	sp|Q8R3P2|DTX2_MOUSE	tr|G1RAH7|G1RAH7_NOMLE, tr|A0A2I3GYU0|A0A2I3GYU0_NOMLE
OG0002167	sp|Q8VE42|ANR49_MOUSE	tr|G1R649|G1R649_NOMLE, tr|A0A2I3GFG6|A0A2I3GFG6_NOMLE
OG0002168	sp|Q91XD8|S2538_MOUSE	tr|A0A2I3HL84|A0A2I3HL84_NOMLE, tr|G1R0S9|G1R0S9_NOMLE
OG0002169	sp|Q91YR9|PTGR1_MOUSE	tr|G1S6T9|G1S6T9_NOMLE, tr|A0A2I3GD62|A0A2I3GD62_NOMLE
OG0002170	sp|Q923B3|NRIF1_MOUSE, sp|Q921B4|NRIF2_MOUSE	tr|G1RJT7|G1RJT7_NOMLE
OG0002171	sp|Q8C165|P20D1_MOUSE, sp|Q99JW2|ACY1_MOUSE	tr|G1RWY3|G1RWY3_NOMLE
OG0002172	tr|D3YXL0|D3YXL0_MOUSE, tr|Q9R0U9|Q9R0U9_MOUSE	tr|G1RZL4|G1RZL4_NOMLE
OG0002173	sp|P01849|TCA_MOUSE, tr|A0A075B662|A0A075B662_MOUSE	tr|A0A2I3HYJ7|A0A2I3HYJ7_NOMLE
OG0002174	sp|P43883|PLIN2_MOUSE	tr|G1S706|G1S706_NOMLE, tr|A0A2I3GT04|A0A2I3GT04_NOMLE
OG0002175	tr|Q8BU90|Q8BU90_MOUSE, sp|Q3UZZ4|OLFM4_MOUSE	tr|G1S108|G1S108_NOMLE
OG0002176	sp|Q5RKZ7|MOCS1_MOUSE	tr|G1QI78|G1QI78_NOMLE, tr|A0A2I3HRG5|A0A2I3HRG5_NOMLE
OG0002177	tr|B1ATX6|B1ATX6_MOUSE, sp|Q5SSF7|TET5C_MOUSE	tr|A0A2I3H148|A0A2I3H148_NOMLE
OG0002178	sp|Q7TSP5|VTCN1_MOUSE	tr|A0A2I3GRD9|A0A2I3GRD9_NOMLE, tr|A0A2I3H3P4|A0A2I3H3P4_NOMLE
OG0002179	sp|Q9EQH3|VPS35_MOUSE	tr|G1S0E8|G1S0E8_NOMLE, tr|A0A2I3H810|A0A2I3H810_NOMLE
OG0002180	tr|A0A1B0GSB0|A0A1B0GSB0_MOUSE, tr|B3F5L4|B3F5L4_MOUSE	tr|G1QQ00|G1QQ00_NOMLE
OG0002181	tr|V9GX81|V9GX81_MOUSE, sp|A2AVR2|MROH7_MOUSE	tr|G1QSK1|G1QSK1_NOMLE
OG0002182	sp|P49452|CENPC_MOUSE	tr|G1RCV4|G1RCV4_NOMLE, tr|A0A2I3HSP0|A0A2I3HSP0_NOMLE
OG0002183	sp|P70224|GIMA1_MOUSE	tr|A0A2I3H0S2|A0A2I3H0S2_NOMLE, tr|G1QUK9|G1QUK9_NOMLE
OG0002184	tr|Q0VGU8|Q0VGU8_MOUSE, sp|Q80ZU7|BPIB3_MOUSE	tr|G1RFN9|G1RFN9_NOMLE
OG0002185	sp|Q5DTT8|PNMA5_MOUSE, sp|Q8C1C8|PNMA1_MOUSE	tr|A0A2I3GUJ6|A0A2I3GUJ6_NOMLE
OG0002186	sp|Q7TPD3|ROBO2_MOUSE	tr|A0A2I3H0J9|A0A2I3H0J9_NOMLE, tr|A0A2I3GDK7|A0A2I3GDK7_NOMLE
OG0002187	sp|Q7TQP4|RL3R2_MOUSE, sp|Q8BGE9|RL3R1_MOUSE	tr|G1RNS4|G1RNS4_NOMLE
OG0002188	sp|Q8K572|HUS1B_MOUSE, sp|Q8BQY8|HUS1_MOUSE	tr|G1QWZ3|G1QWZ3_NOMLE
OG0002189	sp|Q8R460|IL36G_MOUSE	tr|G1QN29|G1QN29_NOMLE, tr|G1QN31|G1QN31_NOMLE
OG0002190	sp|Q9CR27|WASC3_MOUSE	tr|G1R3G5|G1R3G5_NOMLE, tr|A0A2I3GJ69|A0A2I3GJ69_NOMLE
OG0002191	sp|Q8BYI6|PCAT2_MOUSE, sp|Q9D5U0|PCT2B_MOUSE	tr|G1QKT7|G1QKT7_NOMLE
OG0002192	sp|C6KI89|CTSG2_MOUSE, sp|E9Q355|CTSG1_MOUSE	tr|A0A2I3HMY5|A0A2I3HMY5_NOMLE
OG0002193	sp|P51437|CAMP_MOUSE	tr|G1R3M3|G1R3M3_NOMLE, sp|Q1KLX9|CAMP_NOMLE
OG0002194	sp|Q3UP44|NHLC4_MOUSE, sp|Q8CH72|TRI32_MOUSE	tr|A0A2I3GW37|A0A2I3GW37_NOMLE
OG0002195	sp|Q9CPX6|ATG3_MOUSE	tr|A0A2I3GXP7|A0A2I3GXP7_NOMLE, tr|A0A2I3GQD7|A0A2I3GQD7_NOMLE
OG0002196	sp|Q9CR14|FANCL_MOUSE	tr|A0A2I3H5N5|A0A2I3H5N5_NOMLE, tr|G1RE73|G1RE73_NOMLE
OG0002197	sp|Q9DCB8|ISCA2_MOUSE	tr|G1S2J2|G1S2J2_NOMLE, tr|A0A2I3G8D2|A0A2I3G8D2_NOMLE
OG0002198	sp|Q3UUI3|THEM4_MOUSE	tr|A0A2I3HQJ5|A0A2I3HQJ5_NOMLE, tr|G1RH67|G1RH67_NOMLE
OG0002199	sp|Q61122|NAB1_MOUSE	tr|A0A2I3FXT4|A0A2I3FXT4_NOMLE, tr|A0A2I3GD37|A0A2I3GD37_NOMLE
OG0002200	tr|Q6PFE1|Q6PFE1_MOUSE	tr|A0A2I3GWY4|A0A2I3GWY4_NOMLE, tr|G1S5E4|G1S5E4_NOMLE
OG0002201	sp|Q8BH50|CR025_MOUSE	tr|A0A2I3HS49|A0A2I3HS49_NOMLE, tr|G1RKC4|G1RKC4_NOMLE
OG0002202	sp|Q8BH83|ANKR9_MOUSE, sp|Q9CQM6|ANR61_MOUSE	tr|G1QK29|G1QK29_NOMLE
OG0002203	sp|Q8BU11|TOX4_MOUSE	tr|G1RWT6|G1RWT6_NOMLE, tr|A0A2I3HNR1|A0A2I3HNR1_NOMLE
OG0002204	sp|Q8R173|ZDHC3_MOUSE, tr|Q810M4|Q810M4_MOUSE	tr|A0A2I3GYV8|A0A2I3GYV8_NOMLE
OG0002205	sp|Q9CQE0|RN138_MOUSE	tr|A0A2I3I0H1|A0A2I3I0H1_NOMLE, tr|G1R3L6|G1R3L6_NOMLE
OG0002206	sp|Q9ERB0|SNP29_MOUSE	tr|A0A2I3H9N3|A0A2I3H9N3_NOMLE, tr|A0A2I3GN35|A0A2I3GN35_NOMLE
OG0002207	sp|Q7TQA7|TA2R3_MOUSE, tr|D3YU55|D3YU55_MOUSE	tr|G1S9X4|G1S9X4_NOMLE
OG0002208	tr|Q9CQ68|Q9CQ68_MOUSE, sp|O09111|NDUBB_MOUSE	tr|G1QRT1|G1QRT1_NOMLE
OG0002209	sp|Q7TPM3|TRI17_MOUSE	tr|G1RVX6|G1RVX6_NOMLE, tr|G1RKJ4|G1RKJ4_NOMLE
OG0002210	sp|Q8CFE4|SCYL2_MOUSE	tr|G1R2D5|G1R2D5_NOMLE, tr|A0A2I3H9E0|A0A2I3H9E0_NOMLE
OG0002211	tr|A0A6I8MX03|A0A6I8MX03_MOUSE, sp|Q921J4|UBE2S_MOUSE	tr|G1RHT8|G1RHT8_NOMLE
OG0002212	sp|Q99P88|NU155_MOUSE	tr|A0A2I3HVW8|A0A2I3HVW8_NOMLE, tr|G1S2J0|G1S2J0_NOMLE
OG0002213	sp|Q9CWH5|TRM11_MOUSE	tr|A0A2I3HR91|A0A2I3HR91_NOMLE, tr|G1RV59|G1RV59_NOMLE
OG0002214	sp|P54728|RD23B_MOUSE	tr|A0A2I3GGX3|A0A2I3GGX3_NOMLE, tr|G1S695|G1S695_NOMLE
OG0002215	sp|P70333|HNRH2_MOUSE, sp|O35737|HNRH1_MOUSE	tr|A0A2I3HQA4|A0A2I3HQA4_NOMLE
OG0002216	sp|Q3UHX2|HAP28_MOUSE	tr|G1RJH2|G1RJH2_NOMLE, tr|A0A2I3HC89|A0A2I3HC89_NOMLE
OG0002217	sp|Q3V1M1|IGS10_MOUSE	tr|G1RB04|G1RB04_NOMLE, tr|G1QTH3|G1QTH3_NOMLE
OG0002218	sp|Q9D385|AR2BP_MOUSE	tr|M3Z980|M3Z980_NOMLE, tr|A0A2I3HDK1|A0A2I3HDK1_NOMLE
OG0002219	sp|P0C6A1|GTR7_MOUSE, sp|Q9WV38|GTR5_MOUSE	tr|G1RDF7|G1RDF7_NOMLE
OG0002220	sp|P35737|DMB_MOUSE, tr|Q31099|Q31099_MOUSE	tr|G1R4X0|G1R4X0_NOMLE
OG0002221	sp|Q8R0F8|FAHD1_MOUSE	tr|G1RBY9|G1RBY9_NOMLE, tr|A0A2I3G791|A0A2I3G791_NOMLE
OG0002222	sp|Q9JMG2|C1GLC_MOUSE	tr|G1RYD9|G1RYD9_NOMLE, tr|G1S448|G1S448_NOMLE
OG0002223	sp|Q9R0P4|SMAP_MOUSE	tr|A0A2I3HQ93|A0A2I3HQ93_NOMLE, tr|A0A2I3HPQ4|A0A2I3HPQ4_NOMLE
OG0002224	sp|Q8VDS3|CBX7_MOUSE, sp|O55187|CBX4_MOUSE	tr|A0A2I3HRC7|A0A2I3HRC7_NOMLE
OG0002225	sp|P56383|AT5G2_MOUSE	tr|G1S7H2|G1S7H2_NOMLE, tr|A0A2I3GD51|A0A2I3GD51_NOMLE
OG0002226	sp|Q3ZK22|VEZA_MOUSE	tr|A0A2I3GV59|A0A2I3GV59_NOMLE, tr|A0A2I3G3X9|A0A2I3G3X9_NOMLE
OG0002227	sp|Q8CFE5|BTBD7_MOUSE	tr|A0A2I3I0E7|A0A2I3I0E7_NOMLE, tr|G1S5W2|G1S5W2_NOMLE
OG0002228	sp|Q8VBV7|CSN8_MOUSE	tr|G1RIN3|G1RIN3_NOMLE, tr|A0A2I3HK25|A0A2I3HK25_NOMLE
OG0002229	sp|Q9DB00|GON4L_MOUSE	tr|G1RNL1|G1RNL1_NOMLE, tr|A0A2I3H4H7|A0A2I3H4H7_NOMLE
OG0002230	sp|Q9QZN1|FXL17_MOUSE, tr|Q7TNS5|Q7TNS5_MOUSE	tr|A0A2I3H595|A0A2I3H595_NOMLE
OG0002231	sp|P79457|UTY_MOUSE, sp|O70546|KDM6A_MOUSE	tr|A0A2I3FTJ0|A0A2I3FTJ0_NOMLE
OG0002232	sp|Q9D600|PSF2_MOUSE	tr|A0A2I3GUW9|A0A2I3GUW9_NOMLE, tr|A0A2I3GLI8|A0A2I3GLI8_NOMLE
OG0002233	sp|Q0VAX3|FS2P1_MOUSE, sp|Q9Z0R9|FADS2_MOUSE	tr|A0A2I3H1N4|A0A2I3H1N4_NOMLE
OG0002235	sp|Q01337|ADA2C_MOUSE, sp|Q01338|ADA2A_MOUSE	tr|G1SAI1|G1SAI1_NOMLE
OG0002236	sp|Q05A13|S16C6_MOUSE, sp|Q7TQA3|RDHE2_MOUSE	tr|G1QKS8|G1QKS8_NOMLE
OG0002237	sp|Q8C5Q4|GRSF1_MOUSE	tr|A0A2I3G6S7|A0A2I3G6S7_NOMLE, tr|A0A2I3HFH8|A0A2I3HFH8_NOMLE
OG0002238	sp|Q9D2Q3|PAAT_MOUSE	tr|G1S5A9|G1S5A9_NOMLE, tr|G1S5B7|G1S5B7_NOMLE
OG0002239	tr|Q9Z150|Q9Z150_MOUSE	tr|A0A2I3HJ21|A0A2I3HJ21_NOMLE, tr|A0A2I3H9X4|A0A2I3H9X4_NOMLE
OG0002240	sp|O88445|AURKC_MOUSE, sp|O70126|AURKB_MOUSE	tr|A0A2I3GGG9|A0A2I3GGG9_NOMLE
OG0002241	sp|P83555|KI3L1_MOUSE, tr|Q673W2|Q673W2_MOUSE	tr|G1RHU3|G1RHU3_NOMLE
OG0002242	sp|Q6RFH4|GCSAM_MOUSE	tr|A0A2I3HLJ9|A0A2I3HLJ9_NOMLE, tr|G1QW61|G1QW61_NOMLE
OG0002243	sp|Q8BZ97|PRDM8_MOUSE, sp|Q5HZG9|ZN488_MOUSE	tr|G1RAV8|G1RAV8_NOMLE
OG0002244	sp|Q8R0J1|PKHG6_MOUSE	tr|G1QTU1|G1QTU1_NOMLE, tr|G1R0W2|G1R0W2_NOMLE
OG0002245	sp|Q8VEA4|MIA40_MOUSE	tr|A0A2I3GU17|A0A2I3GU17_NOMLE, tr|A0A2I3H943|A0A2I3H943_NOMLE
OG0002246	sp|O35465|FKBP8_MOUSE	tr|A0A2I3H1Z5|A0A2I3H1Z5_NOMLE, tr|A0A2I3H4A8|A0A2I3H4A8_NOMLE
OG0002247	sp|Q9CPW5|SSRB_MOUSE	tr|A0A2I3HJE3|A0A2I3HJE3_NOMLE, tr|A0A2I3HPW5|A0A2I3HPW5_NOMLE
OG0002248	sp|Q9JMD0|ZN207_MOUSE	tr|A0A2I3HG88|A0A2I3HG88_NOMLE, tr|A0A2I3HK00|A0A2I3HK00_NOMLE
OG0002249	sp|P97465|DOK1_MOUSE	tr|A0A2I3H2X3|A0A2I3H2X3_NOMLE, tr|A0A2I3HKC9|A0A2I3HKC9_NOMLE
OG0002250	tr|Q3TWH3|Q3TWH3_MOUSE	tr|G1RRK5|G1RRK5_NOMLE, tr|A0A2I3HLT2|A0A2I3HLT2_NOMLE
OG0002251	sp|Q9CWQ8|CAST1_MOUSE, sp|Q8CAB8|CAST2_MOUSE	tr|G1QTP0|G1QTP0_NOMLE
OG0002252	tr|Q8BML3|Q8BML3_MOUSE, sp|Q9D8C3|ALG13_MOUSE	tr|G1RWX9|G1RWX9_NOMLE
OG0002253	sp|Q9R1S7|MRP6_MOUSE	tr|G1R8E2|G1R8E2_NOMLE, tr|A0A2I3FXL8|A0A2I3FXL8_NOMLE
OG0002255	sp|P00493|HPRT_MOUSE	tr|G1S485|G1S485_NOMLE, tr|G1QNB1|G1QNB1_NOMLE
OG0002256	sp|Q9JM13|RABX5_MOUSE	tr|A0A2I3GVP0|A0A2I3GVP0_NOMLE, tr|A0A2I3FQ83|A0A2I3FQ83_NOMLE
OG0002257	sp|O88543|CSN3_MOUSE	tr|A0A2I3HMN1|A0A2I3HMN1_NOMLE, tr|G1RT39|G1RT39_NOMLE
OG0002258	sp|P57759|ERP29_MOUSE	tr|A0A2I3HQK5|A0A2I3HQK5_NOMLE, tr|G1QGK9|G1QGK9_NOMLE
OG0002259	sp|Q5SVQ0|KAT7_MOUSE	tr|A0A2I3GM20|A0A2I3GM20_NOMLE, tr|A0A2I3HAL9|A0A2I3HAL9_NOMLE
OG0002261	sp|Q6PAC3|DCA13_MOUSE	tr|G1QUK1|G1QUK1_NOMLE, tr|A0A2I3I015|A0A2I3I015_NOMLE
OG0002262	sp|Q9D9J3|ACTT1_MOUSE, sp|Q9D9L5|ACTT2_MOUSE	tr|A0A2I3HN29|A0A2I3HN29_NOMLE
OG0002264	tr|A2AS37|A2AS37_MOUSE, sp|P06684|CO5_MOUSE	tr|G1S5G0|G1S5G0_NOMLE
OG0002265	sp|B9EJA2|CTTB2_MOUSE	sp|Q07DX4|CTTB2_NOMLE, tr|A0A2I3HJI9|A0A2I3HJI9_NOMLE
OG0002266	tr|G3X9I0|G3X9I0_MOUSE	tr|G1R206|G1R206_NOMLE, tr|A0A2I3HAQ3|A0A2I3HAQ3_NOMLE
OG0002267	sp|P97714|ADA1D_MOUSE, sp|P97717|ADA1B_MOUSE	tr|G1QW92|G1QW92_NOMLE
OG0002268	sp|Q8VHP8|RB40B_MOUSE, sp|Q8VHQ4|RB40C_MOUSE	tr|A0A2I3H165|A0A2I3H165_NOMLE
OG0002269	sp|Q9JJU8|SH3L1_MOUSE	tr|G1RRU1|G1RRU1_NOMLE, tr|G1QQ20|G1QQ20_NOMLE
OG0002270	sp|Q9WTU0|PHF2_MOUSE, sp|Q80TJ7|PHF8_MOUSE	tr|A0A2I3GAD1|A0A2I3GAD1_NOMLE
OG0002271	sp|Q63836|SBP2_MOUSE, sp|P17563|SBP1_MOUSE	tr|A0A2I3HBA2|A0A2I3HBA2_NOMLE
OG0002272	sp|P61750|ARF4_MOUSE	tr|A0A2I3HTF8|A0A2I3HTF8_NOMLE, tr|A0A2I3H955|A0A2I3H955_NOMLE
