Orthogroup	Mus_musculus	Pan_troglodytes
OG0001603	sp|Q8JZQ2|AFG32_MOUSE, sp|Q920A7|AFG31_MOUSE	tr|H2QEA1|H2QEA1_PANTR
OG0001604	sp|Q9D7C9|NRK2_MOUSE, sp|Q91W63|NRK1_MOUSE	tr|A0A2I3SC83|A0A2I3SC83_PANTR
OG0001605	sp|G5E8Q8|AGRF5_MOUSE	tr|A0A2I3TFD8|A0A2I3TFD8_PANTR, tr|A0A2I3SJB2|A0A2I3SJB2_PANTR
OG0001606	sp|O55234|PSB5_MOUSE, sp|Q8BG41|PSB11_MOUSE	tr|K7CQQ2|K7CQQ2_PANTR
OG0001607	sp|O70348|DXO_MOUSE	tr|K7DBJ4|K7DBJ4_PANTR, tr|A0A2I3TE53|A0A2I3TE53_PANTR
OG0001608	tr|Q3TG86|Q3TG86_MOUSE, sp|P15539|C11B2_MOUSE	tr|H2QWT3|H2QWT3_PANTR
OG0001609	sp|Q3UMG5|LRCH2_MOUSE	tr|A0A2I3TN70|A0A2I3TN70_PANTR, tr|H2R4L5|H2R4L5_PANTR
OG0001610	sp|Q8VC49|IF27B_MOUSE, sp|Q8R412|IF27A_MOUSE	tr|K7DN15|K7DN15_PANTR
OG0001611	sp|Q8VBT3|OSCAR_MOUSE	tr|A0A2I3T4I4|A0A2I3T4I4_PANTR, tr|A0A2I3RTB0|A0A2I3RTB0_PANTR
OG0001612	sp|Q99L45|IF2B_MOUSE	tr|K7DJJ3|K7DJJ3_PANTR, tr|A0A2I3TR75|A0A2I3TR75_PANTR
OG0001613	sp|Q9CWL8|CTBL1_MOUSE	tr|A0A2I3TNK7|A0A2I3TNK7_PANTR, tr|A0A2I3SZJ6|A0A2I3SZJ6_PANTR
OG0001614	sp|Q9D8F3|S52A2_MOUSE	tr|K6Z975|K6Z975_PANTR, tr|A0A2I3T6E3|A0A2I3T6E3_PANTR
OG0001615	sp|Q9D8W5|PSD12_MOUSE	tr|A0A2I3SRL8|A0A2I3SRL8_PANTR, tr|A0A2I3RX25|A0A2I3RX25_PANTR
OG0001616	sp|Q9WTV6|UBP18_MOUSE	tr|H2QL77|H2QL77_PANTR, tr|A0A2I3RD46|A0A2I3RD46_PANTR
OG0001617	sp|Q64261|CDK6_MOUSE, tr|J3QML9|J3QML9_MOUSE	tr|H2QUX4|H2QUX4_PANTR
OG0001618	sp|P09671|SODM_MOUSE	tr|A0A2I3T2J1|A0A2I3T2J1_PANTR, sp|Q8HXP7|SODM_PANTR
OG0001619	sp|P60229|EIF3E_MOUSE	tr|A0A2I3SRQ6|A0A2I3SRQ6_PANTR, tr|A0A2I3TRJ2|A0A2I3TRJ2_PANTR
OG0001620	sp|Q0VBL1|TIGD2_MOUSE	tr|K6ZF49|K6ZF49_PANTR, tr|H2RG68|H2RG68_PANTR
OG0001621	sp|Q571J5|Z354C_MOUSE	tr|A0A2I3SNE8|A0A2I3SNE8_PANTR, tr|A0A2J8JDP3|A0A2J8JDP3_PANTR
OG0001622	tr|Q5SXC4|Q5SXC4_MOUSE	tr|H2QDI3|H2QDI3_PANTR, tr|A0A2I3REC2|A0A2I3REC2_PANTR
OG0001623	sp|Q9D1G1|RAB1B_MOUSE	tr|H2Q460|H2Q460_PANTR, tr|A0A2I3SCN6|A0A2I3SCN6_PANTR
OG0001624	sp|Q7M6U3|TEX14_MOUSE, tr|A0A571BD42|A0A571BD42_MOUSE	tr|H2QDJ5|H2QDJ5_PANTR
OG0001625	tr|Q8C6P5|Q8C6P5_MOUSE, sp|Q3KNI6|DAAF6_MOUSE	tr|A0A2J8K3Q5|A0A2J8K3Q5_PANTR
OG0001626	sp|Q6P8Y1|CAPSL_MOUSE	tr|H2QF38|H2QF38_PANTR, tr|A0A2J8JSA9|A0A2J8JSA9_PANTR
OG0001627	sp|Q8BXA5|CLP1L_MOUSE, sp|Q8VBZ3|CLPT1_MOUSE	tr|K7BI94|K7BI94_PANTR
OG0001628	tr|Q8C0S0|Q8C0S0_MOUSE, sp|Q8CE22|DMTF1_MOUSE	tr|A0A2I3TS33|A0A2I3TS33_PANTR
OG0001629	sp|Q8JZP2|SYN3_MOUSE	tr|A0A2I3TU81|A0A2I3TU81_PANTR, tr|A0A2I3S8E8|A0A2I3S8E8_PANTR
OG0001630	tr|Q3V2J1|Q3V2J1_MOUSE, sp|Q99JL1|SPEF1_MOUSE	tr|H2QJW3|H2QJW3_PANTR
OG0001631	sp|Q9DB40|MED27_MOUSE	tr|K7CT09|K7CT09_PANTR, tr|H2RER0|H2RER0_PANTR
OG0001632	sp|Q9Z130|HNRDL_MOUSE, tr|Q9D3U4|Q9D3U4_MOUSE	tr|H2QPS8|H2QPS8_PANTR
OG0001633	sp|Q9Z2Q6|SEPT5_MOUSE, sp|P28661|SEPT4_MOUSE	tr|A0A2J8Q2A9|A0A2J8Q2A9_PANTR
OG0001634	sp|Q9D7J7|CPNS2_MOUSE, sp|O88456|CPNS1_MOUSE	tr|A0A2I3SDN3|A0A2I3SDN3_PANTR
OG0001635	sp|Q8C551|R51A1_MOUSE	tr|A0A2I3RFK1|A0A2I3RFK1_PANTR, tr|A0A2I3RX23|A0A2I3RX23_PANTR
OG0001636	tr|Q3TWH3|Q3TWH3_MOUSE, sp|Q9CR73|PNRC2_MOUSE	tr|H2QTE0|H2QTE0_PANTR
OG0001637	sp|Q9CWH0|DPPA2_MOUSE	tr|A0A2I3T1F7|A0A2I3T1F7_PANTR, tr|H2QN28|H2QN28_PANTR
OG0001638	sp|Q9D9M0|PRS52_MOUSE, sp|Q14BX2|PRS55_MOUSE	tr|H2QVR1|H2QVR1_PANTR
OG0001639	sp|Q9DAR1|CLF2A_MOUSE, sp|Q9DAC0|CLF2B_MOUSE	tr|H2QB97|H2QB97_PANTR
OG0001640	sp|Q9DAG6|GPRL1_MOUSE, tr|A0A1W2P7V2|A0A1W2P7V2_MOUSE	tr|A0A2I3SNM6|A0A2I3SNM6_PANTR
OG0001641	sp|O88967|YMEL1_MOUSE	tr|A0A2I3T0Q0|A0A2I3T0Q0_PANTR, tr|A0A2I3T6W9|A0A2I3T6W9_PANTR
OG0001642	sp|P00683|RNAS1_MOUSE	sp|Q8SQ14|RNAS1_PANTR, tr|H2Q7X2|H2Q7X2_PANTR
OG0001644	sp|O35137|ALX4_MOUSE, sp|P52651|RHOX5_MOUSE	tr|A0A2I3T249|A0A2I3T249_PANTR
OG0001646	sp|Q8VED2|BL1S4_MOUSE	tr|H2QP66|H2QP66_PANTR, tr|A0A2I3RLT6|A0A2I3RLT6_PANTR
OG0001647	sp|Q9CZN8|GATA_MOUSE	tr|A0A2I3SD21|A0A2I3SD21_PANTR, tr|H2QTH5|H2QTH5_PANTR
OG0001648	tr|Q99ML6|Q99ML6_MOUSE, sp|Q9WVD5|ORNT1_MOUSE	tr|H2Q7G6|H2Q7G6_PANTR
OG0001649	sp|E9Q9D5|RBL2A_MOUSE	tr|H2RD86|H2RD86_PANTR, tr|A0A2I3SST7|A0A2I3SST7_PANTR
OG0001650	sp|Q7M761|OVCH2_MOUSE	tr|H2Q5N7|H2Q5N7_PANTR, tr|A0A2J8P672|A0A2J8P672_PANTR
OG0001651	sp|Q924M7|MPI_MOUSE	sp|A5A6K3|MPI_PANTR, tr|H2Q9T4|H2Q9T4_PANTR
OG0001652	sp|Q9D7A8|ARMC1_MOUSE	tr|A0A2I3TBN9|A0A2I3TBN9_PANTR, tr|H2QW84|H2QW84_PANTR
OG0001653	sp|Q9DCL9|PUR6_MOUSE	tr|A0A2I3RG32|A0A2I3RG32_PANTR, tr|A0A2I3TI66|A0A2I3TI66_PANTR
OG0001654	sp|Q9WTP6|KAD2_MOUSE	tr|A0A2I3TX20|A0A2I3TX20_PANTR, tr|A0A2I3SVF7|A0A2I3SVF7_PANTR
OG0001655	sp|Q2VLH6|C163A_MOUSE	tr|H2Q5C4|H2Q5C4_PANTR, tr|A0A2I3TAV9|A0A2I3TAV9_PANTR
OG0001656	sp|Q3UZY0|SFI1_MOUSE	tr|H2R705|H2R705_PANTR, tr|A0A2I3SAF2|A0A2I3SAF2_PANTR
OG0001657	sp|Q61103|REQU_MOUSE	tr|H2Q428|H2Q428_PANTR, tr|A0A2I3SHM1|A0A2I3SHM1_PANTR
OG0001658	sp|Q6PDN3|MYLK_MOUSE	tr|A0A2I3TJW3|A0A2I3TJW3_PANTR, tr|A0A2I3T7R9|A0A2I3T7R9_PANTR
OG0001659	sp|Q96EQ9|PRDM9_MOUSE	tr|H2R5H8|H2R5H8_PANTR, tr|H2QBS6|H2QBS6_PANTR
OG0001660	sp|Q8BWF2|GIMA5_MOUSE, sp|Q99MI6|GIMA3_MOUSE	tr|H2R4V5|H2R4V5_PANTR
OG0001661	sp|Q9CX47|XRCC2_MOUSE	tr|H2R1S2|H2R1S2_PANTR, tr|A0A2I3S0U5|A0A2I3S0U5_PANTR
OG0001662	tr|Q9D592|Q9D592_MOUSE, sp|Q9ESF4|LFG1_MOUSE	tr|K7BS10|K7BS10_PANTR
OG0001663	sp|Q9Z2F2|OASL2_MOUSE, sp|Q8VI94|OASL1_MOUSE	tr|H2Q723|H2Q723_PANTR
OG0001664	sp|P97430|SLPI_MOUSE, sp|P01173|WAP_MOUSE	tr|A4K2P4|A4K2P4_PANTR
OG0001665	sp|P08905|LYZ2_MOUSE, sp|P17897|LYZ1_MOUSE	sp|P61628|LYSC_PANTR
OG0001666	sp|P20109|IL13_MOUSE	tr|A0A2I3TIP5|A0A2I3TIP5_PANTR, sp|P61126|IL13_PANTR
OG0001667	sp|Q8K1R3|PNPT1_MOUSE	tr|A0A2I3RVJ0|A0A2I3RVJ0_PANTR, tr|A0A2I3T4K2|A0A2I3T4K2_PANTR
OG0001668	sp|Q7TMS5|ABCG2_MOUSE, sp|Q99P81|ABCG3_MOUSE	tr|H2QPV5|H2QPV5_PANTR
OG0001669	sp|Q9JIY2|HAKAI_MOUSE	tr|H2R4S9|H2R4S9_PANTR, tr|H2QV82|H2QV82_PANTR
OG0001670	sp|E9Q414|APOB_MOUSE	tr|H2QAL1|H2QAL1_PANTR, tr|H2R8Y5|H2R8Y5_PANTR
OG0001671	sp|O54803|P2RX6_MOUSE	tr|H2QLA5|H2QLA5_PANTR, tr|A0A2I3TQ42|A0A2I3TQ42_PANTR
OG0001672	sp|P61161|ARP2_MOUSE	tr|A0A2I3TS83|A0A2I3TS83_PANTR, tr|A0A2I3S5D2|A0A2I3S5D2_PANTR
OG0001674	sp|Q59J78|NDUF2_MOUSE	tr|K7BBH1|K7BBH1_PANTR, tr|A0A2I3RP00|A0A2I3RP00_PANTR
OG0001676	sp|Q8BVC1|DFB22_MOUSE	tr|H2QJS2|H2QJS2_PANTR, sp|Q30KK2|DB126_PANTR
OG0001677	sp|Q99N95|RM03_MOUSE	tr|A0A2I3RJH0|A0A2I3RJH0_PANTR, tr|A0A2I3RSX7|A0A2I3RSX7_PANTR
OG0001678	sp|Q9CXZ1|NDUS4_MOUSE	sp|Q0MQH1|NDUS4_PANTR, tr|G2HF81|G2HF81_PANTR
OG0001679	sp|Q9D2G9|HIPL2_MOUSE	tr|A0A2I3SJX4|A0A2I3SJX4_PANTR, tr|H2Q164|H2Q164_PANTR
OG0001680	sp|Q710D3|UN93A_MOUSE, tr|B2RWK3|B2RWK3_MOUSE	tr|A0A2I3S9S9|A0A2I3S9S9_PANTR
OG0001681	sp|F8VPZ9|BICRA_MOUSE	tr|A0A2I3RTU6|A0A2I3RTU6_PANTR, tr|H2QGP8|H2QGP8_PANTR
OG0001682	sp|P06467|HBAZ_MOUSE	tr|H2QA68|H2QA68_PANTR, sp|P06347|HBAZ_PANTR
OG0001683	sp|Q8C5W4|MOR2B_MOUSE, sp|Q69ZX6|MOR2A_MOUSE	tr|A0A2I3RVM7|A0A2I3RVM7_PANTR
OG0001684	sp|Q9CYH2|PXL2A_MOUSE	tr|H2Q262|H2Q262_PANTR, tr|A0A2I3RMB4|A0A2I3RMB4_PANTR
OG0001685	sp|Q9JJW0|PXMP4_MOUSE	tr|H2QK73|H2QK73_PANTR, tr|A0A2I3RXX6|A0A2I3RXX6_PANTR
OG0001686	sp|O70338|RNH1_MOUSE	tr|A0A2I3S7A3|A0A2I3S7A3_PANTR, tr|H2QHD3|H2QHD3_PANTR
OG0001687	sp|P52479|UBP10_MOUSE	tr|A0A2I3T955|A0A2I3T955_PANTR, tr|A0A2I3SSD3|A0A2I3SSD3_PANTR
OG0001689	sp|P60894|GPR85_MOUSE, sp|Q6PI62|GP173_MOUSE	tr|K7CDC8|K7CDC8_PANTR
OG0001690	sp|Q9DCN7|RNFT1_MOUSE	tr|A0A2I3TMT8|A0A2I3TMT8_PANTR, tr|H2QDK8|H2QDK8_PANTR
OG0001691	sp|Q9ES97|RTN3_MOUSE	tr|A0A2I3S187|A0A2I3S187_PANTR, tr|A0A2I3RFS0|A0A2I3RFS0_PANTR
OG0001692	sp|Q8BZ34|ZN641_MOUSE	tr|A0A2J8NBT7|A0A2J8NBT7_PANTR, tr|A0A2J8LQA3|A0A2J8LQA3_PANTR
OG0001694	sp|Q9D1U0|GRIFN_MOUSE	tr|A0A2I3SCQ3|A0A2I3SCQ3_PANTR, tr|A0A2I3S0F8|A0A2I3S0F8_PANTR
OG0001695	sp|Q9JJF9|SPP2A_MOUSE	tr|A0A2I3TT51|A0A2I3TT51_PANTR, tr|H2Q9F2|H2Q9F2_PANTR
OG0001696	sp|O35126|ATN1_MOUSE	tr|H2RGA8|H2RGA8_PANTR, sp|Q5IS70|ATN1_PANTR
OG0001697	sp|P12023|A4_MOUSE	tr|A0A2I3TXS0|A0A2I3TXS0_PANTR, sp|Q5IS80|A4_PANTR
OG0001698	sp|P13372|VPREB_MOUSE, sp|P13373|VPRE2_MOUSE	tr|A0A2I3S3B0|A0A2I3S3B0_PANTR
OG0001699	sp|P61022|CHP1_MOUSE	tr|H2Q976|H2Q976_PANTR, tr|A0A2I3RT71|A0A2I3RT71_PANTR
OG0001700	sp|Q00175|PRGR_MOUSE	tr|H2Q4L9|H2Q4L9_PANTR, sp|A7X8B3|PRGR_PANTR
OG0001701	sp|Q3UEZ8|NTCP4_MOUSE, tr|Q8BJG1|Q8BJG1_MOUSE	tr|H2QPF7|H2QPF7_PANTR
OG0001702	sp|Q91WE2|PIP30_MOUSE	tr|A0A2I3STP9|A0A2I3STP9_PANTR, tr|H2RA62|H2RA62_PANTR
OG0001703	sp|Q9CWB7|YD286_MOUSE	tr|A0A2I3RGI0|A0A2I3RGI0_PANTR, tr|A0A2I3TSN9|A0A2I3TSN9_PANTR
OG0001704	sp|O35632|HYAL2_MOUSE, tr|Q9D4E9|Q9D4E9_MOUSE	tr|H2R4F6|H2R4F6_PANTR
OG0001705	sp|Q9ERQ3|ZN704_MOUSE	tr|K7D6S9|K7D6S9_PANTR, tr|H2QWC1|H2QWC1_PANTR
OG0001706	sp|Q9ERZ6|FIGN_MOUSE, sp|Q8BPY9|FIGL1_MOUSE	tr|A0A2I3RGH8|A0A2I3RGH8_PANTR
OG0001707	sp|P23949|TISD_MOUSE, sp|Q5ISE2|Z36L3_MOUSE	tr|A0A2I3RQH7|A0A2I3RQH7_PANTR
OG0001708	sp|Q8BH43|WASF2_MOUSE	tr|H2PYF7|H2PYF7_PANTR, tr|K7CKU1|K7CKU1_PANTR
OG0001709	sp|Q99LM2|CK5P3_MOUSE	tr|A0A2I3SPA6|A0A2I3SPA6_PANTR, tr|A0A2I3SZE1|A0A2I3SZE1_PANTR
OG0001710	tr|Q9CZP3|Q9CZP3_MOUSE	tr|A0A2I3TKD4|A0A2I3TKD4_PANTR, tr|A0A2I3S7F5|A0A2I3S7F5_PANTR
OG0001711	sp|Q9D7A6|SRP19_MOUSE	tr|H2QRB6|H2QRB6_PANTR, tr|A0A2I3TR90|A0A2I3TR90_PANTR
OG0001712	sp|Q9JLI7|SPAG6_MOUSE, tr|Q3V0U9|Q3V0U9_MOUSE	tr|A0A2I3RWD1|A0A2I3RWD1_PANTR
OG0001713	sp|Q9QX47|SON_MOUSE	tr|A0A2I3TC62|A0A2I3TC62_PANTR, tr|H2RAJ1|H2RAJ1_PANTR
OG0001714	sp|C0HKG6|RNT2B_MOUSE, sp|C0HKG5|RNT2A_MOUSE	tr|H2RAM4|H2RAM4_PANTR
OG0001715	sp|O54928|SOCS5_MOUSE	tr|A0A2I3S970|A0A2I3S970_PANTR, tr|H2RII6|H2RII6_PANTR
OG0001716	sp|O88622|PARG_MOUSE	tr|H2RDJ6|H2RDJ6_PANTR, tr|A0A2I3RBL0|A0A2I3RBL0_PANTR
OG0001717	sp|P00375|DYR_MOUSE	tr|A0A2I3TPN8|A0A2I3TPN8_PANTR, tr|H2QR61|H2QR61_PANTR
OG0001718	sp|Q0VGM9|RTEL1_MOUSE	tr|A0A2I3SG72|A0A2I3SG72_PANTR, tr|A0A2I3TE43|A0A2I3TE43_PANTR
OG0001719	sp|Q6P5F7|TTYH3_MOUSE	tr|A0A2I3TJ00|A0A2I3TJ00_PANTR, tr|H2QU40|H2QU40_PANTR
OG0001720	sp|Q8BGG6|MSPD3_MOUSE	tr|A0A2I3RKZ4|A0A2I3RKZ4_PANTR, tr|A0A2I3SP73|A0A2I3SP73_PANTR
OG0001721	sp|Q8BLQ7|CTR4_MOUSE	tr|A0A2J8IQ82|A0A2J8IQ82_PANTR, tr|A0A2I3RID3|A0A2I3RID3_PANTR
OG0001722	sp|Q8BLS7|SWAHA_MOUSE	tr|A0A2I3SHU2|A0A2I3SHU2_PANTR, tr|A0A2I3RRQ9|A0A2I3RRQ9_PANTR
OG0001723	sp|P24807|CD24_MOUSE	tr|A0A2I3SXK9|A0A2I3SXK9_PANTR, tr|A0A2I3SVC6|A0A2I3SVC6_PANTR
OG0001724	sp|Q3USZ2|UBFL1_MOUSE, sp|P25976|UBF1_MOUSE	tr|K7B7K3|K7B7K3_PANTR
OG0001725	tr|Q3UU21|Q3UU21_MOUSE, sp|Q5DID3|UROL1_MOUSE	tr|H2QL23|H2QL23_PANTR
OG0001726	sp|Q6P2L7|GOLM2_MOUSE	tr|A0A2I3SD92|A0A2I3SD92_PANTR, tr|H2Q9B8|H2Q9B8_PANTR
OG0001727	tr|Q7TR28|Q7TR28_MOUSE, tr|Q8VFR4|Q8VFR4_MOUSE	tr|H2Q3L3|H2Q3L3_PANTR
OG0001728	sp|Q80U87|UBP8_MOUSE	tr|A0A2I3TVH9|A0A2I3TVH9_PANTR, tr|A0A2I3RWM1|A0A2I3RWM1_PANTR
OG0001729	sp|Q9CQ56|USE1_MOUSE	tr|H2QFQ2|H2QFQ2_PANTR, tr|A0A2I3T3M1|A0A2I3T3M1_PANTR
OG0001730	tr|A0A087WRX6|A0A087WRX6_MOUSE	tr|A0A2I3ST82|A0A2I3ST82_PANTR, tr|A0A2I3SVJ2|A0A2I3SVJ2_PANTR
OG0001731	sp|C0HKD8|MFA1A_MOUSE, sp|C0HKD9|MFA1B_MOUSE	tr|G2HG69|G2HG69_PANTR
OG0001732	sp|P84102|SERF2_MOUSE	tr|H2Q9B2|H2Q9B2_PANTR, tr|A0A2I3TU38|A0A2I3TU38_PANTR
OG0001733	sp|Q04736|YES_MOUSE	tr|A0A2I3TMT4|A0A2I3TMT4_PANTR, tr|A0A2I3SY72|A0A2I3SY72_PANTR
OG0001734	sp|Q99MR1|GGYF1_MOUSE	tr|A0A2I3TUF4|A0A2I3TUF4_PANTR, tr|A0A2I3SCC7|A0A2I3SCC7_PANTR
OG0001735	sp|Q9D0R4|DDX56_MOUSE	tr|H2QUI5|H2QUI5_PANTR, tr|A0A2I3SNS5|A0A2I3SNS5_PANTR
OG0001736	sp|Q9JKK1|STX6_MOUSE	tr|H2R1H0|H2R1H0_PANTR, tr|H2QFI5|H2QFI5_PANTR
OG0001737	sp|D3Z6H8|DCAM2_MOUSE, sp|P0DMN7|DCAM1_MOUSE	tr|H2QTK1|H2QTK1_PANTR
OG0001738	sp|O09112|DUS8_MOUSE	tr|H2R3V6|H2R3V6_PANTR, tr|H2RFV6|H2RFV6_PANTR
OG0001739	sp|P49650|P2RY1_MOUSE	tr|H2R6D7|H2R6D7_PANTR, tr|H2QNL8|H2QNL8_PANTR
OG0001740	sp|Q7TNH6|NPHP3_MOUSE, sp|Q692V3|TTC41_MOUSE	tr|K7AK28|K7AK28_PANTR
OG0001741	sp|Q8BGB7|ENOPH_MOUSE	tr|A0A2I3TXI3|A0A2I3TXI3_PANTR, tr|H2QPS9|H2QPS9_PANTR
OG0001742	sp|Q99JY0|ECHB_MOUSE	sp|Q5R1W7|ECHB_PANTR, tr|A0A2I3TFR2|A0A2I3TFR2_PANTR
OG0001743	sp|Q99LH2|PTSS1_MOUSE, sp|Q9Z1X2|PTSS2_MOUSE	tr|H2QWG7|H2QWG7_PANTR
OG0001744	sp|Q9R1T2|SAE1_MOUSE	tr|A0A2I3SUM4|A0A2I3SUM4_PANTR, tr|G2HJS6|G2HJS6_PANTR
OG0001746	tr|E9PWM3|E9PWM3_MOUSE	tr|A0A2I3SLN5|A0A2I3SLN5_PANTR, tr|A0A2I3RFM2|A0A2I3RFM2_PANTR
OG0001747	sp|O88196|TTC3_MOUSE	tr|A0A2I3RYZ1|A0A2I3RYZ1_PANTR, tr|H2QL07|H2QL07_PANTR
OG0001749	sp|O35295|PURB_MOUSE, sp|P42669|PURA_MOUSE	tr|H2RGZ5|H2RGZ5_PANTR
OG0001750	sp|P55144|TYRO3_MOUSE	tr|H2RFJ6|H2RFJ6_PANTR, tr|K7AIT8|K7AIT8_PANTR
OG0001751	sp|P97353|SEC1_MOUSE, sp|Q9JL27|FUT2_MOUSE	sp|O77485|FUT2_PANTR
OG0001752	sp|Q6IE82|JADE3_MOUSE	tr|K7CU53|K7CU53_PANTR, tr|H2QYI4|H2QYI4_PANTR
OG0001753	sp|B9EJ57|MTF1B_MOUSE, sp|Q8CHZ9|MTF1A_MOUSE	tr|H2QUW9|H2QUW9_PANTR
OG0001754	tr|Q8VIE6|Q8VIE6_MOUSE, sp|Q91WN3|S7A13_MOUSE	tr|H2QWD8|H2QWD8_PANTR
OG0001755	sp|Q9CQ80|VPS25_MOUSE	tr|A0A2I3TLV0|A0A2I3TLV0_PANTR, tr|A0A2I3TK40|A0A2I3TK40_PANTR
OG0001756	sp|Q9CR70|LAGE3_MOUSE	tr|K7ASN9|K7ASN9_PANTR, tr|H2REH4|H2REH4_PANTR
OG0001757	sp|Q9D2G2|ODO2_MOUSE	tr|K7BEL6|K7BEL6_PANTR, tr|A0A2I3TU87|A0A2I3TU87_PANTR
OG0001758	sp|O09110|MP2K3_MOUSE, sp|P70236|MP2K6_MOUSE	tr|A0A2I3RB56|A0A2I3RB56_PANTR
OG0001759	sp|Q2EMV9|PAR14_MOUSE	tr|H2QN82|H2QN82_PANTR, tr|H2QN81|H2QN81_PANTR
OG0001760	sp|Q6P9S1|ATMIN_MOUSE	tr|H2RHJ0|H2RHJ0_PANTR, tr|H2RHY7|H2RHY7_PANTR
OG0001761	sp|Q76K27|SIAT2_MOUSE	tr|A0A2J8J6X7|A0A2J8J6X7_PANTR, sp|Q701R4|SIAT2_PANTR
OG0001762	sp|Q80TG1|KANL1_MOUSE	tr|A0A2J8J3R7|A0A2J8J3R7_PANTR, tr|K7A7H6|K7A7H6_PANTR
OG0001763	sp|Q80WJ1|GGN_MOUSE	tr|A0A2I3S0B8|A0A2I3S0B8_PANTR, tr|H2QG83|H2QG83_PANTR
OG0001764	sp|Q9QXS1|PLEC_MOUSE, sp|Q8R0W0|EPIPL_MOUSE	tr|H2QWV3|H2QWV3_PANTR
OG0001765	sp|Q60596|XRCC1_MOUSE	tr|K7A201|K7A201_PANTR, tr|H2R0V5|H2R0V5_PANTR
OG0001766	sp|Q80YA9|CNKR2_MOUSE, tr|F6UK53|F6UK53_MOUSE	tr|A0A2I3SNP7|A0A2I3SNP7_PANTR
OG0001767	sp|Q922U1|PRPF3_MOUSE	tr|A0A2I3SC59|A0A2I3SC59_PANTR, tr|G2HGL9|G2HGL9_PANTR
OG0001768	sp|Q9QXG2|RAE1_MOUSE, sp|Q9QZD5|RAE2_MOUSE	tr|H2QYV2|H2QYV2_PANTR
OG0001769	sp|Q9R098|HGFA_MOUSE	tr|A0A2I3S7G2|A0A2I3S7G2_PANTR, tr|A0A2I3S7S3|A0A2I3S7S3_PANTR
OG0001770	sp|O88685|PRS6A_MOUSE	tr|A0A2I3RJI6|A0A2I3RJI6_PANTR, tr|H2Q3J1|H2Q3J1_PANTR
OG0001771	sp|P51667|MLRV_MOUSE	tr|A0A2I3TUX9|A0A2I3TUX9_PANTR, tr|K7CQW8|K7CQW8_PANTR
OG0001772	sp|Q03146|DDR1_MOUSE	tr|A0A2I3RY88|A0A2I3RY88_PANTR, sp|Q7YR43|DDR1_PANTR
OG0001773	sp|Q3U128|APCD1_MOUSE	tr|K7AHR8|K7AHR8_PANTR, tr|H2QZK8|H2QZK8_PANTR
OG0001775	sp|Q91VJ1|AIM2_MOUSE	tr|A0A2I3TB27|A0A2I3TB27_PANTR, tr|H2R8J4|H2R8J4_PANTR
OG0001776	sp|Q920R6|VPP4_MOUSE	tr|H2QVG4|H2QVG4_PANTR, tr|A0A2I3TW10|A0A2I3TW10_PANTR
OG0001778	sp|Q9D0I8|MRT4_MOUSE	tr|A0A2I3TLD6|A0A2I3TLD6_PANTR, tr|H2PY69|H2PY69_PANTR
OG0001779	sp|P35230|REG3B_MOUSE	tr|A0A2J8L5B5|A0A2J8L5B5_PANTR, tr|H2R8R4|H2R8R4_PANTR
OG0001780	sp|P57784|RU2A_MOUSE	tr|A0A2I3SNE2|A0A2I3SNE2_PANTR, tr|H2R145|H2R145_PANTR
OG0001781	sp|P59325|IF5_MOUSE	tr|A0A2I3SGB3|A0A2I3SGB3_PANTR, tr|H2Q8Y7|H2Q8Y7_PANTR
OG0001782	sp|Q3TZ65|OD3L2_MOUSE, sp|Q5M8M2|ODF3B_MOUSE	tr|H2RDM8|H2RDM8_PANTR
OG0001783	tr|Q8BYM1|Q8BYM1_MOUSE, tr|Q3U0A6|Q3U0A6_MOUSE	tr|A0A2I3SN30|A0A2I3SN30_PANTR
OG0001784	tr|Q8VG58|Q8VG58_MOUSE, tr|A2AV11|A2AV11_MOUSE	tr|A0A2J8LBZ0|A0A2J8LBZ0_PANTR
OG0001785	sp|Q9CQV3|SPB11_MOUSE	tr|A0A2I3TUV1|A0A2I3TUV1_PANTR, tr|A0A2I3S5W8|A0A2I3S5W8_PANTR
OG0001786	sp|Q9R1E0|FOXO1_MOUSE	tr|A0A2I3TJ69|A0A2I3TJ69_PANTR, tr|H2Q7G4|H2Q7G4_PANTR
OG0001787	sp|Q9D306|MGT4C_MOUSE, sp|A6H684|MGT4E_MOUSE	tr|A0A2J8MIL4|A0A2J8MIL4_PANTR
OG0001789	sp|O09114|PTGDS_MOUSE	tr|H2QY68|H2QY68_PANTR, tr|H2QY77|H2QY77_PANTR
OG0001790	sp|P12032|TIMP1_MOUSE	tr|A0A2I3SWW3|A0A2I3SWW3_PANTR, tr|A0A2I3TIR3|A0A2I3TIR3_PANTR
OG0001791	sp|P33033|MC3R_MOUSE, sp|P56450|MC4R_MOUSE	tr|H2QEM0|H2QEM0_PANTR
OG0001792	sp|Q04887|SOX9_MOUSE	sp|Q9BG89|SOX9_PANTR, tr|H2QDR6|H2QDR6_PANTR
OG0001793	sp|Q3TQQ9|CA112_MOUSE	tr|A0A2I3SXF3|A0A2I3SXF3_PANTR, tr|H2R2Z2|H2R2Z2_PANTR
OG0001794	sp|Q8R4D5|TRPM8_MOUSE	tr|A0A2I3S1N6|A0A2I3S1N6_PANTR, tr|A0A2I3SDF4|A0A2I3SDF4_PANTR
