Orthogroup	Mus_musculus	Rousettus_aegyptiacus
OG0001349	sp|P29037|TBP_MOUSE	tr|A0A7J8KI52|A0A7J8KI52_ROUAE
OG0001350	sp|Q8BH04|PCKGM_MOUSE	tr|A0A7J8IQP7|A0A7J8IQP7_ROUAE
OG0001350	sp|Q9Z2V4|PCKGC_MOUSE	tr|A0A7J8DJS6|A0A7J8DJS6_ROUAE
OG0001351	sp|Q9D0K2|SCOT1_MOUSE, sp|Q9ESL0|SCO2B_MOUSE, sp|Q9JJN4|SCO2A_MOUSE	tr|A0A7J8F1T4|A0A7J8F1T4_ROUAE
OG0001352	sp|O88532|ZFR_MOUSE	tr|A0A7J8F5I0|A0A7J8F5I0_ROUAE
OG0001352	tr|E9Q5M4|E9Q5M4_MOUSE	tr|A0A7J8BW46|A0A7J8BW46_ROUAE
OG0001353	sp|Q9DBT4|ENTP4_MOUSE	tr|A0A7J8BQ88|A0A7J8BQ88_ROUAE
OG0001353	sp|Q3TCT4|ENTP7_MOUSE	tr|A0A7J8G861|A0A7J8G861_ROUAE
OG0001354	sp|Q9DBD2|MARH8_MOUSE	tr|A0A7J8GCP6|A0A7J8GCP6_ROUAE
OG0001354	sp|Q6NZQ8|MARH1_MOUSE	tr|A0A7J8BSG9|A0A7J8BSG9_ROUAE
OG0001356	sp|Q8BHY3|ANO1_MOUSE	tr|A0A7J8GUY3|A0A7J8GUY3_ROUAE
OG0001356	sp|Q8CFW1|ANO2_MOUSE	tr|A0A7J8J9L8|A0A7J8J9L8_ROUAE
OG0001357	sp|Q91V93|RHBT2_MOUSE	tr|A0A7J8BUZ0|A0A7J8BUZ0_ROUAE
OG0001357	sp|Q9DAK3|RHBT1_MOUSE	tr|A0A7J8GF57|A0A7J8GF57_ROUAE
OG0001358	sp|P48318|DCE1_MOUSE	tr|A0A7J8JER5|A0A7J8JER5_ROUAE
OG0001358	sp|P48320|DCE2_MOUSE	tr|A0A7J8E775|A0A7J8E775_ROUAE
OG0001359	sp|P70419|GALT3_MOUSE	tr|A0A7J8JEK4|A0A7J8JEK4_ROUAE
OG0001359	sp|Q8C7U7|GALT6_MOUSE	tr|A0A7J8JF76|A0A7J8JF76_ROUAE
OG0001360	sp|Q3UD61|MX1_MOUSE, sp|Q9WVP9|MX2_MOUSE	tr|A0A7J8HSK9|A0A7J8HSK9_ROUAE, tr|A0A7J8HTS9|A0A7J8HTS9_ROUAE
OG0001361	sp|Q91X60|ACHA2_MOUSE	tr|A0A7J8BQW5|A0A7J8BQW5_ROUAE
OG0001361	sp|O70174|ACHA4_MOUSE	tr|A0A7J8DFH9|A0A7J8DFH9_ROUAE
OG0001362	sp|Q9R0Q4|MO4L2_MOUSE	tr|A0A7J8EKK7|A0A7J8EKK7_ROUAE, tr|A0A7J8ELP8|A0A7J8ELP8_ROUAE, tr|A0A7J8EKS1|A0A7J8EKS1_ROUAE
OG0001363	sp|O70228|ATP9A_MOUSE	tr|A0A7J8DEX5|A0A7J8DEX5_ROUAE
OG0001363	sp|P98195|ATP9B_MOUSE	tr|A0A7J8DFK7|A0A7J8DFK7_ROUAE
OG0001364	sp|Q9JLC4|SORC1_MOUSE	tr|A0A7J8GHF0|A0A7J8GHF0_ROUAE
OG0001364	sp|Q8VI51|SORC3_MOUSE	tr|A0A7J8GHL4|A0A7J8GHL4_ROUAE
OG0001365	sp|Q9QZR5|HIPK2_MOUSE	tr|A0A7J8D656|A0A7J8D656_ROUAE
OG0001365	sp|O88904|HIPK1_MOUSE	tr|A0A7J8BD55|A0A7J8BD55_ROUAE
OG0001366	sp|Q8CBW3|ABI1_MOUSE	tr|A0A7J8E561|A0A7J8E561_ROUAE
OG0001366	sp|P62484|ABI2_MOUSE	tr|A0A7J8JB14|A0A7J8JB14_ROUAE
OG0001367	sp|E9Q4Z2|ACACB_MOUSE	tr|A0A7J8GV06|A0A7J8GV06_ROUAE
OG0001367	sp|Q5SWU9|ACACA_MOUSE	tr|A0A7J8G438|A0A7J8G438_ROUAE
OG0001368	sp|Q61083|M3K2_MOUSE	tr|A0A7J8JIY8|A0A7J8JIY8_ROUAE
OG0001368	sp|Q61084|M3K3_MOUSE	tr|A0A7J8GBQ2|A0A7J8GBQ2_ROUAE
OG0001369	sp|Q9D9V7|DEN6B_MOUSE	tr|A0A7J8JEJ3|A0A7J8JEJ3_ROUAE
OG0001369	sp|Q8BH65|DEN6A_MOUSE	tr|A0A7J8HNE9|A0A7J8HNE9_ROUAE
OG0001370	sp|O09131|GSTO1_MOUSE	tr|A0A7J8G832|A0A7J8G832_ROUAE
OG0001370	sp|Q8K2Q2|GSTO2_MOUSE	tr|A0A7J8G8L9|A0A7J8G8L9_ROUAE
OG0001371	sp|Q8R5C5|ACTY_MOUSE	tr|A0A7J8FDN1|A0A7J8FDN1_ROUAE
OG0001371	sp|P61164|ACTZ_MOUSE	tr|A0A7J8G3V6|A0A7J8G3V6_ROUAE
OG0001372	sp|Q9CY97|SSU72_MOUSE	tr|A0A7J8KHH4|A0A7J8KHH4_ROUAE, tr|A0A7J8EM60|A0A7J8EM60_ROUAE, tr|A0A7J8EN28|A0A7J8EN28_ROUAE
OG0001373	sp|P49282|NRAM2_MOUSE	tr|A0A7J8JLG5|A0A7J8JLG5_ROUAE
OG0001373	sp|P41251|NRAM1_MOUSE	tr|A0A7J8JNQ6|A0A7J8JNQ6_ROUAE
OG0001374	sp|Q6ZPE2|MTMR5_MOUSE	tr|A0A7J8JKX8|A0A7J8JKX8_ROUAE
OG0001374	sp|E9PXF8|MTMRD_MOUSE	tr|A0A7J8H705|A0A7J8H705_ROUAE
OG0001375	sp|Q8VHQ4|RB40C_MOUSE	tr|A0A7J8F387|A0A7J8F387_ROUAE
OG0001375	sp|Q8VHP8|RB40B_MOUSE	tr|A0A7J8GET8|A0A7J8GET8_ROUAE
OG0001376	sp|Q9JLM9|GRB14_MOUSE	tr|A0A7J8JF49|A0A7J8JF49_ROUAE
OG0001376	sp|Q60760|GRB10_MOUSE	tr|A0A7J8D5N4|A0A7J8D5N4_ROUAE
OG0001377	sp|Q3UFJ6|T184A_MOUSE	tr|A0A7J8FNF5|A0A7J8FNF5_ROUAE
OG0001377	sp|Q8BG09|T184B_MOUSE	tr|A0A7J8JMY9|A0A7J8JMY9_ROUAE
OG0001378	sp|Q8QZR0|TR1L1_MOUSE	tr|A0A7J8BWC8|A0A7J8BWC8_ROUAE
OG0001378	sp|Q91V04|TRAM1_MOUSE	tr|A0A7J8C4V2|A0A7J8C4V2_ROUAE
OG0001379	sp|Q9QYF1|RDH11_MOUSE	tr|A0A7J8IQM0|A0A7J8IQM0_ROUAE
OG0001379	sp|Q8BYK4|RDH12_MOUSE	tr|A0A7J8IRZ8|A0A7J8IRZ8_ROUAE
OG0001380	sp|P49446|PTPRE_MOUSE	tr|A0A7J8GEP6|A0A7J8GEP6_ROUAE
OG0001380	sp|P18052|PTPRA_MOUSE	tr|A0A7J8DK45|A0A7J8DK45_ROUAE
OG0001381	sp|P97794|KCNJ8_MOUSE	tr|A0A7J8JGI7|A0A7J8JGI7_ROUAE
OG0001381	sp|Q61743|KCJ11_MOUSE	tr|A0A7J8H075|A0A7J8H075_ROUAE
OG0001382	tr|Q3ULJ3|Q3ULJ3_MOUSE	tr|A0A7J8E0F2|A0A7J8E0F2_ROUAE
OG0001382	tr|Q3ULL6|Q3ULL6_MOUSE	tr|A0A7J8EMV9|A0A7J8EMV9_ROUAE
OG0001383	sp|Q8JZZ6|AMERL_MOUSE	tr|A0A7J8J9H7|A0A7J8J9H7_ROUAE
OG0001383	sp|Q9JHT5|AMMR1_MOUSE	tr|A0A7J8EHH8|A0A7J8EHH8_ROUAE
OG0001384	sp|Q504M8|RAB26_MOUSE	tr|A0A7J8F2P2|A0A7J8F2P2_ROUAE
OG0001384	sp|Q9JKM7|RAB37_MOUSE	tr|A0A7J8GF10|A0A7J8GF10_ROUAE
OG0001385	sp|Q6ZWS8|SPOP_MOUSE	tr|A0A7J8GGK2|A0A7J8GGK2_ROUAE
OG0001385	sp|Q2M2N2|SPOPL_MOUSE	tr|A0A7J8JNS6|A0A7J8JNS6_ROUAE
OG0001387	sp|Q9QYA2|TOM40_MOUSE	tr|A0A7J8CD89|A0A7J8CD89_ROUAE
OG0001387	sp|Q9CZR3|TM40L_MOUSE	tr|A0A7J8BIE0|A0A7J8BIE0_ROUAE
OG0001388	sp|P40201|CHD1_MOUSE	tr|A0A7J8EXB0|A0A7J8EXB0_ROUAE
OG0001388	sp|E9PZM4|CHD2_MOUSE	tr|A0A7J8CIQ6|A0A7J8CIQ6_ROUAE
OG0001389	sp|Q9CWH6|PSMA8_MOUSE	tr|A0A7J8DJT2|A0A7J8DJT2_ROUAE
OG0001389	sp|Q9Z2U0|PSA7_MOUSE	tr|A0A7J8DK76|A0A7J8DK76_ROUAE
OG0001390	sp|Q9JKN6|NOVA1_MOUSE	tr|A0A7J8IPJ5|A0A7J8IPJ5_ROUAE
OG0001390	sp|A0A1W2P872|NOVA2_MOUSE	tr|A0A7J8CJX3|A0A7J8CJX3_ROUAE
OG0001391	sp|P53996|CNBP_MOUSE	tr|A0A7J8DFU7|A0A7J8DFU7_ROUAE
OG0001391	tr|Q9D548|Q9D548_MOUSE	tr|A0A7J8EMV3|A0A7J8EMV3_ROUAE
OG0001392	sp|Q80U63|MFN2_MOUSE	tr|A0A7J8KCM1|A0A7J8KCM1_ROUAE
OG0001392	sp|Q811U4|MFN1_MOUSE	tr|A0A7J8HSC9|A0A7J8HSC9_ROUAE
OG0001393	sp|Q8BGT9|GLT12_MOUSE	tr|A0A7J8IJ28|A0A7J8IJ28_ROUAE
OG0001393	sp|O08832|GALT4_MOUSE	tr|A0A7J8JFV7|A0A7J8JFV7_ROUAE
OG0001394	sp|Q8CGT6|PIWL4_MOUSE	tr|A0A7J8H451|A0A7J8H451_ROUAE
OG0001394	sp|Q9JMB7|PIWL1_MOUSE	tr|A0A7J8H4S3|A0A7J8H4S3_ROUAE
OG0001395	sp|E9PZZ1|PRD13_MOUSE	tr|A0A7J8KF04|A0A7J8KF04_ROUAE
OG0001395	sp|Q62513|ZN260_MOUSE	tr|A0A7J8BST0|A0A7J8BST0_ROUAE
OG0001396	sp|Q8CIB5|FERM2_MOUSE	tr|A0A7J8IJU9|A0A7J8IJU9_ROUAE
OG0001396	sp|P59113|FERM1_MOUSE	tr|A0A7J8DGN1|A0A7J8DGN1_ROUAE
OG0001397	sp|Q8BLD9|DRD5_MOUSE	tr|A0A7J8E6R3|A0A7J8E6R3_ROUAE
OG0001397	sp|Q61616|DRD1_MOUSE	tr|A0A7J8FFK5|A0A7J8FFK5_ROUAE
OG0001398	sp|Q8BSM7|LAT3_MOUSE	tr|A0A7J8H717|A0A7J8H717_ROUAE
OG0001398	sp|Q8CGA3|LAT4_MOUSE	tr|A0A7J8GGT7|A0A7J8GGT7_ROUAE
OG0001399	sp|Q9JKL1|PKR1_MOUSE	tr|A0A7J8FM01|A0A7J8FM01_ROUAE
OG0001399	sp|Q8K458|PKR2_MOUSE	tr|A0A7J8DKC2|A0A7J8DKC2_ROUAE
OG0001400	sp|Q99LJ1|FUCO_MOUSE	tr|A0A7J8K8T5|A0A7J8K8T5_ROUAE
OG0001400	sp|Q99KR8|FUCO2_MOUSE	tr|A0A7J8K8U6|A0A7J8K8U6_ROUAE
OG0001401	sp|O88485|DC1I1_MOUSE	tr|A0A7J8D550|A0A7J8D550_ROUAE
OG0001401	sp|O88487|DC1I2_MOUSE	tr|A0A7J8JCS8|A0A7J8JCS8_ROUAE
OG0001402	sp|Q9QYS2|GRM3_MOUSE	tr|A0A7J8D5M2|A0A7J8D5M2_ROUAE
OG0001402	sp|Q14BI2|GRM2_MOUSE	tr|A0A7J8HQI6|A0A7J8HQI6_ROUAE
OG0001403	sp|Q7TNC4|LC7L2_MOUSE	tr|A0A7J8D6W9|A0A7J8D6W9_ROUAE
OG0001403	sp|Q9CYI4|LUC7L_MOUSE	tr|A0A7J8F0P9|A0A7J8F0P9_ROUAE
OG0001404	sp|Q8CFT2|SET1B_MOUSE	tr|A0A7J8H7F7|A0A7J8H7F7_ROUAE
OG0001404	sp|E9PYH6|SET1A_MOUSE	tr|A0A7J8F4A6|A0A7J8F4A6_ROUAE
OG0001406	sp|G3X9K3|BIG1_MOUSE	tr|A0A7J8C0V2|A0A7J8C0V2_ROUAE
OG0001406	sp|A2A5R2|BIG2_MOUSE	tr|A0A7J8DFG6|A0A7J8DFG6_ROUAE
OG0001407	sp|Q2MKA5|ACHA5_MOUSE	tr|A0A7J8CEU1|A0A7J8CEU1_ROUAE
OG0001407	sp|Q8BMN3|ACHB3_MOUSE	tr|A0A7J8DVM6|A0A7J8DVM6_ROUAE
OG0001408	sp|O88602|CCG2_MOUSE	tr|A0A7J8JAN8|A0A7J8JAN8_ROUAE
OG0001408	sp|Q9JJV5|CCG3_MOUSE	tr|A0A7J8EWR0|A0A7J8EWR0_ROUAE
OG0001409	sp|Q9R194|CRY2_MOUSE	tr|A0A7J8GXH3|A0A7J8GXH3_ROUAE
OG0001409	sp|P97784|CRY1_MOUSE	tr|A0A7J8JBY2|A0A7J8JBY2_ROUAE
OG0001410	sp|P55104|INHBC_MOUSE, sp|O08717|INHBE_MOUSE, sp|Q04999|INHBB_MOUSE	tr|A0A7J8JG48|A0A7J8JG48_ROUAE
OG0001411	sp|Q3U1V8|M3K9_MOUSE	tr|A0A7J8IND7|A0A7J8IND7_ROUAE
OG0001411	sp|Q8VDG6|M3K21_MOUSE	tr|A0A7J8BAF8|A0A7J8BAF8_ROUAE
OG0001412	sp|Q5SRY7|FBW1B_MOUSE	tr|A0A7J8FGK7|A0A7J8FGK7_ROUAE
OG0001412	sp|Q3ULA2|FBW1A_MOUSE	tr|A0A7J8G4N2|A0A7J8G4N2_ROUAE
OG0001413	tr|Q80XU5|Q80XU5_MOUSE, tr|E9Q861|E9Q861_MOUSE	tr|A0A7J8IFF2|A0A7J8IFF2_ROUAE, tr|A0A7J8IG93|A0A7J8IG93_ROUAE
OG0001414	sp|Q80YR9|R12BA_MOUSE, sp|Q66JV4|R12BB_MOUSE, sp|Q8R4X3|RBM12_MOUSE	tr|A0A7J8C3Y8|A0A7J8C3Y8_ROUAE
OG0001415	sp|Q8C172|CERS6_MOUSE	tr|A0A7J8JCI6|A0A7J8JCI6_ROUAE
OG0001415	sp|Q9D6K9|CERS5_MOUSE	tr|A0A7J8JBE9|A0A7J8JBE9_ROUAE
OG0001416	sp|O70583|TRI18_MOUSE	tr|A0A7J8EKR2|A0A7J8EKR2_ROUAE
OG0001416	sp|Q9QUS6|TRIM1_MOUSE	tr|A0A7J8EKG6|A0A7J8EKG6_ROUAE
OG0001417	sp|Q9QWK4|CD5L_MOUSE	tr|A0A7J8JHX1|A0A7J8JHX1_ROUAE, tr|A0A7J8GFT0|A0A7J8GFT0_ROUAE, tr|A0A7J8BBY9|A0A7J8BBY9_ROUAE
OG0001418	sp|P52196|THTR_MOUSE	tr|A0A7J8JNN5|A0A7J8JNN5_ROUAE
OG0001418	sp|Q99J99|THTM_MOUSE	tr|A0A7J8JJQ5|A0A7J8JJQ5_ROUAE
OG0001419	sp|P70426|RIT1_MOUSE	tr|A0A7J8BH89|A0A7J8BH89_ROUAE
OG0001419	sp|P70425|RIT2_MOUSE	tr|A0A7J8DKN0|A0A7J8DKN0_ROUAE
OG0001420	sp|Q61390|TCPW_MOUSE	tr|A0A7J8G5L9|A0A7J8G5L9_ROUAE
OG0001420	sp|P80317|TCPZ_MOUSE	tr|A0A7J8EX95|A0A7J8EX95_ROUAE
OG0001421	sp|Q00420|GABP1_MOUSE	tr|A0A7J8IKF2|A0A7J8IKF2_ROUAE
OG0001421	sp|P81069|GABP2_MOUSE	tr|A0A7J8BE58|A0A7J8BE58_ROUAE
OG0001422	sp|P84444|CC21A_MOUSE, sp|P86793|CC21C_MOUSE, sp|P86792|CC21B_MOUSE	tr|A0A7J8IG57|A0A7J8IG57_ROUAE
OG0001423	sp|Q8K2F0|BRD3_MOUSE	tr|A0A7J8IG51|A0A7J8IG51_ROUAE
OG0001423	sp|Q7JJ13|BRD2_MOUSE	tr|A0A7J8K5C9|A0A7J8K5C9_ROUAE
OG0001424	sp|Q9Z206|ARHG8_MOUSE	tr|A0A7J8E9S9|A0A7J8E9S9_ROUAE
OG0001424	sp|Q91X46|ARHG3_MOUSE	tr|A0A7J8HMD2|A0A7J8HMD2_ROUAE
OG0001425	sp|Q921M7|CYRIB_MOUSE	tr|A0A7J8C1S6|A0A7J8C1S6_ROUAE
OG0001425	sp|Q8BHZ0|CYRIA_MOUSE	tr|A0A7J8FG80|A0A7J8FG80_ROUAE
OG0001426	sp|Q9CTN8|LHPL3_MOUSE	tr|A0A7J8D686|A0A7J8D686_ROUAE
OG0001426	sp|Q5U4E0|LHPL4_MOUSE	tr|A0A7J8HRZ0|A0A7J8HRZ0_ROUAE
OG0001427	sp|O70311|NMT2_MOUSE	tr|A0A7J8E9C3|A0A7J8E9C3_ROUAE
OG0001427	sp|O70310|NMT1_MOUSE	tr|A0A7J8GDW4|A0A7J8GDW4_ROUAE
OG0001428	sp|Q9DC28|KC1D_MOUSE	tr|A0A7J8G748|A0A7J8G748_ROUAE
OG0001428	sp|Q9JMK2|KC1E_MOUSE	tr|A0A7J8JE79|A0A7J8JE79_ROUAE
OG0001429	sp|Q9JJN2|ZFHX4_MOUSE	tr|A0A7J8C506|A0A7J8C506_ROUAE
OG0001429	sp|Q61329|ZFHX3_MOUSE	tr|A0A7J8CNK3|A0A7J8CNK3_ROUAE
OG0001430	sp|Q6ZWZ2|UB2R2_MOUSE	tr|A0A7J8IVZ4|A0A7J8IVZ4_ROUAE
OG0001430	sp|Q8CFI2|UB2R1_MOUSE	tr|A0A7J8BPL5|A0A7J8BPL5_ROUAE
OG0001431	tr|Q9QZ18|Q9QZ18_MOUSE, tr|A2RT31|A2RT31_MOUSE, tr|Q7TRK1|Q7TRK1_MOUSE	tr|A0A7J8IPY7|A0A7J8IPY7_ROUAE
OG0001432	sp|P51880|FABP7_MOUSE	tr|A0A7J8K851|A0A7J8K851_ROUAE
OG0001432	sp|P11404|FABPH_MOUSE	tr|A0A7J8K856|A0A7J8K856_ROUAE
OG0001433	sp|Q5SVR0|TBC9B_MOUSE	tr|A0A7J8FN54|A0A7J8FN54_ROUAE
OG0001433	sp|Q3UYK3|TBCD9_MOUSE	tr|A0A7J8BUW4|A0A7J8BUW4_ROUAE
OG0001434	sp|P97367|MEIS2_MOUSE	tr|A0A7J8IMM0|A0A7J8IMM0_ROUAE
OG0001434	sp|Q60954|MEIS1_MOUSE	tr|A0A7J8FJN5|A0A7J8FJN5_ROUAE
OG0001435	sp|Q8C1F4|CGAT2_MOUSE	tr|A0A7J8G7U6|A0A7J8G7U6_ROUAE
OG0001435	sp|Q8BJQ9|CGAT1_MOUSE	tr|A0A7J8DW75|A0A7J8DW75_ROUAE
OG0001436	sp|Q91YK2|RRP1B_MOUSE	tr|A0A7J8B895|A0A7J8B895_ROUAE
OG0001436	sp|P56183|RRP1_MOUSE	tr|A0A7J8B7Q9|A0A7J8B7Q9_ROUAE
OG0001437	sp|Q3TZW7|BEX6_MOUSE	tr|A0A7J8K5A9|A0A7J8K5A9_ROUAE
OG0001437	sp|Q9CWT2|BEX4_MOUSE	tr|A0A7J8EIK7|A0A7J8EIK7_ROUAE
OG0001438	sp|Q9QZ29|IGB1B_MOUSE, sp|Q61249|IGBP1_MOUSE	tr|A0A7J8EJF4|A0A7J8EJF4_ROUAE, tr|A0A7J8GU95|A0A7J8GU95_ROUAE
OG0001439	sp|Q9JJ26|MEFV_MOUSE	tr|A0A7J8F1F5|A0A7J8F1F5_ROUAE
OG0001439	sp|Q62158|TRI27_MOUSE	tr|A0A7J8KIY4|A0A7J8KIY4_ROUAE
OG0001440	sp|Q8R1Q8|DC1L1_MOUSE	tr|A0A7J8HNM2|A0A7J8HNM2_ROUAE
OG0001440	sp|Q6PDL0|DC1L2_MOUSE	tr|A0A7J8CFU0|A0A7J8CFU0_ROUAE
OG0001441	sp|P97479|MYO7A_MOUSE	tr|A0A7J8H391|A0A7J8H391_ROUAE
OG0001441	sp|Q99MZ6|MYO7B_MOUSE	tr|A0A7J8JI66|A0A7J8JI66_ROUAE
OG0001442	sp|O88703|HCN2_MOUSE	tr|A0A7J8BQY0|A0A7J8BQY0_ROUAE
OG0001442	sp|O88704|HCN1_MOUSE	tr|A0A7J8EZ76|A0A7J8EZ76_ROUAE
OG0001443	sp|Q60644|NR1H2_MOUSE	tr|A0A7J8CJZ2|A0A7J8CJZ2_ROUAE
OG0001443	sp|Q9Z0Y9|NR1H3_MOUSE	tr|A0A7J8H357|A0A7J8H357_ROUAE
OG0001444	sp|Q91YR1|TWF1_MOUSE	tr|A0A7J8JQP7|A0A7J8JQP7_ROUAE
OG0001444	sp|Q9Z0P5|TWF2_MOUSE	tr|A0A7J8HYE7|A0A7J8HYE7_ROUAE
OG0001445	tr|E9PUD6|E9PUD6_MOUSE, sp|Q91VW9|ZKSC3_MOUSE, tr|Q5SZT6|Q5SZT6_MOUSE	tr|A0A7J8BIU3|A0A7J8BIU3_ROUAE
OG0001446	sp|P0DPE0|EFMT4_MOUSE, sp|P0DPD9|EFCE2_MOUSE, sp|Q4PZA2|ECE1_MOUSE	tr|A0A7J8K7H0|A0A7J8K7H0_ROUAE
OG0001447	sp|Q5XF90|AT134_MOUSE	tr|A0A7J8HMF5|A0A7J8HMF5_ROUAE
OG0001447	sp|Q3TYU2|AT135_MOUSE	tr|A0A7J8HLM9|A0A7J8HLM9_ROUAE
OG0001448	sp|Q9DBG3|AP2B1_MOUSE	tr|A0A7J8G5J6|A0A7J8G5J6_ROUAE
OG0001448	sp|O35643|AP1B1_MOUSE	tr|A0A7J8GVH6|A0A7J8GVH6_ROUAE
OG0001449	sp|Q8VBX4|CLC4K_MOUSE	tr|A0A7J8FFP8|A0A7J8FFP8_ROUAE
OG0001449	sp|P70194|CLC4F_MOUSE	tr|A0A7J8FEV1|A0A7J8FEV1_ROUAE
OG0001450	sp|Q9D300|RGF1C_MOUSE	tr|A0A7J8FLE3|A0A7J8FLE3_ROUAE
OG0001450	sp|Q8JZL7|RGF1B_MOUSE	tr|A0A7J8EAB1|A0A7J8EAB1_ROUAE
OG0001451	sp|Q32M21|GSDA2_MOUSE, sp|Q5Y4Y6|GSDA3_MOUSE, sp|Q9EST1|GSDMA_MOUSE	tr|A0A7J8G8T6|A0A7J8G8T6_ROUAE
OG0001452	sp|Q7TSL0|IFNK_MOUSE	tr|A0A7J8IJY6|A0A7J8IJY6_ROUAE
OG0001452	sp|Q80ZF2|IFNE_MOUSE	tr|A0A7J8IJW9|A0A7J8IJW9_ROUAE
OG0001453	sp|Q7TT45|RRAGD_MOUSE	tr|A0A7J8KFV2|A0A7J8KFV2_ROUAE
OG0001453	sp|Q99K70|RRAGC_MOUSE	tr|A0A7J8KFV4|A0A7J8KFV4_ROUAE
OG0001454	sp|P52480|KPYM_MOUSE	tr|A0A7J8IPB5|A0A7J8IPB5_ROUAE
OG0001454	sp|P53657|KPYR_MOUSE	tr|A0A7J8BFF2|A0A7J8BFF2_ROUAE
OG0001455	sp|Q9EPL8|IPO7_MOUSE	tr|A0A7J8H0U3|A0A7J8H0U3_ROUAE
OG0001455	sp|Q7TMY7|IPO8_MOUSE	tr|A0A7J8JGX6|A0A7J8JGX6_ROUAE
OG0001457	sp|Q6JPI3|MD13L_MOUSE	tr|A0A7J8H397|A0A7J8H397_ROUAE
OG0001457	sp|Q5SWW4|MED13_MOUSE	tr|A0A7J8GBF8|A0A7J8GBF8_ROUAE
OG0001458	sp|Q5M956|KCTD1_MOUSE	tr|A0A7J8DHP8|A0A7J8DHP8_ROUAE
OG0001458	sp|Q8K0E1|KCD15_MOUSE	tr|A0A7J8CH63|A0A7J8CH63_ROUAE
OG0001459	tr|Q3UZY6|Q3UZY6_MOUSE	tr|A0A7J8D9I3|A0A7J8D9I3_ROUAE
OG0001459	tr|G3X8R7|G3X8R7_MOUSE	tr|A0A7J8D9G4|A0A7J8D9G4_ROUAE
OG0001460	sp|P35487|ODPAT_MOUSE	tr|A0A7J8E9F1|A0A7J8E9F1_ROUAE
OG0001460	sp|P35486|ODPA_MOUSE	tr|A0A7J8ELC1|A0A7J8ELC1_ROUAE
OG0001461	sp|D3YXK2|SAFB1_MOUSE	tr|A0A7J8BUF4|A0A7J8BUF4_ROUAE
OG0001461	sp|Q80YR5|SAFB2_MOUSE	tr|A0A7J8BU38|A0A7J8BU38_ROUAE
OG0001462	sp|Q9CQ86|MIEN1_MOUSE, tr|D3YXG1|D3YXG1_MOUSE, sp|P63300|SELW_MOUSE	tr|A0A7J8GC23|A0A7J8GC23_ROUAE
OG0001463	tr|B2RXM5|B2RXM5_MOUSE	tr|A0A7J8F3R4|A0A7J8F3R4_ROUAE
OG0001463	sp|A8Y5H7|S14L1_MOUSE	tr|A0A7J8GFS9|A0A7J8GFS9_ROUAE
OG0001464	sp|O70370|CATS_MOUSE	tr|A0A7J8BCF6|A0A7J8BCF6_ROUAE
OG0001464	sp|P55097|CATK_MOUSE	tr|A0A7J8BDI1|A0A7J8BDI1_ROUAE
OG0001465	sp|Q9ER74|SALL1_MOUSE	tr|A0A7J8CLN0|A0A7J8CLN0_ROUAE
OG0001465	sp|Q62255|SALL3_MOUSE	tr|A0A7J8DL92|A0A7J8DL92_ROUAE
OG0001466	sp|Q641P0|ARP3B_MOUSE	tr|A0A7J8D6J4|A0A7J8D6J4_ROUAE
OG0001466	sp|Q99JY9|ARP3_MOUSE	tr|A0A7J8J973|A0A7J8J973_ROUAE
OG0001467	sp|Q9WTJ8|FA50B_MOUSE	tr|A0A7J8K889|A0A7J8K889_ROUAE
OG0001467	sp|Q9WV03|FA50A_MOUSE	tr|A0A7J8EIZ2|A0A7J8EIZ2_ROUAE
OG0001468	sp|O09010|LFNG_MOUSE	tr|A0A7J8FI94|A0A7J8FI94_ROUAE
OG0001468	sp|O09009|RFNG_MOUSE	tr|A0A7J8GF35|A0A7J8GF35_ROUAE
OG0001469	sp|Q6PE84|STML3_MOUSE	tr|A0A7J8DZ91|A0A7J8DZ91_ROUAE
OG0001469	sp|P54116|STOM_MOUSE	tr|A0A7J8IU45|A0A7J8IU45_ROUAE
OG0001470	tr|Q811Q3|Q811Q3_MOUSE	tr|A0A7J8BC13|A0A7J8BC13_ROUAE, tr|A0A7J8IFF7|A0A7J8IFF7_ROUAE, tr|A0A7J8BP52|A0A7J8BP52_ROUAE
OG0001471	sp|Q9DBE0|CSAD_MOUSE	tr|A0A7J8JC08|A0A7J8JC08_ROUAE
OG0001471	sp|Q80WP8|GADL1_MOUSE	tr|A0A7J8HPG2|A0A7J8HPG2_ROUAE
OG0001472	sp|P27671|RGRF1_MOUSE	tr|A0A7J8CKX1|A0A7J8CKX1_ROUAE
OG0001472	sp|P70392|RGRF2_MOUSE	tr|A0A7J8F2U4|A0A7J8F2U4_ROUAE
OG0001473	sp|P70170|ABCC9_MOUSE	tr|A0A7J8J8X1|A0A7J8J8X1_ROUAE
OG0001473	tr|B2RUS7|B2RUS7_MOUSE	tr|A0A7J8GUW6|A0A7J8GUW6_ROUAE
OG0001474	sp|B2RXV4|FLVC1_MOUSE	tr|A0A7J8BDB3|A0A7J8BDB3_ROUAE
OG0001474	sp|Q91X85|FLVC2_MOUSE	tr|A0A7J8IKN9|A0A7J8IKN9_ROUAE
OG0001475	sp|P34984|OLF13_MOUSE, tr|Q8VGP6|Q8VGP6_MOUSE	tr|A0A7J8D823|A0A7J8D823_ROUAE, tr|A0A7J8D7F4|A0A7J8D7F4_ROUAE
