Orthogroup	Mus_musculus	Chlorocebus_sabaeus
OG0000418	sp|P70340|SMAD1_MOUSE	tr|A0A0D9S181|A0A0D9S181_CHLSB
OG0000419	sp|Q80ZJ1|RAP2A_MOUSE	tr|A0A0D9RY62|A0A0D9RY62_CHLSB
OG0000419	sp|Q8BU31|RAP2C_MOUSE	tr|A0A0D9R647|A0A0D9R647_CHLSB
OG0000419	sp|P61226|RAP2B_MOUSE	tr|A0A0D9SC27|A0A0D9SC27_CHLSB
OG0000420	tr|Q8VG25|Q8VG25_MOUSE, tr|E9PXW4|E9PXW4_MOUSE, tr|A0A1B0GST0|A0A1B0GST0_MOUSE, tr|Q8VGZ6|Q8VGZ6_MOUSE, tr|E9PYB4|E9PYB4_MOUSE	tr|A0A0D9SDC8|A0A0D9SDC8_CHLSB
OG0000421	sp|Q62261|SPTB2_MOUSE	tr|A0A0D9RN38|A0A0D9RN38_CHLSB
OG0000421	sp|P15508|SPTB1_MOUSE	tr|A0A0D9RLY6|A0A0D9RLY6_CHLSB
OG0000421	tr|Q68FG2|Q68FG2_MOUSE	tr|A0A0D9R7N7|A0A0D9R7N7_CHLSB
OG0000422	sp|Q61316|HSP74_MOUSE	tr|A0A0D9RMI8|A0A0D9RMI8_CHLSB
OG0000422	sp|Q61699|HS105_MOUSE	tr|A0A0D9RZC5|A0A0D9RZC5_CHLSB
OG0000422	sp|P48722|HS74L_MOUSE	tr|A0A0D9S0P8|A0A0D9S0P8_CHLSB
OG0000423	sp|Q9R0M0|CELR2_MOUSE	tr|A0A0D9S6J7|A0A0D9S6J7_CHLSB
OG0000423	sp|O35161|CELR1_MOUSE	tr|A0A0D9QYR4|A0A0D9QYR4_CHLSB
OG0000423	sp|Q91ZI0|CELR3_MOUSE	tr|A0A0D9RSB3|A0A0D9RSB3_CHLSB
OG0000424	sp|O70250|PGAM2_MOUSE	tr|A0A0D9RSH8|A0A0D9RSH8_CHLSB
OG0000424	sp|Q9DBJ1|PGAM1_MOUSE	tr|A0A0D9S134|A0A0D9S134_CHLSB, tr|A0A0D9SBZ1|A0A0D9SBZ1_CHLSB, tr|A0A0D9SA58|A0A0D9SA58_CHLSB
OG0000425	sp|Q8BGZ3|DCA12_MOUSE	tr|A0A0D9RCB6|A0A0D9RCB6_CHLSB
OG0000425	sp|Q8BGW4|DC122_MOUSE, sp|Q8CBW4|DC121_MOUSE	tr|A0A0D9S0F0|A0A0D9S0F0_CHLSB, tr|A0A0D9SDP2|A0A0D9SDP2_CHLSB
OG0000426	sp|P26041|MOES_MOUSE	tr|A0A0D9RHQ0|A0A0D9RHQ0_CHLSB
OG0000426	sp|P26040|EZRI_MOUSE	tr|A0A0D9RJV9|A0A0D9RJV9_CHLSB
OG0000426	sp|P26043|RADI_MOUSE	tr|A0A0D9S2M1|A0A0D9S2M1_CHLSB
OG0000427	sp|Q9DBS9|OSBL3_MOUSE	tr|A0A0D9RNS4|A0A0D9RNS4_CHLSB
OG0000427	sp|Q8BXR9|OSBL6_MOUSE	tr|A0A0D9RP18|A0A0D9RP18_CHLSB
OG0000427	tr|A2A716|A2A716_MOUSE	tr|A0A0D9S3M5|A0A0D9S3M5_CHLSB
OG0000428	sp|B2RSH2|GNAI1_MOUSE	tr|A0A0D9RHH6|A0A0D9RHH6_CHLSB
OG0000428	sp|P08752|GNAI2_MOUSE	tr|A0A0D9RPC3|A0A0D9RPC3_CHLSB
OG0000428	sp|Q9DC51|GNAI3_MOUSE	tr|A0A0D9S6I8|A0A0D9S6I8_CHLSB
OG0000429	sp|P50571|GBRB1_MOUSE	tr|A0A0D9RX39|A0A0D9RX39_CHLSB
OG0000429	sp|P63137|GBRB2_MOUSE	tr|A0A0D9RD87|A0A0D9RD87_CHLSB
OG0000429	sp|P63080|GBRB3_MOUSE	tr|A0A0D9R283|A0A0D9R283_CHLSB
OG0000430	sp|P22605|RARB_MOUSE	tr|A0A0D9RBJ7|A0A0D9RBJ7_CHLSB
OG0000430	sp|P18911|RARG_MOUSE	tr|A0A0D9QZP7|A0A0D9QZP7_CHLSB
OG0000430	sp|P11416|RARA_MOUSE	tr|A0A0D9S321|A0A0D9S321_CHLSB
OG0000431	sp|Q8BJI1|S6A17_MOUSE	tr|A0A0D9S6H6|A0A0D9S6H6_CHLSB
OG0000431	sp|Q8BG16|S6A15_MOUSE	tr|A0A0D9QV33|A0A0D9QV33_CHLSB
OG0000431	tr|A0A1L1SR47|A0A1L1SR47_MOUSE	tr|A0A0D9S3F4|A0A0D9S3F4_CHLSB
OG0000432	sp|P08556|RASN_MOUSE	tr|A0A0D9S680|A0A0D9S680_CHLSB
OG0000432	sp|Q61411|RASH_MOUSE	tr|A0A0D9RF63|A0A0D9RF63_CHLSB
OG0000432	sp|P32883|RASK_MOUSE	tr|A0A0D9R5Y6|A0A0D9R5Y6_CHLSB
OG0000433	sp|Q8BZ03|KPCD2_MOUSE	tr|A0A0D9S2C2|A0A0D9S2C2_CHLSB
OG0000433	sp|Q62101|KPCD1_MOUSE	tr|A0A0D9RTE6|A0A0D9RTE6_CHLSB
OG0000433	sp|Q8K1Y2|KPCD3_MOUSE	tr|A0A0D9RIF3|A0A0D9RIF3_CHLSB
OG0000434	sp|P27659|RL3_MOUSE	tr|A0A0D9R4I6|A0A0D9R4I6_CHLSB, tr|A0A0D9SBE5|A0A0D9SBE5_CHLSB, tr|A0A0D9SE18|A0A0D9SE18_CHLSB
OG0000434	tr|E9PWZ3|E9PWZ3_MOUSE	tr|A0A0D9RFQ3|A0A0D9RFQ3_CHLSB
OG0000435	sp|Q9QY15|DDX25_MOUSE	tr|A0A0D9S4G9|A0A0D9S4G9_CHLSB
OG0000435	sp|Q61655|DD19A_MOUSE	tr|A0A0D9QWR2|A0A0D9QWR2_CHLSB
OG0000435	tr|Q8BZY3|Q8BZY3_MOUSE	tr|A0A0D9QWR9|A0A0D9QWR9_CHLSB
OG0000436	sp|Q99PL7|SCD3_MOUSE	tr|A0A0D9QZY3|A0A0D9QZY3_CHLSB
OG0000436	sp|P13516|ACOD1_MOUSE, sp|P13011|SCD2_MOUSE, sp|Q6T707|SCD4_MOUSE	tr|A0A0D9QWQ3|A0A0D9QWQ3_CHLSB
OG0000437	sp|Q8K2X1|AT10D_MOUSE	tr|A0A0D9RX49|A0A0D9RX49_CHLSB
OG0000437	sp|O54827|AT10A_MOUSE	tr|A0A0D9R278|A0A0D9R278_CHLSB
OG0000437	sp|B1AWN4|AT10B_MOUSE	tr|A0A0D9RD95|A0A0D9RD95_CHLSB
OG0000438	sp|Q9Z0H6|CST9_MOUSE	tr|A0A0D9RF50|A0A0D9RF50_CHLSB, tr|A0A0D9S087|A0A0D9S087_CHLSB, tr|A0A0D9RF38|A0A0D9RF38_CHLSB, tr|A0A0D9RF47|A0A0D9RF47_CHLSB, tr|A0A0D9RF30|A0A0D9RF30_CHLSB
OG0000439	sp|Q8BYK6|YTHD3_MOUSE	tr|A0A0D9RP78|A0A0D9RP78_CHLSB
OG0000439	sp|Q91YT7|YTHD2_MOUSE	tr|A0A0D9S805|A0A0D9S805_CHLSB
OG0000439	sp|P59326|YTHD1_MOUSE	tr|A0A0D9RUP9|A0A0D9RUP9_CHLSB
OG0000440	sp|Q64516|GLPK_MOUSE	tr|A0A0D9RNW6|A0A0D9RNW6_CHLSB
OG0000440	sp|Q9WU65|GLPK2_MOUSE	tr|A0A0D9S9P7|A0A0D9S9P7_CHLSB
OG0000440	tr|Q8C635|Q8C635_MOUSE	tr|A0A0D9SAK3|A0A0D9SAK3_CHLSB
OG0000441	sp|Q9DAL7|IQCF5_MOUSE	tr|A0A0D9SBS2|A0A0D9SBS2_CHLSB, tr|A0A0D9RNA3|A0A0D9RNA3_CHLSB, tr|A0A0D9RNB1|A0A0D9RNB1_CHLSB, tr|A0A0D9RNB7|A0A0D9RNB7_CHLSB, tr|A0A0D9SBS3|A0A0D9SBS3_CHLSB
OG0000442	sp|Q921C3|BRWD1_MOUSE	tr|A0A0D9R7U4|A0A0D9R7U4_CHLSB
OG0000442	sp|A2AHJ4|BRWD3_MOUSE	tr|A0A0D9RE36|A0A0D9RE36_CHLSB
OG0000442	sp|Q8VDD9|PHIP_MOUSE	tr|A0A0D9RXX6|A0A0D9RXX6_CHLSB
OG0000443	sp|Q7M759|AB17B_MOUSE	tr|A0A0D9R7G5|A0A0D9R7G5_CHLSB
OG0000443	sp|Q99JW1|AB17A_MOUSE	tr|A0A0D9RHL2|A0A0D9RHL2_CHLSB
OG0000443	sp|Q8VCV1|AB17C_MOUSE	tr|A0A0D9RRE7|A0A0D9RRE7_CHLSB
OG0000444	sp|P05784|K1C18_MOUSE	tr|A0A0D9QZV2|A0A0D9QZV2_CHLSB, tr|A0A0D9SC49|A0A0D9SC49_CHLSB, tr|A0A0D9SAU5|A0A0D9SAU5_CHLSB, tr|A0A0D9SCP7|A0A0D9SCP7_CHLSB, tr|A0A0D9RJM3|A0A0D9RJM3_CHLSB
OG0000445	sp|Q8VHQ4|RB40C_MOUSE	tr|A0A0D9RJR9|A0A0D9RJR9_CHLSB
OG0000445	sp|Q8VHP8|RB40B_MOUSE	tr|A0A0D9S9Y9|A0A0D9S9Y9_CHLSB, tr|A0A0D9S9Y4|A0A0D9S9Y4_CHLSB, tr|A0A0D9S502|A0A0D9S502_CHLSB
OG0000446	sp|Q64518|AT2A3_MOUSE	tr|A0A0D9RLZ9|A0A0D9RLZ9_CHLSB
OG0000446	sp|Q8R429|AT2A1_MOUSE	tr|A0A0D9R1X7|A0A0D9R1X7_CHLSB
OG0000446	sp|O55143|AT2A2_MOUSE	tr|A0A0D9S3D7|A0A0D9S3D7_CHLSB
OG0000447	sp|Q61937|NPM_MOUSE	tr|A0A0D9RBD8|A0A0D9RBD8_CHLSB, tr|A0A0D9RWS4|A0A0D9RWS4_CHLSB, tr|A0A0D9R3T6|A0A0D9R3T6_CHLSB, tr|A0A0D9RD32|A0A0D9RD32_CHLSB, tr|A0A0D9RQ13|A0A0D9RQ13_CHLSB
OG0000449	sp|Q3UU35|OVOS_MOUSE	tr|A0A0D9RAK8|A0A0D9RAK8_CHLSB, tr|A0A0D9R046|A0A0D9R046_CHLSB, tr|A0A0D9RAZ7|A0A0D9RAZ7_CHLSB, tr|A0A0D9RAV0|A0A0D9RAV0_CHLSB, tr|A0A0D9RAS5|A0A0D9RAS5_CHLSB
OG0000450	sp|Q6ZQ29|TAOK2_MOUSE	tr|A0A0D9R1F1|A0A0D9R1F1_CHLSB
OG0000450	sp|Q5F2E8|TAOK1_MOUSE	tr|A0A0D9R3P9|A0A0D9R3P9_CHLSB
OG0000450	sp|Q8BYC6|TAOK3_MOUSE	tr|A0A0D9S4E3|A0A0D9S4E3_CHLSB
OG0000451	sp|Q4KUS2|UN13A_MOUSE	tr|A0A0D9QZM6|A0A0D9QZM6_CHLSB
OG0000451	sp|Q8K0T7|UN13C_MOUSE	tr|A0A0D9RGP1|A0A0D9RGP1_CHLSB
OG0000451	sp|Q9Z1N9|UN13B_MOUSE	tr|A0A0D9RD70|A0A0D9RD70_CHLSB
OG0000453	sp|P09041|PGK2_MOUSE	tr|A0A0D9SD67|A0A0D9SD67_CHLSB
OG0000453	sp|P09411|PGK1_MOUSE	tr|A0A0D9RHG3|A0A0D9RHG3_CHLSB, tr|A0A0D9R2U2|A0A0D9R2U2_CHLSB, tr|A0A0D9REC9|A0A0D9REC9_CHLSB
OG0000454	sp|P06880|SOMA_MOUSE	tr|A0A0D9QVD1|A0A0D9QVD1_CHLSB, tr|A0A0D9QVD4|A0A0D9QVD4_CHLSB, tr|A0A0D9QVB1|A0A0D9QVB1_CHLSB, tr|A0A0D9QVC0|A0A0D9QVC0_CHLSB, tr|A0A0D9QVC5|A0A0D9QVC5_CHLSB
OG0000455	sp|Q8JZR0|ACSL5_MOUSE	tr|A0A0D9QYM2|A0A0D9QYM2_CHLSB
OG0000455	sp|Q91WC3|ACSL6_MOUSE	tr|A0A0D9RN58|A0A0D9RN58_CHLSB
OG0000455	sp|P41216|ACSL1_MOUSE	tr|A0A0D9S2F9|A0A0D9S2F9_CHLSB
OG0000456	sp|Q09143|CTR1_MOUSE	tr|A0A0D9RZE2|A0A0D9RZE2_CHLSB
OG0000456	tr|E9PWS4|E9PWS4_MOUSE	tr|A0A0D9S5G8|A0A0D9S5G8_CHLSB
OG0000456	sp|P70423|CTR3_MOUSE	tr|A0A0D9RGK6|A0A0D9RGK6_CHLSB
OG0000457	tr|E9Q848|E9Q848_MOUSE	tr|A0A0D9SAP1|A0A0D9SAP1_CHLSB, tr|A0A0D9SAN9|A0A0D9SAN9_CHLSB, tr|A0A0D9S451|A0A0D9S451_CHLSB, tr|A0A0D9SAN6|A0A0D9SAN6_CHLSB, tr|A0A0D9SAN8|A0A0D9SAN8_CHLSB
OG0000458	sp|Q9D1L0|CHCH2_MOUSE	tr|A0A0D9RUC7|A0A0D9RUC7_CHLSB, tr|A0A0D9SDP5|A0A0D9SDP5_CHLSB, tr|A0A0D9SB43|A0A0D9SB43_CHLSB, tr|A0A0D9RW03|A0A0D9RW03_CHLSB, tr|A0A0D9SB46|A0A0D9SB46_CHLSB
OG0000459	sp|A2APV2|FMNL2_MOUSE	tr|A0A0D9RTZ4|A0A0D9RTZ4_CHLSB
OG0000459	sp|Q6ZPF4|FMNL3_MOUSE	tr|A0A0D9R173|A0A0D9R173_CHLSB
OG0000459	sp|Q9JL26|FMNL1_MOUSE	tr|A0A0D9QUK9|A0A0D9QUK9_CHLSB
OG0000460	sp|P59862|CAD26_MOUSE	tr|A0A0D9RT29|A0A0D9RT29_CHLSB
OG0000460	sp|P15116|CADH2_MOUSE	tr|A0A0D9RZ03|A0A0D9RZ03_CHLSB
OG0000460	sp|P39038|CADH4_MOUSE	tr|A0A0D9RT41|A0A0D9RT41_CHLSB
OG0000461	sp|Q9Z0M5|LICH_MOUSE	tr|A0A0D9R385|A0A0D9R385_CHLSB, tr|A0A0D9R3A2|A0A0D9R3A2_CHLSB, tr|A0A0D9R3L6|A0A0D9R3L6_CHLSB, tr|A0A0D9R3H6|A0A0D9R3H6_CHLSB, tr|A0A0D9R3G0|A0A0D9R3G0_CHLSB
OG0000462	tr|B1AZR0|B1AZR0_MOUSE	tr|A0A0D9RDI5|A0A0D9RDI5_CHLSB
OG0000462	tr|Q6PFE1|Q6PFE1_MOUSE	tr|A0A0D9RWE6|A0A0D9RWE6_CHLSB
OG0000462	sp|Q9JI74|KLHL1_MOUSE	tr|A0A0D9RYG9|A0A0D9RYG9_CHLSB
OG0000463	sp|Q69Z23|DYH17_MOUSE	tr|A0A0D9S475|A0A0D9S475_CHLSB
OG0000463	tr|B1AR51|B1AR51_MOUSE	tr|A0A0D9R9X8|A0A0D9R9X8_CHLSB
OG0000463	tr|E9Q7N9|E9Q7N9_MOUSE	tr|A0A0D9RMD8|A0A0D9RMD8_CHLSB
OG0000464	sp|Q00899|TYY1_MOUSE	tr|A0A0D9RDB9|A0A0D9RDB9_CHLSB
OG0000464	sp|P22227|ZFP42_MOUSE	tr|A0A0D9SAL0|A0A0D9SAL0_CHLSB
OG0000464	sp|Q3TTC2|TYY2_MOUSE	tr|A0A0D9SCY6|A0A0D9SCY6_CHLSB
OG0000465	sp|P55249|LX12E_MOUSE	tr|A0A0D9RIJ7|A0A0D9RIJ7_CHLSB
OG0000465	sp|P39655|LOX12_MOUSE	tr|A0A0D9RIG1|A0A0D9RIG1_CHLSB
OG0000465	sp|P39654|LOX15_MOUSE	tr|A0A0D9RKZ4|A0A0D9RKZ4_CHLSB
OG0000466	sp|Q61090|FZD7_MOUSE	tr|A0A0D9SBP9|A0A0D9SBP9_CHLSB
OG0000466	sp|O70421|FZD1_MOUSE	tr|A0A0D9SCP4|A0A0D9SCP4_CHLSB
OG0000466	sp|Q9JIP6|FZD2_MOUSE	tr|A0A0D9SCE5|A0A0D9SCE5_CHLSB
OG0000467	sp|Q11127|FUT4_MOUSE	tr|A0A0D9S960|A0A0D9S960_CHLSB
OG0000467	sp|Q11131|FUT7_MOUSE	tr|A0A0D9SBV2|A0A0D9SBV2_CHLSB, tr|A0A0D9RBR5|A0A0D9RBR5_CHLSB, tr|A0A0D9SE90|A0A0D9SE90_CHLSB
OG0000468	sp|P43277|H13_MOUSE	tr|A0A0D9SCL1|A0A0D9SCL1_CHLSB
OG0000468	sp|P43275|H11_MOUSE	tr|A0A0D9SCL3|A0A0D9SCL3_CHLSB, tr|A0A0D9SCL7|A0A0D9SCL7_CHLSB, tr|A0A0D9SCM1|A0A0D9SCM1_CHLSB
OG0000469	sp|Q9QYB1|CLIC4_MOUSE	tr|A0A0D9S873|A0A0D9S873_CHLSB
OG0000469	sp|Q8BXK9|CLIC5_MOUSE	tr|A0A0D9RJD6|A0A0D9RJD6_CHLSB
OG0000469	sp|Q8BHB9|CLIC6_MOUSE	tr|A0A0D9R2F3|A0A0D9R2F3_CHLSB
OG0000470	tr|J3QNR8|J3QNR8_MOUSE, sp|Q99PP6|TR34A_MOUSE	tr|A0A0D9QW85|A0A0D9QW85_CHLSB
OG0000470	sp|Q8BGE7|TRIM6_MOUSE	tr|A0A0D9QWA3|A0A0D9QWA3_CHLSB, tr|A0A0D9QWA0|A0A0D9QWA0_CHLSB
OG0000471	sp|Q91ZX1|C209A_MOUSE, sp|Q91ZW9|C209C_MOUSE, sp|Q91ZW8|C209D_MOUSE, sp|Q8CJ91|C209B_MOUSE	tr|A0A0D9R7E5|A0A0D9R7E5_CHLSB, tr|A0A0D9R7D5|A0A0D9R7D5_CHLSB
OG0000472	sp|Q60900|ELAV3_MOUSE	tr|A0A0D9R353|A0A0D9R353_CHLSB
OG0000472	sp|Q60899|ELAV2_MOUSE	tr|A0A0D9RBI2|A0A0D9RBI2_CHLSB
OG0000472	sp|Q61701|ELAV4_MOUSE	tr|A0A0D9S7B8|A0A0D9S7B8_CHLSB
OG0000473	sp|P56475|GBRR1_MOUSE	tr|A0A0D9RXL0|A0A0D9RXL0_CHLSB
OG0000473	tr|B2RXA8|B2RXA8_MOUSE	tr|A0A0D9R0Z5|A0A0D9R0Z5_CHLSB
OG0000473	sp|P56476|GBRR2_MOUSE	tr|A0A0D9RXK2|A0A0D9RXK2_CHLSB
OG0000474	sp|P55850|DSC3_MOUSE	tr|A0A0D9RZ04|A0A0D9RZ04_CHLSB
OG0000474	sp|P55292|DSC2_MOUSE	tr|A0A0D9RZ05|A0A0D9RZ05_CHLSB
OG0000474	sp|P55849|DSC1_MOUSE	tr|A0A0D9RZ06|A0A0D9RZ06_CHLSB
OG0000475	sp|P10889|CXCL2_MOUSE, sp|Q6W5C0|CXCL3_MOUSE	tr|A0A0D9QXK5|A0A0D9QXK5_CHLSB, tr|A0A0D9QXJ0|A0A0D9QXJ0_CHLSB, tr|A0A0D9QXL0|A0A0D9QXL0_CHLSB, tr|A0A0D9QXI9|A0A0D9QXI9_CHLSB
OG0000476	sp|Q9JKP5|MBNL1_MOUSE	tr|A0A0D9RHP8|A0A0D9RHP8_CHLSB
OG0000476	sp|Q8R003|MBNL3_MOUSE	tr|A0A0D9R646|A0A0D9R646_CHLSB
OG0000476	sp|Q8C181|MBNL2_MOUSE	tr|A0A0D9RY63|A0A0D9RY63_CHLSB
OG0000477	sp|Q811P0|S36A3_MOUSE	tr|A0A0D9REV8|A0A0D9REV8_CHLSB
OG0000477	sp|Q8BHK3|S36A2_MOUSE	tr|A0A0D9REV0|A0A0D9REV0_CHLSB
OG0000477	sp|Q8K4D3|S36A1_MOUSE	tr|A0A0D9RET8|A0A0D9RET8_CHLSB
OG0000478	sp|Q8R412|IF27A_MOUSE, sp|Q8VC49|IF27B_MOUSE	tr|A0A0D9S823|A0A0D9S823_CHLSB, tr|A0A0D9RF05|A0A0D9RF05_CHLSB, tr|A0A0D9SAT3|A0A0D9SAT3_CHLSB, tr|A0A0D9RF25|A0A0D9RF25_CHLSB
OG0000479	tr|F8VQM5|F8VQM5_MOUSE	tr|A0A0D9RIW8|A0A0D9RIW8_CHLSB
OG0000479	tr|A0A571BDS5|A0A571BDS5_MOUSE	tr|A0A0D9R6F2|A0A0D9R6F2_CHLSB
OG0000479	tr|A0A571BF69|A0A571BF69_MOUSE	tr|A0A0D9R6H0|A0A0D9R6H0_CHLSB
OG0000480	sp|Q6DFW5|AT11B_MOUSE	tr|A0A0D9RL82|A0A0D9RL82_CHLSB
OG0000480	sp|P98197|AT11A_MOUSE	tr|A0A0D9RXZ6|A0A0D9RXZ6_CHLSB
OG0000480	sp|Q9QZW0|AT11C_MOUSE	tr|A0A0D9R4T0|A0A0D9R4T0_CHLSB
OG0000482	sp|Q5F226|FAT2_MOUSE	tr|A0A0D9RET2|A0A0D9RET2_CHLSB
OG0000482	tr|A0A1L1SQU7|A0A1L1SQU7_MOUSE	tr|A0A0D9S2N6|A0A0D9S2N6_CHLSB
OG0000482	sp|Q8BNA6|FAT3_MOUSE	tr|A0A0D9S131|A0A0D9S131_CHLSB
OG0000483	sp|O54879|HMGB3_MOUSE	tr|A0A0D9SDW3|A0A0D9SDW3_CHLSB, tr|A0A0D9RY45|A0A0D9RY45_CHLSB, tr|A0A0D9S6N7|A0A0D9S6N7_CHLSB, tr|A0A0D9RKW2|A0A0D9RKW2_CHLSB, tr|A0A0D9RE91|A0A0D9RE91_CHLSB
OG0000484	sp|P70670|NACAM_MOUSE	tr|A0A0D9QYA4|A0A0D9QYA4_CHLSB
OG0000484	sp|Q5SWP3|NACAD_MOUSE	tr|A0A0D9QYA3|A0A0D9QYA3_CHLSB, tr|A0A0D9S9B3|A0A0D9S9B3_CHLSB, tr|A0A0D9RT61|A0A0D9RT61_CHLSB
OG0000485	tr|A0A0U1RQ01|A0A0U1RQ01_MOUSE	tr|A0A0D9SDG1|A0A0D9SDG1_CHLSB
OG0000485	tr|Q8VF37|Q8VF37_MOUSE	tr|A0A0D9SDG0|A0A0D9SDG0_CHLSB
OG0000485	tr|E9Q3K2|E9Q3K2_MOUSE	tr|A0A0D9R9A3|A0A0D9R9A3_CHLSB
OG0000486	sp|Q64G17|AN32C_MOUSE, sp|O35381|AN32A_MOUSE	tr|A0A0D9R1T3|A0A0D9R1T3_CHLSB, tr|A0A0D9RM50|A0A0D9RM50_CHLSB
OG0000486	sp|Q9EST5|AN32B_MOUSE	tr|A0A0D9REY3|A0A0D9REY3_CHLSB
OG0000487	sp|Q8VDR9|DOCK6_MOUSE	tr|A0A0D9R3D9|A0A0D9R3D9_CHLSB
OG0000487	sp|Q8C147|DOCK8_MOUSE	tr|A0A0D9R8A5|A0A0D9R8A5_CHLSB
OG0000487	sp|Q8R1A4|DOCK7_MOUSE	tr|A0A0D9S737|A0A0D9S737_CHLSB
OG0000488	sp|P21550|ENOB_MOUSE	tr|A0A0D9RKG6|A0A0D9RKG6_CHLSB
OG0000488	sp|P17182|ENOA_MOUSE	tr|A0A0D9S8Q7|A0A0D9S8Q7_CHLSB
OG0000488	sp|P17183|ENOG_MOUSE	tr|A0A0D9RCT5|A0A0D9RCT5_CHLSB
OG0000489	sp|Q9D7Z6|CLCA1_MOUSE	tr|A0A0D9S6U7|A0A0D9S6U7_CHLSB
OG0000489	sp|Q6Q473|CLA4A_MOUSE, tr|Q3UW98|Q3UW98_MOUSE	tr|A0A0D9S6U5|A0A0D9S6U5_CHLSB, tr|A0A0D9S6U6|A0A0D9S6U6_CHLSB
OG0000490	sp|Q9R0B9|PLOD2_MOUSE	tr|A0A0D9RG30|A0A0D9RG30_CHLSB
OG0000490	sp|Q9R0E2|PLOD1_MOUSE	tr|A0A0D9S8L2|A0A0D9S8L2_CHLSB
OG0000490	sp|Q9R0E1|PLOD3_MOUSE	tr|A0A0D9RZK3|A0A0D9RZK3_CHLSB
OG0000491	sp|Q6P2K6|P4R3A_MOUSE	tr|A0A0D9RG27|A0A0D9RG27_CHLSB
OG0000491	tr|A2ADI4|A2ADI4_MOUSE, sp|Q3V0Y1|P4R3C_MOUSE, sp|Q922R5|P4R3B_MOUSE	tr|A0A0D9RNX5|A0A0D9RNX5_CHLSB
OG0000492	tr|Q7TRL9|Q7TRL9_MOUSE, tr|E9PXH6|E9PXH6_MOUSE, tr|E9Q438|E9Q438_MOUSE, tr|E9Q9Z0|E9Q9Z0_MOUSE, tr|E9Q840|E9Q840_MOUSE	tr|A0A0D9RW74|A0A0D9RW74_CHLSB
OG0000493	tr|B2RXQ2|B2RXQ2_MOUSE	tr|A0A0D9RAF8|A0A0D9RAF8_CHLSB
OG0000493	tr|B8QI36|B8QI36_MOUSE	tr|A0A0D9RP75|A0A0D9RP75_CHLSB
OG0000493	sp|Q8BSS9|LIPA2_MOUSE	tr|A0A0D9QV49|A0A0D9QV49_CHLSB
OG0000494	sp|Q6PHZ8|KCIP4_MOUSE	tr|A0A0D9RVH6|A0A0D9RVH6_CHLSB
OG0000494	sp|Q9QXT8|CSEN_MOUSE	tr|A0A0D9RXT4|A0A0D9RXT4_CHLSB
OG0000494	sp|Q9JJ57|KCIP1_MOUSE	tr|A0A0D9RC59|A0A0D9RC59_CHLSB
OG0000495	sp|Q8BHP2|NUTM1_MOUSE	tr|A0A0D9R441|A0A0D9R441_CHLSB
OG0000495	sp|Q3V0C3|NUTM2_MOUSE	tr|A0A0D9R3U0|A0A0D9R3U0_CHLSB, tr|A0A0D9S0M0|A0A0D9S0M0_CHLSB, tr|A0A0D9R4T2|A0A0D9R4T2_CHLSB
OG0000496	sp|Q9JMB8|CNTN6_MOUSE	tr|A0A0D9RFE4|A0A0D9RFE4_CHLSB
OG0000496	sp|Q07409|CNTN3_MOUSE	tr|A0A0D9RFU0|A0A0D9RFU0_CHLSB
OG0000496	sp|Q69Z26|CNTN4_MOUSE	tr|A0A0D9RFD2|A0A0D9RFD2_CHLSB
OG0000497	sp|Q0VE82|CPNE7_MOUSE	tr|A0A0D9S301|A0A0D9S301_CHLSB
OG0000497	sp|Q8BLR2|CPNE4_MOUSE	tr|A0A0D9RDQ8|A0A0D9RDQ8_CHLSB
OG0000497	sp|Q9Z140|CPNE6_MOUSE	tr|A0A0D9RUJ3|A0A0D9RUJ3_CHLSB
OG0000498	sp|Q9ERB5|SO1C1_MOUSE	tr|A0A0D9R6Q3|A0A0D9R6Q3_CHLSB
OG0000498	sp|Q9JJL3|SO1B2_MOUSE	tr|A0A0D9R6M9|A0A0D9R6M9_CHLSB, tr|A0A0D9R6N3|A0A0D9R6N3_CHLSB, tr|A0A0D9R6P5|A0A0D9R6P5_CHLSB
OG0000499	sp|E9PZQ0|RYR1_MOUSE	tr|A0A0D9QVL5|A0A0D9QVL5_CHLSB
OG0000499	sp|A2AGL3|RYR3_MOUSE	tr|A0A0D9R3K2|A0A0D9R3K2_CHLSB
OG0000499	sp|E9Q401|RYR2_MOUSE	tr|A0A0D9RBD2|A0A0D9RBD2_CHLSB
OG0000500	sp|Q9JJZ8|CNGA3_MOUSE	tr|A0A0D9RXE1|A0A0D9RXE1_CHLSB
OG0000500	sp|Q62398|CNGA2_MOUSE	tr|A0A0D9R3Y6|A0A0D9R3Y6_CHLSB
OG0000500	sp|P29974|CNGA1_MOUSE	tr|A0A0D9RX57|A0A0D9RX57_CHLSB
OG0000501	sp|P21278|GNA11_MOUSE	tr|A0A0D9RFQ6|A0A0D9RFQ6_CHLSB
OG0000501	sp|P30677|GNA14_MOUSE	tr|A0A0D9R5V7|A0A0D9R5V7_CHLSB
OG0000501	sp|P21279|GNAQ_MOUSE	tr|A0A0D9R5U9|A0A0D9R5U9_CHLSB
OG0000502	sp|P41233|ABCA1_MOUSE	tr|A0A0D9RFW1|A0A0D9RFW1_CHLSB
OG0000502	sp|Q91V24|ABCA7_MOUSE	tr|A0A0D9RIV9|A0A0D9RIV9_CHLSB
