Orthogroup	Mus_musculus	Equus_caballus
OG0006511	sp|Q5EBG6|HSPB6_MOUSE	tr|A0A3Q2HPI8|A0A3Q2HPI8_HORSE
OG0006512	sp|Q68ED3|PAPD5_MOUSE	tr|A0A3Q2HQC0|A0A3Q2HQC0_HORSE
OG0006513	sp|Q7TNC9|I5P1_MOUSE	tr|A0A3Q2HVQ3|A0A3Q2HVQ3_HORSE
OG0006514	sp|Q3TLI0|TPC10_MOUSE	tr|A0A3Q2HVQ5|A0A3Q2HVQ5_HORSE
OG0006515	sp|Q9CQF4|MRES1_MOUSE	tr|A0A3Q2HXE6|A0A3Q2HXE6_HORSE
OG0006516	sp|Q8K595|MCLN2_MOUSE	tr|A0A3Q2I4R2|A0A3Q2I4R2_HORSE
OG0006517	sp|Q9D3P1|TCHL1_MOUSE	tr|A0A3Q2I4Y8|A0A3Q2I4Y8_HORSE
OG0006518	sp|Q924X7|STK33_MOUSE	tr|A0A3Q2I5Z8|A0A3Q2I5Z8_HORSE
OG0006519	sp|Q921T2|TOIP1_MOUSE	tr|A0A3Q2I9A2|A0A3Q2I9A2_HORSE
OG0006520	tr|Q9D6D0|Q9D6D0_MOUSE	tr|A0A3Q2IES5|A0A3Q2IES5_HORSE
OG0006521	tr|Q6NXL5|Q6NXL5_MOUSE	tr|A0A3Q2KTK1|A0A3Q2KTK1_HORSE
OG0006522	sp|O09159|MA2B1_MOUSE	tr|A0A3Q2L7X8|A0A3Q2L7X8_HORSE
OG0006523	sp|Q569E7|ZN697_MOUSE	tr|A0A3Q2LJW6|A0A3Q2LJW6_HORSE
OG0006524	sp|Q9QZS3|NUMB_MOUSE	tr|A0A3Q2LS20|A0A3Q2LS20_HORSE
OG0006525	sp|Q8K4G2|CONA1_MOUSE	tr|A0A5F5PKX2|A0A5F5PKX2_HORSE
OG0006526	sp|Q6PHS9|CA2D2_MOUSE	tr|A0A5F5PSD6|A0A5F5PSD6_HORSE
OG0006527	sp|Q8BK35|NOP53_MOUSE	tr|A0A5F5PTJ4|A0A5F5PTJ4_HORSE
OG0006528	sp|Q9WU00|NRF1_MOUSE	tr|A0A5F5Q1J1|A0A5F5Q1J1_HORSE
OG0006529	sp|Q7TMK6|HOOK2_MOUSE	tr|A0A5F5Q1Y2|A0A5F5Q1Y2_HORSE
OG0006530	sp|G5E870|TRIPC_MOUSE	tr|A0A5F5Q2W1|A0A5F5Q2W1_HORSE
OG0006531	tr|A2A472|A2A472_MOUSE	tr|A0A5F5Q484|A0A5F5Q484_HORSE
OG0006532	sp|A2AA28|MET23_MOUSE	tr|F6PKS8|F6PKS8_HORSE
OG0006533	sp|Q5NCE8|MRS2_MOUSE	tr|F6PMS5|F6PMS5_HORSE
OG0006534	sp|Q9CQN3|TOM6_MOUSE	tr|F6PVR6|F6PVR6_HORSE
OG0006535	sp|Q8R043|SIM29_MOUSE	tr|F6PX34|F6PX34_HORSE
OG0006536	sp|Q3UH06|RREB1_MOUSE	tr|F6Q3H1|F6Q3H1_HORSE
OG0006537	sp|Q3UPP8|CEP63_MOUSE	tr|F6QCW2|F6QCW2_HORSE
OG0006538	sp|Q91VP7|TM101_MOUSE	tr|F6QXK1|F6QXK1_HORSE
OG0006539	sp|P60603|ROMO1_MOUSE	tr|F6RF42|F6RF42_HORSE
OG0006540	sp|P61588|RND3_MOUSE	tr|F6S6C2|F6S6C2_HORSE
OG0006541	sp|Q91WM1|STRBP_MOUSE	tr|F6SCU3|F6SCU3_HORSE
OG0006542	sp|Q925N1|SFXN4_MOUSE	tr|F6SDP2|F6SDP2_HORSE
OG0006543	sp|Q9EQ28|DPOD3_MOUSE	tr|F6SLX9|F6SLX9_HORSE
OG0006544	sp|Q9CQW3|PROZ_MOUSE	tr|F6SR87|F6SR87_HORSE
OG0006545	sp|Q8C5R2|PRSR2_MOUSE	tr|F6SSD1|F6SSD1_HORSE
OG0006546	sp|E9Q649|GCNT4_MOUSE	tr|F6STG0|F6STG0_HORSE
OG0006547	sp|Q8BYG9|EPHAA_MOUSE	tr|F6TDC6|F6TDC6_HORSE
OG0006548	sp|Q99KX1|MLF2_MOUSE	tr|F6U2B0|F6U2B0_HORSE
OG0006549	sp|Q8R100|CAHM5_MOUSE	tr|F6U6K7|F6U6K7_HORSE
OG0006550	sp|Q8CI08|SLAI2_MOUSE	tr|F6UJT7|F6UJT7_HORSE
OG0006551	sp|Q9EQ80|NIF3L_MOUSE	tr|F6UUP6|F6UUP6_HORSE
OG0006552	sp|Q9DA21|SMCO2_MOUSE	tr|F6UXZ3|F6UXZ3_HORSE
OG0006553	tr|Q8VFV3|Q8VFV3_MOUSE	tr|F6VLG1|F6VLG1_HORSE
OG0006554	sp|Q6PJN8|DALD3_MOUSE	tr|F6VSK1|F6VSK1_HORSE
OG0006555	sp|Q80VY2|INKA2_MOUSE	tr|F6W1B8|F6W1B8_HORSE
OG0006556	sp|Q8C0D5|EFL1_MOUSE	tr|F6WUF9|F6WUF9_HORSE
OG0006557	sp|Q8R2H9|PHOP1_MOUSE	tr|F6XQJ9|F6XQJ9_HORSE
OG0006558	sp|Q3V3A1|CDK15_MOUSE	tr|F6XWU8|F6XWU8_HORSE
OG0006559	sp|Q6RHR9|MAGI1_MOUSE	tr|F6XYA5|F6XYA5_HORSE
OG0006560	sp|Q9DB42|ZN593_MOUSE	tr|F6YD13|F6YD13_HORSE
OG0006561	sp|Q9ET78|JPH2_MOUSE	tr|F6YGX0|F6YGX0_HORSE
OG0006562	sp|Q8VBT6|APOBR_MOUSE	tr|F6Z3X5|F6Z3X5_HORSE
OG0006563	sp|Q7TQC7|GPTC2_MOUSE	tr|F6ZVF7|F6ZVF7_HORSE
OG0006564	sp|A2AC93|DNAI2_MOUSE	tr|F6ZZ97|F6ZZ97_HORSE
OG0006565	sp|Q91W20|LRC26_MOUSE	tr|F7ABB5|F7ABB5_HORSE
OG0006566	sp|P16305|GBRA6_MOUSE	tr|F7AP25|F7AP25_HORSE
OG0006567	sp|Q3V079|BBOF1_MOUSE	tr|F7AWS7|F7AWS7_HORSE
OG0006568	sp|Q3UHJ0|AAK1_MOUSE	tr|F7B0G7|F7B0G7_HORSE
OG0006569	sp|Q9CWP6|MSPD2_MOUSE	tr|F7B4F9|F7B4F9_HORSE
OG0006570	tr|E9Q9Q2|E9Q9Q2_MOUSE	tr|F7BV72|F7BV72_HORSE
OG0006571	sp|Q921W4|QORL1_MOUSE	tr|F7C6U6|F7C6U6_HORSE
OG0006572	sp|P54869|HMCS2_MOUSE	tr|F7CBP9|F7CBP9_HORSE
OG0006573	sp|Q9D081|ALG14_MOUSE	tr|F7CFM0|F7CFM0_HORSE
OG0006574	sp|Q08369|GATA4_MOUSE	tr|F7CJW8|F7CJW8_HORSE
OG0006575	sp|Q9QYC7|VKGC_MOUSE	tr|F7DQ43|F7DQ43_HORSE
OG0006576	sp|P70380|IL18_MOUSE	sp|Q9XSQ7|IL18_HORSE
OG0006577	sp|Q8BMQ2|TF3C4_MOUSE	tr|A0A3Q2GZ06|A0A3Q2GZ06_HORSE
OG0006578	sp|Q8R3Z5|CACB1_MOUSE	tr|A0A3Q2GZ79|A0A3Q2GZ79_HORSE
OG0006579	sp|Q9QZC2|PLXC1_MOUSE	tr|A0A3Q2H060|A0A3Q2H060_HORSE
OG0006580	sp|Q80TR8|DCAF1_MOUSE	tr|A0A3Q2H2X1|A0A3Q2H2X1_HORSE
OG0006581	sp|Q9CQP0|RM33_MOUSE	tr|A0A3Q2H5S7|A0A3Q2H5S7_HORSE
OG0006582	sp|Q8BRJ4|PPR3E_MOUSE	tr|A0A3Q2HIT5|A0A3Q2HIT5_HORSE
OG0006583	sp|Q91WN4|KMO_MOUSE	tr|A0A3Q2HKF0|A0A3Q2HKF0_HORSE
OG0006584	sp|Q9QZQ3|UTS2_MOUSE	tr|A0A3Q2HMG7|A0A3Q2HMG7_HORSE
OG0006585	sp|Q64321|ZBT7B_MOUSE	tr|A0A3Q2HMP6|A0A3Q2HMP6_HORSE
OG0006586	sp|Q6PGG6|GNL3L_MOUSE	tr|A0A3Q2HN56|A0A3Q2HN56_HORSE
OG0006587	sp|Q80UF4|SDCG8_MOUSE	tr|A0A3Q2HP60|A0A3Q2HP60_HORSE
OG0006588	sp|Q9QZN0|FBX15_MOUSE	tr|A0A3Q2HU52|A0A3Q2HU52_HORSE
OG0006589	sp|Q80U87|UBP8_MOUSE	tr|A0A3Q2HXC7|A0A3Q2HXC7_HORSE
OG0006590	tr|B2RVL1|B2RVL1_MOUSE	tr|A0A3Q2I3S7|A0A3Q2I3S7_HORSE
OG0006591	sp|Q9D3R6|KATL2_MOUSE	tr|A0A3Q2IBF4|A0A3Q2IBF4_HORSE
OG0006592	sp|Q8BP71|RFOX2_MOUSE	tr|A0A3Q2IKB5|A0A3Q2IKB5_HORSE
OG0006593	sp|O08696|FOXM1_MOUSE	tr|A0A3Q2KSN4|A0A3Q2KSN4_HORSE
OG0006594	sp|P70353|NFYC_MOUSE	tr|A0A3Q2L6K0|A0A3Q2L6K0_HORSE
OG0006595	sp|Q3UMU9|HDGR2_MOUSE	tr|A0A3Q2L8N9|A0A3Q2L8N9_HORSE
OG0006596	sp|Q91XA2|GOLM1_MOUSE	tr|A0A3Q2LBI0|A0A3Q2LBI0_HORSE
OG0006597	sp|F6TQD1|RN212_MOUSE	tr|A0A3Q2LCY8|A0A3Q2LCY8_HORSE
OG0006598	tr|Q3TMP1|Q3TMP1_MOUSE	tr|A0A3Q2LQA5|A0A3Q2LQA5_HORSE
OG0006599	sp|H3BJG9|LY6L_MOUSE	tr|A0A5F5PF29|A0A5F5PF29_HORSE
OG0006600	sp|P41438|S19A1_MOUSE	tr|A0A5F5PW69|A0A5F5PW69_HORSE
OG0006601	sp|Q61194|P3C2A_MOUSE	tr|A0A5F5PZ23|A0A5F5PZ23_HORSE
OG0006602	sp|Q6DR98|NRG1_MOUSE	tr|A0A5F5Q3I6|A0A5F5Q3I6_HORSE
OG0006603	sp|Q9JIC3|DCR1A_MOUSE	tr|F6PLZ0|F6PLZ0_HORSE
OG0006604	sp|Q08288|LYAR_MOUSE	tr|F6QLU1|F6QLU1_HORSE
OG0006605	sp|Q9JI67|B3GT5_MOUSE	tr|F6QMK5|F6QMK5_HORSE
OG0006606	sp|O89017|LGMN_MOUSE	tr|F6QSX9|F6QSX9_HORSE
OG0006607	sp|Q6A051|ATRN1_MOUSE	tr|F6QXI1|F6QXI1_HORSE
OG0006608	sp|Q3UKJ7|SMU1_MOUSE	tr|F6QY78|F6QY78_HORSE
OG0006609	sp|A6H6A4|LRIQ4_MOUSE	tr|F6QZY7|F6QZY7_HORSE
OG0006610	sp|Q91WV0|NC2B_MOUSE	tr|F6R635|F6R635_HORSE
OG0006611	sp|Q8C3J5|DOCK2_MOUSE	tr|F6R9H6|F6R9H6_HORSE
OG0006612	sp|Q9CQU3|RER1_MOUSE	tr|F6R9T9|F6R9T9_HORSE
OG0006613	sp|Q99N20|BRMS1_MOUSE	tr|F6RAC3|F6RAC3_HORSE
OG0006614	sp|O35566|CD151_MOUSE	tr|F6RLK0|F6RLK0_HORSE
OG0006615	sp|Q9JK53|PRELP_MOUSE	tr|F6RZ46|F6RZ46_HORSE
OG0006616	sp|Q922Y1|UBXN1_MOUSE	tr|F6S4B7|F6S4B7_HORSE
OG0006617	sp|Q684R7|FREM1_MOUSE	tr|F6T9P2|F6T9P2_HORSE
OG0006618	sp|A0JP43|EFCB5_MOUSE	tr|F6TLX1|F6TLX1_HORSE
OG0006619	tr|Q7TQV4|Q7TQV4_MOUSE	tr|F6TV44|F6TV44_HORSE
OG0006620	sp|Q75N73|S39AE_MOUSE	tr|F6TXV7|F6TXV7_HORSE
OG0006621	sp|Q8VCD6|REEP2_MOUSE	tr|F6UY42|F6UY42_HORSE
OG0006622	tr|Q8BFX2|Q8BFX2_MOUSE	tr|F6VB78|F6VB78_HORSE
OG0006623	sp|P82198|BGH3_MOUSE	tr|F6VB94|F6VB94_HORSE
OG0006624	sp|Q6WBX7|RAD9B_MOUSE	tr|F6VIB7|F6VIB7_HORSE
OG0006625	sp|Q6PFD9|NUP98_MOUSE	tr|F6VXK5|F6VXK5_HORSE
OG0006626	sp|Q7TT16|IPMK_MOUSE	tr|F6W0S8|F6W0S8_HORSE
OG0006627	sp|O88199|CHST3_MOUSE	tr|F6WF01|F6WF01_HORSE
OG0006628	sp|Q8CB59|F161B_MOUSE	tr|F6WZP9|F6WZP9_HORSE
OG0006629	sp|A2AJK6|CHD7_MOUSE	tr|F6XMZ8|F6XMZ8_HORSE
OG0006630	sp|Q9JL99|CLC1B_MOUSE	tr|F6XNU6|F6XNU6_HORSE
OG0006631	sp|P16406|AMPE_MOUSE	tr|F6XRR6|F6XRR6_HORSE
OG0006632	sp|Q8BJM5|ZNT6_MOUSE	tr|F6XVT7|F6XVT7_HORSE
OG0006633	sp|Q5SUD9|BBS12_MOUSE	tr|F6XYK3|F6XYK3_HORSE
OG0006634	sp|O08538|ANGP1_MOUSE	tr|F6XYS3|F6XYS3_HORSE
OG0006635	sp|Q8BQJ6|TRM2B_MOUSE	tr|F6Y776|F6Y776_HORSE
OG0006636	sp|P53702|CCHL_MOUSE	tr|F6YF82|F6YF82_HORSE
OG0006637	sp|Q5HZH7|S38A8_MOUSE	tr|F6YH19|F6YH19_HORSE
OG0006638	sp|Q61711|SIAL_MOUSE	tr|F6YPI2|F6YPI2_HORSE
OG0006639	sp|P62823|RAB3C_MOUSE	tr|F6ZV39|F6ZV39_HORSE
OG0006640	sp|Q8BJN4|FNDC9_MOUSE	tr|F7BE65|F7BE65_HORSE
OG0006641	sp|P97467|AMD_MOUSE	tr|F7BQX4|F7BQX4_HORSE
OG0006642	sp|Q6P3A8|ODBB_MOUSE	tr|F7BR39|F7BR39_HORSE
OG0006643	sp|P46686|TULP2_MOUSE	tr|F7C1N1|F7C1N1_HORSE
OG0006644	sp|Q9JI59|JAM2_MOUSE	tr|F7C9K4|F7C9K4_HORSE
OG0006645	sp|Q923Z3|MTO1_MOUSE	tr|F7CC48|F7CC48_HORSE
OG0006646	sp|Q9D3N8|GRTP1_MOUSE	tr|F7CUX3|F7CUX3_HORSE
OG0006647	sp|Q8BP31|RN122_MOUSE	tr|F7CW58|F7CW58_HORSE
OG0006648	tr|G3UY57|G3UY57_MOUSE	tr|F7CXM4|F7CXM4_HORSE
OG0006649	sp|P97334|NKX23_MOUSE	tr|F7D501|F7D501_HORSE
OG0006650	sp|Q9CY24|T179B_MOUSE	tr|F7DW42|F7DW42_HORSE
OG0006651	sp|Q9WV30|NFAT5_MOUSE	tr|A0A3Q2GUA0|A0A3Q2GUA0_HORSE
OG0006652	sp|Q8R316|HBP1_MOUSE	tr|A0A3Q2GYF0|A0A3Q2GYF0_HORSE
OG0006653	sp|Q91XS1|MTMR4_MOUSE	tr|A0A3Q2H2K7|A0A3Q2H2K7_HORSE
OG0006654	sp|Q5FW56|T255B_MOUSE	tr|A0A3Q2H316|A0A3Q2H316_HORSE
OG0006655	sp|O88665|BRD7_MOUSE	tr|A0A3Q2H4S3|A0A3Q2H4S3_HORSE
OG0006656	sp|Q3UG20|KMT2E_MOUSE	tr|A0A3Q2H886|A0A3Q2H886_HORSE
OG0006657	tr|E9PWW9|E9PWW9_MOUSE	tr|A0A3Q2HAN0|A0A3Q2HAN0_HORSE
OG0006658	sp|Q99PV8|BC11B_MOUSE	tr|A0A3Q2HB96|A0A3Q2HB96_HORSE
OG0006659	sp|Q9D4K7|CC105_MOUSE	tr|A0A3Q2HKU9|A0A3Q2HKU9_HORSE
OG0006660	sp|Q9DCS2|MTL26_MOUSE	tr|A0A3Q2HTY9|A0A3Q2HTY9_HORSE
OG0006661	sp|Q6U7R4|TIMD4_MOUSE	tr|A0A3Q2I170|A0A3Q2I170_HORSE
OG0006662	sp|P63072|UBD_MOUSE	tr|A0A3Q2I1W7|A0A3Q2I1W7_HORSE
OG0006663	sp|Q60803|TRAF3_MOUSE	tr|A0A3Q2I5E6|A0A3Q2I5E6_HORSE
OG0006664	sp|Q80ZW0|STK35_MOUSE	tr|A0A3Q2I5U0|A0A3Q2I5U0_HORSE
OG0006665	sp|Q9DAM5|TPC_MOUSE	tr|A0A3Q2IAV5|A0A3Q2IAV5_HORSE
OG0006666	sp|Q1EG27|MYO3B_MOUSE	tr|A0A3Q2IAY6|A0A3Q2IAY6_HORSE
OG0006667	sp|Q06194|FA8_MOUSE	tr|A0A3Q2IE19|A0A3Q2IE19_HORSE
OG0006668	sp|Q9Z2L7|CRLF3_MOUSE	tr|A0A3Q2IEV8|A0A3Q2IEV8_HORSE
OG0006669	sp|Q8BVZ1|PLIN5_MOUSE	tr|A0A3Q2IFL5|A0A3Q2IFL5_HORSE
OG0006670	sp|Q5U430|UBR3_MOUSE	tr|A0A3Q2KT79|A0A3Q2KT79_HORSE
OG0006671	sp|Q8BJL0|SMAL1_MOUSE	tr|A0A3Q2L032|A0A3Q2L032_HORSE
OG0006672	sp|Q03391|NMDE4_MOUSE	tr|A0A3Q2LD13|A0A3Q2LD13_HORSE
OG0006673	sp|Q8K2B3|SDHA_MOUSE	tr|A0A3Q2LMT8|A0A3Q2LMT8_HORSE
OG0006674	sp|Q9D938|TM160_MOUSE	tr|A0A3Q2LP83|A0A3Q2LP83_HORSE
OG0006675	sp|Q3UFB2|BCD1_MOUSE	tr|A0A3Q2LQK2|A0A3Q2LQK2_HORSE
OG0006676	sp|P35922|FMR1_MOUSE	tr|A0A5F5PE67|A0A5F5PE67_HORSE
OG0006677	sp|Q80U30|CL16A_MOUSE	tr|A0A5F5PIT6|A0A5F5PIT6_HORSE
OG0006678	sp|Q6A044|EREP2_MOUSE	tr|A0A5F5PVQ3|A0A5F5PVQ3_HORSE
OG0006679	tr|Q8BUR5|Q8BUR5_MOUSE	tr|A0A5F5PXC3|A0A5F5PXC3_HORSE
OG0006680	sp|Q8CIF6|SIDT2_MOUSE	tr|A0A5F5PZ70|A0A5F5PZ70_HORSE
OG0006681	sp|Q8VC31|CCDC9_MOUSE	tr|A0A5F5Q0C8|A0A5F5Q0C8_HORSE
OG0006682	sp|Q61656|DDX5_MOUSE	tr|A0A5F5Q254|A0A5F5Q254_HORSE
OG0006683	sp|O70578|CCG1_MOUSE	tr|F6Q9C0|F6Q9C0_HORSE
OG0006684	sp|Q8VCP9|CLC14_MOUSE	tr|F6QP56|F6QP56_HORSE
OG0006685	sp|Q9CXU1|MED31_MOUSE	tr|F6RUE3|F6RUE3_HORSE
OG0006686	sp|A2AIP0|F166B_MOUSE	tr|F6SFQ9|F6SFQ9_HORSE
OG0006687	sp|Q8BTQ0|PCGF3_MOUSE	tr|F6SGN9|F6SGN9_HORSE
OG0006688	sp|P56818|BACE1_MOUSE	tr|F6SGS1|F6SGS1_HORSE
OG0006689	sp|Q7TNV0|DEK_MOUSE	tr|F6SYM2|F6SYM2_HORSE
OG0006690	sp|Q6PGF2|MORN4_MOUSE	tr|F6UBK3|F6UBK3_HORSE
OG0006691	sp|Q9JKQ4|IRX5_MOUSE	tr|F6UIE6|F6UIE6_HORSE
OG0006692	sp|Q8CDL9|CCD87_MOUSE	tr|F6V655|F6V655_HORSE
OG0006693	sp|Q80Y73|HOATZ_MOUSE	tr|F6VXR2|F6VXR2_HORSE
OG0006694	sp|Q9JMA9|S6A14_MOUSE	tr|F6WG98|F6WG98_HORSE
OG0006695	tr|G3UZN6|G3UZN6_MOUSE	tr|F6X5E5|F6X5E5_HORSE
OG0006696	sp|P22935|RABP2_MOUSE	tr|F6XR54|F6XR54_HORSE
OG0006697	sp|Q8R1S4|MTSS1_MOUSE	tr|F6Y623|F6Y623_HORSE
OG0006698	sp|Q9CZ28|SNF8_MOUSE	tr|F6Z295|F6Z295_HORSE
OG0006699	sp|Q3TZX3|S2533_MOUSE	tr|F6Z2Z7|F6Z2Z7_HORSE
OG0006700	tr|G3X9X1|G3X9X1_MOUSE	tr|F6Z5R0|F6Z5R0_HORSE
OG0006701	sp|Q9CQ44|TM218_MOUSE	tr|F6ZA06|F6ZA06_HORSE
OG0006702	sp|Q8CDM4|CCD73_MOUSE	tr|F6ZEA1|F6ZEA1_HORSE
OG0006703	sp|Q9QXX8|NUFP1_MOUSE	tr|F6ZP98|F6ZP98_HORSE
OG0006704	sp|Q9Z0F3|B2L10_MOUSE	tr|F6ZPD4|F6ZPD4_HORSE
OG0006705	sp|Q80UN1|KCTD9_MOUSE	tr|F6ZQQ4|F6ZQQ4_HORSE
OG0006706	sp|Q61704|ITIH3_MOUSE	tr|F7AE68|F7AE68_HORSE
OG0006707	sp|Q8BY46|ZN574_MOUSE	tr|F7AT78|F7AT78_HORSE
OG0006708	sp|Q61391|NEP_MOUSE	tr|F7B8E7|F7B8E7_HORSE
OG0006709	tr|A0A087WQY2|A0A087WQY2_MOUSE	tr|F7BQJ1|F7BQJ1_HORSE
OG0006710	sp|Q69ZN6|GNPTA_MOUSE	tr|F7C1J3|F7C1J3_HORSE
OG0006711	tr|E9PUQ3|E9PUQ3_MOUSE	tr|F7CNA2|F7CNA2_HORSE
OG0006712	sp|Q60641|NR1H4_MOUSE	tr|F7CUJ5|F7CUJ5_HORSE
OG0006713	tr|E9Q3M9|E9Q3M9_MOUSE	tr|F7D1F9|F7D1F9_HORSE
OG0006714	sp|Q64731|FOXL1_MOUSE	tr|F7DSV8|F7DSV8_HORSE
OG0006715	sp|Q9Z1T2|TSP4_MOUSE	tr|F7E0P3|F7E0P3_HORSE
OG0006716	sp|O89100|GRAP2_MOUSE	tr|F7E1F5|F7E1F5_HORSE
OG0006717	sp|E9Q3S4|M3K19_MOUSE	tr|A0A3Q2GSR3|A0A3Q2GSR3_HORSE
OG0006718	sp|P59222|SREC2_MOUSE	tr|A0A3Q2GTY4|A0A3Q2GTY4_HORSE
OG0006719	sp|Q9D0R4|DDX56_MOUSE	tr|A0A3Q2GYY7|A0A3Q2GYY7_HORSE
OG0006720	sp|P54265|DMPK_MOUSE	tr|A0A3Q2H2H3|A0A3Q2H2H3_HORSE
OG0006721	sp|P59328|WDHD1_MOUSE	tr|A0A3Q2H3D4|A0A3Q2H3D4_HORSE
OG0006722	sp|P31648|SC6A1_MOUSE	tr|A0A3Q2H472|A0A3Q2H472_HORSE
OG0006723	sp|Q9WTJ6|MTL5_MOUSE	tr|A0A3Q2H7F3|A0A3Q2H7F3_HORSE
OG0006724	sp|Q8K4L6|MEPE_MOUSE	tr|A0A3Q2H9B9|A0A3Q2H9B9_HORSE
OG0006725	sp|P16951|ATF2_MOUSE	tr|A0A3Q2H9J5|A0A3Q2H9J5_HORSE
OG0006726	sp|P09925|SURF1_MOUSE	tr|A0A3Q2HA86|A0A3Q2HA86_HORSE
OG0006727	sp|Q08761|PROS_MOUSE	tr|A0A3Q2HAN3|A0A3Q2HAN3_HORSE
OG0006728	sp|Q8CDI6|CD158_MOUSE	tr|A0A3Q2HBK1|A0A3Q2HBK1_HORSE
OG0006729	tr|A0A0U1RPM1|A0A0U1RPM1_MOUSE	tr|A0A3Q2HG44|A0A3Q2HG44_HORSE
OG0006730	sp|O70309|ITB5_MOUSE	tr|A0A3Q2HMF1|A0A3Q2HMF1_HORSE
OG0006731	sp|Q5RJ54|ZSC26_MOUSE	tr|A0A3Q2HN22|A0A3Q2HN22_HORSE
OG0006732	sp|Q8BIA4|FBXW8_MOUSE	tr|A0A3Q2HRC9|A0A3Q2HRC9_HORSE
OG0006733	sp|Q8VDS3|CBX7_MOUSE	tr|A0A3Q2I350|A0A3Q2I350_HORSE
OG0006734	sp|B8JKV0|AMN1_MOUSE	tr|A0A3Q2I7A1|A0A3Q2I7A1_HORSE
OG0006735	sp|Q3U2C5|RN149_MOUSE	tr|A0A3Q2I7Z9|A0A3Q2I7Z9_HORSE
OG0006736	sp|Q60715|P4HA1_MOUSE	tr|A0A3Q2IAD9|A0A3Q2IAD9_HORSE
OG0006737	sp|Q8K4Q0|RPTOR_MOUSE	tr|A0A3Q2KMU7|A0A3Q2KMU7_HORSE
OG0006738	sp|P62830|RL23_MOUSE	tr|A0A3Q2LDJ2|A0A3Q2LDJ2_HORSE
OG0006739	sp|Q6ZPK7|LST2_MOUSE	tr|A0A3Q2LUK5|A0A3Q2LUK5_HORSE
OG0006740	sp|Q9CQM5|TXD17_MOUSE	tr|A0A5F5PEM8|A0A5F5PEM8_HORSE
OG0006741	sp|Q9JIE6|TSLP_MOUSE	tr|C7C5S7|C7C5S7_HORSE
OG0006742	sp|Q8BIG2|LKAM1_MOUSE	tr|F6Q2P4|F6Q2P4_HORSE
OG0006743	sp|Q9Z0F6|RAD9A_MOUSE	tr|F6QXP4|F6QXP4_HORSE
OG0006744	sp|O70566|DIAP2_MOUSE	tr|F6SEZ8|F6SEZ8_HORSE
OG0006745	tr|E9Q9Q5|E9Q9Q5_MOUSE	tr|F6SFC3|F6SFC3_HORSE
OG0006746	sp|Q9CQE8|RTRAF_MOUSE	tr|F6SGY9|F6SGY9_HORSE
OG0006747	sp|O09043|NAPSA_MOUSE	tr|F6TB54|F6TB54_HORSE
OG0006748	sp|Q8CCC3|CL056_MOUSE	tr|F6TNF6|F6TNF6_HORSE
OG0006749	sp|Q8VDZ4|ZDHC5_MOUSE	tr|F6UAA5|F6UAA5_HORSE
OG0006750	sp|Q8R3B7|BRD8_MOUSE	tr|F6UQS3|F6UQS3_HORSE
OG0006751	sp|Q91VS8|FARP2_MOUSE	tr|F6US11|F6US11_HORSE
OG0006752	sp|Q8BM47|PKHM3_MOUSE	tr|F6UWJ1|F6UWJ1_HORSE
OG0006753	sp|Q8BGH2|SAM50_MOUSE	tr|F6WBL7|F6WBL7_HORSE
OG0006754	sp|Q9WUH2|LHX9_MOUSE	tr|F6WGG4|F6WGG4_HORSE
OG0006755	sp|Q8BLR9|HIF1N_MOUSE	tr|F6WTY0|F6WTY0_HORSE
OG0006756	sp|Q5XJY6|FANCB_MOUSE	tr|F6WVT5|F6WVT5_HORSE
OG0006757	sp|Q8C428|TMC7_MOUSE	tr|F6X113|F6X113_HORSE
OG0006758	sp|Q8CE90|MP2K7_MOUSE	tr|F6XB60|F6XB60_HORSE
OG0006759	sp|Q9JJI6|PIGO_MOUSE	tr|F6XCM5|F6XCM5_HORSE
OG0006760	sp|Q8BL65|ABLM2_MOUSE	tr|F6XGG7|F6XGG7_HORSE
OG0006761	sp|P56671|MAZ_MOUSE	tr|F6YA77|F6YA77_HORSE
OG0006762	sp|Q8C208|IKZF4_MOUSE	tr|F6YR65|F6YR65_HORSE
OG0006763	sp|Q61187|TS101_MOUSE	tr|F6ZA94|F6ZA94_HORSE
OG0006764	sp|P47963|RL13_MOUSE	tr|F6ZX61|F6ZX61_HORSE
OG0006765	sp|Q8VI16|B3GN9_MOUSE	tr|F7A3Q8|F7A3Q8_HORSE
OG0006766	sp|Q8VHP8|RB40B_MOUSE	tr|F7A4D5|F7A4D5_HORSE
OG0006767	sp|Q03358|MSX2_MOUSE	tr|F7AIQ4|F7AIQ4_HORSE
OG0006768	sp|P47879|IBP4_MOUSE	tr|F7B7A1|F7B7A1_HORSE
OG0006769	sp|Q9WVE8|PACN2_MOUSE	tr|F7B9Q9|F7B9Q9_HORSE
OG0006770	sp|Q32M00|CRBL2_MOUSE	tr|F7BSJ6|F7BSJ6_HORSE
OG0006771	sp|Q61712|DNJC1_MOUSE	tr|F7C3D3|F7C3D3_HORSE
OG0006772	sp|A2AJ76|HMCN2_MOUSE	tr|F7C3F9|F7C3F9_HORSE
OG0006773	sp|Q9JLB2|PALS1_MOUSE	tr|F7C695|F7C695_HORSE
OG0006774	sp|Q3TGF2|F107B_MOUSE	tr|F7CHN8|F7CHN8_HORSE
OG0006775	sp|P97350|PKP1_MOUSE	tr|F7CVH6|F7CVH6_HORSE
