Orthogroup	Mus_musculus	Neovison_vison
OG0002100	sp|Q8K385|FRRS1_MOUSE	tr|A0A8C7AV14|A0A8C7AV14_NEOVI, tr|A0A8C7CBR6|A0A8C7CBR6_NEOVI
OG0002101	sp|Q8R2E9|ERO1B_MOUSE, sp|Q8R180|ERO1A_MOUSE	tr|A0A8C7A3W2|A0A8C7A3W2_NEOVI
OG0002103	sp|Q9EQJ0|TPC1_MOUSE	tr|A0A8C7BC54|A0A8C7BC54_NEOVI, tr|A0A8C7BHB2|A0A8C7BHB2_NEOVI
OG0002104	tr|Q8CGR4|Q8CGR4_MOUSE, sp|Q9QYN3|KLK11_MOUSE	tr|A0A8C7C5P5|A0A8C7C5P5_NEOVI
OG0002105	sp|Q640M1|UT14A_MOUSE, sp|Q6EJB6|UT14B_MOUSE	tr|U6CPQ8|U6CPQ8_NEOVI
OG0002106	sp|Q80WQ9|ZBED4_MOUSE, sp|D2EAC2|ZBED6_MOUSE	tr|A0A8C7A3Z7|A0A8C7A3Z7_NEOVI
OG0002107	sp|Q91XD7|CREL1_MOUSE	tr|A0A8C7AI94|A0A8C7AI94_NEOVI, tr|A0A8C7C4A3|A0A8C7C4A3_NEOVI
OG0002108	sp|Q9D5R2|WDR20_MOUSE, tr|Q3UWE6|Q3UWE6_MOUSE	tr|A0A8C7AUK1|A0A8C7AUK1_NEOVI
OG0002109	sp|O54891|LEG6_MOUSE, sp|Q8K419|LEG4_MOUSE	tr|A0A8C7AXZ9|A0A8C7AXZ9_NEOVI
OG0002110	sp|P52624|UPP1_MOUSE, sp|Q8CGR7|UPP2_MOUSE	tr|U6DU60|U6DU60_NEOVI
OG0002111	sp|P97447|FHL1_MOUSE, tr|Q8CDC8|Q8CDC8_MOUSE	tr|A0A8C7AAZ7|A0A8C7AAZ7_NEOVI
OG0002112	tr|Q7TQW3|Q7TQW3_MOUSE, tr|Q7TQW4|Q7TQW4_MOUSE	tr|A0A8C7BU34|A0A8C7BU34_NEOVI
OG0002113	sp|Q923P0|COKA1_MOUSE, sp|Q80X19|COEA1_MOUSE	tr|A0A8C7AMG6|A0A8C7AMG6_NEOVI
OG0002114	sp|Q8CFG8|CS1B_MOUSE, sp|Q8CG14|CS1A_MOUSE	tr|A0A8C7C9B9|A0A8C7C9B9_NEOVI
OG0002115	sp|Q9ERF3|WDR61_MOUSE	tr|A0A8C6ZZ06|A0A8C6ZZ06_NEOVI, tr|A0A8C7EP69|A0A8C7EP69_NEOVI
OG0002116	sp|Q61183|PAPOA_MOUSE, sp|Q9WVP6|PAPOB_MOUSE	tr|A0A8C7EL29|A0A8C7EL29_NEOVI
OG0002117	sp|P56959|FUS_MOUSE	tr|A0A8C7AR42|A0A8C7AR42_NEOVI, tr|A0A8C7C698|A0A8C7C698_NEOVI
OG0002118	sp|Q3UGC7|EI3JA_MOUSE, sp|Q66JS6|EI3JB_MOUSE	tr|A0A8C7BWG0|A0A8C7BWG0_NEOVI
OG0002119	sp|Q9CPS8|SMAKA_MOUSE	tr|A0A8C7A320|A0A8C7A320_NEOVI, tr|A0A8C7A5K6|A0A8C7A5K6_NEOVI
OG0002121	sp|P10107|ANXA1_MOUSE	tr|A0A8C7ELK8|A0A8C7ELK8_NEOVI, tr|A0A8C7EQ72|A0A8C7EQ72_NEOVI
OG0002122	sp|O08858|SSR5_MOUSE, sp|P30875|SSR2_MOUSE	tr|A0A8C7BMI4|A0A8C7BMI4_NEOVI
OG0002123	sp|Q62240|KDM5D_MOUSE, sp|P41230|KDM5C_MOUSE	tr|A0A8C7C1L5|A0A8C7C1L5_NEOVI
OG0002124	sp|Q99LD9|EI2BB_MOUSE	tr|A0A8C7B7L8|A0A8C7B7L8_NEOVI, tr|A0A8C7ACK4|A0A8C7ACK4_NEOVI
OG0002125	tr|Q9D8C9|Q9D8C9_MOUSE, sp|P23492|PNPH_MOUSE	tr|A0A8C7B312|A0A8C7B312_NEOVI
OG0002126	sp|A0A0A6YXX9|CTSEL_MOUSE, sp|P0DP43|CTSRE_MOUSE	tr|A0A8C7A9Q1|A0A8C7A9Q1_NEOVI
OG0002127	sp|Q62313|TGON1_MOUSE, sp|Q62314|TGON2_MOUSE	tr|A0A8C7BHQ3|A0A8C7BHQ3_NEOVI
OG0002128	sp|Q8CAY6|THIC_MOUSE, tr|Q80X81|Q80X81_MOUSE	tr|A0A8C7ARW9|A0A8C7ARW9_NEOVI
OG0002129	sp|Q61624|ZN148_MOUSE, sp|Q99LI5|ZN281_MOUSE	tr|A0A8C7B4Y8|A0A8C7B4Y8_NEOVI
OG0002130	sp|Q8R3R8|GBRL1_MOUSE, sp|Q9DCD6|GBRAP_MOUSE	tr|A0A8C7AVY4|A0A8C7AVY4_NEOVI
OG0002131	sp|P18893|IL10_MOUSE	tr|A0A8C7ART5|A0A8C7ART5_NEOVI, tr|A0A8C7B906|A0A8C7B906_NEOVI
OG0002132	sp|P48432|SOX2_MOUSE, sp|P53783|SOX1_MOUSE	tr|A0A8C7BQF6|A0A8C7BQF6_NEOVI
OG0002133	sp|Q64277|BST1_MOUSE, sp|P56528|CD38_MOUSE	tr|A0A8C6ZZF8|A0A8C6ZZF8_NEOVI
OG0002134	tr|G5E8W5|G5E8W5_MOUSE, tr|Q9D262|Q9D262_MOUSE	tr|A0A8C7BLD1|A0A8C7BLD1_NEOVI
OG0002135	sp|Q9WTZ1|RBX2_MOUSE, tr|D3Z497|D3Z497_MOUSE	tr|A0A8C7B6E6|A0A8C7B6E6_NEOVI
OG0002137	sp|E9QMW4|CP096_MOUSE, sp|Q3V2A7|QRIC2_MOUSE	tr|A0A8C7B227|A0A8C7B227_NEOVI
OG0002138	sp|P20664|PRI1_MOUSE	tr|A0A8C7EIQ5|A0A8C7EIQ5_NEOVI, tr|A0A8C7BGN9|A0A8C7BGN9_NEOVI
OG0002139	sp|Q62005|ZP1_MOUSE	tr|A0A8C7BSM3|A0A8C7BSM3_NEOVI, tr|A0A8C7B8X2|A0A8C7B8X2_NEOVI
OG0002140	sp|Q8BH93|MISSL_MOUSE, sp|Q9D7G9|MISS_MOUSE	tr|A0A8C7A8T9|A0A8C7A8T9_NEOVI
OG0002141	sp|Q99MZ7|PECR_MOUSE, sp|Q9WV68|DECR2_MOUSE	tr|A0A8C7BA41|A0A8C7BA41_NEOVI
OG0002142	sp|P12970|RL7A_MOUSE	tr|A0A8C7B4H5|A0A8C7B4H5_NEOVI, tr|A0A8C7BTV0|A0A8C7BTV0_NEOVI
OG0002143	tr|Q52KG3|Q52KG3_MOUSE, sp|Q6PCZ4|MAGE1_MOUSE	tr|A0A8C7BA02|A0A8C7BA02_NEOVI
OG0002144	sp|Q8VCH0|THIKB_MOUSE, sp|Q921H8|THIKA_MOUSE	tr|A0A8C7C635|A0A8C7C635_NEOVI
OG0002145	sp|A2ANX9|ZN711_MOUSE	tr|A0A8C7C552|A0A8C7C552_NEOVI, tr|A0A8C7AUT0|A0A8C7AUT0_NEOVI
OG0002146	tr|A6PWE0|A6PWE0_MOUSE, sp|P62869|ELOB_MOUSE	tr|A0A8C7EXE7|A0A8C7EXE7_NEOVI
OG0002147	sp|Q80SZ7|GBG5_MOUSE	tr|A0A8C7AV25|A0A8C7AV25_NEOVI, tr|A0A8C7BUC2|A0A8C7BUC2_NEOVI
OG0002148	sp|Q9QYF9|NDRG3_MOUSE	tr|A0A8C7ET53|A0A8C7ET53_NEOVI, tr|A0A8C7BHL9|A0A8C7BHL9_NEOVI
OG0002149	sp|Q9WVA4|TAGL2_MOUSE	tr|A0A8C7A0V3|A0A8C7A0V3_NEOVI, tr|A0A8C6ZXE1|A0A8C6ZXE1_NEOVI
OG0002150	sp|Q99MA9|NKX61_MOUSE, tr|D3Z4R4|D3Z4R4_MOUSE	tr|A0A8C7C8I5|A0A8C7C8I5_NEOVI
OG0002151	sp|P85094|ISC2A_MOUSE, sp|Q9DCC7|ISC2B_MOUSE	tr|A0A8C7BCC5|A0A8C7BCC5_NEOVI
OG0002152	sp|Q9QX98|PTF1A_MOUSE, sp|Q923Z4|FER3L_MOUSE	tr|A0A8C7B3W0|A0A8C7B3W0_NEOVI
OG0002153	sp|Q9CYL5|GAPR1_MOUSE	tr|A0A8C7C502|A0A8C7C502_NEOVI, tr|A0A8C7BHH1|A0A8C7BHH1_NEOVI
OG0002154	sp|Q9QZ88|VPS29_MOUSE	tr|A0A8C7BSF3|A0A8C7BSF3_NEOVI, tr|A0A8C7EMT6|A0A8C7EMT6_NEOVI
OG0002155	sp|A1L314|MPEG1_MOUSE, tr|Q5RKV8|Q5RKV8_MOUSE	tr|U6DVH3|U6DVH3_NEOVI
OG0002156	sp|E9Q6X9|RHG40_MOUSE, sp|Q8K0Q5|RHG18_MOUSE	tr|A0A8C7A9I5|A0A8C7A9I5_NEOVI
OG0002157	sp|P58873|RHBL3_MOUSE, sp|Q8VC82|RHBL1_MOUSE	tr|A0A8C7BQK3|A0A8C7BQK3_NEOVI
OG0002158	sp|Q5Y5T2|ZDH18_MOUSE, sp|Q8BQQ1|ZDH14_MOUSE	tr|A0A8C7ENE4|A0A8C7ENE4_NEOVI
OG0002159	sp|Q61187|TS101_MOUSE	tr|A0A8C7EMC7|A0A8C7EMC7_NEOVI, tr|A0A8C7BNN3|A0A8C7BNN3_NEOVI
OG0002160	sp|Q99PV5|BHE41_MOUSE, sp|O35185|BHE40_MOUSE	tr|A0A8C7B2B5|A0A8C7B2B5_NEOVI
OG0002161	sp|Q9CQJ7|PTTG1_MOUSE	tr|A0A8C7B3Q7|A0A8C7B3Q7_NEOVI, tr|A0A8C7AGZ4|A0A8C7AGZ4_NEOVI
OG0002162	sp|O88845|AKA10_MOUSE, tr|V9GXQ3|V9GXQ3_MOUSE	tr|A0A8C7BM32|A0A8C7BM32_NEOVI
OG0002163	sp|Q8VEJ9|VPS4A_MOUSE, sp|P46467|VPS4B_MOUSE	tr|U6CVV8|U6CVV8_NEOVI
OG0002164	sp|Q8C8M1|SHCAF_MOUSE	tr|A0A8C7B1R5|A0A8C7B1R5_NEOVI, tr|A0A8C7EIU2|A0A8C7EIU2_NEOVI
OG0002165	sp|Q9CXP8|GBG10_MOUSE	tr|A0A8C7AT61|A0A8C7AT61_NEOVI, tr|A0A8C7AUA2|A0A8C7AUA2_NEOVI
OG0002166	tr|E9Q7P1|E9Q7P1_MOUSE	tr|A0A8C7BG51|A0A8C7BG51_NEOVI, tr|A0A8C7EMR8|A0A8C7EMR8_NEOVI
OG0002168	sp|Q9JKK7|TMOD2_MOUSE, sp|Q9JHJ0|TMOD3_MOUSE	tr|A0A8C7AT40|A0A8C7AT40_NEOVI
OG0002169	sp|Q9Z2B3|RGR_MOUSE	tr|U6CSF4|U6CSF4_NEOVI, tr|A0A8C7AA91|A0A8C7AA91_NEOVI
OG0002170	tr|A2AVB5|A2AVB5_MOUSE	tr|A0A8C7C3C0|A0A8C7C3C0_NEOVI, tr|A0A8C7C0E5|A0A8C7C0E5_NEOVI
OG0002171	tr|A0A5F8MPM5|A0A5F8MPM5_MOUSE, sp|O08750|NFIL3_MOUSE	tr|U6CT47|U6CT47_NEOVI
OG0002172	sp|P43029|GDF7_MOUSE	tr|A0A8C7EQS2|A0A8C7EQS2_NEOVI, tr|A0A8C7EQZ7|A0A8C7EQZ7_NEOVI
OG0002173	sp|P80314|TCPB_MOUSE	tr|A0A8C7B1D5|A0A8C7B1D5_NEOVI, tr|A0A8C7BMR2|A0A8C7BMR2_NEOVI
OG0002174	sp|Q9D9M5|PHOP2_MOUSE	tr|U6CNA9|U6CNA9_NEOVI, tr|A0A8C7EW31|A0A8C7EW31_NEOVI
OG0002175	sp|Q9R1P3|PSB2_MOUSE	tr|A0A8C7BNL8|A0A8C7BNL8_NEOVI, tr|A0A8C7B0V7|A0A8C7B0V7_NEOVI
OG0002176	sp|P14404|MECOM_MOUSE, sp|A2A935|PRD16_MOUSE	tr|A0A8C7B4R0|A0A8C7B4R0_NEOVI
OG0002177	sp|Q8BM13|NOE2_MOUSE, sp|O70624|MYOC_MOUSE	tr|A0A8C7C3V2|A0A8C7C3V2_NEOVI
OG0002178	sp|Q6PD21|SHB_MOUSE, sp|Q8CG80|SHF_MOUSE	tr|A0A8C7BKL7|A0A8C7BKL7_NEOVI
OG0002179	sp|Q9DBM2|ECHP_MOUSE	tr|A0A8C7BQH2|A0A8C7BQH2_NEOVI, tr|A0A8C7ATC6|A0A8C7ATC6_NEOVI
OG0002180	sp|O88492|PLIN4_MOUSE, sp|Q9DBG5|PLIN3_MOUSE	tr|A0A8C7AL97|A0A8C7AL97_NEOVI
OG0002181	tr|Q3TUY3|Q3TUY3_MOUSE, sp|P15501|SPBP_MOUSE	tr|A0A8C7BYM6|A0A8C7BYM6_NEOVI
OG0002182	sp|P52293|IMA1_MOUSE	tr|A0A8C7EPW4|A0A8C7EPW4_NEOVI, tr|A0A8C7ABK0|A0A8C7ABK0_NEOVI
OG0002183	sp|Q3UKC1|TAXB1_MOUSE	tr|A0A8C7EKG2|A0A8C7EKG2_NEOVI, tr|A0A8C7EQF9|A0A8C7EQF9_NEOVI
OG0002184	sp|Q5GH66|XKR5_MOUSE, sp|Q5GH64|XKR7_MOUSE	tr|A0A8C7BP88|A0A8C7BP88_NEOVI
OG0002185	sp|O35709|ENC1_MOUSE, sp|Q8R2P1|KLH25_MOUSE	tr|U6CX13|U6CX13_NEOVI
OG0002186	tr|Q8VGW5|Q8VGW5_MOUSE, tr|Q8VH18|Q8VH18_MOUSE	tr|A0A8C7A467|A0A8C7A467_NEOVI
OG0002187	sp|Q9CQU8|IMP1L_MOUSE	tr|A0A8C7AR62|A0A8C7AR62_NEOVI, tr|A0A8C7ACZ4|A0A8C7ACZ4_NEOVI
OG0002188	sp|Q3TW96|UAP1L_MOUSE, sp|Q91YN5|UAP1_MOUSE	tr|A0A8C7EY25|A0A8C7EY25_NEOVI
OG0002189	sp|Q9DAN6|GTSF1_MOUSE	tr|A0A8C7BVC9|A0A8C7BVC9_NEOVI, tr|A0A8C7A8S1|A0A8C7A8S1_NEOVI
OG0002190	sp|O08574|MESP2_MOUSE, sp|P97309|MESP1_MOUSE	tr|A0A8C7ETQ1|A0A8C7ETQ1_NEOVI
OG0002191	sp|Q8R4U6|TOP1M_MOUSE, sp|Q04750|TOP1_MOUSE	tr|A0A8C7B181|A0A8C7B181_NEOVI
OG0002192	sp|Q68FD5|CLH1_MOUSE	tr|A0A8C7AAY9|A0A8C7AAY9_NEOVI, tr|A0A8C7C7X1|A0A8C7C7X1_NEOVI
OG0002193	sp|Q6PDE8|MF13A_MOUSE, tr|A0A1L1SUA2|A0A1L1SUA2_MOUSE	tr|A0A8C7BGY9|A0A8C7BGY9_NEOVI
OG0002194	sp|Q8CD15|RIOX2_MOUSE	tr|A0A8C7A7F3|A0A8C7A7F3_NEOVI, tr|A0A8C7AD74|A0A8C7AD74_NEOVI
OG0002195	tr|Q9D2T6|Q9D2T6_MOUSE	tr|A0A8C7BSV3|A0A8C7BSV3_NEOVI, tr|A0A8C7BU85|A0A8C7BU85_NEOVI
OG0002196	sp|Q8BZ25|ANKK1_MOUSE, sp|Q9ERK0|RIPK4_MOUSE	tr|A0A8C7AQ75|A0A8C7AQ75_NEOVI
OG0002197	sp|A2AUU0|METL8_MOUSE	tr|A0A8C7C4Z9|A0A8C7C4Z9_NEOVI, tr|A0A8C7AKH1|A0A8C7AKH1_NEOVI
OG0002198	sp|O35730|RING1_MOUSE	tr|A0A8C7AQ77|A0A8C7AQ77_NEOVI, tr|A0A8C7ER37|A0A8C7ER37_NEOVI
OG0002199	sp|P62830|RL23_MOUSE	tr|A0A8C7AK21|A0A8C7AK21_NEOVI, tr|A0A8C7AKR8|A0A8C7AKR8_NEOVI
OG0002202	sp|Q8CG76|ARK72_MOUSE	tr|A0A8C7B5L8|A0A8C7B5L8_NEOVI, tr|A0A8C7ERX2|A0A8C7ERX2_NEOVI
OG0002203	sp|P01904|HA21_MOUSE, sp|P04224|HA22_MOUSE	tr|A0A8C7BLE2|A0A8C7BLE2_NEOVI
OG0002204	sp|Q9QZA0|CAH5B_MOUSE, sp|P23589|CAH5A_MOUSE	tr|A0A8C7ATB9|A0A8C7ATB9_NEOVI
OG0002205	tr|A2ARC0|A2ARC0_MOUSE, sp|Q921M4|GOGA2_MOUSE	tr|A0A8C7B299|A0A8C7B299_NEOVI
OG0002206	sp|Q9CPS7|PNO1_MOUSE	tr|A0A8C7BJ13|A0A8C7BJ13_NEOVI, tr|A0A8C7EVJ2|A0A8C7EVJ2_NEOVI
OG0002207	sp|Q9CZB0|C560_MOUSE	tr|A0A8C7A3A2|A0A8C7A3A2_NEOVI, tr|A0A8C7BHX4|A0A8C7BHX4_NEOVI
OG0002208	tr|E9PVC2|E9PVC2_MOUSE	tr|A0A8C7ABA6|A0A8C7ABA6_NEOVI, tr|A0A8C7ADA7|A0A8C7ADA7_NEOVI
OG0002209	sp|Q61475|DAF1_MOUSE, sp|Q61476|DAF2_MOUSE	tr|A0A8C7B4C4|A0A8C7B4C4_NEOVI
OG0002211	sp|Q923B3|NRIF1_MOUSE, sp|Q921B4|NRIF2_MOUSE	tr|A0A8C7B9K9|A0A8C7B9K9_NEOVI
OG0002212	tr|E9PVA0|E9PVA0_MOUSE, tr|A0A2I3BR67|A0A2I3BR67_MOUSE	tr|A0A8C7AEM9|A0A8C7AEM9_NEOVI
OG0002213	sp|P61329|FGF12_MOUSE, sp|P70378|FGF11_MOUSE	tr|A0A8C7EPJ6|A0A8C7EPJ6_NEOVI
OG0002215	tr|A0A1B0GSB0|A0A1B0GSB0_MOUSE, tr|B3F5L4|B3F5L4_MOUSE	tr|A0A8C7B1R9|A0A8C7B1R9_NEOVI
OG0002216	sp|A2AVR2|MROH7_MOUSE, tr|V9GX81|V9GX81_MOUSE	tr|A0A8C7AL20|A0A8C7AL20_NEOVI
OG0002217	sp|Q80ZU7|BPIB3_MOUSE, tr|Q0VGU8|Q0VGU8_MOUSE	tr|A0A8C7EU01|A0A8C7EU01_NEOVI
OG0002218	sp|Q9QZS3|NUMB_MOUSE	tr|A0A8C7ALW3|A0A8C7ALW3_NEOVI, tr|A0A8C7AMV5|A0A8C7AMV5_NEOVI
OG0002219	sp|Q6B9Z0|IGFL_MOUSE	tr|A0A8C7B091|A0A8C7B091_NEOVI, tr|A0A8C7ENW4|A0A8C7ENW4_NEOVI
OG0002220	sp|Q8BGE9|RL3R1_MOUSE, sp|Q7TQP4|RL3R2_MOUSE	tr|A0A8C7ADE9|A0A8C7ADE9_NEOVI
OG0002221	sp|Q8BHA0|IN80C_MOUSE	tr|A0A8C7BZT5|A0A8C7BZT5_NEOVI, tr|A0A8C7EVP8|A0A8C7EVP8_NEOVI
OG0002222	sp|Q9JLA2|IL36A_MOUSE, sp|Q8R460|IL36G_MOUSE	tr|A0A8C7ETG6|A0A8C7ETG6_NEOVI
OG0002223	sp|Q8BYI6|PCAT2_MOUSE, sp|Q9D5U0|PCT2B_MOUSE	tr|A0A8C7BFB8|A0A8C7BFB8_NEOVI
OG0002225	sp|E9Q355|CTSG1_MOUSE, sp|C6KI89|CTSG2_MOUSE	tr|A0A8C7AMX9|A0A8C7AMX9_NEOVI
OG0002226	sp|Q3UP44|NHLC4_MOUSE, sp|Q8CH72|TRI32_MOUSE	tr|A0A8C7B2D7|A0A8C7B2D7_NEOVI
OG0002227	sp|Q9QY14|FOXE3_MOUSE, sp|Q8R2I0|FOXE1_MOUSE	tr|A0A8C7ESH8|A0A8C7ESH8_NEOVI
OG0002228	tr|B2RUM3|B2RUM3_MOUSE, sp|Q8VEA4|MIA40_MOUSE	tr|A0A8C7AXH6|A0A8C7AXH6_NEOVI
OG0002229	sp|P80560|PTPR2_MOUSE, sp|Q60673|PTPRN_MOUSE	tr|A0A8C7CB98|A0A8C7CB98_NEOVI
OG0002230	sp|Q8BUZ3|TIGD4_MOUSE	tr|A0A8C7AYL5|A0A8C7AYL5_NEOVI, tr|A0A8C7EJ34|A0A8C7EJ34_NEOVI
OG0002231	tr|Q810M4|Q810M4_MOUSE, sp|Q8R173|ZDHC3_MOUSE	tr|A0A8C7EW21|A0A8C7EW21_NEOVI
OG0002232	sp|A2A5X5|KR161_MOUSE, sp|A2A5X4|KR291_MOUSE	tr|A0A8C7EL40|A0A8C7EL40_NEOVI
OG0002233	sp|O09111|NDUBB_MOUSE, tr|Q9CQ68|Q9CQ68_MOUSE	tr|A0A8C7BFA8|A0A8C7BFA8_NEOVI
OG0002234	sp|Q7M732|RTL1_MOUSE, sp|Q7TN75|PEG10_MOUSE	tr|A0A8C7EUS4|A0A8C7EUS4_NEOVI
OG0002235	tr|Q8VET1|Q8VET1_MOUSE	tr|A0A8C7CFN5|A0A8C7CFN5_NEOVI, tr|A0A8C7C435|A0A8C7C435_NEOVI
OG0002236	tr|Q8VFQ3|Q8VFQ3_MOUSE, tr|Q8VFQ4|Q8VFQ4_MOUSE	tr|A0A8C7BG25|A0A8C7BG25_NEOVI
OG0002237	sp|Q921J4|UBE2S_MOUSE, tr|A0A6I8MX03|A0A6I8MX03_MOUSE	tr|A0A8C7B5Y4|A0A8C7B5Y4_NEOVI
OG0002238	sp|O08755|HNF6_MOUSE, sp|Q8K557|ONEC3_MOUSE	tr|A0A8C7B1N1|A0A8C7B1N1_NEOVI
OG0002239	sp|Q9EQC7|FSTL3_MOUSE, sp|P47931|FST_MOUSE	tr|A0A8C7AGB7|A0A8C7AGB7_NEOVI
OG0002240	sp|Q3V1M1|IGS10_MOUSE	tr|A0A8C7B346|A0A8C7B346_NEOVI, tr|A0A8C7ES56|A0A8C7ES56_NEOVI
OG0002241	sp|Q8K1L2|SPIN4_MOUSE	tr|A0A8C7ATZ9|A0A8C7ATZ9_NEOVI, tr|A0A8C7AC75|A0A8C7AC75_NEOVI
OG0002242	sp|Q9D385|AR2BP_MOUSE	tr|A0A8C7BER1|A0A8C7BER1_NEOVI, tr|A0A8C7BZB6|A0A8C7BZB6_NEOVI
OG0002243	sp|Q91WS4|BHMT2_MOUSE, sp|O35490|BHMT1_MOUSE	tr|A0A8C7A3W7|A0A8C7A3W7_NEOVI
OG0002244	sp|O88696|CLPP_MOUSE	tr|A0A8C7B9E1|A0A8C7B9E1_NEOVI, tr|A0A8C7B770|A0A8C7B770_NEOVI
OG0002246	tr|Q31099|Q31099_MOUSE, sp|P35737|DMB_MOUSE	tr|A0A8C7EL24|A0A8C7EL24_NEOVI
OG0002247	sp|Q91YY2|B4GT3_MOUSE	tr|A0A8C7EJ57|A0A8C7EJ57_NEOVI, tr|A0A8C7CBS1|A0A8C7CBS1_NEOVI
OG0002248	sp|J3QNX5|SHSA8_MOUSE, sp|Q9CZN4|SHSA9_MOUSE	tr|A0A8C7C1W2|A0A8C7C1W2_NEOVI
OG0002249	sp|A2CE44|ZXDB_MOUSE	tr|A0A8C7B7G2|A0A8C7B7G2_NEOVI, tr|A0A8C7BJV4|A0A8C7BJV4_NEOVI
OG0002250	sp|Q6NVG5|MREG_MOUSE	tr|A0A8C7A9P5|A0A8C7A9P5_NEOVI, tr|A0A8C7B912|A0A8C7B912_NEOVI
OG0002251	sp|Q8VBV7|CSN8_MOUSE	tr|A0A8C7AQ78|A0A8C7AQ78_NEOVI, tr|A0A8C7BZB2|A0A8C7BZB2_NEOVI
OG0002253	sp|Q9QZN1|FXL17_MOUSE, tr|Q7TNS5|Q7TNS5_MOUSE	tr|A0A8C7EVM6|A0A8C7EVM6_NEOVI
OG0002254	sp|O70546|KDM6A_MOUSE, sp|P79457|UTY_MOUSE	tr|A0A8C7BEM8|A0A8C7BEM8_NEOVI
OG0002255	sp|O89094|CASPE_MOUSE	tr|A0A8C7B6L4|A0A8C7B6L4_NEOVI, tr|A0A8C7AAV9|A0A8C7AAV9_NEOVI
OG0002256	sp|P30558|PAR1_MOUSE	tr|A0A8C7B6M2|A0A8C7B6M2_NEOVI, tr|A0A8C7A5E7|A0A8C7A5E7_NEOVI
OG0002257	sp|P97440|SLBP_MOUSE	tr|A0A8C7BBC4|A0A8C7BBC4_NEOVI, tr|A0A8C7BTM7|A0A8C7BTM7_NEOVI
OG0002258	sp|A6H6E9|TT23L_MOUSE, sp|Q8CHY7|TTC23_MOUSE	tr|A0A8C7AJA4|A0A8C7AJA4_NEOVI
OG0002259	sp|Q920V1|B3GL1_MOUSE, sp|Q9JI67|B3GT5_MOUSE	tr|A0A8C7A921|A0A8C7A921_NEOVI
OG0002260	sp|Q9D3R9|TAF7L_MOUSE, tr|Q3V063|Q3V063_MOUSE	tr|A0A8C7AM25|A0A8C7AM25_NEOVI
OG0002261	sp|Q7TQA3|RDHE2_MOUSE, sp|Q05A13|S16C6_MOUSE	tr|U6CVL4|U6CVL4_NEOVI
OG0002262	sp|Q8K4K2|TRIB3_MOUSE, sp|Q8K4K3|TRIB2_MOUSE	tr|U6CPV1|U6CPV1_NEOVI
OG0002263	sp|Q9D3X5|PACRL_MOUSE	tr|U6CRW1|U6CRW1_NEOVI, tr|A0A8C7A5L8|A0A8C7A5L8_NEOVI
OG0002264	tr|Q9Z150|Q9Z150_MOUSE, tr|Q8C8S0|Q8C8S0_MOUSE	tr|U6CXJ2|U6CXJ2_NEOVI
OG0002265	sp|P14602|HSPB1_MOUSE	tr|A0A8C7C2W3|A0A8C7C2W3_NEOVI, tr|A0A8C7AAW9|A0A8C7AAW9_NEOVI
OG0002266	sp|Q64264|5HT1A_MOUSE, sp|P28334|5HT1B_MOUSE	tr|A0A8C7EX19|A0A8C7EX19_NEOVI
OG0002267	sp|Q6AXC6|DDX11_MOUSE	tr|A0A8C7C2A4|A0A8C7C2A4_NEOVI, tr|A0A8C7AFZ0|A0A8C7AFZ0_NEOVI
OG0002268	sp|Q9D198|SYF2_MOUSE	tr|A0A8C7C2K0|A0A8C7C2K0_NEOVI, tr|A0A8C7BVJ9|A0A8C7BVJ9_NEOVI
OG0002269	sp|Q9D7S7|RL22L_MOUSE	tr|A0A8C7BJM7|A0A8C7BJM7_NEOVI, tr|A0A8C7EQU9|A0A8C7EQU9_NEOVI
OG0002270	sp|P30280|CCND2_MOUSE, sp|P25322|CCND1_MOUSE	tr|A0A8C7EKQ6|A0A8C7EKQ6_NEOVI
OG0002271	sp|Q80WY3|NANO1_MOUSE, sp|P60322|NANO2_MOUSE	tr|A0A8C7APE4|A0A8C7APE4_NEOVI
OG0002272	sp|Q8C0T9|ADCYA_MOUSE	tr|A0A8C7B5G9|A0A8C7B5G9_NEOVI, tr|A0A8C7BZH0|A0A8C7BZH0_NEOVI
OG0002273	sp|Q9R0Q4|MO4L2_MOUSE	tr|A0A8C7B905|A0A8C7B905_NEOVI, tr|A0A8C7AE53|A0A8C7AE53_NEOVI
OG0002275	sp|O88843|CRADD_MOUSE	tr|A0A8C7AHV0|A0A8C7AHV0_NEOVI, tr|U6CPQ1|U6CPQ1_NEOVI
OG0002276	sp|Q5SXA9|KIBRA_MOUSE	tr|A0A8C7BJ38|A0A8C7BJ38_NEOVI, tr|A0A8C7ELT4|A0A8C7ELT4_NEOVI
OG0002277	sp|Q8K2V1|PP4R1_MOUSE	tr|A0A8C7C1T3|A0A8C7C1T3_NEOVI, tr|A0A8C7EP50|A0A8C7EP50_NEOVI
OG0002278	sp|Q920E5|FPPS_MOUSE	tr|A0A8C7CA84|A0A8C7CA84_NEOVI, tr|A0A8C7EV52|A0A8C7EV52_NEOVI
OG0002279	sp|Q9D3N2|CLXN_MOUSE	tr|A0A8C7AD38|A0A8C7AD38_NEOVI, tr|A0A8C7A9H6|A0A8C7A9H6_NEOVI
OG0002280	sp|E9Q5L8|GLYL3_MOUSE	tr|A0A8C7BYW7|A0A8C7BYW7_NEOVI, tr|A0A8C7C1U6|A0A8C7C1U6_NEOVI
