Orthogroup	Mus_musculus	Carlito_syrichta
OG0000650	sp|Q9QYF1|RDH11_MOUSE	tr|A0A3Q0EDW4|A0A3Q0EDW4_CARSF, tr|A0A1U7TKA1|A0A1U7TKA1_CARSF
OG0000651	sp|Q2YFS3|PILRA_MOUSE, sp|Q2YFS1|PILB2_MOUSE, sp|Q2YFS2|PILRB_MOUSE	tr|A0A1U7UJ03|A0A1U7UJ03_CARSF, tr|A0A1U7SYB7|A0A1U7SYB7_CARSF
OG0000652	sp|O88495|MTR1L_MOUSE	tr|A0A3Q0DVS8|A0A3Q0DVS8_CARSF
OG0000652	sp|Q8CIQ6|MTR1B_MOUSE, sp|Q61184|MTR1A_MOUSE	tr|A0A1U7T7Q7|A0A1U7T7Q7_CARSF
OG0000653	tr|E9PZQ8|E9PZQ8_MOUSE, tr|E9QAP1|E9QAP1_MOUSE, tr|Q8BHM7|Q8BHM7_MOUSE, tr|G3X941|G3X941_MOUSE	tr|A0A3Q0E0U0|A0A3Q0E0U0_CARSF
OG0000654	sp|P25444|RS2_MOUSE	tr|A0A3Q0DM70|A0A3Q0DM70_CARSF, tr|A0A1U7SZ87|A0A1U7SZ87_CARSF, tr|A0A3Q0EGJ2|A0A3Q0EGJ2_CARSF, tr|A0A3Q0DKU3|A0A3Q0DKU3_CARSF
OG0000655	sp|P70385|DHB3_MOUSE	tr|A0A1U7U3K5|A0A1U7U3K5_CARSF, tr|A0A1U7SQR5|A0A1U7SQR5_CARSF, tr|A0A1U7UDH7|A0A1U7UDH7_CARSF, tr|A0A3Q0DYT5|A0A3Q0DYT5_CARSF
OG0000656	tr|Q8VF81|Q8VF81_MOUSE	tr|A0A1U7SYI9|A0A1U7SYI9_CARSF, tr|A0A1U7T9V9|A0A1U7T9V9_CARSF, tr|A0A1U7SRV6|A0A1U7SRV6_CARSF, tr|A0A1U7THE9|A0A1U7THE9_CARSF
OG0000657	sp|P97364|SPS2_MOUSE	tr|A0A1U7TS96|A0A1U7TS96_CARSF
OG0000657	sp|Q8BH69|SPS1_MOUSE	tr|A0A1U7SXG9|A0A1U7SXG9_CARSF, tr|A0A1U7UEY6|A0A1U7UEY6_CARSF
OG0000658	tr|D3Z2H9|D3Z2H9_MOUSE	tr|A0A3Q0E8I8|A0A3Q0E8I8_CARSF, tr|A0A3Q0E4W2|A0A3Q0E4W2_CARSF, tr|A0A1U7T3S2|A0A1U7T3S2_CARSF, tr|A0A3Q0DZ06|A0A3Q0DZ06_CARSF
OG0000659	sp|P17426|AP2A1_MOUSE	tr|A0A3Q0DY09|A0A3Q0DY09_CARSF
OG0000659	sp|P17427|AP2A2_MOUSE	tr|A0A1U7TCS2|A0A1U7TCS2_CARSF, tr|A0A3Q0E4F4|A0A3Q0E4F4_CARSF
OG0000660	sp|Q8C0R0|UBP37_MOUSE	tr|A0A1U7TKV6|A0A1U7TKV6_CARSF
OG0000660	sp|Q99MX1|UBP26_MOUSE	tr|A0A1U7UNA5|A0A1U7UNA5_CARSF, tr|A0A1U7UQ50|A0A1U7UQ50_CARSF
OG0000662	sp|Q0P5W1|VPS8_MOUSE	tr|A0A3Q0E0B5|A0A3Q0E0B5_CARSF, tr|A0A1U7U7C9|A0A1U7U7C9_CARSF, tr|A0A1U7TIQ6|A0A1U7TIQ6_CARSF, tr|A0A3Q0E927|A0A3Q0E927_CARSF
OG0000663	sp|P97496|SMRC1_MOUSE	tr|A0A1U7ULE5|A0A1U7ULE5_CARSF
OG0000663	sp|Q6PDG5|SMRC2_MOUSE	tr|A0A3Q0DQB2|A0A3Q0DQB2_CARSF, tr|A0A3Q0DLK3|A0A3Q0DLK3_CARSF
OG0000664	sp|Q62210|BIRC2_MOUSE	tr|A0A1U7UIR8|A0A1U7UIR8_CARSF
OG0000664	sp|O08863|BIRC3_MOUSE	tr|A0A1U7SVY5|A0A1U7SVY5_CARSF, tr|A0A1U7SKD3|A0A1U7SKD3_CARSF
OG0000665	sp|P63276|RS17_MOUSE	tr|A0A1U7U4S1|A0A1U7U4S1_CARSF, tr|A0A3Q0EIJ5|A0A3Q0EIJ5_CARSF, tr|A0A3Q0DII1|A0A3Q0DII1_CARSF, tr|A0A3Q0ECW4|A0A3Q0ECW4_CARSF
OG0000666	sp|P35343|CXCR2_MOUSE	tr|A0A1U7UTA6|A0A1U7UTA6_CARSF, tr|A0A3Q0DDI0|A0A3Q0DDI0_CARSF, tr|A0A1U7UT07|A0A1U7UT07_CARSF, tr|A0A1U7V1A1|A0A1U7V1A1_CARSF
OG0000667	tr|Q6IMK7|Q6IMK7_MOUSE, tr|E9Q745|E9Q745_MOUSE, tr|Q6WIZ7|Q6WIZ7_MOUSE, sp|Q8JZQ5|AOC1_MOUSE	tr|A0A1U7T0G6|A0A1U7T0G6_CARSF
OG0000668	sp|Q6PAL8|DEN5A_MOUSE	tr|A0A1U7T8P8|A0A1U7T8P8_CARSF
OG0000668	sp|A2RSQ0|DEN5B_MOUSE	tr|A0A1U7T6R5|A0A1U7T6R5_CARSF, tr|A0A3Q0DY91|A0A3Q0DY91_CARSF
OG0000669	sp|Q11131|FUT7_MOUSE, sp|Q11127|FUT4_MOUSE	tr|A0A1U7SRU9|A0A1U7SRU9_CARSF, tr|A0A3Q0E3Y8|A0A3Q0E3Y8_CARSF, tr|A0A1U7UA85|A0A1U7UA85_CARSF
OG0000670	sp|P22227|ZFP42_MOUSE	tr|A0A1U7UT75|A0A1U7UT75_CARSF
OG0000670	sp|Q3TTC2|TYY2_MOUSE, sp|Q00899|TYY1_MOUSE	tr|A0A3Q0DVL4|A0A3Q0DVL4_CARSF
OG0000671	sp|E0CZ16|KLHL3_MOUSE	tr|A0A3Q0DMF8|A0A3Q0DMF8_CARSF
OG0000671	sp|Q8JZP3|KLHL2_MOUSE	tr|A0A1U7U738|A0A1U7U738_CARSF, tr|A0A3Q0DZU0|A0A3Q0DZU0_CARSF
OG0000672	sp|Q9D9K8|IQCF1_MOUSE	tr|A0A3Q0E0V5|A0A3Q0E0V5_CARSF
OG0000672	sp|Q9DAL7|IQCF5_MOUSE, sp|Q9D498|IQCF3_MOUSE	tr|A0A1U7THX8|A0A1U7THX8_CARSF
OG0000673	sp|A2AHL1|ANO3_MOUSE	tr|A0A1U7TKI6|A0A1U7TKI6_CARSF
OG0000673	sp|P86044|ANO9_MOUSE, sp|Q8C5H1|ANO4_MOUSE	tr|A0A1U7UCA0|A0A1U7UCA0_CARSF
OG0000674	sp|Q9CZ52|ANTR1_MOUSE	tr|A0A3Q0DNS9|A0A3Q0DNS9_CARSF
OG0000674	tr|A0A2I3BPJ2|A0A2I3BPJ2_MOUSE, sp|Q8BVM2|ANTRL_MOUSE	tr|A0A1U7THL2|A0A1U7THL2_CARSF
OG0000675	tr|E9Q1M1|E9Q1M1_MOUSE	tr|A0A3Q0DQD3|A0A3Q0DQD3_CARSF, tr|A0A1U7TEW0|A0A1U7TEW0_CARSF, tr|A0A1U7U1N7|A0A1U7U1N7_CARSF, tr|A0A3Q0DYM3|A0A3Q0DYM3_CARSF
OG0000676	sp|Q02739|CXB5_MOUSE	tr|A0A1U7STM3|A0A1U7STM3_CARSF
OG0000676	sp|Q02738|CXB4_MOUSE	tr|A0A3Q0EE38|A0A3Q0EE38_CARSF, tr|A0A1U7TE26|A0A1U7TE26_CARSF
OG0000677	sp|Q9QYE3|BC11A_MOUSE	tr|A0A3Q0DRU3|A0A3Q0DRU3_CARSF
OG0000677	sp|Q99PV8|BC11B_MOUSE	tr|A0A3Q0DIX8|A0A3Q0DIX8_CARSF, tr|A0A1U7TD15|A0A1U7TD15_CARSF
OG0000678	sp|P05208|CEL2A_MOUSE	tr|A0A1U7T8C4|A0A1U7T8C4_CARSF, tr|A0A1U7T8D4|A0A1U7T8D4_CARSF
OG0000678	sp|Q3SYP2|CTRC_MOUSE	tr|A0A1U7U9Q9|A0A1U7U9Q9_CARSF
OG0000679	sp|P32037|GTR3_MOUSE	tr|A0A1U7UW16|A0A1U7UW16_CARSF, tr|A0A1U7T8Z0|A0A1U7T8Z0_CARSF, tr|A0A1U7UH65|A0A1U7UH65_CARSF, tr|A0A1U7T1M7|A0A1U7T1M7_CARSF
OG0000680	tr|Q5SW48|Q5SW48_MOUSE	tr|A0A1U7TR54|A0A1U7TR54_CARSF
OG0000680	tr|Q5SW49|Q5SW49_MOUSE, tr|Q5SW50|Q5SW50_MOUSE	tr|A0A1U7TR59|A0A1U7TR59_CARSF
OG0000681	tr|A2RS33|A2RS33_MOUSE, tr|E9Q838|E9Q838_MOUSE	tr|A0A1U7U0A4|A0A1U7U0A4_CARSF, tr|A0A1U7TAH6|A0A1U7TAH6_CARSF, tr|A0A1U7T6H3|A0A1U7T6H3_CARSF
OG0000682	sp|Q99NF8|RBP17_MOUSE	tr|A0A3Q0E6H1|A0A3Q0E6H1_CARSF, tr|A0A1U7TFK4|A0A1U7TFK4_CARSF
OG0000682	sp|Q9EPK7|XPO7_MOUSE	tr|A0A3Q0EGH9|A0A3Q0EGH9_CARSF
OG0000683	sp|Q9Z100|CPXM1_MOUSE	tr|A0A1U7SQN2|A0A1U7SQN2_CARSF
OG0000683	sp|Q9D2L5|CPXM2_MOUSE	tr|A0A3Q0DHD3|A0A3Q0DHD3_CARSF, tr|A0A1U7T0U3|A0A1U7T0U3_CARSF
OG0000684	sp|P56391|CX6B1_MOUSE	tr|A0A3Q0DHG4|A0A3Q0DHG4_CARSF, tr|A0A3Q0EDI0|A0A3Q0EDI0_CARSF, sp|Q7YRK6|CX6B1_CARSF, tr|A0A1U7UKH1|A0A1U7UKH1_CARSF
OG0000686	sp|Q811D2|ANR26_MOUSE, tr|Q8CEQ9|Q8CEQ9_MOUSE, tr|Q9D5T2|Q9D5T2_MOUSE, tr|E9PVZ3|E9PVZ3_MOUSE	tr|A0A3Q0EAW1|A0A3Q0EAW1_CARSF
OG0000687	sp|O08747|UNC5C_MOUSE	tr|A0A3Q0DUA1|A0A3Q0DUA1_CARSF
OG0000687	sp|Q8K1S3|UNC5B_MOUSE	tr|A0A3Q0DZQ4|A0A3Q0DZQ4_CARSF, tr|A0A1U7SYN2|A0A1U7SYN2_CARSF
OG0000688	tr|A0A286YCV9|A0A286YCV9_MOUSE	tr|A0A1U7STH6|A0A1U7STH6_CARSF
OG0000688	sp|Q9EQW7|KI13A_MOUSE	tr|A0A1U7T276|A0A1U7T276_CARSF, tr|A0A3Q0E0E7|A0A3Q0E0E7_CARSF
OG0000690	sp|Q9Z0G0|GIPC1_MOUSE	tr|A0A3Q0E420|A0A3Q0E420_CARSF
OG0000690	sp|Q8R5M0|GIPC3_MOUSE, sp|Q9Z2H7|GIPC2_MOUSE	tr|A0A1U7UL29|A0A1U7UL29_CARSF
OG0000691	sp|P21956|MFGM_MOUSE	tr|A0A1U7UF97|A0A1U7UF97_CARSF
OG0000691	sp|O35474|EDIL3_MOUSE	tr|A0A1U7T1F5|A0A1U7T1F5_CARSF, tr|A0A3Q0E954|A0A3Q0E954_CARSF
OG0000692	tr|Q8BGU0|Q8BGU0_MOUSE	tr|A0A1U7SPG1|A0A1U7SPG1_CARSF, tr|A0A1U7ULV9|A0A1U7ULV9_CARSF, tr|A0A1U7SHT6|A0A1U7SHT6_CARSF, tr|A0A1U7T388|A0A1U7T388_CARSF
OG0000693	sp|P50427|STS_MOUSE	tr|A0A1U7TB23|A0A1U7TB23_CARSF, tr|A0A1U7UH86|A0A1U7UH86_CARSF, tr|A0A1U7V1P8|A0A1U7V1P8_CARSF, tr|A0A3Q0DKQ1|A0A3Q0DKQ1_CARSF
OG0000694	sp|Q61702|ITIH1_MOUSE	tr|A0A1U7TJK0|A0A1U7TJK0_CARSF
OG0000694	sp|Q61704|ITIH3_MOUSE	tr|A0A3Q0DVG8|A0A3Q0DVG8_CARSF, tr|A0A1U7T5V1|A0A1U7T5V1_CARSF
OG0000695	sp|Q9DBS5|KLC4_MOUSE	tr|A0A1U7UEL6|A0A1U7UEL6_CARSF
OG0000695	sp|Q91W40|KLC3_MOUSE, sp|O88447|KLC1_MOUSE	tr|A0A1U7SE90|A0A1U7SE90_CARSF
OG0000696	sp|A2AQW0|M3K15_MOUSE	tr|A0A1U7TLR5|A0A1U7TLR5_CARSF
OG0000696	sp|O35099|M3K5_MOUSE	tr|A0A1U7TVF3|A0A1U7TVF3_CARSF, tr|A0A1U7THF8|A0A1U7THF8_CARSF
OG0000698	tr|Q8VF02|Q8VF02_MOUSE	tr|A0A1U7T8T2|A0A1U7T8T2_CARSF
OG0000698	tr|A0A1B0GRN7|A0A1B0GRN7_MOUSE	tr|A0A1U7URX7|A0A1U7URX7_CARSF, tr|A0A1U7T4Q7|A0A1U7T4Q7_CARSF
OG0000700	sp|Q08731|LIT2_MOUSE, sp|P43137|LIT1_MOUSE	tr|A0A1U7TUF7|A0A1U7TUF7_CARSF, tr|A0A1U7U6E7|A0A1U7U6E7_CARSF, tr|A0A1U7TYB4|A0A1U7TYB4_CARSF
OG0000701	sp|Q6ZQB6|VIP2_MOUSE	tr|A0A3Q0E545|A0A3Q0E545_CARSF
OG0000701	sp|A2ARP1|VIP1_MOUSE	tr|A0A1U7T233|A0A1U7T233_CARSF, tr|A0A3Q0E005|A0A3Q0E005_CARSF
OG0000702	tr|A2ASU7|A2ASU7_MOUSE	tr|A0A1U7UHK9|A0A1U7UHK9_CARSF
OG0000702	tr|L7MTT3|L7MTT3_MOUSE, tr|A2ASU6|A2ASU6_MOUSE	tr|A0A1U7TQ49|A0A1U7TQ49_CARSF
OG0000703	sp|Q8BQM8|EMAL5_MOUSE	tr|A0A3Q0DVT2|A0A3Q0DVT2_CARSF
OG0000703	sp|Q5SQM0|EMAL6_MOUSE	tr|A0A3Q0DX88|A0A3Q0DX88_CARSF, tr|A0A3Q0DUN1|A0A3Q0DUN1_CARSF
OG0000704	sp|E9Q876|ABCAC_MOUSE	tr|A0A1U7T2P3|A0A1U7T2P3_CARSF, tr|A0A1U7SYA7|A0A1U7SYA7_CARSF, tr|A0A3Q0DSS6|A0A3Q0DSS6_CARSF, tr|A0A1U7T315|A0A1U7T315_CARSF
OG0000705	sp|P50114|S100B_MOUSE	tr|A0A1U7TS04|A0A1U7TS04_CARSF
OG0000705	tr|A0A0B4J1F9|A0A0B4J1F9_MOUSE	tr|A0A1U7SXK3|A0A1U7SXK3_CARSF, tr|A0A1U7T4M7|A0A1U7T4M7_CARSF
OG0000706	sp|Q8VI33|TAF9_MOUSE	tr|A0A1U7T7F0|A0A1U7T7F0_CARSF, tr|A0A1U7UQI8|A0A1U7UQI8_CARSF
OG0000706	sp|Q6NZA9|TAF9B_MOUSE	tr|A0A1U7U085|A0A1U7U085_CARSF
OG0000707	sp|O09005|DEGS1_MOUSE, tr|Q3TS87|Q3TS87_MOUSE	tr|A0A3Q0DLK0|A0A3Q0DLK0_CARSF
OG0000707	sp|Q8R2F2|DEGS2_MOUSE	tr|A0A1U7SJH8|A0A1U7SJH8_CARSF
OG0000708	sp|P62301|RS13_MOUSE	tr|A0A1U7TYT2|A0A1U7TYT2_CARSF, tr|A0A3Q0DJT1|A0A3Q0DJT1_CARSF, tr|A0A3Q0EF28|A0A3Q0EF28_CARSF, tr|A0A3Q0E397|A0A3Q0E397_CARSF
OG0000709	sp|Q62158|TRI27_MOUSE	tr|A0A3Q0E654|A0A3Q0E654_CARSF
OG0000709	sp|Q9JJ26|MEFV_MOUSE	tr|A0A3Q0DRS6|A0A3Q0DRS6_CARSF, tr|A0A1U7UAM3|A0A1U7UAM3_CARSF
OG0000710	sp|O88870|BEST1_MOUSE	tr|A0A1U7UIC3|A0A1U7UIC3_CARSF
OG0000710	sp|Q8BGM5|BEST2_MOUSE	tr|A0A3Q0EDU8|A0A3Q0EDU8_CARSF, tr|A0A1U7SSU5|A0A1U7SSU5_CARSF
OG0000711	sp|P54869|HMCS2_MOUSE	tr|A0A1U7UCF7|A0A1U7UCF7_CARSF
OG0000711	sp|Q8JZK9|HMCS1_MOUSE	tr|A0A1U7UCF2|A0A1U7UCF2_CARSF, tr|A0A1U7UX34|A0A1U7UX34_CARSF
OG0000712	sp|Q6P1I6|PSD2_MOUSE	tr|A0A3Q0DWU1|A0A3Q0DWU1_CARSF
OG0000712	sp|Q5DTT2|PSD1_MOUSE, sp|Q2PFD7|PSD3_MOUSE	tr|A0A1U7TWU3|A0A1U7TWU3_CARSF
OG0000713	sp|Q3UYH7|ARBK2_MOUSE	tr|A0A3Q0DW62|A0A3Q0DW62_CARSF
OG0000713	sp|Q99MK8|ARBK1_MOUSE	tr|A0A3Q0E5W9|A0A3Q0E5W9_CARSF, tr|A0A3Q0DYV6|A0A3Q0DYV6_CARSF
OG0000714	sp|Q9Z255|UBE2A_MOUSE	tr|A0A3Q0E7P3|A0A3Q0E7P3_CARSF, tr|A0A1U7UHR4|A0A1U7UHR4_CARSF
OG0000714	sp|P63147|UBE2B_MOUSE	tr|A0A3Q0E7H1|A0A3Q0E7H1_CARSF
OG0000715	sp|Q91ZV0|MIA2_MOUSE	tr|A0A3Q0E9C0|A0A3Q0E9C0_CARSF, tr|A0A3Q0E8S9|A0A3Q0E8S9_CARSF, tr|A0A1U7V2R6|A0A1U7V2R6_CARSF, tr|A0A1U7UCD1|A0A1U7UCD1_CARSF
OG0000716	sp|Q9D154|ILEUA_MOUSE, sp|Q8VHP7|ILEUB_MOUSE, sp|Q5SV42|ILEUC_MOUSE	tr|A0A1U7U5N6|A0A1U7U5N6_CARSF, tr|A0A1U7TLT8|A0A1U7TLT8_CARSF
OG0000717	tr|A2AWR5|A2AWR5_MOUSE, sp|O88627|S28A2_MOUSE	tr|A0A1U7TSQ2|A0A1U7TSQ2_CARSF
OG0000717	sp|E9PXX9|S28A1_MOUSE	tr|A0A1U7TV24|A0A1U7TV24_CARSF
OG0000718	sp|Q91VK1|5MP1_MOUSE	tr|A0A1U7T1V0|A0A1U7T1V0_CARSF
OG0000718	sp|Q9CQC6|5MP2_MOUSE	tr|A0A1U7U9K9|A0A1U7U9K9_CARSF, tr|A0A3Q0DKH6|A0A3Q0DKH6_CARSF
OG0000719	sp|Q8VCD7|KDM4C_MOUSE	tr|A0A3Q0DN55|A0A3Q0DN55_CARSF
OG0000719	sp|Q91VY5|KDM4B_MOUSE, sp|Q8BW72|KDM4A_MOUSE	tr|A0A1U7TGR1|A0A1U7TGR1_CARSF
OG0000720	sp|Q9DBJ1|PGAM1_MOUSE	tr|A0A1U7U0G1|A0A1U7U0G1_CARSF
OG0000720	sp|O70250|PGAM2_MOUSE	tr|A0A1U7U4A8|A0A1U7U4A8_CARSF, tr|A0A1U7TC88|A0A1U7TC88_CARSF
OG0000721	sp|Q9EP72|EMC7_MOUSE	tr|A0A3Q0DV29|A0A3Q0DV29_CARSF, tr|A0A3Q0E6L3|A0A3Q0E6L3_CARSF, tr|A0A3Q0DGH5|A0A3Q0DGH5_CARSF, tr|A0A1U7TVH6|A0A1U7TVH6_CARSF
OG0000722	tr|Q9ER67|Q9ER67_MOUSE	tr|A0A1U7SQ75|A0A1U7SQ75_CARSF
OG0000722	tr|Q6DIC6|Q6DIC6_MOUSE	tr|A0A3Q0DTL5|A0A3Q0DTL5_CARSF, tr|A0A3Q0DVP9|A0A3Q0DVP9_CARSF
OG0000723	sp|Q60974|NCOR1_MOUSE	tr|A0A1U7TWJ3|A0A1U7TWJ3_CARSF
OG0000723	sp|Q9WU42|NCOR2_MOUSE	tr|A0A3Q0E6H7|A0A3Q0E6H7_CARSF, tr|A0A3Q0DNJ9|A0A3Q0DNJ9_CARSF
OG0000724	sp|A2AIG8|1A1L1_MOUSE	tr|A0A1U7U295|A0A1U7U295_CARSF, tr|A0A1U7UIA8|A0A1U7UIA8_CARSF
OG0000724	sp|Q3UX83|1A1L2_MOUSE	tr|A0A1U7TUC0|A0A1U7TUC0_CARSF
OG0000725	sp|P23298|KPCL_MOUSE	tr|A0A1U7UIQ9|A0A1U7UIQ9_CARSF
OG0000725	sp|P16054|KPCE_MOUSE	tr|A0A1U7TEQ2|A0A1U7TEQ2_CARSF, tr|A0A1U7UPJ2|A0A1U7UPJ2_CARSF
OG0000726	sp|O08800|SPB8_MOUSE	tr|A0A1U7U9N9|A0A1U7U9N9_CARSF, tr|A0A1U7T830|A0A1U7T830_CARSF, tr|A0A1U7UC45|A0A1U7UC45_CARSF, tr|A0A1U7U5Z8|A0A1U7U5Z8_CARSF
OG0000727	sp|Q5DU57|SPT13_MOUSE	tr|A0A1U7TYS2|A0A1U7TYS2_CARSF
OG0000727	sp|Q7TNR9|ARHG4_MOUSE, sp|Q3UTH8|ARHG9_MOUSE	tr|A0A1U7TA04|A0A1U7TA04_CARSF
OG0000728	sp|Q5DTW2|SMBT2_MOUSE	tr|A0A3Q0DHY9|A0A3Q0DHY9_CARSF
OG0000728	sp|Q9JMD1|SMBT1_MOUSE	tr|A0A1U7SZK9|A0A1U7SZK9_CARSF, tr|A0A1U7T9V3|A0A1U7T9V3_CARSF
OG0000729	tr|A0A668KLC8|A0A668KLC8_MOUSE, tr|A0A1B0GR91|A0A1B0GR91_MOUSE, tr|E9Q4Y8|E9Q4Y8_MOUSE, sp|Q9D454|CX049_MOUSE	tr|A0A3Q0DQS6|A0A3Q0DQS6_CARSF
OG0000730	sp|Q69ZK0|PREX1_MOUSE	tr|A0A3Q0E3K6|A0A3Q0E3K6_CARSF, tr|A0A3Q0EFB1|A0A3Q0EFB1_CARSF
OG0000730	sp|Q3LAC4|PREX2_MOUSE	tr|A0A1U7TX97|A0A1U7TX97_CARSF
OG0000731	sp|Q99PU5|ACBG1_MOUSE	tr|A0A1U7T2F2|A0A1U7T2F2_CARSF
OG0000731	tr|Q08EE8|Q08EE8_MOUSE, sp|Q2XU92|ACBG2_MOUSE	tr|A0A1U7T6Q5|A0A1U7T6Q5_CARSF
OG0000732	sp|P97402|GCNT2_MOUSE	tr|A0A1U7TY45|A0A1U7TY45_CARSF
OG0000732	sp|Q3V3K7|GCNT7_MOUSE	tr|A0A1U7T9P4|A0A1U7T9P4_CARSF, tr|A0A1U7TY35|A0A1U7TY35_CARSF
OG0000733	sp|P50295|ARY2_MOUSE, sp|P50294|ARY1_MOUSE, sp|P50296|ARY3_MOUSE	tr|A0A1U7TZI4|A0A1U7TZI4_CARSF, tr|A0A1U7TYK6|A0A1U7TYK6_CARSF
OG0000734	sp|P10925|ZFY1_MOUSE, sp|P20662|ZFY2_MOUSE, sp|P17012|ZFX_MOUSE, sp|P23607|ZFA_MOUSE	tr|A0A1U7ULR1|A0A1U7ULR1_CARSF
OG0000735	tr|E9Q8B5|E9Q8B5_MOUSE, sp|P06909|CFAH_MOUSE	tr|A0A3Q0DT05|A0A3Q0DT05_CARSF
OG0000735	tr|A0A668KLU9|A0A668KLU9_MOUSE	tr|A0A1U7TUM7|A0A1U7TUM7_CARSF
OG0000736	sp|Q60973|RBBP7_MOUSE	tr|A0A1U7U0X8|A0A1U7U0X8_CARSF
OG0000736	sp|Q60972|RBBP4_MOUSE	tr|A0A3Q0EIJ9|A0A3Q0EIJ9_CARSF, tr|A0A1U7U3D1|A0A1U7U3D1_CARSF
OG0000737	sp|E9Q634|MYO1E_MOUSE	tr|A0A3Q0E2U6|A0A3Q0E2U6_CARSF
OG0000737	sp|P70248|MYO1F_MOUSE	tr|A0A1U7U8Q2|A0A1U7U8Q2_CARSF, tr|A0A1U7SYB8|A0A1U7SYB8_CARSF
OG0000738	tr|Q8VG01|Q8VG01_MOUSE	tr|A0A1U7TSH2|A0A1U7TSH2_CARSF
OG0000738	tr|Q7TRR2|Q7TRR2_MOUSE, tr|L7N224|L7N224_MOUSE	tr|A0A1U7TNG3|A0A1U7TNG3_CARSF
OG0000739	sp|P48794|HYALP_MOUSE, sp|Q812F3|HYAL5_MOUSE	tr|A0A1U7T5D5|A0A1U7T5D5_CARSF, tr|A0A1U7SWH1|A0A1U7SWH1_CARSF, tr|A0A1U7UTM5|A0A1U7UTM5_CARSF
OG0000740	sp|Q5SUA5|MYO1G_MOUSE	tr|A0A3Q0ECP4|A0A3Q0ECP4_CARSF
OG0000740	sp|Q5SYD0|MYO1D_MOUSE	tr|A0A1U7UWV1|A0A1U7UWV1_CARSF, tr|A0A1U7T1Y7|A0A1U7T1Y7_CARSF
OG0000741	tr|Q924H8|Q924H8_MOUSE, tr|Q8VF31|Q8VF31_MOUSE, tr|Q8VF30|Q8VF30_MOUSE	tr|A0A1U7TG72|A0A1U7TG72_CARSF, tr|A0A1U7T506|A0A1U7T506_CARSF
OG0000742	sp|Q9D9L5|ACTT2_MOUSE	tr|A0A1U7U763|A0A1U7U763_CARSF
OG0000742	sp|Q9D9J3|ACTT1_MOUSE	tr|A0A1U7UAR2|A0A1U7UAR2_CARSF, tr|A0A1U7TYQ8|A0A1U7TYQ8_CARSF
OG0000743	sp|Q80UP3|DGKZ_MOUSE	tr|A0A1U7TQR5|A0A1U7TQR5_CARSF
OG0000743	sp|D3YWQ0|DGKI_MOUSE	tr|A0A3Q0E6A4|A0A3Q0E6A4_CARSF, tr|A0A3Q0DQJ1|A0A3Q0DQJ1_CARSF
OG0000744	sp|P62855|RS26_MOUSE	tr|A0A3Q0EB09|A0A3Q0EB09_CARSF, tr|A0A1U7UK82|A0A1U7UK82_CARSF, tr|A0A1U7SV38|A0A1U7SV38_CARSF, tr|A0A1U7T148|A0A1U7T148_CARSF
OG0000745	sp|O09106|HDAC1_MOUSE	tr|A0A1U7ULC3|A0A1U7ULC3_CARSF, tr|A0A3Q0ECH5|A0A3Q0ECH5_CARSF
OG0000745	sp|P70288|HDAC2_MOUSE	tr|A0A1U7UJ66|A0A1U7UJ66_CARSF
OG0000746	sp|Q80TJ1|CAPS1_MOUSE	tr|A0A3Q0DUK3|A0A3Q0DUK3_CARSF, tr|A0A3Q0EDG8|A0A3Q0EDG8_CARSF
OG0000746	sp|Q8BYR5|CAPS2_MOUSE	tr|A0A3Q0EAQ9|A0A3Q0EAQ9_CARSF
OG0000747	tr|S4R1M3|S4R1M3_MOUSE, tr|S4R1E0|S4R1E0_MOUSE, tr|S4R1G7|S4R1G7_MOUSE	tr|A0A1U7TAT9|A0A1U7TAT9_CARSF, tr|A0A1U7SEK4|A0A1U7SEK4_CARSF
OG0000748	tr|Q14B01|Q14B01_MOUSE	tr|A0A1U7UHS4|A0A1U7UHS4_CARSF
OG0000748	tr|Q8R3P8|Q8R3P8_MOUSE	tr|A0A1U7V0B6|A0A1U7V0B6_CARSF, tr|A0A1U7T5W8|A0A1U7T5W8_CARSF
OG0000749	sp|P63082|VATL_MOUSE	tr|A0A1U7TEA9|A0A1U7TEA9_CARSF, tr|A0A1U7T577|A0A1U7T577_CARSF, tr|A0A3Q0EET2|A0A3Q0EET2_CARSF, tr|A0A1U7T8E2|A0A1U7T8E2_CARSF
OG0000750	tr|E9QA35|E9QA35_MOUSE, tr|E9QA57|E9QA57_MOUSE, tr|E9QAF1|E9QAF1_MOUSE, tr|E9Q5W2|E9Q5W2_MOUSE	tr|A0A3Q0DQR8|A0A3Q0DQR8_CARSF
OG0000751	sp|P52482|UB2E1_MOUSE	tr|A0A1U7TLM5|A0A1U7TLM5_CARSF
OG0000751	sp|P52483|UB2E3_MOUSE	tr|A0A1U7TDZ9|A0A1U7TDZ9_CARSF, tr|A0A1U7T579|A0A1U7T579_CARSF
OG0000752	tr|A0A3B2W3J6|A0A3B2W3J6_MOUSE, tr|A0A3B2W4A7|A0A3B2W4A7_MOUSE, tr|A0A3B2W422|A0A3B2W422_MOUSE, tr|A0A3B2WBA1|A0A3B2WBA1_MOUSE	tr|A0A1U7UBC3|A0A1U7UBC3_CARSF
OG0000753	sp|Q9Z306|S22A4_MOUSE	tr|A0A1U7SYC5|A0A1U7SYC5_CARSF
