Orthogroup	Mus_musculus	Marmota_marmota_marmota
OG0002477	sp|Q8BKJ9|SIR7_MOUSE, sp|P59941|SIR6_MOUSE	tr|A0A8C5YWX4|A0A8C5YWX4_MARMA
OG0002478	sp|Q6P6J9|TXD15_MOUSE	tr|A0A8C5YZM6|A0A8C5YZM6_MARMA, tr|A0A8C6A5C6|A0A8C6A5C6_MARMA
OG0002479	tr|A2ARC0|A2ARC0_MOUSE, sp|Q921M4|GOGA2_MOUSE	tr|A0A8C5ZSN9|A0A8C5ZSN9_MARMA
OG0002480	sp|Q8CGY8|OGT1_MOUSE	tr|A0A8C6A5L6|A0A8C6A5L6_MARMA, tr|A0A8C6ERX6|A0A8C6ERX6_MARMA
OG0002481	sp|O35621|PMM1_MOUSE	tr|A0A8C6ER44|A0A8C6ER44_MARMA, tr|A0A8C5YRL0|A0A8C5YRL0_MARMA
OG0002482	sp|P70280|VAMP7_MOUSE	tr|A0A8C5YRY0|A0A8C5YRY0_MARMA, tr|A0A8C6A0Y9|A0A8C6A0Y9_MARMA
OG0002483	sp|Q6GQU6|LIGO3_MOUSE, sp|Q3URE9|LIGO2_MOUSE	tr|A0A8C5Z8S0|A0A8C5Z8S0_MARMA
OG0002484	sp|Q8R2N1|AQP3_MOUSE	tr|A0A8C5Z6S3|A0A8C5Z6S3_MARMA, tr|A0A8C5ZT95|A0A8C5ZT95_MARMA
OG0002485	sp|Q9D9R7|DMRTC_MOUSE, tr|B1AX30|B1AX30_MOUSE	tr|A0A8C6A4Y2|A0A8C6A4Y2_MARMA
OG0002486	tr|Q9D8C9|Q9D8C9_MOUSE, sp|P23492|PNPH_MOUSE	tr|A0A8C5YKJ4|A0A8C5YKJ4_MARMA
OG0002487	sp|Q8BTV2|CPSF7_MOUSE	tr|A0A8C5YL05|A0A8C5YL05_MARMA, tr|A0A8C5YJC8|A0A8C5YJC8_MARMA
OG0002488	sp|Q5XJV6|LMTK3_MOUSE, sp|Q80YE4|LMTK1_MOUSE	tr|A0A8C5YZE5|A0A8C5YZE5_MARMA
OG0002489	sp|P12032|TIMP1_MOUSE	tr|A0A8C5ZEK7|A0A8C5ZEK7_MARMA, tr|A0A8C5ZGL0|A0A8C5ZGL0_MARMA
OG0002490	sp|P85094|ISC2A_MOUSE, sp|Q9DCC7|ISC2B_MOUSE	tr|A0A8C6EMJ3|A0A8C6EMJ3_MARMA
OG0002491	sp|B7ZMP1|XPP3_MOUSE	tr|A0A8C5ZM98|A0A8C5ZM98_MARMA, tr|A0A8C6EP77|A0A8C6EP77_MARMA
OG0002492	sp|Q9JIH2|NUP50_MOUSE, tr|Q3V2K7|Q3V2K7_MOUSE	tr|A0A8C6EYU7|A0A8C6EYU7_MARMA
OG0002493	sp|Q0GNC1|INF2_MOUSE, sp|Q3ULZ2|FHDC1_MOUSE	tr|A0A8C5YSL9|A0A8C5YSL9_MARMA
OG0002494	sp|P56485|ACKR3_MOUSE	tr|A0A8C5YY33|A0A8C5YY33_MARMA, tr|A0A8C5YSW0|A0A8C5YSW0_MARMA
OG0002495	sp|Q8CFG8|CS1B_MOUSE, sp|Q8CG14|CS1A_MOUSE	tr|A0A8C5ZRX2|A0A8C5ZRX2_MARMA
OG0002496	sp|Q80TD3|FNIP2_MOUSE	tr|A0A8C5YX25|A0A8C5YX25_MARMA, tr|A0A8C5ZV77|A0A8C5ZV77_MARMA
OG0002497	sp|Q61321|SIX4_MOUSE, sp|Q62231|SIX1_MOUSE	tr|A0A8C6A296|A0A8C6A296_MARMA
OG0002498	tr|Q8C3U9|Q8C3U9_MOUSE, sp|Q9DAI4|ZBT43_MOUSE	tr|A0A8C6EVX2|A0A8C6EVX2_MARMA
OG0002499	tr|E9Q9T0|E9Q9T0_MOUSE, sp|A0A087WPF7|AUTS2_MOUSE	tr|A0A8C5YYM7|A0A8C5YYM7_MARMA
OG0002500	sp|Q5SZT7|NKAPL_MOUSE, sp|Q9D0F4|NKAP_MOUSE	tr|A0A8C5Z288|A0A8C5Z288_MARMA
OG0002501	sp|Q9D342|T170A_MOUSE	tr|A0A8C5Z0F9|A0A8C5Z0F9_MARMA, tr|A0A8C5ZFW8|A0A8C5ZFW8_MARMA
OG0002502	sp|Q91VU0|FAM3C_MOUSE, sp|P97805|FAM3D_MOUSE	tr|A0A8C5ZQA2|A0A8C5ZQA2_MARMA
OG0002503	sp|O70281|TPST1_MOUSE	tr|A0A8C5ZWN8|A0A8C5ZWN8_MARMA, tr|A0A8C5YWG1|A0A8C5YWG1_MARMA
OG0002504	sp|E9Q4P1|WDFY1_MOUSE	tr|A0A8C6A7R4|A0A8C6A7R4_MARMA, tr|A0A8C5Z827|A0A8C5Z827_MARMA
OG0002505	sp|Q8BN21|VRK2_MOUSE	tr|A0A8C6ETN1|A0A8C6ETN1_MARMA, tr|A0A8C5Z372|A0A8C5Z372_MARMA
OG0002506	sp|Q8K1F9|LCTL_MOUSE	tr|A0A8C5YXP8|A0A8C5YXP8_MARMA, tr|A0A8C5ZTE5|A0A8C5ZTE5_MARMA
OG0002507	sp|Q9JJY9|IL22_MOUSE, sp|Q9JJY8|IL22B_MOUSE	tr|A0A8C5Z2K9|A0A8C5Z2K9_MARMA
OG0002508	sp|Q99KZ6|ZN639_MOUSE	tr|A0A8C5ZE67|A0A8C5ZE67_MARMA, tr|A0A8C5YT66|A0A8C5YT66_MARMA
OG0002509	sp|P51860|NP1L2_MOUSE	tr|A0A8C5ZT81|A0A8C5ZT81_MARMA, tr|A0A8C5ZUT0|A0A8C5ZUT0_MARMA
OG0002510	sp|Q9ESJ0|XPO4_MOUSE	tr|A0A8C6ERM8|A0A8C6ERM8_MARMA, tr|A0A8C5ZEN8|A0A8C5ZEN8_MARMA
OG0002511	sp|Q61315|APC_MOUSE, sp|Q9Z1K7|APCL_MOUSE	tr|A0A8C6ERS8|A0A8C6ERS8_MARMA
OG0002512	tr|A0A2I3BRN2|A0A2I3BRN2_MOUSE, sp|Q3UNH4|GRIN1_MOUSE	tr|A0A8C6ESX9|A0A8C6ESX9_MARMA
OG0002513	sp|E9Q7T7|CHADL_MOUSE, sp|P56400|GP1BB_MOUSE	tr|A0A8C5YT89|A0A8C5YT89_MARMA
OG0002514	sp|P54822|PUR8_MOUSE	tr|A0A8C6A4V2|A0A8C6A4V2_MARMA, tr|A0A8C5YTM9|A0A8C5YTM9_MARMA
OG0002515	sp|Q91UZ4|EGLN3_MOUSE	tr|A0A8C5ZEH7|A0A8C5ZEH7_MARMA, tr|A0A8C5Z0D3|A0A8C5Z0D3_MARMA
OG0002516	sp|P42208|SEPT2_MOUSE, sp|O55131|SEPT7_MOUSE	tr|A0A8C5Z431|A0A8C5Z431_MARMA
OG0002517	sp|Q925Q8|DACH2_MOUSE, sp|Q9QYB2|DACH1_MOUSE	tr|A0A8C5ZA59|A0A8C5ZA59_MARMA
OG0002518	sp|Q8BQS4|F102B_MOUSE, sp|Q78T81|F102A_MOUSE	tr|A0A8C5ZSZ5|A0A8C5ZSZ5_MARMA
OG0002519	sp|Q5DTY9|KCD16_MOUSE, sp|Q50H33|KCTD8_MOUSE	tr|A0A8C5ZWU6|A0A8C5ZWU6_MARMA
OG0002520	sp|Q9Z204|HNRPC_MOUSE	tr|A0A8C5ZYL8|A0A8C5ZYL8_MARMA, tr|A0A8C5ZL33|A0A8C5ZL33_MARMA
OG0002521	sp|Q8K2F8|LS14A_MOUSE	tr|A0A8C5Z3B9|A0A8C5Z3B9_MARMA, tr|A0A8C6EZK8|A0A8C6EZK8_MARMA
OG0002522	sp|Q9CQX3|BPIA5_MOUSE, sp|P97361|BPIA1_MOUSE	tr|A0A8C6EZP7|A0A8C6EZP7_MARMA
OG0002523	sp|Q8C739|F110B_MOUSE, sp|Q8VE94|F110C_MOUSE	tr|A0A8C5YNS0|A0A8C5YNS0_MARMA
OG0002524	sp|C0HKD8|MFA1A_MOUSE, sp|C0HKD9|MFA1B_MOUSE	tr|A0A8C5ZW21|A0A8C5ZW21_MARMA
OG0002525	sp|Q8R3P0|ACY2_MOUSE	tr|A0A8C6A0X3|A0A8C6A0X3_MARMA, tr|A0A8C6ACI5|A0A8C6ACI5_MARMA
OG0002526	sp|O35084|CP27B_MOUSE	tr|A0A8C6EXZ9|A0A8C6EXZ9_MARMA, tr|A0A8C5ZDQ6|A0A8C5ZDQ6_MARMA
OG0002527	sp|Q9D011|MPLKI_MOUSE, tr|J3QQ10|J3QQ10_MOUSE	tr|A0A8C5ZE09|A0A8C5ZE09_MARMA
OG0002528	sp|Q8BRN9|C2D1B_MOUSE, sp|Q8K1A6|C2D1A_MOUSE	tr|A0A8C5ZQM4|A0A8C5ZQM4_MARMA
OG0002529	tr|Q9WV19|Q9WV19_MOUSE	tr|A0A8C6A1I0|A0A8C6A1I0_MARMA, tr|A0A8C6A1J2|A0A8C6A1J2_MARMA
OG0002530	sp|O55128|SAP18_MOUSE	tr|A0A8C6ERL8|A0A8C6ERL8_MARMA, tr|A0A8C6ACM9|A0A8C6ACM9_MARMA
OG0002531	sp|Q9CQG2|MET16_MOUSE	tr|A0A8C6ACY1|A0A8C6ACY1_MARMA, tr|A0A8C5YJ56|A0A8C5YJ56_MARMA
OG0002532	sp|P08505|IL6_MOUSE	tr|A0A8C5Z8A8|A0A8C5Z8A8_MARMA, tr|A0A8C5YUY6|A0A8C5YUY6_MARMA
OG0002533	sp|Q62447|CCNC_MOUSE	tr|A0A8C5ZDH9|A0A8C5ZDH9_MARMA, tr|A0A8C5Z2Z3|A0A8C5Z2Z3_MARMA
OG0002534	sp|Q9CRW3|CB076_MOUSE	tr|A0A8C5Z3L2|A0A8C5Z3L2_MARMA, tr|A0A8C6A9V6|A0A8C6A9V6_MARMA
OG0002535	sp|Q8BGD4|SO4C1_MOUSE	tr|A0A8C5Z5E6|A0A8C5Z5E6_MARMA, tr|A0A8C5Z6J9|A0A8C5Z6J9_MARMA
OG0002536	sp|Q91VT8|SIM14_MOUSE	tr|A0A8C5ZXB5|A0A8C5ZXB5_MARMA, tr|A0A8C5YXQ9|A0A8C5YXQ9_MARMA
OG0002537	sp|P31482|PA2GA_MOUSE	tr|A0A8C5ZZ48|A0A8C5ZZ48_MARMA, tr|A0A8C6A0Z6|A0A8C6A0Z6_MARMA
OG0002538	sp|Q9D489|SOLH2_MOUSE, sp|Q6IUP1|SOLH1_MOUSE	tr|A0A8C6A841|A0A8C6A841_MARMA
OG0002539	sp|Q9DBV4|MXRA8_MOUSE, sp|Q80UL9|JAML_MOUSE	tr|A0A8C6A9G7|A0A8C6A9G7_MARMA
OG0002540	sp|Q9CZ49|KLH35_MOUSE, sp|Q8BRG6|KLH24_MOUSE	tr|A0A8C5YZE6|A0A8C5YZE6_MARMA
OG0002541	sp|Q99JT6|TLCD1_MOUSE, sp|Q8VC26|TLCD2_MOUSE	tr|A0A8C5ZDR0|A0A8C5ZDR0_MARMA
OG0002542	sp|Q64704|STX3_MOUSE	tr|A0A8C6EMC0|A0A8C6EMC0_MARMA, tr|A0A8C6ACS5|A0A8C6ACS5_MARMA
OG0002543	sp|Q5F201|CFA52_MOUSE, sp|Q6ZPG2|WDR90_MOUSE	tr|A0A8C6EXK8|A0A8C6EXK8_MARMA
OG0002544	sp|P70343|CASP4_MOUSE	tr|A0A8C5YPM6|A0A8C5YPM6_MARMA, tr|A0A8C5YMX3|A0A8C5YMX3_MARMA
OG0002545	sp|P52801|EFNA2_MOUSE, sp|O08543|EFNA5_MOUSE	tr|A0A8C5Z4Q9|A0A8C5Z4Q9_MARMA
OG0002546	sp|Q9Z126|PLF4_MOUSE	tr|A0A8C6AEX4|A0A8C6AEX4_MARMA, tr|A0A8C5Z9M2|A0A8C5Z9M2_MARMA
OG0002547	sp|Q9D8N2|DEN10_MOUSE	tr|A0A8C5YIF0|A0A8C5YIF0_MARMA, tr|A0A8C5ZPW4|A0A8C5ZPW4_MARMA
OG0002548	sp|Q91WC1|POTE1_MOUSE, tr|H7BX60|H7BX60_MOUSE	tr|A0A8C5ZPX7|A0A8C5ZPX7_MARMA
OG0002549	sp|Q8VD57|SFT2B_MOUSE, sp|Q5SSN7|SFT2A_MOUSE	tr|A0A8C5ZXM9|A0A8C5ZXM9_MARMA
OG0002550	sp|Q9QZC7|PKHB2_MOUSE	tr|A0A8C6EXP5|A0A8C6EXP5_MARMA, tr|A0A8C5YUV1|A0A8C5YUV1_MARMA
OG0002551	sp|Q61789|LAMA3_MOUSE, sp|Q61001|LAMA5_MOUSE	tr|A0A8C5Z7U4|A0A8C5Z7U4_MARMA
OG0002552	sp|Q812F3|HYAL5_MOUSE, sp|P48794|HYALP_MOUSE	tr|A0A8C5ZM52|A0A8C5ZM52_MARMA
OG0002553	sp|Q62302|TX261_MOUSE	tr|A0A8C5YT85|A0A8C5YT85_MARMA, tr|A0A8C5YMH9|A0A8C5YMH9_MARMA
OG0002554	sp|P50220|NKX21_MOUSE, sp|Q9EQM3|NKX24_MOUSE	tr|A0A8C5YXY7|A0A8C5YXY7_MARMA
OG0002555	sp|P52196|THTR_MOUSE, sp|Q99J99|THTM_MOUSE	tr|A0A8C5ZM71|A0A8C5ZM71_MARMA
OG0002556	sp|Q920D3|MED28_MOUSE	tr|A0A8C5ZT64|A0A8C5ZT64_MARMA, tr|A0A8C5ZTP3|A0A8C5ZTP3_MARMA
OG0002557	tr|A2AV10|A2AV10_MOUSE, tr|Q8VGN0|Q8VGN0_MOUSE	tr|A0A8C5ZUZ6|A0A8C5ZUZ6_MARMA
OG0002558	sp|P38060|HMGCL_MOUSE, sp|Q8JZS7|HMGC2_MOUSE	tr|A0A8C5ZW20|A0A8C5ZW20_MARMA
OG0002559	tr|A2A484|A2A484_MOUSE	tr|A0A8C5Z0N0|A0A8C5Z0N0_MARMA, tr|A0A8C6A563|A0A8C6A563_MARMA
OG0002560	tr|A0A140LJC7|A0A140LJC7_MOUSE, sp|A2ARV4|LRP2_MOUSE	tr|A0A8C6ABB2|A0A8C6ABB2_MARMA
OG0002561	sp|O08641|SH3Y1_MOUSE	tr|A0A8C6ERG6|A0A8C6ERG6_MARMA, tr|A0A8C6ACJ1|A0A8C6ACJ1_MARMA
OG0002562	tr|Q7TRX0|Q7TRX0_MOUSE, tr|B1ARL3|B1ARL3_MOUSE	tr|A0A8C6ADS3|A0A8C6ADS3_MARMA
OG0002563	sp|Q8WTY4|CPIN1_MOUSE	tr|A0A8C6EZ21|A0A8C6EZ21_MARMA, tr|A0A8C5ZEA5|A0A8C5ZEA5_MARMA
OG0002564	sp|Q8BGJ9|U2AF4_MOUSE, sp|Q9D883|U2AF1_MOUSE	tr|A0A8C5ZBK5|A0A8C5ZBK5_MARMA
OG0002565	tr|E9PXN3|E9PXN3_MOUSE, tr|A0A1B0GSG0|A0A1B0GSG0_MOUSE	tr|A0A8C5ZF01|A0A8C5ZF01_MARMA
OG0002566	sp|Q6P549|SHIP2_MOUSE, sp|Q3V1H9|SAMD5_MOUSE	tr|A0A8C5ZI32|A0A8C5ZI32_MARMA
OG0002567	sp|Q0VDT2|ZN367_MOUSE, sp|O08584|KLF6_MOUSE	tr|A0A8C5ZJK6|A0A8C5ZJK6_MARMA
OG0002568	tr|A0A0U1RPM1|A0A0U1RPM1_MOUSE, sp|Q61885|MOG_MOUSE	tr|A0A8C6ABR5|A0A8C6ABR5_MARMA
OG0002569	sp|P41241|CSK_MOUSE, sp|P41242|MATK_MOUSE	tr|A0A8C5YQY8|A0A8C5YQY8_MARMA
OG0002570	tr|Q8C0E6|Q8C0E6_MOUSE	tr|A0A8C6EMQ9|A0A8C6EMQ9_MARMA, tr|A0A8C5YRP0|A0A8C5YRP0_MARMA
OG0002571	tr|D3Z7X0|D3Z7X0_MOUSE, sp|Q8K370|ACD10_MOUSE	tr|A0A8C5YVH6|A0A8C5YVH6_MARMA
OG0002572	sp|Q3TZX3|S2533_MOUSE	tr|A0A8C5YX07|A0A8C5YX07_MARMA, tr|A0A8C5ZXL8|A0A8C5ZXL8_MARMA
OG0002573	sp|Q64385|I11RA_MOUSE, sp|P70225|I11RB_MOUSE	tr|A0A8C5Z4Q1|A0A8C5Z4Q1_MARMA
OG0002574	sp|Q9D8B3|CHM4B_MOUSE	tr|A0A8C5ZF52|A0A8C5ZF52_MARMA, tr|A0A8C6EZ40|A0A8C6EZ40_MARMA
OG0002575	sp|Q8CGA2|TBC14_MOUSE, sp|Q6A039|TBC12_MOUSE	tr|A0A8C5ZME5|A0A8C5ZME5_MARMA
OG0002576	sp|Q2LKU9|NLR1A_MOUSE, sp|A1Z198|NL1B2_MOUSE	tr|A0A8C6A078|A0A8C6A078_MARMA
OG0002577	sp|Q91WW7|PLPL3_MOUSE	tr|A0A8C5YN50|A0A8C5YN50_MARMA, tr|A0A8C6AC16|A0A8C6AC16_MARMA
OG0002578	sp|Q62241|RU1C_MOUSE	tr|A0A8C6AD86|A0A8C6AD86_MARMA, tr|A0A8C5ZWN9|A0A8C5ZWN9_MARMA
OG0002579	sp|Q9R1N9|CODA1_MOUSE, sp|Q8K4G2|CONA1_MOUSE	tr|A0A8C5YNE1|A0A8C5YNE1_MARMA
OG0002580	sp|Q9Z0P4|PALM_MOUSE, sp|Q8BR92|PALM2_MOUSE	tr|A0A8C5YRS1|A0A8C5YRS1_MARMA
OG0002581	sp|Q9EQ06|DHB11_MOUSE	tr|A0A8C5YVI0|A0A8C5YVI0_MARMA, tr|A0A8C5Z144|A0A8C5Z144_MARMA
OG0002582	sp|Q2EG98|PK1L3_MOUSE, sp|Q7TN88|PK1L2_MOUSE	tr|A0A8C5ZGM2|A0A8C5ZGM2_MARMA
OG0002584	tr|E9Q9B7|E9Q9B7_MOUSE, sp|Q0VF94|NKPD1_MOUSE	tr|A0A8C6A9Y4|A0A8C6A9Y4_MARMA
OG0002585	sp|Q61189|ICLN_MOUSE	tr|A0A8C6A8E6|A0A8C6A8E6_MARMA, tr|A0A8C6EQQ8|A0A8C6EQQ8_MARMA
OG0002586	sp|Q8C6C7|F204A_MOUSE	tr|A0A8C5ZJM5|A0A8C5ZJM5_MARMA, tr|A0A8C5YLJ2|A0A8C5YLJ2_MARMA
OG0002587	sp|Q8VDP2|STEEP_MOUSE	tr|A0A8C6A3D7|A0A8C6A3D7_MARMA, tr|A0A8C5Z113|A0A8C5Z113_MARMA
OG0002588	tr|D3YXG1|D3YXG1_MOUSE, sp|P63300|SELW_MOUSE	tr|A0A8C5ZGV7|A0A8C5ZGV7_MARMA
OG0002589	sp|A2A6M5|CACO2_MOUSE	tr|A0A8C5ZLR1|A0A8C5ZLR1_MARMA, tr|A0A8C5YKK4|A0A8C5YKK4_MARMA
OG0002590	sp|Q7TNI2|TM59L_MOUSE, sp|Q9QY73|TMM59_MOUSE	tr|A0A8C5ZRZ9|A0A8C5ZRZ9_MARMA
OG0002591	sp|P08228|SODC_MOUSE	tr|A0A8C5YIN6|A0A8C5YIN6_MARMA, tr|A0A8C5YL44|A0A8C5YL44_MARMA
OG0002592	sp|P00796|RENI2_MOUSE, sp|P06281|RENI1_MOUSE	tr|A0A8C5ZHV7|A0A8C5ZHV7_MARMA
OG0002593	sp|Q9QY00|OL154_MOUSE, sp|Q8VFK2|O1002_MOUSE	tr|A0A8C5ZSB3|A0A8C5ZSB3_MARMA
OG0002594	sp|P61329|FGF12_MOUSE, sp|P70379|FGF14_MOUSE	tr|A0A8C6A2G0|A0A8C6A2G0_MARMA
OG0002595	sp|Q08879|FBLN1_MOUSE, sp|P37889|FBLN2_MOUSE	tr|A0A8C6A710|A0A8C6A710_MARMA
OG0002596	sp|O35324|SH21B_MOUSE, sp|Q45HK4|SH21C_MOUSE	tr|A0A8C6A7E3|A0A8C6A7E3_MARMA
OG0002597	sp|Q8K4M5|COMD1_MOUSE	tr|A0A8C5YZC6|A0A8C5YZC6_MARMA, tr|A0A8C6AC48|A0A8C6AC48_MARMA
OG0002598	sp|Q62077|PLCG1_MOUSE, sp|Q8CIH5|PLCG2_MOUSE	tr|A0A8C5ZDV7|A0A8C5ZDV7_MARMA
OG0002599	sp|Q9JLZ3|AUHM_MOUSE, sp|Q3TLP5|ECHD2_MOUSE	tr|A0A8C5ZP67|A0A8C5ZP67_MARMA
OG0002600	sp|Q8R4Y4|STAB1_MOUSE, sp|Q8R4U0|STAB2_MOUSE	tr|A0A8C5ZY04|A0A8C5ZY04_MARMA
OG0002601	sp|Q60738|ZNT1_MOUSE, sp|Q3UVU3|ZNT10_MOUSE	tr|A0A8C6ADE1|A0A8C6ADE1_MARMA
OG0002602	sp|Q91XF4|RN167_MOUSE, sp|Q9DAH2|ZNRF4_MOUSE	tr|A0A8C6EW60|A0A8C6EW60_MARMA
OG0002603	sp|Q8BIQ3|ZNF2_MOUSE	tr|A0A8C5YKL5|A0A8C5YKL5_MARMA, tr|A0A8C5YXX0|A0A8C5YXX0_MARMA
OG0002604	sp|P70296|PEBP1_MOUSE, sp|Q8VIN1|PEBP2_MOUSE	tr|A0A8C6A3E1|A0A8C6A3E1_MARMA
OG0002605	sp|Q6PGK7|CHSTA_MOUSE	tr|A0A8C6ES25|A0A8C6ES25_MARMA, tr|A0A8C6EX43|A0A8C6EX43_MARMA
OG0002606	sp|Q91ZF0|DJC24_MOUSE	tr|A0A8C6EZG0|A0A8C6EZG0_MARMA, tr|A0A8C5Z0G4|A0A8C5Z0G4_MARMA
OG0002607	sp|Q6P3D0|NUD16_MOUSE	tr|A0A8C5YKF0|A0A8C5YKF0_MARMA, tr|A0A8C5YK16|A0A8C5YK16_MARMA
OG0002608	sp|Q8K4Q0|RPTOR_MOUSE	tr|A0A8C6EQT0|A0A8C6EQT0_MARMA, tr|A0A8C5Z3W0|A0A8C5Z3W0_MARMA
OG0002609	sp|O08677|KNG1_MOUSE, tr|Q6S9I3|Q6S9I3_MOUSE	tr|A0A8C5Z5J9|A0A8C5Z5J9_MARMA
OG0002610	sp|Q6VV64|KCNKI_MOUSE, sp|O35111|KCNK3_MOUSE	tr|A0A8C6A491|A0A8C6A491_MARMA
OG0002611	sp|Q8C0P7|ZN451_MOUSE	tr|A0A8C5YQ11|A0A8C5YQ11_MARMA, tr|A0A8C5YN35|A0A8C5YN35_MARMA
OG0002612	sp|P51410|RL9_MOUSE	tr|A0A8C5ZH68|A0A8C5ZH68_MARMA, tr|A0A8C5ZWG9|A0A8C5ZWG9_MARMA
OG0002613	sp|Q8C088|EGFEM_MOUSE, sp|Q80V70|MEGF6_MOUSE	tr|A0A8C5ZXM3|A0A8C5ZXM3_MARMA
OG0002614	sp|Q3TVC7|CCDB1_MOUSE	tr|A0A8C5ZZX7|A0A8C5ZZX7_MARMA, tr|A0A8C5Z4X1|A0A8C5Z4X1_MARMA
OG0002615	sp|O88697|STK16_MOUSE	tr|A0A8C5YXL1|A0A8C5YXL1_MARMA, tr|A0A8C6A3F3|A0A8C6A3F3_MARMA
OG0002616	sp|Q9QXG4|ACSA_MOUSE	tr|A0A8C6ES61|A0A8C6ES61_MARMA, tr|A0A8C6AB22|A0A8C6AB22_MARMA
OG0002617	sp|P47962|RL5_MOUSE	tr|A0A8C6ACW1|A0A8C6ACW1_MARMA, tr|A0A8C5Z971|A0A8C5Z971_MARMA
OG0002618	sp|Q99LU0|CH1B1_MOUSE, sp|Q9CQD4|CH1B2_MOUSE	tr|A0A8C6ET12|A0A8C6ET12_MARMA
OG0002619	sp|P51675|CCR1_MOUSE, sp|P51676|CC1L1_MOUSE	tr|A0A8C5Z4T3|A0A8C5Z4T3_MARMA
OG0002620	sp|P63280|UBC9_MOUSE	tr|A0A8C5ZDE7|A0A8C5ZDE7_MARMA, tr|A0A8C5ZT56|A0A8C5ZT56_MARMA
OG0002621	sp|Q672J9|NOX3_MOUSE, sp|Q61093|CY24B_MOUSE	tr|A0A8C5ZGB9|A0A8C5ZGB9_MARMA
OG0002622	sp|P20722|BMP6_MOUSE, sp|Q9Z0J7|GDF15_MOUSE	tr|A0A8C5ZLE5|A0A8C5ZLE5_MARMA
OG0002623	sp|P03903|NU4LM_MOUSE	tr|A0A8C5YP24|A0A8C5YP24_MARMA, tr|A0A8C6AC40|A0A8C6AC40_MARMA
OG0002624	sp|O08832|GALT4_MOUSE, sp|Q8BGT9|GLT12_MOUSE	tr|A0A8C6EPJ2|A0A8C6EPJ2_MARMA
OG0002625	sp|P47993|XCL1_MOUSE	tr|A0A8C5ZYD6|A0A8C5ZYD6_MARMA, tr|A0A8C6EX32|A0A8C6EX32_MARMA
OG0002626	sp|Q925G2|CYBR1_MOUSE, sp|Q6P1H1|CYAC3_MOUSE	tr|A0A8C5YKQ9|A0A8C5YKQ9_MARMA
OG0002627	sp|Q91Z22|PORIM_MOUSE	tr|A0A8C5YPQ5|A0A8C5YPQ5_MARMA, tr|A0A8C5ZA24|A0A8C5ZA24_MARMA
OG0002628	sp|Q9R0X4|ACOT9_MOUSE, sp|Q32MW3|ACO10_MOUSE	tr|A0A8C5Z713|A0A8C5Z713_MARMA
OG0002629	sp|O88854|GALR2_MOUSE, sp|O88853|GALR3_MOUSE	tr|A0A8C5Z738|A0A8C5Z738_MARMA
OG0002630	sp|Q00915|RET1_MOUSE	tr|A0A8C5ZQP7|A0A8C5ZQP7_MARMA, tr|A0A8C5ZVE0|A0A8C5ZVE0_MARMA
OG0002631	sp|A2ASA8|IPIL1_MOUSE, sp|Q3TNL8|IPRI_MOUSE	tr|A0A8C5YMS7|A0A8C5YMS7_MARMA
OG0002632	sp|Q9WUR9|KAD4_MOUSE	tr|A0A8C5ZKD0|A0A8C5ZKD0_MARMA, tr|A0A8C5Z7W7|A0A8C5Z7W7_MARMA
OG0002633	sp|O35975|NAR2B_MOUSE, sp|P17981|NAR2A_MOUSE	tr|A0A8C5ZD80|A0A8C5ZD80_MARMA
OG0002634	sp|Q9DBM2|ECHP_MOUSE	tr|A0A8C5Z4W6|A0A8C5Z4W6_MARMA, tr|A0A8C6ER55|A0A8C6ER55_MARMA
OG0002635	sp|P53026|RL10A_MOUSE	tr|A0A8C5ZQF9|A0A8C5ZQF9_MARMA, tr|A0A8C6EZM0|A0A8C6EZM0_MARMA
OG0002636	sp|Q6EJB6|UT14B_MOUSE, sp|Q640M1|UT14A_MOUSE	tr|A0A8C5YWC1|A0A8C5YWC1_MARMA
OG0002637	sp|Q9JJQ0|PIGB_MOUSE, sp|Q8VDB2|ALG12_MOUSE	tr|A0A8C5Z235|A0A8C5Z235_MARMA
OG0002638	sp|Q9JJU8|SH3L1_MOUSE	tr|A0A8C5Z798|A0A8C5Z798_MARMA, tr|A0A8C6ESJ6|A0A8C6ESJ6_MARMA
OG0002639	sp|P13597|ICAM1_MOUSE	tr|A0A8C5ZT59|A0A8C5ZT59_MARMA, tr|A0A8C5ZTR7|A0A8C5ZTR7_MARMA
OG0002640	sp|O35449|PRRT1_MOUSE, tr|A0A140LJJ2|A0A140LJJ2_MOUSE	tr|A0A8C5ZUG1|A0A8C5ZUG1_MARMA
OG0002641	sp|Q9D7S7|RL22L_MOUSE	tr|A0A8C5ZQD6|A0A8C5ZQD6_MARMA, tr|A0A8C6EQ83|A0A8C6EQ83_MARMA
OG0002642	sp|P13373|VPRE2_MOUSE, sp|P13372|VPREB_MOUSE	tr|A0A8C5YJI0|A0A8C5YJI0_MARMA
OG0002643	sp|O35680|RT12_MOUSE	tr|A0A8C5YK85|A0A8C5YK85_MARMA, tr|A0A8C5Z6T0|A0A8C5Z6T0_MARMA
OG0002644	tr|G3XA30|G3XA30_MOUSE, sp|Q3V124|EID3_MOUSE	tr|A0A8C5YMJ0|A0A8C5YMJ0_MARMA
OG0002645	sp|Q640N1|AEBP1_MOUSE	tr|A0A8C5ZF12|A0A8C5ZF12_MARMA, tr|A0A8C5ZRF4|A0A8C5ZRF4_MARMA
