Orthogroup	Mus_musculus	Saimiri_boliviensis_boliviensis
OG0001258	sp|P0CG50|UBC_MOUSE, sp|P0CG49|UBB_MOUSE	tr|A0A2K6UQ01|A0A2K6UQ01_SAIBB, tr|A0A2K6U3F2|A0A2K6U3F2_SAIBB
OG0001259	sp|Q61188|EZH2_MOUSE	tr|A0A2K6TFU1|A0A2K6TFU1_SAIBB
OG0001259	sp|P70351|EZH1_MOUSE	tr|A0A2K6TIP6|A0A2K6TIP6_SAIBB
OG0001260	sp|P62761|VISL1_MOUSE	tr|A0A2K6U3J8|A0A2K6U3J8_SAIBB
OG0001260	sp|Q8BGZ1|HPCL4_MOUSE	tr|A0A2K6TWS2|A0A2K6TWS2_SAIBB
OG0001261	sp|P21271|MYO5B_MOUSE	tr|A0A2K6TA72|A0A2K6TA72_SAIBB
OG0001261	sp|Q99104|MYO5A_MOUSE	tr|A0A2K6UZF1|A0A2K6UZF1_SAIBB
OG0001262	tr|G3X9G9|G3X9G9_MOUSE, tr|Q5I0W6|Q5I0W6_MOUSE, tr|Q8C6B0|Q8C6B0_MOUSE	tr|A0A2K6T3P1|A0A2K6T3P1_SAIBB
OG0001263	sp|Q9CPX6|ATG3_MOUSE	tr|A0A2K6SBA4|A0A2K6SBA4_SAIBB, tr|A0A2K6TQS3|A0A2K6TQS3_SAIBB, tr|A0A2K6UD38|A0A2K6UD38_SAIBB
OG0001264	sp|Q9QZN4|FBX6_MOUSE	tr|A0A2K6TZI7|A0A2K6TZI7_SAIBB
OG0001264	sp|Q8BK26|FBX44_MOUSE	tr|A0A2K6TDB1|A0A2K6TDB1_SAIBB
OG0001265	sp|Q9Z191|EYA4_MOUSE	tr|A0A2K6U726|A0A2K6U726_SAIBB
OG0001265	sp|P97767|EYA1_MOUSE	tr|A0A2K6SVJ1|A0A2K6SVJ1_SAIBB
OG0001266	sp|Q9Z2V5|HDAC6_MOUSE	tr|A0A2K6T330|A0A2K6T330_SAIBB, tr|A0A2K6UD88|A0A2K6UD88_SAIBB, tr|A0A2K6SG69|A0A2K6SG69_SAIBB
OG0001267	sp|Q6DIC0|SMCA2_MOUSE	tr|A0A2K6V1J6|A0A2K6V1J6_SAIBB
OG0001267	sp|Q3TKT4|SMCA4_MOUSE	tr|A0A2K6U4Y2|A0A2K6U4Y2_SAIBB
OG0001269	sp|Q02384|SOS2_MOUSE	tr|A0A2K6TTA0|A0A2K6TTA0_SAIBB
OG0001269	sp|Q62245|SOS1_MOUSE	tr|A0A2K6TXW1|A0A2K6TXW1_SAIBB
OG0001270	sp|Q921J4|UBE2S_MOUSE, tr|A0A6I8MX03|A0A6I8MX03_MOUSE	tr|A0A2K6UEJ6|A0A2K6UEJ6_SAIBB, tr|A0A2K6TGS5|A0A2K6TGS5_SAIBB
OG0001271	sp|Q9D9M2|UBP12_MOUSE	tr|A0A2K6T223|A0A2K6T223_SAIBB
OG0001271	sp|P62069|UBP46_MOUSE	tr|A0A2K6S7Y0|A0A2K6S7Y0_SAIBB
OG0001272	sp|Q4VA61|DSCL1_MOUSE	tr|A0A2K6SDY3|A0A2K6SDY3_SAIBB
OG0001272	sp|Q9ERC8|DSCAM_MOUSE	tr|A0A2K6UJT1|A0A2K6UJT1_SAIBB
OG0001273	sp|Q64527|WNT8A_MOUSE	tr|A0A2K6SG59|A0A2K6SG59_SAIBB
OG0001273	sp|Q9WUD6|WNT8B_MOUSE	tr|A0A2K6ST10|A0A2K6ST10_SAIBB
OG0001274	sp|O09046|OXLA_MOUSE, tr|Q5SPH3|Q5SPH3_MOUSE, tr|B1ARV3|B1ARV3_MOUSE	tr|A0A2K6SSU4|A0A2K6SSU4_SAIBB
OG0001275	sp|P48771|CX7A2_MOUSE	tr|A0A2K6S213|A0A2K6S213_SAIBB, tr|A0A2K6TVW7|A0A2K6TVW7_SAIBB, tr|A0A2K6SVD4|A0A2K6SVD4_SAIBB
OG0001276	sp|A2RSQ0|DEN5B_MOUSE	tr|A0A2K6TE43|A0A2K6TE43_SAIBB
OG0001276	sp|Q6PAL8|DEN5A_MOUSE	tr|A0A2K6SG61|A0A2K6SG61_SAIBB
OG0001277	sp|Q8BMF5|GRIK4_MOUSE	tr|A0A2K6U7F7|A0A2K6U7F7_SAIBB
OG0001277	sp|Q61626|GRIK5_MOUSE	tr|A0A2K6ST74|A0A2K6ST74_SAIBB
OG0001278	sp|Q8BSK8|KS6B1_MOUSE	tr|A0A2K6SQD7|A0A2K6SQD7_SAIBB
OG0001278	sp|Q9Z1M4|KS6B2_MOUSE	tr|A0A2K6TG76|A0A2K6TG76_SAIBB
OG0001279	sp|P16305|GBRA6_MOUSE	tr|A0A2K6TU60|A0A2K6TU60_SAIBB
OG0001279	sp|Q9D6F4|GBRA4_MOUSE	tr|A0A2K6UKL5|A0A2K6UKL5_SAIBB
OG0001280	sp|P0C6A1|GTR7_MOUSE	tr|A0A2K6SXF1|A0A2K6SXF1_SAIBB
OG0001280	sp|Q9WV38|GTR5_MOUSE	tr|A0A2K6U3G7|A0A2K6U3G7_SAIBB
OG0001281	sp|Q9Z2D1|MTMR2_MOUSE	tr|A0A2K6S5H0|A0A2K6S5H0_SAIBB
OG0001281	sp|Q9Z2C4|MTMR1_MOUSE	tr|A0A2K6SN39|A0A2K6SN39_SAIBB
OG0001282	sp|Q9JLI3|MMEL1_MOUSE	tr|A0A2K6T6T2|A0A2K6T6T2_SAIBB
OG0001282	sp|Q61391|NEP_MOUSE	tr|A0A2K6S7F1|A0A2K6S7F1_SAIBB
OG0001283	sp|Q9ES70|NEK6_MOUSE	tr|A0A2K6TVS2|A0A2K6TVS2_SAIBB
OG0001283	sp|Q9ES74|NEK7_MOUSE	tr|A0A2K6UIM0|A0A2K6UIM0_SAIBB
OG0001284	sp|Q6PAK3|ANM8_MOUSE	tr|A0A2K6TSP6|A0A2K6TSP6_SAIBB
OG0001284	sp|Q9JIF0|ANM1_MOUSE	tr|A0A2K6SLX0|A0A2K6SLX0_SAIBB
OG0001285	sp|A2RT60|HTRA4_MOUSE	tr|A0A2K6SXK7|A0A2K6SXK7_SAIBB
OG0001285	sp|Q9R118|HTRA1_MOUSE	tr|A0A2K6SYG0|A0A2K6SYG0_SAIBB
OG0001286	sp|Q5SYD0|MYO1D_MOUSE	tr|A0A2K6S219|A0A2K6S219_SAIBB
OG0001286	sp|Q5SUA5|MYO1G_MOUSE	tr|A0A2K6UVJ8|A0A2K6UVJ8_SAIBB
OG0001287	sp|Q8R4C2|RUFY2_MOUSE	tr|A0A2K6TLQ8|A0A2K6TLQ8_SAIBB
OG0001287	sp|Q8BIJ7|RUFY1_MOUSE	tr|A0A2K6UGC7|A0A2K6UGC7_SAIBB
OG0001288	sp|P0DN91|T254C_MOUSE, sp|P0DN89|T254A_MOUSE, sp|P0DN90|T254B_MOUSE	tr|A0A2K6TAI7|A0A2K6TAI7_SAIBB
OG0001289	sp|Q6DFY8|BRNP2_MOUSE	tr|A0A2K6US64|A0A2K6US64_SAIBB
OG0001289	sp|Q499E0|BRNP3_MOUSE	tr|A0A2K6TZ97|A0A2K6TZ97_SAIBB
OG0001290	sp|O70126|AURKB_MOUSE	tr|A0A2K6T2S7|A0A2K6T2S7_SAIBB
OG0001290	sp|O88445|AURKC_MOUSE	tr|A0A2K6SXQ9|A0A2K6SXQ9_SAIBB
OG0001291	sp|Q6SJ95|TBPL2_MOUSE	tr|A0A2K6SEJ3|A0A2K6SEJ3_SAIBB
OG0001291	sp|P29037|TBP_MOUSE	tr|A0A2K6UIT2|A0A2K6UIT2_SAIBB
OG0001292	sp|Q8BH04|PCKGM_MOUSE	tr|A0A2K6UP01|A0A2K6UP01_SAIBB
OG0001292	sp|Q9Z2V4|PCKGC_MOUSE	tr|A0A2K6SKS0|A0A2K6SKS0_SAIBB
OG0001293	sp|Q99LX0|PARK7_MOUSE	tr|A0A2K6TWL4|A0A2K6TWL4_SAIBB, tr|A0A2K6TML5|A0A2K6TML5_SAIBB, tr|A0A2K6TDG8|A0A2K6TDG8_SAIBB
OG0001294	sp|Q8R4I1|ATX7_MOUSE	tr|A0A2K6S2S6|A0A2K6S2S6_SAIBB
OG0001294	sp|Q9CZ05|AT7L1_MOUSE	tr|A0A2K6SG95|A0A2K6SG95_SAIBB
OG0001295	tr|A0A075B6D4|A0A075B6D4_MOUSE, tr|A0A075B6B9|A0A075B6B9_MOUSE, tr|A0A075B621|A0A075B621_MOUSE	tr|A0A2K6S2K2|A0A2K6S2K2_SAIBB
OG0001296	tr|B2RTN3|B2RTN3_MOUSE	tr|A0A2K6S8U6|A0A2K6S8U6_SAIBB, tr|A0A2K6TQX5|A0A2K6TQX5_SAIBB, tr|A0A2K6TBI2|A0A2K6TBI2_SAIBB
OG0001297	sp|Q9DBD2|MARH8_MOUSE	tr|A0A2K6T3Z8|A0A2K6T3Z8_SAIBB
OG0001297	sp|Q6NZQ8|MARH1_MOUSE	tr|A0A2K6TTZ0|A0A2K6TTZ0_SAIBB
OG0001299	sp|Q8BHY3|ANO1_MOUSE	tr|A0A2K6TFE9|A0A2K6TFE9_SAIBB
OG0001299	sp|Q8CFW1|ANO2_MOUSE	tr|A0A2K6UFI7|A0A2K6UFI7_SAIBB
OG0001300	sp|Q91V93|RHBT2_MOUSE	tr|A0A2K6UV86|A0A2K6UV86_SAIBB
OG0001300	sp|Q9DAK3|RHBT1_MOUSE	tr|A0A2K6U2T2|A0A2K6U2T2_SAIBB
OG0001301	sp|Q9CPW5|SSRB_MOUSE	tr|A0A2K6SJR9|A0A2K6SJR9_SAIBB, tr|A0A2K6SYY8|A0A2K6SYY8_SAIBB, tr|A0A2K6V406|A0A2K6V406_SAIBB
OG0001302	sp|P61294|RAB6B_MOUSE	tr|A0A2K6UJ81|A0A2K6UJ81_SAIBB, tr|A0A2K6SKV6|A0A2K6SKV6_SAIBB, tr|A0A2K6TVU7|A0A2K6TVU7_SAIBB
OG0001303	sp|Q8C7U7|GALT6_MOUSE	tr|A0A2K6TZG6|A0A2K6TZG6_SAIBB
OG0001303	sp|P70419|GALT3_MOUSE	tr|A0A2K6S9Y8|A0A2K6S9Y8_SAIBB
OG0001304	sp|P97807|FUMH_MOUSE	tr|A0A2K6V8N3|A0A2K6V8N3_SAIBB, tr|A0A2K6SC52|A0A2K6SC52_SAIBB, tr|A0A2K6UGJ6|A0A2K6UGJ6_SAIBB
OG0001305	sp|Q9D8C3|ALG13_MOUSE, tr|Q8BML3|Q8BML3_MOUSE	tr|A0A2K6SFP4|A0A2K6SFP4_SAIBB, tr|A0A2K6UEU7|A0A2K6UEU7_SAIBB
OG0001306	sp|P98195|ATP9B_MOUSE	tr|A0A2K6V0P9|A0A2K6V0P9_SAIBB
OG0001306	sp|O70228|ATP9A_MOUSE	tr|A0A2K6S9L7|A0A2K6S9L7_SAIBB
OG0001307	sp|Q9JLC4|SORC1_MOUSE	tr|A0A2K6U5U2|A0A2K6U5U2_SAIBB
OG0001307	sp|Q8VI51|SORC3_MOUSE	tr|A0A2K6S6M1|A0A2K6S6M1_SAIBB
OG0001308	sp|Q9QZR5|HIPK2_MOUSE	tr|A0A2K6TSL7|A0A2K6TSL7_SAIBB
OG0001308	sp|O88904|HIPK1_MOUSE	tr|A0A2K6SPU3|A0A2K6SPU3_SAIBB
OG0001309	sp|Q9Z0V2|KCND2_MOUSE	tr|A0A2K6SGG8|A0A2K6SGG8_SAIBB
OG0001309	sp|Q9Z0V1|KCND3_MOUSE	tr|A0A2K6SV47|A0A2K6SV47_SAIBB
OG0001310	sp|E9Q4Z2|ACACB_MOUSE	tr|A0A2K6UBF6|A0A2K6UBF6_SAIBB
OG0001310	sp|Q5SWU9|ACACA_MOUSE	tr|A0A2K6RYF9|A0A2K6RYF9_SAIBB
OG0001311	sp|Q8R5C5|ACTY_MOUSE	tr|A0A2K6TNN6|A0A2K6TNN6_SAIBB
OG0001311	sp|P61164|ACTZ_MOUSE	tr|A0A2K6SER5|A0A2K6SER5_SAIBB
OG0001312	sp|Q8BYH8|CHD9_MOUSE	tr|A0A2K6U7W4|A0A2K6U7W4_SAIBB
OG0001312	sp|A2AJK6|CHD7_MOUSE	tr|A0A2K6SPC5|A0A2K6SPC5_SAIBB
OG0001313	sp|Q6ZPE2|MTMR5_MOUSE	tr|A0A2K6V2Z7|A0A2K6V2Z7_SAIBB
OG0001313	sp|E9PXF8|MTMRD_MOUSE	tr|A0A2K6UMJ5|A0A2K6UMJ5_SAIBB
OG0001314	sp|Q8VHQ4|RB40C_MOUSE	tr|A0A2K6S7Y9|A0A2K6S7Y9_SAIBB
OG0001314	sp|Q8VHP8|RB40B_MOUSE	tr|A0A2K6U1C5|A0A2K6U1C5_SAIBB
OG0001315	sp|P70268|PKN1_MOUSE	tr|A0A2K6U900|A0A2K6U900_SAIBB
OG0001315	sp|Q8BWW9|PKN2_MOUSE	tr|A0A2K6UFK6|A0A2K6UFK6_SAIBB
OG0001316	sp|Q8QZR0|TR1L1_MOUSE	tr|A0A2K6SD48|A0A2K6SD48_SAIBB
OG0001316	sp|Q91V04|TRAM1_MOUSE	tr|A0A2K6U3M5|A0A2K6U3M5_SAIBB
OG0001317	sp|Q9CXR1|DHRS7_MOUSE, tr|A0A140LIS8|A0A140LIS8_MOUSE	tr|A0A2K6UCW2|A0A2K6UCW2_SAIBB, tr|A0A2K6SL29|A0A2K6SL29_SAIBB
OG0001318	sp|P18052|PTPRA_MOUSE	tr|A0A2K6S8Y3|A0A2K6S8Y3_SAIBB
OG0001318	sp|P49446|PTPRE_MOUSE	tr|A0A2K6U159|A0A2K6U159_SAIBB
OG0001320	sp|A2AHJ4|BRWD3_MOUSE	tr|A0A2K6SZZ9|A0A2K6SZZ9_SAIBB
OG0001320	sp|Q921C3|BRWD1_MOUSE	tr|A0A2K6U9F8|A0A2K6U9F8_SAIBB
OG0001321	sp|P40201|CHD1_MOUSE	tr|A0A2K6UPZ6|A0A2K6UPZ6_SAIBB
OG0001321	sp|E9PZM4|CHD2_MOUSE	tr|A0A2K6T4X9|A0A2K6T4X9_SAIBB
OG0001322	sp|A0A1W2P872|NOVA2_MOUSE	tr|A0A2K6RYP1|A0A2K6RYP1_SAIBB
OG0001322	sp|Q9JKN6|NOVA1_MOUSE	tr|A0A2K6UV11|A0A2K6UV11_SAIBB
OG0001323	sp|Q80U63|MFN2_MOUSE	tr|A0A2K6UI98|A0A2K6UI98_SAIBB
OG0001323	sp|Q811U4|MFN1_MOUSE	tr|A0A2K6UW47|A0A2K6UW47_SAIBB
OG0001324	tr|Q8BG37|Q8BG37_MOUSE, sp|O08709|PRDX6_MOUSE	tr|A0A2K6UQL5|A0A2K6UQL5_SAIBB, tr|A0A2K6TYS5|A0A2K6TYS5_SAIBB
OG0001325	sp|Q8K4D3|S36A1_MOUSE	tr|A0A2K6TEI6|A0A2K6TEI6_SAIBB
OG0001325	sp|Q8BHK3|S36A2_MOUSE	tr|A0A2K6V7H5|A0A2K6V7H5_SAIBB
OG0001326	sp|Q9D032|SSBP3_MOUSE	tr|A0A2K6UWP8|A0A2K6UWP8_SAIBB
OG0001326	tr|Q3U4B1|Q3U4B1_MOUSE	tr|A0A2K6T2T8|A0A2K6T2T8_SAIBB
OG0001327	tr|A2AHY8|A2AHY8_MOUSE	tr|A0A2K6UQ74|A0A2K6UQ74_SAIBB
OG0001327	sp|Q8N7N5|DCAF8_MOUSE	tr|A0A2K6TNC6|A0A2K6TNC6_SAIBB
OG0001328	sp|P59113|FERM1_MOUSE	tr|A0A2K6SGF3|A0A2K6SGF3_SAIBB
OG0001328	sp|Q8CIB5|FERM2_MOUSE	tr|A0A2K6SW58|A0A2K6SW58_SAIBB
OG0001329	sp|Q8K458|PKR2_MOUSE	tr|A0A2K6US85|A0A2K6US85_SAIBB
OG0001329	sp|Q9JKL1|PKR1_MOUSE	tr|A0A2K6TNP5|A0A2K6TNP5_SAIBB
OG0001330	sp|O88485|DC1I1_MOUSE	tr|A0A2K6UU83|A0A2K6UU83_SAIBB
OG0001330	sp|O88487|DC1I2_MOUSE	tr|A0A2K6TVP1|A0A2K6TVP1_SAIBB
OG0001331	sp|Q9QYS2|GRM3_MOUSE	tr|A0A2K6UAU7|A0A2K6UAU7_SAIBB
OG0001331	sp|Q14BI2|GRM2_MOUSE	tr|A0A2K6SWG4|A0A2K6SWG4_SAIBB
OG0001332	tr|Q80ZP0|Q80ZP0_MOUSE	tr|A0A2K6SII7|A0A2K6SII7_SAIBB
OG0001332	sp|O35723|DNJB3_MOUSE	tr|A0A2K6UEK5|A0A2K6UEK5_SAIBB
OG0001334	sp|A2A5R2|BIG2_MOUSE	tr|A0A2K6TP85|A0A2K6TP85_SAIBB
OG0001334	sp|G3X9K3|BIG1_MOUSE	tr|A0A2K6TVV7|A0A2K6TVV7_SAIBB
OG0001335	sp|P18608|HMGN1_MOUSE	tr|A0A2K6UKN4|A0A2K6UKN4_SAIBB, tr|A0A2K6UIF3|A0A2K6UIF3_SAIBB, tr|A0A2K6TQX3|A0A2K6TQX3_SAIBB
OG0001336	sp|Q8BMN3|ACHB3_MOUSE	tr|A0A2K6SC48|A0A2K6SC48_SAIBB
OG0001336	sp|Q2MKA5|ACHA5_MOUSE	tr|A0A2K6SZ47|A0A2K6SZ47_SAIBB
OG0001337	sp|Q8BTF8|RALYL_MOUSE	tr|A0A2K6TXQ2|A0A2K6TXQ2_SAIBB
OG0001337	sp|Q64012|RALY_MOUSE	tr|A0A2K6RZ77|A0A2K6RZ77_SAIBB
OG0001338	sp|Q9QWV9|CCNT1_MOUSE	tr|A0A2K6TGQ3|A0A2K6TGQ3_SAIBB
OG0001338	sp|Q7TQK0|CCNT2_MOUSE	tr|A0A2K6UVE0|A0A2K6UVE0_SAIBB
OG0001339	sp|Q9Z2W1|STK25_MOUSE	tr|A0A2K6TN49|A0A2K6TN49_SAIBB
OG0001339	sp|Q99KH8|STK24_MOUSE	tr|A0A2K6ST78|A0A2K6ST78_SAIBB
OG0001340	sp|P62082|RS7_MOUSE	tr|A0A2K6SST3|A0A2K6SST3_SAIBB, tr|A0A2K6V6Q2|A0A2K6V6Q2_SAIBB, tr|A0A2K6SVK3|A0A2K6SVK3_SAIBB
OG0001341	sp|P26952|IL3RA_MOUSE	tr|A0A2K6SD85|A0A2K6SD85_SAIBB
OG0001341	sp|Q00941|CSF2R_MOUSE	tr|A0A2K6S735|A0A2K6S735_SAIBB
OG0001342	sp|Q3U1V8|M3K9_MOUSE	tr|A0A2K6TM74|A0A2K6TM74_SAIBB
OG0001342	sp|Q8VDG6|M3K21_MOUSE	tr|A0A2K6TUP9|A0A2K6TUP9_SAIBB
OG0001343	sp|Q5SRY7|FBW1B_MOUSE	tr|A0A2K6SZQ7|A0A2K6SZQ7_SAIBB
OG0001343	sp|Q3ULA2|FBW1A_MOUSE	tr|A0A2K6UY85|A0A2K6UY85_SAIBB
OG0001344	sp|P40646|SOX7_MOUSE, sp|Q61473|SOX17_MOUSE, sp|P43680|SOX18_MOUSE	tr|A0A2K6S835|A0A2K6S835_SAIBB
OG0001345	sp|O55239|NNMT_MOUSE	tr|A0A2K6ULT5|A0A2K6ULT5_SAIBB
OG0001345	sp|P40936|INMT_MOUSE	tr|A0A2K6UMM8|A0A2K6UMM8_SAIBB
OG0001346	sp|Q8BRB7|KAT6B_MOUSE	tr|A0A2K6UA72|A0A2K6UA72_SAIBB
OG0001346	sp|Q8BZ21|KAT6A_MOUSE	tr|A0A2K6SBE3|A0A2K6SBE3_SAIBB
OG0001347	sp|Q8C172|CERS6_MOUSE	tr|A0A2K6TMN4|A0A2K6TMN4_SAIBB
OG0001347	sp|Q9D6K9|CERS5_MOUSE	tr|A0A2K6UW04|A0A2K6UW04_SAIBB
OG0001348	sp|O70583|TRI18_MOUSE	tr|A0A2K6S9P9|A0A2K6S9P9_SAIBB
OG0001348	sp|Q9QUS6|TRIM1_MOUSE	tr|A0A2K6U2B3|A0A2K6U2B3_SAIBB
OG0001349	sp|P81069|GABP2_MOUSE	tr|A0A2K6U361|A0A2K6U361_SAIBB
OG0001349	sp|Q00420|GABP1_MOUSE	tr|A0A2K6SZX4|A0A2K6SZX4_SAIBB
OG0001350	sp|Q9WV60|GSK3B_MOUSE	tr|A0A2K6SYL2|A0A2K6SYL2_SAIBB
OG0001350	sp|Q2NL51|GSK3A_MOUSE	tr|A0A2K6SVP6|A0A2K6SVP6_SAIBB
OG0001351	sp|P86793|CC21C_MOUSE, sp|P84444|CC21A_MOUSE, sp|P86792|CC21B_MOUSE	tr|A0A2K6UEQ1|A0A2K6UEQ1_SAIBB
OG0001352	tr|Q7TRW7|Q7TRW7_MOUSE, tr|A0A0N4SUP0|A0A0N4SUP0_MOUSE	tr|A0A2K6S4C1|A0A2K6S4C1_SAIBB, tr|A0A2K6T3G8|A0A2K6T3G8_SAIBB
OG0001353	sp|Q80ZI2|RTP2_MOUSE	tr|A0A2K6UKB4|A0A2K6UKB4_SAIBB
OG0001353	sp|Q8C8C1|RTP1_MOUSE	tr|A0A2K6U3U3|A0A2K6U3U3_SAIBB
OG0001354	sp|Q8BHZ0|CYRIA_MOUSE	tr|A0A2K6TAM7|A0A2K6TAM7_SAIBB
OG0001354	sp|Q921M7|CYRIB_MOUSE	tr|A0A2K6TWY1|A0A2K6TWY1_SAIBB
OG0001355	tr|Q9D5J5|Q9D5J5_MOUSE	tr|A0A2K6UKW4|A0A2K6UKW4_SAIBB
OG0001355	sp|Q6NZE7|PBIR2_MOUSE	tr|A0A2K6SVS0|A0A2K6SVS0_SAIBB
OG0001356	sp|Q8CEZ0|KCTD2_MOUSE	tr|A0A2K6UEY6|A0A2K6UEY6_SAIBB
OG0001356	sp|Q8VC57|KCTD5_MOUSE	tr|A0A2K6UJ55|A0A2K6UJ55_SAIBB
OG0001357	sp|Q9DC28|KC1D_MOUSE	tr|A0A2K6S6U4|A0A2K6S6U4_SAIBB
OG0001357	sp|Q9JMK2|KC1E_MOUSE	tr|A0A2K6UL40|A0A2K6UL40_SAIBB
OG0001358	sp|Q61329|ZFHX3_MOUSE	tr|A0A2K6UWV9|A0A2K6UWV9_SAIBB
OG0001358	sp|Q9JJN2|ZFHX4_MOUSE	tr|A0A2K6TMD5|A0A2K6TMD5_SAIBB
OG0001359	sp|Q9QZ41|DBF4A_MOUSE	tr|A0A2K6USV6|A0A2K6USV6_SAIBB, tr|A0A2K6UT70|A0A2K6UT70_SAIBB, tr|A0A2K6T431|A0A2K6T431_SAIBB
OG0001360	sp|P47915|RL29_MOUSE, tr|W4VSN7|W4VSN7_MOUSE	tr|A0A2K6UQV7|A0A2K6UQV7_SAIBB, tr|A0A2K6SB53|A0A2K6SB53_SAIBB
OG0001361	sp|Q5SVR0|TBC9B_MOUSE	tr|A0A2K6TQ22|A0A2K6TQ22_SAIBB
OG0001361	sp|Q3UYK3|TBCD9_MOUSE	tr|A0A2K6UTS7|A0A2K6UTS7_SAIBB
OG0001362	sp|Q80WJ6|MRP9_MOUSE	tr|A0A2K6UA18|A0A2K6UA18_SAIBB
OG0001362	sp|Q9R1X5|MRP5_MOUSE	tr|A0A2K6SMH4|A0A2K6SMH4_SAIBB
OG0001363	sp|Q8JZZ0|UD3A2_MOUSE, sp|Q3UP75|UD3A1_MOUSE	tr|A0A2K6TWB0|A0A2K6TWB0_SAIBB, tr|A0A2K6SPQ5|A0A2K6SPQ5_SAIBB
OG0001364	sp|Q8K363|DDX18_MOUSE	tr|A0A2K6V4V6|A0A2K6V4V6_SAIBB, tr|A0A2K6UWR5|A0A2K6UWR5_SAIBB, tr|A0A2K6TIG0|A0A2K6TIG0_SAIBB
OG0001365	sp|P62855|RS26_MOUSE	tr|A0A2K6UQW8|A0A2K6UQW8_SAIBB, tr|A0A2K6TJR7|A0A2K6TJR7_SAIBB, tr|A0A2K6UK74|A0A2K6UK74_SAIBB
OG0001366	tr|A0A1D5RLS7|A0A1D5RLS7_MOUSE	tr|A0A2K6SRX6|A0A2K6SRX6_SAIBB
OG0001366	sp|P70280|VAMP7_MOUSE	tr|A0A2K6TI86|A0A2K6TI86_SAIBB
OG0001367	sp|Q9JJ26|MEFV_MOUSE	tr|A0A2K6T323|A0A2K6T323_SAIBB
OG0001367	sp|Q62158|TRI27_MOUSE	tr|A0A2K6TIS2|A0A2K6TIS2_SAIBB
OG0001368	sp|Q8BX46|SKOR1_MOUSE	tr|A0A2K6UG98|A0A2K6UG98_SAIBB
OG0001368	sp|A7M7C7|SKOR2_MOUSE	tr|A0A2K6SES1|A0A2K6SES1_SAIBB
OG0001369	sp|P97479|MYO7A_MOUSE	tr|A0A2K6SU32|A0A2K6SU32_SAIBB
OG0001369	sp|Q99MZ6|MYO7B_MOUSE	tr|A0A2K6UDI2|A0A2K6UDI2_SAIBB
OG0001370	sp|Q65Z95|YPEL2_MOUSE	tr|A0A2K6TP60|A0A2K6TP60_SAIBB
OG0001370	sp|Q9ESC7|YPEL1_MOUSE	tr|A0A2K6TDU2|A0A2K6TDU2_SAIBB
OG0001371	sp|Q6NXN1|SZRD1_MOUSE	tr|A0A2K6V4J1|A0A2K6V4J1_SAIBB, tr|A0A2K6TX51|A0A2K6TX51_SAIBB, tr|A0A2K6TY34|A0A2K6TY34_SAIBB
OG0001372	sp|P48542|KCNJ6_MOUSE	tr|A0A2K6TSU1|A0A2K6TSU1_SAIBB
OG0001372	sp|P48545|KCNJ5_MOUSE	tr|A0A2K6SLW3|A0A2K6SLW3_SAIBB
OG0001373	sp|Q3TYU2|AT135_MOUSE	tr|A0A2K6U8R2|A0A2K6U8R2_SAIBB
OG0001373	sp|Q5XF90|AT134_MOUSE	tr|A0A2K6UL52|A0A2K6UL52_SAIBB
OG0001374	sp|O35643|AP1B1_MOUSE	tr|A0A2K6SYC0|A0A2K6SYC0_SAIBB
OG0001374	sp|Q9DBG3|AP2B1_MOUSE	tr|A0A2K6UVW0|A0A2K6UVW0_SAIBB
OG0001375	sp|P51829|ADCY7_MOUSE	tr|A0A2K6U6M4|A0A2K6U6M4_SAIBB
OG0001375	sp|Q80TL1|ADCY2_MOUSE	tr|A0A2K6TF30|A0A2K6TF30_SAIBB
OG0001376	sp|Q8VBX4|CLC4K_MOUSE	tr|A0A2K6SLS4|A0A2K6SLS4_SAIBB
OG0001376	sp|P70194|CLC4F_MOUSE	tr|A0A2K6SS37|A0A2K6SS37_SAIBB
OG0001377	sp|Q9EST1|GSDMA_MOUSE, sp|Q5Y4Y6|GSDA3_MOUSE, sp|Q32M21|GSDA2_MOUSE	tr|A0A2K6T6C8|A0A2K6T6C8_SAIBB
OG0001378	sp|P51859|HDGF_MOUSE, tr|Q2VPR5|Q2VPR5_MOUSE, sp|Q9JMG7|HDGR3_MOUSE	tr|A0A2K6V1C2|A0A2K6V1C2_SAIBB
OG0001379	sp|O55057|PDE6D_MOUSE	tr|A0A2K6V8B3|A0A2K6V8B3_SAIBB, tr|A0A2K6TVN2|A0A2K6TVN2_SAIBB, tr|A0A2K6TJP9|A0A2K6TJP9_SAIBB
OG0001380	sp|Q99K70|RRAGC_MOUSE	tr|A0A2K6UBS8|A0A2K6UBS8_SAIBB
OG0001380	sp|Q7TT45|RRAGD_MOUSE	tr|A0A2K6V615|A0A2K6V615_SAIBB
OG0001381	sp|Q8R107|PRLD1_MOUSE	tr|A0A2K6RYR0|A0A2K6RYR0_SAIBB, tr|A0A2K6TPJ1|A0A2K6TPJ1_SAIBB, tr|A0A2K6SSF8|A0A2K6SSF8_SAIBB
OG0001382	tr|G3X992|G3X992_MOUSE	tr|A0A2K6TBF2|A0A2K6TBF2_SAIBB
OG0001382	sp|Q9WVG9|MS3L1_MOUSE	tr|A0A2K6S313|A0A2K6S313_SAIBB
OG0001383	sp|O88597|BECN1_MOUSE	tr|A0A2K6SP75|A0A2K6SP75_SAIBB
