Orthogroup	Mus_musculus	Odocoileus_virginianus_texanus
OG0002105	sp|Q61249|IGBP1_MOUSE, sp|Q9QZ29|IGB1B_MOUSE	tr|A0A6J0WQ49|A0A6J0WQ49_ODOVR
OG0002106	sp|Q62158|TRI27_MOUSE, sp|Q8VH31|RFPLA_MOUSE	tr|A0A6J0X807|A0A6J0X807_ODOVR
OG0002107	sp|Q9CTH6|FCF1_MOUSE	tr|A0A6J0YMZ2|A0A6J0YMZ2_ODOVR, tr|A0A6J0Y289|A0A6J0Y289_ODOVR
OG0002108	sp|Q9WTZ9|BEX3_MOUSE	tr|A0A6J0Y7D3|A0A6J0Y7D3_ODOVR, tr|A0A6J0Y9I1|A0A6J0Y9I1_ODOVR
OG0002109	tr|K7N5X7|K7N5X7_MOUSE, tr|E9PZU2|E9PZU2_MOUSE	tr|A0A6J0Y441|A0A6J0Y441_ODOVR
OG0002110	sp|Q65Z95|YPEL2_MOUSE	tr|A0A6J0YVI1|A0A6J0YVI1_ODOVR, tr|A0A6J0YDR3|A0A6J0YDR3_ODOVR
OG0002111	sp|Q9R0Y5|KAD1_MOUSE	tr|A0A6J0X8Q3|A0A6J0X8Q3_ODOVR, tr|A0A6J0VZX0|A0A6J0VZX0_ODOVR
OG0002113	sp|P0DPE0|EFMT4_MOUSE, sp|P0DPD9|EFCE2_MOUSE	tr|A0A6J0WGU1|A0A6J0WGU1_ODOVR
OG0002114	sp|Q5PR73|DIRA2_MOUSE	tr|A0A6J0XJP3|A0A6J0XJP3_ODOVR, tr|A0A6J0XRY9|A0A6J0XRY9_ODOVR
OG0002115	sp|Q640N2|AR13B_MOUSE, sp|Q9D416|AR13A_MOUSE	tr|A0A6J0X7A0|A0A6J0X7A0_ODOVR
OG0002116	sp|Q8CB65|NEMP2_MOUSE	tr|A0A6J0YDZ5|A0A6J0YDZ5_ODOVR, tr|A0A6J0Z5M5|A0A6J0Z5M5_ODOVR
OG0002117	tr|Q3UWL8|Q3UWL8_MOUSE	tr|A0A6J0Z8N0|A0A6J0Z8N0_ODOVR, tr|A0A6J0W1X7|A0A6J0W1X7_ODOVR
OG0002118	sp|Q571H0|NPA1P_MOUSE	tr|A0A6J0YRP9|A0A6J0YRP9_ODOVR, tr|A0A6J0WCI6|A0A6J0WCI6_ODOVR
OG0002119	sp|Q61147|CERU_MOUSE	tr|A0A6J0YZF0|A0A6J0YZF0_ODOVR, tr|A0A6J0Z1H1|A0A6J0Z1H1_ODOVR
OG0002120	sp|Q91WB4|PKHF2_MOUSE	tr|A0A6J0WJ70|A0A6J0WJ70_ODOVR, tr|A0A6J0YZI7|A0A6J0YZI7_ODOVR
OG0002121	sp|Q9QZK2|BCAR3_MOUSE	tr|A0A6J0ZFC3|A0A6J0ZFC3_ODOVR, tr|A0A6J0WTF6|A0A6J0WTF6_ODOVR
OG0002122	sp|Q9JIH2|NUP50_MOUSE, tr|Q3V2K7|Q3V2K7_MOUSE	tr|A0A6J0X234|A0A6J0X234_ODOVR
OG0002123	sp|Q497L9|S22AE_MOUSE	tr|A0A6J0XWT4|A0A6J0XWT4_ODOVR, tr|A0A6J0Z933|A0A6J0Z933_ODOVR
OG0002124	sp|Q5SU73|COIL_MOUSE	tr|A0A6J0WQT9|A0A6J0WQT9_ODOVR, tr|A0A6J0X6Q4|A0A6J0X6Q4_ODOVR
OG0002125	sp|Q8K3A6|ARMX6_MOUSE	tr|A0A6J0VTU4|A0A6J0VTU4_ODOVR, tr|A0A6J0VTS5|A0A6J0VTS5_ODOVR
OG0002126	tr|E9PUA5|E9PUA5_MOUSE, sp|Q9QWT9|KIFC1_MOUSE	tr|A0A6J0WNC7|A0A6J0WNC7_ODOVR
OG0002127	sp|Q3THK3|T2FA_MOUSE	tr|A0A6J0ZFX4|A0A6J0ZFX4_ODOVR, tr|A0A6J0ZEG7|A0A6J0ZEG7_ODOVR
OG0002128	sp|P70404|IDHG1_MOUSE, sp|Q8BPC6|IDHG2_MOUSE	tr|A0A6J0XCC3|A0A6J0XCC3_ODOVR
OG0002129	sp|Q8R2N0|TAP26_MOUSE	tr|A0A6J0W6U8|A0A6J0W6U8_ODOVR, tr|A0A6J0Z487|A0A6J0Z487_ODOVR
OG0002130	sp|Q8VCK6|FFAR2_MOUSE	tr|A0A6J0VPY6|A0A6J0VPY6_ODOVR, tr|A0A6J0VQ99|A0A6J0VQ99_ODOVR
OG0002131	tr|S4R1W5|S4R1W5_MOUSE	tr|A0A6J0WPT7|A0A6J0WPT7_ODOVR, tr|A0A6J0ZCW8|A0A6J0ZCW8_ODOVR
OG0002132	sp|Q80ZU4|SMI19_MOUSE	tr|A0A6J0X263|A0A6J0X263_ODOVR, tr|A0A6J0WU92|A0A6J0WU92_ODOVR
OG0002133	sp|Q8BWU5|OSGEP_MOUSE	tr|A0A6J0WZA0|A0A6J0WZA0_ODOVR, tr|A0A6J0WZA5|A0A6J0WZA5_ODOVR
OG0002134	sp|Q8K1C0|ANGE2_MOUSE	tr|A0A6J0X8F5|A0A6J0X8F5_ODOVR, tr|A0A6J0XC09|A0A6J0XC09_ODOVR
OG0002135	sp|Q9DCG6|PBLD1_MOUSE, sp|Q9CXN7|PBLD2_MOUSE	tr|A0A6J0VPU4|A0A6J0VPU4_ODOVR
OG0002136	sp|O35717|SOCS2_MOUSE	tr|A0A6J0XU31|A0A6J0XU31_ODOVR, tr|A0A6J0WKG2|A0A6J0WKG2_ODOVR
OG0002137	sp|Q9JI83|PLAC1_MOUSE, sp|Q4FZG8|OOSP2_MOUSE	tr|A0A6J0VWE4|A0A6J0VWE4_ODOVR
OG0002138	sp|Q62193|RFA2_MOUSE	tr|A0A6J0YUJ9|A0A6J0YUJ9_ODOVR, tr|A0A6J0X808|A0A6J0X808_ODOVR
OG0002139	sp|Q8VEY3|OL958_MOUSE	tr|A0A6J0ZBN5|A0A6J0ZBN5_ODOVR, tr|A0A6J0X7H6|A0A6J0X7H6_ODOVR
OG0002140	tr|G3X8R7|G3X8R7_MOUSE, tr|Q3UZY6|Q3UZY6_MOUSE	tr|A0A6J0XNT8|A0A6J0XNT8_ODOVR
OG0002141	sp|O88575|S620B_MOUSE, sp|Q8VDB9|S620A_MOUSE	tr|A0A6J0ZE39|A0A6J0ZE39_ODOVR
OG0002142	sp|P35343|CXCR2_MOUSE	tr|A0A6J0WB39|A0A6J0WB39_ODOVR, tr|A0A6J0WBF2|A0A6J0WBF2_ODOVR
OG0002143	sp|P61979|HNRPK_MOUSE	tr|A0A6J0Y4H4|A0A6J0Y4H4_ODOVR, tr|A0A6J0WFW0|A0A6J0WFW0_ODOVR
OG0002144	sp|A0A140LHF2|VSXL2_MOUSE, sp|D3YX43|VSI10_MOUSE	tr|A0A6J0W5G8|A0A6J0W5G8_ODOVR
OG0002145	sp|P00796|RENI2_MOUSE, sp|P06281|RENI1_MOUSE	tr|A0A6J0VSP7|A0A6J0VSP7_ODOVR
OG0002146	sp|P16951|ATF2_MOUSE	tr|A0A6J0X715|A0A6J0X715_ODOVR, tr|A0A6J0VPG6|A0A6J0VPG6_ODOVR
OG0002147	sp|Q3TIW9|ENPP7_MOUSE	tr|A0A6J0Y1A8|A0A6J0Y1A8_ODOVR, tr|A0A6J0Y0I1|A0A6J0Y0I1_ODOVR
OG0002148	sp|P13439|UMPS_MOUSE	tr|A0A6J0ZAU8|A0A6J0ZAU8_ODOVR, tr|A0A6J0Y0X3|A0A6J0Y0X3_ODOVR
OG0002149	sp|P31996|CD68_MOUSE	tr|A0A6J0VIH7|A0A6J0VIH7_ODOVR, tr|A0A6J0WI38|A0A6J0WI38_ODOVR
OG0002150	sp|Q64385|I11RA_MOUSE, sp|P70225|I11RB_MOUSE	tr|A0A6J0XXJ7|A0A6J0XXJ7_ODOVR
OG0002151	sp|Q3TNH5|F172A_MOUSE	tr|A0A6J0XTA7|A0A6J0XTA7_ODOVR, tr|A0A6J0VU22|A0A6J0VU22_ODOVR
OG0002152	sp|Q3U276|SDHF1_MOUSE	tr|A0A6J0YIN4|A0A6J0YIN4_ODOVR, tr|A0A6J0VPU8|A0A6J0VPU8_ODOVR
OG0002153	sp|Q60774|TM45A_MOUSE	tr|A0A6J0YUB4|A0A6J0YUB4_ODOVR, tr|A0A6J0YW85|A0A6J0YW85_ODOVR
OG0002154	sp|Q9WTJ8|FA50B_MOUSE, sp|Q9WV03|FA50A_MOUSE	tr|A0A6J0XKG0|A0A6J0XKG0_ODOVR
OG0002155	sp|Q3TMW1|C102A_MOUSE	tr|A0A6J0XPZ8|A0A6J0XPZ8_ODOVR, tr|A0A6J0YE55|A0A6J0YE55_ODOVR
OG0002156	sp|Q7TQD2|TPPP_MOUSE	tr|A0A6J0XDI3|A0A6J0XDI3_ODOVR, tr|A0A6J0XRM9|A0A6J0XRM9_ODOVR
OG0002157	tr|Q811Q3|Q811Q3_MOUSE	tr|A0A6J0Y475|A0A6J0Y475_ODOVR, tr|A0A6J0Y4V5|A0A6J0Y4V5_ODOVR
OG0002158	sp|Q91WA1|TIPIN_MOUSE	tr|A0A6J0WMV1|A0A6J0WMV1_ODOVR, tr|A0A6J0W9E0|A0A6J0W9E0_ODOVR
OG0002159	sp|Q99PN3|TRI26_MOUSE	tr|A0A6J0X3I5|A0A6J0X3I5_ODOVR, tr|A0A6J0X3E6|A0A6J0X3E6_ODOVR
OG0002160	sp|Q9JKL5|CHP3_MOUSE, tr|Q9DAJ7|Q9DAJ7_MOUSE	tr|A0A6J0W9V5|A0A6J0W9V5_ODOVR
OG0002161	sp|O09198|MAL_MOUSE	tr|A0A6J0W980|A0A6J0W980_ODOVR, tr|A0A6J0W452|A0A6J0W452_ODOVR
OG0002162	sp|P23242|CXA1_MOUSE, sp|Q6S5G4|CXA6_MOUSE	tr|A0A6J0WZH9|A0A6J0WZH9_ODOVR
OG0002163	tr|Q3ZAS0|Q3ZAS0_MOUSE	tr|A0A6J0Y4W6|A0A6J0Y4W6_ODOVR, tr|A0A6J0VYU2|A0A6J0VYU2_ODOVR
OG0002164	sp|Q9JKP8|CHRC1_MOUSE	tr|A0A6J0VRB0|A0A6J0VRB0_ODOVR, tr|A0A6J0Z9A9|A0A6J0Z9A9_ODOVR
OG0002165	tr|E9Q492|E9Q492_MOUSE	tr|A0A6J0XE63|A0A6J0XE63_ODOVR, tr|A0A6J0X9L1|A0A6J0X9L1_ODOVR
OG0002166	sp|Q63880|EST3A_MOUSE, sp|Q8VCU1|EST3B_MOUSE	tr|A0A6J0WVL6|A0A6J0WVL6_ODOVR
OG0002167	sp|Q6IE21|OTU6A_MOUSE	tr|A0A6J0WLA4|A0A6J0WLA4_ODOVR, tr|A0A6J0VIS7|A0A6J0VIS7_ODOVR
OG0002168	sp|Q8CCT7|NSUN3_MOUSE	tr|A0A6J0W8Z3|A0A6J0W8Z3_ODOVR, tr|A0A6J0X7Z7|A0A6J0X7Z7_ODOVR
OG0002169	sp|Q9D1C3|PREY_MOUSE	tr|A0A6J0VGK2|A0A6J0VGK2_ODOVR, tr|A0A6J0Z6G3|A0A6J0Z6G3_ODOVR
OG0002170	sp|Q7TQ65|TMC4_MOUSE	tr|A0A6J0X5Q5|A0A6J0X5Q5_ODOVR, tr|A0A6J0XND2|A0A6J0XND2_ODOVR
OG0002171	sp|P16297|IL2RB_MOUSE	tr|A0A6J0WCE0|A0A6J0WCE0_ODOVR, tr|A0A6J0VXR4|A0A6J0VXR4_ODOVR
OG0002172	sp|P35428|HES1_MOUSE	tr|A0A6J0WI09|A0A6J0WI09_ODOVR, tr|A0A6J0W0R0|A0A6J0W0R0_ODOVR
OG0002173	sp|Q62446|FKBP3_MOUSE	tr|A0A6J0YZ35|A0A6J0YZ35_ODOVR, tr|A0A6J0WH49|A0A6J0WH49_ODOVR
OG0002174	sp|Q8VE98|CD276_MOUSE	tr|A0A6J0XR15|A0A6J0XR15_ODOVR, tr|A0A6J0WFZ5|A0A6J0WFZ5_ODOVR
OG0002175	sp|Q6NZF1|ZC11A_MOUSE	tr|A0A6J0ZDA1|A0A6J0ZDA1_ODOVR, tr|A0A6J0W905|A0A6J0W905_ODOVR
OG0002176	sp|Q9D9E0|S22AH_MOUSE	tr|A0A6J0YUS5|A0A6J0YUS5_ODOVR, tr|A0A6J0WTA4|A0A6J0WTA4_ODOVR
OG0002177	sp|Q9JHA8|VWA7_MOUSE	tr|A0A6J0XUK1|A0A6J0XUK1_ODOVR, tr|A0A6J0WCA6|A0A6J0WCA6_ODOVR
OG0002178	sp|P11032|GRAA_MOUSE	tr|A0A6J0XU86|A0A6J0XU86_ODOVR, tr|A0A6J0XU83|A0A6J0XU83_ODOVR
OG0002179	sp|P14106|C1QB_MOUSE, sp|Q02105|C1QC_MOUSE	tr|A0A6J0VYI5|A0A6J0VYI5_ODOVR
OG0002180	sp|Q0VBK2|K2C80_MOUSE	tr|A0A6J0YQK3|A0A6J0YQK3_ODOVR, tr|A0A6J0WUV2|A0A6J0WUV2_ODOVR
OG0002181	sp|Q91WS7|DEPD7_MOUSE	tr|A0A6J0YCA7|A0A6J0YCA7_ODOVR, tr|A0A6J0XZD3|A0A6J0XZD3_ODOVR
OG0002182	sp|A2APA5|FA209_MOUSE	tr|A0A6J0YDD6|A0A6J0YDD6_ODOVR, tr|A0A6J0YI68|A0A6J0YI68_ODOVR
OG0002183	sp|Q6PHZ5|RB15B_MOUSE	tr|A0A6J0WE34|A0A6J0WE34_ODOVR, tr|A0A6J0W799|A0A6J0W799_ODOVR
OG0002184	sp|Q7TSY8|SGO2_MOUSE, tr|J3QMK1|J3QMK1_MOUSE	tr|A0A6J0XZE9|A0A6J0XZE9_ODOVR
OG0002185	tr|Q8VF27|Q8VF27_MOUSE	tr|A0A6J0Z205|A0A6J0Z205_ODOVR, tr|A0A6J0Z0H9|A0A6J0Z0H9_ODOVR
OG0002186	sp|Q99JX4|EIF3M_MOUSE	tr|A0A6J0YPK4|A0A6J0YPK4_ODOVR, tr|A0A6J0Z0I8|A0A6J0Z0I8_ODOVR
OG0002187	sp|Q9JIY0|PKHO1_MOUSE	tr|A0A6J0YUH3|A0A6J0YUH3_ODOVR, tr|A0A6J0Z139|A0A6J0Z139_ODOVR
OG0002188	sp|Q91WC1|POTE1_MOUSE, tr|H7BX60|H7BX60_MOUSE	tr|A0A6J0Y464|A0A6J0Y464_ODOVR
OG0002189	sp|P10754|ZFP13_MOUSE	tr|A0A6J0YUN0|A0A6J0YUN0_ODOVR, tr|A0A6J0VY11|A0A6J0VY11_ODOVR
OG0002190	sp|P16563|CRIS2_MOUSE	tr|A0A6J0XLJ5|A0A6J0XLJ5_ODOVR, tr|A0A6J0XK66|A0A6J0XK66_ODOVR
OG0002191	sp|Q69Z61|PWP2A_MOUSE	tr|A0A6J0VGF9|A0A6J0VGF9_ODOVR, tr|A0A6J0YBC0|A0A6J0YBC0_ODOVR
OG0002192	sp|Q9QXU7|PROK2_MOUSE, sp|Q14A28|PROK1_MOUSE	tr|A0A6J0WIG1|A0A6J0WIG1_ODOVR
OG0002194	sp|P22227|ZFP42_MOUSE	tr|A0A6J0X6Y4|A0A6J0X6Y4_ODOVR, tr|A0A6J0VR71|A0A6J0VR71_ODOVR
OG0002195	sp|Q04573|NPY1R_MOUSE, sp|Q61212|NPY6R_MOUSE	tr|A0A6J0YD29|A0A6J0YD29_ODOVR
OG0002196	sp|Q3UFY4|RSH3A_MOUSE, sp|Q9DA80|RSH3B_MOUSE	tr|A0A6J0W410|A0A6J0W410_ODOVR
OG0002197	sp|Q6NXH3|GPBP1_MOUSE	tr|A0A6J0Y4Y9|A0A6J0Y4Y9_ODOVR, tr|A0A6J0ZDM3|A0A6J0ZDM3_ODOVR
OG0002198	sp|Q9ERP3|TRI54_MOUSE	tr|A0A6J0Y8G4|A0A6J0Y8G4_ODOVR, tr|A0A6J0WYZ5|A0A6J0WYZ5_ODOVR
OG0002199	sp|Q91WQ9|CALL4_MOUSE	tr|A0A6J0YX35|A0A6J0YX35_ODOVR, tr|A0A6J0VW27|A0A6J0VW27_ODOVR
OG0002200	sp|O54827|AT10A_MOUSE	tr|A0A6J0YQG3|A0A6J0YQG3_ODOVR, tr|A0A6J0YCB5|A0A6J0YCB5_ODOVR
OG0002201	sp|Q8C166|CPNE1_MOUSE, sp|Q8BT60|CPNE3_MOUSE	tr|A0A6J0ZCA7|A0A6J0ZCA7_ODOVR
OG0002202	sp|Q03717|KCNB1_MOUSE	tr|A0A6J0YJN9|A0A6J0YJN9_ODOVR, tr|A0A6J0XNG5|A0A6J0XNG5_ODOVR
OG0002203	tr|B1AWG4|B1AWG4_MOUSE, tr|A2A9H6|A2A9H6_MOUSE	tr|A0A6J0VZE2|A0A6J0VZE2_ODOVR
OG0002204	tr|D3YYJ7|D3YYJ7_MOUSE, sp|Q8R1M8|MPTX_MOUSE	tr|A0A6J0X096|A0A6J0X096_ODOVR
OG0002205	tr|Q8VGX6|Q8VGX6_MOUSE	tr|A0A6J0YIN9|A0A6J0YIN9_ODOVR, tr|A0A6J0YH36|A0A6J0YH36_ODOVR
OG0002207	sp|Q9DAL9|FA24L_MOUSE, sp|Q8CF27|FA24A_MOUSE	tr|A0A6J0XZV5|A0A6J0XZV5_ODOVR
OG0002208	sp|Q91ZM8|CABP7_MOUSE, sp|Q9JJG7|CABP8_MOUSE	tr|A0A6J0YLT7|A0A6J0YLT7_ODOVR
OG0002209	sp|Q9JLZ6|HIC2_MOUSE	tr|A0A6J0VT39|A0A6J0VT39_ODOVR, tr|A0A6J0XY48|A0A6J0XY48_ODOVR
OG0002210	sp|Q9Z2G1|FM1AA_MOUSE, sp|Q8C0T1|FM1AB_MOUSE	tr|A0A6J0Z6S0|A0A6J0Z6S0_ODOVR
OG0002211	sp|Q4FK66|PR38A_MOUSE	tr|A0A6J0VIG3|A0A6J0VIG3_ODOVR, tr|A0A6J0VU82|A0A6J0VU82_ODOVR
OG0002212	sp|Q62266|SPR1A_MOUSE, sp|Q62267|SPR1B_MOUSE	tr|A0A6J0YDM4|A0A6J0YDM4_ODOVR
OG0002214	sp|P31313|HXC11_MOUSE	tr|A0A6J0XLT5|A0A6J0XLT5_ODOVR, tr|A0A6J0WYK6|A0A6J0WYK6_ODOVR
OG0002215	sp|P41317|MBL2_MOUSE, sp|P39039|MBL1_MOUSE	tr|A0A6J0ZDT4|A0A6J0ZDT4_ODOVR
OG0002216	sp|O88816|SNAT_MOUSE	tr|A0A6J0ZAZ0|A0A6J0ZAZ0_ODOVR, tr|A0A6J0ZCK2|A0A6J0ZCK2_ODOVR
OG0002217	sp|Q3U6B2|GP183_MOUSE	tr|A0A6J0XY77|A0A6J0XY77_ODOVR, tr|A0A6J0XYK9|A0A6J0XYK9_ODOVR
OG0002218	sp|Q6IQY5|CEP70_MOUSE	tr|A0A6J0Z5X9|A0A6J0Z5X9_ODOVR, tr|A0A6J0VXZ1|A0A6J0VXZ1_ODOVR
OG0002219	sp|A2AIL4|NDUF6_MOUSE	tr|A0A6J0WJ01|A0A6J0WJ01_ODOVR, tr|A0A6J0WDK7|A0A6J0WDK7_ODOVR
OG0002220	tr|L7N466|L7N466_MOUSE, sp|Q9D110|MTHFS_MOUSE	tr|A0A6J0Y453|A0A6J0Y453_ODOVR
OG0002221	sp|P23813|HXD11_MOUSE, sp|P31311|HXA11_MOUSE	tr|A0A6J0WK31|A0A6J0WK31_ODOVR
OG0002222	sp|P42866|OPRM_MOUSE, sp|P32300|OPRD_MOUSE	tr|A0A6J0VHE4|A0A6J0VHE4_ODOVR
OG0002223	sp|P70296|PEBP1_MOUSE, sp|Q8VIN1|PEBP2_MOUSE	tr|A0A6J0W9H9|A0A6J0W9H9_ODOVR
OG0002224	sp|Q8C8T7|ELFN1_MOUSE, sp|Q68FM6|PPR29_MOUSE	tr|A0A6J0YF53|A0A6J0YF53_ODOVR
OG0002225	sp|Q8BFZ6|IDI2_MOUSE, sp|P58044|IDI1_MOUSE	tr|A0A6J0WNB1|A0A6J0WNB1_ODOVR
OG0002226	sp|Q8C7N7|APH1B_MOUSE, sp|Q9DCZ9|APH1C_MOUSE	tr|A0A6J0Y6J3|A0A6J0Y6J3_ODOVR
OG0002227	sp|Q9EP66|HCAR2_MOUSE	tr|A0A6J0X974|A0A6J0X974_ODOVR, tr|A0A6J0VKZ9|A0A6J0VKZ9_ODOVR
OG0002228	sp|Q9WUD8|FAIM1_MOUSE, tr|J3QPY3|J3QPY3_MOUSE	tr|A0A6J0VWA9|A0A6J0VWA9_ODOVR
OG0002229	sp|P21107|TPM3_MOUSE	tr|A0A6J0WZ42|A0A6J0WZ42_ODOVR, tr|A0A6J0YJK3|A0A6J0YJK3_ODOVR
OG0002230	sp|Q8CIB9|ESCO2_MOUSE	tr|A0A6J0W8R7|A0A6J0W8R7_ODOVR, tr|A0A6J0W4R3|A0A6J0W4R3_ODOVR
OG0002231	sp|Q99JT5|KRCC1_MOUSE	tr|A0A6J0XA74|A0A6J0XA74_ODOVR, tr|A0A6J0XZF2|A0A6J0XZF2_ODOVR
OG0002232	sp|O89026|ROBO1_MOUSE	tr|A0A6J0VFS7|A0A6J0VFS7_ODOVR, tr|A0A6J0XN75|A0A6J0XN75_ODOVR
OG0002233	sp|Q9D1Q1|MPH6_MOUSE	tr|A0A6J0XEB9|A0A6J0XEB9_ODOVR, tr|A0A6J0VRV0|A0A6J0VRV0_ODOVR
OG0002234	sp|Q9EQC4|ELOV4_MOUSE	tr|A0A6J0WKX7|A0A6J0WKX7_ODOVR, tr|A0A6J0Y0P9|A0A6J0Y0P9_ODOVR
OG0002235	tr|E9Q2C0|E9Q2C0_MOUSE	tr|A0A6J0YX13|A0A6J0YX13_ODOVR, tr|A0A6J0WD62|A0A6J0WD62_ODOVR
OG0002236	sp|Q6IR41|C1QT6_MOUSE	tr|A0A6J0WG72|A0A6J0WG72_ODOVR, tr|A0A6J0WWM7|A0A6J0WWM7_ODOVR
OG0002237	sp|Q99MI1|RB6I2_MOUSE, sp|Q6PH08|ERC2_MOUSE	tr|A0A6J0Y5P8|A0A6J0Y5P8_ODOVR
OG0002238	sp|Q8C1F4|CGAT2_MOUSE	tr|A0A6J0VKR4|A0A6J0VKR4_ODOVR, tr|A0A6J0YT63|A0A6J0YT63_ODOVR
OG0002239	sp|Q9CZS3|CEP20_MOUSE	tr|A0A6J0YBP3|A0A6J0YBP3_ODOVR, tr|A0A6J0YAD5|A0A6J0YAD5_ODOVR
OG0002240	sp|Q9D0B6|PBDC1_MOUSE	tr|A0A6J0Z3E8|A0A6J0Z3E8_ODOVR, tr|A0A6J0YIA1|A0A6J0YIA1_ODOVR
OG0002241	sp|Q9D287|SPF27_MOUSE	tr|A0A6J0Y944|A0A6J0Y944_ODOVR, tr|A0A6J0ZC65|A0A6J0ZC65_ODOVR
OG0002242	sp|O70582|LX12B_MOUSE	tr|A0A6J0VI99|A0A6J0VI99_ODOVR, tr|A0A6J0WAZ8|A0A6J0WAZ8_ODOVR
OG0002243	sp|Q6ZQ58|LARP1_MOUSE	tr|A0A6J0Y5B2|A0A6J0Y5B2_ODOVR, tr|A0A6J0YHL9|A0A6J0YHL9_ODOVR
OG0002244	sp|Q8QZW3|F151A_MOUSE	tr|A0A6J0VS50|A0A6J0VS50_ODOVR, tr|A0A6J0VP05|A0A6J0VP05_ODOVR
OG0002245	sp|P29754|AGTRA_MOUSE, sp|P29755|AGTRB_MOUSE	tr|A0A6J0XF09|A0A6J0XF09_ODOVR
OG0002246	sp|Q3TXU5|DHYS_MOUSE	tr|A0A6J0Z2E5|A0A6J0Z2E5_ODOVR, tr|A0A6J0WYM0|A0A6J0WYM0_ODOVR
OG0002247	tr|G3X942|G3X942_MOUSE	tr|A0A6J0WQD7|A0A6J0WQD7_ODOVR, tr|A0A6J0YHV7|A0A6J0YHV7_ODOVR
OG0002248	sp|O88987|AKAP3_MOUSE, sp|Q60662|AKAP4_MOUSE	tr|A0A6J0VJ56|A0A6J0VJ56_ODOVR
OG0002249	sp|P51865|TDGF1_MOUSE, sp|P97766|CFC1_MOUSE	tr|A0A6J0ZCS0|A0A6J0ZCS0_ODOVR
OG0002250	sp|P80315|TCPD_MOUSE	tr|A0A6J0XSU7|A0A6J0XSU7_ODOVR, tr|A0A6J0XGM1|A0A6J0XGM1_ODOVR
OG0002251	sp|Q8BMP4|GPER1_MOUSE	tr|A0A6J0YI89|A0A6J0YI89_ODOVR, tr|A0A6J0WMH9|A0A6J0WMH9_ODOVR
OG0002252	sp|Q99JY8|PLPP3_MOUSE	tr|A0A6J0ZGU7|A0A6J0ZGU7_ODOVR, tr|A0A6J0YDV7|A0A6J0YDV7_ODOVR
OG0002253	sp|P04760|ACHG_MOUSE	tr|A0A6J0XSM6|A0A6J0XSM6_ODOVR, tr|A0A6J0XIC9|A0A6J0XIC9_ODOVR
OG0002254	sp|P12787|COX5A_MOUSE	tr|A0A6J0X7W0|A0A6J0X7W0_ODOVR, tr|A0A6J0VVK3|A0A6J0VVK3_ODOVR
OG0002255	sp|Q52KI8|SRRM1_MOUSE	tr|A0A6J0Y7X6|A0A6J0Y7X6_ODOVR, tr|A0A6J0XDG5|A0A6J0XDG5_ODOVR
OG0002256	sp|Q64287|IRF4_MOUSE	tr|A0A6J0WT90|A0A6J0WT90_ODOVR, tr|A0A6J0ZDP3|A0A6J0ZDP3_ODOVR
OG0002257	sp|Q8BGP6|S2540_MOUSE	tr|A0A6J0W391|A0A6J0W391_ODOVR, tr|A0A6J0VZ84|A0A6J0VZ84_ODOVR
OG0002258	tr|Q9CR05|Q9CR05_MOUSE, sp|Q8BI36|JKAMP_MOUSE	tr|A0A6J0YX14|A0A6J0YX14_ODOVR
OG0002259	sp|Q5IBH6|SPE4A_MOUSE, tr|Q8CDE8|Q8CDE8_MOUSE	tr|A0A6J0YEF1|A0A6J0YEF1_ODOVR
OG0002260	sp|Q8VIG1|REST_MOUSE	tr|A0A6J0XAP5|A0A6J0XAP5_ODOVR, tr|A0A6J0VWQ3|A0A6J0VWQ3_ODOVR
OG0002261	sp|Q9R1S3|PIGN_MOUSE	tr|A0A6J0VKZ0|A0A6J0VKZ0_ODOVR, tr|A0A6J0YJT5|A0A6J0YJT5_ODOVR
OG0002262	tr|E9Q6H8|E9Q6H8_MOUSE	tr|A0A6J0X9N3|A0A6J0X9N3_ODOVR, tr|A0A6J0XBB1|A0A6J0XBB1_ODOVR
OG0002263	sp|Q01231|CXA5_MOUSE	tr|A0A6J0XYT2|A0A6J0XYT2_ODOVR, tr|A0A6J0XTN9|A0A6J0XTN9_ODOVR
OG0002264	tr|Q4KXB6|Q4KXB6_MOUSE	tr|A0A6J0YZ48|A0A6J0YZ48_ODOVR, tr|A0A6J0Z0Z2|A0A6J0Z0Z2_ODOVR
OG0002265	tr|Q504M2|Q504M2_MOUSE	tr|A0A6J0Z7C6|A0A6J0Z7C6_ODOVR, tr|A0A6J0WSQ4|A0A6J0WSQ4_ODOVR
OG0002266	sp|Q80ZI2|RTP2_MOUSE	tr|A0A6J0Z5E8|A0A6J0Z5E8_ODOVR, tr|A0A6J0VJX7|A0A6J0VJX7_ODOVR
OG0002267	sp|Q9Z1V0|OLF49_MOUSE	tr|A0A6J0VLT9|A0A6J0VLT9_ODOVR, tr|A0A6J0VMN9|A0A6J0VMN9_ODOVR
OG0002268	sp|O70309|ITB5_MOUSE	tr|A0A6J0Y0M5|A0A6J0Y0M5_ODOVR, tr|A0A6J0W813|A0A6J0W813_ODOVR
OG0002269	sp|Q91W50|CSDE1_MOUSE	tr|A0A6J0W6N9|A0A6J0W6N9_ODOVR, tr|A0A6J0XL59|A0A6J0XL59_ODOVR
OG0002270	tr|E9Q5E2|E9Q5E2_MOUSE, sp|B1AZI6|THOC2_MOUSE	tr|A0A6J0YTY1|A0A6J0YTY1_ODOVR
