Orthogroup	Mus_musculus	Camelus_ferus 
OG0001440	sp|Q8C166|CPNE1_MOUSE	tr|S9Y2Q9|S9Y2Q9_CAMFR
OG0001440	sp|Q8BT60|CPNE3_MOUSE	tr|S9XQC8|S9XQC8_CAMFR
OG0001441	sp|Q9QXG2|RAE1_MOUSE	tr|S9Y978|S9Y978_CAMFR
OG0001441	sp|Q9QZD5|RAE2_MOUSE	tr|S9WYH3|S9WYH3_CAMFR
OG0001442	sp|Q6DID3|SCAF8_MOUSE	tr|S9X2A3|S9X2A3_CAMFR
OG0001442	sp|Q7TSH6|SCAF4_MOUSE	tr|T0NLS6|T0NLS6_CAMFR
OG0001443	sp|O88904|HIPK1_MOUSE	tr|S9WFI2|S9WFI2_CAMFR
OG0001443	sp|Q9QZR5|HIPK2_MOUSE	tr|S9XZA7|S9XZA7_CAMFR
OG0001444	sp|Q8K297|GT251_MOUSE	tr|S9YWR1|S9YWR1_CAMFR
OG0001444	sp|Q6NVG7|GT252_MOUSE	tr|S9W818|S9W818_CAMFR
OG0001445	sp|Q7M6Y3|PICAL_MOUSE	tr|S9WBH1|S9WBH1_CAMFR
OG0001445	sp|Q61548|AP180_MOUSE	tr|S9YKN5|S9YKN5_CAMFR
OG0001446	tr|F6ZNL5|F6ZNL5_MOUSE	tr|S9XE89|S9XE89_CAMFR
OG0001446	tr|F8VPK8|F8VPK8_MOUSE	tr|S9WHZ7|S9WHZ7_CAMFR
OG0001447	sp|Q61805|LBP_MOUSE	tr|S9XT33|S9XT33_CAMFR
OG0001447	sp|Q67E05|BPI_MOUSE	tr|S9WQ85|S9WQ85_CAMFR
OG0001448	sp|Q8R4H2|ARHGC_MOUSE, tr|Q68FM7|Q68FM7_MOUSE, sp|Q61210|ARHG1_MOUSE	tr|S9YKX0|S9YKX0_CAMFR
OG0001449	sp|Q9WVC6|SGK1_MOUSE, sp|Q9QZS5|SGK2_MOUSE, sp|Q9ERE3|SGK3_MOUSE	tr|T0NMJ4|T0NMJ4_CAMFR
OG0001450	sp|B2RY83|HPSE2_MOUSE	tr|S9Y0D8|S9Y0D8_CAMFR
OG0001450	sp|Q6YGZ1|HPSE_MOUSE	tr|S9WKW3|S9WKW3_CAMFR
OG0001451	sp|Q8K2J9|BTBD6_MOUSE	tr|T0M543|T0M543_CAMFR
OG0001451	sp|P58545|BTBD3_MOUSE	tr|S9WNX8|S9WNX8_CAMFR
OG0001452	sp|Q8BIZ1|ANS1B_MOUSE	tr|S9WVS5|S9WVS5_CAMFR
OG0001452	sp|P59672|ANS1A_MOUSE	tr|S9X799|S9X799_CAMFR
OG0001453	sp|Q9D8F3|S52A2_MOUSE	tr|S9WYG1|S9WYG1_CAMFR, tr|S9WWW9|S9WWW9_CAMFR, tr|S9YGZ0|S9YGZ0_CAMFR
OG0001454	sp|O35638|STAG2_MOUSE	tr|S9WDM4|S9WDM4_CAMFR
OG0001454	sp|Q9D3E6|STAG1_MOUSE	tr|S9X720|S9X720_CAMFR
OG0001455	sp|Q8C4V1|RHG24_MOUSE	tr|S9WLT8|S9WLT8_CAMFR
OG0001455	sp|Q8BL80|RHG22_MOUSE	tr|S9WQQ0|S9WQQ0_CAMFR
OG0001456	sp|P97386|DNLI3_MOUSE	tr|S9Y824|S9Y824_CAMFR, tr|S9XYV6|S9XYV6_CAMFR, tr|S9Y8T4|S9Y8T4_CAMFR
OG0001457	sp|Q8BIJ7|RUFY1_MOUSE	tr|S9YJV0|S9YJV0_CAMFR
OG0001457	sp|Q8R4C2|RUFY2_MOUSE	tr|S9Y8I7|S9Y8I7_CAMFR
OG0001458	sp|Q91V93|RHBT2_MOUSE	tr|S9YMC2|S9YMC2_CAMFR
OG0001458	sp|Q9DAK3|RHBT1_MOUSE	tr|S9X6D5|S9X6D5_CAMFR
OG0001459	sp|O54972|MTG16_MOUSE	tr|T0M376|T0M376_CAMFR
OG0001459	sp|Q61909|MTG8_MOUSE	tr|S9XJY8|S9XJY8_CAMFR
OG0001460	tr|A0A075B617|A0A075B617_MOUSE, tr|A0A075B653|A0A075B653_MOUSE, tr|A0A075B634|A0A075B634_MOUSE	tr|S9W5S6|S9W5S6_CAMFR
OG0001461	sp|Q9JLG8|CAN15_MOUSE	tr|S9W7J3|S9W7J3_CAMFR, tr|S9WWD9|S9WWD9_CAMFR, tr|S9Z1N2|S9Z1N2_CAMFR
OG0001462	tr|Q9CQ14|Q9CQ14_MOUSE, sp|Q9CYZ2|TPD54_MOUSE	tr|S9WF91|S9WF91_CAMFR, tr|S9YKE0|S9YKE0_CAMFR
OG0001463	sp|O88952|LIN7C_MOUSE	tr|S9WPY9|S9WPY9_CAMFR, tr|S9YYU0|S9YYU0_CAMFR, tr|T0MJ20|T0MJ20_CAMFR
OG0001464	sp|Q69ZS0|PZRN3_MOUSE	tr|S9XKE7|S9XKE7_CAMFR
OG0001464	tr|E9PUZ9|E9PUZ9_MOUSE	tr|S9XFU1|S9XFU1_CAMFR
OG0001465	sp|Q8R087|B4GT7_MOUSE	tr|S9XTG8|S9XTG8_CAMFR, tr|S9XB58|S9XB58_CAMFR, tr|S9XIF5|S9XIF5_CAMFR
OG0001466	sp|Q9ESN6|TRIM2_MOUSE	tr|S9WJQ6|S9WJQ6_CAMFR
OG0001466	sp|Q9R1R2|TRIM3_MOUSE	tr|S9WPR9|S9WPR9_CAMFR
OG0001467	sp|P35951|LDLR_MOUSE	tr|T0NL47|T0NL47_CAMFR
OG0001467	sp|Q924X6|LRP8_MOUSE	tr|S9YKR0|S9YKR0_CAMFR
OG0001468	sp|Q08642|PADI2_MOUSE, sp|Q9Z185|PADI1_MOUSE, sp|Q9Z183|PADI4_MOUSE	tr|T0MJA0|T0MJA0_CAMFR
OG0001469	sp|Q9Z1K6|ARI2_MOUSE	tr|S9Y6M9|S9Y6M9_CAMFR
OG0001469	sp|Q9Z1K5|ARI1_MOUSE	tr|T0NKG7|T0NKG7_CAMFR
OG0001470	sp|Q3TT99|GDPD4_MOUSE	tr|S9XKR7|S9XKR7_CAMFR, tr|S9W3H0|S9W3H0_CAMFR, tr|S9W8X6|S9W8X6_CAMFR
OG0001471	sp|P59509|ATS19_MOUSE	tr|S9WTB4|S9WTB4_CAMFR
OG0001471	tr|E9Q4D1|E9Q4D1_MOUSE	tr|S9Y7M7|S9Y7M7_CAMFR
OG0001472	sp|G5E8V9|ARFP1_MOUSE	tr|S9Y407|S9Y407_CAMFR
OG0001472	sp|Q8K221|ARFP2_MOUSE	tr|S9WWM3|S9WWM3_CAMFR
OG0001473	sp|Q8BGJ0|ZDH15_MOUSE, sp|Q5Y5T1|ZDH20_MOUSE, sp|P59267|ZDHC2_MOUSE	tr|S9XBG6|S9XBG6_CAMFR
OG0001474	sp|P97429|ANXA4_MOUSE	tr|S9XI58|S9XI58_CAMFR
OG0001474	sp|P48036|ANXA5_MOUSE	tr|S9X6W3|S9X6W3_CAMFR
OG0001475	sp|Q9WVP9|MX2_MOUSE, sp|Q3UD61|MX1_MOUSE	tr|S9WHJ5|S9WHJ5_CAMFR, tr|S9XPZ9|S9XPZ9_CAMFR
OG0001476	sp|Q925E1|SNTG1_MOUSE	tr|S9XXA6|S9XXA6_CAMFR
OG0001476	sp|Q925E0|SNTG2_MOUSE	tr|S9WFL0|S9WFL0_CAMFR
OG0001477	sp|P59823|IRPL1_MOUSE	tr|S9WF07|S9WF07_CAMFR
OG0001477	sp|Q9ERS6|IRPL2_MOUSE	tr|S9XZH0|S9XZH0_CAMFR
OG0001478	tr|D3Z0K6|D3Z0K6_MOUSE	tr|S9Y8Y6|S9Y8Y6_CAMFR
OG0001478	sp|Q80T69|RSBN1_MOUSE	tr|S9XS17|S9XS17_CAMFR
OG0001479	sp|Q6PB75|PAPD7_MOUSE	tr|S9W4I2|S9W4I2_CAMFR
OG0001479	sp|Q68ED3|PAPD5_MOUSE	tr|S9YD78|S9YD78_CAMFR
OG0001480	sp|Q04750|TOP1_MOUSE	tr|S9Y2U2|S9Y2U2_CAMFR
OG0001480	sp|Q8R4U6|TOP1M_MOUSE	tr|S9Z0Z8|S9Z0Z8_CAMFR
OG0001481	sp|Q3UYG8|MACD2_MOUSE, sp|Q922B1|MACD1_MOUSE	tr|S9X903|S9X903_CAMFR, tr|S9W3S3|S9W3S3_CAMFR
OG0001482	sp|Q8BK63|KC1A_MOUSE	tr|S9WV25|S9WV25_CAMFR, tr|S9W9B8|S9W9B8_CAMFR, tr|S9YJN9|S9YJN9_CAMFR
OG0001483	sp|O88456|CPNS1_MOUSE	tr|S9WS79|S9WS79_CAMFR, tr|S9XV29|S9XV29_CAMFR, tr|S9WX46|S9WX46_CAMFR
OG0001484	sp|P97470|PP4C_MOUSE	tr|S9X2L4|S9X2L4_CAMFR, tr|S9XNT9|S9XNT9_CAMFR, tr|T0M6B4|T0M6B4_CAMFR
OG0001485	sp|Q921I2|KLDC4_MOUSE	tr|S9W4V7|S9W4V7_CAMFR, tr|S9YJ30|S9YJ30_CAMFR, tr|S9W998|S9W998_CAMFR
OG0001486	sp|P47754|CAZA2_MOUSE, sp|P47753|CAZA1_MOUSE, tr|Q9CR52|Q9CR52_MOUSE	tr|T0NRI6|T0NRI6_CAMFR
OG0001487	sp|Q9DAU7|WFDC2_MOUSE, tr|Q5SSJ1|Q5SSJ1_MOUSE, sp|P62810|WFD18_MOUSE	tr|S9WEU6|S9WEU6_CAMFR
OG0001488	sp|Q9D7U6|CLD22_MOUSE, tr|D3YXJ9|D3YXJ9_MOUSE	tr|S9W670|S9W670_CAMFR, tr|S9YH08|S9YH08_CAMFR
OG0001489	sp|P55014|S12A1_MOUSE	tr|S9WGV6|S9WGV6_CAMFR
OG0001489	sp|P55012|S12A2_MOUSE	tr|S9XW40|S9XW40_CAMFR
OG0001490	sp|Q8C5N3|CWC22_MOUSE, tr|A2AK42|A2AK42_MOUSE, tr|A2AK44|A2AK44_MOUSE	tr|S9X2B4|S9X2B4_CAMFR
OG0001491	sp|P15116|CADH2_MOUSE	tr|S9XVK9|S9XVK9_CAMFR
OG0001491	sp|P39038|CADH4_MOUSE	tr|S9XAN9|S9XAN9_CAMFR
OG0001492	sp|Q9D967|MGDP1_MOUSE	tr|S9XPG3|S9XPG3_CAMFR
OG0001492	sp|Q9D8B3|CHM4B_MOUSE	tr|S9X317|S9X317_CAMFR
OG0001493	sp|Q8R4P5|TMC1_MOUSE	tr|S9WDP5|S9WDP5_CAMFR
OG0001493	sp|Q8R4P4|TMC2_MOUSE	tr|S9WUI9|S9WUI9_CAMFR
OG0001494	sp|Q7TNB8|SBNO2_MOUSE, sp|Q689Z5|SBNO1_MOUSE	tr|S9WCX7|S9WCX7_CAMFR, tr|S9XPD4|S9XPD4_CAMFR
OG0001495	sp|Q8VIG1|REST_MOUSE	tr|S9Y3Z8|S9Y3Z8_CAMFR, tr|S9WGM5|S9WGM5_CAMFR, tr|S9YGD9|S9YGD9_CAMFR
OG0001496	sp|Q762D5|S35D2_MOUSE	tr|S9WKC4|S9WKC4_CAMFR
OG0001496	sp|A2AKQ0|S35D1_MOUSE	tr|T0M934|T0M934_CAMFR
OG0001497	sp|P48031|GBX2_MOUSE	tr|S9XCH2|S9XCH2_CAMFR
OG0001497	sp|P82976|GBX1_MOUSE	tr|S9XDE8|S9XDE8_CAMFR
OG0001498	sp|Q6PDG5|SMRC2_MOUSE	tr|T0MEU8|T0MEU8_CAMFR
OG0001498	sp|P97496|SMRC1_MOUSE	tr|S9XMK3|S9XMK3_CAMFR
OG0001499	sp|Q8K0S0|PHYIP_MOUSE	tr|S9X892|S9X892_CAMFR
OG0001499	sp|Q8BGT8|PHIPL_MOUSE	tr|S9Y6M6|S9Y6M6_CAMFR
OG0001500	sp|Q6R6I7|RXFP1_MOUSE	tr|S9YHJ2|S9YHJ2_CAMFR
OG0001500	sp|Q91ZZ5|RXFP2_MOUSE	tr|S9XF35|S9XF35_CAMFR
OG0001501	sp|Q8BW22|CREST_MOUSE	tr|S9YTZ1|S9YTZ1_CAMFR
OG0001501	sp|Q62280|SSXT_MOUSE	tr|S9XVM0|S9XVM0_CAMFR
OG0001502	sp|Q925F2|ESAM_MOUSE	tr|S9YXP1|S9YXP1_CAMFR
OG0001502	sp|Q6NZR2|MSD2_MOUSE	tr|S9YMW7|S9YMW7_CAMFR
OG0001503	sp|Q5QD16|TAAR3_MOUSE, sp|Q5QD15|TAAR4_MOUSE, sp|Q5QD17|TAAR2_MOUSE	tr|S9WR37|S9WR37_CAMFR
OG0001504	sp|P30275|KCRU_MOUSE	tr|T0MGM9|T0MGM9_CAMFR
OG0001504	sp|Q6P8J7|KCRS_MOUSE	tr|S9XWT2|S9XWT2_CAMFR
OG0001505	sp|Q91ZS8|RED1_MOUSE	tr|S9Y9G3|S9Y9G3_CAMFR
OG0001505	sp|Q9JI20|RED2_MOUSE	tr|S9YHR1|S9YHR1_CAMFR
OG0001506	sp|Q7TQI7|ABTB2_MOUSE	tr|T0M9X7|T0M9X7_CAMFR
OG0001506	sp|Q6GQW0|ABTB3_MOUSE	tr|S9XEQ3|S9XEQ3_CAMFR
OG0001507	sp|O88428|PAPS2_MOUSE	tr|S9WHT5|S9WHT5_CAMFR
OG0001507	sp|Q60967|PAPS1_MOUSE	tr|S9WRQ5|S9WRQ5_CAMFR
OG0001508	sp|P28667|MRP_MOUSE	tr|S9XGN5|S9XGN5_CAMFR
OG0001508	sp|P26645|MARCS_MOUSE	tr|S9WF30|S9WF30_CAMFR
OG0001509	tr|A0A140T8L9|A0A140T8L9_MOUSE	tr|S9WX82|S9WX82_CAMFR, tr|S9WYW8|S9WYW8_CAMFR, tr|S9XZD4|S9XZD4_CAMFR
OG0001510	sp|P43247|MSH2_MOUSE, sp|P13705|MSH3_MOUSE, sp|Q99MT2|MSH4_MOUSE	tr|S9WXW1|S9WXW1_CAMFR
OG0001511	sp|O54833|CSK22_MOUSE, sp|Q60737|CSK21_MOUSE	tr|S9X8R9|S9X8R9_CAMFR, tr|S9Y3T0|S9Y3T0_CAMFR
OG0001512	sp|Q3U1V8|M3K9_MOUSE	tr|S9WTD2|S9WTD2_CAMFR
OG0001512	sp|Q8VDG6|M3K21_MOUSE	tr|S9XNF5|S9XNF5_CAMFR
OG0001513	sp|Q91X83|METK1_MOUSE	tr|S9XAE6|S9XAE6_CAMFR
OG0001513	sp|Q3THS6|METK2_MOUSE	tr|S9YD29|S9YD29_CAMFR
OG0001514	sp|O35954|PITM1_MOUSE	tr|S9XAQ9|S9XAQ9_CAMFR
OG0001514	sp|Q6ZPQ6|PITM2_MOUSE	tr|S9YER6|S9YER6_CAMFR
OG0001515	sp|Q7TSZ8|NACC1_MOUSE	tr|S9W8M4|S9W8M4_CAMFR, tr|S9WAC2|S9WAC2_CAMFR, tr|S9YKU7|S9YKU7_CAMFR
OG0001516	tr|Q8VG65|Q8VG65_MOUSE, tr|Q8VG66|Q8VG66_MOUSE, tr|Q7TQQ2|Q7TQQ2_MOUSE	tr|S9XH14|S9XH14_CAMFR
OG0001517	sp|J3QMK6|AL3B3_MOUSE, sp|E9Q3E1|AL3B2_MOUSE, sp|Q80VQ0|AL3B1_MOUSE	tr|S9XMC6|S9XMC6_CAMFR
OG0001518	sp|P70336|ROCK2_MOUSE	tr|S9XKA7|S9XKA7_CAMFR
OG0001518	sp|P70335|ROCK1_MOUSE	tr|S9XVH7|S9XVH7_CAMFR
OG0001519	sp|Q8C0I4|EPC2_MOUSE	tr|S9WTF3|S9WTF3_CAMFR
OG0001519	sp|Q8C9X6|EPC1_MOUSE	tr|S9WCP8|S9WCP8_CAMFR
OG0001520	sp|Q8C0Q9|RPGF5_MOUSE	tr|S9YG81|S9YG81_CAMFR
OG0001520	sp|Q9EQZ6|RPGF4_MOUSE	tr|S9WNF6|S9WNF6_CAMFR
OG0001521	sp|Q8C669|PELI1_MOUSE, sp|Q8BST6|PELI2_MOUSE	tr|S9X6P7|S9X6P7_CAMFR, tr|S9XBX9|S9XBX9_CAMFR
OG0001522	sp|Q91WA9|ABCG4_MOUSE	tr|S9XCG9|S9XCG9_CAMFR
OG0001522	sp|Q64343|ABCG1_MOUSE	tr|S9YFI0|S9YFI0_CAMFR
OG0001523	sp|Q2MKA5|ACHA5_MOUSE	tr|S9XNZ3|S9XNZ3_CAMFR
OG0001523	sp|Q8BMN3|ACHB3_MOUSE	tr|T0NT20|T0NT20_CAMFR
OG0001524	sp|Q8CIV3|LIPH_MOUSE, tr|F6YQT7|F6YQT7_MOUSE, sp|Q8VI78|PLA1A_MOUSE	tr|S9XSE5|S9XSE5_CAMFR
OG0001525	sp|P00184|CP1A1_MOUSE	tr|T0M6L0|T0M6L0_CAMFR
OG0001525	sp|P00186|CP1A2_MOUSE	tr|T0MHR6|T0MHR6_CAMFR
OG0001526	sp|Q4KL78|KHD1C_MOUSE, sp|Q3UWR2|KHD1A_MOUSE, sp|P0C7A0|KHD1B_MOUSE	tr|S9WK58|S9WK58_CAMFR
OG0001527	sp|Q9Z2B9|KS6A4_MOUSE	tr|S9WK60|S9WK60_CAMFR
OG0001527	sp|Q8C050|KS6A5_MOUSE	tr|S9Y2I8|S9Y2I8_CAMFR
OG0001528	sp|Q6P8J2|SAT2_MOUSE, sp|Q9D5N8|SATL1_MOUSE, sp|P48026|SAT1_MOUSE	tr|S9XFT5|S9XFT5_CAMFR
OG0001529	sp|Q9QZS7|NPHN_MOUSE, sp|Q7TSU7|KIRR2_MOUSE, sp|Q80W68|KIRR1_MOUSE	tr|S9XQ41|S9XQ41_CAMFR
OG0001530	sp|A2RSX7|TYW5_MOUSE, sp|P0C872|JMJD7_MOUSE, sp|Q9CXT6|KDM8_MOUSE	tr|S9WM08|S9WM08_CAMFR
OG0001531	sp|P58681|TLR7_MOUSE	tr|S9W8N2|S9W8N2_CAMFR
OG0001531	sp|P58682|TLR8_MOUSE	tr|S9WDY0|S9WDY0_CAMFR
OG0001532	tr|E9PVG8|E9PVG8_MOUSE, tr|E9Q0B5|E9Q0B5_MOUSE, sp|O88799|ZAN_MOUSE	tr|S9X5V9|S9X5V9_CAMFR
OG0001533	sp|A2A5N8|LMBL1_MOUSE, sp|B1B1A0|LMBL4_MOUSE, sp|Q8BLB7|LMBL3_MOUSE	tr|S9X953|S9X953_CAMFR
OG0001534	sp|Q8VE97|SRSF4_MOUSE, sp|Q3TWW8|SRSF6_MOUSE, sp|O35326|SRSF5_MOUSE	tr|S9Y6X1|S9Y6X1_CAMFR
OG0001535	sp|O35904|PK3CD_MOUSE	tr|S9YDK0|S9YDK0_CAMFR
OG0001535	sp|Q8BTI9|PK3CB_MOUSE	tr|S9YR54|S9YR54_CAMFR
OG0001536	sp|P49117|NR2C2_MOUSE	tr|T0NQL3|T0NQL3_CAMFR
OG0001536	sp|Q505F1|NR2C1_MOUSE	tr|S9YB66|S9YB66_CAMFR
OG0001537	sp|Q8CEQ0|CDKL1_MOUSE, sp|Q8BLF2|CDKL3_MOUSE, sp|Q3TZA2|CDKL4_MOUSE	tr|S9WF93|S9WF93_CAMFR
OG0001538	sp|P56564|EAA1_MOUSE	tr|S9WZM0|S9WZM0_CAMFR
OG0001538	sp|O35544|EAA4_MOUSE	tr|S9WPN6|S9WPN6_CAMFR
OG0001539	tr|E9PUN6|E9PUN6_MOUSE	tr|S9XDD4|S9XDD4_CAMFR
OG0001539	sp|P59511|ATS20_MOUSE	tr|S9XP57|S9XP57_CAMFR
OG0001540	sp|Q8VE01|DUS18_MOUSE	tr|S9WVM4|S9WVM4_CAMFR
OG0001540	sp|Q9D9D8|DUS21_MOUSE	tr|S9XQ31|S9XQ31_CAMFR
OG0001541	sp|P51682|CCR5_MOUSE	tr|S9YNM6|S9YNM6_CAMFR
OG0001541	sp|P51683|CCR2_MOUSE	tr|S9YYK4|S9YYK4_CAMFR
OG0001542	sp|O88597|BECN1_MOUSE	tr|S9XZ16|S9XZ16_CAMFR, tr|S9XCU5|S9XCU5_CAMFR, tr|S9XF12|S9XF12_CAMFR
OG0001543	sp|P52187|KCJ12_MOUSE	tr|S9XDW8|S9XDW8_CAMFR
OG0001543	sp|P35561|KCNJ2_MOUSE	tr|S9W9I0|S9W9I0_CAMFR
OG0001544	sp|Q9ESS2|FGF22_MOUSE, sp|O35565|FGF10_MOUSE, sp|P36363|FGF7_MOUSE	tr|S9XHZ7|S9XHZ7_CAMFR
OG0001545	sp|Q9Z2B2|UCP5_MOUSE, sp|Q9CR58|KMCP1_MOUSE, tr|Q9D6D0|Q9D6D0_MOUSE	tr|S9XKI8|S9XKI8_CAMFR
OG0001546	tr|E9Q985|E9Q985_MOUSE, tr|Q8VH08|Q8VH08_MOUSE, tr|Q8VH10|Q8VH10_MOUSE	tr|S9XMD6|S9XMD6_CAMFR
OG0001547	tr|B1AZR0|B1AZR0_MOUSE, sp|Q9JI74|KLHL1_MOUSE, tr|Q6PFE1|Q6PFE1_MOUSE	tr|S9WDA8|S9WDA8_CAMFR
OG0001548	sp|Q60714|S27A1_MOUSE	tr|S9XJZ5|S9XJZ5_CAMFR
OG0001548	sp|Q91VE0|S27A4_MOUSE	tr|S9WY37|S9WY37_CAMFR
OG0001549	tr|A0A5F8MPQ6|A0A5F8MPQ6_MOUSE, tr|E9PWP7|E9PWP7_MOUSE, tr|Q3U5A2|Q3U5A2_MOUSE	tr|S9Y936|S9Y936_CAMFR
OG0001550	sp|P42866|OPRM_MOUSE	tr|S9YCA0|S9YCA0_CAMFR
OG0001550	sp|P32300|OPRD_MOUSE	tr|S9YV96|S9YV96_CAMFR
OG0001551	sp|P48356|LEPR_MOUSE, sp|Q00560|IL6RB_MOUSE, sp|Q8K4B4|IL23R_MOUSE	tr|S9XV15|S9XV15_CAMFR
OG0001552	sp|Q9Z130|HNRDL_MOUSE	tr|S9WEI4|S9WEI4_CAMFR
OG0001552	tr|Q9D3U4|Q9D3U4_MOUSE	tr|S9XHL9|S9XHL9_CAMFR
OG0001553	sp|Q04863|RELB_MOUSE	tr|S9WG15|S9WG15_CAMFR
OG0001553	sp|Q8VBZ3|CLPT1_MOUSE	tr|S9YJC4|S9YJC4_CAMFR
OG0001554	sp|Q5STT6|GAR3_MOUSE	tr|T0NI29|T0NI29_CAMFR
OG0001554	tr|B7XG49|B7XG49_MOUSE	tr|S9WF68|S9WF68_CAMFR
OG0001555	sp|Q8C0S4|TT21A_MOUSE	tr|S9X929|S9X929_CAMFR
OG0001555	sp|Q0HA38|TT21B_MOUSE	tr|S9WXT0|S9WXT0_CAMFR
OG0001556	sp|B2RWS6|EP300_MOUSE	tr|S9XDN5|S9XDN5_CAMFR
OG0001556	sp|P45481|CBP_MOUSE	tr|S9YM74|S9YM74_CAMFR
OG0001557	sp|P47740|AL3A2_MOUSE, sp|P47739|AL3A1_MOUSE	tr|S9X2H7|S9X2H7_CAMFR, tr|S9XW80|S9XW80_CAMFR
OG0001558	tr|G3X972|G3X972_MOUSE	tr|S9YZT6|S9YZT6_CAMFR
OG0001558	tr|Q6NXL1|Q6NXL1_MOUSE	tr|S9XZ24|S9XZ24_CAMFR
OG0001559	sp|Q60673|PTPRN_MOUSE, sp|P80560|PTPR2_MOUSE, sp|P47939|RES18_MOUSE	tr|S9Y636|S9Y636_CAMFR
OG0001560	sp|Q80Z10|ASTN2_MOUSE	tr|S9WJ98|S9WJ98_CAMFR
OG0001560	sp|Q61137|ASTN1_MOUSE	tr|S9WKF2|S9WKF2_CAMFR
OG0001561	sp|Q5BKP2|UBP13_MOUSE	tr|S9X320|S9X320_CAMFR
OG0001561	sp|P56399|UBP5_MOUSE	tr|S9XGT9|S9XGT9_CAMFR
OG0001562	tr|E9Q8X1|E9Q8X1_MOUSE, tr|Q8VG32|Q8VG32_MOUSE	tr|S9YP12|S9YP12_CAMFR, tr|S9X513|S9X513_CAMFR
OG0001563	sp|Q08423|TFF1_MOUSE, sp|Q03404|TFF2_MOUSE, sp|Q62395|TFF3_MOUSE	tr|S9YQE3|S9YQE3_CAMFR
OG0001564	tr|A2AV13|A2AV13_MOUSE, tr|A0A1L1STD5|A0A1L1STD5_MOUSE	tr|S9W7X4|S9W7X4_CAMFR, tr|S9YCM2|S9YCM2_CAMFR
OG0001565	sp|Q66JT1|LRC8E_MOUSE	tr|S9XDJ8|S9XDJ8_CAMFR
OG0001565	sp|Q8R502|LRC8C_MOUSE	tr|S9WL23|S9WL23_CAMFR
OG0001566	sp|Q9JHH9|COPZ2_MOUSE	tr|S9X9T7|S9X9T7_CAMFR
OG0001566	sp|P61924|COPZ1_MOUSE	tr|S9X650|S9X650_CAMFR
OG0001567	sp|Q61549|AGRE1_MOUSE	tr|S9XDK5|S9XDK5_CAMFR
OG0001567	sp|Q91ZE5|AGRE4_MOUSE	tr|S9YQW3|S9YQW3_CAMFR
OG0001568	tr|Q8VGZ2|Q8VGZ2_MOUSE, tr|Q8VGV9|Q8VGV9_MOUSE, tr|Q8VGW0|Q8VGW0_MOUSE	tr|S9XMA0|S9XMA0_CAMFR
OG0001569	tr|A0A1W2P8D5|A0A1W2P8D5_MOUSE	tr|S9YL46|S9YL46_CAMFR, tr|S9YL39|S9YL39_CAMFR, tr|S9XCR8|S9XCR8_CAMFR
OG0001570	sp|P12246|SAMP_MOUSE, tr|D3YYJ7|D3YYJ7_MOUSE, sp|Q8R1M8|MPTX_MOUSE	tr|S9YP16|S9YP16_CAMFR
OG0001571	sp|P29416|HEXA_MOUSE	tr|T0NR94|T0NR94_CAMFR
OG0001571	sp|P20060|HEXB_MOUSE	tr|S9WAD1|S9WAD1_CAMFR
OG0001572	sp|P82347|SGCD_MOUSE	tr|T0MFT8|T0MFT8_CAMFR
OG0001572	sp|Q8BX51|SGCZ_MOUSE	tr|S9X4P1|S9X4P1_CAMFR
OG0001573	tr|E9PZU2|E9PZU2_MOUSE, tr|K7N5X7|K7N5X7_MOUSE	tr|S9XWR0|S9XWR0_CAMFR, tr|S9XLZ0|S9XLZ0_CAMFR
OG0001574	sp|Q8CCK0|H2AW_MOUSE	tr|S9X5L8|S9X5L8_CAMFR
OG0001574	sp|Q9QZQ8|H2AY_MOUSE	tr|S9Y3S9|S9Y3S9_CAMFR
OG0001575	sp|Q99JL1|SPEF1_MOUSE, sp|Q8K3V1|SPAT4_MOUSE, tr|Q3V2J1|Q3V2J1_MOUSE	tr|S9Y5A9|S9Y5A9_CAMFR
OG0001576	sp|O35253|SMAD7_MOUSE	tr|S9YPX9|S9YPX9_CAMFR
OG0001576	sp|O35182|SMAD6_MOUSE	tr|S9WTH2|S9WTH2_CAMFR
OG0001577	tr|Q7TRY5|Q7TRY5_MOUSE, tr|Q8VF16|Q8VF16_MOUSE, tr|Q8VFP3|Q8VFP3_MOUSE	tr|S9W2W8|S9W2W8_CAMFR
OG0001578	sp|Q8CI96|CLIP4_MOUSE	tr|S9XQH1|S9XQH1_CAMFR
OG0001578	sp|B9EHT4|CLIP3_MOUSE	tr|S9WZ46|S9WZ46_CAMFR
OG0001579	sp|A2CE44|ZXDB_MOUSE	tr|S9XPN0|S9XPN0_CAMFR
OG0001579	sp|Q8C8V1|ZXDC_MOUSE	tr|S9XGW6|S9XGW6_CAMFR
OG0001580	tr|A0A286YCV9|A0A286YCV9_MOUSE	tr|S9X5J7|S9X5J7_CAMFR
OG0001580	sp|Q9EQW7|KI13A_MOUSE	tr|S9XPJ2|S9XPJ2_CAMFR
OG0001581	sp|Q0VE82|CPNE7_MOUSE, sp|Q9Z140|CPNE6_MOUSE, sp|Q8BLR2|CPNE4_MOUSE	tr|S9YFB6|S9YFB6_CAMFR
OG0001582	tr|D3Z2H9|D3Z2H9_MOUSE	tr|S9X7J7|S9X7J7_CAMFR
OG0001582	sp|Q6IRU2|TPM4_MOUSE	tr|S9Y2P4|S9Y2P4_CAMFR
