Orthogroup	Mus_musculus	Felis_catus
OG0002976	sp|Q62520|ZIC2_MOUSE	tr|A0A5F5XEV9|A0A5F5XEV9_FELCA
OG0002977	sp|Q7TPM6|FSD1_MOUSE	tr|A0A5F5XKC8|A0A5F5XKC8_FELCA
OG0002978	sp|Q8BRF7|SCFD1_MOUSE	tr|A0A5F5XMV6|A0A5F5XMV6_FELCA
OG0002979	sp|Q8K358|PIGU_MOUSE	tr|A0A5F5XNR8|A0A5F5XNR8_FELCA
OG0002980	sp|Q8R1G1|TASP1_MOUSE	tr|A0A5F5XVU8|A0A5F5XVU8_FELCA
OG0002981	sp|O70338|RNH1_MOUSE	tr|A0A5F5XY98|A0A5F5XY98_FELCA
OG0002982	sp|Q9Z0T6|PKDRE_MOUSE	tr|A0A5F5XZ70|A0A5F5XZ70_FELCA
OG0002983	sp|O70372|TERT_MOUSE	tr|A0A5F5Y3G7|A0A5F5Y3G7_FELCA
OG0002984	sp|Q920N2|BPL1_MOUSE	tr|A0A5F5Y5Y7|A0A5F5Y5Y7_FELCA
OG0002985	sp|Q4QRL3|CC88B_MOUSE	tr|M3VUW9|M3VUW9_FELCA
OG0002986	sp|Q91XD8|S2538_MOUSE	tr|M3VZ16|M3VZ16_FELCA
OG0002987	sp|A3KFM7|CHD6_MOUSE	tr|M3W0K5|M3W0K5_FELCA
OG0002988	sp|A2ABU4|MYOM3_MOUSE	tr|M3W5B3|M3W5B3_FELCA
OG0002989	sp|Q99N95|RM03_MOUSE	tr|M3W5Q4|M3W5Q4_FELCA
OG0002990	sp|P0C6B2|PTCRA_MOUSE	tr|M3WBY1|M3WBY1_FELCA
OG0002991	sp|Q62406|IRAK1_MOUSE	tr|M3WE18|M3WE18_FELCA
OG0002992	sp|P61807|SNN_MOUSE	tr|M3WFJ3|M3WFJ3_FELCA
OG0002993	sp|Q80WC1|UBN2_MOUSE	tr|M3WGW1|M3WGW1_FELCA
OG0002994	sp|Q61839|ANFC_MOUSE	tr|M3WH43|M3WH43_FELCA
OG0002995	sp|Q6PCW6|CNFN_MOUSE	tr|M3WHI3|M3WHI3_FELCA
OG0002996	tr|Q9ER05|Q9ER05_MOUSE	tr|M3WHR1|M3WHR1_FELCA
OG0002997	sp|Q8BL06|UBP54_MOUSE	tr|M3WJD1|M3WJD1_FELCA
OG0002998	sp|Q8VHK8|TM11D_MOUSE	tr|M3WJQ9|M3WJQ9_FELCA
OG0002999	sp|P34914|HYES_MOUSE	tr|M3WKP1|M3WKP1_FELCA
OG0003000	sp|Q8R4V4|CBPZ_MOUSE	tr|M3WMC0|M3WMC0_FELCA
OG0003001	sp|Q9DBB9|CPN2_MOUSE	tr|M3WMF1|M3WMF1_FELCA
OG0003002	sp|O08689|GDF8_MOUSE	tr|M3WPT7|M3WPT7_FELCA
OG0003003	sp|Q91V41|RAB14_MOUSE	tr|M3WTD7|M3WTD7_FELCA
OG0003004	sp|Q52KB6|C2CD3_MOUSE	tr|M3WUX6|M3WUX6_FELCA
OG0003005	sp|Q8K2L8|TPC12_MOUSE	tr|M3WYP7|M3WYP7_FELCA
OG0003006	sp|Q03265|ATPA_MOUSE	tr|M3WZB0|M3WZB0_FELCA
OG0003007	sp|Q8BGR2|LRC8D_MOUSE	tr|M3X2H7|M3X2H7_FELCA
OG0003008	sp|Q99K23|UFSP2_MOUSE	tr|M3X3E5|M3X3E5_FELCA
OG0003009	sp|Q8K396|MND1_MOUSE	tr|M3X4E7|M3X4E7_FELCA
OG0003010	sp|Q91VM4|SPNS2_MOUSE	tr|M3X5S7|M3X5S7_FELCA
OG0003011	sp|Q4G5Y1|KLDC2_MOUSE	tr|M3X6U6|M3X6U6_FELCA
OG0003012	sp|Q99ME9|GTPB4_MOUSE	tr|M3XAH4|M3XAH4_FELCA
OG0003013	sp|Q9DBY1|SYVN1_MOUSE	tr|M3XDY6|M3XDY6_FELCA
OG0003014	sp|P70217|HXD13_MOUSE	tr|M3XF18|M3XF18_FELCA
OG0003015	sp|Q03958|PFD6_MOUSE	tr|M3XFX0|M3XFX0_FELCA
OG0003016	sp|B2RRF6|Z518A_MOUSE	tr|M3XFY3|M3XFY3_FELCA
OG0003017	sp|Q8K3A0|HSC20_MOUSE	tr|A0A2I2U3M8|A0A2I2U3M8_FELCA
OG0003018	sp|Q8R0X2|CACL1_MOUSE	tr|A0A2I2UFD8|A0A2I2UFD8_FELCA
OG0003019	sp|Q60612|AA1R_MOUSE	tr|A0A2I2UIS0|A0A2I2UIS0_FELCA
OG0003020	sp|Q9D9W6|F217A_MOUSE	tr|A0A2I2UNW3|A0A2I2UNW3_FELCA
OG0003021	sp|Q78IQ7|S39A4_MOUSE	tr|A0A2I2UZD2|A0A2I2UZD2_FELCA
OG0003022	sp|Q9CPV4|GLOD4_MOUSE	tr|A0A2I2V038|A0A2I2V038_FELCA
OG0003023	sp|E9Q9D5|RBL2A_MOUSE	tr|A0A2I2V1E0|A0A2I2V1E0_FELCA
OG0003024	sp|Q32M07|KAD8_MOUSE	tr|A0A2I2V3K2|A0A2I2V3K2_FELCA
OG0003025	sp|Q99LX8|OST4_MOUSE	tr|A0A337S2V8|A0A337S2V8_FELCA
OG0003026	sp|P49919|CDN1C_MOUSE	tr|A0A337S6N9|A0A337S6N9_FELCA
OG0003027	sp|Q8CDN6|TXNL1_MOUSE	tr|A0A337S744|A0A337S744_FELCA
OG0003028	sp|Q9EQM3|NKX24_MOUSE	tr|A0A337S846|A0A337S846_FELCA
OG0003029	sp|Q8BIX9|FICD_MOUSE	tr|A0A337S859|A0A337S859_FELCA
OG0003030	sp|Q8BSM7|LAT3_MOUSE	tr|A0A337SC74|A0A337SC74_FELCA
OG0003031	sp|Q9Z126|PLF4_MOUSE	tr|A0A337SE00|A0A337SE00_FELCA
OG0003032	sp|Q04742|EMX1_MOUSE	tr|A0A337SEV3|A0A337SEV3_FELCA
OG0003033	sp|Q3UTY6|THSD4_MOUSE	tr|A0A337SKL9|A0A337SKL9_FELCA
OG0003034	sp|Q8CCI5|RYBP_MOUSE	tr|A0A337SLD1|A0A337SLD1_FELCA
OG0003035	sp|Q3UGS4|MCRI1_MOUSE	tr|A0A337SMZ0|A0A337SMZ0_FELCA
OG0003036	sp|Q5UAK0|MIER1_MOUSE	tr|A0A337SN90|A0A337SN90_FELCA
OG0003037	sp|P81615|UCN1_MOUSE	tr|A0A337SRC1|A0A337SRC1_FELCA
OG0003038	sp|Q9D9T6|SPTA3_MOUSE	tr|A0A337SRN6|A0A337SRN6_FELCA
OG0003039	sp|A0A1L1SUL6|TXND6_MOUSE	tr|A0A337SXN3|A0A337SXN3_FELCA
OG0003040	sp|P48076|PA2GC_MOUSE	tr|A0A5F5XCW9|A0A5F5XCW9_FELCA
OG0003041	sp|P47873|IL11_MOUSE	tr|A0A5F5XIR8|A0A5F5XIR8_FELCA
OG0003042	sp|Q3URS3|LRCL1_MOUSE	tr|A0A5F5XJN4|A0A5F5XJN4_FELCA
OG0003043	sp|O88839|ADA15_MOUSE	tr|A0A5F5XKX6|A0A5F5XKX6_FELCA
OG0003044	sp|Q62059|CSPG2_MOUSE	tr|A0A5F5XPZ9|A0A5F5XPZ9_FELCA
OG0003045	sp|Q9D8S9|BOLA1_MOUSE	tr|A0A5F5XV25|A0A5F5XV25_FELCA
OG0003046	sp|P03958|ADA_MOUSE	tr|A0A5F5XVG8|A0A5F5XVG8_FELCA
OG0003047	sp|P00375|DYR_MOUSE	tr|A0A5F5XZH0|A0A5F5XZH0_FELCA
OG0003048	sp|Q8C4J0|CCD60_MOUSE	tr|A0A5F5XZH3|A0A5F5XZH3_FELCA
OG0003049	sp|Q9CQG6|TM147_MOUSE	tr|A0A5F5Y4C5|A0A5F5Y4C5_FELCA
OG0003050	sp|B1AS42|NB5R5_MOUSE	tr|A0A5F5Y589|A0A5F5Y589_FELCA
OG0003051	sp|Q91VX2|UBAP2_MOUSE	tr|A0A5F5Y5K4|A0A5F5Y5K4_FELCA
OG0003052	tr|E9Q9K8|E9Q9K8_MOUSE	tr|A0A5K1VU54|A0A5K1VU54_FELCA
OG0003053	sp|Q8R373|CLMP_MOUSE	tr|M3VW19|M3VW19_FELCA
OG0003054	sp|Q8C8T8|TSR2_MOUSE	tr|M3VY44|M3VY44_FELCA
OG0003055	sp|O08914|FAAH1_MOUSE	tr|M3W0D6|M3W0D6_FELCA
OG0003056	sp|O88455|DHCR7_MOUSE	tr|M3W1L5|M3W1L5_FELCA
OG0003057	sp|Q99M07|COA5_MOUSE	tr|M3W257|M3W257_FELCA
OG0003058	sp|Q80YX1|TENA_MOUSE	tr|M3W358|M3W358_FELCA
OG0003059	sp|Q9JJS6|BCDO1_MOUSE	tr|M3W391|M3W391_FELCA
OG0003060	sp|O88738|BIRC6_MOUSE	tr|M3W539|M3W539_FELCA
OG0003061	sp|Q9CQ33|LZTR1_MOUSE	tr|M3W546|M3W546_FELCA
OG0003062	sp|Q3UMU9|HDGR2_MOUSE	tr|M3W5L9|M3W5L9_FELCA
OG0003063	sp|Q9R0N8|SYT6_MOUSE	tr|M3W6E8|M3W6E8_FELCA
OG0003064	sp|Q8K0S9|SNPC1_MOUSE	tr|M3W8U2|M3W8U2_FELCA
OG0003065	sp|P97821|CATC_MOUSE	tr|M3W9M0|M3W9M0_FELCA
OG0003066	sp|P62267|RS23_MOUSE	tr|M3WAB5|M3WAB5_FELCA
OG0003067	sp|Q7TMA4|FFAR4_MOUSE	tr|M3WCE6|M3WCE6_FELCA
OG0003068	sp|A6H630|ARMT1_MOUSE	tr|M3WCV6|M3WCV6_FELCA
OG0003069	sp|Q8BQC3|IGDC3_MOUSE	tr|M3WF56|M3WF56_FELCA
OG0003070	sp|P49183|DNAS1_MOUSE	tr|M3WGM9|M3WGM9_FELCA
OG0003071	sp|Q8C0P0|GWL_MOUSE	tr|M3WKC3|M3WKC3_FELCA
OG0003072	sp|P42682|TXK_MOUSE	tr|M3WKJ4|M3WKJ4_FELCA
OG0003073	sp|P70195|PSB7_MOUSE	tr|M3WKX9|M3WKX9_FELCA
OG0003074	sp|Q8K450|SPG16_MOUSE	tr|M3WM21|M3WM21_FELCA
OG0003075	sp|Q99LI7|CSTF3_MOUSE	tr|M3WPX4|M3WPX4_FELCA
OG0003076	sp|P48437|PROX1_MOUSE	tr|M3WRD3|M3WRD3_FELCA
OG0003077	sp|Q9JHL1|NHRF2_MOUSE	tr|M3WS59|M3WS59_FELCA
OG0003078	sp|Q8C208|IKZF4_MOUSE	tr|M3WSR9|M3WSR9_FELCA
OG0003079	sp|Q3UFT3|GARE1_MOUSE	tr|M3WTS4|M3WTS4_FELCA
OG0003080	sp|Q8VDG5|PPCS_MOUSE	tr|M3WWE5|M3WWE5_FELCA
OG0003081	sp|Q9EQS3|MYCBP_MOUSE	tr|M3WX05|M3WX05_FELCA
OG0003082	sp|Q1JRP2|TM11C_MOUSE	tr|M3WZV5|M3WZV5_FELCA
OG0003083	sp|E9PYK3|PARP4_MOUSE	tr|M3X1E2|M3X1E2_FELCA
OG0003084	sp|P59235|NUP43_MOUSE	tr|M3X4X6|M3X4X6_FELCA
OG0003085	sp|Q6NVE9|PPTC7_MOUSE	tr|M3X895|M3X895_FELCA
OG0003086	sp|Q8BH34|SEM3D_MOUSE	tr|M3XAT7|M3XAT7_FELCA
OG0003087	sp|P61963|DCAF7_MOUSE	tr|M3XC80|M3XC80_FELCA
OG0003088	sp|Q61423|KCNA4_MOUSE	tr|M3XDS9|M3XDS9_FELCA
OG0003089	sp|Q8K2I1|FNTB_MOUSE	tr|M3XEV7|M3XEV7_FELCA
OG0003090	sp|P48787|TNNI3_MOUSE	sp|Q863B6|TNNI3_FELCA
OG0003091	sp|Q9CRB0|SNX24_MOUSE	tr|A0A2I2U754|A0A2I2U754_FELCA
OG0003092	sp|H3BKT1|CS084_MOUSE	tr|A0A2I2U9C4|A0A2I2U9C4_FELCA
OG0003093	sp|Q91ZA6|SOCS4_MOUSE	tr|A0A2I2UCX7|A0A2I2UCX7_FELCA
OG0003094	sp|W8DXL4|LRIT3_MOUSE	tr|A0A2I2UGU3|A0A2I2UGU3_FELCA
OG0003095	sp|Q920C4|MS4A3_MOUSE	tr|A0A2I2UGY8|A0A2I2UGY8_FELCA
OG0003096	sp|Q9WTP9|VAX2_MOUSE	tr|A0A2I2UHM2|A0A2I2UHM2_FELCA
OG0003097	sp|O54950|AAKG1_MOUSE	tr|A0A2I2UK65|A0A2I2UK65_FELCA
OG0003098	sp|Q9ERZ6|FIGN_MOUSE	tr|A0A2I2UPT9|A0A2I2UPT9_FELCA
OG0003099	sp|Q9D0R8|LSM12_MOUSE	tr|A0A2I2UQ30|A0A2I2UQ30_FELCA
OG0003100	sp|Q9Z2Q2|KNOP1_MOUSE	tr|A0A2I2UR61|A0A2I2UR61_FELCA
OG0003102	sp|Q9JLR9|HIG1A_MOUSE	tr|A0A2I2URN4|A0A2I2URN4_FELCA
OG0003103	sp|Q8CHX6|MBTP2_MOUSE	tr|A0A2I2USK0|A0A2I2USK0_FELCA
OG0003104	sp|P97816|S100G_MOUSE	tr|A0A2I2UTI7|A0A2I2UTI7_FELCA
OG0003105	sp|Q8BG15|CTSL2_MOUSE	tr|A0A2I2UU39|A0A2I2UU39_FELCA
OG0003106	sp|Q8JZN3|KCJ14_MOUSE	tr|A0A2I2V087|A0A2I2V087_FELCA
OG0003107	sp|Q9D7P6|ISCU_MOUSE	tr|A0A337RZQ4|A0A337RZQ4_FELCA
OG0003108	sp|Q8R310|TMCC3_MOUSE	tr|A0A337S4Q2|A0A337S4Q2_FELCA
OG0003109	sp|P19324|SERPH_MOUSE	tr|A0A337S5Y8|A0A337S5Y8_FELCA
OG0003110	sp|Q64143|P55G_MOUSE	tr|A0A337S8Q9|A0A337S8Q9_FELCA
OG0003111	tr|A2A7B5|A2A7B5_MOUSE	tr|A0A337SA14|A0A337SA14_FELCA
OG0003112	sp|P24638|PPAL_MOUSE	tr|A0A337SAA6|A0A337SAA6_FELCA
OG0003113	sp|Q9EPJ9|ARFG1_MOUSE	tr|A0A337SGI5|A0A337SGI5_FELCA
OG0003114	sp|O88708|ORC4_MOUSE	tr|A0A337SL77|A0A337SL77_FELCA
OG0003115	sp|Q91XU0|WRIP1_MOUSE	tr|A0A337SN19|A0A337SN19_FELCA
OG0003116	sp|Q3UXL4|KIZ_MOUSE	tr|A0A337SNH5|A0A337SNH5_FELCA
OG0003117	sp|Q8VDL4|ADPGK_MOUSE	tr|A0A337SQU4|A0A337SQU4_FELCA
OG0003118	sp|Q9D7S1|TMM54_MOUSE	tr|A0A5F5XBR0|A0A5F5XBR0_FELCA
OG0003119	sp|Q05D44|IF2P_MOUSE	tr|A0A5F5XCV2|A0A5F5XCV2_FELCA
OG0003120	sp|Q1HKZ5|M3K13_MOUSE	tr|A0A5F5XDM0|A0A5F5XDM0_FELCA
OG0003121	sp|A2AN08|UBR4_MOUSE	tr|A0A5F5XFT1|A0A5F5XFT1_FELCA
OG0003122	sp|Q9Z0S5|CLD15_MOUSE	tr|A0A5F5XFX6|A0A5F5XFX6_FELCA
OG0003123	sp|Q9CXF0|KYNU_MOUSE	tr|A0A5F5XMX8|A0A5F5XMX8_FELCA
OG0003124	sp|Q8BMG8|MFTC_MOUSE	tr|A0A5F5XS49|A0A5F5XS49_FELCA
OG0003125	sp|Q8BGE6|ATG4B_MOUSE	tr|A0A5F5XZV3|A0A5F5XZV3_FELCA
OG0003126	sp|Q923Q2|STA13_MOUSE	tr|A0A5F5Y5H8|A0A5F5Y5H8_FELCA
OG0003127	tr|E9Q7U0|E9Q7U0_MOUSE	tr|A0A5F5Y633|A0A5F5Y633_FELCA
OG0003128	sp|Q91W86|VPS11_MOUSE	tr|M3VW32|M3VW32_FELCA
OG0003129	sp|Q91W27|TIP39_MOUSE	tr|M3VWT6|M3VWT6_FELCA
OG0003130	sp|Q64FW2|RETST_MOUSE	tr|M3W085|M3W085_FELCA
OG0003131	sp|Q8CDU5|EFHB_MOUSE	tr|M3W278|M3W278_FELCA
OG0003132	sp|Q9ET35|TR13B_MOUSE	tr|M3W701|M3W701_FELCA
OG0003133	sp|Q80TE4|SI1L2_MOUSE	tr|M3W7D7|M3W7D7_FELCA
OG0003134	sp|Q11136|PEPD_MOUSE	tr|M3W8R0|M3W8R0_FELCA
OG0003135	sp|Q9ERF3|WDR61_MOUSE	tr|M3WDF1|M3WDF1_FELCA
OG0003136	sp|Q6P9N1|HYCCI_MOUSE	tr|M3WEC3|M3WEC3_FELCA
OG0003137	sp|O08579|EMD_MOUSE	tr|M3WF13|M3WF13_FELCA
OG0003138	sp|Q91V27|MELPH_MOUSE	sp|M3WHG5|MELPH_FELCA
OG0003139	sp|Q8VEH8|ERLEC_MOUSE	tr|M3WIQ5|M3WIQ5_FELCA
OG0003140	sp|P49718|MCM5_MOUSE	tr|M3WJK6|M3WJK6_FELCA
OG0003141	sp|Q9ERS2|NDUAD_MOUSE	tr|M3WKI1|M3WKI1_FELCA
OG0003142	sp|O08672|KIFC2_MOUSE	tr|M3WKM2|M3WKM2_FELCA
OG0003143	sp|Q99KR3|LACB2_MOUSE	tr|M3WKS1|M3WKS1_FELCA
OG0003144	sp|P52633|STAT6_MOUSE	tr|M3WKY3|M3WKY3_FELCA
OG0003145	sp|O89090|SP1_MOUSE	tr|M3WQ27|M3WQ27_FELCA
OG0003146	sp|Q8C552|FA78A_MOUSE	tr|M3WRB0|M3WRB0_FELCA
OG0003147	sp|Q9D882|F241B_MOUSE	tr|M3WRB9|M3WRB9_FELCA
OG0003148	sp|Q8CDJ3|BAKOR_MOUSE	tr|M3WSN2|M3WSN2_FELCA
OG0003149	sp|Q9D3A9|TTYH1_MOUSE	tr|M3WT78|M3WT78_FELCA
OG0003150	sp|Q8BI66|ZN526_MOUSE	tr|M3WVP2|M3WVP2_FELCA
OG0003151	sp|Q9D7V2|LYSM2_MOUSE	tr|M3X0A1|M3X0A1_FELCA
OG0003152	sp|Q9JM62|REEP6_MOUSE	tr|M3X108|M3X108_FELCA
OG0003153	sp|P41136|ID2_MOUSE	tr|M3X559|M3X559_FELCA
OG0003154	tr|Q80Y74|Q80Y74_MOUSE	tr|M3X6E4|M3X6E4_FELCA
OG0003155	sp|Q9WTK3|GPAA1_MOUSE	tr|M3X7C5|M3X7C5_FELCA
OG0003156	sp|Q8BQS4|F102B_MOUSE	tr|M3X7D8|M3X7D8_FELCA
OG0003157	sp|Q5SSZ7|ZNRF3_MOUSE	tr|M3X8R9|M3X8R9_FELCA
OG0003158	sp|Q9CXR4|PIGC_MOUSE	tr|M3XAC2|M3XAC2_FELCA
OG0003159	sp|Q9Z307|KCJ16_MOUSE	tr|M3XAF4|M3XAF4_FELCA
OG0003160	sp|Q6A037|N4BP1_MOUSE	tr|M3XBU0|M3XBU0_FELCA
OG0003161	sp|Q99P91|GPNMB_MOUSE	tr|M3XBW8|M3XBW8_FELCA
OG0003162	sp|Q91X91|NADC_MOUSE	tr|M3XDM0|M3XDM0_FELCA
OG0003163	sp|Q9D5K1|TMM81_MOUSE	tr|M3XDN9|M3XDN9_FELCA
OG0003164	sp|Q9QZZ6|DERM_MOUSE	tr|M3XE34|M3XE34_FELCA
OG0003165	sp|Q9D952|EVPL_MOUSE	tr|A0A2I2U3I7|A0A2I2U3I7_FELCA
OG0003166	sp|Q9WV95|PHLA3_MOUSE	tr|A0A2I2U531|A0A2I2U531_FELCA
OG0003167	sp|Q3TWF6|WDR70_MOUSE	tr|A0A2I2U5S6|A0A2I2U5S6_FELCA
OG0003168	sp|Q8BGP6|S2540_MOUSE	tr|A0A2I2UE31|A0A2I2UE31_FELCA
OG0003169	sp|Q64521|GPDM_MOUSE	tr|A0A2I2UGT1|A0A2I2UGT1_FELCA
OG0003170	sp|Q9DBP0|NPT2B_MOUSE	tr|A0A2I2UMZ9|A0A2I2UMZ9_FELCA
OG0003171	sp|Q9CQH3|NDUB5_MOUSE	tr|A0A2I2UQS7|A0A2I2UQS7_FELCA
OG0003172	sp|O35963|RB33B_MOUSE	tr|A0A2I2US22|A0A2I2US22_FELCA
OG0003173	sp|Q8K114|INT9_MOUSE	tr|A0A2I2V0I3|A0A2I2V0I3_FELCA
OG0003174	sp|Q5NCR9|NSRP1_MOUSE	tr|A0A2I2V4B9|A0A2I2V4B9_FELCA
OG0003175	sp|Q922H2|PDK3_MOUSE	tr|A0A337RZ08|A0A337RZ08_FELCA
OG0003176	sp|Q8QZV2|SHSA2_MOUSE	tr|A0A337S703|A0A337S703_FELCA
OG0003177	sp|Q9QXQ1|PDE7B_MOUSE	tr|A0A337S7F9|A0A337S7F9_FELCA
OG0003178	sp|P22561|WT1_MOUSE	tr|A0A337S8I1|A0A337S8I1_FELCA
OG0003179	sp|P97765|WBP2_MOUSE	tr|A0A337SAP2|A0A337SAP2_FELCA
OG0003180	sp|O09172|GSH0_MOUSE	tr|A0A337SC71|A0A337SC71_FELCA
OG0003182	sp|Q60591|NFAC2_MOUSE	tr|A0A337SIS5|A0A337SIS5_FELCA
OG0003183	sp|Q8R4T1|CYS1_MOUSE	tr|A0A337SIZ8|A0A337SIZ8_FELCA
OG0003184	sp|Q9D722|OSER1_MOUSE	tr|A0A337SWW1|A0A337SWW1_FELCA
OG0003185	sp|Q8K4R4|PITC1_MOUSE	tr|A0A5F5XCN8|A0A5F5XCN8_FELCA
OG0003186	sp|Q9DCS1|T176A_MOUSE	tr|A0A5F5XHU3|A0A5F5XHU3_FELCA
OG0003187	sp|Q80XC6|NRDE2_MOUSE	tr|A0A5F5XIC1|A0A5F5XIC1_FELCA
OG0003188	sp|Q99P65|S29A3_MOUSE	tr|A0A5F5XJI9|A0A5F5XJI9_FELCA
OG0003189	sp|Q9ERR1|NDEL1_MOUSE	tr|A0A5F5XKV1|A0A5F5XKV1_FELCA
OG0003190	sp|Q52KE7|CCNL1_MOUSE	tr|A0A5F5XNG6|A0A5F5XNG6_FELCA
OG0003191	sp|Q99KU6|CF089_MOUSE	tr|A0A5F5XR71|A0A5F5XR71_FELCA
OG0003192	sp|Q6PDS0|VTM2L_MOUSE	tr|A0A5F5XTK5|A0A5F5XTK5_FELCA
OG0003193	sp|Q8BID6|ZBT46_MOUSE	tr|A0A5F5XW31|A0A5F5XW31_FELCA
OG0003194	sp|Q6QLQ4|CLC7A_MOUSE	tr|A0A5F5XXB5|A0A5F5XXB5_FELCA
OG0003195	sp|Q99KJ0|UBX2A_MOUSE	tr|A0A5F5XXV1|A0A5F5XXV1_FELCA
OG0003196	sp|P14901|HMOX1_MOUSE	tr|A0A5F5Y795|A0A5F5Y795_FELCA
OG0003197	sp|Q68EF0|RAB3I_MOUSE	tr|A0A5K1UT50|A0A5K1UT50_FELCA
OG0003198	sp|Q9JLN9|MTOR_MOUSE	tr|M3VU05|M3VU05_FELCA
OG0003199	sp|Q80VW7|AKNA_MOUSE	tr|M3VU76|M3VU76_FELCA
OG0003200	sp|Q9D269|CST11_MOUSE	tr|M3W197|M3W197_FELCA
OG0003201	sp|Q8CGD2|CRLD1_MOUSE	tr|M3W2H3|M3W2H3_FELCA
OG0003202	sp|Q8BMA3|CNKR3_MOUSE	tr|M3W417|M3W417_FELCA
OG0003203	sp|Q9JIM5|YIPF7_MOUSE	tr|M3W5L8|M3W5L8_FELCA
OG0003204	sp|Q03347|RUNX1_MOUSE	tr|M3W6G6|M3W6G6_FELCA
OG0003205	sp|Q99MR1|GGYF1_MOUSE	tr|M3W6L3|M3W6L3_FELCA
OG0003206	sp|Q8BGV0|SYNM_MOUSE	tr|M3W8R3|M3W8R3_FELCA
OG0003207	sp|Q5DTY9|KCD16_MOUSE	tr|M3W8S7|M3W8S7_FELCA
OG0003208	sp|Q7TNI7|IL17F_MOUSE	tr|M3W9Q6|M3W9Q6_FELCA
OG0003209	sp|Q8C0M9|ASGL1_MOUSE	tr|M3WAC3|M3WAC3_FELCA
OG0003210	sp|P30873|SSR1_MOUSE	tr|M3WBJ6|M3WBJ6_FELCA
OG0003211	sp|Q8VE09|TT39C_MOUSE	tr|M3WBR1|M3WBR1_FELCA
OG0003212	sp|Q3UFY0|RRP36_MOUSE	tr|M3WBY8|M3WBY8_FELCA
OG0003213	sp|Q00651|ITA4_MOUSE	tr|M3WE16|M3WE16_FELCA
OG0003214	sp|Q8K0D5|EFGM_MOUSE	tr|M3WIL3|M3WIL3_FELCA
OG0003215	tr|Q8BZ82|Q8BZ82_MOUSE	tr|M3WK34|M3WK34_FELCA
OG0003216	sp|Q9Z1P8|ANGL4_MOUSE	tr|M3WM65|M3WM65_FELCA
OG0003217	sp|P62932|FBX40_MOUSE	tr|M3WMS5|M3WMS5_FELCA
OG0003218	sp|Q8CFE6|S38A2_MOUSE	tr|M3WQN9|M3WQN9_FELCA
OG0003219	tr|Q8VGX9|Q8VGX9_MOUSE	tr|M3WRZ0|M3WRZ0_FELCA
OG0003220	sp|Q921W4|QORL1_MOUSE	tr|M3WUS5|M3WUS5_FELCA
OG0003221	sp|Q9QZ04|MAGL2_MOUSE	tr|M3WV64|M3WV64_FELCA
OG0003222	sp|Q61286|HTF4_MOUSE	tr|M3WZE0|M3WZE0_FELCA
OG0003223	sp|Q80ZS3|RT26_MOUSE	tr|M3X130|M3X130_FELCA
OG0003224	tr|E9Q512|E9Q512_MOUSE	tr|M3X1L1|M3X1L1_FELCA
OG0003225	sp|P10833|RRAS_MOUSE	tr|M3X277|M3X277_FELCA
OG0003226	sp|Q3UQ22|NET5_MOUSE	tr|M3X2R6|M3X2R6_FELCA
OG0003227	sp|Q08288|LYAR_MOUSE	tr|M3X302|M3X302_FELCA
OG0003228	sp|Q9CYX7|RRP15_MOUSE	tr|M3X3T5|M3X3T5_FELCA
OG0003229	sp|Q9DAG4|TEX37_MOUSE	tr|M3X801|M3X801_FELCA
OG0003230	sp|Q8C2A2|SEN54_MOUSE	tr|M3XA93|M3XA93_FELCA
OG0003231	sp|Q04683|CXCR5_MOUSE	tr|M3XAS4|M3XAS4_FELCA
OG0003232	sp|Q3UHX9|CI114_MOUSE	tr|M3XBQ2|M3XBQ2_FELCA
OG0003233	sp|A2AJQ3|D19L4_MOUSE	tr|M3XDV1|M3XDV1_FELCA
OG0003234	sp|P40336|VP26A_MOUSE	tr|M3XEG2|M3XEG2_FELCA
OG0003235	sp|P06879|PRL_MOUSE	sp|P46403|PRL_FELCA
OG0003236	sp|P48316|GA45A_MOUSE	sp|Q60GI5|GA45A_FELCA
OG0003237	tr|E9PWW6|E9PWW6_MOUSE	tr|A0A2I2UBT9|A0A2I2UBT9_FELCA
OG0003238	sp|Q8BZ52|FSD2_MOUSE	tr|A0A2I2UC51|A0A2I2UC51_FELCA
OG0003239	sp|Q69Z36|MEX3B_MOUSE	tr|A0A2I2UDG6|A0A2I2UDG6_FELCA
OG0003240	sp|Q91X20|ASH2L_MOUSE	tr|A0A2I2UHS5|A0A2I2UHS5_FELCA
OG0003241	sp|Q80ST9|LCA5_MOUSE	tr|A0A2I2UNY5|A0A2I2UNY5_FELCA
OG0003242	sp|P35689|ERCC5_MOUSE	tr|A0A2I2UQW9|A0A2I2UQW9_FELCA
OG0003243	sp|Q8K0U3|TMM17_MOUSE	tr|A0A2I2UTV3|A0A2I2UTV3_FELCA
OG0003244	sp|P30557|PE2R3_MOUSE	tr|A0A2I2UXS9|A0A2I2UXS9_FELCA
OG0003245	sp|Q9CQL0|MT21A_MOUSE	tr|A0A2I2V106|A0A2I2V106_FELCA
OG0003246	sp|Q61315|APC_MOUSE	tr|A0A2I2V347|A0A2I2V347_FELCA
OG0003247	sp|Q8BL80|RHG22_MOUSE	tr|A0A2I2V3S0|A0A2I2V3S0_FELCA
OG0003248	sp|Q3UI43|BABA1_MOUSE	tr|A0A337RVM9|A0A337RVM9_FELCA
