Orthogroup	Mus_musculus	Gorilla_gorilla_gorilla
OG0002384	sp|O09043|NAPSA_MOUSE	tr|G3S2I7|G3S2I7_GORGO, tr|G3QK89|G3QK89_GORGO
OG0002385	sp|Q9CZG9|PDZ11_MOUSE	tr|G3QUS8|G3QUS8_GORGO, tr|A0A2I2YMC9|A0A2I2YMC9_GORGO
OG0002386	sp|Q7TQH0|ATX2L_MOUSE	tr|A0A2I2ZS81|A0A2I2ZS81_GORGO, tr|G3RE17|G3RE17_GORGO
OG0002387	sp|Q60596|XRCC1_MOUSE	tr|A0A2I2Y8B4|A0A2I2Y8B4_GORGO, tr|A0A2I2YK44|A0A2I2YK44_GORGO
OG0002388	sp|Q8K249|CLM2_MOUSE	tr|A0A2I2ZED6|A0A2I2ZED6_GORGO, tr|A0A2I2YAE0|A0A2I2YAE0_GORGO
OG0002389	sp|Q8BMI4|GEN_MOUSE, sp|P35689|ERCC5_MOUSE	tr|A0A2I2Z7Q0|A0A2I2Z7Q0_GORGO
OG0002390	tr|A2AUQ8|A2AUQ8_MOUSE, sp|P23336|GGTA1_MOUSE	tr|A0A2I2ZKU7|A0A2I2ZKU7_GORGO
OG0002391	sp|Q96EQ9|PRDM9_MOUSE	tr|G3S233|G3S233_GORGO, tr|G3QEK3|G3QEK3_GORGO
OG0002392	sp|Q9DBU5|RNF6_MOUSE	tr|A0A2I2Z1W6|A0A2I2Z1W6_GORGO, tr|G3QUM1|G3QUM1_GORGO
OG0002393	tr|Q8BGF0|Q8BGF0_MOUSE, sp|Q99KC8|VMA5A_MOUSE	tr|G3S1Y9|G3S1Y9_GORGO
OG0002394	sp|Q0PD08|RAB42_MOUSE	tr|G3SB20|G3SB20_GORGO, tr|G3QZQ0|G3QZQ0_GORGO
OG0002395	tr|J3KMP9|J3KMP9_MOUSE	tr|G3QU17|G3QU17_GORGO, tr|G3SF48|G3SF48_GORGO
OG0002396	sp|Q9CQ79|TXND9_MOUSE	tr|G3RTB3|G3RTB3_GORGO, tr|A0A2I2Y3P0|A0A2I2Y3P0_GORGO
OG0002397	sp|O55023|IMPA1_MOUSE	tr|A0A2I2ZVL6|A0A2I2ZVL6_GORGO, tr|A0A2I2YSS8|A0A2I2YSS8_GORGO
OG0002398	sp|P50172|DHI1_MOUSE	tr|G3QTM3|G3QTM3_GORGO, tr|A0A2I2YT67|A0A2I2YT67_GORGO
OG0002399	sp|Q9R0G7|ZEB2_MOUSE	tr|A0A2I2YWV0|A0A2I2YWV0_GORGO, tr|A0A2I2Z2H7|A0A2I2Z2H7_GORGO
OG0002400	sp|Q91VH6|MEMO1_MOUSE	tr|A0A2I2ZCH8|A0A2I2ZCH8_GORGO, tr|A0A2I2YX40|A0A2I2YX40_GORGO
OG0002401	sp|Q62231|SIX1_MOUSE	sp|A1YER0|SIX1_GORGO, tr|A0A2I2ZDT5|A0A2I2ZDT5_GORGO
OG0002402	sp|Q4U2R1|HERC2_MOUSE	tr|G3RPM2|G3RPM2_GORGO, tr|A0A2I2YPY5|A0A2I2YPY5_GORGO
OG0002403	sp|Q9Z2I8|SUCB2_MOUSE	tr|A0A2I2YTZ0|A0A2I2YTZ0_GORGO, tr|G3RZ39|G3RZ39_GORGO
OG0002404	sp|Q8R1Z9|RN121_MOUSE	tr|G3QYC3|G3QYC3_GORGO, tr|G3SB30|G3SB30_GORGO
OG0002405	sp|P97353|SEC1_MOUSE, sp|Q9JL27|FUT2_MOUSE	sp|O77486|FUT2_GORGO
OG0002406	sp|Q9D945|LLPH_MOUSE	tr|G3SJL3|G3SJL3_GORGO, tr|G3QFA2|G3QFA2_GORGO
OG0002407	sp|Q9D5U5|HDHD1_MOUSE	tr|G3QP56|G3QP56_GORGO, tr|A0A2I2Y749|A0A2I2Y749_GORGO
OG0002408	sp|Q8K2A7|INT10_MOUSE	tr|A0A2I2ZGY2|A0A2I2ZGY2_GORGO, tr|G3RVH1|G3RVH1_GORGO
OG0002409	sp|P00796|RENI2_MOUSE, sp|P06281|RENI1_MOUSE	tr|G3SCD8|G3SCD8_GORGO
OG0002410	sp|Q8QZY3|DPPA3_MOUSE	tr|A0A2I2Z4G6|A0A2I2Z4G6_GORGO, tr|G3RB81|G3RB81_GORGO
OG0002411	sp|O35943|FRDA_MOUSE	tr|A0A2I2YW98|A0A2I2YW98_GORGO, tr|A0A2I2ZHU2|A0A2I2ZHU2_GORGO
OG0002412	sp|Q8BHX3|BOREA_MOUSE	tr|A0A2I2ZS59|A0A2I2ZS59_GORGO, tr|G3QXK5|G3QXK5_GORGO
OG0002413	tr|A0A1W2P6U8|A0A1W2P6U8_MOUSE	tr|A0A2I2ZSX0|A0A2I2ZSX0_GORGO, tr|G3R2B2|G3R2B2_GORGO
OG0002414	sp|Q80XJ2|RN168_MOUSE	tr|G3RE60|G3RE60_GORGO, tr|A0A2I2Z7X7|A0A2I2Z7X7_GORGO
OG0002415	sp|Q5IBH7|SPDYA_MOUSE	tr|A0A2I2Z3X8|A0A2I2Z3X8_GORGO, tr|A0A2I2YQ65|A0A2I2YQ65_GORGO
OG0002416	sp|Q62280|SSXT_MOUSE	tr|A0A2I2ZHB6|A0A2I2ZHB6_GORGO, tr|A0A2I2YW77|A0A2I2YW77_GORGO
OG0002417	sp|Q9DBF1|AL7A1_MOUSE	tr|A0A2I2Z1I7|A0A2I2Z1I7_GORGO, tr|A0A2I2Y8T0|A0A2I2Y8T0_GORGO
OG0002418	sp|Q3UZZ6|ST1D1_MOUSE, sp|P52840|ST1A1_MOUSE	tr|A0A2I2Z9J2|A0A2I2Z9J2_GORGO
OG0002419	sp|A2AR02|PPIG_MOUSE	tr|A0A2I2ZAF8|A0A2I2ZAF8_GORGO, tr|A0A2I2ZSH0|A0A2I2ZSH0_GORGO
OG0002421	tr|Q30KN7|Q30KN7_MOUSE	sp|A4H238|DB125_GORGO, tr|A0A2I2Z051|A0A2I2Z051_GORGO
OG0002422	sp|Q8BRU4|CLC9A_MOUSE, tr|Q58A37|Q58A37_MOUSE	tr|G3QD85|G3QD85_GORGO
OG0002423	sp|P02469|LAMB1_MOUSE	tr|G3RKT7|G3RKT7_GORGO, tr|A0A2I2YIB4|A0A2I2YIB4_GORGO
OG0002424	sp|Q3UDE2|TTL12_MOUSE	tr|A0A2I2Z835|A0A2I2Z835_GORGO, tr|A0A2I2ZTS7|A0A2I2ZTS7_GORGO
OG0002425	sp|Q9DB70|FUND1_MOUSE	tr|G3SEG1|G3SEG1_GORGO, tr|A0A2I2ZR04|A0A2I2ZR04_GORGO
OG0002426	sp|Q9D6T1|TBE_MOUSE	tr|A0A2I2YYK9|A0A2I2YYK9_GORGO, tr|G3QQD6|G3QQD6_GORGO
OG0002427	sp|Q9CQJ6|DENR_MOUSE	tr|G3QS25|G3QS25_GORGO, tr|A0A2I2Z658|A0A2I2Z658_GORGO
OG0002428	sp|Q8K2V1|PP4R1_MOUSE	tr|G3QU06|G3QU06_GORGO, tr|G3RHM6|G3RHM6_GORGO
OG0002429	sp|Q8VIM6|STRC_MOUSE	tr|G3QPR8|G3QPR8_GORGO, tr|G3RPV4|G3RPV4_GORGO
OG0002430	tr|Q8VF72|Q8VF72_MOUSE, tr|L7N457|L7N457_MOUSE	tr|G3RQU6|G3RQU6_GORGO
OG0002431	sp|Q9CWJ3|KTBL1_MOUSE	tr|G3S0X6|G3S0X6_GORGO, tr|A0A2I2Y1S4|A0A2I2Y1S4_GORGO
OG0002432	sp|Q9JIY2|HAKAI_MOUSE	tr|G3SKT5|G3SKT5_GORGO, tr|G3QQF5|G3QQF5_GORGO
OG0002433	sp|Q69ZM6|STK36_MOUSE	tr|A0A2I2Y6P8|A0A2I2Y6P8_GORGO, tr|A0A2I2YVP0|A0A2I2YVP0_GORGO
OG0002434	sp|Q3USZ2|UBFL1_MOUSE, sp|P25976|UBF1_MOUSE	tr|A0A2I2YRV4|A0A2I2YRV4_GORGO
OG0002435	sp|Q62384|ZPR1_MOUSE	tr|G3QEG0|G3QEG0_GORGO, tr|A0A2I2ZQK0|A0A2I2ZQK0_GORGO
OG0002436	sp|Q3V1M1|IGS10_MOUSE	tr|G3QLT3|G3QLT3_GORGO, tr|G3QK58|G3QK58_GORGO
OG0002437	tr|A0A0N4SUK7|A0A0N4SUK7_MOUSE, tr|D3Z7A8|D3Z7A8_MOUSE	tr|G3R0X5|G3R0X5_GORGO
OG0002438	sp|Q8BYN3|ITPK1_MOUSE	tr|G3QPH0|G3QPH0_GORGO, tr|A0A2I2Y9I4|A0A2I2Y9I4_GORGO
OG0002439	sp|Q9CY58|PAIRB_MOUSE	tr|A0A2I2YVF7|A0A2I2YVF7_GORGO, tr|G3R4E0|G3R4E0_GORGO
OG0002440	sp|Q08AU9|CQ058_MOUSE	tr|A0A2I2ZS77|A0A2I2ZS77_GORGO, tr|G3RXB2|G3RXB2_GORGO
OG0002441	sp|Q80Z25|OFD1_MOUSE	tr|G3QUB7|G3QUB7_GORGO, tr|A0A2I2YET8|A0A2I2YET8_GORGO
OG0002442	sp|Q64FW2|RETST_MOUSE	tr|A0A2I2ZXK2|A0A2I2ZXK2_GORGO, tr|G3R0H2|G3R0H2_GORGO
OG0002443	sp|P11378|STP2_MOUSE	sp|Q9N1A5|STP2_GORGO, tr|G3S4Q5|G3S4Q5_GORGO
OG0002444	sp|O54965|RNF13_MOUSE	tr|G3QW07|G3QW07_GORGO, tr|A0A2I2ZSX4|A0A2I2ZSX4_GORGO
OG0002445	sp|P34821|BMP8A_MOUSE, sp|P55105|BMP8B_MOUSE	tr|G3RIA7|G3RIA7_GORGO
OG0002447	sp|O35084|CP27B_MOUSE	tr|G3QGD7|G3QGD7_GORGO, tr|G3QSP7|G3QSP7_GORGO
OG0002448	sp|Q91VJ1|AIM2_MOUSE	tr|G3QTH9|G3QTH9_GORGO, tr|A0A2I2Y3B3|A0A2I2Y3B3_GORGO
OG0002449	sp|Q8CIC2|NUP42_MOUSE, sp|Q8BTN6|LENG9_MOUSE	tr|G3S9R3|G3S9R3_GORGO
OG0002450	sp|Q9DBZ5|EIF3K_MOUSE	tr|A0A2I2Y1R4|A0A2I2Y1R4_GORGO, tr|A0A2I2ZVW5|A0A2I2ZVW5_GORGO
OG0002451	sp|Q3U128|APCD1_MOUSE	tr|G3QF93|G3QF93_GORGO, tr|G3QXS5|G3QXS5_GORGO
OG0002452	sp|Q64735|CR1L_MOUSE	tr|A0A2I2YG17|A0A2I2YG17_GORGO, tr|G3QLR1|G3QLR1_GORGO
OG0002453	sp|Q8BGK2|ARHL1_MOUSE, sp|P54923|ADPRH_MOUSE	tr|G3QR17|G3QR17_GORGO
OG0002454	tr|Q8VFP2|Q8VFP2_MOUSE, tr|Q8VFE7|Q8VFE7_MOUSE	tr|G3QUL4|G3QUL4_GORGO
OG0002455	sp|P59532|T2R41_MOUSE	sp|Q645Y3|T2R41_GORGO, tr|G3RHE5|G3RHE5_GORGO
OG0002457	sp|Q9D8U7|DTWD1_MOUSE	tr|G3RYC7|G3RYC7_GORGO, tr|A0A2I2Z1K0|A0A2I2Z1K0_GORGO
OG0002458	sp|P46412|GPX3_MOUSE	tr|G3QF14|G3QF14_GORGO, tr|A0A2I2YPW2|A0A2I2YPW2_GORGO
OG0002459	sp|Q03385|GNDS_MOUSE	tr|A0A2I2ZYE6|A0A2I2ZYE6_GORGO, tr|G3QLM7|G3QLM7_GORGO
OG0002460	tr|Q9D1F0|Q9D1F0_MOUSE	tr|G3QR06|G3QR06_GORGO, tr|G3QN63|G3QN63_GORGO
OG0002461	sp|Q9CQD1|RAB5A_MOUSE	tr|G3RIS2|G3RIS2_GORGO, tr|A0A2I2ZAR9|A0A2I2ZAR9_GORGO
OG0002462	sp|Q6P8Y1|CAPSL_MOUSE	tr|G3RY76|G3RY76_GORGO, tr|G3QTW8|G3QTW8_GORGO
OG0002463	sp|Q99N87|RT05_MOUSE	tr|G3SJR3|G3SJR3_GORGO, tr|G3QHA0|G3QHA0_GORGO
OG0002464	sp|P13597|ICAM1_MOUSE	tr|G3QT83|G3QT83_GORGO, sp|Q5NKV9|ICAM1_GORGO
OG0002465	sp|Q8BH93|MISSL_MOUSE, sp|Q9D7G9|MISS_MOUSE	tr|A0A2I2Y506|A0A2I2Y506_GORGO
OG0002466	sp|Q9D478|ODF2L_MOUSE	tr|G3QJE3|G3QJE3_GORGO, tr|A0A2I2Y5N6|A0A2I2Y5N6_GORGO
OG0002467	sp|Q810A5|MACAP_MOUSE	tr|A0A2I2Z5R6|A0A2I2Z5R6_GORGO, tr|G3SEA0|G3SEA0_GORGO
OG0002468	sp|Q8C1Y8|CCZ1_MOUSE	tr|G3QJ44|G3QJ44_GORGO, tr|A0A2I2ZRF9|A0A2I2ZRF9_GORGO
OG0002469	tr|E9Q549|E9Q549_MOUSE	tr|G3QQR2|G3QQR2_GORGO, tr|G3RY07|G3RY07_GORGO
OG0002470	sp|Q9JKV7|EXTL1_MOUSE, sp|P97464|EXT1_MOUSE	tr|G3RJV1|G3RJV1_GORGO
OG0002471	sp|P42581|HMX3_MOUSE, sp|O70218|HMX1_MOUSE	tr|G3RS65|G3RS65_GORGO
OG0002472	sp|Q61171|PRDX2_MOUSE	tr|A0A2I2YJW3|A0A2I2YJW3_GORGO, tr|G3S156|G3S156_GORGO
OG0002473	sp|P00158|CYB_MOUSE	tr|G3S3T4|G3S3T4_GORGO, sp|Q9T9Y3|CYB_GORGO
OG0002474	sp|Q99N95|RM03_MOUSE	tr|G3R6A6|G3R6A6_GORGO, tr|A0A2I2YV34|A0A2I2YV34_GORGO
OG0002475	sp|O88653|LTOR3_MOUSE	tr|G3QFN9|G3QFN9_GORGO, tr|A0A2I2YHH3|A0A2I2YHH3_GORGO
OG0002476	sp|Q5Y5T1|ZDH20_MOUSE	tr|A0A2I2ZWW5|A0A2I2ZWW5_GORGO, tr|G3SCT5|G3SCT5_GORGO
OG0002477	sp|O54785|LIMK2_MOUSE	tr|A0A2I2Y889|A0A2I2Y889_GORGO, tr|A0A2I2ZGR9|A0A2I2ZGR9_GORGO
OG0002478	sp|Q6PDY0|CC85B_MOUSE, sp|E9Q6B2|CC85C_MOUSE	tr|A0A2I2ZME5|A0A2I2ZME5_GORGO
OG0002479	sp|Q9WVA4|TAGL2_MOUSE	tr|A0A2I2ZY31|A0A2I2ZY31_GORGO, tr|G3QGK8|G3QGK8_GORGO
OG0002481	sp|Q8R0J1|PKHG6_MOUSE	tr|G3RDZ2|G3RDZ2_GORGO, tr|G3R8A0|G3R8A0_GORGO
OG0002482	sp|O89110|CASP8_MOUSE	tr|A0A2I2YEP1|A0A2I2YEP1_GORGO, tr|G3R9B5|G3R9B5_GORGO
OG0002483	tr|A0A5F8MPH8|A0A5F8MPH8_MOUSE	tr|A0A2I2YQC9|A0A2I2YQC9_GORGO, tr|G3RB48|G3RB48_GORGO
OG0002484	sp|Q9JMB7|PIWL1_MOUSE	tr|G3RHJ8|G3RHJ8_GORGO, tr|G3RI55|G3RI55_GORGO
OG0002485	sp|Q9JJB1|T191C_MOUSE	tr|A0A2I2ZBU7|A0A2I2ZBU7_GORGO, tr|G3RIL6|G3RIL6_GORGO
OG0002486	sp|Q9CRT8|XPOT_MOUSE	tr|A0A2I2ZVA5|A0A2I2ZVA5_GORGO, tr|G3S3K3|G3S3K3_GORGO
OG0002487	sp|Q8BWR8|RHPN2_MOUSE	tr|G3RBG0|G3RBG0_GORGO, tr|G3SKF8|G3SKF8_GORGO
OG0002488	sp|Q9QW08|PHOS_MOUSE	tr|A0A2I2Y7W6|A0A2I2Y7W6_GORGO, tr|A0A2I2ZPK6|A0A2I2ZPK6_GORGO
OG0002489	sp|P03940|CP21A_MOUSE	tr|G3RW88|G3RW88_GORGO, tr|A0A2I2YW10|A0A2I2YW10_GORGO
OG0002490	tr|Q5U452|Q5U452_MOUSE, sp|Q99PW4|PRPKB_MOUSE	tr|G3QI33|G3QI33_GORGO
OG0002491	sp|O08983|HPS1_MOUSE	tr|G3QJ89|G3QJ89_GORGO, tr|G3QZW3|G3QZW3_GORGO
OG0002492	sp|Q69Z38|PEAK1_MOUSE	tr|G3QEM2|G3QEM2_GORGO, tr|G3QX77|G3QX77_GORGO
OG0002493	tr|A0A1Y7VP24|A0A1Y7VP24_MOUSE, sp|Q9QZ73|DCNL1_MOUSE	tr|G3R5C6|G3R5C6_GORGO
OG0002494	sp|Q9JJ66|CDC20_MOUSE	tr|G3RPS1|G3RPS1_GORGO, tr|G3R4G2|G3R4G2_GORGO
OG0002495	sp|Q9WVD5|ORNT1_MOUSE, tr|Q99ML6|Q99ML6_MOUSE	tr|G3S1F4|G3S1F4_GORGO
OG0002496	sp|Q9JMD0|ZN207_MOUSE	tr|A0A2I2ZI58|A0A2I2ZI58_GORGO, tr|G3SDK2|G3SDK2_GORGO
OG0002497	sp|E9Q7D5|ARHG5_MOUSE	tr|G3SC71|G3SC71_GORGO, tr|G3SDL1|G3SDL1_GORGO
OG0002498	sp|Q8C436|MT21D_MOUSE	tr|G3SHX3|G3SHX3_GORGO, tr|A0A2I2ZUM3|A0A2I2ZUM3_GORGO
OG0002499	sp|Q9ERS2|NDUAD_MOUSE	sp|Q0MQ89|NDUAD_GORGO, tr|G3QT43|G3QT43_GORGO
OG0002500	sp|P97434|MPRIP_MOUSE	tr|A0A2I2YW60|A0A2I2YW60_GORGO, tr|G3RND8|G3RND8_GORGO
OG0002501	sp|Q4FK66|PR38A_MOUSE	tr|G3QMW7|G3QMW7_GORGO, tr|A0A2I2Z1I2|A0A2I2Z1I2_GORGO
OG0002502	sp|O35942|NEK2_MOUSE	tr|A0A2I2ZXB6|A0A2I2ZXB6_GORGO, tr|G3QRR4|G3QRR4_GORGO
OG0002503	sp|Q9R1P1|PSB3_MOUSE	tr|G3QVX5|G3QVX5_GORGO, tr|A0A2I2YCU2|A0A2I2YCU2_GORGO
OG0002504	sp|Q9CQY5|MAGT1_MOUSE	tr|G3R499|G3R499_GORGO, tr|A0A2I2Y6T7|A0A2I2Y6T7_GORGO
OG0002505	tr|Q8VIE6|Q8VIE6_MOUSE, sp|Q91WN3|S7A13_MOUSE	tr|G3QZK6|G3QZK6_GORGO
OG0002506	sp|P13372|VPREB_MOUSE, sp|P13373|VPRE2_MOUSE	tr|G3RK08|G3RK08_GORGO
OG0002507	sp|Q8R2M2|TDIF2_MOUSE	tr|G3RRP0|G3RRP0_GORGO, tr|A0A2I2ZT80|A0A2I2ZT80_GORGO
OG0002508	sp|Q9DCP9|DAZP2_MOUSE	tr|G3RU69|G3RU69_GORGO, tr|A0A2I2Y9Z9|A0A2I2Y9Z9_GORGO
OG0002509	sp|Q9JKT2|TR119_MOUSE	sp|Q646G7|TA2R1_GORGO, tr|G3RD53|G3RD53_GORGO
OG0002510	sp|Q8CEI1|BOLA3_MOUSE	tr|A0A2I2ZZ20|A0A2I2ZZ20_GORGO, tr|A0A2I2ZGY7|A0A2I2ZGY7_GORGO
OG0002511	sp|O88983|STX8_MOUSE	tr|A0A2I2ZJ12|A0A2I2ZJ12_GORGO, tr|G3QU64|G3QU64_GORGO
OG0002512	sp|Q8C8R3|ANK2_MOUSE	tr|G3QMX5|G3QMX5_GORGO, tr|G3S4C5|G3S4C5_GORGO
OG0002513	sp|Q8BWT1|THIM_MOUSE	tr|G3RA00|G3RA00_GORGO, tr|A0A2I2YZE0|A0A2I2YZE0_GORGO
OG0002514	sp|P49582|ACHA7_MOUSE	tr|G3RVQ9|G3RVQ9_GORGO, tr|G3S1A6|G3S1A6_GORGO
OG0002515	sp|Q5I1X5|IASPP_MOUSE, sp|Q62415|ASPP1_MOUSE	tr|G3SBW5|G3SBW5_GORGO
OG0002516	sp|Q9CX00|IST1_MOUSE	tr|A0A2I2Y7S3|A0A2I2Y7S3_GORGO, tr|A0A2I2YWW6|A0A2I2YWW6_GORGO
OG0002517	sp|Q8VEA8|RAB7B_MOUSE	tr|A0A2I2ZEX5|A0A2I2ZEX5_GORGO, tr|A0A2I2YEY4|A0A2I2YEY4_GORGO
OG0002518	sp|Q62226|SHH_MOUSE	tr|A0A2I2ZQA6|A0A2I2ZQA6_GORGO, tr|G3RDQ9|G3RDQ9_GORGO
OG0002519	sp|Q99P81|ABCG3_MOUSE, sp|Q7TMS5|ABCG2_MOUSE	tr|G3QHY3|G3QHY3_GORGO
OG0002520	sp|Q62356|FSTL1_MOUSE	tr|A0A2I2ZN83|A0A2I2ZN83_GORGO, tr|G3QIQ3|G3QIQ3_GORGO
OG0002521	sp|Q99PM3|TF2AA_MOUSE, sp|Q8R4I4|TF2AY_MOUSE	tr|G3QL68|G3QL68_GORGO
OG0002522	sp|Q00560|IL6RB_MOUSE	tr|G3QMC9|G3QMC9_GORGO, tr|A0A2I2ZM80|A0A2I2ZM80_GORGO
OG0002523	sp|Q64726|ZA2G_MOUSE	tr|G3RRN0|G3RRN0_GORGO, tr|G3QHX6|G3QHX6_GORGO
OG0002524	sp|Q3UKU1|ELL2_MOUSE	tr|G3QDA4|G3QDA4_GORGO, tr|A0A2I2Y886|A0A2I2Y886_GORGO
OG0002525	sp|Q9D011|MPLKI_MOUSE, tr|J3QQ10|J3QQ10_MOUSE	tr|A0A2I2ZTX2|A0A2I2ZTX2_GORGO
OG0002526	sp|O70439|STX7_MOUSE	tr|G3QNE2|G3QNE2_GORGO, tr|A0A2I2ZWR1|A0A2I2ZWR1_GORGO
OG0002527	sp|Q8K3U4|DFB36_MOUSE	tr|G3QKC0|G3QKC0_GORGO, sp|A4H235|DB123_GORGO
OG0002528	sp|Q9DB20|ATPO_MOUSE	tr|G3RA47|G3RA47_GORGO, tr|A0A2I2ZUK6|A0A2I2ZUK6_GORGO
OG0002529	tr|A0A140LJC7|A0A140LJC7_MOUSE, sp|A2ARV4|LRP2_MOUSE	tr|G3RKG1|G3RKG1_GORGO
OG0002530	sp|Q8VDS8|STX18_MOUSE	tr|G3SBV0|G3SBV0_GORGO, tr|A0A2I2ZMZ6|A0A2I2ZMZ6_GORGO
OG0002531	sp|Q6NVF9|CPSF6_MOUSE	tr|G3SJR5|G3SJR5_GORGO, tr|A0A2I2ZWI8|A0A2I2ZWI8_GORGO
OG0002532	sp|Q640P7|TBCC1_MOUSE	tr|G3SBW2|G3SBW2_GORGO, tr|A0A2I2YXH1|A0A2I2YXH1_GORGO
OG0002533	sp|Q91X86|TMM98_MOUSE	tr|G3RBY8|G3RBY8_GORGO, tr|A0A2I2ZBE9|A0A2I2ZBE9_GORGO
OG0002535	sp|Q810I2|TRI50_MOUSE	tr|G3RI74|G3RI74_GORGO, tr|G3RYX9|G3RYX9_GORGO
OG0002536	sp|Q9JJ80|RPF2_MOUSE	tr|G3QGJ4|G3QGJ4_GORGO, tr|G3S493|G3S493_GORGO
OG0002537	sp|Q8CJ27|ASPM_MOUSE	sp|P62289|ASPM_GORGO, tr|G3S2N2|G3S2N2_GORGO
OG0002538	tr|J3QMK1|J3QMK1_MOUSE, sp|Q7TSY8|SGO2_MOUSE	tr|A0A2I2YSY6|A0A2I2YSY6_GORGO
OG0002539	sp|Q80WJ6|MRP9_MOUSE	tr|G3QN33|G3QN33_GORGO, tr|A0A2I2YZL2|A0A2I2YZL2_GORGO
OG0002540	sp|Q9CWL8|CTBL1_MOUSE	tr|A0A2I2YR86|A0A2I2YR86_GORGO, tr|A0A2I2ZSQ0|A0A2I2ZSQ0_GORGO
OG0002541	sp|Q9D8B6|F210B_MOUSE	tr|A0A2I2ZUQ0|A0A2I2ZUQ0_GORGO, tr|A0A2I2YJY4|A0A2I2YJY4_GORGO
OG0002542	sp|Q8C551|R51A1_MOUSE	tr|G3QP73|G3QP73_GORGO, tr|A0A2I2ZG88|A0A2I2ZG88_GORGO
OG0002543	sp|Q8K310|MATR3_MOUSE	tr|A0A2I2YV70|A0A2I2YV70_GORGO, tr|G3QWJ4|G3QWJ4_GORGO
OG0002544	sp|Q02739|CXB5_MOUSE	tr|G3R0Q7|G3R0Q7_GORGO, tr|A0A2I2YDU5|A0A2I2YDU5_GORGO
OG0002545	sp|P27545|CERS1_MOUSE, sp|Q924Z4|CERS2_MOUSE	tr|G3R775|G3R775_GORGO
OG0002546	sp|P03888|NU1M_MOUSE	sp|Q9T9Z0|NU1M_GORGO, tr|G3RRH4|G3RRH4_GORGO
OG0002547	tr|E9Q6S0|E9Q6S0_MOUSE	tr|G3RW80|G3RW80_GORGO, tr|A0A2I2ZNF6|A0A2I2ZNF6_GORGO
OG0002548	sp|P56484|CCR8_MOUSE	tr|G3QTG2|G3QTG2_GORGO, tr|G3SGY8|G3SGY8_GORGO
OG0002550	sp|Q8R4C2|RUFY2_MOUSE, sp|Q8BIJ7|RUFY1_MOUSE	tr|G3QD14|G3QD14_GORGO
OG0002551	sp|P0DP43|CTSRE_MOUSE, sp|A0A0A6YXX9|CTSEL_MOUSE	tr|G3QSJ2|G3QSJ2_GORGO
OG0002552	tr|Q925T4|Q925T4_MOUSE	tr|A0A2I2Y8A2|A0A2I2Y8A2_GORGO, tr|G3RNL1|G3RNL1_GORGO
OG0002553	sp|Q921B4|NRIF2_MOUSE, sp|Q923B3|NRIF1_MOUSE	tr|G3RTC3|G3RTC3_GORGO
OG0002554	sp|O09101|PIGF_MOUSE	tr|G3RZI3|G3RZI3_GORGO, tr|A0A2I2YBG0|A0A2I2YBG0_GORGO
OG0002555	sp|Q8BXJ8|Z385B_MOUSE	tr|A0A2I2ZPA6|A0A2I2ZPA6_GORGO, tr|G3QGZ6|G3QGZ6_GORGO
OG0002556	tr|A0A571BD42|A0A571BD42_MOUSE, sp|Q7M6U3|TEX14_MOUSE	tr|G3R6V6|G3R6V6_GORGO
OG0002557	sp|Q9Z126|PLF4_MOUSE	tr|G3SA05|G3SA05_GORGO, tr|G3RHN6|G3RHN6_GORGO
OG0002558	sp|P60154|RNAS9_MOUSE	tr|A0A2K5TIX5|A0A2K5TIX5_GORGO, sp|Q863K0|RNAS9_GORGO
OG0002559	sp|Q9D2S4|SPAC7_MOUSE, tr|Q9DAA5|Q9DAA5_MOUSE	tr|A0A2I2Y5L9|A0A2I2Y5L9_GORGO
OG0002560	sp|Q3KQJ0|TMM69_MOUSE	tr|A0A2I2ZND1|A0A2I2ZND1_GORGO, tr|G3SFJ3|G3SFJ3_GORGO
OG0002561	sp|Q91ZT8|ASB9_MOUSE	tr|G3QKL1|G3QKL1_GORGO, tr|A0A2I2Y8T9|A0A2I2Y8T9_GORGO
OG0002562	sp|Q9Z0L0|TPBG_MOUSE, sp|Q8C013|TPBGL_MOUSE	tr|G3QNU0|G3QNU0_GORGO
OG0002563	sp|Q9QVY8|RAI2_MOUSE, sp|Q0P5V2|SOBP_MOUSE	tr|G3RGZ6|G3RGZ6_GORGO
OG0002564	sp|Q9DCU2|PLLP_MOUSE	tr|G3RTG2|G3RTG2_GORGO, tr|A0A2I2YCK4|A0A2I2YCK4_GORGO
OG0002565	sp|P03930|ATP8_MOUSE	tr|G3SGQ7|G3SGQ7_GORGO, sp|Q34571|ATP8_GORGO
OG0002566	sp|Q8BMD8|SCMC1_MOUSE, tr|B1AUS6|B1AUS6_MOUSE	tr|A0A2I2YRT5|A0A2I2YRT5_GORGO
OG0002567	sp|Q8BQH4|UBAD2_MOUSE	tr|G3R841|G3R841_GORGO, tr|A0A2I2YYH8|A0A2I2YYH8_GORGO
OG0002568	sp|Q8QZS1|HIBCH_MOUSE	tr|A0A2I2Z7M5|A0A2I2Z7M5_GORGO, tr|A0A2I2ZAM9|A0A2I2ZAM9_GORGO
OG0002569	sp|Q9DCB8|ISCA2_MOUSE	tr|A0A2I2ZBS2|A0A2I2ZBS2_GORGO, tr|G3SGX5|G3SGX5_GORGO
