Orthogroup	Homo_sapiens	Rattus_norvegicus
OG0000934	sp|O75610|LFTY1_HUMAN, sp|O00292|LFTY2_HUMAN	tr|D4A670|D4A670_RAT, tr|Q5UCE3|Q5UCE3_RAT
OG0000935	sp|O95340|PAPS2_HUMAN	tr|A0A0G2K950|A0A0G2K950_RAT
OG0000935	sp|O43252|PAPS1_HUMAN	tr|A0A0G2K0L0|A0A0G2K0L0_RAT
OG0000936	sp|O95497|VNN1_HUMAN	tr|Q4KLZ0|Q4KLZ0_RAT
OG0000936	sp|O95498|VNN2_HUMAN	tr|D4A183|D4A183_RAT
OG0000937	sp|P0DJJ0|SRG2C_HUMAN, sp|P0DMP2|SRG2B_HUMAN, sp|O75044|SRGP2_HUMAN	sp|D4A208|SRGP2_RAT
OG0000938	sp|Q13620|CUL4B_HUMAN	tr|D3ZK73|D3ZK73_RAT
OG0000938	sp|Q13619|CUL4A_HUMAN	tr|F7FNG5|F7FNG5_RAT
OG0000939	sp|Q6IE37|OVOS1_HUMAN, tr|A0A0G2JMS6|A0A0G2JMS6_HUMAN, sp|Q6IE36|OVOS2_HUMAN	tr|A0A8I6A8Q1|A0A8I6A8Q1_RAT
OG0000940	sp|Q6PIV2|FOXR1_HUMAN	tr|F1LTW6|F1LTW6_RAT
OG0000940	sp|Q6PJQ5|FOXR2_HUMAN	tr|D4ADV2|D4ADV2_RAT
OG0000941	sp|Q9C0B6|BRNP2_HUMAN	sp|Q8K1M8|BRNP2_RAT
OG0000941	sp|Q76B58|BRNP3_HUMAN	sp|Q8K1M7|BRNP3_RAT
OG0000942	sp|Q86UW7|CAPS2_HUMAN	tr|A0A8I6ASE4|A0A8I6ASE4_RAT
OG0000942	sp|Q9ULU8|CAPS1_HUMAN	sp|Q62717|CAPS1_RAT
OG0000943	sp|O94973|AP2A2_HUMAN	sp|P18484|AP2A2_RAT
OG0000943	sp|O95782|AP2A1_HUMAN	tr|A0A8I6A4J2|A0A8I6A4J2_RAT
OG0000944	sp|Q16696|CP2AD_HUMAN, sp|P20853|CP2A7_HUMAN, sp|P11509|CP2A6_HUMAN	sp|P20812|CP2A3_RAT
OG0000945	sp|Q9NZI7|UBIP1_HUMAN	tr|A0A8I6GFC7|A0A8I6GFC7_RAT
OG0000945	sp|Q12800|TFCP2_HUMAN	tr|A0A0G2JTJ9|A0A0G2JTJ9_RAT
OG0000946	sp|Q15293|RCN1_HUMAN	tr|D3ZUB0|D3ZUB0_RAT, tr|A0A8I6APQ6|A0A8I6APQ6_RAT, tr|A0A8I5ZVW9|A0A8I5ZVW9_RAT
OG0000947	sp|Q3MIN7|RGL3_HUMAN, sp|Q8IZJ4|RGDSR_HUMAN, sp|Q9NZL6|RGL1_HUMAN	tr|D3ZS31|D3ZS31_RAT
OG0000949	sp|Q8IVH8|M4K3_HUMAN	sp|Q924I2|M4K3_RAT
OG0000949	sp|Q9Y4K4|M4K5_HUMAN	tr|A0A8I6AJ75|A0A8I6AJ75_RAT
OG0000950	sp|Q8TD84|DSCL1_HUMAN	tr|D3ZPL7|D3ZPL7_RAT
OG0000950	sp|O60469|DSCAM_HUMAN	sp|Q8VHZ8|DSCAM_RAT
OG0000951	sp|Q8NHW5|RLA0L_HUMAN, sp|P05388|RLA0_HUMAN	sp|P19945|RLA0_RAT, tr|D3ZJT4|D3ZJT4_RAT
OG0000952	sp|P14543|NID1_HUMAN	sp|P08460|NID1_RAT
OG0000952	sp|Q14112|NID2_HUMAN	sp|B5DFC9|NID2_RAT
OG0000953	sp|O75037|KI21B_HUMAN	sp|F1M5N7|KI21B_RAT
OG0000953	sp|Q7Z4S6|KI21A_HUMAN	tr|D3ZCG2|D3ZCG2_RAT
OG0000954	sp|Q8WXX0|DYH7_HUMAN	sp|Q63170|DYH7_RAT
OG0000954	sp|Q8TD57|DYH3_HUMAN	tr|A0A8I6GLR7|A0A8I6GLR7_RAT
OG0000955	sp|Q9BVJ6|UT14A_HUMAN, sp|Q5TAP6|UT14C_HUMAN	tr|A0A8I6A0H2|A0A8I6A0H2_RAT, tr|A0A8I6AJ81|A0A8I6AJ81_RAT
OG0000956	sp|P61019|RAB2A_HUMAN	sp|P05712|RAB2A_RAT
OG0000956	sp|Q8WUD1|RAB2B_HUMAN	tr|A0A8I5ZKQ1|A0A8I5ZKQ1_RAT
OG0000957	sp|Q14574|DSC3_HUMAN	tr|A0A0G2K230|A0A0G2K230_RAT
OG0000957	sp|Q02487|DSC2_HUMAN	tr|D3ZJR7|D3ZJR7_RAT
OG0000958	sp|Q7Z2H8|S36A1_HUMAN	sp|Q924A5|S36A1_RAT
OG0000958	sp|Q495M3|S36A2_HUMAN	sp|Q8K415|S36A2_RAT
OG0000959	sp|Q5JPI3|CC038_HUMAN	tr|A0A8I6A060|A0A8I6A060_RAT, sp|Q66H33|CC038_RAT, tr|A0A8I6ATJ9|A0A8I6ATJ9_RAT
OG0000960	sp|Q8IY17|PLPL6_HUMAN	tr|M0R715|M0R715_RAT
OG0000960	sp|Q6ZV29|PLPL7_HUMAN	sp|Q5BK26|PLPL7_RAT
OG0000961	sp|Q8IZP9|AGRG2_HUMAN	sp|Q8CJ11|AGRG2_RAT
OG0000961	sp|Q8IZF6|AGRG4_HUMAN	tr|A0A0G2JXP6|A0A0G2JXP6_RAT
OG0000962	sp|Q9BXU3|TX13A_HUMAN	tr|A0A8I6AHB6|A0A8I6AHB6_RAT
OG0000962	sp|Q9BXU2|TX13B_HUMAN	tr|A0A0G2JYV7|A0A0G2JYV7_RAT
OG0000963	sp|Q7Z4N2|TRPM1_HUMAN	sp|Q2WEA5|TRPM1_RAT
OG0000963	sp|Q9HCF6|TRPM3_HUMAN	tr|A0A8I6ALW5|A0A8I6ALW5_RAT
OG0000964	sp|Q9P0S9|TM14C_HUMAN, sp|A8MWL7|TM14D_HUMAN, sp|Q9NUH8|TM14B_HUMAN	tr|M0R701|M0R701_RAT
OG0000965	sp|P51513|NOVA1_HUMAN	sp|Q80WA4|NOVA1_RAT
OG0000965	sp|Q9UNW9|NOVA2_HUMAN	tr|F1M4H5|F1M4H5_RAT
OG0000966	sp|Q9NTI2|AT8A2_HUMAN	tr|A0A8I6A3Z6|A0A8I6A3Z6_RAT
OG0000966	sp|Q9Y2Q0|AT8A1_HUMAN	tr|A0A8I5ZXX6|A0A8I5ZXX6_RAT
OG0000967	sp|P30153|2AAA_HUMAN	tr|Q5XI34|Q5XI34_RAT
OG0000967	sp|P30154|2AAB_HUMAN	sp|Q4QQT4|2AAB_RAT
OG0000968	sp|P17483|HXB4_HUMAN, sp|P09017|HXC4_HUMAN, sp|Q00056|HXA4_HUMAN	tr|B1WBS2|B1WBS2_RAT
OG0000969	sp|P54750|PDE1A_HUMAN	tr|A0A8I6A416|A0A8I6A416_RAT
OG0000969	sp|Q14123|PDE1C_HUMAN	sp|Q63421|PDE1C_RAT
OG0000970	sp|Q5VU92|DC121_HUMAN, sp|Q5VW00|DC122_HUMAN	tr|D3ZKN9|D3ZKN9_RAT, tr|D4ABX0|D4ABX0_RAT
OG0000971	sp|Q7L1Q6|5MP2_HUMAN	sp|Q6P7P5|5MP2_RAT, tr|A0A8I6AEA3|A0A8I6AEA3_RAT, tr|A0A8I6GL15|A0A8I6GL15_RAT
OG0000972	sp|Q86YW9|MD12L_HUMAN	tr|A0A0G2K5Q3|A0A0G2K5Q3_RAT
OG0000972	sp|Q93074|MED12_HUMAN	tr|A0A096MKF8|A0A096MKF8_RAT
OG0000973	sp|Q9HC44|GPBL1_HUMAN	sp|Q3KR53|GPBL1_RAT, tr|A0A8I6GJT3|A0A8I6GJT3_RAT, tr|A0A8I5ZY38|A0A8I5ZY38_RAT
OG0000974	sp|P00747|PLMN_HUMAN, sp|P08519|APOA_HUMAN, sp|Q16609|LPAL2_HUMAN	sp|Q01177|PLMN_RAT
OG0000975	sp|P59025|RTP1_HUMAN	tr|D4AEN1|D4AEN1_RAT
OG0000975	sp|Q5QGT7|RTP2_HUMAN	tr|D3ZCW1|D3ZCW1_RAT
OG0000976	sp|O95263|PDE8B_HUMAN	tr|A0A8I5ZTX5|A0A8I5ZTX5_RAT
OG0000976	sp|O60658|PDE8A_HUMAN	tr|Q76KC6|Q76KC6_RAT
OG0000977	sp|P16389|KCNA2_HUMAN	sp|P63142|KCNA2_RAT
OG0000977	sp|Q09470|KCNA1_HUMAN	sp|P10499|KCNA1_RAT
OG0000978	sp|P40313|CTRL_HUMAN, sp|P17538|CTRB1_HUMAN, sp|Q6GPI1|CTRB2_HUMAN	sp|P07338|CTRB1_RAT
OG0000979	sp|Q96PU5|NED4L_HUMAN	tr|A0A8I6AEH7|A0A8I6AEH7_RAT
OG0000979	sp|P46934|NEDD4_HUMAN	sp|Q62940|NEDD4_RAT
OG0000980	sp|Q99611|SPS2_HUMAN	tr|A1A5S4|A1A5S4_RAT
OG0000980	sp|P49903|SPS1_HUMAN	tr|D3ZFY0|D3ZFY0_RAT
OG0000981	sp|Q86TI2|DPP9_HUMAN	tr|A0A8I6GBE0|A0A8I6GBE0_RAT
OG0000981	sp|Q6V1X1|DPP8_HUMAN	tr|D3ZHQ1|D3ZHQ1_RAT
OG0000982	sp|Q86U70|LDB1_HUMAN	tr|A0A8I6G409|A0A8I6G409_RAT
OG0000982	sp|O43679|LDB2_HUMAN	tr|A0A0G2K287|A0A0G2K287_RAT
OG0000983	sp|Q8NCS7|CTL5_HUMAN	tr|A0A8I5ZLE8|A0A8I5ZLE8_RAT
OG0000983	sp|Q8IWA5|CTL2_HUMAN	sp|B4F795|CTL2_RAT
OG0000984	sp|Q96PZ2|F111A_HUMAN	tr|D4A8N0|D4A8N0_RAT
OG0000984	sp|Q6SJ93|F111B_HUMAN	tr|A0A8I6AL46|A0A8I6AL46_RAT
OG0000985	sp|Q93088|BHMT1_HUMAN	sp|O09171|BHMT1_RAT
OG0000985	sp|Q9H2M3|BHMT2_HUMAN	sp|Q68FT5|BHMT2_RAT
OG0000986	sp|Q9H773|DCTP1_HUMAN	tr|A0A8I6AN68|A0A8I6AN68_RAT, tr|A0A8I6A359|A0A8I6A359_RAT, sp|Q91VC0|DCTP1_RAT
OG0000987	sp|P33897|ABCD1_HUMAN	sp|D3ZHR2|ABCD1_RAT
OG0000987	sp|Q9UBJ2|ABCD2_HUMAN	sp|Q9QY44|ABCD2_RAT
OG0000988	sp|Q9UBM8|MGT4C_HUMAN	tr|D3ZEV3|D3ZEV3_RAT, tr|D3ZJ23|D3ZJ23_RAT, tr|F7F6L0|F7F6L0_RAT
OG0000989	sp|Q9Y2H1|ST38L_HUMAN	tr|A4GW50|A4GW50_RAT
OG0000989	sp|Q15208|STK38_HUMAN	tr|G3V9Q4|G3V9Q4_RAT
OG0000990	sp|Q9UKE5|TNIK_HUMAN	tr|A0A0G2K490|A0A0G2K490_RAT
OG0000990	sp|O95819|M4K4_HUMAN	tr|A0A8I5ZLV4|A0A8I5ZLV4_RAT
OG0000991	sp|P50395|GDIB_HUMAN	sp|P50399|GDIB_RAT
OG0000991	sp|P31150|GDIA_HUMAN	sp|P50398|GDIA_RAT
OG0000992	sp|P46100|ATRX_HUMAN	sp|P70486|ATRX_RAT
OG0000992	sp|Q9Y4B4|ARIP4_HUMAN	tr|M0RBE0|M0RBE0_RAT
OG0000993	sp|Q12965|MYO1E_HUMAN	sp|Q63356|MYO1E_RAT
OG0000993	sp|O00160|MYO1F_HUMAN	tr|D4A7X9|D4A7X9_RAT
OG0000994	sp|Q9ULW5|RAB26_HUMAN	sp|P51156|RAB26_RAT
OG0000994	sp|Q96AX2|RAB37_HUMAN	tr|A0A8I6ALE4|A0A8I6ALE4_RAT
OG0000995	sp|Q9Y586|MB212_HUMAN	tr|D4ACZ1|D4ACZ1_RAT
OG0000995	sp|Q13394|MB211_HUMAN	tr|D3ZRJ3|D3ZRJ3_RAT
OG0000996	sp|P51677|CCR3_HUMAN	sp|O54814|CCR3_RAT
OG0000996	sp|P32246|CCR1_HUMAN	tr|D3ZFW8|D3ZFW8_RAT
OG0000997	sp|P59534|T2R39_HUMAN	sp|Q67ER9|T2R39_RAT
OG0000997	sp|P59535|T2R40_HUMAN	sp|Q67ET2|T2R40_RAT
OG0000998	sp|P13236|CCL4_HUMAN, tr|A0A0G2JLY3|A0A0G2JLY3_HUMAN, sp|Q8NHW4|CC4L_HUMAN	sp|P50230|CCL4_RAT
OG0000999	sp|Q9Y2F9|BTBD3_HUMAN	tr|D3ZJC0|D3ZJC0_RAT
OG0000999	sp|Q96KE9|BTBD6_HUMAN	tr|F1M7U0|F1M7U0_RAT
OG0001000	sp|Q96P11|NSUN5_HUMAN, sp|Q63ZY6|NSN5C_HUMAN, sp|Q3KNT7|NSN5B_HUMAN	tr|G3V660|G3V660_RAT
OG0001001	sp|P33240|CSTF2_HUMAN	tr|A0A8J8XR33|A0A8J8XR33_RAT
OG0001001	sp|Q9H0L4|CSTFT_HUMAN	tr|A0A8I5ZW25|A0A8I5ZW25_RAT
OG0001002	sp|A0A1B0GVM5|ETDC_HUMAN, sp|Q3ZM63|ETDA_HUMAN, sp|P0DPP9|ETDB_HUMAN	tr|A0A0G2JVS6|A0A0G2JVS6_RAT
OG0001004	sp|O43854|EDIL3_HUMAN	tr|F1M6P8|F1M6P8_RAT
OG0001004	sp|Q08431|MFGM_HUMAN	sp|P70490|MFGM_RAT
OG0001005	sp|Q86UP3|ZFHX4_HUMAN	tr|D4A3U5|D4A3U5_RAT
OG0001005	sp|Q15911|ZFHX3_HUMAN	tr|F1M4Q6|F1M4Q6_RAT
OG0001006	sp|Q8N6S4|AN13C_HUMAN	tr|A0A8I6AGV3|A0A8I6AGV3_RAT, tr|D3ZMJ4|D3ZMJ4_RAT, tr|A0A8I5ZQR9|A0A8I5ZQR9_RAT
OG0001007	sp|Q8NGF9|OR4X2_HUMAN	tr|A0A8I6ACL8|A0A8I6ACL8_RAT, tr|A0A0G2JUH0|A0A0G2JUH0_RAT, tr|A0A0G2K894|A0A0G2K894_RAT
OG0001008	sp|Q96D09|GASP2_HUMAN	tr|D4A542|D4A542_RAT
OG0001008	sp|Q5JY77|GASP1_HUMAN	sp|Q920R4|GASP1_RAT
OG0001009	sp|P56703|WNT3_HUMAN	tr|A0A8I6AN69|A0A8I6AN69_RAT
OG0001009	sp|P56704|WNT3A_HUMAN	tr|F1M077|F1M077_RAT
OG0001010	sp|Q14416|GRM2_HUMAN	sp|P31421|GRM2_RAT
OG0001010	sp|Q14832|GRM3_HUMAN	sp|P31422|GRM3_RAT
OG0001011	sp|Q9H9L3|I20L2_HUMAN	tr|A0A8I6ALQ1|A0A8I6ALQ1_RAT, tr|A0A8I6G4U4|A0A8I6G4U4_RAT, sp|Q6AXU3|I20L2_RAT
OG0001012	sp|Q9Y678|COPG1_HUMAN	sp|Q4AEF8|COPG1_RAT
OG0001012	sp|Q9UBF2|COPG2_HUMAN	sp|D4ABY2|COPG2_RAT
OG0001013	sp|O95373|IPO7_HUMAN	tr|D4AE96|D4AE96_RAT
OG0001013	sp|O15397|IPO8_HUMAN	tr|A0A0G2K6J6|A0A0G2K6J6_RAT
OG0001014	sp|P09669|COX6C_HUMAN	sp|P11951|CX6C2_RAT, sp|P11950|CX6C1_RAT, tr|A0A8I5ZK84|A0A8I5ZK84_RAT
OG0001015	sp|P16619|CL3L1_HUMAN, sp|P10147|CCL3_HUMAN, sp|P55774|CCL18_HUMAN	sp|P50229|CCL3_RAT
OG0001016	sp|P24043|LAMA2_HUMAN	tr|A0A8I5ZPP7|A0A8I5ZPP7_RAT
OG0001016	sp|P25391|LAMA1_HUMAN	tr|D4A409|D4A409_RAT
OG0001017	sp|Q13490|BIRC2_HUMAN	tr|Q6P6S1|Q6P6S1_RAT
OG0001017	sp|Q13489|BIRC3_HUMAN	tr|A0A0G2JTI9|A0A0G2JTI9_RAT
OG0001018	sp|Q06190|P2R3A_HUMAN	tr|D3ZLD7|D3ZLD7_RAT
OG0001018	sp|Q9Y5P8|P2R3B_HUMAN	tr|B1WBU2|B1WBU2_RAT
OG0001019	sp|P07947|YES_HUMAN	sp|F1LM93|YES_RAT
OG0001019	sp|P12931|SRC_HUMAN	sp|Q9WUD9|SRC_RAT
OG0001020	sp|Q9UPQ7|PZRN3_HUMAN	sp|P68907|PZRN3_RAT
OG0001020	sp|Q6ZMN7|PZRN4_HUMAN	tr|D3ZNV5|D3ZNV5_RAT
OG0001021	sp|Q86T65|DAAM2_HUMAN	tr|A0A0G2K988|A0A0G2K988_RAT
OG0001021	sp|Q9Y4D1|DAAM1_HUMAN	tr|A0A8I6GM04|A0A8I6GM04_RAT
OG0001022	sp|Q8WY21|SORC1_HUMAN	tr|A0A8I6AEA1|A0A8I6AEA1_RAT
OG0001022	sp|Q9UPU3|SORC3_HUMAN	tr|D4A2I9|D4A2I9_RAT
OG0001023	sp|Q9BRT2|UQCC2_HUMAN	tr|D3Z949|D3Z949_RAT, tr|A0A8L2QIN0|A0A8L2QIN0_RAT, sp|B5DFN3|UQCC2_RAT
OG0001024	sp|P61619|S61A1_HUMAN	sp|P61621|S61A1_RAT
OG0001024	sp|Q9H9S3|S61A2_HUMAN	tr|D3ZEH3|D3ZEH3_RAT
OG0001025	sp|Q6PEW1|ZCH12_HUMAN, sp|P0CG32|ZCC18_HUMAN	tr|A0A8I6AJH1|A0A8I6AJH1_RAT, sp|Q5HZA3|ZCH12_RAT
OG0001026	sp|Q99683|M3K5_HUMAN	tr|A0A8I6AEL0|A0A8I6AEL0_RAT
OG0001026	sp|Q6ZN16|M3K15_HUMAN	tr|F1LUY7|F1LUY7_RAT
OG0001027	sp|F2Z398|LMO7D_HUMAN, sp|Q5T7P6|TMM78_HUMAN, sp|Q5H9K5|ZMAT1_HUMAN	tr|D3ZGI1|D3ZGI1_RAT
OG0001028	sp|Q92973|TNPO1_HUMAN	tr|F1LQP9|F1LQP9_RAT
OG0001028	sp|O14787|TNPO2_HUMAN	tr|D3ZER6|D3ZER6_RAT
OG0001029	sp|O60333|KIF1B_HUMAN	sp|O88658|KIF1B_RAT
OG0001029	sp|Q12756|KIF1A_HUMAN	sp|F1M4A4|KIF1A_RAT
OG0001030	sp|Q14722|KCAB1_HUMAN	sp|P63144|KCAB1_RAT
OG0001030	sp|Q13303|KCAB2_HUMAN	sp|P62483|KCAB2_RAT
OG0001031	sp|Q86VL8|S47A2_HUMAN	tr|D4A4W2|D4A4W2_RAT
OG0001031	sp|Q96FL8|S47A1_HUMAN	sp|Q5I0E9|S47A1_RAT
OG0001032	sp|Q8TAX9|GSDMB_HUMAN	tr|A0A0G2K7V2|A0A0G2K7V2_RAT
OG0001032	sp|Q96QA5|GSDMA_HUMAN	tr|D3ZA32|D3ZA32_RAT
OG0001034	sp|O00763|ACACB_HUMAN	tr|A0A0G2K1F2|A0A0G2K1F2_RAT
OG0001034	sp|Q13085|ACACA_HUMAN	sp|P11497|ACACA_RAT
OG0001035	sp|Q7L513|FCRLA_HUMAN	sp|Q3B8P2|FCRLA_RAT
OG0001035	sp|Q6DN72|FCRL6_HUMAN	sp|P23505|GP42_RAT
OG0001036	sp|Q6WRX3|ZY11A_HUMAN	tr|A0A8I6GLF0|A0A8I6GLF0_RAT
OG0001036	sp|Q9C0D3|ZY11B_HUMAN	tr|F1M8P2|F1M8P2_RAT
OG0001037	sp|Q86XT4|TRI50_HUMAN, sp|Q86UV6|TRI74_HUMAN, sp|Q86UV7|TRI73_HUMAN	sp|Q810I1|TRI50_RAT
OG0001038	sp|Q9HBI1|PARVB_HUMAN	tr|A0A8I5Y6N4|A0A8I5Y6N4_RAT
OG0001038	sp|Q9NVD7|PARVA_HUMAN	sp|Q9HB97|PARVA_RAT
OG0001039	sp|O75155|CAND2_HUMAN	sp|Q9R0L4|CAND2_RAT
OG0001039	sp|Q86VP6|CAND1_HUMAN	sp|P97536|CAND1_RAT
OG0001040	sp|P31350|RIR2_HUMAN	sp|Q4KLN6|RIR2_RAT
OG0001040	sp|Q7LG56|RIR2B_HUMAN	tr|D4ADQ1|D4ADQ1_RAT
OG0001041	sp|P11387|TOP1_HUMAN	sp|Q9WUL0|TOP1_RAT
OG0001041	sp|Q969P6|TOP1M_HUMAN	sp|Q6IM78|TOP1M_RAT
OG0001042	sp|Q8TDW7|FAT3_HUMAN	sp|Q8R508|FAT3_RAT
OG0001042	sp|Q14517|FAT1_HUMAN	tr|A0A8I6AEP7|A0A8I6AEP7_RAT
OG0001043	sp|Q9Y264|ANGP4_HUMAN	tr|D3ZR43|D3ZR43_RAT
OG0001043	sp|Q15389|ANGP1_HUMAN	sp|O35460|ANGP1_RAT
OG0001044	sp|Q9NRD1|FBX6_HUMAN	sp|Q923V4|FBX6_RAT
OG0001044	sp|Q9H4M3|FBX44_HUMAN	tr|D4A6R1|D4A6R1_RAT
OG0001045	sp|Q00341|VIGLN_HUMAN	sp|Q9Z1A6|VIGLN_RAT, tr|F1LYH5|F1LYH5_RAT, tr|D4A4T3|D4A4T3_RAT
OG0001046	sp|Q14324|MYPC2_HUMAN	tr|D3ZA38|D3ZA38_RAT
OG0001046	sp|Q00872|MYPC1_HUMAN	sp|Q63518|MYPC1_RAT
OG0001047	sp|Q13464|ROCK1_HUMAN	sp|Q63644|ROCK1_RAT
OG0001047	sp|O75116|ROCK2_HUMAN	sp|Q62868|ROCK2_RAT
OG0001048	sp|Q6Q8B3|MO2R2_HUMAN, sp|Q8TD46|MO2R1_HUMAN	sp|Q9ES58|MO2R1_RAT, tr|D3ZJX0|D3ZJX0_RAT
OG0001049	sp|X6R8R1|ST15B_HUMAN, sp|Q9BQS2|SYT15_HUMAN, tr|A0A096LNH4|A0A096LNH4_HUMAN	sp|P59926|SYT15_RAT
OG0001050	sp|Q496M5|PLK5_HUMAN	tr|D3ZY07|D3ZY07_RAT
OG0001050	sp|Q9NYY3|PLK2_HUMAN	sp|Q9R012|PLK2_RAT
OG0001051	sp|Q9UKT6|FXL21_HUMAN	tr|A0A8I6GJZ3|A0A8I6GJZ3_RAT
OG0001051	sp|Q9UKT7|FBXL3_HUMAN	tr|G3V9P4|G3V9P4_RAT
OG0001052	sp|Q9UJV9|DDX41_HUMAN	tr|A0A8I5ZL40|A0A8I5ZL40_RAT, tr|A0A8I5ZMZ5|A0A8I5ZMZ5_RAT, tr|B2RYL8|B2RYL8_RAT
OG0001053	sp|Q9Y490|TLN1_HUMAN	tr|A0A8I6ABG6|A0A8I6ABG6_RAT
OG0001053	sp|Q9Y4G6|TLN2_HUMAN	tr|A0A0G2JUI0|A0A0G2JUI0_RAT
OG0001054	sp|P25490|TYY1_HUMAN	tr|Q8CHJ4|Q8CHJ4_RAT
OG0001054	sp|O15391|TYY2_HUMAN	sp|P0C6P6|TYY2_RAT
OG0001055	sp|Q7Z7J5|DPPA2_HUMAN	tr|A0A8I6A7G1|A0A8I6A7G1_RAT
OG0001055	sp|Q7L190|DPPA4_HUMAN	sp|D3Z8Y2|DPPA4_RAT
OG0001056	sp|P20132|SDHL_HUMAN	sp|P09367|SDHL_RAT
OG0001056	sp|Q96GA7|SDSL_HUMAN	tr|D3ZHV7|D3ZHV7_RAT
OG0001057	sp|Q96IZ7|RSRC1_HUMAN	tr|A0A0G2K8D5|A0A0G2K8D5_RAT, sp|Q5PPJ2|RSRC1_RAT, tr|A0A8I6A6G5|A0A8I6A6G5_RAT
OG0001058	sp|Q9UPR6|ZFR2_HUMAN	tr|A0A8I5Y1D0|A0A8I5Y1D0_RAT
OG0001058	sp|Q96KR1|ZFR_HUMAN	sp|Q562A2|ZFR_RAT
OG0001059	sp|Q06455|MTG8_HUMAN	tr|A0A0G2K0G0|A0A0G2K0G0_RAT
OG0001059	sp|O75081|MTG16_HUMAN	tr|D4A303|D4A303_RAT
OG0001060	sp|P23258|TBG1_HUMAN	sp|P83888|TBG1_RAT
OG0001060	sp|Q9NRH3|TBG2_HUMAN	tr|A0A8I6A8A1|A0A8I6A8A1_RAT
OG0001061	sp|P09912|IFI6_HUMAN, sp|Q96BM0|I27L1_HUMAN, sp|P40305|IFI27_HUMAN	tr|A0A8I5ZTN9|A0A8I5ZTN9_RAT
OG0001062	sp|P98194|AT2C1_HUMAN	sp|Q64566|AT2C1_RAT
OG0001062	sp|O75185|AT2C2_HUMAN	sp|Q8R4C1|AT2C2_RAT
OG0001063	sp|Q8IYD1|ERF3B_HUMAN	tr|A0A096MJE3|A0A096MJE3_RAT
OG0001063	sp|P15170|ERF3A_HUMAN	tr|Q6AYD5|Q6AYD5_RAT
OG0001064	sp|Q8TE73|DYH5_HUMAN	sp|M0R8U1|DYH5_RAT
OG0001064	sp|Q96JB1|DYH8_HUMAN	tr|F1MAM6|F1MAM6_RAT
OG0001065	sp|O95319|CELF2_HUMAN	sp|Q792H5|CELF2_RAT
OG0001065	sp|Q92879|CELF1_HUMAN	sp|Q4QQT3|CELF1_RAT
OG0001066	sp|Q9BWD3|RTL8A_HUMAN, sp|Q17RB0|RTL8B_HUMAN	tr|A0A8I6ALY3|A0A8I6ALY3_RAT, tr|Q3KR52|Q3KR52_RAT
OG0001067	sp|Q9UHA7|IL36A_HUMAN, sp|Q9NZH8|IL36G_HUMAN, sp|Q9NZH6|IL37_HUMAN	tr|D4A1I2|D4A1I2_RAT
OG0001068	sp|Q5VT25|MRCKA_HUMAN	sp|O54874|MRCKA_RAT
OG0001068	sp|Q9Y5S2|MRCKB_HUMAN	sp|Q7TT49|MRCKB_RAT
OG0001070	sp|P10644|KAP0_HUMAN	sp|P09456|KAP0_RAT
OG0001070	sp|P31321|KAP1_HUMAN	sp|P81377|KAP1_RAT
OG0001071	sp|Q5JSJ4|INT6L_HUMAN	tr|M0RC48|M0RC48_RAT
OG0001071	sp|Q9UL03|INT6_HUMAN	tr|A0A8I6AP01|A0A8I6AP01_RAT
OG0001072	sp|P05177|CP1A2_HUMAN	sp|P04799|CP1A2_RAT
OG0001072	sp|P04798|CP1A1_HUMAN	sp|P00185|CP1A1_RAT
OG0001073	sp|Q1A5X6|IQCJ_HUMAN, sp|P0DPB3|SCHI1_HUMAN, sp|B3KU38|IQIP1_HUMAN	tr|F1M6Q1|F1M6Q1_RAT
OG0001074	sp|P35348|ADA1A_HUMAN	sp|P43140|ADA1A_RAT, tr|A0A8L2Q6V0|A0A8L2Q6V0_RAT, tr|F1M529|F1M529_RAT
OG0001075	sp|P02100|HBE_HUMAN, sp|P69891|HBG1_HUMAN, sp|P69892|HBG2_HUMAN	tr|O88752|O88752_RAT
OG0001076	sp|Q0VDD8|DYH14_HUMAN	tr|A0A8I6AN36|A0A8I6AN36_RAT
OG0001076	sp|Q9C0G6|DYH6_HUMAN	tr|F1LXT8|F1LXT8_RAT
OG0001077	sp|Q8NHC4|O10J5_HUMAN, sp|Q8NGY7|O10J6_HUMAN, sp|P30954|O10J1_HUMAN	tr|D3ZB83|D3ZB83_RAT
OG0001078	sp|Q9Y605|MOFA1_HUMAN, sp|B2RBV5|MRUPP_HUMAN, sp|Q96HT8|MR1L1_HUMAN	sp|Q5M820|MOFA1_RAT
OG0001079	sp|P08048|ZFY_HUMAN	tr|A0A0G2K3V6|A0A0G2K3V6_RAT
OG0001079	sp|P17010|ZFX_HUMAN	tr|A0A096MJI1|A0A096MJI1_RAT
OG0001080	sp|P11532|DMD_HUMAN	sp|P11530|DMD_RAT
OG0001080	sp|P46939|UTRN_HUMAN	sp|G3V7L1|UTRN_RAT
OG0001081	sp|P06028|GLPB_HUMAN, sp|P02724|GLPA_HUMAN, sp|P15421|GLPE_HUMAN	tr|A0A8I5Y7J0|A0A8I5Y7J0_RAT
OG0001082	sp|P46019|KPB2_HUMAN	tr|A0A8I5ZWF0|A0A8I5ZWF0_RAT
OG0001082	sp|P46020|KPB1_HUMAN	sp|Q64649|KPB1_RAT
