Orthogroup	Homo_sapiens	Vulpes_vulpes
OG0001767	sp|P02763|A1AG1_HUMAN, sp|P19652|A1AG2_HUMAN	tr|A0A3Q7SPE0|A0A3Q7SPE0_VULVU
OG0001768	sp|P31944|CASPE_HUMAN	tr|A0A3Q7T816|A0A3Q7T816_VULVU, tr|A0A3Q7STN6|A0A3Q7STN6_VULVU
OG0001769	sp|Q96EF0|MTMR8_HUMAN, sp|Q9Y217|MTMR6_HUMAN	tr|A0A3Q7TBF2|A0A3Q7TBF2_VULVU
OG0001770	sp|Q9Y458|TBX22_HUMAN, sp|Q96SF7|TBX15_HUMAN	tr|A0A3Q7T6F7|A0A3Q7T6F7_VULVU
OG0001771	sp|Q96G42|KLD7B_HUMAN, sp|O94819|KBTBB_HUMAN	tr|A0A3Q7UCE5|A0A3Q7UCE5_VULVU
OG0001772	sp|P01579|IFNG_HUMAN	sp|Q25BC0|IFNG_VULVU, tr|A4GTA8|A4GTA8_VULVU
OG0001773	sp|Q96GI7|FA89A_HUMAN, sp|Q8N5H3|LRA25_HUMAN	tr|A0A3Q7TFY9|A0A3Q7TFY9_VULVU
OG0001774	sp|Q96QA6|YPEL2_HUMAN, sp|P61236|YPEL3_HUMAN	tr|A0A3Q7SA18|A0A3Q7SA18_VULVU
OG0001775	sp|Q9H1F0|WF10A_HUMAN	tr|A0A3Q7UT46|A0A3Q7UT46_VULVU, tr|A0A3Q7TLG5|A0A3Q7TLG5_VULVU
OG0001776	tr|A0A7P0TBJ1|A0A7P0TBJ1_HUMAN, sp|Q14CZ0|HAPR1_HUMAN	tr|A0A3Q7TBS8|A0A3Q7TBS8_VULVU
OG0001777	sp|Q8N4W6|DJC22_HUMAN	tr|A0A3Q7T6A7|A0A3Q7T6A7_VULVU, tr|A0A3Q7RJ73|A0A3Q7RJ73_VULVU
OG0001778	sp|Q969Y0|NXPE3_HUMAN	tr|A0A3Q7RUN9|A0A3Q7RUN9_VULVU, tr|A0A3Q7UBR0|A0A3Q7UBR0_VULVU
OG0001779	sp|Q9ULE0|WWC3_HUMAN	tr|A0A3Q7SRF0|A0A3Q7SRF0_VULVU, tr|A0A3Q7T2D6|A0A3Q7T2D6_VULVU
OG0001780	sp|P52943|CRIP2_HUMAN, sp|Q6Q6R5|CRIP3_HUMAN	tr|A0A3Q7RNF3|A0A3Q7RNF3_VULVU
OG0001781	sp|P59046|NAL12_HUMAN	tr|A0A3Q7UTR0|A0A3Q7UTR0_VULVU, tr|A0A3Q7RFY9|A0A3Q7RFY9_VULVU
OG0001782	sp|P60866|RS20_HUMAN	tr|A0A3Q7TQA7|A0A3Q7TQA7_VULVU, tr|A0A3Q7SWZ1|A0A3Q7SWZ1_VULVU
OG0001783	sp|Q01518|CAP1_HUMAN	tr|A0A3Q7S4W0|A0A3Q7S4W0_VULVU, tr|A0A3Q7RBK9|A0A3Q7RBK9_VULVU
OG0001784	sp|O95661|DIRA3_HUMAN, sp|Q96HU8|DIRA2_HUMAN	tr|A0A3Q7RCR3|A0A3Q7RCR3_VULVU
OG0001785	sp|Q9Y6K5|OAS3_HUMAN, sp|P29728|OAS2_HUMAN	tr|A0A3Q7TBT1|A0A3Q7TBT1_VULVU
OG0001786	sp|O60925|PFD1_HUMAN	tr|A0A3Q7TTQ1|A0A3Q7TTQ1_VULVU, tr|A0A3Q7SBH0|A0A3Q7SBH0_VULVU
OG0001787	sp|O95170|CDRT1_HUMAN, sp|Q5XX13|FBW10_HUMAN	tr|A0A3Q7SWI2|A0A3Q7SWI2_VULVU
OG0001788	sp|O95433|AHSA1_HUMAN, sp|Q719I0|AHSA2_HUMAN	tr|A0A3Q7TAU4|A0A3Q7TAU4_VULVU
OG0001789	sp|Q9ULN7|PNM8B_HUMAN	tr|A0A3Q7SSU8|A0A3Q7SSU8_VULVU, tr|A0A3Q7TK18|A0A3Q7TK18_VULVU
OG0001790	sp|A9QM74|IMA8_HUMAN	tr|A0A3Q7TXS8|A0A3Q7TXS8_VULVU, tr|A0A3Q7RIG0|A0A3Q7RIG0_VULVU
OG0001791	sp|O00154|BACH_HUMAN, sp|Q6ZUV0|BACHL_HUMAN	tr|A0A3Q7THU1|A0A3Q7THU1_VULVU
OG0001792	sp|P55064|AQP5_HUMAN, sp|P41181|AQP2_HUMAN	tr|A0A3Q7SHJ4|A0A3Q7SHJ4_VULVU
OG0001793	sp|Q2WGN9|GAB4_HUMAN, sp|Q9UQC2|GAB2_HUMAN	tr|A0A3Q7SST2|A0A3Q7SST2_VULVU
OG0001794	sp|O43422|P52K_HUMAN	tr|A0A3Q7UG55|A0A3Q7UG55_VULVU, tr|A0A3Q7TZX7|A0A3Q7TZX7_VULVU
OG0001795	sp|O60701|UGDH_HUMAN	tr|A0A3Q7RHW3|A0A3Q7RHW3_VULVU, tr|A0A3Q7TEC1|A0A3Q7TEC1_VULVU
OG0001796	sp|P0CG34|TB15A_HUMAN, sp|P0CG35|TB15B_HUMAN	tr|A0A3Q7RGA7|A0A3Q7RGA7_VULVU
OG0001797	sp|P51864|TDGF3_HUMAN, sp|P13385|TDGF1_HUMAN	tr|A0A3Q7RIN0|A0A3Q7RIN0_VULVU
OG0001798	sp|Q9HCT0|FGF22_HUMAN, sp|O15520|FGF10_HUMAN	tr|A0A3Q7UYY2|A0A3Q7UYY2_VULVU
OG0001799	sp|P68036|UB2L3_HUMAN, sp|A0A1B0GUS4|UB2L5_HUMAN	tr|A0A3Q7QZ42|A0A3Q7QZ42_VULVU
OG0001800	sp|O95749|GGPPS_HUMAN	tr|A0A3Q7UAL1|A0A3Q7UAL1_VULVU, tr|A0A3Q7S6I7|A0A3Q7S6I7_VULVU
OG0001801	sp|P00492|HPRT_HUMAN	tr|A0A3Q7TI99|A0A3Q7TI99_VULVU, tr|A0A3Q7QXR6|A0A3Q7QXR6_VULVU
OG0001802	sp|P03973|SLPI_HUMAN, sp|Q8WWY7|WFD12_HUMAN	tr|A0A3Q7SFT4|A0A3Q7SFT4_VULVU
OG0001803	sp|A0A0B4J2D5|GAL3B_HUMAN, sp|P0DPI2|GAL3A_HUMAN	tr|A0A3Q7R6Z0|A0A3Q7R6Z0_VULVU
OG0001804	sp|P46736|BRCC3_HUMAN	tr|A0A3Q7S1F9|A0A3Q7S1F9_VULVU, tr|A0A3Q7QZP2|A0A3Q7QZP2_VULVU
OG0001805	sp|Q8IZX4|TAF1L_HUMAN, sp|P21675|TAF1_HUMAN	tr|A0A3Q7QWZ4|A0A3Q7QWZ4_VULVU
OG0001806	sp|A6NFZ4|FA24A_HUMAN, sp|Q8N5W8|FA24B_HUMAN	tr|A0A3Q7TMJ4|A0A3Q7TMJ4_VULVU
OG0001807	sp|O60512|B4GT3_HUMAN	tr|A0A3Q7SZ44|A0A3Q7SZ44_VULVU, tr|A0A3Q7R7I4|A0A3Q7R7I4_VULVU
OG0001808	sp|P00450|CERU_HUMAN	tr|A0A3Q7T3L0|A0A3Q7T3L0_VULVU, tr|A0A3Q7UED8|A0A3Q7UED8_VULVU
OG0001809	sp|P29692|EF1D_HUMAN, sp|Q658K8|EF1DL_HUMAN	tr|A0A3Q7RCL6|A0A3Q7RCL6_VULVU
OG0001810	sp|P52788|SPSY_HUMAN	tr|A0A3Q7SSR4|A0A3Q7SSR4_VULVU, tr|A0A3Q7RTY1|A0A3Q7RTY1_VULVU
OG0001811	sp|P60568|IL2_HUMAN	sp|Q25BC3|IL2_VULVU, tr|A4GT77|A4GT77_VULVU
OG0001812	sp|Q9H1U9|S2551_HUMAN, sp|Q3SY17|S2552_HUMAN	tr|A0A3Q7SXW1|A0A3Q7SXW1_VULVU
OG0001813	sp|Q6IB77|GLYAT_HUMAN	tr|A0A3Q7U5K0|A0A3Q7U5K0_VULVU, tr|A0A3Q7TFY2|A0A3Q7TFY2_VULVU
OG0001814	sp|O95801|TTC4_HUMAN	tr|A0A3Q7U5V2|A0A3Q7U5V2_VULVU, tr|A0A3Q7SSJ0|A0A3Q7SSJ0_VULVU
OG0001815	sp|P0C5Y9|H2AB1_HUMAN, sp|P0C5Z0|H2AB2_HUMAN	tr|A0A3Q7RJD5|A0A3Q7RJD5_VULVU
OG0001816	sp|P46776|RL27A_HUMAN	tr|A0A3Q7QV15|A0A3Q7QV15_VULVU, tr|A0A3Q7TS33|A0A3Q7TS33_VULVU
OG0001817	sp|O00570|SOX1_HUMAN, sp|P48431|SOX2_HUMAN	tr|A0A3Q7T0N3|A0A3Q7T0N3_VULVU
OG0001818	sp|Q96IZ6|MET2A_HUMAN, sp|Q6P1Q9|MET2B_HUMAN	tr|A0A3Q7SIW9|A0A3Q7SIW9_VULVU
OG0001820	sp|P0C7N4|T191B_HUMAN, sp|A6NGB0|T191C_HUMAN	tr|A0A3Q7R8R3|A0A3Q7R8R3_VULVU
OG0001821	sp|P0DMR2|SG1C2_HUMAN, sp|Q8TD33|SG1C1_HUMAN	tr|A0A3Q7SXS3|A0A3Q7SXS3_VULVU
OG0001822	sp|Q14032|BAAT_HUMAN	tr|A0A3Q7U712|A0A3Q7U712_VULVU, tr|A0A3Q7U6J7|A0A3Q7U6J7_VULVU
OG0001823	sp|Q92572|AP3S1_HUMAN, sp|P59780|AP3S2_HUMAN	tr|A0A3Q7T808|A0A3Q7T808_VULVU
OG0001824	sp|Q9GZS9|CHST5_HUMAN, sp|Q9GZX3|CHST6_HUMAN	tr|A0A3Q7T1V7|A0A3Q7T1V7_VULVU
OG0001825	sp|Q15699|ALX1_HUMAN, sp|O95076|ALX3_HUMAN	tr|A0A3Q7S0M6|A0A3Q7S0M6_VULVU
OG0001826	sp|P0CK96|S352B_HUMAN, sp|P0CK97|S35E2_HUMAN	tr|A0A3Q7T3X4|A0A3Q7T3X4_VULVU
OG0001827	sp|O15530|PDPK1_HUMAN, sp|Q6A1A2|PDPK2_HUMAN	tr|A0A3Q7R5Y0|A0A3Q7R5Y0_VULVU
OG0001828	sp|Q8IYS8|BD1L2_HUMAN, sp|Q96IK1|BOD1_HUMAN	tr|A0A3Q7T3A4|A0A3Q7T3A4_VULVU
OG0001829	sp|Q9BZE1|RM37_HUMAN	tr|A0A3Q7U636|A0A3Q7U636_VULVU, tr|A0A3Q7SXR8|A0A3Q7SXR8_VULVU
OG0001830	sp|O94903|PLPHP_HUMAN	tr|A0A3Q7RKU6|A0A3Q7RKU6_VULVU, tr|A0A3Q7S3W0|A0A3Q7S3W0_VULVU
OG0001831	sp|Q96R30|OR2V2_HUMAN, sp|Q8NHB1|OR2V1_HUMAN	tr|A0A3Q7RRC0|A0A3Q7RRC0_VULVU
OG0001832	sp|Q9BXS1|IDI2_HUMAN, sp|Q13907|IDI1_HUMAN	tr|A0A3Q7R0P4|A0A3Q7R0P4_VULVU
OG0001833	sp|C9J798|RAS4B_HUMAN, sp|O43374|RASL2_HUMAN	tr|A0A3Q7TDS0|A0A3Q7TDS0_VULVU
OG0001834	sp|P25205|MCM3_HUMAN	tr|A0A3Q7RML9|A0A3Q7RML9_VULVU, tr|A0A3Q7RT67|A0A3Q7RT67_VULVU
OG0001835	sp|Q14129|DGCR6_HUMAN, sp|Q9BY27|DGC6L_HUMAN	tr|A0A3Q7QZD3|A0A3Q7QZD3_VULVU
OG0001836	sp|Q86X55|CARM1_HUMAN	tr|A0A3Q7T964|A0A3Q7T964_VULVU, tr|A0A3Q7R1P0|A0A3Q7R1P0_VULVU
OG0001837	sp|Q8N8Y5|ZFP41_HUMAN	tr|A0A3Q7TK79|A0A3Q7TK79_VULVU, tr|A0A3Q7RM48|A0A3Q7RM48_VULVU
OG0001838	sp|Q53FP2|NACHO_HUMAN, sp|Q8NCS4|TM35B_HUMAN	tr|A0A3Q7TM63|A0A3Q7TM63_VULVU
OG0001839	sp|Q96ET8|TV23C_HUMAN, sp|Q9NYZ1|TV23B_HUMAN	tr|A0A3Q7U0Y5|A0A3Q7U0Y5_VULVU
OG0001840	sp|Q96PN6|ADCYA_HUMAN	tr|A0A3Q7RNZ4|A0A3Q7RNZ4_VULVU, tr|A0A3Q7SR12|A0A3Q7SR12_VULVU
OG0001841	sp|O95714|HERC2_HUMAN, sp|Q9BVR0|HRC23_HUMAN	tr|A0A3Q7QXV1|A0A3Q7QXV1_VULVU
OG0001842	sp|P60983|GMFB_HUMAN, sp|O60234|GMFG_HUMAN	tr|A0A3Q7SJ83|A0A3Q7SJ83_VULVU
OG0001843	sp|Q5JT82|KLF17_HUMAN, sp|A0A0U1RQI7|KLF18_HUMAN	tr|A0A3Q7SZQ2|A0A3Q7SZQ2_VULVU
OG0001844	sp|Q96BQ1|FAM3D_HUMAN	tr|A0A3Q7U1I9|A0A3Q7U1I9_VULVU, tr|A0A3Q7R2U2|A0A3Q7R2U2_VULVU
OG0001845	sp|Q9H2W1|M4A6A_HUMAN, sp|Q96DS6|M4A6E_HUMAN	tr|A0A3Q7TB83|A0A3Q7TB83_VULVU
OG0001846	sp|O43763|TLX2_HUMAN, sp|Q03014|HHEX_HUMAN	tr|A0A3Q7S3T5|A0A3Q7S3T5_VULVU
OG0001847	sp|P49747|COMP_HUMAN	tr|A0A3Q7RIX5|A0A3Q7RIX5_VULVU, tr|A0A3Q7RHK6|A0A3Q7RHK6_VULVU
OG0001848	sp|Q86UP8|GTD2A_HUMAN, sp|Q6EKJ0|GTD2B_HUMAN	tr|A0A3Q7V0E9|A0A3Q7V0E9_VULVU
OG0001849	sp|Q9NQ39|RS10L_HUMAN, sp|P46783|RS10_HUMAN	tr|A0A3Q7RWT6|A0A3Q7RWT6_VULVU
OG0001850	sp|O60245|PCDH7_HUMAN	tr|A0A3Q7T9Y7|A0A3Q7T9Y7_VULVU, tr|A0A3Q7SDN6|A0A3Q7SDN6_VULVU
OG0001851	sp|P0C0L5|CO4B_HUMAN, sp|P0C0L4|CO4A_HUMAN	tr|A0A3Q7SV93|A0A3Q7SV93_VULVU
OG0001852	sp|P48729|KC1A_HUMAN, sp|Q8N752|KC1AL_HUMAN	tr|A0A3Q7TTN6|A0A3Q7TTN6_VULVU
OG0001854	sp|Q86XF0|DYR2_HUMAN, sp|P00374|DYR_HUMAN	tr|A0A3Q7SD11|A0A3Q7SD11_VULVU
OG0001855	sp|H3BS89|T178B_HUMAN, sp|Q8NBL3|T178A_HUMAN	tr|A0A3Q7TY82|A0A3Q7TY82_VULVU
OG0001856	sp|P62979|RS27A_HUMAN, tr|A0A2R8Y422|A0A2R8Y422_HUMAN	tr|A0A3Q7S1H4|A0A3Q7S1H4_VULVU
OG0001857	sp|P61626|LYSC_HUMAN	tr|A0A3Q7SHI9|A0A3Q7SHI9_VULVU, tr|A0A3Q7SLZ1|A0A3Q7SLZ1_VULVU
OG0001858	sp|Q07108|CD69_HUMAN	tr|A0A3Q7S0P5|A0A3Q7S0P5_VULVU, tr|A0A3Q7S583|A0A3Q7S583_VULVU
OG0001859	sp|Q16560|U1SBP_HUMAN	tr|A0A3Q7S3G2|A0A3Q7S3G2_VULVU, tr|A0A3Q7UZD9|A0A3Q7UZD9_VULVU
OG0001860	sp|P0DP73|D130B_HUMAN, sp|P0DP74|D130A_HUMAN	tr|A0A3Q7U1Q0|A0A3Q7U1Q0_VULVU
OG0001861	sp|Q92670|ZN75C_HUMAN, sp|P51815|ZN75D_HUMAN	tr|A0A3Q7RRR6|A0A3Q7RRR6_VULVU
OG0001862	sp|Q9UBS4|DJB11_HUMAN	tr|A0A3Q7T137|A0A3Q7T137_VULVU, tr|A0A3Q7TNB7|A0A3Q7TNB7_VULVU
OG0001863	sp|Q9UHE5|NAT8_HUMAN, sp|Q9UHF3|NAT8B_HUMAN	tr|A0A3Q7RY59|A0A3Q7RY59_VULVU
OG0001864	sp|Q2TAC6|KIF19_HUMAN	tr|A0A3Q7UIK1|A0A3Q7UIK1_VULVU, tr|A0A3Q7SJ99|A0A3Q7SJ99_VULVU
OG0001865	sp|A6NHY2|AKD1B_HUMAN, sp|Q495B1|AKD1A_HUMAN	tr|A0A3Q7SKX0|A0A3Q7SKX0_VULVU
OG0001866	sp|Q8NGZ6|OR6F1_HUMAN	tr|A0A3Q7TZD2|A0A3Q7TZD2_VULVU, tr|A0A3Q7SM88|A0A3Q7SM88_VULVU
OG0001867	sp|Q9H3H9|TCAL2_HUMAN, sp|Q96EI5|TCAL4_HUMAN	tr|A0A3Q7SP70|A0A3Q7SP70_VULVU
OG0001868	sp|P55017|S12A3_HUMAN	tr|A0A3Q7TCS0|A0A3Q7TCS0_VULVU, tr|A0A3Q7RHI4|A0A3Q7RHI4_VULVU
OG0001869	sp|Q5BKT4|AG10A_HUMAN, sp|Q5I7T1|AG10B_HUMAN	tr|A0A3Q7TLA1|A0A3Q7TLA1_VULVU
OG0001870	sp|Q8WUH1|CHUR_HUMAN	tr|A0A3Q7TSB1|A0A3Q7TSB1_VULVU, tr|A0A3Q7TU73|A0A3Q7TU73_VULVU
OG0001871	sp|A8MWV9|SM34A_HUMAN, tr|A0A2R8Y550|A0A2R8Y550_HUMAN	tr|A0A3Q7R9U0|A0A3Q7R9U0_VULVU
OG0001872	sp|P18428|LBP_HUMAN	tr|A0A3Q7TWV7|A0A3Q7TWV7_VULVU, tr|A0A3Q7TJH9|A0A3Q7TJH9_VULVU
OG0001873	sp|Q96PC3|AP1S3_HUMAN, sp|P61966|AP1S1_HUMAN	tr|A0A3Q7U063|A0A3Q7U063_VULVU
OG0001874	sp|Q8WY91|THAP4_HUMAN	tr|A0A3Q7RC00|A0A3Q7RC00_VULVU, tr|A0A3Q7TD08|A0A3Q7TD08_VULVU
OG0001875	sp|Q7Z3Z3|PIWL3_HUMAN, sp|Q96J94|PIWL1_HUMAN	tr|A0A3Q7U4V5|A0A3Q7U4V5_VULVU
OG0001876	sp|Q9NY37|ASIC5_HUMAN, tr|A0A0G2JLG4|A0A0G2JLG4_HUMAN	tr|A0A3Q7TRH3|A0A3Q7TRH3_VULVU
OG0001877	sp|Q8IXF9|AQ12A_HUMAN, sp|A6NM10|AQ12B_HUMAN	tr|A0A3Q7RMI9|A0A3Q7RMI9_VULVU
OG0001878	sp|P02100|HBE_HUMAN	tr|A0A3Q7RPP1|A0A3Q7RPP1_VULVU, tr|A0A3Q7SPY7|A0A3Q7SPY7_VULVU
OG0001879	sp|P30872|SSR1_HUMAN, sp|P31391|SSR4_HUMAN	tr|A0A3Q7UA65|A0A3Q7UA65_VULVU
OG0001880	sp|P42357|HUTH_HUMAN	tr|A0A3Q7RHW8|A0A3Q7RHW8_VULVU, tr|A0A3Q7SXT3|A0A3Q7SXT3_VULVU
OG0001881	sp|P48145|NPBW1_HUMAN, sp|P48146|NPBW2_HUMAN	tr|A0A3Q7TMI0|A0A3Q7TMI0_VULVU
OG0001882	sp|Q15800|MSMO1_HUMAN	tr|A0A3Q7S5L7|A0A3Q7S5L7_VULVU, tr|A0A3Q7U8W6|A0A3Q7U8W6_VULVU
OG0001883	sp|P08637|FCG3A_HUMAN, sp|O75015|FCG3B_HUMAN	tr|A0A3Q7RMG1|A0A3Q7RMG1_VULVU
OG0001884	sp|P19387|RPB3_HUMAN	tr|A0A3Q7SSF9|A0A3Q7SSF9_VULVU, tr|A0A3Q7U2G8|A0A3Q7U2G8_VULVU
OG0001885	sp|P58743|S26A5_HUMAN, sp|Q9BXS9|S26A6_HUMAN	tr|A0A3Q7SXU6|A0A3Q7SXU6_VULVU
OG0001886	sp|Q9NR12|PDLI7_HUMAN	tr|A0A3Q7R604|A0A3Q7R604_VULVU, tr|A0A3Q7SY20|A0A3Q7SY20_VULVU
OG0001887	sp|P14635|CCNB1_HUMAN	tr|A0A3Q7U0S1|A0A3Q7U0S1_VULVU, tr|A0A3Q7SAY3|A0A3Q7SAY3_VULVU
OG0001889	sp|Q96SF2|TCPQM_HUMAN, sp|A6NM43|TCPQL_HUMAN	tr|A0A3Q7S1F7|A0A3Q7S1F7_VULVU
OG0001890	sp|Q9NVP2|ASF1B_HUMAN	tr|A0A3Q7SQ28|A0A3Q7SQ28_VULVU, tr|A0A3Q7SCT0|A0A3Q7SCT0_VULVU
OG0001891	sp|Q9NW07|ZN358_HUMAN, sp|Q7L3S4|ZN771_HUMAN	tr|A0A3Q7TBC4|A0A3Q7TBC4_VULVU
OG0001892	sp|Q9UKL6|PPCT_HUMAN	tr|A0A3Q7S0W3|A0A3Q7S0W3_VULVU, tr|A0A3Q7S9W8|A0A3Q7S9W8_VULVU
OG0001893	sp|Q9Y580|RBM7_HUMAN	tr|A0A3Q7S658|A0A3Q7S658_VULVU, tr|A0A3Q7SNV4|A0A3Q7SNV4_VULVU
OG0001894	sp|A8MYA2|CX049_HUMAN, tr|A0A1B0GWI6|A0A1B0GWI6_HUMAN	tr|A0A3Q7QWW4|A0A3Q7QWW4_VULVU
OG0001895	sp|P0DPA2|VSIG8_HUMAN, sp|P0DPA3|SNH28_HUMAN	tr|A0A3Q7R9I2|A0A3Q7R9I2_VULVU
OG0001896	sp|P14625|ENPL_HUMAN, sp|Q58FF3|ENPLL_HUMAN	tr|A0A3Q7TGF9|A0A3Q7TGF9_VULVU
OG0001897	sp|P61956|SUMO2_HUMAN	tr|A0A3Q7T5S9|A0A3Q7T5S9_VULVU, tr|A0A3Q7RGJ2|A0A3Q7RGJ2_VULVU
OG0001898	sp|Q1ED39|KNOP1_HUMAN	tr|A0A3Q7SVN4|A0A3Q7SVN4_VULVU, tr|A0A3Q7TUM0|A0A3Q7TUM0_VULVU
OG0001899	sp|Q96P88|GNRR2_HUMAN, sp|P30968|GNRHR_HUMAN	tr|A0A3Q7TCY8|A0A3Q7TCY8_VULVU
OG0001900	sp|Q9UHE8|STEA1_HUMAN, sp|Q6NZ63|STEAL_HUMAN	tr|A0A3Q7TBD3|A0A3Q7TBD3_VULVU
OG0001901	sp|O95249|GOSR1_HUMAN	tr|A0A3Q7US78|A0A3Q7US78_VULVU, tr|A0A3Q7TQ62|A0A3Q7TQ62_VULVU
OG0001902	sp|Q8N1B3|CCNQ_HUMAN, sp|O75909|CCNK_HUMAN	tr|A0A3Q7U4N6|A0A3Q7U4N6_VULVU
OG0001903	sp|Q9H254|SPTN4_HUMAN	tr|A0A3Q7TC93|A0A3Q7TC93_VULVU, tr|A0A3Q7T882|A0A3Q7T882_VULVU
OG0001904	sp|Q8TD90|MAGE2_HUMAN, sp|Q9HCI5|MAGE1_HUMAN	tr|A0A3Q7SNG3|A0A3Q7SNG3_VULVU
OG0001905	sp|Q9NWW6|NRK1_HUMAN, sp|Q9NPI5|NRK2_HUMAN	tr|A0A3Q7TQ70|A0A3Q7TQ70_VULVU
OG0001906	sp|O15503|INSI1_HUMAN, sp|Q9Y5U4|INSI2_HUMAN	tr|G0Z3C7|G0Z3C7_VULVU
OG0001907	sp|P15622|ZN250_HUMAN	tr|A0A3Q7RBF1|A0A3Q7RBF1_VULVU, tr|A0A3Q7RBH6|A0A3Q7RBH6_VULVU
OG0001908	sp|P22748|CAH4_HUMAN	tr|A0A3Q7S124|A0A3Q7S124_VULVU, tr|A0A3Q7QZ86|A0A3Q7QZ86_VULVU
OG0001909	sp|P56696|KCNQ4_HUMAN	tr|A0A3Q7RBN5|A0A3Q7RBN5_VULVU, tr|A0A3Q7RML0|A0A3Q7RML0_VULVU
OG0001910	sp|Q15643|TRIPB_HUMAN	tr|A0A3Q7UIH9|A0A3Q7UIH9_VULVU, tr|A0A3Q7R7D6|A0A3Q7R7D6_VULVU
OG0001911	sp|Q6NW40|RGMB_HUMAN, sp|Q96B86|RGMA_HUMAN	tr|A0A3Q7TB99|A0A3Q7TB99_VULVU
OG0001912	sp|P78426|NKX61_HUMAN, sp|Q9C056|NKX62_HUMAN	tr|A0A3Q7T1Z6|A0A3Q7T1Z6_VULVU
OG0001913	sp|A6NNP5|CC169_HUMAN	tr|A0A3Q7U7N4|A0A3Q7U7N4_VULVU, tr|A0A3Q7SBG1|A0A3Q7SBG1_VULVU
OG0001914	sp|P84095|RHOG_HUMAN	tr|A0A3Q7QZN4|A0A3Q7QZN4_VULVU, tr|A0A3Q7TYW2|A0A3Q7TYW2_VULVU
OG0001915	sp|Q8NGR1|O13A1_HUMAN	tr|A0A3Q7STB0|A0A3Q7STB0_VULVU, tr|A0A3Q7T8M6|A0A3Q7T8M6_VULVU
OG0001916	sp|Q6ZMS4|ZN852_HUMAN, sp|Q9P0L1|ZKSC7_HUMAN	tr|A0A3Q7UX15|A0A3Q7UX15_VULVU
OG0001917	sp|Q9Y6H1|CHCH2_HUMAN, sp|Q5T1J5|CHCH9_HUMAN	tr|A0A3Q7U5V3|A0A3Q7U5V3_VULVU
OG0001918	sp|Q9BW30|TPPP3_HUMAN, sp|P59282|TPPP2_HUMAN	tr|A0A3Q7UIV3|A0A3Q7UIV3_VULVU
OG0001919	sp|C9J202|AG1L2_HUMAN, sp|Q9BT22|ALG1_HUMAN	tr|A0A3Q7SSX3|A0A3Q7SSX3_VULVU
OG0001920	sp|Q9BWQ8|LFG2_HUMAN	tr|A0A3Q7SFH0|A0A3Q7SFH0_VULVU, tr|A0A3Q7TLU0|A0A3Q7TLU0_VULVU
OG0001922	sp|O60676|CST8_HUMAN	tr|A0A3Q7SR09|A0A3Q7SR09_VULVU, tr|A0A3Q7SNC1|A0A3Q7SNC1_VULVU
OG0001923	sp|P60174|TPIS_HUMAN	tr|A0A3Q7RWR6|A0A3Q7RWR6_VULVU, tr|A0A3Q7RIU6|A0A3Q7RIU6_VULVU
OG0001924	sp|Q14186|TFDP1_HUMAN, sp|Q5H9I0|TFDP3_HUMAN	tr|A0A3Q7T5F4|A0A3Q7T5F4_VULVU
OG0001926	sp|Q99643|C560_HUMAN	tr|A0A3Q7TJK5|A0A3Q7TJK5_VULVU, tr|A0A3Q7RIN1|A0A3Q7RIN1_VULVU
OG0001927	sp|Q99697|PITX2_HUMAN, sp|P78337|PITX1_HUMAN	tr|A0A3Q7TVK9|A0A3Q7TVK9_VULVU
OG0001928	sp|Q5D862|FILA2_HUMAN, sp|P25815|S100P_HUMAN	tr|A0A3Q7SJQ9|A0A3Q7SJQ9_VULVU
OG0001929	sp|Q9BZ67|FRMD8_HUMAN, sp|Q9BZ68|FR8P1_HUMAN	tr|A0A3Q7STS8|A0A3Q7STS8_VULVU
OG0001930	sp|Q9H799|CPLN1_HUMAN	tr|A0A3Q7U3R1|A0A3Q7U3R1_VULVU, tr|A0A3Q7SSQ3|A0A3Q7SSQ3_VULVU
OG0001931	sp|O00425|IF2B3_HUMAN, sp|Q9NZI8|IF2B1_HUMAN	tr|A0A3Q7TAC4|A0A3Q7TAC4_VULVU
OG0001933	sp|Q99805|TM9S2_HUMAN	tr|A0A3Q7RDE6|A0A3Q7RDE6_VULVU, tr|A0A3Q7SFF5|A0A3Q7SFF5_VULVU
OG0001934	sp|Q9C000|NLRP1_HUMAN	tr|A0A3Q7U334|A0A3Q7U334_VULVU, tr|A0A3Q7U1C7|A0A3Q7U1C7_VULVU
OG0001935	sp|Q9NS69|TOM22_HUMAN	tr|A0A3Q7RYK6|A0A3Q7RYK6_VULVU, tr|A0A3Q7SEL9|A0A3Q7SEL9_VULVU
OG0001936	sp|P67812|SC11A_HUMAN, sp|P0C7V7|SC11B_HUMAN	tr|A0A3Q7SLK5|A0A3Q7SLK5_VULVU
OG0001937	sp|Q53GL7|PAR10_HUMAN, sp|Q460N3|PAR15_HUMAN	tr|A0A3Q7RJK7|A0A3Q7RJK7_VULVU
OG0001938	sp|Q9Y238|DLEC1_HUMAN	tr|A0A3Q7SAD8|A0A3Q7SAD8_VULVU, tr|A0A3Q7SA04|A0A3Q7SA04_VULVU
OG0001939	sp|Q6P2I3|FAH2B_HUMAN, sp|Q96GK7|FAH2A_HUMAN	tr|A0A3Q7RUW5|A0A3Q7RUW5_VULVU
