Orthogroup	Homo_sapiens	Dipodomys_ordii
OG0003664	sp|P62316|SMD2_HUMAN	tr|A0A1S3GXD1|A0A1S3GXD1_DIPOR
OG0003665	sp|Q8NGM9|OR8D4_HUMAN	tr|A0A1S3ENB7|A0A1S3ENB7_DIPOR
OG0003666	sp|Q9UPX0|TUTLB_HUMAN	tr|A0A1S3ENL9|A0A1S3ENL9_DIPOR
OG0003667	sp|Q6UXK5|LRRN1_HUMAN	tr|A0A1S3EP67|A0A1S3EP67_DIPOR
OG0003668	sp|Q9ULU4|PKCB1_HUMAN	tr|A0A1S3EP97|A0A1S3EP97_DIPOR
OG0003669	sp|Q9H3Y0|CRSPL_HUMAN	tr|A0A1S3EPD9|A0A1S3EPD9_DIPOR
OG0003670	sp|P98182|ZN200_HUMAN	tr|A0A1S3ES99|A0A1S3ES99_DIPOR
OG0003671	sp|O60240|PLIN1_HUMAN	tr|A0A1S3ESE5|A0A1S3ESE5_DIPOR
OG0003672	sp|K7EJ46|SIM22_HUMAN	tr|A0A1S3ESH7|A0A1S3ESH7_DIPOR
OG0003673	tr|A0A2U3TZM8|A0A2U3TZM8_HUMAN	tr|A0A1S3ET22|A0A1S3ET22_DIPOR
OG0003674	sp|O43586|PPIP1_HUMAN	tr|A0A1S3EUG2|A0A1S3EUG2_DIPOR
OG0003675	sp|Q9UK55|ZPI_HUMAN	tr|A0A1S3EV82|A0A1S3EV82_DIPOR
OG0003676	sp|Q8IZR5|CKLF4_HUMAN	tr|A0A1S3EVY1|A0A1S3EVY1_DIPOR
OG0003677	sp|P01189|COLI_HUMAN	tr|A0A1S3EXC9|A0A1S3EXC9_DIPOR
OG0003678	sp|Q99674|CGRE1_HUMAN	tr|A0A1S3EYS2|A0A1S3EYS2_DIPOR
OG0003679	sp|Q8WYQ3|CHC10_HUMAN	tr|A0A1S3EZD9|A0A1S3EZD9_DIPOR
OG0003680	sp|Q9UKF6|CPSF3_HUMAN	tr|A0A1S3F0B3|A0A1S3F0B3_DIPOR
OG0003681	sp|Q96HY7|DHTK1_HUMAN	tr|A0A1S3F0S3|A0A1S3F0S3_DIPOR
OG0003682	sp|Q7RTS3|PTF1A_HUMAN	tr|A0A1S3F1K9|A0A1S3F1K9_DIPOR
OG0003683	sp|Q13625|ASPP2_HUMAN	tr|A0A1S3F3Y0|A0A1S3F3Y0_DIPOR
OG0003684	sp|Q14254|FLOT2_HUMAN	tr|A0A1S3F5W3|A0A1S3F5W3_DIPOR
OG0003685	sp|O95363|SYFM_HUMAN	tr|A0A1S3F7F8|A0A1S3F7F8_DIPOR
OG0003686	sp|Q13643|FHL3_HUMAN	tr|A0A1S3F7X0|A0A1S3F7X0_DIPOR
OG0003687	sp|Q5T655|CFA58_HUMAN	tr|A0A1S3FB29|A0A1S3FB29_DIPOR
OG0003688	sp|P09960|LKHA4_HUMAN	tr|A0A1S3FED8|A0A1S3FED8_DIPOR
OG0003689	sp|H3BU77|CC179_HUMAN	tr|A0A1S3FG29|A0A1S3FG29_DIPOR
OG0003690	sp|P48788|TNNI2_HUMAN	tr|A0A1S3FIW1|A0A1S3FIW1_DIPOR
OG0003691	sp|P80188|NGAL_HUMAN	tr|A0A1S3FKE2|A0A1S3FKE2_DIPOR
OG0003692	sp|Q1ZZU3|SWI5_HUMAN	tr|A0A1S3FL18|A0A1S3FL18_DIPOR
OG0003693	sp|Q9Y548|YIPF1_HUMAN	tr|A0A1S3FN27|A0A1S3FN27_DIPOR
OG0003694	sp|Q9NR28|DBLOH_HUMAN	tr|A0A1S3FQ76|A0A1S3FQ76_DIPOR
OG0003695	sp|Q8TBZ6|TM10A_HUMAN	tr|A0A1S3FRN5|A0A1S3FRN5_DIPOR
OG0003696	sp|Q9HCM7|FBSL_HUMAN	tr|A0A1S3FS07|A0A1S3FS07_DIPOR
OG0003697	sp|P04406|G3P_HUMAN	tr|A0A1S3FSP0|A0A1S3FSP0_DIPOR
OG0003698	sp|Q969J3|BORC5_HUMAN	tr|A0A1S3FVH6|A0A1S3FVH6_DIPOR
OG0003699	sp|Q8TB40|ABHD4_HUMAN	tr|A0A1S3FWH5|A0A1S3FWH5_DIPOR
OG0003700	sp|Q9H4K1|RIBC2_HUMAN	tr|A0A1S3FX79|A0A1S3FX79_DIPOR
OG0003701	sp|A2RUS2|DEND3_HUMAN	tr|A0A1S3FXM2|A0A1S3FXM2_DIPOR
OG0003702	sp|P48039|MTR1A_HUMAN	tr|A0A1S3FXN3|A0A1S3FXN3_DIPOR
OG0003703	sp|Q9NQM4|DAAF6_HUMAN	tr|A0A1S3FY42|A0A1S3FY42_DIPOR
OG0003704	sp|Q7LGC8|CHST3_HUMAN	tr|A0A1S3FYG3|A0A1S3FYG3_DIPOR
OG0003705	sp|P53992|SC24C_HUMAN	tr|A0A1S3FZ65|A0A1S3FZ65_DIPOR
OG0003706	sp|Q6NW29|RWDD4_HUMAN	tr|A0A1S3G0Y1|A0A1S3G0Y1_DIPOR
OG0003707	sp|P35372|OPRM_HUMAN	tr|A0A1S3G304|A0A1S3G304_DIPOR
OG0003708	sp|Q9HB09|B2L12_HUMAN	tr|A0A1S3G579|A0A1S3G579_DIPOR
OG0003709	sp|A8MTL0|IQCF5_HUMAN	tr|A0A1S3G5L4|A0A1S3G5L4_DIPOR
OG0003710	sp|Q8N6M5|ALLC_HUMAN	tr|A0A1S3G681|A0A1S3G681_DIPOR
OG0003711	sp|P06756|ITAV_HUMAN	tr|A0A1S3G6U8|A0A1S3G6U8_DIPOR
OG0003712	sp|Q8N1G2|CMTR1_HUMAN	tr|A0A1S3G8E5|A0A1S3G8E5_DIPOR
OG0003713	sp|Q9BVP2|GNL3_HUMAN	tr|A0A1S3GBK4|A0A1S3GBK4_DIPOR
OG0003714	sp|Q92585|MAML1_HUMAN	tr|A0A1S3GCN5|A0A1S3GCN5_DIPOR
OG0003715	sp|Q99719|SEPT5_HUMAN	tr|A0A1S3GE51|A0A1S3GE51_DIPOR
OG0003716	sp|P28066|PSA5_HUMAN	tr|A0A1S3GET8|A0A1S3GET8_DIPOR
OG0003717	sp|Q9ULR0|ISY1_HUMAN	tr|A0A1S3GFW9|A0A1S3GFW9_DIPOR
OG0003718	sp|Q9P296|C5AR2_HUMAN	tr|A0A1S3GHC2|A0A1S3GHC2_DIPOR
OG0003719	sp|Q5JW98|CAHM4_HUMAN	tr|A0A1S3GHQ7|A0A1S3GHQ7_DIPOR
OG0003720	sp|Q1MSJ5|CSPP1_HUMAN	tr|A0A1S3GNV2|A0A1S3GNV2_DIPOR
OG0003721	sp|Q96SL8|FIZ1_HUMAN	tr|A0A1S3GPS0|A0A1S3GPS0_DIPOR
OG0003722	sp|P16333|NCK1_HUMAN	tr|A0A1S3GQB1|A0A1S3GQB1_DIPOR
OG0003723	sp|P29460|IL12B_HUMAN	tr|A0A1S3GT34|A0A1S3GT34_DIPOR
OG0003724	sp|H0UI37|TSTD3_HUMAN	tr|A0A1S3GUL0|A0A1S3GUL0_DIPOR
OG0003725	sp|Q63HM1|KFA_HUMAN	tr|A0A1S3GXE1|A0A1S3GXE1_DIPOR
OG0003727	sp|Q8TDU6|GPBAR_HUMAN	tr|A0A1S3GY36|A0A1S3GY36_DIPOR
OG0003728	sp|Q96EP9|NTCP4_HUMAN	tr|A0A1S3EKA1|A0A1S3EKA1_DIPOR
OG0003729	sp|A6NI28|RHG42_HUMAN	tr|A0A1S3EM11|A0A1S3EM11_DIPOR
OG0003730	sp|Q8NCE0|SEN2_HUMAN	tr|A0A1S3ENC1|A0A1S3ENC1_DIPOR
OG0003731	sp|A1L168|CT202_HUMAN	tr|A0A1S3ENZ8|A0A1S3ENZ8_DIPOR
OG0003732	sp|Q96J02|ITCH_HUMAN	tr|A0A1S3EP31|A0A1S3EP31_DIPOR
OG0003733	sp|Q6EMK4|VASN_HUMAN	tr|A0A1S3ERJ0|A0A1S3ERJ0_DIPOR
OG0003734	sp|P31939|PUR9_HUMAN	tr|A0A1S3ERW4|A0A1S3ERW4_DIPOR
OG0003735	sp|Q99928|GBRG3_HUMAN	tr|A0A1S3ESU0|A0A1S3ESU0_DIPOR
OG0003736	sp|Q5H9T9|FSCB_HUMAN	tr|A0A1S3EUT5|A0A1S3EUT5_DIPOR
OG0003737	sp|P0DKB5|TPBGL_HUMAN	tr|A0A1S3EYN2|A0A1S3EYN2_DIPOR
OG0003738	sp|P24347|MMP11_HUMAN	tr|A0A1S3EZ34|A0A1S3EZ34_DIPOR
OG0003739	sp|Q13416|ORC2_HUMAN	tr|A0A1S3EZ62|A0A1S3EZ62_DIPOR
OG0003740	sp|O14907|TX1B3_HUMAN	tr|A0A1S3EZD4|A0A1S3EZD4_DIPOR
OG0003741	sp|Q15459|SF3A1_HUMAN	tr|A0A1S3EZS3|A0A1S3EZS3_DIPOR
OG0003742	sp|Q15286|RAB35_HUMAN	tr|A0A1S3EZY0|A0A1S3EZY0_DIPOR
OG0003743	sp|P01019|ANGT_HUMAN	tr|A0A1S3F0R6|A0A1S3F0R6_DIPOR
OG0003744	sp|Q15646|OASL_HUMAN	tr|A0A1S3F1U1|A0A1S3F1U1_DIPOR
OG0003745	sp|Q8NF99|ZN397_HUMAN	tr|A0A1S3F3L2|A0A1S3F3L2_DIPOR
OG0003746	sp|O14960|LECT2_HUMAN	tr|A0A1S3F5I9|A0A1S3F5I9_DIPOR
OG0003747	sp|Q9UNN5|FAF1_HUMAN	tr|A0A1S3F6M6|A0A1S3F6M6_DIPOR
OG0003748	sp|A6NEH6|TM247_HUMAN	tr|A0A1S3F9Z6|A0A1S3F9Z6_DIPOR
OG0003749	sp|Q9NPD8|UBE2T_HUMAN	tr|A0A1S3FAC4|A0A1S3FAC4_DIPOR
OG0003750	sp|Q8N4J0|CARME_HUMAN	tr|A0A1S3FB17|A0A1S3FB17_DIPOR
OG0003751	sp|B4E2M5|ANR66_HUMAN	tr|A0A1S3FD47|A0A1S3FD47_DIPOR
OG0003752	sp|Q9NVU7|SDA1_HUMAN	tr|A0A1S3FGW4|A0A1S3FGW4_DIPOR
OG0003753	sp|Q8N264|RHG24_HUMAN	tr|A0A1S3FH73|A0A1S3FH73_DIPOR
OG0003754	sp|Q14154|DELE1_HUMAN	tr|A0A1S3FHY9|A0A1S3FHY9_DIPOR
OG0003755	sp|Q8N5H7|SH2D3_HUMAN	tr|A0A1S3FJZ8|A0A1S3FJZ8_DIPOR
OG0003756	sp|Q7Z695|ADCK2_HUMAN	tr|A0A1S3FL07|A0A1S3FL07_DIPOR
OG0003757	sp|Q6NSI8|SANBR_HUMAN	tr|A0A1S3FMZ7|A0A1S3FMZ7_DIPOR
OG0003758	sp|P21731|TA2R_HUMAN	tr|A0A1S3FNZ6|A0A1S3FNZ6_DIPOR
OG0003759	sp|P52888|THOP1_HUMAN	tr|A0A1S3FP75|A0A1S3FP75_DIPOR
OG0003760	sp|Q6ZTZ1|MSD1_HUMAN	tr|A0A1S3FSN7|A0A1S3FSN7_DIPOR
OG0003761	sp|O15263|DFB4A_HUMAN	tr|A0A1S3FSW9|A0A1S3FSW9_DIPOR
OG0003762	sp|Q6MZT1|R7BP_HUMAN	tr|A0A1S3FVW7|A0A1S3FVW7_DIPOR
OG0003763	sp|Q92563|TICN2_HUMAN	tr|A0A1S3FX06|A0A1S3FX06_DIPOR
OG0003764	sp|Q8TDF6|GRP4_HUMAN	tr|A0A1S3FZ25|A0A1S3FZ25_DIPOR
OG0003765	sp|O94903|PLPHP_HUMAN	tr|A0A1S3G0I6|A0A1S3G0I6_DIPOR
OG0003766	sp|Q96QS3|ARX_HUMAN	tr|A0A1S3G1H9|A0A1S3G1H9_DIPOR
OG0003767	sp|Q9ULJ3|ZBT21_HUMAN	tr|A0A1S3G217|A0A1S3G217_DIPOR
OG0003768	sp|Q5TH69|BIG3_HUMAN	tr|A0A1S3G2G9|A0A1S3G2G9_DIPOR
OG0003769	sp|Q9UKQ9|KLK9_HUMAN	tr|A0A1S3G313|A0A1S3G313_DIPOR
OG0003770	sp|Q9UBR4|LHX3_HUMAN	tr|A0A1S3G9E6|A0A1S3G9E6_DIPOR
OG0003771	sp|Q9UHL4|DPP2_HUMAN	tr|A0A1S3G9U1|A0A1S3G9U1_DIPOR
OG0003772	sp|Q7Z7A1|CNTRL_HUMAN	tr|A0A1S3GC47|A0A1S3GC47_DIPOR
OG0003773	sp|Q6VVB1|NHLC1_HUMAN	tr|A0A1S3GCZ2|A0A1S3GCZ2_DIPOR
OG0003774	sp|Q9UDY6|TRI10_HUMAN	tr|A0A1S3GD64|A0A1S3GD64_DIPOR
OG0003775	sp|O75937|DNJC8_HUMAN	tr|A0A1S3GFR0|A0A1S3GFR0_DIPOR
OG0003776	sp|Q3ZCT8|KBTBC_HUMAN	tr|A0A1S3GG57|A0A1S3GG57_DIPOR
OG0003777	sp|Q96MW1|CCD43_HUMAN	tr|A0A1S3GGS5|A0A1S3GGS5_DIPOR
OG0003778	sp|Q9UL01|DSE_HUMAN	tr|A0A1S3GHD0|A0A1S3GHD0_DIPOR
OG0003779	sp|Q86Y82|STX12_HUMAN	tr|A0A1S3GHR9|A0A1S3GHR9_DIPOR
OG0003780	sp|Q8IU57|INLR1_HUMAN	tr|A0A1S3GI20|A0A1S3GI20_DIPOR
OG0003781	sp|P49754|VPS41_HUMAN	tr|A0A1S3GI23|A0A1S3GI23_DIPOR
OG0003782	sp|Q8NAX2|KDF1_HUMAN	tr|A0A1S3GJ04|A0A1S3GJ04_DIPOR
OG0003783	sp|Q9BV20|MTNA_HUMAN	tr|A0A1S3GLI1|A0A1S3GLI1_DIPOR
OG0003784	sp|O95182|NDUA7_HUMAN	tr|A0A1S3GLX1|A0A1S3GLX1_DIPOR
OG0003785	sp|Q9NYQ8|FAT2_HUMAN	tr|A0A1S3GLY3|A0A1S3GLY3_DIPOR
OG0003786	sp|P28067|DMA_HUMAN	tr|A0A1S3GNF8|A0A1S3GNF8_DIPOR
OG0003787	sp|P41250|GARS_HUMAN	tr|A0A1S3GPK5|A0A1S3GPK5_DIPOR
OG0003788	sp|O00213|APBB1_HUMAN	tr|A0A1S3GQX8|A0A1S3GQX8_DIPOR
OG0003789	sp|Q03519|TAP2_HUMAN	tr|A0A1S3GR68|A0A1S3GR68_DIPOR
OG0003790	sp|Q7RTS5|OTOP3_HUMAN	tr|A0A1S3GSV2|A0A1S3GSV2_DIPOR
OG0003791	sp|Q8IUK5|PLDX1_HUMAN	tr|A0A1S3GU37|A0A1S3GU37_DIPOR
OG0003792	sp|O75506|HSBP1_HUMAN	tr|A0A1S3GU56|A0A1S3GU56_DIPOR
OG0003793	sp|Q9BUK0|CHCH7_HUMAN	tr|A0A1S3EKG4|A0A1S3EKG4_DIPOR
OG0003794	sp|Q494R4|CC153_HUMAN	tr|A0A1S3EML8|A0A1S3EML8_DIPOR
OG0003795	sp|P48544|KCNJ5_HUMAN	tr|A0A1S3ENJ4|A0A1S3ENJ4_DIPOR
OG0003796	sp|Q9BR10|SPT25_HUMAN	tr|A0A1S3EPK9|A0A1S3EPK9_DIPOR
OG0003797	tr|A0A0J9YXV3|A0A0J9YXV3_HUMAN	tr|A0A1S3EQL5|A0A1S3EQL5_DIPOR
OG0003798	sp|Q9NP84|TNR12_HUMAN	tr|A0A1S3EQL8|A0A1S3EQL8_DIPOR
OG0003799	sp|P54764|EPHA4_HUMAN	tr|A0A1S3ESC9|A0A1S3ESC9_DIPOR
OG0003800	sp|Q0Z7S8|FABP9_HUMAN	tr|A0A1S3EU15|A0A1S3EU15_DIPOR
OG0003801	sp|Q02556|IRF8_HUMAN	tr|A0A1S3EY30|A0A1S3EY30_DIPOR
OG0003802	sp|P61916|NPC2_HUMAN	tr|A0A1S3EYK0|A0A1S3EYK0_DIPOR
OG0003803	sp|Q9BSJ6|PIMRE_HUMAN	tr|A0A1S3EZ53|A0A1S3EZ53_DIPOR
OG0003804	sp|P48764|SL9A3_HUMAN	tr|A0A1S3F0H2|A0A1S3F0H2_DIPOR
OG0003805	sp|O43347|MSI1H_HUMAN	tr|A0A1S3F0Q9|A0A1S3F0Q9_DIPOR
OG0003806	sp|Q15849|UT2_HUMAN	tr|A0A1S3F189|A0A1S3F189_DIPOR
OG0003807	sp|Q9H3T2|SEM6C_HUMAN	tr|A0A1S3F3U4|A0A1S3F3U4_DIPOR
OG0003808	sp|Q15126|PMVK_HUMAN	tr|A0A1S3F4S9|A0A1S3F4S9_DIPOR
OG0003809	sp|Q9HAB8|PPCS_HUMAN	tr|A0A1S3F7B4|A0A1S3F7B4_DIPOR
OG0003810	sp|Q8N2A8|PLD6_HUMAN	tr|A0A1S3F7P2|A0A1S3F7P2_DIPOR
OG0003811	sp|Q6ZUK4|TMM26_HUMAN	tr|A0A1S3F7R6|A0A1S3F7R6_DIPOR
OG0003812	sp|Q9UN42|AT1B4_HUMAN	tr|A0A1S3FA85|A0A1S3FA85_DIPOR
OG0003813	sp|Q9BZF1|OSBL8_HUMAN	tr|A0A1S3FCJ0|A0A1S3FCJ0_DIPOR
OG0003814	sp|Q8NA54|IQUB_HUMAN	tr|A0A1S3FFU2|A0A1S3FFU2_DIPOR
OG0003815	sp|Q9P2N6|KANL3_HUMAN	tr|A0A1S3FGV0|A0A1S3FGV0_DIPOR
OG0003816	sp|P58166|INHBE_HUMAN	tr|A0A1S3FI11|A0A1S3FI11_DIPOR
OG0003817	sp|Q53FV1|ORML2_HUMAN	tr|A0A1S3FJ20|A0A1S3FJ20_DIPOR
OG0003818	sp|Q96EX3|DC2I2_HUMAN	tr|A0A1S3FK78|A0A1S3FK78_DIPOR
OG0003819	sp|Q8NB90|SPAT5_HUMAN	tr|A0A1S3FMI8|A0A1S3FMI8_DIPOR
OG0003820	sp|Q8TEK3|DOT1L_HUMAN	tr|A0A1S3FNL0|A0A1S3FNL0_DIPOR
OG0003821	sp|P08567|PLEK_HUMAN	tr|A0A1S3FNM4|A0A1S3FNM4_DIPOR
OG0003822	sp|Q8IZ63|PRR22_HUMAN	tr|A0A1S3FP35|A0A1S3FP35_DIPOR
OG0003823	sp|O94991|SLIK5_HUMAN	tr|A0A1S3FPE1|A0A1S3FPE1_DIPOR
OG0003824	sp|Q9BTV5|FSD1_HUMAN	tr|A0A1S3FPZ7|A0A1S3FPZ7_DIPOR
OG0003825	sp|Q9NRP0|OSTC_HUMAN	tr|A0A1S3FSE2|A0A1S3FSE2_DIPOR
OG0003826	sp|Q6XD76|ASCL4_HUMAN	tr|A0A1S3FUM6|A0A1S3FUM6_DIPOR
OG0003827	sp|Q9NP95|FGF20_HUMAN	tr|A0A1S3FVT7|A0A1S3FVT7_DIPOR
OG0003828	sp|Q9BU02|THTPA_HUMAN	tr|A0A1S3FXV7|A0A1S3FXV7_DIPOR
OG0003829	sp|A1L190|SYCE3_HUMAN	tr|A0A1S3FYU5|A0A1S3FYU5_DIPOR
OG0003830	sp|P48556|PSMD8_HUMAN	tr|A0A1S3FZ14|A0A1S3FZ14_DIPOR
OG0003831	sp|P57058|HUNK_HUMAN	tr|A0A1S3G259|A0A1S3G259_DIPOR
OG0003832	sp|Q8N6L0|KASH5_HUMAN	tr|A0A1S3G2K8|A0A1S3G2K8_DIPOR
OG0003833	sp|Q9Y6V7|DDX49_HUMAN	tr|A0A1S3G4N0|A0A1S3G4N0_DIPOR
OG0003834	sp|Q8IYV9|IZUM1_HUMAN	tr|A0A1S3G4U8|A0A1S3G4U8_DIPOR
OG0003835	sp|Q8N6Y0|USBP1_HUMAN	tr|A0A1S3G4Z8|A0A1S3G4Z8_DIPOR
OG0003836	sp|Q13515|BFSP2_HUMAN	tr|A0A1S3G634|A0A1S3G634_DIPOR
OG0003837	sp|O94842|TOX4_HUMAN	tr|A0A1S3G8H4|A0A1S3G8H4_DIPOR
OG0003838	sp|Q8NB78|KDM1B_HUMAN	tr|A0A1S3GB15|A0A1S3GB15_DIPOR
OG0003839	sp|Q9HCP6|HHATL_HUMAN	tr|A0A1S3GCE4|A0A1S3GCE4_DIPOR
OG0003840	sp|Q8NG27|PJA1_HUMAN	tr|A0A1S3GE98|A0A1S3GE98_DIPOR
OG0003841	sp|Q9H7X7|IFT22_HUMAN	tr|A0A1S3GEF7|A0A1S3GEF7_DIPOR
OG0003842	sp|Q06643|TNFC_HUMAN	tr|A0A1S3GEX9|A0A1S3GEX9_DIPOR
OG0003843	sp|Q01780|EXOSX_HUMAN	tr|A0A1S3GF03|A0A1S3GF03_DIPOR
OG0003844	sp|Q9P298|HIG1B_HUMAN	tr|A0A1S3GF51|A0A1S3GF51_DIPOR
OG0003845	sp|Q9Y2D2|S35A3_HUMAN	tr|A0A1S3GF52|A0A1S3GF52_DIPOR
OG0003846	sp|Q8N8B7|TEANC_HUMAN	tr|A0A1S3GFK2|A0A1S3GFK2_DIPOR
OG0003847	sp|Q9UHV2|SRTD1_HUMAN	tr|A0A1S3GHA9|A0A1S3GHA9_DIPOR
OG0003848	sp|O00429|DNM1L_HUMAN	tr|A0A1S3GJ08|A0A1S3GJ08_DIPOR
OG0003849	sp|H3BV60|TGR3L_HUMAN	tr|A0A1S3GJT5|A0A1S3GJT5_DIPOR
OG0003850	sp|Q6UWJ8|C16L2_HUMAN	tr|A0A1S3GJT7|A0A1S3GJT7_DIPOR
OG0003851	sp|Q7Z5H3|RHG22_HUMAN	tr|A0A1S3GJW7|A0A1S3GJW7_DIPOR
OG0003852	sp|O95886|DLGP3_HUMAN	tr|A0A1S3GKW7|A0A1S3GKW7_DIPOR
OG0003853	sp|Q9C0F3|ZN436_HUMAN	tr|A0A1S3GP01|A0A1S3GP01_DIPOR
OG0003854	sp|Q969Q4|ARL11_HUMAN	tr|A0A1S3GPU0|A0A1S3GPU0_DIPOR
OG0003855	sp|P28039|AOAH_HUMAN	tr|A0A1S3GRS2|A0A1S3GRS2_DIPOR
OG0003856	sp|Q9BV99|LRC61_HUMAN	tr|A0A1S3GSG1|A0A1S3GSG1_DIPOR
OG0003857	sp|Q99714|HCD2_HUMAN	tr|A0A1S3GSX4|A0A1S3GSX4_DIPOR
OG0003858	sp|Q9Y3M2|CBY1_HUMAN	tr|A0A1S3GUC0|A0A1S3GUC0_DIPOR
OG0003859	sp|P60201|MYPR_HUMAN	tr|A0A1S3GUU4|A0A1S3GUU4_DIPOR
OG0003860	sp|Q7Z736|PKHH3_HUMAN	tr|A0A1S3GVS5|A0A1S3GVS5_DIPOR
OG0003861	sp|Q15669|RHOH_HUMAN	tr|A0A1S3EKW8|A0A1S3EKW8_DIPOR
OG0003862	sp|Q96QZ0|PANX3_HUMAN	tr|A0A1S3EMQ8|A0A1S3EMQ8_DIPOR
OG0003863	sp|Q9P2F6|RHG20_HUMAN	tr|A0A1S3EN75|A0A1S3EN75_DIPOR
OG0003864	sp|O60939|SCN2B_HUMAN	tr|A0A1S3ENQ3|A0A1S3ENQ3_DIPOR
OG0003865	sp|Q12888|TP53B_HUMAN	tr|A0A1S3ENQ6|A0A1S3ENQ6_DIPOR
OG0003866	sp|Q96P56|CTSR2_HUMAN	tr|A0A1S3EP89|A0A1S3EP89_DIPOR
OG0003867	sp|Q9P2R7|SUCB1_HUMAN	tr|A0A1S3EPZ8|A0A1S3EPZ8_DIPOR
OG0003868	sp|Q6ZRS2|SRCAP_HUMAN	tr|A0A1S3ER29|A0A1S3ER29_DIPOR
OG0003869	sp|P10619|PPGB_HUMAN	tr|A0A1S3ESE7|A0A1S3ESE7_DIPOR
OG0003870	sp|Q9BQT8|ODC_HUMAN	tr|A0A1S3ETH7|A0A1S3ETH7_DIPOR
OG0003871	sp|Q9H867|MT21D_HUMAN	tr|A0A1S3ETQ1|A0A1S3ETQ1_DIPOR
OG0003872	sp|Q6UXD5|SE6L2_HUMAN	tr|A0A1S3ETQ9|A0A1S3ETQ9_DIPOR
OG0003873	sp|P56945|BCAR1_HUMAN	tr|A0A1S3EV51|A0A1S3EV51_DIPOR
OG0003874	sp|Q7Z388|D19L4_HUMAN	tr|A0A1S3EVA7|A0A1S3EVA7_DIPOR
OG0003875	sp|Q8N9R6|CDRT4_HUMAN	tr|A0A1S3EVX7|A0A1S3EVX7_DIPOR
OG0003876	sp|Q96CW6|S7A6O_HUMAN	tr|A0A1S3EXC1|A0A1S3EXC1_DIPOR
OG0003877	sp|Q16254|E2F4_HUMAN	tr|A0A1S3EXZ5|A0A1S3EXZ5_DIPOR
OG0003878	sp|Q8N998|CCD89_HUMAN	tr|A0A1S3EYK9|A0A1S3EYK9_DIPOR
OG0003879	sp|Q9UHY8|FEZ2_HUMAN	tr|A0A1S3EYX1|A0A1S3EYX1_DIPOR
OG0003880	sp|Q9GZT6|CC90B_HUMAN	tr|A0A1S3F060|A0A1S3F060_DIPOR
OG0003881	sp|Q7Z5L9|I2BP2_HUMAN	tr|A0A1S3F1H7|A0A1S3F1H7_DIPOR
OG0003882	sp|Q96S38|KS6C1_HUMAN	tr|A0A1S3F3K2|A0A1S3F3K2_DIPOR
OG0003883	sp|Q8TAD4|ZNT5_HUMAN	tr|A0A1S3F3R5|A0A1S3F3R5_DIPOR
OG0003884	sp|Q8NG84|O2AK2_HUMAN	tr|A0A1S3F3V4|A0A1S3F3V4_DIPOR
OG0003885	sp|P14151|LYAM1_HUMAN	tr|A0A1S3F546|A0A1S3F546_DIPOR
OG0003886	sp|O75603|GCM2_HUMAN	tr|A0A1S3F760|A0A1S3F760_DIPOR
OG0003887	sp|Q5VU57|CBPC6_HUMAN	tr|A0A1S3F7L6|A0A1S3F7L6_DIPOR
OG0003888	sp|Q69YW2|STUM_HUMAN	tr|A0A1S3FA40|A0A1S3FA40_DIPOR
OG0003889	sp|Q14CX5|MF13A_HUMAN	tr|A0A1S3FAE0|A0A1S3FAE0_DIPOR
OG0003890	sp|Q9P289|STK26_HUMAN	tr|A0A1S3FAF2|A0A1S3FAF2_DIPOR
OG0003891	sp|Q9BZR9|TRIM8_HUMAN	tr|A0A1S3FAI7|A0A1S3FAI7_DIPOR
OG0003892	sp|Q03167|TGBR3_HUMAN	tr|A0A1S3FAW2|A0A1S3FAW2_DIPOR
OG0003893	sp|Q9HCL2|GPAT1_HUMAN	tr|A0A1S3FB00|A0A1S3FB00_DIPOR
OG0003894	sp|Q86Y33|CD20B_HUMAN	tr|A0A1S3FCH1|A0A1S3FCH1_DIPOR
OG0003895	sp|Q9BYG7|MSTRO_HUMAN	tr|A0A1S3FD18|A0A1S3FD18_DIPOR
OG0003896	sp|Q96DR4|STAR4_HUMAN	tr|A0A1S3FHY0|A0A1S3FHY0_DIPOR
OG0003897	sp|Q9BUA3|SPNDC_HUMAN	tr|A0A1S3FJE2|A0A1S3FJE2_DIPOR
OG0003898	sp|E9PQX1|TM262_HUMAN	tr|A0A1S3FKX4|A0A1S3FKX4_DIPOR
OG0003899	sp|Q12983|BNIP3_HUMAN	tr|A0A1S3FM72|A0A1S3FM72_DIPOR
OG0003900	sp|O43688|PLPP2_HUMAN	tr|A0A1S3FP91|A0A1S3FP91_DIPOR
OG0003901	sp|Q9NVV0|TM38B_HUMAN	tr|A0A1S3FS90|A0A1S3FS90_DIPOR
OG0003902	sp|Q8N3F8|MILK1_HUMAN	tr|A0A1S3FUL3|A0A1S3FUL3_DIPOR
OG0003903	sp|Q14106|TOB2_HUMAN	tr|A0A1S3FUX6|A0A1S3FUX6_DIPOR
OG0003904	sp|Q9Y462|ZN711_HUMAN	tr|A0A1S3FX90|A0A1S3FX90_DIPOR
OG0003905	sp|Q9NWS6|F118A_HUMAN	tr|A0A1S3FXF0|A0A1S3FXF0_DIPOR
OG0003906	sp|O43281|EFS_HUMAN	tr|A0A1S3FY93|A0A1S3FY93_DIPOR
OG0003907	sp|Q15072|OZF_HUMAN	tr|A0A1S3FYS3|A0A1S3FYS3_DIPOR
