Orthogroup	Homo_sapiens	Tursiops_truncatus
OG0002090	sp|Q2WEN9|CEA16_HUMAN, sp|Q7Z692|CEA19_HUMAN	tr|A0A6J3QCG4|A0A6J3QCG4_TURTR
OG0002091	sp|O15162|PLS1_HUMAN, sp|Q9NRY7|PLS2_HUMAN	tr|A0A2U3V139|A0A2U3V139_TURTR
OG0002092	sp|O15235|RT12_HUMAN	tr|A0A6J3QIV7|A0A6J3QIV7_TURTR, tr|A0A2U3V4N0|A0A2U3V4N0_TURTR
OG0002093	sp|O43924|PDE6D_HUMAN	tr|A0A6J3R145|A0A6J3R145_TURTR, tr|A0A2U3UYK7|A0A2U3UYK7_TURTR
OG0002094	sp|P10966|CD8B_HUMAN, sp|A6NJW9|CD8B2_HUMAN	tr|A0A6J3PWS8|A0A6J3PWS8_TURTR
OG0002095	sp|O95231|VENTX_HUMAN, sp|P50221|MEOX1_HUMAN	tr|A0A2U3V515|A0A2U3V515_TURTR
OG0002096	sp|Q8IW41|MAPK5_HUMAN	tr|A0A6J3QBY4|A0A6J3QBY4_TURTR, tr|A0A6J3PRX9|A0A6J3PRX9_TURTR
OG0002097	sp|O15529|GPR42_HUMAN, sp|O14843|FFAR3_HUMAN	tr|A0A6J3QGX1|A0A6J3QGX1_TURTR
OG0002098	sp|P24666|PPAC_HUMAN	tr|A0A6J3R3G2|A0A6J3R3G2_TURTR, tr|A0A2U3V8U2|A0A2U3V8U2_TURTR
OG0002099	sp|Q5JPH6|SYEM_HUMAN	tr|A0A2U4A953|A0A2U4A953_TURTR, tr|A0A2U4BNS2|A0A2U4BNS2_TURTR
OG0002100	sp|E9PRG8|CK098_HUMAN	tr|A0A2U4B3M3|A0A2U4B3M3_TURTR, tr|A0A6J3RQX0|A0A6J3RQX0_TURTR
OG0002101	sp|Q15392|DHC24_HUMAN	tr|A0A6J3S689|A0A6J3S689_TURTR, tr|A0A6J3RGA6|A0A6J3RGA6_TURTR
OG0002102	sp|Q96RI1|NR1H4_HUMAN	tr|A0A2U3V8N3|A0A2U3V8N3_TURTR, tr|A0A6J3S3V7|A0A6J3S3V7_TURTR
OG0002103	sp|Q9BWN1|PRR14_HUMAN	tr|A0A6J3PX76|A0A6J3PX76_TURTR, tr|A0A6J3Q4C8|A0A6J3Q4C8_TURTR
OG0002104	sp|Q9H467|CUED2_HUMAN	tr|A0A6J3Q814|A0A6J3Q814_TURTR, tr|A0A2U4A5W0|A0A2U4A5W0_TURTR
OG0002105	sp|O75376|NCOR1_HUMAN, sp|Q9H4R4|CT191_HUMAN	tr|A0A2U4C2I0|A0A2U4C2I0_TURTR
OG0002106	sp|O14917|PCD17_HUMAN, sp|Q8TAB3|PCD19_HUMAN	tr|A0A2U4BFX2|A0A2U4BFX2_TURTR
OG0002107	sp|P07738|PMGE_HUMAN	tr|A0A2U3V9E2|A0A2U3V9E2_TURTR, tr|A0A2U3V5E9|A0A2U3V5E9_TURTR
OG0002108	sp|Q6IS14|IF5AL_HUMAN, sp|P63241|IF5A1_HUMAN	tr|A0A6J3QJQ7|A0A6J3QJQ7_TURTR
OG0002109	sp|Q16774|KGUA_HUMAN	tr|A0A2U4CQ27|A0A2U4CQ27_TURTR, tr|A0A6J3R4F7|A0A6J3R4F7_TURTR
OG0002110	sp|Q8WWU7|ITLN2_HUMAN, sp|Q8WWA0|ITLN1_HUMAN	tr|A0A2U4B8P3|A0A2U4B8P3_TURTR
OG0002111	sp|Q9H6F5|CCD86_HUMAN	tr|A0A6J3RQM6|A0A6J3RQM6_TURTR, tr|A0A2U4CND8|A0A2U4CND8_TURTR
OG0002112	tr|A0A8I5KW96|A0A8I5KW96_HUMAN, sp|P27144|KAD4_HUMAN	tr|A0A2U3V6S9|A0A2U3V6S9_TURTR
OG0002113	sp|Q16514|TAF12_HUMAN	tr|A0A6J3R9B1|A0A6J3R9B1_TURTR, tr|A0A2U4BKX6|A0A2U4BKX6_TURTR
OG0002114	sp|Q8IUX8|EGFL6_HUMAN, sp|Q6UXI9|NPNT_HUMAN	tr|A0A6J3RFF1|A0A6J3RFF1_TURTR
OG0002115	sp|O60869|EDF1_HUMAN	tr|A0A6J3RK27|A0A6J3RK27_TURTR, tr|A0A2U4AY65|A0A2U4AY65_TURTR
OG0002116	sp|P37058|DHB3_HUMAN	tr|A0A2U3V803|A0A2U3V803_TURTR, tr|A0A6J3QC53|A0A6J3QC53_TURTR
OG0002117	sp|Q4U2R8|S22A6_HUMAN, sp|A6NK97|S22AK_HUMAN	tr|A0A6J3RSC2|A0A6J3RSC2_TURTR
OG0002118	sp|Q6UXN9|WDR82_HUMAN	tr|A0A2U3V4Z3|A0A2U3V4Z3_TURTR, tr|A0A6J3S4M2|A0A6J3S4M2_TURTR
OG0002119	sp|Q9HBF4|ZFYV1_HUMAN	tr|A0A6J3QYB1|A0A6J3QYB1_TURTR, tr|A0A6J3R8R8|A0A6J3R8R8_TURTR
OG0002120	sp|Q6Q759|SPG17_HUMAN	tr|A0A6J3R900|A0A6J3R900_TURTR, tr|A0A6J3RW26|A0A6J3RW26_TURTR
OG0002121	sp|Q8TCC3|RM30_HUMAN	tr|A0A6J3QC37|A0A6J3QC37_TURTR, tr|A0A2U4B0L8|A0A2U4B0L8_TURTR
OG0002122	sp|Q9NX94|WBP1L_HUMAN	tr|A0A6J3Q6L3|A0A6J3Q6L3_TURTR, tr|A0A6J3RQU3|A0A6J3RQU3_TURTR
OG0002123	sp|Q9NY12|GAR1_HUMAN	tr|A0A6J3RD19|A0A6J3RD19_TURTR, tr|A0A6J3PUV9|A0A6J3PUV9_TURTR
OG0002124	sp|P07737|PROF1_HUMAN	tr|A0A6J3QL47|A0A6J3QL47_TURTR, tr|A0A6J3R849|A0A6J3R849_TURTR
OG0002125	sp|P42694|HELZ_HUMAN, sp|Q9BYK8|HELZ2_HUMAN	tr|A0A2U4BM00|A0A2U4BM00_TURTR
OG0002126	sp|Q14118|DAG1_HUMAN	tr|A0A2U4BFI9|A0A2U4BFI9_TURTR, tr|A0A6J3S2I5|A0A6J3S2I5_TURTR
OG0002127	sp|Q4G0W2|DUS28_HUMAN, sp|O95147|DUS14_HUMAN	tr|A0A2U4C6K0|A0A2U4C6K0_TURTR
OG0002128	sp|Q7Z7A3|CTU1_HUMAN	tr|A0A6J3QGE7|A0A6J3QGE7_TURTR, tr|A0A6J3QH31|A0A6J3QH31_TURTR
OG0002129	sp|Q8TEQ0|SNX29_HUMAN, sp|Q8IUI4|S29P2_HUMAN	tr|A0A2U4ATE8|A0A2U4ATE8_TURTR
OG0002130	sp|Q8TC17|GRAPL_HUMAN, sp|Q13588|GRAP_HUMAN	tr|A0A6J3QJY3|A0A6J3QJY3_TURTR
OG0002131	sp|O15347|HMGB3_HUMAN	tr|A0A2U4AV40|A0A2U4AV40_TURTR, tr|A0A6J3QTK4|A0A6J3QTK4_TURTR
OG0002132	sp|O94811|TPPP_HUMAN	tr|A0A2U4CML9|A0A2U4CML9_TURTR, tr|A0A6J3R1N2|A0A6J3R1N2_TURTR
OG0002133	sp|P63208|SKP1_HUMAN	tr|A0A2U3V1R2|A0A2U3V1R2_TURTR, tr|A0A6J3RZA7|A0A6J3RZA7_TURTR
OG0002134	sp|Q3MIR4|CC50B_HUMAN	tr|A0A2U4ABD9|A0A2U4ABD9_TURTR, tr|A0A2U4ACG5|A0A2U4ACG5_TURTR
OG0002135	sp|Q9UP65|PA24C_HUMAN, sp|Q68DD2|PA24F_HUMAN	tr|A0A6J3QY28|A0A6J3QY28_TURTR
OG0002136	sp|Q96I36|COX14_HUMAN	tr|A0A2U4BY65|A0A2U4BY65_TURTR, tr|A0A6J3S891|A0A6J3S891_TURTR
OG0002137	sp|Q96MM6|HS12B_HUMAN	tr|A0A6J3R204|A0A6J3R204_TURTR, tr|A0A6J3Q4U3|A0A6J3Q4U3_TURTR
OG0002138	sp|Q9NRP0|OSTC_HUMAN	tr|A0A2U3V650|A0A2U3V650_TURTR, tr|A0A6J3RLS5|A0A6J3RLS5_TURTR
OG0002139	sp|O14521|DHSD_HUMAN	tr|A0A2U3V822|A0A2U3V822_TURTR, tr|A0A2U3V1P8|A0A2U3V1P8_TURTR
OG0002140	sp|P26358|DNMT1_HUMAN	tr|A0A6J3R6Q5|A0A6J3R6Q5_TURTR, tr|A0A6J3RCA1|A0A6J3RCA1_TURTR
OG0002141	sp|P35568|IRS1_HUMAN	tr|A0A6J3Q1E2|A0A6J3Q1E2_TURTR, tr|A0A2U4ADS8|A0A2U4ADS8_TURTR
OG0002142	sp|P52657|T2AG_HUMAN	tr|A0A6J3S4V3|A0A6J3S4V3_TURTR, tr|A0A2U4CC56|A0A2U4CC56_TURTR
OG0002143	sp|P86791|CCZ1_HUMAN, sp|P86790|CCZ1B_HUMAN	tr|A0A2U3V336|A0A2U3V336_TURTR
OG0002144	sp|Q6NUR6|R216L_HUMAN, sp|Q9NWF9|RN216_HUMAN	tr|A0A6J3Q568|A0A6J3Q568_TURTR
OG0002145	sp|Q9Y2Y0|AR2BP_HUMAN	tr|A0A2U4AC37|A0A2U4AC37_TURTR, tr|A0A6J3QE93|A0A6J3QE93_TURTR
OG0002146	sp|Q15906|VPS72_HUMAN	tr|A0A2U4A3K0|A0A2U4A3K0_TURTR, tr|A0A6J3RBJ4|A0A6J3RBJ4_TURTR
OG0002147	sp|Q8WWZ1|IL1FA_HUMAN, sp|Q9UBH0|I36RA_HUMAN	tr|A0A2U4B083|A0A2U4B083_TURTR
OG0002148	sp|Q9Y6X4|F169A_HUMAN	tr|A0A2U4AX64|A0A2U4AX64_TURTR, tr|A0A6J3QG24|A0A6J3QG24_TURTR
OG0002149	sp|A6NKN8|PC4L1_HUMAN	tr|A0A6J3QN90|A0A6J3QN90_TURTR, tr|A0A6J3RY50|A0A6J3RY50_TURTR
OG0002150	sp|P83876|TXN4A_HUMAN	tr|A0A2U4CJD4|A0A2U4CJD4_TURTR, tr|A0A6J3PUD7|A0A6J3PUD7_TURTR
OG0002151	sp|Q06278|AOXA_HUMAN	tr|A0A2U4BNE4|A0A2U4BNE4_TURTR, tr|A0A6J3RN72|A0A6J3RN72_TURTR
OG0002152	sp|Q5VU43|MYOME_HUMAN	tr|A0A2U4A3Z8|A0A2U4A3Z8_TURTR, tr|A0A6J3RQ73|A0A6J3RQ73_TURTR
OG0002153	sp|Q96K31|CH076_HUMAN, sp|Q96EF9|ZHX1R_HUMAN	tr|A0A6J3Q8U4|A0A6J3Q8U4_TURTR
OG0002154	sp|Q9NQ88|TIGAR_HUMAN	tr|A0A6J3S9F3|A0A6J3S9F3_TURTR, tr|A0A2U4AU54|A0A2U4AU54_TURTR
OG0002155	sp|A0A1B0GVK7|F240A_HUMAN, sp|A0A1B0GVR7|F240C_HUMAN	tr|A0A2U4CAX7|A0A2U4CAX7_TURTR
OG0002156	sp|O75264|SIM24_HUMAN	tr|A0A6J3R866|A0A6J3R866_TURTR, tr|A0A6J3R9Z3|A0A6J3R9Z3_TURTR
OG0002157	sp|P13591|NCAM1_HUMAN	tr|B7SAV9|B7SAV9_TURTR, tr|A0A6J3RP81|A0A6J3RP81_TURTR
OG0002158	sp|Q53QV2|LBH_HUMAN, sp|A0A0U1RRK4|LBHD2_HUMAN	tr|A0A6J3PX77|A0A6J3PX77_TURTR
OG0002159	sp|Q13342|SP140_HUMAN, sp|Q9H930|SP14L_HUMAN	tr|A0A2U4ADH5|A0A2U4ADH5_TURTR
OG0002160	sp|Q5SRD1|TI23B_HUMAN, sp|O14925|TIM23_HUMAN	tr|A0A2U4AY32|A0A2U4AY32_TURTR
OG0002161	sp|O43677|NDUC1_HUMAN	tr|A0A6J3RFS7|A0A6J3RFS7_TURTR, tr|A0A2U4ARE6|A0A2U4ARE6_TURTR
OG0002162	sp|Q16658|FSCN1_HUMAN	tr|A0A6J3Q0Y3|A0A6J3Q0Y3_TURTR, tr|A0A2U4AFK6|A0A2U4AFK6_TURTR
OG0002163	sp|Q9H0H5|RGAP1_HUMAN	tr|A0A6J3S716|A0A6J3S716_TURTR, tr|A0A6J3RLA6|A0A6J3RLA6_TURTR
OG0002164	tr|A0A7I2V3R4|A0A7I2V3R4_HUMAN, sp|Q8N6D2|RN182_HUMAN	tr|A0A2U4C5Q5|A0A2U4C5Q5_TURTR
OG0002165	sp|O95751|LDOC1_HUMAN	tr|A0A2U4A5Q1|A0A2U4A5Q1_TURTR, tr|A0A2U4A0V3|A0A2U4A0V3_TURTR
OG0002166	sp|P09326|CD48_HUMAN	tr|A0A2U4B5V6|A0A2U4B5V6_TURTR, tr|A0A2U4B4T0|A0A2U4B4T0_TURTR
OG0002167	sp|P52741|ZN134_HUMAN	tr|A0A6J3RHR2|A0A6J3RHR2_TURTR, tr|A0A6J3QHZ6|A0A6J3QHZ6_TURTR
OG0002168	sp|P62829|RL23_HUMAN	tr|A0A2U4ALS2|A0A2U4ALS2_TURTR, tr|A0A2U3V3S1|A0A2U3V3S1_TURTR
OG0002169	sp|Q8IY47|KBTB2_HUMAN	tr|A0A6J3RXH4|A0A6J3RXH4_TURTR, tr|A0A6J3Q5X5|A0A6J3Q5X5_TURTR
OG0002170	sp|Q96I24|FUBP3_HUMAN	tr|A0A6J3RJ02|A0A6J3RJ02_TURTR, tr|A0A6J3RIF1|A0A6J3RIF1_TURTR
OG0002171	sp|Q9BXS4|TMM59_HUMAN	tr|A0A2U4BJM3|A0A2U4BJM3_TURTR, tr|A0A2U3V4N8|A0A2U3V4N8_TURTR
OG0002172	sp|P56211|ARP19_HUMAN	tr|A0A2U4CHW7|A0A2U4CHW7_TURTR, tr|A0A6J3R0E1|A0A6J3R0E1_TURTR
OG0002173	sp|Q6IV72|ZN425_HUMAN, sp|Q6ZMS7|ZN783_HUMAN	tr|A0A6J3RXL3|A0A6J3RXL3_TURTR
OG0002174	sp|Q99732|LITAF_HUMAN	tr|A0A6J3Q4A9|A0A6J3Q4A9_TURTR, tr|A0A6J3RM31|A0A6J3RM31_TURTR
OG0002175	sp|Q9BUJ2|HNRL1_HUMAN	tr|A0A6J3QGG6|A0A6J3QGG6_TURTR, tr|A0A6J3QF06|A0A6J3QF06_TURTR
OG0002176	sp|P98155|VLDLR_HUMAN	tr|A0A2U4BAT0|A0A2U4BAT0_TURTR, tr|A0A6J3QR43|A0A6J3QR43_TURTR
OG0002178	sp|O14972|VP26C_HUMAN	tr|A0A6J3RB25|A0A6J3RB25_TURTR, tr|A0A6J3PV18|A0A6J3PV18_TURTR
OG0002179	sp|O43676|NDUB3_HUMAN	tr|A0A6J3S8A6|A0A6J3S8A6_TURTR, tr|A0A2U3V7G5|A0A2U3V7G5_TURTR
OG0002180	sp|Q7L4S7|ARMX6_HUMAN	tr|A0A6J3QSK6|A0A6J3QSK6_TURTR, tr|A0A6J3QSR4|A0A6J3QSR4_TURTR
OG0002181	sp|Q8IXL9|IQCF2_HUMAN, sp|P0C7M6|IQCF3_HUMAN	tr|A0A2U4CC09|A0A2U4CC09_TURTR
OG0002182	sp|Q8NGX0|O11L1_HUMAN	tr|A0A6J3QU43|A0A6J3QU43_TURTR, tr|A0A2U4BIK3|A0A2U4BIK3_TURTR
OG0002184	sp|Q4VC39|HIG2B_HUMAN, sp|Q9BW72|HIG2A_HUMAN	tr|A0A2U3V008|A0A2U3V008_TURTR
OG0002185	sp|Q6PID8|KLD10_HUMAN	tr|A0A6J3RXA9|A0A6J3RXA9_TURTR, tr|A0A6J3PWY4|A0A6J3PWY4_TURTR
OG0002186	sp|Q8N567|ZCHC9_HUMAN	tr|A0A6J3RE95|A0A6J3RE95_TURTR, tr|A0A2U3V889|A0A2U3V889_TURTR
OG0002187	sp|Q6P435|SMG1L_HUMAN, sp|Q96Q15|SMG1_HUMAN	tr|A0A6J3PZK8|A0A6J3PZK8_TURTR
OG0002188	sp|Q9NZ45|CISD1_HUMAN	tr|A0A6J3QK62|A0A6J3QK62_TURTR, tr|A0A6J3Q5A2|A0A6J3Q5A2_TURTR
OG0002189	sp|P62847|RS24_HUMAN	tr|A0A2U3V8Q3|A0A2U3V8Q3_TURTR, tr|A0A6J3QK76|A0A6J3QK76_TURTR
OG0002190	sp|Q7Z4H9|F220A_HUMAN, sp|B1ANY3|F220P_HUMAN	tr|A0A6J3Q663|A0A6J3Q663_TURTR
OG0002191	sp|Q8TCI5|PIFO_HUMAN	tr|A0A6J3RY13|A0A6J3RY13_TURTR, tr|A0A2U3VA67|A0A2U3VA67_TURTR
OG0002192	sp|Q9HBL8|NMRL1_HUMAN	tr|A0A6J3R8J2|A0A6J3R8J2_TURTR, tr|A0A2U3UYH8|A0A2U3UYH8_TURTR
OG0002193	sp|Q9NYB0|TE2IP_HUMAN	tr|A0A6J3QCN1|A0A6J3QCN1_TURTR, tr|A0A2U4CQ16|A0A2U4CQ16_TURTR
OG0002194	sp|P09622|DLDH_HUMAN	tr|A0A6J3S313|A0A6J3S313_TURTR, tr|A0A6J3RW68|A0A6J3RW68_TURTR
OG0002195	sp|P48029|SC6A8_HUMAN	tr|A0A6J3QS78|A0A6J3QS78_TURTR, tr|A0A6J3QV76|A0A6J3QV76_TURTR
OG0002196	sp|A0A1W2PR19|GSTT4_HUMAN, tr|A0A1W2PRG0|A0A1W2PRG0_HUMAN	tr|A0A6J3PTC3|A0A6J3PTC3_TURTR
OG0002197	sp|Q5T1N1|AKND1_HUMAN, sp|Q7Z591|AKNA_HUMAN	tr|A0A6J3RJX0|A0A6J3RJX0_TURTR
OG0002198	sp|Q9UEE9|CFDP1_HUMAN	tr|A0A2U4BTX4|A0A2U4BTX4_TURTR, tr|A0A6J3RCM0|A0A6J3RCM0_TURTR
OG0002199	sp|Q9Y221|NIP7_HUMAN	tr|A0A6J3PUM0|A0A6J3PUM0_TURTR, tr|A0A2U3V466|A0A2U3V466_TURTR
OG0002200	sp|O00560|SDCB1_HUMAN	tr|A0A6J3RA60|A0A6J3RA60_TURTR, tr|A0A2U4AJ83|A0A2U4AJ83_TURTR
OG0002201	sp|P55327|TPD52_HUMAN	tr|A0A6J3QAL3|A0A6J3QAL3_TURTR, tr|A0A6J3PUK1|A0A6J3PUK1_TURTR
OG0002202	sp|Q9H579|MROH8_HUMAN, sp|Q68CQ1|MROH7_HUMAN	tr|A0A6J3S539|A0A6J3S539_TURTR
OG0002203	sp|Q6UWH6|TX261_HUMAN	tr|A0A6J3R8K5|A0A6J3R8K5_TURTR, tr|A0A2U3V0B7|A0A2U3V0B7_TURTR
OG0002204	sp|Q8IXH7|NELFD_HUMAN	tr|A0A2U4C211|A0A2U4C211_TURTR, tr|A0A6J3S8Y0|A0A6J3S8Y0_TURTR
OG0002205	sp|Q9UI09|NDUAC_HUMAN	tr|A0A6J3QHA9|A0A6J3QHA9_TURTR, tr|A0A2U3ZZH7|A0A2U3ZZH7_TURTR
OG0002206	sp|P30046|DOPD_HUMAN, sp|A6NHG4|DDTL_HUMAN	tr|A0A2U4AL88|A0A2U4AL88_TURTR
OG0002207	sp|P46597|ASMT_HUMAN	tr|A0A6J3QW12|A0A6J3QW12_TURTR, tr|A0A6J3QSZ7|A0A6J3QSZ7_TURTR
OG0002208	sp|Q01844|EWS_HUMAN	tr|A0A6J3RAI1|A0A6J3RAI1_TURTR, tr|A0A6J3PS77|A0A6J3PS77_TURTR
OG0002209	sp|Q16342|PDCD2_HUMAN	tr|A0A2U4CPL6|A0A2U4CPL6_TURTR, tr|A0A6J3QK61|A0A6J3QK61_TURTR
OG0002210	sp|Q9Y6C9|MTCH2_HUMAN	tr|A0A6J3RTE5|A0A6J3RTE5_TURTR, tr|A0A2U4CEJ0|A0A2U4CEJ0_TURTR
OG0002211	sp|O14495|PLPP3_HUMAN	tr|A0A6J3R899|A0A6J3R899_TURTR, tr|A0A2U4BXT1|A0A2U4BXT1_TURTR
OG0002213	sp|Q01130|SRSF2_HUMAN, sp|Q9BRL6|SRSF8_HUMAN	tr|A0A2U4BMF4|A0A2U4BMF4_TURTR
OG0002214	sp|O75144|ICOSL_HUMAN, tr|A0A087X1L8|A0A087X1L8_HUMAN	tr|A0A6J3RBX8|A0A6J3RBX8_TURTR
OG0002215	sp|P63218|GBG5_HUMAN	tr|A0A2U3V9Q3|A0A2U3V9Q3_TURTR, tr|A0A6J3QUL5|A0A6J3QUL5_TURTR
OG0002216	sp|Q6ZV65|FA47E_HUMAN	tr|A0A6J3RCT8|A0A6J3RCT8_TURTR, tr|A0A2U3V7C6|A0A2U3V7C6_TURTR
OG0002217	sp|Q86VE0|MYPOP_HUMAN	tr|A0A6J3RQ30|A0A6J3RQ30_TURTR, tr|A0A6J3QGM3|A0A6J3QGM3_TURTR
OG0002218	sp|O43715|TRIA1_HUMAN	tr|A0A2U3V551|A0A2U3V551_TURTR, tr|A0A6J3RCB3|A0A6J3RCB3_TURTR
OG0002219	sp|P00156|CYB_HUMAN	sp|Q9TDJ9|CYB_TURTR, tr|B9UD88|B9UD88_TURTR
OG0002220	sp|Q92988|DLX4_HUMAN, sp|P56179|DLX6_HUMAN	tr|A0A2U4AQR2|A0A2U4AQR2_TURTR
OG0002221	sp|Q9BY50|SC11C_HUMAN	tr|A0A2U3V133|A0A2U3V133_TURTR, tr|A0A6J3RNM1|A0A6J3RNM1_TURTR
OG0002222	sp|Q9UNT1|RBL2B_HUMAN, sp|Q9UBK7|RBL2A_HUMAN	tr|A0A6J3S432|A0A6J3S432_TURTR
OG0002223	sp|P04118|COL_HUMAN, sp|A2RUU4|COLL1_HUMAN	tr|A0A6J3RYA0|A0A6J3RYA0_TURTR
OG0002224	sp|P10606|COX5B_HUMAN	tr|A0A2U3V8P8|A0A2U3V8P8_TURTR, tr|A0A6J3RYC6|A0A6J3RYC6_TURTR
OG0002225	sp|Q08257|QOR_HUMAN	tr|A0A2U4CQ32|A0A2U4CQ32_TURTR, tr|A0A2U3V8F7|A0A2U3V8F7_TURTR
OG0002226	sp|Q8NGI7|O10V1_HUMAN, sp|Q8NGQ4|O10Q1_HUMAN	tr|A0A2U4CDL1|A0A2U4CDL1_TURTR
OG0002227	sp|Q9HAE3|CLXN_HUMAN	tr|A0A2U4AIX3|A0A2U4AIX3_TURTR, tr|A0A2U4APN0|A0A2U4APN0_TURTR
OG0002228	sp|Q9NPI1|BRD7_HUMAN	tr|A0A2U4ABE9|A0A2U4ABE9_TURTR, tr|A0A2U4B4F1|A0A2U4B4F1_TURTR
OG0002229	sp|Q01105|SET_HUMAN, sp|P0DME0|SETLP_HUMAN	tr|A0A2U4CHB0|A0A2U4CHB0_TURTR
OG0002230	sp|P38646|GRP75_HUMAN	tr|A0A6J3S9Q9|A0A6J3S9Q9_TURTR, tr|A0A6J3R3T2|A0A6J3R3T2_TURTR
OG0002231	sp|Q5JX69|F209B_HUMAN, sp|Q5JX71|F209A_HUMAN	tr|A0A2U4C1G5|A0A2U4C1G5_TURTR
OG0002232	sp|Q8TCD6|PHOP2_HUMAN	tr|A0A2U4A1B5|A0A2U4A1B5_TURTR, tr|A0A2U4ACA4|A0A2U4ACA4_TURTR
OG0002233	sp|Q8WV07|LTO1_HUMAN	tr|A0A2U3V6E3|A0A2U3V6E3_TURTR, tr|A0A6J3RYR2|A0A6J3RYR2_TURTR
OG0002234	sp|Q8WY07|CTR3_HUMAN	tr|A0A6J3QF31|A0A6J3QF31_TURTR, tr|A0A6J3QRZ0|A0A6J3QRZ0_TURTR
OG0002235	sp|Q9HA72|CAHM2_HUMAN, sp|Q5JW98|CAHM4_HUMAN	tr|A0A6J3Q8N2|A0A6J3Q8N2_TURTR
OG0002236	sp|O95166|GBRAP_HUMAN	tr|A0A6J3PVI9|A0A6J3PVI9_TURTR, tr|A0A2U3V7U9|A0A2U3V7U9_TURTR
OG0002237	sp|Q6NSW5|DE10B_HUMAN, sp|Q8TCE6|DEN10_HUMAN	tr|A0A2U4BR03|A0A2U4BR03_TURTR
OG0002238	sp|Q8IZJ4|RGDSR_HUMAN, sp|Q12967|GNDS_HUMAN	tr|A0A6J3RJL5|A0A6J3RJL5_TURTR
OG0002239	sp|Q9NPH2|INO1_HUMAN	tr|A0A6J3R5Y3|A0A6J3R5Y3_TURTR, tr|A0A2U4CNQ6|A0A2U4CNQ6_TURTR
OG0002240	sp|O60888|CUTA_HUMAN	tr|A0A2U4C9F7|A0A2U4C9F7_TURTR, tr|A0A6J3S0C6|A0A6J3S0C6_TURTR
OG0002241	sp|Q6NUJ1|SAPL1_HUMAN, sp|P07602|SAP_HUMAN	tr|A0A6J3Q5P7|A0A6J3Q5P7_TURTR
OG0002242	sp|Q6FIF0|ZFAN6_HUMAN	tr|A0A6J3RYP6|A0A6J3RYP6_TURTR, tr|A0A2U4C7X1|A0A2U4C7X1_TURTR
OG0002243	sp|Q9H1I8|ASCC2_HUMAN	tr|A0A2U4C5D7|A0A2U4C5D7_TURTR, tr|A0A6J3PTE7|A0A6J3PTE7_TURTR
OG0002244	sp|Q9NQH7|XPP3_HUMAN	tr|A0A6J3RT97|A0A6J3RT97_TURTR, tr|A0A2U4C4H7|A0A2U4C4H7_TURTR
OG0002245	sp|O95661|DIRA3_HUMAN	tr|A0A2U4A3Z4|A0A2U4A3Z4_TURTR, tr|A0A2U4AAX7|A0A2U4AAX7_TURTR
OG0002247	sp|O95229|ZWINT_HUMAN	tr|A0A2U4BEQ8|A0A2U4BEQ8_TURTR, tr|A0A6J3S387|A0A6J3S387_TURTR
OG0002248	sp|P19878|NCF2_HUMAN	tr|A0A6J3RT57|A0A6J3RT57_TURTR, tr|Q9N0E9|Q9N0E9_TURTR
OG0002249	sp|P41247|PLPL4_HUMAN	tr|A0A6J3QTM9|A0A6J3QTM9_TURTR, tr|A0A6J3QV80|A0A6J3QV80_TURTR
OG0002250	sp|P56556|NDUA6_HUMAN	tr|A0A6J3S4J0|A0A6J3S4J0_TURTR, tr|A0A2U4BNR3|A0A2U4BNR3_TURTR
OG0002251	sp|Q96D98|EID2B_HUMAN, sp|Q8N6I1|EID2_HUMAN	tr|A0A2U3V4A2|A0A2U3V4A2_TURTR
OG0002252	sp|P00505|AATM_HUMAN	tr|A0A2U4BCZ4|A0A2U4BCZ4_TURTR, tr|A0A6J3PWH7|A0A6J3PWH7_TURTR
OG0002253	sp|Q6NW29|RWDD4_HUMAN	tr|A0A2U4A7X2|A0A2U4A7X2_TURTR, tr|A0A6J3RW98|A0A6J3RW98_TURTR
OG0002254	sp|Q8WTR4|GDPD5_HUMAN, sp|Q6W3E5|GDPD4_HUMAN	tr|A0A6J3RU35|A0A6J3RU35_TURTR
OG0002255	sp|Q9HAT0|ROP1A_HUMAN, sp|Q9BZX4|ROP1B_HUMAN	tr|A0A2U3V8E2|A0A2U3V8E2_TURTR
OG0002256	sp|O95563|MPC2_HUMAN	tr|A0A6J3S7J2|A0A6J3S7J2_TURTR, tr|A0A2U4CR29|A0A2U4CR29_TURTR
OG0002257	sp|P61086|UBE2K_HUMAN	tr|A0A6J3REC0|A0A6J3REC0_TURTR, tr|A0A6J3REC3|A0A6J3REC3_TURTR
OG0002258	sp|Q6GTX8|LAIR1_HUMAN, sp|Q6ISS4|LAIR2_HUMAN	tr|A0A6J3QHQ5|A0A6J3QHQ5_TURTR
OG0002259	sp|Q9BRR0|ZKSC3_HUMAN, sp|Q969J2|ZKSC4_HUMAN	tr|A0A2U4C4S8|A0A2U4C4S8_TURTR
OG0002260	sp|Q9H3Y8|PPDPF_HUMAN	tr|A0A6J3Q2B6|A0A6J3Q2B6_TURTR, tr|A0A6J3QRV7|A0A6J3QRV7_TURTR
OG0002261	sp|O95619|YETS4_HUMAN	tr|A0A6J3PS83|A0A6J3PS83_TURTR, tr|A0A2U3V3I8|A0A2U3V3I8_TURTR
OG0002262	sp|P14060|3BHS1_HUMAN, sp|P26439|3BHS2_HUMAN	tr|A0A2U3V440|A0A2U3V440_TURTR
