Orthogroup	Homo_sapiens	Phascolarctos_cinereus
OG0003175	sp|Q5VXU9|SHOC1_HUMAN	tr|A0A6P5J1A4|A0A6P5J1A4_PHACI
OG0003176	sp|Q5VZB9|DMRTA_HUMAN	tr|A0A6P5JDU1|A0A6P5JDU1_PHACI
OG0003177	sp|Q63HM9|PLCX3_HUMAN	tr|A0A6P5L5I8|A0A6P5L5I8_PHACI
OG0003178	sp|Q68D91|MBLC2_HUMAN	tr|A0A6P5M709|A0A6P5M709_PHACI
OG0003179	sp|Q6ISB3|GRHL2_HUMAN	tr|A0A6P5IVU3|A0A6P5IVU3_PHACI
OG0003180	sp|Q6NZ36|FAP20_HUMAN	tr|A0A6P5J2E3|A0A6P5J2E3_PHACI
OG0003181	sp|Q6P2C8|MED27_HUMAN	tr|A0A6P5JDN1|A0A6P5JDN1_PHACI
OG0003182	sp|Q6P9F0|CCD62_HUMAN	tr|A0A6P5J4E1|A0A6P5J4E1_PHACI
OG0003183	sp|Q6UX01|LMBRL_HUMAN	tr|A0A6P5ISI6|A0A6P5ISI6_PHACI
OG0003184	sp|Q6UYE1|LEU7_HUMAN	tr|A0A6P5J383|A0A6P5J383_PHACI
OG0003185	sp|Q6ZMH5|S39A5_HUMAN	tr|A0A6P5KJ54|A0A6P5KJ54_PHACI
OG0003186	sp|Q7L0Y3|TM10C_HUMAN	tr|A0A6P5LFP4|A0A6P5LFP4_PHACI
OG0003187	sp|Q7Z7M9|GALT5_HUMAN	tr|A0A6P5LTW2|A0A6P5LTW2_PHACI
OG0003188	sp|Q86UE6|LRRT1_HUMAN	tr|A0A6P5LG10|A0A6P5LG10_PHACI
OG0003189	sp|Q8IXZ2|ZC3H3_HUMAN	tr|A0A6P5KY88|A0A6P5KY88_PHACI
OG0003190	sp|Q8IZC4|RTKN2_HUMAN	tr|A0A6P5LEF2|A0A6P5LEF2_PHACI
OG0003191	sp|Q8N7H5|PAF1_HUMAN	tr|A0A6P5JS98|A0A6P5JS98_PHACI
OG0003192	sp|Q8NCX0|CC150_HUMAN	tr|A0A6P5KXE9|A0A6P5KXE9_PHACI
OG0003193	sp|Q8WVE0|EFMT1_HUMAN	tr|A0A6P5IQW6|A0A6P5IQW6_PHACI
OG0003194	sp|Q92504|S39A7_HUMAN	tr|A0A6P5J8S3|A0A6P5J8S3_PHACI
OG0003195	sp|Q93096|TP4A1_HUMAN	tr|A0A6P5LK39|A0A6P5LK39_PHACI
OG0003196	sp|Q96B67|ARRD3_HUMAN	tr|A0A6P5LZZ8|A0A6P5LZZ8_PHACI
OG0003197	sp|Q96KS0|EGLN2_HUMAN	tr|A0A6P5JV88|A0A6P5JV88_PHACI
OG0003198	sp|Q96MT7|CFA44_HUMAN	tr|A0A6P5LW44|A0A6P5LW44_PHACI
OG0003199	sp|Q96RT1|ERBIN_HUMAN	tr|A0A6P5LWN0|A0A6P5LWN0_PHACI
OG0003200	sp|Q99442|SEC62_HUMAN	tr|A0A6P5JWW5|A0A6P5JWW5_PHACI
OG0003201	sp|Q9BQY9|DBND2_HUMAN	tr|A0A6P5K389|A0A6P5K389_PHACI
OG0003202	sp|Q9BXJ2|C1QT7_HUMAN	tr|A0A6P5KU77|A0A6P5KU77_PHACI
OG0003203	sp|Q9BY71|LRRC3_HUMAN	tr|A0A6P5JWG9|A0A6P5JWG9_PHACI
OG0003204	sp|Q9BZJ4|S2539_HUMAN	tr|A0A6P5L5C2|A0A6P5L5C2_PHACI
OG0003205	sp|Q9GZN7|ROGDI_HUMAN	tr|A0A6P5JJ56|A0A6P5JJ56_PHACI
OG0003206	sp|Q9H0H0|INT2_HUMAN	tr|A0A6P5KRI5|A0A6P5KRI5_PHACI
OG0003207	sp|Q9H3S5|PIGM_HUMAN	tr|A0A6P5JUZ6|A0A6P5JUZ6_PHACI
OG0003208	sp|Q9NR46|SHLB2_HUMAN	tr|A0A6P5IR34|A0A6P5IR34_PHACI
OG0003209	sp|Q9NUI1|DECR2_HUMAN	tr|A0A6P5M155|A0A6P5M155_PHACI
OG0003210	sp|Q9NV06|DCA13_HUMAN	tr|A0A6P5IWJ8|A0A6P5IWJ8_PHACI
OG0003211	sp|Q9UIQ6|LCAP_HUMAN	tr|A0A6P5M9D3|A0A6P5M9D3_PHACI
OG0003212	sp|Q9UK61|TASOR_HUMAN	tr|A0A6P5IVR3|A0A6P5IVR3_PHACI
OG0003213	sp|Q9UKT9|IKZF3_HUMAN	tr|A0A6P5LBA3|A0A6P5LBA3_PHACI
OG0003214	sp|Q9UPX8|SHAN2_HUMAN	tr|A0A6P5IZJ3|A0A6P5IZJ3_PHACI
OG0003215	sp|Q9Y2G3|AT11B_HUMAN	tr|A0A6P5JQN9|A0A6P5JQN9_PHACI
OG0003216	sp|Q9Y6W3|CAN7_HUMAN	tr|A0A6P5KEB5|A0A6P5KEB5_PHACI
OG0003217	sp|A0AUZ9|KAL1L_HUMAN	tr|A0A6P5M156|A0A6P5M156_PHACI
OG0003218	sp|O14526|FCHO1_HUMAN	tr|A0A6P5M1Q2|A0A6P5M1Q2_PHACI
OG0003219	sp|O15079|SNPH_HUMAN	tr|A0A6P5KKZ2|A0A6P5KKZ2_PHACI
OG0003220	sp|O43159|RRP8_HUMAN	tr|A0A6P5JBJ3|A0A6P5JBJ3_PHACI
OG0003221	sp|O43189|PHF1_HUMAN	tr|A0A6P5LE87|A0A6P5LE87_PHACI
OG0003222	sp|O76096|CYTF_HUMAN	tr|A0A6P5KD37|A0A6P5KD37_PHACI
OG0003223	sp|O95455|TGDS_HUMAN	tr|A0A6P5IK19|A0A6P5IK19_PHACI
OG0003224	sp|O95644|NFAC1_HUMAN	tr|A0A6P5KAR1|A0A6P5KAR1_PHACI
OG0003225	sp|P01730|CD4_HUMAN	tr|A0A6P5KVJ6|A0A6P5KVJ6_PHACI
OG0003226	sp|P01833|PIGR_HUMAN	tr|A0A6P5LMA0|A0A6P5LMA0_PHACI
OG0003227	sp|P04198|MYCN_HUMAN	tr|A0A6P5IX12|A0A6P5IX12_PHACI
OG0003228	sp|P0C7M8|CLC2L_HUMAN	tr|A0A6P5L6L5|A0A6P5L6L5_PHACI
OG0003229	sp|P0C7W6|CC172_HUMAN	tr|A0A6P5KE33|A0A6P5KE33_PHACI
OG0003230	sp|P13073|COX41_HUMAN	tr|A0A6P5KH19|A0A6P5KH19_PHACI
OG0003232	sp|P26010|ITB7_HUMAN	tr|A0A6P5IIN4|A0A6P5IIN4_PHACI
OG0003233	sp|P48509|CD151_HUMAN	tr|A0A6P5JL58|A0A6P5JL58_PHACI
OG0003234	sp|P51149|RAB7A_HUMAN	tr|A0A6P5JRX4|A0A6P5JRX4_PHACI
OG0003235	sp|P56559|ARL4C_HUMAN	tr|A0A6P5J8F4|A0A6P5J8F4_PHACI
OG0003236	sp|Q13077|TRAF1_HUMAN	tr|A0A6P5KKR7|A0A6P5KKR7_PHACI
OG0003237	sp|Q13946|PDE7A_HUMAN	tr|A0A6P5LHZ1|A0A6P5LHZ1_PHACI
OG0003238	sp|Q14344|GNA13_HUMAN	tr|A0A6P5LIH9|A0A6P5LIH9_PHACI
OG0003239	sp|Q14865|ARI5B_HUMAN	tr|A0A6P5L7N9|A0A6P5L7N9_PHACI
OG0003240	sp|Q17R55|F187B_HUMAN	tr|A0A6P5JFN7|A0A6P5JFN7_PHACI
OG0003242	sp|Q5T9L3|WLS_HUMAN	tr|A0A6P5KU70|A0A6P5KU70_PHACI
OG0003243	sp|Q5TB30|DEP1A_HUMAN	tr|A0A6P5KSV6|A0A6P5KSV6_PHACI
OG0003244	sp|Q6PL45|BRID5_HUMAN	tr|A0A6P5LYH6|A0A6P5LYH6_PHACI
OG0003245	sp|Q6ZRR5|TLCD5_HUMAN	tr|A0A6P5K6E1|A0A6P5K6E1_PHACI
OG0003246	sp|Q86SQ0|PHLB2_HUMAN	tr|A0A6P5M3E2|A0A6P5M3E2_PHACI
OG0003247	sp|Q86X10|RLGPB_HUMAN	tr|A0A6P5KNZ1|A0A6P5KNZ1_PHACI
OG0003248	sp|Q8IW40|CC103_HUMAN	tr|A0A6P5L699|A0A6P5L699_PHACI
OG0003249	sp|Q8N335|GPD1L_HUMAN	tr|A0A6P5KTD2|A0A6P5KTD2_PHACI
OG0003250	sp|Q8N485|LIX1_HUMAN	tr|A0A6P5M3W1|A0A6P5M3W1_PHACI
OG0003251	sp|Q8N4P3|MESH1_HUMAN	tr|A0A6P5IGA7|A0A6P5IGA7_PHACI
OG0003252	sp|Q8N9F0|NAT8L_HUMAN	tr|A0A6P5KSA9|A0A6P5KSA9_PHACI
OG0003253	sp|Q8NC60|NOA1_HUMAN	tr|A0A6P5J9L5|A0A6P5J9L5_PHACI
OG0003254	sp|Q8NCT3|MACA2_HUMAN	tr|A0A6P5ICX4|A0A6P5ICX4_PHACI
OG0003255	sp|Q8NE28|STKL1_HUMAN	tr|A0A6P5JUB1|A0A6P5JUB1_PHACI
OG0003256	sp|Q8NFD5|ARI1B_HUMAN	tr|A0A6P5KC35|A0A6P5KC35_PHACI
OG0003257	sp|Q8NGF3|O51D1_HUMAN	tr|A0A6P5IQR5|A0A6P5IQR5_PHACI
OG0003258	sp|Q8WXK1|ASB15_HUMAN	tr|A0A6P5ITY3|A0A6P5ITY3_PHACI
OG0003259	sp|Q8WYQ9|ZCH14_HUMAN	tr|A0A6P5KK98|A0A6P5KK98_PHACI
OG0003260	sp|Q96EY4|TMA16_HUMAN	tr|A0A6P5ITC2|A0A6P5ITC2_PHACI
OG0003261	sp|Q96F81|DISP1_HUMAN	tr|A0A6P5JUY5|A0A6P5JUY5_PHACI
OG0003262	sp|Q96MH6|TMM68_HUMAN	tr|A0A6P5LSU3|A0A6P5LSU3_PHACI
OG0003263	sp|Q96PS8|AQP10_HUMAN	tr|A0A6P5KST0|A0A6P5KST0_PHACI
OG0003264	sp|Q96QE2|MYCT_HUMAN	tr|A0A6P5JE47|A0A6P5JE47_PHACI
OG0003265	sp|Q99437|VATO_HUMAN	tr|A0A6P5JCM8|A0A6P5JCM8_PHACI
OG0003266	sp|Q9BT43|RPC7L_HUMAN	tr|A0A6P5LM98|A0A6P5LM98_PHACI
OG0003267	sp|Q9BUL8|PDC10_HUMAN	tr|A0A6P5JVZ0|A0A6P5JVZ0_PHACI
OG0003268	sp|Q9BVV8|F174C_HUMAN	tr|A0A6P5M4E7|A0A6P5M4E7_PHACI
OG0003269	sp|Q9NQ11|AT132_HUMAN	tr|A0A6P5J200|A0A6P5J200_PHACI
OG0003270	sp|Q9NS98|SEM3G_HUMAN	tr|A0A6P5J1P2|A0A6P5J1P2_PHACI
OG0003271	sp|Q9NTG1|PKDRE_HUMAN	tr|A0A6P5JQ30|A0A6P5JQ30_PHACI
OG0003272	sp|Q9UBX7|KLK11_HUMAN	tr|A0A6P5LSY5|A0A6P5LSY5_PHACI
OG0003273	sp|Q9UHV5|RPGFL_HUMAN	tr|A0A6P5L3W4|A0A6P5L3W4_PHACI
OG0003274	sp|Q9UJJ9|GNPTG_HUMAN	tr|A0A6P5LY09|A0A6P5LY09_PHACI
OG0003275	sp|Q9UJM3|ERRFI_HUMAN	tr|A0A6P5J7U6|A0A6P5J7U6_PHACI
OG0003276	sp|Q9UNA3|A4GCT_HUMAN	tr|A0A6P5K818|A0A6P5K818_PHACI
OG0003277	sp|Q9UNK4|PA2GD_HUMAN	tr|A0A6P5J3I9|A0A6P5J3I9_PHACI
OG0003278	sp|Q9Y276|BCS1_HUMAN	tr|A0A6P5LR00|A0A6P5LR00_PHACI
OG0003279	sp|Q9Y5N6|ORC6_HUMAN	tr|A0A6P5K5S7|A0A6P5K5S7_PHACI
OG0003280	sp|A5YM72|CRNS1_HUMAN	tr|A0A6P5IP53|A0A6P5IP53_PHACI
OG0003281	sp|O15533|TPSN_HUMAN	tr|A0A6P5LAT1|A0A6P5LAT1_PHACI
OG0003282	sp|O43572|AKA10_HUMAN	tr|A0A6P5LVL3|A0A6P5LVL3_PHACI
OG0003283	sp|O60427|FADS1_HUMAN	tr|A0A6P5IYK7|A0A6P5IYK7_PHACI
OG0003284	sp|O75113|N4BP1_HUMAN	tr|A0A6P5K5V4|A0A6P5K5V4_PHACI
OG0003285	sp|O75969|AKAP3_HUMAN	tr|A0A6P5LN16|A0A6P5LN16_PHACI
OG0003286	sp|P02679|FIBG_HUMAN	tr|A0A6P5KYV3|A0A6P5KYV3_PHACI
OG0003287	sp|P02748|CO9_HUMAN	tr|A0A6P5L275|A0A6P5L275_PHACI
OG0003288	sp|P07305|H10_HUMAN	tr|A0A6P5JZM2|A0A6P5JZM2_PHACI
OG0003289	sp|P09543|CN37_HUMAN	tr|A0A6P5J252|A0A6P5J252_PHACI
OG0003290	sp|P10301|RRAS_HUMAN	tr|A0A6P5LSM6|A0A6P5LSM6_PHACI
OG0003291	sp|P18858|DNLI1_HUMAN	tr|A0A6P5LN62|A0A6P5LN62_PHACI
OG0003292	sp|P22304|IDS_HUMAN	tr|A0A6P5J819|A0A6P5J819_PHACI
OG0003293	sp|P36551|HEM6_HUMAN	tr|A0A6P5JRH0|A0A6P5JRH0_PHACI
OG0003294	sp|P41159|LEP_HUMAN	tr|A0A6P5LHY3|A0A6P5LHY3_PHACI
OG0003295	sp|P45379|TNNT2_HUMAN	tr|A0A6P5LK52|A0A6P5LK52_PHACI
OG0003296	sp|P49589|SYCC_HUMAN	tr|A0A6P5IZC5|A0A6P5IZC5_PHACI
OG0003297	sp|P56705|WNT4_HUMAN	tr|A0A6P5K162|A0A6P5K162_PHACI
OG0003298	sp|P82675|RT05_HUMAN	tr|A0A6P5KGZ1|A0A6P5KGZ1_PHACI
OG0003299	sp|P98164|LRP2_HUMAN	tr|A0A6P5KQM9|A0A6P5KQM9_PHACI
OG0003300	sp|Q05707|COEA1_HUMAN	tr|A0A6P5IPT5|A0A6P5IPT5_PHACI
OG0003301	sp|Q07325|CXCL9_HUMAN	tr|A0A6P5KEY8|A0A6P5KEY8_PHACI
OG0003302	sp|Q12980|NPRL3_HUMAN	tr|A0A6P5LUS1|A0A6P5LUS1_PHACI
OG0003303	sp|Q13405|RM49_HUMAN	tr|A0A6P5INK9|A0A6P5INK9_PHACI
OG0003304	sp|Q13822|ENPP2_HUMAN	tr|A0A6P5JJ87|A0A6P5JJ87_PHACI
OG0003305	sp|Q14498|RBM39_HUMAN	tr|A0A6P5LBY3|A0A6P5LBY3_PHACI
OG0003306	sp|Q15035|TRAM2_HUMAN	tr|A0A6P5L1Z1|A0A6P5L1Z1_PHACI
OG0003307	sp|Q16352|AINX_HUMAN	tr|A0A6P5IWN9|A0A6P5IWN9_PHACI
OG0003308	sp|Q16654|PDK4_HUMAN	tr|A0A6P5LIX0|A0A6P5LIX0_PHACI
OG0003309	sp|Q4KMG0|CDON_HUMAN	tr|A0A6P5LD47|A0A6P5LD47_PHACI
OG0003310	sp|Q53QZ3|RHG15_HUMAN	tr|A0A6P5K619|A0A6P5K619_PHACI
OG0003311	sp|Q5BN46|PIRC1_HUMAN	tr|A0A6P5JXU3|A0A6P5JXU3_PHACI
OG0003312	sp|Q5D0E6|DALD3_HUMAN	tr|A0A6P5LAL3|A0A6P5LAL3_PHACI
OG0003313	sp|Q5THK1|PR14L_HUMAN	tr|A0A6P5L9S7|A0A6P5L9S7_PHACI
OG0003314	sp|Q6PIU2|NCEH1_HUMAN	tr|A0A6P5JPM2|A0A6P5JPM2_PHACI
OG0003315	sp|Q6UW56|ARAID_HUMAN	tr|A0A6P5K3B7|A0A6P5K3B7_PHACI
OG0003317	sp|Q76I76|SSH2_HUMAN	tr|A0A6P5IJF5|A0A6P5IJF5_PHACI
OG0003318	sp|Q7LGA3|HS2ST_HUMAN	tr|A0A6P5KFR3|A0A6P5KFR3_PHACI
OG0003319	sp|Q86VF5|MOGT3_HUMAN	tr|A0A6P5IIX4|A0A6P5IIX4_PHACI
OG0003320	sp|Q86WG3|ATCAY_HUMAN	tr|A0A6P5J108|A0A6P5J108_PHACI
OG0003321	sp|Q86WZ0|HEAT4_HUMAN	tr|A0A6P5KBS4|A0A6P5KBS4_PHACI
OG0003322	sp|Q86XM0|CTSRD_HUMAN	tr|A0A6P5IXP4|A0A6P5IXP4_PHACI
OG0003323	sp|Q86YL5|TDRP_HUMAN	tr|A0A6P5JC35|A0A6P5JC35_PHACI
OG0003324	sp|Q8IVS8|GLCTK_HUMAN	tr|A0A6P5IYN4|A0A6P5IYN4_PHACI
OG0003325	sp|Q8IZ63|PRR22_HUMAN	tr|A0A6P5IYA9|A0A6P5IYA9_PHACI
OG0003326	sp|Q8N1P7|CRBG2_HUMAN	tr|A0A6P5K199|A0A6P5K199_PHACI
OG0003327	sp|Q8N554|ZN276_HUMAN	tr|A0A6P5KGQ6|A0A6P5KGQ6_PHACI
OG0003328	sp|Q8N9B4|ANR42_HUMAN	tr|A0A6P5KVT9|A0A6P5KVT9_PHACI
OG0003329	sp|Q8NBQ7|AQP11_HUMAN	tr|A0A6P5KLZ3|A0A6P5KLZ3_PHACI
OG0003330	sp|Q8NC54|KCT2_HUMAN	tr|A0A6P5KPK9|A0A6P5KPK9_PHACI
OG0003331	sp|Q8TDG4|HELQ_HUMAN	tr|A0A6P5KHC5|A0A6P5KHC5_PHACI
OG0003332	sp|Q8TEB1|DCA11_HUMAN	tr|A0A6P5ILE2|A0A6P5ILE2_PHACI
OG0003333	sp|Q8WYP3|RIN2_HUMAN	tr|A0A6P5KCZ1|A0A6P5KCZ1_PHACI
OG0003334	sp|Q96EG1|ARSG_HUMAN	tr|A0A6P5LEQ8|A0A6P5LEQ8_PHACI
OG0003335	sp|Q96K80|ZC3HA_HUMAN	tr|A0A6P5KJ37|A0A6P5KJ37_PHACI
OG0003336	sp|Q99542|MMP19_HUMAN	tr|A0A6P5KJ47|A0A6P5KJ47_PHACI
OG0003337	sp|Q9BYE7|PCGF6_HUMAN	tr|A0A6P5IMX4|A0A6P5IMX4_PHACI
OG0003338	sp|Q9H582|ZN644_HUMAN	tr|A0A6P5J9T8|A0A6P5J9T8_PHACI
OG0003339	sp|Q9H6X4|TM134_HUMAN	tr|A0A6P5INN3|A0A6P5INN3_PHACI
OG0003340	sp|Q9NR21|PAR11_HUMAN	tr|A0A6P5LGT0|A0A6P5LGT0_PHACI
OG0003341	sp|Q9NR50|EI2BG_HUMAN	tr|A0A6P5KCL3|A0A6P5KCL3_PHACI
OG0003342	sp|Q9NRV9|HEBP1_HUMAN	tr|A0A6P5LGF1|A0A6P5LGF1_PHACI
OG0003343	sp|Q9NVM1|EVA1B_HUMAN	tr|A0A6P5K386|A0A6P5K386_PHACI
OG0003344	sp|Q9NX55|HYPK_HUMAN	tr|A0A6P5M949|A0A6P5M949_PHACI
OG0003345	sp|Q9ULW3|ABT1_HUMAN	tr|A0A6P5JM36|A0A6P5JM36_PHACI
OG0003346	sp|Q9Y4Y9|LSM5_HUMAN	tr|A0A6P5IUN2|A0A6P5IUN2_PHACI
OG0003347	sp|B9A014|F243A_HUMAN	tr|A0A6P5L067|A0A6P5L067_PHACI
OG0003348	sp|O00411|RPOM_HUMAN	tr|A0A6P5M1Q6|A0A6P5M1Q6_PHACI
OG0003349	sp|O00444|PLK4_HUMAN	tr|A0A6P5KI97|A0A6P5KI97_PHACI
OG0003350	sp|O00451|GFRA2_HUMAN	tr|A0A6P5JJX2|A0A6P5JJX2_PHACI
OG0003351	sp|O00567|NOP56_HUMAN	tr|A0A6P5LR72|A0A6P5LR72_PHACI
OG0003352	sp|O15342|VA0E1_HUMAN	tr|A0A6P5J0T9|A0A6P5J0T9_PHACI
OG0003353	sp|O60879|DIAP2_HUMAN	tr|A0A6P5IJN8|A0A6P5IJN8_PHACI
OG0003354	sp|O94888|UBXN7_HUMAN	tr|A0A6P5KAU3|A0A6P5KAU3_PHACI
OG0003355	sp|O94923|GLCE_HUMAN	tr|A0A6P5JY71|A0A6P5JY71_PHACI
OG0003356	sp|O95473|SNG4_HUMAN	tr|A0A6P5LTE3|A0A6P5LTE3_PHACI
OG0003357	sp|P01116|RASK_HUMAN	tr|A0A6P5IEV2|A0A6P5IEV2_PHACI
OG0003358	sp|P0DJ93|SIM13_HUMAN	tr|A0A6P5MBL5|A0A6P5MBL5_PHACI
OG0003359	sp|P14316|IRF2_HUMAN	tr|A0A6P5M595|A0A6P5M595_PHACI
OG0003360	sp|P14651|HXB3_HUMAN	tr|A0A6P5LCH9|A0A6P5LCH9_PHACI
OG0003361	sp|P19388|RPAB1_HUMAN	tr|A0A6P5M8Q8|A0A6P5M8Q8_PHACI
OG0003362	sp|P20701|ITAL_HUMAN	tr|A0A6P5M7H4|A0A6P5M7H4_PHACI
OG0003363	sp|P21399|ACOHC_HUMAN	tr|A0A6P5JLB5|A0A6P5JLB5_PHACI
OG0003364	sp|P31276|HXC13_HUMAN	tr|A0A6P5IKL6|A0A6P5IKL6_PHACI
OG0003365	sp|P32247|BRS3_HUMAN	tr|A0A6P5J8G6|A0A6P5J8G6_PHACI
OG0003366	sp|P35372|OPRM_HUMAN	tr|A0A6P5KC16|A0A6P5KC16_PHACI
OG0003367	sp|P36269|GGT5_HUMAN	tr|A0A6P5JGA6|A0A6P5JGA6_PHACI
OG0003368	sp|P49247|RPIA_HUMAN	tr|A0A6P5JUR2|A0A6P5JUR2_PHACI
OG0003369	sp|P49716|CEBPD_HUMAN	tr|A0A6P5KXF0|A0A6P5KXF0_PHACI
OG0003370	sp|P51587|BRCA2_HUMAN	tr|A0A6P5LAV6|A0A6P5LAV6_PHACI
OG0003371	sp|Q00577|PURA_HUMAN	tr|A0A6P5LTW8|A0A6P5LTW8_PHACI
OG0003372	sp|Q0P6D6|CCD15_HUMAN	tr|A0A6P5LEF6|A0A6P5LEF6_PHACI
OG0003373	sp|Q13495|MAMD1_HUMAN	tr|A0A6P5JI02|A0A6P5JI02_PHACI
OG0003374	sp|Q16595|FRDA_HUMAN	tr|A0A6P5LGT8|A0A6P5LGT8_PHACI
OG0003375	sp|Q16678|CP1B1_HUMAN	tr|A0A6P5JED4|A0A6P5JED4_PHACI
OG0003376	sp|Q5I0G3|MDH1B_HUMAN	tr|A0A6P5M779|A0A6P5M779_PHACI
OG0003377	sp|Q5T3U5|MRP7_HUMAN	tr|A0A6P5JE92|A0A6P5JE92_PHACI
OG0003378	sp|Q5T8D3|ACBD5_HUMAN	tr|A0A6P5KK05|A0A6P5KK05_PHACI
OG0003379	sp|Q5TA50|CPTP_HUMAN	tr|A0A6P5JLW1|A0A6P5JLW1_PHACI
OG0003380	sp|Q60I27|AL2CL_HUMAN	tr|A0A6P5L9J4|A0A6P5L9J4_PHACI
OG0003381	sp|Q659A1|ICE2_HUMAN	tr|A0A6P5IZD8|A0A6P5IZD8_PHACI
OG0003382	sp|Q6P3W7|SCYL2_HUMAN	tr|A0A6P5JYW1|A0A6P5JYW1_PHACI
OG0003383	sp|Q6ZTR5|CFA47_HUMAN	tr|A0A6P5JPQ0|A0A6P5JPQ0_PHACI
OG0003384	sp|Q6ZVT6|CF20D_HUMAN	tr|A0A6P5J154|A0A6P5J154_PHACI
OG0003385	sp|Q86WR7|PRSR2_HUMAN	tr|A0A6P5LFC4|A0A6P5LFC4_PHACI
OG0003386	sp|Q8N3C7|CLIP4_HUMAN	tr|A0A6P5K333|A0A6P5K333_PHACI
OG0003387	sp|Q8N5G0|SIM20_HUMAN	tr|A0A6P5KSM4|A0A6P5KSM4_PHACI
OG0003388	sp|Q8N9F7|GDPD1_HUMAN	tr|A0A6P5KUP6|A0A6P5KUP6_PHACI
OG0003389	sp|Q8TBP0|TBC16_HUMAN	tr|A0A6P5LIV6|A0A6P5LIV6_PHACI
OG0003390	sp|Q8WU76|SCFD2_HUMAN	tr|A0A6P5KMQ3|A0A6P5KMQ3_PHACI
OG0003391	sp|Q93052|LPP_HUMAN	tr|A0A6P5KGH8|A0A6P5KGH8_PHACI
OG0003392	sp|Q969M7|UBE2F_HUMAN	tr|A0A6P5J9J8|A0A6P5J9J8_PHACI
OG0003393	sp|Q96BW5|PTER_HUMAN	tr|A0A6P5IVF8|A0A6P5IVF8_PHACI
OG0003394	sp|Q96C00|ZBTB9_HUMAN	tr|A0A6P5LBE8|A0A6P5LBE8_PHACI
OG0003395	sp|Q96DN6|MBD6_HUMAN	tr|A0A6P5KJD5|A0A6P5KJD5_PHACI
OG0003397	sp|Q96IU4|ABHEB_HUMAN	tr|A0A6P5L8G0|A0A6P5L8G0_PHACI
OG0003398	sp|Q96JP5|ZFP91_HUMAN	tr|A0A6P5JC15|A0A6P5JC15_PHACI
OG0003399	sp|Q96LD1|SGCZ_HUMAN	tr|A0A6P5JLW2|A0A6P5JLW2_PHACI
OG0003400	sp|Q9BQI4|CCDC3_HUMAN	tr|A0A6P5LI69|A0A6P5LI69_PHACI
OG0003401	sp|Q9BQT9|CSTN3_HUMAN	tr|A0A6P5KZM5|A0A6P5KZM5_PHACI
OG0003402	sp|Q9BWW7|SCRT1_HUMAN	tr|A0A6P5L2I7|A0A6P5L2I7_PHACI
OG0003403	sp|Q9BXP2|S12A9_HUMAN	tr|A0A6P5JKI8|A0A6P5JKI8_PHACI
OG0003404	sp|Q9GZU0|CF062_HUMAN	tr|A0A6P5KCM4|A0A6P5KCM4_PHACI
OG0003405	sp|Q9H1A4|APC1_HUMAN	tr|A0A6P5KF99|A0A6P5KF99_PHACI
OG0003406	sp|Q9H987|SYP2L_HUMAN	tr|A0A6P5LT63|A0A6P5LT63_PHACI
OG0003407	sp|Q9NS75|CLTR2_HUMAN	tr|A0A6P5KW48|A0A6P5KW48_PHACI
OG0003408	sp|Q9NUT2|MITOS_HUMAN	tr|A0A6P5JGZ6|A0A6P5JGZ6_PHACI
OG0003409	sp|Q9NVX2|NLE1_HUMAN	tr|A0A6P5LZV4|A0A6P5LZV4_PHACI
OG0003410	sp|Q9NWR8|MCUB_HUMAN	tr|A0A6P5LFE5|A0A6P5LFE5_PHACI
OG0003411	sp|Q9NY27|PP4R2_HUMAN	tr|A0A6P5M3W9|A0A6P5M3W9_PHACI
OG0003412	sp|Q9UBC2|EP15R_HUMAN	tr|A0A6P5IRT0|A0A6P5IRT0_PHACI
OG0003413	sp|Q9UHB9|SRP68_HUMAN	tr|A0A6P5LQK2|A0A6P5LQK2_PHACI
OG0003414	sp|Q9UL26|RB22A_HUMAN	tr|A0A6P5JUK6|A0A6P5JUK6_PHACI
OG0003415	sp|Q9Y2S7|PDIP2_HUMAN	tr|A0A6P5I9F2|A0A6P5I9F2_PHACI
OG0003416	sp|A0FGR9|ESYT3_HUMAN	tr|A0A6P5K9V6|A0A6P5K9V6_PHACI
OG0003417	sp|A6NI61|MYMK_HUMAN	tr|A0A6P5JYJ8|A0A6P5JYJ8_PHACI
OG0003418	sp|O00591|GBRP_HUMAN	tr|A0A6P5KQI1|A0A6P5KQI1_PHACI
OG0003419	sp|O14508|SOCS2_HUMAN	tr|A0A6P5LXX3|A0A6P5LXX3_PHACI
OG0003420	sp|O14727|APAF_HUMAN	tr|A0A6P5M0R2|A0A6P5M0R2_PHACI
OG0003421	sp|O14810|CPLX1_HUMAN	tr|A0A6P5LYQ6|A0A6P5LYQ6_PHACI
OG0003422	sp|O43247|TEX33_HUMAN	tr|A0A6P5JZD3|A0A6P5JZD3_PHACI
OG0003423	sp|O75907|DGAT1_HUMAN	tr|A0A6P5L208|A0A6P5L208_PHACI
OG0003424	sp|O76031|CLPX_HUMAN	tr|A0A6P5K1Q6|A0A6P5K1Q6_PHACI
OG0003425	sp|O95704|APBB3_HUMAN	tr|A0A6P5LXE9|A0A6P5LXE9_PHACI
OG0003426	sp|O95995|DRC4_HUMAN	tr|A0A6P5KJZ6|A0A6P5KJZ6_PHACI
