Orthogroup	Homo_sapiens	Pipistrellus_kuhlii
OG0001610	sp|P14555|PA2GA_HUMAN, sp|Q9UNK4|PA2GD_HUMAN	tr|A0A7J8AAN9|A0A7J8AAN9_PIPKU
OG0001611	sp|Q7LGA3|HS2ST_HUMAN, sp|Q9Y2C2|UST_HUMAN	tr|A0A7J7YPF2|A0A7J7YPF2_PIPKU
OG0001612	sp|Q9HCC6|HES4_HUMAN, sp|Q9Y543|HES2_HUMAN	tr|A0A7J7QV86|A0A7J7QV86_PIPKU
OG0001613	sp|O00567|NOP56_HUMAN	tr|A0A7J7Y9R8|A0A7J7Y9R8_PIPKU, tr|A0A7J7Y997|A0A7J7Y997_PIPKU
OG0001614	sp|Q16181|SEPT7_HUMAN, sp|Q15019|SEPT2_HUMAN	tr|A0A7J7XW58|A0A7J7XW58_PIPKU
OG0001615	sp|Q86W34|AMZ2_HUMAN, sp|Q400G9|AMZ1_HUMAN	tr|A0A7J7U703|A0A7J7U703_PIPKU
OG0001616	sp|Q8N1I0|DOCK4_HUMAN, sp|Q8IZD9|DOCK3_HUMAN	tr|A0A7J7WCD9|A0A7J7WCD9_PIPKU
OG0001617	sp|P17041|ZNF32_HUMAN, sp|Q96EG3|ZN837_HUMAN	tr|A0A7J7T0J7|A0A7J7T0J7_PIPKU
OG0001618	sp|Q9NQ03|SCRT2_HUMAN, sp|Q9BWW7|SCRT1_HUMAN	tr|A0A7J7RL51|A0A7J7RL51_PIPKU
OG0001619	sp|Q6ZP29|LAAT1_HUMAN, sp|A1A4F0|S66AL_HUMAN	tr|A0A7J8AAQ2|A0A7J8AAQ2_PIPKU
OG0001620	sp|A6NGW2|STRCL_HUMAN, sp|Q7RTU9|STRC_HUMAN	tr|A0A7J8B5Y5|A0A7J8B5Y5_PIPKU
OG0001621	sp|O95704|APBB3_HUMAN, sp|Q92870|APBB2_HUMAN	tr|A0A7J8AY71|A0A7J8AY71_PIPKU
OG0001622	sp|Q9Y5U8|MPC1_HUMAN, sp|P0DKB6|MPC1L_HUMAN	tr|A0A7J7RD20|A0A7J7RD20_PIPKU
OG0001623	sp|P51800|CLCKA_HUMAN, sp|P51801|CLCKB_HUMAN	tr|A0A7J8A8P6|A0A7J8A8P6_PIPKU
OG0001624	sp|Q13148|TADBP_HUMAN, sp|Q14103|HNRPD_HUMAN	tr|A0A7J8B065|A0A7J8B065_PIPKU
OG0001625	sp|Q86X52|CHSS1_HUMAN, sp|Q70JA7|CHSS3_HUMAN	tr|A0A7J7X9G9|A0A7J7X9G9_PIPKU
OG0001626	sp|Q2QD12|RPEL1_HUMAN, sp|Q96AT9|RPE_HUMAN	tr|A0A7J7XWF6|A0A7J7XWF6_PIPKU
OG0001627	sp|Q5TC84|OGRL1_HUMAN, sp|Q9NZT2|OGFR_HUMAN	tr|A0A7J7YNH8|A0A7J7YNH8_PIPKU
OG0001629	sp|Q9Y4E5|ZN451_HUMAN, sp|Q9HCI6|K1586_HUMAN	tr|A0A7J7YPU9|A0A7J7YPU9_PIPKU
OG0001630	sp|P17036|ZNF3_HUMAN, sp|O75820|ZN189_HUMAN	tr|A0A7J7YZW7|A0A7J7YZW7_PIPKU
OG0001631	sp|A6NJ78|MET15_HUMAN, sp|P0C7V9|ME15P_HUMAN	tr|A0A7J7X116|A0A7J7X116_PIPKU
OG0001632	sp|P30301|MIP_HUMAN, sp|P41181|AQP2_HUMAN	tr|A0A7J7ZFN6|A0A7J7ZFN6_PIPKU
OG0001633	sp|O15370|SOX12_HUMAN, sp|Q06945|SOX4_HUMAN	tr|A0A7J8ACF6|A0A7J8ACF6_PIPKU
OG0001634	sp|A8MUH7|PDZ1P_HUMAN, sp|Q5T2W1|NHRF3_HUMAN	tr|A0A7J7UUC3|A0A7J7UUC3_PIPKU
OG0001635	sp|Q96SM3|CPXM1_HUMAN, sp|Q8N436|CPXM2_HUMAN	tr|A0A7J7Y7V6|A0A7J7Y7V6_PIPKU
OG0001636	sp|Q9H4I8|SEHL2_HUMAN, sp|Q9NQF3|SERHL_HUMAN	tr|A0A7J7RD49|A0A7J7RD49_PIPKU
OG0001637	sp|Q9NY26|S39A1_HUMAN	tr|A0A7J7ZJ76|A0A7J7ZJ76_PIPKU, tr|A0A7J7UUZ1|A0A7J7UUZ1_PIPKU
OG0001638	sp|O15230|LAMA5_HUMAN, sp|Q16787|LAMA3_HUMAN	tr|A0A7J7Y8X4|A0A7J7Y8X4_PIPKU
OG0001639	sp|Q8N7U7|TPRX1_HUMAN, sp|P0DV77|TPRX2_HUMAN	tr|A0A7J7QZQ4|A0A7J7QZQ4_PIPKU
OG0001640	sp|P13224|GP1BB_HUMAN, sp|Q7Z2Q7|LRR70_HUMAN	tr|A0A7J7UFX7|A0A7J7UFX7_PIPKU
OG0001641	sp|Q01954|BNC1_HUMAN, sp|Q6ZN30|BNC2_HUMAN	tr|A0A7J7W226|A0A7J7W226_PIPKU
OG0001642	sp|Q86VE3|SATL1_HUMAN, sp|P21673|SAT1_HUMAN	tr|A0A7J7V6A1|A0A7J7V6A1_PIPKU
OG0001643	sp|Q9Y485|DMXL1_HUMAN, sp|Q8TDJ6|DMXL2_HUMAN	tr|A0A7J8AZI0|A0A7J8AZI0_PIPKU
OG0001644	sp|Q5VZ03|NXNL2_HUMAN, sp|Q96CM4|NXNL1_HUMAN	tr|A0A7J7RT40|A0A7J7RT40_PIPKU
OG0001645	sp|Q8N0U8|VKORL_HUMAN, sp|Q9BQB6|VKOR1_HUMAN	tr|A0A7J7YZX0|A0A7J7YZX0_PIPKU
OG0001647	sp|Q9BXI6|TB10A_HUMAN, sp|Q4KMP7|TB10B_HUMAN	tr|A0A7J7S5Y2|A0A7J7S5Y2_PIPKU
OG0001648	sp|Q9NRQ2|PLS4_HUMAN	tr|A0A7J7S6E6|A0A7J7S6E6_PIPKU, tr|A0A7J8A9U3|A0A7J8A9U3_PIPKU
OG0001649	sp|O15254|ACOX3_HUMAN, sp|Q9NUZ1|ACOXL_HUMAN	tr|A0A7J7RVF7|A0A7J7RVF7_PIPKU
OG0001650	sp|B3SHH9|TM114_HUMAN, sp|A6NFC5|TM235_HUMAN	tr|A0A7J7YYZ5|A0A7J7YYZ5_PIPKU
OG0001651	sp|P18440|ARY1_HUMAN, sp|P11245|ARY2_HUMAN	tr|A0A7J7ZKA6|A0A7J7ZKA6_PIPKU
OG0001652	sp|Q9H6I2|SOX17_HUMAN, sp|P35713|SOX18_HUMAN	tr|A0A7J7VN81|A0A7J7VN81_PIPKU
OG0001653	sp|Q07955|SRSF1_HUMAN, sp|Q13242|SRSF9_HUMAN	tr|A0A7J7UHJ6|A0A7J7UHJ6_PIPKU
OG0001654	sp|Q15256|PTPRR_HUMAN, sp|P35236|PTN7_HUMAN	tr|A0A7J7ZLR7|A0A7J7ZLR7_PIPKU
OG0001655	sp|A6NHM9|MOXD2_HUMAN, sp|Q6UVY6|MOXD1_HUMAN	tr|A0A7J7YN22|A0A7J7YN22_PIPKU
OG0001656	sp|P54259|ATN1_HUMAN	tr|A0A7J7V673|A0A7J7V673_PIPKU, tr|A0A7J7ZFK8|A0A7J7ZFK8_PIPKU
OG0001657	sp|Q5SSQ6|SAPC1_HUMAN, sp|Q86UD0|SAPC2_HUMAN	tr|A0A7J7RWI5|A0A7J7RWI5_PIPKU
OG0001658	sp|Q8N7E2|CBLL2_HUMAN, sp|Q75N03|HAKAI_HUMAN	tr|A0A7J7WKH2|A0A7J7WKH2_PIPKU
OG0001659	sp|Q8TDW0|LRC8C_HUMAN, sp|Q6NSJ5|LRC8E_HUMAN	tr|A0A7J7UA77|A0A7J7UA77_PIPKU
OG0001660	sp|O43866|CD5L_HUMAN, sp|Q8WTU2|SRB4D_HUMAN	tr|A0A7J7YZ31|A0A7J7YZ31_PIPKU
OG0001661	sp|Q6ZTU2|E400N_HUMAN, sp|Q96L91|EP400_HUMAN	tr|A0A7J7QY09|A0A7J7QY09_PIPKU
OG0001662	sp|O75787|RENR_HUMAN	tr|A0A7J7T2C7|A0A7J7T2C7_PIPKU, tr|A0A7J8A7D7|A0A7J8A7D7_PIPKU
OG0001663	sp|P43243|MATR3_HUMAN, sp|Q14966|ZN638_HUMAN	tr|A0A7J7XBA6|A0A7J7XBA6_PIPKU
OG0001664	sp|Q1L5Z9|LONF2_HUMAN, sp|Q496Y0|LONF3_HUMAN	tr|A0A7J7UME3|A0A7J7UME3_PIPKU
OG0001665	sp|Q96JN0|LCOR_HUMAN, sp|Q8N3X6|LCORL_HUMAN	tr|A0A7J7VBM3|A0A7J7VBM3_PIPKU
OG0001666	sp|Q9NZF1|PLAC8_HUMAN, sp|Q9BYD5|CNFN_HUMAN	tr|A0A7J7SN51|A0A7J7SN51_PIPKU
OG0001667	sp|Q13126|MTAP_HUMAN, sp|P00491|PNPH_HUMAN	tr|A0A7J8B397|A0A7J8B397_PIPKU
OG0001668	sp|Q9Y2K9|STB5L_HUMAN, sp|Q5T5C0|STXB5_HUMAN	tr|A0A7J7YNY0|A0A7J7YNY0_PIPKU
OG0001669	sp|Q9Y6B2|EID1_HUMAN	tr|A0A7J8AZN7|A0A7J8AZN7_PIPKU, tr|A0A7J7WZN0|A0A7J7WZN0_PIPKU
OG0001670	sp|P06493|CDK1_HUMAN	tr|A0A7J7VAE5|A0A7J7VAE5_PIPKU, tr|A0A7J7SEJ7|A0A7J7SEJ7_PIPKU
OG0001671	sp|Q5S007|LRRK2_HUMAN, sp|Q38SD2|LRRK1_HUMAN	tr|A0A7J7ZJZ2|A0A7J7ZJZ2_PIPKU
OG0001672	sp|Q9UF11|PKHB1_HUMAN, sp|Q96CS7|PKHB2_HUMAN	tr|A0A7J7X1F5|A0A7J7X1F5_PIPKU
OG0001673	sp|Q9BT17|MTG1_HUMAN, sp|Q9NVN8|GNL3L_HUMAN	tr|A0A7J7R741|A0A7J7R741_PIPKU
OG0001674	sp|Q9H0R4|HDHD2_HUMAN, sp|Q9H008|LHPP_HUMAN	tr|A0A7J7VBN3|A0A7J7VBN3_PIPKU
OG0001676	sp|P37198|NUP62_HUMAN, sp|Q9H1M0|N62CL_HUMAN	tr|A0A7J7RC34|A0A7J7RC34_PIPKU
OG0001677	sp|P84243|H33_HUMAN	tr|A0A7J7SEL4|A0A7J7SEL4_PIPKU, tr|A0A7J7XAI2|A0A7J7XAI2_PIPKU
OG0001678	sp|Q8TEH3|DEN1A_HUMAN, sp|Q6P3S1|DEN1B_HUMAN	tr|A0A7J7SFT5|A0A7J7SFT5_PIPKU
OG0001679	sp|Q8N0V5|GNT2A_HUMAN, sp|Q6ZNI0|GCNT7_HUMAN	tr|A0A7J8A682|A0A7J8A682_PIPKU
OG0001680	sp|Q96NJ6|ZFP3_HUMAN, sp|Q8NB50|ZFP62_HUMAN	tr|A0A7J7TYH4|A0A7J7TYH4_PIPKU
OG0001681	sp|Q9BPX1|DHB14_HUMAN, sp|Q9BUT1|DHRS6_HUMAN	tr|A0A7J8AYS0|A0A7J8AYS0_PIPKU
OG0001682	sp|Q9BXU9|CABP8_HUMAN	tr|A0A7J7YV20|A0A7J7YV20_PIPKU, tr|A0A7J7YXQ3|A0A7J7YXQ3_PIPKU
OG0001683	sp|Q9HAV5|TNR27_HUMAN, sp|Q9NS68|TNR19_HUMAN	tr|A0A7J7ZMX4|A0A7J7ZMX4_PIPKU
OG0001684	sp|Q6ZV70|LANC3_HUMAN, sp|Q9NS86|LANC2_HUMAN	tr|A0A7J7TNI5|A0A7J7TNI5_PIPKU
OG0001685	sp|Q8NCW5|NNRE_HUMAN, sp|A6XGL0|YJEN3_HUMAN	tr|A0A7J7UTU3|A0A7J7UTU3_PIPKU
OG0001686	sp|Q93008|USP9X_HUMAN, sp|O00507|USP9Y_HUMAN	tr|A0A7J7T1Y4|A0A7J7T1Y4_PIPKU
OG0001687	sp|Q9UPV9|TRAK1_HUMAN, sp|P54257|HAP1_HUMAN	tr|A0A7J7WES4|A0A7J7WES4_PIPKU
OG0001689	sp|Q6ZMN8|CCNI2_HUMAN, sp|Q14094|CCNI_HUMAN	tr|A0A7J8AZG4|A0A7J8AZG4_PIPKU
OG0001690	sp|P58550|FXYD8_HUMAN, sp|Q9H0Q3|FXYD6_HUMAN	tr|A0A7J7X0F8|A0A7J7X0F8_PIPKU
OG0001691	sp|Q8N228|SCML4_HUMAN, sp|Q9UN30|SCML1_HUMAN	tr|A0A7J7YNI8|A0A7J7YNI8_PIPKU
OG0001692	sp|Q2TBC4|PRIC4_HUMAN, sp|O43900|PRIC3_HUMAN	tr|A0A7J7T1U9|A0A7J7T1U9_PIPKU
OG0001693	sp|P0C7P4|UCRIL_HUMAN, sp|P47985|UCRI_HUMAN	tr|A0A7J7QYW5|A0A7J7QYW5_PIPKU
OG0001694	sp|Q8WUE5|CT55_HUMAN, sp|Q9BXT6|M10L1_HUMAN	tr|A0A7J7R350|A0A7J7R350_PIPKU
OG0001695	sp|Q9UBL6|CPNE7_HUMAN, sp|Q96A23|CPNE4_HUMAN	tr|A0A7J7WCE7|A0A7J7WCE7_PIPKU
OG0001696	sp|Q6ZNA5|FRRS1_HUMAN, sp|A0A1B0GV85|RELD1_HUMAN	tr|A0A7J7TVT1|A0A7J7TVT1_PIPKU
OG0001697	sp|Q66K66|TM198_HUMAN	tr|A0A7J7XWV9|A0A7J7XWV9_PIPKU, tr|A0A7J7ZJC6|A0A7J7ZJC6_PIPKU
OG0001699	sp|Q8WWI5|CTL1_HUMAN, sp|Q8N4M1|CTL3_HUMAN	tr|A0A7J7W3V9|A0A7J7W3V9_PIPKU
OG0001700	sp|Q92785|REQU_HUMAN	tr|A0A7J7RZR0|A0A7J7RZR0_PIPKU, tr|A0A7J7R1C6|A0A7J7R1C6_PIPKU
OG0001701	sp|Q92843|B2CL2_HUMAN, sp|Q07817|B2CL1_HUMAN	tr|A0A7J7Y7J7|A0A7J7Y7J7_PIPKU
OG0001702	sp|Q92900|RENT1_HUMAN, sp|P38935|SMBP2_HUMAN	tr|A0A7J7UAJ6|A0A7J7UAJ6_PIPKU
OG0001703	sp|Q9H4B8|DPEP3_HUMAN, sp|Q9H4A9|DPEP2_HUMAN	tr|A0A7J7V083|A0A7J7V083_PIPKU
OG0001704	sp|Q9NXW2|DJB12_HUMAN, sp|Q6Y2X3|DJC14_HUMAN	tr|A0A7J7VAQ8|A0A7J7VAQ8_PIPKU
OG0001705	sp|Q9Y4B5|MTCL1_HUMAN, sp|Q5TF21|SOGA3_HUMAN	tr|A0A7J7Y9K4|A0A7J7Y9K4_PIPKU
OG0001706	sp|Q9Y619|ORNT1_HUMAN, sp|Q9BXI2|ORNT2_HUMAN	tr|A0A7J7ZN36|A0A7J7ZN36_PIPKU
OG0001707	sp|O14753|OVOL1_HUMAN, sp|O00110|OVOL3_HUMAN	tr|A0A7J7S0E7|A0A7J7S0E7_PIPKU
OG0001708	sp|O95084|PRS23_HUMAN, sp|Q8N3Z0|PRS35_HUMAN	tr|A0A7J7YN61|A0A7J7YN61_PIPKU
OG0001709	sp|Q02127|PYRD_HUMAN, sp|Q12882|DPYD_HUMAN	tr|A0A7J7UZW1|A0A7J7UZW1_PIPKU
OG0001710	sp|Q8N5F7|NKAP_HUMAN, sp|Q5M9Q1|NKAPL_HUMAN	tr|A0A7J7UME9|A0A7J7UME9_PIPKU
OG0001712	sp|Q8IYX7|SAXO1_HUMAN, sp|Q658L1|SAXO2_HUMAN	tr|A0A7J7W3W3|A0A7J7W3W3_PIPKU
OG0001713	sp|Q12852|M3K12_HUMAN, sp|Q8NB16|MLKL_HUMAN	tr|A0A7J7ZKN3|A0A7J7ZKN3_PIPKU
OG0001714	sp|P55344|LMIP_HUMAN, sp|Q8NHS1|CLDN2_HUMAN	tr|A0A7J7R1U4|A0A7J7R1U4_PIPKU
OG0001715	sp|Q96EF6|FBX17_HUMAN, sp|Q8NI29|FBX27_HUMAN	tr|A0A7J7SPA2|A0A7J7SPA2_PIPKU
OG0001716	sp|F5H4B4|F227A_HUMAN, sp|Q96M60|F227B_HUMAN	tr|A0A7J8B081|A0A7J8B081_PIPKU
OG0001717	sp|Q9HBJ7|UBP29_HUMAN, sp|Q9BXU7|UBP26_HUMAN	tr|A0A7J7UMM8|A0A7J7UMM8_PIPKU
OG0001718	sp|P00739|HPTR_HUMAN, sp|P00738|HPT_HUMAN	tr|A0A7J7V0B0|A0A7J7V0B0_PIPKU
OG0001719	sp|P02750|A2GL_HUMAN, sp|Q96PB8|LRC3B_HUMAN	tr|A0A7J7WE38|A0A7J7WE38_PIPKU
OG0001720	sp|P08236|BGLR_HUMAN, sp|Q6P575|BGP11_HUMAN	tr|A0A7J7YW93|A0A7J7YW93_PIPKU
OG0001721	sp|Q00610|CLH1_HUMAN, sp|P53675|CLH2_HUMAN	tr|A0A7J7U7J4|A0A7J7U7J4_PIPKU
OG0001722	sp|Q9BUL9|RPP25_HUMAN, sp|Q8N5L8|RP25L_HUMAN	tr|A0A7J7W490|A0A7J7W490_PIPKU
OG0001723	sp|Q8NFJ8|BHE22_HUMAN, sp|Q8NDY6|BHE23_HUMAN	tr|A0A7J7VM97|A0A7J7VM97_PIPKU
OG0001724	sp|P46976|GLYG_HUMAN, sp|O15488|GLYG2_HUMAN	tr|A0A7J8A6H2|A0A7J8A6H2_PIPKU
OG0001725	sp|Q16527|CSRP2_HUMAN, sp|P21291|CSRP1_HUMAN	tr|A0A7J7ZGT8|A0A7J7ZGT8_PIPKU
OG0001726	sp|P22105|TENX_HUMAN, sp|Q16473|TENXA_HUMAN	tr|A0A7J7YMT5|A0A7J7YMT5_PIPKU
OG0001727	sp|Q6PIV2|FOXR1_HUMAN, sp|Q6PJQ5|FOXR2_HUMAN	tr|A0A7J7RG89|A0A7J7RG89_PIPKU
OG0001729	sp|Q8N609|TR1L1_HUMAN, sp|Q15629|TRAM1_HUMAN	tr|A0A7J7VP87|A0A7J7VP87_PIPKU
OG0001730	sp|Q9ULZ3|ASC_HUMAN, sp|Q8WXC3|PYDC1_HUMAN	tr|A0A7J7S630|A0A7J7S630_PIPKU
OG0001731	sp|Q9NY59|NSMA2_HUMAN	tr|A0A7J7V1A6|A0A7J7V1A6_PIPKU, tr|A0A7J7RL90|A0A7J7RL90_PIPKU
OG0001732	sp|Q9UFN0|NPS3A_HUMAN, sp|Q9BS92|NPS3B_HUMAN	tr|A0A7J7W452|A0A7J7W452_PIPKU
OG0001734	sp|Q9UHF4|I20RA_HUMAN, sp|P17181|INAR1_HUMAN	tr|A0A7J7YNA8|A0A7J7YNA8_PIPKU
OG0001735	sp|Q68D20|PMS2L_HUMAN, sp|P54278|PMS2_HUMAN	tr|A0A7J7XC37|A0A7J7XC37_PIPKU
OG0001736	sp|Q96N03|VTM2L_HUMAN, sp|A6NLU5|VTM2B_HUMAN	tr|A0A7J7YCS6|A0A7J7YCS6_PIPKU
OG0001737	sp|Q9GZN6|S6A16_HUMAN	tr|A0A7J7RCD7|A0A7J7RCD7_PIPKU, tr|A0A7J7RCG6|A0A7J7RCG6_PIPKU
OG0001738	sp|Q8IY67|RAVR1_HUMAN, sp|Q9HCJ3|RAVR2_HUMAN	tr|A0A7J8AAJ3|A0A7J8AAJ3_PIPKU
OG0001739	sp|O95050|INMT_HUMAN, sp|P40261|NNMT_HUMAN	tr|A0A7J7X1I4|A0A7J7X1I4_PIPKU
OG0001741	sp|Q7Z4S6|KI21A_HUMAN, sp|O75037|KI21B_HUMAN	tr|A0A7J7ZJA3|A0A7J7ZJA3_PIPKU
OG0001742	sp|B4DU55|ZN879_HUMAN, sp|Q86Y25|Z354C_HUMAN	tr|A0A7J7UAS2|A0A7J7UAS2_PIPKU
OG0001743	sp|Q86Y33|CD20B_HUMAN, sp|Q12834|CDC20_HUMAN	tr|A0A7J8A4Q6|A0A7J8A4Q6_PIPKU
OG0001744	sp|Q9BVJ6|UT14A_HUMAN, sp|Q5TAP6|UT14C_HUMAN	tr|A0A7J7UMD2|A0A7J7UMD2_PIPKU
OG0001746	sp|Q6PJE2|POZP3_HUMAN, sp|P21754|ZP3_HUMAN	tr|A0A7J7Z0I3|A0A7J7Z0I3_PIPKU
OG0001747	sp|Q00526|CDK3_HUMAN, sp|P24941|CDK2_HUMAN	tr|A0A7J7ZHN0|A0A7J7ZHN0_PIPKU
OG0001748	sp|Q16553|LY6E_HUMAN, sp|O43653|PSCA_HUMAN	tr|A0A7J7VML2|A0A7J7VML2_PIPKU
OG0001749	sp|Q9H7V2|SYNG1_HUMAN, sp|Q6ZNR0|TMM91_HUMAN	tr|A0A7J7YAZ5|A0A7J7YAZ5_PIPKU
OG0001750	sp|Q8IZP9|AGRG2_HUMAN, sp|Q8IZF6|AGRG4_HUMAN	tr|A0A7J7V5Z8|A0A7J7V5Z8_PIPKU
OG0001751	sp|Q8NHY5|HUS1B_HUMAN, sp|O60921|HUS1_HUMAN	tr|A0A7J7TNG0|A0A7J7TNG0_PIPKU
OG0001752	sp|Q7Z4N2|TRPM1_HUMAN, sp|Q9HCF6|TRPM3_HUMAN	tr|A0A7J7W4P6|A0A7J7W4P6_PIPKU
OG0001753	sp|P14324|FPPS_HUMAN	tr|A0A7J7UT13|A0A7J7UT13_PIPKU, tr|A0A7J8B184|A0A7J8B184_PIPKU
OG0001754	sp|Q9GZS3|WDR61_HUMAN, sp|P63244|RACK1_HUMAN	tr|A0A7J7UAR6|A0A7J7UAR6_PIPKU
OG0001755	sp|Q8WU68|U2AF4_HUMAN, sp|Q01081|U2AF1_HUMAN	tr|A0A7J8AC16|A0A7J8AC16_PIPKU
OG0001756	sp|Q1A5X7|WHAL1_HUMAN, sp|Q8TF30|WHAMM_HUMAN	tr|A0A7J7S571|A0A7J7S571_PIPKU
OG0001757	sp|Q6H8Q1|ABLM2_HUMAN	tr|A0A7J7RVE7|A0A7J7RVE7_PIPKU, tr|A0A7J7WD49|A0A7J7WD49_PIPKU
OG0001758	sp|Q6P474|PDXD2_HUMAN, sp|Q6P996|PDXD1_HUMAN	tr|A0A7J7YYF7|A0A7J7YYF7_PIPKU
OG0001759	sp|Q7Z3D4|LYSM3_HUMAN, sp|Q5XG99|LYSM4_HUMAN	tr|A0A7J7YYN5|A0A7J7YYN5_PIPKU
OG0001760	sp|Q86VE9|SERC5_HUMAN, sp|A6NH21|SERC4_HUMAN	tr|A0A7J7YYJ8|A0A7J7YYJ8_PIPKU
OG0001761	sp|Q8N7X8|SIGL1_HUMAN	tr|A0A7J7R1Z9|A0A7J7R1Z9_PIPKU, tr|A0A7J7R209|A0A7J7R209_PIPKU
OG0001762	sp|Q96CM3|RUSD4_HUMAN	tr|A0A7J7ZMW4|A0A7J7ZMW4_PIPKU, tr|A0A7J7UGJ7|A0A7J7UGJ7_PIPKU
OG0001763	sp|Q9Y691|KCMB2_HUMAN, sp|Q16558|KCMB1_HUMAN	tr|A0A7J7XAI9|A0A7J7XAI9_PIPKU
OG0001764	sp|O15315|RA51B_HUMAN, sp|O75771|RA51D_HUMAN	tr|A0A7J8B4L5|A0A7J8B4L5_PIPKU
OG0001765	sp|Q2VPA4|CR1L_HUMAN, sp|P17927|CR1_HUMAN	tr|A0A7J7UT37|A0A7J7UT37_PIPKU
OG0001766	sp|P19075|TSN8_HUMAN, sp|P21926|CD9_HUMAN	tr|A0A7J7ZGA8|A0A7J7ZGA8_PIPKU
OG0001767	sp|P55809|SCOT1_HUMAN, sp|Q9BYC2|SCOT2_HUMAN	tr|A0A7J7YXM3|A0A7J7YXM3_PIPKU
OG0001768	sp|P14209|CD99_HUMAN, sp|Q8TCZ2|C99L2_HUMAN	tr|A0A7J7S5G7|A0A7J7S5G7_PIPKU
OG0001769	sp|Q9C0D2|CE295_HUMAN, sp|Q96MC4|C295L_HUMAN	tr|A0A7J7WZK4|A0A7J7WZK4_PIPKU
OG0001770	sp|P0DI82|TPC2B_HUMAN, sp|P0DI81|TPC2A_HUMAN	tr|A0A7J7V6B8|A0A7J7V6B8_PIPKU
OG0001771	sp|P20592|MX2_HUMAN, sp|P20591|MX1_HUMAN	tr|A0A7J8A763|A0A7J8A763_PIPKU
OG0001772	sp|P49903|SPS1_HUMAN, sp|Q99611|SPS2_HUMAN	tr|A0A7J8B5B6|A0A7J8B5B6_PIPKU
OG0001773	sp|Q02161|RHD_HUMAN, sp|P18577|RHCE_HUMAN	tr|A0A7J8A8X3|A0A7J8A8X3_PIPKU
OG0001774	sp|P22760|AAAD_HUMAN, sp|Q6P093|ADCL2_HUMAN	tr|A0A7J8A3S1|A0A7J8A3S1_PIPKU
OG0001775	sp|Q8IY33|MILK2_HUMAN, sp|Q96MC5|MERB1_HUMAN	tr|A0A7J7XBD7|A0A7J7XBD7_PIPKU
OG0001776	sp|Q9UBM8|MGT4C_HUMAN	tr|A0A7J7ZJY7|A0A7J7ZJY7_PIPKU, tr|A0A7J7RG71|A0A7J7RG71_PIPKU
OG0001777	sp|Q9NV31|IMP3_HUMAN, sp|P46781|RS9_HUMAN	tr|A0A7J8B0K8|A0A7J8B0K8_PIPKU
OG0001778	sp|Q13137|CACO2_HUMAN	tr|A0A7J8AYJ4|A0A7J8AYJ4_PIPKU, tr|A0A7J7U7H4|A0A7J7U7H4_PIPKU
OG0001779	sp|Q96HU1|SGSM3_HUMAN	tr|A0A7J7ZMD8|A0A7J7ZMD8_PIPKU, tr|A0A7J7SG69|A0A7J7SG69_PIPKU
OG0001780	sp|Q6UVW9|CLC2A_HUMAN, sp|Q9UHP7|CLC2D_HUMAN	tr|A0A7J7ZG65|A0A7J7ZG65_PIPKU
OG0001781	sp|O14730|RIOK3_HUMAN	tr|A0A7J7RWM7|A0A7J7RWM7_PIPKU, tr|A0A7J8AA18|A0A7J8AA18_PIPKU
OG0001782	sp|A8MWL6|SNG2L_HUMAN, sp|O43760|SNG2_HUMAN	tr|A0A7J7SEX2|A0A7J7SEX2_PIPKU
OG0001783	sp|P29762|RABP1_HUMAN, sp|P29373|RABP2_HUMAN	tr|A0A7J7UT42|A0A7J7UT42_PIPKU
OG0001784	sp|P54821|PRRX1_HUMAN	tr|A0A7J7UU97|A0A7J7UU97_PIPKU, tr|A0A7J7UMB8|A0A7J7UMB8_PIPKU
OG0001785	sp|P82279|CRUM1_HUMAN, sp|Q5IJ48|CRUM2_HUMAN	tr|A0A7J7SFK1|A0A7J7SFK1_PIPKU
OG0001786	sp|Q7Z601|GP142_HUMAN, sp|Q6DWJ6|GP139_HUMAN	tr|A0A7J7SUF8|A0A7J7SUF8_PIPKU
OG0001787	sp|Q8NC56|LEMD2_HUMAN, sp|Q68G75|LEMD1_HUMAN	tr|A0A7J7YLW7|A0A7J7YLW7_PIPKU
OG0001788	sp|Q8TEW0|PARD3_HUMAN	tr|A0A7J7X0W1|A0A7J7X0W1_PIPKU, tr|A0A7J8B364|A0A7J8B364_PIPKU
OG0001789	sp|Q9BUW7|BBLN_HUMAN, sp|Q8N1Y9|YI025_HUMAN	tr|A0A7J7S4F5|A0A7J7S4F5_PIPKU
OG0001790	sp|Q9UEE5|ST17A_HUMAN, sp|O94768|ST17B_HUMAN	tr|A0A7J7XWW0|A0A7J7XWW0_PIPKU
OG0001791	sp|Q0JRZ9|FCHO2_HUMAN, sp|Q9BQI5|SGIP1_HUMAN	tr|A0A7J7YW83|A0A7J7YW83_PIPKU
OG0001792	sp|Q7RTZ1|OVCH2_HUMAN, sp|Q7RTY7|OVCH1_HUMAN	tr|A0A7J7X1U2|A0A7J7X1U2_PIPKU
OG0001793	sp|Q6UWX4|HIPL2_HUMAN, sp|Q96JK4|HIPL1_HUMAN	tr|A0A7J7SG82|A0A7J7SG82_PIPKU
OG0001794	sp|Q9NY99|SNTG2_HUMAN, sp|Q9NSN8|SNTG1_HUMAN	tr|A0A7J7VN08|A0A7J7VN08_PIPKU
