Orthogroup	Homo_sapiens	Nyctereutes_procyonoides
OG0003039	sp|Q9HC24|LFG4_HUMAN	tr|A0A811ZMP0|A0A811ZMP0_NYCPR, tr|A0A811YKL5|A0A811YKL5_NYCPR
OG0003040	sp|Q9NZC3|GDE1_HUMAN	tr|A0A811Z5P2|A0A811Z5P2_NYCPR, tr|A0A811YVN9|A0A811YVN9_NYCPR
OG0003041	sp|O75569|PRKRA_HUMAN	tr|A0A811YLD3|A0A811YLD3_NYCPR, tr|A0A811ZN79|A0A811ZN79_NYCPR
OG0003042	sp|P10075|GLI4_HUMAN	tr|A0A811ZVR1|A0A811ZVR1_NYCPR, tr|A0A811ZXN7|A0A811ZXN7_NYCPR
OG0003043	sp|P82251|BAT1_HUMAN	tr|A0A811YGI4|A0A811YGI4_NYCPR, tr|A0A811ZUG9|A0A811ZUG9_NYCPR
OG0003044	sp|Q8IYW5|RN168_HUMAN	tr|A0A811Y0H8|A0A811Y0H8_NYCPR, tr|A0A811Y5F0|A0A811Y5F0_NYCPR
OG0003045	sp|Q9UNL4|ING4_HUMAN	tr|A0A811YA83|A0A811YA83_NYCPR, tr|A0A811Y4C6|A0A811Y4C6_NYCPR
OG0003046	sp|P20929|NEBU_HUMAN	tr|A0A811YP82|A0A811YP82_NYCPR, tr|A0A811ZH66|A0A811ZH66_NYCPR
OG0003047	sp|P23297|S10A1_HUMAN	tr|A0A811ZVE3|A0A811ZVE3_NYCPR, tr|A0A811YE40|A0A811YE40_NYCPR
OG0003048	sp|P49005|DPOD2_HUMAN	tr|A0A811YSH7|A0A811YSH7_NYCPR, tr|A0A811Y5K6|A0A811Y5K6_NYCPR
OG0003049	sp|P62333|PRS10_HUMAN	tr|A0A811ZJA6|A0A811ZJA6_NYCPR, tr|A0A811Z0E4|A0A811Z0E4_NYCPR
OG0003050	sp|Q9GZL7|WDR12_HUMAN	tr|A0A811ZLA2|A0A811ZLA2_NYCPR, tr|A0A811ZBD0|A0A811ZBD0_NYCPR
OG0003051	sp|Q9H061|T126A_HUMAN	tr|A0A811Y696|A0A811Y696_NYCPR, tr|A0A811Y0X2|A0A811Y0X2_NYCPR
OG0003052	sp|Q9NQ92|COPRS_HUMAN	tr|A0A811YDD1|A0A811YDD1_NYCPR, tr|A0A811XXG6|A0A811XXG6_NYCPR
OG0003053	sp|Q9NXA8|SIR5_HUMAN	tr|A0A811YDF7|A0A811YDF7_NYCPR, tr|A0A811Y2L8|A0A811Y2L8_NYCPR
OG0003054	sp|Q9Y2T7|YBOX2_HUMAN	tr|A0A811XXL3|A0A811XXL3_NYCPR, tr|A0A811ZMA2|A0A811ZMA2_NYCPR
OG0003055	sp|O43543|XRCC2_HUMAN	tr|A0A811Z128|A0A811Z128_NYCPR, tr|A0A811ZL05|A0A811ZL05_NYCPR
OG0003056	sp|P17861|XBP1_HUMAN	tr|A0A811XVP9|A0A811XVP9_NYCPR, tr|A0A811YEL1|A0A811YEL1_NYCPR
OG0003057	sp|P62258|1433E_HUMAN	tr|A0A811Y5H2|A0A811Y5H2_NYCPR, tr|A0A811XXQ8|A0A811XXQ8_NYCPR
OG0003058	sp|Q9P0J7|KCMF1_HUMAN	tr|A0A811YQV6|A0A811YQV6_NYCPR, tr|A0A811YHW6|A0A811YHW6_NYCPR
OG0003059	sp|Q9P2N6|KANL3_HUMAN	tr|A0A811Z736|A0A811Z736_NYCPR, tr|A0A811YQ41|A0A811YQ41_NYCPR
OG0003060	sp|Q9UJT0|TBE_HUMAN	tr|A0A811Y207|A0A811Y207_NYCPR, tr|A0A811YPZ3|A0A811YPZ3_NYCPR
OG0003118	sp|A1A580|KR231_HUMAN	tr|A0A811ZYR6|A0A811ZYR6_NYCPR
OG0003119	sp|A6NCL1|GEMC1_HUMAN	tr|A0A811ZPF8|A0A811ZPF8_NYCPR
OG0003120	sp|O00748|EST2_HUMAN	tr|A0A811ZK48|A0A811ZK48_NYCPR
OG0003121	sp|O15021|MAST4_HUMAN	tr|A0A811YMW3|A0A811YMW3_NYCPR
OG0003122	sp|O15182|CETN3_HUMAN	tr|A0A811ZXA2|A0A811ZXA2_NYCPR
OG0003123	sp|O43638|FOXS1_HUMAN	tr|A0A811Y1N6|A0A811Y1N6_NYCPR
OG0003124	sp|O96009|NAPSA_HUMAN	tr|A0A811ZUQ9|A0A811ZUQ9_NYCPR
OG0003125	sp|P03999|OPSB_HUMAN	tr|A0A811ZNP5|A0A811ZNP5_NYCPR
OG0003126	sp|P07204|TRBM_HUMAN	tr|A0A811Y2E2|A0A811Y2E2_NYCPR
OG0003127	sp|P0C7T8|TM253_HUMAN	tr|A0A811Z6Q5|A0A811Z6Q5_NYCPR
OG0003128	sp|P17081|RHOQ_HUMAN	tr|A0A811YKL2|A0A811YKL2_NYCPR
OG0003129	sp|P22003|BMP5_HUMAN	tr|A0A811YME1|A0A811YME1_NYCPR
OG0003130	sp|P28360|MSX1_HUMAN	tr|A0A811YF99|A0A811YF99_NYCPR
OG0003131	sp|P31267|HXA6_HUMAN	tr|A0A811ZY92|A0A811ZY92_NYCPR
OG0003132	sp|P36021|MOT8_HUMAN	tr|A0A811Z1X3|A0A811Z1X3_NYCPR
OG0003133	sp|P37088|SCNNA_HUMAN	tr|A0A811Y2I9|A0A811Y2I9_NYCPR
OG0003134	sp|P43652|AFAM_HUMAN	tr|A0A811XVJ2|A0A811XVJ2_NYCPR
OG0003135	sp|P47775|GPR12_HUMAN	tr|A0A811Y6Y6|A0A811Y6Y6_NYCPR
OG0003136	sp|P54253|ATX1_HUMAN	tr|A0A811YHF6|A0A811YHF6_NYCPR
OG0003137	sp|P58499|FAM3B_HUMAN	tr|A0A811ZXP7|A0A811ZXP7_NYCPR
OG0003138	sp|P59773|MNARL_HUMAN	tr|A0A811ZGI9|A0A811ZGI9_NYCPR
OG0003139	sp|Q12981|SEC20_HUMAN	tr|A0A811YD94|A0A811YD94_NYCPR
OG0003140	sp|Q13214|SEM3B_HUMAN	tr|A0A811Z7V5|A0A811Z7V5_NYCPR
OG0003141	sp|Q13535|ATR_HUMAN	tr|A0A811Y9A4|A0A811Y9A4_NYCPR
OG0003142	sp|Q13615|MTMR3_HUMAN	tr|A0A811YB14|A0A811YB14_NYCPR
OG0003143	sp|Q14585|ZN345_HUMAN	tr|A0A811ZVS9|A0A811ZVS9_NYCPR
OG0003144	sp|Q14765|STAT4_HUMAN	tr|A0A811ZB59|A0A811ZB59_NYCPR
OG0003145	sp|Q4G163|FBX43_HUMAN	tr|A0A811ZHV8|A0A811ZHV8_NYCPR
OG0003146	sp|Q5SZJ8|BEND6_HUMAN	tr|A0A811YKH8|A0A811YKH8_NYCPR
OG0003147	sp|Q5TF39|MFS4B_HUMAN	tr|A0A811YP08|A0A811YP08_NYCPR
OG0003148	sp|Q5TIA1|MEI1_HUMAN	tr|A0A811YJN1|A0A811YJN1_NYCPR
OG0003149	sp|Q6NV75|GP153_HUMAN	tr|A0A811ZL55|A0A811ZL55_NYCPR
OG0003150	sp|Q6NZY7|BORG3_HUMAN	tr|A0A811ZUK4|A0A811ZUK4_NYCPR
OG0003152	sp|Q6TGC4|PADI6_HUMAN	tr|A0A811YPS4|A0A811YPS4_NYCPR
OG0003153	sp|Q6URK8|TEPP_HUMAN	tr|A0A811YR46|A0A811YR46_NYCPR
OG0003154	sp|Q6UXV1|IZUM2_HUMAN	tr|A0A811ZW09|A0A811ZW09_NYCPR
OG0003155	sp|Q6ZNE9|RUFY4_HUMAN	tr|A0A811ZBP2|A0A811ZBP2_NYCPR
OG0003156	sp|Q86YV5|PRAG1_HUMAN	tr|A0A811YUX7|A0A811YUX7_NYCPR
OG0003157	sp|Q8IU57|INLR1_HUMAN	tr|A0A811YNW0|A0A811YNW0_NYCPR
OG0003158	sp|Q8IVV8|NKAI4_HUMAN	tr|A0A811XUT7|A0A811XUT7_NYCPR
OG0003159	sp|Q8N128|F177A_HUMAN	tr|A0A811ZRS1|A0A811ZRS1_NYCPR
OG0003160	sp|Q8N8F6|YIPF7_HUMAN	tr|A0A811XUD3|A0A811XUD3_NYCPR
OG0003161	sp|Q8NAT1|PMGT2_HUMAN	tr|A0A811YC43|A0A811YC43_NYCPR
OG0003162	sp|Q8NB25|F184A_HUMAN	tr|A0A811ZRC5|A0A811ZRC5_NYCPR
OG0003163	sp|Q8NE63|HIPK4_HUMAN	tr|A0A811ZVI8|A0A811ZVI8_NYCPR
OG0003164	sp|Q8NEB7|ACRBP_HUMAN	tr|A0A811Y053|A0A811Y053_NYCPR
OG0003165	sp|Q8TBY0|RBM46_HUMAN	tr|A0A811Z112|A0A811Z112_NYCPR
OG0003166	sp|Q96CA5|BIRC7_HUMAN	tr|A0A811XUL6|A0A811XUL6_NYCPR
OG0003167	sp|Q96G97|BSCL2_HUMAN	tr|A0A811Y066|A0A811Y066_NYCPR
OG0003168	sp|Q96HD1|CREL1_HUMAN	tr|A0A811Z454|A0A811Z454_NYCPR
OG0003169	sp|Q96HI0|SENP5_HUMAN	tr|A0A811Y378|A0A811Y378_NYCPR
OG0003170	sp|Q96NH3|BROMI_HUMAN	tr|A0A811ZRD5|A0A811ZRD5_NYCPR
OG0003171	sp|Q96SZ5|AEDO_HUMAN	tr|A0A811ZQL9|A0A811ZQL9_NYCPR
OG0003172	sp|Q99819|GDIR3_HUMAN	tr|A0A811YZX9|A0A811YZX9_NYCPR
OG0003173	sp|Q9BQ61|TRIR_HUMAN	tr|A0A811ZA14|A0A811ZA14_NYCPR
OG0003174	sp|Q9BRA2|TXD17_HUMAN	tr|A0A811ZMA9|A0A811ZMA9_NYCPR
OG0003175	sp|Q9BU40|CRDL1_HUMAN	tr|A0A811Z0P3|A0A811Z0P3_NYCPR
OG0003176	sp|Q9BV40|VAMP8_HUMAN	tr|A0A811YQU6|A0A811YQU6_NYCPR
OG0003177	sp|Q9BZE3|BARH1_HUMAN	tr|A0A811XUC2|A0A811XUC2_NYCPR
OG0003178	sp|Q9BZL4|PP12C_HUMAN	tr|A0A811ZSN2|A0A811ZSN2_NYCPR
OG0003179	sp|Q9C086|IN80B_HUMAN	tr|A0A811ZWR7|A0A811ZWR7_NYCPR
OG0003180	sp|Q9H2E6|SEM6A_HUMAN	tr|A0A811ZGR7|A0A811ZGR7_NYCPR
OG0003181	sp|Q9H8J5|MANS1_HUMAN	tr|A0A811YV82|A0A811YV82_NYCPR
OG0003182	sp|Q9NSK0|KLC4_HUMAN	tr|A0A811YK46|A0A811YK46_NYCPR
OG0003183	sp|Q9NZC4|EHF_HUMAN	tr|A0A811ZER4|A0A811ZER4_NYCPR
OG0003184	sp|Q9P0V8|SLAF8_HUMAN	tr|A0A811YXE5|A0A811YXE5_NYCPR
OG0003185	sp|Q9P2E3|ZNFX1_HUMAN	tr|A0A811XUZ4|A0A811XUZ4_NYCPR
OG0003186	sp|Q9UGC6|RGS17_HUMAN	tr|A0A811ZSC3|A0A811ZSC3_NYCPR
OG0003187	sp|Q9UKV0|HDAC9_HUMAN	tr|A0A811ZZ15|A0A811ZZ15_NYCPR
OG0003188	sp|Q9UL25|RAB21_HUMAN	tr|A0A811YKB1|A0A811YKB1_NYCPR
OG0003189	sp|Q9Y421|FA32A_HUMAN	tr|A0A811Z9M3|A0A811Z9M3_NYCPR
OG0003190	sp|A6H8M9|CDHR4_HUMAN	tr|A0A811Z822|A0A811Z822_NYCPR
OG0003191	sp|A6NKC9|SH2D7_HUMAN	tr|A0A811YI79|A0A811YI79_NYCPR
OG0003192	sp|A9YTQ3|AHRR_HUMAN	tr|A0A811ZQ25|A0A811ZQ25_NYCPR
OG0003193	sp|O14867|BACH1_HUMAN	tr|A0A811ZZK8|A0A811ZZK8_NYCPR
OG0003194	sp|O14905|WNT9B_HUMAN	tr|A0A811XZC9|A0A811XZC9_NYCPR
OG0003195	sp|O15547|P2RX6_HUMAN	tr|A0A811YAE6|A0A811YAE6_NYCPR
OG0003196	sp|O75078|ADA11_HUMAN	tr|A0A811XUL3|A0A811XUL3_NYCPR
OG0003197	sp|O75387|LAT3_HUMAN	tr|A0A811ZFF9|A0A811ZFF9_NYCPR
OG0003198	sp|O94956|SO2B1_HUMAN	tr|A0A811Y7A5|A0A811Y7A5_NYCPR
OG0003199	sp|O95156|NXPH2_HUMAN	tr|A0A811ZHG4|A0A811ZHG4_NYCPR
OG0003200	sp|O95479|G6PE_HUMAN	tr|A0A811ZKT7|A0A811ZKT7_NYCPR
OG0003201	sp|O95631|NET1_HUMAN	tr|A0A811ZLY6|A0A811ZLY6_NYCPR
OG0003202	sp|O95772|STR3N_HUMAN	tr|A0A811ZEC4|A0A811ZEC4_NYCPR
OG0003203	sp|P06729|CD2_HUMAN	tr|A0A811ZX60|A0A811ZX60_NYCPR
OG0003204	sp|P0C0S5|H2AZ_HUMAN	tr|A0A811Z7B8|A0A811Z7B8_NYCPR
OG0003205	sp|P0DMC3|ELA_HUMAN	tr|A0A811YXC7|A0A811YXC7_NYCPR
OG0003206	sp|P50591|TNF10_HUMAN	tr|A0A811ZR54|A0A811ZR54_NYCPR
OG0003207	sp|P51816|AFF2_HUMAN	tr|A0A811Z725|A0A811Z725_NYCPR
OG0003208	sp|P51888|PRELP_HUMAN	tr|A0A811YTV7|A0A811YTV7_NYCPR
OG0003209	sp|P55082|MFAP3_HUMAN	tr|A0A811YEZ1|A0A811YEZ1_NYCPR
OG0003211	sp|P78367|NKX32_HUMAN	tr|A0A811YND0|A0A811YND0_NYCPR
OG0003212	sp|Q02241|KIF23_HUMAN	tr|A0A811YEA7|A0A811YEA7_NYCPR
OG0003213	sp|Q15363|TMED2_HUMAN	tr|A0A811YA90|A0A811YA90_NYCPR
OG0003214	sp|Q17RN3|FA98C_HUMAN	tr|A0A811ZUS3|A0A811ZUS3_NYCPR
OG0003215	sp|Q2QGD7|ZXDC_HUMAN	tr|A0A811Z6G7|A0A811Z6G7_NYCPR
OG0003216	sp|Q32P41|TRM5_HUMAN	tr|A0A811ZJI2|A0A811ZJI2_NYCPR
OG0003217	sp|Q5EBM0|CMPK2_HUMAN	tr|A0A811YPJ4|A0A811YPJ4_NYCPR
OG0003218	sp|Q5T1R4|ZEP3_HUMAN	tr|A0A811Z250|A0A811Z250_NYCPR
OG0003219	sp|Q6IPT4|NB5R5_HUMAN	tr|A0A811ZKI9|A0A811ZKI9_NYCPR
OG0003220	sp|Q7Z3D6|GLUCM_HUMAN	tr|A0A811ZIW2|A0A811ZIW2_NYCPR
OG0003221	sp|Q7Z6G3|NECA2_HUMAN	tr|A0A811ZK19|A0A811ZK19_NYCPR
OG0003222	sp|Q8IV33|K0825_HUMAN	tr|A0A811ZVM6|A0A811ZVM6_NYCPR
OG0003223	sp|Q8N140|EID3_HUMAN	tr|A0A811YMD4|A0A811YMD4_NYCPR
OG0003224	sp|Q8N539|FBCD1_HUMAN	tr|A0A811XTJ9|A0A811XTJ9_NYCPR
OG0003225	sp|Q8N5S9|KKCC1_HUMAN	tr|A0A811XXX7|A0A811XXX7_NYCPR
OG0003226	sp|Q8NBB4|ZSCA1_HUMAN	tr|A0A811ZT36|A0A811ZT36_NYCPR
OG0003227	sp|Q8NBJ7|SUMF2_HUMAN	tr|A0A811Z371|A0A811Z371_NYCPR
OG0003228	sp|Q8WU66|TSEAR_HUMAN	tr|A0A811ZYR3|A0A811ZYR3_NYCPR
OG0003229	sp|Q9BRP4|PAAF1_HUMAN	tr|A0A811Y8L3|A0A811Y8L3_NYCPR
OG0003230	sp|Q9BXK1|KLF16_HUMAN	tr|A0A811ZAW9|A0A811ZAW9_NYCPR
OG0003231	sp|Q9GZV9|FGF23_HUMAN	tr|A0A811Y0U2|A0A811Y0U2_NYCPR
OG0003232	sp|Q9H0E9|BRD8_HUMAN	tr|A0A811ZGB3|A0A811ZGB3_NYCPR
OG0003233	sp|Q9H2B4|S26A1_HUMAN	tr|A0A811YDX4|A0A811YDX4_NYCPR
OG0003234	sp|Q9H9C1|SPE39_HUMAN	tr|A0A811ZIX7|A0A811ZIX7_NYCPR
OG0003235	sp|Q9HA64|KT3K_HUMAN	tr|A0A811Y064|A0A811Y064_NYCPR
OG0003236	sp|Q9NRS4|TMPS4_HUMAN	tr|A0A811ZLY7|A0A811ZLY7_NYCPR
OG0003237	sp|Q9NRX5|SERC1_HUMAN	tr|A0A811ZSU1|A0A811ZSU1_NYCPR
OG0003238	sp|Q9P202|WHRN_HUMAN	tr|A0A811ZF35|A0A811ZF35_NYCPR
OG0003239	sp|Q9P241|AT10D_HUMAN	tr|A0A811Y0E2|A0A811Y0E2_NYCPR
OG0003240	sp|Q9P2D0|IBTK_HUMAN	tr|A0A811YPI0|A0A811YPI0_NYCPR
OG0003241	sp|Q9UBS9|SUCO_HUMAN	tr|A0A811YA11|A0A811YA11_NYCPR
OG0003242	sp|Q9UHF5|IL17B_HUMAN	tr|A0A811YFP2|A0A811YFP2_NYCPR
OG0003243	sp|Q9UJW2|TINAG_HUMAN	tr|A0A811YMR2|A0A811YMR2_NYCPR
OG0003244	sp|Q9UM63|PLAL1_HUMAN	tr|A0A811ZRP2|A0A811ZRP2_NYCPR
OG0003245	sp|Q9Y574|ASB4_HUMAN	tr|A0A811ZN97|A0A811ZN97_NYCPR
OG0003246	sp|A0AV96|RBM47_HUMAN	tr|A0A811YE71|A0A811YE71_NYCPR
OG0003247	sp|A1L157|TSN11_HUMAN	tr|A0A811Y0T6|A0A811Y0T6_NYCPR
OG0003248	sp|A6NL88|SHSA7_HUMAN	tr|A0A811ZSK8|A0A811ZSK8_NYCPR
OG0003249	sp|O00254|PAR3_HUMAN	tr|A0A811Z6S6|A0A811Z6S6_NYCPR
OG0003250	sp|O14817|TSN4_HUMAN	tr|A0A811XWK4|A0A811XWK4_NYCPR
OG0003251	sp|O15417|TNC18_HUMAN	tr|A0A811Z570|A0A811Z570_NYCPR
OG0003252	sp|O43187|IRAK2_HUMAN	tr|A0A811Z7K2|A0A811Z7K2_NYCPR
OG0003253	sp|O95487|SC24B_HUMAN	tr|A0A811Z3M5|A0A811Z3M5_NYCPR
OG0003254	sp|P01138|NGF_HUMAN	tr|A0A811ZY11|A0A811ZY11_NYCPR
OG0003255	sp|P0CW18|PRS56_HUMAN	tr|A0A811ZDM8|A0A811ZDM8_NYCPR
OG0003256	sp|P14923|PLAK_HUMAN	tr|A0A811XUV7|A0A811XUV7_NYCPR
OG0003257	sp|P15085|CBPA1_HUMAN	tr|A0A811ZNR3|A0A811ZNR3_NYCPR
OG0003258	sp|P27824|CALX_HUMAN	tr|A0A811ZGW1|A0A811ZGW1_NYCPR
OG0003259	sp|P42765|THIM_HUMAN	tr|A0A811YFL5|A0A811YFL5_NYCPR
OG0003260	sp|P46059|S15A1_HUMAN	tr|A0A811Z0I0|A0A811Z0I0_NYCPR
OG0003261	sp|P50120|RET2_HUMAN	tr|A0A811Y932|A0A811Y932_NYCPR
OG0003262	sp|P51811|XK_HUMAN	tr|A0A811Z0U1|A0A811Z0U1_NYCPR
OG0003263	sp|P51828|ADCY7_HUMAN	tr|A0A811YTT6|A0A811YTT6_NYCPR
OG0003264	sp|P55039|DRG2_HUMAN	tr|A0A811ZLR7|A0A811ZLR7_NYCPR
OG0003265	sp|P61925|IPKA_HUMAN	tr|A0A811Y8P4|A0A811Y8P4_NYCPR
OG0003266	sp|P62314|SMD1_HUMAN	tr|A0A811YCV2|A0A811YCV2_NYCPR
OG0003267	sp|P63172|DYLT1_HUMAN	tr|A0A811ZSX1|A0A811ZSX1_NYCPR
OG0003268	sp|P78406|RAE1L_HUMAN	tr|A0A811Y0R4|A0A811Y0R4_NYCPR
OG0003269	sp|Q02575|HEN1_HUMAN	tr|A0A811YTF7|A0A811YTF7_NYCPR
OG0003270	sp|Q09MP3|R51A2_HUMAN	tr|A0A811YFK9|A0A811YFK9_NYCPR
OG0003271	sp|Q12884|SEPR_HUMAN	tr|A0A811ZNK0|A0A811ZNK0_NYCPR
OG0003272	sp|Q13905|RPGF1_HUMAN	tr|A0A811Y2K6|A0A811Y2K6_NYCPR
OG0003273	sp|Q15276|RABE1_HUMAN	tr|A0A811ZMG3|A0A811ZMG3_NYCPR
OG0003274	sp|Q16533|SNPC1_HUMAN	tr|A0A811ZJN1|A0A811ZJN1_NYCPR
OG0003275	sp|Q30KQ8|DB112_HUMAN	tr|A0A811YUC5|A0A811YUC5_NYCPR
OG0003276	sp|Q53GT1|KLH22_HUMAN	tr|A0A811YFA0|A0A811YFA0_NYCPR
OG0003277	sp|Q5T7R7|CA185_HUMAN	tr|A0A811Z8E4|A0A811Z8E4_NYCPR
OG0003278	sp|Q75T13|PGAP1_HUMAN	tr|A0A811ZBA6|A0A811ZBA6_NYCPR
OG0003279	sp|Q7RTV3|ZN367_HUMAN	tr|A0A811ZU87|A0A811ZU87_NYCPR
OG0003280	sp|Q7Z2T5|TRM1L_HUMAN	tr|A0A811Y446|A0A811Y446_NYCPR
OG0003281	sp|Q7Z478|DHX29_HUMAN	tr|A0A811YRH8|A0A811YRH8_NYCPR
OG0003282	sp|Q7Z4T8|GLTL5_HUMAN	tr|A0A811YYV8|A0A811YYV8_NYCPR
OG0003283	sp|Q8IVW4|CDKL3_HUMAN	tr|A0A811ZGV6|A0A811ZGV6_NYCPR
OG0003284	sp|Q8IW03|SIAH3_HUMAN	tr|A0A811YX70|A0A811YX70_NYCPR
OG0003285	sp|Q8IXZ3|SP8_HUMAN	tr|A0A811ZYA9|A0A811ZYA9_NYCPR
OG0003286	sp|Q8IZL2|MAML2_HUMAN	tr|A0A811Y6J9|A0A811Y6J9_NYCPR
OG0003287	sp|Q8N103|TAGAP_HUMAN	tr|A0A811ZR48|A0A811ZR48_NYCPR
OG0003288	sp|Q8N4B5|PRR18_HUMAN	tr|A0A811ZSJ5|A0A811ZSJ5_NYCPR
OG0003289	sp|Q8NG08|HELB_HUMAN	tr|A0A811YHT0|A0A811YHT0_NYCPR
OG0003290	sp|Q8TAS1|UHMK1_HUMAN	tr|A0A811YQY4|A0A811YQY4_NYCPR
OG0003291	sp|Q8TBX8|PI42C_HUMAN	tr|A0A811YK01|A0A811YK01_NYCPR
OG0003292	sp|Q8TC92|ENOX1_HUMAN	tr|A0A811YVY7|A0A811YVY7_NYCPR
OG0003293	sp|Q8WXS8|ATS14_HUMAN	tr|A0A811YE04|A0A811YE04_NYCPR
OG0003294	sp|Q96C45|ULK4_HUMAN	tr|A0A811Y8N6|A0A811Y8N6_NYCPR
OG0003295	sp|Q96CG3|TIFA_HUMAN	tr|A0A811Z6A2|A0A811Z6A2_NYCPR
OG0003296	sp|Q96GW7|PGCB_HUMAN	tr|A0A811YCH2|A0A811YCH2_NYCPR
OG0003297	sp|Q96KF7|SMIM8_HUMAN	tr|A0A811YKW2|A0A811YKW2_NYCPR
OG0003298	sp|Q96LR5|UB2E2_HUMAN	tr|A0A811YWK5|A0A811YWK5_NYCPR
OG0003299	sp|Q96QH8|LYZL5_HUMAN	tr|A0A811Z5F9|A0A811Z5F9_NYCPR
OG0003300	sp|Q96S94|CCNL2_HUMAN	tr|A0A811ZL77|A0A811ZL77_NYCPR
OG0003301	sp|Q9BRQ3|NUD22_HUMAN	tr|A0A811XYT6|A0A811XYT6_NYCPR
OG0003302	sp|Q9BTM9|URM1_HUMAN	tr|A0A811XWZ2|A0A811XWZ2_NYCPR
OG0003303	sp|Q9BV87|CNPD1_HUMAN	tr|A0A811ZBQ3|A0A811ZBQ3_NYCPR
OG0003304	sp|Q9H6E5|STPAP_HUMAN	tr|A0A811Y7G3|A0A811Y7G3_NYCPR
OG0003305	sp|Q9HCJ1|ANKH_HUMAN	tr|A0A811YL54|A0A811YL54_NYCPR
OG0003306	sp|Q9NR99|MXRA5_HUMAN	tr|A0A811Z4K1|A0A811Z4K1_NYCPR
OG0003307	sp|Q9NXK8|FXL12_HUMAN	tr|A0A811ZA91|A0A811ZA91_NYCPR
OG0003308	sp|Q9NY74|ETAA1_HUMAN	tr|A0A811YLA8|A0A811YLA8_NYCPR
OG0003309	sp|Q9NYZ2|MFRN1_HUMAN	tr|A0A811ZDY6|A0A811ZDY6_NYCPR
OG0003310	sp|Q9P0L9|PK2L1_HUMAN	tr|A0A811ZCF0|A0A811ZCF0_NYCPR
OG0003311	sp|Q9P104|DOK5_HUMAN	tr|A0A811XWM4|A0A811XWM4_NYCPR
OG0003312	sp|Q9ULH4|LRFN2_HUMAN	tr|A0A811YJZ5|A0A811YJZ5_NYCPR
OG0003313	sp|Q9Y512|SAM50_HUMAN	tr|A0A811YHT6|A0A811YHT6_NYCPR
OG0003314	sp|Q9Y6U7|RN215_HUMAN	tr|A0A811YAZ4|A0A811YAZ4_NYCPR
OG0003315	sp|A0A096LP49|CC187_HUMAN	tr|A0A811XU53|A0A811XU53_NYCPR
OG0003316	sp|A6NDV4|TMM8B_HUMAN	tr|A0A811ZFN4|A0A811ZFN4_NYCPR
OG0003317	sp|O00321|ETV2_HUMAN	tr|A0A811ZVY3|A0A811ZVY3_NYCPR
OG0003318	sp|O00548|DLL1_HUMAN	tr|A0A811YP34|A0A811YP34_NYCPR
OG0003319	sp|O14792|HS3S1_HUMAN	tr|A0A811YGG7|A0A811YGG7_NYCPR
OG0003320	sp|O60381|HBP1_HUMAN	tr|A0A811ZEI0|A0A811ZEI0_NYCPR
OG0003321	sp|O75460|ERN1_HUMAN	tr|A0A811XVH4|A0A811XVH4_NYCPR
OG0003322	sp|O95936|EOMES_HUMAN	tr|A0A811Y760|A0A811Y760_NYCPR
OG0003323	sp|P01275|GLUC_HUMAN	tr|A0A811ZNT3|A0A811ZNT3_NYCPR
OG0003324	sp|P07476|INVO_HUMAN	tr|A0A811ZYL7|A0A811ZYL7_NYCPR
OG0003325	sp|P09544|WNT2_HUMAN	tr|A0A812A164|A0A812A164_NYCPR
OG0003326	sp|P14210|HGF_HUMAN	tr|A0A811ZET5|A0A811ZET5_NYCPR
OG0003327	sp|P20813|CP2B6_HUMAN	tr|A0A811ZUM7|A0A811ZUM7_NYCPR
OG0003328	sp|P28039|AOAH_HUMAN	tr|A0A811ZYQ2|A0A811ZYQ2_NYCPR
OG0003329	sp|P28702|RXRB_HUMAN	tr|A0A811YJZ4|A0A811YJZ4_NYCPR
OG0003330	sp|P45877|PPIC_HUMAN	tr|A0A811ZH07|A0A811ZH07_NYCPR
OG0003331	sp|P85299|PRR5_HUMAN	tr|A0A811YP58|A0A811YP58_NYCPR
OG0003332	sp|Q00587|BORG5_HUMAN	tr|A0A811YI67|A0A811YI67_NYCPR
OG0003333	sp|Q09327|MGAT3_HUMAN	tr|A0A811YS35|A0A811YS35_NYCPR
OG0003334	sp|Q13617|CUL2_HUMAN	tr|A0A811ZS39|A0A811ZS39_NYCPR
OG0003335	sp|Q14623|IHH_HUMAN	tr|A0A811ZBR8|A0A811ZBR8_NYCPR
OG0003336	sp|Q15121|PEA15_HUMAN	tr|A0A811YZJ6|A0A811YZJ6_NYCPR
OG0003337	sp|Q2YD98|UVSSA_HUMAN	tr|A0A811YNG2|A0A811YNG2_NYCPR
OG0003338	sp|Q5H8A4|PIGG_HUMAN	tr|A0A811YIH8|A0A811YIH8_NYCPR
OG0003339	sp|Q5T7W0|ZN618_HUMAN	tr|A0A811ZFD7|A0A811ZFD7_NYCPR
OG0003340	sp|Q6P5X7|TMM71_HUMAN	tr|A0A811ZYG9|A0A811ZYG9_NYCPR
OG0003341	sp|Q6PEW0|PRS54_HUMAN	tr|A0A811YQQ3|A0A811YQQ3_NYCPR
OG0003342	sp|Q6T4R5|NHS_HUMAN	tr|A0A811Z4T9|A0A811Z4T9_NYCPR
OG0003343	sp|Q6UX65|DRAM2_HUMAN	tr|A0A811YZV3|A0A811YZV3_NYCPR
OG0003344	sp|Q7L8A9|VASH1_HUMAN	tr|A0A811ZJ26|A0A811ZJ26_NYCPR
