Orthogroup	Homo_sapiens	Macaca_nemestrina
OG0001937	sp|O95881|TXD12_HUMAN	tr|A0A2K6E017|A0A2K6E017_MACNE, tr|A0A2K6B6L6|A0A2K6B6L6_MACNE
OG0001938	sp|P57054|PIGP_HUMAN	tr|A0A2K6D8V6|A0A2K6D8V6_MACNE, tr|A0A2K6BD25|A0A2K6BD25_MACNE
OG0001939	sp|Q96HU8|DIRA2_HUMAN, sp|O95661|DIRA3_HUMAN	tr|A0A2K6AND2|A0A2K6AND2_MACNE
OG0001940	sp|Q96SW2|CRBN_HUMAN	tr|A0A2K6E4R3|A0A2K6E4R3_MACNE, tr|A0A2K6EC64|A0A2K6EC64_MACNE
OG0001941	sp|Q9UJ41|RABX5_HUMAN	tr|A0A2K6E012|A0A2K6E012_MACNE, tr|A0A2K6B768|A0A2K6B768_MACNE
OG0001942	sp|Q9Y3E7|CHMP3_HUMAN	tr|A0A2K6C9L1|A0A2K6C9L1_MACNE, tr|A0A2K6CYS7|A0A2K6CYS7_MACNE
OG0001943	sp|Q5XX13|FBW10_HUMAN, sp|O95170|CDRT1_HUMAN	tr|A0A2K6E6V8|A0A2K6E6V8_MACNE
OG0001944	sp|Q13148|TADBP_HUMAN	tr|A0A2K6B372|A0A2K6B372_MACNE, tr|A0A2K6BKI8|A0A2K6BKI8_MACNE
OG0001945	sp|Q13206|DDX10_HUMAN	tr|A0A2K6D9J2|A0A2K6D9J2_MACNE, tr|A0A2K6C6K3|A0A2K6C6K3_MACNE
OG0001946	sp|Q96L34|MARK4_HUMAN	tr|A0A2K6BR95|A0A2K6BR95_MACNE, tr|A0A2K6B150|A0A2K6B150_MACNE
OG0001947	sp|Q9NVK5|FGOP2_HUMAN	tr|A0A2K6CVD6|A0A2K6CVD6_MACNE, tr|A0A2K6BD79|A0A2K6BD79_MACNE
OG0001948	sp|A0A087WT03|TVAZ1_HUMAN, sp|A0A0B4J268|TVA4_HUMAN	tr|A0A2K6APC5|A0A2K6APC5_MACNE
OG0001949	sp|O95169|NDUB8_HUMAN	tr|A0A2K6CN98|A0A2K6CN98_MACNE, tr|A0A2K6B002|A0A2K6B002_MACNE
OG0001950	sp|P0DMW5|SIL2B_HUMAN, sp|P0DMW4|SIL2A_HUMAN	tr|A0A2K6AQJ3|A0A2K6AQJ3_MACNE
OG0001951	sp|Q7L3V2|BOP_HUMAN, sp|Q6ICC9|RTL6_HUMAN	tr|A0A2K6AXZ9|A0A2K6AXZ9_MACNE
OG0001952	sp|Q86V21|AACS_HUMAN	tr|A0A2K6E0H2|A0A2K6E0H2_MACNE, tr|A0A2K6E0I8|A0A2K6E0I8_MACNE
OG0001953	sp|P47813|IF1AX_HUMAN, sp|O14602|IF1AY_HUMAN	tr|A0A2K6CI45|A0A2K6CI45_MACNE
OG0001954	sp|P0CG34|TB15A_HUMAN, sp|P0CG35|TB15B_HUMAN	tr|A0A2K6ALJ8|A0A2K6ALJ8_MACNE
OG0001955	sp|Q9NS66|GP173_HUMAN, sp|P60893|GPR85_HUMAN	tr|A0A2K6ASC4|A0A2K6ASC4_MACNE
OG0001956	sp|Q8IZF3|AGRF4_HUMAN, sp|Q8IZF7|AGRF2_HUMAN	tr|A0A2K6DNP1|A0A2K6DNP1_MACNE
OG0001958	sp|Q99832|TCPH_HUMAN	tr|A0A2K6B289|A0A2K6B289_MACNE, tr|A0A2K6DDH2|A0A2K6DDH2_MACNE
OG0001959	sp|Q9H5V9|STEEP_HUMAN	tr|A0A2K6B2Q9|A0A2K6B2Q9_MACNE, tr|A0A2K6BJA1|A0A2K6BJA1_MACNE
OG0001960	sp|P25106|ACKR3_HUMAN, sp|O15218|GP182_HUMAN	tr|A0A2K6ARL8|A0A2K6ARL8_MACNE
OG0001961	sp|P0DPI2|GAL3A_HUMAN, sp|A0A0B4J2D5|GAL3B_HUMAN	tr|A0A2K6D467|A0A2K6D467_MACNE
OG0001962	sp|P24071|FCAR_HUMAN, sp|B6A8C7|TARM1_HUMAN	tr|A0A2K6ECP2|A0A2K6ECP2_MACNE
OG0001963	sp|P46736|BRCC3_HUMAN	tr|A0A2K6C351|A0A2K6C351_MACNE, tr|A0A2K6D390|A0A2K6D390_MACNE
OG0001964	sp|Q8IZX4|TAF1L_HUMAN, sp|P21675|TAF1_HUMAN	tr|A0A2K6DEP5|A0A2K6DEP5_MACNE
OG0001965	sp|P41229|KDM5C_HUMAN, sp|Q9BY66|KDM5D_HUMAN	tr|A0A2K6D3K2|A0A2K6D3K2_MACNE
OG0001966	sp|Q9UID6|ZN639_HUMAN	tr|A0A2K6E474|A0A2K6E474_MACNE, tr|A0A2K6DPS8|A0A2K6DPS8_MACNE
OG0001967	sp|Q9UJQ7|SCP2D_HUMAN, sp|P51659|DHB4_HUMAN	tr|A0A2K6CDJ7|A0A2K6CDJ7_MACNE
OG0001968	sp|O75940|SPF30_HUMAN	tr|A0A2K6DW37|A0A2K6DW37_MACNE, tr|A0A2K6C8R3|A0A2K6C8R3_MACNE
OG0001969	sp|P00450|CERU_HUMAN	tr|A0A2K6E5R5|A0A2K6E5R5_MACNE, tr|A0A2K6BIG0|A0A2K6BIG0_MACNE
OG0001970	sp|P15056|BRAF_HUMAN	tr|A0A2K6B2M6|A0A2K6B2M6_MACNE, tr|A0A2K6BY92|A0A2K6BY92_MACNE
OG0001971	sp|Q12962|TAF10_HUMAN	tr|A0A2K6B5T7|A0A2K6B5T7_MACNE, tr|A0A2K6E167|A0A2K6E167_MACNE
OG0001972	sp|Q5EB52|MEST_HUMAN	tr|A0A2K6B035|A0A2K6B035_MACNE, tr|A0A2K6E2W4|A0A2K6E2W4_MACNE
OG0001973	sp|Q5EBN2|TRI61_HUMAN	tr|A0A2K6BYH5|A0A2K6BYH5_MACNE, tr|A0A2K6CD40|A0A2K6CD40_MACNE
OG0001974	sp|Q96J92|WNK4_HUMAN	tr|A0A2K6BRX1|A0A2K6BRX1_MACNE, tr|A0A2K6ED24|A0A2K6ED24_MACNE
OG0001975	sp|Q9NXB0|MKS1_HUMAN, sp|Q9UPM9|B9D1_HUMAN	tr|A0A2K6CZF8|A0A2K6CZF8_MACNE
OG0001976	sp|Q9P0L0|VAPA_HUMAN	tr|A0A2K6CTZ7|A0A2K6CTZ7_MACNE, tr|A0A2K6C8W7|A0A2K6C8W7_MACNE
OG0001977	sp|Q9UM13|APC10_HUMAN	tr|A0A2K6ANG4|A0A2K6ANG4_MACNE, tr|A0A2K6C1G3|A0A2K6C1G3_MACNE
OG0001978	sp|O15392|BIRC5_HUMAN	tr|A0A2K6ASN6|A0A2K6ASN6_MACNE, tr|A0A2K6EBW0|A0A2K6EBW0_MACNE
OG0001979	sp|O75638|CTAG2_HUMAN, sp|P78358|CTG1B_HUMAN	tr|A0A2K6B600|A0A2K6B600_MACNE
OG0001980	sp|O95801|TTC4_HUMAN	tr|A0A2K6C924|A0A2K6C924_MACNE, tr|A0A2K6CUJ3|A0A2K6CUJ3_MACNE
OG0001981	sp|P37287|PIGA_HUMAN	tr|A0A2K6E338|A0A2K6E338_MACNE, tr|A0A2K6CAQ1|A0A2K6CAQ1_MACNE
OG0001982	sp|P46776|RL27A_HUMAN	tr|A0A2K6D5D5|A0A2K6D5D5_MACNE, tr|A0A2K6AY14|A0A2K6AY14_MACNE
OG0001984	sp|Q16891|MIC60_HUMAN	tr|A0A2K6BM66|A0A2K6BM66_MACNE, tr|A0A2K6ASN5|A0A2K6ASN5_MACNE
OG0001985	sp|Q96IZ6|MET2A_HUMAN, sp|Q6P1Q9|MET2B_HUMAN	tr|A0A2K6B6R3|A0A2K6B6R3_MACNE
OG0001986	sp|Q9NYP3|DONS_HUMAN	tr|A0A2K6DPL8|A0A2K6DPL8_MACNE, tr|A0A2K6BKZ1|A0A2K6BKZ1_MACNE
OG0001988	sp|P0C7N4|T191B_HUMAN, sp|A6NGB0|T191C_HUMAN	tr|A0A2K6CH29|A0A2K6CH29_MACNE
OG0001989	sp|O94763|RMP_HUMAN	tr|A0A2K6DB61|A0A2K6DB61_MACNE, tr|A0A2K6BXX3|A0A2K6BXX3_MACNE
OG0001990	sp|P0DMR2|SG1C2_HUMAN, sp|Q8TD33|SG1C1_HUMAN	tr|A0A2K6BBW6|A0A2K6BBW6_MACNE
OG0001991	sp|Q8N9Z2|CC71L_HUMAN, sp|Q8IV32|CCD71_HUMAN	tr|A0A2K6B2K5|A0A2K6B2K5_MACNE
OG0001992	sp|P59780|AP3S2_HUMAN, sp|Q92572|AP3S1_HUMAN	tr|A0A2K6DLK7|A0A2K6DLK7_MACNE
OG0001993	sp|Q9BUE6|ISCA1_HUMAN	tr|A0A2K6B0B6|A0A2K6B0B6_MACNE, tr|A0A2K6BNB2|A0A2K6BNB2_MACNE
OG0001994	sp|Q9GZX3|CHST6_HUMAN, sp|Q9GZS9|CHST5_HUMAN	tr|A0A2K6AM85|A0A2K6AM85_MACNE
OG0001995	sp|Q9Y3C6|PPIL1_HUMAN	tr|A0A2K6CSM1|A0A2K6CSM1_MACNE, tr|A0A2K6BXB1|A0A2K6BXB1_MACNE
OG0001996	sp|P0CK97|S35E2_HUMAN, sp|P0CK96|S352B_HUMAN	tr|A0A2K6C7M5|A0A2K6C7M5_MACNE
OG0001997	sp|P10636|TAU_HUMAN	tr|A0A2K6DYD6|A0A2K6DYD6_MACNE, tr|A0A2K6D8K3|A0A2K6D8K3_MACNE
OG0001998	sp|P11474|ERR1_HUMAN	tr|A0A2K6B4D5|A0A2K6B4D5_MACNE, tr|A0A2K6E6J8|A0A2K6E6J8_MACNE
OG0001999	sp|O15530|PDPK1_HUMAN, sp|Q6A1A2|PDPK2_HUMAN	tr|A0A2K6EBV5|A0A2K6EBV5_MACNE
OG0002000	sp|Q8IWZ8|SUGP1_HUMAN	tr|A0A2K6DPV4|A0A2K6DPV4_MACNE, tr|A0A2K6CK36|A0A2K6CK36_MACNE
OG0002001	sp|Q9Y316|MEMO1_HUMAN	tr|A0A2K6DMJ0|A0A2K6DMJ0_MACNE, tr|A0A2K6DD53|A0A2K6DD53_MACNE
OG0002002	sp|Q8WYH8|ING5_HUMAN, sp|Q9UNL4|ING4_HUMAN	tr|A0A2K6D3F7|A0A2K6D3F7_MACNE
OG0002003	sp|Q9BWH2|FUND2_HUMAN	tr|A0A2K6DQI6|A0A2K6DQI6_MACNE, tr|A0A2K6AWY7|A0A2K6AWY7_MACNE
OG0002004	sp|Q9NZJ7|MTCH1_HUMAN	tr|A0A2K6BC08|A0A2K6BC08_MACNE, tr|A0A2K6BHG2|A0A2K6BHG2_MACNE
OG0002005	sp|C9J798|RAS4B_HUMAN, sp|O43374|RASL2_HUMAN	tr|A0A2K6CLA9|A0A2K6CLA9_MACNE
OG0002006	sp|P0DP57|SLUR2_HUMAN, sp|Q6UXB3|LYPD2_HUMAN	tr|A0A2K6DK19|A0A2K6DK19_MACNE
OG0002007	sp|P29965|CD40L_HUMAN	tr|A0A2K6D7C9|A0A2K6D7C9_MACNE, sp|Q9BDM7|CD40L_MACNE
OG0002008	sp|Q8N8Y5|ZFP41_HUMAN, sp|Q6ZSS3|ZN621_HUMAN	tr|A0A2K6CW76|A0A2K6CW76_MACNE
OG0002009	sp|Q9NYZ1|TV23B_HUMAN, sp|Q96ET8|TV23C_HUMAN	tr|A0A2K6BVP7|A0A2K6BVP7_MACNE
OG0002010	sp|Q9BVR0|HRC23_HUMAN, sp|O95714|HERC2_HUMAN	tr|A0A2K6CPK1|A0A2K6CPK1_MACNE
OG0002011	sp|P34925|RYK_HUMAN	tr|A0A2K6BJH1|A0A2K6BJH1_MACNE, tr|A0A2K6BZD7|A0A2K6BZD7_MACNE
OG0002012	sp|P62917|RL8_HUMAN	tr|A0A2K6BXI3|A0A2K6BXI3_MACNE, tr|A0A2K6CAI7|A0A2K6CAI7_MACNE
OG0002013	sp|O75190|DNJB6_HUMAN, sp|Q7Z6W7|DNJB7_HUMAN	tr|A0A2K6DQ30|A0A2K6DQ30_MACNE
OG0002014	sp|Q92886|NGN1_HUMAN, sp|Q9Y4Z2|NGN3_HUMAN	tr|A0A2K6AU39|A0A2K6AU39_MACNE
OG0002015	sp|Q13601|KRR1_HUMAN	tr|A0A2K6CFT4|A0A2K6CFT4_MACNE, tr|A0A2K6C8F0|A0A2K6C8F0_MACNE
OG0002016	sp|Q504U0|CD046_HUMAN	tr|A0A2K6CTU2|A0A2K6CTU2_MACNE, tr|A0A2K6C2R7|A0A2K6C2R7_MACNE
OG0002017	sp|Q6EKJ0|GTD2B_HUMAN, sp|Q86UP8|GTD2A_HUMAN	tr|A0A2K6D4Z3|A0A2K6D4Z3_MACNE
OG0002018	sp|Q8NGX9|OR6P1_HUMAN	tr|A0A2K6ALZ1|A0A2K6ALZ1_MACNE, tr|A0A2K6DXU2|A0A2K6DXU2_MACNE
OG0002019	sp|Q8NHS0|DNJB8_HUMAN	tr|A0A2K6E8X4|A0A2K6E8X4_MACNE, tr|A0A2K6ATS6|A0A2K6ATS6_MACNE
OG0002020	sp|A0A0B4J248|TVA11_HUMAN, sp|A0A0B4J238|TVA12_HUMAN	tr|A0A2K6ALM2|A0A2K6ALM2_MACNE
OG0002021	sp|A0PJZ0|A20A5_HUMAN	tr|A0A2K6AN09|A0A2K6AN09_MACNE, tr|A0A2K6AM08|A0A2K6AM08_MACNE
OG0002023	sp|Q8NG27|PJA1_HUMAN, sp|O43164|PJA2_HUMAN	tr|A0A2K6BAA9|A0A2K6BAA9_MACNE
OG0002024	sp|Q14681|KCTD2_HUMAN, sp|Q9NXV2|KCTD5_HUMAN	tr|A0A2K6E1E4|A0A2K6E1E4_MACNE
OG0002025	tr|A0A8Q3SIG1|A0A8Q3SIG1_HUMAN, sp|Q6ZTK2|YP015_HUMAN	tr|A0A2K6CQ74|A0A2K6CQ74_MACNE
OG0002026	sp|A6NFR6|CE060_HUMAN, sp|Q8NA96|YE027_HUMAN	tr|A0A2K6E3Z0|A0A2K6E3Z0_MACNE
OG0002027	sp|Q6XPS3|TPTE2_HUMAN, sp|P56180|TPTE_HUMAN	tr|A0A2K6AT15|A0A2K6AT15_MACNE
OG0002028	sp|Q15672|TWST1_HUMAN, sp|Q8WVJ9|TWST2_HUMAN	tr|A0A2K6B6S3|A0A2K6B6S3_MACNE
OG0002029	sp|Q9H9A7|RMI1_HUMAN, sp|Q9H7E2|TDRD3_HUMAN	tr|A0A2K6AMS2|A0A2K6AMS2_MACNE
OG0002030	sp|Q9HD33|RM47_HUMAN	tr|A0A2K6DWV7|A0A2K6DWV7_MACNE, tr|A0A2K6AMK4|A0A2K6AMK4_MACNE
OG0002031	sp|P0DP73|D130B_HUMAN, sp|P0DP74|D130A_HUMAN	tr|A0A2K6BPA2|A0A2K6BPA2_MACNE
OG0002032	sp|P25063|CD24_HUMAN	tr|A0A2K6BLU6|A0A2K6BLU6_MACNE, tr|A0A2K6C9S7|A0A2K6C9S7_MACNE
OG0002033	sp|Q3MJ62|ZSC23_HUMAN, sp|Q499Z4|ZN672_HUMAN	tr|A0A2K6AQX7|A0A2K6AQX7_MACNE
OG0002034	sp|O00472|ELL2_HUMAN	tr|A0A2K6E2G2|A0A2K6E2G2_MACNE, tr|A0A2K6C697|A0A2K6C697_MACNE
OG0002035	sp|P17026|ZNF22_HUMAN, sp|Q6U7Q0|ZN322_HUMAN	tr|A0A2K6AVI4|A0A2K6AVI4_MACNE
OG0002036	sp|Q9BXY8|BEX2_HUMAN, sp|Q9HBH7|BEX1_HUMAN	tr|A0A2K6BSP2|A0A2K6BSP2_MACNE
OG0002037	sp|Q9BZZ5|API5_HUMAN	tr|A0A2K6BJX3|A0A2K6BJX3_MACNE, tr|A0A2K6BXI2|A0A2K6BXI2_MACNE
OG0002038	sp|Q5T619|ZN648_HUMAN, sp|Q9H4T2|ZSC16_HUMAN	tr|A0A2K6BTG1|A0A2K6BTG1_MACNE
OG0002039	sp|A0A0K0K1B3|TVB30_HUMAN, sp|A0A075B6N3|TVBX1_HUMAN	tr|A0A2K6ARE7|A0A2K6ARE7_MACNE
OG0002040	sp|P0C7X2|ZN688_HUMAN, sp|A8K8V0|ZN785_HUMAN	tr|A0A2K6DJV5|A0A2K6DJV5_MACNE
OG0002041	sp|P84550|SKOR1_HUMAN	tr|A0A2K6CZQ5|A0A2K6CZQ5_MACNE, tr|A0A2K6C2G9|A0A2K6C2G9_MACNE
OG0002042	sp|Q8N2R8|FA43A_HUMAN, sp|Q6ZT52|FA43B_HUMAN	tr|A0A2K6APJ8|A0A2K6APJ8_MACNE
OG0002043	sp|Q96SI1|KCD15_HUMAN, sp|Q719H9|KCTD1_HUMAN	tr|A0A2K6BU48|A0A2K6BU48_MACNE
OG0002044	sp|Q8N2C3|DEPD4_HUMAN, sp|Q96QD5|DEPD7_HUMAN	tr|A0A2K6AT20|A0A2K6AT20_MACNE
OG0002045	sp|Q9H3H9|TCAL2_HUMAN, sp|Q96EI5|TCAL4_HUMAN	tr|A0A2K6CDU7|A0A2K6CDU7_MACNE
OG0002046	sp|Q9UPC5|GPR34_HUMAN, sp|Q15391|P2Y14_HUMAN	tr|A0A2K6AQE4|A0A2K6AQE4_MACNE
OG0002047	sp|O15243|OBRG_HUMAN, sp|O95214|LERL1_HUMAN	tr|A0A2K6C882|A0A2K6C882_MACNE
OG0002048	sp|P04062|GBA1_HUMAN	tr|A0A2K6B2T2|A0A2K6B2T2_MACNE, tr|A0A2K6BSN1|A0A2K6BSN1_MACNE
OG0002049	sp|P04090|REL2_HUMAN, sp|P04808|REL1_HUMAN	tr|A0A2K6EDF4|A0A2K6EDF4_MACNE
OG0002050	sp|Q13126|MTAP_HUMAN	tr|A0A2K6CA20|A0A2K6CA20_MACNE, tr|A0A2K6DWL7|A0A2K6DWL7_MACNE
OG0002051	sp|Q5BKT4|AG10A_HUMAN, sp|Q5I7T1|AG10B_HUMAN	tr|A0A2K6DM46|A0A2K6DM46_MACNE
OG0002052	sp|Q7Z7M8|B3GN8_HUMAN, sp|Q96L58|B3GT6_HUMAN	tr|A0A2K6B5T1|A0A2K6B5T1_MACNE
OG0002053	sp|Q96MF7|NSE2_HUMAN	tr|A0A2K6DVW5|A0A2K6DVW5_MACNE, tr|A0A2K6DEN7|A0A2K6DEN7_MACNE
OG0002054	sp|A0A3B3IRV3|MCTS2_HUMAN, sp|Q9ULC4|MCTS1_HUMAN	tr|A0A2K6DM71|A0A2K6DM71_MACNE
OG0002055	sp|Q9Y2Y6|TMM98_HUMAN	tr|A0A2K6DJP8|A0A2K6DJP8_MACNE, tr|A0A2K6AUQ1|A0A2K6AUQ1_MACNE
OG0002056	sp|Q9Y3C8|UFC1_HUMAN	tr|A0A2K6E0C3|A0A2K6E0C3_MACNE, tr|A0A2K6DBY0|A0A2K6DBY0_MACNE
OG0002057	sp|A5X5Y0|5HT3E_HUMAN, sp|Q8WXA8|5HT3C_HUMAN	tr|A0A2K6CRW4|A0A2K6CRW4_MACNE
OG0002058	tr|A0A2R8Y550|A0A2R8Y550_HUMAN, sp|A8MWV9|SM34A_HUMAN	tr|A0A2K6D9C6|A0A2K6D9C6_MACNE
OG0002059	sp|P10144|GRAB_HUMAN, sp|P20718|GRAH_HUMAN	tr|A0A2K6BJ36|A0A2K6BJ36_MACNE
OG0002060	sp|P35998|PRS7_HUMAN	tr|A0A2K6DSM6|A0A2K6DSM6_MACNE, tr|A0A2K6AY36|A0A2K6AY36_MACNE
OG0002061	sp|P78395|PRAME_HUMAN	tr|A0A2K6AQC0|A0A2K6AQC0_MACNE, tr|A0A2K6DB16|A0A2K6DB16_MACNE
OG0002062	sp|Q06830|PRDX1_HUMAN	tr|A0A2K6D8Z2|A0A2K6D8Z2_MACNE, tr|A0A2K6CMD4|A0A2K6CMD4_MACNE
OG0002063	sp|Q8N490|PNKD_HUMAN	tr|A0A2K6DLV9|A0A2K6DLV9_MACNE, tr|A0A2K6BUR0|A0A2K6BUR0_MACNE
OG0002064	sp|Q96DX5|ASB9_HUMAN	tr|A0A2K6BHP3|A0A2K6BHP3_MACNE, tr|A0A2K6CXK8|A0A2K6CXK8_MACNE
OG0002065	sp|Q9BRJ2|RM45_HUMAN	tr|A0A2K6B5J2|A0A2K6B5J2_MACNE, tr|A0A2K6E7F9|A0A2K6E7F9_MACNE
OG0002066	sp|Q9H8W3|F204A_HUMAN	tr|A0A2K6DUD6|A0A2K6DUD6_MACNE, tr|A0A2K6DF60|A0A2K6DF60_MACNE
OG0002067	sp|Q9NY37|ASIC5_HUMAN, tr|A0A0G2JLG4|A0A0G2JLG4_HUMAN	tr|A0A2K6BQU0|A0A2K6BQU0_MACNE
OG0002068	sp|Q8IXF9|AQ12A_HUMAN, sp|A6NM10|AQ12B_HUMAN	tr|A0A2K6BSH4|A0A2K6BSH4_MACNE
OG0002069	sp|O43684|BUB3_HUMAN	tr|A0A2K6AUJ7|A0A2K6AUJ7_MACNE, tr|A0A2K6ALZ8|A0A2K6ALZ8_MACNE
OG0002070	sp|P48146|NPBW2_HUMAN, sp|P48145|NPBW1_HUMAN	tr|A0A2K6APZ6|A0A2K6APZ6_MACNE
OG0002071	sp|Q96PE7|MCEE_HUMAN	tr|A0A2K6CUA9|A0A2K6CUA9_MACNE, tr|A0A2K6E2U0|A0A2K6E2U0_MACNE
OG0002072	sp|P02778|CXL10_HUMAN	tr|A0A2K6EDJ8|A0A2K6EDJ8_MACNE, sp|Q865F5|CXL10_MACNE
OG0002073	sp|P08637|FCG3A_HUMAN, sp|O75015|FCG3B_HUMAN	tr|A0A2K6D7M8|A0A2K6D7M8_MACNE
OG0002074	sp|P59666|DEF3_HUMAN, sp|P59665|DEF1_HUMAN	tr|A0A2K6B0R4|A0A2K6B0R4_MACNE
OG0002075	sp|Q9NPI7|KRCC1_HUMAN, sp|Q5H9K5|ZMAT1_HUMAN	tr|A0A2K6CPS6|A0A2K6CPS6_MACNE
OG0002076	sp|Q96LT9|RNPC3_HUMAN	tr|A0A2K6BDQ4|A0A2K6BDQ4_MACNE, tr|A0A2K6C9G6|A0A2K6C9G6_MACNE
OG0002077	sp|P48556|PSMD8_HUMAN	tr|A0A2K6BTQ6|A0A2K6BTQ6_MACNE, tr|A0A2K6BFB5|A0A2K6BFB5_MACNE
OG0002078	sp|P0DMW2|PYDC4_HUMAN, sp|Q56P42|PYDC2_HUMAN	tr|A0A2K6B1L2|A0A2K6B1L2_MACNE
OG0002079	sp|Q9UBP6|TRMB_HUMAN	tr|A0A2K6BJE1|A0A2K6BJE1_MACNE, tr|A0A2K6CT32|A0A2K6CT32_MACNE
OG0002080	sp|P28749|RBL1_HUMAN	tr|A0A2K6B1S0|A0A2K6B1S0_MACNE, tr|A0A2K6CV71|A0A2K6CV71_MACNE
OG0002081	sp|Q96LZ3|CANB2_HUMAN, sp|P63098|CANB1_HUMAN	tr|A0A2K6E099|A0A2K6E099_MACNE
OG0002082	sp|Q5T1C6|THEM4_HUMAN	tr|A0A2K6E870|A0A2K6E870_MACNE, tr|A0A2K6AR81|A0A2K6AR81_MACNE
OG0002083	sp|Q6NT32|EST5A_HUMAN	tr|A0A2K6B4S1|A0A2K6B4S1_MACNE, tr|A0A2K6BJ51|A0A2K6BJ51_MACNE
OG0002084	sp|P02743|SAMP_HUMAN, sp|A8MV57|MPTX_HUMAN	tr|A0A2K6DUT1|A0A2K6DUT1_MACNE
OG0002085	sp|P0DPA3|SNH28_HUMAN, sp|P0DPA2|VSIG8_HUMAN	tr|A0A2K6CFS0|A0A2K6CFS0_MACNE
OG0002086	sp|P68402|PA1B2_HUMAN	tr|A0A2K6DSL5|A0A2K6DSL5_MACNE, tr|A0A2K6E409|A0A2K6E409_MACNE
OG0002087	sp|P68871|HBB_HUMAN, sp|P02042|HBD_HUMAN	sp|P68225|HBB_MACNE
OG0002088	sp|Q14002|CEAM7_HUMAN, sp|Q3KPI0|CEA21_HUMAN	tr|A0A2K6D0N2|A0A2K6D0N2_MACNE
OG0002089	sp|Q1ED39|KNOP1_HUMAN	tr|A0A2K6DVT9|A0A2K6DVT9_MACNE, tr|A0A2K6BI08|A0A2K6BI08_MACNE
OG0002090	sp|Q8N720|ZN655_HUMAN	tr|A0A2K6C1Z9|A0A2K6C1Z9_MACNE, tr|A0A2K6BT78|A0A2K6BT78_MACNE
OG0002091	sp|Q8NBU5|ATAD1_HUMAN	tr|A0A2K6BH21|A0A2K6BH21_MACNE, tr|A0A2K6DX57|A0A2K6DX57_MACNE
OG0002092	sp|Q8WW01|SEN15_HUMAN	tr|A0A2K6B7M8|A0A2K6B7M8_MACNE, tr|A0A2K6DNE6|A0A2K6DNE6_MACNE
OG0002093	sp|Q96LL9|DJC30_HUMAN, sp|Q9H3Z4|DNJC5_HUMAN	tr|A0A2K6CJ26|A0A2K6CJ26_MACNE
OG0002094	sp|Q6NZ63|STEAL_HUMAN, sp|Q9UHE8|STEA1_HUMAN	tr|A0A2K6CJQ6|A0A2K6CJQ6_MACNE
OG0002096	sp|P50135|HNMT_HUMAN	tr|A0A2K6B6U0|A0A2K6B6U0_MACNE, tr|A0A2K6DXM3|A0A2K6DXM3_MACNE
OG0002097	sp|Q8N1B3|CCNQ_HUMAN	tr|A0A2K6DQC3|A0A2K6DQC3_MACNE, tr|A0A2K6E7W8|A0A2K6E7W8_MACNE
OG0002098	sp|Q8IUX4|ABC3F_HUMAN, sp|Q96AK3|ABC3D_HUMAN	tr|A0A2K6DYE3|A0A2K6DYE3_MACNE
OG0002099	sp|Q9GZQ3|COMD5_HUMAN	tr|A0A2K6ASX3|A0A2K6ASX3_MACNE, tr|A0A2K6DBW3|A0A2K6DBW3_MACNE
OG0002100	sp|Q8TD90|MAGE2_HUMAN, sp|Q9HCI5|MAGE1_HUMAN	tr|A0A2K6DAQ7|A0A2K6DAQ7_MACNE
OG0002101	sp|Q9P2W9|STX18_HUMAN	tr|A0A2K6CAC3|A0A2K6CAC3_MACNE, tr|A0A2K6DDF2|A0A2K6DDF2_MACNE
OG0002102	sp|P63165|SUMO1_HUMAN, sp|G2XKQ0|SUMO5_HUMAN	tr|A0A2K6AVD7|A0A2K6AVD7_MACNE
OG0002103	sp|Q9Y3M9|ZN337_HUMAN, sp|P52736|ZN133_HUMAN	tr|A0A2K6DVN3|A0A2K6DVN3_MACNE
OG0002104	sp|P78381|S35A2_HUMAN, sp|Q9Y2D2|S35A3_HUMAN	tr|A0A2K6C546|A0A2K6C546_MACNE
OG0002105	sp|Q15643|TRIPB_HUMAN	tr|A0A2K6DH02|A0A2K6DH02_MACNE, tr|A0A2K6DHH1|A0A2K6DHH1_MACNE
OG0002106	sp|O75388|GPR32_HUMAN, sp|Q8NGA4|G32P1_HUMAN	tr|A0A2K6BJU9|A0A2K6BJU9_MACNE
OG0002107	sp|Q8TDM0|BCAS4_HUMAN	tr|A0A2K6CMR8|A0A2K6CMR8_MACNE, tr|A0A2K6BAB6|A0A2K6BAB6_MACNE
OG0002108	sp|Q96L46|CPNS2_HUMAN, sp|P04632|CPNS1_HUMAN	tr|A0A2K6E6W9|A0A2K6E6W9_MACNE
OG0002109	sp|Q9P287|BCCIP_HUMAN	tr|A0A2K6C921|A0A2K6C921_MACNE, tr|A0A2K6C224|A0A2K6C224_MACNE
OG0002110	sp|Q9P2R7|SUCB1_HUMAN	tr|A0A2K6BYU2|A0A2K6BYU2_MACNE, tr|A0A2K6AQI7|A0A2K6AQI7_MACNE
OG0002111	sp|A6NHQ2|FBLL1_HUMAN, sp|P22087|FBRL_HUMAN	tr|A0A2K6DCI4|A0A2K6DCI4_MACNE
OG0002112	sp|P02812|PRB2_HUMAN	tr|A0A2K6AUH9|A0A2K6AUH9_MACNE, tr|A0A2K6CQB3|A0A2K6CQB3_MACNE
