Orthogroup	Homo_sapiens	Acinonyx_jubatus
OG0000392	sp|P62140|PP1B_HUMAN	tr|A0A6J1X6J4|A0A6J1X6J4_ACIJB
OG0000392	sp|P62136|PP1A_HUMAN	tr|A0A6J1Y892|A0A6J1Y892_ACIJB
OG0000392	sp|P36873|PP1G_HUMAN	tr|A0A6J1Y4D3|A0A6J1Y4D3_ACIJB
OG0000393	sp|P48454|PP2BC_HUMAN	tr|A0A6J2AXN1|A0A6J2AXN1_ACIJB
OG0000393	sp|P16298|PP2BB_HUMAN	tr|A0A6J1ZL12|A0A6J1ZL12_ACIJB
OG0000393	sp|Q08209|PP2BA_HUMAN	tr|A0A6J1ZIH4|A0A6J1ZIH4_ACIJB
OG0000394	sp|P13797|PLST_HUMAN	tr|A0A6J1Z128|A0A6J1Z128_ACIJB
OG0000394	sp|Q14651|PLSI_HUMAN	tr|A0A6J0A3F3|A0A6J0A3F3_ACIJB
OG0000394	sp|P13796|PLSL_HUMAN	tr|A0A6I9ZK67|A0A6I9ZK67_ACIJB
OG0000395	sp|Q969J2|ZKSC4_HUMAN, sp|Q9BRR0|ZKSC3_HUMAN	tr|A0A6J1YR58|A0A6J1YR58_ACIJB, tr|A0A6J1YXR3|A0A6J1YXR3_ACIJB
OG0000395	sp|O14709|ZN197_HUMAN	tr|A0A6J2A468|A0A6J2A468_ACIJB
OG0000396	sp|P55854|SUMO3_HUMAN	tr|A0A6J1XXQ4|A0A6J1XXQ4_ACIJB
OG0000396	sp|Q6EEV6|SUMO4_HUMAN	tr|A0A6J0A6T2|A0A6J0A6T2_ACIJB
OG0000396	sp|P61956|SUMO2_HUMAN	tr|A0A6J1Z353|A0A6J1Z353_ACIJB
OG0000397	sp|Q13177|PAK2_HUMAN	tr|A0A6J1ZKZ8|A0A6J1ZKZ8_ACIJB
OG0000397	sp|O75914|PAK3_HUMAN	tr|A0A6J1Z0Z4|A0A6J1Z0Z4_ACIJB
OG0000397	sp|Q13153|PAK1_HUMAN	tr|A0A6J1XS81|A0A6J1XS81_ACIJB
OG0000398	sp|O15198|SMAD9_HUMAN	tr|A0A6J1ZSI3|A0A6J1ZSI3_ACIJB
OG0000398	sp|Q15797|SMAD1_HUMAN	tr|A0A6J2A2L3|A0A6J2A2L3_ACIJB
OG0000398	sp|Q99717|SMAD5_HUMAN	tr|A0A6J0AB28|A0A6J0AB28_ACIJB
OG0000399	sp|Q15878|CAC1E_HUMAN	tr|A0A6J2AK79|A0A6J2AK79_ACIJB
OG0000399	sp|Q00975|CAC1B_HUMAN	tr|A0A6J1YNU0|A0A6J1YNU0_ACIJB
OG0000399	sp|O00555|CAC1A_HUMAN	tr|A0A6J1YNF6|A0A6J1YNF6_ACIJB
OG0000400	sp|P27448|MARK3_HUMAN	tr|A0A6J1ZZ96|A0A6J1ZZ96_ACIJB
OG0000400	sp|Q9P0L2|MARK1_HUMAN	tr|A0A6J2AQY9|A0A6J2AQY9_ACIJB
OG0000400	sp|Q7KZI7|MARK2_HUMAN	tr|A0A6J1YA31|A0A6J1YA31_ACIJB
OG0000401	sp|P45983|MK08_HUMAN	tr|A0A6J1ZLQ3|A0A6J1ZLQ3_ACIJB
OG0000401	sp|P45984|MK09_HUMAN	tr|A0A6J2AW74|A0A6J2AW74_ACIJB
OG0000401	sp|P53779|MK10_HUMAN	tr|A0A6I9ZMW5|A0A6I9ZMW5_ACIJB
OG0000402	sp|A8MWX3|WASH4_HUMAN, sp|Q9NQA3|WASH6_HUMAN, sp|A8K0Z3|WASH1_HUMAN, sp|C4AMC7|WASH3_HUMAN, sp|Q6VEQ5|WASH2_HUMAN	tr|A0A6J2AJ60|A0A6J2AJ60_ACIJB
OG0000403	sp|Q9Y6M1|IF2B2_HUMAN	tr|A0A6J1ZLA6|A0A6J1ZLA6_ACIJB
OG0000403	sp|O00425|IF2B3_HUMAN	tr|A0A6J0A315|A0A6J0A315_ACIJB
OG0000403	sp|Q9NZI8|IF2B1_HUMAN	tr|A0A6J1XBF3|A0A6J1XBF3_ACIJB
OG0000404	sp|Q9ULC5|ACSL5_HUMAN	tr|A0A6J0A313|A0A6J0A313_ACIJB
OG0000404	sp|Q9UKU0|ACSL6_HUMAN	tr|A0A6J2AR96|A0A6J2AR96_ACIJB
OG0000404	sp|P33121|ACSL1_HUMAN	tr|A0A6J2ASQ4|A0A6J2ASQ4_ACIJB
OG0000405	sp|Q8IVM8|S22A9_HUMAN, sp|Q6T423|S22AP_HUMAN	tr|A0A6I9ZZU2|A0A6I9ZZU2_ACIJB
OG0000405	sp|Q8N4F4|S22AO_HUMAN, sp|Q63ZE4|S22AA_HUMAN	tr|A0A6J0A2W2|A0A6J0A2W2_ACIJB
OG0000406	sp|Q5T6F0|DCA12_HUMAN	tr|A0A6J1XRL9|A0A6J1XRL9_ACIJB
OG0000406	sp|Q5VW00|DC122_HUMAN, sp|Q5VU92|DC121_HUMAN	tr|A0A6J1Z034|A0A6J1Z034_ACIJB, tr|A0A6J1Z051|A0A6J1Z051_ACIJB
OG0000407	sp|O14983|AT2A1_HUMAN	tr|A0A6J1YQS5|A0A6J1YQS5_ACIJB
OG0000407	sp|P16615|AT2A2_HUMAN	tr|A0A6J1Y5J1|A0A6J1Y5J1_ACIJB
OG0000407	sp|Q93084|AT2A3_HUMAN	tr|A0A6J1XDJ0|A0A6J1XDJ0_ACIJB
OG0000408	sp|Q00537|CDK17_HUMAN	tr|A0A6J2AA95|A0A6J2AA95_ACIJB
OG0000408	sp|Q00536|CDK16_HUMAN	tr|A0A6J1YYH4|A0A6J1YYH4_ACIJB
OG0000408	sp|Q07002|CDK18_HUMAN	tr|A0A6J2AQ27|A0A6J2AQ27_ACIJB
OG0000409	sp|O95819|M4K4_HUMAN	tr|A0A6J2A6H6|A0A6J2A6H6_ACIJB
OG0000409	sp|Q9UKE5|TNIK_HUMAN	tr|A0A6J1ZKP2|A0A6J1ZKP2_ACIJB
OG0000409	sp|Q8N4C8|MINK1_HUMAN	tr|A0A6J1YGM8|A0A6J1YGM8_ACIJB
OG0000410	sp|P20036|DPA1_HUMAN	tr|A0A6J1Z9C3|A0A6J1Z9C3_ACIJB
OG0000410	sp|P01906|DQA2_HUMAN, sp|P01909|DQA1_HUMAN, sp|P06340|DOA_HUMAN	tr|A0A6I9ZVX3|A0A6I9ZVX3_ACIJB
OG0000411	sp|P10586|PTPRF_HUMAN	tr|A0A6J1ZCJ3|A0A6J1ZCJ3_ACIJB
OG0000411	sp|P23468|PTPRD_HUMAN	tr|A0A6J1YF09|A0A6J1YF09_ACIJB
OG0000411	sp|Q13332|PTPRS_HUMAN	tr|A0A6J1YLJ7|A0A6J1YLJ7_ACIJB
OG0000412	sp|Q96BY2|MOAP1_HUMAN	tr|A0A6J1ZYF9|A0A6J1ZYF9_ACIJB
OG0000412	sp|Q96PV4|PNMA5_HUMAN, sp|Q9UL41|PNMA3_HUMAN, sp|Q8ND90|PNMA1_HUMAN	tr|A0A6I9ZRT8|A0A6I9ZRT8_ACIJB
OG0000413	sp|O75369|FLNB_HUMAN	tr|A0A6I9ZKM5|A0A6I9ZKM5_ACIJB
OG0000413	sp|P21333|FLNA_HUMAN	tr|A0A6J1YV08|A0A6J1YV08_ACIJB
OG0000413	sp|Q14315|FLNC_HUMAN	tr|A0A6J2AS50|A0A6J2AS50_ACIJB
OG0000414	sp|O00469|PLOD2_HUMAN	tr|A0A6J1ZJ99|A0A6J1ZJ99_ACIJB
OG0000414	sp|Q02809|PLOD1_HUMAN	tr|A0A6J1ZFE5|A0A6J1ZFE5_ACIJB
OG0000414	sp|O60568|PLOD3_HUMAN	tr|A0A6J1XZI1|A0A6J1XZI1_ACIJB
OG0000415	sp|P13929|ENOB_HUMAN	tr|A0A6J1YGP3|A0A6J1YGP3_ACIJB
OG0000415	sp|P09104|ENOG_HUMAN	tr|A0A6J2ANM0|A0A6J2ANM0_ACIJB
OG0000415	sp|P06733|ENOA_HUMAN	tr|A0A6J1ZFS1|A0A6J1ZFS1_ACIJB
OG0000416	sp|Q9H6X2|ANTR1_HUMAN	tr|A0A6J2ADU6|A0A6J2ADU6_ACIJB
OG0000416	sp|A6NF34|ANTRL_HUMAN	tr|A0A6J1YVY3|A0A6J1YVY3_ACIJB, tr|A0A6J1ZP69|A0A6J1ZP69_ACIJB, tr|A0A6J1ZPH0|A0A6J1ZPH0_ACIJB
OG0000417	sp|P14867|GBRA1_HUMAN	tr|A0A6I9ZHV3|A0A6I9ZHV3_ACIJB
OG0000417	sp|P47869|GBRA2_HUMAN	tr|A0A6J0A7M7|A0A6J0A7M7_ACIJB
OG0000417	sp|P31644|GBRA5_HUMAN	tr|A0A6J2A4P0|A0A6J2A4P0_ACIJB
OG0000418	sp|Q9Y4C0|NRX3A_HUMAN	tr|A0A6J1ZY72|A0A6J1ZY72_ACIJB
OG0000418	sp|Q9ULB1|NRX1A_HUMAN	tr|A0A6J2AEA2|A0A6J2AEA2_ACIJB
OG0000418	sp|Q9P2S2|NRX2A_HUMAN	tr|A0A6J1YAJ3|A0A6J1YAJ3_ACIJB
OG0000419	sp|Q12926|ELAV2_HUMAN	tr|A0A6J1XR73|A0A6J1XR73_ACIJB
OG0000419	sp|P26378|ELAV4_HUMAN	tr|A0A6J1ZDA5|A0A6J1ZDA5_ACIJB
OG0000419	sp|Q14576|ELAV3_HUMAN	tr|A0A6J1YLJ8|A0A6J1YLJ8_ACIJB
OG0000420	sp|P47870|GBRB2_HUMAN	tr|A0A6J1XAJ2|A0A6J1XAJ2_ACIJB
OG0000420	sp|P28472|GBRB3_HUMAN	tr|A0A6J2A1R7|A0A6J2A1R7_ACIJB
OG0000420	sp|P18505|GBRB1_HUMAN	tr|A0A6J1Z546|A0A6J1Z546_ACIJB
OG0000421	sp|P01242|SOM2_HUMAN, sp|P01241|SOMA_HUMAN, sp|Q14406|CSHL_HUMAN, sp|P0DML3|CSH2_HUMAN, sp|P0DML2|CSH1_HUMAN	tr|A0A6J1YHH9|A0A6J1YHH9_ACIJB
OG0000422	sp|Q9H999|PANK3_HUMAN	tr|A0A6J1XBH2|A0A6J1XBH2_ACIJB
OG0000422	sp|Q9BZ23|PANK2_HUMAN	tr|A0A6J2A5F1|A0A6J2A5F1_ACIJB
OG0000422	sp|Q8TE04|PANK1_HUMAN	tr|A0A6I9ZKE6|A0A6I9ZKE6_ACIJB
OG0000423	tr|A0A2R8YFR7|A0A2R8YFR7_HUMAN, sp|A5YM69|ARG35_HUMAN, tr|A0A5F9ZGZ6|A0A5F9ZGZ6_HUMAN, sp|Q12774|ARHG5_HUMAN, tr|A0A2R8YF49|A0A2R8YF49_HUMAN	tr|A0A6J2ASF6|A0A6J2ASF6_ACIJB
OG0000425	sp|Q9H7M6|ZSWM4_HUMAN	tr|A0A6J1YPR3|A0A6J1YPR3_ACIJB
OG0000425	sp|Q9P217|ZSWM5_HUMAN	tr|A0A6J1ZFN8|A0A6J1ZFN8_ACIJB
OG0000425	sp|Q9HCJ5|ZSWM6_HUMAN	tr|A0A6J1XX84|A0A6J1XX84_ACIJB
OG0000426	sp|Q15165|PON2_HUMAN	tr|A0A6J2AD37|A0A6J2AD37_ACIJB
OG0000426	sp|P27169|PON1_HUMAN	tr|A0A6I9ZK34|A0A6I9ZK34_ACIJB
OG0000426	sp|Q15166|PON3_HUMAN	tr|A0A6J2AH40|A0A6J2AH40_ACIJB
OG0000427	sp|P0DTE7|AMY1B_HUMAN, sp|P0DTE8|AMY1C_HUMAN, sp|P0DUB6|AMY1A_HUMAN, sp|P19961|AMY2B_HUMAN, sp|P04746|AMYP_HUMAN	tr|A0A6I9ZED5|A0A6I9ZED5_ACIJB
OG0000428	sp|P51793|CLCN4_HUMAN	tr|A0A6J1Z190|A0A6J1Z190_ACIJB
OG0000428	sp|P51790|CLCN3_HUMAN	tr|A0A6I9ZUW3|A0A6I9ZUW3_ACIJB
OG0000428	sp|P51795|CLCN5_HUMAN	tr|A0A6J1YXR8|A0A6J1YXR8_ACIJB
OG0000429	sp|P29992|GNA11_HUMAN	tr|A0A6J1YIM7|A0A6J1YIM7_ACIJB
OG0000429	sp|O95837|GNA14_HUMAN	tr|A0A6J1XW35|A0A6J1XW35_ACIJB
OG0000429	sp|P50148|GNAQ_HUMAN	tr|A0A6J1XWH1|A0A6J1XWH1_ACIJB
OG0000430	sp|Q16280|CNGA2_HUMAN	tr|A0A6J0A7M2|A0A6J0A7M2_ACIJB
OG0000430	sp|P29973|CNGA1_HUMAN	tr|A0A6I9ZQN9|A0A6I9ZQN9_ACIJB
OG0000430	sp|Q16281|CNGA3_HUMAN	tr|A0A6J2AG46|A0A6J2AG46_ACIJB
OG0000431	sp|P01024|CO3_HUMAN	tr|A0A6J1YVS7|A0A6J1YVS7_ACIJB
OG0000431	sp|Q6ZMU1|C3P1_HUMAN, sp|P0C0L4|CO4A_HUMAN, sp|P0C0L5|CO4B_HUMAN	tr|A0A6J1ZC58|A0A6J1ZC58_ACIJB
OG0000432	sp|Q96NG5|ZN558_HUMAN, sp|Q8N988|ZN557_HUMAN, sp|A6NDX5|ZN840_HUMAN, sp|C9JBD0|KRBX1_HUMAN	tr|A0A6I9ZV89|A0A6I9ZV89_ACIJB, tr|A0A6J1YLH1|A0A6J1YLH1_ACIJB
OG0000433	sp|Q96MC6|MF14A_HUMAN	tr|A0A6J1ZAP2|A0A6J1ZAP2_ACIJB
OG0000433	sp|Q5SR56|MF14B_HUMAN, sp|Q5VZR4|MF14C_HUMAN	tr|A0A6J1XXB8|A0A6J1XXB8_ACIJB, tr|A0A6J1XX96|A0A6J1XX96_ACIJB
OG0000434	sp|Q04721|NOTC2_HUMAN, sp|P0DPK3|NT2NB_HUMAN, sp|Q7Z3S9|NT2NA_HUMAN, sp|P0DPK4|NT2NC_HUMAN, tr|A0A8I5KY86|A0A8I5KY86_HUMAN	tr|A0A6J1Z950|A0A6J1Z950_ACIJB
OG0000435	sp|P20702|ITAX_HUMAN	tr|A0A6I9ZVD8|A0A6I9ZVD8_ACIJB
OG0000435	sp|Q13349|ITAD_HUMAN	tr|A0A6J1YRQ8|A0A6J1YRQ8_ACIJB
OG0000435	sp|P11215|ITAM_HUMAN	tr|A0A6I9ZZR8|A0A6I9ZZR8_ACIJB
OG0000436	sp|Q96JD6|AKCL2_HUMAN	tr|A0A6J2AI93|A0A6J2AI93_ACIJB
OG0000436	sp|O60218|AK1BA_HUMAN, sp|C9JRZ8|AK1BF_HUMAN, sp|P15121|ALDR_HUMAN	tr|A0A6I9ZTP5|A0A6I9ZTP5_ACIJB
OG0000437	sp|A4QPB2|LRP5L_HUMAN	tr|A0A6J2ASV8|A0A6J2ASV8_ACIJB
OG0000437	sp|O75581|LRP6_HUMAN	tr|A0A6J1XFW9|A0A6J1XFW9_ACIJB
OG0000437	sp|O75197|LRP5_HUMAN	tr|A0A6J1Y8M7|A0A6J1Y8M7_ACIJB
OG0000438	sp|Q5VST6|AB17B_HUMAN	tr|A0A6J1XWL3|A0A6J1XWL3_ACIJB
OG0000438	sp|Q96GS6|AB17A_HUMAN	tr|A0A6J1YM67|A0A6J1YM67_ACIJB
OG0000438	sp|Q6PCB6|AB17C_HUMAN	tr|A0A6I9ZEF3|A0A6I9ZEF3_ACIJB
OG0000439	sp|Q2PZI1|D19L1_HUMAN	tr|A0A6J2AR65|A0A6J2AR65_ACIJB
OG0000439	sp|Q6ZN68|D19P2_HUMAN, sp|Q6NXN4|D19P1_HUMAN, sp|Q6NUT2|D19L2_HUMAN	tr|A0A6I9ZK11|A0A6I9ZK11_ACIJB
OG0000440	sp|O43448|KCAB3_HUMAN	tr|A0A6J1YEA9|A0A6J1YEA9_ACIJB
OG0000440	sp|Q13303|KCAB2_HUMAN	tr|A0A6J1ZJG4|A0A6J1ZJG4_ACIJB
OG0000440	sp|Q14722|KCAB1_HUMAN	tr|A0A6J1ZJU9|A0A6J1ZJU9_ACIJB
OG0000441	sp|Q9Y243|AKT3_HUMAN	tr|A0A6J1YBT8|A0A6J1YBT8_ACIJB
OG0000441	sp|P31749|AKT1_HUMAN	tr|A0A6J1ZZG3|A0A6J1ZZG3_ACIJB
OG0000441	sp|P31751|AKT2_HUMAN	tr|A0A6J1Y850|A0A6J1Y850_ACIJB
OG0000442	sp|Q9Y2E4|DIP2C_HUMAN	tr|A0A6J2AGL5|A0A6J2AGL5_ACIJB
OG0000442	sp|Q14689|DIP2A_HUMAN	tr|A0A6J1XY02|A0A6J1XY02_ACIJB
OG0000442	sp|Q9P265|DIP2B_HUMAN	tr|A0A6J1XHG4|A0A6J1XHG4_ACIJB
OG0000443	sp|P54315|LIPR1_HUMAN	tr|A0A6I9ZN05|A0A6I9ZN05_ACIJB
OG0000443	sp|P54317|LIPR2_HUMAN	tr|A0A6J1ZNM3|A0A6J1ZNM3_ACIJB
OG0000443	sp|P16233|LIPP_HUMAN	tr|A0A6I9ZPM4|A0A6I9ZPM4_ACIJB
OG0000444	sp|Q92904|DAZL_HUMAN, sp|Q9NR90|DAZ3_HUMAN, sp|Q86SG3|DAZ4_HUMAN, sp|Q9NQZ3|DAZ1_HUMAN, sp|Q13117|DAZ2_HUMAN	tr|A0A6I9ZJM7|A0A6I9ZJM7_ACIJB
OG0000445	sp|P52907|CAZA1_HUMAN	tr|A0A6I9ZNA6|A0A6I9ZNA6_ACIJB, tr|A0A6J1Z892|A0A6J1Z892_ACIJB, tr|A0A6I9ZLP8|A0A6I9ZLP8_ACIJB
OG0000445	sp|P47755|CAZA2_HUMAN	tr|A0A6J2AP20|A0A6J2AP20_ACIJB
OG0000446	sp|O43451|MGA_HUMAN	tr|A0A6I9ZJK4|A0A6I9ZJK4_ACIJB
OG0000446	sp|P14410|SUIS_HUMAN	tr|A0A6J0A6K6|A0A6J0A6K6_ACIJB
OG0000446	sp|Q2M2H8|MGAL_HUMAN	tr|A0A6J2ANM3|A0A6J2ANM3_ACIJB
OG0000447	sp|Q12840|KIF5A_HUMAN	tr|A0A6J2ABK7|A0A6J2ABK7_ACIJB
OG0000447	sp|P33176|KINH_HUMAN	tr|A0A6I9ZX06|A0A6I9ZX06_ACIJB
OG0000447	sp|O60282|KIF5C_HUMAN	tr|A0A6J1Z2C6|A0A6J1Z2C6_ACIJB
OG0000448	sp|Q15935|ZNF77_HUMAN	tr|A0A6J1YXT8|A0A6J1YXT8_ACIJB, tr|A0A6J1YJT3|A0A6J1YJT3_ACIJB, tr|A0A6J1YLD8|A0A6J1YLD8_ACIJB, tr|A0A6I9ZZR0|A0A6I9ZZR0_ACIJB, tr|A0A6J0A052|A0A6J0A052_ACIJB
OG0000449	sp|Q96G04|EF2KT_HUMAN, sp|A6NEL3|F86C2_HUMAN, sp|Q9NVL1|F86C1_HUMAN, sp|P0C5J1|F86B2_HUMAN, sp|Q8N7N1|F86B1_HUMAN	tr|A0A6J1Y475|A0A6J1Y475_ACIJB
OG0000450	sp|P54762|EPHB1_HUMAN	tr|A0A6J1ZKI5|A0A6J1ZKI5_ACIJB
OG0000450	sp|P54753|EPHB3_HUMAN	tr|A0A6J1ZI73|A0A6J1ZI73_ACIJB
OG0000450	sp|P29323|EPHB2_HUMAN	tr|A0A6J1ZEP9|A0A6J1ZEP9_ACIJB
OG0000451	sp|P11908|PRPS2_HUMAN	tr|A0A6J1YYH7|A0A6J1YYH7_ACIJB
OG0000451	sp|P21108|PRPS3_HUMAN	tr|A0A6J0A2F8|A0A6J0A2F8_ACIJB
OG0000451	sp|P60891|PRPS1_HUMAN	tr|A0A6J0A1R7|A0A6J0A1R7_ACIJB
OG0000452	sp|O75678|RFPL2_HUMAN, sp|O75677|RFPL1_HUMAN, sp|O75679|RFPL3_HUMAN, sp|A6NLU0|RFPLA_HUMAN, sp|F8VTS6|RFAL1_HUMAN	tr|A0A6I9ZY56|A0A6I9ZY56_ACIJB
OG0000453	sp|P07098|LIPG_HUMAN	tr|A0A6I9ZYX6|A0A6I9ZYX6_ACIJB
OG0000453	sp|Q5VXJ0|LIPK_HUMAN	tr|A0A6I9ZY73|A0A6I9ZY73_ACIJB
OG0000453	sp|Q5W064|LIPJ_HUMAN	tr|A0A6I9ZY62|A0A6I9ZY62_ACIJB
OG0000454	sp|Q16666|IF16_HUMAN, sp|Q6K0P9|IFIX_HUMAN, sp|P41218|MNDA_HUMAN, sp|W6CW81|PYDC5_HUMAN, sp|O14862|AIM2_HUMAN	tr|A0A6J0A8S9|A0A6J0A8S9_ACIJB
OG0000455	sp|P21462|FPR1_HUMAN, sp|Q8NGA4|G32P1_HUMAN, sp|O75388|GPR32_HUMAN, sp|P25089|FPR3_HUMAN, sp|P25090|FPR2_HUMAN	tr|A0A6J1XKF6|A0A6J1XKF6_ACIJB
OG0000456	sp|Q8IVF7|FMNL3_HUMAN	tr|A0A6J1XH98|A0A6J1XH98_ACIJB
OG0000456	sp|O95466|FMNL1_HUMAN	tr|A0A6J1YIA2|A0A6J1YIA2_ACIJB
OG0000456	sp|Q96PY5|FMNL2_HUMAN	tr|A0A6J1Z2F8|A0A6J1Z2F8_ACIJB
OG0000457	sp|Q8IUF1|ZNG1B_HUMAN, sp|Q9BRT8|ZNG1A_HUMAN, sp|Q5RIA9|ZNG1E_HUMAN, sp|Q5JTY5|ZNG1C_HUMAN, sp|Q4V339|ZNG1F_HUMAN	tr|A0A6I9ZET5|A0A6I9ZET5_ACIJB
OG0000458	sp|Q3ZCU0|GVQW3_HUMAN, sp|Q8N769|CN178_HUMAN, sp|Q9H2J1|CI037_HUMAN, sp|Q6ZUF6|NC336_HUMAN, sp|Q5SR53|CA200_HUMAN	tr|A0A6I9ZWC6|A0A6I9ZWC6_ACIJB
OG0000459	sp|A6NNY8|UBP27_HUMAN	tr|A0A6J1Z0T3|A0A6J1Z0T3_ACIJB
OG0000459	sp|Q9UPT9|UBP22_HUMAN	tr|A0A6J1YG91|A0A6J1YG91_ACIJB
OG0000459	sp|Q70EK9|UBP51_HUMAN	tr|A0A6J0AAN3|A0A6J0AAN3_ACIJB
OG0000471	sp|Q8NHV1|GIMA7_HUMAN	tr|A0A6J1YSB0|A0A6J1YSB0_ACIJB, tr|A0A6J1YV17|A0A6J1YV17_ACIJB, tr|A0A6J1YU81|A0A6J1YU81_ACIJB, tr|A0A6J1YUG1|A0A6J1YUG1_ACIJB
OG0000472	sp|Q8NGQ5|OR9Q1_HUMAN	tr|A0A6I9ZZI3|A0A6I9ZZI3_ACIJB
OG0000472	sp|Q8NGE9|OR9Q2_HUMAN	tr|A0A6J0A0G7|A0A6J0A0G7_ACIJB, tr|A0A6I9ZW41|A0A6I9ZW41_ACIJB
OG0000473	sp|Q9NZH5|PTTG2_HUMAN, sp|Q9NZH4|PTTG3_HUMAN, sp|O95997|PTTG1_HUMAN	tr|A0A6J1YQA9|A0A6J1YQA9_ACIJB, tr|A0A6I9ZDW1|A0A6I9ZDW1_ACIJB
OG0000474	sp|Q5H9J9|T11X2_HUMAN	tr|A0A6I9ZPM0|A0A6I9ZPM0_ACIJB
OG0000474	sp|B4DZS4|T11X1_HUMAN, sp|Q8WWU5|TCP11_HUMAN	tr|A0A6J1ZBR7|A0A6J1ZBR7_ACIJB
OG0000475	sp|Q9H596|DUS21_HUMAN	tr|A0A6J1YXJ2|A0A6J1YXJ2_ACIJB
OG0000475	sp|Q8NEJ0|DUS18_HUMAN	tr|A0A6J1ZAM7|A0A6J1ZAM7_ACIJB, tr|A0A6J0A442|A0A6J0A442_ACIJB
OG0000476	sp|P52736|ZN133_HUMAN	tr|A0A6I9ZD27|A0A6I9ZD27_ACIJB
OG0000476	sp|Q9Y3M9|ZN337_HUMAN, sp|P10072|ZN875_HUMAN	tr|A0A6I9ZU93|A0A6I9ZU93_ACIJB
OG0000477	sp|Q8TD46|MO2R1_HUMAN, sp|Q6Q8B3|MO2R2_HUMAN	tr|A0A6J1YW24|A0A6J1YW24_ACIJB, tr|A0A6J2ATF0|A0A6J2ATF0_ACIJB, tr|A0A6J1YVM6|A0A6J1YVM6_ACIJB
OG0000478	sp|Q6UXB1|IGFL3_HUMAN, sp|Q6UWQ7|IGFL2_HUMAN, sp|Q6B9Z1|IGFL4_HUMAN	tr|A0A6I9ZNW4|A0A6I9ZNW4_ACIJB, tr|A0A6I9ZM92|A0A6I9ZM92_ACIJB
OG0000480	sp|P17041|ZNF32_HUMAN	tr|A0A6J1ZQC8|A0A6J1ZQC8_ACIJB
OG0000480	sp|Q96EG3|ZN837_HUMAN	tr|A0A6J1Z2I4|A0A6J1Z2I4_ACIJB, tr|A0A6J1Z2K8|A0A6J1Z2K8_ACIJB
OG0000481	sp|Q96DL1|NXPE2_HUMAN	tr|A0A6J1XI74|A0A6J1XI74_ACIJB
OG0000481	sp|Q6UWF7|NXPE4_HUMAN, sp|Q8N323|NXPE1_HUMAN	tr|A0A6J1XI62|A0A6J1XI62_ACIJB
OG0000482	sp|Q6ZWK6|TM11F_HUMAN	tr|A0A6J1ZA06|A0A6J1ZA06_ACIJB, tr|A0A6I9ZWP5|A0A6I9ZWP5_ACIJB, tr|A0A6I9ZX35|A0A6I9ZX35_ACIJB, tr|A0A6J1Z7T3|A0A6J1Z7T3_ACIJB
OG0000483	sp|Q03001|DYST_HUMAN	tr|A0A6J1Z995|A0A6J1Z995_ACIJB
OG0000483	sp|Q9UPN3|MACF1_HUMAN	tr|A0A6J0AC78|A0A6J0AC78_ACIJB, tr|A0A6J1ZF86|A0A6J1ZF86_ACIJB
OG0000484	sp|Q9UHI5|LAT2_HUMAN	tr|A0A6J0A7P8|A0A6J0A7P8_ACIJB
OG0000484	sp|Q9NS82|AAA1_HUMAN	tr|A0A6I9ZW29|A0A6I9ZW29_ACIJB, tr|A0A6J1Y7W9|A0A6J1Y7W9_ACIJB
OG0000485	sp|A6NL99|AQP73_HUMAN, sp|A0A075B734|AQP7B_HUMAN, tr|Q8WX69|Q8WX69_HUMAN, sp|O14520|AQP7_HUMAN	tr|A0A6I9ZU02|A0A6I9ZU02_ACIJB
OG0000486	tr|A0A1W2PPD8|A0A1W2PPD8_HUMAN, sp|B2RXH2|KDM4E_HUMAN, sp|Q6B0I6|KDM4D_HUMAN	tr|A0A6J1XTY1|A0A6J1XTY1_ACIJB, tr|A0A6J1XSF5|A0A6J1XSF5_ACIJB
OG0000487	sp|Q9P2J3|KLHL9_HUMAN	tr|A0A6I9ZP07|A0A6I9ZP07_ACIJB
OG0000487	sp|Q8N4N3|KLH36_HUMAN, sp|Q9P2N7|KLH13_HUMAN	tr|A0A6I9ZCJ9|A0A6I9ZCJ9_ACIJB
OG0000488	sp|P62888|RL30_HUMAN	tr|A0A6J2AKQ1|A0A6J2AKQ1_ACIJB, tr|A0A6J0A2Q8|A0A6J0A2Q8_ACIJB, tr|A0A6J1Z7A9|A0A6J1Z7A9_ACIJB, tr|A0A6J0A5V1|A0A6J0A5V1_ACIJB
OG0000489	sp|O43236|SEPT4_HUMAN	tr|A0A6J1XC31|A0A6J1XC31_ACIJB
OG0000489	sp|Q99719|SEPT5_HUMAN	tr|A0A6J1YVF2|A0A6J1YVF2_ACIJB, tr|A0A6J1Z090|A0A6J1Z090_ACIJB
OG0000490	sp|A0A0J9YWL9|TX13C_HUMAN, sp|A0A0J9YY54|TX13D_HUMAN	tr|A0A6J1YXY8|A0A6J1YXY8_ACIJB, tr|A0A6J1Z1C4|A0A6J1Z1C4_ACIJB, tr|A0A6J1Z087|A0A6J1Z087_ACIJB
OG0000491	sp|A8TX70|CO6A5_HUMAN	tr|A0A6I9ZP79|A0A6I9ZP79_ACIJB
OG0000491	sp|A6NMZ7|CO6A6_HUMAN	tr|A0A6J1ZN78|A0A6J1ZN78_ACIJB, tr|A0A6J1ZLX0|A0A6J1ZLX0_ACIJB
