Orthogroup	Homo_sapiens	Canis_lupus_familiaris
OG0000316	sp|Q9BRT8|ZNG1A_HUMAN, sp|Q4V339|ZNG1F_HUMAN, sp|Q5JTY5|ZNG1C_HUMAN, sp|Q5RIA9|ZNG1E_HUMAN, sp|Q8IUF1|ZNG1B_HUMAN	tr|A0A8I3PAU9|A0A8I3PAU9_CANLF, tr|A0A8I3MKV1|A0A8I3MKV1_CANLF
OG0000317	sp|P86496|PR20A_HUMAN, sp|P86479|PR20C_HUMAN, sp|P86480|PR20D_HUMAN, sp|P86481|PR20B_HUMAN, sp|P86478|PR20E_HUMAN, sp|P0DPQ3|PR20G_HUMAN	tr|A0A8I3NQT5|A0A8I3NQT5_CANLF
OG0000318	sp|Q8IYM9|TRI22_HUMAN	tr|A0A8I3PE47|A0A8I3PE47_CANLF
OG0000318	sp|Q9BYJ4|TRI34_HUMAN	tr|A0A8P0N8Q1|A0A8P0N8Q1_CANLF
OG0000318	sp|Q9C035|TRIM5_HUMAN, sp|Q9C030|TRIM6_HUMAN	tr|A0A8I3P879|A0A8I3P879_CANLF
OG0000319	sp|Q96LB1|MRGX2_HUMAN, sp|Q96LA9|MRGX4_HUMAN, sp|Q96LB0|MRGX3_HUMAN, sp|Q96LB2|MRGX1_HUMAN, sp|Q86SM8|MRGRE_HUMAN, sp|P35410|MAS1L_HUMAN	tr|A0A8I3P4E8|A0A8I3P4E8_CANLF
OG0000320	sp|Q5T2L2|AKCL1_HUMAN, sp|P51857|AK1D1_HUMAN, sp|Q04828|AK1C1_HUMAN, sp|P52895|AK1C2_HUMAN, sp|P42330|AK1C3_HUMAN, sp|P17516|AK1C4_HUMAN	tr|A0A8I3MRB2|A0A8I3MRB2_CANLF
OG0000327	sp|P80098|CCL7_HUMAN	sp|Q68Y88|CCL13_CANLF
OG0000327	sp|P51671|CCL11_HUMAN, sp|P13500|CCL2_HUMAN	tr|A0A8I3NHL1|A0A8I3NHL1_CANLF, sp|P52203|CCL2_CANLF
OG0000330	sp|P54793|ARSF_HUMAN	tr|A0A8P0ND70|A0A8P0ND70_CANLF, tr|A0A8I3S3Z3|A0A8I3S3Z3_CANLF
OG0000330	sp|P51690|ARSL_HUMAN, sp|P51689|ARSD_HUMAN	tr|A0A8I3PN86|A0A8I3PN86_CANLF
OG0000331	sp|Q969J2|ZKSC4_HUMAN, sp|Q9BRR0|ZKSC3_HUMAN	tr|A0A8I3NS64|A0A8I3NS64_CANLF, tr|A0A8P0SFD2|A0A8P0SFD2_CANLF, tr|A0A8I3RZG2|A0A8I3RZG2_CANLF, tr|A0A8P0PHP9|A0A8P0PHP9_CANLF
OG0000332	sp|Q7Z5H5|VN1R4_HUMAN	tr|Q8MIM7|Q8MIM7_CANLF
OG0000332	sp|Q9BXE9|VN1R3_HUMAN, sp|Q9GZP7|VN1R1_HUMAN, sp|Q8NFZ6|VN1R2_HUMAN	tr|A0A8I3MV34|A0A8I3MV34_CANLF
OG0000333	sp|P26038|MOES_HUMAN	tr|A0A8I3PWU6|A0A8I3PWU6_CANLF
OG0000333	sp|P15311|EZRI_HUMAN	tr|A0A8P0P204|A0A8P0P204_CANLF
OG0000333	sp|P35241|RADI_HUMAN	tr|A0A8I3MN27|A0A8I3MN27_CANLF
OG0000335	sp|Q9Y6M7|S4A7_HUMAN	tr|A0A8P0SB47|A0A8P0SB47_CANLF
OG0000335	sp|Q6U841|S4A10_HUMAN	tr|A0A8I3Q4M6|A0A8I3Q4M6_CANLF
OG0000335	sp|Q2Y0W8|S4A8_HUMAN	tr|A0A8P0SCZ6|A0A8P0SCZ6_CANLF
OG0000337	sp|Q13003|GRIK3_HUMAN	tr|A0A8I3QTN5|A0A8I3QTN5_CANLF
OG0000337	sp|P39086|GRIK1_HUMAN	tr|A0A8I3P910|A0A8I3P910_CANLF
OG0000337	sp|Q13002|GRIK2_HUMAN	tr|A0A8I3N665|A0A8I3N665_CANLF
OG0000338	sp|O43448|KCAB3_HUMAN	tr|A0A8I3PV26|A0A8I3PV26_CANLF
OG0000338	sp|Q14722|KCAB1_HUMAN	tr|A0A8I3PCB8|A0A8I3PCB8_CANLF
OG0000338	sp|Q13303|KCAB2_HUMAN	tr|A0A8I3PHK5|A0A8I3PHK5_CANLF
OG0000340	sp|P10635|CP2D6_HUMAN, tr|A0A1B0GTQ1|A0A1B0GTQ1_HUMAN, sp|A0A087X1C5|CP2D7_HUMAN, tr|A0A0G2JQZ4|A0A0G2JQZ4_HUMAN	sp|Q29473|CP2DF_CANLF, tr|A0A8I3NSF3|A0A8I3NSF3_CANLF
OG0000342	sp|Q9P2U7|VGLU1_HUMAN	tr|A0A8I3PN97|A0A8I3PN97_CANLF
OG0000342	sp|Q9P2U8|VGLU2_HUMAN	tr|A0A8I3S6E9|A0A8I3S6E9_CANLF
OG0000342	sp|Q8NDX2|VGLU3_HUMAN	tr|A0A8I3N2M8|A0A8I3N2M8_CANLF
OG0000343	sp|Q9NSD9|SYFB_HUMAN	tr|A0A8P0PSH6|A0A8P0PSH6_CANLF, tr|A0A8I3N3V5|A0A8I3N3V5_CANLF, tr|A0A8I3RZY9|A0A8I3RZY9_CANLF, tr|A0A8I3NA09|A0A8I3NA09_CANLF, tr|A0A8P0SKF3|A0A8P0SKF3_CANLF
OG0000344	sp|P00167|CYB5_HUMAN	tr|A0A8I3PRB6|A0A8I3PRB6_CANLF, tr|A0A8I3Q0F4|A0A8I3Q0F4_CANLF, tr|A0A8I3RXM0|A0A8I3RXM0_CANLF, tr|A0A8P0NQ36|A0A8P0NQ36_CANLF, tr|D9ILX1|D9ILX1_CANLF
OG0000345	sp|O00292|LFTY2_HUMAN, sp|O75610|LFTY1_HUMAN	tr|A0A8I3ND38|A0A8I3ND38_CANLF, tr|A0A8P0PPG8|A0A8P0PPG8_CANLF, tr|A0A8P0NHK2|A0A8P0NHK2_CANLF, tr|A0A8I3RUX2|A0A8I3RUX2_CANLF
OG0000347	sp|Q9Y657|SPIN1_HUMAN	tr|A0A8P0TVF1|A0A8P0TVF1_CANLF
OG0000347	sp|Q5JUX0|SPIN3_HUMAN, sp|Q99865|SPI2A_HUMAN, sp|Q9BPZ2|SPI2B_HUMAN	tr|A0A8I3S8S6|A0A8I3S8S6_CANLF
OG0000348	sp|P36578|RL4_HUMAN	tr|A0A8I3P247|A0A8I3P247_CANLF, tr|A0A8I3SA72|A0A8I3SA72_CANLF, tr|A0A8P0STQ1|A0A8P0STQ1_CANLF, sp|Q28346|RL4_CANLF, tr|A0A8I3RZX6|A0A8I3RZX6_CANLF
OG0000349	sp|P10826|RARB_HUMAN	tr|A0A8I3P9F9|A0A8I3P9F9_CANLF
OG0000349	sp|P13631|RARG_HUMAN	tr|A0A8I3S4U9|A0A8I3S4U9_CANLF
OG0000349	sp|P10276|RARA_HUMAN	tr|A0A8I3MYI9|A0A8I3MYI9_CANLF
OG0000351	sp|Q9GZN6|S6A16_HUMAN	tr|A0A8P0N6I2|A0A8P0N6I2_CANLF, tr|A0A8I3MFK9|A0A8I3MFK9_CANLF, tr|A0A8I3MUQ2|A0A8I3MUQ2_CANLF, tr|A0A8P0N6I8|A0A8P0N6I8_CANLF, tr|A0A8I3MJZ0|A0A8I3MJZ0_CANLF
OG0000352	sp|P51681|CCR5_HUMAN	sp|Q5ECR9|CCR5_CANLF
OG0000352	sp|P41597|CCR2_HUMAN, sp|P51685|CCR8_HUMAN, sp|O00590|ACKR2_HUMAN	tr|A0A8I3NHP0|A0A8I3NHP0_CANLF
OG0000353	sp|Q9BW72|HIG2A_HUMAN, sp|Q4VC39|HIG2B_HUMAN	tr|A0A8I3RZ07|A0A8I3RZ07_CANLF, tr|A0A8I3NJ75|A0A8I3NJ75_CANLF, tr|A0A8I3NPH6|A0A8I3NPH6_CANLF, tr|A0A8P0TTD0|A0A8P0TTD0_CANLF
OG0000355	sp|Q96RD1|OR6C1_HUMAN	tr|A0A8I3NN02|A0A8I3NN02_CANLF, tr|A0A8I3PIX2|A0A8I3PIX2_CANLF, tr|A0A8I3NMD6|A0A8I3NMD6_CANLF, tr|A0A8I3PE21|A0A8I3PE21_CANLF, tr|A0A8I3NGM7|A0A8I3NGM7_CANLF
OG0000356	sp|P61601|NCALD_HUMAN	tr|A0A8I3N7Z3|A0A8I3N7Z3_CANLF
OG0000356	sp|Q9UMX6|GUC1B_HUMAN, sp|P84074|HPCA_HUMAN, sp|P37235|HPCL1_HUMAN	tr|A0A8I3PSJ2|A0A8I3PSJ2_CANLF
OG0000357	sp|O95340|PAPS2_HUMAN	tr|A0A8P0T059|A0A8P0T059_CANLF, tr|A0A8I3Q7N2|A0A8I3Q7N2_CANLF
OG0000357	sp|O43252|PAPS1_HUMAN	tr|A0A8I3Q4M7|A0A8I3Q4M7_CANLF, tr|A0A8P0NXQ1|A0A8P0NXQ1_CANLF
OG0000358	sp|Q8NGI0|O52N2_HUMAN	tr|A0A8I3MZ14|A0A8I3MZ14_CANLF, tr|A0A8P0N8T9|A0A8P0N8T9_CANLF, tr|A0A8P0N8X6|A0A8P0N8X6_CANLF, tr|A0A8I3N1W4|A0A8I3N1W4_CANLF, tr|A0A8I3MTZ7|A0A8I3MTZ7_CANLF
OG0000359	sp|Q07954|LRP1_HUMAN	tr|A0A8P0S657|A0A8P0S657_CANLF, tr|A0A8I3N9S8|A0A8I3N9S8_CANLF
OG0000359	sp|Q9NZR2|LRP1B_HUMAN	tr|A0A8P0N876|A0A8P0N876_CANLF, tr|A0A8I3NE65|A0A8I3NE65_CANLF
OG0000361	sp|P18505|GBRB1_HUMAN	tr|A0A8I3MZR1|A0A8I3MZR1_CANLF
OG0000361	sp|P47870|GBRB2_HUMAN	tr|A0A8P0T6D2|A0A8P0T6D2_CANLF
OG0000361	sp|P28472|GBRB3_HUMAN	tr|A0A8I3S326|A0A8I3S326_CANLF
OG0000363	sp|O75369|FLNB_HUMAN	tr|A0A8I3S4M6|A0A8I3S4M6_CANLF
OG0000363	sp|P21333|FLNA_HUMAN	tr|A0A8I3Q4P5|A0A8I3Q4P5_CANLF
OG0000363	sp|Q14315|FLNC_HUMAN	tr|A0A8I3PJ64|A0A8I3PJ64_CANLF
OG0000364	sp|Q10981|FUT2_HUMAN	tr|A0A8I3MCT3|A0A8I3MCT3_CANLF, tr|A0A8P0PMH3|A0A8P0PMH3_CANLF
OG0000364	sp|P19526|FUT1_HUMAN	tr|A0A8P0N6N4|A0A8P0N6N4_CANLF, tr|A0A8I3MFN9|A0A8I3MFN9_CANLF
OG0000366	sp|P53779|MK10_HUMAN	tr|A0A8P0PCR7|A0A8P0PCR7_CANLF
OG0000366	sp|P45984|MK09_HUMAN	tr|A0A8I3MZT9|A0A8I3MZT9_CANLF
OG0000366	sp|P45983|MK08_HUMAN	tr|A0A8I3NY64|A0A8I3NY64_CANLF
OG0000367	sp|Q6ZUM4|RHG27_HUMAN	tr|A0A8P0SIL6|A0A8P0SIL6_CANLF, tr|A0A8I3MYE5|A0A8I3MYE5_CANLF, tr|A0A8P0P7Y5|A0A8P0P7Y5_CANLF, tr|A0A8I3NNM3|A0A8I3NNM3_CANLF, tr|A0A8I3S6F6|A0A8I3S6F6_CANLF
OG0000368	sp|Q5MIZ7|P4R3B_HUMAN	tr|A0A8I3RWS5|A0A8I3RWS5_CANLF
OG0000368	sp|Q6ZMV5|P4R3C_HUMAN	tr|A0A8I3Q818|A0A8I3Q818_CANLF
OG0000368	sp|Q6IN85|P4R3A_HUMAN	tr|A0A8I3NRE9|A0A8I3NRE9_CANLF
OG0000369	sp|Q8TDW7|FAT3_HUMAN	tr|A0A8I3S3J6|A0A8I3S3J6_CANLF, tr|A0A8P0T3P2|A0A8P0T3P2_CANLF
OG0000369	sp|Q14517|FAT1_HUMAN	tr|A0A8I3PCK9|A0A8I3PCK9_CANLF, tr|A0A8P0N9U4|A0A8P0N9U4_CANLF
OG0000370	sp|Q6KCM7|SCMC2_HUMAN	tr|A0A8P0NUP3|A0A8P0NUP3_CANLF
OG0000370	sp|Q6NUK1|SCMC1_HUMAN	tr|A0A8I3N0Y2|A0A8I3N0Y2_CANLF
OG0000370	sp|Q9BV35|SCMC3_HUMAN	tr|A0A8I3N616|A0A8I3N616_CANLF
OG0000372	sp|O60282|KIF5C_HUMAN	tr|A0A8I3MX14|A0A8I3MX14_CANLF
OG0000372	sp|P33176|KINH_HUMAN	tr|A0A8I3N413|A0A8I3N413_CANLF
OG0000372	sp|Q12840|KIF5A_HUMAN	tr|A0A8I3NMT0|A0A8I3NMT0_CANLF
OG0000373	tr|A0A140T8X8|A0A140T8X8_HUMAN, tr|A0A0G2JKD1|A0A0G2JKD1_HUMAN, tr|A0A0G2JJF7|A0A0G2JJF7_HUMAN, sp|Q5SSG8|MUC21_HUMAN	tr|A0A8P0S6T4|A0A8P0S6T4_CANLF, tr|A0A8I3N886|A0A8I3N886_CANLF
OG0000374	sp|Q13490|BIRC2_HUMAN	tr|A0A8I3MDM0|A0A8I3MDM0_CANLF
OG0000374	sp|Q13075|BIRC1_HUMAN, sp|Q9NPP4|NLRC4_HUMAN, sp|Q13489|BIRC3_HUMAN	sp|A1E2V0|BIRC3_CANLF
OG0000375	sp|Q9UP38|FZD1_HUMAN	tr|A0A8I3NK38|A0A8I3NK38_CANLF
OG0000375	sp|O75084|FZD7_HUMAN	tr|A0A8P0NLI2|A0A8P0NLI2_CANLF
OG0000375	sp|Q14332|FZD2_HUMAN	tr|A0A8I3N4R2|A0A8I3N4R2_CANLF
OG0000376	sp|P51795|CLCN5_HUMAN	tr|A0A8I3Q8R4|A0A8I3Q8R4_CANLF
OG0000376	sp|P51793|CLCN4_HUMAN	tr|A0A8I3PNF9|A0A8I3PNF9_CANLF
OG0000376	sp|P51790|CLCN3_HUMAN	tr|A0A8I3Q2Q1|A0A8I3Q2Q1_CANLF
OG0000377	sp|Q9BVG4|PBDC1_HUMAN	tr|A0A8I3PMI5|A0A8I3PMI5_CANLF, tr|A0A8P0PCE9|A0A8P0PCE9_CANLF, tr|A0A8P0TPT7|A0A8P0TPT7_CANLF, tr|A0A8I3Q921|A0A8I3Q921_CANLF, tr|A0A8P0PHI9|A0A8P0PHI9_CANLF
OG0000378	sp|Q9NZP5|O5AC2_HUMAN, sp|P0C628|O5AC1_HUMAN	tr|A0A8I3P660|A0A8I3P660_CANLF, tr|A0A8P0NRY0|A0A8P0NRY0_CANLF, tr|A0A8I3RYZ3|A0A8I3RYZ3_CANLF, tr|A0A8P0SUJ3|A0A8P0SUJ3_CANLF
OG0000379	sp|P05186|PPBT_HUMAN	tr|A0A8I3MGB5|A0A8I3MGB5_CANLF
OG0000379	sp|P10696|PPBN_HUMAN, sp|P05187|PPB1_HUMAN, sp|P09923|PPBI_HUMAN	tr|A0A8I3PK10|A0A8I3PK10_CANLF
OG0000380	sp|O00483|NDUA4_HUMAN	tr|A0A8I3MZU1|A0A8I3MZU1_CANLF, tr|A0A8I3P6P5|A0A8I3P6P5_CANLF, tr|A0A8P0NXJ3|A0A8P0NXJ3_CANLF, tr|A0A8I3P9C2|A0A8I3P9C2_CANLF, tr|A0A8I3PWS0|A0A8I3PWS0_CANLF
OG0000381	sp|P11217|PYGM_HUMAN	tr|A0A8I3Q2T0|A0A8I3Q2T0_CANLF
OG0000381	sp|P06737|PYGL_HUMAN	tr|A0A8I3N518|A0A8I3N518_CANLF
OG0000381	sp|P11216|PYGB_HUMAN	tr|A0A8I3Q024|A0A8I3Q024_CANLF
OG0000382	sp|P20151|KLK2_HUMAN, sp|P07288|KLK3_HUMAN, sp|P06870|KLK1_HUMAN	tr|A0A8I3NXG0|A0A8I3NXG0_CANLF, sp|P09582|ESTA_CANLF, tr|A0A8P0TGN3|A0A8P0TGN3_CANLF
OG0000384	sp|Q92913|FGF13_HUMAN	tr|A0A8I3Q444|A0A8I3Q444_CANLF
OG0000384	sp|Q92915|FGF14_HUMAN	tr|A0A8I3PYP1|A0A8I3PYP1_CANLF
OG0000384	sp|P61328|FGF12_HUMAN	tr|A0A8I3PK58|A0A8I3PK58_CANLF
OG0000385	sp|Q14141|SEPT6_HUMAN	tr|A0A8I3PFP1|A0A8I3PFP1_CANLF
OG0000385	sp|Q92599|SEPT8_HUMAN	tr|A0A8P0T842|A0A8P0T842_CANLF
OG0000385	sp|Q9NVA2|SEP11_HUMAN	tr|A0A8P0NB20|A0A8P0NB20_CANLF
OG0000386	sp|P78368|KC1G2_HUMAN	tr|A0A8I3NM90|A0A8I3NM90_CANLF
OG0000386	sp|Q9Y6M4|KC1G3_HUMAN	tr|A0A8P0NWJ8|A0A8P0NWJ8_CANLF
OG0000386	sp|Q9HCP0|KC1G1_HUMAN	tr|A0A8I3PG41|A0A8I3PG41_CANLF
OG0000387	sp|P0C626|OR5G3_HUMAN	tr|A0A8I3PR38|A0A8I3PR38_CANLF, tr|A0A8I3PJW5|A0A8I3PJW5_CANLF, tr|A0A8I3PR76|A0A8I3PR76_CANLF, tr|A0A8P0NAH2|A0A8P0NAH2_CANLF, tr|A0A8I3PBI9|A0A8I3PBI9_CANLF
OG0000388	sp|Q04724|TLE1_HUMAN	tr|A0A8I3N1N3|A0A8I3N1N3_CANLF
OG0000388	sp|Q04727|TLE4_HUMAN	tr|A0A8I3N1B8|A0A8I3N1B8_CANLF
OG0000388	sp|Q04726|TLE3_HUMAN	tr|A0A8I3PPG8|A0A8I3PPG8_CANLF
OG0000389	sp|O75914|PAK3_HUMAN	tr|A0A8P0T9M7|A0A8P0T9M7_CANLF
OG0000389	sp|Q13153|PAK1_HUMAN	tr|A0A8I3NMF7|A0A8I3NMF7_CANLF
OG0000389	sp|Q13177|PAK2_HUMAN	tr|A0A8P0PD56|A0A8P0PD56_CANLF
OG0000390	sp|Q9Y4C2|TCAF1_HUMAN	tr|A0A8I3NMH4|A0A8I3NMH4_CANLF
OG0000390	tr|A0A1B0GVM2|A0A1B0GVM2_HUMAN, sp|A6NFQ2|TCAF2_HUMAN	tr|A0A8I3P0A6|A0A8I3P0A6_CANLF, tr|A0A8P0N6F2|A0A8P0N6F2_CANLF
OG0000394	sp|P05129|KPCG_HUMAN	tr|E2R2X3|E2R2X3_CANLF
OG0000394	sp|P05771|KPCB_HUMAN	tr|A0A8P0TQ51|A0A8P0TQ51_CANLF
OG0000394	sp|P17252|KPCA_HUMAN	tr|A0A8I3PUQ8|A0A8I3PUQ8_CANLF
OG0000395	sp|P62140|PP1B_HUMAN	sp|Q8MJ47|PP1B_CANLF
OG0000395	sp|P36873|PP1G_HUMAN	sp|Q8MJ46|PP1G_CANLF
OG0000395	sp|P62136|PP1A_HUMAN	tr|A0A8I3NRM8|A0A8I3NRM8_CANLF
OG0000396	sp|A8MYX2|FM25E_HUMAN, sp|B3EWG3|FM25A_HUMAN, sp|B3EWG6|FM25G_HUMAN, sp|B3EWG5|FM25C_HUMAN	tr|A0A8P0TIY3|A0A8P0TIY3_CANLF, tr|A0A8I3N321|A0A8I3N321_CANLF
OG0000397	sp|Q5VST6|AB17B_HUMAN	tr|A0A8I3MA26|A0A8I3MA26_CANLF
OG0000397	sp|Q6PCB6|AB17C_HUMAN	tr|A0A8P0PM00|A0A8P0PM00_CANLF
OG0000397	sp|Q96GS6|AB17A_HUMAN	tr|A0A8I3NKT4|A0A8I3NKT4_CANLF
OG0000398	sp|A0A2R8Y619|H2BK1_HUMAN	tr|A0A8I3NFV0|A0A8I3NFV0_CANLF, tr|A0A8P0TFX3|A0A8P0TFX3_CANLF, tr|A0A8I3NWE0|A0A8I3NWE0_CANLF, tr|A0A8I3RTK3|A0A8I3RTK3_CANLF, tr|A0A8I3PW35|A0A8I3PW35_CANLF
OG0000399	sp|P28347|TEAD1_HUMAN	tr|A0A8I3PH43|A0A8I3PH43_CANLF
OG0000399	sp|Q99594|TEAD3_HUMAN	tr|A0A8I3MXV6|A0A8I3MXV6_CANLF
OG0000399	sp|Q15561|TEAD4_HUMAN	tr|A0A8I3PHG5|A0A8I3PHG5_CANLF
OG0000401	sp|P09466|PAEP_HUMAN	tr|A0A8P0P2V1|A0A8P0P2V1_CANLF, sp|P33685|LACB1_CANLF, sp|P33686|LACB2_CANLF, tr|A0A8I3NCG9|A0A8I3NCG9_CANLF, tr|A0A8P0NLH6|A0A8P0NLH6_CANLF
OG0000402	sp|Q14587|ZN268_HUMAN	tr|A0A8I3PMX2|A0A8I3PMX2_CANLF
OG0000402	sp|Q5JUW0|KRBX4_HUMAN, sp|Q2M3X9|ZN674_HUMAN	tr|A0A8P0NS58|A0A8P0NS58_CANLF, tr|A0A8I3PZT8|A0A8I3PZT8_CANLF
OG0000403	sp|Q86Y25|Z354C_HUMAN	tr|A0A8I3NDH0|A0A8I3NDH0_CANLF, tr|A0A8P0T5V7|A0A8P0T5V7_CANLF
OG0000403	sp|Q96LW1|Z354B_HUMAN, sp|O60765|Z354A_HUMAN	tr|A0A8I3N6R5|A0A8I3N6R5_CANLF
OG0000404	sp|Q8NH59|O51Q1_HUMAN	tr|A0A8P0P331|A0A8P0P331_CANLF, tr|G3FJF0|G3FJF0_CANLF, tr|A0A8I3NZH3|A0A8I3NZH3_CANLF, tr|A0A8I3NZH0|A0A8I3NZH0_CANLF, tr|A0A8P0TTD4|A0A8P0TTD4_CANLF
OG0000405	sp|Q13619|CUL4A_HUMAN	tr|A0A8I3PWU4|A0A8I3PWU4_CANLF, tr|A0A8P0TQG5|A0A8P0TQG5_CANLF
OG0000405	sp|Q13620|CUL4B_HUMAN	tr|A0A8I3PS79|A0A8I3PS79_CANLF, tr|A0A8I3PE50|A0A8I3PE50_CANLF
OG0000406	sp|Q6UX73|CP089_HUMAN	tr|A0A8I3P069|A0A8I3P069_CANLF
OG0000406	tr|A0A087X1C1|A0A087X1C1_HUMAN, sp|A0A096LPI5|GVQW2_HUMAN, sp|Q86U02|CN165_HUMAN	tr|A0A8P0SMY0|A0A8P0SMY0_CANLF
OG0000408	sp|P11362|FGFR1_HUMAN	tr|A0A8I3NNZ2|A0A8I3NNZ2_CANLF
OG0000408	sp|P21802|FGFR2_HUMAN	tr|A0A8I3P6D2|A0A8I3P6D2_CANLF
OG0000408	sp|P22607|FGFR3_HUMAN	tr|A0A8I3NS74|A0A8I3NS74_CANLF
OG0000409	sp|Q9H8K7|PAAT_HUMAN, sp|Q499Y3|YJ016_HUMAN	tr|A0A8P0PJN4|A0A8P0PJN4_CANLF, tr|A0A8I3PQZ8|A0A8I3PQZ8_CANLF, tr|A0A8P0SH77|A0A8P0SH77_CANLF, tr|A0A8I3PLJ7|A0A8I3PLJ7_CANLF
OG0000410	sp|Q12829|RB40B_HUMAN	tr|A0A8I3SA64|A0A8I3SA64_CANLF
OG0000410	sp|Q8WXH6|RB40A_HUMAN, sp|P0C0E4|RB40L_HUMAN, sp|Q96S21|RB40C_HUMAN	tr|A0A8I3PVM2|A0A8I3PVM2_CANLF
OG0000411	sp|Q6P2M8|KCC1B_HUMAN	tr|A0A8I3S7N4|A0A8I3S7N4_CANLF
OG0000411	sp|Q14012|KCC1A_HUMAN	tr|A0A8I3N5Z5|A0A8I3N5Z5_CANLF
OG0000411	sp|Q8IU85|KCC1D_HUMAN	tr|A0A8I3RQN8|A0A8I3RQN8_CANLF
OG0000414	sp|Q6ZMW3|EMAL6_HUMAN	tr|A0A8I3N4D3|A0A8I3N4D3_CANLF, tr|A0A8P0PIP5|A0A8P0PIP5_CANLF
OG0000414	sp|Q05BV3|EMAL5_HUMAN	tr|A0A8I3NK61|A0A8I3NK61_CANLF, tr|A0A8P0SLS1|A0A8P0SLS1_CANLF
OG0000415	sp|Q14406|CSHL_HUMAN, sp|P0DML3|CSH2_HUMAN, sp|P0DML2|CSH1_HUMAN, sp|P01242|SOM2_HUMAN, sp|P01241|SOMA_HUMAN	sp|P33711|SOMA_CANLF
OG0000416	sp|Q9UGC6|RGS17_HUMAN	tr|A0A8I3MBK3|A0A8I3MBK3_CANLF
OG0000416	sp|O76081|RGS20_HUMAN	tr|A0A8I3PPR9|A0A8I3PPR9_CANLF
OG0000416	sp|P49795|RGS19_HUMAN	tr|A0A8P0SSQ3|A0A8P0SSQ3_CANLF
OG0000417	sp|Q15700|DLG2_HUMAN	tr|A0A8I3N790|A0A8I3N790_CANLF
OG0000417	sp|P78352|DLG4_HUMAN	tr|A0A8P0T2H2|A0A8P0T2H2_CANLF
OG0000417	sp|Q12959|DLG1_HUMAN	tr|A0A8I3QNS7|A0A8I3QNS7_CANLF
OG0000418	sp|Q9ULV0|MYO5B_HUMAN	tr|A0A8I3NVA6|A0A8I3NVA6_CANLF, tr|A0A8P0T007|A0A8P0T007_CANLF
OG0000418	sp|Q9Y4I1|MYO5A_HUMAN	tr|A0A8I3SAU8|A0A8I3SAU8_CANLF, tr|A0A8P0STK2|A0A8P0STK2_CANLF
OG0000419	sp|O94788|AL1A2_HUMAN	tr|A0A8I3QC56|A0A8I3QC56_CANLF
OG0000419	sp|P47895|AL1A3_HUMAN	tr|A0A8I3MGH9|A0A8I3MGH9_CANLF
OG0000419	sp|P00352|AL1A1_HUMAN	tr|A0A8I3M9Q4|A0A8I3M9Q4_CANLF
OG0000420	sp|Q68DN1|CB016_HUMAN	tr|A0A8I3NE52|A0A8I3NE52_CANLF, tr|A0A8I3N8V2|A0A8I3N8V2_CANLF, tr|A0A8I3S9V4|A0A8I3S9V4_CANLF, tr|A0A8I3N5R1|A0A8I3N5R1_CANLF, tr|A0A8P0SPQ1|A0A8P0SPQ1_CANLF
OG0000421	sp|Q8N7R7|CCYL1_HUMAN, sp|Q6IC83|CV042_HUMAN, sp|Q6PGQ1|DRIC1_HUMAN, sp|P0C7X3|CCYL3_HUMAN, sp|Q5T2Q4|CCYL2_HUMAN	tr|A0A8I3PBG6|A0A8I3PBG6_CANLF
OG0000422	sp|Q9P265|DIP2B_HUMAN	tr|A0A8I3P834|A0A8I3P834_CANLF
OG0000422	sp|Q9Y2E4|DIP2C_HUMAN	tr|A0A8I3RP48|A0A8I3RP48_CANLF
OG0000422	sp|Q14689|DIP2A_HUMAN	tr|A0A8I3PTD5|A0A8I3PTD5_CANLF
OG0000423	sp|P20853|CP2A7_HUMAN, sp|P11509|CP2A6_HUMAN, sp|Q16696|CP2AD_HUMAN	tr|Q307K7|Q307K7_CANLF, tr|A0A8P0SAM9|A0A8P0SAM9_CANLF, tr|A0A8P0N7R7|A0A8P0N7R7_CANLF
OG0000424	sp|Q8NG11|TSN14_HUMAN	tr|A0A8P0T8M2|A0A8P0T8M2_CANLF
OG0000424	sp|Q96FV3|TSN17_HUMAN	tr|A0A8I3NK08|A0A8I3NK08_CANLF
OG0000424	sp|P62079|TSN5_HUMAN	tr|A0A8I3PP18|A0A8I3PP18_CANLF
OG0000425	sp|Q5H9M0|PWP3B_HUMAN	tr|A0A8I3PKK6|A0A8I3PKK6_CANLF, tr|A0A8I3PCT0|A0A8I3PCT0_CANLF, tr|A0A8P0NLX8|A0A8P0NLX8_CANLF, tr|A0A8I3S332|A0A8I3S332_CANLF, tr|A0A8I3NV87|A0A8I3NV87_CANLF
OG0000426	sp|P20231|TRYB2_HUMAN, sp|Q15661|TRYB1_HUMAN, sp|Q9BZJ3|TRYD_HUMAN, sp|Q9NRR2|TRYG1_HUMAN, sp|A6NIE9|PRS29_HUMAN	sp|P15944|TRYT_CANLF
OG0000427	sp|Q92608|DOCK2_HUMAN	tr|A0A8I3MQC8|A0A8I3MQC8_CANLF
OG0000427	sp|Q9H7D0|DOCK5_HUMAN	tr|A0A8I3NVQ4|A0A8I3NVQ4_CANLF
OG0000427	sp|Q14185|DOCK1_HUMAN	tr|A0A8I3S6D8|A0A8I3S6D8_CANLF
