Orthogroup	Homo_sapiens	Pongo_abelii
OG0000798	sp|Q86UW7|CAPS2_HUMAN	tr|H2PNC2|H2PNC2_PONAB
OG0000799	sp|C9JRZ8|AK1BF_HUMAN	tr|A0A8I5TJ20|A0A8I5TJ20_PONAB
OG0000799	sp|O60218|AK1BA_HUMAN	tr|H2PNK2|H2PNK2_PONAB
OG0000800	sp|O95782|AP2A1_HUMAN	tr|H2NZP4|H2NZP4_PONAB
OG0000800	sp|O94973|AP2A2_HUMAN	tr|H2NCD1|H2NCD1_PONAB
OG0000801	sp|Q9H9S4|CB39L_HUMAN	tr|A0A6D2WRP7|A0A6D2WRP7_PONAB
OG0000801	sp|Q9Y376|CAB39_HUMAN	tr|A0A6D2Y2T7|A0A6D2Y2T7_PONAB
OG0000802	sp|Q9UL62|TRPC5_HUMAN	tr|H2PWI3|H2PWI3_PONAB
OG0000802	sp|Q9UBN4|TRPC4_HUMAN	tr|A0A8I5SYE1|A0A8I5SYE1_PONAB
OG0000803	sp|Q8IVH8|M4K3_HUMAN	tr|H2P6F4|H2P6F4_PONAB
OG0000803	sp|Q9Y4K4|M4K5_HUMAN	tr|H2NL78|H2NL78_PONAB
OG0000804	sp|Q8TD84|DSCL1_HUMAN	tr|H2NFF1|H2NFF1_PONAB
OG0000804	sp|O60469|DSCAM_HUMAN	tr|H2P366|H2P366_PONAB
OG0000805	sp|P0DJI8|SAA1_HUMAN, sp|P0DJI9|SAA2_HUMAN	tr|A0A6D2XYV0|A0A6D2XYV0_PONAB, tr|Q5NVR7|Q5NVR7_PONAB
OG0000806	sp|P41594|GRM5_HUMAN	tr|H2NEW8|H2NEW8_PONAB
OG0000806	sp|Q13255|GRM1_HUMAN	tr|A0A2J8XA73|A0A2J8XA73_PONAB
OG0000807	sp|Q7Z4S6|KI21A_HUMAN	tr|H2NGY9|H2NGY9_PONAB
OG0000807	sp|O75037|KI21B_HUMAN	tr|K7ETA3|K7ETA3_PONAB
OG0000808	sp|P62079|TSN5_HUMAN	tr|A0A8I5U6D5|A0A8I5U6D5_PONAB
OG0000808	sp|Q96FV3|TSN17_HUMAN	tr|H2PHG9|H2PHG9_PONAB
OG0000809	sp|Q9H0Q0|CYRIA_HUMAN	sp|Q5R6L2|CYRIA_PONAB
OG0000809	sp|Q9NUQ9|CYRIB_HUMAN	tr|A0A6D2WTN7|A0A6D2WTN7_PONAB
OG0000810	sp|P59074|CHM4P_HUMAN	tr|A0A8I5T0M7|A0A8I5T0M7_PONAB
OG0000810	sp|Q9H444|CHM4B_HUMAN	tr|H2P1P4|H2P1P4_PONAB
OG0000811	sp|Q00526|CDK3_HUMAN	tr|H2NUS1|H2NUS1_PONAB
OG0000811	sp|P24941|CDK2_HUMAN	tr|H2NHM8|H2NHM8_PONAB
OG0000812	sp|Q8WUD1|RAB2B_HUMAN	tr|A0A8I5YLK6|A0A8I5YLK6_PONAB
OG0000812	sp|P61019|RAB2A_HUMAN	sp|Q5R6B6|RAB2A_PONAB
OG0000813	sp|Q14574|DSC3_HUMAN	tr|A0A8I5TXN2|A0A8I5TXN2_PONAB
OG0000813	sp|Q02487|DSC2_HUMAN	tr|A0A8I5UY24|A0A8I5UY24_PONAB
OG0000814	sp|Q6ZV29|PLPL7_HUMAN	tr|A0A2J8RDB8|A0A2J8RDB8_PONAB
OG0000814	sp|Q8IY17|PLPL6_HUMAN	sp|Q5RDS0|PLPL6_PONAB
OG0000815	sp|Q7Z4N2|TRPM1_HUMAN	tr|A0A8I5TPX1|A0A8I5TPX1_PONAB
OG0000815	sp|Q9HCF6|TRPM3_HUMAN	tr|A0A8I5TRG7|A0A8I5TRG7_PONAB
OG0000816	sp|P51513|NOVA1_HUMAN	tr|A0A8I5TZW4|A0A8I5TZW4_PONAB
OG0000816	sp|Q9UNW9|NOVA2_HUMAN	tr|H2NZA4|H2NZA4_PONAB
OG0000817	sp|Q9NTI2|AT8A2_HUMAN	tr|H2NJG1|H2NJG1_PONAB
OG0000817	sp|Q9Y2Q0|AT8A1_HUMAN	tr|H2PD73|H2PD73_PONAB
OG0000818	sp|P30154|2AAB_HUMAN	tr|A0A8I5T0Q8|A0A8I5T0Q8_PONAB
OG0000818	sp|P30153|2AAA_HUMAN	tr|H2NZY2|H2NZY2_PONAB
OG0000819	sp|P61923|COPZ1_HUMAN	sp|Q5R5F2|COPZ1_PONAB
OG0000819	sp|Q9P299|COPZ2_HUMAN	tr|A0A8I5TSY7|A0A8I5TSY7_PONAB
OG0000820	sp|Q01081|U2AF1_HUMAN	tr|A0A2J8UB35|A0A2J8UB35_PONAB
OG0000820	sp|Q8WU68|U2AF4_HUMAN	tr|A0A8I5T6R2|A0A8I5T6R2_PONAB
OG0000821	sp|P31483|TIA1_HUMAN	tr|A0A2J8XBT5|A0A2J8XBT5_PONAB
OG0000821	sp|Q01085|TIAR_HUMAN	tr|H2NBS6|H2NBS6_PONAB
OG0000822	sp|Q14123|PDE1C_HUMAN	tr|A0A8I5TKJ0|A0A8I5TKJ0_PONAB
OG0000822	sp|P54750|PDE1A_HUMAN	tr|A0A8I5UEL3|A0A8I5UEL3_PONAB
OG0000823	sp|Q8N9B5|JMY_HUMAN, sp|Q1A5X7|WHAL1_HUMAN, sp|Q8TF30|WHAMM_HUMAN	tr|H2PFY8|H2PFY8_PONAB
OG0000824	sp|Q5VU92|DC121_HUMAN	tr|H2PWP9|H2PWP9_PONAB
OG0000824	sp|Q5VW00|DC122_HUMAN	tr|A0A8I5T8C2|A0A8I5T8C2_PONAB
OG0000825	sp|Q86YW9|MD12L_HUMAN	tr|H2PBR7|H2PBR7_PONAB
OG0000825	sp|Q93074|MED12_HUMAN	tr|A0A8I5YQH5|A0A8I5YQH5_PONAB
OG0000826	sp|Q9NXG2|THUM1_HUMAN	tr|A0A2J8S1U4|A0A2J8S1U4_PONAB, tr|A0A8I5YL22|A0A8I5YL22_PONAB, tr|A0A8I5T0X1|A0A8I5T0X1_PONAB
OG0000827	sp|Q9NZM3|ITSN2_HUMAN	tr|H2P6T8|H2P6T8_PONAB
OG0000827	sp|Q15811|ITSN1_HUMAN	tr|A0A8I5TW46|A0A8I5TW46_PONAB
OG0000828	sp|O60264|SMCA5_HUMAN	tr|H2PEE1|H2PEE1_PONAB
OG0000828	sp|P28370|SMCA1_HUMAN	tr|A0A8I5TWK5|A0A8I5TWK5_PONAB
OG0000829	sp|Q13367|AP3B2_HUMAN	tr|A0A8I5YUF5|A0A8I5YUF5_PONAB
OG0000829	sp|O00203|AP3B1_HUMAN	tr|H2PFY1|H2PFY1_PONAB
OG0000830	sp|Q99463|NPY6R_HUMAN, sp|P0DQD5|NPY42_HUMAN, sp|P50391|NPY4R_HUMAN	tr|A0A2J8R228|A0A2J8R228_PONAB
OG0000831	sp|O95263|PDE8B_HUMAN	tr|H2PFX7|H2PFX7_PONAB
OG0000831	sp|O60658|PDE8A_HUMAN	tr|A0A2J8SG88|A0A2J8SG88_PONAB
OG0000832	sp|P0DI81|TPC2A_HUMAN, sp|P0DI82|TPC2B_HUMAN	tr|A0A8I5UIV6|A0A8I5UIV6_PONAB, sp|Q5RES6|TPPC2_PONAB
OG0000833	sp|Q09470|KCNA1_HUMAN	tr|H2NG69|H2NG69_PONAB
OG0000833	sp|P16389|KCNA2_HUMAN	tr|H2N6F3|H2N6F3_PONAB
OG0000834	sp|Q6GPI1|CTRB2_HUMAN, sp|P17538|CTRB1_HUMAN	tr|H2NRH9|H2NRH9_PONAB, tr|H2NRI0|H2NRI0_PONAB
OG0000835	sp|Q15759|MK11_HUMAN	tr|A0A2J8XTD9|A0A2J8XTD9_PONAB
OG0000835	sp|Q16539|MK14_HUMAN	tr|A0A8I5YNB3|A0A8I5YNB3_PONAB
OG0000836	sp|Q86TI2|DPP9_HUMAN	tr|A0A8I5YTQ6|A0A8I5YTQ6_PONAB
OG0000836	sp|Q6V1X1|DPP8_HUMAN	tr|A0A6D2VXH4|A0A6D2VXH4_PONAB
OG0000837	sp|Q86U70|LDB1_HUMAN	tr|H2NBE4|H2NBE4_PONAB
OG0000837	sp|O43679|LDB2_HUMAN	tr|H2PCZ1|H2PCZ1_PONAB
OG0000838	sp|Q99613|EIF3C_HUMAN, sp|B5ME19|EIFCL_HUMAN	sp|Q5RAT8|EIF3C_PONAB, tr|H2NQI6|H2NQI6_PONAB
OG0000839	sp|Q93088|BHMT1_HUMAN	sp|Q5RFG2|BHMT1_PONAB
OG0000839	sp|Q9H2M3|BHMT2_HUMAN	sp|Q5RF32|BHMT2_PONAB
OG0000840	sp|P33897|ABCD1_HUMAN	tr|H2PX60|H2PX60_PONAB
OG0000840	sp|Q9UBJ2|ABCD2_HUMAN	tr|H2NGZ1|H2NGZ1_PONAB
OG0000841	sp|Q9UBM8|MGT4C_HUMAN	tr|A0A8I5TQB5|A0A8I5TQB5_PONAB, tr|A0A8I5TFY6|A0A8I5TFY6_PONAB, tr|A0A6D2WDW7|A0A6D2WDW7_PONAB
OG0000842	sp|Q9Y2H1|ST38L_HUMAN	tr|A0A8I5U191|A0A8I5U191_PONAB
OG0000842	sp|Q15208|STK38_HUMAN	sp|Q5R8M1|STK38_PONAB
OG0000843	sp|P46781|RS9_HUMAN	tr|A0A6D2XUW5|A0A6D2XUW5_PONAB, tr|A0A8I5YNC4|A0A8I5YNC4_PONAB, tr|A0A8I5U2Y0|A0A8I5U2Y0_PONAB
OG0000844	sp|P29508|SPB3_HUMAN, sp|P48594|SPB4_HUMAN	tr|A0A8I5TYG6|A0A8I5TYG6_PONAB, tr|H2NWI2|H2NWI2_PONAB
OG0000845	sp|P61254|RL26_HUMAN	tr|A0A8I5TYE9|A0A8I5TYE9_PONAB
OG0000845	sp|Q9UNX3|RL26L_HUMAN	tr|A0A2J8X7G8|A0A2J8X7G8_PONAB
OG0000847	sp|Q12965|MYO1E_HUMAN	tr|H2NND6|H2NND6_PONAB
OG0000847	sp|O00160|MYO1F_HUMAN	tr|H2NXE7|H2NXE7_PONAB
OG0000848	sp|Q6NUI2|GPAT2_HUMAN	tr|A0A8I5TYR5|A0A8I5TYR5_PONAB, tr|H2P539|H2P539_PONAB, tr|A0A2J8QZF7|A0A2J8QZF7_PONAB
OG0000849	sp|O60830|TI17B_HUMAN	tr|A0A8I5TYA9|A0A8I5TYA9_PONAB
OG0000849	sp|Q99595|TI17A_HUMAN	tr|A0A8I5U281|A0A8I5U281_PONAB
OG0000850	sp|Q13394|MB211_HUMAN	tr|H2NJL5|H2NJL5_PONAB
OG0000850	sp|Q9Y586|MB212_HUMAN	tr|H2PEH8|H2PEH8_PONAB
OG0000851	sp|Q5MNZ6|WIPI3_HUMAN	sp|Q5R7W0|WIPI3_PONAB, tr|H2NV67|H2NV67_PONAB, tr|H2NT98|H2NT98_PONAB
OG0000852	sp|Q96KE9|BTBD6_HUMAN	tr|H2NMF9|H2NMF9_PONAB
OG0000852	sp|Q9Y2F9|BTBD3_HUMAN	tr|H2P119|H2P119_PONAB
OG0000853	sp|Q96P11|NSUN5_HUMAN, sp|Q3KNT7|NSN5B_HUMAN, sp|Q63ZY6|NSN5C_HUMAN	tr|A0A2J8XV22|A0A2J8XV22_PONAB
OG0000854	sp|O75317|UBP12_HUMAN	tr|A0A8I5U9P7|A0A8I5U9P7_PONAB
OG0000854	sp|P62068|UBP46_HUMAN	sp|Q5RBQ4|UBP46_PONAB
OG0000855	sp|Q86UP3|ZFHX4_HUMAN	tr|H2PQL8|H2PQL8_PONAB
OG0000855	sp|Q15911|ZFHX3_HUMAN	tr|A0A2J8VVQ2|A0A2J8VVQ2_PONAB
OG0000856	sp|A0A0K0K1G8|TVBJ2_HUMAN, sp|A0A0K0K1A3|TVBJ1_HUMAN, sp|A0A0K0K1G6|TVBJ3_HUMAN	tr|H2PNS6|H2PNS6_PONAB
OG0000857	sp|P19526|FUT1_HUMAN	tr|H2NZI0|H2NZI0_PONAB
OG0000857	sp|Q10981|FUT2_HUMAN	tr|A0A8I5YT12|A0A8I5YT12_PONAB
OG0000858	sp|Q9H172|ABCG4_HUMAN	tr|A0A6D2X6C7|A0A6D2X6C7_PONAB
OG0000858	sp|P45844|ABCG1_HUMAN	tr|H2P385|H2P385_PONAB
OG0000859	sp|P56703|WNT3_HUMAN	tr|H2NTP4|H2NTP4_PONAB
OG0000859	sp|P56704|WNT3A_HUMAN	tr|H2N3H7|H2N3H7_PONAB
OG0000860	sp|Q15907|RB11B_HUMAN	tr|H2NXE2|H2NXE2_PONAB
OG0000860	sp|P62491|RB11A_HUMAN	sp|Q5R9M7|RB11A_PONAB
OG0000861	sp|Q96IK5|GMCL1_HUMAN	tr|H2P5Y5|H2P5Y5_PONAB
OG0000861	sp|Q8NEA9|GMCL2_HUMAN	tr|H2PHJ6|H2PHJ6_PONAB
OG0000862	sp|Q8TAU3|ZN417_HUMAN, sp|Q96SQ5|ZN587_HUMAN	tr|K7EVG0|K7EVG0_PONAB, tr|A0A8I5U050|A0A8I5U050_PONAB
OG0000863	sp|Q9NPH6|OBP2B_HUMAN	tr|A0A2J8UIT9|A0A2J8UIT9_PONAB
OG0000863	sp|Q9NY56|OBP2A_HUMAN	tr|A0A2J8UIZ8|A0A2J8UIZ8_PONAB
OG0000864	sp|Q9UBF2|COPG2_HUMAN	tr|H2PNJ1|H2PNJ1_PONAB
OG0000864	sp|Q9Y678|COPG1_HUMAN	tr|H2P9D7|H2P9D7_PONAB
OG0000865	sp|O95373|IPO7_HUMAN	tr|K7EUN4|K7EUN4_PONAB
OG0000865	sp|O15397|IPO8_HUMAN	tr|A0A8I5YP10|A0A8I5YP10_PONAB
OG0000866	sp|B2RNN3|C1T9B_HUMAN, sp|P0C862|C1T9A_HUMAN	tr|H2NJE5|H2NJE5_PONAB, tr|H2NJE7|H2NJE7_PONAB
OG0000867	sp|Q13490|BIRC2_HUMAN	tr|A0A6D2XY77|A0A6D2XY77_PONAB
OG0000867	sp|Q13489|BIRC3_HUMAN	tr|A0A8I5U4Q7|A0A8I5U4Q7_PONAB
OG0000868	sp|Q2M2D7|TBC28_HUMAN	tr|A0A8I5T9T8|A0A8I5T9T8_PONAB
OG0000868	sp|Q86UD7|TBC26_HUMAN	tr|H2NSU3|H2NSU3_PONAB
OG0000869	sp|Q9H0R8|GBRL1_HUMAN, sp|Q9BY60|GBRL3_HUMAN	sp|Q5RF21|GBRL1_PONAB, tr|A0A2J8RGJ6|A0A2J8RGJ6_PONAB
OG0000870	sp|Q01113|IL9R_HUMAN	tr|H2PXC4|H2PXC4_PONAB
OG0000870	sp|Q9HC73|CRLF2_HUMAN	tr|A0A8I5T523|A0A8I5T523_PONAB
OG0000871	sp|Q13232|NDK3_HUMAN	tr|A0A8I5TZ15|A0A8I5TZ15_PONAB
OG0000871	sp|O00746|NDKM_HUMAN	tr|A0A8I5SZ29|A0A8I5SZ29_PONAB
OG0000872	sp|Q86T65|DAAM2_HUMAN	tr|H2PIY5|H2PIY5_PONAB
OG0000872	sp|Q9Y4D1|DAAM1_HUMAN	tr|H2NLD7|H2NLD7_PONAB
OG0000873	sp|Q9ULK5|VANG2_HUMAN	tr|H2N541|H2N541_PONAB
OG0000873	sp|Q8TAA9|VANG1_HUMAN	tr|A0A2J8ULP0|A0A2J8ULP0_PONAB
OG0000874	sp|Q8WY21|SORC1_HUMAN	tr|H2NBJ6|H2NBJ6_PONAB
OG0000874	sp|Q9UPU3|SORC3_HUMAN	tr|H2NBJ3|H2NBJ3_PONAB
OG0000875	sp|Q9UKI8|TLK1_HUMAN	tr|A0A2J8VQS0|A0A2J8VQS0_PONAB
OG0000875	sp|Q86UE8|TLK2_HUMAN	tr|A0A8I5TGQ6|A0A8I5TGQ6_PONAB
OG0000876	sp|Q6PEW1|ZCH12_HUMAN	tr|H2PWK9|H2PWK9_PONAB
OG0000876	sp|P0CG32|ZCC18_HUMAN	tr|A0A8I5U094|A0A8I5U094_PONAB
OG0000877	sp|Q6ZN16|M3K15_HUMAN	tr|H2PV29|H2PV29_PONAB
OG0000877	sp|Q99683|M3K5_HUMAN	tr|H2PKF0|H2PKF0_PONAB
OG0000878	sp|P0DMB1|P23D2_HUMAN, sp|E9PI22|P23D1_HUMAN	tr|A0A8I5TNE1|A0A8I5TNE1_PONAB, tr|A0A8I5YR88|A0A8I5YR88_PONAB
OG0000879	sp|Q92973|TNPO1_HUMAN	tr|H2PFU0|H2PFU0_PONAB
OG0000879	sp|O14787|TNPO2_HUMAN	tr|A0A8I5U8F9|A0A8I5U8F9_PONAB
OG0000880	sp|P49459|UBE2A_HUMAN	tr|A0A8I5UAU9|A0A8I5UAU9_PONAB
OG0000880	sp|P63146|UBE2B_HUMAN	tr|H2PGK2|H2PGK2_PONAB
OG0000881	sp|Q12756|KIF1A_HUMAN	tr|A0A8I5T384|A0A8I5T384_PONAB
OG0000881	sp|O60333|KIF1B_HUMAN	tr|A0A8I5YTF7|A0A8I5YTF7_PONAB
OG0000882	sp|Q13303|KCAB2_HUMAN	tr|A0A8I5TM09|A0A8I5TM09_PONAB
OG0000882	sp|Q14722|KCAB1_HUMAN	tr|A0A8I5UX83|A0A8I5UX83_PONAB
OG0000883	sp|P49019|HCAR3_HUMAN	tr|A0A8I5UPD7|A0A8I5UPD7_PONAB
OG0000883	sp|Q8TDS4|HCAR2_HUMAN	tr|A0A8I5YUU0|A0A8I5YUU0_PONAB
OG0000884	sp|O75131|CPNE3_HUMAN, sp|Q99829|CPNE1_HUMAN	sp|Q5RAE1|CPNE3_PONAB, tr|H2PQR1|H2PQR1_PONAB
OG0000885	sp|Q5SZQ8|CELF3_HUMAN	tr|A0A8I5U0K8|A0A8I5U0K8_PONAB
OG0000885	sp|Q9BZC1|CELF4_HUMAN	sp|Q5NVC8|CELF4_PONAB
OG0000886	sp|Q9NXR1|NDE1_HUMAN	tr|H2NQ82|H2NQ82_PONAB
OG0000886	sp|Q9GZM8|NDEL1_HUMAN	sp|Q5R8T7|NDEL1_PONAB
OG0000887	sp|Q9UKP5|ATS6_HUMAN	tr|H2PFP2|H2PFP2_PONAB
OG0000887	sp|Q9H324|ATS10_HUMAN	tr|A0A2J8RCY9|A0A2J8RCY9_PONAB
OG0000888	sp|A0A1W2PPM1|CPHXL_HUMAN	tr|A0A8I5T0D8|A0A8I5T0D8_PONAB
OG0000888	sp|A0A1W2PPK0|CPHL2_HUMAN	tr|A0A8I5TSZ6|A0A8I5TSZ6_PONAB
OG0000889	sp|Q13085|ACACA_HUMAN	tr|H2NTG4|H2NTG4_PONAB
OG0000889	sp|O00763|ACACB_HUMAN	tr|A0A2J8XLH6|A0A2J8XLH6_PONAB
OG0000890	sp|O95236|APOL3_HUMAN, sp|Q9BQE5|APOL2_HUMAN, sp|O14791|APOL1_HUMAN	tr|H2P480|H2P480_PONAB
OG0000891	sp|Q9HBI1|PARVB_HUMAN	tr|A0A8I5TP34|A0A8I5TP34_PONAB
OG0000891	sp|Q9NVD7|PARVA_HUMAN	tr|H2NE28|H2NE28_PONAB
OG0000892	sp|Q7LG56|RIR2B_HUMAN	sp|Q5R9G0|RIR2B_PONAB
OG0000892	sp|P31350|RIR2_HUMAN	tr|A0A6D2XY74|A0A6D2XY74_PONAB
OG0000893	sp|Q2M3X9|ZN674_HUMAN	tr|A0A8I5TXP1|A0A8I5TXP1_PONAB
OG0000893	sp|Q5JUW0|KRBX4_HUMAN	tr|A0A8I5TD31|A0A8I5TD31_PONAB
OG0000894	sp|Q5JUX0|SPIN3_HUMAN	sp|Q5RAW7|SPIN3_PONAB
OG0000894	sp|Q9Y657|SPIN1_HUMAN	sp|Q5R997|SPIN1_PONAB
OG0000895	sp|Q5VXU3|CHIC1_HUMAN	tr|H2PW17|H2PW17_PONAB
OG0000895	sp|Q9UKJ5|CHIC2_HUMAN	tr|H2PDE6|H2PDE6_PONAB
OG0000896	sp|Q9Y4E1|WAC2C_HUMAN, sp|Q641Q2|WAC2A_HUMAN	tr|A0A8I5UCN4|A0A8I5UCN4_PONAB, sp|Q5RDC1|WASC2_PONAB
OG0000897	sp|P05154|IPSP_HUMAN	tr|A0A8I5UT17|A0A8I5UT17_PONAB
OG0000897	sp|P01009|A1AT_HUMAN	sp|Q5RCW5|A1AT_PONAB
OG0000898	sp|Q8NH04|O2T27_HUMAN, sp|P0C7T2|OR2T7_HUMAN, sp|Q8NG97|OR2Z1_HUMAN	tr|A0A6D2WSU0|A0A6D2WSU0_PONAB
OG0000899	sp|P11387|TOP1_HUMAN	tr|H2P1X8|H2P1X8_PONAB
OG0000899	sp|Q969P6|TOP1M_HUMAN	tr|H2PRC7|H2PRC7_PONAB
OG0000900	sp|Q13621|S12A1_HUMAN	tr|A0A8I5UNE0|A0A8I5UNE0_PONAB
OG0000900	sp|P55011|S12A2_HUMAN	tr|A0A8I5U345|A0A8I5U345_PONAB
OG0000901	sp|Q8TDW7|FAT3_HUMAN	tr|H2NEY4|H2NEY4_PONAB
OG0000901	sp|Q14517|FAT1_HUMAN	tr|H2PEX9|H2PEX9_PONAB
OG0000902	sp|Q6ZPD9|D19L3_HUMAN	tr|A0A8I5YRN8|A0A8I5YRN8_PONAB, sp|Q5RCJ4|D19L3_PONAB, tr|A0A2J8RL51|A0A2J8RL51_PONAB
OG0000903	sp|P00915|CAH1_HUMAN, sp|Q8N1Q1|CAH13_HUMAN, sp|P07451|CAH3_HUMAN	tr|H2PQQ0|H2PQQ0_PONAB
OG0000904	sp|Q14156|EFR3A_HUMAN	tr|A0A8I5TAK3|A0A8I5TAK3_PONAB
OG0000904	sp|Q9Y2G0|EFR3B_HUMAN	tr|A0A2J8VMI6|A0A2J8VMI6_PONAB
OG0000905	sp|O75116|ROCK2_HUMAN	tr|H2P6Y3|H2P6Y3_PONAB
OG0000905	sp|Q13464|ROCK1_HUMAN	tr|H2NW04|H2NW04_PONAB
OG0000906	sp|X6R8R1|ST15B_HUMAN, tr|A0A096LNH4|A0A096LNH4_HUMAN, sp|Q9BQS2|SYT15_HUMAN	tr|A0A8I5SXB6|A0A8I5SXB6_PONAB
OG0000907	sp|Q9HAB3|S52A2_HUMAN	tr|H2PRG6|H2PRG6_PONAB
OG0000907	sp|Q9NWF4|S52A1_HUMAN	tr|A0A6D2VUG7|A0A6D2VUG7_PONAB
OG0000908	sp|P29475|NOS1_HUMAN	tr|A0A2J8XKD4|A0A2J8XKD4_PONAB
OG0000908	sp|P29474|NOS3_HUMAN	tr|H2PP16|H2PP16_PONAB
OG0000909	sp|P49802|RGS7_HUMAN	tr|A0A8I5TSJ0|A0A8I5TSJ0_PONAB
OG0000909	sp|P49758|RGS6_HUMAN	tr|A0A8I5T656|A0A8I5T656_PONAB
OG0000910	sp|Q8TDU5|VNRL4_HUMAN, sp|Q7Z5H4|VN1R5_HUMAN	tr|A0A8I5YMU0|A0A8I5YMU0_PONAB, tr|A0A8I5U181|A0A8I5U181_PONAB
OG0000911	sp|P48448|AL3B2_HUMAN	tr|A0A2J8U0J2|A0A2J8U0J2_PONAB
OG0000911	sp|P43353|AL3B1_HUMAN	tr|A0A2J8U0K0|A0A2J8U0K0_PONAB
OG0000912	sp|Q8N4P2|TT30B_HUMAN	tr|H2P7Z2|H2P7Z2_PONAB
OG0000912	sp|Q86WT1|TT30A_HUMAN	tr|H2P7Z1|H2P7Z1_PONAB
OG0000913	sp|Q06455|MTG8_HUMAN	tr|A0A8I5T948|A0A8I5T948_PONAB
OG0000913	sp|O75081|MTG16_HUMAN	tr|H2NRT0|H2NRT0_PONAB
OG0000914	tr|A0A096LPJ9|A0A096LPJ9_HUMAN, sp|P02489|CRYAA_HUMAN, sp|Q9BQS6|HSPB9_HUMAN	tr|A0A8I5YJ71|A0A8I5YJ71_PONAB
OG0000915	sp|P08686|CP21A_HUMAN	tr|A0A8I5TS91|A0A8I5TS91_PONAB, tr|A0A8I5U519|A0A8I5U519_PONAB, tr|H2PIM4|H2PIM4_PONAB
OG0000916	sp|P61163|ACTZ_HUMAN	tr|H2NBF7|H2NBF7_PONAB
OG0000916	sp|P42025|ACTY_HUMAN	tr|A0A663D6R4|A0A663D6R4_PONAB
OG0000917	sp|P62701|RS4X_HUMAN, sp|P22090|RS4Y1_HUMAN, sp|Q8TD47|RS4Y2_HUMAN	tr|H2PW06|H2PW06_PONAB
OG0000918	sp|Q9Y247|FA50B_HUMAN	tr|A0A2J8WMI8|A0A2J8WMI8_PONAB
OG0000918	sp|Q14320|FA50A_HUMAN	tr|H2PX93|H2PX93_PONAB
OG0000919	sp|Q8TE73|DYH5_HUMAN	tr|H2PF72|H2PF72_PONAB
OG0000919	sp|Q96JB1|DYH8_HUMAN	tr|H2PIX6|H2PIX6_PONAB
OG0000920	sp|Q5VT25|MRCKA_HUMAN	tr|A0A8I5T6R9|A0A8I5T6R9_PONAB
OG0000920	sp|Q9Y5S2|MRCKB_HUMAN	tr|H2NMB5|H2NMB5_PONAB
OG0000921	sp|P10644|KAP0_HUMAN	sp|Q5REL1|KAP0_PONAB
OG0000921	sp|P31321|KAP1_HUMAN	tr|A0A2J8SR39|A0A2J8SR39_PONAB
OG0000922	sp|P69891|HBG1_HUMAN, sp|P69892|HBG2_HUMAN	tr|H2NED8|H2NED8_PONAB, tr|H2NED9|H2NED9_PONAB
OG0000923	sp|Q92993|KAT5_HUMAN	tr|A0A8I5TBW1|A0A8I5TBW1_PONAB, sp|Q5RBG4|KAT5_PONAB, tr|A0A8I5TIQ9|A0A8I5TIQ9_PONAB
OG0000924	sp|O95450|ATS2_HUMAN	tr|H2PHK9|H2PHK9_PONAB
OG0000924	sp|O15072|ATS3_HUMAN	tr|A0A2J8UTV5|A0A2J8UTV5_PONAB
OG0000925	sp|P02724|GLPA_HUMAN, sp|P15421|GLPE_HUMAN, sp|P06028|GLPB_HUMAN	tr|H2PEE5|H2PEE5_PONAB
OG0000926	sp|P46019|KPB2_HUMAN	tr|H2PV23|H2PV23_PONAB
OG0000926	sp|P46020|KPB1_HUMAN	tr|H2PW09|H2PW09_PONAB
OG0000927	sp|P55287|CAD11_HUMAN	tr|H2NR34|H2NR34_PONAB
OG0000927	sp|P55286|CADH8_HUMAN	tr|A0A8I5YMS8|A0A8I5YMS8_PONAB
OG0000928	sp|Q5SYC1|CLVS2_HUMAN	tr|A0A8I5T124|A0A8I5T124_PONAB
OG0000928	sp|Q8IUQ0|CLVS1_HUMAN	sp|Q5RCA6|CLVS1_PONAB
OG0000929	sp|Q86SR1|GLT10_HUMAN	tr|H2PH55|H2PH55_PONAB
OG0000929	sp|Q49A17|GLTL6_HUMAN	tr|H2PER7|H2PER7_PONAB
OG0000930	sp|Q8TDG2|ACTT1_HUMAN	tr|H2PWQ1|H2PWQ1_PONAB
OG0000930	sp|Q8TDY3|ACTT2_HUMAN	tr|H2N9D9|H2N9D9_PONAB
OG0000931	sp|Q9Y2C9|TLR6_HUMAN	tr|A0A6D2XY24|A0A6D2XY24_PONAB
OG0000931	sp|Q15399|TLR1_HUMAN	tr|A0A6D2XDZ7|A0A6D2XDZ7_PONAB
OG0000932	sp|P0C7V8|DC8L2_HUMAN	tr|A0A2J8R843|A0A2J8R843_PONAB
OG0000932	sp|A6NGE4|DC8L1_HUMAN	tr|A0A8I5UQU3|A0A8I5UQU3_PONAB
OG0000933	sp|P05114|HMGN1_HUMAN	tr|H2PJM8|H2PJM8_PONAB
OG0000933	sp|Q15651|HMGN3_HUMAN	sp|Q5R715|HMGN3_PONAB
OG0000934	sp|P23588|IF4B_HUMAN	tr|A0A8I5U955|A0A8I5U955_PONAB, tr|A0A8I5T8H5|A0A8I5T8H5_PONAB, tr|A0A8I5TXL9|A0A8I5TXL9_PONAB
OG0000935	sp|Q86TA1|MOB3B_HUMAN	tr|H2PRZ7|H2PRZ7_PONAB
