Orthogroup	Homo_sapiens	Enhydra_lutris_kenyoni
OG0002582	sp|Q32MH5|F214A_HUMAN	tr|A0A2Y9KSB7|A0A2Y9KSB7_ENHLU
OG0002583	sp|Q8N3F8|MILK1_HUMAN	tr|A0A2Y9KTZ6|A0A2Y9KTZ6_ENHLU
OG0002584	sp|Q5VZ72|IZUM3_HUMAN	tr|A0A2Y9KWW6|A0A2Y9KWW6_ENHLU
OG0002585	sp|P55103|INHBC_HUMAN	tr|A0A2Y9KXQ5|A0A2Y9KXQ5_ENHLU
OG0002586	sp|Q8N9N7|LRC57_HUMAN	tr|A0A2Y9KYX1|A0A2Y9KYX1_ENHLU
OG0002587	sp|Q6BEB4|SP5_HUMAN	tr|A0A2Y9L034|A0A2Y9L034_ENHLU
OG0002588	sp|P60153|RNAS9_HUMAN	tr|A0A2Y9L0Z8|A0A2Y9L0Z8_ENHLU
OG0002589	sp|Q9H091|ZMY15_HUMAN	tr|A0A2Y9L527|A0A2Y9L527_ENHLU
OG0002590	sp|Q8N9I9|DTX3_HUMAN	tr|A0A2Y9L585|A0A2Y9L585_ENHLU
OG0002591	sp|P03971|MIS_HUMAN	tr|A0A2Y9L5Y0|A0A2Y9L5Y0_ENHLU
OG0002592	sp|Q9GZT9|EGLN1_HUMAN	tr|A0A2Y9L6Z4|A0A2Y9L6Z4_ENHLU
OG0002593	sp|Q5U651|RAIN_HUMAN	tr|A0A2Y9L7M4|A0A2Y9L7M4_ENHLU
OG0002594	sp|Q9UH65|SWP70_HUMAN	tr|A0A2Y9L800|A0A2Y9L800_ENHLU
OG0002595	sp|Q9Y5L4|TIM13_HUMAN	tr|A0A2Y9LCW4|A0A2Y9LCW4_ENHLU
OG0002596	sp|O00161|SNP23_HUMAN	tr|A0A2Y9LDG4|A0A2Y9LDG4_ENHLU
OG0002597	sp|O14562|UBFD1_HUMAN	tr|A0A2Y9LKE3|A0A2Y9LKE3_ENHLU
OG0002598	sp|Q9P1U0|RPA12_HUMAN	tr|A0A2Y9IGR0|A0A2Y9IGR0_ENHLU
OG0002599	sp|O43633|CHM2A_HUMAN	tr|A0A2Y9IH95|A0A2Y9IH95_ENHLU
OG0002600	sp|Q9NWD9|BEX4_HUMAN	tr|A0A2Y9IHG2|A0A2Y9IHG2_ENHLU
OG0002601	sp|Q8NG84|O2AK2_HUMAN	tr|A0A2Y9IJE3|A0A2Y9IJE3_ENHLU
OG0002602	sp|Q8NGY1|O10Z1_HUMAN	tr|A0A2Y9ILK9|A0A2Y9ILK9_ENHLU
OG0002603	sp|P59827|BPIB4_HUMAN	tr|A0A2Y9INR0|A0A2Y9INR0_ENHLU
OG0002604	sp|Q9BXN2|CLC7A_HUMAN	tr|A0A2Y9IR30|A0A2Y9IR30_ENHLU
OG0002605	sp|Q9ULS5|TMCC3_HUMAN	tr|A0A2Y9IR91|A0A2Y9IR91_ENHLU
OG0002606	sp|Q9UJU5|FOXD3_HUMAN	tr|A0A2Y9IU48|A0A2Y9IU48_ENHLU
OG0002607	sp|Q9HBW9|AGRL4_HUMAN	tr|A0A2Y9IYG1|A0A2Y9IYG1_ENHLU
OG0002608	sp|Q9BUJ0|ABHEA_HUMAN	tr|A0A2Y9IYT7|A0A2Y9IYT7_ENHLU
OG0002609	sp|Q5T0F9|C2D1B_HUMAN	tr|A0A2Y9IZH3|A0A2Y9IZH3_ENHLU
OG0002610	sp|Q9NR50|EI2BG_HUMAN	tr|A0A2Y9IZT6|A0A2Y9IZT6_ENHLU
OG0002611	sp|Q9NP98|MYOZ1_HUMAN	tr|A0A2Y9J2I4|A0A2Y9J2I4_ENHLU
OG0002612	sp|Q9UMD9|COHA1_HUMAN	tr|A0A2Y9J3K0|A0A2Y9J3K0_ENHLU
OG0002613	sp|Q9UMS5|PHTF1_HUMAN	tr|A0A2Y9J467|A0A2Y9J467_ENHLU
OG0002614	sp|P17030|ZNF25_HUMAN	tr|A0A2Y9J579|A0A2Y9J579_ENHLU
OG0002615	sp|Q6ZST4|LCNL1_HUMAN	tr|A0A2Y9J5A5|A0A2Y9J5A5_ENHLU
OG0002616	sp|Q15113|PCOC1_HUMAN	tr|A0A2Y9J5H1|A0A2Y9J5H1_ENHLU
OG0002617	sp|P56746|CLD15_HUMAN	tr|A0A2Y9J5J2|A0A2Y9J5J2_ENHLU
OG0002618	sp|Q9NRR6|INP5E_HUMAN	tr|A0A2Y9J6Q9|A0A2Y9J6Q9_ENHLU
OG0002619	sp|O43525|KCNQ3_HUMAN	tr|A0A2Y9JAG9|A0A2Y9JAG9_ENHLU
OG0002620	sp|Q9H329|E41LB_HUMAN	tr|A0A2Y9JAT5|A0A2Y9JAT5_ENHLU
OG0002621	sp|Q07617|SPAG1_HUMAN	tr|A0A2Y9JBX2|A0A2Y9JBX2_ENHLU
OG0002622	sp|Q9H7P6|MB12B_HUMAN	tr|A0A2Y9JCP6|A0A2Y9JCP6_ENHLU
OG0002623	sp|P30048|PRDX3_HUMAN	tr|A0A2Y9JDQ6|A0A2Y9JDQ6_ENHLU
OG0002624	sp|Q9Y2I7|FYV1_HUMAN	tr|A0A2Y9JFI7|A0A2Y9JFI7_ENHLU
OG0002625	sp|Q99986|VRK1_HUMAN	tr|A0A2Y9JIA5|A0A2Y9JIA5_ENHLU
OG0002626	sp|P28336|NMBR_HUMAN	tr|A0A2Y9JPS7|A0A2Y9JPS7_ENHLU
OG0002627	sp|Q9UNP4|SIAT9_HUMAN	tr|A0A2Y9JQY0|A0A2Y9JQY0_ENHLU
OG0002628	sp|P13611|CSPG2_HUMAN	tr|A0A2Y9JRQ5|A0A2Y9JRQ5_ENHLU
OG0002629	sp|Q12769|NU160_HUMAN	tr|A0A2Y9JSK8|A0A2Y9JSK8_ENHLU
OG0002630	sp|Q15573|TAF1A_HUMAN	tr|A0A2Y9JTW7|A0A2Y9JTW7_ENHLU
OG0002631	sp|Q99615|DNJC7_HUMAN	tr|A0A2Y9JV48|A0A2Y9JV48_ENHLU
OG0002632	sp|Q6ZTR5|CFA47_HUMAN	tr|A0A2Y9JW14|A0A2Y9JW14_ENHLU
OG0002633	sp|P17509|HXB6_HUMAN	tr|A0A2Y9JWK2|A0A2Y9JWK2_ENHLU
OG0002634	sp|Q96AZ6|ISG20_HUMAN	tr|A0A2Y9K0G0|A0A2Y9K0G0_ENHLU
OG0002635	sp|Q96MW5|COG8_HUMAN	tr|A0A2Y9K105|A0A2Y9K105_ENHLU
OG0002636	sp|P00167|CYB5_HUMAN	tr|A0A2Y9K8T7|A0A2Y9K8T7_ENHLU
OG0002637	sp|Q9P2K9|DISP3_HUMAN	tr|A0A2Y9K9N7|A0A2Y9K9N7_ENHLU
OG0002638	sp|Q9BRI3|ZNT2_HUMAN	tr|A0A2Y9K9P3|A0A2Y9K9P3_ENHLU
OG0002639	sp|Q96AQ9|F131C_HUMAN	tr|A0A2Y9K9Y5|A0A2Y9K9Y5_ENHLU
OG0002640	sp|Q8N2K1|UB2J2_HUMAN	tr|A0A2Y9KA75|A0A2Y9KA75_ENHLU
OG0002641	sp|Q9UI95|MD2L2_HUMAN	tr|A0A2Y9KAW2|A0A2Y9KAW2_ENHLU
OG0002642	sp|Q96NU1|SAM11_HUMAN	tr|A0A2Y9KBS7|A0A2Y9KBS7_ENHLU
OG0002643	sp|P22680|CP7A1_HUMAN	tr|A0A2Y9KCY2|A0A2Y9KCY2_ENHLU
OG0002644	sp|P49638|TTPA_HUMAN	tr|A0A2Y9KDU0|A0A2Y9KDU0_ENHLU
OG0002645	sp|O95825|QORL1_HUMAN	tr|A0A2Y9KEF6|A0A2Y9KEF6_ENHLU
OG0002646	sp|Q12980|NPRL3_HUMAN	tr|A0A2Y9KFA4|A0A2Y9KFA4_ENHLU
OG0002647	sp|Q96M93|ADAD1_HUMAN	tr|A0A2Y9KG99|A0A2Y9KG99_ENHLU
OG0002648	sp|Q5R387|PA2GC_HUMAN	tr|A0A2Y9KGJ2|A0A2Y9KGJ2_ENHLU
OG0002649	sp|P28328|PEX2_HUMAN	tr|A0A2Y9KKE0|A0A2Y9KKE0_ENHLU
OG0002650	sp|O00587|MFNG_HUMAN	tr|A0A2Y9KLA4|A0A2Y9KLA4_ENHLU
OG0002651	sp|Q9UGY1|NOL12_HUMAN	tr|A0A2Y9KM83|A0A2Y9KM83_ENHLU
OG0002652	sp|Q9BQ65|USB1_HUMAN	tr|A0A2Y9KN31|A0A2Y9KN31_ENHLU
OG0002653	sp|Q5FBB7|SGO1_HUMAN	tr|A0A2Y9KNQ6|A0A2Y9KNQ6_ENHLU
OG0002654	sp|Q9Y241|HIG1A_HUMAN	tr|A0A2Y9KT05|A0A2Y9KT05_ENHLU
OG0002655	sp|O43281|EFS_HUMAN	tr|A0A2Y9KU97|A0A2Y9KU97_ENHLU
OG0002656	sp|Q92674|CENPI_HUMAN	tr|A0A2Y9KUD7|A0A2Y9KUD7_ENHLU
OG0002657	sp|P18846|ATF1_HUMAN	tr|A0A2Y9KVW0|A0A2Y9KVW0_ENHLU
OG0002658	sp|Q8N612|FHI1B_HUMAN	tr|A0A2Y9KWG1|A0A2Y9KWG1_ENHLU
OG0002659	sp|O75529|TAF5L_HUMAN	tr|A0A2Y9KZA1|A0A2Y9KZA1_ENHLU
OG0002660	sp|A6ND91|ASPDH_HUMAN	tr|A0A2Y9KZM5|A0A2Y9KZM5_ENHLU
OG0002661	sp|Q9NYG5|APC11_HUMAN	tr|A0A2Y9KZT5|A0A2Y9KZT5_ENHLU
OG0002662	sp|A6NMB9|FIGL2_HUMAN	tr|A0A2Y9L0V1|A0A2Y9L0V1_ENHLU
OG0002663	sp|Q9H6R0|DHX33_HUMAN	tr|A0A2Y9L389|A0A2Y9L389_ENHLU
OG0002664	sp|Q9HBM6|TAF9B_HUMAN	tr|A0A2Y9L3R7|A0A2Y9L3R7_ENHLU
OG0002665	sp|P19388|RPAB1_HUMAN	tr|A0A2Y9L6P4|A0A2Y9L6P4_ENHLU
OG0002666	sp|Q8N8Q3|ENDOV_HUMAN	tr|A0A2Y9L6S5|A0A2Y9L6S5_ENHLU
OG0002667	sp|Q63HK3|ZKSC2_HUMAN	tr|A0A2Y9L801|A0A2Y9L801_ENHLU
OG0002668	sp|Q6ZS10|CL17A_HUMAN	tr|A0A2Y9L953|A0A2Y9L953_ENHLU
OG0002669	sp|P24394|IL4RA_HUMAN	tr|A0A2Y9LA06|A0A2Y9LA06_ENHLU
OG0002670	sp|O95567|CV031_HUMAN	tr|A0A2Y9LAJ0|A0A2Y9LAJ0_ENHLU
OG0002671	sp|P03915|NU5M_HUMAN	tr|A0A2Y9TL79|A0A2Y9TL79_ENHLU
OG0002672	sp|Q9UHG0|DCDC2_HUMAN	tr|A0A2Y9ICF8|A0A2Y9ICF8_ENHLU
OG0002673	sp|Q5SZD1|CF141_HUMAN	tr|A0A2Y9IJF6|A0A2Y9IJF6_ENHLU
OG0002674	sp|P22455|FGFR4_HUMAN	tr|A0A2Y9IJF7|A0A2Y9IJF7_ENHLU
OG0002675	sp|Q5T5A4|CF276_HUMAN	tr|A0A2Y9ILG0|A0A2Y9ILG0_ENHLU
OG0002676	sp|P08571|CD14_HUMAN	tr|A0A2Y9INR5|A0A2Y9INR5_ENHLU
OG0002677	sp|Q96HS1|PGAM5_HUMAN	tr|A0A2Y9IP99|A0A2Y9IP99_ENHLU
OG0002678	sp|Q9H8M1|CQ10B_HUMAN	tr|A0A2Y9IPQ7|A0A2Y9IPQ7_ENHLU
OG0002679	sp|O00471|EXOC5_HUMAN	tr|A0A2Y9IR41|A0A2Y9IR41_ENHLU
OG0002680	sp|Q9UGI9|AAKG3_HUMAN	tr|A0A2Y9IRP4|A0A2Y9IRP4_ENHLU
OG0002681	sp|P11182|ODB2_HUMAN	tr|A0A2Y9IUK4|A0A2Y9IUK4_ENHLU
OG0002682	sp|Q8WW52|F151A_HUMAN	tr|A0A2Y9IUM4|A0A2Y9IUM4_ENHLU
OG0002683	sp|Q8WXJ9|ASB17_HUMAN	tr|A0A2Y9IWA4|A0A2Y9IWA4_ENHLU
OG0002684	sp|Q9BZJ8|GPR61_HUMAN	tr|A0A2Y9IX55|A0A2Y9IX55_ENHLU
OG0002685	sp|Q13569|TDG_HUMAN	tr|A0A2Y9IXT8|A0A2Y9IXT8_ENHLU
OG0002686	sp|P48728|GCST_HUMAN	tr|A0A2Y9IYX4|A0A2Y9IYX4_ENHLU
OG0002687	sp|Q7RTY3|PRS45_HUMAN	tr|A0A2Y9J0W2|A0A2Y9J0W2_ENHLU
OG0002688	sp|P10588|NR2F6_HUMAN	tr|A0A2Y9J2P6|A0A2Y9J2P6_ENHLU
OG0002689	sp|Q9BSK0|MALD1_HUMAN	tr|A0A2Y9J2W3|A0A2Y9J2W3_ENHLU
OG0002690	sp|Q6P4A7|SFXN4_HUMAN	tr|A0A2Y9J405|A0A2Y9J405_ENHLU
OG0002691	sp|Q14865|ARI5B_HUMAN	tr|A0A2Y9J406|A0A2Y9J406_ENHLU
OG0002692	sp|Q9BX93|PG12B_HUMAN	tr|A0A2Y9J586|A0A2Y9J586_ENHLU
OG0002693	sp|Q9BSJ2|GCP2_HUMAN	tr|A0A2Y9J5F8|A0A2Y9J5F8_ENHLU
OG0002694	sp|Q99527|GPER1_HUMAN	tr|A0A2Y9J626|A0A2Y9J626_ENHLU
OG0002695	sp|Q9BTM9|URM1_HUMAN	tr|A0A2Y9J818|A0A2Y9J818_ENHLU
OG0002696	sp|Q5SZB4|CI050_HUMAN	tr|A0A2Y9JAI1|A0A2Y9JAI1_ENHLU
OG0002697	sp|Q8N7L0|F216B_HUMAN	tr|A0A2Y9JCM4|A0A2Y9JCM4_ENHLU
OG0002698	sp|Q969Q4|ARL11_HUMAN	tr|A0A2Y9JDF7|A0A2Y9JDF7_ENHLU
OG0002699	sp|P20366|TKN1_HUMAN	tr|A0A2Y9JDH5|A0A2Y9JDH5_ENHLU
OG0002700	sp|Q6UWH6|TX261_HUMAN	tr|A0A2Y9JGE9|A0A2Y9JGE9_ENHLU
OG0002701	sp|Q05084|ICA69_HUMAN	tr|A0A2Y9JGY9|A0A2Y9JGY9_ENHLU
OG0002702	sp|O95183|VAMP5_HUMAN	tr|A0A2Y9JH41|A0A2Y9JH41_ENHLU
OG0002703	sp|Q5TGI4|SAMD5_HUMAN	tr|A0A2Y9JHS4|A0A2Y9JHS4_ENHLU
OG0002704	sp|Q9BV40|VAMP8_HUMAN	tr|A0A2Y9JHV4|A0A2Y9JHV4_ENHLU
OG0002705	sp|Q6ZU80|CE128_HUMAN	tr|A0A2Y9JIX2|A0A2Y9JIX2_ENHLU
OG0002706	sp|Q8IVM0|CCD50_HUMAN	tr|A0A2Y9JKZ3|A0A2Y9JKZ3_ENHLU
OG0002707	sp|Q9Y4H2|IRS2_HUMAN	tr|A0A2Y9JLI9|A0A2Y9JLI9_ENHLU
OG0002708	sp|Q8TCG1|CIP2A_HUMAN	tr|A0A2Y9JM94|A0A2Y9JM94_ENHLU
OG0002709	sp|P32780|TF2H1_HUMAN	tr|A0A2Y9JQR8|A0A2Y9JQR8_ENHLU
OG0002710	sp|Q8N7C0|LRC52_HUMAN	tr|A0A2Y9JUA4|A0A2Y9JUA4_ENHLU
OG0002711	sp|P21359|NF1_HUMAN	tr|A0A2Y9JWI1|A0A2Y9JWI1_ENHLU
OG0002712	sp|P84550|SKOR1_HUMAN	tr|A0A2Y9K341|A0A2Y9K341_ENHLU
OG0002713	sp|A6PVY3|F177B_HUMAN	tr|A0A2Y9K3T7|A0A2Y9K3T7_ENHLU
OG0002714	sp|Q9BX67|JAM3_HUMAN	tr|A0A2Y9K581|A0A2Y9K581_ENHLU
OG0002715	sp|P58753|TIRAP_HUMAN	tr|A0A2Y9K674|A0A2Y9K674_ENHLU
OG0002716	sp|Q6NUJ2|CK087_HUMAN	tr|A0A2Y9K6Q3|A0A2Y9K6Q3_ENHLU
OG0002717	sp|O14649|KCNK3_HUMAN	tr|A0A2Y9K7H8|A0A2Y9K7H8_ENHLU
OG0002718	sp|O15232|MATN3_HUMAN	tr|A0A2Y9K8D5|A0A2Y9K8D5_ENHLU
OG0002719	sp|Q6IQ32|ADNP2_HUMAN	tr|A0A2Y9K8R0|A0A2Y9K8R0_ENHLU
OG0002720	sp|A8MPX8|PP2D1_HUMAN	tr|A0A2Y9KAS8|A0A2Y9KAS8_ENHLU
OG0002721	sp|P10451|OSTP_HUMAN	tr|A0A2Y9KCE5|A0A2Y9KCE5_ENHLU
OG0002722	sp|P68543|UBX2A_HUMAN	tr|A0A2Y9KCM8|A0A2Y9KCM8_ENHLU
OG0002723	sp|Q9BUL9|RPP25_HUMAN	tr|A0A2Y9KF12|A0A2Y9KF12_ENHLU
OG0002724	sp|P78414|IRX1_HUMAN	tr|A0A2Y9KFL4|A0A2Y9KFL4_ENHLU
OG0002725	sp|Q9Y5R6|DMRT1_HUMAN	tr|A0A2Y9KGM2|A0A2Y9KGM2_ENHLU
OG0002726	sp|Q05209|PTN12_HUMAN	tr|A0A2Y9KHW6|A0A2Y9KHW6_ENHLU
OG0002727	sp|P40939|ECHA_HUMAN	tr|A0A2Y9KIL8|A0A2Y9KIL8_ENHLU
OG0002728	sp|P10415|BCL2_HUMAN	tr|A0A2Y9KJC0|A0A2Y9KJC0_ENHLU
OG0002729	sp|Q8IVN8|SBSPO_HUMAN	tr|A0A2Y9KKJ4|A0A2Y9KKJ4_ENHLU
OG0002730	sp|A5PLN9|TPC13_HUMAN	tr|A0A2Y9KQV9|A0A2Y9KQV9_ENHLU
OG0002731	sp|P48539|PCP4_HUMAN	tr|A0A2Y9KRV1|A0A2Y9KRV1_ENHLU
OG0002732	sp|Q9UQ53|MGT4B_HUMAN	tr|A0A2Y9KSA7|A0A2Y9KSA7_ENHLU
OG0002733	sp|Q9C0H6|KLHL4_HUMAN	tr|A0A2Y9KUH1|A0A2Y9KUH1_ENHLU
OG0002734	sp|Q9HBE1|PATZ1_HUMAN	tr|A0A2Y9KZI3|A0A2Y9KZI3_ENHLU
OG0002735	sp|Q86YD1|PTOV1_HUMAN	tr|A0A2Y9L0Q7|A0A2Y9L0Q7_ENHLU
OG0002736	sp|P98177|FOXO4_HUMAN	tr|A0A2Y9L1M9|A0A2Y9L1M9_ENHLU
OG0002737	sp|O75807|PR15A_HUMAN	tr|A0A2Y9L316|A0A2Y9L316_ENHLU
OG0002738	sp|Q92839|HYAS1_HUMAN	tr|A0A2Y9L377|A0A2Y9L377_ENHLU
OG0002739	sp|Q9H254|SPTN4_HUMAN	tr|A0A2Y9L3B8|A0A2Y9L3B8_ENHLU
OG0002740	sp|P39210|MPV17_HUMAN	tr|A0A2Y9L3U8|A0A2Y9L3U8_ENHLU
OG0002741	sp|Q9UKT4|FBX5_HUMAN	tr|A0A2Y9L575|A0A2Y9L575_ENHLU
OG0002742	sp|P13612|ITA4_HUMAN	tr|A0A2Y9L5W8|A0A2Y9L5W8_ENHLU
OG0002743	sp|Q6UW01|CBLN3_HUMAN	tr|A0A2Y9L6R0|A0A2Y9L6R0_ENHLU
OG0002744	sp|Q86WT6|TRI69_HUMAN	tr|A0A2Y9L7H0|A0A2Y9L7H0_ENHLU
OG0002745	sp|A6NGN9|IGLO5_HUMAN	tr|A0A2Y9L844|A0A2Y9L844_ENHLU
OG0002746	sp|Q99576|T22D3_HUMAN	tr|A0A2Y9LAK2|A0A2Y9LAK2_ENHLU
OG0002747	sp|Q9HAH7|FBRS_HUMAN	tr|A0A2Y9LFA9|A0A2Y9LFA9_ENHLU
OG0002748	sp|P50548|ERF_HUMAN	tr|A0A2Y9IFT6|A0A2Y9IFT6_ENHLU
OG0002749	sp|Q5H9J7|BEX5_HUMAN	tr|A0A2Y9IHC1|A0A2Y9IHC1_ENHLU
OG0002750	sp|Q8NEP7|KLDC9_HUMAN	tr|A0A2Y9II14|A0A2Y9II14_ENHLU
OG0002751	sp|P31939|PUR9_HUMAN	tr|A0A2Y9IPS3|A0A2Y9IPS3_ENHLU
OG0002752	sp|Q9NYF5|FA13B_HUMAN	tr|A0A2Y9IQ44|A0A2Y9IQ44_ENHLU
OG0002753	sp|Q86X95|CIR1_HUMAN	tr|A0A2Y9IRA0|A0A2Y9IRA0_ENHLU
OG0002754	sp|Q969T4|UB2E3_HUMAN	tr|A0A2Y9IT08|A0A2Y9IT08_ENHLU
OG0002755	sp|Q8WY98|TM234_HUMAN	tr|A0A2Y9ITX7|A0A2Y9ITX7_ENHLU
OG0002756	sp|Q5VTL8|PR38B_HUMAN	tr|A0A2Y9IVM5|A0A2Y9IVM5_ENHLU
OG0002757	sp|Q92569|P55G_HUMAN	tr|A0A2Y9IWM8|A0A2Y9IWM8_ENHLU
OG0002758	sp|Q00872|MYPC1_HUMAN	tr|A0A2Y9IYS1|A0A2Y9IYS1_ENHLU
OG0002759	sp|Q99727|TIMP4_HUMAN	tr|A0A2Y9IZC8|A0A2Y9IZC8_ENHLU
OG0002760	sp|Q9Y4C4|MFHA1_HUMAN	tr|A0A2Y9J0S3|A0A2Y9J0S3_ENHLU
OG0002761	sp|Q9H5V7|IKZF5_HUMAN	tr|A0A2Y9J2C2|A0A2Y9J2C2_ENHLU
OG0002762	sp|Q96EB6|SIR1_HUMAN	tr|A0A2Y9J3X4|A0A2Y9J3X4_ENHLU
OG0002763	sp|P51530|DNA2_HUMAN	tr|A0A2Y9J448|A0A2Y9J448_ENHLU
OG0002764	sp|Q6NW29|RWDD4_HUMAN	tr|A0A2Y9J4M5|A0A2Y9J4M5_ENHLU
OG0002765	sp|Q9BS26|ERP44_HUMAN	tr|A0A2Y9J735|A0A2Y9J735_ENHLU
OG0002766	sp|P54296|MYOM2_HUMAN	tr|A0A2Y9J9N6|A0A2Y9J9N6_ENHLU
OG0002767	sp|O95071|UBR5_HUMAN	tr|A0A2Y9JC87|A0A2Y9JC87_ENHLU
OG0002768	sp|Q149N8|SHPRH_HUMAN	tr|A0A2Y9JFC7|A0A2Y9JFC7_ENHLU
OG0002769	sp|Q9NXH8|TOR4A_HUMAN	tr|A0A2Y9JFP9|A0A2Y9JFP9_ENHLU
OG0002770	sp|Q9NVV5|AIG1_HUMAN	tr|A0A2Y9JFZ3|A0A2Y9JFZ3_ENHLU
OG0002771	sp|P09132|SRP19_HUMAN	tr|A0A2Y9JHE4|A0A2Y9JHE4_ENHLU
OG0002772	sp|Q6PJG2|MDEAS_HUMAN	tr|A0A2Y9JIJ4|A0A2Y9JIJ4_ENHLU
OG0002773	sp|Q9P0M2|AKA7G_HUMAN	tr|A0A2Y9JIL1|A0A2Y9JIL1_ENHLU
OG0002774	sp|Q6ZTQ3|RASF6_HUMAN	tr|A0A2Y9JLJ6|A0A2Y9JLJ6_ENHLU
OG0002775	sp|Q99453|PHX2B_HUMAN	tr|A0A2Y9JLR6|A0A2Y9JLR6_ENHLU
OG0002776	sp|Q9H0E2|TOLIP_HUMAN	tr|A0A2Y9JNT8|A0A2Y9JNT8_ENHLU
OG0002777	sp|Q8IUW5|RELL1_HUMAN	tr|A0A2Y9JP92|A0A2Y9JP92_ENHLU
OG0002778	sp|P21917|DRD4_HUMAN	tr|A0A2Y9JP96|A0A2Y9JP96_ENHLU
OG0002779	sp|Q96QU6|1A1L1_HUMAN	tr|A0A2Y9JQL7|A0A2Y9JQL7_ENHLU
OG0002780	sp|P32314|FOXN2_HUMAN	tr|A0A2Y9JR93|A0A2Y9JR93_ENHLU
OG0002781	sp|Q6P1J9|CDC73_HUMAN	tr|A0A2Y9JTS6|A0A2Y9JTS6_ENHLU
OG0002782	sp|Q6ZVE7|GOT1A_HUMAN	tr|A0A2Y9JUR5|A0A2Y9JUR5_ENHLU
OG0002783	sp|P57682|KLF3_HUMAN	tr|A0A2Y9JV30|A0A2Y9JV30_ENHLU
OG0002784	sp|Q13951|PEBB_HUMAN	tr|A0A2Y9K1E7|A0A2Y9K1E7_ENHLU
OG0002785	sp|Q7Z6G3|NECA2_HUMAN	tr|A0A2Y9K1P1|A0A2Y9K1P1_ENHLU
OG0002786	sp|Q5VZP5|STYL2_HUMAN	tr|A0A2Y9K2A5|A0A2Y9K2A5_ENHLU
OG0002787	sp|Q9P0J6|RM36_HUMAN	tr|A0A2Y9K3R0|A0A2Y9K3R0_ENHLU
OG0002788	sp|P10909|CLUS_HUMAN	tr|A0A2Y9K4L8|A0A2Y9K4L8_ENHLU
OG0002789	sp|O95257|GA45G_HUMAN	tr|A0A2Y9K585|A0A2Y9K585_ENHLU
OG0002790	sp|O75494|SRS10_HUMAN	tr|A0A2Y9K8J7|A0A2Y9K8J7_ENHLU
OG0002791	sp|O75711|SCRG1_HUMAN	tr|A0A2Y9K8V8|A0A2Y9K8V8_ENHLU
OG0002792	sp|Q9C0I3|CCSE1_HUMAN	tr|A0A2Y9KAF4|A0A2Y9KAF4_ENHLU
OG0002793	sp|Q587J8|KHDC3_HUMAN	tr|A0A2Y9KB29|A0A2Y9KB29_ENHLU
OG0002794	sp|Q00341|VIGLN_HUMAN	tr|A0A2Y9KCG6|A0A2Y9KCG6_ENHLU
OG0002795	sp|O75031|HSF2B_HUMAN	tr|A0A2Y9KFA1|A0A2Y9KFA1_ENHLU
OG0002796	sp|Q5JSP0|FGD3_HUMAN	tr|A0A2Y9KG73|A0A2Y9KG73_ENHLU
OG0002797	sp|Q3KNW5|SOAT_HUMAN	tr|A0A2Y9KGY9|A0A2Y9KGY9_ENHLU
OG0002798	sp|P37275|ZEB1_HUMAN	tr|A0A2Y9KJ26|A0A2Y9KJ26_ENHLU
OG0002799	sp|A4GXA9|EME2_HUMAN	tr|A0A2Y9KLM9|A0A2Y9KLM9_ENHLU
OG0002800	sp|Q8NET5|NFAM1_HUMAN	tr|A0A2Y9KMF6|A0A2Y9KMF6_ENHLU
OG0002801	sp|Q6UXT8|ALKL1_HUMAN	tr|A0A2Y9KPU2|A0A2Y9KPU2_ENHLU
OG0002802	sp|Q8WWV3|RT4I1_HUMAN	tr|A0A2Y9KQD6|A0A2Y9KQD6_ENHLU
OG0002803	sp|P0C6T2|OST4_HUMAN	tr|A0A2Y9KQM4|A0A2Y9KQM4_ENHLU
OG0002804	sp|Q9UBL0|ARP21_HUMAN	tr|A0A2Y9KTR9|A0A2Y9KTR9_ENHLU
OG0002805	sp|Q96QI5|HS3S6_HUMAN	tr|A0A2Y9KU19|A0A2Y9KU19_ENHLU
OG0002806	sp|O75791|GRAP2_HUMAN	tr|A0A2Y9KU87|A0A2Y9KU87_ENHLU
OG0002807	sp|P21926|CD9_HUMAN	tr|A0A2Y9KWC8|A0A2Y9KWC8_ENHLU
OG0002808	sp|P01730|CD4_HUMAN	tr|A0A2Y9KWP3|A0A2Y9KWP3_ENHLU
OG0002809	sp|Q15434|RBMS2_HUMAN	tr|A0A2Y9KX74|A0A2Y9KX74_ENHLU
OG0002810	sp|O14543|SOCS3_HUMAN	tr|A0A2Y9KYE1|A0A2Y9KYE1_ENHLU
OG0002811	sp|Q8WXF1|PSPC1_HUMAN	tr|A0A2Y9KYR9|A0A2Y9KYR9_ENHLU
OG0002812	sp|Q6IQ21|ZN770_HUMAN	tr|A0A2Y9KZ99|A0A2Y9KZ99_ENHLU
OG0002813	sp|Q7Z5A7|TAFA5_HUMAN	tr|A0A2Y9L0N6|A0A2Y9L0N6_ENHLU
OG0002814	sp|Q2TAL5|SMTL2_HUMAN	tr|A0A2Y9L3T0|A0A2Y9L3T0_ENHLU
OG0002815	sp|Q5TCX8|M3K21_HUMAN	tr|A0A2Y9LD11|A0A2Y9LD11_ENHLU
OG0002816	sp|O60243|H6ST1_HUMAN	tr|A0A2Y9LEI4|A0A2Y9LEI4_ENHLU
OG0002817	sp|Q9Y228|T3JAM_HUMAN	tr|A0A2Y9LFU4|A0A2Y9LFU4_ENHLU
