Orthogroup	Homo_sapiens	Capra_hircus
OG0000565	sp|Q9UK17|KCND3_HUMAN	tr|A0A452F9N9|A0A452F9N9_CAPHI
OG0000565	sp|Q9NSA2|KCND1_HUMAN, sp|Q9NZV8|KCND2_HUMAN	tr|A0A452F2A7|A0A452F2A7_CAPHI
OG0000566	sp|Q5W186|CST9_HUMAN, sp|Q5W188|CST9P_HUMAN, sp|Q9H4G1|CST9L_HUMAN	tr|A0A452FLK8|A0A452FLK8_CAPHI, tr|A0A452E1U0|A0A452E1U0_CAPHI
OG0000567	sp|Q9BYD1|RM13_HUMAN	tr|A0A452DTR9|A0A452DTR9_CAPHI, tr|A0A452FWL3|A0A452FWL3_CAPHI, tr|A0A452EFK7|A0A452EFK7_CAPHI, tr|A0A452DWQ5|A0A452DWQ5_CAPHI
OG0000569	sp|O75323|NIPS2_HUMAN	tr|A0A452FB12|A0A452FB12_CAPHI
OG0000569	sp|Q9BPW8|NIPS1_HUMAN	tr|A0A452F8D7|A0A452F8D7_CAPHI, tr|A0A452FNU8|A0A452FNU8_CAPHI
OG0000570	sp|Q9UBL6|CPNE7_HUMAN	tr|A0A452FKR2|A0A452FKR2_CAPHI
OG0000570	sp|Q96A23|CPNE4_HUMAN, sp|O95741|CPNE6_HUMAN	tr|A0A452G9H4|A0A452G9H4_CAPHI
OG0000571	sp|A6NIZ1|RP1BL_HUMAN	tr|I1W1N1|I1W1N1_CAPHI
OG0000571	sp|P61224|RAP1B_HUMAN, sp|P62834|RAP1A_HUMAN	tr|A0A452F1G6|A0A452F1G6_CAPHI
OG0000572	sp|P62861|RS30_HUMAN	tr|A0A452DKF3|A0A452DKF3_CAPHI, tr|A0A452DNG2|A0A452DNG2_CAPHI, tr|A0A452ESM7|A0A452ESM7_CAPHI, tr|A0A452E404|A0A452E404_CAPHI
OG0000573	sp|Q86WG5|MTMRD_HUMAN	tr|A0A452FAF6|A0A452FAF6_CAPHI
OG0000573	sp|O95248|MTMR5_HUMAN	tr|A0A452ETC8|A0A452ETC8_CAPHI, tr|A0A452E4E4|A0A452E4E4_CAPHI
OG0000575	sp|P32942|ICAM3_HUMAN	tr|A0A452DYB0|A0A452DYB0_CAPHI
OG0000575	sp|P05362|ICAM1_HUMAN	tr|A0A452FTI3|A0A452FTI3_CAPHI, tr|A0A452ETY7|A0A452ETY7_CAPHI
OG0000576	sp|Q6IN85|P4R3A_HUMAN	tr|A0A452E340|A0A452E340_CAPHI
OG0000576	sp|Q6ZMV5|P4R3C_HUMAN, sp|Q5MIZ7|P4R3B_HUMAN	tr|A0A452E2N7|A0A452E2N7_CAPHI
OG0000577	sp|P19404|NDUV2_HUMAN	tr|A0A452G5R3|A0A452G5R3_CAPHI, tr|A0A452ERM8|A0A452ERM8_CAPHI, tr|A0A452F3A3|A0A452F3A3_CAPHI, tr|A0A452G030|A0A452G030_CAPHI
OG0000578	sp|Q8N142|PURA1_HUMAN	tr|A0A452F4G4|A0A452F4G4_CAPHI
OG0000578	sp|P30520|PURA2_HUMAN	tr|A0A452ENA1|A0A452ENA1_CAPHI, tr|A0A452F9N2|A0A452F9N2_CAPHI
OG0000579	sp|O75197|LRP5_HUMAN	tr|A0A452FA21|A0A452FA21_CAPHI
OG0000579	sp|A4QPB2|LRP5L_HUMAN, sp|O75581|LRP6_HUMAN	tr|A0A452ENK7|A0A452ENK7_CAPHI
OG0000583	sp|Q7Z2Y8|GVIN1_HUMAN	tr|A0A452DMQ9|A0A452DMQ9_CAPHI, tr|A0A452EFZ1|A0A452EFZ1_CAPHI, tr|A0A452E0A8|A0A452E0A8_CAPHI, tr|A0A452DMR0|A0A452DMR0_CAPHI
OG0000584	sp|Q8IZP7|H6ST3_HUMAN	tr|A0A452EK94|A0A452EK94_CAPHI, tr|A0A452FCZ9|A0A452FCZ9_CAPHI
OG0000584	sp|O60243|H6ST1_HUMAN	tr|A0A452ETR2|A0A452ETR2_CAPHI
OG0000586	sp|Q8NGD0|OR4M1_HUMAN, sp|Q8NGB6|OR4M2_HUMAN, sp|A0A0X1KG70|ORM2B_HUMAN, sp|P0C623|OR4Q2_HUMAN	tr|A0A452DPS9|A0A452DPS9_CAPHI
OG0000588	sp|Q96DR5|BPIA2_HUMAN	tr|A0A452FIU2|A0A452FIU2_CAPHI, tr|A0A452ELD7|A0A452ELD7_CAPHI, tr|A0A452FVB9|A0A452FVB9_CAPHI, tr|A0A452DYF3|A0A452DYF3_CAPHI
OG0000589	sp|O75122|CLAP2_HUMAN	tr|A0A452F1H1|A0A452F1H1_CAPHI, tr|A0A452DJU2|A0A452DJU2_CAPHI
OG0000589	sp|Q7Z460|CLAP1_HUMAN	tr|A0A452FN75|A0A452FN75_CAPHI
OG0000590	sp|P23396|RS3_HUMAN	tr|A0A452ECV4|A0A452ECV4_CAPHI, tr|A0A452EBJ3|A0A452EBJ3_CAPHI, tr|A0A452FJC3|A0A452FJC3_CAPHI, tr|A0A452EU00|A0A452EU00_CAPHI
OG0000592	sp|Q96L15|NAR5_HUMAN	tr|A0A452GAK4|A0A452GAK4_CAPHI, tr|A0A452G2X4|A0A452G2X4_CAPHI, tr|A0A452G203|A0A452G203_CAPHI, tr|A0A452DPV2|A0A452DPV2_CAPHI
OG0000593	sp|Q56UQ5|TPT1L_HUMAN, sp|Q9HAU6|TCTP8_HUMAN	tr|A0A452E9B2|A0A452E9B2_CAPHI
OG0000593	sp|P13693|TCTP_HUMAN	tr|A0A452EK93|A0A452EK93_CAPHI
OG0000594	sp|Q8NHB1|OR2V1_HUMAN	tr|A0A452DVD1|A0A452DVD1_CAPHI
OG0000594	sp|Q96R30|OR2V2_HUMAN	tr|A0A452DS91|A0A452DS91_CAPHI, tr|A0A452DSQ3|A0A452DSQ3_CAPHI
OG0000595	sp|Q8WW12|PCNP_HUMAN	tr|A0A452F1G1|A0A452F1G1_CAPHI, tr|A0A452E272|A0A452E272_CAPHI, tr|A0A452DVT5|A0A452DVT5_CAPHI, tr|A0A452FUE9|A0A452FUE9_CAPHI
OG0000596	sp|P11166|GTR1_HUMAN	tr|A0A452EQW3|A0A452EQW3_CAPHI
OG0000596	sp|Q8TDB8|GTR14_HUMAN, sp|P11169|GTR3_HUMAN	tr|A0A452EBJ1|A0A452EBJ1_CAPHI
OG0000597	sp|P09326|CD48_HUMAN	tr|A0A452DLA5|A0A452DLA5_CAPHI, tr|A0A452F9F5|A0A452F9F5_CAPHI, tr|A0A452F3L0|A0A452F3L0_CAPHI, tr|A0A452ENP6|A0A452ENP6_CAPHI
OG0000598	sp|P46778|RL21_HUMAN	sp|A5JSS2|RL21_CAPHI, tr|A0A452DSL4|A0A452DSL4_CAPHI, tr|A0A452DZ42|A0A452DZ42_CAPHI, tr|A0A452E2J0|A0A452E2J0_CAPHI
OG0000599	sp|Q8NEM7|SP20H_HUMAN	tr|A0A452E4P5|A0A452E4P5_CAPHI
OG0000599	sp|Q3ZLR7|SP201_HUMAN, sp|P0C7V6|SP202_HUMAN	tr|A0A452DT11|A0A452DT11_CAPHI
OG0000601	sp|P50226|ST1A2_HUMAN, sp|P50225|ST1A1_HUMAN, sp|P0DMN0|ST1A4_HUMAN, sp|P0DMM9|ST1A3_HUMAN	tr|A0A452F929|A0A452F929_CAPHI
OG0000602	sp|O00476|NPT4_HUMAN	tr|A0A452FDU6|A0A452FDU6_CAPHI
OG0000602	sp|O00624|NPT3_HUMAN	tr|A0A452DKA7|A0A452DKA7_CAPHI, tr|A0A452DW75|A0A452DW75_CAPHI
OG0000604	sp|O60506|HNRPQ_HUMAN	tr|A0A452FZ40|A0A452FZ40_CAPHI
OG0000604	sp|O43390|HNRPR_HUMAN	tr|A0A452G4X1|A0A452G4X1_CAPHI, tr|A0A452FWA5|A0A452FWA5_CAPHI
OG0000605	sp|O60264|SMCA5_HUMAN	tr|A0A452EIB7|A0A452EIB7_CAPHI, tr|A0A452EV85|A0A452EV85_CAPHI
OG0000605	sp|P28370|SMCA1_HUMAN	tr|A0A452E1D0|A0A452E1D0_CAPHI
OG0000606	sp|P07998|RNAS1_HUMAN	tr|A0A452ECJ3|A0A452ECJ3_CAPHI, tr|A0A452FJH9|A0A452FJH9_CAPHI, sp|P67926|RNAS1_CAPHI, tr|A0A452EH73|A0A452EH73_CAPHI
OG0000607	sp|Q00526|CDK3_HUMAN	tr|A0A452FB20|A0A452FB20_CAPHI
OG0000607	sp|P24941|CDK2_HUMAN	tr|A0A452DPR2|A0A452DPR2_CAPHI, tr|A0A452DTW9|A0A452DTW9_CAPHI
OG0000608	sp|Q9Y2H1|ST38L_HUMAN	tr|A0A452EP22|A0A452EP22_CAPHI
OG0000608	sp|Q15208|STK38_HUMAN	tr|A0A452E4G5|A0A452E4G5_CAPHI, tr|A0A452DZE8|A0A452DZE8_CAPHI
OG0000610	sp|P07195|LDHB_HUMAN	tr|A0A452EWG0|A0A452EWG0_CAPHI, tr|A0A452FZN8|A0A452FZN8_CAPHI, tr|A0A452G2I7|A0A452G2I7_CAPHI, tr|A0A452E480|A0A452E480_CAPHI
OG0000611	sp|A1XBS5|CBAR1_HUMAN	tr|A0A452G890|A0A452G890_CAPHI, tr|A0A452E4D8|A0A452E4D8_CAPHI, tr|A0A452FW72|A0A452FW72_CAPHI, tr|A0A452DL15|A0A452DL15_CAPHI
OG0000612	sp|Q9HC44|GPBL1_HUMAN	tr|A0A452FNU0|A0A452FNU0_CAPHI, tr|A0A452FWF7|A0A452FWF7_CAPHI, tr|A0A452EFS1|A0A452EFS1_CAPHI, tr|A0A452FJP6|A0A452FJP6_CAPHI
OG0000613	sp|P55209|NP1L1_HUMAN	tr|A0A452DUC4|A0A452DUC4_CAPHI, tr|A0A452FZD7|A0A452FZD7_CAPHI, tr|A0A452FTB7|A0A452FTB7_CAPHI, tr|A0A452F0D4|A0A452F0D4_CAPHI
OG0000614	sp|Q8N127|O5AS1_HUMAN	tr|A0A452DXT1|A0A452DXT1_CAPHI, tr|A0A452G0P8|A0A452G0P8_CAPHI, tr|A0A452DLA7|A0A452DLA7_CAPHI, tr|A0A452EGR1|A0A452EGR1_CAPHI
OG0000615	sp|P18054|LOX12_HUMAN	tr|A0A452G376|A0A452G376_CAPHI
OG0000615	sp|P16050|LOX15_HUMAN	tr|A0A452F3W6|A0A452F3W6_CAPHI, tr|A0A452G3W7|A0A452G3W7_CAPHI
OG0000617	sp|Q86UW7|CAPS2_HUMAN	tr|A0A452FQ93|A0A452FQ93_CAPHI
OG0000617	sp|Q9ULU8|CAPS1_HUMAN	tr|A0A452EXS7|A0A452EXS7_CAPHI, tr|A0A452EP04|A0A452EP04_CAPHI
OG0000619	sp|P11926|DCOR_HUMAN	tr|A0A452FBX6|A0A452FBX6_CAPHI, tr|A0A452GA10|A0A452GA10_CAPHI, tr|A0A452F5W1|A0A452F5W1_CAPHI, tr|A0A452DSS3|A0A452DSS3_CAPHI
OG0000620	sp|Q8NFW1|COMA1_HUMAN, sp|P20849|CO9A1_HUMAN, sp|Q14993|COJA1_HUMAN, sp|Q96P44|COLA1_HUMAN	tr|A0A452EVX1|A0A452EVX1_CAPHI
OG0000621	sp|Q9NZH4|PTTG3_HUMAN, sp|Q9NZH5|PTTG2_HUMAN, sp|O95997|PTTG1_HUMAN	tr|A0A452GAU3|A0A452GAU3_CAPHI, tr|A0A452F113|A0A452F113_CAPHI
OG0000622	sp|Q86VI4|LAP4B_HUMAN	tr|A0A452EP65|A0A452EP65_CAPHI, tr|A0A452FLA4|A0A452FLA4_CAPHI, tr|A0A452G7L2|A0A452G7L2_CAPHI, tr|A0A452DVM0|A0A452DVM0_CAPHI
OG0000623	sp|Q96C36|P5CR2_HUMAN	tr|A0A452FLM2|A0A452FLM2_CAPHI
OG0000623	sp|Q6NXP6|NXRD1_HUMAN, sp|P32322|P5CR1_HUMAN	tr|A0A452G933|A0A452G933_CAPHI
OG0000624	sp|P31689|DNJA1_HUMAN	tr|A0A452ERL0|A0A452ERL0_CAPHI, tr|A0A452DX39|A0A452DX39_CAPHI, tr|A0A452EH58|A0A452EH58_CAPHI, tr|A0A452G0Z4|A0A452G0Z4_CAPHI
OG0000625	sp|Q9UJU3|ZN112_HUMAN, sp|A6NK53|ZN233_HUMAN, sp|Q9UJW7|ZN229_HUMAN, sp|Q96NJ3|ZN285_HUMAN	tr|A0A452GA80|A0A452GA80_CAPHI
OG0000627	sp|Q96LX8|ZN597_HUMAN	tr|A0A452FMK1|A0A452FMK1_CAPHI, tr|A0A452DRF2|A0A452DRF2_CAPHI
OG0000627	sp|P98182|ZN200_HUMAN	tr|A0A452EPI8|A0A452EPI8_CAPHI
OG0000628	sp|O14520|AQP7_HUMAN, tr|Q8WX69|Q8WX69_HUMAN, sp|A0A075B734|AQP7B_HUMAN, sp|A6NL99|AQP73_HUMAN	tr|A0A452DNC1|A0A452DNC1_CAPHI
OG0000629	sp|O75636|FCN3_HUMAN	tr|A0A452FRA7|A0A452FRA7_CAPHI
OG0000629	sp|Q15485|FCN2_HUMAN, sp|O00602|FCN1_HUMAN	tr|A0A452EF93|A0A452EF93_CAPHI
OG0000630	sp|Q9Y662|HS3SB_HUMAN	tr|A0A452FYT6|A0A452FYT6_CAPHI
OG0000630	sp|Q9Y661|HS3S4_HUMAN, sp|Q9Y663|HS3SA_HUMAN	tr|A0A452E1I9|A0A452E1I9_CAPHI
OG0000631	sp|P56545|CTBP2_HUMAN	tr|A0A452FD72|A0A452FD72_CAPHI, tr|A0A452ECJ2|A0A452ECJ2_CAPHI
OG0000631	sp|Q13363|CTBP1_HUMAN	tr|A0A452G268|A0A452G268_CAPHI
OG0000632	sp|Q86TJ2|TAD2B_HUMAN	tr|A0A452F0C4|A0A452F0C4_CAPHI, tr|A0A452DKZ5|A0A452DKZ5_CAPHI, tr|A0A452FUS5|A0A452FUS5_CAPHI, tr|A0A452FHG2|A0A452FHG2_CAPHI
OG0000633	sp|Q6UX73|CP089_HUMAN, sp|Q86U02|CN165_HUMAN, sp|A0A096LPI5|GVQW2_HUMAN, tr|A0A087X1C1|A0A087X1C1_HUMAN	tr|A0A452EJ37|A0A452EJ37_CAPHI
OG0000634	sp|P10114|RAP2A_HUMAN	tr|A0A452ENS9|A0A452ENS9_CAPHI
OG0000634	sp|Q9Y3L5|RAP2C_HUMAN	tr|A0A452E1X5|A0A452E1X5_CAPHI, tr|A0A452FIM9|A0A452FIM9_CAPHI
OG0000635	sp|O15344|TRI18_HUMAN	tr|A0A452EDX1|A0A452EDX1_CAPHI
OG0000635	sp|Q9UJV3|TRIM1_HUMAN	tr|A0A452DXF1|A0A452DXF1_CAPHI, tr|A0A452FFT3|A0A452FFT3_CAPHI
OG0000636	sp|Q9Y585|OR1A2_HUMAN, sp|Q9P1Q5|OR1A1_HUMAN	tr|A0A452E7V8|A0A452E7V8_CAPHI, tr|A0A452DMD6|A0A452DMD6_CAPHI, tr|A0A452DQF7|A0A452DQF7_CAPHI
OG0000637	sp|P54317|LIPR2_HUMAN	tr|A0A452E9M4|A0A452E9M4_CAPHI
OG0000637	sp|P54315|LIPR1_HUMAN, sp|P16233|LIPP_HUMAN	tr|A0A452DNU8|A0A452DNU8_CAPHI
OG0000639	sp|Q9UI42|CBPA4_HUMAN	tr|A0A452FMK5|A0A452FMK5_CAPHI
OG0000639	sp|P48052|CBPA2_HUMAN, sp|P15085|CBPA1_HUMAN	tr|A0A452E109|A0A452E109_CAPHI
OG0000640	sp|P05388|RLA0_HUMAN, sp|Q8NHW5|RLA0L_HUMAN	tr|A0A452EWJ1|A0A452EWJ1_CAPHI, tr|A0A097C2Z0|A0A097C2Z0_CAPHI, tr|A0A452FRI0|A0A452FRI0_CAPHI
OG0000641	sp|A6NJY1|SL9P1_HUMAN, sp|Q4ZJI4|SL9B1_HUMAN	tr|A0A452FAM6|A0A452FAM6_CAPHI
OG0000641	sp|Q86UD5|SL9B2_HUMAN	tr|A0A452EG88|A0A452EG88_CAPHI
OG0000642	sp|P51648|AL3A2_HUMAN	tr|A0A452GBB7|A0A452GBB7_CAPHI, tr|A0A452DTU0|A0A452DTU0_CAPHI
OG0000642	sp|P30838|AL3A1_HUMAN	tr|A0A452G1D4|A0A452G1D4_CAPHI
OG0000643	sp|P06748|NPM_HUMAN	tr|A0A452DWR3|A0A452DWR3_CAPHI, tr|A0A452EDP6|A0A452EDP6_CAPHI, tr|A0A452EBV7|A0A452EBV7_CAPHI, tr|A0A452EJ07|A0A452EJ07_CAPHI
OG0000644	sp|Q06520|ST2A1_HUMAN	tr|A0A452EF45|A0A452EF45_CAPHI, tr|A0A452FDI7|A0A452FDI7_CAPHI, tr|A0A452ESE5|A0A452ESE5_CAPHI, tr|A0A452EM86|A0A452EM86_CAPHI
OG0000645	sp|P0CG30|GSTT2_HUMAN, sp|P0CG29|GST2_HUMAN	tr|A0A452E7A4|A0A452E7A4_CAPHI
OG0000645	sp|P30711|GSTT1_HUMAN	tr|A0A452F071|A0A452F071_CAPHI
OG0000646	sp|Q13241|KLRD1_HUMAN	tr|A0A452E7W3|A0A452E7W3_CAPHI, tr|A0A452DUC9|A0A452DUC9_CAPHI, tr|A0A452EMR7|A0A452EMR7_CAPHI, tr|A0A452DZN5|A0A452DZN5_CAPHI
OG0000647	sp|P61978|HNRPK_HUMAN	tr|A0A452EMT2|A0A452EMT2_CAPHI, tr|A0A452EWG3|A0A452EWG3_CAPHI, tr|A0A452EFM4|A0A452EFM4_CAPHI, tr|A0A452FDM1|A0A452FDM1_CAPHI
OG0000648	sp|P46019|KPB2_HUMAN	tr|A0A452E5H9|A0A452E5H9_CAPHI
OG0000648	sp|P46020|KPB1_HUMAN	tr|A0A452E528|A0A452E528_CAPHI, tr|A0A452FL74|A0A452FL74_CAPHI
OG0000650	sp|Q14003|KCNC3_HUMAN	tr|A0A452DVT2|A0A452DVT2_CAPHI
OG0000650	sp|Q96PR1|KCNC2_HUMAN, sp|P48547|KCNC1_HUMAN	tr|A0A452E4M2|A0A452E4M2_CAPHI
OG0000651	sp|Q96KT7|S35G5_HUMAN, sp|P0C7Q5|S35G4_HUMAN, sp|P0C7Q6|S35G6_HUMAN, sp|Q8N808|S35G3_HUMAN	tr|A0A452G4J8|A0A452G4J8_CAPHI
OG0000652	sp|Q7Z7K6|CENPV_HUMAN, sp|A0A0U1RR11|CENL1_HUMAN, sp|P0DPI3|CENL2_HUMAN, sp|A0A0U1RRI6|CENL3_HUMAN	tr|A0A452FZV7|A0A452FZV7_CAPHI
OG0000653	sp|P62820|RAB1A_HUMAN	tr|A0A452EJN1|A0A452EJN1_CAPHI
OG0000653	sp|Q9H0U4|RAB1B_HUMAN, sp|Q92928|RAB1C_HUMAN	tr|A0A452ER34|A0A452ER34_CAPHI
OG0000654	sp|Q8N9U9|SPOT1_HUMAN, sp|Q5T6R2|TPT2L_HUMAN, sp|Q6XPS3|TPTE2_HUMAN, sp|P56180|TPTE_HUMAN	tr|A0A452EST3|A0A452EST3_CAPHI
OG0000655	sp|P60763|RAC3_HUMAN	tr|A0A452FIA0|A0A452FIA0_CAPHI
OG0000655	sp|P63000|RAC1_HUMAN, sp|P15153|RAC2_HUMAN	tr|A0A452G020|A0A452G020_CAPHI
OG0000656	sp|P60509|ERB1_HUMAN	tr|A0A452EXT0|A0A452EXT0_CAPHI, tr|A0A452FXK4|A0A452FXK4_CAPHI, tr|A0A452F2E3|A0A452F2E3_CAPHI, tr|A0A452EEV2|A0A452EEV2_CAPHI
OG0000657	sp|Q9BQ87|TBL1Y_HUMAN, sp|O60907|TBL1X_HUMAN	tr|A0A452DWP4|A0A452DWP4_CAPHI
OG0000657	sp|Q9BZK7|TBL1R_HUMAN	tr|A0A452E4N3|A0A452E4N3_CAPHI
OG0000658	sp|Q12904|AIMP1_HUMAN	tr|A0A452DWP2|A0A452DWP2_CAPHI, tr|A0A452FMY5|A0A452FMY5_CAPHI, tr|A0A452F8F4|A0A452F8F4_CAPHI, tr|A0A452DRE6|A0A452DRE6_CAPHI
OG0000659	sp|Q8NH07|O11H2_HUMAN, sp|Q8NG94|O11H1_HUMAN, sp|B2RN74|O11HC_HUMAN	tr|A0A452F367|A0A452F367_CAPHI, tr|A0A452EFT9|A0A452EFT9_CAPHI
OG0000660	sp|Q8IZI9|IFNL3_HUMAN, sp|Q8IZJ0|IFNL2_HUMAN, sp|Q8IU54|IFNL1_HUMAN	tr|A0A452DYH0|A0A452DYH0_CAPHI, tr|A0A452F5K0|A0A452F5K0_CAPHI
OG0000661	sp|P07355|ANXA2_HUMAN, sp|A6NMY6|AXA2L_HUMAN	tr|A0A452DSB1|A0A452DSB1_CAPHI, tr|A0A452DLL5|A0A452DLL5_CAPHI, tr|A0A452FD43|A0A452FD43_CAPHI
OG0000662	sp|P29466|CASP1_HUMAN, sp|P57730|CAR18_HUMAN, sp|Q5EG05|CAR16_HUMAN, sp|Q5XLA6|CAR17_HUMAN	tr|A0A452EH44|A0A452EH44_CAPHI
OG0000663	sp|P52907|CAZA1_HUMAN	tr|A0A452EWN1|A0A452EWN1_CAPHI
OG0000663	sp|P47755|CAZA2_HUMAN	tr|A0A452FSH3|A0A452FSH3_CAPHI, tr|A0A452EHZ3|A0A452EHZ3_CAPHI
OG0000664	sp|Q7Z4J2|GL6D1_HUMAN	tr|A0A452DZ30|A0A452DZ30_CAPHI, tr|A0A452FUH0|A0A452FUH0_CAPHI, tr|A0A452FVD4|A0A452FVD4_CAPHI, tr|A0A452F8L1|A0A452F8L1_CAPHI
OG0000665	sp|Q86XF0|DYR2_HUMAN, sp|P00374|DYR_HUMAN	tr|A0A452FAW6|A0A452FAW6_CAPHI, tr|A0A452EQI7|A0A452EQI7_CAPHI, tr|A0A452ETU1|A0A452ETU1_CAPHI
OG0000666	sp|Q86SQ3|AGRE4_HUMAN	tr|A0A452G771|A0A452G771_CAPHI
OG0000666	sp|Q9BY15|AGRE3_HUMAN	tr|A0A452FM62|A0A452FM62_CAPHI, tr|A0A452GB06|A0A452GB06_CAPHI
OG0000667	sp|P09429|HMGB1_HUMAN	tr|A0A452F540|A0A452F540_CAPHI
OG0000667	sp|P23497|SP100_HUMAN, sp|B2RPK0|HGB1A_HUMAN	tr|A0A452ENF1|A0A452ENF1_CAPHI
OG0000668	sp|Q9Y2Q0|AT8A1_HUMAN	tr|A0A452DX77|A0A452DX77_CAPHI
OG0000668	sp|Q9NTI2|AT8A2_HUMAN	tr|A0A452F6G1|A0A452F6G1_CAPHI, tr|A0A452DZ58|A0A452DZ58_CAPHI
OG0000669	sp|Q6IEV9|OR4CB_HUMAN	tr|A0A452EE28|A0A452EE28_CAPHI
OG0000669	sp|Q8NGL9|OR4CG_HUMAN	tr|A0A452FMH0|A0A452FMH0_CAPHI, tr|A0A452E253|A0A452E253_CAPHI
OG0000670	sp|Q02750|MP2K1_HUMAN	tr|A0A452FIW7|A0A452FIW7_CAPHI
OG0000670	tr|A0A1B0GUL7|A0A1B0GUL7_HUMAN, sp|P36507|MP2K2_HUMAN	tr|A0A452ENE3|A0A452ENE3_CAPHI
OG0000671	sp|Q6ZMW3|EMAL6_HUMAN	tr|A0A452FTC7|A0A452FTC7_CAPHI
OG0000671	sp|Q6ZMY6|WDR88_HUMAN, sp|Q05BV3|EMAL5_HUMAN	tr|A0A452F555|A0A452F555_CAPHI
OG0000672	sp|Q9H0U9|TSYL1_HUMAN, sp|Q9UJ04|TSYL4_HUMAN, sp|Q9H489|TSY26_HUMAN, sp|Q8N831|TSYL6_HUMAN	tr|A0A452EEW2|A0A452EEW2_CAPHI
OG0000673	sp|Q5VU92|DC121_HUMAN, sp|Q5VW00|DC122_HUMAN	tr|A0A452E2H4|A0A452E2H4_CAPHI
OG0000673	sp|Q5T6F0|DCA12_HUMAN	tr|A0A452E8I3|A0A452E8I3_CAPHI
OG0000674	sp|Q9UJ98|STAG3_HUMAN, sp|P0CL83|ST3L1_HUMAN, sp|P0CL84|ST3L2_HUMAN, sp|P0CL85|ST3L3_HUMAN	tr|A0A452FP06|A0A452FP06_CAPHI
OG0000675	sp|Q6UW32|IGFL1_HUMAN, sp|Q6B9Z1|IGFL4_HUMAN, sp|Q6UWQ7|IGFL2_HUMAN, sp|Q6UXB1|IGFL3_HUMAN	tr|A0A452FSB1|A0A452FSB1_CAPHI
OG0000676	sp|O60309|L37A3_HUMAN, sp|A6NMS7|L37A1_HUMAN, sp|A6NM11|L37A2_HUMAN, sp|Q96QE4|LR37B_HUMAN	tr|A0A452G667|A0A452G667_CAPHI
OG0000677	sp|Q8N3U4|STAG2_HUMAN	tr|A0A452G2U5|A0A452G2U5_CAPHI
OG0000677	sp|Q8TBR4|ST3L4_HUMAN, sp|Q8WVM7|STAG1_HUMAN	tr|A0A452EK27|A0A452EK27_CAPHI
OG0000678	sp|Q8TF62|AT8B4_HUMAN	tr|A0A452FEI5|A0A452FEI5_CAPHI
OG0000678	sp|P98198|AT8B2_HUMAN	tr|A0A452G6H8|A0A452G6H8_CAPHI, tr|A0A452F7U2|A0A452F7U2_CAPHI
OG0000679	sp|P11684|UTER_HUMAN, sp|Q6XE38|SG1D4_HUMAN, sp|O95968|SG1D1_HUMAN, sp|O95969|SG1D2_HUMAN	tr|A0A452EGE3|A0A452EGE3_CAPHI
OG0000680	sp|Q9HCM9|TRI39_HUMAN, sp|Q495X7|TRI60_HUMAN, sp|Q5EBN2|TRI61_HUMAN, sp|A6NK02|TRI75_HUMAN	tr|A0A452FES3|A0A452FES3_CAPHI
OG0000681	sp|Q3SY77|UD3A2_HUMAN, sp|Q6NUS8|UD3A1_HUMAN	tr|A0A452ER65|A0A452ER65_CAPHI, tr|A0A452FSP0|A0A452FSP0_CAPHI, tr|A0A452FDF1|A0A452FDF1_CAPHI
OG0000682	sp|Q8WVN6|SCTM1_HUMAN	tr|A0A452G2A8|A0A452G2A8_CAPHI, tr|A0A452FDD2|A0A452FDD2_CAPHI, tr|A0A452DV39|A0A452DV39_CAPHI, tr|A0A452ENV7|A0A452ENV7_CAPHI
OG0000683	sp|Q2TAK8|PWP3A_HUMAN	tr|A0A452FJT4|A0A452FJT4_CAPHI
OG0000683	tr|A0A494C071|A0A494C071_HUMAN, sp|Q5H9M0|PWP3B_HUMAN	tr|A0A452DTI9|A0A452DTI9_CAPHI
OG0000684	sp|Q9H1V8|S6A17_HUMAN	tr|A0A452FJR6|A0A452FJR6_CAPHI
OG0000684	sp|Q9GZN6|S6A16_HUMAN, sp|Q9H2J7|S6A15_HUMAN	tr|A0A452F215|A0A452F215_CAPHI
OG0000685	sp|P27348|1433T_HUMAN	tr|A0A452DM11|A0A452DM11_CAPHI, tr|A0A452DXD4|A0A452DXD4_CAPHI, tr|A0A452ECX7|A0A452ECX7_CAPHI, tr|A0A452FS56|A0A452FS56_CAPHI
OG0000686	sp|Q7Z5H5|VN1R4_HUMAN, sp|Q9GZP7|VN1R1_HUMAN, sp|Q9BXE9|VN1R3_HUMAN, sp|Q8NFZ6|VN1R2_HUMAN	tr|A0A452FM40|A0A452FM40_CAPHI
OG0000687	sp|Q32M45|ANO4_HUMAN	tr|A0A452E9F6|A0A452E9F6_CAPHI
OG0000687	sp|Q6IWH7|ANO7_HUMAN, sp|Q9BYT9|ANO3_HUMAN	tr|A0A452FGZ2|A0A452FGZ2_CAPHI
OG0000688	sp|Q96DL1|NXPE2_HUMAN	tr|A0A452EJL4|A0A452EJL4_CAPHI
OG0000688	sp|Q8N323|NXPE1_HUMAN, sp|Q6UWF7|NXPE4_HUMAN	tr|A0A452FS67|A0A452FS67_CAPHI
OG0000689	sp|P30154|2AAB_HUMAN	tr|A0A452FC46|A0A452FC46_CAPHI
OG0000689	sp|P30153|2AAA_HUMAN	tr|A0A452E9S1|A0A452E9S1_CAPHI, tr|A0A452FTI8|A0A452FTI8_CAPHI
