Orthogroup	Homo_sapiens	Otolemur_garnettii
OG0000978	sp|P33240|CSTF2_HUMAN	tr|H0X4B0|H0X4B0_OTOGA
OG0000978	sp|Q9H0L4|CSTFT_HUMAN	tr|H0XPZ1|H0XPZ1_OTOGA
OG0000979	sp|O75317|UBP12_HUMAN	tr|H0XHS6|H0XHS6_OTOGA
OG0000979	sp|P62068|UBP46_HUMAN	tr|H0WZ61|H0WZ61_OTOGA
OG0000980	sp|Q15911|ZFHX3_HUMAN	tr|H0X3M8|H0X3M8_OTOGA
OG0000980	sp|Q86UP3|ZFHX4_HUMAN	tr|H0WGI5|H0WGI5_OTOGA
OG0000981	sp|Q86WC6|PPR27_HUMAN, sp|Q7Z713|ANR37_HUMAN, sp|Q53RE8|ANR39_HUMAN	tr|H0WKL0|H0WKL0_OTOGA
OG0000982	sp|Q9BZP6|CHIA_HUMAN	tr|H0X3H4|H0X3H4_OTOGA, tr|H0Y058|H0Y058_OTOGA, tr|H0X3H5|H0X3H5_OTOGA
OG0000983	sp|O75582|KS6A5_HUMAN	tr|H0X9Z1|H0X9Z1_OTOGA
OG0000983	sp|O75676|KS6A4_HUMAN	tr|H0WVS0|H0WVS0_OTOGA
OG0000984	sp|P45844|ABCG1_HUMAN	tr|H0X6K5|H0X6K5_OTOGA
OG0000984	sp|Q9H172|ABCG4_HUMAN	tr|H0WW20|H0WW20_OTOGA
OG0000985	sp|P56703|WNT3_HUMAN	tr|H0WTI2|H0WTI2_OTOGA
OG0000985	sp|P56704|WNT3A_HUMAN	tr|H0X974|H0X974_OTOGA
OG0000986	sp|P62491|RB11A_HUMAN	tr|H0WWR4|H0WWR4_OTOGA
OG0000986	sp|Q15907|RB11B_HUMAN	tr|H0WMC8|H0WMC8_OTOGA
OG0000987	sp|P25815|S100P_HUMAN, sp|Q5D862|FILA2_HUMAN, sp|Q07283|TRHY_HUMAN	tr|H0WJC0|H0WJC0_OTOGA
OG0000988	sp|Q14416|GRM2_HUMAN	tr|H0X6Y0|H0X6Y0_OTOGA
OG0000988	sp|Q14832|GRM3_HUMAN	tr|H0WU81|H0WU81_OTOGA
OG0000989	sp|Q695T7|S6A19_HUMAN	tr|H0X8H4|H0X8H4_OTOGA
OG0000989	sp|Q96N87|S6A18_HUMAN	tr|H0X8H9|H0X8H9_OTOGA
OG0000990	sp|Q6AI14|SL9A4_HUMAN	tr|H0XAB1|H0XAB1_OTOGA
OG0000990	sp|Q9UBY0|SL9A2_HUMAN	tr|H0XDA0|H0XDA0_OTOGA
OG0000991	sp|Q9H334|FOXP1_HUMAN	tr|H0WYC0|H0WYC0_OTOGA
OG0000991	sp|O15409|FOXP2_HUMAN	tr|H0WLJ9|H0WLJ9_OTOGA
OG0000992	sp|Q9NPH6|OBP2B_HUMAN, sp|Q9NY56|OBP2A_HUMAN	tr|H0XVQ1|H0XVQ1_OTOGA, tr|H0X9F5|H0X9F5_OTOGA
OG0000993	sp|O15397|IPO8_HUMAN	tr|H0X1V7|H0X1V7_OTOGA
OG0000993	sp|O95373|IPO7_HUMAN	tr|H0X4Z3|H0X4Z3_OTOGA
OG0000994	sp|P16619|CL3L1_HUMAN, sp|P10147|CCL3_HUMAN, sp|P55774|CCL18_HUMAN	tr|H0X7M5|H0X7M5_OTOGA
OG0000995	sp|P15531|NDKA_HUMAN, sp|O60361|NDK8_HUMAN, sp|P22392|NDKB_HUMAN	tr|H0XLD6|H0XLD6_OTOGA
OG0000996	sp|P23109|AMPD1_HUMAN	tr|H0X685|H0X685_OTOGA
OG0000996	sp|Q01432|AMPD3_HUMAN	tr|H0WJA2|H0WJA2_OTOGA
OG0000997	sp|P25391|LAMA1_HUMAN	tr|H0XIM4|H0XIM4_OTOGA
OG0000997	sp|P24043|LAMA2_HUMAN	tr|H0WGI3|H0WGI3_OTOGA
OG0000998	sp|A8MPP1|D11L8_HUMAN, sp|Q92771|DDX12_HUMAN, sp|Q96FC9|DDX11_HUMAN	tr|H0WJS1|H0WJS1_OTOGA
OG0000999	sp|P35914|HMGCL_HUMAN	tr|H0X0G2|H0X0G2_OTOGA
OG0000999	sp|Q8TB92|HMGC2_HUMAN	tr|H0X880|H0X880_OTOGA
OG0001000	sp|Q6ZMN7|PZRN4_HUMAN	tr|H0X8S8|H0X8S8_OTOGA
OG0001000	sp|Q9UPQ7|PZRN3_HUMAN	tr|H0XZV5|H0XZV5_OTOGA
OG0001001	sp|Q86T65|DAAM2_HUMAN	tr|H0WL71|H0WL71_OTOGA
OG0001001	sp|Q9Y4D1|DAAM1_HUMAN	tr|H0WQW0|H0WQW0_OTOGA
OG0001002	sp|Q14435|GALT3_HUMAN	tr|H0X105|H0X105_OTOGA
OG0001002	sp|Q8NCL4|GALT6_HUMAN	tr|H0WXH7|H0WXH7_OTOGA
OG0001003	sp|Q8TAA9|VANG1_HUMAN	tr|H0XB56|H0XB56_OTOGA
OG0001003	sp|Q9ULK5|VANG2_HUMAN	tr|H0XIR5|H0XIR5_OTOGA
OG0001004	sp|Q8WY21|SORC1_HUMAN	tr|H0WVY3|H0WVY3_OTOGA
OG0001004	sp|Q9UPU3|SORC3_HUMAN	tr|H0XFY0|H0XFY0_OTOGA
OG0001005	sp|Q9H9S3|S61A2_HUMAN	tr|H0WSW4|H0WSW4_OTOGA
OG0001005	sp|P61619|S61A1_HUMAN	tr|H0XAG5|H0XAG5_OTOGA
OG0001006	sp|Q86UE8|TLK2_HUMAN	tr|H0WG62|H0WG62_OTOGA
OG0001006	sp|Q9UKI8|TLK1_HUMAN	tr|H0XFS7|H0XFS7_OTOGA
OG0001007	sp|A6NF34|ANTRL_HUMAN	tr|H0XIX3|H0XIX3_OTOGA
OG0001007	sp|Q9H6X2|ANTR1_HUMAN	tr|H0X6C8|H0X6C8_OTOGA
OG0001008	sp|P04406|G3P_HUMAN	tr|H0XUC7|H0XUC7_OTOGA
OG0001008	sp|O14556|G3PT_HUMAN	tr|H0X0P3|H0X0P3_OTOGA
OG0001009	sp|O43147|SGSM2_HUMAN	tr|H0WQ10|H0WQ10_OTOGA
OG0001009	sp|Q2NKQ1|SGSM1_HUMAN	tr|H0WMZ7|H0WMZ7_OTOGA
OG0001010	sp|P07686|HEXB_HUMAN	tr|H0WZK7|H0WZK7_OTOGA
OG0001010	sp|P06865|HEXA_HUMAN	tr|H0WW55|H0WW55_OTOGA
OG0001011	sp|Q6PEW1|ZCH12_HUMAN	tr|H0XS07|H0XS07_OTOGA
OG0001011	sp|P0CG32|ZCC18_HUMAN	tr|H0Y256|H0Y256_OTOGA
OG0001012	sp|Q6ZN16|M3K15_HUMAN	tr|H0WKT0|H0WKT0_OTOGA
OG0001012	sp|Q99683|M3K5_HUMAN	tr|H0WGN9|H0WGN9_OTOGA
OG0001013	sp|Q9H228|S1PR5_HUMAN	tr|H0XHJ3|H0XHJ3_OTOGA, tr|H0XTF3|H0XTF3_OTOGA, tr|H0Y1Y0|H0Y1Y0_OTOGA
OG0001014	sp|Q92973|TNPO1_HUMAN	tr|H0WH89|H0WH89_OTOGA
OG0001014	sp|O14787|TNPO2_HUMAN	tr|H0X6D7|H0X6D7_OTOGA
OG0001015	sp|P49459|UBE2A_HUMAN	tr|H0XVY9|H0XVY9_OTOGA
OG0001015	sp|P63146|UBE2B_HUMAN	tr|H0XF18|H0XF18_OTOGA
OG0001016	sp|Q04912|RON_HUMAN, sp|P08581|MET_HUMAN	sp|Q2QLH6|MET_OTOGA, tr|H0WNV1|H0WNV1_OTOGA
OG0001017	sp|Q12756|KIF1A_HUMAN	tr|H0XDJ2|H0XDJ2_OTOGA
OG0001017	sp|O60333|KIF1B_HUMAN	tr|H0X481|H0X481_OTOGA
OG0001018	sp|Q13303|KCAB2_HUMAN	tr|H0WSM5|H0WSM5_OTOGA
OG0001018	sp|Q14722|KCAB1_HUMAN	tr|H0X311|H0X311_OTOGA
OG0001019	sp|Q16576|RBBP7_HUMAN	tr|H0XCC5|H0XCC5_OTOGA
OG0001019	sp|Q09028|RBBP4_HUMAN	tr|H0X574|H0X574_OTOGA
OG0001020	sp|Q96FL8|S47A1_HUMAN	tr|H0XCY6|H0XCY6_OTOGA
OG0001020	sp|Q86VL8|S47A2_HUMAN	tr|H0XJ09|H0XJ09_OTOGA
OG0001021	sp|Q9BXP8|PAPP2_HUMAN	tr|H0WYP7|H0WYP7_OTOGA
OG0001021	sp|Q13219|PAPP1_HUMAN	tr|H0WP89|H0WP89_OTOGA
OG0001022	sp|Q9UKP5|ATS6_HUMAN	tr|H0X3E9|H0X3E9_OTOGA
OG0001022	sp|Q9H324|ATS10_HUMAN	tr|H0WUF6|H0WUF6_OTOGA
OG0001023	sp|P15812|CD1E_HUMAN, sp|P29017|CD1C_HUMAN, sp|P06126|CD1A_HUMAN	tr|H0XML3|H0XML3_OTOGA
OG0001024	sp|O00763|ACACB_HUMAN	tr|H0WWB9|H0WWB9_OTOGA
OG0001024	sp|Q13085|ACACA_HUMAN	tr|H0X9V4|H0X9V4_OTOGA
OG0001025	sp|Q6WRX3|ZY11A_HUMAN	tr|H0XYU3|H0XYU3_OTOGA
OG0001025	sp|Q9C0D3|ZY11B_HUMAN	tr|H0XA44|H0XA44_OTOGA
OG0001026	sp|Q86XT4|TRI50_HUMAN, sp|Q86UV7|TRI73_HUMAN, sp|Q86UV6|TRI74_HUMAN	tr|H0WKK6|H0WKK6_OTOGA
OG0001027	sp|O95416|SOX14_HUMAN, sp|Q05066|SRY_HUMAN, sp|Q9Y651|SOX21_HUMAN	tr|H0XS41|H0XS41_OTOGA
OG0001028	sp|Q86VP6|CAND1_HUMAN	tr|H0XRB0|H0XRB0_OTOGA
OG0001028	sp|O75155|CAND2_HUMAN	tr|H0XLR3|H0XLR3_OTOGA
OG0001029	sp|Q7LG56|RIR2B_HUMAN	tr|H0WQ03|H0WQ03_OTOGA
OG0001029	sp|P31350|RIR2_HUMAN	tr|H0WVJ3|H0WVJ3_OTOGA
OG0001030	sp|Q8N5B7|CERS5_HUMAN	tr|H0WQE6|H0WQE6_OTOGA
OG0001030	sp|Q6ZMG9|CERS6_HUMAN	tr|H0WXA1|H0WXA1_OTOGA
OG0001031	sp|Q8TDQ1|CLM1_HUMAN	tr|H0XG95|H0XG95_OTOGA
OG0001031	sp|Q6UXZ3|CLM5_HUMAN	tr|H0X078|H0X078_OTOGA
OG0001032	sp|Q9UKJ5|CHIC2_HUMAN	tr|H0X0T9|H0X0T9_OTOGA
OG0001032	sp|Q5VXU3|CHIC1_HUMAN	tr|H0WHW4|H0WHW4_OTOGA
OG0001033	sp|P11387|TOP1_HUMAN	tr|H0WYH4|H0WYH4_OTOGA
OG0001033	sp|Q969P6|TOP1M_HUMAN	tr|H0WVR9|H0WVR9_OTOGA
OG0001034	sp|P55011|S12A2_HUMAN	tr|H0WYT9|H0WYT9_OTOGA
OG0001034	sp|Q13621|S12A1_HUMAN	tr|H0X3Q2|H0X3Q2_OTOGA
OG0001035	sp|Q9Y264|ANGP4_HUMAN	tr|H0X7Z3|H0X7Z3_OTOGA
OG0001035	sp|Q15389|ANGP1_HUMAN	tr|H0XG11|H0XG11_OTOGA
OG0001036	sp|Q9H4M3|FBX44_HUMAN	tr|H0X139|H0X139_OTOGA
OG0001036	sp|Q9NRD1|FBX6_HUMAN	tr|H0X142|H0X142_OTOGA
OG0001037	sp|Q14156|EFR3A_HUMAN	tr|H0X7U5|H0X7U5_OTOGA
OG0001037	sp|Q9Y2G0|EFR3B_HUMAN	tr|H0XUD2|H0XUD2_OTOGA
OG0001038	sp|O75386|TULP3_HUMAN	tr|H0X0B8|H0X0B8_OTOGA
OG0001038	sp|P50607|TUB_HUMAN	tr|H0X8G7|H0X8G7_OTOGA
OG0001039	sp|A6NDN8|UBIML_HUMAN, sp|P62861|RS30_HUMAN	tr|H0XUR1|H0XUR1_OTOGA, tr|H0XCD6|H0XCD6_OTOGA
OG0001040	sp|P67775|PP2AA_HUMAN	tr|H0X130|H0X130_OTOGA
OG0001040	sp|P62714|PP2AB_HUMAN	tr|H0WKU5|H0WKU5_OTOGA
OG0001041	sp|O75116|ROCK2_HUMAN	tr|H0X189|H0X189_OTOGA
OG0001041	sp|Q13464|ROCK1_HUMAN	tr|H0X6A1|H0X6A1_OTOGA
OG0001042	sp|Q8TD46|MO2R1_HUMAN, sp|Q6Q8B3|MO2R2_HUMAN	tr|H0XRF0|H0XRF0_OTOGA, tr|H0XAJ8|H0XAJ8_OTOGA
OG0001043	sp|Q8NGM8|OR6M1_HUMAN	tr|H0XBJ9|H0XBJ9_OTOGA, tr|H0XXK8|H0XXK8_OTOGA, tr|H0Y118|H0Y118_OTOGA
OG0001044	sp|X6R8R1|ST15B_HUMAN, tr|A0A096LNH4|A0A096LNH4_HUMAN, sp|Q9BQS2|SYT15_HUMAN	tr|H0WNI5|H0WNI5_OTOGA
OG0001045	sp|Q9HAB3|S52A2_HUMAN	tr|H0XU85|H0XU85_OTOGA
OG0001045	sp|Q9NWF4|S52A1_HUMAN	tr|H0XBW1|H0XBW1_OTOGA
OG0001046	sp|Q9NYY3|PLK2_HUMAN	tr|H0WMD9|H0WMD9_OTOGA
OG0001046	sp|Q496M5|PLK5_HUMAN	tr|H0XQV8|H0XQV8_OTOGA
OG0001047	sp|P29475|NOS1_HUMAN	tr|H0X6T1|H0X6T1_OTOGA
OG0001047	sp|P29474|NOS3_HUMAN	tr|H0WJA4|H0WJA4_OTOGA
OG0001048	sp|Q8IYK4|GT252_HUMAN	tr|H0WM56|H0WM56_OTOGA
OG0001048	sp|Q8NBJ5|GT251_HUMAN	tr|H0WFQ8|H0WFQ8_OTOGA
OG0001049	sp|Q9UL45|BL1S6_HUMAN	tr|H0X9M6|H0X9M6_OTOGA, tr|H0XS26|H0XS26_OTOGA, tr|H0XL92|H0XL92_OTOGA
OG0001050	sp|P49802|RGS7_HUMAN	tr|H0X1K4|H0X1K4_OTOGA
OG0001050	sp|P49758|RGS6_HUMAN	tr|H0X970|H0X970_OTOGA
OG0001051	sp|Q9H920|RN121_HUMAN	tr|H0WHK7|H0WHK7_OTOGA
OG0001051	sp|Q8N4F7|RN175_HUMAN	tr|H0WZR4|H0WZR4_OTOGA
OG0001052	sp|Q9Y490|TLN1_HUMAN	tr|H0X5J5|H0X5J5_OTOGA
OG0001052	sp|Q9Y4G6|TLN2_HUMAN	tr|H0XER4|H0XER4_OTOGA
OG0001053	sp|P48448|AL3B2_HUMAN	tr|H0WH69|H0WH69_OTOGA
OG0001053	sp|P43353|AL3B1_HUMAN	tr|H0WH72|H0WH72_OTOGA
OG0001054	sp|P54107|CRIS1_HUMAN, sp|P16562|CRIS2_HUMAN, sp|P54108|CRIS3_HUMAN	tr|H0XFT4|H0XFT4_OTOGA
OG0001055	sp|A6NGE4|DC8L1_HUMAN, sp|P0C7V8|DC8L2_HUMAN, sp|Q5TAQ9|DCAF8_HUMAN	tr|H0X4N2|H0X4N2_OTOGA
OG0001056	sp|Q8N9E0|F133A_HUMAN, sp|Q5BKY9|F133B_HUMAN	tr|H0WG69|H0WG69_OTOGA, tr|H0XLF1|H0XLF1_OTOGA
OG0001057	sp|Q06455|MTG8_HUMAN	tr|H0X6U9|H0X6U9_OTOGA
OG0001057	sp|O75081|MTG16_HUMAN	tr|H0X137|H0X137_OTOGA
OG0001058	sp|Q9NRH3|TBG2_HUMAN	tr|H0X1G6|H0X1G6_OTOGA
OG0001058	sp|P23258|TBG1_HUMAN	tr|H0X1H2|H0X1H2_OTOGA
OG0001059	sp|P42025|ACTY_HUMAN	tr|H0WTX1|H0WTX1_OTOGA
OG0001059	sp|P61163|ACTZ_HUMAN	tr|H0WQS1|H0WQS1_OTOGA
OG0001060	sp|O75185|AT2C2_HUMAN	tr|H0X0E3|H0X0E3_OTOGA
OG0001060	sp|P98194|AT2C1_HUMAN	tr|H0XEM9|H0XEM9_OTOGA
OG0001061	sp|Q12879|NMDE1_HUMAN	tr|H0X324|H0X324_OTOGA
OG0001061	sp|Q13224|NMDE2_HUMAN	tr|H0XFH5|H0XFH5_OTOGA
OG0001062	sp|Q8IYD1|ERF3B_HUMAN	tr|H0WRP6|H0WRP6_OTOGA
OG0001062	sp|P15170|ERF3A_HUMAN	tr|H0WVK4|H0WVK4_OTOGA
OG0001063	sp|Q8TE73|DYH5_HUMAN	tr|H0X0M1|H0X0M1_OTOGA
OG0001063	sp|Q96JB1|DYH8_HUMAN	tr|H0WXE9|H0WXE9_OTOGA
OG0001064	sp|Q92879|CELF1_HUMAN	tr|H0X550|H0X550_OTOGA
OG0001064	sp|O95319|CELF2_HUMAN	tr|H0XQK3|H0XQK3_OTOGA
OG0001065	sp|Q9BWD3|RTL8A_HUMAN, sp|Q17RB0|RTL8B_HUMAN	tr|H0XJP5|H0XJP5_OTOGA, tr|H0Y153|H0Y153_OTOGA
OG0001066	sp|Q9NUU7|DD19A_HUMAN, sp|Q9UMR2|DD19B_HUMAN	tr|H0X5I1|H0X5I1_OTOGA, tr|H0XK16|H0XK16_OTOGA
OG0001067	sp|Q9Y5S2|MRCKB_HUMAN	tr|H0WKS8|H0WKS8_OTOGA
OG0001067	sp|Q5VT25|MRCKA_HUMAN	tr|H0XFW7|H0XFW7_OTOGA
OG0001068	sp|O60934|NBN_HUMAN	tr|H0XYU7|H0XYU7_OTOGA, tr|H0WKP1|H0WKP1_OTOGA, tr|H0XTS4|H0XTS4_OTOGA
OG0001069	sp|P01880|IGHD_HUMAN, sp|P01876|IGHA1_HUMAN, sp|P01877|IGHA2_HUMAN	tr|H0XU96|H0XU96_OTOGA
OG0001071	sp|P10644|KAP0_HUMAN	tr|H0XDN5|H0XDN5_OTOGA
OG0001071	sp|P31321|KAP1_HUMAN	tr|H0WUN6|H0WUN6_OTOGA
OG0001072	sp|Q5JSJ4|INT6L_HUMAN	tr|H0XGB2|H0XGB2_OTOGA
OG0001072	sp|Q9UL03|INT6_HUMAN	tr|H0WSV2|H0WSV2_OTOGA
OG0001073	sp|Q659C4|LAR1B_HUMAN	tr|H0WST8|H0WST8_OTOGA
OG0001073	sp|Q6PKG0|LARP1_HUMAN	tr|H0XG27|H0XG27_OTOGA
OG0001074	sp|Q9BXA7|TSSK1_HUMAN	tr|H0XR69|H0XR69_OTOGA
OG0001074	sp|Q96PF2|TSSK2_HUMAN	tr|H0WXD9|H0WXD9_OTOGA
OG0001075	sp|P08069|IGF1R_HUMAN	tr|H0X6D6|H0X6D6_OTOGA
OG0001075	sp|P06213|INSR_HUMAN	tr|H0WLU7|H0WLU7_OTOGA
OG0001076	sp|B3KU38|IQIP1_HUMAN, sp|P0DPB3|SCHI1_HUMAN, sp|Q1A5X6|IQCJ_HUMAN	tr|H0X0B3|H0X0B3_OTOGA
OG0001077	sp|Q86W24|NAL14_HUMAN, sp|Q7RTR0|NLRP9_HUMAN, sp|Q86W28|NALP8_HUMAN	tr|H0X7T4|H0X7T4_OTOGA
OG0001078	sp|P11532|DMD_HUMAN	tr|H0X4S5|H0X4S5_OTOGA
OG0001078	sp|P46939|UTRN_HUMAN	tr|H0WFT9|H0WFT9_OTOGA
OG0001079	sp|P21579|SYT1_HUMAN	tr|H0X1L2|H0X1L2_OTOGA
OG0001079	sp|Q8N9I0|SYT2_HUMAN	tr|H0WJJ6|H0WJJ6_OTOGA
OG0001080	sp|P46020|KPB1_HUMAN	tr|H0XFV3|H0XFV3_OTOGA
OG0001080	sp|P46019|KPB2_HUMAN	tr|H0WKQ8|H0WKQ8_OTOGA
OG0001081	sp|P55287|CAD11_HUMAN	tr|H0WJP8|H0WJP8_OTOGA
OG0001081	sp|P55286|CADH8_HUMAN	tr|H0WTN6|H0WTN6_OTOGA
OG0001082	sp|Q5SYC1|CLVS2_HUMAN	tr|H0XBA6|H0XBA6_OTOGA
OG0001082	sp|Q8IUQ0|CLVS1_HUMAN	tr|H0WVF7|H0WVF7_OTOGA
OG0001083	sp|Q6UW32|IGFL1_HUMAN, sp|Q6UWQ7|IGFL2_HUMAN, sp|Q6UXB1|IGFL3_HUMAN	tr|H0XUS3|H0XUS3_OTOGA
OG0001084	sp|Q8N475|FSTL5_HUMAN	tr|H0WFW6|H0WFW6_OTOGA
OG0001084	sp|Q6MZW2|FSTL4_HUMAN	tr|H0X2T8|H0X2T8_OTOGA
OG0001085	sp|Q96AY2|EME1_HUMAN	tr|H0WRY9|H0WRY9_OTOGA, tr|H0XLQ7|H0XLQ7_OTOGA, tr|H0XK62|H0XK62_OTOGA
OG0001086	sp|O60346|PHLP1_HUMAN	tr|H0WKH9|H0WKH9_OTOGA
OG0001086	sp|Q6ZVD8|PHLP2_HUMAN	tr|H0WLL5|H0WLL5_OTOGA
OG0001087	sp|Q86SR1|GLT10_HUMAN	tr|H0X2D0|H0X2D0_OTOGA
OG0001087	sp|Q49A17|GLTL6_HUMAN	tr|H0WKF3|H0WKF3_OTOGA
OG0001088	sp|Q96K12|FACR2_HUMAN	tr|H0XDG1|H0XDG1_OTOGA
OG0001088	sp|Q8WVX9|FACR1_HUMAN	tr|H0WR92|H0WR92_OTOGA
OG0001090	sp|Q16706|MA2A1_HUMAN	tr|H0XDS9|H0XDS9_OTOGA
OG0001090	sp|P49641|MA2A2_HUMAN	tr|H0WSQ0|H0WSQ0_OTOGA
OG0001091	sp|Q6IS24|GLT17_HUMAN	tr|H0WK45|H0WK45_OTOGA
OG0001091	sp|Q9HCQ5|GALT9_HUMAN	tr|H0X6U2|H0X6U2_OTOGA
OG0001092	sp|Q8TDI7|TMC2_HUMAN	tr|H0WQF4|H0WQF4_OTOGA
OG0001092	sp|Q8TDI8|TMC1_HUMAN	tr|H0XAS2|H0XAS2_OTOGA
OG0001093	sp|Q9Y6E0|STK24_HUMAN	tr|H0WWL9|H0WWL9_OTOGA
OG0001093	sp|O00506|STK25_HUMAN	tr|H0WYQ0|H0WYQ0_OTOGA
OG0001094	sp|P06681|CO2_HUMAN, sp|P20851|C4BPB_HUMAN, sp|P00751|CFAB_HUMAN	tr|H0X0U0|H0X0U0_OTOGA
OG0001095	sp|P09923|PPBI_HUMAN, sp|P05187|PPB1_HUMAN, sp|P10696|PPBN_HUMAN	tr|H0WZZ1|H0WZZ1_OTOGA
OG0001096	sp|Q14012|KCC1A_HUMAN	tr|H0XZB3|H0XZB3_OTOGA
OG0001096	sp|Q8IU85|KCC1D_HUMAN	tr|H0WYR0|H0WYR0_OTOGA
OG0001097	sp|Q8TE59|ATS19_HUMAN	tr|H0WU39|H0WU39_OTOGA
OG0001097	sp|Q8TE56|ATS17_HUMAN	tr|H0WXL0|H0WXL0_OTOGA
OG0001098	sp|Q8WWQ0|PHIP_HUMAN	tr|H0WLR5|H0WLR5_OTOGA
OG0001098	sp|Q6RI45|BRWD3_HUMAN	tr|H0X9F7|H0X9F7_OTOGA
OG0001099	sp|Q9ULV0|MYO5B_HUMAN	tr|H0XFK7|H0XFK7_OTOGA
OG0001099	sp|Q9Y4I1|MYO5A_HUMAN	tr|H0WNA0|H0WNA0_OTOGA
OG0001100	sp|Q9Y2W6|TDRKH_HUMAN	tr|H0WJG0|H0WJG0_OTOGA, tr|H0XKE4|H0XKE4_OTOGA, tr|H0XXS9|H0XXS9_OTOGA
OG0001101	sp|Q8N436|CPXM2_HUMAN	tr|H0XEE0|H0XEE0_OTOGA
OG0001101	sp|Q8IUX7|AEBP1_HUMAN	tr|H0WW93|H0WW93_OTOGA
OG0001102	sp|Q6GQQ9|OTU7B_HUMAN	tr|H0XKA1|H0XKA1_OTOGA
OG0001102	sp|Q8TE49|OTU7A_HUMAN	tr|H0WMR4|H0WMR4_OTOGA
OG0001103	sp|Q9Y5V3|MAGD1_HUMAN, sp|Q12816|TROP_HUMAN, sp|Q96JG8|MAGD4_HUMAN	tr|H0XRE6|H0XRE6_OTOGA
OG0001104	sp|P62508|ERR3_HUMAN	tr|H0XBZ1|H0XBZ1_OTOGA
OG0001104	sp|O95718|ERR2_HUMAN	tr|H0WYX7|H0WYX7_OTOGA
OG0001105	sp|Q9Y6U3|SCIN_HUMAN	tr|H0WVZ3|H0WVZ3_OTOGA
OG0001105	sp|P06396|GELS_HUMAN	tr|H0WLM9|H0WLM9_OTOGA
OG0001106	sp|Q96L21|RL10L_HUMAN, sp|P27635|RL10_HUMAN	tr|H0WFR1|H0WFR1_OTOGA, tr|H0X3W7|H0X3W7_OTOGA
OG0001107	sp|P35232|PHB1_HUMAN	tr|H0XQP9|H0XQP9_OTOGA, tr|H0Y2I0|H0Y2I0_OTOGA, tr|H0XIT7|H0XIT7_OTOGA
OG0001108	sp|Q494W8|CRFM7_HUMAN, tr|A0A1W2PN81|A0A1W2PN81_HUMAN, sp|P36544|ACHA7_HUMAN	tr|H0WZE5|H0WZE5_OTOGA
OG0001110	sp|Q14CZ0|HAPR1_HUMAN	tr|H0WNR0|H0WNR0_OTOGA
OG0001110	tr|A0A7P0TBJ1|A0A7P0TBJ1_HUMAN	tr|H0XPT7|H0XPT7_OTOGA
OG0001111	sp|O94925|GLSK_HUMAN	tr|H0WLZ7|H0WLZ7_OTOGA
OG0001111	sp|Q9UI32|GLSL_HUMAN	tr|H0X7S5|H0X7S5_OTOGA
OG0001113	sp|P36896|ACV1B_HUMAN	tr|H0XRV7|H0XRV7_OTOGA
OG0001113	sp|P36897|TGFR1_HUMAN	tr|H0WPB6|H0WPB6_OTOGA
OG0001114	sp|Q8N184|ZN567_HUMAN	tr|H0XLH8|H0XLH8_OTOGA
OG0001114	sp|Q96SR6|ZN382_HUMAN	tr|H0Y1M4|H0Y1M4_OTOGA
OG0001115	sp|Q9BWM7|SFXN3_HUMAN	tr|H0X7X7|H0X7X7_OTOGA
OG0001115	sp|Q9H9B4|SFXN1_HUMAN	tr|H0XFN9|H0XFN9_OTOGA
OG0001116	sp|P39687|AN32A_HUMAN, sp|O43423|AN32C_HUMAN, sp|O95626|AN32D_HUMAN	tr|H0Y0L1|H0Y0L1_OTOGA
OG0001117	sp|Q9P283|SEM5B_HUMAN	tr|H0X708|H0X708_OTOGA
OG0001117	sp|Q13591|SEM5A_HUMAN	tr|H0XF89|H0XF89_OTOGA
OG0001118	sp|Q9NTI5|PDS5B_HUMAN	tr|H0WH00|H0WH00_OTOGA
OG0001118	sp|Q29RF7|PDS5A_HUMAN	tr|H0XSX2|H0XSX2_OTOGA
OG0001119	sp|Q9UKN1|MUC12_HUMAN	tr|H0WN57|H0WN57_OTOGA
OG0001119	sp|Q685J3|MUC17_HUMAN	tr|H0XI44|H0XI44_OTOGA
OG0001120	sp|Q9BY11|PACN1_HUMAN	tr|H0XY43|H0XY43_OTOGA
OG0001120	sp|Q9UNF0|PACN2_HUMAN	tr|H0XQP2|H0XQP2_OTOGA
OG0001121	sp|Q9UQ26|RIMS2_HUMAN	tr|H0XAL8|H0XAL8_OTOGA
OG0001121	sp|Q86UR5|RIMS1_HUMAN	tr|H0WLR2|H0WLR2_OTOGA
OG0001122	sp|Q8WXF7|ATLA1_HUMAN	tr|H0XAY0|H0XAY0_OTOGA
OG0001122	sp|Q8NHH9|ATLA2_HUMAN	tr|H0WLH2|H0WLH2_OTOGA
OG0001123	sp|Q92536|YLAT2_HUMAN	tr|H0X6P4|H0X6P4_OTOGA
OG0001123	sp|Q9UM01|YLAT1_HUMAN	tr|H0WGV3|H0WGV3_OTOGA
OG0001124	sp|Q9BSY9|DESI2_HUMAN	tr|H0XWE9|H0XWE9_OTOGA, tr|H0XU22|H0XU22_OTOGA, tr|H0XX31|H0XX31_OTOGA
OG0001125	sp|Q9Y3R0|GRIP1_HUMAN	tr|H0WI60|H0WI60_OTOGA
OG0001125	sp|Q9C0E4|GRIP2_HUMAN	tr|H0WLP3|H0WLP3_OTOGA
OG0001126	sp|Q13107|UBP4_HUMAN	tr|H0WJJ3|H0WJJ3_OTOGA
