Orthogroup	Homo_sapiens	Panthera_leo
OG0001333	sp|Q9H1R2|DUS15_HUMAN	tr|A0A8C8XGD5|A0A8C8XGD5_PANLE
OG0001334	sp|Q6RI45|BRWD3_HUMAN	tr|A0A8C8XZ72|A0A8C8XZ72_PANLE
OG0001334	sp|Q9NSI6|BRWD1_HUMAN	tr|A0A8C8XDG1|A0A8C8XDG1_PANLE
OG0001335	sp|Q15370|ELOB_HUMAN	tr|A0A8C8YCK5|A0A8C8YCK5_PANLE, tr|A0A8C9D2F2|A0A8C9D2F2_PANLE, tr|A0A8C8Y875|A0A8C8Y875_PANLE
OG0001336	sp|Q9Y6D6|BIG1_HUMAN	tr|A0A8C8WVA9|A0A8C8WVA9_PANLE
OG0001336	sp|Q9Y6D5|BIG2_HUMAN	tr|A0A8C8WG04|A0A8C8WG04_PANLE
OG0001337	sp|O94808|GFPT2_HUMAN	tr|A0A8C8WG39|A0A8C8WG39_PANLE
OG0001337	sp|Q06210|GFPT1_HUMAN	tr|A0A8C8XGK3|A0A8C8XGK3_PANLE
OG0001338	sp|Q6UXB4|CLC4G_HUMAN	tr|A0A8C9CWB8|A0A8C9CWB8_PANLE, tr|A0A8C8WC79|A0A8C8WC79_PANLE, tr|A0A8C8WDL4|A0A8C8WDL4_PANLE
OG0001339	sp|Q14802|FXYD3_HUMAN	tr|A0A8C8WHI4|A0A8C8WHI4_PANLE, tr|A0A8C8XVC2|A0A8C8XVC2_PANLE, tr|A0A8C8X117|A0A8C8X117_PANLE
OG0001340	sp|O00629|IMA3_HUMAN	tr|A0A8C8XTC8|A0A8C8XTC8_PANLE
OG0001340	sp|O00505|IMA4_HUMAN	tr|A0A8C9D9M5|A0A8C9D9M5_PANLE
OG0001341	sp|Q16659|MK06_HUMAN	tr|A0A8C8WJA2|A0A8C8WJA2_PANLE
OG0001341	sp|P31152|MK04_HUMAN	tr|A0A8C8XHF7|A0A8C8XHF7_PANLE
OG0001342	sp|P30838|AL3A1_HUMAN	tr|A0A8C8XT94|A0A8C8XT94_PANLE
OG0001342	sp|P51648|AL3A2_HUMAN	tr|A0A8C8XWC3|A0A8C8XWC3_PANLE
OG0001343	sp|P08246|ELNE_HUMAN, sp|P24158|PRTN3_HUMAN, sp|P20160|CAP7_HUMAN	tr|A0A8C9D1Y4|A0A8C9D1Y4_PANLE
OG0001344	sp|Q9P2N4|ATS9_HUMAN	tr|A0A8C8WBU5|A0A8C8WBU5_PANLE
OG0001344	sp|P59510|ATS20_HUMAN	tr|A0A8C8Y4J0|A0A8C8Y4J0_PANLE
OG0001345	sp|P08590|MYL3_HUMAN	tr|A0A8C9CZ88|A0A8C9CZ88_PANLE
OG0001345	sp|P12829|MYL4_HUMAN	tr|A0A8C8XYQ0|A0A8C8XYQ0_PANLE
OG0001346	sp|O75351|VPS4B_HUMAN	tr|A0A8C8XGR2|A0A8C8XGR2_PANLE
OG0001346	sp|Q9UN37|VPS4A_HUMAN	tr|A0A8C9DBV6|A0A8C9DBV6_PANLE
OG0001347	sp|Q13813|SPTN1_HUMAN	tr|A0A8C8XSR4|A0A8C8XSR4_PANLE
OG0001347	sp|P02549|SPTA1_HUMAN	tr|A0A8C8XBW1|A0A8C8XBW1_PANLE
OG0001348	sp|P46779|RL28_HUMAN	tr|A0A8C8Y8C8|A0A8C8Y8C8_PANLE, tr|A0A8C9DBA9|A0A8C9DBA9_PANLE, tr|A0A8C9DAC0|A0A8C9DAC0_PANLE
OG0001349	tr|A0A0C4DGP1|A0A0C4DGP1_HUMAN	tr|A0A8C9D703|A0A8C9D703_PANLE, tr|A0A8C8WYP3|A0A8C8WYP3_PANLE, tr|A0A8C8X3E3|A0A8C8X3E3_PANLE
OG0001350	sp|O14646|CHD1_HUMAN	tr|A0A8C8WXF8|A0A8C8WXF8_PANLE
OG0001350	sp|O14647|CHD2_HUMAN	tr|A0A8C8WA26|A0A8C8WA26_PANLE
OG0001351	sp|Q6PFW1|VIP1_HUMAN	tr|A0A8C8XKE7|A0A8C8XKE7_PANLE
OG0001351	sp|O43314|VIP2_HUMAN	tr|A0A8C8WT41|A0A8C8WT41_PANLE
OG0001352	sp|P20290|BTF3_HUMAN	tr|A0A8C8WCV0|A0A8C8WCV0_PANLE, tr|A0A8C8WIW3|A0A8C8WIW3_PANLE, tr|A0A8C8WIQ6|A0A8C8WIQ6_PANLE
OG0001353	sp|O00159|MYO1C_HUMAN	tr|A0A8C8XKJ1|A0A8C8XKJ1_PANLE
OG0001353	sp|Q8N1T3|MYO1H_HUMAN	tr|A0A8C8WTL9|A0A8C8WTL9_PANLE
OG0001354	sp|P62841|RS15_HUMAN	tr|A0A8C8WMJ5|A0A8C8WMJ5_PANLE, tr|A0A8C8WME2|A0A8C8WME2_PANLE, tr|A0A8C8XLX0|A0A8C8XLX0_PANLE
OG0001355	sp|P04732|MT1E_HUMAN	tr|A0A8C9D3X0|A0A8C9D3X0_PANLE, tr|A0A8C8X0R7|A0A8C8X0R7_PANLE, tr|A0A8C8WA87|A0A8C8WA87_PANLE
OG0001356	sp|P30532|ACHA5_HUMAN	tr|A0A8C9D9X1|A0A8C9D9X1_PANLE
OG0001356	sp|Q05901|ACHB3_HUMAN	tr|A0A8C9CXP3|A0A8C9CXP3_PANLE
OG0001357	sp|Q96HE7|ERO1A_HUMAN	tr|A0A8C8WIQ0|A0A8C8WIQ0_PANLE
OG0001357	sp|Q86YB8|ERO1B_HUMAN	tr|A0A8C8XK25|A0A8C8XK25_PANLE
OG0001358	sp|Q9Y6Q5|AP1M2_HUMAN	tr|A0A8C9D077|A0A8C9D077_PANLE
OG0001358	sp|Q9BXS5|AP1M1_HUMAN	tr|A0A8C8WDB2|A0A8C8WDB2_PANLE
OG0001359	sp|Q6NXR0|IIGP5_HUMAN	tr|A0A8C8X9X4|A0A8C8X9X4_PANLE
OG0001359	sp|A1A4Y4|IRGM_HUMAN	tr|A0A8C8WH96|A0A8C8WH96_PANLE
OG0001360	sp|Q5CZC0|FSIP2_HUMAN	tr|A0A8C9DAW8|A0A8C9DAW8_PANLE, tr|A0A8C8XKS4|A0A8C8XKS4_PANLE, tr|A0A8C9D765|A0A8C9D765_PANLE
OG0001361	sp|Q86VQ6|TRXR3_HUMAN	tr|A0A8C8WMM6|A0A8C8WMM6_PANLE
OG0001361	sp|Q16881|TRXR1_HUMAN	tr|A0A8C8Y9D8|A0A8C8Y9D8_PANLE
OG0001362	sp|Q96LB8|PGRP4_HUMAN	tr|A0A8C8WPS2|A0A8C8WPS2_PANLE
OG0001362	sp|Q96LB9|PGRP3_HUMAN	tr|A0A8C8XYI0|A0A8C8XYI0_PANLE
OG0001363	sp|Q96QU6|1A1L1_HUMAN	tr|A0A8C8X5S8|A0A8C8X5S8_PANLE
OG0001363	sp|Q4AC99|1A1L2_HUMAN	tr|A0A8C8X134|A0A8C8X134_PANLE
OG0001364	tr|A0A494C071|A0A494C071_HUMAN	tr|A0A8C8X0S3|A0A8C8X0S3_PANLE
OG0001364	sp|Q5H9M0|PWP3B_HUMAN	tr|A0A8C8XZ27|A0A8C8XZ27_PANLE
OG0001365	sp|Q9UBB5|MBD2_HUMAN	tr|A0A8C8X8K8|A0A8C8X8K8_PANLE
OG0001365	sp|O95983|MBD3_HUMAN	tr|A0A8C8WQ95|A0A8C8WQ95_PANLE
OG0001366	sp|Q9UKN7|MYO15_HUMAN	tr|A0A8C9D732|A0A8C9D732_PANLE
OG0001366	sp|Q96JP2|MY15B_HUMAN	tr|A0A8C8XIU8|A0A8C8XIU8_PANLE
OG0001367	sp|Q6PI25|CNIH2_HUMAN	tr|A0A8C8X1X0|A0A8C8X1X0_PANLE
OG0001367	sp|Q8TBE1|CNIH3_HUMAN	tr|A0A8C8Y3T8|A0A8C8Y3T8_PANLE
OG0001368	sp|Q02878|RL6_HUMAN	tr|A0A8C8WQG9|A0A8C8WQG9_PANLE, tr|A0A8C8WUW0|A0A8C8WUW0_PANLE, tr|A0A8C8X4Z6|A0A8C8X4Z6_PANLE
OG0001369	sp|Q5VT66|MARC1_HUMAN	tr|A0A8C8Y183|A0A8C8Y183_PANLE
OG0001369	sp|Q969Z3|MARC2_HUMAN	tr|A0A8C8Y4M8|A0A8C8Y4M8_PANLE
OG0001370	sp|Q9NYU1|UGGG2_HUMAN	tr|A0A8C8WD75|A0A8C8WD75_PANLE
OG0001370	sp|Q9NYU2|UGGG1_HUMAN	tr|A0A8C9D6K4|A0A8C9D6K4_PANLE
OG0001371	tr|A0A1W2PR95|A0A1W2PR95_HUMAN, sp|P78318|IGBP1_HUMAN	tr|A0A8C8YFF1|A0A8C8YFF1_PANLE, tr|A0A8C8XZT9|A0A8C8XZT9_PANLE
OG0001372	sp|O43286|B4GT5_HUMAN	tr|A0A8C8WHH5|A0A8C8WHH5_PANLE
OG0001372	sp|Q9UBX8|B4GT6_HUMAN	tr|A0A8C8YA64|A0A8C8YA64_PANLE
OG0001373	sp|A8MW95|BECN2_HUMAN	tr|A0A8C8X5J7|A0A8C8X5J7_PANLE
OG0001373	sp|Q14457|BECN1_HUMAN	tr|A0A8C8WZ75|A0A8C8WZ75_PANLE
OG0001374	sp|A8K0S8|ME3L2_HUMAN, sp|A6NDR6|ME3L1_HUMAN, sp|Q99687|MEIS3_HUMAN	tr|A0A8C8WUS2|A0A8C8WUS2_PANLE
OG0001375	sp|Q92915|FGF14_HUMAN	tr|A0A8C8W8X9|A0A8C8W8X9_PANLE
OG0001375	sp|Q92913|FGF13_HUMAN	tr|A0A8C8WXW2|A0A8C8WXW2_PANLE
OG0001376	sp|Q9NX01|TXN4B_HUMAN	tr|A0A8C9DA46|A0A8C9DA46_PANLE, tr|A0A8C8Y207|A0A8C8Y207_PANLE, tr|A0A8C8X9Z4|A0A8C8X9Z4_PANLE
OG0001377	sp|Q9BXJ9|NAA15_HUMAN	tr|A0A8C8X125|A0A8C8X125_PANLE
OG0001377	sp|Q6N069|NAA16_HUMAN	tr|A0A8C8XIF8|A0A8C8XIF8_PANLE
OG0001378	sp|Q8WVK7|SKA2_HUMAN	tr|A0A8C8X6T3|A0A8C8X6T3_PANLE, tr|A0A8C9DB11|A0A8C9DB11_PANLE, tr|A0A8C8YCQ6|A0A8C8YCQ6_PANLE
OG0001379	sp|Q9UJS0|S2513_HUMAN	tr|A0A8C8XU76|A0A8C8XU76_PANLE
OG0001379	sp|O75746|S2512_HUMAN	tr|A0A8C8YCX8|A0A8C8YCX8_PANLE
OG0001380	sp|A0A0B4J277|TVA22_HUMAN	tr|A0A8C8X529|A0A8C8X529_PANLE, tr|A0A8C8X937|A0A8C8X937_PANLE, tr|A0A8C9D4N8|A0A8C9D4N8_PANLE
OG0001381	sp|Q8IYW5|RN168_HUMAN	tr|A0A8C8WPF1|A0A8C8WPF1_PANLE, tr|A0A8C8WK60|A0A8C8WK60_PANLE, tr|A0A8C8XL46|A0A8C8XL46_PANLE
OG0001382	sp|P62899|RL31_HUMAN	tr|A0A8C8XI58|A0A8C8XI58_PANLE, tr|A0A8C8XMX7|A0A8C8XMX7_PANLE, tr|A0A8C8XQ41|A0A8C8XQ41_PANLE
OG0001383	sp|Q9Y324|FCF1_HUMAN	tr|A0A8C8Y5L2|A0A8C8Y5L2_PANLE, tr|A0A8C8WEN9|A0A8C8WEN9_PANLE, tr|A0A8C8WRN5|A0A8C8WRN5_PANLE
OG0001393	sp|O15021|MAST4_HUMAN, sp|Q6P0Q8|MAST2_HUMAN	tr|A0A8C8WYC0|A0A8C8WYC0_PANLE
OG0001394	sp|O15182|CETN3_HUMAN	tr|A0A8C8X2J1|A0A8C8X2J1_PANLE, tr|A0A8C8XE67|A0A8C8XE67_PANLE
OG0001395	sp|O15552|FFAR2_HUMAN	tr|A0A8C8WYF0|A0A8C8WYF0_PANLE, tr|A0A8C8WUX8|A0A8C8WUX8_PANLE
OG0001396	sp|O95926|SYF2_HUMAN	tr|A0A8C8XK31|A0A8C8XK31_PANLE, tr|A0A8C8XJV6|A0A8C8XJV6_PANLE
OG0001397	sp|P37088|SCNNA_HUMAN, sp|P51172|SCNND_HUMAN	tr|A0A8C9CW88|A0A8C9CW88_PANLE
OG0001398	sp|Q15560|TCEA2_HUMAN, sp|Q8N8B7|TEANC_HUMAN	tr|A0A8C9D6W5|A0A8C9D6W5_PANLE
OG0001399	sp|O95863|SNAI1_HUMAN, sp|Q6ZNH5|ZN497_HUMAN	tr|A0A8C8WIP8|A0A8C8WIP8_PANLE
OG0001401	sp|Q8N8D7|NKAI3_HUMAN, sp|Q8IVV8|NKAI4_HUMAN	tr|A0A8C8X1Z8|A0A8C8X1Z8_PANLE
OG0001402	sp|Q96HD9|ACY3_HUMAN, sp|P45381|ACY2_HUMAN	tr|A0A8C9D4F1|A0A8C9D4F1_PANLE
OG0001403	sp|Q9UGC6|RGS17_HUMAN	tr|A0A8C8WFD2|A0A8C8WFD2_PANLE, tr|A0A8C8WB20|A0A8C8WB20_PANLE
OG0001404	sp|O95772|STR3N_HUMAN	tr|A0A8C9D768|A0A8C9D768_PANLE, tr|A0A8C8XL08|A0A8C8XL08_PANLE
OG0001406	sp|P26436|ASPX_HUMAN	tr|A0A8C8XTG7|A0A8C8XTG7_PANLE, tr|A0A8C9D876|A0A8C9D876_PANLE
OG0001407	sp|P53985|MOT1_HUMAN	tr|A0A8C8Y7N0|A0A8C8Y7N0_PANLE, tr|A0A8C8Y4S7|A0A8C8Y4S7_PANLE
OG0001408	sp|P59797|SELV_HUMAN, sp|P63302|SELW_HUMAN	tr|A0A8C8WVQ1|A0A8C8WVQ1_PANLE
OG0001409	sp|Q9NXX6|NSE4A_HUMAN, sp|Q8N140|EID3_HUMAN	tr|A0A8C8XY35|A0A8C8XY35_PANLE
OG0001410	sp|Q8WU66|TSEAR_HUMAN, sp|Q99435|NELL2_HUMAN	tr|A0A8C8Y8R7|A0A8C8Y8R7_PANLE
OG0001411	sp|Q96AQ1|CC74A_HUMAN, sp|Q96LY2|CC74B_HUMAN	tr|A0A8C8XQF8|A0A8C8XQF8_PANLE
OG0001412	sp|Q9BXK1|KLF16_HUMAN, sp|Q8TD94|KLF14_HUMAN	tr|A0A8C9D9V9|A0A8C9D9V9_PANLE
OG0001413	sp|Q9NSD7|RL3R1_HUMAN, sp|Q8TDU9|RL3R2_HUMAN	tr|A0A8C8XPY8|A0A8C8XPY8_PANLE
OG0001414	sp|Q9NSQ0|RRP7B_HUMAN, sp|Q9Y3A4|RRP7A_HUMAN	tr|A0A8C8XS00|A0A8C8XS00_PANLE
OG0001415	sp|Q9UBQ0|VPS29_HUMAN	tr|A0A8C8WZ88|A0A8C8WZ88_PANLE, tr|A0A8C8WEW9|A0A8C8WEW9_PANLE
OG0001416	sp|Q8N4L4|SPEM1_HUMAN, sp|A0A1B0GUW6|SPEM3_HUMAN	tr|A0A8C8YB91|A0A8C8YB91_PANLE
OG0001417	sp|P48509|CD151_HUMAN, sp|A1L157|TSN11_HUMAN	tr|A0A8C8XJL6|A0A8C8XJL6_PANLE
OG0001418	sp|Q96RI0|PAR4_HUMAN, sp|O00254|PAR3_HUMAN	tr|A0A8C8WFD5|A0A8C8WFD5_PANLE
OG0001419	sp|Q13888|TF2H2_HUMAN, sp|Q6P1K8|T2H2L_HUMAN	tr|A0A8C8WL20|A0A8C8WL20_PANLE
OG0001420	sp|Q86YH2|Z280B_HUMAN, sp|P59817|Z280A_HUMAN	tr|A0A8C8XQR8|A0A8C8XQR8_PANLE
OG0001421	sp|Q8WWN9|ICEF1_HUMAN, sp|G9CGD6|CNIPF_HUMAN	tr|A0A8C8WGN5|A0A8C8WGN5_PANLE
OG0001422	sp|Q96KF7|SMIM8_HUMAN	tr|A0A8C8XN04|A0A8C8XN04_PANLE, tr|A0A8C8XGE3|A0A8C8XGE3_PANLE
OG0001423	sp|Q86W67|F228A_HUMAN, sp|P0C875|F228B_HUMAN	tr|A0A8C8WBE9|A0A8C8WBE9_PANLE
OG0001425	sp|Q6MZQ0|PRR5L_HUMAN, sp|P85299|PRR5_HUMAN	tr|A0A8C8WYX2|A0A8C8WYX2_PANLE
OG0001426	sp|Q75LS8|FKB9L_HUMAN, sp|O95302|FKBP9_HUMAN	tr|A0A8C8WAB4|A0A8C8WAB4_PANLE
OG0001427	sp|Q8IUC4|RHPN2_HUMAN, sp|A8MT19|RHN2P_HUMAN	tr|A0A8C8X4L7|A0A8C8X4L7_PANLE
OG0001428	sp|P49895|IOD1_HUMAN, sp|Q92813|IOD2_HUMAN	tr|A0A8C9D8F7|A0A8C9D8F7_PANLE
OG0001429	sp|Q9H8M1|CQ10B_HUMAN	tr|A0A8C8XCH1|A0A8C8XCH1_PANLE, tr|A0A8C8XKJ6|A0A8C8XKJ6_PANLE
OG0001430	sp|P29274|AA2AR_HUMAN, sp|P29275|AA2BR_HUMAN	tr|A0A8C8XWP3|A0A8C8XWP3_PANLE
OG0001432	sp|Q6AI12|ANR40_HUMAN, sp|Q53H64|AK40L_HUMAN	tr|A0A8C8WX71|A0A8C8WX71_PANLE
OG0001433	sp|Q6ZN11|ZN793_HUMAN	tr|A0A8C8XBN5|A0A8C8XBN5_PANLE, tr|A0A8C8X5T7|A0A8C8X5T7_PANLE
OG0001434	sp|Q6ZWJ8|KCP_HUMAN, sp|Q8N8U9|BMPER_HUMAN	tr|A0A8C8WCG1|A0A8C8WCG1_PANLE
OG0001435	sp|Q6ZR62|RTL4_HUMAN, sp|Q8N8U3|RTL3_HUMAN	tr|A0A8C8Y9A0|A0A8C8Y9A0_PANLE
OG0001436	sp|Q96PV4|PNMA5_HUMAN, sp|Q8ND90|PNMA1_HUMAN	tr|A0A8C8WBR2|A0A8C8WBR2_PANLE
OG0001437	sp|Q8NDY8|TMM52_HUMAN, sp|Q4KMG9|TM52B_HUMAN	tr|A0A8C8WSQ3|A0A8C8WSQ3_PANLE
OG0001438	sp|A0A096LP55|QCR6L_HUMAN, sp|P07919|QCR6_HUMAN	tr|A0A8C8WX18|A0A8C8WX18_PANLE
OG0001439	sp|P06454|PTMA_HUMAN	tr|A0A8C8XP87|A0A8C8XP87_PANLE, tr|A0A8C8X960|A0A8C8X960_PANLE
OG0001440	sp|P0C860|MS3L2_HUMAN, sp|Q8N5Y2|MS3L1_HUMAN	tr|A0A8C8Y4T8|A0A8C8Y4T8_PANLE
OG0001441	sp|P49720|PSB3_HUMAN	tr|A0A8C8WCS1|A0A8C8WCS1_PANLE, tr|A0A8C8WX52|A0A8C8WX52_PANLE
OG0001442	sp|Q075Z2|BSPH1_HUMAN	tr|A0A8C9D2P0|A0A8C9D2P0_PANLE, tr|A0A8C8WVF5|A0A8C8WVF5_PANLE
OG0001443	sp|Q6P582|MZT2A_HUMAN, sp|Q6NZ67|MZT2B_HUMAN	tr|A0A8C8XIH0|A0A8C8XIH0_PANLE
OG0001444	sp|P00746|CFAD_HUMAN, sp|Q6UWY2|PRS57_HUMAN	tr|A0A8C8WS65|A0A8C8WS65_PANLE
OG0001445	sp|Q96CD0|FBXL8_HUMAN, sp|Q8N531|FBXL6_HUMAN	tr|A0A8C8XMJ9|A0A8C8XMJ9_PANLE
OG0001446	sp|Q96KN2|CNDP1_HUMAN, sp|Q96KP4|CNDP2_HUMAN	tr|A0A8C8X2L0|A0A8C8X2L0_PANLE
OG0001447	sp|Q9GZV5|WWTR1_HUMAN	tr|A0A8C9DAA8|A0A8C9DAA8_PANLE, tr|A0A8C9D8K9|A0A8C9D8K9_PANLE
OG0001448	sp|O60729|CC14B_HUMAN, sp|A4D256|CC14C_HUMAN	tr|A0A8C9D3Q4|A0A8C9D3Q4_PANLE
OG0001449	sp|A6NM03|O2AG2_HUMAN, sp|Q9H205|O2AG1_HUMAN	tr|A0A8C8WUH0|A0A8C8WUH0_PANLE
OG0001450	sp|Q6GPH4|XAF1_HUMAN, sp|O14545|TRAD1_HUMAN	tr|A0A8C8WT63|A0A8C8WT63_PANLE
OG0001451	sp|O76036|NCTR1_HUMAN	tr|A0A8C8Y8V6|A0A8C8Y8V6_PANLE, tr|A0A8C8YBK5|A0A8C8YBK5_PANLE
OG0001452	sp|P09466|PAEP_HUMAN	tr|A0A8C9D7B0|A0A8C9D7B0_PANLE, tr|A0A8C8XMV1|A0A8C8XMV1_PANLE
OG0001453	sp|P25940|CO5A3_HUMAN, sp|P20908|CO5A1_HUMAN	tr|A0A8C8YAY7|A0A8C8YAY7_PANLE
OG0001454	sp|Q9NRJ5|PAPOB_HUMAN, sp|P51003|PAPOA_HUMAN	tr|A0A8C8Y6D6|A0A8C8Y6D6_PANLE
OG0001455	sp|Q9ULL0|K1210_HUMAN, sp|Q6NV74|CRCDL_HUMAN	tr|A0A8C8XGN4|A0A8C8XGN4_PANLE
OG0001456	sp|Q8WTT0|CLC4C_HUMAN, sp|Q6EIG7|CLC6A_HUMAN	tr|A0A8C8WMJ2|A0A8C8WMJ2_PANLE
OG0001457	sp|Q9UHY1|NRBP_HUMAN, sp|Q9NSY0|NRBP2_HUMAN	tr|A0A8C8WMV5|A0A8C8WMV5_PANLE
OG0001458	sp|Q3LFD5|UBP41_HUMAN, sp|Q9UMW8|UBP18_HUMAN	tr|A0A8C8WGU5|A0A8C8WGU5_PANLE
OG0001459	sp|P0DV60|LCE7A_HUMAN, tr|A0A3B3IT34|A0A3B3IT34_HUMAN	tr|A0A8C8XSF2|A0A8C8XSF2_PANLE
OG0001460	sp|O00566|MPP10_HUMAN	tr|A0A8C8WH81|A0A8C8WH81_PANLE, tr|A0A8C8X281|A0A8C8X281_PANLE
OG0001461	sp|O15528|CP27B_HUMAN, sp|Q4G0S4|C27C1_HUMAN	tr|A0A8C8WYU8|A0A8C8WYU8_PANLE
OG0001462	sp|P29972|AQP1_HUMAN, sp|P30301|MIP_HUMAN	tr|A0A8C8X3D1|A0A8C8X3D1_PANLE
OG0001463	sp|Q08648|SG11B_HUMAN, sp|Q6PDA7|SG11A_HUMAN	tr|A0A8C9D531|A0A8C9D531_PANLE
OG0001464	sp|Q15813|TBCE_HUMAN, sp|Q5QJ74|TBCEL_HUMAN	tr|A0A8C9D8K8|A0A8C9D8K8_PANLE
OG0001465	sp|Q16790|CAH9_HUMAN	tr|A0A8C8XU59|A0A8C8XU59_PANLE, tr|A0A8C9D7M3|A0A8C9D7M3_PANLE
OG0001466	sp|Q96BZ4|PLD4_HUMAN, sp|Q8IV08|PLD3_HUMAN	tr|A0A8C8WZE8|A0A8C8WZE8_PANLE
OG0001467	sp|Q9NQP4|PFD4_HUMAN	tr|A0A8C8XIJ6|A0A8C8XIJ6_PANLE, tr|A0A8C8WJC0|A0A8C8WJC0_PANLE
OG0001468	sp|Q9NX02|NALP2_HUMAN, sp|Q86W24|NAL14_HUMAN	tr|A0A8C8WS24|A0A8C8WS24_PANLE
OG0001470	sp|P30085|KCY_HUMAN	tr|A0A8C9D0U0|A0A8C9D0U0_PANLE, tr|A0A8C8WUX5|A0A8C8WUX5_PANLE
OG0001471	sp|Q05195|MAD1_HUMAN, sp|Q9BW11|MAD3_HUMAN	tr|A0A8C8XBA9|A0A8C8XBA9_PANLE
OG0001472	sp|Q13526|PIN1_HUMAN, sp|O15428|PINL_HUMAN	tr|A0A8C8WIT2|A0A8C8WIT2_PANLE
OG0001473	sp|O95361|TRI16_HUMAN, sp|Q309B1|TR16L_HUMAN	tr|A0A8C8Y7J1|A0A8C8Y7J1_PANLE
OG0001474	sp|Q9BUR5|MIC26_HUMAN	tr|A0A8C8XL71|A0A8C8XL71_PANLE, tr|A0A8C8XQ44|A0A8C8XQ44_PANLE
OG0001475	sp|P54792|DVLP1_HUMAN, sp|O14640|DVL1_HUMAN	tr|A0A8C8XK81|A0A8C8XK81_PANLE
OG0001476	sp|P55773|CCL23_HUMAN, sp|Q16663|CCL15_HUMAN	tr|A0A8C8YA41|A0A8C8YA41_PANLE
OG0001477	sp|P62316|SMD2_HUMAN	tr|A0A8C8Y3D4|A0A8C8Y3D4_PANLE, tr|A0A8C8WGC3|A0A8C8WGC3_PANLE
OG0001478	sp|P41091|IF2G_HUMAN, sp|Q2VIR3|IF2GL_HUMAN	tr|A0A8C8XU75|A0A8C8XU75_PANLE
OG0001479	sp|Q86XE0|SNX32_HUMAN, sp|Q9UNH7|SNX6_HUMAN	tr|A0A8C8WU64|A0A8C8WU64_PANLE
OG0001480	sp|Q8NGK4|O52K1_HUMAN, sp|Q8NGK3|O52K2_HUMAN	tr|A0A8C8WQ81|A0A8C8WQ81_PANLE
OG0001481	sp|Q495C1|RN212_HUMAN, sp|A8MTL3|R212B_HUMAN	tr|A0A8C8XGF7|A0A8C8XGF7_PANLE
OG0001482	sp|P09211|GSTP1_HUMAN	tr|A0A8C8XEL6|A0A8C8XEL6_PANLE, tr|A0A8C8XVP5|A0A8C8XVP5_PANLE
OG0001483	sp|Q63HM9|PLCX3_HUMAN, sp|Q9NUJ7|PLCX1_HUMAN	tr|A0A8C8WAF3|A0A8C8WAF3_PANLE
OG0001485	sp|Q9UIB8|SLAF5_HUMAN, sp|Q96A28|SLAF9_HUMAN	tr|A0A8C9D910|A0A8C9D910_PANLE
OG0001486	sp|O15079|SNPH_HUMAN, sp|Q9NX95|SYBU_HUMAN	tr|A0A8C9D2J0|A0A8C9D2J0_PANLE
OG0001487	sp|P11926|DCOR_HUMAN	tr|A0A8C8WZC5|A0A8C8WZC5_PANLE, tr|A0A8C8WJL6|A0A8C8WJL6_PANLE
OG0001488	sp|P12525|MYCP1_HUMAN, sp|P12524|MYCL_HUMAN	tr|A0A8C8Y582|A0A8C8Y582_PANLE
OG0001489	sp|P22528|SPR1B_HUMAN, sp|P35321|SPR1A_HUMAN	tr|A0A8C8XY59|A0A8C8XY59_PANLE
OG0001490	sp|P51149|RAB7A_HUMAN	tr|A0A8C8X4F7|A0A8C8X4F7_PANLE, tr|A0A8C8WLZ1|A0A8C8WLZ1_PANLE
OG0001491	sp|A6PVI3|NCB2L_HUMAN, sp|P52298|NCBP2_HUMAN	tr|A0A8C8XXR4|A0A8C8XXR4_PANLE
OG0001492	sp|Q8IV76|PASD1_HUMAN, sp|O15516|CLOCK_HUMAN	tr|A0A8C9D0D6|A0A8C9D0D6_PANLE
OG0001493	sp|Q96NE9|FRMD6_HUMAN, sp|Q8N878|FRMD1_HUMAN	tr|A0A8C8WGP2|A0A8C8WGP2_PANLE
OG0001494	sp|Q9UG22|GIMA2_HUMAN, sp|Q8WWP7|GIMA1_HUMAN	tr|A0A8C8XRE1|A0A8C8XRE1_PANLE
OG0001495	sp|Q9UNK4|PA2GD_HUMAN, sp|P14555|PA2GA_HUMAN	tr|A0A8C8XG54|A0A8C8XG54_PANLE
OG0001496	sp|Q53QZ3|RHG15_HUMAN	tr|A0A8C8WPX1|A0A8C8WPX1_PANLE, tr|A0A8C8XZW9|A0A8C8XZW9_PANLE
OG0001497	sp|Q86WG3|ATCAY_HUMAN, sp|Q12982|BNIP2_HUMAN	tr|A0A8C8Y0F5|A0A8C8Y0F5_PANLE
OG0001498	sp|Q5SY80|CTSRE_HUMAN, sp|Q86XM0|CTSRD_HUMAN	tr|A0A8C9D3F6|A0A8C9D3F6_PANLE
OG0001499	sp|Q9NUV9|GIMA4_HUMAN	tr|A0A8C9D950|A0A8C9D950_PANLE, tr|A0A8C8XVL1|A0A8C8XVL1_PANLE
OG0001500	sp|Q9Y4Y9|LSM5_HUMAN	tr|A0A8C9CV44|A0A8C9CV44_PANLE, tr|A0A8C8WBT7|A0A8C8WBT7_PANLE
OG0001501	sp|O15342|VA0E1_HUMAN	tr|A0A8C8XLC6|A0A8C8XLC6_PANLE, tr|A0A8C8Y224|A0A8C8Y224_PANLE
OG0001502	sp|P0C881|R10B1_HUMAN, sp|B2RC85|R10B2_HUMAN	tr|A0A8C9D694|A0A8C9D694_PANLE
