Orthogroup	Homo_sapiens	Carlito_syrichta
OG0001104	sp|Q9NRF8|PYRG2_HUMAN	tr|A0A3Q0E1N4|A0A3Q0E1N4_CARSF
OG0001104	sp|P17812|PYRG1_HUMAN	tr|A0A1U7TUJ9|A0A1U7TUJ9_CARSF
OG0001105	sp|Q6IE81|JADE1_HUMAN	tr|A0A1U7T373|A0A1U7T373_CARSF
OG0001105	sp|Q9NQC1|JADE2_HUMAN	tr|A0A3Q0E1V6|A0A3Q0E1V6_CARSF
OG0001106	sp|Q9H3U1|UN45A_HUMAN	tr|A0A1U7T3I2|A0A1U7T3I2_CARSF
OG0001106	sp|Q8IWX7|UN45B_HUMAN	tr|A0A1U7V448|A0A1U7V448_CARSF
OG0001107	sp|Q9Y6G9|DC1L1_HUMAN	tr|A0A1U7TSD0|A0A1U7TSD0_CARSF
OG0001107	sp|O43237|DC1L2_HUMAN	tr|A0A1U7T7D3|A0A1U7T7D3_CARSF
OG0001108	sp|Q6ZNG0|ZN620_HUMAN	tr|A0A3Q0DWF0|A0A3Q0DWF0_CARSF
OG0001108	sp|Q6ZSS3|ZN621_HUMAN	tr|A0A1U7TE84|A0A1U7TE84_CARSF
OG0001109	sp|Q8TE59|ATS19_HUMAN	tr|A0A1U7U6Q7|A0A1U7U6Q7_CARSF
OG0001109	sp|Q8TE56|ATS17_HUMAN	tr|A0A3Q0DT50|A0A3Q0DT50_CARSF
OG0001110	sp|Q6IB77|GLYAT_HUMAN	tr|A0A1U7U089|A0A1U7U089_CARSF, tr|A0A1U7UA90|A0A1U7UA90_CARSF, tr|A0A1U7UK24|A0A1U7UK24_CARSF
OG0001111	sp|Q9H4F8|SMOC1_HUMAN	tr|A0A3Q0DKL8|A0A3Q0DKL8_CARSF
OG0001111	sp|Q9H3U7|SMOC2_HUMAN	tr|A0A3Q0DPF3|A0A3Q0DPF3_CARSF
OG0001112	sp|Q96PG1|M4A4E_HUMAN	tr|A0A3Q0DLU5|A0A3Q0DLU5_CARSF
OG0001112	sp|Q96JQ5|M4A4A_HUMAN	tr|A0A1U7TQS8|A0A1U7TQS8_CARSF
OG0001113	sp|F8WCM5|INSR2_HUMAN, tr|A0A2R8Y747|A0A2R8Y747_HUMAN, sp|P01308|INS_HUMAN	tr|A0A1U7T3P2|A0A1U7T3P2_CARSF
OG0001114	sp|Q9C0B6|BRNP2_HUMAN	tr|A0A1U7TCH9|A0A1U7TCH9_CARSF
OG0001114	sp|Q76B58|BRNP3_HUMAN	tr|A0A1U7TWK5|A0A1U7TWK5_CARSF
OG0001115	sp|Q9BVJ6|UT14A_HUMAN, sp|Q5TAP6|UT14C_HUMAN	tr|A0A1U7TIH5|A0A1U7TIH5_CARSF, tr|A0A3Q0DLP2|A0A3Q0DLP2_CARSF
OG0001116	sp|P35998|PRS7_HUMAN	tr|A0A1U7TKU9|A0A1U7TKU9_CARSF, tr|A0A1U7U537|A0A1U7U537_CARSF, tr|A0A1U7SZZ9|A0A1U7SZZ9_CARSF
OG0001117	sp|Q92995|UBP13_HUMAN	tr|A0A1U7TLK8|A0A1U7TLK8_CARSF
OG0001117	sp|P45974|UBP5_HUMAN	tr|A0A1U7U6K4|A0A1U7U6K4_CARSF
OG0001118	sp|P11309|PIM1_HUMAN	tr|A0A1U7TNX6|A0A1U7TNX6_CARSF
OG0001118	sp|Q86V86|PIM3_HUMAN	tr|A0A1U7UG24|A0A1U7UG24_CARSF
OG0001119	sp|P00558|PGK1_HUMAN	tr|A0A1U7UE01|A0A1U7UE01_CARSF
OG0001119	sp|P07205|PGK2_HUMAN	tr|A0A1U7TGU9|A0A1U7TGU9_CARSF
OG0001120	sp|O15244|S22A2_HUMAN	tr|A0A1U7ULA3|A0A1U7ULA3_CARSF
OG0001120	sp|O15245|S22A1_HUMAN	tr|A0A1U7UBH4|A0A1U7UBH4_CARSF
OG0001121	sp|P20700|LMNB1_HUMAN	tr|A0A3Q0EC60|A0A3Q0EC60_CARSF
OG0001121	sp|Q03252|LMNB2_HUMAN	tr|A0A3Q0DDD9|A0A3Q0DDD9_CARSF
OG0001122	sp|P41240|CSK_HUMAN	tr|A0A1U7UAV5|A0A1U7UAV5_CARSF
OG0001122	sp|P42679|MATK_HUMAN	tr|A0A3Q0DST2|A0A3Q0DST2_CARSF
OG0001124	sp|Q8NGK2|O52B4_HUMAN	tr|A0A1U7T1G7|A0A1U7T1G7_CARSF, tr|A0A3Q0DL42|A0A3Q0DL42_CARSF, tr|A0A1U7SQS5|A0A1U7SQS5_CARSF
OG0001125	sp|Q7Z5P4|DHB13_HUMAN	tr|A0A1U7SYE9|A0A1U7SYE9_CARSF
OG0001125	sp|Q8NBQ5|DHB11_HUMAN	tr|A0A1U7UJA4|A0A1U7UJA4_CARSF
OG0001126	sp|Q9H115|SNAB_HUMAN	tr|A0A3Q0E4U1|A0A3Q0E4U1_CARSF
OG0001126	sp|P54920|SNAA_HUMAN	tr|A0A3Q0DK75|A0A3Q0DK75_CARSF
OG0001127	sp|Q9NQ90|ANO2_HUMAN	tr|A0A3Q0ED20|A0A3Q0ED20_CARSF
OG0001127	sp|Q5XXA6|ANO1_HUMAN	tr|A0A3Q0E440|A0A3Q0E440_CARSF
OG0001128	sp|O00238|BMR1B_HUMAN	tr|A0A1U7TES7|A0A1U7TES7_CARSF
OG0001128	sp|P36894|BMR1A_HUMAN	tr|A0A1U7TE33|A0A1U7TE33_CARSF
OG0001129	sp|Q07283|TRHY_HUMAN, sp|Q6XPR3|RPTN_HUMAN, sp|P04271|S100B_HUMAN	tr|A0A1U7TS04|A0A1U7TS04_CARSF
OG0001130	sp|Q9NZM1|MYOF_HUMAN	tr|A0A3Q0E962|A0A3Q0E962_CARSF
OG0001130	sp|O75923|DYSF_HUMAN	tr|A0A1U7TLN3|A0A1U7TLN3_CARSF
OG0001131	sp|P59534|T2R39_HUMAN	tr|A0A1U7T2N3|A0A1U7T2N3_CARSF
OG0001131	sp|P59535|T2R40_HUMAN	tr|A0A1U7UDB1|A0A1U7UDB1_CARSF
OG0001132	sp|Q7Z5Y6|BMP8A_HUMAN, sp|P34820|BMP8B_HUMAN	tr|A0A3Q0DW49|A0A3Q0DW49_CARSF, tr|A0A1U7T454|A0A1U7T454_CARSF
OG0001133	sp|Q96KE9|BTBD6_HUMAN	tr|A0A1U7TKG4|A0A1U7TKG4_CARSF
OG0001133	sp|Q9Y2F9|BTBD3_HUMAN	tr|A0A1U7UMG1|A0A1U7UMG1_CARSF
OG0001134	sp|P31350|RIR2_HUMAN	tr|A0A1U7TWP9|A0A1U7TWP9_CARSF
OG0001134	sp|Q7LG56|RIR2B_HUMAN	tr|A0A1U7TWQ7|A0A1U7TWQ7_CARSF
OG0001135	sp|P31689|DNJA1_HUMAN	tr|A0A1U7U0H9|A0A1U7U0H9_CARSF
OG0001135	sp|Q8WW22|DNJA4_HUMAN	tr|A0A1U7T409|A0A1U7T409_CARSF
OG0001136	sp|Q86X52|CHSS1_HUMAN	tr|A0A1U7U9G8|A0A1U7U9G8_CARSF
OG0001136	sp|Q70JA7|CHSS3_HUMAN	tr|A0A1U7TIA5|A0A1U7TIA5_CARSF
OG0001137	sp|O00182|LEG9_HUMAN, sp|Q6DKI2|LEG9C_HUMAN, sp|Q3B8N2|LEG9B_HUMAN	tr|A0A1U7UCM4|A0A1U7UCM4_CARSF
OG0001138	sp|Q9GZN2|TGIF2_HUMAN, sp|Q8IUE1|TF2LX_HUMAN, sp|Q8IUE0|TF2LY_HUMAN	tr|A0A1U7UXV9|A0A1U7UXV9_CARSF
OG0001139	sp|Q6QHC5|DEGS2_HUMAN	tr|A0A1U7SJH8|A0A1U7SJH8_CARSF
OG0001139	sp|O15121|DEGS1_HUMAN	tr|A0A3Q0DLK0|A0A3Q0DLK0_CARSF
OG0001140	sp|Q9H310|RHBG_HUMAN	tr|A0A1U7T026|A0A1U7T026_CARSF
OG0001140	sp|Q9UBD6|RHCG_HUMAN	tr|A0A1U7UTX4|A0A1U7UTX4_CARSF
OG0001141	sp|Q13464|ROCK1_HUMAN	tr|A0A1U7UIA3|A0A1U7UIA3_CARSF
OG0001141	sp|O75116|ROCK2_HUMAN	tr|A0A1U7U0Y2|A0A1U7U0Y2_CARSF
OG0001142	sp|P08069|IGF1R_HUMAN	tr|A0A1U7TIH1|A0A1U7TIH1_CARSF
OG0001142	sp|P06213|INSR_HUMAN	tr|A0A1U7US90|A0A1U7US90_CARSF
OG0001143	sp|Q9H009|NACA2_HUMAN, sp|E9PAV3|NACAM_HUMAN, sp|Q9BZK3|NACP4_HUMAN	tr|A0A3Q0DJA9|A0A3Q0DJA9_CARSF
OG0001144	sp|P46734|MP2K3_HUMAN	tr|A0A1U7U588|A0A1U7U588_CARSF
OG0001144	sp|P52564|MP2K6_HUMAN	tr|A0A1U7T9Y9|A0A1U7T9Y9_CARSF
OG0001145	sp|Q9NUQ9|CYRIB_HUMAN	tr|A0A1U7TSI7|A0A1U7TSI7_CARSF
OG0001145	sp|Q9H0Q0|CYRIA_HUMAN	tr|A0A1U7TF66|A0A1U7TF66_CARSF
OG0001146	sp|P59025|RTP1_HUMAN	tr|A0A1U7TND7|A0A1U7TND7_CARSF
OG0001146	sp|Q5QGT7|RTP2_HUMAN	tr|A0A1U7TUB4|A0A1U7TUB4_CARSF
OG0001147	sp|Q15436|SC23A_HUMAN	tr|A0A1U7TYZ4|A0A1U7TYZ4_CARSF
OG0001147	sp|Q15437|SC23B_HUMAN	tr|A0A1U7U699|A0A1U7U699_CARSF
OG0001148	sp|Q96LJ7|DHRS1_HUMAN	tr|A0A1U7UCQ6|A0A1U7UCQ6_CARSF, tr|A0A1U7UPW3|A0A1U7UPW3_CARSF, tr|A0A1U7UGT4|A0A1U7UGT4_CARSF
OG0001149	sp|Q9H0K4|RSH6A_HUMAN	tr|A0A3Q0E911|A0A3Q0E911_CARSF
OG0001149	sp|Q5TD94|RSH4A_HUMAN	tr|A0A1U7UJJ2|A0A1U7UJJ2_CARSF
OG0001150	sp|Q96ES7|SGF29_HUMAN	tr|A0A1U7SVQ4|A0A1U7SVQ4_CARSF, tr|A0A1U7TDU3|A0A1U7TDU3_CARSF, tr|A0A1U7UVG9|A0A1U7UVG9_CARSF
OG0001151	sp|Q5MAI5|CDKL4_HUMAN	tr|A0A1U7UZ94|A0A1U7UZ94_CARSF
OG0001151	sp|Q00532|CDKL1_HUMAN	tr|A0A1U7V2T5|A0A1U7V2T5_CARSF
OG0001152	sp|Q12979|ABR_HUMAN	tr|A0A3Q0DWP8|A0A3Q0DWP8_CARSF
OG0001152	sp|P11274|BCR_HUMAN	tr|A0A3Q0DYN3|A0A3Q0DYN3_CARSF
OG0001153	sp|P35813|PPM1A_HUMAN	tr|A0A3Q0EGS5|A0A3Q0EGS5_CARSF
OG0001153	sp|O75688|PPM1B_HUMAN	tr|A0A1U7SWA4|A0A1U7SWA4_CARSF
OG0001154	sp|Q16620|NTRK2_HUMAN	tr|A0A1U7SXB7|A0A1U7SXB7_CARSF
OG0001154	sp|Q16288|NTRK3_HUMAN	tr|A0A3Q0DM95|A0A3Q0DM95_CARSF
OG0001155	sp|Q8TEU7|RPGF6_HUMAN	tr|A0A1U7TQ74|A0A1U7TQ74_CARSF
OG0001155	sp|Q9Y4G8|RPGF2_HUMAN	tr|A0A1U7SP24|A0A1U7SP24_CARSF
OG0001156	sp|Q9BY11|PACN1_HUMAN	tr|A0A1U7U4L9|A0A1U7U4L9_CARSF
OG0001156	sp|Q9UNF0|PACN2_HUMAN	tr|A0A1U7U6W8|A0A1U7U6W8_CARSF
OG0001157	sp|P21796|VDAC1_HUMAN	tr|A0A1U7UFK5|A0A1U7UFK5_CARSF
OG0001157	sp|P45880|VDAC2_HUMAN	tr|A0A3Q0E2S7|A0A3Q0E2S7_CARSF
OG0001158	sp|Q8NB46|ANR52_HUMAN	tr|A0A3Q0EIP6|A0A3Q0EIP6_CARSF
OG0001158	sp|Q8N8A2|ANR44_HUMAN	tr|A0A3Q0DKK7|A0A3Q0DKK7_CARSF
OG0001159	sp|Q96FC9|DDX11_HUMAN, sp|Q92771|DDX12_HUMAN, sp|A8MPP1|D11L8_HUMAN	tr|A0A3Q0DVE4|A0A3Q0DVE4_CARSF
OG0001160	sp|P35626|ARBK2_HUMAN	tr|A0A3Q0E5W9|A0A3Q0E5W9_CARSF
OG0001160	sp|P25098|ARBK1_HUMAN	tr|A0A3Q0DYV6|A0A3Q0DYV6_CARSF
OG0001161	sp|Q8TE49|OTU7A_HUMAN	tr|A0A3Q0E2K2|A0A3Q0E2K2_CARSF
OG0001161	sp|Q6GQQ9|OTU7B_HUMAN	tr|A0A1U7T7Y4|A0A1U7T7Y4_CARSF
OG0001163	sp|Q99853|FOXB1_HUMAN	tr|A0A1U7SN79|A0A1U7SN79_CARSF
OG0001163	sp|Q5VYV0|FOXB2_HUMAN	tr|A0A1U7SVE1|A0A1U7SVE1_CARSF
OG0001164	sp|P15151|PVR_HUMAN	tr|A0A1U7T2B6|A0A1U7T2B6_CARSF
OG0001164	sp|Q92692|NECT2_HUMAN	tr|A0A1U7SPL0|A0A1U7SPL0_CARSF
OG0001165	sp|Q92800|EZH1_HUMAN	tr|A0A3Q0EEJ4|A0A3Q0EEJ4_CARSF
OG0001165	sp|Q15910|EZH2_HUMAN	tr|A0A1U7TCK8|A0A1U7TCK8_CARSF
OG0001166	sp|Q00765|REEP5_HUMAN	tr|A0A1U7V1G6|A0A1U7V1G6_CARSF
OG0001166	sp|Q96HR9|REEP6_HUMAN	tr|A0A1U7TEL9|A0A1U7TEL9_CARSF
OG0001167	sp|Q9HC58|NCKX3_HUMAN	tr|A0A1U7U1D9|A0A1U7U1D9_CARSF
OG0001167	sp|Q8NFF2|NCKX4_HUMAN	tr|A0A1U7UFV0|A0A1U7UFV0_CARSF
OG0001168	sp|O60245|PCDH7_HUMAN	tr|A0A3Q0E1A0|A0A3Q0E1A0_CARSF
OG0001168	sp|Q08174|PCDH1_HUMAN	tr|A0A1U7UJZ2|A0A1U7UJZ2_CARSF
OG0001169	sp|Q9UQB9|AURKC_HUMAN	tr|A0A1U7USE7|A0A1U7USE7_CARSF
OG0001169	sp|Q96GD4|AURKB_HUMAN	tr|A0A3Q0E2C6|A0A3Q0E2C6_CARSF
OG0001170	sp|O43286|B4GT5_HUMAN	tr|A0A3Q0E7U3|A0A3Q0E7U3_CARSF
OG0001170	sp|Q9UBX8|B4GT6_HUMAN	tr|A0A1U7US39|A0A1U7US39_CARSF
OG0001171	sp|P10828|THB_HUMAN	tr|A0A1U7SJ14|A0A1U7SJ14_CARSF
OG0001171	sp|P10827|THA_HUMAN	tr|A0A1U7UEP4|A0A1U7UEP4_CARSF
OG0001172	sp|O43868|S28A2_HUMAN	tr|A0A1U7TSQ2|A0A1U7TSQ2_CARSF
OG0001172	sp|O00337|S28A1_HUMAN	tr|A0A1U7TV24|A0A1U7TV24_CARSF
OG0001173	sp|Q8IUK8|CBLN2_HUMAN	tr|A0A1U7TUD1|A0A1U7TUD1_CARSF
OG0001173	sp|P23435|CBLN1_HUMAN	tr|A0A1U7U2F3|A0A1U7U2F3_CARSF
OG0001174	sp|O15270|SPTC2_HUMAN	tr|A0A3Q0DWC8|A0A3Q0DWC8_CARSF
OG0001174	sp|Q9NUV7|SPTC3_HUMAN	tr|A0A1U7TPN1|A0A1U7TPN1_CARSF
OG0001175	sp|O95319|CELF2_HUMAN	tr|A0A3Q0EC06|A0A3Q0EC06_CARSF
OG0001175	sp|Q92879|CELF1_HUMAN	tr|A0A3Q0E7E4|A0A3Q0E7E4_CARSF
OG0001176	sp|P15918|RAG1_HUMAN	tr|A0A1U7THL9|A0A1U7THL9_CARSF, tr|A0A1U7SPR9|A0A1U7SPR9_CARSF, tr|A0A1U7SWH9|A0A1U7SWH9_CARSF
OG0001177	sp|P28358|HXD10_HUMAN	tr|A0A1U7THX4|A0A1U7THX4_CARSF
OG0001177	sp|P31260|HXA10_HUMAN	tr|A0A1U7TPW5|A0A1U7TPW5_CARSF
OG0001178	sp|Q9UM21|MGT4A_HUMAN	tr|A0A1U7TW57|A0A1U7TW57_CARSF
OG0001178	sp|Q9UQ53|MGT4B_HUMAN	tr|A0A1U7U691|A0A1U7U691_CARSF
OG0001179	sp|P22415|USF1_HUMAN	tr|A0A1U7UFP6|A0A1U7UFP6_CARSF
OG0001179	sp|Q15853|USF2_HUMAN	tr|A0A3Q0DL20|A0A3Q0DL20_CARSF
OG0001180	sp|Q9UGC6|RGS17_HUMAN	tr|A0A1U7UVZ1|A0A1U7UVZ1_CARSF
OG0001180	sp|O76081|RGS20_HUMAN	tr|A0A1U7UYV3|A0A1U7UYV3_CARSF
OG0001181	sp|Q86SJ6|DSG4_HUMAN	tr|A0A1U7V1L0|A0A1U7V1L0_CARSF
OG0001181	sp|P32926|DSG3_HUMAN	tr|A0A1U7UH47|A0A1U7UH47_CARSF
OG0001182	sp|P49790|NU153_HUMAN	tr|A0A3Q0DVW8|A0A3Q0DVW8_CARSF, tr|A0A1U7TK75|A0A1U7TK75_CARSF, tr|A0A1U7T5L5|A0A1U7T5L5_CARSF
OG0001183	tr|A0A096LNH4|A0A096LNH4_HUMAN, sp|Q9BQS2|SYT15_HUMAN, sp|X6R8R1|ST15B_HUMAN	tr|A0A3Q0E486|A0A3Q0E486_CARSF
OG0001184	sp|Q2VWA4|SKOR2_HUMAN	tr|A0A3Q0DHN8|A0A3Q0DHN8_CARSF
OG0001184	sp|P84550|SKOR1_HUMAN	tr|A0A1U7U2F5|A0A1U7U2F5_CARSF
OG0001185	sp|Q96FC7|PHIPL_HUMAN	tr|A0A1U7UDI9|A0A1U7UDI9_CARSF
OG0001185	sp|Q92561|PHYIP_HUMAN	tr|A0A1U7U8Z7|A0A1U7U8Z7_CARSF
OG0001186	sp|O43791|SPOP_HUMAN	tr|A0A1U7TQ75|A0A1U7TQ75_CARSF
OG0001186	sp|Q6IQ16|SPOPL_HUMAN	tr|A0A1U7UF30|A0A1U7UF30_CARSF
OG0001187	sp|Q9HB14|KCNKD_HUMAN	tr|A0A3Q0DR72|A0A3Q0DR72_CARSF
OG0001187	sp|Q9HB15|KCNKC_HUMAN	tr|A0A3Q0EJF6|A0A3Q0EJF6_CARSF
OG0001189	sp|O75689|ADAP1_HUMAN	tr|A0A3Q0DVF4|A0A3Q0DVF4_CARSF
OG0001189	sp|Q9NPF8|ADAP2_HUMAN	tr|A0A1U7U8U5|A0A1U7U8U5_CARSF
OG0001190	sp|O60447|EVI5_HUMAN	tr|A0A3Q0DX18|A0A3Q0DX18_CARSF
OG0001190	sp|Q96CN4|EVI5L_HUMAN	tr|A0A1U7TBR5|A0A1U7TBR5_CARSF
OG0001191	sp|P10176|COX8A_HUMAN	sp|Q863F9|COX8B_CARSF, tr|A0A3Q0DSE0|A0A3Q0DSE0_CARSF, sp|Q863G4|COX8A_CARSF
OG0001192	sp|Q9HA82|CERS4_HUMAN	tr|A0A1U7U4K8|A0A1U7U4K8_CARSF
OG0001192	sp|Q96G23|CERS2_HUMAN	tr|A0A1U7SRI5|A0A1U7SRI5_CARSF
OG0001193	sp|Q9NYZ2|MFRN1_HUMAN	tr|A0A3Q0E7L7|A0A3Q0E7L7_CARSF
OG0001193	sp|Q96A46|MFRN2_HUMAN	tr|A0A1U7SUR1|A0A1U7SUR1_CARSF
OG0001194	sp|P21926|CD9_HUMAN	tr|A0A1U7TJH8|A0A1U7TJH8_CARSF, tr|A0A3Q0E4J6|A0A3Q0E4J6_CARSF, tr|A0A1U7TZ17|A0A1U7TZ17_CARSF
OG0001195	sp|Q05940|VMAT2_HUMAN	tr|A0A1U7TSN1|A0A1U7TSN1_CARSF
OG0001195	sp|P54219|VMAT1_HUMAN	tr|A0A1U7V1U4|A0A1U7V1U4_CARSF
OG0001196	sp|Q13972|RGRF1_HUMAN	tr|A0A3Q0DT54|A0A3Q0DT54_CARSF
OG0001196	sp|O14827|RGRF2_HUMAN	tr|A0A1U7U0G6|A0A1U7U0G6_CARSF
OG0001197	sp|Q16609|LPAL2_HUMAN, sp|P08519|APOA_HUMAN, sp|P00747|PLMN_HUMAN	tr|A0A1U7U7M3|A0A1U7U7M3_CARSF
OG0001198	sp|Q68EN5|MACA1_HUMAN	tr|A0A1U7U874|A0A1U7U874_CARSF
OG0001198	sp|Q8NCT3|MACA2_HUMAN	tr|A0A1U7UJ42|A0A1U7UJ42_CARSF
OG0001199	sp|Q07954|LRP1_HUMAN	tr|A0A1U7UC21|A0A1U7UC21_CARSF
OG0001199	sp|Q9NZR2|LRP1B_HUMAN	tr|A0A1U7TJX6|A0A1U7TJX6_CARSF
OG0001200	sp|Q9BRL6|SRSF8_HUMAN	tr|A0A1U7U9B2|A0A1U7U9B2_CARSF
OG0001200	sp|Q01130|SRSF2_HUMAN	tr|A0A1U7UDT1|A0A1U7UDT1_CARSF
OG0001201	sp|Q9P2F6|RHG20_HUMAN	tr|A0A1U7U303|A0A1U7U303_CARSF, tr|A0A1U7UX88|A0A1U7UX88_CARSF, tr|A0A3Q0E8J4|A0A3Q0E8J4_CARSF
OG0001202	sp|Q16877|F264_HUMAN	tr|A0A1U7TF24|A0A1U7TF24_CARSF
OG0001202	sp|P16118|F261_HUMAN	tr|A0A1U7TFA0|A0A1U7TFA0_CARSF
OG0001203	sp|Q5TAQ9|DCAF8_HUMAN, sp|P0C7V8|DC8L2_HUMAN, sp|A6NGE4|DC8L1_HUMAN	tr|A0A1U7TV04|A0A1U7TV04_CARSF
OG0001204	sp|Q01959|SC6A3_HUMAN	tr|A0A1U7ULX6|A0A1U7ULX6_CARSF
OG0001204	sp|P23975|SC6A2_HUMAN	tr|A0A1U7SKW0|A0A1U7SKW0_CARSF
OG0001205	sp|P04920|B3A2_HUMAN	tr|A0A1U7UZP5|A0A1U7UZP5_CARSF
OG0001205	sp|P48751|B3A3_HUMAN	tr|A0A1U7TL05|A0A1U7TL05_CARSF
OG0001206	sp|P43146|DCC_HUMAN	tr|A0A3Q0DU01|A0A3Q0DU01_CARSF
OG0001206	sp|Q92859|NEO1_HUMAN	tr|A0A3Q0DMZ2|A0A3Q0DMZ2_CARSF
OG0001207	sp|Q00872|MYPC1_HUMAN	tr|A0A3Q0DDS5|A0A3Q0DDS5_CARSF
OG0001207	sp|Q14324|MYPC2_HUMAN	tr|A0A1U7TP33|A0A1U7TP33_CARSF
OG0001208	sp|Q15034|HERC3_HUMAN	tr|A0A1U7T3H8|A0A1U7T3H8_CARSF
OG0001208	sp|Q5GLZ8|HERC4_HUMAN	tr|A0A1U7U5D7|A0A1U7U5D7_CARSF
OG0001209	sp|P99999|CYC_HUMAN	tr|A0A1U7TEU3|A0A1U7TEU3_CARSF, tr|A0A1U7UE34|A0A1U7UE34_CARSF, tr|A0A3Q0E6F4|A0A3Q0E6F4_CARSF
OG0001210	sp|Q9H920|RN121_HUMAN	tr|A0A1U7U2G4|A0A1U7U2G4_CARSF
OG0001210	sp|Q8N4F7|RN175_HUMAN	tr|A0A3Q0EGM2|A0A3Q0EGM2_CARSF
OG0001211	sp|Q9HCJ2|LRC4C_HUMAN	tr|A0A1U7TA69|A0A1U7TA69_CARSF
OG0001211	sp|Q9NT99|LRC4B_HUMAN	tr|A0A1U7SV44|A0A1U7SV44_CARSF
OG0001212	sp|Q9ULS5|TMCC3_HUMAN	tr|A0A3Q0E2Q6|A0A3Q0E2Q6_CARSF
OG0001212	sp|O75069|TMCC2_HUMAN	tr|A0A1U7UKU1|A0A1U7UKU1_CARSF
OG0001213	sp|Q9Y4K4|M4K5_HUMAN	tr|A0A1U7UTC4|A0A1U7UTC4_CARSF
OG0001213	sp|Q8IVH8|M4K3_HUMAN	tr|A0A3Q0DGP0|A0A3Q0DGP0_CARSF
OG0001214	sp|P36897|TGFR1_HUMAN	tr|A0A3Q0DSX6|A0A3Q0DSX6_CARSF
OG0001214	sp|P36896|ACV1B_HUMAN	tr|A0A1U7U627|A0A1U7U627_CARSF
OG0001215	sp|A2RTX5|SYTC2_HUMAN	tr|A0A1U7ST36|A0A1U7ST36_CARSF
OG0001215	sp|P26639|SYTC_HUMAN	tr|A0A1U7T144|A0A1U7T144_CARSF
OG0001216	tr|A0A0G2JLY3|A0A0G2JLY3_HUMAN, sp|Q8NHW4|CC4L_HUMAN, sp|P13236|CCL4_HUMAN	tr|A0A1U7TCI4|A0A1U7TCI4_CARSF
OG0001217	sp|Q6GYQ0|RGPA1_HUMAN	tr|A0A3Q0DH90|A0A3Q0DH90_CARSF
OG0001217	sp|Q2PPJ7|RGPA2_HUMAN	tr|A0A3Q0DST9|A0A3Q0DST9_CARSF
OG0001218	sp|Q99081|HTF4_HUMAN	tr|A0A3Q0DK89|A0A3Q0DK89_CARSF
OG0001218	sp|P15923|TFE2_HUMAN	tr|A0A3Q0DHQ3|A0A3Q0DHQ3_CARSF
OG0001219	sp|Q9UF02|CCG5_HUMAN	tr|A0A1U7UK96|A0A1U7UK96_CARSF
OG0001219	sp|P62955|CCG7_HUMAN	tr|A0A3Q0DIB3|A0A3Q0DIB3_CARSF
OG0001220	sp|O95486|SC24A_HUMAN	tr|A0A1U7T810|A0A1U7T810_CARSF
OG0001220	sp|O95487|SC24B_HUMAN	tr|A0A3Q0DMQ7|A0A3Q0DMQ7_CARSF
OG0001221	sp|O00148|DX39A_HUMAN	tr|A0A1U7TP46|A0A1U7TP46_CARSF
OG0001221	sp|Q13838|DX39B_HUMAN	tr|A0A1U7U701|A0A1U7U701_CARSF
OG0001222	sp|O00141|SGK1_HUMAN	tr|A0A1U7V276|A0A1U7V276_CARSF
OG0001222	sp|Q9HBY8|SGK2_HUMAN	tr|A0A1U7U1X6|A0A1U7U1X6_CARSF
OG0001223	sp|P13995|MTDC_HUMAN	tr|A0A1U7UBD0|A0A1U7UBD0_CARSF
OG0001223	sp|Q9H903|MTD2L_HUMAN	tr|A0A3Q0E6I8|A0A3Q0E6I8_CARSF
OG0001224	sp|Q9UBN4|TRPC4_HUMAN	tr|A0A1U7UZE9|A0A1U7UZE9_CARSF
OG0001224	sp|Q9UL62|TRPC5_HUMAN	tr|A0A1U7TC26|A0A1U7TC26_CARSF
OG0001225	sp|Q9Y6E0|STK24_HUMAN	tr|A0A1U7V0B1|A0A1U7V0B1_CARSF
OG0001225	sp|O00506|STK25_HUMAN	tr|A0A1U7SV51|A0A1U7SV51_CARSF
OG0001226	sp|Q76N89|HECW1_HUMAN	tr|A0A3Q0DI46|A0A3Q0DI46_CARSF
OG0001226	sp|Q9P2P5|HECW2_HUMAN	tr|A0A3Q0DSY0|A0A3Q0DSY0_CARSF
OG0001227	sp|P06396|GELS_HUMAN	tr|A0A3Q0DM97|A0A3Q0DM97_CARSF
OG0001227	sp|Q9Y6U3|SCIN_HUMAN	tr|A0A3Q0ED86|A0A3Q0ED86_CARSF
OG0001228	sp|P24666|PPAC_HUMAN	tr|A0A3Q0DPN6|A0A3Q0DPN6_CARSF, tr|A0A3Q0DQ27|A0A3Q0DQ27_CARSF, tr|A0A1U7T8J0|A0A1U7T8J0_CARSF
OG0001229	sp|Q9HB90|RRAGC_HUMAN	tr|A0A1U7TXL1|A0A1U7TXL1_CARSF
OG0001229	sp|Q9NQL2|RRAGD_HUMAN	tr|A0A3Q0DS24|A0A3Q0DS24_CARSF
OG0001230	sp|Q9ULV0|MYO5B_HUMAN	tr|A0A3Q0E7A6|A0A3Q0E7A6_CARSF
OG0001230	sp|Q9Y4I1|MYO5A_HUMAN	tr|A0A3Q0DX86|A0A3Q0DX86_CARSF
OG0001231	sp|Q719I0|AHSA2_HUMAN	tr|A0A3Q0DXI6|A0A3Q0DXI6_CARSF
OG0001231	sp|O95433|AHSA1_HUMAN	tr|A0A1U7TNB9|A0A1U7TNB9_CARSF
