Orthogroup	Homo_sapiens	Cavia_porcellus
OG0001239	sp|Q76B58|BRNP3_HUMAN	tr|H0W7X6|H0W7X6_CAVPO
OG0001239	sp|Q9C0B6|BRNP2_HUMAN	tr|H0VKB5|H0VKB5_CAVPO
OG0001240	sp|Q9Y6M0|TEST_HUMAN, sp|Q9NRR2|TRYG1_HUMAN, sp|Q7RTY9|PRS41_HUMAN	tr|H0UYJ3|H0UYJ3_CAVPO
OG0001241	sp|Q5TDH0|DDI2_HUMAN	tr|H0VVH1|H0VVH1_CAVPO
OG0001241	sp|Q8WTU0|DDI1_HUMAN	tr|H0UUW6|H0UUW6_CAVPO
OG0001242	sp|Q9Y2K9|STB5L_HUMAN	tr|H0VC00|H0VC00_CAVPO
OG0001242	sp|Q5T5C0|STXB5_HUMAN	tr|H0VMR6|H0VMR6_CAVPO
OG0001243	sp|Q01344|IL5RA_HUMAN, sp|P15509|CSF2R_HUMAN, sp|P26951|IL3RA_HUMAN	tr|Q9Z0K4|Q9Z0K4_CAVPO
OG0001244	sp|P0C7X2|ZN688_HUMAN, sp|P17023|ZNF19_HUMAN, sp|A8K8V0|ZN785_HUMAN	tr|A0A286XNK7|A0A286XNK7_CAVPO
OG0001245	sp|Q5T9A4|ATD3B_HUMAN, sp|Q5T2N8|ATD3C_HUMAN, sp|Q9NVI7|ATD3A_HUMAN	tr|H0VY56|H0VY56_CAVPO
OG0001246	tr|A0A1W2PPD8|A0A1W2PPD8_HUMAN, sp|B2RXH2|KDM4E_HUMAN, sp|Q6B0I6|KDM4D_HUMAN	tr|H0V7D5|H0V7D5_CAVPO
OG0001247	sp|Q96N87|S6A18_HUMAN	tr|H0VH68|H0VH68_CAVPO
OG0001247	sp|Q695T7|S6A19_HUMAN	tr|H0VH62|H0VH62_CAVPO
OG0001248	sp|Q8N1N0|CLC4F_HUMAN	tr|A0A286XB75|A0A286XB75_CAVPO
OG0001248	sp|Q9UJ71|CLC4K_HUMAN	tr|H0V494|H0V494_CAVPO
OG0001249	sp|O43435|TBX1_HUMAN	tr|H0VLN1|H0VLN1_CAVPO
OG0001249	sp|O75333|TBX10_HUMAN	tr|A0A286XJB1|A0A286XJB1_CAVPO
OG0001250	sp|P25440|BRD2_HUMAN	tr|A0A286XCB9|A0A286XCB9_CAVPO
OG0001250	sp|Q58F21|BRDT_HUMAN	tr|H0V1T7|H0V1T7_CAVPO
OG0001251	sp|Q6IQ16|SPOPL_HUMAN	tr|H0V7K7|H0V7K7_CAVPO
OG0001251	sp|O43791|SPOP_HUMAN	tr|H0VHR4|H0VHR4_CAVPO
OG0001252	sp|Q6ZUT9|DEN5B_HUMAN	tr|H0V5N4|H0V5N4_CAVPO
OG0001252	sp|Q6IQ26|DEN5A_HUMAN	tr|H0VIH3|H0VIH3_CAVPO
OG0001253	sp|Q3ZLR7|SP201_HUMAN, sp|P0C7V6|SP202_HUMAN, sp|Q8NEM7|SP20H_HUMAN	tr|H0V369|H0V369_CAVPO
OG0001254	sp|Q9H1B7|I2BPL_HUMAN, sp|Q7Z5L9|I2BP2_HUMAN, sp|Q8IU81|I2BP1_HUMAN	tr|H0WB99|H0WB99_CAVPO
OG0001255	sp|Q92886|NGN1_HUMAN, sp|Q9Y4Z2|NGN3_HUMAN, sp|Q9H2A3|NGN2_HUMAN	tr|H0WCA1|H0WCA1_CAVPO
OG0001256	sp|O00203|AP3B1_HUMAN	tr|H0UU13|H0UU13_CAVPO
OG0001256	sp|Q13367|AP3B2_HUMAN	tr|H0VJP8|H0VJP8_CAVPO
OG0001257	sp|A8K0S8|ME3L2_HUMAN, sp|A6NDR6|ME3L1_HUMAN, sp|Q99687|MEIS3_HUMAN	tr|H0WAU1|H0WAU1_CAVPO
OG0001258	sp|Q6P4F7|RHGBA_HUMAN, tr|A0A499FJF3|A0A499FJF3_HUMAN, sp|Q3KRB8|RHGBB_HUMAN	tr|H0UXL6|H0UXL6_CAVPO
OG0001259	sp|P43657|LPAR6_HUMAN, sp|Q99677|LPAR4_HUMAN, sp|Q9H1C0|LPAR5_HUMAN	tr|A0A286Y463|A0A286Y463_CAVPO
OG0001260	sp|Q2M238|RN3P1_HUMAN, sp|A6NIE6|RN3P2_HUMAN, sp|Q9NYV6|RRN3_HUMAN	tr|H0V1I6|H0V1I6_CAVPO
OG0001261	sp|Q86TA1|MOB3B_HUMAN	tr|A0A286XC37|A0A286XC37_CAVPO
OG0001261	sp|Q96BX8|MOB3A_HUMAN	tr|H0WDZ1|H0WDZ1_CAVPO
OG0001262	sp|O95498|VNN2_HUMAN	tr|A0A286XTE0|A0A286XTE0_CAVPO
OG0001262	sp|O95497|VNN1_HUMAN	tr|H0VKP5|H0VKP5_CAVPO
OG0001263	sp|A1A519|F170A_HUMAN, sp|A6NMN3|F170B_HUMAN, sp|Q5T0L3|SPT46_HUMAN	tr|H0VD67|H0VD67_CAVPO
OG0001264	sp|Q9UH62|ARMX3_HUMAN, sp|Q5H9R4|ARMX4_HUMAN, sp|Q6P1M9|ARMX5_HUMAN	tr|A0A286XTZ3|A0A286XTZ3_CAVPO
OG0001265	sp|Q30KR1|DB109_HUMAN, sp|P0DP74|D130A_HUMAN, sp|P0DP73|D130B_HUMAN	tr|H0V5K8|H0V5K8_CAVPO
OG0001266	sp|O60229|KALRN_HUMAN	tr|H0VLG9|H0VLG9_CAVPO
OG0001266	sp|O75962|TRIO_HUMAN	tr|A0A286XAM4|A0A286XAM4_CAVPO
OG0001267	sp|Q96KC2|ARL5B_HUMAN, sp|A6NH57|ARL5C_HUMAN, sp|Q9Y689|ARL5A_HUMAN	tr|H0V6G5|H0V6G5_CAVPO
OG0001296	sp|Q9Y2Y0|AR2BP_HUMAN	tr|A0A286XJN6|A0A286XJN6_CAVPO, tr|A0A286Y5P1|A0A286Y5P1_CAVPO
OG0001297	sp|P15529|MCP_HUMAN	sp|P70105|MCP_CAVPO, tr|A0A2C9F1E0|A0A2C9F1E0_CAVPO
OG0001298	sp|O75382|TRIM3_HUMAN, sp|Q9H8W5|TRI45_HUMAN	tr|H0UVA5|H0UVA5_CAVPO
OG0001299	sp|Q9H4B8|DPEP3_HUMAN, sp|Q9H4A9|DPEP2_HUMAN	tr|H0V6K8|H0V6K8_CAVPO
OG0001300	sp|Q5D1E8|ZC12A_HUMAN	tr|H0VID6|H0VID6_CAVPO, tr|A0A286XX75|A0A286XX75_CAVPO
OG0001301	sp|Q9NP94|S39A2_HUMAN	tr|A0A286Y586|A0A286Y586_CAVPO, tr|A0A286XJ77|A0A286XJ77_CAVPO
OG0001302	sp|O15231|ZN185_HUMAN, sp|O95171|SCEL_HUMAN	tr|H0VU50|H0VU50_CAVPO
OG0001303	sp|Q68D86|C102B_HUMAN, sp|Q96A19|C102A_HUMAN	tr|H0VUJ5|H0VUJ5_CAVPO
OG0001304	sp|Q49AS3|L37A5_HUMAN	tr|H0W173|H0W173_CAVPO, tr|A0A286XNJ4|A0A286XNJ4_CAVPO
OG0001305	sp|Q5JX69|F209B_HUMAN, sp|Q5JX71|F209A_HUMAN	tr|H0W2X1|H0W2X1_CAVPO
OG0001306	sp|Q8N3Y7|RDHE2_HUMAN	tr|H0W496|H0W496_CAVPO, tr|H0UU77|H0UU77_CAVPO
OG0001307	sp|P29371|NK3R_HUMAN	sp|P30098|NK3R_CAVPO, tr|H0VVZ2|H0VVZ2_CAVPO
OG0001308	sp|Q6P0A1|F180B_HUMAN, sp|Q6UWF9|F180A_HUMAN	tr|A0A286XD33|A0A286XD33_CAVPO
OG0001309	sp|Q9BZY9|TRI31_HUMAN, sp|Q12899|TRI26_HUMAN	tr|A0A286XTI1|A0A286XTI1_CAVPO
OG0001310	sp|Q9Y619|ORNT1_HUMAN, sp|Q9BXI2|ORNT2_HUMAN	tr|H0V5S2|H0V5S2_CAVPO
OG0001311	sp|Q6UWV6|ENPP7_HUMAN, sp|Q9UJA9|ENPP5_HUMAN	tr|H0VD20|H0VD20_CAVPO
OG0001312	sp|P23945|FSHR_HUMAN	sp|Q8R428|FSHR_CAVPO, tr|H0VJX0|H0VJX0_CAVPO
OG0001313	sp|Q6P5R6|RL22L_HUMAN	tr|H0VE45|H0VE45_CAVPO, tr|A0A286XB34|A0A286XB34_CAVPO
OG0001314	sp|Q9UKN7|MYO15_HUMAN	tr|A0A286XUH7|A0A286XUH7_CAVPO, tr|H0V1D1|H0V1D1_CAVPO
OG0001315	sp|P0C7U3|ZH11B_HUMAN, sp|Q9H8X9|ZDH11_HUMAN	tr|A0A286Y0W3|A0A286Y0W3_CAVPO
OG0001316	sp|Q9BQI9|NRIP2_HUMAN, sp|Q9NQ35|NRIP3_HUMAN	tr|H0VIG3|H0VIG3_CAVPO
OG0001317	sp|Q9UF02|CCG5_HUMAN, sp|P62955|CCG7_HUMAN	tr|H0VSX2|H0VSX2_CAVPO
OG0001318	sp|Q8TA86|RP9_HUMAN	tr|A0A286XDP0|A0A286XDP0_CAVPO, tr|H0W3K2|H0W3K2_CAVPO
OG0001319	sp|Q6KF10|GDF6_HUMAN, sp|Q7Z4P5|GDF7_HUMAN	tr|H0WC30|H0WC30_CAVPO
OG0001320	sp|Q9Y3Q4|HCN4_HUMAN	tr|H0WCX2|H0WCX2_CAVPO, tr|H0WDP7|H0WDP7_CAVPO
OG0001321	sp|P49146|NPY2R_HUMAN	sp|Q9Z2D5|NPY2R_CAVPO, tr|A0A286XRA6|A0A286XRA6_CAVPO
OG0001322	sp|Q75MW2|ZN767_HUMAN, sp|Q6NUN9|ZN746_HUMAN	tr|A0A286XV43|A0A286XV43_CAVPO
OG0001323	sp|Q9GZX3|CHST6_HUMAN, sp|Q9GZS9|CHST5_HUMAN	tr|H0W7M9|H0W7M9_CAVPO
OG0001324	sp|P04179|SODM_HUMAN	tr|A0A286X7T6|A0A286X7T6_CAVPO, sp|P49114|SODM_CAVPO
OG0001325	sp|O00754|MA2B1_HUMAN	tr|A0A0C3SFZ0|A0A0C3SFZ0_CAVPO, sp|Q8VHC8|MA2B1_CAVPO
OG0001326	sp|Q7L5Y6|DET1_HUMAN	tr|H0VR61|H0VR61_CAVPO, tr|A0A286XA02|A0A286XA02_CAVPO
OG0001327	sp|Q99832|TCPH_HUMAN	tr|A0A286XDF0|A0A286XDF0_CAVPO, tr|A0A286XKQ4|A0A286XKQ4_CAVPO
OG0001328	sp|Q03933|HSF2_HUMAN	tr|A0A286Y5F2|A0A286Y5F2_CAVPO, tr|H0VAA4|H0VAA4_CAVPO
OG0001329	sp|Q15695|U2AFL_HUMAN, sp|Q15696|U2AFM_HUMAN	tr|H0V2N8|H0V2N8_CAVPO
OG0001330	sp|Q6ZNE9|RUFY4_HUMAN, sp|Q9BQS8|FYCO1_HUMAN	tr|H0VBK5|H0VBK5_CAVPO
OG0001331	sp|P09960|LKHA4_HUMAN	sp|P19602|LKHA4_CAVPO, tr|H0VMU9|H0VMU9_CAVPO
OG0001332	sp|Q8N1V2|CFA52_HUMAN	tr|H0UXS7|H0UXS7_CAVPO, tr|H0W542|H0W542_CAVPO
OG0001333	sp|Q8TDU5|VNRL4_HUMAN, sp|Q7Z5H4|VN1R5_HUMAN	tr|A0A286XB14|A0A286XB14_CAVPO
OG0001334	sp|P52739|ZN131_HUMAN	tr|A0A286XT18|A0A286XT18_CAVPO, tr|A0A286XHE5|A0A286XHE5_CAVPO
OG0001335	sp|P15882|CHIN_HUMAN	tr|H0UX01|H0UX01_CAVPO, tr|H0UZD3|H0UZD3_CAVPO
OG0001336	sp|Q9NVH0|EXD2_HUMAN, sp|Q8N9H8|MUT7_HUMAN	tr|H0VFX7|H0VFX7_CAVPO
OG0001337	sp|Q9UPP2|IQEC3_HUMAN, tr|A0A0G2JN53|A0A0G2JN53_HUMAN	tr|H0VPE8|H0VPE8_CAVPO
OG0001338	sp|P47710|CASA1_HUMAN	tr|A0A286XTV9|A0A286XTV9_CAVPO, sp|P04656|CASA1_CAVPO
OG0001339	sp|P41145|OPRK_HUMAN	tr|H0V863|H0V863_CAVPO, sp|P41144|OPRK_CAVPO
OG0001340	sp|Q9Y5S8|NOX1_HUMAN, sp|Q96PH1|NOX5_HUMAN	tr|A0A286XFC6|A0A286XFC6_CAVPO
OG0001341	sp|P05538|DQB2_HUMAN, sp|P01920|DQB1_HUMAN	tr|A0A286XH36|A0A286XH36_CAVPO
OG0001342	sp|Q9UBD9|CLCF1_HUMAN	tr|A0A286Y3A6|A0A286Y3A6_CAVPO, tr|A0A286XJD0|A0A286XJD0_CAVPO
OG0001343	sp|P46013|KI67_HUMAN, sp|Q69YH5|CDCA2_HUMAN	tr|A0A286XMJ9|A0A286XMJ9_CAVPO
OG0001344	sp|Q8NG97|OR2Z1_HUMAN	tr|H0W8K2|H0W8K2_CAVPO, tr|A0A286XW88|A0A286XW88_CAVPO
OG0001345	sp|Q86WT1|TT30A_HUMAN, sp|Q8N4P2|TT30B_HUMAN	tr|H0UUG2|H0UUG2_CAVPO
OG0001346	sp|P36957|ODO2_HUMAN	tr|H0VEC4|H0VEC4_CAVPO, tr|A0A286Y5W8|A0A286Y5W8_CAVPO
OG0001347	sp|P05093|CP17A_HUMAN	sp|Q64410|CP17A_CAVPO, tr|A0A2C9F1F2|A0A2C9F1F2_CAVPO
OG0001348	sp|Q15014|MO4L2_HUMAN	tr|A0A286XEW1|A0A286XEW1_CAVPO, tr|A0A286XIK5|A0A286XIK5_CAVPO
OG0001349	sp|Q6NUK1|SCMC1_HUMAN	tr|H0UV66|H0UV66_CAVPO, tr|A0A286XXT4|A0A286XXT4_CAVPO
OG0001350	sp|P13726|TF_HUMAN	tr|H0UXR0|H0UXR0_CAVPO, sp|Q9JLU8|TF_CAVPO
OG0001351	sp|O00300|TR11B_HUMAN, sp|O95407|TNF6B_HUMAN	tr|H0VIT1|H0VIT1_CAVPO
OG0001352	sp|P41146|OPRX_HUMAN	tr|A0A286XGM9|A0A286XGM9_CAVPO, sp|P47748|OPRX_CAVPO
OG0001353	sp|P50750|CDK9_HUMAN	tr|H0VGQ5|H0VGQ5_CAVPO, tr|H0VDT0|H0VDT0_CAVPO
OG0001354	sp|P80162|CXCL6_HUMAN, sp|P42830|CXCL5_HUMAN	tr|H0VVA7|H0VVA7_CAVPO
OG0001355	sp|Q93045|STMN2_HUMAN	tr|H0VW37|H0VW37_CAVPO, tr|H0VGY6|H0VGY6_CAVPO
OG0001356	sp|Q9UKA1|FBXL5_HUMAN	tr|A0A286XNQ4|A0A286XNQ4_CAVPO, tr|H0W7C5|H0W7C5_CAVPO
OG0001357	sp|O95302|FKBP9_HUMAN, sp|Q75LS8|FKB9L_HUMAN	tr|H0WCW3|H0WCW3_CAVPO
OG0001358	sp|Q14914|PTGR1_HUMAN	sp|Q9EQZ5|PTGR1_CAVPO, tr|H0W9N9|H0W9N9_CAVPO
OG0001359	sp|P63241|IF5A1_HUMAN, sp|Q6IS14|IF5AL_HUMAN	tr|A0A286XK14|A0A286XK14_CAVPO
OG0001360	sp|Q8IUC1|KR111_HUMAN, sp|Q3LI83|KR241_HUMAN	tr|A0A286XNE0|A0A286XNE0_CAVPO
OG0001361	sp|P52565|GDIR1_HUMAN	tr|A0A286Y348|A0A286Y348_CAVPO, sp|P80237|GDIR1_CAVPO
OG0001362	sp|Q86XN8|MEX3D_HUMAN, sp|Q6ZN04|MEX3B_HUMAN	tr|H0VBW4|H0VBW4_CAVPO
OG0001363	sp|O00592|PODXL_HUMAN, sp|Q04864|REL_HUMAN	tr|H0VJP4|H0VJP4_CAVPO
OG0001364	sp|P01282|VIP_HUMAN	tr|H0UZU3|H0UZU3_CAVPO, sp|P04566|VIP_CAVPO
OG0001365	sp|Q8NGQ4|O10Q1_HUMAN, sp|Q8NGY1|O10Z1_HUMAN	tr|A0A286XU64|A0A286XU64_CAVPO
OG0001366	sp|Q99758|ABCA3_HUMAN	tr|A0A286XCI6|A0A286XCI6_CAVPO, tr|A0A286Y1E4|A0A286Y1E4_CAVPO
OG0001367	sp|Q9H0Q0|CYRIA_HUMAN	tr|H0VMD0|H0VMD0_CAVPO, tr|H0W9R8|H0W9R8_CAVPO
OG0001368	sp|Q9NVM6|DJC17_HUMAN	tr|A0A286XEE5|A0A286XEE5_CAVPO, tr|H0VQ99|H0VQ99_CAVPO
OG0001369	sp|Q9H9B1|EHMT1_HUMAN	tr|H0V8M4|H0V8M4_CAVPO, tr|H0VYP1|H0VYP1_CAVPO
OG0001370	sp|P57773|CXA9_HUMAN, sp|Q969M2|CXA10_HUMAN	tr|H0W4H1|H0W4H1_CAVPO
OG0001371	sp|Q8TDE3|RNAS8_HUMAN, sp|Q9H1E1|RNAS7_HUMAN	tr|W0UVD7|W0UVD7_CAVPO
OG0001372	sp|P07205|PGK2_HUMAN, sp|P00558|PGK1_HUMAN	tr|A0A286XRU5|A0A286XRU5_CAVPO
OG0001373	sp|Q9Y4W6|AFG32_HUMAN	tr|H0UVJ1|H0UVJ1_CAVPO, tr|A0A286XPE6|A0A286XPE6_CAVPO
OG0001374	sp|Q9UPT9|UBP22_HUMAN, sp|Q70EK9|UBP51_HUMAN	tr|H0UWZ4|H0UWZ4_CAVPO
OG0001375	sp|Q15208|STK38_HUMAN, sp|Q9Y2H1|ST38L_HUMAN	tr|H0V380|H0V380_CAVPO
OG0001376	sp|Q8NH69|OR5W2_HUMAN	tr|H0W6D6|H0W6D6_CAVPO, tr|H0VA06|H0VA06_CAVPO
OG0001377	sp|B5ME19|EIFCL_HUMAN, sp|Q99613|EIF3C_HUMAN	tr|H0VAC1|H0VAC1_CAVPO
OG0001378	sp|Q13585|MTR1L_HUMAN, sp|P48039|MTR1A_HUMAN	tr|H0VFC6|H0VFC6_CAVPO
OG0001379	sp|A8MUP6|GS1L2_HUMAN, sp|Q6UXU4|GSG1L_HUMAN	tr|H0VH52|H0VH52_CAVPO
OG0001380	sp|Q96T25|ZIC5_HUMAN, sp|Q8N9L1|ZIC4_HUMAN	tr|H0VI60|H0VI60_CAVPO
OG0001381	sp|P02649|APOE_HUMAN	tr|H0V9M0|H0V9M0_CAVPO, sp|P23529|APOE_CAVPO
OG0001382	sp|Q9HB71|CYBP_HUMAN	tr|A0A286XN92|A0A286XN92_CAVPO, tr|A0A286XLW3|A0A286XLW3_CAVPO
OG0001383	sp|P23396|RS3_HUMAN	tr|A0A286XTB7|A0A286XTB7_CAVPO, tr|A0A286XV65|A0A286XV65_CAVPO
OG0001384	sp|Q6SJ93|F111B_HUMAN, sp|Q96PZ2|F111A_HUMAN	tr|A0A286XUG0|A0A286XUG0_CAVPO
OG0001385	sp|Q9Y478|AAKB1_HUMAN	tr|A0A286XX94|A0A286XX94_CAVPO, tr|H0VTU0|H0VTU0_CAVPO
OG0001386	sp|Q6UX04|CWC27_HUMAN	tr|A0A286Y1X4|A0A286Y1X4_CAVPO, tr|A0A286XTV4|A0A286XTV4_CAVPO
OG0001387	sp|P15559|NQO1_HUMAN	sp|Q8CHK7|NQO1_CAVPO, tr|A0A2C9F1E7|A0A2C9F1E7_CAVPO
OG0001388	sp|Q5TAH2|SL9C2_HUMAN, sp|Q4G0N8|SL9C1_HUMAN	tr|H0VE18|H0VE18_CAVPO
OG0001389	sp|P31269|HXA9_HUMAN	sp|P51783|HXA9_CAVPO, tr|H0VJ03|H0VJ03_CAVPO
OG0001390	sp|P04003|C4BPA_HUMAN	sp|O08569|ZP3R_CAVPO, tr|Q99JA1|Q99JA1_CAVPO
OG0001391	sp|P49006|MRP_HUMAN, sp|P29966|MARCS_HUMAN	tr|A0A286XSX9|A0A286XSX9_CAVPO
OG0001392	sp|Q9Y6T7|DGKB_HUMAN, sp|P49619|DGKG_HUMAN	tr|A0A286XW41|A0A286XW41_CAVPO
OG0001393	sp|P01833|PIGR_HUMAN, sp|Q8WWV6|FCAMR_HUMAN	tr|H0VDZ0|H0VDZ0_CAVPO
OG0001394	sp|Q99102|MUC4_HUMAN, sp|Q9UGT4|SUSD2_HUMAN	tr|H0VMC5|H0VMC5_CAVPO
OG0001395	sp|Q8TCE6|DEN10_HUMAN, sp|Q6NSW5|DE10B_HUMAN	tr|H0VSS4|H0VSS4_CAVPO
OG0001396	sp|P20472|PRVA_HUMAN	sp|P51434|PRVA_CAVPO, tr|H0W915|H0W915_CAVPO
OG0001397	sp|P10145|IL8_HUMAN	sp|P49113|IL8_CAVPO, tr|A0A286X9D1|A0A286X9D1_CAVPO
OG0001398	sp|P30968|GNRHR_HUMAN, sp|Q96P88|GNRR2_HUMAN	sp|Q8CH60|GNRHR_CAVPO
OG0001399	sp|Q8WU90|ZC3HF_HUMAN	tr|A0A286XAW5|A0A286XAW5_CAVPO, tr|H0VMN1|H0VMN1_CAVPO
OG0001400	sp|Q01101|INSM1_HUMAN, sp|Q96T92|INSM2_HUMAN	tr|A0A286XK36|A0A286XK36_CAVPO
OG0001401	sp|P0C875|F228B_HUMAN, sp|Q86W67|F228A_HUMAN	tr|A0A286XXQ8|A0A286XXQ8_CAVPO
OG0001402	sp|Q16873|LTC4S_HUMAN	tr|H0VZY9|H0VZY9_CAVPO, sp|A6XA80|LTC4S_CAVPO
OG0001403	sp|O96020|CCNE2_HUMAN	tr|A0A286XZG7|A0A286XZG7_CAVPO, tr|H0VNM9|H0VNM9_CAVPO
OG0001404	sp|P28566|5HT1E_HUMAN	sp|Q6VB83|5HT1E_CAVPO, tr|H0VYV1|H0VYV1_CAVPO
OG0001405	sp|Q9C0J1|B3GN4_HUMAN, sp|Q8NFL0|B3GN7_HUMAN	tr|A0A286Y194|A0A286Y194_CAVPO
OG0001406	sp|P13489|RINI_HUMAN, sp|Q6UY01|LRC31_HUMAN	tr|H0VDD0|H0VDD0_CAVPO
OG0001407	sp|Q6IF63|O52W1_HUMAN	tr|H0VWM5|H0VWM5_CAVPO, tr|H0W468|H0W468_CAVPO
OG0001408	sp|Q9UBF9|MYOTI_HUMAN	tr|H0UWP6|H0UWP6_CAVPO, tr|A0A286XGT2|A0A286XGT2_CAVPO
OG0001409	sp|Q9Y603|ETV7_HUMAN, sp|P41212|ETV6_HUMAN	tr|A0A286Y5H3|A0A286Y5H3_CAVPO
OG0001410	sp|Q8TF05|PP4R1_HUMAN, sp|Q9P1A2|PP4RL_HUMAN	tr|H0UWW5|H0UWW5_CAVPO
OG0001411	sp|Q8NFB2|T185A_HUMAN, sp|Q9H7F4|T185B_HUMAN	tr|H0V1B0|H0V1B0_CAVPO
OG0001412	sp|Q9HCQ5|GALT9_HUMAN, sp|Q6IS24|GLT17_HUMAN	tr|H0V5T8|H0V5T8_CAVPO
OG0001413	sp|P51610|HCFC1_HUMAN, sp|Q9Y5Z7|HCFC2_HUMAN	tr|H0V6B7|H0V6B7_CAVPO
OG0001414	sp|P0C646|O52Z1_HUMAN	tr|H0VY88|H0VY88_CAVPO, tr|H0VKD7|H0VKD7_CAVPO
OG0001415	sp|P29084|T2EB_HUMAN	tr|H0VCM2|H0VCM2_CAVPO, tr|A0A286XMI9|A0A286XMI9_CAVPO
OG0001416	sp|A8MUU1|FB5L3_HUMAN, sp|Q01469|FABP5_HUMAN	tr|A9QUC5|A9QUC5_CAVPO
OG0001417	sp|Q14032|BAAT_HUMAN	tr|H0VYG5|H0VYG5_CAVPO, tr|H0V8L4|H0V8L4_CAVPO
OG0001419	sp|Q9NQF3|SERHL_HUMAN, sp|Q9H4I8|SEHL2_HUMAN	tr|H0VSA2|H0VSA2_CAVPO
OG0001420	sp|Q9H5V7|IKZF5_HUMAN	tr|H0VZ94|H0VZ94_CAVPO, tr|A0A286XN14|A0A286XN14_CAVPO
OG0001421	sp|P47929|LEG7_HUMAN	tr|H0WD96|H0WD96_CAVPO, tr|H0W8P5|H0W8P5_CAVPO
OG0001422	sp|Q460N5|PAR14_HUMAN, sp|Q460N3|PAR15_HUMAN	tr|H0WE24|H0WE24_CAVPO
OG0001423	sp|Q6SPF0|SAMD1_HUMAN, sp|Q5VXD3|SAM13_HUMAN	tr|A0A286X9S7|A0A286X9S7_CAVPO
OG0001424	sp|Q16637|SMN_HUMAN	tr|A0A286XKR4|A0A286XKR4_CAVPO, tr|A0A286XYP1|A0A286XYP1_CAVPO
OG0001425	sp|P47898|5HT5A_HUMAN	tr|Q6EX43|Q6EX43_CAVPO, tr|H0UU35|H0UU35_CAVPO
OG0001426	sp|P15498|VAV_HUMAN, sp|Q9UKW4|VAV3_HUMAN	tr|H0UUG0|H0UUG0_CAVPO
OG0001427	sp|Q9NV79|PCMD2_HUMAN	tr|H0V8L9|H0V8L9_CAVPO, tr|H0V056|H0V056_CAVPO
OG0001428	sp|Q8TC27|ADA32_HUMAN, sp|Q9Y3Q7|ADA18_HUMAN	tr|H0VT16|H0VT16_CAVPO
OG0001429	sp|P59817|Z280A_HUMAN, sp|Q86YH2|Z280B_HUMAN	tr|H0W3J9|H0W3J9_CAVPO
OG0001430	sp|Q9H6X2|ANTR1_HUMAN, sp|A6NF34|ANTRL_HUMAN	tr|A0A286XBE8|A0A286XBE8_CAVPO
OG0001431	sp|Q59H18|TNI3K_HUMAN, sp|O43318|M3K7_HUMAN	tr|A0A286XTU4|A0A286XTU4_CAVPO
OG0001432	sp|A6NMK7|CPS4L_HUMAN, sp|O95639|CPSF4_HUMAN	tr|A0A286XUE3|A0A286XUE3_CAVPO
OG0001433	sp|Q5JT82|KLF17_HUMAN, sp|Q99612|KLF6_HUMAN	tr|A0A286Y148|A0A286Y148_CAVPO
OG0001434	sp|P60228|EIF3E_HUMAN	tr|H0V7E3|H0V7E3_CAVPO, tr|A0A286Y309|A0A286Y309_CAVPO
OG0001435	sp|Q96B70|LENG9_HUMAN, sp|O15504|NUP42_HUMAN	tr|H0VSH1|H0VSH1_CAVPO
OG0001436	sp|Q9UBK7|RBL2A_HUMAN, sp|Q9UNT1|RBL2B_HUMAN	tr|H0VYE5|H0VYE5_CAVPO
OG0001437	sp|P46459|NSF_HUMAN	tr|A0A286XMP6|A0A286XMP6_CAVPO, tr|H0W6Z4|H0W6Z4_CAVPO
OG0001438	sp|P55060|XPO2_HUMAN	tr|H0W8W7|H0W8W7_CAVPO, tr|A0A286XCP2|A0A286XCP2_CAVPO
OG0001439	sp|Q4JDL3|PTN20_HUMAN, sp|P18031|PTN1_HUMAN	tr|A0A286XAG0|A0A286XAG0_CAVPO
OG0001440	sp|Q3SXM5|HSDL1_HUMAN, sp|Q53GQ0|DHB12_HUMAN	tr|A0A286XH31|A0A286XH31_CAVPO
OG0001442	sp|Q6A1A2|PDPK2_HUMAN, sp|O15530|PDPK1_HUMAN	tr|H0V144|H0V144_CAVPO
OG0001443	sp|O75570|RF1M_HUMAN, sp|Q9UGC7|RF1ML_HUMAN	tr|H0V518|H0V518_CAVPO
OG0001444	sp|O60729|CC14B_HUMAN, sp|A4D256|CC14C_HUMAN	tr|H0V6Q1|H0V6Q1_CAVPO
OG0001445	sp|Q7Z429|LFG1_HUMAN	tr|H0VFL2|H0VFL2_CAVPO, tr|A0A286XQP8|A0A286XQP8_CAVPO
OG0001446	sp|Q96DR5|BPIA2_HUMAN, sp|Q9NP55|BPIA1_HUMAN	tr|H0VQI9|H0VQI9_CAVPO
OG0001447	sp|Q9UEU0|VTI1B_HUMAN	tr|H0W4C9|H0W4C9_CAVPO, tr|H0UZ44|H0UZ44_CAVPO
OG0001448	sp|P10912|GHR_HUMAN	tr|A0A286Y2A7|A0A286Y2A7_CAVPO, sp|Q9JI97|GHR_CAVPO
OG0001449	sp|P30304|MPIP1_HUMAN, sp|P30307|MPIP3_HUMAN	tr|A0A286XLI1|A0A286XLI1_CAVPO
OG0001450	sp|Q6ZVW7|I17EL_HUMAN, sp|Q8NFR9|I17RE_HUMAN	tr|A0A286XMA4|A0A286XMA4_CAVPO
