Orthogroup	Homo_sapiens	Mesocricetus_auratus
OG0001816	sp|O60268|K0513_HUMAN	tr|A0A3Q0CVG4|A0A3Q0CVG4_MESAU, tr|A0A1U7R620|A0A1U7R620_MESAU
OG0001817	sp|O75153|CLU_HUMAN, sp|Q96NS8|CLUP3_HUMAN	tr|A0A1U7QH80|A0A1U7QH80_MESAU
OG0001818	sp|O95376|ARI2_HUMAN	tr|A0A1U8CVZ4|A0A1U8CVZ4_MESAU, tr|A0A3Q0CY64|A0A3Q0CY64_MESAU
OG0001819	sp|P05181|CP2E1_HUMAN	sp|P51581|CP2E1_MESAU, tr|A0A1U7Q203|A0A1U7Q203_MESAU
OG0001820	sp|P11047|LAMC1_HUMAN, sp|Q9Y6N6|LAMC3_HUMAN	tr|A0A1U7QD11|A0A1U7QD11_MESAU
OG0001821	sp|Q13277|STX3_HUMAN	tr|A0A1U7QNZ4|A0A1U7QNZ4_MESAU, tr|A0A1U8BRZ9|A0A1U8BRZ9_MESAU
OG0001822	sp|Q16586|SGCA_HUMAN	tr|A0A1U7Q2D7|A0A1U7Q2D7_MESAU, sp|Q64255|SGCA_MESAU
OG0001823	sp|Q86VL8|S47A2_HUMAN, sp|Q96FL8|S47A1_HUMAN	tr|A0A3Q0CLN6|A0A3Q0CLN6_MESAU
OG0001824	sp|Q8NHC7|O14CZ_HUMAN	tr|A0A1U7REA3|A0A1U7REA3_MESAU, tr|A0A1U8CKW8|A0A1U8CKW8_MESAU
OG0001825	sp|Q8WW24|TEKT4_HUMAN, sp|Q8WZ33|MAFIP_HUMAN	tr|A0A1U8CC77|A0A1U8CC77_MESAU
OG0001826	sp|Q96QA5|GSDMA_HUMAN	tr|A0A3Q0CV62|A0A3Q0CV62_MESAU, tr|A0A1U7R3L9|A0A1U7R3L9_MESAU
OG0001827	sp|Q4VC05|BCL7A_HUMAN, sp|Q9BQE9|BCL7B_HUMAN	tr|A0A1U7QTB3|A0A1U7QTB3_MESAU
OG0001828	sp|Q9BZC1|CELF4_HUMAN	tr|A0A3Q0CHW6|A0A3Q0CHW6_MESAU, tr|A0A1U8CX87|A0A1U8CX87_MESAU
OG0001829	sp|Q9GZM8|NDEL1_HUMAN	tr|A0A3Q0CL37|A0A3Q0CL37_MESAU, tr|A0A3Q0CHV2|A0A3Q0CHV2_MESAU
OG0001830	sp|O15294|OGT1_HUMAN	tr|A0A3Q0CFA2|A0A3Q0CFA2_MESAU, tr|A0A3Q0D4M8|A0A3Q0D4M8_MESAU
OG0001831	sp|P20248|CCNA2_HUMAN	sp|P37881|CCNA2_MESAU, tr|A0A1U7Q3F9|A0A1U7Q3F9_MESAU
OG0001832	sp|P55085|PAR2_HUMAN, sp|Q86VZ1|P2RY8_HUMAN	tr|A0A1U7Q3G7|A0A1U7Q3G7_MESAU
OG0001833	sp|Q58G82|SY14L_HUMAN, sp|Q8NB59|SYT14_HUMAN	tr|A0A1U7R042|A0A1U7R042_MESAU
OG0001834	sp|Q5T7N3|KANK4_HUMAN	tr|A0A1U7RHW4|A0A1U7RHW4_MESAU, tr|A0A1U8D4I3|A0A1U8D4I3_MESAU
OG0001836	sp|Q8NAM6|ZSCA4_HUMAN, sp|Q15697|ZN174_HUMAN	tr|A0A1U7QYH4|A0A1U7QYH4_MESAU
OG0001837	sp|Q96DY7|MTBP_HUMAN	tr|A0A3Q0CCJ1|A0A3Q0CCJ1_MESAU, tr|A0A3Q0DC19|A0A3Q0DC19_MESAU
OG0001838	sp|Q9H993|ARMT1_HUMAN	tr|A0A1U7Q3K0|A0A1U7Q3K0_MESAU, tr|A0A1U8BS86|A0A1U8BS86_MESAU
OG0001839	sp|Q9UL58|ZN215_HUMAN, sp|Q8TF39|ZN483_HUMAN	tr|A0A1U8CWS9|A0A1U8CWS9_MESAU
OG0001840	sp|O60271|JIP4_HUMAN	tr|A0A1U7QXZ8|A0A1U7QXZ8_MESAU, tr|A0A3Q0CUZ7|A0A3Q0CUZ7_MESAU
OG0001841	sp|P27708|PYR1_HUMAN	sp|P08955|PYR1_MESAU, tr|A0A1U8BZ56|A0A1U8BZ56_MESAU
OG0001842	sp|Q16816|PHKG1_HUMAN	tr|A0A1U7RAH5|A0A1U7RAH5_MESAU, tr|A0A3Q0D6R6|A0A3Q0D6R6_MESAU
OG0001843	sp|Q8N3X1|FNBP4_HUMAN	tr|A0A3Q0CGE0|A0A3Q0CGE0_MESAU, tr|A0A3Q0CUV0|A0A3Q0CUV0_MESAU
OG0001844	sp|Q8NCL9|APCDL_HUMAN, sp|Q8J025|APCD1_HUMAN	tr|A0A1U7QU33|A0A1U7QU33_MESAU
OG0001845	sp|Q9Y4E1|WAC2C_HUMAN, sp|Q641Q2|WAC2A_HUMAN	tr|A0A3Q0CIA4|A0A3Q0CIA4_MESAU
OG0001846	sp|O60397|COX7S_HUMAN, sp|P14406|CX7A2_HUMAN	tr|A0A1U7QSF2|A0A1U7QSF2_MESAU
OG0001847	sp|P0CJ78|ZN865_HUMAN	tr|A0A1U8BI01|A0A1U8BI01_MESAU, tr|A0A3Q0DD40|A0A3Q0DD40_MESAU
OG0001848	sp|P05106|ITB3_HUMAN, sp|P18084|ITB5_HUMAN	tr|A0A1U7QLH1|A0A1U7QLH1_MESAU
OG0001849	sp|P80162|CXCL6_HUMAN, sp|P42830|CXCL5_HUMAN	tr|A0A1U7Q4B5|A0A1U7Q4B5_MESAU
OG0001850	sp|P56557|TM50B_HUMAN, sp|O95807|TM50A_HUMAN	tr|A0A1U8BWR1|A0A1U8BWR1_MESAU
OG0001851	sp|P69905|HBA_HUMAN, sp|P09105|HBAT_HUMAN	sp|P01945|HBA_MESAU
OG0001852	sp|Q6NTF7|ABC3H_HUMAN, sp|Q9GZX7|AICDA_HUMAN	tr|A0A1U8BE54|A0A1U8BE54_MESAU
OG0001853	sp|Q75MW2|ZN767_HUMAN, sp|Q6NUN9|ZN746_HUMAN	tr|A0A1U8D044|A0A1U8D044_MESAU
OG0001854	sp|O60902|SHOX2_HUMAN, sp|O15266|SHOX_HUMAN	tr|A0A1U7QZM0|A0A1U7QZM0_MESAU
OG0001855	sp|O95388|CCN4_HUMAN, sp|O95389|CCN6_HUMAN	tr|A0A1U7Q916|A0A1U7Q916_MESAU
OG0001856	sp|P21266|GSTM3_HUMAN	tr|A0A1U7QZZ0|A0A1U7QZZ0_MESAU, sp|P86214|GSTM5_MESAU
OG0001857	sp|P31270|HXA11_HUMAN, sp|P31277|HXD11_HUMAN	tr|A0A1U7RCK2|A0A1U7RCK2_MESAU
OG0001858	sp|P38935|SMBP2_HUMAN	sp|Q60560|SMBP2_MESAU, tr|A0A1U7Q251|A0A1U7Q251_MESAU
OG0001859	sp|P51610|HCFC1_HUMAN	sp|P51611|HCFC1_MESAU, tr|A0A1U7Q220|A0A1U7Q220_MESAU
OG0001860	sp|Q14CX5|MF13A_HUMAN	tr|A0A3Q0CYT8|A0A3Q0CYT8_MESAU, tr|A0A1U7Q595|A0A1U7Q595_MESAU
OG0001861	sp|Q9HAB3|S52A2_HUMAN, sp|Q9NWF4|S52A1_HUMAN	tr|A0A1U8CMJ4|A0A1U8CMJ4_MESAU
OG0001862	sp|O00327|BMAL1_HUMAN	sp|O88529|BMAL1_MESAU, tr|A0A1U8C0D6|A0A1U8C0D6_MESAU
OG0001863	sp|P01024|CO3_HUMAN, sp|Q6ZMU1|C3P1_HUMAN	tr|A0A3Q0D994|A0A3Q0D994_MESAU
OG0001864	sp|P17947|SPI1_HUMAN, sp|Q8N5J4|SPIC_HUMAN	tr|A0A1U7Q369|A0A1U7Q369_MESAU
OG0001865	sp|P55769|NH2L1_HUMAN, sp|Q9NX24|NHP2_HUMAN	tr|A0A1U7QIZ5|A0A1U7QIZ5_MESAU
OG0001866	sp|Q14919|NC2A_HUMAN	tr|A0A1U7QDS4|A0A1U7QDS4_MESAU, tr|A0A1U8BXS4|A0A1U8BXS4_MESAU
OG0001867	sp|Q9ULH0|KDIS_HUMAN	tr|A0A3Q0DA51|A0A3Q0DA51_MESAU, tr|A0A1U7RHC6|A0A1U7RHC6_MESAU
OG0001868	sp|P20393|NR1D1_HUMAN, sp|Q14995|NR1D2_HUMAN	tr|A0A1U8C0X5|A0A1U8C0X5_MESAU
OG0001869	sp|Q9H920|RN121_HUMAN, sp|Q8N4F7|RN175_HUMAN	tr|A0A3Q0CX14|A0A3Q0CX14_MESAU
OG0001870	sp|Q8IZ57|NRSN1_HUMAN, sp|Q9GZP1|NRSN2_HUMAN	tr|A0A1U7RFE7|A0A1U7RFE7_MESAU
OG0001871	sp|Q9Y673|ALG5_HUMAN	tr|A0A1U8CSI8|A0A1U8CSI8_MESAU, tr|A0A1U8CE78|A0A1U8CE78_MESAU
OG0001872	sp|A6NFX1|MFS2B_HUMAN	tr|A0A1U7R1L9|A0A1U7R1L9_MESAU, tr|A0A1U7RAD5|A0A1U7RAD5_MESAU
OG0001873	sp|O15085|ARHGB_HUMAN	tr|A0A1U7RIJ1|A0A1U7RIJ1_MESAU, tr|A0A1U8C9J1|A0A1U8C9J1_MESAU
OG0001874	sp|O43193|MTLR_HUMAN, sp|Q92847|GHSR_HUMAN	tr|A0A1U7QNG1|A0A1U7QNG1_MESAU
OG0001875	sp|P56270|MAZ_HUMAN	sp|P56670|MAZ_MESAU, tr|A0A1U8BIU5|A0A1U8BIU5_MESAU
OG0001876	sp|Q5SRE5|NU188_HUMAN	tr|A0A1U8CVA5|A0A1U8CVA5_MESAU, tr|A0A3Q0DGH6|A0A3Q0DGH6_MESAU
OG0001877	sp|P13928|ANXA8_HUMAN, sp|Q5VT79|AXA81_HUMAN	tr|A0A3Q0CYD1|A0A3Q0CYD1_MESAU
OG0001878	sp|Q6GTS8|P20D1_HUMAN	tr|A0A3Q0CFY4|A0A3Q0CFY4_MESAU, tr|A0A1U8D4R6|A0A1U8D4R6_MESAU
OG0001879	sp|Q7Z602|GP141_HUMAN	tr|A0A3Q0CTF3|A0A3Q0CTF3_MESAU, tr|A0A3Q0CUR8|A0A3Q0CUR8_MESAU
OG0001880	sp|Q8N3V7|SYNPO_HUMAN	tr|A0A1U7QLJ7|A0A1U7QLJ7_MESAU, tr|A0A3Q0CHV1|A0A3Q0CHV1_MESAU
OG0001881	sp|Q92665|RT31_HUMAN	tr|A0A3Q0CGC8|A0A3Q0CGC8_MESAU, tr|A0A3Q0CHE0|A0A3Q0CHE0_MESAU
OG0001882	sp|Q9GZU1|MCLN1_HUMAN	tr|A0A1U8D2T3|A0A1U8D2T3_MESAU, tr|A0A3Q0DBD6|A0A3Q0DBD6_MESAU
OG0001883	sp|Q9UKJ0|PILRB_HUMAN, sp|Q9UKJ1|PILRA_HUMAN	tr|A0A1U8CL13|A0A1U8CL13_MESAU
OG0001885	sp|A3KMH1|VWA8_HUMAN	tr|A0A3Q0CGP5|A0A3Q0CGP5_MESAU, tr|A0A1U7QQI9|A0A1U7QQI9_MESAU
OG0001886	sp|P23258|TBG1_HUMAN, sp|Q9NRH3|TBG2_HUMAN	tr|A0A3Q0CRI0|A0A3Q0CRI0_MESAU
OG0001887	sp|P37837|TALDO_HUMAN	tr|A0A3Q0CJP9|A0A3Q0CJP9_MESAU, tr|A0A3Q0CLE6|A0A3Q0CLE6_MESAU
OG0001888	sp|P48436|SOX9_HUMAN, sp|P56693|SOX10_HUMAN	tr|A0A1U7QGF2|A0A1U7QGF2_MESAU
OG0001889	sp|Q5SRH9|TT39A_HUMAN	tr|A0A3Q0CWC8|A0A3Q0CWC8_MESAU, tr|A0A1U8BW11|A0A1U8BW11_MESAU
OG0001890	sp|Q8WW43|APH1B_HUMAN	tr|A0A3Q0D0L8|A0A3Q0D0L8_MESAU, tr|A0A1U8C045|A0A1U8C045_MESAU
OG0001891	sp|Q9NUU7|DD19A_HUMAN, sp|Q9UMR2|DD19B_HUMAN	tr|A0A3Q0CVB9|A0A3Q0CVB9_MESAU
OG0001892	sp|O60934|NBN_HUMAN	tr|A0A3Q0CES9|A0A3Q0CES9_MESAU, tr|A0A1U8CSY4|A0A1U8CSY4_MESAU
OG0001893	sp|P09871|C1S_HUMAN	tr|A0A1U7Q699|A0A1U7Q699_MESAU, sp|P15156|CASP_MESAU
OG0001894	sp|Q9NVH0|EXD2_HUMAN, sp|Q8N9H8|MUT7_HUMAN	tr|A0A1U7Q8F7|A0A1U7Q8F7_MESAU
OG0001895	sp|Q96HE9|PRR11_HUMAN	tr|A0A3Q0D9J5|A0A3Q0D9J5_MESAU, tr|A0A3Q0CWU4|A0A3Q0CWU4_MESAU
OG0001896	sp|O60437|PEPL_HUMAN	tr|A0A1U8D4W8|A0A1U8D4W8_MESAU, tr|A0A3Q0DA40|A0A3Q0DA40_MESAU
OG0001897	sp|P05230|FGF1_HUMAN	tr|A0A1U8BXE6|A0A1U8BXE6_MESAU, sp|P34004|FGF1_MESAU
OG0001898	sp|P06213|INSR_HUMAN, sp|P08069|IGF1R_HUMAN	tr|A0A1U8CU03|A0A1U8CU03_MESAU
OG0001900	sp|Q13796|SHRM2_HUMAN	tr|A0A3Q0CDG3|A0A3Q0CDG3_MESAU, tr|A0A3Q0CLU6|A0A3Q0CLU6_MESAU
OG0001902	sp|Q8WXG6|MADD_HUMAN	tr|A0A3Q0D4V8|A0A3Q0D4V8_MESAU, tr|A0A1U7R6G9|A0A1U7R6G9_MESAU
OG0001903	sp|Q01432|AMPD3_HUMAN, sp|Q9NZK5|ADA2_HUMAN	tr|A0A1U7QN71|A0A1U7QN71_MESAU
OG0001904	sp|O60830|TI17B_HUMAN	tr|A0A1U7R6C1|A0A1U7R6C1_MESAU, tr|A0A1U7R3Q5|A0A1U7R3Q5_MESAU
OG0001905	sp|P52198|RND2_HUMAN, sp|P61587|RND3_HUMAN	tr|A0A1U7QBT9|A0A1U7QBT9_MESAU
OG0001906	sp|Q2M3C6|TM266_HUMAN, sp|Q96D96|HVCN1_HUMAN	tr|A0A1U8BM42|A0A1U8BM42_MESAU
OG0001907	sp|Q75V66|ANO5_HUMAN	tr|A0A3Q0DBE8|A0A3Q0DBE8_MESAU, tr|A0A3Q0CHW5|A0A3Q0CHW5_MESAU
OG0001908	sp|Q8NFG4|FLCN_HUMAN	tr|A0A1U7RA93|A0A1U7RA93_MESAU, tr|A0A3Q0CN88|A0A3Q0CN88_MESAU
OG0001909	sp|Q9BXF9|TEKT3_HUMAN	sp|P86230|TEKT3_MESAU, tr|A0A3Q0CMP8|A0A3Q0CMP8_MESAU
OG0001910	sp|P55198|AF17_HUMAN	tr|A0A1U7R970|A0A1U7R970_MESAU, tr|A0A1U8CS69|A0A1U8CS69_MESAU
OG0001911	sp|P62913|RL11_HUMAN	tr|A0A3Q0D7X2|A0A3Q0D7X2_MESAU, tr|A0A1U7RA48|A0A1U7RA48_MESAU
OG0001912	sp|Q8NFR9|I17RE_HUMAN, sp|Q6ZVW7|I17EL_HUMAN	tr|A0A3Q0CJ15|A0A3Q0CJ15_MESAU
OG0001913	sp|Q96DR5|BPIA2_HUMAN	tr|A0A1U7RFH5|A0A1U7RFH5_MESAU, tr|Q6YBQ8|Q6YBQ8_MESAU
OG0001914	sp|Q96NJ6|ZFP3_HUMAN, sp|Q9UC06|ZNF70_HUMAN	tr|A0A1U8BTN6|A0A1U8BTN6_MESAU
OG0001915	sp|Q9NWQ4|GPT2L_HUMAN	tr|A0A3Q0DEL1|A0A3Q0DEL1_MESAU, tr|A0A3Q0CBX6|A0A3Q0CBX6_MESAU
OG0001916	sp|A6NL82|F183A_HUMAN, sp|Q6ZVS7|F183B_HUMAN	tr|A0A1U7QAA8|A0A1U7QAA8_MESAU
OG0001917	sp|O43399|TPD54_HUMAN	tr|A0A1U8BY50|A0A1U8BY50_MESAU, tr|A0A3Q0CID7|A0A3Q0CID7_MESAU
OG0001918	sp|Q6UXN2|TRML4_HUMAN, sp|O95944|NCTR2_HUMAN	tr|A0A1U8BWL0|A0A1U8BWL0_MESAU
OG0001919	sp|P01148|GON1_HUMAN	tr|A0A1U7QB84|A0A1U7QB84_MESAU, sp|O09163|GON1_MESAU
OG0001920	sp|P16070|CD44_HUMAN	tr|A0A3Q0CUI7|A0A3Q0CUI7_MESAU, sp|Q60522|CD44_MESAU
OG0001921	sp|Q6NUM6|TYW1B_HUMAN, sp|Q9NV66|TYW1_HUMAN	tr|A0A1U8C9N5|A0A1U8C9N5_MESAU
OG0001922	sp|Q7L622|G2E3_HUMAN	tr|A0A3Q0D1M5|A0A3Q0D1M5_MESAU, tr|A0A3Q0CHG0|A0A3Q0CHG0_MESAU
OG0001923	sp|Q8N4J0|CARME_HUMAN	tr|A0A1U8BVS4|A0A1U8BVS4_MESAU, tr|A0A3Q0CBZ6|A0A3Q0CBZ6_MESAU
OG0001924	sp|Q8WVF1|OSCP1_HUMAN	tr|A0A1U7QRC2|A0A1U7QRC2_MESAU, tr|A0A1U7RHB6|A0A1U7RHB6_MESAU
OG0001925	sp|Q96A19|C102A_HUMAN, sp|Q68D86|C102B_HUMAN	tr|A0A1U7QGV5|A0A1U7QGV5_MESAU
OG0001926	sp|Q9ULL1|PKHG1_HUMAN	tr|A0A1U7R5K6|A0A1U7R5K6_MESAU, tr|A0A1U8CT85|A0A1U8CT85_MESAU
OG0001927	tr|A0A096LPK6|A0A096LPK6_HUMAN, sp|Q9UJW3|DNM3L_HUMAN	tr|A0A1U7Q6J7|A0A1U7Q6J7_MESAU
OG0001928	sp|P11117|PPAL_HUMAN	tr|A0A3Q0CH31|A0A3Q0CH31_MESAU, tr|A0A3Q0D3X9|A0A3Q0D3X9_MESAU
OG0001929	sp|Q5DID0|UROL1_HUMAN	tr|A0A3Q0CQZ5|A0A3Q0CQZ5_MESAU, tr|A0A1U8CIY3|A0A1U8CIY3_MESAU
OG0001930	sp|Q5SZK8|FREM2_HUMAN, sp|P0C091|FREM3_HUMAN	tr|A0A3Q0D331|A0A3Q0D331_MESAU
OG0001931	sp|Q9GZY8|MFF_HUMAN, sp|Q969F0|FATE1_HUMAN	tr|A0A1U8CQY6|A0A1U8CQY6_MESAU
OG0001932	sp|Q9Y2W6|TDRKH_HUMAN	tr|A0A1U8D192|A0A1U8D192_MESAU, tr|A0A1U8D2T9|A0A1U8D2T9_MESAU
OG0001933	sp|A2AJT9|BCLA3_HUMAN	tr|A0A3Q0CC70|A0A3Q0CC70_MESAU, tr|A0A3Q0CS34|A0A3Q0CS34_MESAU
OG0001934	sp|O75152|ZC11A_HUMAN, sp|A0A1B0GTU1|ZC11B_HUMAN	tr|A0A1U8BVN8|A0A1U8BVN8_MESAU
OG0001935	sp|P19652|A1AG2_HUMAN, sp|P02763|A1AG1_HUMAN	tr|A0A1U7QUU5|A0A1U7QUU5_MESAU
OG0001936	sp|P48549|KCNJ3_HUMAN	tr|A0A1U7R7B7|A0A1U7R7B7_MESAU, tr|A0A3Q0CI01|A0A3Q0CI01_MESAU
OG0001937	sp|Q96EF0|MTMR8_HUMAN, sp|Q9Y217|MTMR6_HUMAN	tr|A0A3Q0CU29|A0A3Q0CU29_MESAU
OG0001938	sp|Q96JH8|RADIL_HUMAN	tr|A0A3Q0D641|A0A3Q0D641_MESAU, tr|A0A1U8D4H2|A0A1U8D4H2_MESAU
OG0001939	sp|Q96KW9|SPAC7_HUMAN	tr|A0A1U7QJ76|A0A1U7QJ76_MESAU, tr|A0A3Q0CWV3|A0A3Q0CWV3_MESAU
OG0001940	sp|Q9UJX4|APC5_HUMAN	tr|A0A3Q0D7P4|A0A3Q0D7P4_MESAU, tr|A0A1U7RIZ0|A0A1U7RIZ0_MESAU
OG0001941	sp|Q96JG8|MAGD4_HUMAN, sp|Q9Y5V3|MAGD1_HUMAN	tr|A0A1U7QUH5|A0A1U7QUH5_MESAU
OG0001942	sp|Q9BT78|CSN4_HUMAN, sp|O00232|PSD12_HUMAN	tr|A0A1U7RGD1|A0A1U7RGD1_MESAU
OG0001943	sp|O14981|BTAF1_HUMAN	tr|A0A3Q0CIR8|A0A3Q0CIR8_MESAU, tr|A0A1U8D4X3|A0A1U8D4X3_MESAU
OG0001944	sp|O94759|TRPM2_HUMAN	tr|A0A3Q0CRE9|A0A3Q0CRE9_MESAU, tr|A0A1U8CSJ3|A0A1U8CSJ3_MESAU
OG0001945	sp|O95377|CXB5_HUMAN, sp|Q6PEY0|CXB7_HUMAN	tr|A0A1U7R257|A0A1U7R257_MESAU
OG0001946	sp|P01579|IFNG_HUMAN	sp|O35497|IFNG_MESAU, tr|A0A1U7Q296|A0A1U7Q296_MESAU
OG0001947	sp|P35232|PHB1_HUMAN	tr|A0A1U7QNJ2|A0A1U7QNJ2_MESAU, sp|P86220|PHB1_MESAU
OG0001949	sp|Q96QA6|YPEL2_HUMAN	tr|A0A1U8C5X8|A0A1U8C5X8_MESAU, tr|A0A3Q0CY29|A0A3Q0CY29_MESAU
OG0001950	sp|Q9P2F6|RHG20_HUMAN	tr|A0A1U8D362|A0A1U8D362_MESAU, tr|A0A3Q0CP56|A0A3Q0CP56_MESAU
OG0001951	sp|A0A1B0GTK4|F237A_HUMAN, sp|A0A1B0GVD1|F237B_HUMAN	tr|A0A1U8BP72|A0A1U8BP72_MESAU
OG0001952	sp|O15063|GRRE1_HUMAN	tr|A0A3Q0D5M7|A0A3Q0D5M7_MESAU, tr|A0A1U8CSN5|A0A1U8CSN5_MESAU
OG0001953	sp|Q15654|TRIP6_HUMAN	tr|A0A1U8C2N7|A0A1U8C2N7_MESAU, tr|A0A1U7R6I3|A0A1U7R6I3_MESAU
OG0001954	sp|Q8NGH6|O52L2_HUMAN, sp|Q8NGH7|O52L1_HUMAN	tr|A0A1U7RFA3|A0A1U7RFA3_MESAU
OG0001955	sp|Q96CX2|KCD12_HUMAN	tr|A0A1U7QBJ7|A0A1U7QBJ7_MESAU, tr|A0A1U8CPI9|A0A1U8CPI9_MESAU
OG0001956	sp|Q9UJM8|HAOX1_HUMAN, sp|Q9NYQ3|HAOX2_HUMAN	tr|A0A1U7QJ86|A0A1U7QJ86_MESAU
OG0001957	sp|O94953|KDM4B_HUMAN	tr|A0A3Q0CJU1|A0A3Q0CJU1_MESAU, tr|A0A3Q0D8U9|A0A3Q0D8U9_MESAU
OG0001958	sp|Q504Y3|ZCPW2_HUMAN	tr|A0A3Q0CGH8|A0A3Q0CGH8_MESAU, tr|A0A3Q0D6K0|A0A3Q0D6K0_MESAU
OG0001959	sp|Q96CS4|ZN689_HUMAN	tr|A0A3Q0CPC6|A0A3Q0CPC6_MESAU, tr|A0A1U7R6E7|A0A1U7R6E7_MESAU
OG0001960	sp|Q96HU8|DIRA2_HUMAN, sp|O95661|DIRA3_HUMAN	tr|A0A1U8BF78|A0A1U8BF78_MESAU
OG0001961	sp|Q9BRK0|REEP2_HUMAN, sp|Q9H902|REEP1_HUMAN	tr|A0A1U8CX98|A0A1U8CX98_MESAU
OG0001962	sp|Q9Y2P0|ZN835_HUMAN, sp|Q8N8Y5|ZFP41_HUMAN	tr|A0A1U7QU59|A0A1U7QU59_MESAU
OG0001963	sp|A1IGU5|ARH37_HUMAN	tr|A0A1U8D4K2|A0A1U8D4K2_MESAU, tr|A0A1U8BYD6|A0A1U8BYD6_MESAU
OG0001964	sp|O60925|PFD1_HUMAN	tr|A0A3Q0DAU0|A0A3Q0DAU0_MESAU, tr|A0A1U7Q4D6|A0A1U7Q4D6_MESAU
OG0001965	sp|O95170|CDRT1_HUMAN, sp|Q5XX13|FBW10_HUMAN	tr|A0A3Q0CFQ9|A0A3Q0CFQ9_MESAU
OG0001966	sp|P40222|TXLNA_HUMAN	tr|A0A3Q0CH97|A0A3Q0CH97_MESAU, tr|A0A3Q0D595|A0A3Q0D595_MESAU
OG0001967	sp|Q8N6F7|GCSAM_HUMAN, sp|Q5JQS6|GSAML_HUMAN	tr|A0A3Q0CT49|A0A3Q0CT49_MESAU
OG0001968	sp|Q6ZSZ6|TSH1_HUMAN, sp|Q63HK5|TSH3_HUMAN	tr|A0A3Q0DDL2|A0A3Q0DDL2_MESAU
OG0001969	sp|Q17RP2|TIGD6_HUMAN, sp|Q8IY51|TIGD4_HUMAN	tr|A0A1U7QVT0|A0A1U7QVT0_MESAU
OG0001970	sp|Q96I59|SYNM_HUMAN	tr|A0A3Q0CGQ3|A0A3Q0CGQ3_MESAU, tr|A0A3Q0CRS2|A0A3Q0CRS2_MESAU
OG0001971	sp|Q9UHL9|GT2D1_HUMAN	tr|A0A3Q0CGL6|A0A3Q0CGL6_MESAU, tr|A0A3Q0D349|A0A3Q0D349_MESAU
OG0001972	sp|Q9Y3A6|TMED5_HUMAN, sp|Q8WW62|TMED6_HUMAN	tr|A0A1U7R1B8|A0A1U7R1B8_MESAU
OG0001973	sp|Q8WUG5|S22AH_HUMAN, sp|A6NKX4|S22AV_HUMAN	tr|A0A1U8CLH6|A0A1U8CLH6_MESAU
OG0001974	sp|Q6ZUV0|BACHL_HUMAN, sp|O00154|BACH_HUMAN	tr|A0A1U8CIK9|A0A1U8CIK9_MESAU
OG0001975	sp|P48681|NEST_HUMAN	sp|Q9Z1Q1|NEST_MESAU, tr|A0A1U8CKE4|A0A1U8CKE4_MESAU
OG0001976	sp|P55064|AQP5_HUMAN, sp|P41181|AQP2_HUMAN	tr|A0A1U7Q829|A0A1U7Q829_MESAU
OG0001977	sp|Q2WGN9|GAB4_HUMAN, sp|Q9UQC2|GAB2_HUMAN	tr|A0A1U7QST7|A0A1U7QST7_MESAU
OG0001978	sp|Q6ZRH7|CTSRG_HUMAN	tr|A0A3Q0CF25|A0A3Q0CF25_MESAU, tr|A0A3Q0CIC5|A0A3Q0CIC5_MESAU
OG0001979	sp|Q8IVE0|CROL2_HUMAN, sp|Q5TZA2|CROCC_HUMAN	tr|A0A3Q0D4E8|A0A3Q0D4E8_MESAU
OG0001980	sp|Q8N7B9|EFCB3_HUMAN	tr|A0A1U7QB67|A0A1U7QB67_MESAU, tr|A0A3Q0CJ39|A0A3Q0CJ39_MESAU
OG0001981	sp|Q969E2|SCAM4_HUMAN, sp|Q8TAC9|SCAM5_HUMAN	tr|A0A1U8BXQ3|A0A1U8BXQ3_MESAU
OG0001982	sp|O43432|IF4G3_HUMAN	tr|A0A1U7RIX1|A0A1U7RIX1_MESAU, tr|A0A3Q0D8U4|A0A3Q0D8U4_MESAU
OG0001983	sp|P0CG34|TB15A_HUMAN, sp|P0CG35|TB15B_HUMAN	tr|A0A1U7QXE1|A0A1U7QXE1_MESAU
OG0001984	sp|P51864|TDGF3_HUMAN, sp|P13385|TDGF1_HUMAN	tr|A0A1U8CA10|A0A1U8CA10_MESAU
OG0001985	sp|Q6P1N9|TATD1_HUMAN, sp|Q17R31|TATD3_HUMAN	tr|A0A3Q0D7F1|A0A3Q0D7F1_MESAU
OG0001986	sp|Q86YF9|DZIP1_HUMAN	tr|A0A3Q0CI23|A0A3Q0CI23_MESAU, tr|A0A3Q0D4Z6|A0A3Q0D4Z6_MESAU
OG0001987	sp|Q9UMF0|ICAM5_HUMAN	tr|A0A1U8BRG9|A0A1U8BRG9_MESAU, tr|A0A1U7R0P8|A0A1U7R0P8_MESAU
OG0001988	sp|A0A1B0GUS4|UB2L5_HUMAN, sp|P68036|UB2L3_HUMAN	tr|A0A1U7QEZ4|A0A1U7QEZ4_MESAU
OG0001989	sp|Q9NRG1|PRDC1_HUMAN, sp|P00492|HPRT_HUMAN	tr|A0A1U7QTB7|A0A1U7QTB7_MESAU
OG0001990	sp|A0A0B4J2D5|GAL3B_HUMAN, sp|P0DPI2|GAL3A_HUMAN	tr|A0A3Q0CSY2|A0A3Q0CSY2_MESAU
OG0001991	sp|P30711|GSTT1_HUMAN	tr|A0A1U7QMP1|A0A1U7QMP1_MESAU, tr|A0A1U7QQ79|A0A1U7QQ79_MESAU
