Orthogroup	Homo_sapiens	Erinaceus_europaeus
OG0000487	sp|Q9C0G6|DYH6_HUMAN	tr|A0A1S3A4L1|A0A1S3A4L1_ERIEU, tr|A0A1S3AG12|A0A1S3AG12_ERIEU
OG0000488	sp|O43255|SIAH2_HUMAN	tr|A0A1S3WPU5|A0A1S3WPU5_ERIEU
OG0000488	sp|Q8IUQ4|SIAH1_HUMAN	tr|A0A1S3ACX7|A0A1S3ACX7_ERIEU, tr|A0A1S3AEK7|A0A1S3AEK7_ERIEU
OG0000489	sp|Q8TD47|RS4Y2_HUMAN, sp|P22090|RS4Y1_HUMAN	tr|A0A1S3WIH1|A0A1S3WIH1_ERIEU
OG0000489	sp|P62701|RS4X_HUMAN	tr|A0A1S2ZXE7|A0A1S2ZXE7_ERIEU
OG0000490	sp|Q7L7X3|TAOK1_HUMAN	tr|A0A1S2ZJY4|A0A1S2ZJY4_ERIEU
OG0000490	sp|Q9H2K8|TAOK3_HUMAN	tr|A0A1S3AGR8|A0A1S3AGR8_ERIEU, tr|A0A1S3WIH8|A0A1S3WIH8_ERIEU
OG0000491	sp|Q6ZUT9|DEN5B_HUMAN	tr|A0A1S3AMW8|A0A1S3AMW8_ERIEU
OG0000491	sp|Q6IQ26|DEN5A_HUMAN	tr|A0A1S3AP94|A0A1S3AP94_ERIEU, tr|A0A1S3WLM1|A0A1S3WLM1_ERIEU
OG0000492	sp|Q8N1T3|MYO1H_HUMAN	tr|A0A1S3WE47|A0A1S3WE47_ERIEU
OG0000492	sp|O00159|MYO1C_HUMAN	tr|A0A1S3AQI1|A0A1S3AQI1_ERIEU, tr|A0A1S2ZJV6|A0A1S2ZJV6_ERIEU
OG0000493	sp|A8MYX2|FM25E_HUMAN, sp|B3EWG3|FM25A_HUMAN, sp|B3EWG6|FM25G_HUMAN, sp|B3EWG5|FM25C_HUMAN	tr|A0A1S3A6V9|A0A1S3A6V9_ERIEU
OG0000494	sp|Q6XPR3|RPTN_HUMAN	tr|A0A1S3A7R3|A0A1S3A7R3_ERIEU
OG0000494	sp|P04271|S100B_HUMAN, sp|P23297|S10A1_HUMAN	tr|A0A1S2ZW00|A0A1S2ZW00_ERIEU
OG0000495	sp|O60721|NCKX1_HUMAN	tr|A0A1S3WMV9|A0A1S3WMV9_ERIEU
OG0000495	sp|Q9UI40|NCKX2_HUMAN	tr|A0A1S3AM15|A0A1S3AM15_ERIEU, tr|A0A1S3WRZ5|A0A1S3WRZ5_ERIEU
OG0000496	sp|O95969|SG1D2_HUMAN, sp|O95968|SG1D1_HUMAN, sp|Q6XE38|SG1D4_HUMAN, sp|P11684|UTER_HUMAN	tr|A0A1S3WG87|A0A1S3WG87_ERIEU
OG0000497	sp|Q8NGZ6|OR6F1_HUMAN	tr|A0A1S3A358|A0A1S3A358_ERIEU, tr|A0A1S2ZZI8|A0A1S2ZZI8_ERIEU, tr|A0A1S3ANH4|A0A1S3ANH4_ERIEU, tr|A0A1S3AQU0|A0A1S3AQU0_ERIEU
OG0000498	sp|O60235|TM11D_HUMAN	tr|A0A1S3WL60|A0A1S3WL60_ERIEU, tr|A0A1S3A771|A0A1S3A771_ERIEU, tr|A0A1S3A731|A0A1S3A731_ERIEU, tr|A0A1S3A700|A0A1S3A700_ERIEU
OG0000499	sp|P50225|ST1A1_HUMAN, sp|P50226|ST1A2_HUMAN, sp|P0DMM9|ST1A3_HUMAN, sp|P0DMN0|ST1A4_HUMAN	tr|A0A1S3AGM0|A0A1S3AGM0_ERIEU
OG0000501	sp|Q16623|STX1A_HUMAN	tr|A0A1S2ZE79|A0A1S2ZE79_ERIEU
OG0000501	sp|P32856|STX2_HUMAN, sp|P61266|STX1B_HUMAN	tr|A0A1S3A6C4|A0A1S3A6C4_ERIEU
OG0000502	sp|P25713|MT3_HUMAN, sp|P47944|MT4_HUMAN, sp|P13640|MT1G_HUMAN, sp|P0DM35|M1BL1_HUMAN	tr|A0A1S2ZJ76|A0A1S2ZJ76_ERIEU
OG0000503	sp|Q8NGR1|O13A1_HUMAN	tr|A0A1S3WPI4|A0A1S3WPI4_ERIEU, tr|A0A1S2ZYH2|A0A1S2ZYH2_ERIEU, tr|A0A1S2ZYL0|A0A1S2ZYL0_ERIEU, tr|A0A1S2ZYH4|A0A1S2ZYH4_ERIEU
OG0000504	sp|P22004|BMP6_HUMAN	tr|A0A1S2ZTH9|A0A1S2ZTH9_ERIEU
OG0000504	sp|Q99988|GDF15_HUMAN, sp|P18075|BMP7_HUMAN	tr|A0A1S2ZVE3|A0A1S2ZVE3_ERIEU
OG0000505	sp|O15541|R113A_HUMAN, sp|Q8IZP6|R113B_HUMAN	tr|A0A1S3A645|A0A1S3A645_ERIEU, tr|A0A1S3AKB4|A0A1S3AKB4_ERIEU, tr|A0A1S3AM26|A0A1S3AM26_ERIEU
OG0000507	sp|Q9NZH5|PTTG2_HUMAN, sp|Q9NZH4|PTTG3_HUMAN, sp|O95997|PTTG1_HUMAN	tr|A0A1S3WJS9|A0A1S3WJS9_ERIEU, tr|A0A1S3WPA8|A0A1S3WPA8_ERIEU
OG0000508	sp|Q8NCI6|GLBL3_HUMAN	tr|A0A1S3AA61|A0A1S3AA61_ERIEU
OG0000508	sp|Q8IW92|GLBL2_HUMAN	tr|A0A1S3WM23|A0A1S3WM23_ERIEU, tr|A0A1S3WM50|A0A1S3WM50_ERIEU
OG0000509	sp|Q9Y5U4|INSI2_HUMAN	tr|A0A1S2ZUN2|A0A1S2ZUN2_ERIEU
OG0000509	sp|O15503|INSI1_HUMAN	tr|A0A1S2ZBC8|A0A1S2ZBC8_ERIEU, tr|A0A1S3WSY0|A0A1S3WSY0_ERIEU
OG0000510	sp|Q86UW7|CAPS2_HUMAN	tr|A0A1S3ALV2|A0A1S3ALV2_ERIEU
OG0000510	sp|Q9ULU8|CAPS1_HUMAN	tr|A0A1S3WEG4|A0A1S3WEG4_ERIEU, tr|A0A1S3A4H9|A0A1S3A4H9_ERIEU
OG0000512	sp|P0CL84|ST3L2_HUMAN, sp|P0CL85|ST3L3_HUMAN, sp|P0CL83|ST3L1_HUMAN, sp|Q9UJ98|STAG3_HUMAN	tr|A0A1S3AGS4|A0A1S3AGS4_ERIEU
OG0000513	tr|A0A0G2JLW4|A0A0G2JLW4_HUMAN, sp|Q8WVN8|UB2Q2_HUMAN	tr|A0A1S3WF55|A0A1S3WF55_ERIEU
OG0000513	sp|Q7Z7E8|UB2Q1_HUMAN	tr|A0A1S2ZVV9|A0A1S2ZVV9_ERIEU
OG0000514	sp|P49223|SPIT3_HUMAN, sp|Q6UDR6|SPIT4_HUMAN	tr|A0A1S3WWB5|A0A1S3WWB5_ERIEU
OG0000514	sp|O95925|EPPI_HUMAN	tr|A0A1S3WVT8|A0A1S3WVT8_ERIEU
OG0000515	sp|Q8TDQ7|GNPI2_HUMAN	tr|A0A1S2ZYD2|A0A1S2ZYD2_ERIEU, tr|A0A1S3ARY9|A0A1S3ARY9_ERIEU
OG0000515	sp|P46926|GNPI1_HUMAN	tr|A0A1S2ZGK3|A0A1S2ZGK3_ERIEU
OG0000516	sp|Q10981|FUT2_HUMAN	tr|A0A1S3AJC9|A0A1S3AJC9_ERIEU, tr|A0A1S3AJE8|A0A1S3AJE8_ERIEU, tr|A0A1S3AKE1|A0A1S3AKE1_ERIEU, tr|A0A1S3AKC4|A0A1S3AKC4_ERIEU
OG0000517	sp|Q9NTI2|AT8A2_HUMAN	tr|A0A1S3WIX4|A0A1S3WIX4_ERIEU
OG0000517	sp|Q9Y2Q0|AT8A1_HUMAN	tr|A0A1S3WI79|A0A1S3WI79_ERIEU, tr|A0A1S3AGX2|A0A1S3AGX2_ERIEU
OG0000519	sp|Q08431|MFGM_HUMAN	tr|A0A1S3WSC9|A0A1S3WSC9_ERIEU, tr|A0A1S2ZBQ6|A0A1S2ZBQ6_ERIEU
OG0000519	sp|O43854|EDIL3_HUMAN	tr|A0A1S2ZH08|A0A1S2ZH08_ERIEU
OG0000520	sp|P08134|RHOC_HUMAN	tr|A0A1S2ZZG4|A0A1S2ZZG4_ERIEU
OG0000520	sp|P61586|RHOA_HUMAN	tr|A0A1S3W2S9|A0A1S3W2S9_ERIEU, tr|A0A1S3AEC0|A0A1S3AEC0_ERIEU
OG0000521	sp|P02787|TRFE_HUMAN	tr|A0A1S3W2S7|A0A1S3W2S7_ERIEU
OG0000521	sp|P02788|TRFL_HUMAN	tr|A0A1S3W2X9|A0A1S3W2X9_ERIEU, tr|A0A1S3A9N6|A0A1S3A9N6_ERIEU
OG0000522	sp|O15217|GSTA4_HUMAN	tr|A0A1S2ZAZ4|A0A1S2ZAZ4_ERIEU, tr|A0A1S3W343|A0A1S3W343_ERIEU, tr|A0A1S2ZAX7|A0A1S2ZAX7_ERIEU, tr|A0A1S2ZAX5|A0A1S2ZAX5_ERIEU
OG0000523	sp|Q9Y4C2|TCAF1_HUMAN	tr|A0A1S3WAE4|A0A1S3WAE4_ERIEU
OG0000523	tr|A0A1B0GVM2|A0A1B0GVM2_HUMAN, sp|A6NFQ2|TCAF2_HUMAN	tr|A0A1S3WA76|A0A1S3WA76_ERIEU
OG0000524	sp|Q9BXU3|TX13A_HUMAN, sp|A0A0J9YWL9|TX13C_HUMAN, sp|A0A0J9YY54|TX13D_HUMAN, sp|Q9BXU2|TX13B_HUMAN	tr|A0A1S3ABA2|A0A1S3ABA2_ERIEU
OG0000525	sp|Q5JWF2|GNAS1_HUMAN	tr|A0A1S2ZVC0|A0A1S2ZVC0_ERIEU
OG0000525	sp|P38405|GNAL_HUMAN	tr|A0A1S3ANA5|A0A1S3ANA5_ERIEU, tr|A0A1S2ZCE8|A0A1S2ZCE8_ERIEU
OG0000526	sp|P35568|IRS1_HUMAN	tr|A0A1S2ZJ46|A0A1S2ZJ46_ERIEU
OG0000526	sp|Q9Y4H2|IRS2_HUMAN	tr|A0A1S3AGZ0|A0A1S3AGZ0_ERIEU, tr|A0A1S3WSR8|A0A1S3WSR8_ERIEU
OG0000528	sp|A8TX70|CO6A5_HUMAN	tr|A0A1S3WJU1|A0A1S3WJU1_ERIEU
OG0000528	sp|A6NMZ7|CO6A6_HUMAN	tr|A0A1S3WJW2|A0A1S3WJW2_ERIEU, tr|A0A1S3A6M5|A0A1S3A6M5_ERIEU
OG0000529	sp|Q03001|DYST_HUMAN	tr|A0A1S2ZAV5|A0A1S2ZAV5_ERIEU
OG0000529	sp|Q9UPN3|MACF1_HUMAN	tr|A0A1S3WH71|A0A1S3WH71_ERIEU, tr|A0A1S3AJ36|A0A1S3AJ36_ERIEU
OG0000531	sp|Q9P217|ZSWM5_HUMAN	tr|A0A1S3WL95|A0A1S3WL95_ERIEU
OG0000531	sp|Q9H7M6|ZSWM4_HUMAN, sp|Q9HCJ5|ZSWM6_HUMAN	tr|A0A1S3W4R6|A0A1S3W4R6_ERIEU
OG0000532	sp|Q8N4Q0|PTGR3_HUMAN	tr|A0A1S3WS86|A0A1S3WS86_ERIEU
OG0000532	sp|Q53FA7|QORX_HUMAN	tr|A0A1S2ZBI6|A0A1S2ZBI6_ERIEU, tr|A0A1S2ZBI2|A0A1S2ZBI2_ERIEU
OG0000534	sp|O15055|PER2_HUMAN	tr|A0A1S3WT29|A0A1S3WT29_ERIEU
OG0000534	sp|P56645|PER3_HUMAN, sp|O15534|PER1_HUMAN	tr|A0A1S2ZPB1|A0A1S2ZPB1_ERIEU
OG0000535	sp|Q8WWU5|TCP11_HUMAN	tr|A0A1S3ACC8|A0A1S3ACC8_ERIEU
OG0000535	sp|B4DZS4|T11X1_HUMAN, sp|Q5H9J9|T11X2_HUMAN	tr|A0A1S3WVI3|A0A1S3WVI3_ERIEU
OG0000536	sp|Q14410|GLPK2_HUMAN	tr|A0A1S2ZFF5|A0A1S2ZFF5_ERIEU
OG0000536	sp|P32189|GLPK_HUMAN, sp|Q14409|GLPK3_HUMAN	tr|A0A1S3W5Z3|A0A1S3W5Z3_ERIEU
OG0000537	sp|P0C7Q5|S35G4_HUMAN, sp|Q96KT7|S35G5_HUMAN, sp|Q8N808|S35G3_HUMAN, sp|P0C7Q6|S35G6_HUMAN	tr|A0A1S2ZNI2|A0A1S2ZNI2_ERIEU
OG0000538	sp|Q9UHD9|UBQL2_HUMAN	tr|A0A1S3WU22|A0A1S3WU22_ERIEU
OG0000538	sp|Q9UMX0|UBQL1_HUMAN	tr|A0A1S3ADX2|A0A1S3ADX2_ERIEU, tr|A0A1S3A2T0|A0A1S3A2T0_ERIEU
OG0000539	sp|Q9H2S1|KCNN2_HUMAN	tr|A0A1S3WAL6|A0A1S3WAL6_ERIEU
OG0000539	sp|Q92952|KCNN1_HUMAN, sp|Q9UGI6|KCNN3_HUMAN	tr|A0A1S2ZVU8|A0A1S2ZVU8_ERIEU
OG0000540	sp|B0I1T2|MYO1G_HUMAN	tr|A0A1S3WCX9|A0A1S3WCX9_ERIEU
OG0000540	sp|O94832|MYO1D_HUMAN	tr|A0A1S3WCT4|A0A1S3WCT4_ERIEU, tr|A0A1S2ZC15|A0A1S2ZC15_ERIEU
OG0000541	sp|Q9UGH3|S23A2_HUMAN	tr|A0A1S3AS86|A0A1S3AS86_ERIEU
OG0000541	sp|Q9UHI7|S23A1_HUMAN	tr|A0A1S2ZYM8|A0A1S2ZYM8_ERIEU, tr|A0A1S2ZD87|A0A1S2ZD87_ERIEU
OG0000542	sp|A6NHQ2|FBLL1_HUMAN	tr|A0A1S2ZKV8|A0A1S2ZKV8_ERIEU
OG0000542	sp|P22087|FBRL_HUMAN	tr|A0A1S3AQN5|A0A1S3AQN5_ERIEU, tr|A0A1S3AQT2|A0A1S3AQT2_ERIEU
OG0000543	sp|Q8IVH8|M4K3_HUMAN	tr|A0A1S3W8K9|A0A1S3W8K9_ERIEU
OG0000543	sp|Q12851|M4K2_HUMAN, sp|Q9Y4K4|M4K5_HUMAN	tr|A0A1S3WS85|A0A1S3WS85_ERIEU
OG0000544	sp|O00635|TRI38_HUMAN	tr|A0A1S3WQL4|A0A1S3WQL4_ERIEU, tr|A0A1S3AG95|A0A1S3AG95_ERIEU, tr|A0A1S3WQL9|A0A1S3WQL9_ERIEU, tr|A0A1S3AGE4|A0A1S3AGE4_ERIEU
OG0000545	sp|Q96GC6|ZN274_HUMAN	tr|A0A1S3WVL2|A0A1S3WVL2_ERIEU, tr|A0A1S3WU87|A0A1S3WU87_ERIEU, tr|A0A1S3WV05|A0A1S3WV05_ERIEU, tr|A0A1S3WV09|A0A1S3WV09_ERIEU
OG0000546	sp|P32121|ARRB2_HUMAN	tr|A0A1S3WBK4|A0A1S3WBK4_ERIEU
OG0000546	sp|P36575|ARRC_HUMAN, sp|P49407|ARRB1_HUMAN	tr|A0A1S3W7R7|A0A1S3W7R7_ERIEU
OG0000547	sp|Q6GMR7|FAAH2_HUMAN	tr|A0A1S3WMD7|A0A1S3WMD7_ERIEU
OG0000547	sp|O00519|FAAH1_HUMAN	tr|A0A1S3W905|A0A1S3W905_ERIEU, tr|A0A1S2ZLZ6|A0A1S2ZLZ6_ERIEU
OG0000548	sp|P22894|MMP8_HUMAN	tr|A0A1S2ZKL2|A0A1S2ZKL2_ERIEU
OG0000548	sp|P03956|MMP1_HUMAN	tr|A0A1S2ZKJ5|A0A1S2ZKJ5_ERIEU, tr|A0A1S2ZKI9|A0A1S2ZKI9_ERIEU
OG0000549	sp|P35556|FBN2_HUMAN	tr|A0A1S3A1M5|A0A1S3A1M5_ERIEU
OG0000549	sp|Q75N90|FBN3_HUMAN, sp|P35555|FBN1_HUMAN	tr|A0A1S3W5A4|A0A1S3W5A4_ERIEU
OG0000550	sp|O95125|ZN202_HUMAN	tr|A0A1S3A3Z7|A0A1S3A3Z7_ERIEU, tr|A0A1S3WQC6|A0A1S3WQC6_ERIEU, tr|A0A1S3WQV5|A0A1S3WQV5_ERIEU, tr|A0A1S3WUX0|A0A1S3WUX0_ERIEU
OG0000551	sp|P32942|ICAM3_HUMAN	tr|A0A1S2ZXD5|A0A1S2ZXD5_ERIEU
OG0000551	sp|P05362|ICAM1_HUMAN	tr|A0A1S3A184|A0A1S3A184_ERIEU, tr|A0A1S2ZXF1|A0A1S2ZXF1_ERIEU
OG0000552	sp|O00148|DX39A_HUMAN	tr|A0A1S3ABK4|A0A1S3ABK4_ERIEU, tr|A0A1S3AFM5|A0A1S3AFM5_ERIEU
OG0000552	sp|Q13838|DX39B_HUMAN	tr|A0A1S3WTZ6|A0A1S3WTZ6_ERIEU
OG0000553	tr|A0A1B0GUL7|A0A1B0GUL7_HUMAN, sp|P36507|MP2K2_HUMAN	tr|A0A1S2ZUU3|A0A1S2ZUU3_ERIEU
OG0000553	sp|Q02750|MP2K1_HUMAN	tr|A0A1S3WUS5|A0A1S3WUS5_ERIEU
OG0000554	sp|Q8N9B5|JMY_HUMAN	tr|A0A1S3W5T5|A0A1S3W5T5_ERIEU
OG0000554	sp|Q1A5X7|WHAL1_HUMAN, sp|Q8TF30|WHAMM_HUMAN	tr|A0A1S3WDJ5|A0A1S3WDJ5_ERIEU
OG0000555	sp|Q7RTV2|GSTA5_HUMAN, sp|P09210|GSTA2_HUMAN, sp|P08263|GSTA1_HUMAN, sp|Q16772|GSTA3_HUMAN	tr|A0A1S2ZAX4|A0A1S2ZAX4_ERIEU
OG0000557	sp|Q8NHB1|OR2V1_HUMAN	tr|A0A1S3A024|A0A1S3A024_ERIEU
OG0000557	sp|Q96R30|OR2V2_HUMAN	tr|A0A1S2ZZY4|A0A1S2ZZY4_ERIEU, tr|A0A1S3A027|A0A1S3A027_ERIEU
OG0000558	sp|Q9UKJ0|PILRB_HUMAN, sp|Q9UKJ1|PILRA_HUMAN	tr|A0A1S3WQX5|A0A1S3WQX5_ERIEU, tr|A0A1S3WQX7|A0A1S3WQX7_ERIEU, tr|A0A1S3WR13|A0A1S3WR13_ERIEU
OG0000559	sp|Q14123|PDE1C_HUMAN	tr|A0A1S3A8L6|A0A1S3A8L6_ERIEU
OG0000559	sp|P54750|PDE1A_HUMAN	tr|A0A1S3WA43|A0A1S3WA43_ERIEU, tr|A0A1S2ZJM3|A0A1S2ZJM3_ERIEU
OG0000561	sp|Q5U5Q3|MEX3C_HUMAN	tr|A0A1S2Z9J0|A0A1S2Z9J0_ERIEU
OG0000561	sp|Q86XN8|MEX3D_HUMAN, sp|Q6ZN04|MEX3B_HUMAN	tr|A0A1S2ZRX6|A0A1S2ZRX6_ERIEU
OG0000562	sp|Q86UD5|SL9B2_HUMAN	tr|A0A1S3AR26|A0A1S3AR26_ERIEU
OG0000562	sp|Q4ZJI4|SL9B1_HUMAN, sp|A6NJY1|SL9P1_HUMAN	tr|A0A1S3AJN1|A0A1S3AJN1_ERIEU
OG0000563	sp|Q9P241|AT10D_HUMAN	tr|A0A1S3W273|A0A1S3W273_ERIEU
OG0000563	sp|O94823|AT10B_HUMAN, sp|O60312|AT10A_HUMAN	tr|A0A1S3WFP3|A0A1S3WFP3_ERIEU
OG0000564	sp|P48594|SPB4_HUMAN, sp|P29508|SPB3_HUMAN	tr|A0A1S2ZT89|A0A1S2ZT89_ERIEU
OG0000564	sp|Q9UIV8|SPB13_HUMAN	tr|A0A1S3WC79|A0A1S3WC79_ERIEU
OG0000565	sp|O60755|GALR3_HUMAN	tr|A0A1S2ZHI2|A0A1S2ZHI2_ERIEU
OG0000565	sp|Q969F8|KISSR_HUMAN, sp|O43603|GALR2_HUMAN	tr|A0A1S3ALG9|A0A1S3ALG9_ERIEU
OG0000566	sp|P09923|PPBI_HUMAN, sp|P05187|PPB1_HUMAN, sp|P10696|PPBN_HUMAN	tr|A0A1S2ZJP4|A0A1S2ZJP4_ERIEU, tr|A0A1S2ZJN5|A0A1S2ZJN5_ERIEU
OG0000567	sp|P10589|COT1_HUMAN	tr|A0A1S3AA55|A0A1S3AA55_ERIEU
OG0000567	sp|P10588|NR2F6_HUMAN, sp|P24468|COT2_HUMAN	tr|A0A1S2ZEU9|A0A1S2ZEU9_ERIEU
OG0000568	sp|Q8NH76|O56B4_HUMAN	tr|A0A1S3A1E6|A0A1S3A1E6_ERIEU
OG0000568	sp|Q8NGI1|O56B2_HUMAN, sp|Q8NGI3|O56B1_HUMAN	tr|A0A1S3AE79|A0A1S3AE79_ERIEU
OG0000569	sp|Q14644|RASA3_HUMAN	tr|A0A1S3WVW9|A0A1S3WVW9_ERIEU
OG0000569	sp|Q15283|RASA2_HUMAN	tr|A0A1S3WW22|A0A1S3WW22_ERIEU, tr|A0A1S3A656|A0A1S3A656_ERIEU
OG0000570	sp|Q9P2N7|KLH13_HUMAN	tr|A0A1S3AK00|A0A1S3AK00_ERIEU
OG0000570	sp|Q53HC5|KLH26_HUMAN, sp|Q9P2J3|KLHL9_HUMAN	tr|A0A1S3AIP7|A0A1S3AIP7_ERIEU
OG0000571	sp|Q9NZM3|ITSN2_HUMAN	tr|A0A1S3W3J1|A0A1S3W3J1_ERIEU
OG0000571	sp|Q15811|ITSN1_HUMAN	tr|A0A1S3W3H6|A0A1S3W3H6_ERIEU, tr|A0A1S2ZI87|A0A1S2ZI87_ERIEU
OG0000572	sp|Q6UXB4|CLC4G_HUMAN	tr|A0A1S3ACP8|A0A1S3ACP8_ERIEU, tr|A0A1S3ACF7|A0A1S3ACF7_ERIEU, tr|A0A1S3ACK6|A0A1S3ACK6_ERIEU, tr|A0A1S3WNG4|A0A1S3WNG4_ERIEU
OG0000573	sp|P34982|OR1D2_HUMAN, sp|P58170|OR1D5_HUMAN, sp|P47884|OR1D4_HUMAN	tr|A0A1S2ZKS0|A0A1S2ZKS0_ERIEU, tr|A0A1S2ZQF3|A0A1S2ZQF3_ERIEU
OG0000574	sp|Q9BQQ7|RTP3_HUMAN	tr|A0A1S3WM12|A0A1S3WM12_ERIEU
OG0000574	sp|Q14D33|RTP5_HUMAN, sp|Q96DX8|RTP4_HUMAN	tr|A0A1S3AC76|A0A1S3AC76_ERIEU
OG0000575	sp|Q14240|IF4A2_HUMAN	tr|A0A1S2ZID0|A0A1S2ZID0_ERIEU, tr|A0A1S2ZP91|A0A1S2ZP91_ERIEU
OG0000575	sp|P60842|IF4A1_HUMAN	tr|A0A1S2ZNN7|A0A1S2ZNN7_ERIEU
OG0000576	sp|Q14641|INSL4_HUMAN, sp|P04808|REL1_HUMAN, sp|P04090|REL2_HUMAN	tr|A0A1S3AN67|A0A1S3AN67_ERIEU, tr|A0A1S3AMU2|A0A1S3AMU2_ERIEU
OG0000577	sp|Q9NUV9|GIMA4_HUMAN	tr|A0A1S3AJH5|A0A1S3AJH5_ERIEU, tr|A0A1S3WS99|A0A1S3WS99_ERIEU, tr|A0A1S3WSB0|A0A1S3WSB0_ERIEU, tr|A0A1S3AJ41|A0A1S3AJ41_ERIEU
OG0000578	sp|Q96PJ5|FCRL4_HUMAN	tr|A0A1S3WVB2|A0A1S3WVB2_ERIEU
OG0000578	sp|Q96LA5|FCRL2_HUMAN, sp|Q96LA6|FCRL1_HUMAN	tr|A0A1S3AQH9|A0A1S3AQH9_ERIEU
OG0000579	sp|P28907|CD38_HUMAN	tr|A0A1S3W607|A0A1S3W607_ERIEU, tr|A0A1S3W4Y7|A0A1S3W4Y7_ERIEU, tr|A0A1S3A4M8|A0A1S3A4M8_ERIEU, tr|A0A1S3W4U9|A0A1S3W4U9_ERIEU
OG0000580	sp|Q92743|HTRA1_HUMAN	tr|A0A1S2ZI63|A0A1S2ZI63_ERIEU
OG0000580	sp|P83110|HTRA3_HUMAN, sp|P83105|HTRA4_HUMAN	tr|A0A1S2ZBE9|A0A1S2ZBE9_ERIEU
OG0000581	sp|P19784|CSK22_HUMAN	tr|A0A1S2ZJ52|A0A1S2ZJ52_ERIEU
OG0000581	sp|Q8NEV1|CSK23_HUMAN, sp|P68400|CSK21_HUMAN	tr|A0A1S2ZQS3|A0A1S2ZQS3_ERIEU
OG0000582	sp|P14678|RSMB_HUMAN	sp|Q9TU67|RSMB_ERIEU
OG0000582	sp|P63162|RSMN_HUMAN	tr|A0A1S2ZFX0|A0A1S2ZFX0_ERIEU, tr|A0A1S3AFG3|A0A1S3AFG3_ERIEU
OG0000583	sp|Q7Z2H8|S36A1_HUMAN	tr|A0A1S3A3Q0|A0A1S3A3Q0_ERIEU
OG0000583	sp|Q495N2|S36A3_HUMAN, sp|Q495M3|S36A2_HUMAN	tr|A0A1S3A3Q4|A0A1S3A3Q4_ERIEU
OG0000584	sp|Q9NPH6|OBP2B_HUMAN, sp|Q9NY56|OBP2A_HUMAN, sp|P31025|LCN1_HUMAN, sp|Q5VSP4|LC1L1_HUMAN	tr|A0A1S3A745|A0A1S3A745_ERIEU
OG0000585	sp|Q9BYT5|KRA22_HUMAN, sp|Q9BYU5|KRA21_HUMAN, sp|Q9BYR9|KRA24_HUMAN, sp|P0C7H8|KRA23_HUMAN	tr|A0A1S3A8Q6|A0A1S3A8Q6_ERIEU
OG0000586	sp|O00470|MEIS1_HUMAN	tr|A0A1S3ASF8|A0A1S3ASF8_ERIEU
OG0000586	sp|O14770|MEIS2_HUMAN	tr|A0A1S3W9S3|A0A1S3W9S3_ERIEU, tr|A0A1S3A1L6|A0A1S3A1L6_ERIEU
OG0000587	sp|P55199|ELL_HUMAN	tr|A0A1S3WPM0|A0A1S3WPM0_ERIEU
OG0000587	sp|O00472|ELL2_HUMAN	tr|A0A1S3ACN5|A0A1S3ACN5_ERIEU, tr|A0A1S3A9B7|A0A1S3A9B7_ERIEU
OG0000588	sp|P0CF51|TRGC1_HUMAN, sp|P03986|TRGC2_HUMAN	tr|A0A1S3WR09|A0A1S3WR09_ERIEU, tr|A0A1S3WR61|A0A1S3WR61_ERIEU, tr|A0A1S3WS34|A0A1S3WS34_ERIEU
OG0000589	sp|P58182|O12D2_HUMAN, sp|P0DN82|O12D1_HUMAN	tr|A0A1S3ABA7|A0A1S3ABA7_ERIEU
OG0000589	sp|Q9UGF7|O12D3_HUMAN	tr|A0A1S3ABE8|A0A1S3ABE8_ERIEU
OG0000590	sp|P04000|OPSR_HUMAN, sp|P0DN77|OPSG2_HUMAN, sp|P0DN78|OPSG3_HUMAN, sp|P04001|OPSG_HUMAN	tr|A0A1S3AGS9|A0A1S3AGS9_ERIEU
OG0000591	sp|P23759|PAX7_HUMAN	tr|A0A1S3AM20|A0A1S3AM20_ERIEU
OG0000591	sp|P23760|PAX3_HUMAN	tr|A0A1S3AQG5|A0A1S3AQG5_ERIEU, tr|A0A1S2ZLG1|A0A1S2ZLG1_ERIEU
OG0000592	sp|Q16760|DGKD_HUMAN	tr|A0A1S3W7Q5|A0A1S3W7Q5_ERIEU
OG0000592	sp|Q9P1V8|SAM15_HUMAN, sp|Q86XP1|DGKH_HUMAN	tr|A0A1S3A415|A0A1S3A415_ERIEU
OG0000593	sp|O14908|GIPC1_HUMAN	tr|A0A1S3ABX4|A0A1S3ABX4_ERIEU
OG0000593	sp|Q8TF65|GIPC2_HUMAN, sp|Q8TF64|GIPC3_HUMAN	tr|A0A1S3WE76|A0A1S3WE76_ERIEU
OG0000594	sp|O95343|SIX3_HUMAN	tr|A0A1S3WK63|A0A1S3WK63_ERIEU
OG0000594	sp|E9PGG2|ANHX_HUMAN, sp|O95475|SIX6_HUMAN	tr|A0A1S2ZH54|A0A1S2ZH54_ERIEU
OG0000595	sp|P20265|PO3F2_HUMAN	tr|A0A1S3WEP6|A0A1S3WEP6_ERIEU
OG0000595	sp|P20264|PO3F3_HUMAN	tr|A0A1S2ZZV4|A0A1S2ZZV4_ERIEU, tr|A0A1S3WME3|A0A1S3WME3_ERIEU
