Orthogroup	Homo_sapiens	Cebus_imitator
OG0003186	sp|P09619|PGFRB_HUMAN	tr|A0A2K5RH48|A0A2K5RH48_CEBIM
OG0003187	sp|Q9HCC8|GDPD2_HUMAN	tr|A0A2K5RH53|A0A2K5RH53_CEBIM
OG0003188	sp|Q8WYN3|CSRN3_HUMAN	tr|A0A2K5RHF9|A0A2K5RHF9_CEBIM
OG0003189	sp|P50440|GATM_HUMAN	tr|A0A2K5RJ04|A0A2K5RJ04_CEBIM
OG0003190	sp|Q9NYL4|FKB11_HUMAN	tr|A0A2K5RJS0|A0A2K5RJS0_CEBIM
OG0003191	sp|Q9NX62|IMPA3_HUMAN	tr|A0A2K5RKI4|A0A2K5RKI4_CEBIM
OG0003192	sp|Q2MV58|TECT1_HUMAN	tr|A0A2K5RKT0|A0A2K5RKT0_CEBIM
OG0003193	sp|A0MZ66|SHOT1_HUMAN	tr|A0A2K5RL30|A0A2K5RL30_CEBIM
OG0003194	sp|Q9UKY7|CDV3_HUMAN	tr|A0A2K5RPT0|A0A2K5RPT0_CEBIM
OG0003195	sp|Q7L1I2|SV2B_HUMAN	tr|A0A2K5RSL2|A0A2K5RSL2_CEBIM
OG0003196	sp|Q96GT9|XAGE2_HUMAN	tr|A0A2K5RSR0|A0A2K5RSR0_CEBIM
OG0003197	sp|Q16891|MIC60_HUMAN	tr|A0A2K5RT79|A0A2K5RT79_CEBIM
OG0003198	sp|Q8N883|ZN614_HUMAN	tr|A0A2K5RU30|A0A2K5RU30_CEBIM
OG0003199	sp|Q8NDX9|LY65B_HUMAN	tr|A0A2K5RY43|A0A2K5RY43_CEBIM
OG0003200	sp|P01583|IL1A_HUMAN	tr|A0A2K5S6C4|A0A2K5S6C4_CEBIM
OG0003201	sp|Q8N490|PNKD_HUMAN	tr|A0A2K5SBH0|A0A2K5SBH0_CEBIM
OG0003202	sp|Q5T7M4|ADIPL_HUMAN	tr|A0A2K5SBL3|A0A2K5SBL3_CEBIM
OG0003203	sp|P57054|PIGP_HUMAN	tr|A0A2K5SBQ3|A0A2K5SBQ3_CEBIM
OG0003204	sp|Q9P2M1|LR2BP_HUMAN	tr|A0A2K5SBX0|A0A2K5SBX0_CEBIM
OG0003205	sp|Q96JQ2|CLMN_HUMAN	tr|A0A2K5SC50|A0A2K5SC50_CEBIM
OG0003206	sp|Q8IYR0|CF206_HUMAN	tr|A0A2K5SFE5|A0A2K5SFE5_CEBIM
OG0003207	sp|Q96B67|ARRD3_HUMAN	tr|A0A2K5SGU0|A0A2K5SGU0_CEBIM
OG0003208	sp|Q96CA5|BIRC7_HUMAN	tr|A0A2K5SI01|A0A2K5SI01_CEBIM
OG0003209	sp|Q9NX47|MARH5_HUMAN	tr|A0A2K5SID1|A0A2K5SID1_CEBIM
OG0003210	sp|Q9H3Y6|SRMS_HUMAN	tr|A0A2K5SJM0|A0A2K5SJM0_CEBIM
OG0003211	sp|P49184|DNSL1_HUMAN	tr|A0A2K5SJS8|A0A2K5SJS8_CEBIM
OG0003212	sp|Q96KX2|CAZA3_HUMAN	tr|A0A2K5P9M3|A0A2K5P9M3_CEBIM
OG0003213	sp|P08100|OPSD_HUMAN	tr|A0A2K5PAK7|A0A2K5PAK7_CEBIM
OG0003214	sp|B2RXF0|T229A_HUMAN	tr|A0A2K5PD85|A0A2K5PD85_CEBIM
OG0003215	sp|Q8IY31|IFT20_HUMAN	tr|A0A2K5PJS2|A0A2K5PJS2_CEBIM
OG0003216	sp|P32238|CCKAR_HUMAN	tr|A0A2K5PNQ0|A0A2K5PNQ0_CEBIM
OG0003217	sp|Q9Y5J1|UTP18_HUMAN	tr|A0A2K5PPD5|A0A2K5PPD5_CEBIM
OG0003218	sp|O00206|TLR4_HUMAN	tr|A0A2K5PPQ9|A0A2K5PPQ9_CEBIM
OG0003219	sp|Q8NB46|ANR52_HUMAN	tr|A0A2K5PQ71|A0A2K5PQ71_CEBIM
OG0003220	sp|Q6ZN17|LN28B_HUMAN	tr|A0A2K5PRR7|A0A2K5PRR7_CEBIM
OG0003221	sp|O76071|CIAO1_HUMAN	tr|A0A2K5PS98|A0A2K5PS98_CEBIM
OG0003222	sp|Q96GN5|CDA7L_HUMAN	tr|A0A2K5PTJ1|A0A2K5PTJ1_CEBIM
OG0003223	sp|Q5TIE3|VW5B1_HUMAN	tr|A0A2K5PVE9|A0A2K5PVE9_CEBIM
OG0003224	sp|Q02221|CX6A2_HUMAN	tr|A0A2K5PXW0|A0A2K5PXW0_CEBIM
OG0003225	sp|P41134|ID1_HUMAN	tr|A0A2K5PXW8|A0A2K5PXW8_CEBIM
OG0003226	sp|Q8WWX0|ASB5_HUMAN	tr|A0A2K5PYA4|A0A2K5PYA4_CEBIM
OG0003227	sp|Q149N8|SHPRH_HUMAN	tr|A0A2K5PYC1|A0A2K5PYC1_CEBIM
OG0003228	sp|Q96MG2|JSPR1_HUMAN	tr|A0A2K5Q386|A0A2K5Q386_CEBIM
OG0003229	sp|P09038|FGF2_HUMAN	tr|A0A2K5Q6L5|A0A2K5Q6L5_CEBIM
OG0003230	sp|Q9BU19|ZN692_HUMAN	tr|A0A2K5QA34|A0A2K5QA34_CEBIM
OG0003231	sp|Q68CQ7|GL8D1_HUMAN	tr|A0A2K5QDJ3|A0A2K5QDJ3_CEBIM
OG0003232	sp|P09622|DLDH_HUMAN	tr|A0A2K5QHF1|A0A2K5QHF1_CEBIM
OG0003233	sp|P40200|TACT_HUMAN	tr|A0A2K5QHK0|A0A2K5QHK0_CEBIM
OG0003234	sp|Q9NWR8|MCUB_HUMAN	tr|A0A2K5QJB8|A0A2K5QJB8_CEBIM
OG0003235	sp|Q14592|ZN460_HUMAN	tr|A0A2K5QKV7|A0A2K5QKV7_CEBIM
OG0003237	sp|Q08380|LG3BP_HUMAN	tr|A0A2K5QN07|A0A2K5QN07_CEBIM
OG0003238	sp|Q9H7L9|SDS3_HUMAN	tr|A0A2K5QT07|A0A2K5QT07_CEBIM
OG0003239	sp|O14645|IDLC_HUMAN	tr|A0A2K5QTT4|A0A2K5QTT4_CEBIM
OG0003240	sp|Q9Y664|KPTN_HUMAN	tr|A0A2K5QV91|A0A2K5QV91_CEBIM
OG0003241	sp|Q8N365|CIART_HUMAN	tr|A0A2K5QW91|A0A2K5QW91_CEBIM
OG0003242	sp|P36575|ARRC_HUMAN	tr|A0A2K5QY57|A0A2K5QY57_CEBIM
OG0003243	sp|A6NGE7|URAD_HUMAN	tr|A0A2K5R574|A0A2K5R574_CEBIM
OG0003244	sp|Q9UJ71|CLC4K_HUMAN	tr|A0A2K5R6F9|A0A2K5R6F9_CEBIM
OG0003245	sp|Q9UGJ0|AAKG2_HUMAN	tr|A0A2K5R7F8|A0A2K5R7F8_CEBIM
OG0003246	sp|Q9HCJ6|VAT1L_HUMAN	tr|A0A2K5R7S8|A0A2K5R7S8_CEBIM
OG0003247	sp|Q96H79|ZCCHL_HUMAN	tr|A0A2K5R856|A0A2K5R856_CEBIM
OG0003248	sp|P98073|ENTK_HUMAN	tr|A0A2K5R991|A0A2K5R991_CEBIM
OG0003249	sp|Q96MD7|CI085_HUMAN	tr|A0A2K5R9T4|A0A2K5R9T4_CEBIM
OG0003250	sp|Q96A70|AZIN2_HUMAN	tr|A0A2K5RA71|A0A2K5RA71_CEBIM
OG0003251	sp|Q96DM3|RMC1_HUMAN	tr|A0A2K5RB78|A0A2K5RB78_CEBIM
OG0003252	sp|Q5VVH5|IKBP1_HUMAN	tr|A0A2K5RFZ0|A0A2K5RFZ0_CEBIM
OG0003253	sp|Q86WW8|COA5_HUMAN	tr|A0A2K5RGK4|A0A2K5RGK4_CEBIM
OG0003254	sp|Q8TAB5|CA216_HUMAN	tr|A0A2K5RKZ1|A0A2K5RKZ1_CEBIM
OG0003255	sp|Q8NF99|ZN397_HUMAN	tr|A0A2K5RLS9|A0A2K5RLS9_CEBIM
OG0003256	sp|Q3KNV8|PCGF3_HUMAN	tr|A0A2K5RM03|A0A2K5RM03_CEBIM
OG0003257	sp|Q96H15|TIMD4_HUMAN	tr|A0A2K5RP83|A0A2K5RP83_CEBIM
OG0003258	sp|O00471|EXOC5_HUMAN	tr|A0A2K5RRG3|A0A2K5RRG3_CEBIM
OG0003259	sp|O00267|SPT5H_HUMAN	tr|A0A2K5RVD8|A0A2K5RVD8_CEBIM
OG0003260	sp|Q03181|PPARD_HUMAN	tr|A0A2K5RXP2|A0A2K5RXP2_CEBIM
OG0003261	sp|O60602|TLR5_HUMAN	tr|A0A2K5S045|A0A2K5S045_CEBIM
OG0003262	sp|Q96DT7|ZBT10_HUMAN	tr|A0A2K5S136|A0A2K5S136_CEBIM
OG0003263	sp|P07196|NFL_HUMAN	tr|A0A2K5S6A7|A0A2K5S6A7_CEBIM
OG0003264	sp|Q6NTF9|RHBD2_HUMAN	tr|A0A2K5S7T3|A0A2K5S7T3_CEBIM
OG0003265	sp|Q9BYL1|SAM10_HUMAN	tr|A0A2K5SAM8|A0A2K5SAM8_CEBIM
OG0003266	sp|Q96BJ3|AIDA_HUMAN	tr|A0A2K5SCV8|A0A2K5SCV8_CEBIM
OG0003267	sp|Q8IZY5|BLID_HUMAN	tr|A0A2K5SHV7|A0A2K5SHV7_CEBIM
OG0003268	sp|Q92625|ANS1A_HUMAN	tr|A0A2K5PAE9|A0A2K5PAE9_CEBIM
OG0003269	sp|O43309|ZSC12_HUMAN	tr|A0A2K5PAF2|A0A2K5PAF2_CEBIM
OG0003270	sp|Q8N427|TXND3_HUMAN	tr|A0A2K5PD26|A0A2K5PD26_CEBIM
OG0003271	sp|Q6A555|TXND8_HUMAN	tr|A0A2K5PEJ9|A0A2K5PEJ9_CEBIM
OG0003272	sp|Q8TBE7|S35G2_HUMAN	tr|A0A2K5PHY7|A0A2K5PHY7_CEBIM
OG0003273	sp|Q96MX6|DAA10_HUMAN	tr|A0A2K5PIQ8|A0A2K5PIQ8_CEBIM
OG0003274	sp|Q8N8X9|MB213_HUMAN	tr|A0A2K5PJ60|A0A2K5PJ60_CEBIM
OG0003275	sp|Q8IY57|YAF2_HUMAN	tr|A0A2K5PJI7|A0A2K5PJI7_CEBIM
OG0003276	sp|P55316|FOXG1_HUMAN	tr|A0A2K5PMI3|A0A2K5PMI3_CEBIM
OG0003277	sp|Q92520|FAM3C_HUMAN	tr|A0A2K5PP37|A0A2K5PP37_CEBIM
OG0003278	sp|Q9C0H2|TTYH3_HUMAN	tr|A0A2K5PSD9|A0A2K5PSD9_CEBIM
OG0003279	sp|Q99811|PRRX2_HUMAN	tr|A0A2K5PT49|A0A2K5PT49_CEBIM
OG0003280	sp|Q9HAF1|EAF6_HUMAN	tr|A0A2K5PTF8|A0A2K5PTF8_CEBIM
OG0003281	sp|Q53SF7|COBL1_HUMAN	tr|A0A2K5PVQ0|A0A2K5PVQ0_CEBIM
OG0003282	sp|Q4ZHG4|FNDC1_HUMAN	tr|A0A2K5PXU4|A0A2K5PXU4_CEBIM
OG0003283	sp|Q6TDU7|DNAI7_HUMAN	tr|A0A2K5PZZ7|A0A2K5PZZ7_CEBIM
OG0003284	sp|Q9Y5I7|CLD16_HUMAN	tr|A0A2K5Q0I1|A0A2K5Q0I1_CEBIM
OG0003285	sp|O75665|OFD1_HUMAN	tr|A0A2K5Q1P0|A0A2K5Q1P0_CEBIM
OG0003286	sp|Q9Y2V7|COG6_HUMAN	tr|A0A2K5Q3Y7|A0A2K5Q3Y7_CEBIM
OG0003287	sp|Q8NBT0|POC1A_HUMAN	tr|A0A2K5Q5X9|A0A2K5Q5X9_CEBIM
OG0003288	sp|Q96MM7|H6ST2_HUMAN	tr|A0A2K5Q6D3|A0A2K5Q6D3_CEBIM
OG0003289	sp|P38567|HYALP_HUMAN	tr|A0A2K5Q7A4|A0A2K5Q7A4_CEBIM
OG0003290	sp|Q96T55|KCNKG_HUMAN	tr|A0A2K5Q8M0|A0A2K5Q8M0_CEBIM
OG0003291	sp|P17097|ZNF7_HUMAN	tr|A0A2K5QAT8|A0A2K5QAT8_CEBIM
OG0003292	sp|Q9P2K9|DISP3_HUMAN	tr|A0A2K5QB26|A0A2K5QB26_CEBIM
OG0003293	sp|Q14005|IL16_HUMAN	tr|A0A2K5QD63|A0A2K5QD63_CEBIM
OG0003294	sp|Q6ZUI0|TPRG1_HUMAN	tr|A0A2K5QDU3|A0A2K5QDU3_CEBIM
OG0003295	sp|Q8N9V2|TRIML_HUMAN	tr|A0A2K5QFC1|A0A2K5QFC1_CEBIM
OG0003296	sp|Q99598|TSNAX_HUMAN	tr|A0A2K5QGL7|A0A2K5QGL7_CEBIM
OG0003297	sp|Q09666|AHNK_HUMAN	tr|A0A2K5QJ34|A0A2K5QJ34_CEBIM
OG0003298	sp|Q12830|BPTF_HUMAN	tr|A0A2K5QJT1|A0A2K5QJT1_CEBIM
OG0003299	sp|O00526|UPK2_HUMAN	tr|A0A2K5QJX1|A0A2K5QJX1_CEBIM
OG0003300	sp|Q9NRX5|SERC1_HUMAN	tr|A0A2K5QNQ5|A0A2K5QNQ5_CEBIM
OG0003301	sp|O75417|DPOLQ_HUMAN	tr|A0A2K5QNR7|A0A2K5QNR7_CEBIM
OG0003302	sp|P61457|PHS_HUMAN	tr|A0A2K5QQD2|A0A2K5QQD2_CEBIM
OG0003303	sp|Q969R8|ITFG2_HUMAN	tr|A0A2K5QR09|A0A2K5QR09_CEBIM
OG0003304	sp|Q9H993|ARMT1_HUMAN	tr|A0A2K5QR96|A0A2K5QR96_CEBIM
OG0003305	sp|Q7RTY3|PRS45_HUMAN	tr|A0A2K5QS36|A0A2K5QS36_CEBIM
OG0003306	sp|Q0VGL1|LTOR4_HUMAN	tr|A0A2K5QSJ9|A0A2K5QSJ9_CEBIM
OG0003307	sp|Q9ULX5|RN112_HUMAN	tr|A0A2K5QT29|A0A2K5QT29_CEBIM
OG0003308	sp|Q5SQI0|ATAT_HUMAN	tr|A0A2K5QT44|A0A2K5QT44_CEBIM
OG0003309	sp|Q9P2E3|ZNFX1_HUMAN	tr|A0A2K5QWJ3|A0A2K5QWJ3_CEBIM
OG0003310	sp|Q9Y5Y6|ST14_HUMAN	tr|A0A2K5QYD7|A0A2K5QYD7_CEBIM
OG0003311	sp|Q9NR77|PXMP2_HUMAN	tr|A0A2K5QYP9|A0A2K5QYP9_CEBIM
OG0003312	sp|Q7L8W6|DPH6_HUMAN	tr|A0A2K5R313|A0A2K5R313_CEBIM
OG0003313	sp|Q96JK2|DCAF5_HUMAN	tr|A0A2K5R5J5|A0A2K5R5J5_CEBIM
OG0003314	sp|P49640|EVX1_HUMAN	tr|A0A2K5RA55|A0A2K5RA55_CEBIM
OG0003315	sp|Q9NVP4|DZAN1_HUMAN	tr|A0A2K5RC84|A0A2K5RC84_CEBIM
OG0003316	sp|Q9H6U6|BCAS3_HUMAN	tr|A0A2K5RCJ3|A0A2K5RCJ3_CEBIM
OG0003317	sp|Q02509|OC90_HUMAN	tr|A0A2K5REM4|A0A2K5REM4_CEBIM
OG0003318	sp|Q5T6X4|F162B_HUMAN	tr|A0A2K5REU3|A0A2K5REU3_CEBIM
OG0003319	sp|Q17R89|RHG44_HUMAN	tr|A0A2K5RMW3|A0A2K5RMW3_CEBIM
OG0003320	sp|P30049|ATPD_HUMAN	tr|A0A2K5RXG6|A0A2K5RXG6_CEBIM
OG0003321	sp|Q14442|PIGH_HUMAN	tr|A0A2K5S1L1|A0A2K5S1L1_CEBIM
OG0003322	sp|Q8NA82|MARHA_HUMAN	tr|A0A2K5S1T6|A0A2K5S1T6_CEBIM
OG0003323	sp|P24539|AT5F1_HUMAN	tr|A0A2K5S2I1|A0A2K5S2I1_CEBIM
OG0003324	sp|Q7Z434|MAVS_HUMAN	tr|A0A2K5S6H3|A0A2K5S6H3_CEBIM
OG0003325	sp|Q9BUT1|DHRS6_HUMAN	tr|A0A2K5S6V8|A0A2K5S6V8_CEBIM
OG0003326	sp|Q16288|NTRK3_HUMAN	tr|A0A2K5S6Z9|A0A2K5S6Z9_CEBIM
OG0003327	sp|Q8TF65|GIPC2_HUMAN	tr|A0A2K5S709|A0A2K5S709_CEBIM
OG0003328	sp|O15229|KMO_HUMAN	tr|A0A2K5S8Q0|A0A2K5S8Q0_CEBIM
OG0003329	sp|A7KAX9|RHG32_HUMAN	tr|A0A2K5S982|A0A2K5S982_CEBIM
OG0003330	sp|Q13796|SHRM2_HUMAN	tr|A0A2K5SB79|A0A2K5SB79_CEBIM
OG0003331	sp|Q9NR56|MBNL1_HUMAN	tr|A0A2K5SBN2|A0A2K5SBN2_CEBIM
OG0003332	sp|A6XGL0|YJEN3_HUMAN	tr|A0A2K5SBT5|A0A2K5SBT5_CEBIM
OG0003333	sp|Q8NAV2|CH058_HUMAN	tr|A0A2K5SBV3|A0A2K5SBV3_CEBIM
OG0003334	sp|Q9Y3D0|CIA2B_HUMAN	tr|A0A2K5SED6|A0A2K5SED6_CEBIM
OG0003335	sp|Q9Y294|ASF1A_HUMAN	tr|A0A2K5PAT5|A0A2K5PAT5_CEBIM
OG0003336	sp|Q9GZL7|WDR12_HUMAN	tr|A0A2K5PB81|A0A2K5PB81_CEBIM
OG0003337	sp|Q8NGE5|O10A7_HUMAN	tr|A0A2K5PCC8|A0A2K5PCC8_CEBIM
OG0003338	sp|Q6P1L8|RM14_HUMAN	tr|A0A2K5PDA3|A0A2K5PDA3_CEBIM
OG0003339	sp|Q2TAL6|VWC2_HUMAN	tr|A0A2K5PDN5|A0A2K5PDN5_CEBIM
OG0003340	sp|Q9BVV8|F174C_HUMAN	tr|A0A2K5PF69|A0A2K5PF69_CEBIM
OG0003341	sp|A1A5C7|S22AN_HUMAN	tr|A0A2K5PK40|A0A2K5PK40_CEBIM
OG0003342	sp|Q96T51|RUFY1_HUMAN	tr|A0A2K5PWF3|A0A2K5PWF3_CEBIM
OG0003343	sp|Q96MW1|CCD43_HUMAN	tr|A0A2K5PYH8|A0A2K5PYH8_CEBIM
OG0003344	sp|Q96RR1|PEO1_HUMAN	tr|A0A2K5PZU6|A0A2K5PZU6_CEBIM
OG0003345	sp|Q8NHH1|TTL11_HUMAN	tr|A0A2K5Q1P2|A0A2K5Q1P2_CEBIM
OG0003346	sp|Q9P2V4|LRIT1_HUMAN	tr|A0A2K5Q1W6|A0A2K5Q1W6_CEBIM
OG0003347	sp|P06865|HEXA_HUMAN	tr|A0A2K5Q2W8|A0A2K5Q2W8_CEBIM
OG0003348	sp|O75461|E2F6_HUMAN	tr|A0A2K5Q675|A0A2K5Q675_CEBIM
OG0003349	sp|A6NIM6|S15A5_HUMAN	tr|A0A2K5Q724|A0A2K5Q724_CEBIM
OG0003350	sp|Q6SJ96|TBPL2_HUMAN	tr|A0A2K5Q821|A0A2K5Q821_CEBIM
OG0003351	sp|Q9BQI7|PSD2_HUMAN	tr|A0A2K5Q8R5|A0A2K5Q8R5_CEBIM
OG0003352	sp|P09629|HXB7_HUMAN	tr|A0A2K5Q911|A0A2K5Q911_CEBIM
OG0003353	sp|A0A1B0GVZ9|TM269_HUMAN	tr|A0A2K5Q962|A0A2K5Q962_CEBIM
OG0003354	sp|Q6ZUT1|NKAP1_HUMAN	tr|A0A2K5QA78|A0A2K5QA78_CEBIM
OG0003355	sp|Q9BQI5|SGIP1_HUMAN	tr|A0A2K5QDX4|A0A2K5QDX4_CEBIM
OG0003356	sp|P42696|RBM34_HUMAN	tr|A0A2K5QI73|A0A2K5QI73_CEBIM
OG0003357	sp|Q9BXB4|OSB11_HUMAN	tr|A0A2K5QK09|A0A2K5QK09_CEBIM
OG0003358	sp|Q14493|SLBP_HUMAN	tr|A0A2K5QLH0|A0A2K5QLH0_CEBIM
OG0003359	sp|Q9NRM6|I17RB_HUMAN	tr|A0A2K5QMA3|A0A2K5QMA3_CEBIM
OG0003360	sp|O14901|KLF11_HUMAN	tr|A0A2K5QME9|A0A2K5QME9_CEBIM
OG0003362	sp|Q9NRZ9|HELLS_HUMAN	tr|A0A2K5QPQ5|A0A2K5QPQ5_CEBIM
OG0003363	sp|Q96L96|ALPK3_HUMAN	tr|A0A2K5QQE7|A0A2K5QQE7_CEBIM
OG0003364	sp|P59047|NALP5_HUMAN	tr|A0A2K5QRZ7|A0A2K5QRZ7_CEBIM
OG0003365	sp|Q93086|P2RX5_HUMAN	tr|A0A2K5QS94|A0A2K5QS94_CEBIM
OG0003366	sp|O60609|GFRA3_HUMAN	tr|A0A2K5QWR9|A0A2K5QWR9_CEBIM
OG0003367	sp|P05162|LEG2_HUMAN	tr|A0A2K5QX49|A0A2K5QX49_CEBIM
OG0003368	sp|Q9NWX5|ASB6_HUMAN	tr|A0A2K5QZD2|A0A2K5QZD2_CEBIM
OG0003369	sp|Q15651|HMGN3_HUMAN	tr|A0A2K5R0T6|A0A2K5R0T6_CEBIM
OG0003370	sp|P40855|PEX19_HUMAN	tr|A0A2K5R2U9|A0A2K5R2U9_CEBIM
OG0003371	sp|O60343|TBCD4_HUMAN	tr|A0A2K5R5M1|A0A2K5R5M1_CEBIM
OG0003372	sp|Q9BVI0|PHF20_HUMAN	tr|A0A2K5R6P4|A0A2K5R6P4_CEBIM
OG0003373	sp|Q96KN2|CNDP1_HUMAN	tr|A0A2K5R6X2|A0A2K5R6X2_CEBIM
OG0003374	sp|Q14520|HABP2_HUMAN	tr|A0A2K5RFA3|A0A2K5RFA3_CEBIM
OG0003375	sp|Q8N699|MYCT1_HUMAN	tr|A0A2K5RGU1|A0A2K5RGU1_CEBIM
OG0003376	sp|O75077|ADA23_HUMAN	tr|A0A2K5RGW9|A0A2K5RGW9_CEBIM
OG0003377	sp|Q9H5K3|SG196_HUMAN	tr|A0A2K5RHT0|A0A2K5RHT0_CEBIM
OG0003378	sp|Q96GX2|A7L3B_HUMAN	tr|A0A2K5RKD6|A0A2K5RKD6_CEBIM
OG0003379	sp|Q9BZR8|B2L14_HUMAN	tr|A0A2K5RLS6|A0A2K5RLS6_CEBIM
OG0003380	sp|Q13200|PSMD2_HUMAN	tr|A0A2K5RVT2|A0A2K5RVT2_CEBIM
OG0003381	sp|Q9BV57|MTND_HUMAN	tr|A0A2K5RZS5|A0A2K5RZS5_CEBIM
OG0003382	sp|Q9BXA9|SALL3_HUMAN	tr|A0A2K5S022|A0A2K5S022_CEBIM
OG0003383	sp|Q9NTJ4|MA2C1_HUMAN	tr|A0A2K5S081|A0A2K5S081_CEBIM
OG0003384	sp|Q8TB68|PRR7_HUMAN	tr|A0A2K5S1X5|A0A2K5S1X5_CEBIM
OG0003385	sp|Q96RU8|TRIB1_HUMAN	tr|A0A2K5S4X6|A0A2K5S4X6_CEBIM
OG0003386	sp|O15063|GRRE1_HUMAN	tr|A0A2K5S4Z6|A0A2K5S4Z6_CEBIM
OG0003387	sp|Q96ER9|MITOK_HUMAN	tr|A0A2K5S5N7|A0A2K5S5N7_CEBIM
OG0003388	sp|Q92804|RBP56_HUMAN	tr|A0A2K5S760|A0A2K5S760_CEBIM
OG0003389	sp|Q9Y2Y1|RPC10_HUMAN	tr|A0A2K5S9I4|A0A2K5S9I4_CEBIM
OG0003390	sp|Q13308|PTK7_HUMAN	tr|A0A2K5SF87|A0A2K5SF87_CEBIM
OG0003391	sp|Q86W28|NALP8_HUMAN	tr|A0A2K5SH55|A0A2K5SH55_CEBIM
OG0003392	sp|Q8N394|TMTC2_HUMAN	tr|A0A2K5SH59|A0A2K5SH59_CEBIM
OG0003393	sp|Q8TED9|AF1L1_HUMAN	tr|A0A2K5SI33|A0A2K5SI33_CEBIM
OG0003394	sp|P35070|BTC_HUMAN	tr|A0A2K5SIW1|A0A2K5SIW1_CEBIM
OG0003395	sp|Q9C0D6|FHDC1_HUMAN	tr|A0A2K5PA73|A0A2K5PA73_CEBIM
OG0003396	sp|Q8TAK6|OLIG1_HUMAN	tr|A0A2K5PD56|A0A2K5PD56_CEBIM
OG0003397	sp|P02008|HBAZ_HUMAN	tr|A0A2K5PDR5|A0A2K5PDR5_CEBIM
OG0003398	sp|Q96NI6|LRFN5_HUMAN	tr|A0A2K5PFE2|A0A2K5PFE2_CEBIM
OG0003399	sp|A0A087WTH1|TM265_HUMAN	tr|A0A2K5PG97|A0A2K5PG97_CEBIM
OG0003400	sp|Q9NPF7|IL23A_HUMAN	tr|A0A2K5PGJ9|A0A2K5PGJ9_CEBIM
OG0003401	sp|Q9UBI1|COMD3_HUMAN	tr|A0A2K5PM88|A0A2K5PM88_CEBIM
OG0003402	sp|P13667|PDIA4_HUMAN	tr|A0A2K5PS36|A0A2K5PS36_CEBIM
OG0003403	sp|O60861|GAS7_HUMAN	tr|A0A2K5PX40|A0A2K5PX40_CEBIM
OG0003404	sp|Q14657|LAGE3_HUMAN	tr|A0A2K5PXV4|A0A2K5PXV4_CEBIM
OG0003405	sp|Q14938|NFIX_HUMAN	tr|A0A2K5Q018|A0A2K5Q018_CEBIM
OG0003406	sp|Q8TDD1|DDX54_HUMAN	tr|A0A2K5Q211|A0A2K5Q211_CEBIM
OG0003407	sp|Q9UKB5|AJAP1_HUMAN	tr|A0A2K5Q329|A0A2K5Q329_CEBIM
OG0003408	sp|O43808|PM34_HUMAN	tr|A0A2K5Q388|A0A2K5Q388_CEBIM
OG0003409	sp|P00797|RENI_HUMAN	tr|A0A2K5Q3N1|A0A2K5Q3N1_CEBIM
OG0003410	sp|Q9NYK5|RM39_HUMAN	tr|A0A2K5Q5G2|A0A2K5Q5G2_CEBIM
OG0003411	sp|Q9UJD0|RIMS3_HUMAN	tr|A0A2K5Q8R7|A0A2K5Q8R7_CEBIM
OG0003412	sp|O60308|CE104_HUMAN	tr|A0A2K5QAU0|A0A2K5QAU0_CEBIM
OG0003413	sp|Q96RK4|BBS4_HUMAN	tr|A0A2K5QEA1|A0A2K5QEA1_CEBIM
OG0003414	sp|Q9NQZ5|STAR7_HUMAN	tr|A0A2K5QEF0|A0A2K5QEF0_CEBIM
OG0003415	sp|Q8N8R5|CB069_HUMAN	tr|A0A2K5QG30|A0A2K5QG30_CEBIM
OG0003416	sp|Q96SE0|ABHD1_HUMAN	tr|A0A2K5QKD7|A0A2K5QKD7_CEBIM
OG0003417	sp|Q8NC06|ACBD4_HUMAN	tr|A0A2K5QLT0|A0A2K5QLT0_CEBIM
OG0003418	sp|Q14207|NPAT_HUMAN	tr|A0A2K5QN84|A0A2K5QN84_CEBIM
OG0003419	sp|Q9NP97|DLRB1_HUMAN	tr|A0A2K5QNT4|A0A2K5QNT4_CEBIM
OG0003420	sp|Q9H5V9|STEEP_HUMAN	tr|A0A2K5QPX4|A0A2K5QPX4_CEBIM
OG0003421	sp|Q5H8A4|PIGG_HUMAN	tr|A0A2K5QQ78|A0A2K5QQ78_CEBIM
OG0003422	sp|P35080|PROF2_HUMAN	tr|A0A2K5QRT1|A0A2K5QRT1_CEBIM
OG0003423	sp|P28838|AMPL_HUMAN	tr|A0A2K5QTF3|A0A2K5QTF3_CEBIM
OG0003424	sp|Q9UPY8|MARE3_HUMAN	tr|A0A2K5QUU2|A0A2K5QUU2_CEBIM
OG0003425	sp|Q96NI8|ZN570_HUMAN	tr|A0A2K5QVG6|A0A2K5QVG6_CEBIM
OG0003426	sp|A8MUP6|GS1L2_HUMAN	tr|A0A2K5QVV2|A0A2K5QVV2_CEBIM
OG0003427	sp|Q5TGI0|FAXC_HUMAN	tr|A0A2K5QX07|A0A2K5QX07_CEBIM
OG0003428	sp|Q8N4T8|CBR4_HUMAN	tr|A0A2K5QX59|A0A2K5QX59_CEBIM
OG0003429	sp|P11308|ERG_HUMAN	tr|A0A2K5QXQ6|A0A2K5QXQ6_CEBIM
OG0003430	sp|Q86UX7|URP2_HUMAN	tr|A0A2K5QY81|A0A2K5QY81_CEBIM
