Orthogroup	Homo_sapiens	Bos_mutus
OG0001660	sp|Q75N03|HAKAI_HUMAN, sp|Q8N7E2|CBLL2_HUMAN	tr|L8I760|L8I760_9CETA
OG0001661	sp|Q15388|TOM20_HUMAN	tr|L8HV57|L8HV57_9CETA, tr|L8I7A4|L8I7A4_9CETA
OG0001662	sp|Q93100|KPBB_HUMAN	tr|L8I856|L8I856_9CETA, tr|L8HTC7|L8HTC7_9CETA
OG0001663	sp|Q9NSY0|NRBP2_HUMAN, sp|Q9UHY1|NRBP_HUMAN	tr|L8IIR1|L8IIR1_9CETA
OG0001664	sp|Q2KHR2|RFX7_HUMAN, sp|P48382|RFX5_HUMAN	tr|L8IKA1|L8IKA1_9CETA
OG0001665	sp|Q6PJE2|POZP3_HUMAN, sp|P21754|ZP3_HUMAN	tr|L8IPE7|L8IPE7_9CETA
OG0001666	sp|P0CF51|TRGC1_HUMAN, sp|P03986|TRGC2_HUMAN	tr|L8IV09|L8IV09_9CETA
OG0001667	sp|P24593|IBP5_HUMAN, sp|P17936|IBP3_HUMAN	tr|L8IWC7|L8IWC7_9CETA
OG0001668	sp|O43147|SGSM2_HUMAN, sp|Q2NKQ1|SGSM1_HUMAN	tr|L8IWX0|L8IWX0_9CETA
OG0001669	sp|B1AK76|SNUFL_HUMAN, sp|Q9Y675|SNURF_HUMAN	tr|L8HS83|L8HS83_9CETA
OG0001670	sp|Q96HD9|ACY3_HUMAN, sp|P45381|ACY2_HUMAN	tr|L8HX33|L8HX33_9CETA
OG0001671	sp|Q96RK1|CITE4_HUMAN, sp|Q99966|CITE1_HUMAN	tr|L8I4X5|L8I4X5_9CETA
OG0001672	sp|Q9P2H5|UBP35_HUMAN, sp|Q8NB14|UBP38_HUMAN	tr|L8I6U6|L8I6U6_9CETA
OG0001673	sp|Q15345|LRC41_HUMAN, sp|Q96HA7|TONSL_HUMAN	tr|L8IF87|L8IF87_9CETA
OG0001675	sp|P05387|RLA2_HUMAN	tr|L8IM91|L8IM91_9CETA, tr|L8HUF0|L8HUF0_9CETA
OG0001676	sp|P98155|VLDLR_HUMAN, sp|P01130|LDLR_HUMAN	tr|L8IX69|L8IX69_9CETA
OG0001677	sp|O14980|XPO1_HUMAN, sp|Q9HAV4|XPO5_HUMAN	tr|L8IXM5|L8IXM5_9CETA
OG0001678	sp|Q9H910|JUPI2_HUMAN, sp|Q9UK76|JUPI1_HUMAN	tr|L8J3R4|L8J3R4_9CETA
OG0001679	sp|Q9Y575|ASB3_HUMAN, sp|Q7Z5J8|ANKAR_HUMAN	tr|L8HT08|L8HT08_9CETA
OG0001681	sp|Q8NG50|RDM1_HUMAN	tr|L8ID57|L8ID57_9CETA, tr|L8HYI0|L8HYI0_9CETA
OG0001682	sp|Q9GZZ1|NAA50_HUMAN	tr|L8HXJ7|L8HXJ7_9CETA, tr|L8IDV2|L8IDV2_9CETA
OG0001683	sp|Q9Y2C9|TLR6_HUMAN, sp|Q15399|TLR1_HUMAN	tr|L8IFD4|L8IFD4_9CETA
OG0001684	sp|Q8NFD2|ANKK1_HUMAN, sp|P57078|RIPK4_HUMAN	tr|L8IPS2|L8IPS2_9CETA
OG0001685	sp|P0CG36|CFC1B_HUMAN, sp|P0CG37|CFC1_HUMAN	tr|L8ISM4|L8ISM4_9CETA
OG0001686	sp|Q9C0C4|SEM4C_HUMAN, sp|Q9NPR2|SEM4B_HUMAN	tr|L8IW22|L8IW22_9CETA
OG0001687	sp|Q9H8S5|CCNP_HUMAN, sp|P14635|CCNB1_HUMAN	tr|L8IX45|L8IX45_9CETA
OG0001688	sp|Q9Y4J8|DTNA_HUMAN, sp|O60941|DTNB_HUMAN	tr|L8IXB2|L8IXB2_9CETA
OG0001689	sp|O95785|WIZ_HUMAN, sp|Q9H582|ZN644_HUMAN	tr|L8HQ54|L8HQ54_9CETA
OG0001690	sp|Q8WV19|SFT2A_HUMAN, sp|O95562|SFT2B_HUMAN	tr|L8HRX5|L8HRX5_9CETA
OG0001691	sp|Q5JU69|TOR2A_HUMAN, sp|Q9NXH8|TOR4A_HUMAN	tr|L8I9T8|L8I9T8_9CETA
OG0001692	sp|Q9BWW8|APOL6_HUMAN, sp|Q9BWW9|APOL5_HUMAN	tr|L8IEH9|L8IEH9_9CETA
OG0001693	sp|P49914|MTHFS_HUMAN	tr|L8IXJ3|L8IXJ3_9CETA, tr|L8IT95|L8IT95_9CETA
OG0001694	sp|O75182|SIN3B_HUMAN, sp|Q96ST3|SIN3A_HUMAN	tr|L8IUY6|L8IUY6_9CETA
OG0001695	sp|Q8IXK0|PHC2_HUMAN, sp|Q8NDX5|PHC3_HUMAN	tr|L8IV12|L8IV12_9CETA
OG0001696	sp|O95970|LGI1_HUMAN, sp|Q8N145|LGI3_HUMAN	tr|L8IY24|L8IY24_9CETA
OG0001697	sp|P02708|ACHA_HUMAN, sp|P32297|ACHA3_HUMAN	tr|L8J269|L8J269_9CETA
OG0001698	sp|Q9UPI3|FLVC2_HUMAN	tr|L8HL76|L8HL76_9CETA, tr|L8HJV7|L8HJV7_9CETA
OG0001699	sp|Q96BM0|I27L1_HUMAN, sp|P40305|IFI27_HUMAN	tr|L8HMZ8|L8HMZ8_9CETA
OG0001700	sp|P53396|ACLY_HUMAN, sp|P53597|SUCA_HUMAN	tr|L8HS63|L8HS63_9CETA
OG0001701	sp|P60022|DEFB1_HUMAN	tr|L8J5W3|L8J5W3_9CETA, tr|L8HUC8|L8HUC8_9CETA
OG0001702	sp|O15090|ZN536_HUMAN, sp|Q92618|ZN516_HUMAN	tr|L8HYN5|L8HYN5_9CETA
OG0001703	sp|P49747|COMP_HUMAN	tr|L8I8I3|L8I8I3_9CETA, tr|L8IHJ6|L8IHJ6_9CETA
OG0001704	sp|Q9NPF2|CHSTB_HUMAN, sp|Q8NET6|CHSTD_HUMAN	tr|L8ICU2|L8ICU2_9CETA
OG0001705	sp|P14415|AT1B2_HUMAN, sp|P05026|AT1B1_HUMAN	tr|L8IL27|L8IL27_9CETA
OG0001706	sp|P11413|G6PD_HUMAN, sp|O95479|G6PE_HUMAN	tr|L8ISV7|L8ISV7_9CETA
OG0001707	sp|Q9BZJ8|GPR61_HUMAN, sp|Q9BZJ7|GPR62_HUMAN	tr|L8IWL3|L8IWL3_9CETA
OG0001708	sp|Q13257|MD2L1_HUMAN	tr|L8HST1|L8HST1_9CETA, tr|L8I8M8|L8I8M8_9CETA
OG0001709	sp|Q495A1|TIGIT_HUMAN, sp|Q96NY8|NECT4_HUMAN	tr|L8HT17|L8HT17_9CETA
OG0001710	sp|Q6ZVZ8|ASB18_HUMAN, sp|Q8WXI3|ASB10_HUMAN	tr|L8I5J1|L8I5J1_9CETA
OG0001711	sp|Q8IUH4|ZDH13_HUMAN, sp|Q8IUH5|ZDH17_HUMAN	tr|L8I8S4|L8I8S4_9CETA
OG0001712	sp|Q9GZQ6|NPFF1_HUMAN, sp|Q9Y5X5|NPFF2_HUMAN	tr|L8IGQ1|L8IGQ1_9CETA
OG0001713	sp|P51808|DYLT3_HUMAN	tr|L8IZX9|L8IZX9_9CETA, tr|L8J225|L8J225_9CETA
OG0001714	sp|P10275|ANDR_HUMAN	tr|L8IWH8|L8IWH8_9CETA, tr|L8J231|L8J231_9CETA
OG0001715	sp|Q7L0R7|RNF44_HUMAN, sp|Q9H0F5|RNF38_HUMAN	tr|L8HSY1|L8HSY1_9CETA
OG0001716	sp|Q86VQ6|TRXR3_HUMAN, sp|Q16881|TRXR1_HUMAN	tr|L8HU54|L8HU54_9CETA
OG0001717	sp|Q969E8|TSR2_HUMAN	tr|L8IES0|L8IES0_9CETA, tr|L8HXI1|L8HXI1_9CETA
OG0001718	sp|Q8WW52|F151A_HUMAN	tr|L8HZ00|L8HZ00_9CETA, tr|L8IGL6|L8IGL6_9CETA
OG0001719	sp|Q76B58|BRNP3_HUMAN, sp|Q9C0B6|BRNP2_HUMAN	tr|L8I0X8|L8I0X8_9CETA
OG0001720	sp|P61966|AP1S1_HUMAN, sp|P56377|AP1S2_HUMAN	tr|L8I6V0|L8I6V0_9CETA
OG0001721	sp|P20226|TBP_HUMAN	tr|L8IA36|L8IA36_9CETA, tr|L8HST9|L8HST9_9CETA
OG0001722	sp|Q14449|GRB14_HUMAN, sp|Q14451|GRB7_HUMAN	tr|L8ILS1|L8ILS1_9CETA
OG0001723	sp|Q14106|TOB2_HUMAN, sp|P50616|TOB1_HUMAN	tr|L8IV39|L8IV39_9CETA
OG0001724	sp|P09466|PAEP_HUMAN	tr|L8J1Z0|L8J1Z0_9CETA, tr|L8IYC3|L8IYC3_9CETA
OG0001725	sp|P11137|MTAP2_HUMAN, sp|P10636|TAU_HUMAN	tr|L8IZA0|L8IZA0_9CETA
OG0001726	sp|Q8N468|MFD4A_HUMAN, sp|Q5TF39|MFS4B_HUMAN	tr|L8HS25|L8HS25_9CETA
OG0001727	sp|A0A1B0GVZ2|F240B_HUMAN, sp|A0A1B0GVK7|F240A_HUMAN	tr|L8I3B5|L8I3B5_9CETA
OG0001728	sp|P51003|PAPOA_HUMAN, sp|Q9NRJ5|PAPOB_HUMAN	tr|L8I4Y2|L8I4Y2_9CETA
OG0001729	sp|Q5JUK9|PAGE3_HUMAN	tr|L8I571|L8I571_9CETA, tr|L8IFQ9|L8IFQ9_9CETA
OG0001731	sp|Q6ZTQ4|CDHR3_HUMAN, sp|A6H8M9|CDHR4_HUMAN	tr|L8I9S5|L8I9S5_9CETA
OG0001732	sp|Q8IYN6|UBAD2_HUMAN, sp|Q8TB05|UBAD1_HUMAN	tr|L8HSY9|L8HSY9_9CETA
OG0001733	sp|Q9Y6I8|PXMP4_HUMAN	tr|L8HYJ3|L8HYJ3_9CETA, tr|L8IHB2|L8IHB2_9CETA
OG0001734	sp|O60487|MPZL2_HUMAN	tr|L8IIQ5|L8IIQ5_9CETA, tr|L8IRL4|L8IRL4_9CETA
OG0001735	sp|Q8TAE6|PP14C_HUMAN, sp|Q96C90|PP14B_HUMAN	tr|L8IJZ3|L8IJZ3_9CETA
OG0001736	sp|P35372|OPRM_HUMAN, sp|P41145|OPRK_HUMAN	tr|L8IRS7|L8IRS7_9CETA
OG0001737	sp|P60866|RS20_HUMAN	tr|L8IDY8|L8IDY8_9CETA, tr|L8IXF0|L8IXF0_9CETA
OG0001738	sp|Q96DT7|ZBT10_HUMAN, sp|Q86UZ6|ZBT46_HUMAN	tr|L8HN76|L8HN76_9CETA
OG0001739	sp|Q09472|EP300_HUMAN, sp|Q92793|CBP_HUMAN	tr|L8I880|L8I880_9CETA
OG0001740	sp|Q9NR56|MBNL1_HUMAN, sp|Q5VZF2|MBNL2_HUMAN	tr|L8IDD0|L8IDD0_9CETA
OG0001741	sp|Q96S79|RSLAB_HUMAN, sp|Q92737|RSLAA_HUMAN	tr|L8IEH8|L8IEH8_9CETA
OG0001742	sp|Q9UJD0|RIMS3_HUMAN	tr|L8ILE6|L8ILE6_9CETA, tr|L8I305|L8I305_9CETA
OG0001743	sp|Q8N8A2|ANR44_HUMAN	tr|L8HQ22|L8HQ22_9CETA, tr|L8INQ8|L8INQ8_9CETA
OG0001744	sp|Q9NWC5|TM45A_HUMAN	tr|L8IZ40|L8IZ40_9CETA, tr|L8IVL3|L8IVL3_9CETA
OG0001745	sp|P62081|RS7_HUMAN	tr|L8IZV7|L8IZV7_9CETA, tr|L8J145|L8J145_9CETA
OG0001746	sp|Q9UGM5|FETUB_HUMAN, sp|P04196|HRG_HUMAN	tr|L8HN27|L8HN27_9CETA
OG0001747	sp|O75896|TUSC2_HUMAN	tr|L8I1A0|L8I1A0_9CETA, tr|L8ISW0|L8ISW0_9CETA
OG0001748	sp|Q6UXY1|BI2L2_HUMAN, sp|Q9UHR4|BI2L1_HUMAN	tr|L8I3R2|L8I3R2_9CETA
OG0001749	sp|Q9P0N9|TBCD7_HUMAN	tr|L8J3W2|L8J3W2_9CETA, tr|L8I3W7|L8I3W7_9CETA
OG0001750	sp|Q17R55|F187B_HUMAN	tr|L8IIG1|L8IIG1_9CETA, tr|L8IHR5|L8IHR5_9CETA
OG0001751	sp|O95926|SYF2_HUMAN	tr|L8II83|L8II83_9CETA, tr|L8IIX8|L8IIX8_9CETA
OG0001752	sp|O75400|PR40A_HUMAN, sp|Q6NWY9|PR40B_HUMAN	tr|L8IIF4|L8IIF4_9CETA
OG0001753	sp|Q14699|RFTN1_HUMAN, sp|Q52LD8|RFTN2_HUMAN	tr|L8IKW6|L8IKW6_9CETA
OG0001754	sp|O14681|EI24_HUMAN	tr|L8IMR4|L8IMR4_9CETA, tr|L8I0I8|L8I0I8_9CETA
OG0001755	sp|Q96SB3|NEB2_HUMAN	tr|L8IWE1|L8IWE1_9CETA, tr|L8HQG2|L8HQG2_9CETA
OG0001756	sp|Q6N021|TET2_HUMAN, sp|Q8NFU7|TET1_HUMAN	tr|L8IXU1|L8IXU1_9CETA
OG0001757	sp|O60682|MUSC_HUMAN, sp|O43680|TCF21_HUMAN	tr|L8J207|L8J207_9CETA
OG0001758	sp|O95292|VAPB_HUMAN	tr|L8HKX8|L8HKX8_9CETA, tr|L8J358|L8J358_9CETA
OG0001759	sp|Q99645|EPYC_HUMAN, sp|P20774|MIME_HUMAN	tr|L8HPM2|L8HPM2_9CETA
OG0001760	sp|Q92738|US6NL_HUMAN	tr|L8HX19|L8HX19_9CETA, tr|L8IUB4|L8IUB4_9CETA
OG0001761	sp|Q9HC78|ZBT20_HUMAN, sp|Q96K62|ZBT45_HUMAN	tr|L8HZB5|L8HZB5_9CETA
OG0001762	sp|Q9NYB9|ABI2_HUMAN	tr|L8I962|L8I962_9CETA, tr|L8I1U6|L8I1U6_9CETA
OG0001763	sp|Q6ZNJ1|NBEL2_HUMAN, sp|Q6ZS30|NBEL1_HUMAN	tr|L8I226|L8I226_9CETA
OG0001764	sp|Q9BVA0|KTNB1_HUMAN	tr|L8IXZ1|L8IXZ1_9CETA, tr|L8IB17|L8IB17_9CETA
OG0001765	sp|P51959|CCNG1_HUMAN	tr|L8ICK1|L8ICK1_9CETA, tr|L8IYN7|L8IYN7_9CETA
OG0001766	sp|Q53FA7|QORX_HUMAN, sp|P49327|FAS_HUMAN	tr|L8IIL6|L8IIL6_9CETA
OG0001767	sp|P55196|AFAD_HUMAN, sp|Q9HAP6|LIN7B_HUMAN	tr|L8IKM9|L8IKM9_9CETA
OG0001768	sp|Q8IX29|FBX16_HUMAN	tr|L8IDS5|L8IDS5_9CETA, tr|L8IQ96|L8IQ96_9CETA
OG0001770	sp|Q8N682|DRAM1_HUMAN, sp|Q6UX65|DRAM2_HUMAN	tr|L8HT28|L8HT28_9CETA
OG0001771	sp|Q14155|ARHG7_HUMAN, sp|Q494U1|PKHN1_HUMAN	tr|L8I178|L8I178_9CETA
OG0001772	sp|Q6PP77|XKR2_HUMAN, sp|Q5GH77|XKR3_HUMAN	tr|L8I8Q3|L8I8Q3_9CETA
OG0001773	sp|P84103|SRSF3_HUMAN, sp|Q16629|SRSF7_HUMAN	tr|L8IN63|L8IN63_9CETA
OG0001775	sp|Q8N4C7|STX19_HUMAN, sp|O75558|STX11_HUMAN	tr|L8IZ02|L8IZ02_9CETA
OG0001776	sp|Q92614|MY18A_HUMAN, sp|Q8IUG5|MY18B_HUMAN	tr|L8IZ35|L8IZ35_9CETA
OG0001777	sp|A0A1B0GWK0|PVLEF_HUMAN, sp|P20472|PRVA_HUMAN	tr|L8J4R7|L8J4R7_9CETA
OG0001778	sp|Q99426|TBCB_HUMAN, sp|Q14203|DCTN1_HUMAN	tr|L8HTP9|L8HTP9_9CETA
OG0001779	sp|Q6RSH7|VHLL_HUMAN, sp|P40337|VHL_HUMAN	tr|L8HW12|L8HW12_9CETA
OG0001780	sp|Q8TDR4|TCP1L_HUMAN, tr|J3QSS5|J3QSS5_HUMAN	tr|L8HXZ7|L8HXZ7_9CETA
OG0001781	sp|Q13474|DRP2_HUMAN	tr|L8IBB6|L8IBB6_9CETA, tr|L8I8Q9|L8I8Q9_9CETA
OG0001782	sp|Q13492|PICAL_HUMAN	tr|L8IBT0|L8IBT0_9CETA, tr|L8I3K5|L8I3K5_9CETA
OG0001783	sp|P35548|MSX2_HUMAN	tr|L8IE96|L8IE96_9CETA, tr|L8ISB3|L8ISB3_9CETA
OG0001784	sp|Q8NCW5|NNRE_HUMAN, sp|A6XGL0|YJEN3_HUMAN	tr|L8IFI8|L8IFI8_9CETA
OG0001785	sp|P32238|CCKAR_HUMAN, sp|Q99680|GPR22_HUMAN	tr|L8IJY1|L8IJY1_9CETA
OG0001786	sp|Q12794|HYAL1_HUMAN, sp|Q2M3T9|HYAL4_HUMAN	tr|L8IPN4|L8IPN4_9CETA
OG0001787	sp|Q9UKP5|ATS6_HUMAN, sp|Q9H324|ATS10_HUMAN	tr|L8IQ76|L8IQ76_9CETA
OG0001788	sp|Q86UX6|ST32C_HUMAN, sp|Q9NY57|ST32B_HUMAN	tr|L8IRT0|L8IRT0_9CETA
OG0001789	sp|P20338|RAB4A_HUMAN, sp|P61018|RAB4B_HUMAN	tr|L8IU43|L8IU43_9CETA
OG0001790	sp|Q14088|RB33A_HUMAN, sp|Q3YEC7|RABL6_HUMAN	tr|L8HTH8|L8HTH8_9CETA
OG0001791	sp|Q8WXR4|MYO3B_HUMAN, sp|Q8NEV4|MYO3A_HUMAN	tr|L8HU05|L8HU05_9CETA
OG0001792	sp|P17707|DCAM_HUMAN	tr|L8HYJ9|L8HYJ9_9CETA, tr|L8IUU1|L8IUU1_9CETA
OG0001793	sp|A8MWE9|EFCB8_HUMAN	tr|L8J3S0|L8J3S0_9CETA, tr|L8I0L7|L8I0L7_9CETA
OG0001794	sp|O15239|NDUA1_HUMAN	tr|L8J4Q6|L8J4Q6_9CETA, tr|L8IF67|L8IF67_9CETA
OG0001795	sp|Q8IYT3|CC170_HUMAN	tr|L8IHN4|L8IHN4_9CETA, tr|L8ISQ4|L8ISQ4_9CETA
OG0001796	sp|P29475|NOS1_HUMAN, sp|P29474|NOS3_HUMAN	tr|L8J2F6|L8J2F6_9CETA
OG0001799	sp|Q8TCI5|PIFO_HUMAN	tr|L8HZM1|L8HZM1_9CETA, tr|L8I0N2|L8I0N2_9CETA
OG0001800	sp|Q8NGC5|OR6J1_HUMAN, sp|Q8NH40|OR6S1_HUMAN	tr|L8I706|L8I706_9CETA
OG0001801	sp|O75556|SG2A1_HUMAN, sp|Q13296|SG2A2_HUMAN	tr|L8I868|L8I868_9CETA
OG0001802	sp|Q5VWI1|TCRGL_HUMAN, sp|O14776|TCRG1_HUMAN	tr|L8IDF8|L8IDF8_9CETA
OG0001803	sp|O95201|ZN205_HUMAN	tr|L8IGI2|L8IGI2_9CETA, tr|L8J215|L8J215_9CETA
OG0001804	sp|Q9Y657|SPIN1_HUMAN	tr|L8IEP0|L8IEP0_9CETA, tr|L8IKE8|L8IKE8_9CETA
OG0001805	sp|Q01959|SC6A3_HUMAN, sp|P23975|SC6A2_HUMAN	tr|L8ITG0|L8ITG0_9CETA
OG0001806	sp|Q96FX8|PERP_HUMAN	tr|L8IUF9|L8IUF9_9CETA, tr|L8IY48|L8IY48_9CETA
OG0001807	sp|O95476|CNEP1_HUMAN	tr|L8HQT6|L8HQT6_9CETA, tr|L8IZE5|L8IZE5_9CETA
OG0001808	sp|Q5VT79|AXA81_HUMAN, sp|P13928|ANXA8_HUMAN	tr|L8HNN9|L8HNN9_9CETA
OG0001810	sp|Q93096|TP4A1_HUMAN	tr|L8IZS3|L8IZS3_9CETA, tr|L8I5G0|L8I5G0_9CETA
OG0001811	sp|Q9Y282|ERGI3_HUMAN, sp|Q96RQ1|ERGI2_HUMAN	tr|L8IAQ9|L8IAQ9_9CETA
OG0001812	sp|Q8IUI8|CRLF3_HUMAN	tr|L8IGS7|L8IGS7_9CETA, tr|L8IGS2|L8IGS2_9CETA
OG0001813	sp|Q8NI22|MCFD2_HUMAN	tr|L8ILR7|L8ILR7_9CETA, tr|L8IID8|L8IID8_9CETA
OG0001814	sp|Q9UI30|TR112_HUMAN	tr|L8IV19|L8IV19_9CETA, tr|L8ING4|L8ING4_9CETA
OG0001815	sp|O43474|KLF4_HUMAN, sp|Q9Y5W3|KLF2_HUMAN	tr|L8ISG4|L8ISG4_9CETA
OG0001816	sp|O14867|BACH1_HUMAN, sp|Q9BYV9|BACH2_HUMAN	tr|L8IYI3|L8IYI3_9CETA
OG0001817	sp|Q9UMF0|ICAM5_HUMAN	tr|L8I7C8|L8I7C8_9CETA, tr|L8HM70|L8HM70_9CETA
OG0001818	sp|Q9UJU6|DBNL_HUMAN, sp|Q16643|DREB_HUMAN	tr|L8I1S4|L8I1S4_9CETA
OG0001819	sp|Q9NZB2|F120A_HUMAN, sp|Q5T035|CI129_HUMAN	tr|L8I6Z7|L8I6Z7_9CETA
OG0001820	sp|Q9HBT6|CAD20_HUMAN	tr|L8IA07|L8IA07_9CETA, tr|L8I422|L8I422_9CETA
OG0001821	sp|Q5VZ89|DEN4C_HUMAN, sp|Q7Z401|MYCPP_HUMAN	tr|L8IB01|L8IB01_9CETA
OG0001822	sp|O75891|AL1L1_HUMAN, sp|Q3SY69|AL1L2_HUMAN	tr|L8IBZ7|L8IBZ7_9CETA
OG0001823	sp|Q9NZC9|SMAL1_HUMAN, sp|Q5FWF4|ZRAB3_HUMAN	tr|L8IC07|L8IC07_9CETA
OG0001824	sp|O60493|SNX3_HUMAN, sp|Q7Z7A4|PXK_HUMAN	tr|L8IEN8|L8IEN8_9CETA
OG0001825	sp|Q5EBL8|PDZ11_HUMAN	tr|L8IHM5|L8IHM5_9CETA, tr|L8I8L5|L8I8L5_9CETA
OG0001826	sp|P05093|CP17A_HUMAN	tr|L8J3G2|L8J3G2_9CETA, tr|L8J163|L8J163_9CETA
OG0001827	sp|P58397|ATS12_HUMAN, sp|Q9UKP4|ATS7_HUMAN	tr|L8J3V8|L8J3V8_9CETA
OG0001828	sp|Q5VUB5|F1711_HUMAN, sp|A8MVW0|F1712_HUMAN	tr|L8HNY4|L8HNY4_9CETA
OG0001829	sp|Q6V1P9|PCD23_HUMAN, sp|Q96JQ0|PCD16_HUMAN	tr|L8HUU1|L8HUU1_9CETA
OG0001830	sp|Q9H244|P2Y12_HUMAN, sp|Q9BPV8|P2Y13_HUMAN	tr|L8I2K9|L8I2K9_9CETA
OG0001831	sp|Q13185|CBX3_HUMAN	tr|L8I4X6|L8I4X6_9CETA, tr|L8I6Q5|L8I6Q5_9CETA
OG0001832	sp|Q6VVB1|NHLC1_HUMAN, sp|Q13049|TRI32_HUMAN	tr|L8IBE7|L8IBE7_9CETA
OG0001833	sp|P26447|S10A4_HUMAN	tr|L8IBR4|L8IBR4_9CETA, tr|L8HPQ3|L8HPQ3_9CETA
OG0001834	sp|P20142|PEPC_HUMAN	tr|L8IT38|L8IT38_9CETA, tr|L8IIB6|L8IIB6_9CETA
OG0001835	sp|Q99081|HTF4_HUMAN, sp|P15884|ITF2_HUMAN	tr|L8IKB4|L8IKB4_9CETA
OG0001836	sp|Q8IUE6|H2A2B_HUMAN, sp|P16104|H2AX_HUMAN	tr|L8IKS0|L8IKS0_9CETA
OG0001837	sp|Q6VY07|PACS1_HUMAN, sp|Q86VP3|PACS2_HUMAN	tr|L8IMD6|L8IMD6_9CETA
OG0001838	sp|Q9BXX0|EMIL2_HUMAN, sp|Q9NT22|EMIL3_HUMAN	tr|L8INE0|L8INE0_9CETA
OG0001839	sp|Q9C0K0|BC11B_HUMAN, sp|Q9H165|BC11A_HUMAN	tr|L8IUT2|L8IUT2_9CETA
OG0001840	sp|Q7Z7G0|TARSH_HUMAN, sp|Q4ZHG4|FNDC1_HUMAN	tr|L8IV32|L8IV32_9CETA
OG0001841	sp|P08236|BGLR_HUMAN, sp|Q6P575|BGP11_HUMAN	tr|L8IVJ7|L8IVJ7_9CETA
OG0001842	sp|P53985|MOT1_HUMAN	tr|L8J1V0|L8J1V0_9CETA, tr|L8J1D9|L8J1D9_9CETA
OG0001843	sp|Q9NSK7|CS012_HUMAN	tr|L8HL35|L8HL35_9CETA, tr|L8IBW1|L8IBW1_9CETA
OG0001844	sp|Q8N4L1|T151A_HUMAN, sp|Q8IW70|T151B_HUMAN	tr|L8I9U0|L8I9U0_9CETA
OG0001845	sp|Q8NE35|CPEB3_HUMAN, sp|Q7Z5Q1|CPEB2_HUMAN	tr|L8IC95|L8IC95_9CETA
OG0001846	sp|Q07820|MCL1_HUMAN, sp|Q07812|BAX_HUMAN	tr|L8IM55|L8IM55_9CETA
OG0001847	sp|P18440|ARY1_HUMAN, sp|P11245|ARY2_HUMAN	tr|L8IQ74|L8IQ74_9CETA
OG0001848	sp|Q96JY6|PDLI2_HUMAN	tr|L8IXG1|L8IXG1_9CETA, tr|L8IJI1|L8IJI1_9CETA
OG0001849	sp|Q5TB30|DEP1A_HUMAN, sp|Q8WUY9|DEP1B_HUMAN	tr|L8IZ42|L8IZ42_9CETA
OG0001850	sp|Q9Y3D2|MSRB2_HUMAN, sp|Q8IXL7|MSRB3_HUMAN	tr|L8HMS9|L8HMS9_9CETA
OG0001851	sp|Q99856|ARI3A_HUMAN, sp|A6NKF2|ARI3C_HUMAN	tr|L8HRY7|L8HRY7_9CETA
OG0001852	sp|Q8NG41|NPB_HUMAN, sp|Q8N729|NPW_HUMAN	tr|L8HZN2|L8HZN2_9CETA
OG0001853	sp|Q9NRP2|COXM2_HUMAN	tr|L8I1F4|L8I1F4_9CETA, tr|L8HUI6|L8HUI6_9CETA
OG0001855	sp|Q8N5C8|TAB3_HUMAN, sp|Q9NYJ8|TAB2_HUMAN	tr|L8ID72|L8ID72_9CETA
OG0001856	sp|A8MYZ5|IQCF6_HUMAN	tr|L8IEU1|L8IEU1_9CETA, tr|L8IEX8|L8IEX8_9CETA
OG0001857	sp|Q96PN6|ADCYA_HUMAN	tr|L8IG62|L8IG62_9CETA, tr|L8IH93|L8IH93_9CETA
OG0001858	sp|Q5TZF3|ANR45_HUMAN, sp|P11021|BIP_HUMAN	tr|L8IPP0|L8IPP0_9CETA
OG0001859	sp|Q16514|TAF12_HUMAN	tr|L8IV72|L8IV72_9CETA, tr|L8I8D6|L8I8D6_9CETA
OG0001860	sp|Q9NYW5|TA2R4_HUMAN, sp|P59536|T2R41_HUMAN	tr|L8J691|L8J691_9CETA
OG0001861	sp|Q96E17|RAB3C_HUMAN, sp|P20336|RAB3A_HUMAN	tr|L8HZ86|L8HZ86_9CETA
OG0001862	sp|Q99675|CGRF1_HUMAN, sp|Q9BY78|RNF26_HUMAN	tr|L8I2R5|L8I2R5_9CETA
OG0001863	sp|O00483|NDUA4_HUMAN	tr|L8HRA0|L8HRA0_9CETA, tr|L8IF32|L8IF32_9CETA
OG0001864	sp|Q9H6Q3|SLAP2_HUMAN, sp|Q13239|SLAP1_HUMAN	tr|L8IL21|L8IL21_9CETA
OG0001865	sp|P55073|IOD3_HUMAN, sp|P49895|IOD1_HUMAN	tr|L8IM01|L8IM01_9CETA
OG0001866	sp|Q9Y5Y3|GPR45_HUMAN, sp|Q9BZJ6|GPR63_HUMAN	tr|L8IRB8|L8IRB8_9CETA
OG0001867	sp|Q7RTU9|STRC_HUMAN, sp|A6NGW2|STRCL_HUMAN	tr|L8IT27|L8IT27_9CETA
OG0001868	sp|P21145|MAL_HUMAN	tr|L8ISK3|L8ISK3_9CETA, tr|L8IVZ9|L8IVZ9_9CETA
OG0001869	sp|P29122|PCSK6_HUMAN, sp|Q92824|PCSK5_HUMAN	tr|L8IXP9|L8IXP9_9CETA
OG0001870	sp|Q63HN8|RN213_HUMAN	tr|L8IZU2|L8IZU2_9CETA, tr|L8HUU6|L8HUU6_9CETA
