Orthogroup	Homo_sapiens	Sapajus_apella
OG0001802	sp|Q86U42|PABP2_HUMAN, sp|A6NDY0|EPAB2_HUMAN	tr|A0A6J3GU48|A0A6J3GU48_SAPAP
OG0001803	sp|O00519|FAAH1_HUMAN	tr|A0A6J3FCG4|A0A6J3FCG4_SAPAP, tr|A0A6J3FCX8|A0A6J3FCX8_SAPAP
OG0001804	sp|O95968|SG1D1_HUMAN, sp|P11684|UTER_HUMAN	tr|A0A6J3I7P9|A0A6J3I7P9_SAPAP
OG0001805	sp|Q8WTV0|SCRB1_HUMAN	tr|A0A6J3IAL7|A0A6J3IAL7_SAPAP, tr|A0A6J3GET3|A0A6J3GET3_SAPAP
OG0001806	sp|Q96RE9|ZN300_HUMAN	tr|A0A6J3G4H6|A0A6J3G4H6_SAPAP, tr|A0A6J3FL73|A0A6J3FL73_SAPAP
OG0001807	sp|Q9BZ68|FR8P1_HUMAN, sp|Q9BZ67|FRMD8_HUMAN	tr|A0A6J3I9U7|A0A6J3I9U7_SAPAP
OG0001808	sp|P42771|CDN2A_HUMAN, sp|P42772|CDN2B_HUMAN	tr|A0A6J3JM04|A0A6J3JM04_SAPAP
OG0001810	sp|O95639|CPSF4_HUMAN, sp|A6NMK7|CPS4L_HUMAN	tr|A0A6J3GWS1|A0A6J3GWS1_SAPAP
OG0001811	sp|P0C7V7|SC11B_HUMAN, sp|P67812|SC11A_HUMAN	tr|A0A6J3GTA1|A0A6J3GTA1_SAPAP
OG0001812	sp|P15104|GLNA_HUMAN	tr|A0A6J3IX26|A0A6J3IX26_SAPAP, tr|A0A6J3J1H2|A0A6J3J1H2_SAPAP
OG0001813	sp|Q6UWW0|LCN15_HUMAN, sp|Q6ZST4|LCNL1_HUMAN	tr|A0A6J3GIK8|A0A6J3GIK8_SAPAP
OG0001814	sp|A0A024RBG1|NUD4B_HUMAN, sp|Q9NZJ9|NUDT4_HUMAN	tr|A0A6J3JF99|A0A6J3JF99_SAPAP
OG0001815	sp|P05000|IFNW1_HUMAN	tr|A0A6J3JM07|A0A6J3JM07_SAPAP, tr|A0A6J3JMJ1|A0A6J3JMJ1_SAPAP
OG0001816	sp|Q9NS71|GKN1_HUMAN, sp|P0CG01|GKN3_HUMAN	tr|A0A6J3J0A4|A0A6J3J0A4_SAPAP
OG0001817	sp|P10153|RNAS2_HUMAN, sp|P12724|ECP_HUMAN	tr|A0A6J3F8G6|A0A6J3F8G6_SAPAP
OG0001818	sp|Q15185|TEBP_HUMAN	tr|A0A6J3IJA2|A0A6J3IJA2_SAPAP, tr|A0A6J3IUT5|A0A6J3IUT5_SAPAP
OG0001819	sp|O15151|MDM4_HUMAN	tr|A0A6J3EVF7|A0A6J3EVF7_SAPAP, tr|A0A6J3IQH7|A0A6J3IQH7_SAPAP
OG0001820	sp|O15269|SPTC1_HUMAN	tr|A0A6J3GEF6|A0A6J3GEF6_SAPAP, tr|A0A6J3FNF5|A0A6J3FNF5_SAPAP
OG0001821	sp|P0CG37|CFC1_HUMAN, sp|P0CG36|CFC1B_HUMAN	tr|A0A6J3GP03|A0A6J3GP03_SAPAP
OG0001822	sp|Q9UBD3|XCL2_HUMAN, sp|P47992|XCL1_HUMAN	tr|A0A6J3IXS3|A0A6J3IXS3_SAPAP
OG0001823	sp|Q6UXH8|CCBE1_HUMAN	tr|A0A6J3J563|A0A6J3J563_SAPAP, tr|A0A6J3GGT5|A0A6J3GGT5_SAPAP
OG0001824	sp|Q9NQW5|PRDM7_HUMAN, sp|Q9NQV7|PRDM9_HUMAN	tr|A0A6J3HHU5|A0A6J3HHU5_SAPAP
OG0001825	sp|O94993|SOX30_HUMAN	tr|A0A6J3GBK4|A0A6J3GBK4_SAPAP, tr|A0A6J3FKT4|A0A6J3FKT4_SAPAP
OG0001826	sp|Q9UBD0|HSFX1_HUMAN, sp|Q96LI6|HSFY1_HUMAN	tr|A0A6J3GQI0|A0A6J3GQI0_SAPAP
OG0001827	sp|Q5SQS8|CJ120_HUMAN	tr|A0A6J3HCK1|A0A6J3HCK1_SAPAP, tr|A0A6J3I5E7|A0A6J3I5E7_SAPAP
OG0001828	sp|P0C866|F91A2_HUMAN, sp|Q658Y4|F91A1_HUMAN	tr|A0A6J3FTC8|A0A6J3FTC8_SAPAP
OG0001829	sp|O14788|TNF11_HUMAN, sp|Q6UY13|YB003_HUMAN	tr|A0A6J3J944|A0A6J3J944_SAPAP
OG0001830	sp|P08670|VIME_HUMAN	tr|A0A6J3HEL2|A0A6J3HEL2_SAPAP, tr|A0A6J3F3B4|A0A6J3F3B4_SAPAP
OG0001831	sp|O15260|SURF4_HUMAN	tr|A0A6J3GGA6|A0A6J3GGA6_SAPAP, tr|A0A6J3GIQ8|A0A6J3GIQ8_SAPAP
OG0001832	sp|P0DTL6|ZTRF1_HUMAN	tr|A0A6J3F221|A0A6J3F221_SAPAP, tr|A0A6J3G4J3|A0A6J3G4J3_SAPAP
OG0001833	sp|Q3B820|F161A_HUMAN	tr|A0A6J3IZB4|A0A6J3IZB4_SAPAP, tr|A0A6J3HYH7|A0A6J3HYH7_SAPAP
OG0001834	sp|Q8IUE1|TF2LX_HUMAN, sp|Q8IUE0|TF2LY_HUMAN	tr|A0A6J3G956|A0A6J3G956_SAPAP
OG0001835	sp|Q8IXX5|T183A_HUMAN, sp|Q1AE95|T183B_HUMAN	tr|A0A6J3IQ85|A0A6J3IQ85_SAPAP
OG0001836	sp|Q96G79|S35A4_HUMAN	tr|A0A6J3H6D7|A0A6J3H6D7_SAPAP, tr|A0A6J3FLZ9|A0A6J3FLZ9_SAPAP
OG0001837	sp|Q9Y237|PIN4_HUMAN	tr|A0A6J3H7Q4|A0A6J3H7Q4_SAPAP, tr|A0A6J3IX69|A0A6J3IX69_SAPAP
OG0001838	sp|P09493|TPM1_HUMAN, sp|P06753|TPM3_HUMAN	tr|A0A6J3GT00|A0A6J3GT00_SAPAP
OG0001839	sp|Q6ZQV5|ZN788_HUMAN, sp|Q15973|ZN124_HUMAN	tr|A0A6J3EXV6|A0A6J3EXV6_SAPAP
OG0001840	sp|Q2M385|MPEG1_HUMAN	tr|A0A6J3I5Z7|A0A6J3I5Z7_SAPAP, tr|A0A6J3I6Q7|A0A6J3I6Q7_SAPAP
OG0001841	sp|Q8IYB7|DI3L2_HUMAN	tr|A0A6J3HVU8|A0A6J3HVU8_SAPAP, tr|A0A6J3HTH7|A0A6J3HTH7_SAPAP
OG0001842	sp|Q8NHV9|RHXF1_HUMAN	tr|A0A6J3G948|A0A6J3G948_SAPAP, tr|A0A6J3G7W7|A0A6J3G7W7_SAPAP
OG0001843	sp|Q8WWL2|SPIR2_HUMAN	tr|A0A6J3HAH2|A0A6J3HAH2_SAPAP, tr|A0A6J3IF72|A0A6J3IF72_SAPAP
OG0001844	sp|Q9H3R0|KDM4C_HUMAN	tr|A0A6J3IX37|A0A6J3IX37_SAPAP, tr|A0A6J3HDT0|A0A6J3HDT0_SAPAP
OG0001845	sp|Q9Y4W6|AFG32_HUMAN	tr|A0A6J3J4J8|A0A6J3J4J8_SAPAP, tr|A0A6J3IE85|A0A6J3IE85_SAPAP
OG0001846	sp|Q5SW79|CE170_HUMAN, sp|Q96L14|C170L_HUMAN	tr|A0A6J3EY72|A0A6J3EY72_SAPAP
OG0001847	sp|Q5T4W7|ARTN_HUMAN, sp|O60542|PSPN_HUMAN	tr|A0A6J3FQD7|A0A6J3FQD7_SAPAP
OG0001848	sp|Q5VZI3|TM268_HUMAN	tr|A0A6J3HEL3|A0A6J3HEL3_SAPAP, tr|A0A6J3HDP4|A0A6J3HDP4_SAPAP
OG0001849	sp|Q9UQ88|CD11A_HUMAN, sp|P21127|CD11B_HUMAN	tr|A0A6J3GJN9|A0A6J3GJN9_SAPAP
OG0001850	sp|O75822|EIF3J_HUMAN	tr|A0A6J3G8V2|A0A6J3G8V2_SAPAP, tr|A0A6J3JEW8|A0A6J3JEW8_SAPAP
OG0001851	sp|Q8IWB6|TEX14_HUMAN	tr|A0A6J3FHM0|A0A6J3FHM0_SAPAP, tr|A0A6J3I1Z4|A0A6J3I1Z4_SAPAP
OG0001852	sp|Q9H936|GHC1_HUMAN, sp|Q9H1K4|GHC2_HUMAN	tr|A0A6J3H8T6|A0A6J3H8T6_SAPAP
OG0001853	sp|Q9UBD9|CLCF1_HUMAN	tr|A0A6J3I8B5|A0A6J3I8B5_SAPAP, tr|A0A6J3F0L5|A0A6J3F0L5_SAPAP
OG0001854	tr|A0A3B3IU46|A0A3B3IU46_HUMAN, sp|Q9BTL3|RAMAC_HUMAN	tr|A0A6J3GSQ6|A0A6J3GSQ6_SAPAP
OG0001855	sp|Q9H195|MUC3B_HUMAN, sp|Q02505|MUC3A_HUMAN	tr|A0A6J3FZN7|A0A6J3FZN7_SAPAP
OG0001856	tr|A0A0B4J2E5|A0A0B4J2E5_HUMAN, sp|Q15269|PWP2_HUMAN	tr|A0A6J3HS53|A0A6J3HS53_SAPAP
OG0001857	sp|P62942|FKB1A_HUMAN, tr|Q5VVH2|Q5VVH2_HUMAN	tr|A0A6J3J8R6|A0A6J3J8R6_SAPAP
OG0001858	sp|Q6ZSZ5|ARHGI_HUMAN, tr|A0A590UK10|A0A590UK10_HUMAN	tr|A0A6J3FQP7|A0A6J3FQP7_SAPAP
OG0001859	sp|Q7Z7K0|COXM1_HUMAN	tr|A0A6J3GC95|A0A6J3GC95_SAPAP, tr|A0A6J3HIL2|A0A6J3HIL2_SAPAP
OG0001860	sp|A6NFQ7|DPRX_HUMAN	tr|A0A6J3HBE3|A0A6J3HBE3_SAPAP, tr|A0A6J3J6P9|A0A6J3J6P9_SAPAP
OG0001861	sp|O75947|ATP5H_HUMAN	tr|A0A6J3J8A8|A0A6J3J8A8_SAPAP, tr|A0A6J3ETX3|A0A6J3ETX3_SAPAP
OG0001862	sp|P18206|VINC_HUMAN	tr|A0A6J3F273|A0A6J3F273_SAPAP, tr|A0A6J3G312|A0A6J3G312_SAPAP
OG0001863	sp|Q8IVN8|SBSPO_HUMAN	tr|A0A6J3G182|A0A6J3G182_SAPAP, tr|A0A6J3JBB0|A0A6J3JBB0_SAPAP
OG0001864	sp|Q14586|ZN267_HUMAN, sp|Q7Z2F6|KRBX5_HUMAN	tr|A0A6J3HC47|A0A6J3HC47_SAPAP
OG0001865	sp|Q68DX3|FRPD2_HUMAN, sp|Q6IN97|FRP2L_HUMAN	tr|A0A6J3GX02|A0A6J3GX02_SAPAP
OG0001866	sp|Q96BF3|TMIG2_HUMAN	tr|A0A6J3IMZ6|A0A6J3IMZ6_SAPAP, tr|A0A6J3FSU0|A0A6J3FSU0_SAPAP
OG0001867	sp|A8MVJ9|HPF1L_HUMAN, sp|Q9NWY4|HPF1_HUMAN	tr|A0A6J3JPE2|A0A6J3JPE2_SAPAP
OG0001868	sp|P00797|RENI_HUMAN	tr|A0A6J3HE73|A0A6J3HE73_SAPAP, tr|A0A6J3HEN5|A0A6J3HEN5_SAPAP
OG0001869	sp|P50336|PPOX_HUMAN	tr|A0A6J3FK40|A0A6J3FK40_SAPAP, tr|A0A6J3GHE2|A0A6J3GHE2_SAPAP
OG0001870	sp|Q13492|PICAL_HUMAN	tr|A0A6J3JBE8|A0A6J3JBE8_SAPAP, tr|A0A6J3GUD4|A0A6J3GUD4_SAPAP
OG0001871	sp|Q14258|TRI25_HUMAN	tr|A0A6J3HYY2|A0A6J3HYY2_SAPAP, tr|A0A6J3EWH0|A0A6J3EWH0_SAPAP
OG0001872	sp|Q96K30|RITA1_HUMAN	tr|A0A6J3EP22|A0A6J3EP22_SAPAP, tr|A0A6J3GDV5|A0A6J3GDV5_SAPAP
OG0001873	sp|Q9P0M2|AKA7G_HUMAN	tr|A0A6J3HM10|A0A6J3HM10_SAPAP, tr|A0A6J3GZF6|A0A6J3GZF6_SAPAP
OG0001874	sp|O15523|DDX3Y_HUMAN, sp|O00571|DDX3X_HUMAN	tr|A0A6J3GIE2|A0A6J3GIE2_SAPAP
OG0001875	sp|Q5R387|PA2GC_HUMAN, sp|P14555|PA2GA_HUMAN	tr|A0A6J3JQR2|A0A6J3JQR2_SAPAP
OG0001876	sp|P62191|PRS4_HUMAN	tr|A0A6J3INB7|A0A6J3INB7_SAPAP, tr|A0A6J3FSA1|A0A6J3FSA1_SAPAP
OG0001877	sp|Q7L099|RUFY3_HUMAN	tr|A0A6J3GB49|A0A6J3GB49_SAPAP, tr|A0A6J3HHT8|A0A6J3HHT8_SAPAP
OG0001878	sp|P49642|PRI1_HUMAN	tr|A0A6J3IJY1|A0A6J3IJY1_SAPAP, tr|A0A6J3IQA2|A0A6J3IQA2_SAPAP
OG0001879	sp|Q2M3W8|ZN181_HUMAN, sp|Q9NR11|ZN302_HUMAN	tr|A0A6J3FHB8|A0A6J3FHB8_SAPAP
OG0001880	sp|Q969G3|SMCE1_HUMAN	tr|A0A6J3HYZ1|A0A6J3HYZ1_SAPAP, tr|A0A6J3EX13|A0A6J3EX13_SAPAP
OG0001881	sp|P51817|PRKX_HUMAN, sp|O43930|PRKY_HUMAN	tr|A0A6J3H0X0|A0A6J3H0X0_SAPAP
OG0001882	sp|O75683|SURF6_HUMAN	tr|A0A6J3HGG0|A0A6J3HGG0_SAPAP, tr|A0A6J3HE81|A0A6J3HE81_SAPAP
OG0001883	sp|P19099|C11B2_HUMAN, sp|P15538|C11B1_HUMAN	tr|A0A6J3HI49|A0A6J3HI49_SAPAP
OG0001884	sp|Q9C0D2|CE295_HUMAN	tr|A0A6J3JB73|A0A6J3JB73_SAPAP, tr|A0A6J3JPJ2|A0A6J3JPJ2_SAPAP
OG0001885	sp|P59861|D131A_HUMAN, sp|A0A096LNP1|D131B_HUMAN	tr|A0A6J3H333|A0A6J3H333_SAPAP
OG0001886	sp|P0DPF5|CB27A_HUMAN, sp|P0DPF6|CB27B_HUMAN	tr|A0A6J3J1T2|A0A6J3J1T2_SAPAP
OG0001887	sp|P10966|CD8B_HUMAN, sp|A6NJW9|CD8B2_HUMAN	tr|A0A6J3F1N1|A0A6J3F1N1_SAPAP
OG0001888	sp|Q86TU7|SETD3_HUMAN	tr|A0A6J3IXX1|A0A6J3IXX1_SAPAP, tr|A0A6J3IMX0|A0A6J3IMX0_SAPAP
OG0001889	sp|Q9Y2H2|SAC2_HUMAN	tr|A0A6J3IJ63|A0A6J3IJ63_SAPAP, tr|A0A6J3I638|A0A6J3I638_SAPAP
OG0001890	sp|Q8N413|S2545_HUMAN, sp|Q8N8R3|MCATL_HUMAN	tr|A0A6J3I8U7|A0A6J3I8U7_SAPAP
OG0001891	sp|P54274|TERF1_HUMAN	tr|A0A6J3H8I5|A0A6J3H8I5_SAPAP, tr|A0A6J3JCS1|A0A6J3JCS1_SAPAP
OG0001892	sp|Q9H329|E41LB_HUMAN	tr|A0A6J3HHQ4|A0A6J3HHQ4_SAPAP, tr|A0A6J3EU38|A0A6J3EU38_SAPAP
OG0001893	sp|O15239|NDUA1_HUMAN	tr|A0A6J3G8F5|A0A6J3G8F5_SAPAP, tr|A0A6J3IAW7|A0A6J3IAW7_SAPAP
OG0001894	sp|P0DPP9|ETDB_HUMAN, sp|Q3ZM63|ETDA_HUMAN	tr|A0A6J3GQ37|A0A6J3GQ37_SAPAP
OG0001895	sp|P15090|FABP4_HUMAN, sp|Q0Z7S8|FABP9_HUMAN	tr|A0A6J3FL21|A0A6J3FL21_SAPAP
OG0001896	sp|Q3MII6|TBC25_HUMAN	tr|A0A6J3H549|A0A6J3H549_SAPAP, tr|A0A6J3G9C5|A0A6J3G9C5_SAPAP
OG0001897	sp|P27144|KAD4_HUMAN, tr|A0A8I5KW96|A0A8I5KW96_HUMAN	tr|A0A6J3JEM5|A0A6J3JEM5_SAPAP
OG0001898	sp|A6PVC2|TTLL8_HUMAN	tr|A0A6J3HGK7|A0A6J3HGK7_SAPAP, tr|A0A6J3GV04|A0A6J3GV04_SAPAP
OG0001899	sp|O00330|ODPX_HUMAN	tr|A0A6J3JKZ9|A0A6J3JKZ9_SAPAP, tr|A0A6J3IBU5|A0A6J3IBU5_SAPAP
OG0001900	sp|Q14119|VEZF1_HUMAN	tr|A0A6J3IZS6|A0A6J3IZS6_SAPAP, tr|A0A6J3I163|A0A6J3I163_SAPAP
OG0001901	sp|O94842|TOX4_HUMAN	tr|A0A6J3FSN7|A0A6J3FSN7_SAPAP, tr|A0A6J3GUI2|A0A6J3GUI2_SAPAP
OG0001902	sp|P08621|RU17_HUMAN	tr|A0A6J3HDW7|A0A6J3HDW7_SAPAP, tr|A0A6J3HDV6|A0A6J3HDV6_SAPAP
OG0001903	sp|Q8TBB5|KLDC4_HUMAN	tr|A0A6J3HJD0|A0A6J3HJD0_SAPAP, tr|A0A6J3IDB0|A0A6J3IDB0_SAPAP
OG0001904	sp|Q499Y3|YJ016_HUMAN, sp|Q9H8K7|PAAT_HUMAN	tr|A0A6J3I6D0|A0A6J3I6D0_SAPAP
OG0001905	sp|Q9NQV5|PRD11_HUMAN	tr|A0A6J3HXS7|A0A6J3HXS7_SAPAP, tr|A0A6J3IBM7|A0A6J3IBM7_SAPAP
OG0001906	sp|Q7Z7A3|CTU1_HUMAN	tr|A0A6J3GRK4|A0A6J3GRK4_SAPAP, tr|A0A6J3GRJ9|A0A6J3GRJ9_SAPAP
OG0001907	sp|Q8TEQ0|SNX29_HUMAN, sp|Q8IUI4|S29P2_HUMAN	tr|A0A6J3F0Z1|A0A6J3F0Z1_SAPAP
OG0001908	sp|Q13588|GRAP_HUMAN, sp|Q8TC17|GRAPL_HUMAN	tr|A0A6J3H3G7|A0A6J3H3G7_SAPAP
OG0001909	sp|O15347|HMGB3_HUMAN	tr|A0A6J3GQE0|A0A6J3GQE0_SAPAP, tr|A0A6J3HNS7|A0A6J3HNS7_SAPAP
OG0001910	sp|P23526|SAHH_HUMAN	tr|A0A6J3JI01|A0A6J3JI01_SAPAP, tr|A0A6J3J9B2|A0A6J3J9B2_SAPAP
OG0001911	sp|P63208|SKP1_HUMAN	tr|A0A6J3FR40|A0A6J3FR40_SAPAP, tr|A0A6J3IBS3|A0A6J3IBS3_SAPAP
OG0001912	sp|Q9UP65|PA24C_HUMAN, sp|Q68DD2|PA24F_HUMAN	tr|A0A6J3JI85|A0A6J3JI85_SAPAP
OG0001913	sp|Q9NRP0|OSTC_HUMAN	tr|A0A6J3FZF4|A0A6J3FZF4_SAPAP, tr|A0A6J3HWJ5|A0A6J3HWJ5_SAPAP
OG0001914	sp|P86791|CCZ1_HUMAN, sp|P86790|CCZ1B_HUMAN	tr|A0A6J3GWX3|A0A6J3GWX3_SAPAP
OG0001915	sp|Q6PEZ8|PONL1_HUMAN	tr|A0A6J3HIJ4|A0A6J3HIJ4_SAPAP, tr|A0A6J3GVP9|A0A6J3GVP9_SAPAP
OG0001916	sp|Q96K31|CH076_HUMAN, sp|Q96EF9|ZHX1R_HUMAN	tr|A0A6J3FU75|A0A6J3FU75_SAPAP
OG0001917	sp|Q9P2K1|C2D2A_HUMAN, sp|Q6DHV5|C2D2B_HUMAN	tr|A0A6J3HF02|A0A6J3HF02_SAPAP
OG0001918	sp|A0A1B0GVK7|F240A_HUMAN, sp|A0A1B0GVR7|F240C_HUMAN	tr|A0A6J3JFN5|A0A6J3JFN5_SAPAP
OG0001919	sp|A0A0U1RRK4|LBHD2_HUMAN, sp|Q53QV2|LBH_HUMAN	tr|A0A6J3ELQ5|A0A6J3ELQ5_SAPAP
OG0001920	sp|Q9H930|SP14L_HUMAN, sp|Q13342|SP140_HUMAN	tr|A0A6J3HV51|A0A6J3HV51_SAPAP
OG0001921	sp|Q5SRD1|TI23B_HUMAN, sp|O14925|TIM23_HUMAN	tr|A0A6J3GXY0|A0A6J3GXY0_SAPAP
OG0001922	tr|A0A7I2V3R4|A0A7I2V3R4_HUMAN, sp|Q8N6D2|RN182_HUMAN	tr|A0A6J3FD81|A0A6J3FD81_SAPAP
OG0001923	sp|Q6PJ61|FBX46_HUMAN	tr|A0A6J3G0B5|A0A6J3G0B5_SAPAP, tr|A0A6J3GKJ7|A0A6J3GKJ7_SAPAP
OG0001925	sp|Q9Y2K2|SIK3_HUMAN	tr|A0A6J3HFM2|A0A6J3HFM2_SAPAP, tr|A0A6J3IG08|A0A6J3IG08_SAPAP
OG0001926	sp|Q8NHV1|GIMA7_HUMAN, sp|Q96F15|GIMA5_HUMAN	tr|A0A6J3F5S8|A0A6J3F5S8_SAPAP
OG0001927	sp|O15550|KDM6A_HUMAN, sp|O14607|UTY_HUMAN	tr|A0A6J3G9I5|A0A6J3G9I5_SAPAP
OG0001928	sp|Q7L266|ASGL1_HUMAN	tr|A0A6J3IAM2|A0A6J3IAM2_SAPAP, tr|A0A6J3HGD8|A0A6J3HGD8_SAPAP
OG0001929	sp|Q7L4S7|ARMX6_HUMAN	tr|A0A6J3G6J3|A0A6J3G6J3_SAPAP, tr|A0A6J3G7R2|A0A6J3G7R2_SAPAP
OG0001930	sp|O75319|DUS11_HUMAN	tr|A0A6J3HE50|A0A6J3HE50_SAPAP, tr|A0A6J3HDG1|A0A6J3HDG1_SAPAP
OG0001931	sp|Q3ZAQ7|VMA21_HUMAN	tr|A0A6J3GX86|A0A6J3GX86_SAPAP, tr|A0A6J3GQ25|A0A6J3GQ25_SAPAP
OG0001932	sp|Q9BW72|HIG2A_HUMAN, sp|Q4VC39|HIG2B_HUMAN	tr|A0A6J3HBU2|A0A6J3HBU2_SAPAP
OG0001933	sp|Q8IYP2|PRS58_HUMAN	tr|A0A6J3F657|A0A6J3F657_SAPAP, tr|A0A6J3F6B5|A0A6J3F6B5_SAPAP
OG0001934	sp|Q6P435|SMG1L_HUMAN, sp|Q96Q15|SMG1_HUMAN	tr|A0A6J3EZE0|A0A6J3EZE0_SAPAP
OG0001935	sp|Q9NYV9|T2R13_HUMAN	tr|A0A6J3FWL8|A0A6J3FWL8_SAPAP, tr|A0A6J3FX29|A0A6J3FX29_SAPAP
OG0001936	sp|A6NC42|DPPA5_HUMAN	tr|A0A6J3HMB6|A0A6J3HMB6_SAPAP, tr|A0A6J3HMS2|A0A6J3HMS2_SAPAP
OG0001937	sp|P05814|CASB_HUMAN	tr|A0A6J3HG24|A0A6J3HG24_SAPAP, tr|A0A6J3HIN7|A0A6J3HIN7_SAPAP
OG0001938	sp|Q7Z4H9|F220A_HUMAN, sp|B1ANY3|F220P_HUMAN	tr|A0A6J3GX36|A0A6J3GX36_SAPAP
OG0001939	sp|Q8WWK9|CKAP2_HUMAN	tr|A0A6J3F572|A0A6J3F572_SAPAP, tr|A0A6J3HT07|A0A6J3HT07_SAPAP
OG0001940	sp|Q9HBL8|NMRL1_HUMAN	tr|A0A6J3JJH7|A0A6J3JJH7_SAPAP, tr|A0A6J3G852|A0A6J3G852_SAPAP
OG0001941	sp|Q9BZA5|TXNG2_HUMAN, sp|Q9NUQ3|TXLNG_HUMAN	tr|A0A6J3IIN5|A0A6J3IIN5_SAPAP
OG0001942	sp|Q9Y585|OR1A2_HUMAN, sp|Q9P1Q5|OR1A1_HUMAN	tr|A0A6J3H7K5|A0A6J3H7K5_SAPAP
OG0001943	sp|Q96E09|PBIR1_HUMAN	tr|A0A6J3IXZ6|A0A6J3IXZ6_SAPAP, tr|A0A6J3GDW6|A0A6J3GDW6_SAPAP
OG0001944	sp|Q68CQ1|MROH7_HUMAN	tr|A0A6J3IPZ1|A0A6J3IPZ1_SAPAP, tr|A0A6J3JD90|A0A6J3JD90_SAPAP
OG0001945	sp|Q6ZU35|CRACD_HUMAN	tr|A0A6J3I549|A0A6J3I549_SAPAP, tr|A0A6J3HI13|A0A6J3HI13_SAPAP
OG0001946	sp|Q9GZP7|VN1R1_HUMAN	tr|A0A6J3HA07|A0A6J3HA07_SAPAP, tr|A0A6J3GN20|A0A6J3GN20_SAPAP
OG0001947	sp|Q9UH62|ARMX3_HUMAN	tr|A0A6J3G8J2|A0A6J3G8J2_SAPAP, tr|A0A6J3IRZ6|A0A6J3IRZ6_SAPAP
OG0001948	sp|P30046|DOPD_HUMAN, sp|A6NHG4|DDTL_HUMAN	tr|A0A6J3G398|A0A6J3G398_SAPAP
OG0001949	sp|P07320|CRGD_HUMAN	tr|A0A6J3HU58|A0A6J3HU58_SAPAP, tr|A0A6J3HST1|A0A6J3HST1_SAPAP
OG0001950	sp|P0C7M6|IQCF3_HUMAN	tr|A0A6J3IVS4|A0A6J3IVS4_SAPAP, tr|A0A6J3IUY3|A0A6J3IUY3_SAPAP
OG0001951	sp|P21506|ZNF10_HUMAN	tr|A0A6J3GQ96|A0A6J3GQ96_SAPAP, tr|A0A6J3HBN9|A0A6J3HBN9_SAPAP
OG0001952	sp|Q8WV44|TRI41_HUMAN, sp|Q96A61|TRI52_HUMAN	tr|A0A6J3HBS8|A0A6J3HBS8_SAPAP
OG0001953	sp|Q96BR6|ZN669_HUMAN	tr|A0A6J3HBJ2|A0A6J3HBJ2_SAPAP, tr|A0A6J3EXN9|A0A6J3EXN9_SAPAP
OG0001954	sp|Q15077|P2RY6_HUMAN	tr|A0A6J3GET5|A0A6J3GET5_SAPAP, tr|A0A6J3GAI5|A0A6J3GAI5_SAPAP
OG0001955	sp|Q8IWA5|CTL2_HUMAN	tr|A0A6J3HG15|A0A6J3HG15_SAPAP, tr|A0A6J3HFR6|A0A6J3HFR6_SAPAP
OG0001956	sp|Q96GN5|CDA7L_HUMAN	tr|A0A6J3IK35|A0A6J3IK35_SAPAP, tr|A0A6J3HGE0|A0A6J3HGE0_SAPAP
OG0001957	sp|Q9NYG2|ZDHC3_HUMAN	tr|A0A6J3JIP4|A0A6J3JIP4_SAPAP, tr|A0A6J3JFL5|A0A6J3JFL5_SAPAP
OG0001958	sp|Q9UPS6|SET1B_HUMAN	tr|A0A6J3EYA6|A0A6J3EYA6_SAPAP, tr|A0A6J3GY00|A0A6J3GY00_SAPAP
OG0001959	sp|O75144|ICOSL_HUMAN, tr|A0A087X1L8|A0A087X1L8_HUMAN	tr|A0A6J3HQS7|A0A6J3HQS7_SAPAP
OG0001960	sp|P62753|RS6_HUMAN	tr|A0A6J3JNL6|A0A6J3JNL6_SAPAP, tr|A0A6J3HW21|A0A6J3HW21_SAPAP
OG0001961	sp|Q99726|ZNT3_HUMAN, sp|Q8IWU4|ZNT8_HUMAN	tr|A0A6J3FRX1|A0A6J3FRX1_SAPAP
OG0001962	sp|Q9UNT1|RBL2B_HUMAN, sp|Q9UBK7|RBL2A_HUMAN	tr|A0A6J3GWU6|A0A6J3GWU6_SAPAP
OG0001963	sp|Q08117|TLE5_HUMAN	tr|A0A6J3HFZ9|A0A6J3HFZ9_SAPAP, tr|A0A6J3FS15|A0A6J3FS15_SAPAP
OG0001964	sp|Q8NGQ4|O10Q1_HUMAN	tr|A0A6J3I8J7|A0A6J3I8J7_SAPAP, tr|A0A6J3I7Z1|A0A6J3I7Z1_SAPAP
OG0001965	sp|Q9HAE3|CLXN_HUMAN	tr|A0A6J3FU58|A0A6J3FU58_SAPAP, tr|A0A6J3JAN1|A0A6J3JAN1_SAPAP
OG0001966	sp|Q5JX71|F209A_HUMAN, sp|Q5JX69|F209B_HUMAN	tr|A0A6J3G621|A0A6J3G621_SAPAP
OG0001967	sp|Q9UHX3|AGRE2_HUMAN, sp|P48960|AGRE5_HUMAN	tr|A0A6J3GVF7|A0A6J3GVF7_SAPAP
OG0001968	sp|Q6NSW5|DE10B_HUMAN, sp|Q8TCE6|DEN10_HUMAN	tr|A0A6J3I526|A0A6J3I526_SAPAP
OG0001969	sp|Q8IZJ4|RGDSR_HUMAN, sp|Q12967|GNDS_HUMAN	tr|A0A6J3G6Y6|A0A6J3G6Y6_SAPAP
