Orthogroup	Homo_sapiens	Chlorocebus_sabaeus
OG0001326	sp|O15550|KDM6A_HUMAN	tr|A0A0D9RN39|A0A0D9RN39_CHLSB
OG0001326	sp|O14607|UTY_HUMAN	tr|A0A0D9S0E0|A0A0D9S0E0_CHLSB
OG0001327	sp|P30926|ACHB4_HUMAN	tr|A0A0D9RR65|A0A0D9RR65_CHLSB
OG0001327	sp|P17787|ACHB2_HUMAN	tr|A0A0D9S5D5|A0A0D9S5D5_CHLSB
OG0001328	sp|Q96A47|ISL2_HUMAN	tr|A0A0D9RQB4|A0A0D9RQB4_CHLSB
OG0001328	sp|P61371|ISL1_HUMAN	tr|A0A0D9RVX7|A0A0D9RVX7_CHLSB
OG0001329	sp|Q9NQL2|RRAGD_HUMAN	tr|A0A0D9RXJ8|A0A0D9RXJ8_CHLSB
OG0001329	sp|Q9HB90|RRAGC_HUMAN	tr|A0A0D9S7Q1|A0A0D9S7Q1_CHLSB
OG0001330	sp|P21695|GPDA_HUMAN	tr|A0A0D9R0Z6|A0A0D9R0Z6_CHLSB
OG0001330	sp|Q8N335|GPD1L_HUMAN	tr|A0A0D9RB77|A0A0D9RB77_CHLSB
OG0001331	sp|P19827|ITIH1_HUMAN	tr|A0A0D9RLC8|A0A0D9RLC8_CHLSB
OG0001331	sp|Q06033|ITIH3_HUMAN	tr|A0A0D9RLB7|A0A0D9RLB7_CHLSB
OG0001332	sp|O75962|TRIO_HUMAN	tr|A0A0D9RXH5|A0A0D9RXH5_CHLSB
OG0001332	sp|O60229|KALRN_HUMAN	tr|A0A0D9R5W9|A0A0D9R5W9_CHLSB
OG0001333	sp|Q8IWT6|LRC8A_HUMAN	tr|A0A0D9RPP4|A0A0D9RPP4_CHLSB
OG0001333	sp|Q6P9F7|LRC8B_HUMAN	tr|A0A0D9S6T1|A0A0D9S6T1_CHLSB
OG0001334	sp|P61964|WDR5_HUMAN	tr|A0A0D9RSS9|A0A0D9RSS9_CHLSB
OG0001334	sp|Q86VZ2|WDR5B_HUMAN	tr|A0A0D9SBJ9|A0A0D9SBJ9_CHLSB
OG0001335	sp|Q96P50|ACAP3_HUMAN	tr|A0A0D9S8Y8|A0A0D9S8Y8_CHLSB
OG0001335	sp|Q15057|ACAP2_HUMAN	tr|A0A0D9R8T7|A0A0D9R8T7_CHLSB
OG0001336	sp|Q5T9A4|ATD3B_HUMAN, sp|Q5T2N8|ATD3C_HUMAN, sp|Q9NVI7|ATD3A_HUMAN	tr|A0A0D9S8X5|A0A0D9S8X5_CHLSB
OG0001337	sp|Q9P1Q5|OR1A1_HUMAN	tr|A0A0D9S987|A0A0D9S987_CHLSB
OG0001337	sp|Q9Y585|OR1A2_HUMAN	tr|A0A0D9S988|A0A0D9S988_CHLSB
OG0001338	sp|Q8TDX7|NEK7_HUMAN	tr|A0A0D9RMG7|A0A0D9RMG7_CHLSB
OG0001338	sp|Q9HC98|NEK6_HUMAN	tr|A0A0D9RM51|A0A0D9RM51_CHLSB
OG0001339	sp|O14657|TOR1B_HUMAN	tr|A0A0D9RQ63|A0A0D9RQ63_CHLSB
OG0001339	sp|O14656|TOR1A_HUMAN	tr|A0A0D9RQ91|A0A0D9RQ91_CHLSB
OG0001340	sp|P41208|CETN2_HUMAN	tr|A0A0D9R3S7|A0A0D9R3S7_CHLSB
OG0001340	sp|Q12798|CETN1_HUMAN	tr|A0A0D9SB69|A0A0D9SB69_CHLSB
OG0001341	sp|Q6GPI1|CTRB2_HUMAN, sp|P17538|CTRB1_HUMAN	tr|A0A0D9QUN3|A0A0D9QUN3_CHLSB, tr|A0A0D9QUM4|A0A0D9QUM4_CHLSB
OG0001342	sp|P61956|SUMO2_HUMAN	tr|A0A0D9QXE8|A0A0D9QXE8_CHLSB, tr|A0A0D9R589|A0A0D9R589_CHLSB, tr|A0A0D9QYS5|A0A0D9QYS5_CHLSB
OG0001343	sp|Q96A72|MGN2_HUMAN	tr|A0A0D9R8T8|A0A0D9R8T8_CHLSB
OG0001343	sp|P61326|MGN_HUMAN	tr|A0A0D9S787|A0A0D9S787_CHLSB
OG0001344	sp|P27338|AOFB_HUMAN	tr|A0A0D9RN88|A0A0D9RN88_CHLSB
OG0001344	sp|P21397|AOFA_HUMAN	tr|A0A0D9RN95|A0A0D9RN95_CHLSB
OG0001345	sp|Q6PKH6|DR4L2_HUMAN, sp|P0CG22|DR4L1_HUMAN, sp|Q9BTZ2|DHRS4_HUMAN	tr|A0A0D9RTP9|A0A0D9RTP9_CHLSB
OG0001346	sp|Q06190|P2R3A_HUMAN	tr|A0A0D9REP4|A0A0D9REP4_CHLSB
OG0001346	sp|Q9Y5P8|P2R3B_HUMAN	tr|A0A0D9S0J3|A0A0D9S0J3_CHLSB
OG0001347	sp|P12525|MYCP1_HUMAN	tr|A0A0D9S9Z7|A0A0D9S9Z7_CHLSB
OG0001347	sp|P12524|MYCL_HUMAN	tr|A0A0D9S7N7|A0A0D9S7N7_CHLSB
OG0001348	sp|P04275|VWF_HUMAN	tr|A0A0D9REG6|A0A0D9REG6_CHLSB
OG0001348	sp|A2VEC9|SSPO_HUMAN	tr|A0A0D9R3K4|A0A0D9R3K4_CHLSB
OG0001349	sp|Q8IZJ4|RGDSR_HUMAN	tr|A0A0D9S082|A0A0D9S082_CHLSB, tr|A0A0D9S035|A0A0D9S035_CHLSB, tr|A0A0D9RE33|A0A0D9RE33_CHLSB
OG0001350	sp|O95198|KLHL2_HUMAN	tr|A0A0D9S1X8|A0A0D9S1X8_CHLSB
OG0001350	sp|Q9UH77|KLHL3_HUMAN	tr|A0A0D9RLK8|A0A0D9RLK8_CHLSB
OG0001351	sp|Q494W8|CRFM7_HUMAN, tr|A0A1W2PN81|A0A1W2PN81_HUMAN, sp|P36544|ACHA7_HUMAN	tr|A0A0D9R3G4|A0A0D9R3G4_CHLSB
OG0001352	sp|Q9NQ66|PLCB1_HUMAN	tr|A0A0D9RMA8|A0A0D9RMA8_CHLSB
OG0001352	sp|Q01970|PLCB3_HUMAN	tr|A0A0D9R3U6|A0A0D9R3U6_CHLSB
OG0001353	sp|P15538|C11B1_HUMAN, sp|P19099|C11B2_HUMAN	tr|A0A0D9R9Y2|A0A0D9R9Y2_CHLSB, tr|A0A0D9R9Z2|A0A0D9R9Z2_CHLSB
OG0001354	sp|Q9H2T7|RBP17_HUMAN	tr|A0A0D9RBJ4|A0A0D9RBJ4_CHLSB
OG0001354	sp|Q9UIA9|XPO7_HUMAN	tr|A0A0D9RVL3|A0A0D9RVL3_CHLSB
OG0001355	sp|Q9BWM5|ZN416_HUMAN	tr|A0A0D9S6A8|A0A0D9S6A8_CHLSB
OG0001355	sp|Q3SY52|ZIK1_HUMAN	tr|A0A0D9S6A9|A0A0D9S6A9_CHLSB
OG0001356	sp|P25024|CXCR1_HUMAN	tr|A0A0D9SBQ6|A0A0D9SBQ6_CHLSB
OG0001356	sp|P25025|CXCR2_HUMAN	tr|A0A0D9SBQ5|A0A0D9SBQ5_CHLSB
OG0001357	sp|Q92828|COR2A_HUMAN	tr|A0A0D9RF51|A0A0D9RF51_CHLSB
OG0001357	sp|Q9UQ03|COR2B_HUMAN	tr|A0A0D9RM41|A0A0D9RM41_CHLSB
OG0001358	sp|O95475|SIX6_HUMAN	tr|A0A0D9RNX9|A0A0D9RNX9_CHLSB
OG0001358	sp|O95343|SIX3_HUMAN	tr|A0A0D9RLK6|A0A0D9RLK6_CHLSB
OG0001359	sp|O60241|AGRB2_HUMAN	tr|A0A0D9S7Y4|A0A0D9S7Y4_CHLSB
OG0001359	sp|O60242|AGRB3_HUMAN	tr|A0A0D9RM31|A0A0D9RM31_CHLSB
OG0001360	sp|P41227|NAA10_HUMAN	tr|A0A0D9R3B9|A0A0D9R3B9_CHLSB
OG0001360	sp|Q9BSU3|NAA11_HUMAN	tr|A0A0D9S9P6|A0A0D9S9P6_CHLSB
OG0001362	sp|Q9H7F4|T185B_HUMAN	tr|A0A0D9SBC6|A0A0D9SBC6_CHLSB
OG0001362	sp|Q8NFB2|T185A_HUMAN	tr|A0A0D9R4C3|A0A0D9R4C3_CHLSB
OG0001363	sp|O75323|NIPS2_HUMAN	tr|A0A0D9RUA8|A0A0D9RUA8_CHLSB
OG0001363	sp|Q9BPW8|NIPS1_HUMAN	tr|A0A0D9RBC2|A0A0D9RBC2_CHLSB
OG0001364	sp|Q14012|KCC1A_HUMAN	tr|A0A0D9RDX7|A0A0D9RDX7_CHLSB
OG0001364	sp|Q8IU85|KCC1D_HUMAN	tr|A0A0D9RLA9|A0A0D9RLA9_CHLSB
OG0001365	sp|Q8TBE1|CNIH3_HUMAN	tr|A0A0D9RUJ4|A0A0D9RUJ4_CHLSB
OG0001365	sp|Q6PI25|CNIH2_HUMAN	tr|A0A0D9R717|A0A0D9R717_CHLSB
OG0001366	sp|P49841|GSK3B_HUMAN	tr|A0A0D9R447|A0A0D9R447_CHLSB
OG0001366	sp|P49840|GSK3A_HUMAN	tr|A0A0D9S141|A0A0D9S141_CHLSB
OG0001367	sp|P20839|IMDH1_HUMAN	tr|A0A0D9RCH9|A0A0D9RCH9_CHLSB
OG0001367	sp|P12268|IMDH2_HUMAN	tr|A0A0D9RRV1|A0A0D9RRV1_CHLSB
OG0001368	sp|Q01518|CAP1_HUMAN	tr|A0A0D9S7N5|A0A0D9S7N5_CHLSB
OG0001368	sp|P40123|CAP2_HUMAN	tr|A0A0D9R5I4|A0A0D9R5I4_CHLSB
OG0001369	sp|P06396|GELS_HUMAN	tr|A0A0D9RLH2|A0A0D9RLH2_CHLSB
OG0001369	sp|Q9Y6U3|SCIN_HUMAN	tr|A0A0D9RLN0|A0A0D9RLN0_CHLSB
OG0001370	sp|P01008|ANT3_HUMAN, sp|P48594|SPB4_HUMAN, sp|P29508|SPB3_HUMAN	tr|A0A0D9S029|A0A0D9S029_CHLSB
OG0001371	sp|Q14155|ARHG7_HUMAN	tr|A0A0D9RY05|A0A0D9RY05_CHLSB
OG0001371	sp|Q15052|ARHG6_HUMAN	tr|A0A0D9R545|A0A0D9R545_CHLSB
OG0001372	sp|Q68EA5|ZNF57_HUMAN	tr|A0A0D9RGB2|A0A0D9RGB2_CHLSB
OG0001372	sp|Q8NEP9|ZN555_HUMAN	tr|A0A0D9RGB9|A0A0D9RGB9_CHLSB
OG0001373	sp|Q15283|RASA2_HUMAN	tr|A0A0D9RFM5|A0A0D9RFM5_CHLSB
OG0001373	sp|Q14644|RASA3_HUMAN	tr|A0A0D9RXT8|A0A0D9RXT8_CHLSB
OG0001374	sp|Q9HBG4|VPP4_HUMAN	tr|A0A0D9R8N4|A0A0D9R8N4_CHLSB
OG0001374	sp|Q93050|VPP1_HUMAN	tr|A0A0D9S1T3|A0A0D9S1T3_CHLSB
OG0001375	sp|Q9GZP9|DERL2_HUMAN	tr|A0A0D9RJX0|A0A0D9RJX0_CHLSB
OG0001375	sp|Q96Q80|DERL3_HUMAN	tr|A0A0D9RFU7|A0A0D9RFU7_CHLSB
OG0001376	sp|O15244|S22A2_HUMAN	tr|A0A0D9RIW6|A0A0D9RIW6_CHLSB
OG0001376	sp|O15245|S22A1_HUMAN	tr|A0A0D9RIX5|A0A0D9RIX5_CHLSB
OG0001377	sp|Q5JX71|F209A_HUMAN, sp|Q5JX69|F209B_HUMAN	tr|A0A0D9RSD8|A0A0D9RSD8_CHLSB, tr|A0A0D9RSD0|A0A0D9RSD0_CHLSB
OG0001378	sp|P09067|HXB5_HUMAN	tr|A0A0D9S3S6|A0A0D9S3S6_CHLSB
OG0001378	sp|P20719|HXA5_HUMAN	tr|A0A0D9RP77|A0A0D9RP77_CHLSB
OG0001379	sp|Q8NGB6|OR4M2_HUMAN, sp|A0A0X1KG70|ORM2B_HUMAN, sp|Q8NGD0|OR4M1_HUMAN	tr|A0A0D9S9V5|A0A0D9S9V5_CHLSB
OG0001380	sp|Q9H3U1|UN45A_HUMAN	tr|A0A0D9RWX4|A0A0D9RWX4_CHLSB
OG0001380	sp|Q8IWX7|UN45B_HUMAN	tr|A0A0D9R1V7|A0A0D9R1V7_CHLSB
OG0001381	sp|O00624|NPT3_HUMAN	tr|A0A0D9R6B3|A0A0D9R6B3_CHLSB
OG0001381	sp|O00476|NPT4_HUMAN	tr|A0A0D9R6A1|A0A0D9R6A1_CHLSB
OG0001382	sp|Q9UIK4|DAPK2_HUMAN	tr|A0A0D9RJ16|A0A0D9RJ16_CHLSB
OG0001382	sp|O43293|DAPK3_HUMAN	tr|A0A0D9REQ5|A0A0D9REQ5_CHLSB
OG0001383	sp|O14798|TR10C_HUMAN	tr|A0A0D9RUQ6|A0A0D9RUQ6_CHLSB
OG0001383	sp|Q9UBN6|TR10D_HUMAN	tr|A0A0D9RUQ4|A0A0D9RUQ4_CHLSB
OG0001384	sp|Q71F56|MD13L_HUMAN	tr|A0A0D9S4B0|A0A0D9S4B0_CHLSB
OG0001384	sp|Q9UHV7|MED13_HUMAN	tr|A0A0D9R0S1|A0A0D9R0S1_CHLSB
OG0001385	sp|P25398|RS12_HUMAN	tr|A0A0D9RVW4|A0A0D9RVW4_CHLSB, tr|A0A0D9SAW5|A0A0D9SAW5_CHLSB, tr|A0A0D9SB35|A0A0D9SB35_CHLSB
OG0001386	sp|Q12857|NFIA_HUMAN	tr|A0A0D9S744|A0A0D9S744_CHLSB
OG0001386	sp|Q14938|NFIX_HUMAN	tr|A0A0D9R2G1|A0A0D9R2G1_CHLSB
OG0001387	sp|O75677|RFPL1_HUMAN, sp|O75678|RFPL2_HUMAN, sp|O75679|RFPL3_HUMAN	tr|A0A0D9RBG8|A0A0D9RBG8_CHLSB
OG0001388	sp|O75351|VPS4B_HUMAN	tr|A0A0D9S021|A0A0D9S021_CHLSB
OG0001388	sp|Q9UN37|VPS4A_HUMAN	tr|A0A0D9QVU0|A0A0D9QVU0_CHLSB
OG0001389	sp|Q9Y6D5|BIG2_HUMAN	tr|A0A0D9RR24|A0A0D9RR24_CHLSB
OG0001389	sp|Q9Y6D6|BIG1_HUMAN	tr|A0A0D9RND8|A0A0D9RND8_CHLSB
OG0001390	sp|Q92793|CBP_HUMAN	tr|A0A0D9RBB2|A0A0D9RBB2_CHLSB
OG0001390	sp|Q09472|EP300_HUMAN	tr|A0A0D9R0L4|A0A0D9R0L4_CHLSB
OG0001391	sp|Q9NY99|SNTG2_HUMAN	tr|A0A0D9R3E7|A0A0D9R3E7_CHLSB
OG0001391	sp|Q9NSN8|SNTG1_HUMAN	tr|A0A0D9RQK5|A0A0D9RQK5_CHLSB
OG0001392	sp|P07942|LAMB1_HUMAN	tr|A0A0D9RFW2|A0A0D9RFW2_CHLSB
OG0001392	sp|P55268|LAMB2_HUMAN	tr|A0A0D9RRL6|A0A0D9RRL6_CHLSB
OG0001393	sp|Q9UPQ7|PZRN3_HUMAN	tr|A0A0D9RG84|A0A0D9RG84_CHLSB
OG0001393	sp|Q6ZMN7|PZRN4_HUMAN	tr|A0A0D9R444|A0A0D9R444_CHLSB
OG0001394	sp|Q6PKG0|LARP1_HUMAN	tr|A0A0D9REI2|A0A0D9REI2_CHLSB
OG0001394	sp|Q659C4|LAR1B_HUMAN	tr|A0A0D9S0U1|A0A0D9S0U1_CHLSB
OG0001395	sp|Q8N475|FSTL5_HUMAN	tr|A0A0D9S1V4|A0A0D9S1V4_CHLSB
OG0001395	sp|Q6MZW2|FSTL4_HUMAN	tr|A0A0D9RMI0|A0A0D9RMI0_CHLSB
OG0001396	sp|P07737|PROF1_HUMAN	tr|A0A0D9S607|A0A0D9S607_CHLSB
OG0001396	sp|P35080|PROF2_HUMAN	tr|A0A0D9RKH2|A0A0D9RKH2_CHLSB
OG0001397	sp|Q10472|GALT1_HUMAN	tr|A0A0D9RZ91|A0A0D9RZ91_CHLSB
OG0001397	sp|Q8IUC8|GLT13_HUMAN	tr|A0A0D9RTW4|A0A0D9RTW4_CHLSB
OG0001398	sp|Q00526|CDK3_HUMAN	tr|A0A0D9QY39|A0A0D9QY39_CHLSB
OG0001398	sp|P24941|CDK2_HUMAN	tr|A0A0D9QZ04|A0A0D9QZ04_CHLSB
OG0001399	sp|Q8IZF3|AGRF4_HUMAN, sp|Q8IZF5|AGRF3_HUMAN, sp|Q8IZF7|AGRF2_HUMAN	tr|A0A0D9RJP0|A0A0D9RJP0_CHLSB
OG0001400	sp|Q9Y619|ORNT1_HUMAN	tr|A0A0D9RZ22|A0A0D9RZ22_CHLSB
OG0001400	sp|Q9BXI2|ORNT2_HUMAN	tr|A0A0D9S9I0|A0A0D9S9I0_CHLSB
OG0001401	sp|P49895|IOD1_HUMAN, sp|P55073|IOD3_HUMAN, sp|Q92813|IOD2_HUMAN	tr|A0A0D9S781|A0A0D9S781_CHLSB
OG0001402	sp|Q15181|IPYR_HUMAN	tr|A0A0D9R7D9|A0A0D9R7D9_CHLSB
OG0001402	sp|Q9H2U2|IPYR2_HUMAN	tr|A0A0D9QVH6|A0A0D9QVH6_CHLSB
OG0001403	sp|Q8NCM2|KCNH5_HUMAN	tr|A0A0D9RNG9|A0A0D9RNG9_CHLSB
OG0001403	sp|O95259|KCNH1_HUMAN	tr|A0A0D9RS01|A0A0D9RS01_CHLSB
OG0001404	sp|Q9BXS5|AP1M1_HUMAN	tr|A0A0D9R0D8|A0A0D9R0D8_CHLSB
OG0001404	sp|Q9Y6Q5|AP1M2_HUMAN	tr|A0A0D9R425|A0A0D9R425_CHLSB
OG0001405	sp|P35711|SOX5_HUMAN	tr|A0A0D9R691|A0A0D9R691_CHLSB
OG0001405	sp|P35712|SOX6_HUMAN	tr|A0A0D9QXI8|A0A0D9QXI8_CHLSB
OG0001406	sp|Q9NPC8|SIX2_HUMAN	tr|A0A0D9RLL8|A0A0D9RLL8_CHLSB
OG0001406	sp|Q15475|SIX1_HUMAN	tr|A0A0D9RNX4|A0A0D9RNX4_CHLSB
OG0001407	sp|P46939|UTRN_HUMAN	tr|A0A0D9RX05|A0A0D9RX05_CHLSB
OG0001407	sp|P11532|DMD_HUMAN	tr|A0A0D9RNP5|A0A0D9RNP5_CHLSB
OG0001408	sp|Q9H9S3|S61A2_HUMAN, sp|P61619|S61A1_HUMAN	tr|A0A0D9R899|A0A0D9R899_CHLSB, tr|A0A0D9RLG4|A0A0D9RLG4_CHLSB
OG0001409	sp|P31260|HXA10_HUMAN	tr|A0A0D9RP95|A0A0D9RP95_CHLSB
OG0001409	sp|Q9NYD6|HXC10_HUMAN	tr|A0A0D9QZH6|A0A0D9QZH6_CHLSB
OG0001410	sp|P08217|CEL2A_HUMAN	tr|A0A0D9S0E8|A0A0D9S0E8_CHLSB
OG0001410	sp|P08218|CEL2B_HUMAN	tr|A0A0D9S8I5|A0A0D9S8I5_CHLSB
OG0001411	sp|Q6ZTN6|AN13D_HUMAN	tr|A0A0D9R819|A0A0D9R819_CHLSB
OG0001411	sp|Q86YJ7|AN13B_HUMAN	tr|A0A0D9R3N0|A0A0D9R3N0_CHLSB
OG0001412	sp|Q6DN90|IQEC1_HUMAN	tr|A0A0D9RAV2|A0A0D9RAV2_CHLSB
OG0001412	sp|Q5JU85|IQEC2_HUMAN	tr|A0A0D9RJG7|A0A0D9RJG7_CHLSB
OG0001413	sp|Q5JUK3|KCNT1_HUMAN	tr|A0A0D9RT52|A0A0D9RT52_CHLSB
OG0001413	sp|Q6UVM3|KCNT2_HUMAN	tr|A0A0D9RLW1|A0A0D9RLW1_CHLSB
OG0001414	sp|Q5VT25|MRCKA_HUMAN	tr|A0A0D9RV25|A0A0D9RV25_CHLSB
OG0001414	sp|Q9Y5S2|MRCKB_HUMAN	tr|A0A0D9RCM1|A0A0D9RCM1_CHLSB
OG0001415	sp|Q9UPN7|PP6R1_HUMAN	tr|A0A0D9S5Z0|A0A0D9S5Z0_CHLSB
OG0001415	sp|Q5H9R7|PP6R3_HUMAN	tr|A0A0D9R9G9|A0A0D9R9G9_CHLSB
OG0001416	sp|Q13017|RHG05_HUMAN	tr|A0A0D9RT13|A0A0D9RT13_CHLSB
OG0001416	sp|Q9NRY4|RHG35_HUMAN	tr|A0A0D9S2D5|A0A0D9S2D5_CHLSB
OG0001417	sp|Q01432|AMPD3_HUMAN	tr|A0A0D9QX04|A0A0D9QX04_CHLSB
OG0001417	sp|P23109|AMPD1_HUMAN	tr|A0A0D9S681|A0A0D9S681_CHLSB
OG0001418	sp|Q9Y490|TLN1_HUMAN	tr|A0A0D9RDS4|A0A0D9RDS4_CHLSB
OG0001418	sp|Q9Y4G6|TLN2_HUMAN	tr|A0A0D9RIK8|A0A0D9RIK8_CHLSB
OG0001419	sp|Q9H2K2|TNKS2_HUMAN	tr|A0A0D9R2P6|A0A0D9R2P6_CHLSB
OG0001419	sp|O95271|TNKS1_HUMAN	tr|A0A0D9RWD5|A0A0D9RWD5_CHLSB
OG0001420	sp|Q9HBT8|Z286A_HUMAN	tr|A0A0D9R983|A0A0D9R983_CHLSB
OG0001420	sp|P0CG31|Z286B_HUMAN	tr|A0A0D9R910|A0A0D9R910_CHLSB
OG0001421	sp|Q9Y2G0|EFR3B_HUMAN	tr|A0A0D9R867|A0A0D9R867_CHLSB
OG0001421	sp|Q14156|EFR3A_HUMAN	tr|A0A0D9RCH1|A0A0D9RCH1_CHLSB
OG0001422	sp|Q96N87|S6A18_HUMAN	tr|A0A0D9RXT6|A0A0D9RXT6_CHLSB
OG0001422	sp|Q695T7|S6A19_HUMAN	tr|A0A0D9RXT7|A0A0D9RXT7_CHLSB
OG0001423	sp|A6NHQ2|FBLL1_HUMAN	tr|A0A0D9RCQ0|A0A0D9RCQ0_CHLSB
OG0001423	sp|P22087|FBRL_HUMAN	tr|A0A0D9QUW2|A0A0D9QUW2_CHLSB
OG0001424	sp|P48443|RXRG_HUMAN	tr|A0A0D9REB7|A0A0D9REB7_CHLSB
OG0001424	sp|P19793|RXRA_HUMAN	tr|A0A0D9RST6|A0A0D9RST6_CHLSB
OG0001425	sp|Q86V24|PAQR2_HUMAN	tr|A0A0D9RGT2|A0A0D9RGT2_CHLSB
OG0001425	sp|Q96A54|PAQR1_HUMAN	tr|A0A0D9RP26|A0A0D9RP26_CHLSB
OG0001426	sp|Q9Y6N7|ROBO1_HUMAN	tr|A0A0D9R0N4|A0A0D9R0N4_CHLSB
OG0001426	sp|Q9HCK4|ROBO2_HUMAN	tr|A0A0D9R0N2|A0A0D9R0N2_CHLSB
OG0001427	sp|P0CG47|UBB_HUMAN	tr|A0A0D9S5B0|A0A0D9S5B0_CHLSB
OG0001427	sp|P0CG48|UBC_HUMAN	tr|A0A0D9R8X7|A0A0D9R8X7_CHLSB
OG0001428	sp|B6SEH9|ERVV2_HUMAN, sp|B6SEH8|ERVV1_HUMAN, sp|Q14264|ENR1_HUMAN	tr|A0A0D9SE58|A0A0D9SE58_CHLSB
OG0001429	sp|Q5VT66|MARC1_HUMAN	tr|A0A0D9RTL3|A0A0D9RTL3_CHLSB
OG0001429	sp|Q969Z3|MARC2_HUMAN	tr|A0A0D9RTK6|A0A0D9RTK6_CHLSB
OG0001430	sp|Q15758|AAAT_HUMAN	tr|A0A0D9S2D3|A0A0D9S2D3_CHLSB
OG0001430	sp|P43007|SATT_HUMAN	tr|A0A0D9RQG3|A0A0D9RQG3_CHLSB
OG0001431	sp|Q6IE37|OVOS1_HUMAN, sp|Q6IE36|OVOS2_HUMAN, tr|A0A0G2JMS6|A0A0G2JMS6_HUMAN	tr|A0A0D9RAK8|A0A0D9RAK8_CHLSB
OG0001432	sp|O75185|AT2C2_HUMAN	tr|A0A0D9S1V9|A0A0D9S1V9_CHLSB
OG0001432	sp|P98194|AT2C1_HUMAN	tr|A0A0D9RDL5|A0A0D9RDL5_CHLSB
OG0001433	sp|O14782|KIF3C_HUMAN	tr|A0A0D9R8K6|A0A0D9R8K6_CHLSB
OG0001433	sp|O15066|KIF3B_HUMAN	tr|A0A0D9RJL7|A0A0D9RJL7_CHLSB
OG0001434	tr|A0A096LNH4|A0A096LNH4_HUMAN, sp|Q9BQS2|SYT15_HUMAN, sp|X6R8R1|ST15B_HUMAN	tr|A0A0D9RBY9|A0A0D9RBY9_CHLSB
OG0001435	sp|Q2VIQ3|KIF4B_HUMAN, sp|O95239|KIF4A_HUMAN, sp|B7ZC32|KIF28_HUMAN	tr|A0A0D9SEC6|A0A0D9SEC6_CHLSB
OG0001436	sp|Q9HC10|OTOF_HUMAN	tr|A0A0D9R8V1|A0A0D9R8V1_CHLSB
OG0001436	sp|Q2WGJ9|FR1L6_HUMAN	tr|A0A0D9RCU5|A0A0D9RCU5_CHLSB
OG0001437	sp|Q86V97|KBTB6_HUMAN	tr|A0A0D9SB96|A0A0D9SB96_CHLSB
OG0001437	sp|Q8WVZ9|KBTB7_HUMAN	tr|A0A0D9SB99|A0A0D9SB99_CHLSB
OG0001438	sp|P48960|AGRE5_HUMAN	tr|A0A0D9R200|A0A0D9R200_CHLSB
OG0001438	sp|Q9UHX3|AGRE2_HUMAN	tr|A0A0D9R1K6|A0A0D9R1K6_CHLSB
OG0001439	sp|P50458|LHX2_HUMAN	tr|A0A0D9RM45|A0A0D9RM45_CHLSB
OG0001439	sp|Q9NQ69|LHX9_HUMAN	tr|A0A0D9RMG0|A0A0D9RMG0_CHLSB
OG0001440	sp|O14647|CHD2_HUMAN	tr|A0A0D9RWR2|A0A0D9RWR2_CHLSB
OG0001440	sp|O14646|CHD1_HUMAN	tr|A0A0D9RS42|A0A0D9RS42_CHLSB
OG0001441	sp|Q8N3Y3|LARG2_HUMAN	tr|A0A0D9R010|A0A0D9R010_CHLSB
OG0001441	sp|O95461|LARG1_HUMAN	tr|A0A0D9R7A4|A0A0D9R7A4_CHLSB
OG0001442	sp|Q8NDY3|ARHL1_HUMAN	tr|A0A0D9RXX9|A0A0D9RXX9_CHLSB
OG0001442	sp|P54922|ADPRH_HUMAN	tr|A0A0D9R3Y2|A0A0D9R3Y2_CHLSB
OG0001443	sp|O14818|PSA7_HUMAN	tr|A0A0D9RT77|A0A0D9RT77_CHLSB
OG0001443	sp|Q8TAA3|PSMA8_HUMAN	tr|A0A0D9RYZ2|A0A0D9RYZ2_CHLSB
OG0001444	sp|O60658|PDE8A_HUMAN	tr|A0A0D9RXG6|A0A0D9RXG6_CHLSB
OG0001444	sp|O95263|PDE8B_HUMAN	tr|A0A0D9RS24|A0A0D9RS24_CHLSB
OG0001445	sp|Q96PU5|NED4L_HUMAN	tr|A0A0D9RZY5|A0A0D9RZY5_CHLSB
OG0001445	sp|P46934|NEDD4_HUMAN	tr|A0A0D9RHB5|A0A0D9RHB5_CHLSB
OG0001446	sp|O60706|ABCC9_HUMAN	tr|A0A0D9R6F4|A0A0D9R6F4_CHLSB
OG0001446	sp|Q09428|ABCC8_HUMAN	tr|A0A0D9QXP3|A0A0D9QXP3_CHLSB
OG0001447	sp|P54289|CA2D1_HUMAN	tr|A0A0D9RHZ3|A0A0D9RHZ3_CHLSB
OG0001447	sp|Q9NY47|CA2D2_HUMAN	tr|A0A0D9RNX6|A0A0D9RNX6_CHLSB
OG0001448	sp|P18440|ARY1_HUMAN	tr|A0A0D9SB19|A0A0D9SB19_CHLSB
OG0001448	sp|P11245|ARY2_HUMAN	tr|A0A0D9SB22|A0A0D9SB22_CHLSB
OG0001449	sp|P20742|PZP_HUMAN	tr|A0A0D9RAS5|A0A0D9RAS5_CHLSB
OG0001449	sp|P01023|A2MG_HUMAN	tr|A0A0D9RAV0|A0A0D9RAV0_CHLSB
OG0001450	sp|Q969W8|ZN566_HUMAN, sp|Q8TAQ5|ZN420_HUMAN, sp|A8MQ14|ZN850_HUMAN	tr|A0A0D9QW27|A0A0D9QW27_CHLSB
OG0001451	sp|Q9Y4K4|M4K5_HUMAN	tr|A0A0D9RRL3|A0A0D9RRL3_CHLSB
