Orthogroup	Homo_sapiens	Pteropus_alecto
OG0002587	sp|Q5T4W7|ARTN_HUMAN, sp|O60542|PSPN_HUMAN	tr|L5L756|L5L756_PTEAL
OG0002588	sp|Q00G26|PLIN5_HUMAN, sp|Q96Q06|PLIN4_HUMAN	tr|L5L8Q4|L5L8Q4_PTEAL
OG0002589	sp|Q9UQ88|CD11A_HUMAN, sp|P21127|CD11B_HUMAN	tr|L5L7H4|L5L7H4_PTEAL
OG0002590	sp|Q9UIK5|TEFF2_HUMAN, sp|Q8IYR6|TEFF1_HUMAN	tr|L5JZN0|L5JZN0_PTEAL
OG0002591	sp|Q9UBD9|CLCF1_HUMAN	tr|L5KI38|L5KI38_PTEAL, tr|L5KPN9|L5KPN9_PTEAL
OG0002592	tr|A0A3B3IU46|A0A3B3IU46_HUMAN, sp|Q9BTL3|RAMAC_HUMAN	tr|L5L4F1|L5L4F1_PTEAL
OG0002593	sp|Q86SH2|ZAR1_HUMAN, sp|A6NP61|ZAR1L_HUMAN	tr|L5KD98|L5KD98_PTEAL
OG0002594	sp|P0DN25|C1C1L_HUMAN, sp|Q96EU7|C1GLC_HUMAN	tr|L5K789|L5K789_PTEAL
OG0002595	sp|Q15846|CLUL1_HUMAN, sp|P10909|CLUS_HUMAN	tr|L5L2K4|L5L2K4_PTEAL
OG0002596	sp|P56539|CAV3_HUMAN, sp|Q03135|CAV1_HUMAN	tr|L5KSM1|L5KSM1_PTEAL
OG0002597	sp|Q8NGY6|OR6N2_HUMAN	tr|L5KJX2|L5KJX2_PTEAL, tr|L5KT47|L5KT47_PTEAL
OG0002598	sp|Q92734|TFG_HUMAN	tr|L5KB14|L5KB14_PTEAL, tr|L5K0C7|L5K0C7_PTEAL
OG0002599	sp|Q1W6H9|F110C_HUMAN, sp|Q9BQ89|F110A_HUMAN	tr|L5JYA5|L5JYA5_PTEAL
OG0002600	sp|Q5HY92|FIGN_HUMAN, sp|A6NMB9|FIGL2_HUMAN	tr|L5JZY2|L5JZY2_PTEAL
OG0002601	sp|Q5VTD9|GFI1B_HUMAN, sp|Q15072|OZF_HUMAN	tr|L5K732|L5K732_PTEAL
OG0002602	sp|Q9BXI9|C1QT6_HUMAN, sp|P60827|C1QT8_HUMAN	tr|L5KHQ6|L5KHQ6_PTEAL
OG0002603	sp|Q9P0I2|EMC3_HUMAN	tr|L5KLY2|L5KLY2_PTEAL, tr|L5KBK1|L5KBK1_PTEAL
OG0002604	tr|A0A0B4J2E5|A0A0B4J2E5_HUMAN, sp|Q15269|PWP2_HUMAN	tr|L5JYH9|L5JYH9_PTEAL
OG0002605	sp|O75908|SOAT2_HUMAN, sp|P35610|SOAT1_HUMAN	tr|L5L6V2|L5L6V2_PTEAL
OG0002606	sp|P15559|NQO1_HUMAN	tr|L5KTL4|L5KTL4_PTEAL, tr|L5K4R2|L5K4R2_PTEAL
OG0002607	sp|Q9NZR4|VSX1_HUMAN, sp|P58304|VSX2_HUMAN	tr|L5JQ31|L5JQ31_PTEAL
OG0002608	tr|A0A590UK10|A0A590UK10_HUMAN, sp|Q6ZSZ5|ARHGI_HUMAN	tr|L5K9A2|L5K9A2_PTEAL
OG0002609	sp|Q8TE57|ATS16_HUMAN, sp|Q8TE60|ATS18_HUMAN	tr|L5KBJ5|L5KBJ5_PTEAL
OG0002610	sp|Q9BXW4|MLP3C_HUMAN, sp|Q9H492|MLP3A_HUMAN	tr|L5JYG9|L5JYG9_PTEAL
OG0002611	sp|Q96S97|MYADM_HUMAN, sp|A6NDP7|MADL2_HUMAN	tr|L5L165|L5L165_PTEAL
OG0002612	sp|Q5T7M9|DIK1A_HUMAN, sp|Q5VUD6|DIK1B_HUMAN	tr|L5K3P9|L5K3P9_PTEAL
OG0002613	sp|Q8WUP2|FBLI1_HUMAN	tr|L5JS36|L5JS36_PTEAL, tr|L5KIA4|L5KIA4_PTEAL
OG0002614	sp|Q96G75|RMD5B_HUMAN, sp|Q9H871|RMD5A_HUMAN	tr|L5K853|L5K853_PTEAL
OG0002615	sp|Q9ULK2|AT7L1_HUMAN	tr|L5JPH5|L5JPH5_PTEAL, tr|L5K1Y4|L5K1Y4_PTEAL
OG0002616	sp|P51582|P2RY4_HUMAN, sp|Q96P67|GPR82_HUMAN	tr|L5KW52|L5KW52_PTEAL
OG0002617	sp|Q6IN97|FRP2L_HUMAN, sp|Q68DX3|FRPD2_HUMAN	tr|L5KAF2|L5KAF2_PTEAL
OG0002618	sp|Q6ZVD7|STOX1_HUMAN	tr|L5KBB1|L5KBB1_PTEAL, tr|L5KE20|L5KE20_PTEAL
OG0002619	sp|Q9BXN1|ASPN_HUMAN, sp|P21810|PGS1_HUMAN	tr|L5KDR6|L5KDR6_PTEAL
OG0002620	sp|Q9NWY4|HPF1_HUMAN, sp|A8MVJ9|HPF1L_HUMAN	tr|L5L2A6|L5L2A6_PTEAL
OG0002621	sp|Q13492|PICAL_HUMAN	tr|L5JQP3|L5JQP3_PTEAL, tr|L5L3S4|L5L3S4_PTEAL
OG0002622	sp|O75038|PLCH2_HUMAN	tr|L5KWX9|L5KWX9_PTEAL, tr|L5L958|L5L958_PTEAL
OG0002623	sp|P54252|ATX3_HUMAN, sp|Q9H3M9|ATX3L_HUMAN	tr|L5JQB9|L5JQB9_PTEAL
OG0002624	sp|P62191|PRS4_HUMAN	tr|L5JRG6|L5JRG6_PTEAL, tr|L5JQA3|L5JQA3_PTEAL
OG0002625	sp|A6NKW6|SHL2B_HUMAN, sp|Q6UWV7|SHL2A_HUMAN	tr|L5KIB9|L5KIB9_PTEAL
OG0002626	sp|O00534|VMA5A_HUMAN	tr|L5KH41|L5KH41_PTEAL, tr|L5KND4|L5KND4_PTEAL
OG0002627	sp|Q92521|PIGB_HUMAN, sp|Q9BV10|ALG12_HUMAN	tr|L5K832|L5K832_PTEAL
OG0002628	sp|P54577|SYYC_HUMAN, sp|Q12904|AIMP1_HUMAN	tr|L5K7E9|L5K7E9_PTEAL
OG0002629	sp|Q6DD87|ZN787_HUMAN	tr|L5KF60|L5KF60_PTEAL, tr|L5KEA7|L5KEA7_PTEAL
OG0002630	sp|Q86X67|NUD13_HUMAN, sp|Q9BQG2|NUD12_HUMAN	tr|L5KIQ1|L5KIQ1_PTEAL
OG0002631	sp|P19099|C11B2_HUMAN, sp|P15538|C11B1_HUMAN	tr|L5KM84|L5KM84_PTEAL
OG0002632	sp|P24534|EF1B_HUMAN	tr|L5KW60|L5KW60_PTEAL, tr|L5K321|L5K321_PTEAL
OG0002633	sp|P60033|CD81_HUMAN	tr|L5KPH2|L5KPH2_PTEAL, tr|L5KM27|L5KM27_PTEAL
OG0002634	sp|Q6ZUS5|CC121_HUMAN	tr|L5JNQ4|L5JNQ4_PTEAL, tr|L5KS75|L5KS75_PTEAL
OG0002635	sp|Q99487|PAFA2_HUMAN, sp|Q13093|PAFA_HUMAN	tr|L5JS07|L5JS07_PTEAL
OG0002636	sp|Q9GZZ7|GFRA4_HUMAN, sp|P56159|GFRA1_HUMAN	tr|L5K393|L5K393_PTEAL
OG0002637	sp|A6NJW9|CD8B2_HUMAN, sp|P10966|CD8B_HUMAN	tr|L5K8K4|L5K8K4_PTEAL
OG0002638	sp|P43686|PRS6B_HUMAN	tr|L5KIM2|L5KIM2_PTEAL, tr|L5L447|L5L447_PTEAL
OG0002639	sp|P83881|RL36A_HUMAN	tr|L5K0B5|L5K0B5_PTEAL, tr|L5JW47|L5JW47_PTEAL
OG0002640	sp|Q17R60|IMPG1_HUMAN	tr|L5JMH4|L5JMH4_PTEAL, tr|L5JN00|L5JN00_PTEAL
OG0002641	sp|Q3ZCQ3|F174B_HUMAN, sp|Q8TBP5|F174A_HUMAN	tr|L5KJM8|L5KJM8_PTEAL
OG0002642	sp|Q9Y508|RN114_HUMAN, sp|Q96A37|RN166_HUMAN	tr|L5JY75|L5JY75_PTEAL
OG0002643	sp|A8MTI9|PRS47_HUMAN	tr|L5L7C6|L5L7C6_PTEAL, tr|L5JTH0|L5JTH0_PTEAL
OG0002644	sp|Q86YG4|NT5D4_HUMAN, sp|P49902|5NTC_HUMAN	tr|L5K0Y8|L5K0Y8_PTEAL
OG0002645	sp|Q15392|DHC24_HUMAN	tr|L5K5W5|L5K5W5_PTEAL, tr|L5L1I5|L5L1I5_PTEAL
OG0002646	sp|Q96RI1|NR1H4_HUMAN	tr|L5KHU8|L5KHU8_PTEAL, tr|L5K3N4|L5K3N4_PTEAL
OG0002647	sp|O75376|NCOR1_HUMAN, sp|Q9H4R4|CT191_HUMAN	tr|L5KW85|L5KW85_PTEAL
OG0002648	sp|Q9UJ37|SIA7B_HUMAN, sp|Q9NSC7|SIA7A_HUMAN	tr|L5KNC1|L5KNC1_PTEAL
OG0002649	sp|P07225|PROS_HUMAN, sp|P04278|SHBG_HUMAN	tr|L5JML8|L5JML8_PTEAL
OG0002650	sp|P35790|CHKA_HUMAN, sp|Q9Y259|CHKB_HUMAN	tr|L5KQP7|L5KQP7_PTEAL
OG0002651	sp|Q7RTU0|TCF24_HUMAN, sp|Q7RTU1|TCF23_HUMAN	tr|L5JSH8|L5JSH8_PTEAL
OG0002652	sp|Q8WYK0|ACO12_HUMAN, sp|Q8WXI4|ACO11_HUMAN	tr|L5K3P8|L5K3P8_PTEAL
OG0002653	sp|Q9BZ71|PITM3_HUMAN	tr|L5JZQ7|L5JZQ7_PTEAL, tr|L5KTY6|L5KTY6_PTEAL
OG0002654	tr|A0A8I5KW96|A0A8I5KW96_HUMAN, sp|P27144|KAD4_HUMAN	tr|L5K3D8|L5K3D8_PTEAL
OG0002655	sp|Q5VUY0|ADCL3_HUMAN, sp|Q5VUY2|ADCL4_HUMAN	tr|L5KIB7|L5KIB7_PTEAL
OG0002656	sp|Q9HAN9|NMNA1_HUMAN, sp|Q9BZQ4|NMNA2_HUMAN	tr|L5KG64|L5KG64_PTEAL
OG0002657	sp|Q9NPH3|IL1AP_HUMAN	tr|L5JPF5|L5JPF5_PTEAL, tr|L5JRP3|L5JRP3_PTEAL
OG0002658	sp|Q8N1E2|LYG1_HUMAN, sp|Q86SG7|LYG2_HUMAN	tr|L5KEQ6|L5KEQ6_PTEAL
OG0002659	sp|Q9NPJ8|NXT2_HUMAN, sp|Q9UKK6|NXT1_HUMAN	tr|L5KP50|L5KP50_PTEAL
OG0002660	tr|C9JA33|C9JA33_HUMAN, sp|Q8IXS6|PALM2_HUMAN	tr|L5L200|L5L200_PTEAL
OG0002661	sp|Q9BW91|NUDT9_HUMAN	tr|L5KZH6|L5KZH6_PTEAL, tr|L5JNL1|L5JNL1_PTEAL
OG0002662	sp|Q9H8K7|PAAT_HUMAN, sp|Q499Y3|YJ016_HUMAN	tr|L5KM55|L5KM55_PTEAL
OG0002663	sp|B3GLJ2|PATE3_HUMAN, sp|Q8WXA2|PATE1_HUMAN	tr|L5KGY9|L5KGY9_PTEAL
OG0002664	sp|P24864|CCNE1_HUMAN, sp|O96020|CCNE2_HUMAN	tr|L5JV32|L5JV32_PTEAL
OG0002665	sp|P54105|ICLN_HUMAN	tr|L5JQL7|L5JQL7_PTEAL, tr|L5KAX3|L5KAX3_PTEAL
OG0002666	sp|Q14190|SIM2_HUMAN	tr|L5JM98|L5JM98_PTEAL, tr|L5KCK4|L5KCK4_PTEAL
OG0002667	sp|Q4G0W2|DUS28_HUMAN, sp|O95147|DUS14_HUMAN	tr|L5JTZ4|L5JTZ4_PTEAL
OG0002668	sp|Q8TEQ0|SNX29_HUMAN, sp|Q8IUI4|S29P2_HUMAN	tr|L5KRW9|L5KRW9_PTEAL
OG0002669	sp|Q9NYM4|GPR83_HUMAN	tr|L5KYE9|L5KYE9_PTEAL, tr|L5KR56|L5KR56_PTEAL
OG0002670	sp|O14529|CUX2_HUMAN	tr|L5KSE7|L5KSE7_PTEAL, tr|L5K819|L5K819_PTEAL
OG0002671	sp|Q16787|LAMA3_HUMAN	tr|L5K1N6|L5K1N6_PTEAL, tr|L5K1X0|L5K1X0_PTEAL
OG0002672	sp|Q7RTY3|PRS45_HUMAN	tr|L5KER2|L5KER2_PTEAL, tr|L5KGQ5|L5KGQ5_PTEAL
OG0002673	sp|Q9Y6H6|KCNE3_HUMAN, sp|Q9UJ90|KCNE5_HUMAN	tr|L5JNL8|L5JNL8_PTEAL
OG0002674	sp|Q9UMY4|SNX12_HUMAN, sp|O60493|SNX3_HUMAN	tr|L5JNU7|L5JNU7_PTEAL
OG0002675	sp|P21728|DRD1_HUMAN, sp|P21918|DRD5_HUMAN	tr|L5L1X1|L5L1X1_PTEAL
OG0002676	sp|P26358|DNMT1_HUMAN	tr|L5KDT4|L5KDT4_PTEAL, tr|L5L2I9|L5L2I9_PTEAL
OG0002677	sp|P86791|CCZ1_HUMAN, sp|P86790|CCZ1B_HUMAN	tr|L5L1C7|L5L1C7_PTEAL
OG0002678	sp|Q5VW38|GP107_HUMAN, sp|Q9NPR9|GP108_HUMAN	tr|L5L877|L5L877_PTEAL
OG0002679	sp|Q6NUR6|R216L_HUMAN, sp|Q9NWF9|RN216_HUMAN	tr|L5L134|L5L134_PTEAL
OG0002680	sp|Q9Y2Y0|AR2BP_HUMAN	tr|L5L7I6|L5L7I6_PTEAL, tr|L5KXA2|L5KXA2_PTEAL
OG0002681	sp|Q6XD76|ASCL4_HUMAN, sp|Q7RTU5|ASCL5_HUMAN	tr|L5KIE7|L5KIE7_PTEAL
OG0002682	sp|Q9UBH0|I36RA_HUMAN, sp|Q8WWZ1|IL1FA_HUMAN	tr|L5KUH7|L5KUH7_PTEAL
OG0002683	sp|Q9NS66|GP173_HUMAN, sp|Q9NS67|GPR27_HUMAN	tr|L5JW44|L5JW44_PTEAL
OG0002684	sp|Q16222|UAP1_HUMAN, sp|Q3KQV9|UAP1L_HUMAN	tr|L5KAA8|L5KAA8_PTEAL
OG0002685	sp|Q96K31|CH076_HUMAN, sp|Q96EF9|ZHX1R_HUMAN	tr|L5KA47|L5KA47_PTEAL
OG0002686	sp|Q86UG4|SO6A1_HUMAN, sp|Q6ZQN7|SO4C1_HUMAN	tr|L5KIZ8|L5KIZ8_PTEAL
OG0002687	sp|Q9H147|TDIF1_HUMAN	tr|L5KLU0|L5KLU0_PTEAL, tr|L5JYT4|L5JYT4_PTEAL
OG0002688	sp|O14925|TIM23_HUMAN, sp|Q5SRD1|TI23B_HUMAN	tr|L5KCY9|L5KCY9_PTEAL
OG0002689	sp|O14926|FSCN2_HUMAN, sp|Q16658|FSCN1_HUMAN	tr|L5L203|L5L203_PTEAL
OG0002690	sp|Q8IUH2|CREG2_HUMAN, sp|O75629|CREG1_HUMAN	tr|L5K3H0|L5K3H0_PTEAL
OG0002691	sp|Q9Y6V7|DDX49_HUMAN, sp|Q8N8A6|DDX51_HUMAN	tr|L5L6E3|L5L6E3_PTEAL
OG0002692	sp|Q8TC36|SUN5_HUMAN, sp|Q8TAQ9|SUN3_HUMAN	tr|L5JXB1|L5JXB1_PTEAL
OG0002693	sp|Q99727|TIMP4_HUMAN, sp|P16035|TIMP2_HUMAN	tr|L5KL66|L5KL66_PTEAL
OG0002694	sp|Q3SXM5|HSDL1_HUMAN, sp|Q53GQ0|DHB12_HUMAN	tr|L5JNF1|L5JNF1_PTEAL
OG0002695	sp|Q9H2A9|CHST8_HUMAN, sp|Q7L1S5|CHST9_HUMAN	tr|L5JP49|L5JP49_PTEAL
OG0002696	sp|Q9BUF7|CRUM3_HUMAN	tr|L5L8U0|L5L8U0_PTEAL, tr|L5K6M7|L5K6M7_PTEAL
OG0002697	sp|Q9Y397|ZDHC9_HUMAN, sp|Q9NUE0|ZDH18_HUMAN	tr|L5JUW1|L5JUW1_PTEAL
OG0002698	sp|Q9Y5X0|SNX10_HUMAN, sp|Q9Y5W9|SNX11_HUMAN	tr|L5KLR6|L5KLR6_PTEAL
OG0002699	sp|Q15777|MPPD2_HUMAN, sp|O15442|MPPD1_HUMAN	tr|L5KXW1|L5KXW1_PTEAL
OG0002700	sp|O60518|RNBP6_HUMAN, sp|O00410|IPO5_HUMAN	tr|L5K8C0|L5K8C0_PTEAL
OG0002701	sp|Q2TAL6|VWC2_HUMAN, sp|B2RUY7|VWC2L_HUMAN	tr|L5KXG7|L5KXG7_PTEAL
OG0002702	sp|Q7L5N1|CSN6_HUMAN	tr|L5K617|L5K617_PTEAL, tr|L5KCY2|L5KCY2_PTEAL
OG0002703	sp|Q96BM1|ANKR9_HUMAN, sp|Q05823|RN5A_HUMAN	tr|L5KXK1|L5KXK1_PTEAL
OG0002704	sp|Q96F15|GIMA5_HUMAN	tr|L5K0G5|L5K0G5_PTEAL, tr|L5K3W6|L5K3W6_PTEAL
OG0002706	sp|O75949|NALF2_HUMAN	tr|L5KWR0|L5KWR0_PTEAL, tr|L5KVT9|L5KVT9_PTEAL
OG0002707	sp|Q02556|IRF8_HUMAN	tr|L5JNG7|L5JNG7_PTEAL, tr|L5JZZ9|L5JZZ9_PTEAL
OG0002708	sp|Q7L4S7|ARMX6_HUMAN	tr|L5K3R5|L5K3R5_PTEAL, tr|L5K0A9|L5K0A9_PTEAL
OG0002709	sp|Q99619|SPSB2_HUMAN	tr|L5KF08|L5KF08_PTEAL, tr|L5KI37|L5KI37_PTEAL
OG0002710	sp|Q9BY84|DUS16_HUMAN, sp|Q13202|DUS8_HUMAN	tr|L5KKV1|L5KKV1_PTEAL
OG0002711	sp|O75319|DUS11_HUMAN	tr|L5L446|L5L446_PTEAL, tr|L5JQ70|L5JQ70_PTEAL
OG0002712	sp|P28676|GRAN_HUMAN, sp|P30626|SORCN_HUMAN	tr|L5JPW3|L5JPW3_PTEAL
OG0002713	sp|Q4VC39|HIG2B_HUMAN, sp|Q9BW72|HIG2A_HUMAN	tr|L5JUI8|L5JUI8_PTEAL
OG0002714	sp|Q6P435|SMG1L_HUMAN, sp|Q96Q15|SMG1_HUMAN	tr|L5KQD4|L5KQD4_PTEAL
OG0002715	sp|Q9NZ45|CISD1_HUMAN, sp|Q8N5K1|CISD2_HUMAN	tr|L5KDI5|L5KDI5_PTEAL
OG0002716	sp|P62847|RS24_HUMAN	tr|L5KD79|L5KD79_PTEAL, tr|L5KJJ7|L5KJJ7_PTEAL
OG0002717	sp|Q8IVV2|LOXH1_HUMAN	tr|L5JVH7|L5JVH7_PTEAL, tr|L5K573|L5K573_PTEAL
OG0002718	sp|Q8IW45|NNRD_HUMAN	tr|L5KUN9|L5KUN9_PTEAL, tr|L5KVA7|L5KVA7_PTEAL
OG0002719	sp|Q86V42|F124A_HUMAN, sp|Q9H5Z6|F124B_HUMAN	tr|L5KUU2|L5KUU2_PTEAL
OG0002720	sp|Q9HBL8|NMRL1_HUMAN	tr|L5KIV8|L5KIV8_PTEAL, tr|L5JPT8|L5JPT8_PTEAL
OG0002721	sp|Q9NUQ3|TXLNG_HUMAN, sp|Q9BZA5|TXNG2_HUMAN	tr|L5KXV1|L5KXV1_PTEAL
OG0002722	sp|Q9Y3B3|TMED7_HUMAN, sp|Q9Y3Q3|TMED3_HUMAN	tr|L5L3N7|L5L3N7_PTEAL
OG0002723	sp|Q9P1Q5|OR1A1_HUMAN, sp|Q9Y585|OR1A2_HUMAN	tr|L5JWJ1|L5JWJ1_PTEAL
OG0002724	sp|O75489|NDUS3_HUMAN	tr|L5KZ74|L5KZ74_PTEAL, tr|L5KXR3|L5KXR3_PTEAL
OG0002725	sp|P34981|TRFR_HUMAN	tr|L5JP11|L5JP11_PTEAL, tr|L5KDM9|L5KDM9_PTEAL
OG0002726	sp|Q5TDH0|DDI2_HUMAN, sp|Q8WTU0|DDI1_HUMAN	tr|L5KYQ3|L5KYQ3_PTEAL
OG0002727	sp|A0A1W2PR19|GSTT4_HUMAN, tr|A0A1W2PRG0|A0A1W2PRG0_HUMAN	tr|L5KWN0|L5KWN0_PTEAL
OG0002728	sp|P11441|UBL4A_HUMAN, sp|Q8N7F7|UBL4B_HUMAN	tr|L5K2W9|L5K2W9_PTEAL
OG0002729	sp|Q0D2I5|IFFO1_HUMAN	tr|L5KFF2|L5KFF2_PTEAL, tr|L5JPS3|L5JPS3_PTEAL
OG0002730	sp|Q8N8U2|CDYL2_HUMAN	tr|L5KUB9|L5KUB9_PTEAL, tr|L5KU20|L5KU20_PTEAL
OG0002731	tr|A0A024R1R8|A0A024R1R8_HUMAN	tr|L5KT59|L5KT59_PTEAL, tr|L5JPN5|L5JPN5_PTEAL
OG0002732	sp|P50990|TCPQ_HUMAN	tr|L5KY68|L5KY68_PTEAL, tr|L5KJV3|L5KJV3_PTEAL
OG0002733	sp|Q8N8N7|PTGR2_HUMAN, sp|Q14914|PTGR1_HUMAN	tr|L5L2L3|L5L2L3_PTEAL
OG0002734	sp|Q86UW9|DTX2_HUMAN	tr|L5K5V5|L5K5V5_PTEAL, tr|L5KD51|L5KD51_PTEAL
OG0002735	sp|A1A519|F170A_HUMAN	tr|L5KJ50|L5KJ50_PTEAL, tr|L5KLZ4|L5KLZ4_PTEAL
OG0002736	sp|A6NHG4|DDTL_HUMAN, sp|P30046|DOPD_HUMAN	tr|L5KXR2|L5KXR2_PTEAL
OG0002737	sp|O00443|P3C2A_HUMAN	tr|L5JWA7|L5JWA7_PTEAL, tr|L5L5Y4|L5L5Y4_PTEAL
OG0002738	sp|O15121|DEGS1_HUMAN, sp|Q6QHC5|DEGS2_HUMAN	tr|L5JP51|L5JP51_PTEAL
OG0002739	sp|Q5VT99|LRC38_HUMAN, sp|Q6ZSA7|LRC55_HUMAN	tr|L5L3U9|L5L3U9_PTEAL
OG0002740	tr|A0A087WUV0|A0A087WUV0_HUMAN, sp|Q9UJN7|ZN391_HUMAN	tr|L5KTN4|L5KTN4_PTEAL
OG0002742	sp|P49721|PSB2_HUMAN, sp|P20618|PSB1_HUMAN	tr|L5KFA4|L5KFA4_PTEAL
OG0002743	sp|P98160|PGBM_HUMAN	tr|L5JS85|L5JS85_PTEAL, tr|L5JUD5|L5JUD5_PTEAL
OG0002744	sp|Q9BRL6|SRSF8_HUMAN, sp|Q01130|SRSF2_HUMAN	tr|L5KNX3|L5KNX3_PTEAL
OG0002745	sp|Q6KF10|GDF6_HUMAN, sp|Q7Z4P5|GDF7_HUMAN	tr|L5KCY8|L5KCY8_PTEAL
OG0002746	sp|A8MYB1|TMC5B_HUMAN, sp|Q8N6Q1|TMC5A_HUMAN	tr|L5K475|L5K475_PTEAL
OG0002747	sp|Q8NBL1|PGLT1_HUMAN, sp|Q6UW63|PLGT2_HUMAN	tr|L5KU32|L5KU32_PTEAL
OG0002748	sp|Q6ZV65|FA47E_HUMAN	tr|L5L083|L5L083_PTEAL, tr|L5KG44|L5KG44_PTEAL
OG0002749	sp|Q96MM7|H6ST2_HUMAN	tr|L5KH91|L5KH91_PTEAL, tr|L5K148|L5K148_PTEAL
OG0002750	sp|Q9UBK7|RBL2A_HUMAN, sp|Q9UNT1|RBL2B_HUMAN	tr|L5K715|L5K715_PTEAL
OG0002751	sp|Q8NDV3|SMC1B_HUMAN	tr|L5K8A8|L5K8A8_PTEAL, tr|L5JW37|L5JW37_PTEAL
OG0002752	sp|Q8NGQ4|O10Q1_HUMAN	tr|L5L2V3|L5L2V3_PTEAL, tr|L5L3Y4|L5L3Y4_PTEAL
OG0002753	sp|Q9NPI1|BRD7_HUMAN	tr|L5KVF1|L5KVF1_PTEAL, tr|L5KZ87|L5KZ87_PTEAL
OG0002754	sp|Q5JX69|F209B_HUMAN, sp|Q5JX71|F209A_HUMAN	tr|L5JXX8|L5JXX8_PTEAL
OG0002755	sp|Q6ZTN6|AN13D_HUMAN, sp|Q86YJ7|AN13B_HUMAN	tr|L5JUB5|L5JUB5_PTEAL
OG0002756	sp|Q9NZJ0|DTL_HUMAN, sp|P57081|WDR4_HUMAN	tr|L5KXF9|L5KXF9_PTEAL
OG0002757	sp|Q9UHX3|AGRE2_HUMAN, sp|P48960|AGRE5_HUMAN	tr|L5K7J5|L5K7J5_PTEAL
OG0002758	sp|A1X283|SPD2B_HUMAN	tr|L5L2X7|L5L2X7_PTEAL, tr|L5K0Y0|L5K0Y0_PTEAL
OG0002759	sp|P82664|RT10_HUMAN	tr|L5KYF3|L5KYF3_PTEAL, tr|L5JLN4|L5JLN4_PTEAL
OG0002760	sp|P83110|HTRA3_HUMAN	tr|L5K7S6|L5K7S6_PTEAL, tr|L5L6G3|L5L6G3_PTEAL
OG0002761	sp|Q99853|FOXB1_HUMAN	tr|L5K224|L5K224_PTEAL, tr|L5K8I3|L5K8I3_PTEAL
OG0002762	sp|Q9H446|RWDD1_HUMAN	tr|L5JNR8|L5JNR8_PTEAL, tr|L5JMM5|L5JMM5_PTEAL
OG0002763	sp|Q9H7C9|AAMDC_HUMAN	tr|L5JM45|L5JM45_PTEAL, tr|L5K4B4|L5K4B4_PTEAL
OG0002764	sp|Q9NV31|IMP3_HUMAN	tr|L5JZ15|L5JZ15_PTEAL, tr|L5KV56|L5KV56_PTEAL
OG0002765	sp|O60888|CUTA_HUMAN	tr|L5KBP4|L5KBP4_PTEAL, tr|L5L024|L5L024_PTEAL
OG0002766	sp|P41220|RGS2_HUMAN	tr|L5KB73|L5KB73_PTEAL, tr|L5KA41|L5KA41_PTEAL
OG0002768	sp|Q69YN2|C19L1_HUMAN, sp|Q2TBE0|C19L2_HUMAN	tr|L5JPZ5|L5JPZ5_PTEAL
OG0002769	sp|Q92485|ASM3B_HUMAN	tr|L5KVL7|L5KVL7_PTEAL, tr|L5JRL0|L5JRL0_PTEAL
OG0002770	sp|P56856|CLD18_HUMAN	tr|L5KZ00|L5KZ00_PTEAL, tr|L5L0X4|L5L0X4_PTEAL
OG0002771	sp|P62633|CNBP_HUMAN, sp|Q8WW36|ZCH13_HUMAN	tr|L5KWL8|L5KWL8_PTEAL
OG0002772	sp|Q9H422|HIPK3_HUMAN	tr|L5KRC8|L5KRC8_PTEAL, tr|L5KX97|L5KX97_PTEAL
OG0002773	sp|P62304|RUXE_HUMAN	tr|L5JVJ7|L5JVJ7_PTEAL, tr|L5KCB3|L5KCB3_PTEAL
OG0002774	sp|Q6PUV4|CPLX2_HUMAN	tr|L5K5H8|L5K5H8_PTEAL, tr|L5L307|L5L307_PTEAL
OG0002775	sp|Q6X9E4|FBW12_HUMAN	tr|L5KV41|L5KV41_PTEAL, tr|L5K8M7|L5K8M7_PTEAL
OG0002776	sp|Q8WV28|BLNK_HUMAN, sp|Q7Z4S9|SH2D6_HUMAN	tr|L5K7J0|L5K7J0_PTEAL
OG0002777	sp|O60664|PLIN3_HUMAN	tr|L5L722|L5L722_PTEAL, tr|L5L844|L5L844_PTEAL
OG0002778	sp|O60739|EIF1B_HUMAN	tr|L5KEW1|L5KEW1_PTEAL, tr|L5JRD9|L5JRD9_PTEAL
OG0002779	sp|Q9BW62|KATL1_HUMAN, sp|O75449|KTNA1_HUMAN	tr|L5L6Q1|L5L6Q1_PTEAL
OG0002780	sp|P0CG20|PRR35_HUMAN, sp|Q32MQ0|ZN750_HUMAN	tr|L5KHV7|L5KHV7_PTEAL
OG0002781	sp|P26439|3BHS2_HUMAN, sp|P14060|3BHS1_HUMAN	tr|L5K338|L5K338_PTEAL
OG0002782	sp|Q15154|PCM1_HUMAN	tr|L5JX14|L5JX14_PTEAL, tr|L5KBE4|L5KBE4_PTEAL
OG0002783	sp|Q9BVN2|RUSC1_HUMAN, sp|Q8N2Y8|RUSC2_HUMAN	tr|L5KBX9|L5KBX9_PTEAL
OG0002784	sp|Q96MS0|ROBO3_HUMAN	tr|L5K9V0|L5K9V0_PTEAL, tr|L5KEN1|L5KEN1_PTEAL
OG0002785	sp|Q9NP64|ZCC17_HUMAN, sp|Q14562|DHX8_HUMAN	tr|L5KRR0|L5KRR0_PTEAL
