Orthogroup	Homo_sapiens	Cercocebus_atys
OG0000789	sp|Q8TCW9|PKR1_HUMAN	tr|A0A2K5KI50|A0A2K5KI50_CERAT
OG0000790	sp|Q06124|PTN11_HUMAN	tr|A0A2K5KYV6|A0A2K5KYV6_CERAT, tr|A0A2K5M3C4|A0A2K5M3C4_CERAT, tr|A0A2K5P413|A0A2K5P413_CERAT
OG0000791	sp|P21695|GPDA_HUMAN	tr|A0A2K5L4Z7|A0A2K5L4Z7_CERAT
OG0000791	sp|Q8N335|GPD1L_HUMAN	tr|A0A2K5N1V1|A0A2K5N1V1_CERAT
OG0000792	sp|Q14123|PDE1C_HUMAN	tr|A0A2K5LMP9|A0A2K5LMP9_CERAT
OG0000792	sp|P54750|PDE1A_HUMAN	tr|A0A2K5MHU3|A0A2K5MHU3_CERAT
OG0000793	sp|P22059|OSBP1_HUMAN	tr|A0A2K5N5B2|A0A2K5N5B2_CERAT
OG0000793	sp|Q969R2|OSBP2_HUMAN	tr|A0A2K5NR63|A0A2K5NR63_CERAT
OG0000794	sp|P46934|NEDD4_HUMAN	tr|A0A2K5NMR8|A0A2K5NMR8_CERAT
OG0000794	sp|Q96PU5|NED4L_HUMAN	tr|A0A2K5NEY3|A0A2K5NEY3_CERAT
OG0000795	sp|Q8NDA2|HMCN2_HUMAN	tr|A0A2K5MCP1|A0A2K5MCP1_CERAT
OG0000795	sp|Q96RW7|HMCN1_HUMAN	tr|A0A2K5NVX0|A0A2K5NVX0_CERAT
OG0000796	sp|P50453|SPB9_HUMAN	tr|A0A2K5NX80|A0A2K5NX80_CERAT
OG0000796	sp|P35237|SPB6_HUMAN	tr|A0A2K5LIB1|A0A2K5LIB1_CERAT
OG0000797	sp|Q9NRY7|PLS2_HUMAN	tr|A0A2K5MKC1|A0A2K5MKC1_CERAT
OG0000797	sp|O15162|PLS1_HUMAN	tr|A0A2K5P887|A0A2K5P887_CERAT
OG0000798	sp|Q5VXU3|CHIC1_HUMAN	tr|A0A2K5KN99|A0A2K5KN99_CERAT
OG0000798	sp|Q9UKJ5|CHIC2_HUMAN	tr|A0A2K5NIG2|A0A2K5NIG2_CERAT
OG0000799	sp|P84085|ARF5_HUMAN	tr|A0A2K5KNU4|A0A2K5KNU4_CERAT
OG0000799	sp|P18085|ARF4_HUMAN	tr|A0A2K5NZ70|A0A2K5NZ70_CERAT
OG0000800	sp|Q9Y586|MB212_HUMAN	tr|A0A2K5KUY0|A0A2K5KUY0_CERAT
OG0000800	sp|Q13394|MB211_HUMAN	tr|A0A2K5KR60|A0A2K5KR60_CERAT
OG0000801	sp|P01906|DQA2_HUMAN	tr|A0A2K5LMK3|A0A2K5LMK3_CERAT
OG0000801	sp|P01909|DQA1_HUMAN	tr|A0A2K5KQS5|A0A2K5KQS5_CERAT
OG0000802	sp|Q05513|KPCZ_HUMAN	tr|A0A2K5MK25|A0A2K5MK25_CERAT
OG0000802	sp|P41743|KPCI_HUMAN	tr|A0A2K5LZ26|A0A2K5LZ26_CERAT
OG0000803	sp|Q8NCL4|GALT6_HUMAN	tr|A0A2K5KXC6|A0A2K5KXC6_CERAT
OG0000803	sp|Q14435|GALT3_HUMAN	tr|A0A2K5MXK9|A0A2K5MXK9_CERAT
OG0000804	sp|P62829|RL23_HUMAN	tr|A0A2K5N9L0|A0A2K5N9L0_CERAT, tr|A0A2K5NS83|A0A2K5NS83_CERAT, tr|A0A2K5N5S9|A0A2K5N5S9_CERAT
OG0000805	sp|O14657|TOR1B_HUMAN	tr|A0A2K5KK04|A0A2K5KK04_CERAT
OG0000805	sp|O14656|TOR1A_HUMAN	tr|A0A2K5P7Q1|A0A2K5P7Q1_CERAT
OG0000806	sp|P05114|HMGN1_HUMAN	tr|A0A2K5KZT2|A0A2K5KZT2_CERAT, tr|A0A2K5L418|A0A2K5L418_CERAT, tr|A0A2K5L197|A0A2K5L197_CERAT
OG0000807	sp|Q96C36|P5CR2_HUMAN	tr|A0A2K5P6J4|A0A2K5P6J4_CERAT
OG0000807	sp|P32322|P5CR1_HUMAN	tr|A0A2K5L7A1|A0A2K5L7A1_CERAT
OG0000808	sp|Q9Y3B1|PLD3B_HUMAN	tr|A0A2K5KIX7|A0A2K5KIX7_CERAT, tr|A0A2K5LF97|A0A2K5LF97_CERAT, tr|A0A2K5MTW8|A0A2K5MTW8_CERAT
OG0000809	sp|O14979|HNRDL_HUMAN	tr|A0A2K5N062|A0A2K5N062_CERAT, tr|A0A2K5LHD0|A0A2K5LHD0_CERAT, tr|A0A2K5LM96|A0A2K5LM96_CERAT
OG0000810	sp|Q9BXJ8|TACAN_HUMAN	tr|A0A2K5NAX2|A0A2K5NAX2_CERAT
OG0000810	sp|A0PK00|T120B_HUMAN	tr|A0A2K5P3H0|A0A2K5P3H0_CERAT
OG0000811	sp|Q15424|SAFB1_HUMAN	tr|A0A2K5LF48|A0A2K5LF48_CERAT
OG0000811	sp|Q14151|SAFB2_HUMAN	tr|A0A2K5N6A9|A0A2K5N6A9_CERAT
OG0000812	sp|Q9BZF3|OSBL6_HUMAN	tr|A0A2K5NDA2|A0A2K5NDA2_CERAT
OG0000812	sp|Q9H4L5|OSBL3_HUMAN	tr|A0A2K5NY09|A0A2K5NY09_CERAT
OG0000813	sp|Q969J2|ZKSC4_HUMAN	tr|A0A2K5NJ88|A0A2K5NJ88_CERAT
OG0000813	sp|Q9BRR0|ZKSC3_HUMAN	tr|A0A2K5L7T4|A0A2K5L7T4_CERAT
OG0000814	sp|Q96G75|RMD5B_HUMAN	tr|A0A2K5MKD1|A0A2K5MKD1_CERAT
OG0000814	sp|Q9H871|RMD5A_HUMAN	tr|A0A2K5KII0|A0A2K5KII0_CERAT
OG0000815	sp|Q9Y6T7|DGKB_HUMAN	tr|A0A2K5KKT3|A0A2K5KKT3_CERAT
OG0000815	sp|P49619|DGKG_HUMAN	tr|A0A2K5MZS1|A0A2K5MZS1_CERAT
OG0000816	sp|Q8IUQ0|CLVS1_HUMAN	tr|A0A2K5LH14|A0A2K5LH14_CERAT
OG0000816	sp|Q5SYC1|CLVS2_HUMAN	tr|A0A2K5LQS4|A0A2K5LQS4_CERAT
OG0000817	sp|Q96CN4|EVI5L_HUMAN	tr|A0A2K5LHR9|A0A2K5LHR9_CERAT
OG0000817	sp|O60447|EVI5_HUMAN	tr|A0A2K5MXK2|A0A2K5MXK2_CERAT
OG0000818	sp|O43255|SIAH2_HUMAN	tr|A0A2K5NBV9|A0A2K5NBV9_CERAT
OG0000818	sp|Q8IUQ4|SIAH1_HUMAN	tr|A0A2K5LSE4|A0A2K5LSE4_CERAT
OG0000819	sp|O15438|MRP3_HUMAN	tr|A0A2K5LVY3|A0A2K5LVY3_CERAT
OG0000819	sp|P33527|MRP1_HUMAN	tr|A0A2K5NEP1|A0A2K5NEP1_CERAT
OG0000820	sp|Q15629|TRAM1_HUMAN	tr|A0A2K5MQH5|A0A2K5MQH5_CERAT
OG0000820	sp|Q8N609|TR1L1_HUMAN	tr|A0A2K5KRA3|A0A2K5KRA3_CERAT
OG0000821	sp|Q9H9S3|S61A2_HUMAN	tr|A0A2K5NCC3|A0A2K5NCC3_CERAT
OG0000821	sp|P61619|S61A1_HUMAN	tr|A0A2K5LGC0|A0A2K5LGC0_CERAT
OG0000822	sp|O94905|ERLN2_HUMAN	tr|A0A2K5P373|A0A2K5P373_CERAT
OG0000822	sp|O75477|ERLN1_HUMAN	tr|A0A2K5M873|A0A2K5M873_CERAT
OG0000823	sp|Q13247|SRSF6_HUMAN	tr|A0A2K5LK91|A0A2K5LK91_CERAT
OG0000823	sp|Q08170|SRSF4_HUMAN	tr|A0A2K5LPI9|A0A2K5LPI9_CERAT
OG0000824	sp|Q9P2T1|GMPR2_HUMAN	tr|A0A2K5LTT8|A0A2K5LTT8_CERAT
OG0000824	sp|P36959|GMPR1_HUMAN	tr|A0A2K5LI68|A0A2K5LI68_CERAT
OG0000825	sp|Q8N4F7|RN175_HUMAN	tr|A0A2K5MTF3|A0A2K5MTF3_CERAT
OG0000825	sp|Q9H920|RN121_HUMAN	tr|A0A2K5N5W4|A0A2K5N5W4_CERAT
OG0000826	sp|Q9P2J3|KLHL9_HUMAN	tr|A0A2K5KUG8|A0A2K5KUG8_CERAT
OG0000826	sp|Q9P2N7|KLH13_HUMAN	tr|A0A2K5NFY3|A0A2K5NFY3_CERAT
OG0000828	sp|P51531|SMCA2_HUMAN	tr|A0A2K5LU26|A0A2K5LU26_CERAT
OG0000828	sp|P51532|SMCA4_HUMAN	tr|A0A2K5LIA7|A0A2K5LIA7_CERAT
OG0000829	sp|Q86UV7|TRI73_HUMAN, sp|Q86UV6|TRI74_HUMAN, sp|Q86XT4|TRI50_HUMAN	tr|A0A2K5LII9|A0A2K5LII9_CERAT
OG0000830	sp|Q9NZ45|CISD1_HUMAN	tr|A0A2K5LIF8|A0A2K5LIF8_CERAT, tr|A0A2K5L2B8|A0A2K5L2B8_CERAT, tr|A0A2K5LL92|A0A2K5LL92_CERAT
OG0000831	sp|Q6ZMS4|ZN852_HUMAN	tr|A0A2K5LV59|A0A2K5LV59_CERAT
OG0000831	sp|Q9P0L1|ZKSC7_HUMAN	tr|A0A2K5MJF8|A0A2K5MJF8_CERAT
OG0000832	sp|Q2NKQ1|SGSM1_HUMAN	tr|A0A2K5KJ35|A0A2K5KJ35_CERAT
OG0000832	sp|O43147|SGSM2_HUMAN	tr|A0A2K5LWH4|A0A2K5LWH4_CERAT
OG0000833	sp|Q9NS69|TOM22_HUMAN	tr|A0A2K5NHL5|A0A2K5NHL5_CERAT, tr|A0A2K5LYD2|A0A2K5LYD2_CERAT, tr|A0A2K5M797|A0A2K5M797_CERAT
OG0000834	sp|O94844|RHBT1_HUMAN	tr|A0A2K5NMW3|A0A2K5NMW3_CERAT
OG0000834	sp|Q9BYZ6|RHBT2_HUMAN	tr|A0A2K5MFW8|A0A2K5MFW8_CERAT
OG0000835	sp|O00159|MYO1C_HUMAN	tr|A0A2K5NRP0|A0A2K5NRP0_CERAT
OG0000835	sp|Q8N1T3|MYO1H_HUMAN	tr|A0A2K5N0D1|A0A2K5N0D1_CERAT
OG0000836	sp|P62316|SMD2_HUMAN	tr|A0A2K5KK70|A0A2K5KK70_CERAT, tr|A0A2K5LQL5|A0A2K5LQL5_CERAT, tr|A0A2K5NC21|A0A2K5NC21_CERAT
OG0000837	sp|Q969M7|UBE2F_HUMAN	tr|A0A2K5L930|A0A2K5L930_CERAT, tr|A0A2K5NDQ2|A0A2K5NDQ2_CERAT, tr|A0A2K5M4I8|A0A2K5M4I8_CERAT
OG0000838	sp|Q92747|ARC1A_HUMAN	tr|A0A2K5M8V2|A0A2K5M8V2_CERAT, tr|A0A2K5P208|A0A2K5P208_CERAT, tr|A0A2K5MWJ0|A0A2K5MWJ0_CERAT
OG0000839	sp|P48443|RXRG_HUMAN	tr|A0A2K5KI36|A0A2K5KI36_CERAT
OG0000839	sp|P19793|RXRA_HUMAN	tr|A0A2K5M5N8|A0A2K5M5N8_CERAT
OG0000840	sp|O60488|ACSL4_HUMAN	tr|A0A2K5P873|A0A2K5P873_CERAT
OG0000840	sp|O95573|ACSL3_HUMAN	tr|A0A2K5KT46|A0A2K5KT46_CERAT
OG0000841	sp|Q96IK5|GMCL1_HUMAN, sp|Q8NEA9|GMCL2_HUMAN	tr|A0A2K5L1Z8|A0A2K5L1Z8_CERAT, tr|A0A2K5KRM6|A0A2K5KRM6_CERAT
OG0000842	sp|Q2TAK8|PWP3A_HUMAN, sp|Q5H9M0|PWP3B_HUMAN, tr|A0A494C071|A0A494C071_HUMAN	tr|A0A2K5LR02|A0A2K5LR02_CERAT
OG0000843	sp|Q9HAU4|SMUF2_HUMAN	tr|A0A2K5MPZ3|A0A2K5MPZ3_CERAT
OG0000843	sp|Q9HCE7|SMUF1_HUMAN	tr|A0A2K5L0W3|A0A2K5L0W3_CERAT
OG0000844	sp|Q13409|DC1I2_HUMAN	tr|A0A2K5LFB3|A0A2K5LFB3_CERAT
OG0000844	sp|O14576|DC1I1_HUMAN	tr|A0A2K5MVD3|A0A2K5MVD3_CERAT
OG0000845	sp|Q7Z6J4|FGD2_HUMAN	tr|A0A2K5NBH0|A0A2K5NBH0_CERAT
OG0000845	sp|Q96M96|FGD4_HUMAN	tr|A0A2K5L6K8|A0A2K5L6K8_CERAT
OG0000846	sp|P11388|TOP2A_HUMAN	tr|A0A2K5LFX8|A0A2K5LFX8_CERAT
OG0000846	sp|Q02880|TOP2B_HUMAN	tr|A0A2K5LDD5|A0A2K5LDD5_CERAT
OG0000847	sp|Q99733|NP1L4_HUMAN, sp|Q9ULW6|NP1L2_HUMAN	tr|A0A2K5MFK9|A0A2K5MFK9_CERAT, tr|A0A2K5LUY4|A0A2K5LUY4_CERAT
OG0000848	sp|Q03001|DYST_HUMAN	tr|A0A2K5LXY0|A0A2K5LXY0_CERAT
OG0000848	sp|Q9UPN3|MACF1_HUMAN	tr|A0A2K5N942|A0A2K5N942_CERAT
OG0000849	sp|P15927|RFA2_HUMAN	tr|A0A2K5P3A3|A0A2K5P3A3_CERAT
OG0000849	sp|Q13156|RFA4_HUMAN	tr|A0A2K5M2E2|A0A2K5M2E2_CERAT
OG0000850	sp|O75164|KDM4A_HUMAN	tr|A0A2K5P425|A0A2K5P425_CERAT
OG0000850	sp|Q9H3R0|KDM4C_HUMAN	tr|A0A2K5P4A4|A0A2K5P4A4_CERAT
OG0000851	sp|Q96LI5|CNO6L_HUMAN	tr|A0A2K5LCS2|A0A2K5LCS2_CERAT
OG0000851	sp|Q9ULM6|CNOT6_HUMAN	tr|A0A2K5NMV3|A0A2K5NMV3_CERAT
OG0000852	sp|P35670|ATP7B_HUMAN	tr|A0A2K5LJQ7|A0A2K5LJQ7_CERAT
OG0000852	sp|Q04656|ATP7A_HUMAN	tr|A0A2K5KTR5|A0A2K5KTR5_CERAT
OG0000853	sp|P23975|SC6A2_HUMAN	tr|A0A2K5LN87|A0A2K5LN87_CERAT
OG0000853	sp|Q01959|SC6A3_HUMAN	tr|A0A2K5KJJ7|A0A2K5KJJ7_CERAT
OG0000854	sp|P13236|CCL4_HUMAN, tr|A0A0G2JLY3|A0A0G2JLY3_HUMAN, sp|Q8NHW4|CC4L_HUMAN	tr|A0A2K5LRH5|A0A2K5LRH5_CERAT
OG0000855	sp|O00329|PK3CD_HUMAN	tr|A0A2K5NL75|A0A2K5NL75_CERAT
OG0000855	sp|P42338|PK3CB_HUMAN	tr|A0A2K5MGC2|A0A2K5MGC2_CERAT
OG0000856	sp|P62079|TSN5_HUMAN	tr|A0A2K5NC24|A0A2K5NC24_CERAT
OG0000856	sp|Q96FV3|TSN17_HUMAN	tr|A0A2K5N703|A0A2K5N703_CERAT
OG0000857	sp|Q9NQW5|PRDM7_HUMAN	tr|A0A2K5NK92|A0A2K5NK92_CERAT
OG0000857	sp|Q9NQV7|PRDM9_HUMAN	tr|A0A2K5N550|A0A2K5N550_CERAT
OG0000858	sp|Q99687|MEIS3_HUMAN, sp|A8K0S8|ME3L2_HUMAN, sp|A6NDR6|ME3L1_HUMAN	tr|A0A2K5P3A7|A0A2K5P3A7_CERAT
OG0000859	sp|O75487|GPC4_HUMAN	tr|A0A2K5KIG0|A0A2K5KIG0_CERAT
OG0000859	sp|Q9Y625|GPC6_HUMAN	tr|A0A2K5M4E0|A0A2K5M4E0_CERAT
OG0000860	sp|Q8NDZ6|T161B_HUMAN	tr|A0A2K5NTV4|A0A2K5NTV4_CERAT, tr|A0A2K5KIA9|A0A2K5KIA9_CERAT, tr|A0A2K5KIQ8|A0A2K5KIQ8_CERAT
OG0000861	sp|P17538|CTRB1_HUMAN, sp|Q6GPI1|CTRB2_HUMAN	tr|A0A2K5LEM0|A0A2K5LEM0_CERAT, tr|A0A2K5LD43|A0A2K5LD43_CERAT
OG0000862	sp|P06396|GELS_HUMAN	tr|A0A2K5KN83|A0A2K5KN83_CERAT
OG0000862	sp|Q9Y6U3|SCIN_HUMAN	tr|A0A2K5M335|A0A2K5M335_CERAT
OG0000863	sp|Q92930|RAB8B_HUMAN	tr|A0A2K5M5R5|A0A2K5M5R5_CERAT
OG0000863	sp|P61006|RAB8A_HUMAN	tr|A0A2K5NXJ4|A0A2K5NXJ4_CERAT
OG0000864	sp|Q9UKP5|ATS6_HUMAN	tr|A0A2K5N6E2|A0A2K5N6E2_CERAT
OG0000864	sp|Q9H324|ATS10_HUMAN	tr|A0A2K5MVF8|A0A2K5MVF8_CERAT
OG0000865	sp|Q66K66|TM198_HUMAN	tr|A0A2K5L4V9|A0A2K5L4V9_CERAT, tr|A0A2K5MUK6|A0A2K5MUK6_CERAT, tr|A0A2K5KKZ3|A0A2K5KKZ3_CERAT
OG0000866	sp|Q53LP3|SWAHC_HUMAN, sp|Q2M3V2|SWAHA_HUMAN, sp|A6NJG2|SWAHD_HUMAN	tr|A0A2K5KLY0|A0A2K5KLY0_CERAT
OG0000867	sp|P51692|STA5B_HUMAN	tr|A0A2K5KNY7|A0A2K5KNY7_CERAT
OG0000867	sp|P42229|STA5A_HUMAN	tr|A0A2K5N3I2|A0A2K5N3I2_CERAT
OG0000869	sp|O75610|LFTY1_HUMAN, sp|O00292|LFTY2_HUMAN	tr|A0A2K5KZI5|A0A2K5KZI5_CERAT, tr|A0A2K5N170|A0A2K5N170_CERAT
OG0000871	sp|P14678|RSMB_HUMAN	tr|A0A2K5LGS7|A0A2K5LGS7_CERAT
OG0000871	sp|P63162|RSMN_HUMAN	tr|A0A2K5LW92|A0A2K5LW92_CERAT
OG0000872	sp|P21397|AOFA_HUMAN	tr|A0A2K5L8T1|A0A2K5L8T1_CERAT
OG0000872	sp|P27338|AOFB_HUMAN	tr|A0A2K5M4C3|A0A2K5M4C3_CERAT
OG0000873	sp|Q15283|RASA2_HUMAN	tr|A0A2K5M4N8|A0A2K5M4N8_CERAT
OG0000873	sp|Q14644|RASA3_HUMAN	tr|A0A2K5M4N5|A0A2K5M4N5_CERAT
OG0000874	sp|O15270|SPTC2_HUMAN	tr|A0A2K5P2H1|A0A2K5P2H1_CERAT
OG0000874	sp|Q9NUV7|SPTC3_HUMAN	tr|A0A2K5MAQ0|A0A2K5MAQ0_CERAT
OG0000875	sp|Q15034|HERC3_HUMAN	tr|A0A2K5KZX2|A0A2K5KZX2_CERAT
OG0000875	sp|Q5GLZ8|HERC4_HUMAN	tr|A0A2K5MP27|A0A2K5MP27_CERAT
OG0000876	sp|Q9Y2H1|ST38L_HUMAN	tr|A0A2K5NAH5|A0A2K5NAH5_CERAT
OG0000876	sp|Q15208|STK38_HUMAN	tr|A0A2K5LUJ3|A0A2K5LUJ3_CERAT
OG0000877	sp|P48751|B3A3_HUMAN	tr|A0A2K5L1D3|A0A2K5L1D3_CERAT
OG0000877	sp|P04920|B3A2_HUMAN	tr|A0A2K5NQ15|A0A2K5NQ15_CERAT
OG0000878	sp|Q8WW12|PCNP_HUMAN	tr|A0A2K5KNT6|A0A2K5KNT6_CERAT, tr|A0A2K5NRP7|A0A2K5NRP7_CERAT, tr|A0A2K5LUY8|A0A2K5LUY8_CERAT
OG0000879	sp|P34998|CRFR1_HUMAN	tr|A0A2K5MEB9|A0A2K5MEB9_CERAT
OG0000879	sp|Q13324|CRFR2_HUMAN	tr|A0A2K5P2B8|A0A2K5P2B8_CERAT
OG0000880	sp|Q9P032|NDUF4_HUMAN	tr|A0A2K5LZY1|A0A2K5LZY1_CERAT, tr|A0A2K5P856|A0A2K5P856_CERAT, tr|A0A2K5LBC6|A0A2K5LBC6_CERAT
OG0000881	sp|Q96FC7|PHIPL_HUMAN	tr|A0A2K5MSD0|A0A2K5MSD0_CERAT
OG0000881	sp|Q92561|PHYIP_HUMAN	tr|A0A2K5MQJ4|A0A2K5MQJ4_CERAT
OG0000882	sp|Q6P4F7|RHGBA_HUMAN, tr|A0A499FJF3|A0A499FJF3_HUMAN, sp|Q3KRB8|RHGBB_HUMAN	tr|A0A2K5MXN4|A0A2K5MXN4_CERAT
OG0000883	sp|P62241|RS8_HUMAN	tr|A0A2K5KK11|A0A2K5KK11_CERAT, tr|A0A2K5MYG0|A0A2K5MYG0_CERAT, tr|A0A2K5NJS7|A0A2K5NJS7_CERAT
OG0000884	sp|P09467|F16P1_HUMAN	tr|A0A2K5NCQ4|A0A2K5NCQ4_CERAT
OG0000884	sp|O00757|F16P2_HUMAN	tr|A0A2K5M2P8|A0A2K5M2P8_CERAT
OG0000885	sp|P62913|RL11_HUMAN	tr|A0A2K5KHY2|A0A2K5KHY2_CERAT, tr|A0A2K5L357|A0A2K5L357_CERAT, tr|A0A2K5N264|A0A2K5N264_CERAT
OG0000886	sp|O43613|OX1R_HUMAN	tr|A0A2K5P0K8|A0A2K5P0K8_CERAT
OG0000886	sp|O43614|OX2R_HUMAN	tr|A0A2K5L9A2|A0A2K5L9A2_CERAT
OG0000887	sp|P13674|P4HA1_HUMAN	tr|A0A2K5LEF5|A0A2K5LEF5_CERAT
OG0000887	sp|O15460|P4HA2_HUMAN	tr|A0A2K5MQZ0|A0A2K5MQZ0_CERAT
OG0000888	sp|O96019|ACL6A_HUMAN	tr|A0A2K5KXA4|A0A2K5KXA4_CERAT
OG0000888	sp|O94805|ACL6B_HUMAN	tr|A0A2K5NKA6|A0A2K5NKA6_CERAT
OG0000889	sp|Q8WXF7|ATLA1_HUMAN	tr|A0A2K5NQU0|A0A2K5NQU0_CERAT
OG0000889	sp|Q8NHH9|ATLA2_HUMAN	tr|A0A2K5LKU9|A0A2K5LKU9_CERAT
OG0000890	sp|Q02218|ODO1_HUMAN	tr|A0A2K5NWL0|A0A2K5NWL0_CERAT
OG0000890	sp|Q9ULD0|OGDHL_HUMAN	tr|A0A2K5N696|A0A2K5N696_CERAT
OG0000891	sp|Q8TDW4|ST7L_HUMAN	tr|A0A2K5LSP6|A0A2K5LSP6_CERAT
OG0000891	sp|Q9NRC1|ST7_HUMAN	tr|A0A2K5P6B7|A0A2K5P6B7_CERAT
OG0000892	sp|A6NI72|NCF1B_HUMAN, sp|A8MVU1|NCF1C_HUMAN, sp|P14598|NCF1_HUMAN	tr|A0A2K5KIR8|A0A2K5KIR8_CERAT
OG0000893	sp|P49427|UB2R1_HUMAN	tr|A0A2K5LTL9|A0A2K5LTL9_CERAT
OG0000893	sp|Q712K3|UB2R2_HUMAN	tr|A0A2K5L4F5|A0A2K5L4F5_CERAT
OG0000894	sp|P56704|WNT3A_HUMAN	tr|A0A2K5L5D7|A0A2K5L5D7_CERAT
OG0000894	sp|P56703|WNT3_HUMAN	tr|A0A2K5LMN0|A0A2K5LMN0_CERAT
OG0000895	sp|P63172|DYLT1_HUMAN	tr|A0A2K5LNA0|A0A2K5LNA0_CERAT, tr|A0A2K5NNH3|A0A2K5NNH3_CERAT, tr|A0A2K5MMB0|A0A2K5MMB0_CERAT
OG0000896	sp|Q9NQ90|ANO2_HUMAN	tr|A0A2K5LPZ3|A0A2K5LPZ3_CERAT
OG0000896	sp|Q5XXA6|ANO1_HUMAN	tr|A0A2K5LE66|A0A2K5LE66_CERAT
OG0000897	sp|Q86TB9|PATL1_HUMAN	tr|A0A2K5LMJ4|A0A2K5LMJ4_CERAT, tr|A0A2K5MNF2|A0A2K5MNF2_CERAT, tr|A0A2K5KND8|A0A2K5KND8_CERAT
OG0000898	sp|Q8IWU9|TPH2_HUMAN	tr|A0A2K5MQB0|A0A2K5MQB0_CERAT
OG0000898	sp|P17752|TPH1_HUMAN	tr|A0A2K5NAI6|A0A2K5NAI6_CERAT
OG0000900	sp|P55809|SCOT1_HUMAN, sp|Q9BYC2|SCOT2_HUMAN	tr|A0A2K5KLI3|A0A2K5KLI3_CERAT, tr|A0A2K5LVP5|A0A2K5LVP5_CERAT
OG0000901	sp|Q13402|MYO7A_HUMAN	tr|A0A2K5MWX4|A0A2K5MWX4_CERAT
OG0000901	sp|Q6PIF6|MYO7B_HUMAN	tr|A0A2K5L8S8|A0A2K5L8S8_CERAT
OG0000902	sp|Q96PG1|M4A4E_HUMAN	tr|A0A2K5MED1|A0A2K5MED1_CERAT
OG0000902	sp|Q96JQ5|M4A4A_HUMAN	tr|A0A2K5LI61|A0A2K5LI61_CERAT
OG0000903	sp|Q5TBK1|N42L1_HUMAN	tr|A0A2K5MNM6|A0A2K5MNM6_CERAT
OG0000903	sp|Q92802|N42L2_HUMAN	tr|A0A2K5MC45|A0A2K5MC45_CERAT
OG0000904	sp|P09327|VILI_HUMAN	tr|A0A2K5MJW5|A0A2K5MJW5_CERAT
OG0000904	sp|O75366|AVIL_HUMAN	tr|A0A2K5NVE4|A0A2K5NVE4_CERAT
OG0000905	sp|Q9NPE2|NGRN_HUMAN	tr|A0A2K5NJX1|A0A2K5NJX1_CERAT, tr|A0A2K5N1H3|A0A2K5N1H3_CERAT, tr|A0A2K5NE47|A0A2K5NE47_CERAT
OG0000906	sp|Q16853|AOC3_HUMAN	tr|A0A2K5P3F7|A0A2K5P3F7_CERAT
OG0000906	sp|O75106|AOC2_HUMAN	tr|A0A2K5NNY3|A0A2K5NNY3_CERAT
OG0000907	sp|Q9Y663|HS3SA_HUMAN	tr|A0A2K5MYP5|A0A2K5MYP5_CERAT
OG0000907	sp|Q9Y662|HS3SB_HUMAN	tr|A0A2K5P3K2|A0A2K5P3K2_CERAT
OG0000908	sp|P48742|LHX1_HUMAN	tr|A0A2K5MHK7|A0A2K5MHK7_CERAT
OG0000908	sp|Q9H2C1|LHX5_HUMAN	tr|A0A2K5MAM7|A0A2K5MAM7_CERAT
OG0000909	sp|P55084|ECHB_HUMAN	tr|A0A2K5M1M5|A0A2K5M1M5_CERAT, tr|A0A2K5N8L1|A0A2K5N8L1_CERAT, tr|A0A2K5MRK3|A0A2K5MRK3_CERAT
OG0000910	sp|O95343|SIX3_HUMAN	tr|A0A2K5M5S4|A0A2K5M5S4_CERAT
OG0000910	sp|O95475|SIX6_HUMAN	tr|A0A2K5MTE1|A0A2K5MTE1_CERAT
OG0000911	sp|Q8N4P2|TT30B_HUMAN	tr|A0A2K5KJS4|A0A2K5KJS4_CERAT
OG0000911	sp|Q86WT1|TT30A_HUMAN	tr|A0A2K5KH75|A0A2K5KH75_CERAT
OG0000912	sp|Q9Y5J5|PHLA3_HUMAN, sp|Q8WV24|PHLA1_HUMAN, sp|Q53GA4|PHLA2_HUMAN	tr|A0A2K5KT48|A0A2K5KT48_CERAT
OG0000913	sp|P52757|CHIO_HUMAN	tr|A0A2K5N273|A0A2K5N273_CERAT
OG0000913	sp|P15882|CHIN_HUMAN	tr|A0A2K5MMT3|A0A2K5MMT3_CERAT
OG0000914	sp|P43364|MAGAB_HUMAN	tr|A0A2K5N459|A0A2K5N459_CERAT, tr|A0A2K5M267|A0A2K5M267_CERAT, tr|A0A2K5L712|A0A2K5L712_CERAT
OG0000915	sp|Q13033|STRN3_HUMAN	tr|A0A2K5L3L2|A0A2K5L3L2_CERAT
OG0000915	sp|O43815|STRN_HUMAN	tr|A0A2K5NCX6|A0A2K5NCX6_CERAT
OG0000916	sp|O95782|AP2A1_HUMAN	tr|A0A2K5LUI7|A0A2K5LUI7_CERAT
OG0000916	sp|O94973|AP2A2_HUMAN	tr|A0A2K5NR50|A0A2K5NR50_CERAT
OG0000917	sp|Q9UH77|KLHL3_HUMAN	tr|A0A2K5P171|A0A2K5P171_CERAT
OG0000917	sp|O95198|KLHL2_HUMAN	tr|A0A2K5NS09|A0A2K5NS09_CERAT
OG0000918	sp|Q99832|TCPH_HUMAN	tr|A0A2K5NLF3|A0A2K5NLF3_CERAT, tr|A0A2K5P8L7|A0A2K5P8L7_CERAT, tr|A0A2K5L700|A0A2K5L700_CERAT
