Orthogroup	Homo_sapiens	Peromyscus_maniculatus_bairdii
OG0003534	sp|Q2WGJ6|KLH38_HUMAN	tr|A0A6I9LUN9|A0A6I9LUN9_PERMB
OG0003535	sp|Q53GD3|CTL4_HUMAN	tr|A0A6I9M3M0|A0A6I9M3M0_PERMB
OG0003536	sp|Q56VL3|OCAD2_HUMAN	tr|A0A6I9L9K7|A0A6I9L9K7_PERMB
OG0003537	sp|Q5GLZ8|HERC4_HUMAN	tr|A0A6I9L491|A0A6I9L491_PERMB
OG0003538	sp|Q5JR12|PPM1J_HUMAN	tr|A0A6I9LM71|A0A6I9LM71_PERMB
OG0003539	sp|Q5SWX8|ODR4_HUMAN	tr|A0A6I9LNS3|A0A6I9LNS3_PERMB
OG0003540	sp|Q5VTJ3|KLD7A_HUMAN	tr|A0A6I9LDL7|A0A6I9LDL7_PERMB
OG0003541	sp|Q6P6B7|ANR16_HUMAN	tr|A0A6I9MA46|A0A6I9MA46_PERMB
OG0003542	sp|Q6P9H4|CNKR3_HUMAN	tr|A0A6I9L6K5|A0A6I9L6K5_PERMB
OG0003543	sp|Q6UXQ4|CB066_HUMAN	tr|A0A6I9L106|A0A6I9L106_PERMB
OG0003544	sp|Q6ZT98|TTLL7_HUMAN	tr|A0A6I9LUC1|A0A6I9LUC1_PERMB
OG0003545	sp|Q71F56|MD13L_HUMAN	tr|A0A6I9KU38|A0A6I9KU38_PERMB
OG0003546	sp|Q76L83|ASXL2_HUMAN	tr|A0A6I9LSE3|A0A6I9LSE3_PERMB
OG0003547	sp|Q7Z7G8|VP13B_HUMAN	tr|A0A6J0D8D6|A0A6J0D8D6_PERMB
OG0003548	sp|Q86VK4|ZN410_HUMAN	tr|A0A6J0DPJ7|A0A6J0DPJ7_PERMB
OG0003549	sp|Q8IZ73|RUSD2_HUMAN	tr|A0A6I9LIC3|A0A6I9LIC3_PERMB
OG0003550	sp|Q8N4C7|STX19_HUMAN	tr|A0A6I9LNH3|A0A6I9LNH3_PERMB
OG0003551	sp|Q8NEC7|GSTCD_HUMAN	tr|A0A6J0CYF5|A0A6J0CYF5_PERMB
OG0003552	sp|Q8NFR7|CC148_HUMAN	tr|A0A6J0DVD8|A0A6J0DVD8_PERMB
OG0003553	sp|Q8TE54|S26A7_HUMAN	tr|A0A6J0DQP1|A0A6J0DQP1_PERMB
OG0003554	sp|Q8TF01|PNISR_HUMAN	tr|A0A6I9L8S0|A0A6I9L8S0_PERMB
OG0003555	sp|Q8WWB7|GLMP_HUMAN	tr|A0A6I9LBT2|A0A6I9LBT2_PERMB
OG0003556	sp|Q96CM4|NXNL1_HUMAN	tr|A0A6I9LWB6|A0A6I9LWB6_PERMB
OG0003557	sp|Q96DC8|ECHD3_HUMAN	tr|A0A6I9LBW0|A0A6I9LBW0_PERMB
OG0003558	sp|Q96FF7|MISP3_HUMAN	tr|A0A6I9M5R9|A0A6I9M5R9_PERMB
OG0003559	sp|Q99807|COQ7_HUMAN	tr|A0A6I9LND7|A0A6I9LND7_PERMB
OG0003560	sp|Q9BQB6|VKOR1_HUMAN	tr|A0A6I9L5R8|A0A6I9L5R8_PERMB
OG0003561	sp|Q9BVV7|TIM21_HUMAN	tr|A0A6I9LQR2|A0A6I9LQR2_PERMB
OG0003562	sp|Q9BXI6|TB10A_HUMAN	tr|A0A6I9L7Z5|A0A6I9L7Z5_PERMB
OG0003563	sp|Q9H013|ADA19_HUMAN	tr|A0A6I9MEG4|A0A6I9MEG4_PERMB
OG0003564	sp|Q9NRD0|FBX8_HUMAN	tr|A0A6J0DLT3|A0A6J0DLT3_PERMB
OG0003565	sp|Q9NRQ2|PLS4_HUMAN	tr|A0A6J0DZZ5|A0A6J0DZZ5_PERMB
OG0003566	sp|Q9NRU3|CNNM1_HUMAN	tr|A0A6I9M328|A0A6I9M328_PERMB
OG0003567	sp|Q9NUZ1|ACOXL_HUMAN	tr|A0A6J0EG43|A0A6J0EG43_PERMB
OG0003568	sp|Q9NWD8|TM248_HUMAN	tr|A0A6I9L1C2|A0A6I9L1C2_PERMB
OG0003569	sp|Q9NX61|T161A_HUMAN	tr|A0A6I9MAR2|A0A6I9MAR2_PERMB
OG0003570	sp|Q9NYJ7|DLL3_HUMAN	tr|A0A6I9LXB4|A0A6I9LXB4_PERMB
OG0003571	sp|Q9ULE4|F184B_HUMAN	tr|A0A6J0DKW2|A0A6J0DKW2_PERMB
OG0003572	sp|Q9UNF1|MAGD2_HUMAN	tr|A0A6J0CPS1|A0A6J0CPS1_PERMB
OG0003573	sp|Q9Y251|HPSE_HUMAN	tr|A0A6I9LDF0|A0A6I9LDF0_PERMB
OG0003574	sp|Q9Y284|ASTER_HUMAN	tr|A0A6I9MK42|A0A6I9MK42_PERMB
OG0003575	sp|A6NFC5|TM235_HUMAN	tr|A0A6I9M632|A0A6I9M632_PERMB
OG0003576	sp|A6NFH5|FBP12_HUMAN	tr|A0A6J0DFL1|A0A6J0DFL1_PERMB
OG0003577	sp|A8MVS5|HIDE1_HUMAN	tr|A0A6I9LYP3|A0A6I9LYP3_PERMB
OG0003578	sp|O00458|IFRD1_HUMAN	tr|A0A6I9LPW0|A0A6I9LPW0_PERMB
OG0003579	sp|O43283|M3K13_HUMAN	tr|A0A6I9LT34|A0A6I9LT34_PERMB
OG0003580	sp|O43674|NDUB5_HUMAN	tr|A0A6I9KU49|A0A6I9KU49_PERMB
OG0003581	sp|O43820|HYAL3_HUMAN	tr|A0A6I9L736|A0A6I9L736_PERMB
OG0003582	sp|O94929|ABLM3_HUMAN	tr|A0A6I9LM86|A0A6I9LM86_PERMB
OG0003583	sp|O95182|NDUA7_HUMAN	tr|A0A6I9MB71|A0A6I9MB71_PERMB
OG0003584	sp|P08588|ADRB1_HUMAN	tr|A0A6I9LFX5|A0A6I9LFX5_PERMB
OG0003585	sp|P08648|ITA5_HUMAN	tr|A0A6I9LDM0|A0A6I9LDM0_PERMB
OG0003586	sp|P20472|PRVA_HUMAN	tr|A0A6I9MD22|A0A6I9MD22_PERMB
OG0003587	sp|P24278|ZBT25_HUMAN	tr|A0A6J0CWC5|A0A6J0CWC5_PERMB
OG0003588	sp|P24723|KPCL_HUMAN	tr|A0A6I9MEM6|A0A6I9MEM6_PERMB
OG0003589	sp|P25929|NPY1R_HUMAN	tr|A0A6J0DZY5|A0A6J0DZY5_PERMB
OG0003590	sp|P30793|GCH1_HUMAN	tr|A0A6I9M4U1|A0A6I9M4U1_PERMB
OG0003591	sp|P35452|HXD12_HUMAN	tr|A0A6I9L3P6|A0A6I9L3P6_PERMB
OG0003592	sp|P35713|SOX18_HUMAN	tr|A0A6I9MFY9|A0A6I9MFY9_PERMB
OG0003593	sp|P39748|FEN1_HUMAN	tr|A0A6I9M0H9|A0A6I9M0H9_PERMB
OG0003594	sp|P40123|CAP2_HUMAN	tr|A0A6J0CVQ0|A0A6J0CVQ0_PERMB
OG0003595	sp|P54277|PMS1_HUMAN	tr|A0A6J0D243|A0A6J0D243_PERMB
OG0003596	sp|P54819|KAD2_HUMAN	tr|A0A6I9MF98|A0A6I9MF98_PERMB
OG0003597	sp|P55196|AFAD_HUMAN	tr|A0A6J0D5X8|A0A6J0D5X8_PERMB
OG0003598	sp|P56747|CLD6_HUMAN	tr|A0A6J0CRF6|A0A6J0CRF6_PERMB
OG0003599	sp|P59190|RAB15_HUMAN	tr|A0A6I9L553|A0A6I9L553_PERMB
OG0003600	sp|P62310|LSM3_HUMAN	tr|A0A6I9KWT9|A0A6I9KWT9_PERMB
OG0003601	sp|Q01974|ROR2_HUMAN	tr|A0A6I9LCS0|A0A6I9LCS0_PERMB
OG0003602	sp|Q05329|DCE2_HUMAN	tr|A0A6J0DXU4|A0A6J0DXU4_PERMB
OG0003603	sp|Q13114|TRAF3_HUMAN	tr|A0A6J0E474|A0A6J0E474_PERMB
OG0003604	sp|Q13242|SRSF9_HUMAN	tr|A0A6I9M447|A0A6I9M447_PERMB
OG0003605	sp|Q15256|PTPRR_HUMAN	tr|A0A6I9M272|A0A6I9M272_PERMB
OG0003606	sp|Q15758|AAAT_HUMAN	tr|A0A6I9M1T9|A0A6I9M1T9_PERMB
OG0003607	sp|Q330K2|NDUF6_HUMAN	tr|A0A6I9L126|A0A6I9L126_PERMB
OG0003608	sp|Q3KNW5|SOAT_HUMAN	tr|A0A6I9L1W3|A0A6I9L1W3_PERMB
OG0003609	sp|Q3V5L5|MGT5B_HUMAN	tr|A0A6I9MNK2|A0A6I9MNK2_PERMB
OG0003610	sp|Q400G9|AMZ1_HUMAN	tr|A0A6J0EFL0|A0A6J0EFL0_PERMB
OG0003611	sp|Q496H8|NRN1L_HUMAN	tr|A0A6J0DZN3|A0A6J0DZN3_PERMB
OG0003612	sp|Q5JXM2|MET24_HUMAN	tr|A0A6I9LPJ6|A0A6I9LPJ6_PERMB
OG0003613	sp|Q5M9N0|CD158_HUMAN	tr|A0A6J0DYZ8|A0A6J0DYZ8_PERMB
OG0003614	sp|Q5T6J7|GNTK_HUMAN	tr|A0A6I9LCJ9|A0A6I9LCJ9_PERMB
OG0003615	sp|Q6UXV4|MIC27_HUMAN	tr|A0A6I9M3R4|A0A6I9M3R4_PERMB
OG0003616	sp|Q6ZVN8|RGMC_HUMAN	tr|A0A6I9LF43|A0A6I9LF43_PERMB
OG0003617	sp|Q7L3B6|CD37L_HUMAN	tr|A0A6I9MBN1|A0A6I9MBN1_PERMB
OG0003618	sp|Q7RTS1|BHA15_HUMAN	tr|A0A6I9LQG4|A0A6I9LQG4_PERMB
OG0003619	sp|Q86YT5|S13A5_HUMAN	tr|A0A6I9MA25|A0A6I9MA25_PERMB
OG0003620	sp|Q8N0U8|VKORL_HUMAN	tr|A0A6I9KUL4|A0A6I9KUL4_PERMB
OG0003621	sp|Q8N5X7|IF4E3_HUMAN	tr|A0A6J0CQQ7|A0A6J0CQQ7_PERMB
OG0003622	sp|Q8N6M0|OTU6B_HUMAN	tr|A0A6I9LIA7|A0A6I9LIA7_PERMB
OG0003623	sp|Q8NGS4|O13F1_HUMAN	tr|A0A6I9MH09|A0A6I9MH09_PERMB
OG0003624	sp|Q8TBJ4|PLPR1_HUMAN	tr|A0A6I9L689|A0A6I9L689_PERMB
OG0003625	sp|Q8TEA1|NSUN6_HUMAN	tr|A0A6I9LT93|A0A6I9LT93_PERMB
OG0003626	sp|Q8WTQ4|CP078_HUMAN	tr|A0A6I9KVD4|A0A6I9KVD4_PERMB
OG0003627	sp|Q8WV74|NUDT8_HUMAN	tr|A0A6I9LQ43|A0A6I9LQ43_PERMB
OG0003628	sp|Q8WVJ2|NUDC2_HUMAN	tr|A0A6J0E5C4|A0A6J0E5C4_PERMB
OG0003629	sp|Q8WXG9|AGRV1_HUMAN	tr|A0A6J0EBC6|A0A6J0EBC6_PERMB
OG0003630	sp|Q92870|APBB2_HUMAN	tr|A0A6J0D0G0|A0A6J0D0G0_PERMB
OG0003631	sp|Q92979|NEP1_HUMAN	tr|A0A6I9M350|A0A6I9M350_PERMB
OG0003632	sp|Q969X1|LFG3_HUMAN	tr|A0A6I9L2S6|A0A6I9L2S6_PERMB
OG0003633	sp|Q96CP7|TLCD1_HUMAN	tr|A0A6I9LI56|A0A6I9LI56_PERMB
OG0003634	sp|Q96JP9|CDHR1_HUMAN	tr|A0A6I9LCJ2|A0A6I9LCJ2_PERMB
OG0003635	sp|Q96NS1|YPEL4_HUMAN	tr|A0A6J0EB82|A0A6J0EB82_PERMB
OG0003636	sp|Q96T17|MA7D2_HUMAN	tr|A0A6J0CXH2|A0A6J0CXH2_PERMB
OG0003637	sp|Q99784|NOE1_HUMAN	tr|A0A6I9M5S4|A0A6I9M5S4_PERMB
OG0003638	sp|Q9BU19|ZN692_HUMAN	tr|A0A6I9LJC0|A0A6I9LJC0_PERMB
OG0003639	sp|Q9BW04|SARG_HUMAN	tr|A0A6J0CQL7|A0A6J0CQL7_PERMB
OG0003640	sp|Q9BWS9|CHID1_HUMAN	tr|A0A6I9LDP9|A0A6I9LDP9_PERMB
OG0003641	sp|Q9NQR9|G6PC2_HUMAN	tr|A0A6J0CIH9|A0A6J0CIH9_PERMB
OG0003642	sp|Q9P2J9|PDP2_HUMAN	tr|A0A6I9LGN7|A0A6I9LGN7_PERMB
OG0003643	sp|Q9UHA3|RLP24_HUMAN	tr|A0A6I9L681|A0A6I9L681_PERMB
OG0003644	sp|Q9ULQ1|TPC1_HUMAN	tr|A0A6J0DCZ8|A0A6J0DCZ8_PERMB
OG0003645	sp|Q9UMS4|PRP19_HUMAN	tr|A0A6J0CHT9|A0A6J0CHT9_PERMB
OG0003646	sp|Q9Y294|ASF1A_HUMAN	tr|A0A6I9M3A0|A0A6I9M3A0_PERMB
OG0003647	sp|Q9Y2B2|PIGL_HUMAN	tr|A0A6J0CZ69|A0A6J0CZ69_PERMB
OG0003648	sp|A2VDJ0|T131L_HUMAN	tr|A0A6I9LMI7|A0A6I9LMI7_PERMB
OG0003649	sp|A3KN83|SBNO1_HUMAN	tr|A0A6I9KZW0|A0A6I9KZW0_PERMB
OG0003650	sp|A6NHM9|MOXD2_HUMAN	tr|A0A6I9MN32|A0A6I9MN32_PERMB
OG0003651	sp|A8MUP6|GS1L2_HUMAN	tr|A0A6I9L668|A0A6I9L668_PERMB
OG0003652	sp|O00469|PLOD2_HUMAN	tr|A0A6I9L6H7|A0A6I9L6H7_PERMB
OG0003653	sp|O14512|SOCS7_HUMAN	tr|A0A6I9KVW2|A0A6I9KVW2_PERMB
OG0003654	sp|O14958|CASQ2_HUMAN	tr|A0A6I9LQQ9|A0A6I9LQQ9_PERMB
OG0003655	sp|O43291|SPIT2_HUMAN	tr|A0A6J0DM37|A0A6J0DM37_PERMB
OG0003656	sp|O43529|CHSTA_HUMAN	tr|A0A6J0DHU3|A0A6J0DHU3_PERMB
OG0003657	sp|O43548|TGM5_HUMAN	tr|A0A6I9MH77|A0A6I9MH77_PERMB
OG0003658	sp|O43734|CIKS_HUMAN	tr|A0A6I9LY41|A0A6I9LY41_PERMB
OG0003659	sp|O75056|SDC3_HUMAN	tr|A0A6J0D588|A0A6J0D588_PERMB
OG0003660	sp|O75132|ZBED4_HUMAN	tr|A0A6I9L3Y6|A0A6I9L3Y6_PERMB
OG0003661	sp|O75486|SUPT3_HUMAN	tr|A0A6J0CKM8|A0A6J0CKM8_PERMB
OG0003662	sp|O75643|U520_HUMAN	tr|A0A6J0E1A3|A0A6J0E1A3_PERMB
OG0003663	sp|O75648|MTU1_HUMAN	tr|A0A6I9MA08|A0A6I9MA08_PERMB
OG0003664	sp|O94916|NFAT5_HUMAN	tr|A0A6I9L730|A0A6I9L730_PERMB
OG0003665	sp|P08949|NMB_HUMAN	tr|A0A6I9KY60|A0A6I9KY60_PERMB
OG0003666	sp|P13798|ACPH_HUMAN	tr|A0A6I9L717|A0A6I9L717_PERMB
OG0003667	sp|P19622|HME2_HUMAN	tr|A0A6I9MFW1|A0A6I9MFW1_PERMB
OG0003668	sp|P24390|ERD21_HUMAN	tr|A0A6I9LP48|A0A6I9LP48_PERMB
OG0003669	sp|P28330|ACADL_HUMAN	tr|A0A6I9L8X5|A0A6I9L8X5_PERMB
OG0003670	sp|P51784|UBP11_HUMAN	tr|A0A6I9M1L9|A0A6I9M1L9_PERMB
OG0003671	sp|P54259|ATN1_HUMAN	tr|A0A6J0CH83|A0A6J0CH83_PERMB
OG0003672	sp|Q03426|KIME_HUMAN	tr|A0A6I9M0M0|A0A6I9M0M0_PERMB
OG0003673	sp|Q06055|AT5G2_HUMAN	tr|A0A6J0DIY9|A0A6J0DIY9_PERMB
OG0003674	sp|Q07020|RL18_HUMAN	tr|A0A6I9LTN3|A0A6I9LTN3_PERMB
OG0003675	sp|Q14CX7|NAA25_HUMAN	tr|A0A6I9L036|A0A6I9L036_PERMB
OG0003676	sp|Q15080|NCF4_HUMAN	tr|A0A6I9M7X9|A0A6I9M7X9_PERMB
OG0003677	sp|Q15818|NPTX1_HUMAN	tr|A0A6I9LPG3|A0A6I9LPG3_PERMB
OG0003678	sp|Q3B7T1|EDRF1_HUMAN	tr|A0A6I9L4I9|A0A6I9L4I9_PERMB
OG0003679	sp|Q3MUY2|PIGY_HUMAN	tr|A0A6I9LGD7|A0A6I9LGD7_PERMB
OG0003680	sp|Q3YBM2|T176B_HUMAN	tr|A0A6J0CUA3|A0A6J0CUA3_PERMB
OG0003681	sp|Q49AH0|CDNF_HUMAN	tr|A0A6I9LWI2|A0A6I9LWI2_PERMB
OG0003682	sp|Q5JTD7|LRC73_HUMAN	tr|A0A6J0DUB5|A0A6J0DUB5_PERMB
OG0003683	sp|Q5SSQ6|SAPC1_HUMAN	tr|A0A6J0CQE0|A0A6J0CQE0_PERMB
OG0003684	sp|Q5SVZ6|ZMYM1_HUMAN	tr|A0A6I9M6H8|A0A6I9M6H8_PERMB
OG0003685	sp|Q5VWG9|TAF3_HUMAN	tr|A0A6I9LY96|A0A6I9LY96_PERMB
OG0003686	sp|Q5W111|SPRY7_HUMAN	tr|A0A6I9LKB4|A0A6I9LKB4_PERMB
OG0003687	sp|Q6ZVF9|GRIN3_HUMAN	tr|A0A6J0CNZ7|A0A6J0CNZ7_PERMB
OG0003688	sp|Q86WH2|RASF3_HUMAN	tr|A0A6I9L5J4|A0A6I9L5J4_PERMB
OG0003689	sp|Q8IU81|I2BP1_HUMAN	tr|A0A6I9ME73|A0A6I9ME73_PERMB
OG0003690	sp|Q8IY84|NIM1_HUMAN	tr|A0A6I9LXY3|A0A6I9LXY3_PERMB
OG0003691	sp|Q8NE18|NSUN7_HUMAN	tr|A0A6I9L870|A0A6I9L870_PERMB
OG0003692	sp|Q8NEF3|CC112_HUMAN	tr|A0A6J0DAT3|A0A6J0DAT3_PERMB
OG0003693	sp|Q8TDW0|LRC8C_HUMAN	tr|A0A6J0E3E9|A0A6J0E3E9_PERMB
OG0003694	sp|Q8WXF5|CRGN_HUMAN	tr|A0A6I9MII0|A0A6I9MII0_PERMB
OG0003695	sp|Q92484|ASM3A_HUMAN	tr|A0A6I9LRW5|A0A6I9LRW5_PERMB
OG0003696	sp|Q969I6|S38A4_HUMAN	tr|A0A6I9L7I7|A0A6I9L7I7_PERMB
OG0003697	sp|Q96DZ7|T4S19_HUMAN	tr|A0A6I9LBL6|A0A6I9LBL6_PERMB
OG0003698	sp|Q96GX8|CP074_HUMAN	tr|A0A6J0E888|A0A6J0E888_PERMB
OG0003699	sp|Q96M94|KLH15_HUMAN	tr|A0A6J0E6B2|A0A6J0E6B2_PERMB
OG0003700	sp|Q96SL1|DIRC2_HUMAN	tr|A0A6J0D0B5|A0A6J0D0B5_PERMB
OG0003701	sp|Q99638|RAD9A_HUMAN	tr|A0A6I9LB65|A0A6I9LB65_PERMB
OG0003702	sp|Q9BZR9|TRIM8_HUMAN	tr|A0A6I9LGL3|A0A6I9LGL3_PERMB
OG0003703	sp|Q9C0G0|ZN407_HUMAN	tr|A0A6J0E3Y7|A0A6J0E3Y7_PERMB
OG0003704	sp|Q9H2C1|LHX5_HUMAN	tr|A0A6I9L053|A0A6I9L053_PERMB
OG0003705	sp|Q9HAF1|EAF6_HUMAN	tr|A0A6J0DH16|A0A6J0DH16_PERMB
OG0003706	sp|Q9NRY6|PLS3_HUMAN	tr|A0A6J0CX62|A0A6J0CX62_PERMB
OG0003707	sp|Q9NWH9|SLTM_HUMAN	tr|A0A6J0DEI0|A0A6J0DEI0_PERMB
OG0003708	sp|Q9UH90|FBX40_HUMAN	tr|A0A6I9L2E1|A0A6I9L2E1_PERMB
OG0003709	sp|Q9UHK0|NUFP1_HUMAN	tr|A0A6I9MFX6|A0A6I9MFX6_PERMB
OG0003710	sp|Q9UJV8|PURG_HUMAN	tr|A0A6I9L6U5|A0A6I9L6U5_PERMB
OG0003711	sp|Q9UL17|TBX21_HUMAN	tr|A0A6I9KVW7|A0A6I9KVW7_PERMB
OG0003712	sp|Q9ULV1|FZD4_HUMAN	tr|A0A6I9LR95|A0A6I9LR95_PERMB
OG0003713	sp|Q9UMS6|SYNP2_HUMAN	tr|A0A6I9LWT5|A0A6I9LWT5_PERMB
OG0003714	sp|Q9Y282|ERGI3_HUMAN	tr|A0A6I9M0W9|A0A6I9M0W9_PERMB
OG0003715	sp|Q9Y5Y6|ST14_HUMAN	tr|A0A6I9LC77|A0A6I9LC77_PERMB
OG0003716	sp|B2RXF0|T229A_HUMAN	tr|A0A6J0E5H5|A0A6J0E5H5_PERMB
OG0003717	sp|O00253|AGRP_HUMAN	tr|A0A6J0E2G8|A0A6J0E2G8_PERMB
OG0003718	sp|O14901|KLF11_HUMAN	tr|A0A6I9LG47|A0A6I9LG47_PERMB
OG0003719	sp|O43194|GPR39_HUMAN	tr|A0A6I9LR56|A0A6I9LR56_PERMB
OG0003720	sp|O43513|MED7_HUMAN	tr|A0A6I9M241|A0A6I9M241_PERMB
OG0003721	sp|O75528|TADA3_HUMAN	tr|A0A6I9MP93|A0A6I9MP93_PERMB
OG0003722	sp|O75787|RENR_HUMAN	tr|A0A6I9LCV9|A0A6I9LCV9_PERMB
OG0003723	sp|O94875|SRBS2_HUMAN	tr|A0A6J0DJW9|A0A6J0DJW9_PERMB
OG0003724	sp|O95210|STBD1_HUMAN	tr|A0A6I9LRS8|A0A6I9LRS8_PERMB
OG0003725	sp|O96001|PPR17_HUMAN	tr|A0A6J0DZW7|A0A6J0DZW7_PERMB
OG0003726	sp|P05496|AT5G1_HUMAN	tr|A0A6I9KVZ1|A0A6I9KVZ1_PERMB
OG0003727	sp|P06858|LIPL_HUMAN	tr|A0A6I9LSL7|A0A6I9LSL7_PERMB
OG0003728	sp|P07992|ERCC1_HUMAN	tr|A0A6J0CK87|A0A6J0CK87_PERMB
OG0003729	sp|P16471|PRLR_HUMAN	tr|A0A6I9LVU6|A0A6I9LVU6_PERMB
OG0003730	sp|P17152|TMM11_HUMAN	tr|A0A6I9KYY0|A0A6I9KYY0_PERMB
OG0003731	sp|P20155|ISK2_HUMAN	tr|A0A6J0E3I0|A0A6J0E3I0_PERMB
OG0003732	sp|P21453|S1PR1_HUMAN	tr|A0A6I9L640|A0A6I9L640_PERMB
OG0003733	sp|P29033|CXB2_HUMAN	tr|A0A6I9M2Z0|A0A6I9M2Z0_PERMB
OG0003734	sp|P35268|RL22_HUMAN	tr|A0A6I9MGQ4|A0A6I9MGQ4_PERMB
OG0003735	sp|P42695|CNDD3_HUMAN	tr|A0A6I9LC93|A0A6I9LC93_PERMB
OG0003736	sp|P43490|NAMPT_HUMAN	tr|A0A6I9M8T1|A0A6I9M8T1_PERMB
OG0003737	sp|P51693|APLP1_HUMAN	tr|A0A6J0DTI5|A0A6J0DTI5_PERMB
OG0003738	sp|P52945|PDX1_HUMAN	tr|A0A6I9LB06|A0A6I9LB06_PERMB
OG0003739	sp|P55055|NR1H2_HUMAN	tr|A0A6J0DY16|A0A6J0DY16_PERMB
OG0003740	sp|P56178|DLX5_HUMAN	tr|A0A6I9LYH7|A0A6I9LYH7_PERMB
OG0003741	sp|P61513|RL37A_HUMAN	tr|A0A6I9KWG7|A0A6I9KWG7_PERMB
OG0003742	sp|P78415|IRX3_HUMAN	tr|A0A6I9LJS3|A0A6I9LJS3_PERMB
OG0003743	sp|P81274|GPSM2_HUMAN	tr|A0A6I9LAN5|A0A6I9LAN5_PERMB
OG0003744	sp|Q14966|ZN638_HUMAN	tr|A0A6I9LW37|A0A6I9LW37_PERMB
OG0003745	sp|Q16671|AMHR2_HUMAN	tr|A0A6J0DJ04|A0A6J0DJ04_PERMB
OG0003746	sp|Q3ZCV2|LEXM_HUMAN	tr|A0A6J0E233|A0A6J0E233_PERMB
OG0003747	sp|Q496Y0|LONF3_HUMAN	tr|A0A6J0CFB1|A0A6J0CFB1_PERMB
OG0003748	sp|Q53GA4|PHLA2_HUMAN	tr|A0A6I9LDZ7|A0A6I9LDZ7_PERMB
OG0003749	sp|Q5BKY1|LRC10_HUMAN	tr|A0A6I9M283|A0A6I9M283_PERMB
OG0003750	sp|Q5TGZ0|MIC10_HUMAN	tr|A0A6I9LLT6|A0A6I9LLT6_PERMB
OG0003751	sp|Q6IQ55|TTBK2_HUMAN	tr|A0A6J0DI87|A0A6J0DI87_PERMB
OG0003752	sp|Q6UWB1|I27RA_HUMAN	tr|A0A6J0CID0|A0A6J0CID0_PERMB
OG0003753	sp|Q6YHU6|THADA_HUMAN	tr|A0A6J0EDH3|A0A6J0EDH3_PERMB
OG0003754	sp|Q86T20|SIM29_HUMAN	tr|A0A6I9LQC8|A0A6I9LQC8_PERMB
OG0003755	sp|Q86W74|ANR46_HUMAN	tr|A0A6I9LVE3|A0A6I9LVE3_PERMB
OG0003756	sp|Q8NGJ8|O51S1_HUMAN	tr|A0A6I9MDE1|A0A6I9MDE1_PERMB
OG0003757	sp|Q8NGR9|OR1N2_HUMAN	tr|A0A6I9MHD3|A0A6I9MHD3_PERMB
OG0003758	sp|Q8TB24|RIN3_HUMAN	tr|A0A6I9LV35|A0A6I9LV35_PERMB
OG0003759	sp|Q8TBG9|SYNPR_HUMAN	tr|A0A6I9L1U2|A0A6I9L1U2_PERMB
OG0003760	sp|Q92905|CSN5_HUMAN	tr|A0A6I9LBY7|A0A6I9LBY7_PERMB
OG0003761	sp|Q92911|SC5A5_HUMAN	tr|A0A6I9LW86|A0A6I9LW86_PERMB
OG0003762	sp|Q96BY2|MOAP1_HUMAN	tr|A0A6J0EFZ6|A0A6J0EFZ6_PERMB
OG0003763	sp|Q96C90|PP14B_HUMAN	tr|A0A6I9LBM2|A0A6I9LBM2_PERMB
OG0003764	sp|Q96D21|RHES_HUMAN	tr|A0A6J0D2F6|A0A6J0D2F6_PERMB
OG0003765	sp|Q96LP6|CL042_HUMAN	tr|A0A6J0DDX9|A0A6J0DDX9_PERMB
OG0003766	sp|Q99424|ACOX2_HUMAN	tr|A0A6I9MGA1|A0A6I9MGA1_PERMB
OG0003767	sp|Q9BYD5|CNFN_HUMAN	tr|A0A6I9LTT7|A0A6I9LTT7_PERMB
OG0003768	sp|Q9C0C7|AMRA1_HUMAN	tr|A0A6J0DSJ2|A0A6J0DSJ2_PERMB
OG0003769	sp|Q9GZR1|SENP6_HUMAN	tr|A0A6J0DGI3|A0A6J0DGI3_PERMB
OG0003770	sp|Q9H201|EPN3_HUMAN	tr|A0A6I9L5T8|A0A6I9L5T8_PERMB
OG0003771	sp|Q9HD40|SPCS_HUMAN	tr|A0A6I9L3W1|A0A6I9L3W1_PERMB
OG0003772	sp|Q9NRY2|SOSSC_HUMAN	tr|A0A6I9M0Q7|A0A6I9M0Q7_PERMB
OG0003773	sp|Q9NXE4|NSMA3_HUMAN	tr|A0A6J0DQL8|A0A6J0DQL8_PERMB
OG0003774	sp|Q9NZ01|TECR_HUMAN	tr|A0A6I9LZ48|A0A6I9LZ48_PERMB
OG0003775	sp|Q9NZJ6|COQ3_HUMAN	tr|A0A6I9LII4|A0A6I9LII4_PERMB
OG0003776	sp|Q9P031|TAP26_HUMAN	tr|A0A6I9MAE8|A0A6I9MAE8_PERMB
OG0003777	sp|Q9P203|BTBD7_HUMAN	tr|A0A6I9M795|A0A6I9M795_PERMB
OG0003778	sp|Q9P2P1|NYNRI_HUMAN	tr|A0A6J0EA57|A0A6J0EA57_PERMB
OG0003779	sp|Q9UET6|TRM7_HUMAN	tr|A0A6J0CNJ9|A0A6J0CNJ9_PERMB
OG0003780	sp|Q9UJX0|OSGI1_HUMAN	tr|A0A6I9LPW3|A0A6I9LPW3_PERMB
OG0003781	sp|Q9Y2H9|MAST1_HUMAN	tr|A0A6I9MK32|A0A6I9MK32_PERMB
OG0003782	sp|A5D6W6|FITM1_HUMAN	tr|A0A6I9LQX2|A0A6I9LQX2_PERMB
